Orthogroup	NEMVE	CAEEL
OG0004059	NEMVE10461	CAEEL14867
OG0004061	NEMVE09085	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	NEMVE10277	CAEEL02350
OG0004064	NEMVE23672	CAEEL00654
OG0004065	NEMVE13633	CAEEL05056
OG0004068	NEMVE14104	CAEEL10640
OG0004069	NEMVE10503	CAEEL01498
OG0004071	NEMVE14977	CAEEL00928
OG0004072	NEMVE15269	CAEEL09095, CAEEL07075
OG0004074	NEMVE21072	CAEEL01304
OG0004076	NEMVE11675, NEMVE01100	CAEEL07566
OG0004080	NEMVE06984	CAEEL12810
OG0004081	NEMVE22578	CAEEL18163
OG0004084	NEMVE14693	CAEEL14072
OG0004085	NEMVE14248, NEMVE19893, NEMVE17924	CAEEL04587
OG0004087	NEMVE04747	CAEEL07761
OG0004089	NEMVE22289, NEMVE23169	CAEEL11769, CAEEL11770
OG0004090	NEMVE14306	CAEEL02918
OG0004091	NEMVE14085, NEMVE18417, NEMVE16497, NEMVE21080, NEMVE00934	CAEEL04573
OG0004092	NEMVE12115, NEMVE21794	CAEEL07326
OG0004093	NEMVE00957	CAEEL18523
OG0004095	NEMVE15313	CAEEL02755
OG0004096	NEMVE22332	CAEEL09363
OG0004097	NEMVE14807, NEMVE22196	CAEEL05789
OG0004098	NEMVE01526	CAEEL05361
OG0004099	NEMVE08673	CAEEL07071
OG0004100	NEMVE13287	CAEEL19773
OG0004101	NEMVE23681	CAEEL10753
OG0004102	NEMVE00016, NEMVE08375	CAEEL20123
OG0004103	NEMVE23564	CAEEL10626
OG0004104	NEMVE24910, NEMVE24911, NEMVE18049	CAEEL04801
OG0004105	NEMVE12111, NEMVE13481	CAEEL05115
OG0004106	NEMVE15033	CAEEL04225
OG0004110	NEMVE08007, NEMVE20745, NEMVE22977	CAEEL01260
OG0004113	NEMVE19649, NEMVE02452	CAEEL09663
OG0004114	NEMVE17396	CAEEL13365
OG0004115	NEMVE00036, NEMVE17538	CAEEL05975
OG0004116	NEMVE02528, NEMVE25696	CAEEL17798
OG0004118	NEMVE13160	CAEEL09754
OG0004119	NEMVE22499, NEMVE11571, NEMVE11572	CAEEL00177
OG0004120	NEMVE24901	CAEEL09396
OG0004121	NEMVE13634	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	NEMVE25053	CAEEL20018
OG0004123	NEMVE17411, NEMVE17410	CAEEL05731
OG0004124	NEMVE07304	CAEEL02724, CAEEL02723
OG0004127	NEMVE18642	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	NEMVE13713	CAEEL11738
OG0004130	NEMVE14705	CAEEL02356
OG0004133	NEMVE12851	CAEEL05363
OG0004134	NEMVE14887	CAEEL07495
OG0004135	NEMVE22322	CAEEL19516
OG0004136	NEMVE14508	CAEEL04479
OG0004142	NEMVE13449	CAEEL10168
OG0004145	NEMVE09487	CAEEL14009, CAEEL14333
OG0004147	NEMVE22674	CAEEL07109
OG0004148	NEMVE19504	CAEEL07951
OG0004151	NEMVE14229	CAEEL01499
OG0004153	NEMVE00083	CAEEL11562
OG0004157	NEMVE16426	CAEEL18994
OG0004158	NEMVE13617	CAEEL00394
OG0004159	NEMVE18358, NEMVE14604	CAEEL16103
OG0004160	NEMVE23083	CAEEL08700
OG0004161	NEMVE22412	CAEEL18958
OG0004164	NEMVE22345, NEMVE25928	CAEEL10119
OG0004166	NEMVE11924, NEMVE21562, NEMVE14358	CAEEL04359
OG0004167	NEMVE10378	CAEEL14218
OG0004168	NEMVE14660	CAEEL08233
OG0004169	NEMVE09703	CAEEL01556
OG0004170	NEMVE24511, NEMVE04516	CAEEL10605
OG0004171	NEMVE13975, NEMVE07139	CAEEL11852
OG0004176	NEMVE13135	CAEEL01489
OG0004178	NEMVE24562	CAEEL09854
OG0004179	NEMVE13848	CAEEL10656
OG0004180	NEMVE06343	CAEEL08381
OG0004181	NEMVE18763	CAEEL13830
OG0004184	NEMVE14561, NEMVE16222, NEMVE06168, NEMVE21069	CAEEL15780, CAEEL15781
OG0004186	NEMVE14257, NEMVE25645	CAEEL13926
OG0004187	NEMVE13250	CAEEL02068
OG0004188	NEMVE15828	CAEEL15410
OG0004189	NEMVE08777, NEMVE17967	CAEEL17811
OG0004198	NEMVE22383	CAEEL12770
OG0004215	NEMVE23791	CAEEL08870
OG0004216	NEMVE12581, NEMVE11628	CAEEL02995
OG0004217	NEMVE07703	CAEEL08020
OG0004218	NEMVE21685	CAEEL20381, CAEEL08860
OG0004219	NEMVE22540, NEMVE20986	CAEEL00713
OG0004222	NEMVE22431	CAEEL05571
OG0004223	NEMVE14495	CAEEL05790
OG0004225	NEMVE12928, NEMVE06699	CAEEL07717
OG0004227	NEMVE13579	CAEEL05233
OG0004228	NEMVE14091	CAEEL13669
OG0004229	NEMVE10839	CAEEL11625
OG0004230	NEMVE20221, NEMVE15013	CAEEL07897
OG0004231	NEMVE25640, NEMVE19289	CAEEL00452
OG0004232	NEMVE05374	CAEEL03690
OG0004233	NEMVE05082	CAEEL12306
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	CAEEL15188
OG0004240	NEMVE02594, NEMVE02188	CAEEL11686
OG0004241	NEMVE17443	CAEEL20251
OG0004242	NEMVE18228, NEMVE13800	CAEEL01841, CAEEL05945, CAEEL04061
OG0004243	NEMVE13950	CAEEL01439
OG0004244	NEMVE21955	CAEEL12157
OG0004245	NEMVE22952	CAEEL11730
OG0004246	NEMVE13565	CAEEL17853
OG0004248	NEMVE20564, NEMVE10713	CAEEL11465
OG0004249	NEMVE07696	CAEEL17634
OG0004250	NEMVE05051	CAEEL16187
OG0004252	NEMVE15040	CAEEL07003
OG0004253	NEMVE06410	CAEEL06637
OG0004254	NEMVE02453	CAEEL05989
OG0004255	NEMVE24360	CAEEL03031
OG0004257	NEMVE24614	CAEEL01608
OG0004258	NEMVE23518	CAEEL00939
OG0004259	NEMVE22430	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	NEMVE20799, NEMVE22436	CAEEL04677
OG0004262	NEMVE04762	CAEEL13871
OG0004263	NEMVE05868	CAEEL04092, CAEEL20329
OG0004265	NEMVE06493	CAEEL08248
OG0004267	NEMVE06676	CAEEL04354, CAEEL04355
OG0004268	NEMVE09145	CAEEL02406
OG0004269	NEMVE11660	CAEEL07842
OG0004270	NEMVE05372	CAEEL02066
OG0004271	NEMVE13196	CAEEL10494
OG0004273	NEMVE01963	CAEEL04799
OG0004274	NEMVE13344	CAEEL05009
OG0004277	NEMVE09367	CAEEL06545
OG0004278	NEMVE11125	CAEEL07238
OG0004280	NEMVE06242	CAEEL16211, CAEEL16212
OG0004282	NEMVE15059	CAEEL18359, CAEEL13638
OG0004283	NEMVE07709, NEMVE00512	CAEEL08314
OG0004284	NEMVE10541	CAEEL08527
OG0004285	NEMVE13116, NEMVE17912	CAEEL01238
OG0004287	NEMVE10700	CAEEL00835
OG0004288	NEMVE18710	CAEEL01059
OG0004289	NEMVE18867	CAEEL02984
OG0004290	NEMVE01915	CAEEL02030
OG0004291	NEMVE06141	CAEEL04748
OG0004292	NEMVE11084	CAEEL15301
OG0004295	NEMVE08615	CAEEL03919
OG0004297	NEMVE05511	CAEEL19228
OG0004299	NEMVE07833	CAEEL07283
OG0004301	NEMVE15665	CAEEL07551
OG0004302	NEMVE13868	CAEEL07295
OG0004303	NEMVE14939, NEMVE00925	CAEEL12783
OG0004304	NEMVE02041	CAEEL17137
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	CAEEL02874
OG0004307	NEMVE14393	CAEEL00090
OG0004308	NEMVE25489, NEMVE20752	CAEEL00320
OG0004309	NEMVE21890	CAEEL13877
OG0004310	NEMVE21788	CAEEL02565
OG0004312	NEMVE14123	CAEEL05846
OG0004314	NEMVE10498	CAEEL00001
OG0004316	NEMVE13067	CAEEL10340
OG0004317	NEMVE21704, NEMVE16794	CAEEL07185
OG0004321	NEMVE19590	CAEEL11975
OG0004324	NEMVE07951	CAEEL07830
OG0004325	NEMVE15420	CAEEL07606
OG0004326	NEMVE24895	CAEEL05465, CAEEL10687
OG0004328	NEMVE25033	CAEEL00916
OG0004329	NEMVE14876	CAEEL16040
OG0004330	NEMVE01493	CAEEL15513
OG0004331	NEMVE22843, NEMVE02042	CAEEL11038
OG0004332	NEMVE14173	CAEEL19699
OG0004333	NEMVE26003, NEMVE02002	CAEEL19900
OG0004334	NEMVE13239	CAEEL04372
OG0004335	NEMVE03938	CAEEL09206
OG0004338	NEMVE13087	CAEEL07793
OG0004344	NEMVE02635	CAEEL16267
OG0004345	NEMVE06527	CAEEL06934
OG0004348	NEMVE25252	CAEEL08518
OG0004349	NEMVE22471	CAEEL06923, CAEEL06922
OG0004350	NEMVE13828	CAEEL01588
OG0004351	NEMVE00918	CAEEL08854
OG0004353	NEMVE13665	CAEEL03078
OG0004355	NEMVE10193, NEMVE00030, NEMVE10196	CAEEL17139
OG0004356	NEMVE00913	CAEEL10602
OG0004357	NEMVE08918	CAEEL01908
OG0004358	NEMVE08331	CAEEL10874
OG0004359	NEMVE11194, NEMVE05627	CAEEL05118
OG0004360	NEMVE21274, NEMVE08954	CAEEL08760
OG0004361	NEMVE02934	CAEEL01764
OG0004362	NEMVE06585	CAEEL01360
OG0004364	NEMVE20700, NEMVE22420, NEMVE15837	CAEEL05913
OG0004365	NEMVE13126	CAEEL00507
OG0004368	NEMVE24990	CAEEL20084
OG0004369	NEMVE10451	CAEEL08210
OG0004370	NEMVE13399, NEMVE21469	CAEEL03244, CAEEL09918
OG0004372	NEMVE00915, NEMVE20036	CAEEL05609
OG0004373	NEMVE14057, NEMVE19923	CAEEL05891
OG0004374	NEMVE23199, NEMVE20953, NEMVE13234	CAEEL07100
OG0004376	NEMVE09342	CAEEL08383
OG0004377	NEMVE23502	CAEEL07838
OG0004378	NEMVE08774	CAEEL08612
OG0004379	NEMVE13525	CAEEL06174
OG0004380	NEMVE13704	CAEEL04195
OG0004381	NEMVE00013, NEMVE20297	CAEEL00194
OG0004382	NEMVE12708	CAEEL06795
OG0004388	NEMVE20460, NEMVE20103, NEMVE10684, NEMVE09689	CAEEL02922
OG0004389	NEMVE25116	CAEEL16085, CAEEL05794
OG0004390	NEMVE18831	CAEEL10569
OG0004391	NEMVE25027	CAEEL09690
OG0004392	NEMVE06757	CAEEL11311, CAEEL11312
OG0004393	NEMVE03424	CAEEL19535
OG0004394	NEMVE13031	CAEEL00556
OG0004396	NEMVE14513	CAEEL05746
OG0004398	NEMVE08807	CAEEL09179
OG0004399	NEMVE06137	CAEEL12106
OG0004401	NEMVE15063	CAEEL08851
OG0004402	NEMVE14293	CAEEL07455
OG0004403	NEMVE13305	CAEEL00967
OG0004404	NEMVE14747	CAEEL00266
OG0004407	NEMVE01541	CAEEL15656
OG0004409	NEMVE24584	CAEEL18900
OG0004417	NEMVE05869	CAEEL04605
OG0004419	NEMVE11160	CAEEL07142
OG0004423	NEMVE08914	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	NEMVE23884	CAEEL04267
OG0004426	NEMVE14125	CAEEL06644
OG0004459	NEMVE07035	CAEEL09113
OG0004460	NEMVE18796	CAEEL05618, CAEEL12160
OG0004462	NEMVE13727	CAEEL07505
OG0004465	NEMVE21926	CAEEL14659
OG0004467	NEMVE02056	CAEEL08802
OG0004468	NEMVE08237	CAEEL08068, CAEEL00974
OG0004471	NEMVE04795	CAEEL07653
OG0004472	NEMVE00917	CAEEL02040
OG0004474	NEMVE07662	CAEEL04978, CAEEL19704
OG0004476	NEMVE06718	CAEEL09485
OG0004479	NEMVE01055	CAEEL01982
OG0004481	NEMVE25241	CAEEL01863
OG0004484	NEMVE13818	CAEEL03718, CAEEL03716
OG0004486	NEMVE14675	CAEEL02086
OG0004487	NEMVE11590	CAEEL04119
OG0004489	NEMVE22535	CAEEL07471
OG0004490	NEMVE03491	CAEEL15483
OG0004492	NEMVE13230	CAEEL12152, CAEEL01223
OG0004493	NEMVE10267	CAEEL07084
OG0004494	NEMVE01991, NEMVE12026	CAEEL06691
OG0004495	NEMVE18943	CAEEL00990
OG0004496	NEMVE23787	CAEEL17616
OG0004498	NEMVE10128	CAEEL07493
OG0004500	NEMVE13883	CAEEL07302, CAEEL06408
OG0004501	NEMVE10634	CAEEL02204
OG0004505	NEMVE13485, NEMVE17550, NEMVE17551	CAEEL02342, CAEEL10487
OG0004506	NEMVE15612	CAEEL09652
OG0004507	NEMVE21959	CAEEL02892
OG0004509	NEMVE14984	CAEEL08073, CAEEL06714
OG0004511	NEMVE23558	CAEEL00625
OG0004513	NEMVE22677	CAEEL02074
OG0004514	NEMVE19912, NEMVE25850	CAEEL07361
OG0004516	NEMVE01959	CAEEL09798
OG0004517	NEMVE09567	CAEEL19843
OG0004518	NEMVE05509	CAEEL18955
OG0004519	NEMVE01745	CAEEL09657
OG0004520	NEMVE23460	CAEEL04837
OG0004523	NEMVE24572	CAEEL05687
OG0004525	NEMVE09848	CAEEL03911
OG0004526	NEMVE00195	CAEEL07101
OG0004532	NEMVE06307, NEMVE11434	CAEEL10922
OG0004533	NEMVE13309, NEMVE20488	CAEEL01233
OG0004535	NEMVE14895	CAEEL05920
OG0004538	NEMVE20187, NEMVE11904, NEMVE14557	CAEEL15076
OG0004539	NEMVE06340	CAEEL15237
OG0004542	NEMVE22875	CAEEL08914
OG0004543	NEMVE15333	CAEEL06797
OG0004544	NEMVE13619	CAEEL10954
OG0004545	NEMVE09905	CAEEL06229
OG0004546	NEMVE24991	CAEEL12390
OG0004548	NEMVE09850, NEMVE24852	CAEEL05049
OG0004551	NEMVE05944	CAEEL07605
OG0004552	NEMVE14503	CAEEL14818
OG0004553	NEMVE24685	CAEEL01890
OG0004554	NEMVE24554, NEMVE20303	CAEEL12132
OG0004555	NEMVE05464	CAEEL01286
OG0004557	NEMVE22368	CAEEL19316
OG0004558	NEMVE07860, NEMVE19747	CAEEL01825
OG0004559	NEMVE09979	CAEEL01667
OG0004563	NEMVE13109, NEMVE21039	CAEEL05628
OG0004564	NEMVE10745	CAEEL15096
OG0004566	NEMVE05423	CAEEL08060
OG0004567	NEMVE08979	CAEEL19136, CAEEL09098
OG0004569	NEMVE11455, NEMVE25874	CAEEL05747
OG0004572	NEMVE09747	CAEEL15485
OG0004573	NEMVE10987, NEMVE20146	CAEEL03080
OG0004574	NEMVE20279, NEMVE11028	CAEEL05144
OG0004577	NEMVE25631	CAEEL02135, CAEEL02134
OG0004579	NEMVE14497	CAEEL12615
OG0004581	NEMVE20283, NEMVE10061	CAEEL20357
OG0004582	NEMVE02471, NEMVE09353	CAEEL14132
OG0004583	NEMVE13969	CAEEL07667
OG0004584	NEMVE24702	CAEEL07066
OG0004585	NEMVE22328	CAEEL02092
OG0004587	NEMVE04673	CAEEL08366
OG0004588	NEMVE13733, NEMVE18431	CAEEL08586
OG0004589	NEMVE22288	CAEEL09315
OG0004590	NEMVE25895, NEMVE18908	CAEEL07891
OG0004592	NEMVE04397	CAEEL05824
OG0004595	NEMVE23888	CAEEL08365
OG0004596	NEMVE03724	CAEEL00832
OG0004598	NEMVE02671	CAEEL02939
OG0004598	NEMVE17518	CAEEL06555, CAEEL06534, CAEEL20764
OG0004599	NEMVE14260, NEMVE17942	CAEEL18962
OG0004602	NEMVE14888	CAEEL17403
OG0004603	NEMVE10302	CAEEL01453
OG0004606	NEMVE10087	CAEEL07463
OG0004609	NEMVE13242	CAEEL01549, CAEEL18748
OG0004610	NEMVE14987	CAEEL01077
OG0004611	NEMVE16538	CAEEL06872
OG0004612	NEMVE06661	CAEEL17404
OG0004613	NEMVE14649, NEMVE02540	CAEEL11219
OG0004614	NEMVE16785	CAEEL14871
OG0004616	NEMVE13537	CAEEL02677
OG0004618	NEMVE08467, NEMVE02644, NEMVE08128	CAEEL11221
OG0004619	NEMVE14883, NEMVE00286	CAEEL07756
OG0004621	NEMVE15548	CAEEL01185
OG0004622	NEMVE18062, NEMVE01350	CAEEL00340, CAEEL00339
OG0004625	NEMVE07306	CAEEL07707
OG0004626	NEMVE14880, NEMVE03566, NEMVE12350	CAEEL02718
OG0004627	NEMVE14505	CAEEL03177, CAEEL14265
OG0004631	NEMVE10220	CAEEL16838, CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	NEMVE14514, NEMVE14238	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	NEMVE04611	CAEEL04100
OG0004635	NEMVE12750, NEMVE15016	CAEEL00310
OG0004638	NEMVE22582	CAEEL15951
OG0004639	NEMVE18292	CAEEL10507
OG0004640	NEMVE08804	CAEEL00547
OG0004641	NEMVE11881, NEMVE13912, NEMVE08629	CAEEL19853
OG0004642	NEMVE16068, NEMVE12541	CAEEL00483
OG0004643	NEMVE01855	CAEEL14114
OG0004644	NEMVE12396, NEMVE25830	CAEEL03030
OG0004648	NEMVE14967	CAEEL08010
OG0004649	NEMVE13434	CAEEL08731
OG0004652	NEMVE06739	CAEEL00605
OG0004654	NEMVE23143	CAEEL11750
OG0004655	NEMVE09086, NEMVE00666	CAEEL08002
OG0004656	NEMVE08568	CAEEL20024, CAEEL05907
OG0004657	NEMVE07292	CAEEL03111
OG0004658	NEMVE00155, NEMVE13379	CAEEL10598, CAEEL10597
OG0004662	NEMVE14599	CAEEL07384, CAEEL15414
OG0004663	NEMVE13231	CAEEL07711
OG0004664	NEMVE12499, NEMVE19719	CAEEL14781
OG0004668	NEMVE07904	CAEEL08996
OG0004669	NEMVE14751	CAEEL16538
OG0004670	NEMVE13348	CAEEL02555
OG0004671	NEMVE15017	CAEEL07417
OG0004672	NEMVE04927	CAEEL13478, CAEEL04196
OG0004674	NEMVE15105	CAEEL04819
OG0004675	NEMVE19531, NEMVE12308	CAEEL00752
OG0004677	NEMVE01225	CAEEL15841
OG0004678	NEMVE09441	CAEEL08038
OG0004681	NEMVE17985	CAEEL07293
OG0004682	NEMVE16012	CAEEL05023
OG0004683	NEMVE10379	CAEEL15952
OG0004684	NEMVE15028	CAEEL14663
OG0004685	NEMVE13564, NEMVE20938	CAEEL09080
OG0004687	NEMVE11074	CAEEL14139
OG0004689	NEMVE10990	CAEEL04374
OG0004690	NEMVE07181	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	NEMVE07925	CAEEL06746
OG0004694	NEMVE22054	CAEEL10169
OG0004697	NEMVE04721	CAEEL08756
OG0004699	NEMVE08956	CAEEL06377
OG0004700	NEMVE22202	CAEEL14721
OG0004703	NEMVE23725	CAEEL06877
OG0004704	NEMVE25098	CAEEL18407
OG0004705	NEMVE13269	CAEEL07549
OG0004708	NEMVE22362	CAEEL19872
OG0004711	NEMVE22209	CAEEL00544
OG0004728	NEMVE24238	CAEEL00538
OG0004730	NEMVE14157	CAEEL07318
OG0004731	NEMVE24589	CAEEL07767
OG0004733	NEMVE08830	CAEEL14033
OG0004735	NEMVE05167	CAEEL15164
OG0004739	NEMVE15022	CAEEL11525, CAEEL11526
OG0004740	NEMVE22822, NEMVE13094	CAEEL00607
OG0004743	NEMVE21851, NEMVE20722	CAEEL09903
OG0004744	NEMVE21304, NEMVE02941, NEMVE24723	CAEEL01018
OG0004746	NEMVE06678	CAEEL06526, CAEEL06525
OG0004747	NEMVE09582, NEMVE25622	CAEEL05338
OG0004749	NEMVE21861	CAEEL01493
OG0004752	NEMVE07471	CAEEL01146
OG0004753	NEMVE12732, NEMVE14959, NEMVE00501	CAEEL05745
OG0004754	NEMVE10627, NEMVE24818	CAEEL09862
OG0004756	NEMVE14252	CAEEL04839
OG0004758	NEMVE11732, NEMVE05918	CAEEL07889
OG0004759	NEMVE05670	CAEEL14427
OG0004760	NEMVE22531	CAEEL04521
OG0004762	NEMVE23213	CAEEL04079
OG0004763	NEMVE14983	CAEEL09072, CAEEL20382
OG0004764	NEMVE10488	CAEEL08826
OG0004765	NEMVE21803	CAEEL05458
OG0004766	NEMVE23449	CAEEL11340
OG0004767	NEMVE13831	CAEEL15300
OG0004768	NEMVE14625, NEMVE17029	CAEEL15484
OG0004769	NEMVE09060	CAEEL12780
OG0004770	NEMVE10973	CAEEL01889
OG0004772	NEMVE01278	CAEEL18433
OG0004774	NEMVE08683	CAEEL06238
OG0004775	NEMVE21681	CAEEL13367, CAEEL13366
OG0004776	NEMVE08011	CAEEL08387
OG0004781	NEMVE08486	CAEEL08433
OG0004784	NEMVE09476	CAEEL12805
OG0004785	NEMVE14332, NEMVE12269	CAEEL06884
OG0004786	NEMVE03480, NEMVE16746	CAEEL08213
OG0004787	NEMVE25138	CAEEL05444
OG0004789	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982	CAEEL02896
OG0004790	NEMVE08026	CAEEL09153
OG0004791	NEMVE24573	CAEEL06281
OG0004792	NEMVE22524	CAEEL07537
OG0004793	NEMVE16797	CAEEL04135, CAEEL04136
OG0004794	NEMVE09539	CAEEL18384
OG0004795	NEMVE17130, NEMVE09760	CAEEL08472
OG0004797	NEMVE14389	CAEEL00938
OG0004805	NEMVE06909	CAEEL12139
OG0004808	NEMVE23142, NEMVE00017	CAEEL02473, CAEEL11207
OG0004811	NEMVE14893	CAEEL01647
OG0004812	NEMVE10095, NEMVE10094	CAEEL13048, CAEEL18140
OG0004813	NEMVE13765	CAEEL00671
OG0004814	NEMVE22496	CAEEL07145
OG0004815	NEMVE17072	CAEEL20168
OG0004816	NEMVE24963	CAEEL16537
OG0004817	NEMVE23666	CAEEL06643
OG0004819	NEMVE10396, NEMVE20374	CAEEL17427
OG0004820	NEMVE22650	CAEEL02793
OG0004822	NEMVE13105	CAEEL08056
OG0004825	NEMVE15161	CAEEL11735
OG0004826	NEMVE14605	CAEEL15579
OG0004828	NEMVE25343	CAEEL10102
OG0004829	NEMVE15042, NEMVE00163	CAEEL10445
OG0004830	NEMVE17353	CAEEL14471
OG0004832	NEMVE21691	CAEEL07284
OG0004833	NEMVE13547	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	NEMVE08208	CAEEL18124
OG0004836	NEMVE22477	CAEEL07499
OG0004837	NEMVE10875	CAEEL17416
OG0004838	NEMVE14762	CAEEL14322
OG0004839	NEMVE21719	CAEEL00540
OG0004840	NEMVE08926	CAEEL00561
OG0004841	NEMVE13314	CAEEL02557
OG0004842	NEMVE21848	CAEEL15435
OG0004843	NEMVE13339, NEMVE11986	CAEEL04542
OG0004844	NEMVE18136	CAEEL14096
OG0004845	NEMVE20247	CAEEL00830
OG0004849	NEMVE14210	CAEEL05685
OG0004851	NEMVE14191	CAEEL09166
OG0004852	NEMVE25433	CAEEL08142
OG0004853	NEMVE25313	CAEEL20498
OG0004854	NEMVE22394	CAEEL02729
OG0004856	NEMVE05569	CAEEL19311
OG0004858	NEMVE22404	CAEEL09152
OG0004859	NEMVE06338	CAEEL09290
OG0004860	NEMVE23295	CAEEL06108
OG0004862	NEMVE17522	CAEEL08490
OG0004863	NEMVE22313	CAEEL15773
OG0004864	NEMVE23293	CAEEL09721, CAEEL09722
OG0004865	NEMVE21865	CAEEL07300
OG0004866	NEMVE22450	CAEEL11181
OG0004870	NEMVE22132, NEMVE13530	CAEEL11148
OG0004871	NEMVE14536	CAEEL08934
OG0004873	NEMVE21911	CAEEL10496, CAEEL15348
OG0004874	NEMVE08254	CAEEL06394
OG0004875	NEMVE13402	CAEEL02867
OG0004877	NEMVE12565, NEMVE13079, NEMVE04687	CAEEL07946, CAEEL07947
OG0004880	NEMVE12954	CAEEL10160
OG0004881	NEMVE02049	CAEEL06389
OG0004882	NEMVE17312, NEMVE12590	CAEEL20468
OG0004884	NEMVE02134, NEMVE00624	CAEEL16735
OG0004885	NEMVE11478, NEMVE07061	CAEEL05871
OG0004887	NEMVE22398	CAEEL07579
OG0004890	NEMVE25199	CAEEL07834, CAEEL07833
OG0004891	NEMVE22337	CAEEL20745
OG0004893	NEMVE23196	CAEEL00322
OG0004896	NEMVE11249	CAEEL17820
OG0004897	NEMVE13596	CAEEL08009
OG0004898	NEMVE05893, NEMVE21394	CAEEL09548
OG0004899	NEMVE22568	CAEEL09181
OG0004900	NEMVE15535, NEMVE25162	CAEEL07133
OG0004901	NEMVE05379	CAEEL20837
OG0004902	NEMVE14740	CAEEL15345
OG0004903	NEMVE13217	CAEEL00424
OG0004904	NEMVE13083	CAEEL09286
OG0004906	NEMVE07063	CAEEL14478
OG0004907	NEMVE08605	CAEEL03774, CAEEL04312
OG0004911	NEMVE19493	CAEEL08171
OG0004913	NEMVE18631	CAEEL04759, CAEEL19345
OG0004917	NEMVE22754	CAEEL02599
OG0004919	NEMVE14165	CAEEL05201
OG0004920	NEMVE04726	CAEEL20503
OG0004921	NEMVE24186	CAEEL15731
OG0004922	NEMVE25720, NEMVE22660	CAEEL03541
OG0004924	NEMVE08496	CAEEL19399, CAEEL02108
OG0004925	NEMVE07632	CAEEL12266
OG0004926	NEMVE25955	CAEEL03668
OG0004927	NEMVE07100	CAEEL14292
OG0004928	NEMVE25903	CAEEL00896
OG0004929	NEMVE23443	CAEEL01165
OG0004930	NEMVE08872	CAEEL07601
OG0004931	NEMVE15057	CAEEL18664
OG0004932	NEMVE25699	CAEEL13052
OG0004934	NEMVE14582, NEMVE06775	CAEEL18162
OG0004939	NEMVE13527	CAEEL07671
OG0004940	NEMVE03181	CAEEL02013
OG0004941	NEMVE12882, NEMVE15741	CAEEL09039
OG0004944	NEMVE17558	CAEEL11095
OG0004946	NEMVE17881	CAEEL04126
OG0004952	NEMVE22987	CAEEL16397
OG0004954	NEMVE13769, NEMVE13543	CAEEL15813
OG0004955	NEMVE24312	CAEEL07135
OG0004957	NEMVE13489	CAEEL18102
OG0004960	NEMVE00950	CAEEL10532
OG0004961	NEMVE22542	CAEEL08261
OG0004962	NEMVE08838	CAEEL12650
OG0004963	NEMVE09267	CAEEL02957
OG0004964	NEMVE14109	CAEEL08584
OG0004967	NEMVE23865	CAEEL01452
OG0004968	NEMVE14001, NEMVE12446	CAEEL01209
OG0004969	NEMVE14164, NEMVE21390	CAEEL00449
OG0004970	NEMVE24152	CAEEL00883
OG0004972	NEMVE22512	CAEEL09033, CAEEL08011
OG0004973	NEMVE11344	CAEEL04625
OG0004975	NEMVE12292, NEMVE01450, NEMVE11552	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	NEMVE07826, NEMVE07806	CAEEL07289
OG0004977	NEMVE20344, NEMVE16863	CAEEL02171
OG0004978	NEMVE23265	CAEEL08000
OG0004979	NEMVE09400	CAEEL08214
OG0004980	NEMVE25421	CAEEL02291
OG0004981	NEMVE21260, NEMVE15079	CAEEL09447
OG0004982	NEMVE25620	CAEEL04257
OG0004985	NEMVE22448	CAEEL12156
OG0004988	NEMVE13432	CAEEL17794, CAEEL18022
OG0004989	NEMVE14722	CAEEL05203
OG0004991	NEMVE05198	CAEEL09801
OG0004993	NEMVE14587	CAEEL15309
OG0004996	NEMVE05000	CAEEL17438, CAEEL11752
OG0004997	NEMVE04870, NEMVE21142	CAEEL04822
OG0004999	NEMVE21935	CAEEL05368
OG0005002	NEMVE14489	CAEEL01672
OG0005003	NEMVE02750	CAEEL01322, CAEEL00099
OG0005007	NEMVE11282	CAEEL00948
OG0005009	NEMVE10859	CAEEL18496, CAEEL07665
OG0005010	NEMVE25608	CAEEL16152, CAEEL15693
OG0005014	NEMVE04481, NEMVE12690, NEMVE14836	CAEEL11918
OG0005015	NEMVE22631	CAEEL11900
OG0005021	NEMVE13857	CAEEL10907, CAEEL20625
OG0005038	NEMVE21936	CAEEL10919
OG0005040	NEMVE05703, NEMVE15873	CAEEL00444
OG0005044	NEMVE22165	CAEEL18052, CAEEL08925
OG0005045	NEMVE01206	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	NEMVE24288	CAEEL06278
