Orthogroup	NEMVE	DANRE
OG0003744	NEMVE05864	DANRE40230, DANRE40231, DANRE01611
OG0003745	NEMVE24615	DANRE33987
OG0003746	NEMVE04748	DANRE41689, DANRE35874, DANRE03867, DANRE29830, DANRE14507
OG0003747	NEMVE17516	DANRE13572
OG0003749	NEMVE22325	DANRE25687, DANRE03932
OG0003750	NEMVE13166	DANRE22388, DANRE22389
OG0003751	NEMVE03634, NEMVE10234	DANRE40133
OG0003752	NEMVE01099, NEMVE09376	DANRE06205, DANRE25811, DANRE25810
OG0003753	NEMVE23093	DANRE43284, DANRE03079, DANRE43075
OG0003754	NEMVE12822, NEMVE01565	DANRE25083, DANRE25084, DANRE32954
OG0003755	NEMVE07225	DANRE07964, DANRE07965, DANRE07966
OG0003756	NEMVE08256	DANRE14383, DANRE12824, DANRE12823
OG0003757	NEMVE25101	DANRE08297, DANRE08295, DANRE08296
OG0003758	NEMVE24097	DANRE29257, DANRE29256, DANRE23446
OG0003759	NEMVE07147	DANRE23669, DANRE13867, DANRE13866
OG0003760	NEMVE25257	DANRE26661, DANRE11544, DANRE11543
OG0003761	NEMVE06273	DANRE25159, DANRE25158, DANRE39412
OG0003762	NEMVE13179	DANRE30301, DANRE30494, DANRE03653, DANRE30300, DANRE03652, DANRE03651
OG0003763	NEMVE18331	DANRE04502, DANRE04503
OG0003764	NEMVE01625, NEMVE08664	DANRE03129, DANRE03130, DANRE03128
OG0003766	NEMVE12147	DANRE01676
OG0003767	NEMVE24136	DANRE14728, DANRE14727
OG0003768	NEMVE13220	DANRE31350, DANRE31348, DANRE31349
OG0003769	NEMVE25860	DANRE24053, DANRE24054
OG0003770	NEMVE14300	DANRE08939, DANRE08938
OG0003771	NEMVE24800	DANRE04250, DANRE28509
OG0003773	NEMVE23658	DANRE24816, DANRE03698, DANRE03701, DANRE03700, DANRE03699
OG0003775	NEMVE06322	DANRE19597, DANRE19596
OG0003776	NEMVE25761	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287
OG0003777	NEMVE13412	DANRE21401, DANRE42071, DANRE03850, DANRE14680, DANRE08584
OG0003778	NEMVE22626	DANRE30803, DANRE25496
OG0003779	NEMVE22651	DANRE23671
OG0003781	NEMVE25151	DANRE38748, DANRE16631, DANRE11186, DANRE11187, DANRE16630
OG0003795	NEMVE20355, NEMVE20909, NEMVE06474	DANRE39787, DANRE39786, DANRE39788, DANRE02438
OG0003798	NEMVE14516	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602
OG0003803	NEMVE24989	DANRE19445, DANRE40131, DANRE40132
OG0003806	NEMVE14378	DANRE29065
OG0003807	NEMVE13183	DANRE29385
OG0003808	NEMVE11383	DANRE14806, DANRE14805
OG0003809	NEMVE22938	DANRE39386, DANRE05049
OG0003811	NEMVE12033, NEMVE10353	DANRE17816
OG0003812	NEMVE18581	DANRE19662, DANRE19663
OG0003813	NEMVE22400	DANRE34559, DANRE34558, DANRE33725
OG0003815	NEMVE13162	DANRE35071
OG0003817	NEMVE12881, NEMVE22126	DANRE27863, DANRE27864
OG0003818	NEMVE20836, NEMVE05581	DANRE00796, DANRE00795, DANRE00794
OG0003820	NEMVE18008	DANRE37833
OG0003821	NEMVE22804	DANRE40392, DANRE22098, DANRE22097
OG0003823	NEMVE13544	DANRE18651
OG0003824	NEMVE12681, NEMVE22639	DANRE41228
OG0003825	NEMVE06848	DANRE11071, DANRE11072, DANRE18536, DANRE18535
OG0003826	NEMVE08019	DANRE34174, DANRE34175
OG0003827	NEMVE22358	DANRE03015
OG0003828	NEMVE13970	DANRE34896
OG0003829	NEMVE16467, NEMVE20813, NEMVE16466	DANRE26628
OG0003831	NEMVE24194	DANRE15888, DANRE15887
OG0003832	NEMVE07346	DANRE24991, DANRE36840
OG0003833	NEMVE22798	DANRE10771, DANRE10770
OG0003834	NEMVE25157	DANRE26683, DANRE26682, DANRE26041, DANRE26040
OG0003835	NEMVE19413, NEMVE21309	DANRE10791, DANRE10790, DANRE10789, DANRE10788
OG0003836	NEMVE04677	DANRE15750, DANRE15749, DANRE20258
OG0003837	NEMVE15152	DANRE28859
OG0003838	NEMVE07828	DANRE41969, DANRE41970, DANRE15858
OG0003839	NEMVE09947	DANRE26852, DANRE26851, DANRE26850, DANRE26849
OG0003840	NEMVE14763, NEMVE17541	DANRE38305, DANRE00216
OG0003841	NEMVE13973	DANRE14586, DANRE14585
OG0003842	NEMVE22729	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589
OG0003843	NEMVE14695	DANRE16705, DANRE16707, DANRE16706, DANRE16708, DANRE11332
OG0003844	NEMVE24944	DANRE16504
OG0003845	NEMVE01473	DANRE00910, DANRE00911
OG0003846	NEMVE07025	DANRE00602
OG0003848	NEMVE03237	DANRE26505, DANRE39951
OG0003850	NEMVE14788	DANRE10537
OG0003851	NEMVE13091	DANRE24600, DANRE24599, DANRE26396
OG0003852	NEMVE07134	DANRE25290, DANRE25289, DANRE25291, DANRE25288
OG0003853	NEMVE09522	DANRE05312, DANRE05311
OG0003854	NEMVE18328	DANRE28328, DANRE12790, DANRE12789
OG0003855	NEMVE01478	DANRE10176, DANRE10174, DANRE10175
OG0003856	NEMVE15583	DANRE35628
OG0003857	NEMVE20217, NEMVE25998	DANRE29893
OG0003858	NEMVE07192	DANRE04452, DANRE04453
OG0003859	NEMVE25657	DANRE18447, DANRE18446, DANRE18445
OG0003860	NEMVE05689	DANRE28107
OG0003862	NEMVE14847	DANRE35801, DANRE35802
OG0003863	NEMVE15299	DANRE40797
OG0003864	NEMVE12479, NEMVE05255	DANRE13127
OG0003865	NEMVE08854	DANRE42849, DANRE41340, DANRE41339, DANRE41338
OG0003866	NEMVE14786	DANRE24133, DANRE24132, DANRE24134, DANRE24131
OG0003867	NEMVE14855	DANRE31225
OG0003868	NEMVE23932	DANRE02600, DANRE21503
OG0003869	NEMVE25452	DANRE24691
OG0003870	NEMVE09270	DANRE29501, DANRE29502
OG0003871	NEMVE01925	DANRE41821, DANRE41822
OG0003872	NEMVE06420	DANRE33580
OG0003873	NEMVE07141	DANRE10964, DANRE10965, DANRE10963
OG0003874	NEMVE23530	DANRE09593
OG0003875	NEMVE04885	DANRE13186
OG0003876	NEMVE06222, NEMVE12361	DANRE09822, DANRE09823
OG0003877	NEMVE20725, NEMVE07878	DANRE36315
OG0003878	NEMVE17672	DANRE31427, DANRE31426, DANRE40405, DANRE02688, DANRE02689
OG0003879	NEMVE00015	DANRE26116, DANRE37629, DANRE37631
OG0003881	NEMVE21229, NEMVE25591	DANRE23015, DANRE23016
OG0003882	NEMVE25838	DANRE12769, DANRE12770, DANRE12768
OG0003883	NEMVE24051	DANRE04828, DANRE02957, DANRE39402
OG0003884	NEMVE04622	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540
OG0003885	NEMVE07560	DANRE23957, DANRE23956
OG0003886	NEMVE07112	DANRE03464, DANRE03465
OG0003887	NEMVE13010	DANRE39231, DANRE10423
OG0003888	NEMVE07601	DANRE03003, DANRE03004, DANRE03002, DANRE03001
OG0003889	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991	DANRE29440
OG0003890	NEMVE01588	DANRE00279, DANRE20425, DANRE20424
OG0003892	NEMVE22031, NEMVE14752	DANRE31548, DANRE31549
OG0003893	NEMVE17391	DANRE05885, DANRE05887, DANRE05886
OG0003894	NEMVE13262	DANRE34284
OG0003895	NEMVE10938	DANRE29856
OG0003896	NEMVE05289	DANRE29376, DANRE29375, DANRE35458
OG0003897	NEMVE01514	DANRE26467
OG0003898	NEMVE00029, NEMVE20445	DANRE01941, DANRE01939, DANRE01940
OG0003899	NEMVE25516	DANRE15788
OG0003900	NEMVE17139	DANRE00881
OG0003901	NEMVE14163	DANRE18344, DANRE18343
OG0003903	NEMVE22012, NEMVE25716	DANRE15774
OG0003904	NEMVE13657	DANRE12918
OG0003905	NEMVE01485, NEMVE19789, NEMVE20803, NEMVE07644	DANRE25562, DANRE25561
OG0003906	NEMVE08844	DANRE21318, DANRE21317, DANRE21319
OG0003908	NEMVE15062	DANRE16228
OG0003908	NEMVE13469	DANRE37850
OG0003909	NEMVE12977	DANRE18212, DANRE18213
OG0003910	NEMVE11947, NEMVE14228	DANRE14816
OG0003911	NEMVE13548	DANRE36887, DANRE36885, DANRE36886
OG0003912	NEMVE23480	DANRE22780, DANRE24504, DANRE12988
OG0003913	NEMVE06219	DANRE06162
OG0003914	NEMVE12983	DANRE37573
OG0003915	NEMVE13987	DANRE15235, DANRE06997, DANRE06996
OG0003916	NEMVE04869	DANRE15537, DANRE27984, DANRE14683
OG0003917	NEMVE07359	DANRE36320, DANRE36318, DANRE36319
OG0003918	NEMVE15132	DANRE20155, DANRE07336, DANRE34528
OG0003919	NEMVE10991	DANRE34144
OG0003920	NEMVE13794	DANRE13507, DANRE13508, DANRE13506
OG0003921	NEMVE13546, NEMVE03026	DANRE27254, DANRE27256
OG0003922	NEMVE11796	DANRE41706
OG0003923	NEMVE01001, NEMVE12285	DANRE41776, DANRE41774, DANRE41775
OG0003925	NEMVE14404	DANRE14197, DANRE10649, DANRE10648
OG0003926	NEMVE18036	DANRE01778, DANRE37929
OG0003927	NEMVE14203, NEMVE11015, NEMVE11697	DANRE34037
OG0003928	NEMVE10671	DANRE27301, DANRE27303, DANRE27302
OG0003929	NEMVE15034	DANRE39127, DANRE39126
OG0003930	NEMVE11142	DANRE25628, DANRE25629
OG0003931	NEMVE05283	DANRE03642, DANRE29896, DANRE29894, DANRE29895
OG0003932	NEMVE10145	DANRE41855
OG0003933	NEMVE16001	DANRE36065, DANRE30948
OG0003934	NEMVE10808	DANRE13278
OG0003935	NEMVE04906, NEMVE10377, NEMVE06933	DANRE05444
OG0003936	NEMVE07930	DANRE12822, DANRE12821, DANRE12820
OG0003937	NEMVE18859	DANRE04177, DANRE00588, DANRE39693, DANRE11183, DANRE11182, DANRE33380
OG0003938	NEMVE14790	DANRE11347
OG0003939	NEMVE25295, NEMVE20805, NEMVE20363	DANRE03346
OG0003940	NEMVE16875	DANRE39442
OG0003941	NEMVE17560	DANRE21275, DANRE31025, DANRE31024, DANRE31023
OG0003942	NEMVE22462	DANRE17325, DANRE17324, DANRE17327, DANRE17326
OG0003944	NEMVE25693, NEMVE10205, NEMVE21561	DANRE26350
OG0003945	NEMVE14589	DANRE12335, DANRE12334, DANRE36681
OG0003946	NEMVE09626	DANRE16868, DANRE15691
OG0003947	NEMVE01496, NEMVE12187	DANRE04867, DANRE04866, DANRE04865, DANRE00638
OG0003948	NEMVE19651	DANRE39685, DANRE39684
OG0003949	NEMVE07570, NEMVE23133, NEMVE11025	DANRE22446, DANRE37005
OG0003950	NEMVE04576	DANRE25270
OG0003951	NEMVE21774	DANRE40463, DANRE40462
OG0003954	NEMVE08288, NEMVE00930	DANRE10352, DANRE10351, DANRE18648, DANRE18649, DANRE18647
OG0003955	NEMVE06429	DANRE16285, DANRE16284, DANRE16283
OG0003956	NEMVE23428	DANRE02182, DANRE02183
OG0003957	NEMVE06353, NEMVE09576	DANRE17276, DANRE27155
OG0003958	NEMVE15102	DANRE05370, DANRE19939, DANRE19940, DANRE06230, DANRE19659
OG0003959	NEMVE23777	DANRE35120, DANRE43205
OG0003961	NEMVE15127	DANRE27124, DANRE40065
OG0003962	NEMVE16096, NEMVE01907	DANRE15346, DANRE06009, DANRE20526
OG0003964	NEMVE15732	DANRE21534
OG0003965	NEMVE25502	DANRE11346
OG0003966	NEMVE13810	DANRE16607, DANRE16606
OG0003967	NEMVE23105	DANRE21964
OG0003968	NEMVE08572	DANRE42393, DANRE37375
OG0003969	NEMVE07890	DANRE11066, DANRE11065
OG0003970	NEMVE23326	DANRE35241, DANRE35240, DANRE35239
OG0003971	NEMVE22272	DANRE33922
OG0003973	NEMVE14779	DANRE10902, DANRE35576, DANRE35578, DANRE35577
OG0003974	NEMVE22748	DANRE43296, DANRE20637, DANRE20638, DANRE25001, DANRE31366, DANRE25187, DANRE38924
OG0003976	NEMVE24965	DANRE15778
OG0003997	NEMVE05978	DANRE16277, DANRE16275, DANRE16276
OG0003998	NEMVE00894	DANRE16820
OG0003999	NEMVE21965	DANRE24171, DANRE24172
OG0004001	NEMVE03521	DANRE09236
OG0004002	NEMVE18518	DANRE05932, DANRE05928, DANRE05930, DANRE05933, DANRE05931
OG0004002	NEMVE05646	DANRE05929
OG0004004	NEMVE06251	DANRE20285, DANRE20284, DANRE12698, DANRE12699
OG0004005	NEMVE23848	DANRE23393, DANRE23392
OG0004007	NEMVE13953	DANRE17531, DANRE34274
OG0004009	NEMVE21729	DANRE04572
OG0004010	NEMVE14978, NEMVE12830	DANRE00257
OG0004011	NEMVE25743	DANRE04959, DANRE33896
OG0004012	NEMVE12899, NEMVE22318	DANRE20086
OG0004014	NEMVE25034, NEMVE18256	DANRE42841, DANRE42839, DANRE42840, DANRE42838
OG0004015	NEMVE09359	DANRE36484, DANRE36483
OG0004016	NEMVE13204	DANRE23411, DANRE23410, DANRE23409
OG0004017	NEMVE14537	DANRE29671, DANRE29669, DANRE29670
OG0004018	NEMVE17555	DANRE10809, DANRE10810, DANRE10811
OG0004019	NEMVE05373	DANRE26375
OG0004020	NEMVE22667	DANRE13395, DANRE13394
OG0004021	NEMVE03953, NEMVE00245, NEMVE06416	DANRE34176
OG0004022	NEMVE22354, NEMVE07265	DANRE19882, DANRE19881
OG0004023	NEMVE10125	DANRE38567, DANRE38568
OG0004024	NEMVE24877	DANRE23979, DANRE23981, DANRE23980
OG0004025	NEMVE14321	DANRE35212
OG0004028	NEMVE00045, NEMVE01939	DANRE05053, DANRE05054, DANRE05056, DANRE05055
OG0004030	NEMVE09561	DANRE24757, DANRE24758
OG0004031	NEMVE09520	DANRE11151, DANRE13424
OG0004032	NEMVE11647, NEMVE08726	DANRE06973, DANRE42488, DANRE42487, DANRE42486, DANRE42489
OG0004033	NEMVE05049	DANRE02951, DANRE02950, DANRE05920
OG0004034	NEMVE13874, NEMVE06071	DANRE09592, DANRE37587, DANRE37588
OG0004035	NEMVE23476	DANRE21263, DANRE13578
OG0004036	NEMVE22269	DANRE20096, DANRE38034, DANRE14234
OG0004037	NEMVE24489	DANRE36247, DANRE36246
OG0004038	NEMVE25168	DANRE21930
OG0004039	NEMVE05684	DANRE10161, DANRE10162
OG0004040	NEMVE01924	DANRE15831, DANRE15830
OG0004041	NEMVE07183	DANRE16723
OG0004042	NEMVE24907	DANRE38657, DANRE38655
OG0004043	NEMVE25672	DANRE23254
OG0004044	NEMVE14670	DANRE43375, DANRE24878, DANRE28162, DANRE24880, DANRE24879
OG0004045	NEMVE22942	DANRE22126
OG0004046	NEMVE20796, NEMVE25121, NEMVE16185	DANRE35326
OG0004047	NEMVE14207	DANRE21333, DANRE21332
OG0004048	NEMVE04894	DANRE20080, DANRE06433, DANRE06434
OG0004049	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060	DANRE06836, DANRE10046, DANRE22341
OG0004050	NEMVE24654	DANRE25137
OG0004051	NEMVE16748	DANRE29233, DANRE41445, DANRE35765
OG0004052	NEMVE04588	DANRE20998, DANRE20999
OG0004053	NEMVE19218	DANRE10451, DANRE10452, DANRE10453
OG0004055	NEMVE22198	DANRE18129, DANRE18130, DANRE18128, DANRE18127
OG0004056	NEMVE12001, NEMVE17803	DANRE33963
OG0004057	NEMVE14174	DANRE31161, DANRE31160
OG0004058	NEMVE06021	DANRE18210, DANRE18209, DANRE18208
OG0004059	NEMVE10461	DANRE35070, DANRE35069
OG0004060	NEMVE05949	DANRE10030, DANRE10031
OG0004061	NEMVE09085	DANRE27391
OG0004063	NEMVE10277	DANRE30815, DANRE30816, DANRE30817, DANRE30814, DANRE30819, DANRE30813, DANRE30818
OG0004064	NEMVE23672	DANRE35866, DANRE41678, DANRE41677
OG0004065	NEMVE13633	DANRE23201, DANRE23200, DANRE23198, DANRE23202, DANRE23199
OG0004066	NEMVE18474	DANRE35641
OG0004068	NEMVE14104	DANRE39005
OG0004069	NEMVE10507	DANRE35213, DANRE35214
OG0004070	NEMVE00018, NEMVE22616	DANRE15504, DANRE15501, DANRE15503
OG0004071	NEMVE14977	DANRE34963
OG0004072	NEMVE15269	DANRE03361
OG0004074	NEMVE01933, NEMVE11914, NEMVE21072	DANRE22339
OG0004075	NEMVE15118	DANRE03376, DANRE03377, DANRE03378
OG0004076	NEMVE11675, NEMVE01100	DANRE15069
OG0004078	NEMVE07028	DANRE05190, DANRE05191
OG0004079	NEMVE25325	DANRE07274, DANRE15648, DANRE15649, DANRE15650
OG0004080	NEMVE06984	DANRE35778, DANRE24628
OG0004081	NEMVE22578	DANRE28019, DANRE23662
OG0004083	NEMVE14362	DANRE05501, DANRE05502
OG0004084	NEMVE14693	DANRE11402, DANRE17733, DANRE17734, DANRE17736, DANRE17735, DANRE17732
OG0004085	NEMVE19893, NEMVE17924	DANRE15264, DANRE15263
OG0004086	NEMVE02965	DANRE05573
OG0004087	NEMVE04747	DANRE24876, DANRE24874, DANRE24875, DANRE42789, DANRE42788
OG0004088	NEMVE13678	DANRE40011, DANRE43235
OG0004089	NEMVE22289, NEMVE23169	DANRE08809, DANRE08808
OG0004090	NEMVE14306	DANRE36859, DANRE23136, DANRE23135
OG0004091	NEMVE00934	DANRE35209, DANRE35210
OG0004092	NEMVE12115, NEMVE21794	DANRE23794, DANRE13755
OG0004093	NEMVE00957	DANRE19022, DANRE19023
OG0004094	NEMVE25166	DANRE34257, DANRE34256, DANRE34258, DANRE34259, DANRE41241, DANRE41242, DANRE41240, DANRE41239, DANRE41238
OG0004095	NEMVE15313	DANRE25028, DANRE43192, DANRE25029
OG0004096	NEMVE22332	DANRE17669
OG0004098	NEMVE01526	DANRE00179, DANRE36368, DANRE36369
OG0004099	NEMVE08673	DANRE09350, DANRE03606
OG0004100	NEMVE13287	DANRE25221, DANRE25220
OG0004101	NEMVE23681	DANRE02022
OG0004102	NEMVE00016, NEMVE08375	DANRE03959
OG0004103	NEMVE23564	DANRE23050
OG0004104	NEMVE24910, NEMVE24911, NEMVE18049	DANRE35218, DANRE35217, DANRE35219, DANRE21466, DANRE12910
OG0004105	NEMVE12111, NEMVE13481	DANRE14169, DANRE10477, DANRE14170
OG0004106	NEMVE15033	DANRE02860, DANRE02861, DANRE23233
OG0004107	NEMVE13823	DANRE13122, DANRE13121
OG0004108	NEMVE11403	DANRE04976, DANRE04975, DANRE04973, DANRE04974
OG0004110	NEMVE22977	DANRE05249
OG0004111	NEMVE08919	DANRE14732, DANRE18626
OG0004113	NEMVE02452	DANRE40461
OG0004114	NEMVE17396	DANRE34872
OG0004115	NEMVE00036, NEMVE17538	DANRE10141, DANRE10142
OG0004116	NEMVE02528, NEMVE25696	DANRE34155
OG0004117	NEMVE11174	DANRE27850, DANRE27849
OG0004118	NEMVE13160	DANRE31237
OG0004119	NEMVE11571, NEMVE11572	DANRE12211
OG0004120	NEMVE24901	DANRE05375, DANRE05376, DANRE05377
OG0004121	NEMVE13634	DANRE22939, DANRE27805, DANRE08793, DANRE08792
OG0004122	NEMVE25053	DANRE34074, DANRE34075, DANRE19444
OG0004123	NEMVE17411	DANRE00959
OG0004124	NEMVE07304	DANRE22782, DANRE22783, DANRE24184
OG0004126	NEMVE08221, NEMVE20754	DANRE07400, DANRE07729, DANRE07730
OG0004127	NEMVE18642	DANRE24066, DANRE24065, DANRE27220, DANRE27221, DANRE27222
OG0004128	NEMVE13713	DANRE36059, DANRE36062, DANRE36061, DANRE36060, DANRE36057, DANRE36058, DANRE11350
OG0004130	NEMVE14705	DANRE09375, DANRE09376, DANRE09377
OG0004131	NEMVE05458	DANRE40593
OG0004132	NEMVE23224	DANRE24923, DANRE24922
OG0004133	NEMVE12851	DANRE08845, DANRE42087
OG0004134	NEMVE14887	DANRE07379, DANRE07380, DANRE07381, DANRE43376
OG0004135	NEMVE22322	DANRE30043, DANRE03672, DANRE29872
OG0004136	NEMVE14508	DANRE40774
OG0004140	NEMVE05908	DANRE26029
OG0004141	NEMVE02353, NEMVE05890	DANRE39746, DANRE39745
OG0004142	NEMVE13449	DANRE30629
OG0004143	NEMVE18842	DANRE19387, DANRE19388, DANRE25179, DANRE37632, DANRE37633
OG0004145	NEMVE09487	DANRE10998, DANRE11779, DANRE18791, DANRE18790
OG0004146	NEMVE21626, NEMVE02953	DANRE34606, DANRE34605
OG0004147	NEMVE22674	DANRE42081, DANRE35930
OG0004148	NEMVE19504	DANRE29829, DANRE03866, DANRE03865, DANRE29828
OG0004149	NEMVE17931	DANRE41833, DANRE41832, DANRE06625, DANRE06626
OG0004150	NEMVE13741	DANRE05792
OG0004151	NEMVE14229	DANRE25545, DANRE25544, DANRE25543
OG0004153	NEMVE00083	DANRE20163
OG0004154	NEMVE05816	DANRE11687
OG0004157	NEMVE16426, NEMVE03019	DANRE40282, DANRE40281, DANRE40215, DANRE40214
OG0004158	NEMVE13617	DANRE42931, DANRE42938, DANRE23921, DANRE23922
OG0004159	NEMVE18358, NEMVE14604	DANRE13391, DANRE10938, DANRE05919, DANRE02952
OG0004160	NEMVE23083	DANRE26485, DANRE18770
OG0004161	NEMVE22412	DANRE35464
OG0004162	NEMVE25750	DANRE15596, DANRE15595, DANRE30052, DANRE30053
OG0004163	NEMVE09614	DANRE20650, DANRE20649, DANRE39331, DANRE12628, DANRE12626, DANRE12627
OG0004164	NEMVE22345, NEMVE25928	DANRE20575, DANRE05368
OG0004166	NEMVE14358	DANRE23367
OG0004167	NEMVE10378	DANRE19957, DANRE19956, DANRE06196, DANRE06197
OG0004168	NEMVE14660	DANRE08328, DANRE08330, DANRE08329
OG0004169	NEMVE09703	DANRE30096
OG0004171	NEMVE13975, NEMVE07139	DANRE08068, DANRE08069
OG0004174	NEMVE05860	DANRE40570
OG0004175	NEMVE16183	DANRE00066, DANRE00067, DANRE00069, DANRE00068
OG0004176	NEMVE13135	DANRE07215, DANRE07216
OG0004178	NEMVE24562	DANRE22426, DANRE23062
OG0004179	NEMVE13848	DANRE30370, DANRE04292
OG0004180	NEMVE06343	DANRE38816, DANRE41685, DANRE35870, DANRE35871
OG0004181	NEMVE18763	DANRE17827, DANRE17828, DANRE17829, DANRE15664
OG0004183	NEMVE25375	DANRE40848, DANRE40849
OG0004186	NEMVE14257, NEMVE25645	DANRE10675, DANRE10674, DANRE19945, DANRE04804
OG0004187	NEMVE13250	DANRE12987, DANRE12986, DANRE03435
OG0004188	NEMVE15828	DANRE03766, DANRE11056, DANRE11057
OG0004189	NEMVE08777	DANRE40922, DANRE08091, DANRE40920, DANRE40921, DANRE19475
OG0004190	NEMVE24804	DANRE30538
OG0004197	NEMVE25880	DANRE35786, DANRE09551, DANRE09552, DANRE14345
OG0004198	NEMVE22383	DANRE43301, DANRE09641, DANRE13965, DANRE09640
OG0004215	NEMVE23791	DANRE08211, DANRE01210
OG0004216	NEMVE11628	DANRE31388, DANRE31392
OG0004217	NEMVE07703	DANRE15764, DANRE15763, DANRE15762
OG0004218	NEMVE21685	DANRE39587, DANRE39586, DANRE36804, DANRE24073
OG0004219	NEMVE22540, NEMVE20986	DANRE35534
OG0004220	NEMVE14904	DANRE19559, DANRE19555, DANRE19557, DANRE19546, DANRE19545
OG0004222	NEMVE22431	DANRE10943
OG0004223	NEMVE14495	DANRE13990
OG0004225	NEMVE12928, NEMVE06699	DANRE01728, DANRE27204, DANRE27205
OG0004226	NEMVE24092, NEMVE20295	DANRE05686, DANRE17765, DANRE17766
OG0004227	NEMVE13579	DANRE41048, DANRE41049, DANRE41047, DANRE41050
OG0004228	NEMVE14091	DANRE11401, DANRE17731
OG0004229	NEMVE10839	DANRE03287, DANRE03286, DANRE11209, DANRE06138, DANRE06139
OG0004230	NEMVE20221, NEMVE15013	DANRE07988, DANRE07987, DANRE34148
OG0004231	NEMVE25640, NEMVE19289	DANRE29877, DANRE29878
OG0004232	NEMVE05374	DANRE06060
OG0004233	NEMVE05082	DANRE08640, DANRE08639, DANRE08638, DANRE02838
OG0004234	NEMVE17554, NEMVE18650	DANRE08774, DANRE08775
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	DANRE35563
OG0004237	NEMVE24212	DANRE15924
OG0004239	NEMVE09798	DANRE41351
OG0004240	NEMVE02594, NEMVE02188	DANRE05545, DANRE05544, DANRE07266, DANRE07267
OG0004241	NEMVE17443	DANRE42257, DANRE16587
OG0004242	NEMVE14789	DANRE15158, DANRE15159
OG0004243	NEMVE13950	DANRE03711, DANRE03710, DANRE29826, DANRE29827
OG0004244	NEMVE09261, NEMVE22340	DANRE25055
OG0004244	NEMVE21955	DANRE01630
OG0004245	NEMVE22952	DANRE05322
OG0004246	NEMVE13565	DANRE03879
OG0004247	NEMVE19464	DANRE19864, DANRE19863, DANRE19865, DANRE19866, DANRE19867
OG0004248	NEMVE20564, NEMVE10713	DANRE23609
OG0004249	NEMVE07696	DANRE19294, DANRE19293
OG0004250	NEMVE05051	DANRE05878
OG0004251	NEMVE19617, NEMVE25778	DANRE36303, DANRE26629
OG0004252	NEMVE15040	DANRE30850
OG0004253	NEMVE06410	DANRE03888, DANRE19905, DANRE07707
OG0004254	NEMVE02453	DANRE00107, DANRE00106
OG0004255	NEMVE24360	DANRE02663
OG0004256	NEMVE09070, NEMVE09069, NEMVE09065, NEMVE09617	DANRE30838, DANRE30837, DANRE30839, DANRE30840
OG0004257	NEMVE24614	DANRE19570, DANRE19569, DANRE19572
OG0004258	NEMVE23518	DANRE16049, DANRE16050
OG0004259	NEMVE22430	DANRE37622, DANRE12712
OG0004260	NEMVE15889, NEMVE21330	DANRE25975, DANRE25976
OG0004261	NEMVE20799, NEMVE22436	DANRE13599, DANRE13600
OG0004262	NEMVE04762	DANRE18725, DANRE18724
OG0004263	NEMVE05868	DANRE42560, DANRE42559
OG0004265	NEMVE06493	DANRE18237
OG0004267	NEMVE06676	DANRE30593, DANRE25757, DANRE13443
OG0004268	NEMVE09145	DANRE38884
OG0004269	NEMVE11660	DANRE16641, DANRE16642
OG0004270	NEMVE05372	DANRE13963, DANRE09634
OG0004271	NEMVE13196	DANRE31170, DANRE31169, DANRE24936
OG0004272	NEMVE14903	DANRE34773, DANRE01493, DANRE34772, DANRE34771
OG0004273	NEMVE01963	DANRE09358, DANRE09357
OG0004274	NEMVE13344	DANRE13346, DANRE13345, DANRE13342, DANRE09425
OG0004275	NEMVE13750	DANRE31178, DANRE24956, DANRE36764
OG0004276	NEMVE18577	DANRE09737
OG0004277	NEMVE09367, NEMVE25827, NEMVE21668	DANRE16329, DANRE16330, DANRE38084
OG0004278	NEMVE11125	DANRE00447, DANRE00446, DANRE00445
OG0004279	NEMVE18790	DANRE34813
OG0004280	NEMVE06242	DANRE29566
OG0004282	NEMVE15059	DANRE15036
OG0004284	NEMVE10541	DANRE17856, DANRE17855, DANRE17854
OG0004285	NEMVE13116, NEMVE17912	DANRE43135, DANRE07213
OG0004286	NEMVE09457, NEMVE02864	DANRE13281, DANRE13282, DANRE13280
OG0004287	NEMVE10700	DANRE10684
OG0004288	NEMVE18710	DANRE19335
OG0004289	NEMVE18867	DANRE17569
OG0004290	NEMVE01915	DANRE12679, DANRE12675, DANRE12677, DANRE12676, DANRE10315
OG0004291	NEMVE06141	DANRE05725, DANRE05724, DANRE05722, DANRE05723
OG0004292	NEMVE11084	DANRE15377
OG0004295	NEMVE08615	DANRE21758, DANRE21759
OG0004296	NEMVE21716	DANRE34538, DANRE00368
OG0004297	NEMVE05511	DANRE14286
OG0004298	NEMVE18586	DANRE08935
OG0004299	NEMVE07833	DANRE15522, DANRE15521, DANRE20529
