Orthogroup	NEMVE	SACKO_ok
OG0004407	NEMVE01541	SACKO_16287
OG0004408	NEMVE12839	SACKO_22114
OG0004409	NEMVE24584	SACKO_33175
OG0004413	NEMVE00900	SACKO_24559
OG0004414	NEMVE23559	SACKO_05191
OG0004415	NEMVE22453	SACKO_30317
OG0004417	NEMVE05869	SACKO_27616
OG0004418	NEMVE17982	SACKO_31965
OG0004419	NEMVE11160	SACKO_30193
OG0004420	NEMVE10078	SACKO_00861
OG0004423	NEMVE08914	SACKO_34049, SACKO_34098, SACKO_14325
OG0004424	NEMVE02966	SACKO_10837
OG0004425	NEMVE23884	SACKO_07906
OG0004426	NEMVE14125	SACKO_09068
OG0004427	NEMVE09281	SACKO_00878
OG0004457	NEMVE03055	SACKO_27870
OG0004457	NEMVE19273	SACKO_16417
OG0004458	NEMVE16941	SACKO_16973, SACKO_11376, SACKO_32402, SACKO_32363, SACKO_27323, SACKO_09599, SACKO_24671
OG0004459	NEMVE07035	SACKO_07787
OG0004460	NEMVE18796	SACKO_19002
OG0004462	NEMVE13727	SACKO_05077
OG0004463	NEMVE14756	SACKO_04376
OG0004465	NEMVE21926	SACKO_18438
OG0004467	NEMVE02056	SACKO_04860, SACKO_19896
OG0004468	NEMVE08237	SACKO_33156
OG0004471	NEMVE04795	SACKO_07695
OG0004472	NEMVE00917	SACKO_27165
OG0004473	NEMVE18186	SACKO_03372
OG0004474	NEMVE07662	SACKO_13446
OG0004475	NEMVE08034	SACKO_00480
OG0004476	NEMVE06718	SACKO_14576
OG0004478	NEMVE22692	SACKO_16158
OG0004479	NEMVE01055	SACKO_15668
OG0004480	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756	SACKO_09896
OG0004482	NEMVE04942	SACKO_15365
OG0004483	NEMVE22140	SACKO_15376
OG0004484	NEMVE13818	SACKO_24669, SACKO_24665
OG0004486	NEMVE14675	SACKO_13395
OG0004487	NEMVE11590	SACKO_04088
OG0004488	NEMVE08819	SACKO_11836
OG0004489	NEMVE22535	SACKO_11062
OG0004490	NEMVE03491	SACKO_01568
OG0004491	NEMVE23478	SACKO_33872, SACKO_33881
OG0004492	NEMVE13230	SACKO_04355
OG0004493	NEMVE10267	SACKO_04749
OG0004494	NEMVE01991, NEMVE12026	SACKO_24457
OG0004495	NEMVE18943	SACKO_09341
OG0004496	NEMVE23787	SACKO_26743
OG0004497	NEMVE00899	SACKO_26844, SACKO_04030
OG0004498	NEMVE10128	SACKO_29609
OG0004499	NEMVE21044, NEMVE07898	SACKO_14890
OG0004500	NEMVE13883	SACKO_18016
OG0004501	NEMVE10634	SACKO_05302
OG0004502	NEMVE17968, NEMVE07577	SACKO_04915, SACKO_16253
OG0004503	NEMVE12347, NEMVE05528	SACKO_30080, SACKO_30085
OG0004505	NEMVE13485	SACKO_07933
OG0004506	NEMVE15612	SACKO_22735
OG0004507	NEMVE21959	SACKO_01169, SACKO_28863, SACKO_01183
OG0004508	NEMVE13524	SACKO_00949
OG0004509	NEMVE14984	SACKO_04702
OG0004510	NEMVE07681	SACKO_10418
OG0004511	NEMVE23558	SACKO_11442
OG0004512	NEMVE05081	SACKO_32401
OG0004513	NEMVE22677	SACKO_34197
OG0004514	NEMVE19912, NEMVE25850	SACKO_08578
OG0004515	NEMVE16698	SACKO_10522
OG0004517	NEMVE09567	SACKO_28631
OG0004518	NEMVE05509	SACKO_14581
OG0004519	NEMVE01745	SACKO_01174
OG0004520	NEMVE23460	SACKO_26274
OG0004521	NEMVE25173, NEMVE25174, NEMVE02614	SACKO_18409
OG0004522	NEMVE10390	SACKO_17016, SACKO_16466
OG0004523	NEMVE24572	SACKO_04848
OG0004524	NEMVE23429	SACKO_17083
OG0004525	NEMVE09848	SACKO_19797
OG0004526	NEMVE00195	SACKO_10282
OG0004527	NEMVE09810	SACKO_27212, SACKO_27206
OG0004529	NEMVE14754	SACKO_19291
OG0004530	NEMVE14962	SACKO_20418
OG0004531	NEMVE13941	SACKO_03320
OG0004532	NEMVE06307	SACKO_28637
OG0004534	NEMVE06444	SACKO_19903, SACKO_12762
OG0004535	NEMVE14895	SACKO_03150
OG0004536	NEMVE24546	SACKO_21274
OG0004537	NEMVE06806, NEMVE06793	SACKO_21349
OG0004538	NEMVE11904, NEMVE14557	SACKO_09085
OG0004539	NEMVE06340	SACKO_22173
OG0004540	NEMVE14340	SACKO_30901
OG0004541	NEMVE09057, NEMVE10568	SACKO_03899, SACKO_15485, SACKO_17639
OG0004542	NEMVE22875	SACKO_06292
OG0004543	NEMVE15333	SACKO_11922
OG0004544	NEMVE13619	SACKO_31438
OG0004545	NEMVE09905	SACKO_15736
OG0004548	NEMVE09850, NEMVE24852	SACKO_03951
OG0004549	NEMVE23165	SACKO_23349
OG0004550	NEMVE24073	SACKO_19164
OG0004551	NEMVE05944	SACKO_04145
OG0004552	NEMVE14503	SACKO_08469
OG0004553	NEMVE24685	SACKO_03082, SACKO_03081
OG0004554	NEMVE24554, NEMVE20303	SACKO_00814
OG0004555	NEMVE05464	SACKO_29011
OG0004557	NEMVE22368	SACKO_24872
OG0004558	NEMVE07860, NEMVE19747	SACKO_28349
OG0004559	NEMVE09979	SACKO_28715
OG0004560	NEMVE20612	SACKO_28894
OG0004561	NEMVE09729	SACKO_33874
OG0004563	NEMVE13109, NEMVE21039	SACKO_33905
OG0004564	NEMVE10745	SACKO_09067
OG0004565	NEMVE09490	SACKO_02187
OG0004566	NEMVE05423	SACKO_17991
OG0004567	NEMVE08979	SACKO_07155, SACKO_28403
OG0004568	NEMVE02936	SACKO_03130
OG0004569	NEMVE11455, NEMVE25874	SACKO_07551
OG0004570	NEMVE09472	SACKO_12970, SACKO_07861
OG0004571	NEMVE12245	SACKO_31573
OG0004572	NEMVE09747	SACKO_18957, SACKO_18974
OG0004573	NEMVE10987, NEMVE20146	SACKO_18454
OG0004574	NEMVE20279, NEMVE11028	SACKO_19725
OG0004576	NEMVE24443	SACKO_30468, SACKO_30461
OG0004577	NEMVE25631	SACKO_15685
OG0004578	NEMVE22684	SACKO_25847
OG0004579	NEMVE14497	SACKO_17206
OG0004580	NEMVE01972	SACKO_29417
OG0004581	NEMVE20283, NEMVE10061	SACKO_30000
OG0004582	NEMVE02471, NEMVE09353	SACKO_20979, SACKO_20988
OG0004583	NEMVE13969	SACKO_05163
OG0004584	NEMVE24702	SACKO_03076
OG0004585	NEMVE22328	SACKO_13522
OG0004587	NEMVE04673	SACKO_11225, SACKO_20399
OG0004588	NEMVE13733, NEMVE18431	SACKO_20226
OG0004589	NEMVE22288	SACKO_24508
OG0004590	NEMVE25895, NEMVE18908	SACKO_24523
OG0004591	NEMVE22517	SACKO_10632, SACKO_00006
OG0004592	NEMVE04397	SACKO_20946
OG0004593	NEMVE14593	SACKO_12736
OG0004594	NEMVE14570	SACKO_05883
OG0004595	NEMVE23888	SACKO_23859
OG0004596	NEMVE03724, NEMVE14349	SACKO_28471
OG0004599	NEMVE14260, NEMVE17942	SACKO_10527
OG0004601	NEMVE24185	SACKO_07622
OG0004602	NEMVE14888	SACKO_33314
OG0004603	NEMVE10302	SACKO_02772
OG0004605	NEMVE13200	SACKO_24891
OG0004606	NEMVE10087	SACKO_29308
OG0004608	NEMVE24939	SACKO_06096
OG0004609	NEMVE13242	SACKO_02975
OG0004610	NEMVE14987	SACKO_21418
OG0004611	NEMVE16538	SACKO_19720
OG0004612	NEMVE06661	SACKO_29135
OG0004613	NEMVE14649, NEMVE02540	SACKO_19929, SACKO_19918
OG0004614	NEMVE16785	SACKO_06287
OG0004616	NEMVE13537	SACKO_18631
OG0004617	NEMVE23874	SACKO_32229
OG0004618	NEMVE08467, NEMVE02644, NEMVE08128	SACKO_04320
OG0004619	NEMVE14883, NEMVE00286	SACKO_13215
OG0004620	NEMVE24417	SACKO_19040
OG0004621	NEMVE15548	SACKO_14185
OG0004622	NEMVE18062	SACKO_09412
OG0004623	NEMVE23629, NEMVE12720	SACKO_12927, SACKO_20389
OG0004624	NEMVE19519	SACKO_17446, SACKO_12781
OG0004625	NEMVE07306	SACKO_24501, SACKO_24514
OG0004627	NEMVE14505	SACKO_04597
OG0004628	NEMVE21690	SACKO_04292
OG0004629	NEMVE05013	SACKO_21350
OG0004631	NEMVE10220	SACKO_26411, SACKO_01707, SACKO_23017
OG0004632	NEMVE13130	SACKO_18527
OG0004633	NEMVE14514, NEMVE14238	SACKO_12575
OG0004634	NEMVE04611	SACKO_31100
OG0004635	NEMVE12750, NEMVE15016	SACKO_11047
OG0004638	NEMVE22582	SACKO_13654
OG0004639	NEMVE18292	SACKO_03968
OG0004640	NEMVE08804	SACKO_00552
OG0004641	NEMVE11881, NEMVE13912, NEMVE08629	SACKO_18334
OG0004642	NEMVE16068	SACKO_25061
OG0004643	NEMVE01855	SACKO_25343
OG0004644	NEMVE25830	SACKO_07275
OG0004646	NEMVE06022	SACKO_21323
OG0004647	NEMVE18102	SACKO_11839
OG0004648	NEMVE14967	SACKO_17990
OG0004649	NEMVE13434	SACKO_18305
OG0004651	NEMVE14682	SACKO_04435
OG0004652	NEMVE06739	SACKO_08505
OG0004654	NEMVE23143	SACKO_14273
OG0004656	NEMVE08568	SACKO_08512
OG0004657	NEMVE07292	SACKO_26287, SACKO_21555
OG0004658	NEMVE13379	SACKO_03635
OG0004659	NEMVE07785, NEMVE00194, NEMVE11615	SACKO_29850
OG0004662	NEMVE14599	SACKO_07270
OG0004663	NEMVE13231	SACKO_18226
OG0004664	NEMVE19719	SACKO_08400
OG0004665	NEMVE04963	SACKO_02665
OG0004666	NEMVE14432	SACKO_26861
OG0004667	NEMVE25294	SACKO_11659
OG0004669	NEMVE14751	SACKO_26889
OG0004670	NEMVE13348	SACKO_30167
OG0004671	NEMVE15017	SACKO_31183
OG0004672	NEMVE04927	SACKO_20480
OG0004673	NEMVE22141	SACKO_00641
OG0004674	NEMVE15105	SACKO_20254
OG0004675	NEMVE19531, NEMVE12308	SACKO_13667
OG0004676	NEMVE06939	SACKO_05823
OG0004677	NEMVE01225	SACKO_09059
OG0004681	NEMVE17985	SACKO_07118
OG0004682	NEMVE16012	SACKO_09594
OG0004683	NEMVE10379	SACKO_31594
OG0004685	NEMVE13564, NEMVE20938	SACKO_33019
OG0004687	NEMVE11074	SACKO_17225
OG0004689	NEMVE10990	SACKO_20300
OG0004690	NEMVE07181	SACKO_22702
OG0004691	NEMVE07925	SACKO_19375
OG0004692	NEMVE09659, NEMVE11678	SACKO_15254, SACKO_15247
OG0004694	NEMVE22054	SACKO_13843
OG0004695	NEMVE08241	SACKO_26984
OG0004696	NEMVE00069, NEMVE00975	SACKO_28164
OG0004697	NEMVE04721	SACKO_14387
OG0004698	NEMVE24810	SACKO_22073
OG0004699	NEMVE08956	SACKO_15038
OG0004700	NEMVE22202	SACKO_10009
OG0004703	NEMVE23725	SACKO_15066
OG0004704	NEMVE25098	SACKO_27602
OG0004705	NEMVE13269	SACKO_01372
OG0004706	NEMVE23038	SACKO_18520
OG0004707	NEMVE00940	SACKO_12969
OG0004708	NEMVE22362	SACKO_03775
OG0004710	NEMVE13936	SACKO_19030
OG0004711	NEMVE22209	SACKO_20599
OG0004728	NEMVE24238	SACKO_04940
OG0004729	NEMVE11013	SACKO_09834
OG0004730	NEMVE14157	SACKO_16531
OG0004731	NEMVE24589	SACKO_13749, SACKO_23582
OG0004733	NEMVE08830	SACKO_01861
OG0004735	NEMVE05167	SACKO_12686
OG0004736	NEMVE25990	SACKO_14542
OG0004739	NEMVE15022	SACKO_09731
OG0004740	NEMVE13094	SACKO_05635
OG0004744	NEMVE21304, NEMVE02941	SACKO_02238
OG0004744	NEMVE24723	SACKO_15476
OG0004746	NEMVE06678	SACKO_32247
OG0004747	NEMVE25622	SACKO_23321
OG0004748	NEMVE24482, NEMVE00840	SACKO_32597
OG0004749	NEMVE21861	SACKO_00284
OG0004750	NEMVE25690, NEMVE18048, NEMVE16581	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501
OG0004751	NEMVE23997	SACKO_28095
OG0004752	NEMVE07471	SACKO_03624, SACKO_07505
OG0004753	NEMVE00501	SACKO_12573, SACKO_03985
OG0004754	NEMVE10627, NEMVE24818	SACKO_22726
OG0004755	NEMVE14496	SACKO_27183
OG0004756	NEMVE14252	SACKO_18350
OG0004757	NEMVE05633	SACKO_18246
OG0004758	NEMVE11732, NEMVE05918	SACKO_13396
OG0004759	NEMVE05670	SACKO_34003
OG0004760	NEMVE22531	SACKO_05577
OG0004761	NEMVE19165, NEMVE25765	SACKO_27689
OG0004762	NEMVE23213	SACKO_29409, SACKO_05447
OG0004763	NEMVE14983	SACKO_12233, SACKO_12232
OG0004764	NEMVE10488	SACKO_20994
OG0004765	NEMVE21803	SACKO_07355
OG0004766	NEMVE23449	SACKO_32276
OG0004767	NEMVE13831	SACKO_33918
OG0004768	NEMVE14625, NEMVE17029	SACKO_30578
OG0004769	NEMVE09060	SACKO_32280
OG0004770	NEMVE10973	SACKO_04206
OG0004772	NEMVE01278	SACKO_28701, SACKO_01037
OG0004774	NEMVE11891, NEMVE13846	SACKO_28719
OG0004775	NEMVE21681	SACKO_01388
OG0004776	NEMVE08011	SACKO_29740
OG0004781	NEMVE08486	SACKO_09515
OG0004782	NEMVE25347, NEMVE19579	SACKO_16563
OG0004783	NEMVE11254, NEMVE11101	SACKO_02106
OG0004784	NEMVE09476	SACKO_30267
OG0004785	NEMVE14332	SACKO_00636, SACKO_06901
OG0004786	NEMVE03480	SACKO_02680
OG0004787	NEMVE25138	SACKO_25599
OG0004788	NEMVE07288	SACKO_02726
OG0004789	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982	SACKO_25428
OG0004790	NEMVE08026	SACKO_00724
OG0004791	NEMVE22632, NEMVE24573	SACKO_32615
OG0004792	NEMVE22524	SACKO_07545
OG0004793	NEMVE16797	SACKO_30281
OG0004794	NEMVE09539	SACKO_26985
OG0004795	NEMVE17130	SACKO_06033
OG0004796	NEMVE02112, NEMVE00168	SACKO_28000
OG0004797	NEMVE14389	SACKO_30159
OG0004798	NEMVE19963	SACKO_23251
OG0004800	NEMVE03303, NEMVE02807	SACKO_17215
OG0004801	NEMVE05151	SACKO_21766
OG0004801	NEMVE02221	SACKO_21749
OG0004802	NEMVE24950	SACKO_30785, SACKO_30769
OG0004803	NEMVE09645	SACKO_18320
OG0004805	NEMVE06909	SACKO_04571
OG0004806	NEMVE06084	SACKO_18071
OG0004807	NEMVE22724	SACKO_18427
OG0004808	NEMVE23142, NEMVE00017	SACKO_18435, SACKO_18430
OG0004809	NEMVE10851	SACKO_02555
OG0004811	NEMVE14893	SACKO_16566
OG0004812	NEMVE10095, NEMVE10094	SACKO_11797
OG0004813	NEMVE13765	SACKO_25285
OG0004814	NEMVE22496	SACKO_05533
OG0004815	NEMVE17072	SACKO_12115
OG0004816	NEMVE24963	SACKO_16835
OG0004817	NEMVE23666	SACKO_27076, SACKO_27094
OG0004819	NEMVE10396, NEMVE20374	SACKO_33075, SACKO_00086
OG0004820	NEMVE22650	SACKO_14775
OG0004821	NEMVE13951	SACKO_23676, SACKO_16438
OG0004822	NEMVE13105	SACKO_24997
OG0004823	NEMVE07629	SACKO_22697
OG0004824	NEMVE18895	SACKO_06290
OG0004825	NEMVE15161	SACKO_28529, SACKO_28534
OG0004826	NEMVE14605	SACKO_17053
OG0004828	NEMVE25343	SACKO_05844
OG0004829	NEMVE15042, NEMVE00163	SACKO_15716
OG0004830	NEMVE17353	SACKO_13994
OG0004831	NEMVE07600	SACKO_18927
OG0004832	NEMVE21691	SACKO_04801
OG0004833	NEMVE13547	SACKO_29882
OG0004834	NEMVE20063	SACKO_08421
OG0004835	NEMVE08208	SACKO_20126
OG0004836	NEMVE22477	SACKO_21978
OG0004837	NEMVE10875	SACKO_25482
OG0004838	NEMVE14762	SACKO_16462
OG0004839	NEMVE21719	SACKO_05609
OG0004840	NEMVE08926	SACKO_08213
OG0004841	NEMVE13314	SACKO_05357
OG0004842	NEMVE21848	SACKO_17281
OG0004843	NEMVE11986	SACKO_19951
OG0004844	NEMVE18136	SACKO_06155
OG0004845	NEMVE05747	SACKO_24565
OG0004846	NEMVE18109	SACKO_15541
OG0004848	NEMVE05365	SACKO_08317
OG0004849	NEMVE14210	SACKO_34056
OG0004850	NEMVE22350	SACKO_19920
OG0004851	NEMVE14191	SACKO_24254
OG0004852	NEMVE25433	SACKO_22804
OG0004853	NEMVE25313	SACKO_14553
OG0004854	NEMVE22394	SACKO_31690, SACKO_23267
OG0004855	NEMVE05574	SACKO_12999
OG0004856	NEMVE04745, NEMVE05569	SACKO_25100
OG0004857	NEMVE06533, NEMVE11870	SACKO_06928, SACKO_10201
OG0004858	NEMVE22404	SACKO_31252
OG0004859	NEMVE06338	SACKO_12912
OG0004860	NEMVE23295	SACKO_23197
OG0004861	NEMVE08645	SACKO_31486
OG0004862	NEMVE17522	SACKO_15048
OG0004864	NEMVE23293	SACKO_13348
OG0004865	NEMVE21865	SACKO_05396
OG0004866	NEMVE22450	SACKO_11461
OG0004867	NEMVE15440	SACKO_19386
OG0004869	NEMVE24127	SACKO_27257
OG0004870	NEMVE22132, NEMVE13530	SACKO_13255
OG0004871	NEMVE14536	SACKO_20229
OG0004873	NEMVE21911	SACKO_22337
OG0004874	NEMVE08254	SACKO_11278
OG0004877	NEMVE13079, NEMVE04687	SACKO_28248
OG0004878	NEMVE11491, NEMVE23376	SACKO_10776, SACKO_26964
OG0004879	NEMVE10578	SACKO_26403
OG0004880	NEMVE13009, NEMVE12954	SACKO_24904
OG0004881	NEMVE02049	SACKO_05511
OG0004882	NEMVE17312, NEMVE12590	SACKO_28479, SACKO_08173
OG0004884	NEMVE02134, NEMVE00624	SACKO_25723
OG0004885	NEMVE11478, NEMVE07061	SACKO_33654
OG0004886	NEMVE12702, NEMVE10250	SACKO_23358
OG0004886	NEMVE18342	SACKO_30841
OG0004887	NEMVE22398	SACKO_01697
OG0004890	NEMVE25199	SACKO_04382, SACKO_03288
OG0004891	NEMVE22337	SACKO_14234
OG0004892	NEMVE13325	SACKO_28951
OG0004893	NEMVE23196	SACKO_26813, SACKO_26808
OG0004894	NEMVE18121, NEMVE21279	SACKO_15197
OG0004895	NEMVE23211	SACKO_33159
OG0004896	NEMVE11249	SACKO_22567
OG0004897	NEMVE13596	SACKO_02250
OG0004898	NEMVE05893, NEMVE21394	SACKO_02481
OG0004899	NEMVE22568	SACKO_14461
OG0004900	NEMVE15535, NEMVE25162	SACKO_08566
OG0004901	NEMVE05379	SACKO_16831
OG0004902	NEMVE14740	SACKO_09081
OG0004903	NEMVE13217	SACKO_16168
OG0004904	NEMVE13083	SACKO_30644
OG0004906	NEMVE07063	SACKO_27225
OG0004907	NEMVE08605	SACKO_12356, SACKO_17695
OG0004910	NEMVE16575, NEMVE21204	SACKO_09282
OG0004911	NEMVE19493	SACKO_20391
OG0004913	NEMVE18631	SACKO_17822
OG0004914	NEMVE25557	SACKO_04546
OG0004916	NEMVE18916	SACKO_27282
OG0004917	NEMVE22754	SACKO_11578, SACKO_25292
OG0004919	NEMVE14165	SACKO_29402
OG0004920	NEMVE04726	SACKO_07091, SACKO_07141
OG0004921	NEMVE24186	SACKO_33204, SACKO_04102, SACKO_33208
OG0004922	NEMVE25720, NEMVE22660	SACKO_12192
OG0004923	NEMVE17142, NEMVE12025	SACKO_11979
OG0004924	NEMVE08496	SACKO_11735
OG0004925	NEMVE07632	SACKO_00218
OG0004926	NEMVE25955	SACKO_24987
OG0004927	NEMVE07100	SACKO_11937
OG0004928	NEMVE25903	SACKO_30858
OG0004929	NEMVE23443	SACKO_26931, SACKO_26920
OG0004930	NEMVE08872	SACKO_11234
OG0004931	NEMVE15057	SACKO_32620
OG0004932	NEMVE25699	SACKO_24556
OG0004933	NEMVE20679, NEMVE25637	SACKO_32714
OG0004934	NEMVE06775	SACKO_17593
OG0004936	NEMVE16931	SACKO_32391
OG0004938	NEMVE07746	SACKO_19480, SACKO_26940
OG0004939	NEMVE13527	SACKO_21319
OG0004940	NEMVE03181	SACKO_26982
OG0004941	NEMVE15741	SACKO_10807
OG0004942	NEMVE00998	SACKO_13661
OG0004943	NEMVE18405	SACKO_12829
OG0004944	NEMVE17558	SACKO_10828
OG0004945	NEMVE09906, NEMVE01461	SACKO_04242
OG0004946	NEMVE17881	SACKO_22750
OG0004948	NEMVE04863	SACKO_08889, SACKO_25988, SACKO_05613
OG0004949	NEMVE14010	SACKO_22218
OG0004950	NEMVE15135	SACKO_00448
OG0004951	NEMVE13423	SACKO_01012
OG0004952	NEMVE22987	SACKO_17947
OG0004953	NEMVE22872	SACKO_07785
OG0004954	NEMVE13769, NEMVE13543	SACKO_21509
OG0004956	NEMVE03106	SACKO_26456
OG0004957	NEMVE13489	SACKO_08094
OG0004958	NEMVE24122	SACKO_29277
OG0004960	NEMVE00950	SACKO_09681
OG0004961	NEMVE22542	SACKO_22881
OG0004962	NEMVE08838	SACKO_08019
OG0004963	NEMVE09267	SACKO_23165
OG0004964	NEMVE14109	SACKO_32501
OG0004965	NEMVE19697	SACKO_26834
OG0004967	NEMVE23865	SACKO_02498, SACKO_19777
OG0004968	NEMVE14001	SACKO_18775
OG0004969	NEMVE14164, NEMVE21390	SACKO_26374
OG0004970	NEMVE24152	SACKO_01641, SACKO_10357
OG0004971	NEMVE20816	SACKO_06983
OG0004972	NEMVE22512	SACKO_22022
OG0004973	NEMVE11344	SACKO_26652
OG0004974	NEMVE20569, NEMVE13705	SACKO_08327
OG0004975	NEMVE11552	SACKO_00488
OG0004976	NEMVE07826	SACKO_08243, SACKO_02364
OG0004977	NEMVE02192, NEMVE00253	SACKO_22819
OG0004978	NEMVE23265	SACKO_30106
OG0004979	NEMVE09400	SACKO_02688
OG0004980	NEMVE25421	SACKO_20568
OG0004981	NEMVE21260	SACKO_04840
OG0004982	NEMVE25620	SACKO_22755
OG0004984	NEMVE04897, NEMVE14271	SACKO_23563
OG0004985	NEMVE22448	SACKO_31814
OG0004986	NEMVE21251, NEMVE13658	SACKO_10062
OG0004987	NEMVE10509	SACKO_04708
OG0004988	NEMVE13432	SACKO_18301
OG0004989	NEMVE14722	SACKO_11544
OG0004990	NEMVE00215, NEMVE21079, NEMVE14471	SACKO_26462
OG0004991	NEMVE05198	SACKO_26454
OG0004992	NEMVE21226, NEMVE19613	SACKO_32296
OG0004993	NEMVE14587	SACKO_02872
OG0004994	NEMVE07041	SACKO_00342
OG0004996	NEMVE05000	SACKO_08815
OG0004997	NEMVE04870, NEMVE21142	SACKO_10528
OG0004999	NEMVE21935	SACKO_12529
OG0005002	NEMVE14489	SACKO_02438
OG0005003	NEMVE02750	SACKO_30286
OG0005005	NEMVE24423	SACKO_01039
OG0005006	NEMVE22541	SACKO_18020
OG0005007	NEMVE11282	SACKO_20867
OG0005008	NEMVE25042	SACKO_31275
OG0005009	NEMVE10859	SACKO_32009, SACKO_13535
OG0005010	NEMVE25608	SACKO_09761
OG0005014	NEMVE12690, NEMVE14836	SACKO_07120
OG0005015	NEMVE22631	SACKO_20083
OG0005016	NEMVE23924	SACKO_08395
OG0005017	NEMVE08542	SACKO_02920
OG0005038	NEMVE21936	SACKO_27543
OG0005040	NEMVE05703	SACKO_25212
OG0005041	NEMVE22270	SACKO_04978
OG0005044	NEMVE22165	SACKO_29733
OG0005045	NEMVE01206	SACKO_19764
OG0005046	NEMVE24288	SACKO_12670
OG0005047	NEMVE13364	SACKO_09268
OG0005048	NEMVE00607, NEMVE24484	SACKO_06394
OG0005049	NEMVE16413	SACKO_28881
OG0005050	NEMVE09923	SACKO_03402
OG0005053	NEMVE05596	SACKO_07009
OG0005054	NEMVE03642	SACKO_14919
OG0005054	NEMVE06144	SACKO_07153
OG0005055	NEMVE08898	SACKO_33431
OG0005057	NEMVE21846	SACKO_08340
OG0005058	NEMVE15777	SACKO_07571
OG0005059	NEMVE18371	SACKO_08214
OG0005060	NEMVE06881, NEMVE03482	SACKO_04843, SACKO_00548
OG0005061	NEMVE19746, NEMVE23632	SACKO_04621
OG0005062	NEMVE18856	SACKO_26494
OG0005064	NEMVE08493	SACKO_08145
OG0005065	NEMVE10847	SACKO_01318, SACKO_01321
OG0005066	NEMVE13164	SACKO_14630
OG0005067	NEMVE21170	SACKO_18537
OG0005069	NEMVE11714, NEMVE05735	SACKO_02053
OG0005072	NEMVE13273	SACKO_25088
OG0005073	NEMVE24556	SACKO_22512
OG0005074	NEMVE22203	SACKO_26155
OG0005075	NEMVE22600	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	NEMVE19049	SACKO_12219
OG0005077	NEMVE14220	SACKO_24673
OG0005078	NEMVE03360	SACKO_12126
OG0005079	NEMVE14064	SACKO_14597
OG0005081	NEMVE04796	SACKO_28501
OG0005082	NEMVE25159	SACKO_02422
OG0005083	NEMVE19791	SACKO_10824
OG0005083	NEMVE09115	SACKO_14378
OG0005085	NEMVE07572	SACKO_08632
OG0005086	NEMVE07482	SACKO_09796
OG0005087	NEMVE14760, NEMVE21110	SACKO_26884
OG0005088	NEMVE13405	SACKO_07514
OG0005089	NEMVE15030	SACKO_21923
OG0005090	NEMVE18162	SACKO_28704
OG0005091	NEMVE08357	SACKO_20390
OG0005092	NEMVE25357	SACKO_30341
OG0005093	NEMVE10149	SACKO_00264
OG0005094	NEMVE18917	SACKO_29636
OG0005095	NEMVE14185	SACKO_11724
OG0005096	NEMVE13847, NEMVE03089	SACKO_08547
OG0005097	NEMVE09977	SACKO_28710
OG0005098	NEMVE04907	SACKO_02681
OG0005099	NEMVE24801	SACKO_28740
OG0005100	NEMVE10899	SACKO_15498
OG0005103	NEMVE16506	SACKO_29750
OG0005104	NEMVE09153	SACKO_16365
OG0005105	NEMVE23049	SACKO_24456
OG0005106	NEMVE22627	SACKO_14588
OG0005107	NEMVE20157, NEMVE08261	SACKO_25977
OG0005108	NEMVE13396	SACKO_00522, SACKO_00492
OG0005109	NEMVE04941	SACKO_00649, SACKO_06885
OG0005110	NEMVE13178, NEMVE21214	SACKO_25013
OG0005111	NEMVE13580	SACKO_03903
OG0005112	NEMVE24298	SACKO_17722
OG0005113	NEMVE25886, NEMVE21027	SACKO_05237
OG0005114	NEMVE08411	SACKO_33104
OG0005116	NEMVE13730	SACKO_26284
OG0005118	NEMVE22908	SACKO_19643
OG0005120	NEMVE24047, NEMVE08257	SACKO_05121, SACKO_07897
OG0005121	NEMVE07563	SACKO_14259
OG0005122	NEMVE25425	SACKO_27564
OG0005123	NEMVE25651	SACKO_25226
OG0005124	NEMVE13707	SACKO_09124
OG0005125	NEMVE08675	SACKO_18108
OG0005127	NEMVE23949	SACKO_26126
OG0005129	NEMVE05690	SACKO_31294
OG0005130	NEMVE12121, NEMVE07830	SACKO_30619
OG0005131	NEMVE09291	SACKO_30237
OG0005132	NEMVE11409, NEMVE25901	SACKO_04132
OG0005133	NEMVE24263	SACKO_31979
OG0005134	NEMVE09139	SACKO_22041
OG0005135	NEMVE18670	SACKO_21036, SACKO_21023
OG0005137	NEMVE07853	SACKO_11195
OG0005138	NEMVE13824	SACKO_04807
OG0005140	NEMVE14128, NEMVE16885	SACKO_12643, SACKO_16351
OG0005141	NEMVE22603	SACKO_24624, SACKO_15127
OG0005142	NEMVE07142, NEMVE12077	SACKO_14132
OG0005143	NEMVE00974, NEMVE13415	SACKO_20879
OG0005144	NEMVE06213	SACKO_19198
OG0005145	NEMVE18108	SACKO_12180
OG0005146	NEMVE05099	SACKO_22242
OG0005147	NEMVE00982	SACKO_11852
OG0005150	NEMVE23996	SACKO_02180
OG0005151	NEMVE13659	SACKO_21163
OG0005152	NEMVE13218	SACKO_10314
OG0005154	NEMVE25021	SACKO_29032
