Orthogroup	NEMVE	BRALA
OG0004257	NEMVE24614	BRALA10361
OG0004258	NEMVE23518	BRALA19445
OG0004259	NEMVE22430	BRALA09457
OG0004260	NEMVE15889, NEMVE21330	BRALA04444
OG0004261	NEMVE20799, NEMVE22436	BRALA19111
OG0004262	NEMVE04762	BRALA34766, BRALA21467
OG0004263	NEMVE05868	BRALA07416
OG0004265	NEMVE06493	BRALA31423
OG0004266	NEMVE06415	BRALA22811
OG0004267	NEMVE06676	BRALA01991
OG0004268	NEMVE09145	BRALA12493
OG0004269	NEMVE24672, NEMVE11658, NEMVE11660	BRALA05544
OG0004270	NEMVE05372	BRALA18525
OG0004271	NEMVE13196	BRALA09426
OG0004272	NEMVE14903	BRALA01934
OG0004273	NEMVE01963	BRALA06404
OG0004274	NEMVE13344	BRALA20006
OG0004275	NEMVE13750	BRALA29519
OG0004276	NEMVE18577	BRALA19990
OG0004277	NEMVE09367, NEMVE25827, NEMVE21668	BRALA30535
OG0004278	NEMVE11125	BRALA14565
OG0004279	NEMVE02937, NEMVE18790	BRALA20647
OG0004280	NEMVE06242	BRALA23682, BRALA18212
OG0004281	NEMVE01299	BRALA31689, BRALA31688
OG0004281	NEMVE02877	BRALA35548
OG0004282	NEMVE15059	BRALA14728
OG0004283	NEMVE00512	BRALA22939
OG0004284	NEMVE10541	BRALA11418
OG0004285	NEMVE13116	BRALA29530
OG0004286	NEMVE09457, NEMVE02864	BRALA14966
OG0004287	NEMVE10700	BRALA17769
OG0004288	NEMVE18710	BRALA03278
OG0004289	NEMVE18867	BRALA15160
OG0004290	NEMVE01915	BRALA03150
OG0004291	NEMVE06141	BRALA31457
OG0004292	NEMVE11084	BRALA05406
OG0004295	NEMVE08615	BRALA01000
OG0004296	NEMVE21716	BRALA03748
OG0004297	NEMVE05511	BRALA10358
OG0004298	NEMVE18586	BRALA08303
OG0004299	NEMVE07833	BRALA18722
OG0004300	NEMVE08965	BRALA32511
OG0004301	NEMVE15665	BRALA32145
OG0004303	NEMVE14939, NEMVE00925	BRALA05979
OG0004304	NEMVE02041	BRALA29843
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	BRALA14639
OG0004306	NEMVE02836	BRALA16636
OG0004307	NEMVE14393	BRALA11162
OG0004308	NEMVE20752	BRALA23893
OG0004309	NEMVE21890	BRALA03711
OG0004310	NEMVE21788	BRALA07958
OG0004312	NEMVE14123	BRALA16894
OG0004313	NEMVE22183	BRALA35482
OG0004314	NEMVE10498	BRALA02958
OG0004315	NEMVE18139	BRALA16278
OG0004316	NEMVE13067	BRALA27284
OG0004317	NEMVE21704, NEMVE16794	BRALA31137, BRALA31136
OG0004318	NEMVE17782, NEMVE25004	BRALA11243
OG0004319	NEMVE06670	BRALA02487
OG0004320	NEMVE20738, NEMVE18734	BRALA05866
OG0004321	NEMVE19590	BRALA03831
OG0004322	NEMVE08718, NEMVE05406	BRALA16694
OG0004323	NEMVE00970	BRALA34818, BRALA34335
OG0004324	NEMVE07951	BRALA09811
OG0004325	NEMVE14783	BRALA17672
OG0004326	NEMVE24895	BRALA05683, BRALA05687
OG0004327	NEMVE10956	BRALA28777
OG0004328	NEMVE25033	BRALA13776
OG0004329	NEMVE14876	BRALA11460
OG0004330	NEMVE01493	BRALA10844
OG0004331	NEMVE22843, NEMVE02042	BRALA25017
OG0004332	NEMVE14173	BRALA05495
OG0004333	NEMVE02002	BRALA14711
OG0004334	NEMVE13239	BRALA05133
OG0004335	NEMVE03938	BRALA11786
OG0004338	NEMVE13087	BRALA22739
OG0004339	NEMVE18494, NEMVE24915	BRALA14976
OG0004340	NEMVE17425	BRALA27384
OG0004341	NEMVE05259	BRALA18640
OG0004342	NEMVE23268	BRALA28668
OG0004343	NEMVE01964	BRALA34896, BRALA33692, BRALA34328
OG0004343	NEMVE15399	BRALA34611
OG0004344	NEMVE02635	BRALA04177
OG0004345	NEMVE06527	BRALA10189
OG0004346	NEMVE13974	BRALA15506
OG0004347	NEMVE25932	BRALA23589
OG0004348	NEMVE25252	BRALA12127
OG0004349	NEMVE22471	BRALA26083
OG0004350	NEMVE13828	BRALA12360
OG0004351	NEMVE00918	BRALA18778
OG0004352	NEMVE24736	BRALA14329
OG0004353	NEMVE13665	BRALA26681
OG0004354	NEMVE20729, NEMVE09507	BRALA33463, BRALA33588
OG0004355	NEMVE10193	BRALA02915
OG0004356	NEMVE00913	BRALA18746
OG0004357	NEMVE08918	BRALA09608
OG0004358	NEMVE08331	BRALA15298
OG0004359	NEMVE11194, NEMVE05627	BRALA22732
OG0004360	NEMVE21274, NEMVE08954	BRALA27825
OG0004361	NEMVE02934	BRALA19546, BRALA19547
OG0004362	NEMVE06585	BRALA01978
OG0004363	NEMVE04882	BRALA00616
OG0004364	NEMVE22420, NEMVE15837	BRALA23445
OG0004365	NEMVE13126	BRALA24172
OG0004366	NEMVE12546	BRALA20008
OG0004366	NEMVE01469	BRALA20010
OG0004367	NEMVE25724, NEMVE16633	BRALA15183
OG0004368	NEMVE24990	BRALA23102
OG0004369	NEMVE10451	BRALA02910
OG0004370	NEMVE13399, NEMVE21469	BRALA13645
OG0004372	NEMVE00915, NEMVE20036	BRALA02065, BRALA02064
OG0004373	NEMVE14057, NEMVE19923	BRALA16557
OG0004374	NEMVE23199, NEMVE20953	BRALA29279
OG0004375	NEMVE13064, NEMVE20939, NEMVE22727	BRALA07819
OG0004376	NEMVE09342	BRALA26859
OG0004377	NEMVE23502	BRALA22650, BRALA22649
OG0004378	NEMVE08774	BRALA29460
OG0004380	NEMVE13704	BRALA31059
OG0004381	NEMVE00013, NEMVE20297	BRALA31166
OG0004383	NEMVE23000	BRALA33094, BRALA23070
OG0004384	NEMVE10110	BRALA21477
OG0004385	NEMVE05533	BRALA02586
OG0004388	NEMVE10684	BRALA01537
OG0004389	NEMVE25116	BRALA01195
OG0004390	NEMVE18831	BRALA20609
OG0004391	NEMVE25027	BRALA06733
OG0004392	NEMVE06757	BRALA03731
OG0004393	NEMVE03424	BRALA25078
OG0004394	NEMVE13031	BRALA31576
OG0004395	NEMVE01603, NEMVE20434	BRALA26081
OG0004396	NEMVE14513	BRALA05724
OG0004398	NEMVE08807	BRALA33935
OG0004399	NEMVE06137	BRALA09277
OG0004400	NEMVE09297	BRALA09786
OG0004401	NEMVE15063	BRALA00557
OG0004402	NEMVE14293	BRALA22916
OG0004403	NEMVE13305	BRALA04354
OG0004405	NEMVE21826	BRALA31963, BRALA06302
OG0004406	NEMVE07905	BRALA29567
OG0004407	NEMVE01541	BRALA13375, BRALA13376
OG0004408	NEMVE12839	BRALA31060, BRALA13700
OG0004409	NEMVE24584	BRALA27206
OG0004413	NEMVE00900	BRALA27203
OG0004414	NEMVE23559	BRALA13744
OG0004415	NEMVE22453	BRALA14040
OG0004417	NEMVE05869	BRALA00783
OG0004418	NEMVE17982	BRALA18257, BRALA17856
OG0004419	NEMVE11160	BRALA21691
OG0004420	NEMVE10078	BRALA05463
OG0004423	NEMVE08914	BRALA17096
OG0004424	NEMVE02966	BRALA12773
OG0004426	NEMVE14125	BRALA30364
OG0004427	NEMVE05535	BRALA35223
OG0004438	NEMVE16763, NEMVE15192, NEMVE15193	BRALA31248, BRALA33354, BRALA33424, BRALA23868, BRALA15963, BRALA22057, BRALA24803
OG0004457	NEMVE03055	BRALA16148
OG0004457	NEMVE19273	BRALA19083
OG0004458	NEMVE16941	BRALA35885, BRALA01066
OG0004459	NEMVE07035	BRALA29538, BRALA34073
OG0004460	NEMVE18796	BRALA12464
OG0004462	NEMVE13727	BRALA14199
OG0004463	NEMVE14756	BRALA26858
OG0004465	NEMVE21926	BRALA01824
OG0004467	NEMVE02056	BRALA29326
OG0004468	NEMVE08237	BRALA29411
OG0004471	NEMVE04795	BRALA18574
OG0004472	NEMVE00917	BRALA29153
OG0004473	NEMVE18185	BRALA31254
OG0004474	NEMVE07662	BRALA31316
OG0004475	NEMVE08034	BRALA11247
OG0004476	NEMVE06718	BRALA14581
OG0004478	NEMVE22692	BRALA12451
OG0004479	NEMVE01055	BRALA28094, BRALA03563, BRALA28093
OG0004480	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756	BRALA11435
OG0004482	NEMVE04942	BRALA00394
OG0004483	NEMVE22140	BRALA10746
OG0004484	NEMVE13818	BRALA08580
OG0004486	NEMVE14675	BRALA03457
OG0004487	NEMVE11590	BRALA03392
OG0004488	NEMVE08819	BRALA13548
OG0004489	NEMVE22535	BRALA18946
OG0004490	NEMVE03491	BRALA08921
OG0004491	NEMVE23478	BRALA16481
OG0004493	NEMVE10267	BRALA19060
OG0004494	NEMVE01991, NEMVE12026	BRALA21955
OG0004495	NEMVE18943	BRALA13392
OG0004496	NEMVE23787	BRALA10106
OG0004497	NEMVE00899	BRALA03230
OG0004498	NEMVE10128	BRALA03323
OG0004499	NEMVE21044, NEMVE07898	BRALA31005
OG0004500	NEMVE13883	BRALA01903
OG0004501	NEMVE10634	BRALA34231
OG0004502	NEMVE17968, NEMVE07577	BRALA12219
OG0004503	NEMVE12347, NEMVE05528	BRALA08167, BRALA18736
OG0004505	NEMVE13485	BRALA04628
OG0004506	NEMVE15612	BRALA18627
OG0004507	NEMVE21959	BRALA21608
OG0004508	NEMVE13524	BRALA22899
OG0004509	NEMVE14984	BRALA20619
OG0004510	NEMVE07681	BRALA22461
OG0004511	NEMVE23558	BRALA24832
OG0004512	NEMVE05081	BRALA22481
OG0004513	NEMVE22677	BRALA04514
OG0004514	NEMVE19912, NEMVE25850	BRALA25503
OG0004515	NEMVE16698	BRALA24074
OG0004516	NEMVE01959	BRALA25445
OG0004517	NEMVE09567	BRALA13110
OG0004518	NEMVE05509	BRALA18338
OG0004519	NEMVE01745	BRALA09425
OG0004520	NEMVE23460	BRALA12190
OG0004521	NEMVE25173, NEMVE25174, NEMVE02614	BRALA34603, BRALA22327, BRALA33889
OG0004522	NEMVE10390	BRALA01766
OG0004523	NEMVE24572	BRALA23188
OG0004524	NEMVE23429	BRALA06551
OG0004525	NEMVE09848	BRALA20597
OG0004526	NEMVE00195	BRALA21793
OG0004527	NEMVE09810	BRALA16772
OG0004528	NEMVE05245	BRALA23887
OG0004529	NEMVE14754	BRALA18758
OG0004530	NEMVE14962	BRALA18685
OG0004531	NEMVE13941	BRALA28317, BRALA28318
OG0004532	NEMVE06307	BRALA11196
OG0004534	NEMVE06444	BRALA20376
OG0004535	NEMVE14895	BRALA26230
OG0004536	NEMVE24546	BRALA35577, BRALA35429, BRALA21266
OG0004537	NEMVE06806, NEMVE06793	BRALA21822
OG0004538	NEMVE11904, NEMVE14557	BRALA12040
OG0004539	NEMVE06340	BRALA35415, BRALA26130
OG0004540	NEMVE14340	BRALA07078
OG0004541	NEMVE09057, NEMVE10568	BRALA29235
OG0004542	NEMVE22875	BRALA24298
OG0004543	NEMVE15333	BRALA00359
OG0004544	NEMVE13619	BRALA25649
OG0004545	NEMVE09905	BRALA28871
OG0004548	NEMVE09850, NEMVE24852	BRALA10022
OG0004549	NEMVE23165	BRALA09819, BRALA09820
OG0004550	NEMVE24073	BRALA02217
OG0004551	NEMVE05944	BRALA32474, BRALA32475
OG0004552	NEMVE14503	BRALA06062
OG0004553	NEMVE24685	BRALA19302
OG0004554	NEMVE24554, NEMVE20303	BRALA14413
OG0004555	NEMVE05464	BRALA03335
OG0004557	NEMVE22368	BRALA07431
OG0004558	NEMVE07860, NEMVE19747	BRALA08582
OG0004559	NEMVE09979	BRALA23018
OG0004560	NEMVE20612	BRALA25555
OG0004561	NEMVE09729	BRALA25557
OG0004563	NEMVE13109, NEMVE21039	BRALA15038
OG0004564	NEMVE10745	BRALA32101
OG0004565	NEMVE20945, NEMVE09496, NEMVE09490	BRALA24433
OG0004566	NEMVE05423	BRALA01904
OG0004567	NEMVE08979	BRALA12845
OG0004568	NEMVE15087, NEMVE02936	BRALA13349
OG0004569	NEMVE11455, NEMVE25874	BRALA17687
OG0004570	NEMVE09472	BRALA10840
OG0004571	NEMVE12245	BRALA10635
OG0004572	NEMVE09747	BRALA03398, BRALA19984
OG0004573	NEMVE10987, NEMVE20146	BRALA34747
OG0004574	NEMVE20279, NEMVE11028	BRALA24731
OG0004576	NEMVE24443	BRALA11521
OG0004578	NEMVE22684	BRALA02649
OG0004579	NEMVE14497	BRALA09331
OG0004580	NEMVE01972	BRALA05772
OG0004581	NEMVE20283, NEMVE10061	BRALA14290
OG0004582	NEMVE02471, NEMVE09353	BRALA00706
OG0004583	NEMVE13969	BRALA01776
OG0004584	NEMVE24702	BRALA22981
OG0004585	NEMVE22328	BRALA25633
OG0004587	NEMVE04673	BRALA34254, BRALA20385
OG0004588	NEMVE13733, NEMVE18431	BRALA30100
OG0004589	NEMVE22288	BRALA28422
OG0004590	NEMVE25895, NEMVE18908	BRALA28418
OG0004591	NEMVE22517	BRALA19571
OG0004592	NEMVE04397	BRALA01027
OG0004593	NEMVE14593	BRALA28884
OG0004594	NEMVE14570	BRALA20772
OG0004595	NEMVE23888	BRALA10676
OG0004596	NEMVE03724	BRALA07736
OG0004599	NEMVE14260, NEMVE17942	BRALA16807
OG0004600	NEMVE18939	BRALA00319
OG0004601	NEMVE24185	BRALA10060
OG0004602	NEMVE14888	BRALA11139
OG0004603	NEMVE10302	BRALA06365
OG0004605	NEMVE13200	BRALA23013
OG0004606	NEMVE10087	BRALA21148, BRALA34943
OG0004608	NEMVE24939	BRALA15268
OG0004609	NEMVE13242	BRALA33091
OG0004610	NEMVE14987	BRALA17107
OG0004611	NEMVE16538	BRALA12585
OG0004612	NEMVE06661	BRALA00024
OG0004613	NEMVE14649, NEMVE02540	BRALA09133, BRALA20462
OG0004614	NEMVE16785	BRALA30212
OG0004616	NEMVE13537	BRALA06969
OG0004617	NEMVE23874	BRALA02299
OG0004618	NEMVE08467, NEMVE02644, NEMVE08128	BRALA22928
OG0004619	NEMVE14883, NEMVE00286	BRALA20299
OG0004622	NEMVE18062	BRALA32935
OG0004622	NEMVE01350	BRALA21361, BRALA34893
OG0004623	NEMVE23629, NEMVE12720	BRALA01754, BRALA09097
OG0004624	NEMVE19519	BRALA05803, BRALA06525, BRALA30942, BRALA06590, BRALA13937, BRALA30592, BRALA13996, BRALA03999, BRALA18905, BRALA10994, BRALA02454, BRALA02423, BRALA23319, BRALA24336, BRALA34681
OG0004625	NEMVE07306	BRALA34052, BRALA34062
OG0004627	NEMVE14505	BRALA06139
OG0004628	NEMVE21690	BRALA00501
OG0004629	NEMVE05013	BRALA10080
OG0004631	NEMVE10220	BRALA00873
OG0004632	NEMVE13130	BRALA27092
OG0004633	NEMVE14514, NEMVE14238	BRALA27276
OG0004634	NEMVE04611	BRALA05479
OG0004635	NEMVE12750, NEMVE15016	BRALA31719
OG0004638	NEMVE22582	BRALA10114
OG0004639	NEMVE18292	BRALA23114
OG0004641	NEMVE11881, NEMVE13912, NEMVE08629	BRALA06119
OG0004642	NEMVE16068	BRALA03307
OG0004643	NEMVE01855	BRALA06114
OG0004644	NEMVE25830	BRALA15220
OG0004646	NEMVE06022	BRALA15036
OG0004647	NEMVE18102	BRALA01649
OG0004648	NEMVE14967	BRALA27204
OG0004649	NEMVE13434	BRALA26873
OG0004651	NEMVE14682	BRALA28079
OG0004652	NEMVE06739	BRALA29899
OG0004654	NEMVE23143	BRALA25532
OG0004655	NEMVE09086, NEMVE00666	BRALA07762
OG0004656	NEMVE08568	BRALA23741
OG0004657	NEMVE07292	BRALA05637
OG0004658	NEMVE13379	BRALA23896
OG0004659	NEMVE07785, NEMVE00194, NEMVE11615	BRALA19760
OG0004662	NEMVE14599	BRALA29139, BRALA13410
OG0004663	NEMVE13231	BRALA33957
OG0004664	NEMVE19719	BRALA28864, BRALA28863
OG0004665	NEMVE04963	BRALA14078, BRALA14077
OG0004666	NEMVE14432	BRALA25386
OG0004667	NEMVE25294	BRALA20032
OG0004668	NEMVE11886	BRALA26953
OG0004669	NEMVE14751	BRALA31710
OG0004670	NEMVE13348	BRALA11400
OG0004671	NEMVE15017	BRALA34664, BRALA33814, BRALA34282, BRALA34594
OG0004672	NEMVE04927	BRALA03094
OG0004673	NEMVE22141	BRALA07414
OG0004674	NEMVE15105	BRALA21747
OG0004675	NEMVE19531, NEMVE12308	BRALA01751
OG0004676	NEMVE06939	BRALA22511
OG0004677	NEMVE01225	BRALA13391
OG0004678	NEMVE09441	BRALA10033
OG0004681	NEMVE17985	BRALA29477, BRALA35123
OG0004682	NEMVE16012	BRALA03899
OG0004683	NEMVE10379	BRALA26125
OG0004684	NEMVE15028	BRALA26124
OG0004685	NEMVE13564, NEMVE20938	BRALA29447
OG0004687	NEMVE11074	BRALA19729
OG0004689	NEMVE10990	BRALA14930
OG0004690	NEMVE07181	BRALA08004
OG0004691	NEMVE07925	BRALA31036
OG0004692	NEMVE09659, NEMVE11678	BRALA32999
OG0004694	NEMVE22054	BRALA23046
OG0004695	NEMVE08241	BRALA01511, BRALA01505, BRALA01774
OG0004696	NEMVE00069, NEMVE00975	BRALA03830
OG0004697	NEMVE04721	BRALA11777
OG0004698	NEMVE24810	BRALA21938
OG0004699	NEMVE08956	BRALA07186
OG0004700	NEMVE22202	BRALA23313
OG0004703	NEMVE23725	BRALA26823
OG0004704	NEMVE25098	BRALA00765
OG0004705	NEMVE13269	BRALA08213
OG0004706	NEMVE23038	BRALA00111
OG0004707	NEMVE00940	BRALA20441
OG0004708	NEMVE22362	BRALA00406
OG0004710	NEMVE13936	BRALA18369
OG0004711	NEMVE22209	BRALA08263
OG0004728	NEMVE24238	BRALA19112
OG0004729	NEMVE00871	BRALA35563
OG0004730	NEMVE14157	BRALA13497
OG0004731	NEMVE24589	BRALA29685
OG0004733	NEMVE08830	BRALA17604
OG0004735	NEMVE05167	BRALA05427
OG0004736	NEMVE25990	BRALA16972
OG0004739	NEMVE15022	BRALA03271, BRALA03272
OG0004740	NEMVE13094	BRALA29145
OG0004744	NEMVE21304, NEMVE02941	BRALA06531
OG0004746	NEMVE06678	BRALA08943
OG0004747	NEMVE25622	BRALA28438
OG0004748	NEMVE24482, NEMVE00840	BRALA09674
OG0004749	NEMVE21861	BRALA20020
OG0004751	NEMVE23997	BRALA35736, BRALA13426
OG0004752	NEMVE07471	BRALA11223
OG0004753	NEMVE00501	BRALA13874
OG0004754	NEMVE10627, NEMVE24818	BRALA23050
OG0004755	NEMVE14496	BRALA27359
OG0004756	NEMVE14252	BRALA09680
OG0004757	NEMVE05633	BRALA09865, BRALA09872
OG0004758	NEMVE11732, NEMVE05918	BRALA24157
OG0004759	NEMVE05670	BRALA22261
OG0004760	NEMVE22531	BRALA13716
OG0004761	NEMVE21450, NEMVE19165, NEMVE25765	BRALA24489
OG0004762	NEMVE23213	BRALA28326, BRALA17732
OG0004763	NEMVE14983	BRALA34431
OG0004764	NEMVE10488	BRALA05324
OG0004765	NEMVE21803	BRALA00991
OG0004766	NEMVE23449	BRALA24690
OG0004767	NEMVE13831	BRALA10440
OG0004768	NEMVE14625, NEMVE17029	BRALA11889
OG0004769	NEMVE09060	BRALA10097, BRALA07309
OG0004770	NEMVE10973	BRALA19310
OG0004772	NEMVE01278	BRALA06513
OG0004773	NEMVE20647	BRALA15533
OG0004774	NEMVE11891, NEMVE13846	BRALA06537
OG0004775	NEMVE21681	BRALA32894, BRALA35930
OG0004776	NEMVE08011	BRALA23901
OG0004781	NEMVE08486	BRALA11896
OG0004782	NEMVE21349	BRALA03100
OG0004783	NEMVE11254, NEMVE11101	BRALA35592, BRALA32467
OG0004784	NEMVE09476	BRALA10893
OG0004785	NEMVE14332	BRALA09161
OG0004786	NEMVE03480	BRALA14055
OG0004787	NEMVE25138	BRALA12312
OG0004788	NEMVE07288	BRALA22150
OG0004790	NEMVE08026	BRALA34363
OG0004791	NEMVE22632, NEMVE24573	BRALA27664
OG0004793	NEMVE16797	BRALA21447
OG0004794	NEMVE09539	BRALA01793
OG0004795	NEMVE17130, NEMVE09760	BRALA33991
OG0004797	NEMVE14389	BRALA16695
OG0004798	NEMVE19963	BRALA30382
OG0004799	NEMVE01729, NEMVE17047	BRALA02224
OG0004800	NEMVE03303, NEMVE02807	BRALA09043, BRALA09042
OG0004801	NEMVE05151	BRALA06449
OG0004802	NEMVE24950	BRALA03380, BRALA03382
OG0004803	NEMVE09645	BRALA06021
OG0004805	NEMVE06909	BRALA11567
OG0004806	NEMVE06084	BRALA31348
OG0004807	NEMVE22724	BRALA05556, BRALA04439
OG0004808	NEMVE23142, NEMVE00017	BRALA05658
OG0004809	NEMVE10851	BRALA10043
OG0004811	NEMVE14893	BRALA17170
OG0004812	NEMVE10095, NEMVE10094	BRALA16045
OG0004813	NEMVE13765	BRALA15155
OG0004814	NEMVE22496	BRALA09208
OG0004816	NEMVE24963	BRALA22898
OG0004817	NEMVE23666	BRALA00236
OG0004819	NEMVE10396, NEMVE20374	BRALA13757
OG0004820	NEMVE22650	BRALA28634
OG0004821	NEMVE13951	BRALA35744, BRALA35554, BRALA35428, BRALA19712, BRALA34105
OG0004822	NEMVE13105	BRALA24004
OG0004823	NEMVE07629	BRALA02286
OG0004824	NEMVE18895	BRALA21792
OG0004825	NEMVE15161	BRALA18333
OG0004826	NEMVE14605	BRALA31003
OG0004828	NEMVE25343	BRALA03838
OG0004829	NEMVE15042, NEMVE00163	BRALA30027
OG0004830	NEMVE17353	BRALA23182
OG0004831	NEMVE07600	BRALA08960
OG0004832	NEMVE21691	BRALA00100
OG0004833	NEMVE13547	BRALA03973
OG0004834	NEMVE20063	BRALA05851
OG0004835	NEMVE08208	BRALA17760
OG0004836	NEMVE22477	BRALA34047
OG0004837	NEMVE10875	BRALA15342
OG0004838	NEMVE14762	BRALA15130
OG0004839	NEMVE21719	BRALA14588
OG0004840	NEMVE08926	BRALA10057
OG0004841	NEMVE13314	BRALA03215
OG0004842	NEMVE21848	BRALA13532
OG0004843	NEMVE11986	BRALA33348
OG0004844	NEMVE18136	BRALA23632
OG0004845	NEMVE05747	BRALA21193
OG0004846	NEMVE18109	BRALA09513
OG0004848	NEMVE05365	BRALA07685
OG0004849	NEMVE14210	BRALA34656, BRALA23873
OG0004850	NEMVE22350	BRALA12053
OG0004851	NEMVE14191	BRALA23176
OG0004852	NEMVE25433	BRALA02596
OG0004853	NEMVE25313	BRALA02905
OG0004854	NEMVE22394	BRALA22738
OG0004855	NEMVE05574	BRALA19389
OG0004856	NEMVE04745, NEMVE05569	BRALA22942
OG0004857	NEMVE06533, NEMVE11870	BRALA24715
OG0004858	NEMVE22404	BRALA14994
OG0004859	NEMVE06338	BRALA07338
OG0004860	NEMVE23295	BRALA05260
OG0004861	NEMVE08645	BRALA13324
OG0004862	NEMVE17522	BRALA24266
OG0004863	NEMVE22313	BRALA29780
OG0004864	NEMVE23293	BRALA15377
OG0004865	NEMVE21865	BRALA14970, BRALA32090
OG0004866	NEMVE22450	BRALA15991
OG0004867	NEMVE15440	BRALA15186
OG0004869	NEMVE24127	BRALA21005
OG0004870	NEMVE22132, NEMVE13530	BRALA25836
OG0004871	NEMVE14536	BRALA32821
OG0004873	NEMVE21911	BRALA05488
OG0004874	NEMVE08254	BRALA03277
OG0004875	NEMVE13402	BRALA01281
OG0004877	NEMVE13079, NEMVE04687	BRALA16981
OG0004878	NEMVE08144	BRALA17290
OG0004878	NEMVE11491, NEMVE23376	BRALA15029, BRALA11240, BRALA04092, BRALA08969, BRALA09895, BRALA08970, BRALA07562
OG0004879	NEMVE10578	BRALA14250
OG0004880	NEMVE13009, NEMVE12954	BRALA16715
OG0004881	NEMVE02049	BRALA05669
OG0004882	NEMVE12590	BRALA03289
OG0004884	NEMVE02134, NEMVE00624	BRALA30160
OG0004885	NEMVE11478, NEMVE07061	BRALA18097
OG0004886	NEMVE12702, NEMVE10250	BRALA13594
OG0004887	NEMVE22398	BRALA18551, BRALA18550
OG0004890	NEMVE25199	BRALA28412
OG0004891	NEMVE22337	BRALA16020
OG0004892	NEMVE13325	BRALA34926, BRALA33780, BRALA35726
OG0004893	NEMVE23196	BRALA01439
OG0004894	NEMVE18121, NEMVE21279	BRALA19454
OG0004895	NEMVE23211	BRALA28415
OG0004896	NEMVE11249	BRALA02657
OG0004897	NEMVE13596	BRALA06731
OG0004899	NEMVE22568	BRALA13151
OG0004900	NEMVE15535, NEMVE25162	BRALA24271
OG0004901	NEMVE05379	BRALA07724
OG0004902	NEMVE14740	BRALA15203
OG0004903	NEMVE13217	BRALA26597
OG0004904	NEMVE13083	BRALA22957
OG0004906	NEMVE07063	BRALA05859
OG0004907	NEMVE08605	BRALA27011, BRALA29950, BRALA27009
OG0004910	NEMVE16575, NEMVE21204	BRALA03056, BRALA33503
OG0004911	NEMVE19493	BRALA23612, BRALA33471
OG0004913	NEMVE18631	BRALA13584
OG0004914	NEMVE25557	BRALA07564
OG0004916	NEMVE18916	BRALA21739
OG0004917	NEMVE22754	BRALA17895
OG0004919	NEMVE14165	BRALA28325, BRALA33679
OG0004920	NEMVE04726	BRALA04829
OG0004921	NEMVE24186	BRALA05499
OG0004922	NEMVE25720, NEMVE22660	BRALA16616
OG0004923	NEMVE17142, NEMVE12025	BRALA21201
OG0004924	NEMVE08496	BRALA09627
OG0004925	NEMVE07632	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560
OG0004926	NEMVE25955	BRALA02572
OG0004927	NEMVE07100	BRALA22260
OG0004928	NEMVE25903	BRALA13743
OG0004929	NEMVE23443	BRALA16946
OG0004930	NEMVE08872	BRALA00532
OG0004931	NEMVE15057	BRALA35702
OG0004932	NEMVE25699	BRALA09812
OG0004933	NEMVE20679, NEMVE25637	BRALA03897
OG0004934	NEMVE06775	BRALA20603
OG0004936	NEMVE16931	BRALA15177
OG0004938	NEMVE07746	BRALA12054
OG0004939	NEMVE13527	BRALA15087
OG0004940	NEMVE03181	BRALA16635
OG0004941	NEMVE15741	BRALA17339
OG0004942	NEMVE00998	BRALA15123
OG0004943	NEMVE18405	BRALA18535
OG0004944	NEMVE17558	BRALA18049
OG0004945	NEMVE09906, NEMVE01461	BRALA00649, BRALA22065
OG0004946	NEMVE17881	BRALA13424
OG0004948	NEMVE04863	BRALA29771
OG0004949	NEMVE14010	BRALA23863
OG0004950	NEMVE15135	BRALA24813
OG0004951	NEMVE13423	BRALA19007
OG0004952	NEMVE22987	BRALA31449
OG0004953	NEMVE22872	BRALA11487
OG0004954	NEMVE13769, NEMVE13543	BRALA01713
OG0004955	NEMVE24312	BRALA22647
OG0004956	NEMVE03106	BRALA10952
OG0004957	NEMVE13489	BRALA28656, BRALA20706
OG0004958	NEMVE24122	BRALA09476
OG0004960	NEMVE00950	BRALA22837
OG0004961	NEMVE22542	BRALA00519
OG0004962	NEMVE08838	BRALA14101
OG0004963	NEMVE09267	BRALA04605
OG0004964	NEMVE14109	BRALA14478
OG0004965	NEMVE19697	BRALA03347
OG0004967	NEMVE23865	BRALA29363
OG0004968	NEMVE14001	BRALA29428
OG0004969	NEMVE15653	BRALA05993
OG0004970	NEMVE24152	BRALA27520
OG0004971	NEMVE20816	BRALA33597
OG0004972	NEMVE22512	BRALA06415
OG0004973	NEMVE11344	BRALA06428
OG0004974	NEMVE20569, NEMVE13705	BRALA23354
OG0004975	NEMVE11552	BRALA01236
OG0004976	NEMVE07826	BRALA08070
OG0004977	NEMVE02192, NEMVE00253	BRALA14155
OG0004978	NEMVE23265	BRALA08114
OG0004979	NEMVE09400	BRALA20271
OG0004980	NEMVE25421	BRALA06666
OG0004981	NEMVE21260	BRALA07121
OG0004982	NEMVE25620	BRALA10028
OG0004984	NEMVE04897, NEMVE14271	BRALA21693
OG0004985	NEMVE22448	BRALA15016
OG0004986	NEMVE21251, NEMVE13658	BRALA01041
