Orthogroup	NEMVE	MOUSE
OG0003733	NEMVE13938, NEMVE18879	MOUSE33101, MOUSE33100
OG0003734	NEMVE22526	MOUSE25448, MOUSE18509, MOUSE28344
OG0003735	NEMVE23342	MOUSE51303
OG0003736	NEMVE22403	MOUSE49071
OG0003737	NEMVE15745	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887
OG0003738	NEMVE24821, NEMVE25967	MOUSE04750, MOUSE04749
OG0003739	NEMVE09958	MOUSE23353
OG0003740	NEMVE22455	MOUSE45976, MOUSE45977, MOUSE45975
OG0003741	NEMVE00260, NEMVE22579	MOUSE43248, MOUSE43247
OG0003742	NEMVE13350, NEMVE15271	MOUSE06945, MOUSE06947, MOUSE02363
OG0003743	NEMVE21709	MOUSE37350, MOUSE37349, MOUSE37354
OG0003744	NEMVE05864	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535
OG0003745	NEMVE24615	MOUSE15322, MOUSE15325, MOUSE15323
OG0003746	NEMVE04748	MOUSE22549, MOUSE04784, MOUSE04785
OG0003749	NEMVE22325	MOUSE42046, MOUSE42049, MOUSE42048, MOUSE42050
OG0003750	NEMVE13166	MOUSE28487
OG0003751	NEMVE03634, NEMVE10234	MOUSE23837
OG0003752	NEMVE01099, NEMVE09376	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226
OG0003753	NEMVE23093	MOUSE06070, MOUSE06071, MOUSE16947, MOUSE16946, MOUSE16945
OG0003754	NEMVE12822, NEMVE01565	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213
OG0003755	NEMVE07225	MOUSE04960, MOUSE04959
OG0003756	NEMVE08256	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326
OG0003757	NEMVE25101	MOUSE42645, MOUSE42643, MOUSE42644
OG0003758	NEMVE24097	MOUSE05241, MOUSE05240, MOUSE14904
OG0003759	NEMVE07147	MOUSE04234, MOUSE17579, MOUSE17581
OG0003760	NEMVE25257	MOUSE18949, MOUSE18947, MOUSE18948, MOUSE06740, MOUSE06738, MOUSE06736, MOUSE06739, MOUSE06737
OG0003761	NEMVE03908	MOUSE51338
OG0003761	NEMVE06273	MOUSE51337, MOUSE32241
OG0003762	NEMVE13179	MOUSE06209, MOUSE15008
OG0003763	NEMVE18331	MOUSE00212, MOUSE00213
OG0003764	NEMVE01625, NEMVE08664	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478
OG0003766	NEMVE12147	MOUSE28723, MOUSE28721, MOUSE28722
OG0003767	NEMVE24136	MOUSE13389
OG0003768	NEMVE13220	MOUSE01938, MOUSE01939, MOUSE01940
OG0003769	NEMVE25860	MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408
OG0003770	NEMVE14300	MOUSE45318, MOUSE45319, MOUSE45317
OG0003771	NEMVE24800	MOUSE06180, MOUSE06179, MOUSE14269
OG0003773	NEMVE23658	MOUSE17006, MOUSE17005, MOUSE17004, MOUSE05143
OG0003775	NEMVE06322	MOUSE36961, MOUSE36959, MOUSE36962, MOUSE36960
OG0003776	NEMVE25761	MOUSE16172, MOUSE16173
OG0003777	NEMVE13412	MOUSE22964, MOUSE05638, MOUSE06985
OG0003778	NEMVE22626	MOUSE18778, MOUSE41255, MOUSE41257, MOUSE41256, MOUSE41258
OG0003779	NEMVE22651	MOUSE04027, MOUSE04026, MOUSE04028
OG0003781	NEMVE25151	MOUSE35996, MOUSE21311, MOUSE21310, MOUSE21312, MOUSE21306, MOUSE21305, MOUSE21308, MOUSE21307, MOUSE21303
OG0003795	NEMVE20355, NEMVE20909, NEMVE06474	MOUSE53567, MOUSE53566, MOUSE53563, MOUSE53564, MOUSE53565
OG0003798	NEMVE14516	MOUSE26587, MOUSE26588, MOUSE14915
OG0003803	NEMVE24989	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800
OG0003806	NEMVE14378	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978
OG0003807	NEMVE13183	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985
OG0003808	NEMVE11383	MOUSE34022, MOUSE34021
OG0003809	NEMVE22938	MOUSE31684, MOUSE31683, MOUSE31685, MOUSE31687
OG0003811	NEMVE12033, NEMVE10353	MOUSE36524, MOUSE36525
OG0003812	NEMVE18581	MOUSE53620, MOUSE53621, MOUSE53622, MOUSE53619
OG0003813	NEMVE22400	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965
OG0003815	NEMVE13162	MOUSE00445, MOUSE42748, MOUSE42747
OG0003817	NEMVE12881, NEMVE22126	MOUSE15979, MOUSE15977, MOUSE15978
OG0003818	NEMVE20836, NEMVE05581	MOUSE47757
OG0003820	NEMVE18008	MOUSE33033, MOUSE33034, MOUSE33032
OG0003821	NEMVE22804	MOUSE31151, MOUSE52622, MOUSE52623
OG0003823	NEMVE13544	MOUSE06728, MOUSE06726
OG0003824	NEMVE12681, NEMVE22639	MOUSE47802
OG0003825	NEMVE06848	MOUSE00683, MOUSE00691, MOUSE00687, MOUSE00685, MOUSE00684, MOUSE00689, MOUSE00686, MOUSE00688, MOUSE00682
OG0003826	NEMVE24498, NEMVE21062	MOUSE04365
OG0003826	NEMVE08019	MOUSE04366
OG0003827	NEMVE22358	MOUSE31958
OG0003828	NEMVE13970	MOUSE32817
OG0003829	NEMVE16467, NEMVE20813, NEMVE16466	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103
OG0003831	NEMVE24194	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298
OG0003832	NEMVE07346	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523
OG0003833	NEMVE22798	MOUSE12711, MOUSE12709, MOUSE12710
OG0003834	NEMVE25157	MOUSE23210, MOUSE49466
OG0003835	NEMVE19413, NEMVE21309	MOUSE06592, MOUSE06595, MOUSE06594, MOUSE06593, MOUSE06591
OG0003836	NEMVE04677	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602
OG0003837	NEMVE15152	MOUSE06124, MOUSE06122
OG0003838	NEMVE07828	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348
OG0003839	NEMVE09947	MOUSE24236, MOUSE24234
OG0003840	NEMVE14763, NEMVE17541	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795
OG0003841	NEMVE13973	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861
OG0003842	NEMVE22729	MOUSE01988, MOUSE01994, MOUSE01996, MOUSE01991, MOUSE01992, MOUSE01990, MOUSE01989, MOUSE01993, MOUSE01995
OG0003843	NEMVE14695	MOUSE02984, MOUSE02983
OG0003844	NEMVE24944	MOUSE33019
OG0003845	NEMVE01473	MOUSE04946
OG0003846	NEMVE07025	MOUSE40451, MOUSE40452, MOUSE40453
OG0003847	NEMVE04903	MOUSE05297, MOUSE05298, MOUSE05296
OG0003848	NEMVE03237	MOUSE23878, MOUSE23876, MOUSE23877
OG0003850	NEMVE14788	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273
OG0003851	NEMVE13091	MOUSE25173
OG0003852	NEMVE07134	MOUSE44765, MOUSE19461, MOUSE19462, MOUSE19463
OG0003853	NEMVE09522	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176
OG0003854	NEMVE18328	MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638
OG0003855	NEMVE01478	MOUSE30683, MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681
OG0003856	NEMVE15583	MOUSE53261
OG0003857	NEMVE20217, NEMVE25998	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135
OG0003858	NEMVE07192	MOUSE18173
OG0003859	NEMVE25657	MOUSE35707, MOUSE35706, MOUSE35705
OG0003860	NEMVE07587	MOUSE08583
OG0003860	NEMVE05689	MOUSE08581, MOUSE08582
OG0003861	NEMVE05952	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323
OG0003862	NEMVE14847	MOUSE26244, MOUSE26243, MOUSE26242, MOUSE26241, MOUSE26240, MOUSE26239
OG0003863	NEMVE15299	MOUSE46853, MOUSE46851, MOUSE46852
OG0003864	NEMVE12479, NEMVE05255	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179
OG0003865	NEMVE08854	MOUSE15488, MOUSE14853
OG0003866	NEMVE14786	MOUSE55423, MOUSE54508, MOUSE54509
OG0003867	NEMVE14855	MOUSE35425
OG0003868	NEMVE23932	MOUSE23869, MOUSE23871, MOUSE23870
OG0003869	NEMVE25452	MOUSE05547
OG0003870	NEMVE09270	MOUSE43942, MOUSE43941, MOUSE43940
OG0003871	NEMVE01925	MOUSE12953
OG0003871	NEMVE00146	MOUSE12954
OG0003872	NEMVE06420	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343
OG0003873	NEMVE07141	MOUSE24551, MOUSE24547
OG0003874	NEMVE23530	MOUSE30453, MOUSE30451, MOUSE30450, MOUSE30452, MOUSE30449
OG0003875	NEMVE04885	MOUSE27194, MOUSE27195
OG0003876	NEMVE06222, NEMVE12361	MOUSE32588, MOUSE32587
OG0003878	NEMVE17672	MOUSE31216, MOUSE31215
OG0003879	NEMVE00015	MOUSE51723, MOUSE51724, MOUSE51725
OG0003880	NEMVE18635	MOUSE50195, MOUSE50194, MOUSE50193
OG0003880	NEMVE21199	MOUSE52393
OG0003881	NEMVE21229, NEMVE25591	MOUSE34941, MOUSE34940, MOUSE34939
OG0003882	NEMVE25838	MOUSE39472, MOUSE39470, MOUSE39471
OG0003883	NEMVE24051	MOUSE36195, MOUSE36197, MOUSE36198, MOUSE36196, MOUSE36194
OG0003884	NEMVE02323	MOUSE42684
OG0003884	NEMVE04622	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648
OG0003885	NEMVE07560	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217
OG0003885	NEMVE00344	MOUSE09220
OG0003886	NEMVE07112	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487
OG0003887	NEMVE13010	MOUSE46306, MOUSE46305, MOUSE30820
OG0003888	NEMVE07601	MOUSE01271, MOUSE01270, MOUSE01269
OG0003889	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991	MOUSE15029
OG0003890	NEMVE01588	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544, MOUSE19610
OG0003892	NEMVE22031, NEMVE14752	MOUSE24997, MOUSE24998
OG0003893	NEMVE17391	MOUSE27805, MOUSE27806, MOUSE27807
OG0003894	NEMVE13262	MOUSE25680
OG0003895	NEMVE10938	MOUSE05047
OG0003896	NEMVE05289	MOUSE04755, MOUSE04754, MOUSE38515
OG0003897	NEMVE01514	MOUSE22869, MOUSE22871
OG0003898	NEMVE00029, NEMVE20445	MOUSE29424, MOUSE29423
OG0003899	NEMVE25516	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511
OG0003900	NEMVE17139	MOUSE20186, MOUSE20185, MOUSE20184
OG0003901	NEMVE14163	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084, MOUSE34314, MOUSE34315, MOUSE34313
OG0003903	NEMVE22012, NEMVE25716	MOUSE36163, MOUSE36162
OG0003904	NEMVE13657	MOUSE19671, MOUSE19672, MOUSE19670, MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860
OG0003905	NEMVE01485, NEMVE19789, NEMVE20803	MOUSE02073
OG0003905	NEMVE07644	MOUSE02072, MOUSE02071
OG0003906	NEMVE08844	MOUSE48566, MOUSE48567, MOUSE48565
OG0003908	NEMVE15062	MOUSE48727
OG0003908	NEMVE13469	MOUSE01976
OG0003909	NEMVE12977	MOUSE06721, MOUSE06722
OG0003910	NEMVE11947, NEMVE14228	MOUSE33951
OG0003911	NEMVE13548	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430
OG0003912	NEMVE23480	MOUSE28242, MOUSE49733, MOUSE49734
OG0003913	NEMVE06219	MOUSE37139, MOUSE37140, MOUSE37141
OG0003914	NEMVE23883	MOUSE44937
OG0003914	NEMVE12983	MOUSE44936
OG0003915	NEMVE13987	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938
OG0003916	NEMVE04869	MOUSE11886, MOUSE11883, MOUSE32101, MOUSE11887, MOUSE11888, MOUSE11885, MOUSE11884
OG0003917	NEMVE07359	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865
OG0003918	NEMVE15132	MOUSE03352, MOUSE03353, MOUSE36870, MOUSE36868, MOUSE36871
OG0003919	NEMVE10991	MOUSE22536, MOUSE22534
OG0003920	NEMVE13794	MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197
OG0003921	NEMVE13546, NEMVE03026	MOUSE21508, MOUSE21507
OG0003922	NEMVE11796	MOUSE15487
OG0003923	NEMVE01001, NEMVE12285	MOUSE22537, MOUSE22540
OG0003925	NEMVE14404	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232
OG0003926	NEMVE18036	MOUSE34485
OG0003927	NEMVE14203, NEMVE11015, NEMVE11697	MOUSE37875, MOUSE37879, MOUSE37877, MOUSE37876, MOUSE37874
OG0003928	NEMVE10671	MOUSE29344
OG0003929	NEMVE15034	MOUSE49806, MOUSE49805
OG0003930	NEMVE11142	MOUSE01906, MOUSE01907
OG0003931	NEMVE05283	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103
OG0003933	NEMVE16001	MOUSE40723, MOUSE40721, MOUSE01760, MOUSE01761
OG0003934	NEMVE10808	MOUSE42153, MOUSE42147, MOUSE42150, MOUSE42152, MOUSE42146, MOUSE42144, MOUSE42151, MOUSE42149, MOUSE42145, MOUSE42148
OG0003935	NEMVE04906, NEMVE10377, NEMVE06933	MOUSE07299, MOUSE07301, MOUSE07304, MOUSE07305
OG0003936	NEMVE07930	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407
OG0003937	NEMVE18859	MOUSE46835, MOUSE46834, MOUSE12731, MOUSE12732
OG0003938	NEMVE14790	MOUSE44129, MOUSE44122, MOUSE44123, MOUSE44128, MOUSE21304, MOUSE44124, MOUSE44119
OG0003939	NEMVE25295, NEMVE20805, NEMVE20363	MOUSE08650, MOUSE08652, MOUSE08651
OG0003940	NEMVE16875	MOUSE27096, MOUSE27095, MOUSE27094
OG0003941	NEMVE17560	MOUSE01824, MOUSE01825
OG0003941	NEMVE17561	MOUSE11339, MOUSE11337, MOUSE11338
OG0003942	NEMVE22462	MOUSE00089
OG0003944	NEMVE25693, NEMVE10205, NEMVE21561	MOUSE15418, MOUSE15417
OG0003945	NEMVE14589	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289
OG0003946	NEMVE09626	MOUSE21095, MOUSE36215, MOUSE36213
OG0003947	NEMVE01496, NEMVE12187	MOUSE35865
OG0003948	NEMVE19651	MOUSE27770, MOUSE27769, MOUSE27768
OG0003949	NEMVE07570, NEMVE23133, NEMVE11025	MOUSE00545, MOUSE00544
OG0003950	NEMVE04576	MOUSE46969, MOUSE46968, MOUSE46965, MOUSE46966, MOUSE46967, MOUSE46964
OG0003951	NEMVE21774	MOUSE52852, MOUSE52853, MOUSE52855
OG0003952	NEMVE24632	MOUSE18252, MOUSE18251
OG0003954	NEMVE08288, NEMVE00930	MOUSE13604, MOUSE13605, MOUSE06634
OG0003955	NEMVE06429	MOUSE54923, MOUSE54922, MOUSE48233
OG0003956	NEMVE23428	MOUSE31801, MOUSE31799, MOUSE31800, MOUSE31798
OG0003957	NEMVE06353, NEMVE09576	MOUSE00460, MOUSE00461, MOUSE23237
OG0003958	NEMVE15102	MOUSE00807, MOUSE19245, MOUSE47952
OG0003959	NEMVE23777	MOUSE25457, MOUSE25458, MOUSE25459
OG0003961	NEMVE15127	MOUSE33639
OG0003962	NEMVE16096, NEMVE01907	MOUSE55666, MOUSE13058, MOUSE29655, MOUSE19377
OG0003964	NEMVE15732	MOUSE26052
OG0003965	NEMVE25502	MOUSE34195, MOUSE34194
OG0003966	NEMVE13810	MOUSE16335, MOUSE16338, MOUSE16339, MOUSE16340, MOUSE16337, MOUSE16336
OG0003967	NEMVE23105	MOUSE46011, MOUSE46010
OG0003968	NEMVE08572	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964, MOUSE24346, MOUSE24347
OG0003969	NEMVE07890	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701, MOUSE11696
OG0003970	NEMVE23326	MOUSE37843, MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841
OG0003971	NEMVE22272	MOUSE25243
OG0003972	NEMVE13775	MOUSE28855
OG0003973	NEMVE14779	MOUSE07129, MOUSE07128, MOUSE28069, MOUSE28068
OG0003974	NEMVE22748	MOUSE17319, MOUSE41770
OG0003976	NEMVE24965	MOUSE46808
OG0003997	NEMVE05978	MOUSE48240, MOUSE48241, MOUSE48238, MOUSE48239, MOUSE48236, MOUSE48237
OG0003998	NEMVE00894	MOUSE03017, MOUSE03016, MOUSE03018, MOUSE03015
OG0003999	NEMVE21965	MOUSE39639, MOUSE39638
OG0004002	NEMVE18518	MOUSE08674
OG0004004	NEMVE06251	MOUSE29855, MOUSE48967, MOUSE55331
OG0004005	NEMVE23848	MOUSE06870, MOUSE06869, MOUSE06871
OG0004006	NEMVE20989, NEMVE11118	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125
OG0004007	NEMVE13953	MOUSE33282, MOUSE13163, MOUSE13164
OG0004009	NEMVE21729	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744
OG0004010	NEMVE14978, NEMVE12830	MOUSE10577
OG0004011	NEMVE25743	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920
OG0004012	NEMVE12899, NEMVE22318	MOUSE03422
OG0004014	NEMVE25034, NEMVE18256	MOUSE22452
OG0004015	NEMVE09359	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952
OG0004016	NEMVE13204	MOUSE14828
OG0004017	NEMVE14537	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420
OG0004018	NEMVE17555	MOUSE00552, MOUSE00553, MOUSE00555, MOUSE00554, MOUSE00556, MOUSE00557, MOUSE00551
OG0004019	NEMVE05373	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041
OG0004020	NEMVE22667	MOUSE22765, MOUSE22762, MOUSE22763, MOUSE22764
OG0004021	NEMVE03953, NEMVE00245, NEMVE06416	MOUSE04367, MOUSE04368
OG0004022	NEMVE22354, NEMVE07265	MOUSE55226, MOUSE55227, MOUSE55225
OG0004023	NEMVE10125	MOUSE32124, MOUSE49371
OG0004024	NEMVE24877	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443
OG0004025	NEMVE14321	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920
OG0004028	NEMVE00045, NEMVE01939	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049
OG0004030	NEMVE09561	MOUSE17023, MOUSE17021, MOUSE17022
OG0004031	NEMVE09520	MOUSE42812
OG0004032	NEMVE11647, NEMVE08726	MOUSE53862, MOUSE53861, MOUSE47636
OG0004033	NEMVE05049	MOUSE49958, MOUSE49957
OG0004034	NEMVE13874, NEMVE06071	MOUSE44916, MOUSE44914, MOUSE44915, MOUSE44913
OG0004035	NEMVE23476	MOUSE28209, MOUSE28210, MOUSE28211
OG0004036	NEMVE22269	MOUSE34175, MOUSE54435, MOUSE51308
OG0004037	NEMVE24489	MOUSE23141, MOUSE23140
OG0004038	NEMVE25168	MOUSE48922
OG0004039	NEMVE05684	MOUSE52165
OG0004040	NEMVE01924	MOUSE36288
OG0004041	NEMVE07183	MOUSE28030
OG0004042	NEMVE24907	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986
OG0004043	NEMVE25672	MOUSE52113, MOUSE52112
OG0004044	NEMVE14670	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245
OG0004045	NEMVE22942	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066
OG0004046	NEMVE20796, NEMVE25121, NEMVE16185	MOUSE37639, MOUSE37640, MOUSE37635, MOUSE37633, MOUSE37641, MOUSE37638, MOUSE37637
OG0004047	NEMVE14207	MOUSE06437, MOUSE06436
OG0004048	NEMVE04894	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845
OG0004049	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060	MOUSE44997, MOUSE52155
OG0004050	NEMVE24654	MOUSE14421, MOUSE14423, MOUSE14422, MOUSE14420
OG0004051	NEMVE12658	MOUSE14877
OG0004051	NEMVE16748	MOUSE05205, MOUSE26476, MOUSE14875, MOUSE14876
OG0004052	NEMVE04588	MOUSE48451
OG0004053	NEMVE10589	MOUSE45540
OG0004053	NEMVE19218	MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254
OG0004055	NEMVE22198	MOUSE16578, MOUSE16579, MOUSE16577
OG0004056	NEMVE12001, NEMVE17803	MOUSE10234
OG0004057	NEMVE17724	MOUSE39232
OG0004057	NEMVE14174	MOUSE39229, MOUSE39230, MOUSE39231
OG0004058	NEMVE06021	MOUSE06723
OG0004059	NEMVE10461	MOUSE42744, MOUSE42745, MOUSE42743
OG0004060	NEMVE05949	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152
OG0004061	NEMVE09085	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648
OG0004063	NEMVE10277	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882
OG0004064	NEMVE23672	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634
OG0004065	NEMVE13633	MOUSE34851, MOUSE34850, MOUSE34848
OG0004066	NEMVE18474	MOUSE50438, MOUSE50439
OG0004068	NEMVE14104	MOUSE54651, MOUSE54993
OG0004069	NEMVE10507	MOUSE09407
OG0004069	NEMVE10503	MOUSE27710, MOUSE27709, MOUSE09408
OG0004070	NEMVE00018, NEMVE22616	MOUSE38548, MOUSE38549
OG0004071	NEMVE14977	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856
OG0004072	NEMVE15269	MOUSE05860, MOUSE05861
OG0004074	NEMVE21072	MOUSE21042, MOUSE21041, MOUSE21043
OG0004075	NEMVE15118	MOUSE46089
OG0004076	NEMVE11675, NEMVE01100	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541
OG0004078	NEMVE07028	MOUSE21297
OG0004079	NEMVE25325	MOUSE29728, MOUSE29727, MOUSE29726
OG0004080	NEMVE06984	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471
OG0004081	NEMVE22578	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884
OG0004082	NEMVE11384, NEMVE01381	MOUSE23096
OG0004083	NEMVE14362	MOUSE07456, MOUSE07454, MOUSE07455
OG0004084	NEMVE14693	MOUSE12641
OG0004085	NEMVE19893, NEMVE17924	MOUSE22015, MOUSE22018, MOUSE22014
OG0004086	NEMVE02965	MOUSE28013
OG0004087	NEMVE04747	MOUSE53249, MOUSE26317, MOUSE26318
OG0004088	NEMVE13678	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528
OG0004089	NEMVE22289, NEMVE23169	MOUSE52298, MOUSE52299, MOUSE52297, MOUSE52296, MOUSE52295
OG0004090	NEMVE14306	MOUSE02539
OG0004091	NEMVE00934	MOUSE20857
OG0004092	NEMVE12115, NEMVE21794	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347
OG0004093	NEMVE00957	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364
OG0004094	NEMVE25166	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799
OG0004095	NEMVE15313	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372
OG0004096	NEMVE22332	MOUSE26584, MOUSE24020, MOUSE24022
OG0004098	NEMVE01526	MOUSE09422, MOUSE09423, MOUSE33196
OG0004099	NEMVE08673	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125
OG0004100	NEMVE13287	MOUSE01972, MOUSE01971
OG0004101	NEMVE23681	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273
OG0004102	NEMVE00016, NEMVE08375	MOUSE21028, MOUSE21027
OG0004103	NEMVE23564	MOUSE28643
OG0004104	NEMVE24910, NEMVE24911, NEMVE18049	MOUSE19655, MOUSE19654
OG0004105	NEMVE12111, NEMVE13481	MOUSE13474, MOUSE13473, MOUSE13475
OG0004106	NEMVE15033	MOUSE34927, MOUSE34928, MOUSE34929
OG0004107	NEMVE13823	MOUSE24392, MOUSE24390, MOUSE24389, MOUSE24391, MOUSE24388
OG0004108	NEMVE11403	MOUSE41101, MOUSE41097, MOUSE41098, MOUSE41102, MOUSE41099, MOUSE41100
OG0004110	NEMVE22977	MOUSE09563, MOUSE09564, MOUSE00786
OG0004111	NEMVE08919	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377, MOUSE06672
OG0004113	NEMVE19649	MOUSE40747
OG0004113	NEMVE02452	MOUSE40746, MOUSE40745
OG0004114	NEMVE17396	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228
OG0004115	NEMVE00036, NEMVE17538	MOUSE52504, MOUSE52502
OG0004116	NEMVE02528, NEMVE25696	MOUSE50972, MOUSE50971
OG0004117	NEMVE11174	MOUSE21546
OG0004118	NEMVE13160	MOUSE39262, MOUSE39263
OG0004119	NEMVE22499, NEMVE11571, NEMVE11572	MOUSE43702, MOUSE43701
OG0004120	NEMVE24901	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159
OG0004121	NEMVE13634	MOUSE34878, MOUSE34879, MOUSE52300
OG0004122	NEMVE25053	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319
OG0004123	NEMVE17411	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979
OG0004124	NEMVE07304	MOUSE28810, MOUSE21577
OG0004125	NEMVE13816	MOUSE06365, MOUSE06366, MOUSE06362, MOUSE06367, MOUSE06364, MOUSE06363
OG0004126	NEMVE08221, NEMVE20754	MOUSE51105, MOUSE51104, MOUSE51107, MOUSE16482, MOUSE51106
OG0004127	NEMVE18642	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646
OG0004128	NEMVE13713	MOUSE40927, MOUSE18727
OG0004130	NEMVE14705	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306
