Orthogroup	NEMVE	XENTR
OG0004574	NEMVE20279, NEMVE11028	XENTR07069, XENTR17501
OG0004576	NEMVE24443	XENTR08967, XENTR08877
OG0004577	NEMVE25631	XENTR13602
OG0004578	NEMVE22684	XENTR06163
OG0004579	NEMVE14497	XENTR17330
OG0004580	NEMVE01972	XENTR12038, XENTR12039
OG0004580	NEMVE13068, NEMVE12045	XENTR12037
OG0004581	NEMVE20283, NEMVE10061	XENTR13391
OG0004582	NEMVE02471, NEMVE09353	XENTR02772
OG0004583	NEMVE13969	XENTR07476
OG0004584	NEMVE24702	XENTR11392
OG0004585	NEMVE22328	XENTR07684
OG0004587	NEMVE04673	XENTR03565, XENTR03564
OG0004588	NEMVE13733, NEMVE18431	XENTR01517
OG0004589	NEMVE22288	XENTR14980, XENTR06532, XENTR06533
OG0004590	NEMVE25895, NEMVE18908	XENTR04031
OG0004591	NEMVE22517	XENTR07363
OG0004592	NEMVE04397	XENTR17519
OG0004593	NEMVE14593	XENTR09764
OG0004594	NEMVE14570	XENTR10141
OG0004595	NEMVE23888	XENTR06910
OG0004596	NEMVE14349	XENTR16636
OG0004599	NEMVE14260, NEMVE17942	XENTR02769, XENTR08531
OG0004600	NEMVE18939	XENTR15611
OG0004601	NEMVE24185	XENTR06793
OG0004602	NEMVE14888	XENTR09792
OG0004603	NEMVE10302	XENTR01817
OG0004605	NEMVE13200	XENTR01842, XENTR01844
OG0004606	NEMVE10087	XENTR15899
OG0004608	NEMVE24939	XENTR16188, XENTR16189
OG0004609	NEMVE13242	XENTR16103
OG0004610	NEMVE14987	XENTR12122
OG0004611	NEMVE16538	XENTR13026
OG0004612	NEMVE06661	XENTR12441
OG0004613	NEMVE14649, NEMVE02540	XENTR12502
OG0004614	NEMVE16785	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004616	NEMVE13537	XENTR05385
OG0004617	NEMVE23874	XENTR17100, XENTR08959
OG0004618	NEMVE08467, NEMVE02644, NEMVE08128	XENTR01046, XENTR01045
OG0004619	NEMVE14883, NEMVE00286	XENTR06929
OG0004620	NEMVE24417	XENTR03756
OG0004621	NEMVE15548	XENTR11915
OG0004622	NEMVE01350	XENTR06548
OG0004625	NEMVE07306	XENTR00859
OG0004626	NEMVE14880, NEMVE03566, NEMVE12350	XENTR07264
OG0004627	NEMVE14505	XENTR06310
OG0004628	NEMVE21690	XENTR06954, XENTR08395
OG0004629	NEMVE05013	XENTR10455
OG0004631	NEMVE10220	XENTR08686
OG0004632	NEMVE13130	XENTR17581
OG0004633	NEMVE14514, NEMVE14238	XENTR03277
OG0004634	NEMVE04611	XENTR06011
OG0004635	NEMVE12750, NEMVE15016	XENTR11060
OG0004638	NEMVE22582	XENTR13657
OG0004639	NEMVE18292	XENTR07750
OG0004641	NEMVE11881, NEMVE13912, NEMVE08629	XENTR17163
OG0004642	NEMVE16068	XENTR10151
OG0004642	NEMVE12541	XENTR16263
OG0004643	NEMVE01855	XENTR01592
OG0004644	NEMVE25830	XENTR05543, XENTR05542
OG0004646	NEMVE06022	XENTR01464, XENTR14068
OG0004647	NEMVE18102	XENTR03408
OG0004648	NEMVE14967	XENTR13808
OG0004649	NEMVE13434	XENTR04062, XENTR00829
OG0004650	NEMVE15292	XENTR17323
OG0004651	NEMVE14682	XENTR16137
OG0004652	NEMVE06739	XENTR14172
OG0004654	NEMVE23143	XENTR15245
OG0004655	NEMVE09086, NEMVE00666	XENTR12684
OG0004657	NEMVE07292	XENTR09633, XENTR18378
OG0004658	NEMVE13379	XENTR00211
OG0004659	NEMVE07785, NEMVE00194, NEMVE11615	XENTR13300
OG0004662	NEMVE14599	XENTR06657
OG0004664	NEMVE19719	XENTR08819
OG0004665	NEMVE04963	XENTR00133
OG0004666	NEMVE14432	XENTR02742, XENTR05796
OG0004669	NEMVE14751	XENTR17310
OG0004670	NEMVE13348	XENTR01679
OG0004671	NEMVE15017	XENTR10200
OG0004672	NEMVE04927	XENTR03732
OG0004673	NEMVE22141	XENTR01887, XENTR18837
OG0004674	NEMVE15105	XENTR04721
OG0004675	NEMVE19531, NEMVE12308	XENTR10690
OG0004676	NEMVE06939	XENTR12097
OG0004677	NEMVE01225	XENTR08516
OG0004678	NEMVE09441	XENTR09245
OG0004681	NEMVE17985	XENTR00528
OG0004682	NEMVE16012	XENTR00011
OG0004683	NEMVE10379	XENTR09470
OG0004684	NEMVE15028	XENTR09471
OG0004685	NEMVE13564, NEMVE20938	XENTR00826
OG0004687	NEMVE11074	XENTR08376
OG0004690	NEMVE07181	XENTR02109
OG0004691	NEMVE07925	XENTR12526
OG0004692	NEMVE09659, NEMVE11678	XENTR12793
OG0004694	NEMVE22054	XENTR12216
OG0004695	NEMVE08241	XENTR07984
OG0004696	NEMVE00069, NEMVE00975	XENTR08933
OG0004697	NEMVE04721	XENTR01024
OG0004698	NEMVE24810	XENTR15336
OG0004699	NEMVE08956	XENTR04958
OG0004700	NEMVE22202	XENTR19117
OG0004703	NEMVE23725	XENTR01132
OG0004704	NEMVE25098	XENTR00093
OG0004705	NEMVE13269	XENTR05923, XENTR08822, XENTR08821
OG0004706	NEMVE23038	XENTR03339, XENTR10846, XENTR10847
OG0004707	NEMVE00940	XENTR04913
OG0004708	NEMVE22362	XENTR04042
OG0004711	NEMVE22209	XENTR12598
OG0004728	NEMVE24238	XENTR03737
OG0004730	NEMVE14157	XENTR11246
OG0004731	NEMVE24589	XENTR18388
OG0004732	NEMVE08242	XENTR14688
OG0004733	NEMVE08830	XENTR03412
OG0004735	NEMVE05167	XENTR12602
OG0004736	NEMVE25990	XENTR00419
OG0004739	NEMVE15022	XENTR07591
OG0004740	NEMVE22822, NEMVE13094	XENTR02419
OG0004744	NEMVE21304, NEMVE02941	XENTR16602
OG0004746	NEMVE06678	XENTR16021, XENTR19206
OG0004747	NEMVE25622	XENTR08164
OG0004749	NEMVE21861	XENTR02480
OG0004750	NEMVE25690, NEMVE18048, NEMVE16581	XENTR15715
OG0004751	NEMVE23997	XENTR06628
OG0004752	NEMVE07471	XENTR05473
OG0004753	NEMVE00501	XENTR03105
OG0004754	NEMVE10627, NEMVE24818	XENTR01802
OG0004755	NEMVE14496	XENTR10564
OG0004756	NEMVE14252	XENTR17924
OG0004757	NEMVE05633	XENTR06659
OG0004758	NEMVE11732, NEMVE05918	XENTR10225
OG0004759	NEMVE05670	XENTR08995
OG0004761	NEMVE19165, NEMVE25765	XENTR08312
OG0004763	NEMVE14983	XENTR14434
OG0004764	NEMVE10488	XENTR00062
OG0004765	NEMVE21803	XENTR10970
OG0004766	NEMVE23449	XENTR17353
OG0004767	NEMVE13831	XENTR03910
OG0004768	NEMVE14625, NEMVE17029	XENTR06426
OG0004769	NEMVE09060	XENTR15393
OG0004770	NEMVE10973	XENTR08456
OG0004772	NEMVE01278	XENTR07387, XENTR01786
OG0004774	NEMVE11891, NEMVE13846	XENTR12450, XENTR18887
OG0004775	NEMVE21681	XENTR08212
OG0004776	NEMVE08011	XENTR00828
OG0004781	NEMVE08486	XENTR16628, XENTR16629
OG0004782	NEMVE25347, NEMVE19579	XENTR07673
OG0004783	NEMVE11254, NEMVE11101	XENTR04323
OG0004784	NEMVE09476	XENTR00188, XENTR00189
OG0004785	NEMVE14332	XENTR00119
OG0004786	NEMVE03480	XENTR04209
OG0004787	NEMVE25138	XENTR14690
OG0004789	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982	XENTR07121
OG0004790	NEMVE08026	XENTR05623, XENTR19164, XENTR13909
OG0004791	NEMVE22632, NEMVE24573	XENTR00086
OG0004792	NEMVE22524	XENTR01195, XENTR16182
OG0004793	NEMVE16797	XENTR11318
OG0004794	NEMVE09539	XENTR08033
OG0004795	NEMVE17130, NEMVE09760	XENTR06349
OG0004796	NEMVE02112, NEMVE00168	XENTR11903
OG0004797	NEMVE14389	XENTR03068
OG0004799	NEMVE01729, NEMVE17047	XENTR15968
OG0004800	NEMVE03303, NEMVE02807	XENTR08612
OG0004801	NEMVE05151	XENTR01848
OG0004802	NEMVE24950	XENTR09565
OG0004803	NEMVE09645	XENTR15467
OG0004805	NEMVE06909	XENTR11662
OG0004806	NEMVE06084	XENTR00596, XENTR12104
OG0004807	NEMVE22724	XENTR15288
OG0004808	NEMVE23142, NEMVE00017	XENTR03219
OG0004809	NEMVE10851	XENTR12931
OG0004811	NEMVE14893	XENTR00465, XENTR00466
OG0004812	NEMVE10095, NEMVE10094	XENTR07652
OG0004813	NEMVE13765	XENTR13768
OG0004814	NEMVE22496	XENTR15350
OG0004816	NEMVE24963	XENTR00384
OG0004817	NEMVE23666	XENTR05373
OG0004819	NEMVE10396, NEMVE20374	XENTR18290
OG0004820	NEMVE22650	XENTR09145
OG0004821	NEMVE13951	XENTR00744
OG0004822	NEMVE13105	XENTR08415
OG0004823	NEMVE07629	XENTR07412
OG0004824	NEMVE18895	XENTR07425
OG0004825	NEMVE15161	XENTR14340
OG0004826	NEMVE14605	XENTR16039
OG0004828	NEMVE25343	XENTR10119
OG0004829	NEMVE15042, NEMVE00163	XENTR02670
OG0004830	NEMVE17353	XENTR14067
OG0004831	NEMVE07600	XENTR12087, XENTR05901
OG0004832	NEMVE21691	XENTR14740
OG0004833	NEMVE13547	XENTR07540
OG0004834	NEMVE20063	XENTR18645
OG0004835	NEMVE08208	XENTR08252, XENTR04057
OG0004836	NEMVE22477	XENTR03675
OG0004837	NEMVE10875	XENTR01234, XENTR02852
OG0004838	NEMVE14762	XENTR04078
OG0004839	NEMVE21719	XENTR14348
OG0004840	NEMVE08926	XENTR15873
OG0004841	NEMVE13314	XENTR07261
OG0004842	NEMVE21848	XENTR03722
OG0004843	NEMVE13339, NEMVE11986	XENTR00524
OG0004844	NEMVE18136	XENTR13385
OG0004845	NEMVE20247	XENTR10814
OG0004846	NEMVE18109	XENTR01408
OG0004848	NEMVE05365	XENTR14338
OG0004849	NEMVE14210	XENTR04783
OG0004850	NEMVE22350	XENTR13562
OG0004851	NEMVE14191	XENTR10062
OG0004852	NEMVE25433	XENTR16100
OG0004853	NEMVE25313	XENTR17579
OG0004854	NEMVE22394	XENTR05196
OG0004855	NEMVE05574	XENTR01667
OG0004856	NEMVE04745, NEMVE05569	XENTR01049, XENTR05246
OG0004857	NEMVE06533, NEMVE11870	XENTR00534
OG0004858	NEMVE22404	XENTR10303
OG0004859	NEMVE06338	XENTR08619
OG0004860	NEMVE23295	XENTR02773
OG0004861	NEMVE08645	XENTR03061
OG0004862	NEMVE17522	XENTR17921
OG0004863	NEMVE22313	XENTR05424
OG0004864	NEMVE23293	XENTR00771
OG0004865	NEMVE21865	XENTR13338
OG0004866	NEMVE22450	XENTR08700, XENTR14374
OG0004867	NEMVE15440	XENTR18178, XENTR18179
OG0004869	NEMVE24127	XENTR03761
OG0004870	NEMVE22132, NEMVE13530	XENTR14935, XENTR14934
OG0004871	NEMVE14536	XENTR01187, XENTR17769
OG0004873	NEMVE21911	XENTR09787
OG0004875	NEMVE13402	XENTR00005
OG0004877	NEMVE13079, NEMVE04687	XENTR08283
OG0004879	NEMVE10578	XENTR17744
OG0004880	NEMVE13009, NEMVE12954	XENTR16782
OG0004881	NEMVE02049	XENTR06242
OG0004882	NEMVE17312, NEMVE12590	XENTR10221
OG0004884	NEMVE02134, NEMVE00624	XENTR03050
OG0004885	NEMVE11478, NEMVE07061	XENTR09289, XENTR05572
OG0004886	NEMVE12702, NEMVE10250	XENTR02719
OG0004887	NEMVE22398	XENTR16111
OG0004891	NEMVE22337	XENTR13595
OG0004892	NEMVE13325	XENTR14914, XENTR02200
OG0004893	NEMVE23196	XENTR12758
OG0004894	NEMVE18121, NEMVE21279	XENTR02329, XENTR04892, XENTR04992
OG0004895	NEMVE23211	XENTR16712
OG0004896	NEMVE11249	XENTR11036, XENTR11035
OG0004897	NEMVE13596	XENTR09725
OG0004898	NEMVE05893, NEMVE21394	XENTR14341, XENTR18232
OG0004899	NEMVE22568	XENTR14449
OG0004900	NEMVE15535, NEMVE25162	XENTR14693
OG0004901	NEMVE05379	XENTR12276, XENTR12275
OG0004902	NEMVE14740	XENTR00620
OG0004903	NEMVE13217	XENTR04968
OG0004904	NEMVE13083	XENTR01812
OG0004906	NEMVE07063	XENTR00992
OG0004907	NEMVE08605	XENTR12667
OG0004911	NEMVE19493	XENTR04772
OG0004913	NEMVE18631	XENTR14597
OG0004914	NEMVE25557	XENTR02587
OG0004916	NEMVE18916	XENTR05388, XENTR08550, XENTR03161
OG0004917	NEMVE22754	XENTR04073
OG0004919	NEMVE14165	XENTR16803
OG0004920	NEMVE04726	XENTR15712
OG0004921	NEMVE24186	XENTR10128, XENTR10129, XENTR10132, XENTR10131
OG0004923	NEMVE17142, NEMVE12025	XENTR09440
OG0004924	NEMVE08496	XENTR12207
OG0004925	NEMVE07632	XENTR15854
OG0004926	NEMVE25955	XENTR14521
OG0004927	NEMVE07100	XENTR08515, XENTR12531
OG0004928	NEMVE25903	XENTR15107
OG0004929	NEMVE23443	XENTR10557
OG0004930	NEMVE08872	XENTR10546
OG0004931	NEMVE15057	XENTR06052
OG0004932	NEMVE25699	XENTR18768
OG0004933	NEMVE20679, NEMVE25637	XENTR05652, XENTR09741
OG0004934	NEMVE06775	XENTR17872
OG0004936	NEMVE16931	XENTR02426, XENTR12658
OG0004938	NEMVE07746	XENTR12499
OG0004939	NEMVE13527	XENTR00578, XENTR11815
OG0004940	NEMVE03181	XENTR06069
OG0004941	NEMVE15741	XENTR17552
OG0004942	NEMVE00998	XENTR15114
OG0004943	NEMVE18405	XENTR10734, XENTR18718
OG0004944	NEMVE17558	XENTR02835, XENTR10997
OG0004945	NEMVE09906, NEMVE01461	XENTR12373
OG0004946	NEMVE17881	XENTR07623
OG0004948	NEMVE04863	XENTR12682, XENTR12681, XENTR10040
OG0004949	NEMVE14010	XENTR10188
OG0004950	NEMVE15135	XENTR16238
OG0004951	NEMVE13423	XENTR02323, XENTR02324
OG0004952	NEMVE22987	XENTR06665
OG0004953	NEMVE22872	XENTR16308
OG0004954	NEMVE13769, NEMVE13543	XENTR12724
OG0004955	NEMVE24312	XENTR05226
OG0004956	NEMVE03106	XENTR06395
OG0004957	NEMVE13489	XENTR01088, XENTR01089
OG0004958	NEMVE24122	XENTR15047
OG0004960	NEMVE00950	XENTR09316
OG0004961	NEMVE22542	XENTR17175
OG0004962	NEMVE08838	XENTR03175
OG0004963	NEMVE09267	XENTR04559
OG0004964	NEMVE14109	XENTR18483
OG0004965	NEMVE19697	XENTR07677
OG0004967	NEMVE23865	XENTR03788
OG0004968	NEMVE14001, NEMVE12446	XENTR10216
OG0004969	NEMVE14164, NEMVE21390	XENTR13314
OG0004970	NEMVE24152	XENTR14182
OG0004971	NEMVE20816	XENTR06568
OG0004972	NEMVE22512	XENTR01822, XENTR01821
OG0004973	NEMVE11344	XENTR03262
OG0004974	NEMVE20569, NEMVE13705	XENTR04472
OG0004975	NEMVE11552	XENTR11022
OG0004976	NEMVE07826	XENTR06433
OG0004977	NEMVE02192, NEMVE00253	XENTR00140
OG0004978	NEMVE23265	XENTR05928
OG0004979	NEMVE09400	XENTR06280
OG0004980	NEMVE25421	XENTR14445
OG0004981	NEMVE21260	XENTR01741
OG0004982	NEMVE25620	XENTR16425
OG0004984	NEMVE04897, NEMVE14271	XENTR00910, XENTR00909, XENTR19123, XENTR00707, XENTR00713, XENTR08081
OG0004985	NEMVE22448	XENTR18934, XENTR04847
OG0004986	NEMVE21251, NEMVE13658	XENTR15158
OG0004987	NEMVE10509	XENTR04863, XENTR07563
OG0004988	NEMVE13432	XENTR01176
OG0004989	NEMVE14722	XENTR00401, XENTR00400
OG0004990	NEMVE00215, NEMVE21079, NEMVE14471	XENTR11568
OG0004991	NEMVE05198	XENTR07044
OG0004993	NEMVE14587	XENTR11043, XENTR11042
OG0004994	NEMVE07041	XENTR16715
OG0004997	NEMVE04870, NEMVE21142	XENTR02015
OG0004999	NEMVE21935	XENTR15223
OG0005002	NEMVE14489	XENTR15372
OG0005005	NEMVE24423	XENTR05608
OG0005006	NEMVE22541	XENTR06909
OG0005007	NEMVE11282	XENTR10611, XENTR10833
OG0005008	NEMVE25042	XENTR15125
OG0005009	NEMVE10859	XENTR16251
OG0005010	NEMVE25608	XENTR07097, XENTR07098, XENTR07590
OG0005014	NEMVE14836	XENTR00814
OG0005015	NEMVE22631	XENTR12740, XENTR08898
OG0005016	NEMVE23924	XENTR14441
OG0005017	NEMVE08542	XENTR05798, XENTR11446
OG0005021	NEMVE13857	XENTR09210, XENTR09368
OG0005038	NEMVE21936	XENTR06375
OG0005040	NEMVE05703	XENTR12533
OG0005041	NEMVE22270	XENTR04091
OG0005044	NEMVE22165	XENTR04058
OG0005045	NEMVE01206	XENTR14347
OG0005046	NEMVE24288	XENTR16374, XENTR16375
OG0005047	NEMVE13364	XENTR01761
OG0005048	NEMVE00607, NEMVE24484	XENTR09691
OG0005049	NEMVE16413	XENTR02793, XENTR02792
OG0005050	NEMVE09923	XENTR07902
OG0005053	NEMVE05596	XENTR11151
OG0005054	NEMVE03642	XENTR00423, XENTR00424
OG0005054	NEMVE06144	XENTR00425
OG0005055	NEMVE08898	XENTR09097
OG0005057	NEMVE21846	XENTR01215
OG0005058	NEMVE15777	XENTR01318
OG0005059	NEMVE18371	XENTR07733
OG0005060	NEMVE06881, NEMVE03482	XENTR11847, XENTR11846
OG0005061	NEMVE19746, NEMVE23632	XENTR15275
OG0005062	NEMVE18856	XENTR03783
OG0005064	NEMVE08493	XENTR08366
OG0005065	NEMVE10847	XENTR12640
OG0005066	NEMVE13164	XENTR08153, XENTR08152, XENTR08154
OG0005067	NEMVE21170	XENTR06281
OG0005069	NEMVE11714, NEMVE05735	XENTR16175
OG0005071	NEMVE14769, NEMVE05258	XENTR08834
OG0005072	NEMVE13273	XENTR03699, XENTR05247
OG0005073	NEMVE24556	XENTR17939
OG0005074	NEMVE22203	XENTR02040, XENTR02038, XENTR02039
OG0005075	NEMVE22600	XENTR06390
OG0005076	NEMVE19049	XENTR11253
OG0005077	NEMVE14220	XENTR11600
OG0005079	NEMVE14064	XENTR03827
OG0005081	NEMVE04796	XENTR14092
OG0005082	NEMVE25159	XENTR06354
OG0005083	NEMVE09115	XENTR07998
OG0005085	NEMVE07572	XENTR18880
OG0005086	NEMVE07482	XENTR04829
OG0005087	NEMVE14760, NEMVE21110	XENTR09677
OG0005088	NEMVE13405	XENTR16788
OG0005089	NEMVE15030	XENTR08675
OG0005090	NEMVE11209	XENTR11064
OG0005092	NEMVE25357	XENTR18796
OG0005093	NEMVE10149	XENTR09400
OG0005094	NEMVE18917	XENTR05058, XENTR05057
OG0005095	NEMVE14185	XENTR10204
OG0005096	NEMVE13847, NEMVE03089	XENTR07304
OG0005097	NEMVE09977	XENTR03905
OG0005098	NEMVE04907	XENTR05413
OG0005099	NEMVE24801	XENTR04798, XENTR04797, XENTR04799
OG0005100	NEMVE10899	XENTR07674
OG0005103	NEMVE16506	XENTR05449, XENTR01214
OG0005104	NEMVE09153	XENTR16526
OG0005105	NEMVE23049	XENTR13712, XENTR00971
OG0005106	NEMVE22627	XENTR15961
OG0005107	NEMVE20157, NEMVE08261	XENTR00721
OG0005108	NEMVE13396	XENTR09823
OG0005109	NEMVE04941	XENTR05235
OG0005110	NEMVE13178, NEMVE21214	XENTR10418
OG0005111	NEMVE13580	XENTR12918
OG0005112	NEMVE24298	XENTR01641
OG0005113	NEMVE25886, NEMVE21027	XENTR11696
OG0005114	NEMVE08411	XENTR03270
OG0005116	NEMVE13730	XENTR09652
OG0005117	NEMVE13209	XENTR00263, XENTR00264
OG0005118	NEMVE22908	XENTR06229
OG0005121	NEMVE07563	XENTR08556, XENTR08555
OG0005122	NEMVE25425	XENTR00038
OG0005123	NEMVE25651	XENTR10489, XENTR14001
OG0005124	NEMVE13707	XENTR11277
OG0005125	NEMVE08675	XENTR06577, XENTR01393
OG0005127	NEMVE23949	XENTR18846
OG0005128	NEMVE05698	XENTR11404
OG0005129	NEMVE05690	XENTR01372, XENTR17414, XENTR17415
OG0005130	NEMVE12121, NEMVE07830	XENTR03472
OG0005131	NEMVE09291	XENTR07770, XENTR05134
OG0005132	NEMVE11409, NEMVE25901	XENTR09384
OG0005135	NEMVE18670	XENTR17224
OG0005138	NEMVE13824	XENTR04104
OG0005140	NEMVE14128, NEMVE16885	XENTR15218
OG0005141	NEMVE22603	XENTR03747
OG0005142	NEMVE07142, NEMVE12077	XENTR05808, XENTR05807
OG0005143	NEMVE00974, NEMVE13415	XENTR09021
OG0005144	NEMVE06213	XENTR04655
OG0005145	NEMVE18108	XENTR01474
OG0005146	NEMVE05099	XENTR07514
OG0005147	NEMVE00982	XENTR08897, XENTR03407
OG0005149	NEMVE10144	XENTR02585
OG0005150	NEMVE23996	XENTR11623, XENTR08994, XENTR11974
OG0005151	NEMVE13659	XENTR10535
OG0005152	NEMVE13218	XENTR11517
OG0005154	NEMVE25021	XENTR09967
OG0005155	NEMVE14140	XENTR17503
OG0005156	NEMVE06980	XENTR10388
OG0005157	NEMVE22505	XENTR06914
OG0005158	NEMVE06969	XENTR04192
OG0005159	NEMVE06781	XENTR11388, XENTR12535
OG0005160	NEMVE06389	XENTR11553, XENTR11552
OG0005161	NEMVE02173	XENTR17738, XENTR07411
OG0005162	NEMVE22547	XENTR00083, XENTR14063
OG0005163	NEMVE09841	XENTR07785
OG0005164	NEMVE09725	XENTR11748
OG0005166	NEMVE06483	XENTR02428
OG0005167	NEMVE02902, NEMVE22515	XENTR17308
OG0005169	NEMVE05682	XENTR03033
OG0005171	NEMVE25100	XENTR05531, XENTR15783
OG0005172	NEMVE07425	XENTR02971
OG0005173	NEMVE22996	XENTR17804, XENTR08501
OG0005175	NEMVE02029	XENTR09468
OG0005176	NEMVE08801	XENTR00816
OG0005178	NEMVE04033	XENTR04360, XENTR05515
OG0005179	NEMVE07829	XENTR03489
OG0005180	NEMVE24053	XENTR11560
OG0005181	NEMVE23920	XENTR07431
OG0005182	NEMVE06200	XENTR17515
OG0005183	NEMVE14067	XENTR16613
OG0005184	NEMVE06431	XENTR03963
OG0005185	NEMVE11432	XENTR10469
OG0005186	NEMVE06768	XENTR09056
OG0005187	NEMVE13161	XENTR01339
OG0005189	NEMVE23493	XENTR10604
OG0005190	NEMVE11665, NEMVE09038	XENTR15155, XENTR12628
OG0005191	NEMVE09257	XENTR18840, XENTR03558
OG0005192	NEMVE12464, NEMVE07764	XENTR09355, XENTR09354
OG0005193	NEMVE11228, NEMVE24049, NEMVE08813	XENTR11591
OG0005194	NEMVE03180	XENTR08743
OG0005196	NEMVE19466	XENTR12072
OG0005197	NEMVE08046	XENTR04474
OG0005198	NEMVE22645	XENTR12688
OG0005199	NEMVE02388	XENTR06054
OG0005200	NEMVE13636	XENTR15289
OG0005201	NEMVE02021	XENTR02581
OG0005202	NEMVE14473	XENTR01686
OG0005203	NEMVE13297	XENTR08936
OG0005204	NEMVE14965	XENTR16411
OG0005205	NEMVE14634	XENTR02235
OG0005206	NEMVE07942	XENTR14439
OG0005207	NEMVE09443	XENTR09921
OG0005208	NEMVE24981	XENTR17865
OG0005209	NEMVE22417	XENTR16467
OG0005210	NEMVE07336	XENTR10414
OG0005211	NEMVE20140	XENTR05451
OG0005212	NEMVE14478	XENTR05321
OG0005213	NEMVE25757	XENTR02474, XENTR00218
OG0005214	NEMVE14753	XENTR15093
OG0005215	NEMVE24755	XENTR09676
OG0005216	NEMVE25879	XENTR11068, XENTR11067
OG0005217	NEMVE13104	XENTR03391
OG0005218	NEMVE10673	XENTR11165
OG0005219	NEMVE15093	XENTR03479
OG0005221	NEMVE22950	XENTR07925
OG0005222	NEMVE05750	XENTR10211
OG0005223	NEMVE16864	XENTR05366
OG0005224	NEMVE07924	XENTR10962
OG0005225	NEMVE24257	XENTR11516
OG0005226	NEMVE25646, NEMVE08740	XENTR17737
OG0005227	NEMVE13281	XENTR08466
OG0005228	NEMVE20296, NEMVE02199	XENTR02196
OG0005229	NEMVE05889	XENTR09269
OG0005230	NEMVE22091	XENTR00510
OG0005231	NEMVE04973	XENTR14785
OG0005232	NEMVE17122	XENTR04371
OG0005233	NEMVE22334	XENTR17925
OG0005234	NEMVE23138	XENTR16079
OG0005235	NEMVE22916	XENTR13429
OG0005236	NEMVE18693	XENTR06179, XENTR09790, XENTR13766
OG0005237	NEMVE14603, NEMVE02535	XENTR12797
OG0005238	NEMVE15748	XENTR07727
OG0005239	NEMVE24300, NEMVE14697	XENTR11710, XENTR12808
OG0005240	NEMVE23501	XENTR15629, XENTR13415
OG0005241	NEMVE00924	XENTR09900
OG0005242	NEMVE10048	XENTR08438
OG0005243	NEMVE13722	XENTR01383
OG0005244	NEMVE24681	XENTR07088, XENTR07089, XENTR03819
OG0005245	NEMVE01979	XENTR06279
OG0005246	NEMVE10228	XENTR02623
OG0005247	NEMVE13246, NEMVE14263	XENTR02931
OG0005248	NEMVE21860	XENTR05150, XENTR06264
OG0005249	NEMVE01081	XENTR06111, XENTR06112
OG0005250	NEMVE19972	XENTR05467
OG0005251	NEMVE14226	XENTR07883
OG0005254	NEMVE12824	XENTR17441
OG0005256	NEMVE22310	XENTR17691, XENTR06834
OG0005257	NEMVE01951	XENTR05574
OG0005258	NEMVE13606	XENTR02828
OG0005259	NEMVE14915	XENTR02830
OG0005260	NEMVE17354	XENTR09856
OG0005261	NEMVE18820, NEMVE12103	XENTR04489, XENTR03622
OG0005262	NEMVE10313	XENTR12919
OG0005264	NEMVE01596	XENTR05358
OG0005265	NEMVE20433, NEMVE15978	XENTR03437
OG0005266	NEMVE22507	XENTR02969, XENTR04623
OG0005267	NEMVE13171	XENTR00612
OG0005268	NEMVE13154, NEMVE12596	XENTR10041
OG0005269	NEMVE23738	XENTR02825
OG0005270	NEMVE21392, NEMVE21695	XENTR14107
OG0005272	NEMVE08945	XENTR03770, XENTR03769
OG0005273	NEMVE15021	XENTR02049
OG0005275	NEMVE17303	XENTR07020
OG0005276	NEMVE11012	XENTR18764
OG0005277	NEMVE23614	XENTR11704
OG0005278	NEMVE10247	XENTR10581
OG0005279	NEMVE08263	XENTR15127
OG0005280	NEMVE14921	XENTR14213
OG0005281	NEMVE14436	XENTR12479, XENTR12478, XENTR11090
OG0005284	NEMVE22078	XENTR06972
OG0005285	NEMVE22305, NEMVE22017	XENTR04551
OG0005286	NEMVE22308, NEMVE20661	XENTR18781, XENTR05904
OG0005288	NEMVE07526	XENTR07466
OG0005289	NEMVE13264	XENTR11766
OG0005291	NEMVE22357	XENTR15637
OG0005292	NEMVE13978, NEMVE20613	XENTR17077
OG0005293	NEMVE11769, NEMVE01003	XENTR03075
OG0005294	NEMVE00896	XENTR11029
OG0005295	NEMVE22992	XENTR03857
OG0005297	NEMVE07098	XENTR16547
OG0005298	NEMVE13862	XENTR19199
OG0005298	NEMVE00037	XENTR08341
OG0005299	NEMVE14083	XENTR00453
OG0005300	NEMVE15071	XENTR09324, XENTR09323
OG0005302	NEMVE22725	XENTR10050, XENTR08277
OG0005303	NEMVE15202	XENTR08944, XENTR08943
OG0005304	NEMVE14113	XENTR07753
OG0005305	NEMVE03428	XENTR02973, XENTR02972
OG0005307	NEMVE23385	XENTR02149
OG0005309	NEMVE07005	XENTR06467
OG0005310	NEMVE23055	XENTR03904
OG0005312	NEMVE10517	XENTR11281
OG0005314	NEMVE07238	XENTR18994
OG0005315	NEMVE15760	XENTR01293
OG0005316	NEMVE13569	XENTR15429
OG0005317	NEMVE14531	XENTR02322
OG0005318	NEMVE14087, NEMVE12599	XENTR04452
OG0005321	NEMVE01557	XENTR13052
OG0005322	NEMVE24403	XENTR15003, XENTR15102
OG0005323	NEMVE05390	XENTR05721
OG0005326	NEMVE19394, NEMVE25692	XENTR16643, XENTR15679
