Orthogroup	NEMVE	APOSC_ok
OG0003828	NEMVE13970	APOSC_14010
OG0003829	NEMVE16467, NEMVE20813, NEMVE16466	APOSC_19129
OG0003831	NEMVE24194	APOSC_25951, APOSC_17003
OG0003832	NEMVE07346	APOSC_12737
OG0003833	NEMVE22798	APOSC_14015, APOSC_26614
OG0003834	NEMVE25157	APOSC_25052
OG0003835	NEMVE19413, NEMVE21309	APOSC_09274
OG0003836	NEMVE04677	APOSC_03836
OG0003837	NEMVE15152	APOSC_12128
OG0003838	NEMVE07828	APOSC_00842
OG0003839	NEMVE09947	APOSC_26720
OG0003840	NEMVE14763, NEMVE17541	APOSC_03583
OG0003841	NEMVE13973	APOSC_15694
OG0003842	NEMVE22729	APOSC_04752, APOSC_04753
OG0003843	NEMVE14695	APOSC_17245, APOSC_07123, APOSC_07122
OG0003844	NEMVE24944	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569
OG0003845	NEMVE01473	APOSC_23847
OG0003846	NEMVE07025	APOSC_01229
OG0003847	NEMVE23780	APOSC_00975
OG0003848	NEMVE03237	APOSC_12433
OG0003850	NEMVE14788	APOSC_06463
OG0003851	NEMVE13091	APOSC_27756
OG0003852	NEMVE07134	APOSC_27352
OG0003853	NEMVE09522	APOSC_04073
OG0003854	NEMVE18328	APOSC_14713
OG0003855	NEMVE01478	APOSC_03654
OG0003856	NEMVE15583	APOSC_18475, APOSC_18474, APOSC_18473, APOSC_18472
OG0003857	NEMVE20217, NEMVE25998	APOSC_04358
OG0003858	NEMVE07192	APOSC_25588
OG0003859	NEMVE25657	APOSC_10642, APOSC_21993
OG0003860	NEMVE07587	APOSC_03734, APOSC_20475
OG0003861	NEMVE05952	APOSC_21656
OG0003862	NEMVE14847	APOSC_08543
OG0003863	NEMVE15299	APOSC_19667
OG0003864	NEMVE12479, NEMVE05255	APOSC_02644, APOSC_02643
OG0003865	NEMVE08854	APOSC_28988
OG0003866	NEMVE14786	APOSC_22466
OG0003867	NEMVE14855	APOSC_04424
OG0003868	NEMVE23932	APOSC_27663
OG0003869	NEMVE25452	APOSC_00347, APOSC_00348
OG0003870	NEMVE09270	APOSC_17219
OG0003871	NEMVE00146	APOSC_11807
OG0003872	NEMVE06420	APOSC_02701
OG0003873	NEMVE07141	APOSC_19201
OG0003874	NEMVE23530	APOSC_04239
OG0003875	NEMVE04885	APOSC_05969
OG0003876	NEMVE06222, NEMVE12361	APOSC_09137
OG0003877	NEMVE20725, NEMVE07878	APOSC_00794, APOSC_00795, APOSC_00278
OG0003878	NEMVE17672	APOSC_09689
OG0003879	NEMVE00015	APOSC_27983, APOSC_26925
OG0003880	NEMVE18635	APOSC_22538
OG0003881	NEMVE21229, NEMVE25591	APOSC_23136
OG0003882	NEMVE25838	APOSC_23637
OG0003883	NEMVE24051	APOSC_26942
OG0003884	NEMVE04622	APOSC_05090
OG0003885	NEMVE07560	APOSC_18039
OG0003886	NEMVE07112	APOSC_23174
OG0003887	NEMVE13010	APOSC_03357
OG0003888	NEMVE07601	APOSC_24599
OG0003889	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991	APOSC_27027
OG0003890	NEMVE01588	APOSC_28156
OG0003892	NEMVE22031, NEMVE14752	APOSC_27794, APOSC_27793
OG0003893	NEMVE17391	APOSC_23559
OG0003894	NEMVE13262	APOSC_10489, APOSC_10490
OG0003895	NEMVE10938	APOSC_12472
OG0003896	NEMVE05289	APOSC_25208
OG0003897	NEMVE01514	APOSC_21763
OG0003898	NEMVE00029, NEMVE20445	APOSC_19432
OG0003899	NEMVE25516	APOSC_22343
OG0003900	NEMVE17139	APOSC_04165
OG0003901	NEMVE14163	APOSC_21632
OG0003903	NEMVE25716	APOSC_19999
OG0003904	NEMVE13657	APOSC_15257
OG0003905	NEMVE25933	APOSC_03588
OG0003906	NEMVE08844	APOSC_08587
OG0003910	NEMVE11947, NEMVE14228	APOSC_21565
OG0003911	NEMVE13548	APOSC_27900, APOSC_05120
OG0003912	NEMVE23480	APOSC_15763, APOSC_28939
OG0003913	NEMVE06219	APOSC_05119
OG0003914	NEMVE23883	APOSC_04314
OG0003915	NEMVE13987	APOSC_24329, APOSC_24330
OG0003916	NEMVE04869	APOSC_10822
OG0003917	NEMVE07359	APOSC_06187
OG0003918	NEMVE15132	APOSC_02265
OG0003919	NEMVE10991	APOSC_15353
OG0003920	NEMVE13794	APOSC_10746
OG0003921	NEMVE13546, NEMVE03026	APOSC_12515, APOSC_12516
OG0003922	NEMVE11796	APOSC_11194, APOSC_28594
OG0003923	NEMVE01001, NEMVE12285	APOSC_27950
OG0003925	NEMVE14404	APOSC_07611
OG0003926	NEMVE18036	APOSC_26826
OG0003927	NEMVE14203, NEMVE11015, NEMVE11697	APOSC_22644
OG0003929	NEMVE15034	APOSC_06476
OG0003930	NEMVE11142	APOSC_13770, APOSC_13771
OG0003931	NEMVE05283	APOSC_13164, APOSC_13163, APOSC_13162
OG0003932	NEMVE10145	APOSC_27565, APOSC_27566
OG0003932	NEMVE17360	APOSC_06227
OG0003933	NEMVE16001	APOSC_18503
OG0003935	NEMVE04906, NEMVE10377, NEMVE06933	APOSC_16375, APOSC_10688
OG0003936	NEMVE07930, NEMVE19837	APOSC_20913, APOSC_20914
OG0003937	NEMVE18859	APOSC_15204
OG0003938	NEMVE14790	APOSC_18586, APOSC_24798, APOSC_19288, APOSC_22355, APOSC_08270, APOSC_24799
OG0003939	NEMVE25295, NEMVE20805, NEMVE20363	APOSC_20627
OG0003940	NEMVE16875	APOSC_29077
OG0003941	NEMVE08171	APOSC_23683
OG0003942	NEMVE22462	APOSC_06273
OG0003944	NEMVE25693, NEMVE10205, NEMVE21561	APOSC_04799
OG0003945	NEMVE14589	APOSC_03054
OG0003946	NEMVE09626	APOSC_04056
OG0003947	NEMVE01496, NEMVE12187	APOSC_09900
OG0003948	NEMVE19651	APOSC_20663
OG0003949	NEMVE07570, NEMVE23133	APOSC_07284
OG0003950	NEMVE04576	APOSC_26776
OG0003951	NEMVE21774	APOSC_02492
OG0003952	NEMVE24632	APOSC_20700
OG0003954	NEMVE08288, NEMVE00930	APOSC_02411, APOSC_02412, APOSC_02413
OG0003955	NEMVE06429	APOSC_20455
OG0003956	NEMVE23428	APOSC_17278, APOSC_17277, APOSC_19023
OG0003957	NEMVE06353, NEMVE09576	APOSC_24926
OG0003958	NEMVE15102	APOSC_22790
OG0003959	NEMVE23777	APOSC_17473
OG0003961	NEMVE15127	APOSC_20360, APOSC_21264, APOSC_06551, APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945
OG0003962	NEMVE16096, NEMVE01907	APOSC_06351
OG0003964	NEMVE15732	APOSC_27857, APOSC_02451
OG0003965	NEMVE25502	APOSC_27311, APOSC_04938, APOSC_21685
OG0003966	NEMVE13810	APOSC_04287, APOSC_04286
OG0003967	NEMVE23105	APOSC_00755
OG0003968	NEMVE08572	APOSC_18591
OG0003969	NEMVE07890	APOSC_28380
OG0003970	NEMVE23326	APOSC_12020, APOSC_03630, APOSC_20767, APOSC_12019
OG0003971	NEMVE22272	APOSC_13871, APOSC_13872
OG0003972	NEMVE13775	APOSC_12719
OG0003973	NEMVE14779	APOSC_26122
OG0003976	NEMVE24965	APOSC_10421, APOSC_09389, APOSC_19130
OG0003996	NEMVE18416, NEMVE18325	APOSC_06287, APOSC_23266, APOSC_07822, APOSC_13050, APOSC_11976, APOSC_25017
OG0003997	NEMVE05978	APOSC_12655
OG0003999	NEMVE21965	APOSC_26670, APOSC_28991
OG0004001	NEMVE03521	APOSC_16124, APOSC_21219, APOSC_12998
OG0004002	NEMVE18518	APOSC_26495, APOSC_06566
OG0004004	NEMVE06251	APOSC_12248
OG0004005	NEMVE23848	APOSC_22073
OG0004006	NEMVE20989, NEMVE11118	APOSC_24936, APOSC_04405, APOSC_19679, APOSC_22807, APOSC_09413, APOSC_20863
OG0004007	NEMVE13953	APOSC_15413
OG0004009	NEMVE21729	APOSC_06993
OG0004010	NEMVE14978, NEMVE12830	APOSC_29079
OG0004011	NEMVE25743	APOSC_05203
OG0004012	NEMVE12899, NEMVE22318	APOSC_16235
OG0004015	NEMVE09359	APOSC_17114
OG0004016	NEMVE13204	APOSC_22784
OG0004017	NEMVE14537	APOSC_19336
OG0004018	NEMVE17555	APOSC_21251
OG0004019	NEMVE05373	APOSC_05230
OG0004020	NEMVE22667	APOSC_17338
OG0004021	NEMVE03953, NEMVE00245, NEMVE06416	APOSC_11091
OG0004022	NEMVE22354, NEMVE07265	APOSC_12529
OG0004023	NEMVE10125	APOSC_09668
OG0004024	NEMVE24877	APOSC_24614
OG0004025	NEMVE14321	APOSC_18540
OG0004028	NEMVE00045, NEMVE01939	APOSC_12300
OG0004030	NEMVE09561	APOSC_07342
OG0004031	NEMVE09520	APOSC_23905
OG0004032	NEMVE11647, NEMVE08726	APOSC_10005
OG0004033	NEMVE05049	APOSC_11152
OG0004034	NEMVE13874, NEMVE06071	APOSC_05299
OG0004035	NEMVE23476	APOSC_20229
OG0004036	NEMVE22269	APOSC_26656
OG0004037	NEMVE24489	APOSC_28831
OG0004038	NEMVE25168	APOSC_01523
OG0004039	NEMVE05684	APOSC_16429
OG0004040	NEMVE01924	APOSC_27575
OG0004041	NEMVE07183	APOSC_21580
OG0004042	NEMVE24907	APOSC_19825
OG0004043	NEMVE25672	APOSC_00567
OG0004044	NEMVE14670	APOSC_05770
OG0004045	NEMVE22942	APOSC_14071, APOSC_14073, APOSC_14072
OG0004046	NEMVE20796, NEMVE25121	APOSC_03950
OG0004046	NEMVE16185	APOSC_05400
OG0004047	NEMVE14207	APOSC_21433
OG0004048	NEMVE04894	APOSC_03269
OG0004049	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060	APOSC_16733
OG0004051	NEMVE16748	APOSC_25343
OG0004052	NEMVE04588	APOSC_23309
OG0004053	NEMVE19218	APOSC_19964
OG0004055	NEMVE22198	APOSC_24425
OG0004056	NEMVE12001, NEMVE17803	APOSC_12387
OG0004057	NEMVE14174	APOSC_25009
OG0004058	NEMVE06021	APOSC_05102
OG0004059	NEMVE10461	APOSC_17749
OG0004060	NEMVE05949	APOSC_16549, APOSC_14343
OG0004061	NEMVE09085	APOSC_15590
OG0004063	NEMVE10277	APOSC_25045
OG0004064	NEMVE23672	APOSC_04465
OG0004065	NEMVE13633	APOSC_27712
OG0004066	NEMVE18474	APOSC_23734, APOSC_24624
OG0004068	NEMVE14104	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542
OG0004069	NEMVE10507	APOSC_23393, APOSC_23392
OG0004070	NEMVE00018, NEMVE22616	APOSC_25704
OG0004071	NEMVE14977	APOSC_26899
OG0004072	NEMVE15269	APOSC_16871
OG0004074	NEMVE01933, NEMVE11914	APOSC_20482
OG0004075	NEMVE15118	APOSC_15061, APOSC_07499
OG0004076	NEMVE11675, NEMVE01100	APOSC_17521
OG0004078	NEMVE13560	APOSC_08208
OG0004079	NEMVE25325	APOSC_18093
OG0004080	NEMVE06984	APOSC_26211, APOSC_26210
OG0004081	NEMVE22578	APOSC_09127
OG0004082	NEMVE01381	APOSC_04843
OG0004083	NEMVE14362	APOSC_05092
OG0004084	NEMVE14693	APOSC_14613
OG0004085	NEMVE14248, NEMVE19893, NEMVE17924	APOSC_16126
OG0004086	NEMVE02965	APOSC_12553
OG0004087	NEMVE04747	APOSC_05303
OG0004088	NEMVE13678	APOSC_06799, APOSC_06800
OG0004089	NEMVE22289, NEMVE23169	APOSC_13671
OG0004090	NEMVE14306	APOSC_24285, APOSC_20269, APOSC_12223
OG0004091	NEMVE14085, NEMVE18417, NEMVE16497, NEMVE21080	APOSC_20232
OG0004091	NEMVE00934	APOSC_12845
OG0004092	NEMVE12115, NEMVE21794	APOSC_18299
OG0004093	NEMVE00957	APOSC_16358
OG0004094	NEMVE25166	APOSC_04403
OG0004095	NEMVE15313	APOSC_23518, APOSC_16725
OG0004096	NEMVE22332	APOSC_13674
OG0004098	NEMVE01526	APOSC_08501, APOSC_08500
OG0004099	NEMVE08673	APOSC_18713
OG0004100	NEMVE13287	APOSC_15294
OG0004101	NEMVE23681	APOSC_13319
OG0004102	NEMVE00016, NEMVE08375	APOSC_25199
OG0004104	NEMVE24910, NEMVE24911, NEMVE18049	APOSC_18419
OG0004105	NEMVE12111, NEMVE13481	APOSC_20157, APOSC_20158
OG0004106	NEMVE15033	APOSC_10773
OG0004107	NEMVE13823	APOSC_07621
OG0004108	NEMVE11403	APOSC_13049, APOSC_13048
OG0004110	NEMVE22977	APOSC_11200
OG0004111	NEMVE08919	APOSC_09767
OG0004113	NEMVE02452	APOSC_14445
OG0004114	NEMVE17396	APOSC_10050
OG0004115	NEMVE00036, NEMVE17538	APOSC_10833
OG0004116	NEMVE02528, NEMVE25696	APOSC_01511, APOSC_01512
OG0004117	NEMVE11174	APOSC_13222, APOSC_13221
OG0004118	NEMVE13160	APOSC_06300
OG0004119	NEMVE13042, NEMVE11744, NEMVE22499, NEMVE11571, NEMVE11572	APOSC_04401, APOSC_04402
OG0004120	NEMVE24901	APOSC_22567, APOSC_22568
OG0004121	NEMVE13634	APOSC_26762
OG0004122	NEMVE25053	APOSC_10900, APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	NEMVE17411	APOSC_21790
OG0004124	NEMVE07304	APOSC_08825
OG0004125	NEMVE13816	APOSC_11946
OG0004126	NEMVE08221, NEMVE20754	APOSC_01843
OG0004127	NEMVE18642	APOSC_07047
OG0004130	NEMVE14705	APOSC_15010
OG0004131	NEMVE05458	APOSC_25999
OG0004132	NEMVE23224	APOSC_10373
OG0004133	NEMVE13985, NEMVE12851	APOSC_04232
OG0004134	NEMVE14887	APOSC_03000
OG0004135	NEMVE22322	APOSC_06031
OG0004136	NEMVE14508	APOSC_21530
OG0004138	NEMVE10542	APOSC_03411
OG0004140	NEMVE05908	APOSC_06874
OG0004141	NEMVE05886, NEMVE02353, NEMVE05890	APOSC_16231
OG0004142	NEMVE13449	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	NEMVE18842	APOSC_27168, APOSC_27167
OG0004145	NEMVE09487	APOSC_15326
OG0004146	NEMVE21626, NEMVE02953	APOSC_14892
OG0004147	NEMVE22674	APOSC_19122
OG0004148	NEMVE19504	APOSC_15043, APOSC_15044
OG0004149	NEMVE17931	APOSC_02970, APOSC_02971
OG0004150	NEMVE13741	APOSC_13759
OG0004151	NEMVE14229	APOSC_00107
OG0004153	NEMVE00083	APOSC_08022
OG0004154	NEMVE05816	APOSC_22416
OG0004157	NEMVE03019	APOSC_27434
OG0004158	NEMVE13617	APOSC_10209
OG0004159	NEMVE18358, NEMVE14604	APOSC_12951
OG0004160	NEMVE23083	APOSC_03754
OG0004161	NEMVE22412	APOSC_20917
OG0004162	NEMVE25750	APOSC_12130
OG0004164	NEMVE22345, NEMVE25928	APOSC_18496
OG0004166	NEMVE14358	APOSC_13131
OG0004167	NEMVE10378	APOSC_00650
OG0004168	NEMVE14660	APOSC_04235
OG0004169	NEMVE09703	APOSC_25303
OG0004170	NEMVE24511, NEMVE04516	APOSC_03003
OG0004171	NEMVE13975	APOSC_27996, APOSC_27995
OG0004174	NEMVE05860	APOSC_11600
OG0004175	NEMVE16183	APOSC_14869
OG0004176	NEMVE13135	APOSC_27087
OG0004178	NEMVE24562	APOSC_21497
OG0004179	NEMVE13848	APOSC_26029
OG0004180	NEMVE06343	APOSC_05627
OG0004181	NEMVE18763	APOSC_19298, APOSC_19299
OG0004183	NEMVE25375	APOSC_23810
OG0004186	NEMVE14257, NEMVE25645	APOSC_12750
OG0004187	NEMVE13250	APOSC_18178
OG0004188	NEMVE15828	APOSC_19051
OG0004189	NEMVE17967	APOSC_00415
OG0004190	NEMVE24804	APOSC_03589
OG0004215	NEMVE23791	APOSC_16447
OG0004216	NEMVE11628	APOSC_18234
OG0004217	NEMVE07703	APOSC_15366, APOSC_15365
OG0004218	NEMVE21685	APOSC_15148
OG0004219	NEMVE22540, NEMVE20986	APOSC_25433, APOSC_25434
OG0004220	NEMVE14904	APOSC_28409, APOSC_28408
OG0004222	NEMVE22431	APOSC_24192
OG0004223	NEMVE14495	APOSC_28636, APOSC_28635
OG0004225	NEMVE12928, NEMVE06699	APOSC_27259
OG0004226	NEMVE24092, NEMVE20295	APOSC_11744
OG0004227	NEMVE13579	APOSC_07436
OG0004228	NEMVE14091	APOSC_11334
OG0004229	NEMVE10839	APOSC_18807
OG0004230	NEMVE20221, NEMVE15013	APOSC_11830
OG0004231	NEMVE25640, NEMVE19289	APOSC_04324
OG0004232	NEMVE05374	APOSC_20829, APOSC_20830
OG0004233	NEMVE05082	APOSC_18789
OG0004234	NEMVE18650	APOSC_10718
OG0004236	NEMVE22021	APOSC_00824
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	APOSC_09759
OG0004237	NEMVE24212	APOSC_08707, APOSC_07559
OG0004239	NEMVE09798	APOSC_00833
OG0004240	NEMVE02594, NEMVE02188	APOSC_01716
OG0004241	NEMVE17443	APOSC_26715
OG0004242	NEMVE18228, NEMVE13800	APOSC_02510
OG0004243	NEMVE13950	APOSC_21071
OG0004244	NEMVE21955	APOSC_21479
OG0004245	NEMVE22952	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	NEMVE13565	APOSC_02127
OG0004247	NEMVE19464	APOSC_11597, APOSC_28927, APOSC_11598
OG0004248	NEMVE20564, NEMVE10713	APOSC_02729
OG0004249	NEMVE07696	APOSC_05383
OG0004250	NEMVE05051	APOSC_22267
OG0004251	NEMVE19617, NEMVE25778	APOSC_06011
OG0004252	NEMVE15040	APOSC_15635
OG0004253	NEMVE06410	APOSC_17061
OG0004254	NEMVE02453	APOSC_08300
OG0004255	NEMVE24360	APOSC_05604
OG0004257	NEMVE24614	APOSC_16172
OG0004258	NEMVE23518	APOSC_15994
OG0004259	NEMVE22430	APOSC_13815, APOSC_13814
OG0004260	NEMVE15889, NEMVE21330	APOSC_11794
OG0004261	NEMVE20799, NEMVE22436	APOSC_10630
OG0004262	NEMVE04762	APOSC_02898
OG0004263	NEMVE05868	APOSC_25349
OG0004265	NEMVE06493	APOSC_13935
OG0004267	NEMVE06676	APOSC_05994, APOSC_05993
OG0004268	NEMVE09145	APOSC_02867
OG0004269	NEMVE11660	APOSC_26344
OG0004270	NEMVE05372	APOSC_08577
OG0004271	NEMVE12955, NEMVE13196	APOSC_03782
OG0004272	NEMVE14903	APOSC_04474
OG0004273	NEMVE01963	APOSC_19429
OG0004274	NEMVE13344	APOSC_26837
OG0004275	NEMVE13750	APOSC_18680
OG0004276	NEMVE18577	APOSC_27482
OG0004277	NEMVE09367, NEMVE25827, NEMVE21668	APOSC_13693
OG0004278	NEMVE11125	APOSC_20389
OG0004279	NEMVE02937, NEMVE18790	APOSC_07885
OG0004280	NEMVE06242	APOSC_04874, APOSC_04875, APOSC_04873
OG0004281	NEMVE01299, NEMVE02877	APOSC_21034
OG0004281	NEMVE02375	APOSC_06671
OG0004282	NEMVE15059	APOSC_02424, APOSC_24952, APOSC_03662, APOSC_17904, APOSC_02423
OG0004283	NEMVE00512	APOSC_10311
OG0004284	NEMVE10541	APOSC_01925
OG0004285	NEMVE13116	APOSC_03562
OG0004286	NEMVE09457, NEMVE02864	APOSC_15917
OG0004287	NEMVE10700	APOSC_23356, APOSC_26057
OG0004288	NEMVE18710	APOSC_01399, APOSC_07188
OG0004289	NEMVE18867	APOSC_21362
OG0004290	NEMVE01915	APOSC_01455
OG0004291	NEMVE06141	APOSC_10038, APOSC_10039
OG0004292	NEMVE11084	APOSC_09946
OG0004295	NEMVE08615	APOSC_09213
OG0004296	NEMVE21716	APOSC_26593
OG0004297	NEMVE05511	APOSC_02921
OG0004298	NEMVE18586	APOSC_05561
OG0004299	NEMVE07833	APOSC_24511
OG0004300	NEMVE08965	APOSC_16240
OG0004301	NEMVE15665	APOSC_06274
OG0004302	NEMVE13868	APOSC_19513
OG0004303	NEMVE14939, NEMVE00925	APOSC_24805
OG0004304	NEMVE02041	APOSC_08537
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	APOSC_13535
OG0004306	NEMVE02836	APOSC_27082
OG0004307	NEMVE14393	APOSC_13498
OG0004308	NEMVE20752	APOSC_21945
OG0004309	NEMVE21890	APOSC_21721
OG0004310	NEMVE21788	APOSC_02803
OG0004312	NEMVE14123	APOSC_18207
OG0004313	NEMVE22183	APOSC_09211
OG0004314	NEMVE10498	APOSC_20468
OG0004315	NEMVE18139	APOSC_13906
OG0004316	NEMVE13067	APOSC_18673
OG0004317	NEMVE21704, NEMVE16794	APOSC_12017
OG0004318	NEMVE17782, NEMVE25004	APOSC_23679
OG0004319	NEMVE06670	APOSC_18325
OG0004320	NEMVE20738, NEMVE18734	APOSC_24488, APOSC_09036, APOSC_11220
OG0004322	NEMVE08718, NEMVE05406	APOSC_26489
OG0004323	NEMVE00970	APOSC_23597
OG0004324	NEMVE07951	APOSC_00330
OG0004325	NEMVE14783	APOSC_03815
OG0004327	NEMVE10956	APOSC_02149, APOSC_02601
OG0004328	NEMVE25033	APOSC_00739
OG0004329	NEMVE14876	APOSC_22442
OG0004330	NEMVE01493	APOSC_23881, APOSC_16360
OG0004331	NEMVE22843, NEMVE02042	APOSC_03020
OG0004332	NEMVE14173	APOSC_05532
OG0004333	NEMVE02002	APOSC_28574
OG0004334	NEMVE13239	APOSC_24451
OG0004335	NEMVE03938	APOSC_08465, APOSC_08464
OG0004338	NEMVE13087	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738
OG0004339	NEMVE18494, NEMVE24915	APOSC_06450
OG0004340	NEMVE17425	APOSC_09483
OG0004341	NEMVE05259	APOSC_11753, APOSC_11752
OG0004342	NEMVE23268	APOSC_21988, APOSC_21987
OG0004343	NEMVE01964, NEMVE15399	APOSC_00769
OG0004344	NEMVE02635	APOSC_16644
OG0004345	NEMVE06527	APOSC_22925
OG0004346	NEMVE13974	APOSC_06434, APOSC_06435
OG0004347	NEMVE25932	APOSC_08065, APOSC_11892
OG0004348	NEMVE25252	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	NEMVE22471	APOSC_14515
OG0004350	NEMVE13828	APOSC_22010
OG0004352	NEMVE24736	APOSC_14704
OG0004353	NEMVE13665	APOSC_11748, APOSC_11747
OG0004354	NEMVE20729, NEMVE09507	APOSC_06624
OG0004355	NEMVE10193	APOSC_01153
OG0004356	NEMVE00913	APOSC_15655
OG0004357	NEMVE08918	APOSC_28000, APOSC_16304
OG0004358	NEMVE08331	APOSC_02914
OG0004359	NEMVE11194, NEMVE05627	APOSC_28538, APOSC_28537
OG0004360	NEMVE21274, NEMVE08954	APOSC_08667
OG0004361	NEMVE02934	APOSC_24002, APOSC_24001, APOSC_11870
OG0004362	NEMVE06585	APOSC_23840
OG0004363	NEMVE20708	APOSC_26797, APOSC_26798
OG0004364	NEMVE20700	APOSC_27074
OG0004364	NEMVE22420, NEMVE15837	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	NEMVE13126	APOSC_18479
OG0004366	NEMVE01469	APOSC_22180
OG0004367	NEMVE25724, NEMVE16633, NEMVE21869	APOSC_20905
OG0004368	NEMVE24990	APOSC_24515
OG0004369	NEMVE10451	APOSC_11140, APOSC_23833
OG0004370	NEMVE13399, NEMVE21469	APOSC_05468
OG0004373	NEMVE14057, NEMVE19923	APOSC_08422, APOSC_08079
OG0004374	NEMVE23199, NEMVE20953	APOSC_28161
OG0004375	NEMVE20939, NEMVE22727	APOSC_22061, APOSC_22062
OG0004376	NEMVE09342	APOSC_03057
OG0004377	NEMVE23502	APOSC_18261
OG0004378	NEMVE08774	APOSC_06765
OG0004379	NEMVE13525	APOSC_24408
OG0004380	NEMVE13704	APOSC_24668
OG0004381	NEMVE00013, NEMVE20297	APOSC_01881
OG0004382	NEMVE12708	APOSC_14474, APOSC_08562
OG0004383	NEMVE23000	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	NEMVE10110	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	NEMVE05533	APOSC_06653
OG0004388	NEMVE10684	APOSC_03123
OG0004389	NEMVE25116	APOSC_06156, APOSC_06157, APOSC_01459
OG0004390	NEMVE18831	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	NEMVE25027	APOSC_28521
OG0004392	NEMVE06757	APOSC_05231
OG0004393	NEMVE03424	APOSC_03433
OG0004394	NEMVE13031	APOSC_10596
OG0004395	NEMVE01603, NEMVE20434	APOSC_07133
OG0004396	NEMVE14513	APOSC_03257
OG0004398	NEMVE08807	APOSC_17705
OG0004399	NEMVE06137	APOSC_22477, APOSC_22476
OG0004400	NEMVE09297	APOSC_15952
OG0004401	NEMVE15063	APOSC_05845
OG0004402	NEMVE14293	APOSC_21198, APOSC_21197
OG0004403	NEMVE13305	APOSC_09622
OG0004404	NEMVE14747	APOSC_27079
OG0004405	NEMVE21826	APOSC_14805, APOSC_14804
OG0004406	NEMVE07905	APOSC_00075, APOSC_00074
OG0004407	NEMVE01541	APOSC_00103, APOSC_00104
OG0004408	NEMVE12839	APOSC_25104, APOSC_25103
OG0004409	NEMVE24584	APOSC_24925
OG0004413	NEMVE00900	APOSC_00838, APOSC_00839
OG0004414	NEMVE23559	APOSC_23058
OG0004415	NEMVE22453	APOSC_04509
OG0004417	NEMVE05869	APOSC_07939
OG0004418	NEMVE17982	APOSC_06342
OG0004419	NEMVE11160	APOSC_27089
OG0004420	NEMVE10078	APOSC_01938
OG0004423	NEMVE08914	APOSC_27132
OG0004424	NEMVE02966	APOSC_22699
OG0004425	NEMVE23884	APOSC_27479
OG0004426	NEMVE14125	APOSC_18555
OG0004427	NEMVE14540	APOSC_07384
OG0004428	NEMVE20992	APOSC_08033, APOSC_22972, APOSC_04260, APOSC_05952, APOSC_27807, APOSC_24896, APOSC_05647, APOSC_26786, APOSC_19554, APOSC_24327
OG0004457	NEMVE03055	APOSC_09054
OG0004458	NEMVE16941	APOSC_15219, APOSC_28910
OG0004459	NEMVE07035	APOSC_02057
OG0004460	NEMVE18796	APOSC_11378
OG0004462	NEMVE13727	APOSC_03810
OG0004463	NEMVE14756	APOSC_13610
OG0004465	NEMVE21926	APOSC_27612, APOSC_07492
OG0004467	NEMVE02056	APOSC_08131, APOSC_08130
OG0004468	NEMVE08237	APOSC_04083
OG0004471	NEMVE04795	APOSC_23990
OG0004472	NEMVE00917	APOSC_24611
OG0004473	NEMVE18185	APOSC_18508, APOSC_18509
OG0004474	NEMVE07662	APOSC_14066
OG0004475	NEMVE08034	APOSC_14655, APOSC_14656
OG0004476	NEMVE06718	APOSC_28912
OG0004478	NEMVE22692	APOSC_09228
OG0004479	NEMVE01055	APOSC_27243
OG0004480	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756	APOSC_09626
OG0004481	NEMVE25241	APOSC_01303, APOSC_01304
OG0004482	NEMVE04942	APOSC_15944
OG0004483	NEMVE22140	APOSC_10427
OG0004484	NEMVE13818	APOSC_26538
OG0004486	NEMVE14675	APOSC_10573
OG0004487	NEMVE11590	APOSC_13922, APOSC_16521
OG0004488	NEMVE08819	APOSC_14403, APOSC_20653
OG0004489	NEMVE22535	APOSC_02546
OG0004490	NEMVE03491	APOSC_26766
OG0004491	NEMVE23478	APOSC_23302, APOSC_23300
OG0004493	NEMVE10267	APOSC_16878
OG0004494	NEMVE01991, NEMVE12026	APOSC_17707
OG0004495	NEMVE18943	APOSC_02433
OG0004496	NEMVE23787	APOSC_01447
OG0004497	NEMVE00899	APOSC_14596
