Orthogroup	NEMVE	AENJA_ok
OG0004828	NEMVE25343	AENJA_09627
OG0004829	NEMVE15042, NEMVE00163	AENJA_09743
OG0004830	NEMVE17353	AENJA_09877
OG0004831	NEMVE07600	AENJA_09893
OG0004832	NEMVE21691	AENJA_09922
OG0004833	NEMVE13547	AENJA_09996
OG0004834	NEMVE20063	AENJA_10100
OG0004835	NEMVE08208	AENJA_10287
OG0004836	NEMVE22477	AENJA_10309
OG0004837	NEMVE10875	AENJA_10362
OG0004838	NEMVE14762	AENJA_10479
OG0004839	NEMVE21719	AENJA_10621
OG0004840	NEMVE08926	AENJA_10771
OG0004841	NEMVE13314	AENJA_10828
OG0004842	NEMVE21848	AENJA_10831
OG0004844	NEMVE18136	AENJA_11067
OG0004845	NEMVE05747	AENJA_11102
OG0004846	NEMVE18109	AENJA_11191
OG0004849	NEMVE14210	AENJA_11321
OG0004850	NEMVE22350	AENJA_11412
OG0004851	NEMVE14191	AENJA_11448
OG0004852	NEMVE25433	AENJA_11559
OG0004853	NEMVE25313	AENJA_11561
OG0004854	NEMVE22394	AENJA_11701
OG0004855	NEMVE05574	AENJA_11702
OG0004856	NEMVE04745, NEMVE05569	AENJA_11708
OG0004857	NEMVE06533, NEMVE11870	AENJA_11918
OG0004858	NEMVE22404	AENJA_12040
OG0004859	NEMVE06338	AENJA_12107
OG0004860	NEMVE23295	AENJA_12135
OG0004861	NEMVE08645	AENJA_12181
OG0004862	NEMVE17522	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	NEMVE22313	AENJA_12291
OG0004864	NEMVE23293	AENJA_12322
OG0004865	NEMVE21865	AENJA_17394, AENJA_12376
OG0004866	NEMVE22450	AENJA_12555
OG0004867	NEMVE15440	AENJA_12713
OG0004869	NEMVE24127	AENJA_12936
OG0004870	NEMVE22132, NEMVE13530	AENJA_12972
OG0004871	NEMVE14536	AENJA_13199
OG0004873	NEMVE21911	AENJA_13320, AENJA_24529
OG0004874	NEMVE08254	AENJA_13351
OG0004875	NEMVE13402	AENJA_13517
OG0004877	NEMVE13079, NEMVE04687	AENJA_13821
OG0004878	NEMVE11491, NEMVE23376	AENJA_13850
OG0004879	NEMVE10578	AENJA_13901, AENJA_13900
OG0004880	NEMVE13009, NEMVE12954	AENJA_14006
OG0004881	NEMVE02049	AENJA_14067
OG0004884	NEMVE02134, NEMVE00624	AENJA_14362, AENJA_15468
OG0004885	NEMVE11478, NEMVE07061	AENJA_14400
OG0004886	NEMVE12702, NEMVE10250	AENJA_14557
OG0004887	NEMVE22398	AENJA_14679
OG0004890	NEMVE25199	AENJA_15359
OG0004891	NEMVE22337	AENJA_15447
OG0004892	NEMVE13325	AENJA_15515
OG0004893	NEMVE23196	AENJA_15519
OG0004894	NEMVE18121, NEMVE21279	AENJA_15564
OG0004895	NEMVE23211	AENJA_15591
OG0004896	NEMVE11249	AENJA_15696
OG0004897	NEMVE13596	AENJA_15708
OG0004898	NEMVE05893, NEMVE21394	AENJA_15713, AENJA_15712
OG0004899	NEMVE22568	AENJA_15863, AENJA_20719
OG0004900	NEMVE15535, NEMVE25162	AENJA_15868
OG0004901	NEMVE05379	AENJA_16306
OG0004902	NEMVE14740	AENJA_16316
OG0004903	NEMVE13217	AENJA_16438
OG0004904	NEMVE13083	AENJA_16465
OG0004906	NEMVE07063	AENJA_16690, AENJA_26441
OG0004907	NEMVE08605	AENJA_16734
OG0004910	NEMVE16575, NEMVE21204	AENJA_16926
OG0004911	NEMVE19493	AENJA_16946
OG0004913	NEMVE18631	AENJA_17248
OG0004914	NEMVE25557	AENJA_17388
OG0004916	NEMVE18916	AENJA_17520
OG0004917	NEMVE22754	AENJA_17545
OG0004919	NEMVE14165	AENJA_17808
OG0004920	NEMVE04726	AENJA_17812
OG0004921	NEMVE24186	AENJA_17996
OG0004922	NEMVE25720, NEMVE22660	AENJA_18037
OG0004923	NEMVE17142, NEMVE12025	AENJA_26541
OG0004924	NEMVE08496	AENJA_18232
OG0004925	NEMVE07632	AENJA_18478
OG0004926	NEMVE25955	AENJA_18485
OG0004927	NEMVE07100	AENJA_18519
OG0004928	NEMVE25903	AENJA_18869
OG0004929	NEMVE23443	AENJA_18909
OG0004930	NEMVE08872	AENJA_18934
OG0004931	NEMVE15057	AENJA_19420
OG0004932	NEMVE25699	AENJA_19433
OG0004933	NEMVE20679, NEMVE25637	AENJA_19474
OG0004934	NEMVE06775	AENJA_19615
OG0004936	NEMVE16931	AENJA_19999
OG0004938	NEMVE07746	AENJA_20207
OG0004939	NEMVE13527	AENJA_20237
OG0004940	NEMVE03181	AENJA_20384
OG0004941	NEMVE15741	AENJA_20437
OG0004942	NEMVE00998	AENJA_20554
OG0004943	NEMVE18405	AENJA_21353
OG0004944	NEMVE17558	AENJA_21776
OG0004945	NEMVE09906, NEMVE01461	AENJA_24471, AENJA_22088
OG0004946	NEMVE17881	AENJA_22254
OG0004948	NEMVE04863	AENJA_22467
OG0004949	NEMVE14010	AENJA_22471
OG0004950	NEMVE15135	AENJA_22659
OG0004951	NEMVE13423	AENJA_22900
OG0004952	NEMVE22987	AENJA_23013
OG0004953	NEMVE22872	AENJA_23228
OG0004954	NEMVE13769, NEMVE13543	AENJA_23328
OG0004955	NEMVE24312	AENJA_23340
OG0004956	NEMVE03106	AENJA_23341
OG0004957	NEMVE13489	AENJA_23455
OG0004958	NEMVE24122	AENJA_23474
OG0004960	NEMVE00950	AENJA_23682
OG0004961	NEMVE22542	AENJA_23701
OG0004962	NEMVE08838	AENJA_23749
OG0004963	NEMVE09267	AENJA_23812
OG0004964	NEMVE14109	AENJA_24147
OG0004965	NEMVE19697	AENJA_24203
OG0004967	NEMVE23865	AENJA_24426
OG0004968	NEMVE12446	AENJA_24458
OG0004969	NEMVE14164, NEMVE21390	AENJA_24520
OG0004970	NEMVE24152	AENJA_24573
OG0004971	NEMVE20816	AENJA_24578
OG0004972	NEMVE22512	AENJA_24749
OG0004973	NEMVE11344	AENJA_24853
OG0004974	NEMVE20569, NEMVE13705	AENJA_24904
OG0004975	NEMVE12292, NEMVE01450, NEMVE11552	AENJA_25050
OG0004976	NEMVE07826	AENJA_25080
OG0004977	NEMVE02192, NEMVE00253	AENJA_25085
OG0004978	NEMVE23265	AENJA_25196
OG0004979	NEMVE09400	AENJA_25410
OG0004980	NEMVE25421	AENJA_25419
OG0004981	NEMVE21260	AENJA_25504
OG0004982	NEMVE25620	AENJA_25668
OG0004984	NEMVE04897, NEMVE14271	AENJA_25818
OG0004985	NEMVE22448	AENJA_26124
OG0004986	NEMVE21251, NEMVE13658	AENJA_26159
OG0004988	NEMVE13432	AENJA_26346
OG0004989	NEMVE14722	AENJA_26564
OG0004990	NEMVE00215, NEMVE21079, NEMVE14471	AENJA_26628
OG0004991	NEMVE05198	AENJA_26634
OG0004992	NEMVE21226, NEMVE19613	AENJA_26724
OG0004993	NEMVE14587	AENJA_26728
OG0005038	NEMVE21936	AENJA_00045
OG0005040	NEMVE05703	AENJA_00082
OG0005041	NEMVE22270	AENJA_00180
OG0005044	NEMVE22165	AENJA_00304
OG0005045	NEMVE01206	AENJA_00355
OG0005046	NEMVE24288	AENJA_00376
OG0005047	NEMVE13364	AENJA_00552
OG0005048	NEMVE00607, NEMVE24484	AENJA_00701
OG0005049	NEMVE16413	AENJA_00801
OG0005050	NEMVE09923	AENJA_00873
OG0005053	NEMVE05596	AENJA_01012
OG0005054	NEMVE03642	AENJA_01014
OG0005055	NEMVE08898	AENJA_01142
OG0005057	NEMVE21846	AENJA_01514, AENJA_08906
OG0005058	NEMVE15777	AENJA_01526
OG0005059	NEMVE18371	AENJA_01536
OG0005060	NEMVE06847	AENJA_12484
OG0005060	NEMVE06881, NEMVE03482	AENJA_01648, AENJA_09889
OG0005061	NEMVE19746, NEMVE23632	AENJA_01869
OG0005062	NEMVE18856	AENJA_01961
OG0005064	NEMVE08493	AENJA_02094, AENJA_02088
OG0005065	NEMVE10847	AENJA_02249
OG0005066	NEMVE13164	AENJA_02326, AENJA_03450
OG0005068	NEMVE09278	AENJA_02372
OG0005069	NEMVE11714, NEMVE05735	AENJA_02390
OG0005070	NEMVE22280, NEMVE20954, NEMVE11109	AENJA_02420
OG0005071	NEMVE14769, NEMVE05258	AENJA_02437, AENJA_20683
OG0005072	NEMVE13273	AENJA_02445
OG0005073	NEMVE24556	AENJA_02563
OG0005074	NEMVE22203	AENJA_02693
OG0005075	NEMVE22600	AENJA_02759
OG0005076	NEMVE19049	AENJA_02930
OG0005077	NEMVE14220	AENJA_02964
OG0005078	NEMVE03360	AENJA_03046
OG0005079	NEMVE14064	AENJA_03063
OG0005081	NEMVE04796	AENJA_03161
OG0005082	NEMVE25159	AENJA_03336
OG0005083	NEMVE09115	AENJA_03370
OG0005085	NEMVE07572	AENJA_03391
OG0005086	NEMVE07482	AENJA_03514
OG0005087	NEMVE14760, NEMVE21110	AENJA_03523
OG0005088	NEMVE15972, NEMVE13405	AENJA_03643
OG0005089	NEMVE15030	AENJA_03710
OG0005090	NEMVE11209, NEMVE18162	AENJA_03754
OG0005091	NEMVE08357	AENJA_03934
OG0005092	NEMVE25357	AENJA_03948
OG0005093	NEMVE10149	AENJA_03996
OG0005094	NEMVE18917	AENJA_04041
OG0005095	NEMVE14185	AENJA_04110
OG0005096	NEMVE13847, NEMVE03089	AENJA_04204
OG0005097	NEMVE09977	AENJA_04431
OG0005098	NEMVE04907	AENJA_04474
OG0005099	NEMVE24801	AENJA_04491
OG0005100	NEMVE10899	AENJA_04820
OG0005103	NEMVE16506	AENJA_04873
OG0005104	NEMVE09153	AENJA_05405
OG0005105	NEMVE23049	AENJA_05433
OG0005106	NEMVE22627	AENJA_05457
OG0005107	NEMVE20157, NEMVE08261	AENJA_11332, AENJA_16150, AENJA_05759
OG0005108	NEMVE13396	AENJA_19182, AENJA_05788
OG0005109	NEMVE04941	AENJA_05821
OG0005110	NEMVE13178, NEMVE21214	AENJA_05901
OG0005112	NEMVE21306, NEMVE24298	AENJA_06748
OG0005113	NEMVE25886, NEMVE21027	AENJA_06751
OG0005114	NEMVE08411	AENJA_06756
OG0005116	NEMVE13730	AENJA_07202
OG0005117	NEMVE13209	AENJA_07237
OG0005118	NEMVE22908	AENJA_07278
OG0005119	NEMVE01031	AENJA_07456
OG0005120	NEMVE24047, NEMVE08257	AENJA_07511, AENJA_10440
OG0005121	NEMVE07563	AENJA_07745
OG0005122	NEMVE25425	AENJA_07756
OG0005123	NEMVE25651	AENJA_07784
OG0005124	NEMVE13707	AENJA_07802
OG0005125	NEMVE08675	AENJA_07897
OG0005127	NEMVE23949	AENJA_08108
OG0005128	NEMVE05698	AENJA_11112
OG0005129	NEMVE05690	AENJA_08249
OG0005130	NEMVE12121, NEMVE07830	AENJA_08397
OG0005131	NEMVE09291	AENJA_08502
OG0005132	NEMVE11409, NEMVE25901	AENJA_08611
OG0005133	NEMVE07483	AENJA_08788
OG0005133	NEMVE24263	AENJA_08787
OG0005134	NEMVE09808	AENJA_08862
OG0005135	NEMVE18670	AENJA_15843, AENJA_09273
OG0005137	NEMVE07853	AENJA_22484
OG0005137	NEMVE04147	AENJA_09771
OG0005138	NEMVE13824	AENJA_09921
OG0005139	NEMVE00951, NEMVE10974	AENJA_15622
OG0005140	NEMVE14128, NEMVE16885	AENJA_09944
OG0005141	NEMVE22603	AENJA_09990
OG0005142	NEMVE07142, NEMVE12077	AENJA_10009
OG0005143	NEMVE00974, NEMVE13415	AENJA_10049
OG0005144	NEMVE06213	AENJA_22343, AENJA_10084
OG0005146	NEMVE05099	AENJA_10342
OG0005147	NEMVE00982	AENJA_10506
OG0005149	NEMVE10144	AENJA_10565
OG0005150	NEMVE23996	AENJA_10930
OG0005151	NEMVE13659	AENJA_11027, AENJA_18836
OG0005152	NEMVE13218	AENJA_11081
OG0005154	NEMVE25021	AENJA_11215
OG0005155	NEMVE14140	AENJA_11223
OG0005156	NEMVE06980	AENJA_11580
OG0005157	NEMVE22505	AENJA_11597
OG0005158	NEMVE06969	AENJA_11673
OG0005159	NEMVE06781	AENJA_11707
OG0005160	NEMVE06389	AENJA_11799
OG0005161	NEMVE02173	AENJA_11845
OG0005162	NEMVE22547	AENJA_11864
OG0005163	NEMVE09841	AENJA_16468
OG0005164	NEMVE09725	AENJA_12166
OG0005166	NEMVE06483	AENJA_12605
OG0005167	NEMVE02902, NEMVE22515	AENJA_12659
OG0005168	NEMVE22833	AENJA_12811
OG0005169	NEMVE05682	AENJA_12818
OG0005171	NEMVE25100	AENJA_13043
OG0005172	NEMVE07425	AENJA_13234
OG0005173	NEMVE22996	AENJA_13255
OG0005175	NEMVE02029	AENJA_13376
OG0005176	NEMVE08801	AENJA_13525
OG0005178	NEMVE04033	AENJA_13682
OG0005179	NEMVE07829	AENJA_13683
OG0005180	NEMVE24053	AENJA_13908
OG0005181	NEMVE23920	AENJA_13952
OG0005182	NEMVE06200	AENJA_13996
OG0005183	NEMVE14067	AENJA_14222
OG0005184	NEMVE06431	AENJA_14397
OG0005185	NEMVE11432	AENJA_14463
OG0005186	NEMVE06768	AENJA_14552
OG0005187	NEMVE13161	AENJA_14581
OG0005188	NEMVE06643	AENJA_14606
OG0005189	NEMVE23493	AENJA_14636
OG0005190	NEMVE11665, NEMVE09038	AENJA_14695
OG0005191	NEMVE09257	AENJA_14708
OG0005192	NEMVE12464, NEMVE07764	AENJA_14713
OG0005193	NEMVE11228, NEMVE24049, NEMVE08813	AENJA_15060, AENJA_15057
OG0005194	NEMVE03180	AENJA_15083
OG0005196	NEMVE19466	AENJA_15512
OG0005197	NEMVE08046	AENJA_15534
OG0005198	NEMVE22645	AENJA_15753
OG0005199	NEMVE02388	AENJA_15796
OG0005200	NEMVE13636	AENJA_15889
OG0005201	NEMVE02021	AENJA_15944
OG0005202	NEMVE11837, NEMVE14473	AENJA_16021
OG0005203	NEMVE13297	AENJA_16058
OG0005204	NEMVE14965	AENJA_16162
OG0005205	NEMVE14634	AENJA_16290
OG0005206	NEMVE07942	AENJA_16375, AENJA_16376
OG0005207	NEMVE18469	AENJA_16612
OG0005208	NEMVE24981	AENJA_16681
OG0005209	NEMVE22417	AENJA_16688
OG0005210	NEMVE07336	AENJA_16777
OG0005211	NEMVE20140	AENJA_16839
OG0005212	NEMVE14478	AENJA_16938
OG0005213	NEMVE25757	AENJA_17153
OG0005214	NEMVE14753	AENJA_17260
OG0005215	NEMVE24755	AENJA_17522
OG0005216	NEMVE25879	AENJA_17721
OG0005217	NEMVE13104	AENJA_17741
OG0005218	NEMVE10673	AENJA_22291, AENJA_17900
OG0005219	NEMVE15093	AENJA_18012
OG0005221	NEMVE22950	AENJA_18089
OG0005222	NEMVE05750	AENJA_18251
OG0005223	NEMVE16864	AENJA_18354
OG0005224	NEMVE07924	AENJA_18467
OG0005225	NEMVE24257	AENJA_18857
OG0005226	NEMVE25646, NEMVE08740	AENJA_19000
OG0005227	NEMVE13281	AENJA_19102, AENJA_26640
OG0005228	NEMVE20296, NEMVE02199	AENJA_23120, AENJA_19277
OG0005229	NEMVE05889	AENJA_19358
OG0005230	NEMVE22091	AENJA_19481
OG0005231	NEMVE04973	AENJA_19506
OG0005232	NEMVE17122	AENJA_19533
OG0005233	NEMVE22334	AENJA_19580
OG0005234	NEMVE23138	AENJA_19581
OG0005235	NEMVE22916	AENJA_19652
OG0005236	NEMVE18693	AENJA_19690
OG0005237	NEMVE14603, NEMVE02535	AENJA_19710
OG0005238	NEMVE15748	AENJA_19721
OG0005239	NEMVE24300, NEMVE14697	AENJA_19990
OG0005240	NEMVE23501	AENJA_20005
OG0005241	NEMVE00924	AENJA_20023
OG0005242	NEMVE10048	AENJA_20059, AENJA_20060, AENJA_20058, AENJA_20062
OG0005243	NEMVE13722	AENJA_20088
OG0005244	NEMVE24681	AENJA_20092
OG0005245	NEMVE01979	AENJA_20125
OG0005246	NEMVE10228	AENJA_20205
OG0005247	NEMVE13246, NEMVE14263	AENJA_20373
OG0005248	NEMVE21860	AENJA_20376
OG0005249	NEMVE01081	AENJA_20420
OG0005250	NEMVE19972	AENJA_20522
OG0005251	NEMVE14226	AENJA_20701, AENJA_20700
OG0005254	NEMVE08513, NEMVE11856, NEMVE12824	AENJA_21033
OG0005256	NEMVE22310	AENJA_21115
OG0005257	NEMVE01951	AENJA_21310
OG0005258	NEMVE13606	AENJA_21405
OG0005259	NEMVE14915	AENJA_21569
OG0005260	NEMVE17354	AENJA_21684
OG0005261	NEMVE18820, NEMVE12103	AENJA_21820
OG0005262	NEMVE10313	AENJA_21894
OG0005263	NEMVE20277, NEMVE06877	AENJA_21907
OG0005264	NEMVE01596	AENJA_21961
OG0005265	NEMVE20433, NEMVE15978	AENJA_21989
OG0005266	NEMVE22507	AENJA_22124
OG0005267	NEMVE13171	AENJA_22355
OG0005268	NEMVE13154, NEMVE12596	AENJA_22468
OG0005269	NEMVE23738	AENJA_22732
OG0005270	NEMVE21392, NEMVE21695	AENJA_22809
OG0005271	NEMVE12492, NEMVE23422	AENJA_22922
OG0005272	NEMVE08945	AENJA_22975
OG0005273	NEMVE15021	AENJA_23163
OG0005275	NEMVE17303	AENJA_23280
OG0005276	NEMVE11012	AENJA_23352
OG0005277	NEMVE23614	AENJA_23499
OG0005278	NEMVE10247	AENJA_23558
OG0005279	NEMVE08263	AENJA_23668
OG0005280	NEMVE14921	AENJA_23904
OG0005281	NEMVE14436	AENJA_23910
OG0005284	NEMVE22078	AENJA_24579
OG0005285	NEMVE22305, NEMVE22017	AENJA_24684
OG0005286	NEMVE22308, NEMVE20661	AENJA_24717
OG0005287	NEMVE07846	AENJA_25010
OG0005288	NEMVE07526	AENJA_25028
OG0005289	NEMVE13264	AENJA_25114
OG0005290	NEMVE22121	AENJA_25252
OG0005291	NEMVE22357	AENJA_25292
OG0005292	NEMVE20613	AENJA_25293
OG0005293	NEMVE11769, NEMVE01003	AENJA_25366
OG0005294	NEMVE00896	AENJA_25605
OG0005297	NEMVE07098	AENJA_25993
OG0005298	NEMVE13862	AENJA_26046
OG0005299	NEMVE14083	AENJA_26064
OG0005300	NEMVE15071	AENJA_26263
OG0005301	NEMVE18069	AENJA_26280
OG0005302	NEMVE22725	AENJA_26379
OG0005303	NEMVE15202	AENJA_26557
OG0005304	NEMVE14113	AENJA_26674
OG0005359	NEMVE08524	AENJA_08722, AENJA_12756, AENJA_00536
OG0005360	NEMVE24149	AENJA_00600
OG0005361	NEMVE00054	AENJA_00704
OG0005364	NEMVE06746	AENJA_15399, AENJA_04109
OG0005365	NEMVE21047	AENJA_01109
OG0005367	NEMVE02013	AENJA_01278
OG0005368	NEMVE14971	AENJA_01386, AENJA_10218
OG0005369	NEMVE19264	AENJA_01454, AENJA_18411
OG0005370	NEMVE22407	AENJA_01616
OG0005371	NEMVE13716	AENJA_01628
OG0005372	NEMVE12002, NEMVE05840	AENJA_01681
OG0005374	NEMVE05694	AENJA_01955
OG0005375	NEMVE14110	AENJA_01962
OG0005377	NEMVE06548	AENJA_02541
OG0005378	NEMVE14923	AENJA_02542
OG0005379	NEMVE13439	AENJA_02617
OG0005380	NEMVE16857	AENJA_02682
OG0005381	NEMVE23937	AENJA_02771
OG0005383	NEMVE13101	AENJA_03054
OG0005384	NEMVE14176	AENJA_03411
OG0005385	NEMVE09424	AENJA_03432
OG0005386	NEMVE14008	AENJA_03482
OG0005387	NEMVE07582, NEMVE07610	AENJA_03527, AENJA_03892, AENJA_10993
OG0005388	NEMVE19846, NEMVE17179	AENJA_03620
OG0005389	NEMVE04707	AENJA_03633
OG0005390	NEMVE23291	AENJA_03640
OG0005391	NEMVE24228	AENJA_03952
OG0005392	NEMVE07282	AENJA_03958
OG0005392	NEMVE08670	AENJA_26450
OG0005393	NEMVE03135	AENJA_03974
OG0005394	NEMVE09746	AENJA_03979
OG0005395	NEMVE10566	AENJA_04300
OG0005397	NEMVE25779	AENJA_04433
OG0005398	NEMVE13488	AENJA_04479
OG0005399	NEMVE19672	AENJA_04615
OG0005400	NEMVE01303	AENJA_04638
OG0005401	NEMVE01057	AENJA_04698
OG0005402	NEMVE14998	AENJA_05086
OG0005403	NEMVE08821	AENJA_05096, AENJA_05789
OG0005404	NEMVE13711	AENJA_05142, AENJA_05141
OG0005405	NEMVE12916	AENJA_05203
OG0005406	NEMVE13726	AENJA_05242
OG0005407	NEMVE13556	AENJA_05268
OG0005408	NEMVE14356	AENJA_05272
OG0005410	NEMVE14431	AENJA_05403
OG0005411	NEMVE25565, NEMVE20669	AENJA_05482, AENJA_05481
OG0005412	NEMVE12334, NEMVE07116	AENJA_05564
OG0005413	NEMVE20329, NEMVE22607	AENJA_05574
OG0005414	NEMVE05119	AENJA_05642
OG0005415	NEMVE24698	AENJA_05659
OG0005416	NEMVE23355	AENJA_05660
OG0005417	NEMVE07985	AENJA_05779, AENJA_10810
OG0005418	NEMVE14357	AENJA_05943
OG0005419	NEMVE04661	AENJA_23436
OG0005421	NEMVE17578	AENJA_06253
OG0005422	NEMVE13144	AENJA_06255
OG0005423	NEMVE02227	AENJA_06263
OG0005424	NEMVE14286	AENJA_06338, AENJA_21977
OG0005425	NEMVE22130	AENJA_06369
OG0005427	NEMVE16623	AENJA_14637
OG0005428	NEMVE04831, NEMVE08541	AENJA_06469
OG0005429	NEMVE05178	AENJA_06500
OG0005430	NEMVE17316	AENJA_06529
OG0005431	NEMVE21109, NEMVE00911	AENJA_06544
OG0005432	NEMVE13957	AENJA_06561
OG0005433	NEMVE01023	AENJA_06729
OG0005434	NEMVE24214	AENJA_09460, AENJA_15763, AENJA_20812, AENJA_06733
OG0005435	NEMVE22904	AENJA_06761
OG0005436	NEMVE23543	AENJA_06786
OG0005437	NEMVE21721	AENJA_06816
OG0005439	NEMVE13268	AENJA_06961
OG0005440	NEMVE26026, NEMVE23527	AENJA_06987
OG0005441	NEMVE23481	AENJA_07020
OG0005442	NEMVE06967	AENJA_07281
OG0005443	NEMVE14162	AENJA_07355
OG0005444	NEMVE22621	AENJA_07429
OG0005445	NEMVE05422	AENJA_07490
OG0005446	NEMVE22502	AENJA_07688
OG0005447	NEMVE08728	AENJA_07823
OG0005448	NEMVE07608	AENJA_07878
OG0005449	NEMVE01968	AENJA_07908
OG0005450	NEMVE04631	AENJA_07922
OG0005451	NEMVE14862	AENJA_08098
OG0005452	NEMVE13065, NEMVE00118	AENJA_08286
OG0005453	NEMVE21054	AENJA_08396
OG0005455	NEMVE24879	AENJA_08486
OG0005456	NEMVE14334	AENJA_08573
OG0005457	NEMVE20516, NEMVE17454	AENJA_08635, AENJA_22045
OG0005458	NEMVE00027, NEMVE01944	AENJA_08679, AENJA_20963
OG0005460	NEMVE13300	AENJA_08829
OG0005461	NEMVE23510	AENJA_08836
OG0005462	NEMVE24468	AENJA_08901
OG0005463	NEMVE25457	AENJA_08971
OG0005464	NEMVE18553	AENJA_09339
OG0005465	NEMVE09135	AENJA_09364
OG0005466	NEMVE13417	AENJA_09722
OG0005467	NEMVE09512	AENJA_10031
OG0005469	NEMVE15103	AENJA_10070
OG0005470	NEMVE08170	AENJA_10194
OG0005471	NEMVE17574	AENJA_10209
OG0005472	NEMVE00104	AENJA_10429
OG0005473	NEMVE03010	AENJA_15968, AENJA_10436
OG0005474	NEMVE22052	AENJA_10453, AENJA_10452
OG0005475	NEMVE00116	AENJA_10466
OG0005477	NEMVE18548, NEMVE06259	AENJA_10567
OG0005478	NEMVE02004	AENJA_10827
OG0005479	NEMVE14532	AENJA_10855
OG0005480	NEMVE01818	AENJA_10882, AENJA_12589
OG0005481	NEMVE12105, NEMVE16365	AENJA_10900
OG0005482	NEMVE09524	AENJA_10927
OG0005483	NEMVE09606	AENJA_10950
OG0005484	NEMVE25513	AENJA_11054
OG0005486	NEMVE08818	AENJA_11189
OG0005487	NEMVE13311	AENJA_11317
OG0005488	NEMVE10989	AENJA_11403
OG0005489	NEMVE06352	AENJA_11457
OG0005490	NEMVE15001	AENJA_11459
OG0005491	NEMVE15891	AENJA_11463
OG0005492	NEMVE20469	AENJA_11495
OG0005493	NEMVE03139	AENJA_11632
OG0005494	NEMVE20276, NEMVE23985	AENJA_11688
OG0005495	NEMVE14014	AENJA_11935
OG0005497	NEMVE19298	AENJA_12078
OG0005498	NEMVE24787	AENJA_12235
OG0005500	NEMVE14899	AENJA_12668
OG0005502	NEMVE11265	AENJA_12847
OG0005503	NEMVE17209	AENJA_12860
OG0005505	NEMVE19557	AENJA_13018
OG0005506	NEMVE01938	AENJA_13022
OG0005508	NEMVE14483	AENJA_13303
OG0005509	NEMVE23243	AENJA_13405
OG0005510	NEMVE05240, NEMVE00297	AENJA_13555
OG0005511	NEMVE06467	AENJA_13841
OG0005513	NEMVE11751	AENJA_19987
OG0005513	NEMVE21256	AENJA_14401
OG0005514	NEMVE20630	AENJA_14445
OG0005516	NEMVE15131	AENJA_14784
OG0005517	NEMVE05907	AENJA_15131
OG0005520	NEMVE02562	AENJA_15204
OG0005521	NEMVE16867	AENJA_15339
OG0005522	NEMVE13937	AENJA_15369
OG0005524	NEMVE21844	AENJA_15449
OG0005525	NEMVE24754	AENJA_15511
OG0005526	NEMVE04932	AENJA_15658, AENJA_15659
OG0005527	NEMVE01715, NEMVE09089, NEMVE12171	AENJA_15756
OG0005528	NEMVE04812	AENJA_15757
OG0005529	NEMVE05360	AENJA_15872
OG0005530	NEMVE21834	AENJA_16061
OG0005531	NEMVE21678	AENJA_16185
OG0005532	NEMVE09040	AENJA_16212
OG0005534	NEMVE10511	AENJA_16248
OG0005535	NEMVE23214	AENJA_16599
OG0005536	NEMVE25945	AENJA_16696
OG0005538	NEMVE16938	AENJA_17186
OG0005539	NEMVE15047	AENJA_17548
OG0005541	NEMVE07765	AENJA_17867
OG0005542	NEMVE22812	AENJA_18226
OG0005542	NEMVE09916	AENJA_18227
OG0005543	NEMVE09837	AENJA_18313
OG0005544	NEMVE24095	AENJA_18351
OG0005545	NEMVE14775	AENJA_18372
OG0005546	NEMVE13997	AENJA_18375
OG0005547	NEMVE24634	AENJA_18382
OG0005549	NEMVE19974, NEMVE17144	AENJA_18521, AENJA_24977
OG0005550	NEMVE05781	AENJA_18551
OG0005551	NEMVE09941	AENJA_18682
OG0005552	NEMVE06492	AENJA_18690
OG0005553	NEMVE07415	AENJA_18692
OG0005554	NEMVE19424, NEMVE21796	AENJA_18804
OG0005556	NEMVE21261, NEMVE14285	AENJA_18935
OG0005557	NEMVE15598	AENJA_18936
OG0005558	NEMVE08298	AENJA_19047
OG0005559	NEMVE19278	AENJA_19056
OG0005560	NEMVE21325, NEMVE15697	AENJA_19248
OG0005561	NEMVE14147	AENJA_19485
OG0005562	NEMVE13599	AENJA_19601
OG0005563	NEMVE13362, NEMVE12533	AENJA_19676
OG0005564	NEMVE14553, NEMVE14276	AENJA_19698
OG0005565	NEMVE06975	AENJA_19800
OG0005566	NEMVE21920, NEMVE12368	AENJA_19875
OG0005567	NEMVE19538	AENJA_20244, AENJA_20243
OG0005568	NEMVE21820	AENJA_20430
OG0005569	NEMVE22877	AENJA_20459
OG0005570	NEMVE09824	AENJA_20636
OG0005571	NEMVE00680, NEMVE12099, NEMVE11306, NEMVE11997, NEMVE12088, NEMVE00447, NEMVE00243	AENJA_20675
OG0005572	NEMVE22437	AENJA_20678
OG0005573	NEMVE10955	AENJA_20903
OG0005574	NEMVE13871	AENJA_21165
OG0005576	NEMVE17756	AENJA_21641
OG0005578	NEMVE07998	AENJA_21767
OG0005579	NEMVE25366	AENJA_21818
OG0005580	NEMVE22749	AENJA_21973
OG0005581	NEMVE08250	AENJA_22130
OG0005582	NEMVE00898, NEMVE12286	AENJA_22257
OG0005583	NEMVE13333	AENJA_22365
OG0005584	NEMVE13371	AENJA_22564
OG0005587	NEMVE18834	AENJA_22680
