Orthogroup	NEMVE	ORYLA
OG0004040	NEMVE01924	ORYLA00350
OG0004042	NEMVE24907	ORYLA12519
OG0004043	NEMVE25672	ORYLA11374
OG0004044	NEMVE14670	ORYLA06709
OG0004045	NEMVE22942	ORYLA05053, ORYLA00018
OG0004047	NEMVE14207	ORYLA00724, ORYLA16680
OG0004049	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774
OG0004050	NEMVE24654	ORYLA14703
OG0004051	NEMVE16748	ORYLA12291, ORYLA09890
OG0004052	NEMVE04588	ORYLA13663
OG0004053	NEMVE19218	ORYLA02143
OG0004055	NEMVE22198	ORYLA11987
OG0004056	NEMVE12001, NEMVE17803	ORYLA13016
OG0004057	NEMVE14174	ORYLA18803
OG0004058	NEMVE06021	ORYLA11743
OG0004059	NEMVE10461	ORYLA09700
OG0004060	NEMVE05949	ORYLA05319
OG0004061	NEMVE09085	ORYLA06758
OG0004063	NEMVE10277	ORYLA10971
OG0004064	NEMVE23672	ORYLA20087
OG0004065	NEMVE13633	ORYLA15637
OG0004068	NEMVE14104	ORYLA07587
OG0004069	NEMVE10507	ORYLA17225
OG0004069	NEMVE10503	ORYLA12171
OG0004070	NEMVE00018, NEMVE22616	ORYLA00593
OG0004071	NEMVE14977	ORYLA19319
OG0004072	NEMVE15269	ORYLA07888
OG0004074	NEMVE01933, NEMVE11914, NEMVE21072	ORYLA13537, ORYLA07852
OG0004076	NEMVE11675, NEMVE01100	ORYLA01649, ORYLA01648
OG0004078	NEMVE07028	ORYLA04957, ORYLA04956
OG0004079	NEMVE25325	ORYLA20439, ORYLA00169
OG0004080	NEMVE06984	ORYLA10289, ORYLA07044
OG0004081	NEMVE22578	ORYLA06891
OG0004082	NEMVE11384, NEMVE01381	ORYLA06902
OG0004083	NEMVE14362	ORYLA10118
OG0004084	NEMVE14693	ORYLA10620, ORYLA11716
OG0004085	NEMVE19893, NEMVE17924	ORYLA12276
OG0004086	NEMVE02965	ORYLA05224
OG0004087	NEMVE04747	ORYLA09831
OG0004088	NEMVE13678	ORYLA13309, ORYLA20375
OG0004089	NEMVE22289, NEMVE23169	ORYLA03508
OG0004090	NEMVE14306	ORYLA13744
OG0004091	NEMVE00934	ORYLA17298
OG0004092	NEMVE12115, NEMVE21794	ORYLA16447
OG0004093	NEMVE00957	ORYLA19122, ORYLA19123
OG0004094	NEMVE25166	ORYLA18005
OG0004095	NEMVE15313	ORYLA14848
OG0004096	NEMVE22332	ORYLA06633, ORYLA13446
OG0004098	NEMVE01526	ORYLA13241
OG0004099	NEMVE08673	ORYLA05808, ORYLA07729
OG0004100	NEMVE13287	ORYLA14757
OG0004101	NEMVE23681	ORYLA00034
OG0004102	NEMVE00016, NEMVE08375	ORYLA08051, ORYLA05259
OG0004103	NEMVE23564	ORYLA16172
OG0004104	NEMVE24910, NEMVE24911, NEMVE18049	ORYLA17223, ORYLA13619
OG0004105	NEMVE12111, NEMVE13481	ORYLA05328
OG0004106	NEMVE15033	ORYLA14443, ORYLA16021
OG0004107	NEMVE13823	ORYLA03667
OG0004108	NEMVE11403	ORYLA05030
OG0004110	NEMVE22977	ORYLA03874, ORYLA05290
OG0004111	NEMVE08919	ORYLA02203, ORYLA05362, ORYLA11476
OG0004113	NEMVE02452	ORYLA15528
OG0004114	NEMVE17396	ORYLA04348
OG0004115	NEMVE00036, NEMVE17538	ORYLA06190
OG0004116	NEMVE02528, NEMVE25696	ORYLA04207
OG0004117	NEMVE11174	ORYLA06456
OG0004118	NEMVE13160	ORYLA11078, ORYLA15080
OG0004119	NEMVE11571, NEMVE11572	ORYLA12671
OG0004120	NEMVE24901	ORYLA04987
OG0004121	NEMVE13634	ORYLA15655, ORYLA03797, ORYLA06814
OG0004123	NEMVE17411	ORYLA19290
OG0004124	NEMVE07304	ORYLA15467, ORYLA09082
OG0004125	NEMVE13816	ORYLA00144
OG0004126	NEMVE08221, NEMVE20754	ORYLA03650
OG0004127	NEMVE18642	ORYLA09061
OG0004128	NEMVE13713	ORYLA13697, ORYLA04740
OG0004130	NEMVE14705	ORYLA05755, ORYLA05756
OG0004131	NEMVE05458	ORYLA17963
OG0004132	NEMVE23224	ORYLA08928
OG0004133	NEMVE12851	ORYLA03520, ORYLA09449
OG0004134	NEMVE14887	ORYLA20471
OG0004135	NEMVE22322	ORYLA00556, ORYLA19702, ORYLA17201
OG0004136	NEMVE14508	ORYLA15892
OG0004138	NEMVE00024	ORYLA08801
OG0004140	NEMVE05908	ORYLA15266
OG0004141	NEMVE05886	ORYLA15916
OG0004141	NEMVE02353, NEMVE05890	ORYLA20262
OG0004142	NEMVE13449	ORYLA19228
OG0004143	NEMVE18842	ORYLA14097, ORYLA12079
OG0004146	NEMVE21626, NEMVE02953	ORYLA17537
OG0004147	NEMVE22674	ORYLA09999, ORYLA08535
OG0004148	NEMVE19504	ORYLA08231, ORYLA19465
OG0004149	NEMVE17931	ORYLA09652, ORYLA00944
OG0004151	NEMVE14229	ORYLA16600
OG0004153	NEMVE00083	ORYLA01191
OG0004154	NEMVE05816	ORYLA10398
OG0004157	NEMVE16426, NEMVE03019	ORYLA20243, ORYLA16041
OG0004158	NEMVE13617	ORYLA08591, ORYLA09357, ORYLA08876
OG0004159	NEMVE18358, NEMVE14604	ORYLA03071, ORYLA10140, ORYLA00101
OG0004160	NEMVE23083	ORYLA06641, ORYLA13459
OG0004161	NEMVE22412	ORYLA08743
OG0004162	NEMVE25750	ORYLA16508
OG0004163	NEMVE09614	ORYLA14605
OG0004164	NEMVE22345, NEMVE25928	ORYLA03880, ORYLA08087, ORYLA04989
OG0004166	NEMVE14358	ORYLA15487
OG0004167	NEMVE10378	ORYLA15371, ORYLA01065
OG0004168	NEMVE14660	ORYLA03465
OG0004169	NEMVE09703	ORYLA16635
OG0004171	NEMVE13975, NEMVE07139	ORYLA03005
OG0004174	NEMVE05860	ORYLA17453
OG0004175	NEMVE16183	ORYLA02638, ORYLA02637
OG0004176	NEMVE13135	ORYLA20490
OG0004178	NEMVE24562	ORYLA20267, ORYLA16161
OG0004179	NEMVE13848	ORYLA15111, ORYLA16660, ORYLA08320
OG0004180	NEMVE06343	ORYLA09252, ORYLA20090
OG0004181	NEMVE18763	ORYLA00305
OG0004183	NEMVE25375	ORYLA17883
OG0004186	NEMVE14257, NEMVE25645	ORYLA10541, ORYLA04337, ORYLA04880
OG0004187	NEMVE13250	ORYLA12466, ORYLA09321
OG0004188	NEMVE15828	ORYLA18782
OG0004189	NEMVE08777	ORYLA03747, ORYLA17861, ORYLA02777
OG0004190	NEMVE24804	ORYLA16767
OG0004197	NEMVE25880	ORYLA08401, ORYLA05626, ORYLA01838
OG0004198	NEMVE22383	ORYLA05752, ORYLA01549
OG0004207	NEMVE09416	ORYLA17600, ORYLA18175, ORYLA06628, ORYLA10257, ORYLA16943, ORYLA17918, ORYLA14540, ORYLA19868, ORYLA06915, ORYLA06488, ORYLA19155, ORYLA06214, ORYLA18479, ORYLA20022, ORYLA19889, ORYLA09627, ORYLA06367, ORYLA07460, ORYLA12336, ORYLA05406, ORYLA12498, ORYLA20101, ORYLA12056, ORYLA15041, ORYLA18215, ORYLA14106, ORYLA04424, ORYLA05500, ORYLA20103, ORYLA10751, ORYLA19039, ORYLA14205, ORYLA19883, ORYLA19023, ORYLA09401
OG0004215	NEMVE23791	ORYLA03688
OG0004216	NEMVE11628	ORYLA11137
OG0004217	NEMVE07703	ORYLA00162
OG0004218	NEMVE21685	ORYLA17352, ORYLA09066
OG0004219	NEMVE22540, NEMVE20986	ORYLA09856
OG0004222	NEMVE22431	ORYLA10143
OG0004223	NEMVE14495	ORYLA01529
OG0004225	NEMVE12928, NEMVE06699	ORYLA14375, ORYLA06540
OG0004226	NEMVE24092, NEMVE20295	ORYLA10741, ORYLA01488
OG0004227	NEMVE13579	ORYLA15581
OG0004228	NEMVE14091	ORYLA10619, ORYLA11717
OG0004229	NEMVE10839	ORYLA04904, ORYLA01162
OG0004230	NEMVE20221, NEMVE15013	ORYLA03779
OG0004231	NEMVE25640, NEMVE19289	ORYLA17203
OG0004232	NEMVE05374	ORYLA18836
OG0004233	NEMVE05082	ORYLA13892, ORYLA03624
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	ORYLA18284
OG0004237	NEMVE24212	ORYLA00477
OG0004239	NEMVE09798	ORYLA15565
OG0004240	NEMVE02594, NEMVE02188	ORYLA05216
OG0004241	NEMVE17443	ORYLA09540, ORYLA09541
OG0004242	NEMVE14789	ORYLA13103
OG0004243	NEMVE13950	ORYLA08230, ORYLA19467
OG0004244	NEMVE09261, NEMVE22340	ORYLA11023, ORYLA15377
OG0004245	NEMVE22952	ORYLA05193
OG0004246	NEMVE13565	ORYLA08241
OG0004247	NEMVE19464	ORYLA04151
OG0004248	NEMVE20564, NEMVE10713	ORYLA15416
OG0004249	NEMVE07696	ORYLA02545
OG0004250	NEMVE05051	ORYLA05194
OG0004251	NEMVE19617, NEMVE25778	ORYLA13407, ORYLA06357
OG0004252	NEMVE15040	ORYLA11763
OG0004253	NEMVE06410	ORYLA08024, ORYLA03451
OG0004254	NEMVE02453	ORYLA02332
OG0004255	NEMVE24360	ORYLA14321
OG0004257	NEMVE24614	ORYLA13796
OG0004258	NEMVE23518	ORYLA08400
OG0004259	NEMVE22430	ORYLA14900, ORYLA14901
OG0004260	NEMVE15889, NEMVE21330	ORYLA14804
OG0004261	NEMVE20799, NEMVE22436	ORYLA02160
OG0004262	NEMVE04762	ORYLA11314
OG0004263	NEMVE05868	ORYLA19672
OG0004265	NEMVE06493	ORYLA13288
OG0004266	NEMVE06415	ORYLA17777
OG0004268	NEMVE09145	ORYLA18618
OG0004269	NEMVE11660	ORYLA00762
OG0004270	NEMVE05372	ORYLA01546, ORYLA05748
OG0004271	NEMVE13196	ORYLA10889, ORYLA14724
OG0004272	NEMVE14903	ORYLA17688
OG0004273	NEMVE01963	ORYLA05805
OG0004274	NEMVE13344	ORYLA19950, ORYLA05643
OG0004275	NEMVE13750	ORYLA11016, ORYLA14720, ORYLA14202
OG0004276	NEMVE18577	ORYLA05549
OG0004277	NEMVE09367, NEMVE25827, NEMVE21668	ORYLA07503
OG0004278	NEMVE11125	ORYLA02821
OG0004280	NEMVE06242	ORYLA16385
OG0004281	NEMVE02877	ORYLA02976
OG0004282	NEMVE15059	ORYLA01943
OG0004284	NEMVE10541	ORYLA12786
OG0004285	NEMVE13116, NEMVE17912	ORYLA01291
OG0004286	NEMVE09457, NEMVE02864	ORYLA03608
OG0004287	NEMVE10700	ORYLA10346
OG0004289	NEMVE18867	ORYLA11614
OG0004290	NEMVE01915	ORYLA14551, ORYLA06167, ORYLA01685
OG0004291	NEMVE06141	ORYLA05148
OG0004292	NEMVE11084	ORYLA04782
OG0004295	NEMVE08615	ORYLA13614
OG0004296	NEMVE21716	ORYLA18165, ORYLA02795
OG0004297	NEMVE05511	ORYLA01594
OG0004299	NEMVE07833	ORYLA07203, ORYLA04240
OG0004300	NEMVE08965	ORYLA20173
OG0004301	NEMVE15665	ORYLA01175
OG0004302	NEMVE13868	ORYLA07918
OG0004303	NEMVE14939, NEMVE00925	ORYLA06906, ORYLA03599
OG0004304	NEMVE02041	ORYLA02764
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	ORYLA12983
OG0004306	NEMVE02836	ORYLA19624, ORYLA19623
OG0004307	NEMVE14393	ORYLA16647
OG0004308	NEMVE20752	ORYLA01248
OG0004309	NEMVE21890	ORYLA08360
OG0004310	NEMVE21788	ORYLA02009, ORYLA12810
OG0004312	NEMVE14123	ORYLA08934
OG0004314	NEMVE10498	ORYLA13384
OG0004315	NEMVE18139	ORYLA08110
OG0004316	NEMVE13067	ORYLA13055
OG0004317	NEMVE21704, NEMVE16794	ORYLA02343, ORYLA17544, ORYLA03466
OG0004318	NEMVE17782, NEMVE25004	ORYLA08308
OG0004319	NEMVE06670	ORYLA14604, ORYLA15324
OG0004320	NEMVE20738, NEMVE18734	ORYLA09519
OG0004321	NEMVE19590	ORYLA08343
OG0004322	NEMVE05406	ORYLA02168
OG0004323	NEMVE00970	ORYLA11937
OG0004324	NEMVE07951	ORYLA16074, ORYLA20239
OG0004325	NEMVE14783, NEMVE15420	ORYLA02699
OG0004326	NEMVE24895	ORYLA05846
OG0004327	NEMVE10956	ORYLA03590
OG0004328	NEMVE25033	ORYLA14212
OG0004329	NEMVE14876	ORYLA17380
OG0004330	NEMVE01493	ORYLA19620
OG0004331	NEMVE22843, NEMVE02042	ORYLA10128
OG0004333	NEMVE02002	ORYLA02208
OG0004334	NEMVE13239	ORYLA13634
OG0004335	NEMVE03938	ORYLA07228
OG0004338	NEMVE13087	ORYLA03022
OG0004341	NEMVE15556	ORYLA00796
OG0004342	NEMVE23268	ORYLA07522
OG0004343	NEMVE01964	ORYLA04934
OG0004345	NEMVE06527	ORYLA02462
OG0004346	NEMVE13974	ORYLA13068
OG0004347	NEMVE25932	ORYLA03450, ORYLA03449
OG0004348	NEMVE25252	ORYLA09480
OG0004349	NEMVE22471	ORYLA10657
OG0004350	NEMVE13828	ORYLA19055
OG0004351	NEMVE00918	ORYLA05855
OG0004352	NEMVE24736	ORYLA05883
OG0004353	NEMVE13665	ORYLA05853
OG0004354	NEMVE20729, NEMVE09507	ORYLA19813
OG0004355	NEMVE10193	ORYLA11295
OG0004356	NEMVE00913	ORYLA03524
OG0004357	NEMVE08918	ORYLA05275, ORYLA18598
OG0004358	NEMVE08331	ORYLA15910
OG0004359	NEMVE11194, NEMVE05627	ORYLA14312
OG0004360	NEMVE21274, NEMVE08954	ORYLA07053
OG0004361	NEMVE02934	ORYLA13310
OG0004362	NEMVE06585	ORYLA16460
OG0004363	NEMVE04882	ORYLA19614
OG0004364	NEMVE22420, NEMVE15837	ORYLA10803
OG0004365	NEMVE13126	ORYLA14910
OG0004366	NEMVE01469	ORYLA19961
OG0004367	NEMVE25724, NEMVE16633	ORYLA05252
OG0004368	NEMVE24990	ORYLA13581, ORYLA13582, ORYLA01592
OG0004369	NEMVE10451	ORYLA16298
OG0004370	NEMVE13399, NEMVE21469	ORYLA04218
OG0004372	NEMVE00915, NEMVE20036	ORYLA12930
OG0004373	NEMVE14057, NEMVE19923	ORYLA13428
OG0004374	NEMVE23199, NEMVE20953	ORYLA13060
OG0004375	NEMVE13064, NEMVE20939, NEMVE22727	ORYLA14822
OG0004376	NEMVE09342	ORYLA03453, ORYLA03982, ORYLA17266, ORYLA17265
OG0004378	NEMVE08774	ORYLA03486
OG0004379	NEMVE13525	ORYLA16844, ORYLA11000
OG0004380	NEMVE13704	ORYLA14741, ORYLA14742, ORYLA11001
OG0004381	NEMVE00013, NEMVE20297	ORYLA01629
OG0004383	NEMVE23000	ORYLA10414
OG0004384	NEMVE10110	ORYLA11849
OG0004385	NEMVE05533	ORYLA18008, ORYLA02949
OG0004388	NEMVE09689	ORYLA11788
OG0004389	NEMVE25116	ORYLA06660, ORYLA13273
OG0004390	NEMVE18831	ORYLA06508
OG0004392	NEMVE06757	ORYLA05276
OG0004393	NEMVE03424	ORYLA00736, ORYLA05065, ORYLA07310
OG0004395	NEMVE01603, NEMVE20434	ORYLA11237, ORYLA11236
OG0004396	NEMVE14513	ORYLA13670, ORYLA13671
OG0004398	NEMVE08807	ORYLA19042
OG0004399	NEMVE06137	ORYLA15917, ORYLA10934
OG0004400	NEMVE09297	ORYLA12834, ORYLA06976
OG0004401	NEMVE15063	ORYLA16391
OG0004402	NEMVE14293	ORYLA00359
OG0004403	NEMVE13305	ORYLA12131
OG0004405	NEMVE21826	ORYLA00290
OG0004406	NEMVE07905	ORYLA07369, ORYLA10660, ORYLA11663
OG0004407	NEMVE01541	ORYLA10493
OG0004408	NEMVE12839	ORYLA04575
OG0004409	NEMVE24584	ORYLA11017, ORYLA14719
OG0004413	NEMVE00900	ORYLA13706
OG0004414	NEMVE23559	ORYLA04213, ORYLA03766
OG0004415	NEMVE22453	ORYLA02106
OG0004417	NEMVE05869	ORYLA06644
OG0004418	NEMVE17982	ORYLA14094, ORYLA17533
OG0004419	NEMVE11160	ORYLA17812
OG0004420	NEMVE10078	ORYLA15597, ORYLA13498
OG0004423	NEMVE08914	ORYLA02181
OG0004424	NEMVE02966	ORYLA14156
OG0004425	NEMVE23884	ORYLA16312
OG0004426	NEMVE14125	ORYLA03269
OG0004427	NEMVE05535, NEMVE09281, NEMVE14540	ORYLA12454, ORYLA14582, ORYLA05172
OG0004459	NEMVE07035	ORYLA07864
OG0004460	NEMVE18796	ORYLA14340
OG0004462	NEMVE13727	ORYLA08525
OG0004467	NEMVE02056	ORYLA17825, ORYLA04362
OG0004468	NEMVE08237	ORYLA01117
OG0004471	NEMVE04795	ORYLA09668, ORYLA15448
OG0004472	NEMVE00917	ORYLA11083
OG0004474	NEMVE07662	ORYLA15384
OG0004475	NEMVE08034	ORYLA00288
OG0004476	NEMVE06718	ORYLA17923
OG0004478	NEMVE22692	ORYLA15190
OG0004479	NEMVE01055	ORYLA01642
OG0004480	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756	ORYLA08284
OG0004481	NEMVE25241	ORYLA12038, ORYLA12039
OG0004482	NEMVE04942	ORYLA09158
OG0004483	NEMVE22140	ORYLA08606
OG0004484	NEMVE13818	ORYLA14440
OG0004486	NEMVE14675	ORYLA09214
OG0004487	NEMVE11590	ORYLA12882
OG0004488	NEMVE08819	ORYLA01537
OG0004489	NEMVE22535	ORYLA13724, ORYLA14275
OG0004490	NEMVE03491	ORYLA17142
OG0004491	NEMVE23478	ORYLA12722
OG0004492	NEMVE13230	ORYLA12318, ORYLA13988
OG0004493	NEMVE10267	ORYLA05968, ORYLA02037
OG0004494	NEMVE01991, NEMVE12026	ORYLA08165
OG0004495	NEMVE18943	ORYLA06356
OG0004496	NEMVE23787	ORYLA09129
OG0004497	NEMVE00899	ORYLA15163
OG0004498	NEMVE10128	ORYLA01757
OG0004499	NEMVE21044, NEMVE07898	ORYLA10507
OG0004500	NEMVE13883	ORYLA18253
OG0004501	NEMVE10634	ORYLA10621
OG0004502	NEMVE17968, NEMVE07577	ORYLA16140
OG0004503	NEMVE12347, NEMVE05528	ORYLA00434, ORYLA00435
OG0004505	NEMVE13485	ORYLA09612
OG0004506	NEMVE15612	ORYLA16269
OG0004507	NEMVE21959	ORYLA17649
OG0004508	NEMVE13524	ORYLA14170
OG0004509	NEMVE14984	ORYLA06656, ORYLA13427
OG0004510	NEMVE07681	ORYLA09938
OG0004511	NEMVE23558	ORYLA18087, ORYLA04001
OG0004512	NEMVE05081	ORYLA10399
OG0004513	NEMVE22677	ORYLA14120
OG0004514	NEMVE19912, NEMVE25850	ORYLA20179
OG0004515	NEMVE16698	ORYLA08127
OG0004516	NEMVE01959	ORYLA03742
OG0004517	NEMVE09567	ORYLA16270
OG0004518	NEMVE05509	ORYLA00616
OG0004519	NEMVE01745	ORYLA14200
OG0004520	NEMVE23460	ORYLA18565
OG0004522	NEMVE10390	ORYLA20117
OG0004523	NEMVE24572	ORYLA05758
OG0004524	NEMVE23429	ORYLA17065
OG0004525	NEMVE09848	ORYLA13633
OG0004526	NEMVE00195	ORYLA02450
OG0004527	NEMVE09810	ORYLA13249
OG0004529	NEMVE14754	ORYLA05119
OG0004530	NEMVE14962	ORYLA01274, ORYLA08814, ORYLA09936
OG0004531	NEMVE13941	ORYLA19003
OG0004532	NEMVE06307	ORYLA16544
OG0004534	NEMVE06444	ORYLA04040, ORYLA04039
OG0004535	NEMVE14895	ORYLA03117
OG0004536	NEMVE24546	ORYLA09084, ORYLA09083
OG0004537	NEMVE06806, NEMVE06793	ORYLA05587, ORYLA02440
OG0004538	NEMVE11904, NEMVE14557	ORYLA10469
OG0004539	NEMVE06340	ORYLA05162
OG0004540	NEMVE14340	ORYLA08872
OG0004542	NEMVE22875	ORYLA07728
OG0004543	NEMVE15333	ORYLA00033, ORYLA00032
OG0004544	NEMVE13619	ORYLA16006, ORYLA17168
OG0004545	NEMVE09905	ORYLA18092
OG0004546	NEMVE24991	ORYLA01595
OG0004549	NEMVE23165	ORYLA15379
OG0004550	NEMVE24073	ORYLA11206
OG0004551	NEMVE05944	ORYLA08011
OG0004552	NEMVE14503	ORYLA07639
OG0004553	NEMVE24685	ORYLA12734
OG0004554	NEMVE24554, NEMVE20303	ORYLA18534
OG0004555	NEMVE05464	ORYLA09267
OG0004557	NEMVE22368	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004
OG0004558	NEMVE07860, NEMVE19747	ORYLA14164
OG0004559	NEMVE09979	ORYLA17180
OG0004560	NEMVE20612	ORYLA13492
OG0004561	NEMVE09729	ORYLA13301
OG0004563	NEMVE13109, NEMVE21039	ORYLA17640
OG0004564	NEMVE10745	ORYLA10092, ORYLA04840
OG0004565	NEMVE20945, NEMVE09496, NEMVE09490	ORYLA10682
OG0004566	NEMVE05423	ORYLA09242
OG0004567	NEMVE08979	ORYLA11483
OG0004568	NEMVE15087	ORYLA10428
OG0004569	NEMVE11455, NEMVE25874	ORYLA18519
OG0004570	NEMVE09472	ORYLA04690
OG0004571	NEMVE12245	ORYLA09287
OG0004572	NEMVE09747	ORYLA06536
OG0004573	NEMVE10987, NEMVE20146	ORYLA04092
OG0004574	NEMVE20279, NEMVE11028	ORYLA10967, ORYLA12086
OG0004576	NEMVE24443	ORYLA01212, ORYLA04929, ORYLA08121
OG0004577	NEMVE25631	ORYLA07568
OG0004578	NEMVE22684	ORYLA02844
OG0004579	NEMVE14497	ORYLA11222, ORYLA11221
OG0004581	NEMVE20283, NEMVE10061	ORYLA04196
OG0004582	NEMVE02471, NEMVE09353	ORYLA02882
OG0004583	NEMVE13969	ORYLA11726
OG0004584	NEMVE24702	ORYLA05309
OG0004585	NEMVE22328	ORYLA06291
OG0004587	NEMVE04673	ORYLA07238, ORYLA00478
OG0004588	NEMVE13733, NEMVE18431	ORYLA17972, ORYLA04384
OG0004589	NEMVE22288	ORYLA16243, ORYLA03758
OG0004590	NEMVE25895, NEMVE18908	ORYLA05519
OG0004591	NEMVE22517	ORYLA16288
OG0004593	NEMVE14593	ORYLA01302
OG0004595	NEMVE23888	ORYLA16403, ORYLA06473
OG0004596	NEMVE14349	ORYLA20308
OG0004599	NEMVE14260, NEMVE17942	ORYLA02718, ORYLA02719, ORYLA12175
OG0004600	NEMVE18939, NEMVE11633	ORYLA18120
OG0004601	NEMVE24185	ORYLA02465
OG0004602	NEMVE14888	ORYLA17209
OG0004603	NEMVE10302	ORYLA17128
OG0004605	NEMVE13200	ORYLA17124
OG0004606	NEMVE10087	ORYLA13802
OG0004608	NEMVE24939	ORYLA11801
OG0004609	NEMVE13242	ORYLA04118
OG0004610	NEMVE14987	ORYLA15229, ORYLA12132
OG0004611	NEMVE16538	ORYLA05090, ORYLA05091
OG0004612	NEMVE06661	ORYLA02074
OG0004613	NEMVE14649, NEMVE02540	ORYLA06011
OG0004614	NEMVE16785	ORYLA01420
OG0004616	NEMVE13537	ORYLA10301, ORYLA09881
OG0004617	NEMVE23874	ORYLA12482, ORYLA15143, ORYLA11125
OG0004618	NEMVE08467, NEMVE02644, NEMVE08128	ORYLA00832
OG0004619	NEMVE14883, NEMVE00286	ORYLA16430
OG0004621	NEMVE15548	ORYLA14201, ORYLA15999
OG0004622	NEMVE01350	ORYLA01749
OG0004626	NEMVE14880, NEMVE03566, NEMVE12350	ORYLA12665, ORYLA14546
OG0004627	NEMVE14505	ORYLA08823
OG0004628	NEMVE21690	ORYLA16390, ORYLA08691
OG0004629	NEMVE05013	ORYLA02890
OG0004631	NEMVE10220	ORYLA19321
OG0004632	NEMVE13130	ORYLA08542
OG0004633	NEMVE14514, NEMVE14238	ORYLA06950
OG0004634	NEMVE04611	ORYLA16289, ORYLA18481
OG0004635	NEMVE12750, NEMVE15016	ORYLA06004
OG0004638	NEMVE22582	ORYLA02490
OG0004639	NEMVE18292	ORYLA02611
OG0004641	NEMVE11881, NEMVE13912, NEMVE08629	ORYLA18028
OG0004642	NEMVE16068	ORYLA08976, ORYLA08977, ORYLA08978
OG0004642	NEMVE12541	ORYLA06343
OG0004643	NEMVE01855	ORYLA18283
OG0004644	NEMVE25830	ORYLA10069
OG0004646	NEMVE06022	ORYLA14971, ORYLA13019
OG0004647	NEMVE18102	ORYLA17701, ORYLA17702
OG0004648	NEMVE14967	ORYLA12915
OG0004649	NEMVE13434	ORYLA04414, ORYLA03668, ORYLA17354
OG0004650	NEMVE15292	ORYLA19443, ORYLA19442, ORYLA19444
OG0004651	NEMVE14682	ORYLA14276
OG0004652	NEMVE06739	ORYLA00965
OG0004654	NEMVE23143	ORYLA16505
OG0004655	NEMVE09086, NEMVE00666	ORYLA17173
OG0004656	NEMVE08568	ORYLA11542
OG0004657	NEMVE07292	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225
OG0004659	NEMVE07785, NEMVE00194, NEMVE11615	ORYLA13951
OG0004662	NEMVE14599	ORYLA19355, ORYLA11509
OG0004664	NEMVE19719	ORYLA03155
OG0004665	NEMVE04963	ORYLA09688
OG0004666	NEMVE14432	ORYLA20071, ORYLA19994
OG0004667	NEMVE25294	ORYLA08669, ORYLA08668
OG0004669	NEMVE14751	ORYLA05384
OG0004670	NEMVE13348	ORYLA08201, ORYLA08200
OG0004671	NEMVE15017	ORYLA04002
OG0004672	NEMVE04927	ORYLA12303
OG0004673	NEMVE22141	ORYLA09190, ORYLA19670
OG0004674	NEMVE15105	ORYLA02750
OG0004675	NEMVE19531, NEMVE12308	ORYLA11378
OG0004677	NEMVE01225	ORYLA05147, ORYLA07837, ORYLA10075
OG0004678	NEMVE09441	ORYLA02453
OG0004681	NEMVE17985	ORYLA17281
OG0004682	NEMVE16012	ORYLA07086
OG0004683	NEMVE10379	ORYLA15475
OG0004684	NEMVE15028	ORYLA11591
OG0004685	NEMVE13564, NEMVE20938	ORYLA17349, ORYLA02295
OG0004687	NEMVE11074	ORYLA15540
OG0004689	NEMVE10990	ORYLA16881
OG0004690	NEMVE07181	ORYLA02091, ORYLA06080
OG0004691	NEMVE07925	ORYLA04688
OG0004692	NEMVE09659, NEMVE11678	ORYLA07530
OG0004694	NEMVE22054	ORYLA07688
OG0004695	NEMVE08241	ORYLA19263
OG0004696	NEMVE00069, NEMVE00975	ORYLA12496
OG0004697	NEMVE04721	ORYLA00164
OG0004698	NEMVE24810	ORYLA16637, ORYLA16750, ORYLA07996
OG0004699	NEMVE08956	ORYLA14125
OG0004700	NEMVE22202	ORYLA06095
OG0004703	NEMVE23725	ORYLA17592
OG0004704	NEMVE25098	ORYLA12854
OG0004705	NEMVE13269	ORYLA04222, ORYLA03157
OG0004706	NEMVE23038	ORYLA05620
OG0004707	NEMVE00940	ORYLA01389
OG0004708	NEMVE22362	ORYLA17151
OG0004711	NEMVE22209	ORYLA09874
OG0004728	NEMVE24238	ORYLA12390
OG0004730	NEMVE14157	ORYLA07703, ORYLA14897, ORYLA12007
OG0004731	NEMVE24589	ORYLA02166
OG0004732	NEMVE08242	ORYLA16376
OG0004733	NEMVE08830	ORYLA17707
OG0004735	NEMVE05167	ORYLA00981
OG0004739	NEMVE15022	ORYLA08167
OG0004740	NEMVE22822, NEMVE13094	ORYLA10258
OG0004744	NEMVE21304, NEMVE02941	ORYLA16514
OG0004746	NEMVE06678	ORYLA14772, ORYLA03481
OG0004747	NEMVE25622	ORYLA13336
OG0004748	NEMVE24482, NEMVE00840	ORYLA04549
OG0004749	NEMVE21861	ORYLA15557
OG0004750	NEMVE25690, NEMVE18048, NEMVE16581	ORYLA10020, ORYLA08703
OG0004751	NEMVE23997	ORYLA07685
