Orthogroup	NEMVE	DROME
OG0004148	NEMVE19504	DROME06090, DROME06089
OG0004149	NEMVE17931	DROME11017, DROME11016, DROME11015
OG0004150	NEMVE13741	DROME04551, DROME04550
OG0004151	NEMVE14229	DROME14564
OG0004153	NEMVE00083	DROME12893
OG0004157	NEMVE16426	DROME21496
OG0004158	NEMVE13617	DROME10050
OG0004159	NEMVE18358, NEMVE14604	DROME20404, DROME20403, DROME20402
OG0004160	NEMVE23083	DROME15565
OG0004164	NEMVE22345, NEMVE25928	DROME16332
OG0004166	NEMVE14358	DROME17896
OG0004167	NEMVE10378	DROME18913
OG0004168	NEMVE14660	DROME05468
OG0004169	NEMVE09703	DROME00368
OG0004170	NEMVE24511, NEMVE04516	DROME12078
OG0004171	NEMVE13975, NEMVE07139	DROME07182
OG0004176	NEMVE13135	DROME10985, DROME10984
OG0004178	NEMVE24562	DROME02387, DROME04815
OG0004179	NEMVE13848	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	NEMVE06343	DROME20474
OG0004181	NEMVE18763	DROME12964
OG0004183	NEMVE25375	DROME09271
OG0004184	NEMVE21069	DROME04419
OG0004186	NEMVE14257, NEMVE25645	DROME16037
OG0004187	NEMVE13250	DROME07871
OG0004188	NEMVE15828	DROME07492, DROME07494, DROME07493
OG0004189	NEMVE08777, NEMVE17967	DROME11000, DROME11001
OG0004190	NEMVE24804	DROME01879, DROME22091
OG0004198	NEMVE22383	DROME17028
OG0004215	NEMVE23791	DROME19401
OG0004216	NEMVE11628	DROME11793
OG0004217	NEMVE07703	DROME21224
OG0004218	NEMVE21685	DROME20138, DROME20139
OG0004219	NEMVE22540, NEMVE20986	DROME03490
OG0004220	NEMVE14904	DROME07426, DROME07425
OG0004222	NEMVE22431	DROME04949
OG0004223	NEMVE14495	DROME01123, DROME06776
OG0004225	NEMVE12928, NEMVE06699	DROME05012
OG0004226	NEMVE24092, NEMVE20295	DROME15145
OG0004227	NEMVE13579	DROME04086
OG0004228	NEMVE14091	DROME10277
OG0004229	NEMVE10839	DROME02866, DROME02865
OG0004230	NEMVE20221, NEMVE15013	DROME18730, DROME18729
OG0004231	NEMVE25640, NEMVE19289	DROME14487, DROME14486
OG0004232	NEMVE05374	DROME15977
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	DROME17566
OG0004239	NEMVE09798	DROME15568
OG0004241	NEMVE17443	DROME15542
OG0004242	NEMVE14789, NEMVE18228, NEMVE13800	DROME03644, DROME06191
OG0004243	NEMVE13950	DROME14802, DROME20505
OG0004244	NEMVE21955	DROME10097
OG0004245	NEMVE22952	DROME02038
OG0004246	NEMVE13565	DROME07435
OG0004247	NEMVE00266	DROME13808
OG0004248	NEMVE20564, NEMVE10713	DROME14001
OG0004249	NEMVE07696	DROME04762
OG0004250	NEMVE05051	DROME18272, DROME18273
OG0004251	NEMVE19617, NEMVE25778	DROME04402
OG0004252	NEMVE15040	DROME14951
OG0004253	NEMVE06410	DROME20276, DROME20277, DROME20275
OG0004254	NEMVE02453	DROME16850, DROME16851, DROME16852
OG0004255	NEMVE24360	DROME06896, DROME06895
OG0004257	NEMVE24614	DROME14416
OG0004258	NEMVE23518	DROME05217
OG0004259	NEMVE22430	DROME21474, DROME10563
OG0004261	NEMVE20799, NEMVE22436	DROME10981
OG0004262	NEMVE04762	DROME16780
OG0004263	NEMVE05868	DROME06450
OG0004265	NEMVE06493	DROME05465
OG0004268	NEMVE09145	DROME10031
OG0004269	NEMVE11660	DROME16782
OG0004270	NEMVE05372	DROME19295, DROME19296, DROME19297
OG0004272	NEMVE14903	DROME21011
OG0004273	NEMVE01963	DROME09850
OG0004275	NEMVE13750	DROME16991
OG0004276	NEMVE18577	DROME08381
OG0004277	NEMVE09367	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	NEMVE11125	DROME01231
OG0004280	NEMVE06242	DROME22015
OG0004281	NEMVE02375	DROME00885
OG0004282	NEMVE15059	DROME07183
OG0004283	NEMVE07709, NEMVE00512	DROME21977
OG0004284	NEMVE10541	DROME19835, DROME19836
OG0004285	NEMVE13116, NEMVE17912	DROME12894
OG0004287	NEMVE10700	DROME16211
OG0004288	NEMVE18710	DROME12750, DROME12751
OG0004289	NEMVE18867	DROME10833, DROME19397
OG0004290	NEMVE01915	DROME01469
OG0004291	NEMVE06141	DROME16342
OG0004292	NEMVE11084	DROME06641
OG0004295	NEMVE08615	DROME20603, DROME20604, DROME20602
OG0004297	NEMVE05511	DROME01005
OG0004299	NEMVE07833	DROME21406, DROME21405
OG0004300	NEMVE08965	DROME21737
OG0004301	NEMVE15665	DROME06959
OG0004302	NEMVE13868	DROME01833
OG0004303	NEMVE14939, NEMVE00925	DROME02789, DROME02790
OG0004304	NEMVE02041	DROME15979, DROME15978
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	DROME00211
OG0004306	NEMVE02836	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	NEMVE14393	DROME07784
OG0004308	NEMVE25489, NEMVE20752	DROME08791, DROME08790
OG0004309	NEMVE21890	DROME11787
OG0004310	NEMVE21788	DROME20002
OG0004312	NEMVE14123	DROME07615
OG0004314	NEMVE10498	DROME04957
OG0004315	NEMVE18139	DROME21705
OG0004316	NEMVE13067	DROME06707
OG0004317	NEMVE21704, NEMVE16794	DROME18648, DROME18649, DROME18650
OG0004319	NEMVE06670	DROME01293
OG0004321	NEMVE19590	DROME00141
OG0004322	NEMVE05406	DROME21173, DROME21172
OG0004323	NEMVE00970	DROME08716, DROME08715
OG0004324	NEMVE07951	DROME19211, DROME05925, DROME05924
OG0004325	NEMVE14783	DROME08792
OG0004328	NEMVE25033	DROME06814, DROME06813
OG0004329	NEMVE14876	DROME14796
OG0004330	NEMVE01493	DROME05935
OG0004331	NEMVE22843, NEMVE02042	DROME09522
OG0004332	NEMVE14173	DROME03199
OG0004333	NEMVE02002	DROME03525
OG0004334	NEMVE13239	DROME17993, DROME17994
OG0004335	NEMVE03938	DROME10278
OG0004338	NEMVE13087	DROME16553
OG0004342	NEMVE23268	DROME12320
OG0004343	NEMVE01964, NEMVE15399	DROME10215
OG0004344	NEMVE02635	DROME17664
OG0004345	NEMVE06527	DROME20919
OG0004347	NEMVE25932	DROME21288, DROME21289
OG0004348	NEMVE25252	DROME08598, DROME08597
OG0004349	NEMVE22471	DROME12070
OG0004350	NEMVE13828	DROME08566
OG0004351	NEMVE00918	DROME17742
OG0004352	NEMVE24736	DROME04587
OG0004353	NEMVE13665	DROME05577
OG0004354	NEMVE20729, NEMVE09507	DROME18943
OG0004355	NEMVE10193	DROME01999
OG0004356	NEMVE00913	DROME12218
OG0004357	NEMVE08918	DROME01205, DROME01203
OG0004358	NEMVE08331	DROME01539
OG0004359	NEMVE11194, NEMVE05627	DROME15372
OG0004360	NEMVE21274, NEMVE08954	DROME03158
OG0004361	NEMVE02934	DROME16888
OG0004362	NEMVE06585	DROME04321
OG0004364	NEMVE22420, NEMVE15837	DROME18518, DROME02371
OG0004365	NEMVE13126	DROME11247
OG0004366	NEMVE01469	DROME02176
OG0004367	NEMVE25724, NEMVE16633	DROME05441, DROME05440, DROME05442
OG0004368	NEMVE24990	DROME03958, DROME03959
OG0004369	NEMVE10451	DROME08156
OG0004370	NEMVE13399, NEMVE21469	DROME12142, DROME12141
OG0004373	NEMVE14057, NEMVE19923	DROME07316
OG0004374	NEMVE23199, NEMVE20953, NEMVE13234	DROME21010
OG0004376	NEMVE09342	DROME21016
OG0004377	NEMVE23502	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	NEMVE08774	DROME00771
OG0004379	NEMVE13525	DROME14972, DROME14973
OG0004380	NEMVE13704	DROME21035, DROME21034
OG0004381	NEMVE00013, NEMVE20297	DROME03934
OG0004382	NEMVE12708	DROME16408, DROME16407
OG0004385	NEMVE05533	DROME16721
OG0004388	NEMVE10684, NEMVE09689	DROME07878
OG0004389	NEMVE25116	DROME13762
OG0004391	NEMVE25027	DROME11785, DROME11784
OG0004392	NEMVE06757	DROME17967, DROME17966, DROME17965
OG0004393	NEMVE03424	DROME16127
OG0004394	NEMVE13031	DROME00472, DROME00473
OG0004395	NEMVE01603, NEMVE20434	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	NEMVE14513	DROME00290, DROME00291
OG0004398	NEMVE08807	DROME20923
OG0004399	NEMVE06137	DROME00026, DROME00027
OG0004401	NEMVE15063	DROME15904
OG0004403	NEMVE13305	DROME16539, DROME16538, DROME16541, DROME16540
OG0004404	NEMVE14747	DROME00111
OG0004405	NEMVE21826	DROME20905
OG0004406	NEMVE07905	DROME20449
OG0004407	NEMVE01541	DROME17000
OG0004408	NEMVE12839	DROME00339
OG0004409	NEMVE24584	DROME07816
OG0004413	NEMVE00900	DROME16031
OG0004415	NEMVE22453	DROME19672
OG0004417	NEMVE05869	DROME08382
OG0004423	NEMVE08914	DROME09027, DROME09026
OG0004424	NEMVE02966	DROME06710, DROME06709
OG0004425	NEMVE23884	DROME09154
OG0004426	NEMVE14125	DROME02898
OG0004459	NEMVE07035	DROME11629
OG0004460	NEMVE18796	DROME01612
OG0004462	NEMVE13727	DROME10763
OG0004465	NEMVE21926	DROME21097, DROME00340
OG0004468	NEMVE08237	DROME08086
OG0004471	NEMVE04795	DROME04870, DROME04872, DROME04871
OG0004472	NEMVE00917	DROME13220
OG0004474	NEMVE07662	DROME12398, DROME12397
OG0004475	NEMVE08034	DROME05206
OG0004476	NEMVE06718	DROME21347, DROME21348, DROME21349
OG0004478	NEMVE22692	DROME08802, DROME08801, DROME08806
OG0004479	NEMVE01055	DROME02751
OG0004480	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383	DROME02479
OG0004482	NEMVE04942	DROME04849
OG0004483	NEMVE22140	DROME01082, DROME01081
OG0004484	NEMVE13818	DROME15453
OG0004486	NEMVE14675	DROME03906
OG0004487	NEMVE11590	DROME22095, DROME20434, DROME20435
OG0004488	NEMVE08819	DROME18125, DROME08793
OG0004489	NEMVE22535	DROME01140
OG0004490	NEMVE03491	DROME02420
OG0004491	NEMVE23478	DROME06306
OG0004493	NEMVE10267	DROME05464
OG0004494	NEMVE01991, NEMVE12026	DROME12460, DROME12459
OG0004495	NEMVE18943	DROME19461, DROME19460, DROME03167
OG0004496	NEMVE23787	DROME10398
OG0004497	NEMVE00899	DROME12594
OG0004498	NEMVE10128	DROME20932
OG0004500	NEMVE13883	DROME19536
OG0004501	NEMVE10634	DROME11056
OG0004503	NEMVE12347, NEMVE05528	DROME04705
OG0004506	NEMVE15612	DROME10904
OG0004507	NEMVE21959	DROME17036
OG0004511	NEMVE23558	DROME13105
OG0004512	NEMVE15458, NEMVE05081	DROME10927
OG0004513	NEMVE22677	DROME12675
OG0004514	NEMVE19912, NEMVE25850	DROME01230
OG0004515	NEMVE16698	DROME15124, DROME19804
OG0004517	NEMVE09567	DROME12340
OG0004518	NEMVE05509	DROME19881
OG0004519	NEMVE01745	DROME13472
OG0004520	NEMVE23460	DROME13131
OG0004522	NEMVE10390	DROME01822, DROME01819
OG0004523	NEMVE24572	DROME07758
OG0004524	NEMVE23429	DROME19557
OG0004525	NEMVE09848	DROME13522
OG0004526	NEMVE00195	DROME09780
OG0004529	NEMVE14754	DROME14562
OG0004530	NEMVE14962	DROME03349
OG0004532	NEMVE06307	DROME11183
OG0004533	NEMVE13309, NEMVE20488	DROME16934, DROME16933
OG0004534	NEMVE06444	DROME11128, DROME11127
OG0004535	NEMVE14895	DROME11313, DROME11681
OG0004538	NEMVE20187, NEMVE11904, NEMVE14557	DROME01010
OG0004539	NEMVE06340	DROME22056, DROME22055
OG0004540	NEMVE14340	DROME21936, DROME17090
OG0004542	NEMVE22875	DROME14306, DROME14305
OG0004543	NEMVE15333	DROME16410
OG0004544	NEMVE13619	DROME03219
OG0004545	NEMVE09905	DROME14918
OG0004546	NEMVE24991	DROME07299
OG0004548	NEMVE09850, NEMVE24852	DROME20368, DROME10401
OG0004550	NEMVE24073	DROME17029
OG0004551	NEMVE05944	DROME17768, DROME17769
OG0004552	NEMVE14503	DROME00895
OG0004553	NEMVE24685	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004554	NEMVE24554, NEMVE20303	DROME15667
OG0004555	NEMVE05464	DROME08499, DROME08501, DROME08498, DROME08500
OG0004557	NEMVE22368	DROME07905
OG0004559	NEMVE09979	DROME00073
OG0004561	NEMVE09729	DROME14241, DROME14240
OG0004563	NEMVE13109, NEMVE21039	DROME01043
OG0004564	NEMVE10745	DROME21672, DROME05211
OG0004565	NEMVE20945, NEMVE09496, NEMVE09490	DROME02327, DROME02328
OG0004566	NEMVE05423	DROME09871
OG0004567	NEMVE08979	DROME02916
OG0004569	NEMVE11455, NEMVE25874	DROME06466
OG0004570	NEMVE09472	DROME03152, DROME03153
OG0004571	NEMVE12245	DROME15691, DROME15692
OG0004572	NEMVE09747	DROME09948
OG0004573	NEMVE10987, NEMVE20146	DROME00139
OG0004577	NEMVE25631	DROME08875, DROME08876
OG0004578	NEMVE22684	DROME18906
OG0004579	NEMVE14497	DROME01846
OG0004581	NEMVE20283, NEMVE10061	DROME17808, DROME17807, DROME17806
OG0004582	NEMVE02471, NEMVE09353	DROME06477
OG0004583	NEMVE13969	DROME11053
OG0004584	NEMVE24702	DROME21581
OG0004585	NEMVE22328	DROME01558, DROME01556, DROME01557
OG0004587	NEMVE04673	DROME15606
OG0004588	NEMVE13733, NEMVE18431	DROME12821, DROME12822, DROME14788, DROME12819, DROME12820
OG0004589	NEMVE22288	DROME10033, DROME10032
OG0004590	NEMVE25895, NEMVE18908	DROME15582, DROME11041, DROME11040
OG0004593	NEMVE14593	DROME07438
OG0004596	NEMVE14349	DROME02187
OG0004601	NEMVE24185	DROME05651, DROME05650
OG0004602	NEMVE14888	DROME02726, DROME12032
OG0004603	NEMVE10302	DROME10465, DROME10466, DROME10464
OG0004606	NEMVE10087	DROME09779
OG0004609	NEMVE13242	DROME08817
OG0004610	NEMVE14987	DROME10381
OG0004611	NEMVE16538	DROME16445
OG0004612	NEMVE06661	DROME00790
OG0004613	NEMVE14649, NEMVE02540	DROME05353
OG0004614	NEMVE16785	DROME13073, DROME13075, DROME13074
OG0004616	NEMVE13537	DROME19950, DROME19951
OG0004619	NEMVE14883, NEMVE00286	DROME17529
OG0004621	NEMVE15548	DROME20061, DROME20060
OG0004622	NEMVE18062	DROME08147, DROME08146
OG0004625	NEMVE07306	DROME00122
OG0004626	NEMVE14880, NEMVE03566, NEMVE12350	DROME04697
OG0004627	NEMVE14505	DROME18129, DROME18128, DROME18127
OG0004628	NEMVE21690	DROME03937
OG0004629	NEMVE05013	DROME06036
OG0004631	NEMVE10220	DROME07681
OG0004633	NEMVE14514, NEMVE14238	DROME15422
OG0004634	NEMVE04611	DROME00888
OG0004635	NEMVE12750, NEMVE15016	DROME17782
OG0004638	NEMVE22582	DROME09153
OG0004639	NEMVE18292	DROME08016
OG0004640	NEMVE08804	DROME04904, DROME04905
OG0004643	NEMVE01855	DROME00911
OG0004646	NEMVE06022	DROME06988
OG0004647	NEMVE18102	DROME12086
OG0004648	NEMVE14967	DROME18522
OG0004649	NEMVE13434	DROME20953
OG0004651	NEMVE14682	DROME21452, DROME21453
OG0004652	NEMVE06739	DROME17381
OG0004654	NEMVE23143	DROME05489, DROME05488
OG0004655	NEMVE09086, NEMVE00666	DROME01318
OG0004656	NEMVE08568	DROME16743
OG0004657	NEMVE07292	DROME03195
OG0004658	NEMVE13379	DROME09698
OG0004659	NEMVE07785, NEMVE00194, NEMVE11615	DROME14307
OG0004660	NEMVE15866	DROME17308, DROME17309, DROME17306, DROME17307
OG0004662	NEMVE14599	DROME19806
OG0004663	NEMVE13231	DROME20926
OG0004664	NEMVE19719	DROME04843, DROME04844
OG0004667	NEMVE25294	DROME16447, DROME16446, DROME16449, DROME16448
OG0004668	NEMVE07904	DROME08135
OG0004669	NEMVE14751	DROME07920
OG0004670	NEMVE13348	DROME04629
OG0004671	NEMVE15017	DROME19389
OG0004672	NEMVE04927	DROME19572
OG0004674	NEMVE15105	DROME20610
OG0004675	NEMVE19531, NEMVE12308	DROME01467, DROME01466, DROME03380
OG0004676	NEMVE06939	DROME18548
OG0004677	NEMVE01225	DROME00115
OG0004678	NEMVE09441	DROME04998, DROME04997
OG0004681	NEMVE17985	DROME07478, DROME07479
OG0004682	NEMVE16012	DROME14960, DROME14957
OG0004683	NEMVE10379	DROME20448
OG0004684	NEMVE15028	DROME16043
OG0004685	NEMVE13564, NEMVE20938	DROME18917, DROME18916
OG0004687	NEMVE11074	DROME02093
OG0004689	NEMVE10990	DROME11694
OG0004690	NEMVE07181	DROME07347
OG0004691	NEMVE07925	DROME17121
OG0004692	NEMVE09659, NEMVE11678	DROME08213, DROME01042, DROME01041, DROME01050, DROME02438
OG0004694	NEMVE22054	DROME13257
OG0004697	NEMVE04721	DROME17424
OG0004699	NEMVE08956	DROME03068
OG0004700	NEMVE22202	DROME06957
OG0004703	NEMVE23725	DROME19325
OG0004705	NEMVE13269	DROME20075, DROME20076
OG0004707	NEMVE00940	DROME19641
OG0004708	NEMVE22362	DROME00172
OG0004710	NEMVE13936	DROME00511
OG0004711	NEMVE22209	DROME06479
OG0004728	NEMVE24238	DROME01900
OG0004729	NEMVE00871	DROME10154
OG0004730	NEMVE14157	DROME02564
OG0004731	NEMVE24589	DROME19893, DROME19894
OG0004732	NEMVE08242	DROME03214
OG0004733	NEMVE08830	DROME04757
OG0004739	NEMVE15022	DROME16590
OG0004740	NEMVE22822, NEMVE13094	DROME20299
OG0004743	NEMVE21851, NEMVE20722	DROME03419
OG0004744	NEMVE21304, NEMVE02941	DROME08184
OG0004747	NEMVE09582, NEMVE25622	DROME00628
OG0004749	NEMVE21861	DROME10966
OG0004751	NEMVE23997	DROME01337, DROME01338
OG0004752	NEMVE07471	DROME18734
OG0004753	NEMVE14959, NEMVE00501	DROME03636
OG0004754	NEMVE10627, NEMVE24818	DROME22044
OG0004755	NEMVE14496	DROME16542
OG0004756	NEMVE14252	DROME05028
OG0004757	NEMVE05633	DROME14317
OG0004758	NEMVE11732, NEMVE05918	DROME10880
OG0004759	NEMVE05670	DROME14009
OG0004760	NEMVE22531	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853
OG0004761	NEMVE21450, NEMVE19165, NEMVE25765	DROME15693, DROME15694
OG0004763	NEMVE14983	DROME06189
OG0004764	NEMVE10488	DROME04351
OG0004765	NEMVE21803	DROME08142, DROME19163
OG0004766	NEMVE23449	DROME02533
OG0004767	NEMVE13831	DROME10770
OG0004768	NEMVE14625, NEMVE17029	DROME02452
OG0004769	NEMVE09060	DROME02034
OG0004770	NEMVE10973	DROME06615
OG0004772	NEMVE01278	DROME04147, DROME18463, DROME18464
OG0004774	NEMVE11891, NEMVE13846	DROME15180
OG0004775	NEMVE21681	DROME19718
OG0004776	NEMVE08011	DROME08094
OG0004782	NEMVE21349	DROME11689
OG0004783	NEMVE11254, NEMVE11101	DROME09246
OG0004784	NEMVE09476	DROME21712, DROME21713, DROME21714
OG0004785	NEMVE14332	DROME20154, DROME01032, DROME00155, DROME02565
OG0004787	NEMVE25138	DROME07713
OG0004789	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982	DROME18163, DROME07088, DROME07089, DROME07087, DROME07090, DROME07091
OG0004790	NEMVE08026	DROME01119
OG0004791	NEMVE24573	DROME14199
OG0004792	NEMVE22524	DROME06361, DROME08012
OG0004793	NEMVE16797	DROME15053
OG0004794	NEMVE09539	DROME12402
OG0004795	NEMVE17130, NEMVE09760	DROME13666
OG0004797	NEMVE14389	DROME07303
OG0004799	NEMVE01729, NEMVE17047	DROME19190, DROME19189
OG0004800	NEMVE03303, NEMVE02807	DROME06342
OG0004801	NEMVE05151	DROME12258, DROME12259
OG0004805	NEMVE06909	DROME04002
OG0004808	NEMVE23142, NEMVE00017	DROME02542
OG0004810	NEMVE10886, NEMVE24076	DROME05623, DROME05622
OG0004811	NEMVE14893	DROME02621
OG0004812	NEMVE10095, NEMVE10094	DROME01555
OG0004813	NEMVE13765	DROME00925
OG0004814	NEMVE22496	DROME05830
OG0004815	NEMVE17072	DROME03213
OG0004816	NEMVE24963	DROME07783
OG0004817	NEMVE23666	DROME06146
OG0004819	NEMVE10396, NEMVE20374	DROME12033
OG0004820	NEMVE22650	DROME01989
OG0004822	NEMVE13105	DROME04359
OG0004823	NEMVE07629	DROME10144, DROME10142, DROME10143
OG0004824	NEMVE18895	DROME05768
OG0004825	NEMVE15161	DROME03283, DROME04091
OG0004826	NEMVE14605	DROME20871
OG0004828	NEMVE25343	DROME18812, DROME18813
OG0004829	NEMVE15042, NEMVE00163	DROME09372
OG0004830	NEMVE17353	DROME10949
OG0004831	NEMVE07600	DROME01012
OG0004832	NEMVE21691	DROME15225
OG0004833	NEMVE13547	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534
OG0004835	NEMVE08208	DROME16717
OG0004836	NEMVE22477	DROME13630
OG0004837	NEMVE10875	DROME03243, DROME03241, DROME03242
OG0004838	NEMVE14762	DROME19784
OG0004840	NEMVE08926	DROME05865
OG0004841	NEMVE13314	DROME10055
OG0004842	NEMVE21848	DROME03366
OG0004843	NEMVE13339, NEMVE11986	DROME07719, DROME07718
OG0004844	NEMVE18136	DROME13071
OG0004845	NEMVE20247	DROME01007
OG0004846	NEMVE18109	DROME02141
OG0004848	NEMVE05365	DROME00795
OG0004849	NEMVE14210	DROME13112
OG0004850	NEMVE22350	DROME02318
OG0004851	NEMVE14191	DROME14412
OG0004852	NEMVE25433	DROME19281, DROME19280
OG0004853	NEMVE25313	DROME11460, DROME11459, DROME11461
OG0004854	NEMVE22394	DROME04906
OG0004855	NEMVE05574	DROME06480
OG0004856	NEMVE04745, NEMVE05569	DROME20969, DROME02553
OG0004857	NEMVE06533, NEMVE11870	DROME18571, DROME18570
OG0004858	NEMVE22404	DROME21278, DROME21279, DROME15142
OG0004859	NEMVE06338	DROME19872
OG0004860	NEMVE23295	DROME00210
OG0004861	NEMVE08645	DROME03069
OG0004862	NEMVE17522	DROME09038
OG0004863	NEMVE22313	DROME11509
OG0004864	NEMVE23293	DROME17771
OG0004865	NEMVE21865	DROME08867, DROME08869, DROME08868
OG0004866	NEMVE22450	DROME17869
OG0004869	NEMVE24127	DROME04684
OG0004871	NEMVE14536	DROME21806, DROME21805
OG0004873	NEMVE21911	DROME14538
OG0004874	NEMVE08254	DROME06823
OG0004875	NEMVE13402	DROME07370
OG0004877	NEMVE12565, NEMVE13079, NEMVE04687	DROME13683
OG0004879	NEMVE10578	DROME00897
OG0004880	NEMVE13009, NEMVE12954	DROME08365
OG0004881	NEMVE02049	DROME08062
OG0004882	NEMVE17312, NEMVE12590	DROME20698
OG0004885	NEMVE11478, NEMVE07061	DROME17685
OG0004886	NEMVE12702, NEMVE10250	DROME20605
OG0004887	NEMVE22398	DROME16935
OG0004890	NEMVE25199	DROME19247, DROME19248
OG0004891	NEMVE22337	DROME14421
OG0004893	NEMVE23196	DROME00887
OG0004894	NEMVE18121, NEMVE21279	DROME14922
OG0004896	NEMVE11249	DROME10135
OG0004897	NEMVE13596	DROME19647, DROME19646
OG0004898	NEMVE05893, NEMVE21394	DROME20157
OG0004899	NEMVE22568	DROME12298
OG0004900	NEMVE15535, NEMVE25162	DROME05897
OG0004901	NEMVE05379	DROME21322
OG0004902	NEMVE14740	DROME21164, DROME21163
OG0004903	NEMVE13217	DROME05016
OG0004904	NEMVE13083	DROME19500, DROME19501, DROME19499
OG0004906	NEMVE07063	DROME09739
OG0004907	NEMVE08605	DROME21808
OG0004910	NEMVE16575, NEMVE21204	DROME08779
OG0004911	NEMVE19493	DROME03353, DROME03354
OG0004913	NEMVE18631	DROME03983, DROME03981, DROME03982, DROME03984
OG0004914	NEMVE25557	DROME06293
OG0004917	NEMVE22754	DROME08602
OG0004919	NEMVE14165	DROME18147
OG0004920	NEMVE04726	DROME00285
OG0004922	NEMVE25720, NEMVE22660	DROME15327
OG0004923	NEMVE17142, NEMVE12025	DROME02315
OG0004924	NEMVE08496	DROME10830, DROME07167
OG0004925	NEMVE07632	DROME14669
OG0004927	NEMVE07100	DROME08096, DROME08095
OG0004928	NEMVE25903	DROME08425
OG0004929	NEMVE23443	DROME12986
OG0004930	NEMVE08872	DROME10509, DROME10508, DROME03047, DROME03035
OG0004931	NEMVE15057	DROME05056
OG0004932	NEMVE25699	DROME06711, DROME21545
OG0004934	NEMVE14582, NEMVE06775	DROME20188
OG0004938	NEMVE07746	DROME19230
OG0004939	NEMVE13527	DROME03951
OG0004940	NEMVE03181	DROME17902
OG0004941	NEMVE12882, NEMVE15741	DROME08496
OG0004946	NEMVE17881	DROME17783
OG0004948	NEMVE04863	DROME10356, DROME10355
OG0004949	NEMVE14010	DROME10079
OG0004950	NEMVE15135	DROME04411, DROME04410, DROME04412, DROME04409, DROME04414, DROME04413
OG0004952	NEMVE22987	DROME04437, DROME04439
OG0004954	NEMVE13769, NEMVE13543	DROME00788
OG0004956	NEMVE03106	DROME15014
OG0004957	NEMVE13489	DROME14869
OG0004961	NEMVE22542	DROME09320, DROME09318, DROME09321, DROME09319, DROME09322, DROME09323, DROME09317, DROME20126
