Orthogroup	NEMVE	PFLAV
OG0002750	NEMVE06505	TCONS_00047460.p1
OG0002751	NEMVE13229	TCONS_00016595.p1
OG0002752	NEMVE14798	TCONS_00042881.p1
OG0002753	NEMVE01848	TCONS_00047595.p1
OG0002754	NEMVE21810	TCONS_00054318.p1
OG0002755	NEMVE14620	TCONS_00054322.p1
OG0002755	NEMVE21361	TCONS_00007276.p1
OG0002756	NEMVE15690	TCONS_00048920.p1, TCONS_00006067.p1
OG0002758	NEMVE14585	TCONS_00006270.p1
OG0002760	NEMVE15085	TCONS_00049773.p1
OG0002761	NEMVE10992, NEMVE15148	TCONS_00010302.p1
OG0002762	NEMVE01403, NEMVE23067	TCONS_00047734.p1
OG0002763	NEMVE04792	TCONS_00055749.p1
OG0002764	NEMVE22629, NEMVE15240, NEMVE15234	TCONS_00050931.p1
OG0002765	NEMVE13625	TCONS_00009341.p1
OG0002766	NEMVE19107	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1
OG0002767	NEMVE04648, NEMVE13082	TCONS_00043030.p1
OG0002768	NEMVE04716	TCONS_00049097.p1
OG0002769	NEMVE23276	TCONS_00042280.p1, TCONS_00042232.p1
OG0002770	NEMVE01948	TCONS_00026098.p1
OG0002771	NEMVE16523	TCONS_00011580.p1
OG0002772	NEMVE13724	TCONS_00053759.p1
OG0002773	NEMVE14937	TCONS_00022345.p1, TCONS_00022344.p1
OG0002774	NEMVE11224	TCONS_00028627.p1
OG0002775	NEMVE15309	TCONS_00004466.p1
OG0002776	NEMVE10201	TCONS_00029914.p1
OG0002778	NEMVE23464	TCONS_00029622.p1, TCONS_00028857.p1, TCONS_00013228.p1
OG0002779	NEMVE20429, NEMVE24259	TCONS_00051889.p1
OG0002780	NEMVE17788, NEMVE19824	TCONS_00012584.p1
OG0002781	NEMVE14606	TCONS_00056768.p1
OG0002782	NEMVE13717	TCONS_00011132.p1
OG0002785	NEMVE16275	TCONS_00054448.p1
OG0002786	NEMVE14195	TCONS_00029566.p1
OG0002787	NEMVE07799	TCONS_00020698.p1
OG0002788	NEMVE07382	TCONS_00038074.p1
OG0002790	NEMVE06424	TCONS_00042475.p1
OG0002791	NEMVE21833	TCONS_00016217.p1
OG0002792	NEMVE20428, NEMVE15888	TCONS_00020366.p1
OG0002793	NEMVE01483	TCONS_00003882.p1
OG0002794	NEMVE09879	TCONS_00015595.p1
OG0002795	NEMVE23134	TCONS_00020221.p1
OG0002797	NEMVE16786	TCONS_00020292.p1, TCONS_00002919.p1
OG0002799	NEMVE05411	TCONS_00004881.p1
OG0002811	NEMVE16853	TCONS_00047302.p1
OG0002812	NEMVE09330	TCONS_00054658.p1, TCONS_00054657.p1
OG0002813	NEMVE24107	TCONS_00014792.p1
OG0002814	NEMVE08977	TCONS_00030568.p1
OG0002815	NEMVE22680	TCONS_00000287.p1
OG0002816	NEMVE06143	TCONS_00054308.p1
OG0002817	NEMVE09140	TCONS_00009559.p1
OG0002818	NEMVE06616	TCONS_00049657.p1
OG0002819	NEMVE10321	TCONS_00050227.p1
OG0002821	NEMVE25281, NEMVE14949, NEMVE01772	TCONS_00052856.p1
OG0002822	NEMVE14520	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1
OG0002823	NEMVE19703	TCONS_00015619.p1
OG0002823	NEMVE22966	TCONS_00027448.p1
OG0002824	NEMVE22929	TCONS_00019599.p1
OG0002825	NEMVE24994	TCONS_00024295.p1
OG0002826	NEMVE14159	TCONS_00009663.p1
OG0002827	NEMVE07236	TCONS_00001793.p1
OG0002827	NEMVE07233	TCONS_00001794.p1
OG0002828	NEMVE01026	TCONS_00034310.p1
OG0002829	NEMVE23024, NEMVE15553	TCONS_00013706.p1
OG0002831	NEMVE11024	TCONS_00035950.p1, TCONS_00035945.p1
OG0002832	NEMVE16400	TCONS_00045155.p1
OG0002833	NEMVE05241	TCONS_00014217.p1
OG0002835	NEMVE13928	TCONS_00018725.p1, TCONS_00017643.p1
OG0002836	NEMVE14108	TCONS_00052011.p1
OG0002837	NEMVE22356	TCONS_00042766.p1
OG0002838	NEMVE05515, NEMVE13260	TCONS_00029902.p1, TCONS_00020903.p1
OG0002839	NEMVE06645, NEMVE01567	TCONS_00004451.p1
OG0002840	NEMVE18795	TCONS_00009182.p1
OG0002841	NEMVE15108	TCONS_00047849.p1, TCONS_00001411.p1, TCONS_00048553.p1
OG0002842	NEMVE25355	TCONS_00054700.p1, TCONS_00054625.p1
OG0002843	NEMVE25122	TCONS_00030426.p1
OG0002844	NEMVE15610, NEMVE16546, NEMVE14077	TCONS_00049299.p1
OG0002844	NEMVE24215	TCONS_00048042.p1
OG0002845	NEMVE23061	TCONS_00049073.p1
OG0002846	NEMVE25327	TCONS_00054878.p1
OG0002847	NEMVE01467	TCONS_00006483.p1
OG0002848	NEMVE02441	TCONS_00045223.p1
OG0002849	NEMVE01699	TCONS_00020783.p1, TCONS_00020774.p1, TCONS_00020784.p1
OG0002850	NEMVE09779	TCONS_00051637.p1
OG0002851	NEMVE03383	TCONS_00000274.p1
OG0002852	NEMVE13661	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1
OG0002853	NEMVE19882, NEMVE19935	TCONS_00029548.p1
OG0002854	NEMVE23019, NEMVE20541	TCONS_00015088.p1, TCONS_00044327.p1, TCONS_00044326.p1, TCONS_00015094.p1
OG0002855	NEMVE13942	TCONS_00001781.p1, TCONS_00004538.p1
OG0002856	NEMVE25625	TCONS_00028409.p1
OG0002857	NEMVE13563	TCONS_00053239.p1
OG0002858	NEMVE02414	TCONS_00007488.p1, TCONS_00007490.p1
OG0002859	NEMVE06208	TCONS_00045579.p1, TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1
OG0002860	NEMVE07076	TCONS_00013248.p1
OG0002861	NEMVE23961	TCONS_00025233.p1
OG0002863	NEMVE11089	TCONS_00053234.p1, TCONS_00053235.p1
OG0002864	NEMVE00985	TCONS_00019063.p1
OG0002866	NEMVE17504	TCONS_00037598.p1
OG0002868	NEMVE14448	TCONS_00052544.p1
OG0002869	NEMVE01770	TCONS_00051574.p1
OG0002870	NEMVE07654	TCONS_00002023.p1
OG0002872	NEMVE16067	TCONS_00009347.p1
OG0002873	NEMVE21268, NEMVE05265, NEMVE12775	TCONS_00014159.p1
OG0002874	NEMVE17692	TCONS_00049627.p1
OG0002875	NEMVE22501	TCONS_00009978.p1
OG0002876	NEMVE07039	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1
OG0002879	NEMVE16982	TCONS_00001819.p1
OG0002880	NEMVE08232	TCONS_00045912.p1
OG0002881	NEMVE07676	TCONS_00051615.p1
OG0002882	NEMVE13655	TCONS_00004986.p1
OG0002884	NEMVE13675	TCONS_00036357.p1
OG0002886	NEMVE16793, NEMVE02608, NEMVE07918	TCONS_00028689.p1, TCONS_00028683.p1
OG0002887	NEMVE14564	TCONS_00053132.p1
OG0002888	NEMVE09800	TCONS_00014583.p1, TCONS_00014580.p1
OG0002889	NEMVE02255	TCONS_00049306.p1
OG0002890	NEMVE25436	TCONS_00007836.p1
OG0002891	NEMVE14385	TCONS_00053738.p1
OG0002892	NEMVE01470	TCONS_00001681.p1, TCONS_00014788.p1
OG0002893	NEMVE10580	TCONS_00022744.p1
OG0002894	NEMVE03536	TCONS_00010576.p1
OG0002895	NEMVE21938	TCONS_00029819.p1
OG0002897	NEMVE06961	TCONS_00041365.p1, TCONS_00031606.p1, TCONS_00041377.p1, TCONS_00032281.p1, TCONS_00041351.p1, TCONS_00041379.p1, TCONS_00031603.p1, TCONS_00031601.p1, TCONS_00031610.p1, TCONS_00031602.p1, TCONS_00041359.p1, TCONS_00041348.p1, TCONS_00041353.p1
OG0002899	NEMVE04557	TCONS_00051403.p1
OG0002900	NEMVE23547	TCONS_00029824.p1
OG0002901	NEMVE20872, NEMVE23803	TCONS_00001145.p1
OG0002904	NEMVE00938	TCONS_00031567.p1, TCONS_00031538.p1, TCONS_00031569.p1, TCONS_00031570.p1, TCONS_00031532.p1
OG0002906	NEMVE04843	TCONS_00009274.p1
OG0002907	NEMVE02943	TCONS_00028502.p1
OG0002908	NEMVE14541	TCONS_00055243.p1
OG0002908	NEMVE22083	TCONS_00008542.p1
OG0002909	NEMVE04695	TCONS_00047561.p1
OG0002910	NEMVE10376, NEMVE06917, NEMVE21001	TCONS_00028540.p1, TCONS_00028541.p1
OG0002911	NEMVE20293, NEMVE08989	TCONS_00026143.p1
OG0002912	NEMVE02596, NEMVE09847	TCONS_00007897.p1, TCONS_00008713.p1, TCONS_00007439.p1, TCONS_00003154.p1, TCONS_00003605.p1, TCONS_00003606.p1
OG0002913	NEMVE10491	TCONS_00056620.p1
OG0002914	NEMVE23150	TCONS_00046412.p1
OG0002915	NEMVE19643	TCONS_00020490.p1
OG0002917	NEMVE14947, NEMVE20867	TCONS_00021044.p1
OG0002919	NEMVE25654	TCONS_00029838.p1
OG0002921	NEMVE25771	TCONS_00005612.p1, TCONS_00005613.p2
OG0002922	NEMVE10039	TCONS_00025977.p1
OG0002923	NEMVE25758	TCONS_00007977.p1
OG0002924	NEMVE08139	TCONS_00019349.p1
OG0002925	NEMVE07774, NEMVE12372	TCONS_00018459.p1
OG0002926	NEMVE14101	TCONS_00028061.p1
OG0002927	NEMVE23439, NEMVE21167	TCONS_00004135.p1
OG0002944	NEMVE07941, NEMVE14748	TCONS_00016891.p1
OG0002945	NEMVE20667, NEMVE25829, NEMVE19739	TCONS_00014323.p1, TCONS_00014335.p1
OG0002947	NEMVE06658, NEMVE13386	TCONS_00047564.p1
OG0002948	NEMVE08172	TCONS_00050545.p1
OG0002949	NEMVE02841, NEMVE22682	TCONS_00014445.p1
OG0002950	NEMVE08665	TCONS_00014046.p1
OG0002952	NEMVE14872	TCONS_00042673.p1
OG0002953	NEMVE01967	TCONS_00048395.p1
OG0002954	NEMVE09987	TCONS_00023913.p1
OG0002955	NEMVE23334	TCONS_00011898.p1
OG0002956	NEMVE09856	TCONS_00029297.p1
OG0002957	NEMVE24351	TCONS_00022513.p1
OG0002958	NEMVE03054	TCONS_00035583.p1, TCONS_00035642.p1
OG0002958	NEMVE21529	TCONS_00035641.p1, TCONS_00035584.p1
OG0002959	NEMVE17634, NEMVE08292	TCONS_00010958.p1
OG0002960	NEMVE24935	TCONS_00016533.p1, TCONS_00039602.p1, TCONS_00039603.p1
OG0002961	NEMVE15141, NEMVE21670, NEMVE13757, NEMVE24574	TCONS_00011734.p1
OG0002962	NEMVE13850	TCONS_00013946.p1
OG0002964	NEMVE23109, NEMVE00411	TCONS_00013728.p1
OG0002967	NEMVE00059, NEMVE11778	TCONS_00034167.p1, TCONS_00034173.p1
OG0002968	NEMVE08461	TCONS_00000180.p1
OG0002973	NEMVE14446	TCONS_00048192.p1
OG0002974	NEMVE16053, NEMVE12234	TCONS_00009337.p1
OG0002975	NEMVE00359, NEMVE05044	TCONS_00010555.p1, TCONS_00016004.p1, TCONS_00010554.p1
OG0002975	NEMVE05062	TCONS_00016006.p1
OG0002976	NEMVE16983	TCONS_00028969.p1
OG0002977	NEMVE23902	TCONS_00004747.p1
OG0002978	NEMVE18285	TCONS_00010996.p1
OG0002979	NEMVE20703	TCONS_00000115.p1
OG0002981	NEMVE13758	TCONS_00009178.p1
OG0002982	NEMVE19019	TCONS_00002363.p1, TCONS_00002375.p1
OG0002983	NEMVE14799	TCONS_00002109.p1, TCONS_00002101.p1
OG0002984	NEMVE24430	TCONS_00014608.p1
OG0002985	NEMVE09374	TCONS_00042833.p1
OG0002987	NEMVE13966	TCONS_00026946.p1
OG0002988	NEMVE17993, NEMVE18119, NEMVE22698, NEMVE12168, NEMVE21696	TCONS_00056009.p1
OG0002989	NEMVE24838	TCONS_00049575.p1
OG0002990	NEMVE22509	TCONS_00027689.p1, TCONS_00027688.p1
OG0002991	NEMVE10995, NEMVE19941	TCONS_00030348.p1
OG0002992	NEMVE15343	TCONS_00020442.p1
OG0002994	NEMVE07053	TCONS_00038154.p1
OG0002994	NEMVE14678	TCONS_00008401.p1
OG0002995	NEMVE01173	TCONS_00010900.p1, TCONS_00010896.p1
OG0002995	NEMVE20944, NEMVE19293	TCONS_00010897.p1
OG0002996	NEMVE10362, NEMVE17763, NEMVE17761	TCONS_00049228.p1
OG0002997	NEMVE10464, NEMVE15011	TCONS_00053213.p1
OG0002997	NEMVE11044, NEMVE10721	TCONS_00021746.p1
OG0002998	NEMVE21235, NEMVE07505	TCONS_00022351.p1
OG0003000	NEMVE18438	TCONS_00039107.p1, TCONS_00039126.p1
OG0003001	NEMVE04781	TCONS_00002698.p1
OG0003002	NEMVE06701, NEMVE21583, NEMVE01740	TCONS_00056726.p1
OG0003005	NEMVE23085	TCONS_00053819.p1
OG0003005	NEMVE06949	TCONS_00003466.p1
OG0003006	NEMVE13182	TCONS_00014322.p1, TCONS_00014334.p1
OG0003008	NEMVE02620	TCONS_00014834.p1
OG0003010	NEMVE05883	TCONS_00036755.p1
OG0003011	NEMVE16402	TCONS_00044235.p1
OG0003012	NEMVE14500	TCONS_00048089.p1
OG0003013	NEMVE06720	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1
OG0003014	NEMVE14970	TCONS_00018508.p1
OG0003015	NEMVE06632	TCONS_00054582.p1
OG0003015	NEMVE08576, NEMVE00875, NEMVE19921, NEMVE08005, NEMVE07993, NEMVE00671, NEMVE01780, NEMVE06925, NEMVE00193, NEMVE07180, NEMVE07510, NEMVE11766, NEMVE09325, NEMVE04919, NEMVE08420	TCONS_00028099.p1
OG0003017	NEMVE14592, NEMVE20788	TCONS_00025399.p1
OG0003018	NEMVE13086	TCONS_00042596.p1
OG0003020	NEMVE13860, NEMVE14831	TCONS_00052089.p1, TCONS_00052085.p1, TCONS_00052088.p1
OG0003021	NEMVE17537, NEMVE17536	TCONS_00050470.p1, TCONS_00044206.p1
OG0003022	NEMVE16219	TCONS_00021935.p1
OG0003023	NEMVE03872	TCONS_00042741.p1
OG0003024	NEMVE15701, NEMVE14428	TCONS_00014173.p1
OG0003025	NEMVE18058	TCONS_00044903.p1
OG0003026	NEMVE16626	TCONS_00014720.p1, TCONS_00015662.p1
OG0003027	NEMVE24954	TCONS_00018446.p1
OG0003028	NEMVE23714	TCONS_00044915.p1
OG0003029	NEMVE01153	TCONS_00008363.p1
OG0003030	NEMVE22656	TCONS_00055499.p1
OG0003031	NEMVE15133	TCONS_00004052.p1
OG0003032	NEMVE01025	TCONS_00027563.p1
OG0003033	NEMVE12220, NEMVE10638, NEMVE10429, NEMVE11260, NEMVE11231, NEMVE10428, NEMVE11218, NEMVE19978, NEMVE25621	TCONS_00000889.p1
OG0003034	NEMVE18430	TCONS_00042530.p1
OG0003035	NEMVE09016	TCONS_00019341.p1
OG0003036	NEMVE06785, NEMVE14583	TCONS_00014973.p1
OG0003037	NEMVE16728	TCONS_00012033.p1
OG0003038	NEMVE01498	TCONS_00039831.p1
OG0003039	NEMVE01445	TCONS_00029796.p1
OG0003041	NEMVE00931	TCONS_00017725.p1, TCONS_00044813.p1
OG0003042	NEMVE06974, NEMVE01686	TCONS_00054889.p1
OG0003043	NEMVE04685	TCONS_00042430.p1
OG0003044	NEMVE23709, NEMVE22835	TCONS_00004867.p1
OG0003045	NEMVE10197	TCONS_00056867.p1
OG0003045	NEMVE22197	TCONS_00021219.p1
OG0003046	NEMVE00912	TCONS_00018079.p1
OG0003048	NEMVE11900	TCONS_00009304.p1
OG0003049	NEMVE20256	TCONS_00054626.p1, TCONS_00054702.p1
OG0003051	NEMVE13742	TCONS_00026476.p1, TCONS_00022396.p1
OG0003052	NEMVE21843, NEMVE16809	TCONS_00027167.p1
OG0003053	NEMVE09913	TCONS_00054310.p1
OG0003054	NEMVE10073	TCONS_00021522.p1
OG0003055	NEMVE03488	TCONS_00054282.p1
OG0003056	NEMVE08587	TCONS_00000638.p1
OG0003057	NEMVE15860, NEMVE22167	TCONS_00000589.p1
OG0003058	NEMVE02311, NEMVE06214, NEMVE08497	TCONS_00017801.p1
OG0003059	NEMVE14365	TCONS_00010865.p1, TCONS_00009506.p1, TCONS_00010866.p1
OG0003060	NEMVE06198	TCONS_00053579.p1, TCONS_00053576.p1
OG0003062	NEMVE24622	TCONS_00009277.p1
OG0003063	NEMVE05637	TCONS_00047299.p1
OG0003064	NEMVE14804	TCONS_00032013.p2
OG0003065	NEMVE19798, NEMVE01502	TCONS_00040405.p1
OG0003066	NEMVE23872	TCONS_00037980.p1
OG0003067	NEMVE22043	TCONS_00027360.p1
OG0003069	NEMVE09720, NEMVE22839, NEMVE06688	TCONS_00022197.p1, TCONS_00022198.p1, TCONS_00036468.p1
OG0003071	NEMVE22922	TCONS_00045257.p1
OG0003072	NEMVE06185	TCONS_00048899.p1
OG0003074	NEMVE07409	TCONS_00008081.p1
OG0003075	NEMVE08481, NEMVE06766	TCONS_00042477.p1
OG0003077	NEMVE26018, NEMVE14523	TCONS_00012670.p1
OG0003078	NEMVE06351	TCONS_00011470.p1
OG0003079	NEMVE15110	TCONS_00029793.p1
OG0003081	NEMVE03177, NEMVE13909	TCONS_00013814.p1, TCONS_00012600.p1, TCONS_00013816.p1, TCONS_00013815.p1
OG0003084	NEMVE17306	TCONS_00042337.p1, TCONS_00042338.p1
OG0003085	NEMVE02968	TCONS_00055899.p1
OG0003085	NEMVE03695	TCONS_00034701.p1, TCONS_00034698.p1, TCONS_00056482.p1, TCONS_00056499.p1, TCONS_00056497.p1, TCONS_00056481.p1
OG0003086	NEMVE01170, NEMVE01723	TCONS_00026260.p1, TCONS_00026114.p1, TCONS_00029205.p1
OG0003099	NEMVE16155	TCONS_00025181.p1
OG0003101	NEMVE07960	TCONS_00017184.p1
OG0003103	NEMVE17815, NEMVE09551	TCONS_00013562.p1, TCONS_00012395.p1
OG0003104	NEMVE05338	TCONS_00055183.p1, TCONS_00055155.p1
OG0003105	NEMVE20895, NEMVE14871, NEMVE08962	TCONS_00028837.p1
OG0003107	NEMVE04878	TCONS_00007437.p1
OG0003108	NEMVE21879	TCONS_00035993.p1
OG0003109	NEMVE24436, NEMVE19916, NEMVE18091, NEMVE24291	TCONS_00014595.p1
OG0003110	NEMVE22391	TCONS_00021811.p1
OG0003111	NEMVE22410	TCONS_00053315.p1, TCONS_00053316.p1, TCONS_00053005.p1, TCONS_00053006.p1
OG0003112	NEMVE05734	TCONS_00030053.p1, TCONS_00030052.p1
OG0003113	NEMVE15155, NEMVE20084, NEMVE03544	TCONS_00045475.p1
OG0003113	NEMVE14843	TCONS_00045447.p1, TCONS_00045473.p1
OG0003114	NEMVE14366, NEMVE00009, NEMVE13168, NEMVE12974, NEMVE03951	TCONS_00011587.p1
OG0003115	NEMVE00301	TCONS_00028290.p1
OG0003116	NEMVE13077	TCONS_00043730.p1
OG0003118	NEMVE06986	TCONS_00020273.p1
OG0003119	NEMVE25471	TCONS_00041056.p1
OG0003121	NEMVE06066	TCONS_00028552.p1
OG0003122	NEMVE14780	TCONS_00009581.p1
OG0003122	NEMVE01334	TCONS_00048359.p1
OG0003124	NEMVE07294	TCONS_00005423.p1
OG0003125	NEMVE08001	TCONS_00039975.p1
OG0003127	NEMVE23321, NEMVE12556	TCONS_00010397.p1
OG0003128	NEMVE24270	TCONS_00006238.p1
OG0003129	NEMVE13080, NEMVE11504	TCONS_00018005.p1, TCONS_00017999.p1, TCONS_00018004.p1, TCONS_00018000.p1, TCONS_00018001.p1
OG0003130	NEMVE01488, NEMVE21603	TCONS_00006397.p1
OG0003131	NEMVE22604	TCONS_00005152.p1
OG0003132	NEMVE18843	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1
OG0003133	NEMVE01926	TCONS_00007944.p1
OG0003134	NEMVE25482	TCONS_00008606.p1
OG0003135	NEMVE14450	TCONS_00011843.p1
OG0003136	NEMVE18312	TCONS_00010930.p1
OG0003138	NEMVE08372	TCONS_00050755.p1
OG0003140	NEMVE23520	TCONS_00028144.p1
OG0003141	NEMVE13946	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1
OG0003142	NEMVE18327	TCONS_00029198.p1
OG0003143	NEMVE19221	TCONS_00028047.p1
OG0003144	NEMVE13803	TCONS_00000595.p1
OG0003145	NEMVE22594, NEMVE14437	TCONS_00014971.p1
OG0003146	NEMVE21927	TCONS_00018409.p1, TCONS_00018423.p1
OG0003147	NEMVE02983	TCONS_00026561.p1
OG0003148	NEMVE09246	TCONS_00011185.p1
OG0003149	NEMVE13799	TCONS_00029158.p1
OG0003150	NEMVE11610, NEMVE19993, NEMVE19992, NEMVE00919	TCONS_00021955.p1
OG0003151	NEMVE16806, NEMVE23231	TCONS_00020486.p1
OG0003153	NEMVE14674	TCONS_00007590.p1
OG0003154	NEMVE25099	TCONS_00052774.p1, TCONS_00052813.p1
OG0003155	NEMVE02938	TCONS_00014244.p1, TCONS_00014093.p1
OG0003156	NEMVE19363	TCONS_00002247.p1
OG0003156	NEMVE21986	TCONS_00002246.p1
OG0003157	NEMVE04632	TCONS_00043932.p1
OG0003158	NEMVE04924	TCONS_00002576.p1
OG0003159	NEMVE13613, NEMVE14314	TCONS_00055457.p1
OG0003160	NEMVE13326	TCONS_00026054.p1
OG0003161	NEMVE04772	TCONS_00011327.p1
OG0003162	NEMVE13463	TCONS_00011068.p1, TCONS_00011067.p1, TCONS_00011066.p1
OG0003163	NEMVE21987	TCONS_00029492.p1
OG0003164	NEMVE17247	TCONS_00044053.p1
OG0003165	NEMVE08402	TCONS_00002241.p1
OG0003167	NEMVE20093, NEMVE19857, NEMVE11737, NEMVE25876	TCONS_00006140.p1, TCONS_00006160.p1
OG0003169	NEMVE23426	TCONS_00053814.p1
OG0003171	NEMVE00958	TCONS_00037765.p1
OG0003172	NEMVE13880	TCONS_00004769.p1, TCONS_00057202.p1
OG0003173	NEMVE25437	TCONS_00005896.p1
OG0003173	NEMVE05436	TCONS_00005903.p1
OG0003174	NEMVE00181, NEMVE14667	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1
OG0003175	NEMVE10111, NEMVE15002	TCONS_00003127.p1
OG0003176	NEMVE05784, NEMVE14676	TCONS_00030621.p1, TCONS_00030620.p1
OG0003178	NEMVE05084	TCONS_00012175.p1
OG0003179	NEMVE14494, NEMVE20675	TCONS_00031402.p1
OG0003180	NEMVE24273	TCONS_00006051.p1
OG0003181	NEMVE09804	TCONS_00012251.p1
OG0003182	NEMVE14953	TCONS_00007597.p1
OG0003183	NEMVE14853	TCONS_00020630.p1
OG0003184	NEMVE14706	TCONS_00031430.p1
OG0003185	NEMVE11278	TCONS_00036463.p1
OG0003186	NEMVE00674	TCONS_00001683.p1
OG0003187	NEMVE20444, NEMVE23086	TCONS_00054634.p1
OG0003188	NEMVE13336	TCONS_00027939.p1
OG0003189	NEMVE07613	TCONS_00001707.p1
OG0003191	NEMVE13976	TCONS_00003984.p1
OG0003192	NEMVE03402	TCONS_00003034.p1
OG0003193	NEMVE09272	TCONS_00022403.p1
OG0003194	NEMVE21245, NEMVE03000	TCONS_00015839.p1
OG0003195	NEMVE25963, NEMVE10862	TCONS_00012666.p1
OG0003196	NEMVE09009, NEMVE09005	TCONS_00007011.p1
OG0003197	NEMVE09274	TCONS_00021731.p1
OG0003199	NEMVE25466	TCONS_00054864.p1, TCONS_00054865.p1
OG0003200	NEMVE06404, NEMVE11235	TCONS_00045357.p1
OG0003202	NEMVE08285	TCONS_00030468.p1
OG0003204	NEMVE04641	TCONS_00041693.p1
OG0003205	NEMVE11482	TCONS_00028178.p1
OG0003206	NEMVE13786	TCONS_00042722.p1
OG0003207	NEMVE13760	TCONS_00043267.p1, TCONS_00030185.p1
OG0003208	NEMVE13391	TCONS_00048913.p1
OG0003211	NEMVE25111	TCONS_00038940.p1, TCONS_00006794.p1
OG0003212	NEMVE08610	TCONS_00038921.p1, TCONS_00005698.p1
OG0003213	NEMVE20699, NEMVE15231	TCONS_00029459.p1
OG0003214	NEMVE11275, NEMVE11276, NEMVE19887	TCONS_00056343.p1, TCONS_00056311.p1
OG0003215	NEMVE05074	TCONS_00004511.p1
OG0003217	NEMVE25774	TCONS_00053417.p1
OG0003218	NEMVE06170	TCONS_00022948.p1
OG0003221	NEMVE24005	TCONS_00018637.p1
OG0003223	NEMVE13687	TCONS_00008858.p1
OG0003224	NEMVE07475	TCONS_00019205.p1
OG0003225	NEMVE14015	TCONS_00034983.p1
OG0003226	NEMVE20833, NEMVE10372, NEMVE19663	TCONS_00037381.p1
OG0003227	NEMVE21244	TCONS_00026520.p1
OG0003228	NEMVE06914	TCONS_00010782.p1
OG0003230	NEMVE21692	TCONS_00027696.p1
OG0003231	NEMVE13764	TCONS_00045218.p1
OG0003234	NEMVE03676	TCONS_00043599.p1
OG0003235	NEMVE11954, NEMVE22173	TCONS_00049408.p1
OG0003236	NEMVE24262	TCONS_00019350.p1, TCONS_00013892.p1
OG0003238	NEMVE23364	TCONS_00019863.p1
OG0003239	NEMVE13113	TCONS_00029442.p1
OG0003251	NEMVE01548	TCONS_00007188.p1, TCONS_00007189.p1
OG0003252	NEMVE13979	TCONS_00003543.p1
OG0003253	NEMVE23463	TCONS_00029368.p1
OG0003254	NEMVE05092	TCONS_00010837.p1
OG0003255	NEMVE09782	TCONS_00020100.p1
OG0003257	NEMVE13838	TCONS_00010797.p1
OG0003258	NEMVE07151	TCONS_00051629.p1
OG0003260	NEMVE15106	TCONS_00054519.p1
OG0003261	NEMVE25094	TCONS_00018872.p1
OG0003263	NEMVE22513	TCONS_00013622.p1
OG0003264	NEMVE15698	TCONS_00046364.p2
OG0003265	NEMVE09756	TCONS_00049250.p1
OG0003266	NEMVE14097	TCONS_00041005.p1, TCONS_00040991.p1, TCONS_00040993.p1
OG0003267	NEMVE16965	TCONS_00031423.p1
OG0003268	NEMVE11716, NEMVE22429	TCONS_00008149.p1
OG0003269	NEMVE24476	TCONS_00013521.p1
OG0003270	NEMVE21786	TCONS_00049298.p1, TCONS_00049296.p1
OG0003271	NEMVE16628	TCONS_00029343.p1, TCONS_00028333.p1
OG0003272	NEMVE06426	TCONS_00043871.p1
OG0003273	NEMVE13710	TCONS_00009692.p1
OG0003274	NEMVE02609, NEMVE02509	TCONS_00008525.p1, TCONS_00003310.p1, TCONS_00020324.p1, TCONS_00038139.p1, TCONS_00022850.p1, TCONS_00051398.p1, TCONS_00042916.p1, TCONS_00020652.p1, TCONS_00040604.p1, TCONS_00010616.p1, TCONS_00038140.p1, TCONS_00035438.p1, TCONS_00006863.p1, TCONS_00045465.p1, TCONS_00032909.p1, TCONS_00033396.p1
OG0003276	NEMVE23236	TCONS_00016002.p1, TCONS_00010557.p1
OG0003277	NEMVE24088	TCONS_00049210.p1
OG0003278	NEMVE03405	TCONS_00010775.p1
OG0003279	NEMVE14441	TCONS_00041744.p1
OG0003281	NEMVE23592	TCONS_00021791.p1
OG0003283	NEMVE00381, NEMVE23430	TCONS_00049262.p1
OG0003284	NEMVE16097, NEMVE21149	TCONS_00002839.p1, TCONS_00002854.p1
OG0003286	NEMVE10573	TCONS_00013948.p1
OG0003287	NEMVE08529	TCONS_00057175.p1
OG0003288	NEMVE04690, NEMVE13954	TCONS_00043817.p1
OG0003290	NEMVE01103	TCONS_00015060.p1
OG0003291	NEMVE10692, NEMVE20230	TCONS_00005261.p1
OG0003292	NEMVE16550	TCONS_00018846.p1
OG0003293	NEMVE04909, NEMVE20380	TCONS_00019456.p1
OG0003294	NEMVE06441	TCONS_00042669.p1
OG0003295	NEMVE04859	TCONS_00027108.p1
