Orthogroup	NEMVE	STRPU_ok
OG0004176	NEMVE13135	STRPU_05147, STRPU_05071
OG0004178	NEMVE24562	STRPU_23007, STRPU_00881
OG0004179	NEMVE13848	STRPU_08384
OG0004180	NEMVE06343	STRPU_14125, STRPU_14113
OG0004181	NEMVE18763	STRPU_05420, STRPU_05421
OG0004183	NEMVE25375	STRPU_20295
OG0004186	NEMVE14257, NEMVE25645	STRPU_21395
OG0004187	NEMVE13250	STRPU_26055
OG0004188	NEMVE15828	STRPU_16239, STRPU_16200, STRPU_10934
OG0004189	NEMVE17967	STRPU_15403
OG0004190	NEMVE24804	STRPU_08808
OG0004197	NEMVE25880	STRPU_24927, STRPU_24926, STRPU_24925
OG0004198	NEMVE22383	STRPU_22505
OG0004215	NEMVE23791	STRPU_14765, STRPU_02559
OG0004216	NEMVE11628	STRPU_26208
OG0004217	NEMVE07703	STRPU_04965
OG0004218	NEMVE21685	STRPU_14308
OG0004219	NEMVE22540, NEMVE20986	STRPU_24948
OG0004220	NEMVE14904	STRPU_26863
OG0004222	NEMVE22431	STRPU_21148
OG0004223	NEMVE14495	STRPU_24406
OG0004225	NEMVE12928, NEMVE06699	STRPU_23672, STRPU_23647
OG0004226	NEMVE24092, NEMVE20295	STRPU_13717
OG0004227	NEMVE13579	STRPU_11362
OG0004228	NEMVE14091	STRPU_12983
OG0004229	NEMVE10839	STRPU_04722
OG0004230	NEMVE20221, NEMVE15013	STRPU_03309
OG0004231	NEMVE25640, NEMVE19289	STRPU_26733
OG0004232	NEMVE05374	STRPU_10212
OG0004233	NEMVE05082	STRPU_11044, STRPU_00382
OG0004234	NEMVE17554	STRPU_11065
OG0004235	NEMVE17389	STRPU_02170, STRPU_09201, STRPU_02169, STRPU_09197
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	STRPU_20693
OG0004237	NEMVE24212	STRPU_05856
OG0004239	NEMVE09798	STRPU_20308
OG0004240	NEMVE02594, NEMVE02188	STRPU_20696
OG0004241	NEMVE17443	STRPU_06100
OG0004242	NEMVE14789	STRPU_27250
OG0004243	NEMVE13950	STRPU_25021
OG0004244	NEMVE21955	STRPU_22838
OG0004245	NEMVE22952	STRPU_09672
OG0004246	NEMVE13565	STRPU_22152
OG0004247	NEMVE00266	STRPU_03726
OG0004248	NEMVE20564, NEMVE10713	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	NEMVE07696	STRPU_05688
OG0004250	NEMVE05051	STRPU_20579
OG0004251	NEMVE19617, NEMVE25778	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	NEMVE15040	STRPU_06470, STRPU_06473
OG0004253	NEMVE06410	STRPU_14726
OG0004254	NEMVE02453	STRPU_04154
OG0004255	NEMVE24360	STRPU_11353
OG0004257	NEMVE24614	STRPU_15432
OG0004258	NEMVE23518	STRPU_05921
OG0004259	NEMVE22430	STRPU_27359
OG0004260	NEMVE15889, NEMVE21330	STRPU_22106
OG0004261	NEMVE20799, NEMVE22436	STRPU_25985
OG0004262	NEMVE04762	STRPU_21542
OG0004263	NEMVE05868	STRPU_13850
OG0004265	NEMVE06493	STRPU_26380
OG0004266	NEMVE13429	STRPU_15217, STRPU_15164, STRPU_15165
OG0004267	NEMVE06676	STRPU_12036
OG0004268	NEMVE09145	STRPU_04469
OG0004269	NEMVE11660	STRPU_09466
OG0004270	NEMVE05372	STRPU_27064
OG0004271	NEMVE12955, NEMVE13196	STRPU_21998
OG0004272	NEMVE14903	STRPU_26435
OG0004273	NEMVE01963	STRPU_08464
OG0004274	NEMVE13344	STRPU_25495
OG0004275	NEMVE13750	STRPU_16562, STRPU_16544
OG0004276	NEMVE18577	STRPU_25263
OG0004277	NEMVE09367, NEMVE25827, NEMVE21668	STRPU_17561, STRPU_17589
OG0004278	NEMVE11125	STRPU_26571
OG0004279	NEMVE02937, NEMVE18790	STRPU_19399
OG0004280	NEMVE06242	STRPU_16617
OG0004281	NEMVE01299, NEMVE02877	STRPU_03363
OG0004282	NEMVE15059	STRPU_24365
OG0004284	NEMVE10541	STRPU_10181
OG0004285	NEMVE13116	STRPU_09806
OG0004286	NEMVE09457, NEMVE02864	STRPU_16779, STRPU_01753, STRPU_16776, STRPU_16778
OG0004287	NEMVE10700	STRPU_20550
OG0004288	NEMVE18710	STRPU_25897
OG0004289	NEMVE18867	STRPU_20972
OG0004290	NEMVE01915	STRPU_25362
OG0004291	NEMVE06141	STRPU_21078
OG0004292	NEMVE11084	STRPU_18201
OG0004295	NEMVE08615	STRPU_18784
OG0004296	NEMVE21716	STRPU_04115
OG0004297	NEMVE05511	STRPU_20036
OG0004298	NEMVE18586	STRPU_00904, STRPU_23030
OG0004299	NEMVE07833	STRPU_05475
OG0004300	NEMVE08965	STRPU_21999
OG0004301	NEMVE15665	STRPU_02519, STRPU_15137
OG0004302	NEMVE13868	STRPU_14723
OG0004303	NEMVE14939, NEMVE00925	STRPU_06629
OG0004304	NEMVE02041	STRPU_10222
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	STRPU_10897, STRPU_10895
OG0004306	NEMVE02836	STRPU_00569, STRPU_07534
OG0004307	NEMVE14393	STRPU_08356
OG0004308	NEMVE20752	STRPU_17528
OG0004309	NEMVE21890	STRPU_11289
OG0004310	NEMVE21788	STRPU_22930
OG0004312	NEMVE14123	STRPU_26183
OG0004313	NEMVE22183	STRPU_14247
OG0004314	NEMVE10498	STRPU_19410
OG0004315	NEMVE18139	STRPU_09779
OG0004316	NEMVE13067	STRPU_16713
OG0004317	NEMVE21704, NEMVE16794	STRPU_14184
OG0004318	NEMVE17782, NEMVE25004	STRPU_08553
OG0004319	NEMVE06670	STRPU_11528
OG0004320	NEMVE20738, NEMVE18734	STRPU_06054
OG0004321	NEMVE19590	STRPU_04553
OG0004322	NEMVE08718, NEMVE05406	STRPU_07127
OG0004323	NEMVE00970	STRPU_17059, STRPU_17055, STRPU_17053, STRPU_17057
OG0004324	NEMVE07951	STRPU_24904
OG0004325	NEMVE14783	STRPU_13245
OG0004327	NEMVE10956	STRPU_24331, STRPU_05772
OG0004328	NEMVE25033	STRPU_24297
OG0004329	NEMVE14876	STRPU_09615
OG0004330	NEMVE01493	STRPU_21871
OG0004331	NEMVE22843, NEMVE02042	STRPU_21658, STRPU_21723
OG0004332	NEMVE14173	STRPU_03284, STRPU_03249
OG0004333	NEMVE02002	STRPU_24897
OG0004334	NEMVE13239	STRPU_18166, STRPU_18150
OG0004335	NEMVE03938	STRPU_05371
OG0004338	NEMVE13087	STRPU_05398
OG0004339	NEMVE18494, NEMVE24915	STRPU_14320
OG0004340	NEMVE17425	STRPU_08486
OG0004341	NEMVE15556	STRPU_09085, STRPU_02058
OG0004341	NEMVE05259	STRPU_02059, STRPU_09086
OG0004342	NEMVE23268	STRPU_05762
OG0004343	NEMVE01964	STRPU_05384
OG0004344	NEMVE02635	STRPU_22062
OG0004345	NEMVE06527	STRPU_19863, STRPU_19890
OG0004346	NEMVE13974	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004347	NEMVE25932	STRPU_02516, STRPU_15134
OG0004348	NEMVE25252	STRPU_06508
OG0004349	NEMVE22471	STRPU_23509
OG0004350	NEMVE13828	STRPU_16900
OG0004351	NEMVE00918	STRPU_10892
OG0004352	NEMVE24736	STRPU_10734
OG0004353	NEMVE13665	STRPU_10473
OG0004354	NEMVE20729, NEMVE09507	STRPU_03448
OG0004355	NEMVE10193	STRPU_24976
OG0004356	NEMVE00913	STRPU_16141, STRPU_16134
OG0004357	NEMVE08918	STRPU_07481
OG0004358	NEMVE08331	STRPU_23362
OG0004359	NEMVE11194, NEMVE05627	STRPU_23834, STRPU_23872
OG0004360	NEMVE21274, NEMVE08954	STRPU_24625
OG0004361	NEMVE02934	STRPU_12471
OG0004362	NEMVE06585	STRPU_01645, STRPU_11982
OG0004363	NEMVE20708	STRPU_03832, STRPU_04504
OG0004364	NEMVE22420, NEMVE15837	STRPU_21818
OG0004365	NEMVE13126	STRPU_21985
OG0004366	NEMVE01469	STRPU_25733
OG0004367	NEMVE25724, NEMVE16633, NEMVE21869	STRPU_21494, STRPU_21485
OG0004368	NEMVE24990	STRPU_19467
OG0004369	NEMVE10451	STRPU_19645, STRPU_19675
OG0004370	NEMVE13399, NEMVE21469	STRPU_06731
OG0004372	NEMVE00915, NEMVE20036	STRPU_18914
OG0004373	NEMVE14057, NEMVE19923	STRPU_18651
OG0004374	NEMVE23199, NEMVE20953	STRPU_14956, STRPU_14987
OG0004375	NEMVE20939, NEMVE22727	STRPU_21903
OG0004376	NEMVE09342	STRPU_14838
OG0004377	NEMVE23502	STRPU_13587, STRPU_01605
OG0004378	NEMVE08774	STRPU_14220
OG0004379	NEMVE13525	STRPU_12632
OG0004380	NEMVE13704	STRPU_04047
OG0004381	NEMVE00013, NEMVE20297	STRPU_27030
OG0004383	NEMVE23000	STRPU_20811
OG0004384	NEMVE10110	STRPU_21328
OG0004385	NEMVE05533	STRPU_20019
OG0004388	NEMVE10684	STRPU_07888
OG0004389	NEMVE25116	STRPU_18432, STRPU_18475
OG0004390	NEMVE18831	STRPU_20364
OG0004391	NEMVE25027	STRPU_04771
OG0004392	NEMVE06757	STRPU_04849
OG0004393	NEMVE03424	STRPU_10284
OG0004394	NEMVE13031	STRPU_05865
OG0004395	NEMVE01603, NEMVE20434	STRPU_23960, STRPU_23934
OG0004396	NEMVE14513	STRPU_10960
OG0004398	NEMVE08807	STRPU_14743
OG0004399	NEMVE06137	STRPU_23354
OG0004400	NEMVE09297	STRPU_24835
OG0004401	NEMVE15063	STRPU_22184
OG0004402	NEMVE14293	STRPU_05533, STRPU_05593
OG0004403	NEMVE13305	STRPU_22439
OG0004404	NEMVE14747	STRPU_03631
OG0004405	NEMVE21826	STRPU_09173, STRPU_02136
OG0004406	NEMVE07905	STRPU_20717
OG0004407	NEMVE01541	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	NEMVE12839	STRPU_06859, STRPU_06855
OG0004409	NEMVE24584	STRPU_21996
OG0004413	NEMVE00900	STRPU_23910
OG0004414	NEMVE23559	STRPU_24538, STRPU_24539
OG0004415	NEMVE22453	STRPU_13688, STRPU_02388
OG0004417	NEMVE05869	STRPU_19276, STRPU_00411
OG0004418	NEMVE17982	STRPU_12510, STRPU_12484
OG0004419	NEMVE11160	STRPU_09977, STRPU_09954
OG0004420	NEMVE10078	STRPU_11444
OG0004423	NEMVE08914	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	NEMVE02966	STRPU_23668, STRPU_23642
OG0004425	NEMVE23884	STRPU_24641
OG0004426	NEMVE14125	STRPU_20530, STRPU_20532
OG0004457	NEMVE03055	STRPU_25739
OG0004458	NEMVE16941	STRPU_01994, STRPU_16944, STRPU_16959, STRPU_16957, STRPU_02009, STRPU_02007, STRPU_16965, STRPU_18047, STRPU_01757
OG0004459	NEMVE07035	STRPU_09571
OG0004460	NEMVE18796	STRPU_26151
OG0004462	NEMVE13727	STRPU_06172
OG0004463	NEMVE14756	STRPU_15084
OG0004465	NEMVE21926	STRPU_07028
OG0004467	NEMVE02056	STRPU_15008
OG0004468	NEMVE08237	STRPU_15279
OG0004471	NEMVE04795	STRPU_23984
OG0004472	NEMVE00917	STRPU_10341
OG0004473	NEMVE18185	STRPU_17247
OG0004473	NEMVE18186	STRPU_17245, STRPU_17246
OG0004474	NEMVE07662	STRPU_11443
OG0004475	NEMVE08034	STRPU_02128
OG0004476	NEMVE06718	STRPU_05459
OG0004478	NEMVE22692	STRPU_25354
OG0004479	NEMVE01055	STRPU_25490
OG0004480	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756	STRPU_03305
OG0004481	NEMVE25241	STRPU_27176
OG0004482	NEMVE04942	STRPU_22933, STRPU_22934
OG0004483	NEMVE22140	STRPU_22442
OG0004484	NEMVE13818	STRPU_11038, STRPU_00376
OG0004486	NEMVE14675	STRPU_25549, STRPU_00815
OG0004487	NEMVE11590	STRPU_05739
OG0004488	NEMVE08819	STRPU_26430
OG0004489	NEMVE22535	STRPU_01983, STRPU_22823
OG0004490	NEMVE03491	STRPU_10416
OG0004491	NEMVE23478	STRPU_26194
OG0004492	NEMVE13230	STRPU_14985, STRPU_14954
OG0004493	NEMVE10267	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	NEMVE01991, NEMVE12026	STRPU_08650
OG0004495	NEMVE18943	STRPU_20165, STRPU_20159
OG0004497	NEMVE00899	STRPU_25842
OG0004498	NEMVE10128	STRPU_25250
OG0004499	NEMVE21044, NEMVE07898	STRPU_21553
OG0004500	NEMVE13883	STRPU_07478
OG0004501	NEMVE10634	STRPU_16986
OG0004502	NEMVE17968, NEMVE07577	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	NEMVE12347, NEMVE05528	STRPU_05123, STRPU_05048
OG0004505	NEMVE13485	STRPU_24031, STRPU_02633
OG0004506	NEMVE15612	STRPU_09238
OG0004507	NEMVE21959	STRPU_26831
OG0004508	NEMVE13524	STRPU_12775, STRPU_02362
OG0004509	NEMVE14984	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	NEMVE07681	STRPU_05336
OG0004511	NEMVE23558	STRPU_25065
OG0004512	NEMVE05081	STRPU_21468
OG0004513	NEMVE22677	STRPU_24975
OG0004514	NEMVE19912, NEMVE25850	STRPU_14566
OG0004515	NEMVE16698	STRPU_09715, STRPU_09759
OG0004516	NEMVE01959	STRPU_15095
OG0004517	NEMVE09567	STRPU_08537
OG0004518	NEMVE05509	STRPU_20077, STRPU_20104
OG0004519	NEMVE01745	STRPU_23291
OG0004520	NEMVE23460	STRPU_06769
OG0004521	NEMVE25173, NEMVE25174, NEMVE02614	STRPU_15629, STRPU_15616
OG0004522	NEMVE10390	STRPU_08002
OG0004523	NEMVE24572	STRPU_26732
OG0004524	NEMVE23429	STRPU_18681
OG0004525	NEMVE09848	STRPU_08186
OG0004526	NEMVE00195	STRPU_19898, STRPU_19872
OG0004527	NEMVE09810	STRPU_08149
OG0004529	NEMVE14754	STRPU_24902
OG0004530	NEMVE14962	STRPU_05253, STRPU_05269
OG0004531	NEMVE13941	STRPU_05466
OG0004532	NEMVE06307	STRPU_09265
OG0004534	NEMVE06444	STRPU_04976
OG0004535	NEMVE14895	STRPU_20971
OG0004536	NEMVE24546	STRPU_07016
OG0004537	NEMVE06806, NEMVE06793	STRPU_20100, STRPU_20122
OG0004538	NEMVE11904, NEMVE14557	STRPU_21077
OG0004539	NEMVE06340	STRPU_00731, STRPU_20735
OG0004540	NEMVE14340	STRPU_24633
OG0004541	NEMVE09057, NEMVE10568	STRPU_16941, STRPU_16932, STRPU_11408, STRPU_11409
OG0004542	NEMVE22875	STRPU_12852, STRPU_12862
OG0004543	NEMVE15333	STRPU_22430
OG0004544	NEMVE13619	STRPU_22295
OG0004545	NEMVE09905	STRPU_18557
OG0004546	NEMVE24991	STRPU_20037
OG0004548	NEMVE24852	STRPU_20408
OG0004549	NEMVE23165	STRPU_12502, STRPU_00638, STRPU_12501
OG0004550	NEMVE24073	STRPU_11539
OG0004551	NEMVE05944	STRPU_13302
OG0004552	NEMVE14503	STRPU_06150
OG0004553	NEMVE24685	STRPU_17878
OG0004554	NEMVE24554, NEMVE20303	STRPU_16784
OG0004555	NEMVE05464	STRPU_25721
OG0004557	NEMVE22368	STRPU_13516
OG0004558	NEMVE07860, NEMVE19747	STRPU_00553, STRPU_10690
OG0004559	NEMVE09979	STRPU_01434, STRPU_08736
OG0004560	NEMVE20612	STRPU_06539, STRPU_06561
OG0004561	NEMVE09729	STRPU_06803
OG0004562	NEMVE10816	STRPU_22689, STRPU_23600, STRPU_23601, STRPU_23602, STRPU_23603, STRPU_23599, STRPU_23295
OG0004563	NEMVE13109, NEMVE21039	STRPU_12094
OG0004564	NEMVE10745	STRPU_20730, STRPU_00727
OG0004565	NEMVE09490	STRPU_21813
OG0004566	NEMVE05423	STRPU_07797
OG0004567	NEMVE08979	STRPU_24575
OG0004568	NEMVE02936	STRPU_20635
OG0004569	NEMVE11455, NEMVE25874	STRPU_15605, STRPU_02203
OG0004570	NEMVE09472	STRPU_21345
OG0004571	NEMVE12245	STRPU_00500, STRPU_15931
OG0004572	NEMVE09747	STRPU_25507, STRPU_08793
OG0004573	NEMVE10987, NEMVE20146	STRPU_15071
OG0004574	NEMVE20279, NEMVE11028	STRPU_12120, STRPU_12154
OG0004576	NEMVE24443	STRPU_09627
OG0004577	NEMVE25631	STRPU_26190
OG0004578	NEMVE22684	STRPU_19395
OG0004579	NEMVE14497	STRPU_22367
OG0004580	NEMVE01972, NEMVE13068, NEMVE12045	STRPU_11267, STRPU_11229
OG0004581	NEMVE20283, NEMVE10061	STRPU_06299, STRPU_06345
OG0004582	NEMVE02471, NEMVE09353	STRPU_18765
OG0004583	NEMVE13969	STRPU_07152
OG0004584	NEMVE24702	STRPU_16995
OG0004585	NEMVE22328	STRPU_25453
OG0004587	NEMVE04673	STRPU_05894
OG0004588	NEMVE13733, NEMVE18431	STRPU_15207, STRPU_15264
OG0004589	NEMVE22288	STRPU_14409
OG0004590	NEMVE25895, NEMVE18908	STRPU_02506, STRPU_15126
OG0004591	NEMVE22517	STRPU_08487, STRPU_02185, STRPU_09222
OG0004592	NEMVE04397	STRPU_16297, STRPU_16316
OG0004593	NEMVE14593	STRPU_09569
OG0004594	NEMVE14570	STRPU_01638, STRPU_11974
OG0004595	NEMVE23888	STRPU_22021
OG0004596	NEMVE03724	STRPU_15814, STRPU_15861
OG0004596	NEMVE14349	STRPU_15860
OG0004598	NEMVE02671	STRPU_24226
OG0004599	NEMVE14260, NEMVE17942	STRPU_22193
OG0004600	NEMVE18939	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	NEMVE24185	STRPU_20311
OG0004602	NEMVE14888	STRPU_02109, STRPU_09139
OG0004603	NEMVE10302	STRPU_08936
OG0004605	NEMVE13200	STRPU_08470
OG0004606	NEMVE10087	STRPU_24552
OG0004608	NEMVE24939	STRPU_21130
OG0004609	NEMVE13242	STRPU_14843
OG0004610	NEMVE14987	STRPU_26960
OG0004611	NEMVE16538	STRPU_19068
OG0004612	NEMVE06661	STRPU_22551
OG0004613	NEMVE14649, NEMVE02540	STRPU_23508
OG0004614	NEMVE16785	STRPU_21766, STRPU_21702
OG0004616	NEMVE13537	STRPU_24959
OG0004617	NEMVE23874	STRPU_11791
OG0004618	NEMVE08467, NEMVE02644, NEMVE08128	STRPU_05168, STRPU_05089
OG0004619	NEMVE14883, NEMVE00286	STRPU_13721
OG0004620	NEMVE24417	STRPU_25631
OG0004621	NEMVE15548	STRPU_23746
OG0004622	NEMVE18062, NEMVE01350	STRPU_25019
OG0004623	NEMVE23629, NEMVE12720	STRPU_15918
OG0004624	NEMVE19519	STRPU_01216
OG0004625	NEMVE07306	STRPU_14762, STRPU_14761, STRPU_02562
OG0004626	NEMVE03566, NEMVE12350	STRPU_26240, STRPU_02827
OG0004627	NEMVE14505	STRPU_06756, STRPU_06778
OG0004628	NEMVE21690	STRPU_22771, STRPU_01930
OG0004629	NEMVE05013	STRPU_19582
OG0004631	NEMVE10220	STRPU_19286, STRPU_00400
OG0004632	NEMVE13130	STRPU_22256
OG0004633	NEMVE14514, NEMVE14238	STRPU_10593
OG0004634	NEMVE04611	STRPU_11068
OG0004635	NEMVE12750, NEMVE15016	STRPU_03202
OG0004638	NEMVE22582	STRPU_20070
OG0004639	NEMVE18292	STRPU_19843
OG0004640	NEMVE08804	STRPU_07528
OG0004641	NEMVE11881, NEMVE13912, NEMVE08629	STRPU_02602, STRPU_19925
OG0004642	NEMVE16068	STRPU_25278
OG0004643	NEMVE01855	STRPU_06998, STRPU_06982
OG0004644	NEMVE25830	STRPU_20458
OG0004646	NEMVE06022	STRPU_26956
OG0004647	NEMVE18102	STRPU_26907
OG0004648	NEMVE14967	STRPU_26366
OG0004649	NEMVE13434	STRPU_14306
OG0004650	NEMVE15292	STRPU_25012
OG0004651	NEMVE14682	STRPU_15638
OG0004652	NEMVE06739	STRPU_07001, STRPU_06984
OG0004654	NEMVE23143	STRPU_01730, STRPU_16755
OG0004655	NEMVE09086, NEMVE00666	STRPU_12453
OG0004656	NEMVE08568	STRPU_27342, STRPU_27341
OG0004657	NEMVE07292	STRPU_10556
OG0004658	NEMVE13379	STRPU_17373
OG0004659	NEMVE07785, NEMVE00194, NEMVE11615	STRPU_23697
OG0004662	NEMVE14599	STRPU_21060, STRPU_20817
OG0004663	NEMVE13231	STRPU_15121, STRPU_02502
OG0004664	NEMVE19719	STRPU_06426
OG0004665	NEMVE04963	STRPU_13736
OG0004666	NEMVE14432	STRPU_26004
OG0004667	NEMVE25294	STRPU_22632
OG0004669	NEMVE14751	STRPU_00267, STRPU_03175
OG0004670	NEMVE13348	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	NEMVE15017	STRPU_14675
OG0004672	NEMVE04927	STRPU_25247
OG0004673	NEMVE22141	STRPU_13830
OG0004674	NEMVE15105	STRPU_19075
OG0004675	NEMVE19531, NEMVE12308	STRPU_08042
OG0004676	NEMVE06939	STRPU_21235
OG0004677	NEMVE01225	STRPU_21463
OG0004678	NEMVE09441	STRPU_19781, STRPU_00789
OG0004681	NEMVE17985	STRPU_15387
OG0004682	NEMVE16012	STRPU_01134, STRPU_18312
OG0004683	NEMVE10379	STRPU_21453
OG0004684	NEMVE15028	STRPU_20897, STRPU_20861
OG0004685	NEMVE13564, NEMVE20938	STRPU_14434, STRPU_14451
OG0004687	NEMVE11074	STRPU_23891
OG0004689	NEMVE03524, NEMVE16970	STRPU_22566, STRPU_16695
OG0004689	NEMVE10990	STRPU_15579, STRPU_02224
OG0004690	NEMVE07181	STRPU_22103
OG0004691	NEMVE07925	STRPU_21357
OG0004692	NEMVE09659, NEMVE11678	STRPU_21508
OG0004694	NEMVE22054	STRPU_08867, STRPU_00954
OG0004695	NEMVE08241	STRPU_07856, STRPU_07854
OG0004696	NEMVE00069, NEMVE00975	STRPU_04321, STRPU_04291
OG0004697	NEMVE04721	STRPU_05810
OG0004698	NEMVE24810	STRPU_08348
OG0004699	NEMVE08956	STRPU_14477
OG0004700	NEMVE22202	STRPU_08419
OG0004703	NEMVE23725	STRPU_14615, STRPU_14633
OG0004704	NEMVE25098	STRPU_18171
OG0004705	NEMVE13269	STRPU_04948
OG0004706	NEMVE23038	STRPU_22080
OG0004707	NEMVE00940	STRPU_05595, STRPU_05535
OG0004708	NEMVE22362	STRPU_14404
OG0004710	NEMVE13936	STRPU_19587
OG0004711	NEMVE22209	STRPU_15942, STRPU_00504
OG0004728	NEMVE24238	STRPU_25586
OG0004729	NEMVE11013	STRPU_14752
OG0004730	NEMVE14157	STRPU_27294
OG0004731	NEMVE24589	STRPU_08026, STRPU_02031
OG0004733	NEMVE08830	STRPU_26994
OG0004735	NEMVE05167	STRPU_15708
OG0004736	NEMVE25990	STRPU_05869
OG0004739	NEMVE15022	STRPU_08689
OG0004740	NEMVE13094	STRPU_20673
OG0004744	NEMVE21304, NEMVE02941	STRPU_00309, STRPU_08592
OG0004746	NEMVE06678	STRPU_12221, STRPU_12223
OG0004747	NEMVE25622	STRPU_26212
OG0004748	NEMVE24482, NEMVE00840	STRPU_26332
OG0004749	NEMVE21861	STRPU_26258
OG0004750	NEMVE25690, NEMVE18048, NEMVE16581	STRPU_24143
OG0004751	NEMVE23997	STRPU_21709, STRPU_21645
OG0004752	NEMVE07471	STRPU_12476
OG0004753	NEMVE00501	STRPU_10592
OG0004754	NEMVE10627, NEMVE24818	STRPU_08649
OG0004755	NEMVE14496	STRPU_05953
OG0004756	NEMVE14252	STRPU_24829
OG0004757	NEMVE05633	STRPU_24845
OG0004758	NEMVE11732, NEMVE05918	STRPU_25553, STRPU_00818
OG0004759	NEMVE05670	STRPU_21118
OG0004760	NEMVE22531	STRPU_09566
OG0004762	NEMVE23213	STRPU_11440, STRPU_14746
OG0004763	NEMVE14983	STRPU_03310
OG0004764	NEMVE10488	STRPU_00681, STRPU_18946
OG0004765	NEMVE21803	STRPU_19109
OG0004766	NEMVE23449	STRPU_03594, STRPU_03529
OG0004767	NEMVE13831	STRPU_08127
OG0004768	NEMVE14625, NEMVE17029	STRPU_05242
OG0004769	NEMVE09060	STRPU_20357
OG0004770	NEMVE10973	STRPU_17911
OG0004772	NEMVE01278	STRPU_02086, STRPU_09117
OG0004773	NEMVE20647	STRPU_24758
OG0004774	NEMVE11891, NEMVE13846	STRPU_08367
OG0004775	NEMVE21681	STRPU_13816
OG0004776	NEMVE08011	STRPU_14818
OG0004781	NEMVE08486	STRPU_05641, STRPU_05581
OG0004782	NEMVE25347, NEMVE19579	STRPU_25238
OG0004783	NEMVE11254, NEMVE11101	STRPU_22195
OG0004784	NEMVE09476	STRPU_08821
OG0004785	NEMVE14332	STRPU_13970
OG0004786	NEMVE03480	STRPU_13760, STRPU_01488
OG0004787	NEMVE25138	STRPU_11506
OG0004788	NEMVE07288	STRPU_05189
OG0004789	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982	STRPU_23243
OG0004790	NEMVE08026	STRPU_14311
OG0004791	NEMVE22632, NEMVE24573	STRPU_03487
OG0004792	NEMVE22524	STRPU_00418, STRPU_14208
OG0004793	NEMVE16797	STRPU_09856
OG0004794	NEMVE09539	STRPU_07548, STRPU_00580
OG0004795	NEMVE17130	STRPU_15105, STRPU_02482
OG0004796	NEMVE02112, NEMVE00168	STRPU_07533
OG0004797	NEMVE14389	STRPU_07568, STRPU_07565
OG0004798	NEMVE19963	STRPU_20998
OG0004799	NEMVE01729, NEMVE17047	STRPU_01628, STRPU_11967
OG0004800	NEMVE03303, NEMVE02807	STRPU_13486
OG0004801	NEMVE05151	STRPU_08247
OG0004802	NEMVE24950	STRPU_00811, STRPU_25545
OG0004803	NEMVE09645	STRPU_06802
OG0004805	NEMVE06909	STRPU_06445, STRPU_06446
OG0004806	NEMVE06084	STRPU_21794
OG0004807	NEMVE22724	STRPU_10776
OG0004808	NEMVE23142, NEMVE00017	STRPU_10771
OG0004809	NEMVE10851	STRPU_20191
OG0004811	NEMVE14893	STRPU_26197
OG0004812	NEMVE10095, NEMVE10094	STRPU_25055
OG0004813	NEMVE13765	STRPU_07605
OG0004814	NEMVE22496	STRPU_13183
OG0004815	NEMVE17072	STRPU_10029
OG0004816	NEMVE24963	STRPU_12652
OG0004817	NEMVE23666	STRPU_23099
OG0004819	NEMVE10396, NEMVE20374	STRPU_24434
OG0004820	NEMVE22650	STRPU_18016
OG0004821	NEMVE13951	STRPU_22372
OG0004822	NEMVE13105	STRPU_21965
OG0004823	NEMVE07629	STRPU_23656, STRPU_23680
OG0004824	NEMVE18895	STRPU_12598
OG0004825	NEMVE15161	STRPU_20038
OG0004826	NEMVE14605	STRPU_20907
OG0004828	NEMVE25343	STRPU_04477
OG0004829	NEMVE15042, NEMVE00163	STRPU_22610
OG0004830	NEMVE17353	STRPU_26860
OG0004831	NEMVE07600	STRPU_17723
OG0004832	NEMVE21691	STRPU_02261, STRPU_17659
OG0004833	NEMVE13547	STRPU_04546
OG0004834	NEMVE20063	STRPU_07000, STRPU_06983
OG0004835	NEMVE08208	STRPU_14491
OG0004836	NEMVE22477	STRPU_14324
OG0004837	NEMVE10875	STRPU_23151
OG0004838	NEMVE14762	STRPU_07707
OG0004839	NEMVE21719	STRPU_18899, STRPU_07667
OG0004840	NEMVE08926	STRPU_19684, STRPU_19632
OG0004841	NEMVE13314	STRPU_26329
OG0004842	NEMVE21848	STRPU_26129
OG0004843	NEMVE11986	STRPU_26133
OG0004844	NEMVE18136	STRPU_09908
