Orthogroup	NEMVE	APOSJ_ok
OG0003724	NEMVE13663, NEMVE17013, NEMVE22380	APOSJ_55389
OG0003725	NEMVE14781	APOSJ_50821
OG0003728	NEMVE23247	APOSJ_42886, APOSJ_45752, APOSJ_45750, APOSJ_42884, APOSJ_60414, APOSJ_45749, APOSJ_45748, APOSJ_45753, APOSJ_09737, APOSJ_45751, APOSJ_42890, APOSJ_42887, APOSJ_06618, APOSJ_45747, APOSJ_42885, APOSJ_02942, APOSJ_42889, APOSJ_42888
OG0003729	NEMVE25381	APOSJ_03980
OG0003730	NEMVE15317, NEMVE13968	APOSJ_62030, APOSJ_47765, APOSJ_47763, APOSJ_25164, APOSJ_25154, APOSJ_47764
OG0003731	NEMVE23012	APOSJ_05515, APOSJ_05519, APOSJ_05517, APOSJ_05518, APOSJ_05516
OG0003732	NEMVE13725	APOSJ_15999, APOSJ_15995, APOSJ_15997, APOSJ_15998, APOSJ_15996, APOSJ_05689
OG0003734	NEMVE22526	APOSJ_10018, APOSJ_40237
OG0003735	NEMVE23342	APOSJ_19361
OG0003736	NEMVE22403	APOSJ_26482, APOSJ_47642, APOSJ_47639, APOSJ_07570, APOSJ_07574, APOSJ_07573, APOSJ_07571, APOSJ_07577, APOSJ_47643, APOSJ_65237, APOSJ_07578, APOSJ_26483
OG0003737	NEMVE15745	APOSJ_06544
OG0003738	NEMVE24821, NEMVE25967	APOSJ_30831, APOSJ_62127, APOSJ_62128, APOSJ_62126, APOSJ_44442, APOSJ_44444
OG0003739	NEMVE09958	APOSJ_51985, APOSJ_59856, APOSJ_59860, APOSJ_59858, APOSJ_05627, APOSJ_63277, APOSJ_32386, APOSJ_59854, APOSJ_63278, APOSJ_59855, APOSJ_59859, APOSJ_59857
OG0003741	NEMVE00260, NEMVE22579	APOSJ_52967, APOSJ_52968
OG0003742	NEMVE13350, NEMVE15271	APOSJ_57497, APOSJ_46994
OG0003743	NEMVE21709	APOSJ_13721, APOSJ_13720, APOSJ_31955
OG0003744	NEMVE05864	APOSJ_04329, APOSJ_04330
OG0003745	NEMVE24615	APOSJ_40164, APOSJ_32998
OG0003746	NEMVE04748	APOSJ_52228
OG0003747	NEMVE17516	APOSJ_05608, APOSJ_05609, APOSJ_05610
OG0003749	NEMVE22325	APOSJ_44308, APOSJ_44307
OG0003750	NEMVE13166	APOSJ_50371, APOSJ_50373, APOSJ_50370, APOSJ_50372, APOSJ_50374, APOSJ_50369
OG0003751	NEMVE03634, NEMVE10234	APOSJ_34295
OG0003752	NEMVE10007, NEMVE01099, NEMVE09376	APOSJ_49396, APOSJ_49397, APOSJ_49393, APOSJ_49395, APOSJ_49394, APOSJ_05438, APOSJ_33907
OG0003753	NEMVE23093	APOSJ_07576
OG0003754	NEMVE12822, NEMVE01565	APOSJ_24772, APOSJ_60257, APOSJ_60279
OG0003755	NEMVE07225	APOSJ_55619, APOSJ_55620, APOSJ_55621, APOSJ_55618
OG0003756	NEMVE08256	APOSJ_31907, APOSJ_31906, APOSJ_31905
OG0003757	NEMVE25101	APOSJ_41305, APOSJ_62442, APOSJ_64911, APOSJ_64910, APOSJ_60966, APOSJ_24442, APOSJ_64913, APOSJ_60991, APOSJ_61001
OG0003758	NEMVE24097	APOSJ_53340, APOSJ_61521, APOSJ_53338
OG0003759	NEMVE07147	APOSJ_33874, APOSJ_33875, APOSJ_13678
OG0003760	NEMVE25257	APOSJ_54190
OG0003761	NEMVE06273	APOSJ_48576, APOSJ_44996, APOSJ_47246
OG0003762	NEMVE13179	APOSJ_43942, APOSJ_29508, APOSJ_29483, APOSJ_14767, APOSJ_08898, APOSJ_08894, APOSJ_43941, APOSJ_08896
OG0003763	NEMVE18331	APOSJ_49216
OG0003764	NEMVE01625	APOSJ_54964
OG0003766	NEMVE12147	APOSJ_34957, APOSJ_34952, APOSJ_34951, APOSJ_34956, APOSJ_34954, APOSJ_34955, APOSJ_34958, APOSJ_34953
OG0003767	NEMVE24136	APOSJ_36366, APOSJ_51604, APOSJ_36367, APOSJ_51601, APOSJ_36370, APOSJ_51621, APOSJ_41528, APOSJ_36369, APOSJ_42739
OG0003768	NEMVE13220	APOSJ_10006
OG0003769	NEMVE25860	APOSJ_33263, APOSJ_33265
OG0003770	NEMVE14300	APOSJ_17183
OG0003771	NEMVE24800	APOSJ_12160, APOSJ_12161
OG0003773	NEMVE23658	APOSJ_55090, APOSJ_43504, APOSJ_38895, APOSJ_38894, APOSJ_38896, APOSJ_38893
OG0003775	NEMVE06322	APOSJ_42128, APOSJ_11186, APOSJ_11184, APOSJ_27632, APOSJ_11187, APOSJ_11188
OG0003776	NEMVE25761	APOSJ_13346
OG0003777	NEMVE13412	APOSJ_20636, APOSJ_20637
OG0003778	NEMVE22626	APOSJ_25166, APOSJ_25167, APOSJ_08214, APOSJ_25165
OG0003779	NEMVE22651	APOSJ_36800, APOSJ_36797, APOSJ_30266, APOSJ_36794, APOSJ_36795, APOSJ_36796, APOSJ_36798, APOSJ_43526, APOSJ_30271, APOSJ_36799
OG0003795	NEMVE20355, NEMVE20909, NEMVE06474	APOSJ_61385, APOSJ_61384, APOSJ_40895, APOSJ_61386
OG0003798	NEMVE14516	APOSJ_12428, APOSJ_13043
OG0003802	NEMVE16141, NEMVE19076, NEMVE19541, NEMVE20147, NEMVE18385, NEMVE20479, NEMVE16060	APOSJ_32521, APOSJ_31706, APOSJ_35830, APOSJ_03269
OG0003803	NEMVE24989	APOSJ_63490, APOSJ_44795, APOSJ_44796, APOSJ_44797
OG0003804	NEMVE16877	APOSJ_18626, APOSJ_17337
OG0003806	NEMVE14378	APOSJ_54690, APOSJ_61479, APOSJ_61478, APOSJ_61477, APOSJ_61475, APOSJ_61476
OG0003807	NEMVE13183	APOSJ_38997
OG0003808	NEMVE11383	APOSJ_56880, APOSJ_56881, APOSJ_16708, APOSJ_56882, APOSJ_04168, APOSJ_62230
OG0003809	NEMVE22938	APOSJ_10476, APOSJ_10474, APOSJ_10469, APOSJ_10470, APOSJ_10471, APOSJ_10472, APOSJ_10473, APOSJ_10475
OG0003811	NEMVE12033, NEMVE10353	APOSJ_10829, APOSJ_10830, APOSJ_23632, APOSJ_10831
OG0003812	NEMVE18581	APOSJ_54158, APOSJ_01747, APOSJ_60218, APOSJ_54157, APOSJ_54156
OG0003813	NEMVE22400	APOSJ_38319, APOSJ_38320
OG0003815	NEMVE23225	APOSJ_25606, APOSJ_25608, APOSJ_25605, APOSJ_25610, APOSJ_25607, APOSJ_25609
OG0003817	NEMVE12881, NEMVE22126	APOSJ_26815, APOSJ_16794, APOSJ_36258, APOSJ_16807
OG0003818	NEMVE20836, NEMVE05581	APOSJ_04525, APOSJ_04528, APOSJ_04527, APOSJ_04524, APOSJ_04523, APOSJ_04526
OG0003819	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707	APOSJ_38897, APOSJ_38898
OG0003820	NEMVE18008	APOSJ_09672
OG0003821	NEMVE22804	APOSJ_47118, APOSJ_47115, APOSJ_47113, APOSJ_47117, APOSJ_47116, APOSJ_47114, APOSJ_47112
OG0003823	NEMVE13544	APOSJ_26903
OG0003824	NEMVE12681, NEMVE22639	APOSJ_33742, APOSJ_18170, APOSJ_33739, APOSJ_33740, APOSJ_33738, APOSJ_06733, APOSJ_33744, APOSJ_33745, APOSJ_33743, APOSJ_33741
OG0003825	NEMVE06848	APOSJ_11859
OG0003826	NEMVE08019	APOSJ_01356, APOSJ_01357
OG0003827	NEMVE22358	APOSJ_58974, APOSJ_58973, APOSJ_09426, APOSJ_58972
OG0003828	NEMVE13970	APOSJ_09885, APOSJ_35825, APOSJ_24369, APOSJ_35820, APOSJ_55660, APOSJ_55659, APOSJ_35827, APOSJ_09883, APOSJ_35824, APOSJ_35826, APOSJ_35822, APOSJ_58629, APOSJ_35821, APOSJ_35823
OG0003829	NEMVE16467, NEMVE20813, NEMVE16466	APOSJ_42034, APOSJ_63776, APOSJ_63772, APOSJ_63770, APOSJ_42035
OG0003831	NEMVE24194	APOSJ_16069
OG0003832	NEMVE07346	APOSJ_43248
OG0003833	NEMVE22798	APOSJ_30468, APOSJ_30469, APOSJ_03956, APOSJ_03955
OG0003834	NEMVE25157	APOSJ_32235
OG0003835	NEMVE19413, NEMVE21309	APOSJ_17249, APOSJ_17252, APOSJ_17255, APOSJ_27742, APOSJ_17254, APOSJ_27743, APOSJ_43051, APOSJ_17251, APOSJ_17253, APOSJ_17248
OG0003836	NEMVE04677	APOSJ_19571, APOSJ_19573, APOSJ_19572, APOSJ_19574
OG0003837	NEMVE15152	APOSJ_31977, APOSJ_31976, APOSJ_31979
OG0003838	NEMVE07828	APOSJ_61074
OG0003839	NEMVE09947	APOSJ_46438, APOSJ_39403, APOSJ_46439, APOSJ_39406
OG0003840	NEMVE14763, NEMVE17541	APOSJ_51046
OG0003841	NEMVE13973	APOSJ_23433, APOSJ_23444, APOSJ_23441, APOSJ_23431
OG0003842	NEMVE22729	APOSJ_53084, APOSJ_23246
OG0003843	NEMVE14695	APOSJ_59611, APOSJ_57342
OG0003844	NEMVE24944	APOSJ_54763, APOSJ_11210
OG0003845	NEMVE01473	APOSJ_46010, APOSJ_46011, APOSJ_28260
OG0003846	NEMVE07025	APOSJ_50869
OG0003847	NEMVE23780	APOSJ_65396
OG0003848	NEMVE03237	APOSJ_04335, APOSJ_26933
OG0003850	NEMVE14788	APOSJ_33809, APOSJ_33808, APOSJ_13314, APOSJ_33810
OG0003851	NEMVE13091	APOSJ_39165
OG0003852	NEMVE07134	APOSJ_52160
OG0003853	NEMVE09522	APOSJ_22563, APOSJ_22564, APOSJ_22566
OG0003854	NEMVE18328	APOSJ_34788, APOSJ_34789, APOSJ_34787
OG0003855	NEMVE01478	APOSJ_18900
OG0003856	NEMVE15583	APOSJ_28239, APOSJ_26874
OG0003857	NEMVE20217, NEMVE25998	APOSJ_05750, APOSJ_05749, APOSJ_05751, APOSJ_05756, APOSJ_05755, APOSJ_05753, APOSJ_05754, APOSJ_05752
OG0003858	NEMVE07192	APOSJ_46741, APOSJ_46742, APOSJ_46743, APOSJ_46744, APOSJ_46739, APOSJ_46740
OG0003859	NEMVE25657	APOSJ_09877, APOSJ_09876, APOSJ_09875, APOSJ_09873, APOSJ_09872, APOSJ_09868
OG0003861	NEMVE05952	APOSJ_50689, APOSJ_50692, APOSJ_50688, APOSJ_50691, APOSJ_50690, APOSJ_62729
OG0003862	NEMVE14847	APOSJ_28388, APOSJ_28387
OG0003863	NEMVE15299	APOSJ_58367, APOSJ_30244, APOSJ_30243
OG0003864	NEMVE12479, NEMVE05255	APOSJ_55808, APOSJ_33985, APOSJ_55805, APOSJ_55807, APOSJ_10875, APOSJ_55806, APOSJ_26079, APOSJ_12876
OG0003865	NEMVE08854	APOSJ_61984, APOSJ_41752
OG0003866	NEMVE14786	APOSJ_24282, APOSJ_24283
OG0003867	NEMVE14855	APOSJ_60752, APOSJ_60753
OG0003868	NEMVE23932	APOSJ_64684, APOSJ_25045
OG0003869	NEMVE25452	APOSJ_29377, APOSJ_29373, APOSJ_29376, APOSJ_29378, APOSJ_29372, APOSJ_29375, APOSJ_29371, APOSJ_29374
OG0003870	NEMVE09270	APOSJ_23016, APOSJ_06665, APOSJ_23017, APOSJ_06660, APOSJ_11376, APOSJ_23015
OG0003871	NEMVE02634	APOSJ_13302, APOSJ_22071, APOSJ_22077
OG0003871	NEMVE00146	APOSJ_52590
OG0003872	NEMVE06420	APOSJ_05120, APOSJ_28547, APOSJ_24592, APOSJ_24596, APOSJ_28540, APOSJ_24598, APOSJ_05119, APOSJ_24597
OG0003873	NEMVE07141	APOSJ_11172
OG0003874	NEMVE23530	APOSJ_17301, APOSJ_17304, APOSJ_49370, APOSJ_17303, APOSJ_50898, APOSJ_17302, APOSJ_17300, APOSJ_17299, APOSJ_06136, APOSJ_57345, APOSJ_50894, APOSJ_50896, APOSJ_50897, APOSJ_50895
OG0003875	NEMVE04885	APOSJ_46925, APOSJ_46926, APOSJ_46924
OG0003876	NEMVE06222, NEMVE12361	APOSJ_55351, APOSJ_55353, APOSJ_55352, APOSJ_55355, APOSJ_55354, APOSJ_03915, APOSJ_55350, APOSJ_03914, APOSJ_03913
OG0003877	NEMVE20725, NEMVE07878	APOSJ_11307, APOSJ_11303, APOSJ_11306, APOSJ_11308, APOSJ_11304, APOSJ_11305, APOSJ_49244, APOSJ_39123
OG0003878	NEMVE17672	APOSJ_11385, APOSJ_11383, APOSJ_11384, APOSJ_11386
OG0003879	NEMVE00015	APOSJ_33787, APOSJ_33786
OG0003880	NEMVE18635	APOSJ_17964, APOSJ_17963
OG0003881	NEMVE21229, NEMVE25591	APOSJ_17185, APOSJ_17184, APOSJ_17186, APOSJ_40103
OG0003882	NEMVE25838	APOSJ_34819, APOSJ_32141, APOSJ_01045, APOSJ_06437, APOSJ_60271, APOSJ_04288, APOSJ_04295, APOSJ_32142, APOSJ_60270, APOSJ_12511, APOSJ_12510, APOSJ_32140
OG0003883	NEMVE24051	APOSJ_10347
OG0003884	NEMVE04622	APOSJ_00562, APOSJ_03381, APOSJ_00563
OG0003885	NEMVE07560	APOSJ_63866
OG0003886	NEMVE07112	APOSJ_13752, APOSJ_33893, APOSJ_33892, APOSJ_33894
OG0003888	NEMVE07601	APOSJ_13717
OG0003889	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991	APOSJ_01456
OG0003890	NEMVE01588	APOSJ_37127
OG0003892	NEMVE22031, NEMVE14752	APOSJ_49727, APOSJ_49728, APOSJ_49730, APOSJ_49729, APOSJ_49726
OG0003893	NEMVE17391	APOSJ_03597
OG0003894	NEMVE13262	APOSJ_33184, APOSJ_58008, APOSJ_58009, APOSJ_60026, APOSJ_60023, APOSJ_58006, APOSJ_60025, APOSJ_60024, APOSJ_22372, APOSJ_58004, APOSJ_58005, APOSJ_58388
OG0003895	NEMVE10938	APOSJ_23140, APOSJ_15271, APOSJ_15272, APOSJ_47883, APOSJ_23143, APOSJ_47884, APOSJ_26564, APOSJ_47888, APOSJ_44417, APOSJ_47886, APOSJ_15274, APOSJ_23142, APOSJ_23144, APOSJ_47885, APOSJ_23141, APOSJ_47887
OG0003896	NEMVE05289	APOSJ_07288, APOSJ_07289, APOSJ_07287
OG0003897	NEMVE01514	APOSJ_63844, APOSJ_31200, APOSJ_31201, APOSJ_63847, APOSJ_31202, APOSJ_31203
OG0003898	NEMVE00029, NEMVE20445	APOSJ_06075
OG0003899	NEMVE25516	APOSJ_11868, APOSJ_19887, APOSJ_19885, APOSJ_11869, APOSJ_19889, APOSJ_19888, APOSJ_23150, APOSJ_11870, APOSJ_19886, APOSJ_61318
OG0003900	NEMVE17139	APOSJ_30080, APOSJ_01157, APOSJ_30082, APOSJ_59401, APOSJ_01158, APOSJ_01159, APOSJ_59405, APOSJ_59402, APOSJ_59406, APOSJ_59403, APOSJ_59404, APOSJ_59400
OG0003901	NEMVE14163	APOSJ_16327, APOSJ_16328
OG0003903	NEMVE25716	APOSJ_56037, APOSJ_56036, APOSJ_56038, APOSJ_56039
OG0003905	NEMVE25933	APOSJ_47298, APOSJ_47297
OG0003906	NEMVE08844	APOSJ_10444, APOSJ_10449, APOSJ_10448, APOSJ_54044, APOSJ_01703, APOSJ_10450, APOSJ_16538, APOSJ_10447, APOSJ_10451, APOSJ_01700
OG0003910	NEMVE11947, NEMVE14228	APOSJ_45369, APOSJ_45364, APOSJ_45365, APOSJ_45367, APOSJ_45368, APOSJ_45371, APOSJ_45370, APOSJ_45366
OG0003911	NEMVE13548	APOSJ_45226, APOSJ_45227, APOSJ_15903, APOSJ_15901, APOSJ_55208, APOSJ_45225
OG0003912	NEMVE23480	APOSJ_24016
OG0003913	NEMVE06219	APOSJ_63633
OG0003914	NEMVE23883	APOSJ_07145, APOSJ_27190, APOSJ_11455, APOSJ_27243, APOSJ_27231, APOSJ_11457, APOSJ_11456, APOSJ_27235
OG0003915	NEMVE13987	APOSJ_64945, APOSJ_21997
OG0003916	NEMVE04869	APOSJ_53458, APOSJ_53460
OG0003917	NEMVE07359	APOSJ_36856
OG0003918	NEMVE15132	APOSJ_31056
OG0003919	NEMVE10983	APOSJ_46801
OG0003919	NEMVE10991	APOSJ_35625, APOSJ_35627, APOSJ_35626
OG0003920	NEMVE13794	APOSJ_58724, APOSJ_58723
OG0003921	NEMVE13546, NEMVE03026	APOSJ_28730, APOSJ_28728
OG0003922	NEMVE11796	APOSJ_25574, APOSJ_04472, APOSJ_57037, APOSJ_04475, APOSJ_27911, APOSJ_04476
OG0003923	NEMVE01001, NEMVE12285	APOSJ_24976, APOSJ_33618, APOSJ_33619
OG0003925	NEMVE14404	APOSJ_08132
OG0003926	NEMVE18036	APOSJ_02594
OG0003927	NEMVE14203, NEMVE11015, NEMVE11697	APOSJ_28277, APOSJ_25303, APOSJ_25299, APOSJ_25300, APOSJ_25304, APOSJ_25301
OG0003928	NEMVE09621	APOSJ_25107
OG0003929	NEMVE15034	APOSJ_09142, APOSJ_53843
OG0003930	NEMVE11142	APOSJ_48107, APOSJ_42192, APOSJ_42191, APOSJ_48106, APOSJ_42194, APOSJ_42196, APOSJ_42195, APOSJ_42193
OG0003931	NEMVE05283	APOSJ_19698, APOSJ_59773
OG0003932	NEMVE10145	APOSJ_52360
OG0003932	NEMVE17360	APOSJ_53529
OG0003933	NEMVE16001	APOSJ_45359, APOSJ_45360, APOSJ_45358, APOSJ_45363, APOSJ_45361, APOSJ_45362
OG0003934	NEMVE10808	APOSJ_39940, APOSJ_39939, APOSJ_39942, APOSJ_39941
OG0003935	NEMVE04906, NEMVE10377, NEMVE06933	APOSJ_23217, APOSJ_40665, APOSJ_54353, APOSJ_60655
OG0003936	NEMVE07930, NEMVE19837	APOSJ_08110, APOSJ_08108, APOSJ_08109, APOSJ_08107
OG0003937	NEMVE18859	APOSJ_63807, APOSJ_45221
OG0003938	NEMVE14790	APOSJ_24745, APOSJ_49626
OG0003939	NEMVE25295, NEMVE20805, NEMVE20363	APOSJ_62479
OG0003940	NEMVE16875	APOSJ_24394, APOSJ_33034, APOSJ_33035, APOSJ_33037, APOSJ_33036
OG0003942	NEMVE22462	APOSJ_44121, APOSJ_42443, APOSJ_44120, APOSJ_06730, APOSJ_06731, APOSJ_19577, APOSJ_42444, APOSJ_44123
OG0003944	NEMVE25693, NEMVE10205, NEMVE21561	APOSJ_26373, APOSJ_33928, APOSJ_33930, APOSJ_33932, APOSJ_33931, APOSJ_33929, APOSJ_26391
OG0003945	NEMVE14589	APOSJ_21733, APOSJ_21734
OG0003946	NEMVE09626	APOSJ_04811, APOSJ_04812
OG0003947	NEMVE01496, NEMVE12187	APOSJ_17650, APOSJ_57003, APOSJ_57002
OG0003948	NEMVE19651	APOSJ_58521, APOSJ_21538, APOSJ_22203, APOSJ_21541, APOSJ_58517, APOSJ_58518, APOSJ_58520, APOSJ_58519, APOSJ_58522, APOSJ_21540, APOSJ_25264, APOSJ_21536, APOSJ_58523, APOSJ_21537, APOSJ_19056, APOSJ_21539
OG0003949	NEMVE07570, NEMVE23133	APOSJ_56406
OG0003950	NEMVE04576	APOSJ_42086, APOSJ_64031, APOSJ_42088
OG0003951	NEMVE21774	APOSJ_03103, APOSJ_03107, APOSJ_03106, APOSJ_50643, APOSJ_57846, APOSJ_47150, APOSJ_03102, APOSJ_62628, APOSJ_03104, APOSJ_19032, APOSJ_50644, APOSJ_03717
OG0003952	NEMVE24632	APOSJ_39355, APOSJ_39356, APOSJ_58368, APOSJ_39350, APOSJ_58371, APOSJ_49125, APOSJ_58372, APOSJ_49121, APOSJ_58370, APOSJ_58374, APOSJ_49126, APOSJ_58369, APOSJ_38492, APOSJ_39357, APOSJ_39353, APOSJ_49124, APOSJ_49122, APOSJ_39351, APOSJ_58373, APOSJ_39352, APOSJ_39354, APOSJ_49123
OG0003954	NEMVE08288, NEMVE00930	APOSJ_58828
OG0003955	NEMVE06429	APOSJ_61724, APOSJ_61726, APOSJ_61721, APOSJ_09331, APOSJ_24651, APOSJ_09332, APOSJ_59968, APOSJ_21983, APOSJ_61725, APOSJ_61722, APOSJ_42707
OG0003956	NEMVE23428	APOSJ_26695, APOSJ_57109, APOSJ_57111, APOSJ_23850, APOSJ_57110, APOSJ_57107, APOSJ_57112, APOSJ_42814, APOSJ_57108
OG0003957	NEMVE06353, NEMVE09576	APOSJ_48121, APOSJ_48120
OG0003958	NEMVE15102	APOSJ_58053, APOSJ_58051, APOSJ_58052, APOSJ_58050
OG0003959	NEMVE23777	APOSJ_05692
OG0003961	NEMVE15127	APOSJ_41306, APOSJ_41307, APOSJ_42022, APOSJ_30782
OG0003962	NEMVE16096, NEMVE01907	APOSJ_21986
OG0003964	NEMVE15732	APOSJ_65210, APOSJ_41296, APOSJ_61485, APOSJ_61486, APOSJ_61489, APOSJ_36547, APOSJ_36545
OG0003965	NEMVE25502	APOSJ_19126, APOSJ_57294
OG0003966	NEMVE13810	APOSJ_50456, APOSJ_50454, APOSJ_50453, APOSJ_50455
OG0003967	NEMVE23105	APOSJ_28209, APOSJ_49131, APOSJ_28208, APOSJ_28211, APOSJ_28207, APOSJ_28210
OG0003968	NEMVE08572	APOSJ_62310, APOSJ_62311
OG0003969	NEMVE07890	APOSJ_16715, APOSJ_16714
OG0003970	NEMVE23326	APOSJ_11423, APOSJ_06933
OG0003971	NEMVE22272	APOSJ_43957, APOSJ_10259, APOSJ_09006, APOSJ_10260, APOSJ_10257, APOSJ_10254, APOSJ_43958, APOSJ_10252, APOSJ_43959, APOSJ_10258, APOSJ_43960, APOSJ_10256, APOSJ_00795, APOSJ_10255
OG0003972	NEMVE13775	APOSJ_12102, APOSJ_12104, APOSJ_12100, APOSJ_12098, APOSJ_12101, APOSJ_12103, APOSJ_12099, APOSJ_12097
OG0003973	NEMVE14779	APOSJ_04402
OG0003976	NEMVE24965	APOSJ_12833, APOSJ_15479, APOSJ_17055, APOSJ_42008, APOSJ_25412, APOSJ_49346, APOSJ_25413, APOSJ_25415, APOSJ_25410, APOSJ_49343, APOSJ_25409, APOSJ_25414, APOSJ_41711, APOSJ_49348, APOSJ_49345, APOSJ_49342, APOSJ_29044, APOSJ_49347, APOSJ_25411
OG0003996	NEMVE18416, NEMVE18325	APOSJ_21493, APOSJ_02615, APOSJ_00527, APOSJ_05695, APOSJ_14474, APOSJ_14473, APOSJ_14471, APOSJ_47922
OG0003997	NEMVE05978	APOSJ_62739, APOSJ_21774
OG0003999	NEMVE21965	APOSJ_35875, APOSJ_27825, APOSJ_27829, APOSJ_04465, APOSJ_04464, APOSJ_22309, APOSJ_27828
OG0004001	NEMVE03521	APOSJ_60874, APOSJ_35474, APOSJ_16998, APOSJ_14886, APOSJ_14339
OG0004002	NEMVE18518	APOSJ_38212
OG0004004	NEMVE06251	APOSJ_48099, APOSJ_48109, APOSJ_36172, APOSJ_36173
OG0004005	NEMVE23848	APOSJ_63218
OG0004007	NEMVE13953	APOSJ_46677
OG0004009	NEMVE21729	APOSJ_17635
OG0004010	NEMVE14978, NEMVE12830	APOSJ_61245, APOSJ_61242, APOSJ_61244, APOSJ_17871
OG0004011	NEMVE25743	APOSJ_19673
OG0004012	NEMVE12899, NEMVE22318	APOSJ_34125, APOSJ_09517, APOSJ_09518, APOSJ_25236, APOSJ_34126, APOSJ_34129, APOSJ_34127, APOSJ_09519, APOSJ_09516
OG0004015	NEMVE09359	APOSJ_52554, APOSJ_52553, APOSJ_52555, APOSJ_52556, APOSJ_58015
OG0004016	NEMVE13204	APOSJ_59805
OG0004017	NEMVE14537	APOSJ_11378, APOSJ_11375, APOSJ_11377, APOSJ_06664
OG0004018	NEMVE17555	APOSJ_12149, APOSJ_16478, APOSJ_49667, APOSJ_15728, APOSJ_08014, APOSJ_40982, APOSJ_61231
OG0004019	NEMVE05373	APOSJ_40849, APOSJ_40851, APOSJ_40850
OG0004020	NEMVE22667	APOSJ_60521, APOSJ_60522, APOSJ_60520
OG0004021	NEMVE03953, NEMVE00245, NEMVE06416	APOSJ_36824, APOSJ_36826, APOSJ_36823, APOSJ_30357, APOSJ_36822, APOSJ_36825
OG0004022	NEMVE22354, NEMVE07265	APOSJ_44621, APOSJ_44620
OG0004023	NEMVE10125	APOSJ_06713, APOSJ_58355, APOSJ_06711, APOSJ_58345
OG0004024	NEMVE24877	APOSJ_01138, APOSJ_01139, APOSJ_62630, APOSJ_01136, APOSJ_01135, APOSJ_01137, APOSJ_07052
OG0004025	NEMVE14321	APOSJ_22121, APOSJ_08882
OG0004028	NEMVE00045, NEMVE01939	APOSJ_51840
OG0004030	NEMVE09561	APOSJ_21735
OG0004031	NEMVE09520	APOSJ_00925, APOSJ_00926
OG0004032	NEMVE11647, NEMVE08726	APOSJ_52434
OG0004033	NEMVE05049	APOSJ_09114, APOSJ_09115
OG0004034	NEMVE13874, NEMVE06071	APOSJ_09656, APOSJ_04478, APOSJ_54707
OG0004035	NEMVE23476	APOSJ_51358
OG0004036	NEMVE22269	APOSJ_40159, APOSJ_40158, APOSJ_40160
OG0004037	NEMVE24489	APOSJ_10038, APOSJ_10035, APOSJ_10042, APOSJ_10034, APOSJ_10036, APOSJ_10040, APOSJ_10037, APOSJ_10039, APOSJ_10041
OG0004038	NEMVE25168	APOSJ_21288, APOSJ_21290, APOSJ_21296, APOSJ_21292, APOSJ_21289, APOSJ_21291, APOSJ_21294, APOSJ_21295, APOSJ_32719, APOSJ_21293
OG0004039	NEMVE05684	APOSJ_14426, APOSJ_25302, APOSJ_09581
OG0004040	NEMVE11657	APOSJ_40738
OG0004040	NEMVE01924	APOSJ_40736, APOSJ_40737, APOSJ_40735
OG0004041	NEMVE07183	APOSJ_47244, APOSJ_53806, APOSJ_53805, APOSJ_53325, APOSJ_53324, APOSJ_53810, APOSJ_53803, APOSJ_47233, APOSJ_47247, APOSJ_53326, APOSJ_53804, APOSJ_65368
OG0004042	NEMVE24907	APOSJ_17978, APOSJ_29710
OG0004043	NEMVE25672	APOSJ_26050, APOSJ_01961, APOSJ_07353, APOSJ_01963, APOSJ_26049, APOSJ_26051, APOSJ_20231, APOSJ_12142, APOSJ_01962, APOSJ_32270, APOSJ_32269, APOSJ_54342, APOSJ_32268, APOSJ_20232
OG0004044	NEMVE14670	APOSJ_22041, APOSJ_22040, APOSJ_22042
OG0004045	NEMVE22942	APOSJ_39327, APOSJ_39326, APOSJ_46036, APOSJ_39329, APOSJ_39325, APOSJ_39328
OG0004046	NEMVE20796, NEMVE25121	APOSJ_04043, APOSJ_13899
OG0004046	NEMVE16185	APOSJ_36815, APOSJ_36816
OG0004047	NEMVE14207	APOSJ_53255
OG0004048	NEMVE04894	APOSJ_22838, APOSJ_22668, APOSJ_13992, APOSJ_13993, APOSJ_22669, APOSJ_50449
OG0004049	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060	APOSJ_01252, APOSJ_01253
OG0004050	NEMVE24654	APOSJ_22726, APOSJ_14315
OG0004051	NEMVE16748	APOSJ_22991
OG0004052	NEMVE04588	APOSJ_60180
OG0004053	NEMVE19218	APOSJ_39826
OG0004055	NEMVE22198	APOSJ_62925, APOSJ_50076, APOSJ_62926, APOSJ_50073, APOSJ_62924
OG0004056	NEMVE12001, NEMVE17803	APOSJ_24694, APOSJ_24693
OG0004057	NEMVE14174	APOSJ_49349, APOSJ_49351
OG0004058	NEMVE06021	APOSJ_07195, APOSJ_20251, APOSJ_04192
OG0004059	NEMVE10461	APOSJ_64165
OG0004060	NEMVE05949	APOSJ_01695, APOSJ_35915, APOSJ_31686, APOSJ_57348, APOSJ_19432, APOSJ_31684, APOSJ_31687, APOSJ_31685, APOSJ_35869
