Orthogroup	NEMVE	AMPFI_ok
OG0004117	NEMVE11174	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004118	NEMVE13160	AMPFI_15447
OG0004119	NEMVE13042, NEMVE11744, NEMVE22499, NEMVE11571, NEMVE11572	AMPFI_07138
OG0004120	NEMVE24901	AMPFI_07749
OG0004121	NEMVE13634	AMPFI_19218
OG0004122	NEMVE25053	AMPFI_02482
OG0004123	NEMVE17411	AMPFI_13800
OG0004123	NEMVE17410	AMPFI_02624
OG0004124	NEMVE07304	AMPFI_07154
OG0004125	NEMVE13816	AMPFI_01741
OG0004126	NEMVE08221, NEMVE20754	AMPFI_04028, AMPFI_19897, AMPFI_16862
OG0004127	NEMVE18642	AMPFI_23987
OG0004128	NEMVE13713	AMPFI_01941
OG0004130	NEMVE14705	AMPFI_17105
OG0004131	NEMVE05458	AMPFI_02623
OG0004132	NEMVE23224	AMPFI_13812
OG0004133	NEMVE13985, NEMVE12851	AMPFI_00729
OG0004134	NEMVE14887	AMPFI_11318
OG0004135	NEMVE22322	AMPFI_23953
OG0004136	NEMVE14508	AMPFI_23022, AMPFI_00272
OG0004138	NEMVE00024	AMPFI_07073
OG0004141	NEMVE02353, NEMVE05890	AMPFI_16850
OG0004142	NEMVE13449	AMPFI_18239
OG0004143	NEMVE18842	AMPFI_12398, AMPFI_15415
OG0004145	NEMVE09487	AMPFI_17789, AMPFI_18100, AMPFI_03194
OG0004146	NEMVE21626, NEMVE02953	AMPFI_03964
OG0004147	NEMVE22674	AMPFI_22254
OG0004148	NEMVE19504	AMPFI_12585
OG0004149	NEMVE17931	AMPFI_26020
OG0004150	NEMVE13741	AMPFI_13804
OG0004151	NEMVE14229	AMPFI_00134, AMPFI_15889
OG0004153	NEMVE00083	AMPFI_22147
OG0004154	NEMVE05816	AMPFI_13478
OG0004157	NEMVE16426, NEMVE03019	AMPFI_19370
OG0004158	NEMVE13617	AMPFI_07649
OG0004159	NEMVE18358, NEMVE14604	AMPFI_08829
OG0004160	NEMVE23083	AMPFI_00568
OG0004161	NEMVE22412	AMPFI_14248, AMPFI_05464
OG0004162	NEMVE25750	AMPFI_16383
OG0004163	NEMVE09614	AMPFI_06150
OG0004164	NEMVE22345, NEMVE25928	AMPFI_05757
OG0004166	NEMVE14358	AMPFI_19424
OG0004167	NEMVE10378	AMPFI_24252, AMPFI_22854
OG0004169	NEMVE09703	AMPFI_09723
OG0004170	NEMVE24511, NEMVE04516	AMPFI_18162
OG0004174	NEMVE05860	AMPFI_00630
OG0004175	NEMVE16183	AMPFI_13006, AMPFI_18073, AMPFI_03090, AMPFI_00672, AMPFI_01928
OG0004176	NEMVE13135	AMPFI_01331, AMPFI_23021
OG0004178	NEMVE24562	AMPFI_03249
OG0004179	NEMVE13848	AMPFI_06442
OG0004180	NEMVE06343	AMPFI_06582
OG0004181	NEMVE18763	AMPFI_10263
OG0004183	NEMVE25375	AMPFI_11544
OG0004186	NEMVE14257, NEMVE25645	AMPFI_18492
OG0004187	NEMVE13250	AMPFI_19435
OG0004188	NEMVE15828	AMPFI_24196
OG0004189	NEMVE17967	AMPFI_25484
OG0004190	NEMVE24804	AMPFI_25836
OG0004215	NEMVE23791	AMPFI_05972
OG0004216	NEMVE11628	AMPFI_02909
OG0004217	NEMVE07703	AMPFI_11613
OG0004219	NEMVE22540, NEMVE20986	AMPFI_05687
OG0004220	NEMVE14904	AMPFI_06135
OG0004222	NEMVE22431	AMPFI_22508
OG0004223	NEMVE14495	AMPFI_14106, AMPFI_14107
OG0004225	NEMVE12928, NEMVE06699	AMPFI_15711
OG0004226	NEMVE24092, NEMVE20295	AMPFI_10795
OG0004227	NEMVE13579	AMPFI_07234
OG0004228	NEMVE14091	AMPFI_24494, AMPFI_18790
OG0004229	NEMVE10839	AMPFI_04684
OG0004230	NEMVE20221, NEMVE15013	AMPFI_16103
OG0004231	NEMVE25640, NEMVE19289	AMPFI_06317, AMPFI_24209
OG0004232	NEMVE05374	AMPFI_18466
OG0004233	NEMVE05082	AMPFI_05856
OG0004234	NEMVE17554	AMPFI_16563
OG0004234	NEMVE18650	AMPFI_04170, AMPFI_09059
OG0004236	NEMVE01769, NEMVE21449, NEMVE08213	AMPFI_18952
OG0004237	NEMVE24212	AMPFI_10494
OG0004239	NEMVE09798	AMPFI_05780
OG0004240	NEMVE02594, NEMVE02188	AMPFI_18787
OG0004241	NEMVE17443	AMPFI_24897
OG0004243	NEMVE13950	AMPFI_10050
OG0004244	NEMVE21955	AMPFI_25390
OG0004245	NEMVE22952	AMPFI_14565
OG0004246	NEMVE13565	AMPFI_08562
OG0004247	NEMVE00266	AMPFI_09617
OG0004248	NEMVE20564, NEMVE10713	AMPFI_06429
OG0004249	NEMVE07696	AMPFI_13244
OG0004250	NEMVE05051	AMPFI_12407
OG0004251	NEMVE19617, NEMVE25778	AMPFI_12152, AMPFI_09987
OG0004252	NEMVE15040	AMPFI_09692
OG0004253	NEMVE06410	AMPFI_11137
OG0004254	NEMVE02453	AMPFI_23528
OG0004255	NEMVE24360	AMPFI_05607
OG0004257	NEMVE24614	AMPFI_12483
OG0004258	NEMVE23518	AMPFI_04576
OG0004259	NEMVE22430	AMPFI_05436
OG0004260	NEMVE15889, NEMVE21330	AMPFI_03269
OG0004261	NEMVE20799, NEMVE22436	AMPFI_09942
OG0004262	NEMVE04762	AMPFI_15895
OG0004263	NEMVE05868	AMPFI_19144
OG0004265	NEMVE06493	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004266	NEMVE06415	AMPFI_00291
OG0004266	NEMVE13429	AMPFI_08243
OG0004267	NEMVE06676	AMPFI_03672
OG0004268	NEMVE09145	AMPFI_19077
OG0004269	NEMVE11660	AMPFI_02131
OG0004270	NEMVE05372	AMPFI_22607
OG0004271	NEMVE12955, NEMVE13196	AMPFI_00357
OG0004272	NEMVE14903	AMPFI_03000, AMPFI_03190
OG0004273	NEMVE01963	AMPFI_20320, AMPFI_02222, AMPFI_01584
OG0004274	NEMVE13344	AMPFI_14696
OG0004275	NEMVE13750	AMPFI_10196
OG0004276	NEMVE18577	AMPFI_07190
OG0004278	NEMVE11125	AMPFI_00741
OG0004279	NEMVE02937, NEMVE18790	AMPFI_20800
OG0004280	NEMVE06242	AMPFI_08532
OG0004281	NEMVE01299, NEMVE02877	AMPFI_08580
OG0004281	NEMVE02375	AMPFI_21877
OG0004282	NEMVE15059	AMPFI_03603
OG0004283	NEMVE00512	AMPFI_04258
OG0004284	NEMVE10541	AMPFI_07793
OG0004285	NEMVE13116	AMPFI_05686
OG0004286	NEMVE09457, NEMVE02864	AMPFI_11804, AMPFI_11033
OG0004286	NEMVE09459	AMPFI_17397
OG0004287	NEMVE10700	AMPFI_18985, AMPFI_03750, AMPFI_16572
OG0004288	NEMVE18710	AMPFI_12843
OG0004289	NEMVE18867	AMPFI_15989
OG0004290	NEMVE01915	AMPFI_20931
OG0004295	NEMVE08615	AMPFI_09939
OG0004296	NEMVE21716	AMPFI_17160
OG0004297	NEMVE05511	AMPFI_04000
OG0004298	NEMVE18586	AMPFI_01036
OG0004299	NEMVE07833	AMPFI_10108
OG0004300	NEMVE08965	AMPFI_20207
OG0004301	NEMVE15665	AMPFI_21938
OG0004302	NEMVE13868	AMPFI_16467
OG0004303	NEMVE14939, NEMVE00925	AMPFI_18613
OG0004305	NEMVE07351, NEMVE23119, NEMVE14272	AMPFI_12729
OG0004306	NEMVE02836	AMPFI_17375, AMPFI_16656
OG0004307	NEMVE14393	AMPFI_10120
OG0004308	NEMVE20752	AMPFI_06434
OG0004309	NEMVE21890	AMPFI_07893
OG0004310	NEMVE21788	AMPFI_01502
OG0004312	NEMVE14123	AMPFI_14477
OG0004314	NEMVE10498	AMPFI_17299
OG0004315	NEMVE18139	AMPFI_11714
OG0004316	NEMVE13067	AMPFI_06233
OG0004318	NEMVE17782, NEMVE25004	AMPFI_00829, AMPFI_01602, AMPFI_21243
OG0004319	NEMVE06670	AMPFI_07860
OG0004321	NEMVE19590	AMPFI_03701
OG0004322	NEMVE08718, NEMVE05406	AMPFI_05719
OG0004323	NEMVE00970	AMPFI_07446
OG0004324	NEMVE07951	AMPFI_13538
OG0004327	NEMVE10956	AMPFI_15196
OG0004328	NEMVE25033	AMPFI_06204
OG0004329	NEMVE14876	AMPFI_18366
OG0004330	NEMVE01493	AMPFI_04638
OG0004331	NEMVE22843, NEMVE02042	AMPFI_13825
OG0004332	NEMVE14173	AMPFI_12419, AMPFI_16570, AMPFI_16569
OG0004333	NEMVE02002	AMPFI_02290
OG0004334	NEMVE13239	AMPFI_04344, AMPFI_23930
OG0004335	NEMVE03938	AMPFI_01647
OG0004338	NEMVE13087	AMPFI_03726
OG0004340	NEMVE17425	AMPFI_07748
OG0004341	NEMVE15556	AMPFI_19963
OG0004341	NEMVE05259	AMPFI_12804
OG0004342	NEMVE23268	AMPFI_25181, AMPFI_12541, AMPFI_02766
OG0004343	NEMVE01964	AMPFI_14022
OG0004343	NEMVE15399	AMPFI_21404, AMPFI_23887
OG0004344	NEMVE02635	AMPFI_24893
OG0004345	NEMVE06527	AMPFI_12564
OG0004346	NEMVE13974	AMPFI_12405
OG0004348	NEMVE25252	AMPFI_02439
OG0004349	NEMVE22471	AMPFI_24895
OG0004350	NEMVE13828	AMPFI_18421
OG0004351	NEMVE00918	AMPFI_20164
OG0004352	NEMVE24736	AMPFI_25758
OG0004353	NEMVE13665	AMPFI_13654
OG0004354	NEMVE20729, NEMVE09507	AMPFI_11067
OG0004355	NEMVE10193	AMPFI_09199
OG0004356	NEMVE00913	AMPFI_05341
OG0004357	NEMVE08918	AMPFI_08395
OG0004358	NEMVE08331	AMPFI_22150
OG0004359	NEMVE11194, NEMVE05627	AMPFI_05530
OG0004360	NEMVE21274, NEMVE08954	AMPFI_14833
OG0004361	NEMVE02934	AMPFI_04236
OG0004362	NEMVE06585	AMPFI_09867
OG0004363	NEMVE20708	AMPFI_10669
OG0004364	NEMVE22420, NEMVE15837	AMPFI_11780
OG0004365	NEMVE13126	AMPFI_18925
OG0004366	NEMVE01469	AMPFI_11770
OG0004367	NEMVE25724, NEMVE16633, NEMVE21869	AMPFI_16806
OG0004368	NEMVE24990	AMPFI_05539
OG0004369	NEMVE10451	AMPFI_22531
OG0004370	NEMVE13399, NEMVE21469	AMPFI_05169
OG0004373	NEMVE14057, NEMVE19923	AMPFI_02861
OG0004374	NEMVE23199, NEMVE20953	AMPFI_07980
OG0004375	NEMVE20939, NEMVE22727	AMPFI_20500
OG0004376	NEMVE09342	AMPFI_15019
OG0004377	NEMVE23502	AMPFI_03913
OG0004378	NEMVE08774	AMPFI_09387
OG0004379	NEMVE13525	AMPFI_07942
OG0004380	NEMVE13704	AMPFI_00883
OG0004381	NEMVE00013, NEMVE20297	AMPFI_23751
OG0004383	NEMVE23000	AMPFI_10019, AMPFI_10486
OG0004384	NEMVE10110	AMPFI_21506
OG0004385	NEMVE05533	AMPFI_02615, AMPFI_24477
OG0004388	NEMVE10684	AMPFI_09652
OG0004389	NEMVE25116	AMPFI_08344
OG0004390	NEMVE18831	AMPFI_17295
OG0004391	NEMVE25027	AMPFI_10069
OG0004392	NEMVE06757	AMPFI_24108
OG0004393	NEMVE03424	AMPFI_06040
OG0004394	NEMVE13031	AMPFI_13243
OG0004395	NEMVE01603, NEMVE20434	AMPFI_20914
OG0004396	NEMVE14513	AMPFI_14937
OG0004399	NEMVE06137	AMPFI_06098
OG0004400	NEMVE09297	AMPFI_13995
OG0004401	NEMVE15063	AMPFI_12672
OG0004402	NEMVE14293	AMPFI_15887
OG0004403	NEMVE13305	AMPFI_14279
OG0004405	NEMVE21826	AMPFI_14300
OG0004406	NEMVE07905	AMPFI_11302
OG0004407	NEMVE01541	AMPFI_09013
OG0004408	NEMVE12839	AMPFI_05190
OG0004409	NEMVE24584	AMPFI_00146
OG0004410	NEMVE11768	AMPFI_04469, AMPFI_23532, AMPFI_07509, AMPFI_12178, AMPFI_10096, AMPFI_10097, AMPFI_21708, AMPFI_18732, AMPFI_22502, AMPFI_19460, AMPFI_12177, AMPFI_05679, AMPFI_12441, AMPFI_07625, AMPFI_07508, AMPFI_24915, AMPFI_13748, AMPFI_03023, AMPFI_17082, AMPFI_21658, AMPFI_00933, AMPFI_02043, AMPFI_13469, AMPFI_16008, AMPFI_06831, AMPFI_07928, AMPFI_03145, AMPFI_13465, AMPFI_06992, AMPFI_03954, AMPFI_25266
OG0004413	NEMVE00900	AMPFI_25865
OG0004414	NEMVE23559	AMPFI_19124, AMPFI_03632
OG0004415	NEMVE22453	AMPFI_04130
OG0004417	NEMVE05869	AMPFI_06225
OG0004418	NEMVE17982	AMPFI_23017, AMPFI_07133
OG0004419	NEMVE11160	AMPFI_07957
OG0004420	NEMVE10078	AMPFI_10754
OG0004423	NEMVE08914	AMPFI_14942
OG0004424	NEMVE02966	AMPFI_17270
OG0004425	NEMVE23884	AMPFI_21164
OG0004426	NEMVE14125	AMPFI_21633
OG0004427	NEMVE09281	AMPFI_22834
OG0004428	NEMVE20992	AMPFI_23245
OG0004457	NEMVE03055	AMPFI_05287
OG0004459	NEMVE07035	AMPFI_11564
OG0004460	NEMVE18796	AMPFI_25193
OG0004462	NEMVE13727	AMPFI_08624
OG0004463	NEMVE14756	AMPFI_12899
OG0004465	NEMVE21926	AMPFI_23112, AMPFI_12347
OG0004467	NEMVE02056	AMPFI_21984
OG0004468	NEMVE08237	AMPFI_16351
OG0004471	NEMVE04795	AMPFI_00393
OG0004472	NEMVE00917	AMPFI_11440
OG0004475	NEMVE08034	AMPFI_18546
OG0004476	NEMVE06718	AMPFI_14753
OG0004478	NEMVE22692	AMPFI_03975
OG0004479	NEMVE01055	AMPFI_09403
OG0004482	NEMVE04942	AMPFI_09287
OG0004483	NEMVE22140	AMPFI_19423, AMPFI_14818
OG0004484	NEMVE13818	AMPFI_19765
OG0004486	NEMVE14675	AMPFI_08587
OG0004487	NEMVE11590	AMPFI_05702
OG0004488	NEMVE08819	AMPFI_01993, AMPFI_22482, AMPFI_18991, AMPFI_17697
OG0004489	NEMVE22535	AMPFI_09296, AMPFI_09295
OG0004490	NEMVE03491	AMPFI_22429
OG0004491	NEMVE23478	AMPFI_00328, AMPFI_00308, AMPFI_15346
OG0004492	NEMVE13230	AMPFI_09360
OG0004493	NEMVE10267	AMPFI_05970
OG0004494	NEMVE01991, NEMVE12026	AMPFI_05453
OG0004495	NEMVE18943	AMPFI_07695
OG0004496	NEMVE23787	AMPFI_03101
OG0004497	NEMVE00899	AMPFI_22097, AMPFI_00339, AMPFI_25044, AMPFI_25447
OG0004498	NEMVE10128	AMPFI_06947
OG0004499	NEMVE21044, NEMVE07898	AMPFI_03990
OG0004500	NEMVE13883	AMPFI_13920
OG0004501	NEMVE10634	AMPFI_09291
OG0004502	NEMVE17968, NEMVE07577	AMPFI_03587
OG0004505	NEMVE13485	AMPFI_08535
OG0004506	NEMVE15612	AMPFI_12628, AMPFI_09386
OG0004507	NEMVE21959	AMPFI_07072
OG0004508	NEMVE13524	AMPFI_25941
OG0004509	NEMVE14984	AMPFI_09182
OG0004510	NEMVE07681	AMPFI_09345
OG0004511	NEMVE23558	AMPFI_07637
OG0004512	NEMVE05081	AMPFI_11410
OG0004513	NEMVE22677	AMPFI_09034
OG0004514	NEMVE19912, NEMVE25850	AMPFI_09041
OG0004515	NEMVE16698	AMPFI_01381
OG0004516	NEMVE01959	AMPFI_18645
OG0004517	NEMVE09567	AMPFI_15751
OG0004518	NEMVE05509	AMPFI_09048
OG0004519	NEMVE01745	AMPFI_04665
OG0004520	NEMVE23460	AMPFI_06584
OG0004521	NEMVE25173, NEMVE25174, NEMVE02614	AMPFI_01206
OG0004522	NEMVE10390	AMPFI_18039
OG0004523	NEMVE24572	AMPFI_08056
OG0004524	NEMVE23429	AMPFI_07394
OG0004525	NEMVE09848	AMPFI_07588
OG0004526	NEMVE00195	AMPFI_10087
OG0004527	NEMVE09810	AMPFI_10883
OG0004528	NEMVE20413	AMPFI_13182, AMPFI_00906
OG0004528	NEMVE05245	AMPFI_21174
OG0004529	NEMVE14754	AMPFI_09696
OG0004530	NEMVE14962	AMPFI_12855
OG0004532	NEMVE06307	AMPFI_16151
OG0004534	NEMVE06444	AMPFI_18106, AMPFI_00646
OG0004535	NEMVE14895	AMPFI_22124
OG0004536	NEMVE24546	AMPFI_09383, AMPFI_05319, AMPFI_01833
OG0004537	NEMVE06806, NEMVE06793	AMPFI_02558
OG0004540	NEMVE14340	AMPFI_19729
OG0004541	NEMVE09057, NEMVE10568	AMPFI_15230
OG0004542	NEMVE22875	AMPFI_08760
OG0004543	NEMVE15333	AMPFI_14671
OG0004544	NEMVE13619	AMPFI_08264
OG0004545	NEMVE09905	AMPFI_16865
OG0004546	NEMVE24991	AMPFI_07412
OG0004548	NEMVE24852	AMPFI_12848
OG0004549	NEMVE23165	AMPFI_12117
OG0004550	NEMVE24073	AMPFI_09809, AMPFI_09808
OG0004551	NEMVE05944	AMPFI_09413
OG0004552	NEMVE14503	AMPFI_12028
OG0004553	NEMVE24685	AMPFI_10799
OG0004554	NEMVE24554, NEMVE20303	AMPFI_11889
OG0004555	NEMVE05464	AMPFI_09909
OG0004558	NEMVE07860, NEMVE19747	AMPFI_12132
OG0004559	NEMVE09979	AMPFI_05855
OG0004560	NEMVE20612	AMPFI_08766, AMPFI_25022
OG0004561	NEMVE09729	AMPFI_23817
OG0004562	NEMVE10816	AMPFI_22675
OG0004563	NEMVE13109, NEMVE21039	AMPFI_02876
OG0004564	NEMVE10745	AMPFI_15864
OG0004565	NEMVE09490	AMPFI_12894
OG0004566	NEMVE05423	AMPFI_06008
OG0004567	NEMVE08979	AMPFI_25564
OG0004568	NEMVE02936	AMPFI_08069
OG0004569	NEMVE11455, NEMVE25874	AMPFI_06989
OG0004570	NEMVE09472	AMPFI_18640
OG0004571	NEMVE12245	AMPFI_12508, AMPFI_13100
OG0004572	NEMVE09747	AMPFI_02363, AMPFI_14593
OG0004573	NEMVE10987, NEMVE20146	AMPFI_12921
OG0004574	NEMVE20279, NEMVE11028	AMPFI_03207
OG0004576	NEMVE24443	AMPFI_18731
OG0004577	NEMVE25631	AMPFI_07656
OG0004578	NEMVE22684	AMPFI_07486
OG0004579	NEMVE14497	AMPFI_25677
OG0004580	NEMVE01972, NEMVE13068, NEMVE12045	AMPFI_24353
OG0004581	NEMVE20283, NEMVE10061	AMPFI_12919
OG0004582	NEMVE02471, NEMVE09353	AMPFI_07633
OG0004583	NEMVE13969	AMPFI_16407
OG0004584	NEMVE24702	AMPFI_09000
OG0004585	NEMVE22328	AMPFI_13089
OG0004587	NEMVE04673	AMPFI_23364, AMPFI_10457
OG0004588	NEMVE13733, NEMVE18431	AMPFI_06362
OG0004589	NEMVE22288	AMPFI_18880
OG0004590	NEMVE25895, NEMVE18908	AMPFI_08462
OG0004591	NEMVE22517	AMPFI_15332, AMPFI_13076
OG0004592	NEMVE04397	AMPFI_06517
OG0004593	NEMVE14593	AMPFI_22728
OG0004594	NEMVE14570	AMPFI_13047
OG0004595	NEMVE23888	AMPFI_20954, AMPFI_16519
OG0004596	NEMVE03724	AMPFI_07402
OG0004598	NEMVE02671	AMPFI_07952, AMPFI_21890, AMPFI_15695, AMPFI_16738, AMPFI_11549, AMPFI_17744, AMPFI_25221, AMPFI_01330
OG0004599	NEMVE14260, NEMVE17942	AMPFI_24936
OG0004600	NEMVE18939	AMPFI_15811
OG0004601	NEMVE24185	AMPFI_06159
OG0004602	NEMVE14888	AMPFI_04968
OG0004603	NEMVE10302	AMPFI_00218
OG0004605	NEMVE13200	AMPFI_03873
OG0004606	NEMVE10087	AMPFI_09369
OG0004608	NEMVE24939	AMPFI_23131
OG0004609	NEMVE13242	AMPFI_07011
OG0004610	NEMVE14987	AMPFI_23354
OG0004611	NEMVE16538	AMPFI_14900
OG0004612	NEMVE06661	AMPFI_06798
OG0004613	NEMVE14649, NEMVE02540	AMPFI_14336
OG0004614	NEMVE16785	AMPFI_01955
OG0004616	NEMVE13537	AMPFI_24754
OG0004617	NEMVE23874	AMPFI_09144
OG0004618	NEMVE08467, NEMVE02644, NEMVE08128	AMPFI_15210, AMPFI_15211
OG0004619	NEMVE14883, NEMVE00286	AMPFI_01685
OG0004620	NEMVE24417	AMPFI_03040, AMPFI_00400, AMPFI_03563
OG0004621	NEMVE15548	AMPFI_06893
OG0004623	NEMVE23629, NEMVE12720	AMPFI_22400
OG0004625	NEMVE07306	AMPFI_24418, AMPFI_01520
OG0004627	NEMVE14505	AMPFI_12291
OG0004628	NEMVE21690	AMPFI_05837
OG0004629	NEMVE05013	AMPFI_13756
OG0004631	NEMVE10220	AMPFI_06399
OG0004632	NEMVE13130	AMPFI_12681
OG0004633	NEMVE14514, NEMVE14238	AMPFI_16969
OG0004634	NEMVE04611	AMPFI_11161
OG0004635	NEMVE12750, NEMVE15016	AMPFI_08678
OG0004638	NEMVE22582	AMPFI_00853
OG0004639	NEMVE18292	AMPFI_11319
OG0004640	NEMVE08804	AMPFI_00746
OG0004641	NEMVE11881, NEMVE13912, NEMVE08629	AMPFI_00011
OG0004642	NEMVE16068	AMPFI_02074
OG0004643	NEMVE01855	AMPFI_18899
OG0004644	NEMVE25830	AMPFI_15338
OG0004646	NEMVE06022	AMPFI_07710
OG0004647	NEMVE18102	AMPFI_08211
OG0004648	NEMVE14967	AMPFI_19599
OG0004649	NEMVE13434	AMPFI_17558
OG0004651	NEMVE14682	AMPFI_25330
OG0004652	NEMVE06739	AMPFI_15198
OG0004654	NEMVE23143	AMPFI_15662
OG0004655	NEMVE09086, NEMVE00666	AMPFI_07555
OG0004656	NEMVE08568	AMPFI_14771
OG0004657	NEMVE07292	AMPFI_11594
OG0004658	NEMVE13379	AMPFI_10523
OG0004659	NEMVE07785, NEMVE00194, NEMVE11615	AMPFI_00122
OG0004660	NEMVE15866	AMPFI_20962
OG0004662	NEMVE14599	AMPFI_22692
OG0004663	NEMVE13231	AMPFI_06374
OG0004664	NEMVE19719	AMPFI_09717
OG0004665	NEMVE04963	AMPFI_01944, AMPFI_21039, AMPFI_22602, AMPFI_00259
OG0004666	NEMVE14432	AMPFI_11616
OG0004667	NEMVE25294	AMPFI_09564
OG0004669	NEMVE14751	AMPFI_05954
OG0004670	NEMVE13348	AMPFI_24511
OG0004671	NEMVE15017	AMPFI_20913, AMPFI_05739
OG0004672	NEMVE04927	AMPFI_03359
OG0004673	NEMVE22141	AMPFI_15351
OG0004674	NEMVE15105	AMPFI_07603
OG0004675	NEMVE19531, NEMVE12308	AMPFI_03184
OG0004676	NEMVE06939	AMPFI_12971
OG0004677	NEMVE01225	AMPFI_05730
OG0004678	NEMVE09441	AMPFI_09587
OG0004681	NEMVE17985	AMPFI_18210
OG0004682	NEMVE16012	AMPFI_13322
OG0004683	NEMVE10379	AMPFI_13090
OG0004684	NEMVE15028	AMPFI_05507
OG0004685	NEMVE13564, NEMVE20938	AMPFI_00210
OG0004687	NEMVE11074	AMPFI_00174
OG0004689	NEMVE10990	AMPFI_21900
OG0004691	NEMVE07925	AMPFI_01160
OG0004694	NEMVE22054	AMPFI_20042
OG0004695	NEMVE08241	AMPFI_02979, AMPFI_16067, AMPFI_13908
OG0004696	NEMVE00069, NEMVE00975	AMPFI_05610
OG0004697	NEMVE04721	AMPFI_06656
OG0004698	NEMVE24810	AMPFI_06996
OG0004699	NEMVE08956	AMPFI_08943
OG0004700	NEMVE22202	AMPFI_08984
OG0004703	NEMVE23725	AMPFI_11441
OG0004704	NEMVE25098	AMPFI_12602
OG0004705	NEMVE13269	AMPFI_13411
OG0004706	NEMVE23038	AMPFI_14171
OG0004707	NEMVE00940	AMPFI_17110
OG0004708	NEMVE22362	AMPFI_25265
OG0004710	NEMVE13936	AMPFI_21960
OG0004711	NEMVE22209	AMPFI_22007
OG0004728	NEMVE24238	AMPFI_04640
OG0004729	NEMVE11013	AMPFI_10812
OG0004729	NEMVE00871	AMPFI_10811
OG0004730	NEMVE14157	AMPFI_05571
OG0004731	NEMVE24589	AMPFI_11718
OG0004733	NEMVE08830	AMPFI_22957, AMPFI_11858
OG0004735	NEMVE05167	AMPFI_25124
OG0004736	NEMVE25990	AMPFI_11087
OG0004736	NEMVE24657	AMPFI_07818
OG0004739	NEMVE15022	AMPFI_08184
OG0004743	NEMVE20722	AMPFI_10767
OG0004744	NEMVE21304, NEMVE02941	AMPFI_19272
OG0004744	NEMVE24723	AMPFI_14663
OG0004746	NEMVE06678	AMPFI_19674, AMPFI_18690, AMPFI_16917
OG0004747	NEMVE25622	AMPFI_10895
OG0004748	NEMVE24482, NEMVE00840	AMPFI_16408
OG0004749	NEMVE21861	AMPFI_15286
OG0004750	NEMVE25690, NEMVE18048, NEMVE16581	AMPFI_10971, AMPFI_20422
OG0004752	NEMVE07471	AMPFI_22656
OG0004753	NEMVE00501	AMPFI_08914
OG0004754	NEMVE10627, NEMVE24818	AMPFI_15484
OG0004755	NEMVE14496	AMPFI_08870
OG0004756	NEMVE14252	AMPFI_06143
OG0004757	NEMVE05633	AMPFI_11259
OG0004758	NEMVE11732, NEMVE05918	AMPFI_16926
OG0004759	NEMVE05670	AMPFI_10483
OG0004760	NEMVE22531	AMPFI_11919
OG0004761	NEMVE25752	AMPFI_17626
OG0004761	NEMVE21450	AMPFI_04512
OG0004761	NEMVE19165, NEMVE25765	AMPFI_00468
OG0004762	NEMVE23213	AMPFI_12646
OG0004763	NEMVE14983	AMPFI_06171
OG0004764	NEMVE10488	AMPFI_10963
OG0004765	NEMVE21803	AMPFI_16840
OG0004766	NEMVE23449	AMPFI_09103, AMPFI_10947
OG0004767	NEMVE13831	AMPFI_03725
OG0004768	NEMVE14625, NEMVE17029	AMPFI_02297
OG0004769	NEMVE09060	AMPFI_12928
OG0004770	NEMVE10973	AMPFI_09864, AMPFI_14159
OG0004773	NEMVE20647	AMPFI_12207, AMPFI_00395
OG0004774	NEMVE11891, NEMVE13846	AMPFI_17254
OG0004775	NEMVE21681	AMPFI_08271
OG0004776	NEMVE08011	AMPFI_06080
OG0004781	NEMVE08486	AMPFI_00959, AMPFI_00874
OG0004782	NEMVE21349	AMPFI_24154, AMPFI_04116
OG0004782	NEMVE25347, NEMVE19579	AMPFI_19692, AMPFI_12306
OG0004783	NEMVE11254, NEMVE11101	AMPFI_11121
OG0004784	NEMVE09476	AMPFI_12120
OG0004785	NEMVE14332	AMPFI_04729
OG0004786	NEMVE03480	AMPFI_14608
OG0004786	NEMVE16746	AMPFI_12282
OG0004787	NEMVE25138	AMPFI_11451
OG0004789	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982	AMPFI_21163
OG0004790	NEMVE08026	AMPFI_12637
OG0004791	NEMVE22632, NEMVE24573	AMPFI_10450
OG0004792	NEMVE22524	AMPFI_23180
OG0004793	NEMVE16797	AMPFI_02788
OG0004794	NEMVE09539	AMPFI_07779
OG0004795	NEMVE17130	AMPFI_14570
OG0004796	NEMVE02112, NEMVE00168	AMPFI_00112
OG0004797	NEMVE14389	AMPFI_08354
OG0004798	NEMVE19963	AMPFI_21019
OG0004799	NEMVE01729, NEMVE17047	AMPFI_03436
OG0004800	NEMVE03303, NEMVE02807	AMPFI_08239, AMPFI_13583, AMPFI_02779
OG0004801	NEMVE05151	AMPFI_05782
OG0004802	NEMVE24950	AMPFI_22430
OG0004803	NEMVE09645	AMPFI_01867, AMPFI_16240
OG0004805	NEMVE06909	AMPFI_10996
OG0004806	NEMVE06084	AMPFI_21112
OG0004807	NEMVE22724	AMPFI_01734
OG0004808	NEMVE23142, NEMVE00017	AMPFI_18270
OG0004809	NEMVE10851	AMPFI_01159
OG0004811	NEMVE14893	AMPFI_12149
