Orthogroup	NEMVE	SCHMD
OG0004487	NEMVE11590	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	NEMVE08819	SCHMD26474
OG0004489	NEMVE22535	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	NEMVE03491	SCHMD17389, SCHMD11597
OG0004492	NEMVE13230	SCHMD04733
OG0004493	NEMVE10267	SCHMD17846, SCHMD13358
OG0004495	NEMVE18943	SCHMD01719
OG0004496	NEMVE23787	SCHMD26140, SCHMD14189
OG0004497	NEMVE00899	SCHMD08729, SCHMD08728, SCHMD08727, SCHMD08726
OG0004498	NEMVE10128	SCHMD04342
OG0004499	NEMVE21044, NEMVE07898	SCHMD03412, SCHMD12382
OG0004500	NEMVE13883	SCHMD11617
OG0004501	NEMVE10634	SCHMD07977
OG0004502	NEMVE17968, NEMVE07577	SCHMD05296
OG0004503	NEMVE12347, NEMVE05528	SCHMD16736, SCHMD23538
OG0004505	NEMVE13485, NEMVE17550, NEMVE17551	SCHMD09314
OG0004507	NEMVE21959	SCHMD04748
OG0004509	NEMVE14984	SCHMD17345, SCHMD26727
OG0004510	NEMVE07681	SCHMD20341
OG0004511	NEMVE23558	SCHMD28314
OG0004512	NEMVE15458, NEMVE05081	SCHMD07187, SCHMD09103
OG0004513	NEMVE22677	SCHMD00064, SCHMD04110
OG0004514	NEMVE19912, NEMVE25850	SCHMD05036
OG0004515	NEMVE16698	SCHMD02738
OG0004516	NEMVE01959	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004517	NEMVE09567	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004520	NEMVE23460	SCHMD11457
OG0004522	NEMVE10390	SCHMD08563, SCHMD23562, SCHMD24073
OG0004523	NEMVE24572	SCHMD00984
OG0004524	NEMVE23429	SCHMD06007
OG0004526	NEMVE00195	SCHMD13090
OG0004529	NEMVE14754	SCHMD01565
OG0004530	NEMVE14962	SCHMD02115
OG0004532	NEMVE06307, NEMVE11434	SCHMD21409, SCHMD24151
OG0004533	NEMVE13309, NEMVE20488	SCHMD21800, SCHMD21855, SCHMD10489
OG0004535	NEMVE14895	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004538	NEMVE20187	SCHMD11150
OG0004539	NEMVE06340	SCHMD09009
OG0004542	NEMVE22875	SCHMD08621
OG0004543	NEMVE15333	SCHMD00021
OG0004546	NEMVE24991	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	NEMVE09850, NEMVE24852	SCHMD01586
OG0004549	NEMVE23165	SCHMD23062
OG0004551	NEMVE05944	SCHMD02465, SCHMD02466
OG0004552	NEMVE14503	SCHMD05280
OG0004553	NEMVE24685	SCHMD05077
OG0004554	NEMVE24554, NEMVE20303	SCHMD01446, SCHMD22543
OG0004555	NEMVE05464	SCHMD01126
OG0004557	NEMVE22368	SCHMD10112
OG0004558	NEMVE07860, NEMVE19747	SCHMD23563
OG0004559	NEMVE09979	SCHMD09021, SCHMD09022
OG0004563	NEMVE16625	SCHMD12225, SCHMD21042, SCHMD07807
OG0004564	NEMVE10745	SCHMD06864, SCHMD16273
OG0004565	NEMVE20945, NEMVE09496, NEMVE09490	SCHMD06237
OG0004567	NEMVE08979	SCHMD08103
OG0004569	NEMVE11455, NEMVE25874	SCHMD07227
OG0004570	NEMVE09472	SCHMD10693
OG0004571	NEMVE12245	SCHMD00636
OG0004571	NEMVE02107	SCHMD09562
OG0004572	NEMVE09747	SCHMD00027
OG0004573	NEMVE10987, NEMVE20146	SCHMD24195, SCHMD13279
OG0004577	NEMVE25631	SCHMD27308, SCHMD07121, SCHMD07120
OG0004578	NEMVE22684	SCHMD13522, SCHMD10265
OG0004579	NEMVE14497	SCHMD05858
OG0004581	NEMVE20283, NEMVE10061	SCHMD06969
OG0004583	NEMVE13969	SCHMD18243, SCHMD12573
OG0004589	NEMVE22288	SCHMD07310
OG0004590	NEMVE25895, NEMVE18908	SCHMD02645, SCHMD02084
OG0004592	NEMVE04397	SCHMD21981, SCHMD24746
OG0004595	NEMVE23888	SCHMD23529, SCHMD18234
OG0004596	NEMVE03724	SCHMD22207, SCHMD22206
OG0004599	NEMVE14260, NEMVE17942	SCHMD16295, SCHMD15643, SCHMD19967, SCHMD19964
OG0004600	NEMVE18939, NEMVE11633	SCHMD10479
OG0004602	NEMVE14888	SCHMD00904
OG0004603	NEMVE10302	SCHMD09121, SCHMD04362
OG0004605	NEMVE13200	SCHMD16312, SCHMD16314
OG0004606	NEMVE10087	SCHMD04125, SCHMD12842
OG0004608	NEMVE24939	SCHMD24531, SCHMD11307
OG0004609	NEMVE13242	SCHMD12031, SCHMD13204
OG0004610	NEMVE14987	SCHMD04931
OG0004612	NEMVE06661	SCHMD00076
OG0004613	NEMVE14649, NEMVE02540	SCHMD02078
OG0004614	NEMVE16785	SCHMD21793, SCHMD24411
OG0004616	NEMVE13537	SCHMD28217
OG0004619	NEMVE14883, NEMVE00286	SCHMD07738
OG0004621	NEMVE15548	SCHMD02131
OG0004622	NEMVE01350	SCHMD07163
OG0004623	NEMVE23629, NEMVE12720	SCHMD29595
OG0004626	NEMVE03566, NEMVE12350	SCHMD11167
OG0004631	NEMVE10220	SCHMD23492
OG0004632	NEMVE13130	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	NEMVE14514, NEMVE14238	SCHMD08375
OG0004634	NEMVE04611	SCHMD05432, SCHMD09190, SCHMD28674
OG0004635	NEMVE12750, NEMVE15016	SCHMD03118
OG0004638	NEMVE22582	SCHMD03884
OG0004639	NEMVE18292	SCHMD11835
OG0004642	NEMVE12541	SCHMD04791
OG0004643	NEMVE01855	SCHMD12179
OG0004646	NEMVE06022	SCHMD02650
OG0004648	NEMVE14967	SCHMD22597, SCHMD14009
OG0004649	NEMVE13434	SCHMD11982
OG0004651	NEMVE14682	SCHMD12856
OG0004652	NEMVE06739	SCHMD09910, SCHMD14465
OG0004654	NEMVE23143	SCHMD11590
OG0004655	NEMVE09086, NEMVE00666	SCHMD10685
OG0004657	NEMVE07292	SCHMD24002, SCHMD24003, SCHMD14727
OG0004662	NEMVE14599	SCHMD23223, SCHMD01585
OG0004663	NEMVE13231	SCHMD03596
OG0004664	NEMVE19719	SCHMD07542, SCHMD10324
OG0004665	NEMVE04963	SCHMD11600, SCHMD08997
OG0004666	NEMVE14432	SCHMD15089
OG0004668	NEMVE07904	SCHMD00802
OG0004669	NEMVE14751	SCHMD05517
OG0004670	NEMVE13348	SCHMD20695, SCHMD17163
OG0004671	NEMVE15017	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	NEMVE22141	SCHMD12584
OG0004674	NEMVE15105	SCHMD03223
OG0004675	NEMVE19531, NEMVE12308	SCHMD07033
OG0004678	NEMVE09441	SCHMD09572, SCHMD22384
OG0004681	NEMVE17985	SCHMD05397
OG0004682	NEMVE16012	SCHMD08178
OG0004683	NEMVE10379	SCHMD10878
OG0004684	NEMVE15028	SCHMD04346
OG0004685	NEMVE13564, NEMVE20938	SCHMD09955
OG0004687	NEMVE11074	SCHMD23153, SCHMD15300
OG0004689	NEMVE10990	SCHMD04465
OG0004690	NEMVE07181	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004691	NEMVE07925	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	NEMVE22054	SCHMD19141, SCHMD23931
OG0004696	NEMVE00069, NEMVE00975	SCHMD21643
OG0004697	NEMVE04721	SCHMD17021
OG0004699	NEMVE08956	SCHMD06447
OG0004700	NEMVE22202	SCHMD16439
OG0004703	NEMVE23725	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	NEMVE25098	SCHMD09201, SCHMD02723, SCHMD02724
OG0004705	NEMVE13269	SCHMD06298
OG0004708	NEMVE22362	SCHMD08019
OG0004711	NEMVE22209	SCHMD14637
OG0004728	NEMVE24238, NEMVE02716	SCHMD02271
OG0004730	NEMVE14157	SCHMD19530
OG0004731	NEMVE24589	SCHMD03298
OG0004732	NEMVE08242	SCHMD25487
OG0004736	NEMVE25990	SCHMD16289
OG0004740	NEMVE22822, NEMVE13094	SCHMD00456
OG0004743	NEMVE21851, NEMVE20722	SCHMD01142
OG0004744	NEMVE21304, NEMVE02941, NEMVE24723	SCHMD15430, SCHMD15429
OG0004747	NEMVE09582, NEMVE25622	SCHMD15119, SCHMD10662
OG0004749	NEMVE21861	SCHMD27524, SCHMD05320, SCHMD13141
OG0004751	NEMVE23997	SCHMD09867, SCHMD09866
OG0004752	NEMVE07471	SCHMD13187, SCHMD26487
OG0004753	NEMVE00501	SCHMD09681
OG0004754	NEMVE10627, NEMVE24818	SCHMD12657
OG0004756	NEMVE14252	SCHMD15431
OG0004757	NEMVE05633	SCHMD03519
OG0004763	NEMVE14983	SCHMD24538, SCHMD15361, SCHMD15362
OG0004764	NEMVE10488	SCHMD19894, SCHMD17272
OG0004765	NEMVE21803	SCHMD16710, SCHMD04808
OG0004766	NEMVE23449	SCHMD00505
OG0004767	NEMVE13831	SCHMD00495
OG0004768	NEMVE14625, NEMVE17029	SCHMD08416
OG0004769	NEMVE09060	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	NEMVE10973	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004772	NEMVE01278	SCHMD21334, SCHMD23265, SCHMD22042, SCHMD19882, SCHMD27089
OG0004774	NEMVE11891, NEMVE13846, NEMVE08683	SCHMD08224
OG0004775	NEMVE21681	SCHMD05122, SCHMD05123
OG0004781	NEMVE08486	SCHMD09320, SCHMD20619, SCHMD19135
OG0004784	NEMVE09476	SCHMD03001
OG0004785	NEMVE14332	SCHMD28279, SCHMD28744, SCHMD08779
OG0004786	NEMVE16746	SCHMD07088
OG0004787	NEMVE25138	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004788	NEMVE07288	SCHMD14805
OG0004790	NEMVE08026	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	NEMVE24573	SCHMD07589
OG0004793	NEMVE16797	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497
OG0004794	NEMVE09539	SCHMD12411, SCHMD08689
OG0004795	NEMVE17130, NEMVE09760	SCHMD12519
OG0004796	NEMVE02112, NEMVE00168	SCHMD06329
OG0004797	NEMVE14389	SCHMD02596
OG0004805	NEMVE06909	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004807	NEMVE22724	SCHMD12027, SCHMD02038, SCHMD03550
OG0004808	NEMVE23142, NEMVE00017	SCHMD06755, SCHMD06754
OG0004809	NEMVE10851	SCHMD11312
OG0004811	NEMVE14893	SCHMD04903, SCHMD12545
OG0004812	NEMVE10095, NEMVE10094	SCHMD21469
OG0004813	NEMVE13765	SCHMD09064, SCHMD18661
OG0004814	NEMVE22496	SCHMD13484, SCHMD23295, SCHMD07359
OG0004816	NEMVE24963	SCHMD16530, SCHMD18318
OG0004817	NEMVE23666	SCHMD02143
OG0004819	NEMVE10396, NEMVE20374	SCHMD02457
OG0004820	NEMVE22650	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112
OG0004822	NEMVE13105	SCHMD15682, SCHMD28947, SCHMD03658
OG0004823	NEMVE07629	SCHMD04427
OG0004825	NEMVE15161	SCHMD13606, SCHMD01996
OG0004826	NEMVE14605	SCHMD11772, SCHMD08879
OG0004828	NEMVE25343	SCHMD06417
OG0004829	NEMVE15042, NEMVE00163	SCHMD15495
OG0004832	NEMVE21691	SCHMD04947, SCHMD01782
OG0004834	NEMVE20063	SCHMD27086, SCHMD22075
OG0004835	NEMVE08208	SCHMD04785
OG0004837	NEMVE10875	SCHMD13853
OG0004838	NEMVE14762	SCHMD09990
OG0004839	NEMVE21719	SCHMD20877, SCHMD19245
OG0004840	NEMVE08926	SCHMD11491, SCHMD12885, SCHMD20576
OG0004841	NEMVE13314	SCHMD09828, SCHMD26722, SCHMD12393
OG0004843	NEMVE11986	SCHMD08775
OG0004848	NEMVE05365	SCHMD09045, SCHMD13087
OG0004849	NEMVE14210	SCHMD21680, SCHMD17383, SCHMD10425
OG0004850	NEMVE20542	SCHMD11882, SCHMD03455
OG0004851	NEMVE14191	SCHMD21554, SCHMD25137
OG0004852	NEMVE25433	SCHMD04160
OG0004854	NEMVE22394	SCHMD06398
OG0004856	NEMVE05569	SCHMD03409
OG0004858	NEMVE22404	SCHMD05398, SCHMD28607
OG0004859	NEMVE06338	SCHMD17438
OG0004860	NEMVE23295	SCHMD19929
OG0004863	NEMVE22313	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805
OG0004864	NEMVE23293	SCHMD01647
OG0004865	NEMVE21865	SCHMD12030, SCHMD20327
OG0004866	NEMVE22450	SCHMD07232
OG0004867	NEMVE15440	SCHMD21489
OG0004869	NEMVE24127	SCHMD21141
OG0004870	NEMVE22132, NEMVE13530	SCHMD02199
OG0004871	NEMVE14536	SCHMD08112
OG0004874	NEMVE08254	SCHMD06154
OG0004875	NEMVE13402	SCHMD06197
OG0004877	NEMVE13079, NEMVE04687	SCHMD17992
OG0004879	NEMVE10578	SCHMD24301, SCHMD03040
OG0004880	NEMVE13009, NEMVE12954	SCHMD03179
OG0004881	NEMVE02049	SCHMD07531
OG0004882	NEMVE17312, NEMVE12590	SCHMD21664, SCHMD29167
OG0004884	NEMVE02134, NEMVE00624	SCHMD10361
OG0004885	NEMVE11478, NEMVE07061	SCHMD17252, SCHMD28061
OG0004886	NEMVE12702, NEMVE10250	SCHMD11132
OG0004886	NEMVE18342	SCHMD11133
OG0004887	NEMVE22398	SCHMD01845
OG0004891	NEMVE22337	SCHMD06376, SCHMD01780
OG0004892	NEMVE13325	SCHMD03240
OG0004893	NEMVE23196	SCHMD12438
OG0004895	NEMVE23211	SCHMD06983, SCHMD03087
OG0004896	NEMVE11249	SCHMD23220, SCHMD15681
OG0004897	NEMVE13596	SCHMD05607, SCHMD11051
OG0004898	NEMVE05893, NEMVE21394	SCHMD08642, SCHMD08952
OG0004899	NEMVE22568	SCHMD03110, SCHMD16519, SCHMD13777
OG0004900	NEMVE15535, NEMVE25162	SCHMD16292
OG0004902	NEMVE14740	SCHMD18948
OG0004903	NEMVE13217	SCHMD05175
OG0004906	NEMVE07063	SCHMD23736, SCHMD12156, SCHMD23911
OG0004907	NEMVE08605	SCHMD21383
OG0004911	NEMVE19493	SCHMD04835
OG0004913	NEMVE18631	SCHMD04287
OG0004917	NEMVE09895	SCHMD17958
OG0004917	NEMVE22754	SCHMD19944
OG0004919	NEMVE14165	SCHMD06146, SCHMD06145
OG0004920	NEMVE04726	SCHMD01620, SCHMD01621
OG0004921	NEMVE24186	SCHMD14242, SCHMD23144
OG0004922	NEMVE25720, NEMVE22660	SCHMD11129
OG0004924	NEMVE08496	SCHMD01005
OG0004927	NEMVE07100	SCHMD14560
OG0004928	NEMVE25903	SCHMD00158
OG0004929	NEMVE23443	SCHMD00438
OG0004930	NEMVE08872	SCHMD20532, SCHMD11478, SCHMD05223
OG0004931	NEMVE15057	SCHMD05705
OG0004932	NEMVE25699	SCHMD10077, SCHMD21150
OG0004939	NEMVE13527	SCHMD02451, SCHMD08680
OG0004940	NEMVE03181	SCHMD16274, SCHMD13330
OG0004941	NEMVE12882, NEMVE15741	SCHMD02800
OG0004944	NEMVE17558	SCHMD12602
OG0004945	NEMVE09906, NEMVE01461	SCHMD22823, SCHMD28305, SCHMD22822
OG0004946	NEMVE17881	SCHMD21559, SCHMD28963, SCHMD25055
OG0004949	NEMVE14010	SCHMD07060
OG0004950	NEMVE15135	SCHMD15994
OG0004951	NEMVE13423	SCHMD08268
OG0004952	NEMVE22987	SCHMD04799
OG0004954	NEMVE13769, NEMVE13543	SCHMD11745
OG0004956	NEMVE03106	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122
OG0004960	NEMVE00950	SCHMD08535
OG0004961	NEMVE22542	SCHMD06846
OG0004962	NEMVE08838	SCHMD01501
OG0004963	NEMVE09267	SCHMD23165, SCHMD03796
OG0004964	NEMVE14109	SCHMD14552
OG0004965	NEMVE19697	SCHMD03325
OG0004967	NEMVE23865	SCHMD00331
OG0004968	NEMVE12446	SCHMD05111, SCHMD27208
OG0004971	NEMVE20816	SCHMD11504
OG0004972	NEMVE22512	SCHMD04428, SCHMD03056
OG0004973	NEMVE11344	SCHMD02928, SCHMD02929, SCHMD07664
OG0004975	NEMVE12292, NEMVE01450, NEMVE11552	SCHMD16508, SCHMD27886
OG0004976	NEMVE07826, NEMVE07806	SCHMD07971, SCHMD08301
OG0004977	NEMVE20344, NEMVE16863, NEMVE02192, NEMVE00253	SCHMD07667
OG0004979	NEMVE09400	SCHMD05958, SCHMD29649
OG0004980	NEMVE25421	SCHMD05222
OG0004981	NEMVE21260	SCHMD07697
OG0004982	NEMVE25620	SCHMD05427
OG0004985	NEMVE22448	SCHMD07642
OG0004986	NEMVE21251, NEMVE13658	SCHMD20757, SCHMD05474, SCHMD17557
OG0004988	NEMVE13432	SCHMD02346
OG0004989	NEMVE14722	SCHMD19697, SCHMD07782, SCHMD07783
OG0004999	NEMVE21935	SCHMD00583
OG0005002	NEMVE14489	SCHMD03211
OG0005003	NEMVE02750	SCHMD17130, SCHMD16608
OG0005005	NEMVE24423	SCHMD02232
OG0005006	NEMVE22541	SCHMD13689, SCHMD15401
OG0005007	NEMVE11282	SCHMD06268
OG0005008	NEMVE25042	SCHMD11431
OG0005009	NEMVE10859	SCHMD10866, SCHMD06406, SCHMD13004
OG0005010	NEMVE25608	SCHMD18938, SCHMD01965
OG0005014	NEMVE04481, NEMVE12690, NEMVE14836	SCHMD05034
OG0005015	NEMVE22631	SCHMD04974
OG0005021	NEMVE13857	SCHMD22445, SCHMD29123
OG0005038	NEMVE21936	SCHMD01410
OG0005040	NEMVE05703, NEMVE15873	SCHMD01329
OG0005044	NEMVE22165	SCHMD19810
OG0005045	NEMVE01206	SCHMD01798
OG0005046	NEMVE24288	SCHMD10754
OG0005047	NEMVE13364	SCHMD04128
OG0005048	NEMVE00607, NEMVE24484	SCHMD09382
OG0005050	NEMVE09923	SCHMD13569, SCHMD16601
OG0005053	NEMVE05596	SCHMD17693
OG0005053	NEMVE22444, NEMVE10981	SCHMD17775
OG0005054	NEMVE03642	SCHMD05128, SCHMD05129
OG0005057	NEMVE21846	SCHMD10227
OG0005059	NEMVE18371	SCHMD24138
OG0005062	NEMVE18856	SCHMD01700
OG0005064	NEMVE08493	SCHMD10553, SCHMD11876, SCHMD13247
OG0005066	NEMVE13164	SCHMD16233, SCHMD13410
OG0005067	NEMVE21170	SCHMD04281, SCHMD22789, SCHMD19756
OG0005071	NEMVE14769, NEMVE05258	SCHMD05145
OG0005072	NEMVE13273	SCHMD07382
OG0005073	NEMVE24556	SCHMD20560
OG0005076	NEMVE19049	SCHMD18341
OG0005079	NEMVE14064	SCHMD21782, SCHMD08270
OG0005081	NEMVE04796	SCHMD07968
OG0005082	NEMVE25159	SCHMD02376, SCHMD02375
OG0005083	NEMVE19791	SCHMD05180
OG0005083	NEMVE09115	SCHMD00808
OG0005086	NEMVE07482	SCHMD07135
OG0005087	NEMVE14760, NEMVE21110	SCHMD04210, SCHMD04212
OG0005088	NEMVE15972, NEMVE13405	SCHMD00106
OG0005089	NEMVE15030	SCHMD02522
OG0005090	NEMVE11209, NEMVE18162	SCHMD24306, SCHMD17983, SCHMD19241
OG0005092	NEMVE25357	SCHMD08070
OG0005095	NEMVE14185	SCHMD09142, SCHMD20356
OG0005096	NEMVE13847, NEMVE03089	SCHMD12701, SCHMD22213
OG0005098	NEMVE04907	SCHMD01756, SCHMD02907
OG0005100	NEMVE10899	SCHMD09835
OG0005104	NEMVE09153	SCHMD09431
OG0005105	NEMVE23049	SCHMD10932
OG0005106	NEMVE22627	SCHMD05434
OG0005109	NEMVE04941	SCHMD29484
OG0005110	NEMVE13178, NEMVE21214	SCHMD02795
OG0005111	NEMVE13580	SCHMD15543, SCHMD03637
OG0005112	NEMVE21306	SCHMD09089, SCHMD05724, SCHMD27850
OG0005117	NEMVE13209	SCHMD21251
OG0005119	NEMVE01031	SCHMD24936, SCHMD28168
OG0005120	NEMVE24047, NEMVE08257	SCHMD08539
OG0005121	NEMVE07563	SCHMD08386
OG0005124	NEMVE13707	SCHMD19577
OG0005124	NEMVE07910	SCHMD17366
OG0005125	NEMVE08675	SCHMD03013
OG0005130	NEMVE12121, NEMVE07830	SCHMD26291, SCHMD12198
OG0005131	NEMVE09291	SCHMD03582, SCHMD03579, SCHMD03580
OG0005132	NEMVE11409, NEMVE25901	SCHMD06276
OG0005133	NEMVE24263	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385
OG0005135	NEMVE18670	SCHMD01310
OG0005137	NEMVE07853	SCHMD05021, SCHMD06206
OG0005139	NEMVE00951, NEMVE10974	SCHMD04022
OG0005140	NEMVE14128, NEMVE16885	SCHMD10665
OG0005141	NEMVE22603	SCHMD25686, SCHMD24271, SCHMD27094, SCHMD25244, SCHMD25243
OG0005142	NEMVE07142, NEMVE12077	SCHMD05971
OG0005143	NEMVE12617, NEMVE00974, NEMVE13415	SCHMD12861, SCHMD10599
OG0005144	NEMVE06213	SCHMD07235
OG0005145	NEMVE18108	SCHMD04144
OG0005146	NEMVE05099	SCHMD05515, SCHMD14279, SCHMD29816
OG0005149	NEMVE10144	SCHMD06219, SCHMD07799
OG0005151	NEMVE13659	SCHMD28665, SCHMD29534
OG0005154	NEMVE25021	SCHMD00118
OG0005155	NEMVE14140	SCHMD06441
OG0005156	NEMVE06980	SCHMD09812
OG0005157	NEMVE22505	SCHMD08161
OG0005158	NEMVE06969	SCHMD06175, SCHMD03965
OG0005159	NEMVE06781	SCHMD27256, SCHMD08517
OG0005161	NEMVE02173	SCHMD17706
OG0005167	NEMVE02902, NEMVE22515	SCHMD11781, SCHMD10752
OG0005168	NEMVE22833	SCHMD04735
OG0005169	NEMVE05682	SCHMD15964, SCHMD17733
OG0005172	NEMVE07425	SCHMD00033
OG0005175	NEMVE02029	SCHMD19207, SCHMD24072, SCHMD23126
OG0005179	NEMVE07829	SCHMD10255
OG0005180	NEMVE24053	SCHMD24708, SCHMD24496, SCHMD07254
OG0005182	NEMVE06200	SCHMD09062
OG0005183	NEMVE14067	SCHMD09747
OG0005184	NEMVE06431	SCHMD11344, SCHMD27380
OG0005186	NEMVE06768	SCHMD29849
OG0005187	NEMVE13161	SCHMD09837
OG0005188	NEMVE12845	SCHMD28645, SCHMD28807
OG0005189	NEMVE23493	SCHMD17679, SCHMD17680, SCHMD17681
OG0005191	NEMVE09257	SCHMD28673, SCHMD08050
OG0005197	NEMVE08046	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851
OG0005199	NEMVE02388	SCHMD14063, SCHMD09600
OG0005200	NEMVE13636	SCHMD16396
OG0005201	NEMVE02021	SCHMD23946
OG0005202	NEMVE11837, NEMVE14473	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356
OG0005204	NEMVE14965	SCHMD03898
OG0005205	NEMVE14634	SCHMD05833
OG0005206	NEMVE07942	SCHMD05352
OG0005207	NEMVE09443	SCHMD02988, SCHMD02985
OG0005207	NEMVE18469	SCHMD02984
OG0005209	NEMVE22417	SCHMD22224, SCHMD09481
OG0005210	NEMVE00129	SCHMD00549
OG0005210	NEMVE07336	SCHMD00552
OG0005211	NEMVE20140	SCHMD16564, SCHMD09722
OG0005212	NEMVE14478	SCHMD21052, SCHMD21053, SCHMD20624
OG0005214	NEMVE14753	SCHMD22419
OG0005215	NEMVE24755	SCHMD19622
OG0005218	NEMVE10673	SCHMD04853
OG0005221	NEMVE22950, NEMVE21059	SCHMD22455
OG0005222	NEMVE05750	SCHMD02749
OG0005223	NEMVE07121	SCHMD11272
OG0005224	NEMVE07924	SCHMD00054, SCHMD12667, SCHMD14422
OG0005225	NEMVE24257	SCHMD12592, SCHMD13372
OG0005226	NEMVE25646	SCHMD11539
OG0005227	NEMVE13281	SCHMD23050, SCHMD10127
OG0005228	NEMVE20296, NEMVE02199	SCHMD07535
OG0005230	NEMVE22091	SCHMD02282
OG0005232	NEMVE17122	SCHMD28252, SCHMD08336
OG0005233	NEMVE22334	SCHMD02641
OG0005234	NEMVE23138	SCHMD15265, SCHMD14479, SCHMD15263
OG0005235	NEMVE22916	SCHMD00308
OG0005237	NEMVE14603, NEMVE02535	SCHMD13956
OG0005238	NEMVE15748	SCHMD01752, SCHMD04129
OG0005239	NEMVE24300, NEMVE14697	SCHMD19406
OG0005240	NEMVE23501	SCHMD07948
OG0005242	NEMVE10048	SCHMD03436
OG0005243	NEMVE13722	SCHMD01214
OG0005244	NEMVE24681	SCHMD12116
OG0005245	NEMVE01979	SCHMD18525
OG0005246	NEMVE10228	SCHMD00412, SCHMD05612
OG0005247	NEMVE13246, NEMVE14263	SCHMD07196
OG0005249	NEMVE01081	SCHMD11873
OG0005250	NEMVE19972	SCHMD25562
OG0005253	NEMVE12473, NEMVE21877, NEMVE17236	SCHMD08303
OG0005254	NEMVE08513, NEMVE11856, NEMVE12824	SCHMD11037
OG0005256	NEMVE22310	SCHMD06861, SCHMD25416, SCHMD22989
OG0005257	NEMVE01951	SCHMD16491, SCHMD16492, SCHMD16490
OG0005259	NEMVE14915	SCHMD00463
OG0005261	NEMVE18820, NEMVE12103	SCHMD17094, SCHMD16953
OG0005262	NEMVE10313	SCHMD09724, SCHMD09723
OG0005263	NEMVE20277, NEMVE06877	SCHMD15025
OG0005264	NEMVE01596	SCHMD21690
OG0005267	NEMVE13171	SCHMD05485, SCHMD21413
OG0005268	NEMVE13154, NEMVE12596	SCHMD03385
OG0005269	NEMVE23738	SCHMD02017
OG0005270	NEMVE21392, NEMVE21695	SCHMD22449, SCHMD06643
OG0005273	NEMVE15021	SCHMD04729
OG0005275	NEMVE17303	SCHMD11538, SCHMD09516, SCHMD09517
OG0005276	NEMVE11012	SCHMD12186
OG0005279	NEMVE08263	SCHMD21196, SCHMD21859
OG0005281	NEMVE14436	SCHMD01191
OG0005284	NEMVE22078	SCHMD07381
OG0005285	NEMVE22305, NEMVE22017, NEMVE12118	SCHMD04425
OG0005286	NEMVE22308, NEMVE20661	SCHMD06916
OG0005287	NEMVE07846	SCHMD00449
OG0005288	NEMVE07526	SCHMD14045, SCHMD19865, SCHMD28895
OG0005289	NEMVE13264	SCHMD11517, SCHMD17216
OG0005290	NEMVE22121	SCHMD16170, SCHMD29465
OG0005291	NEMVE22357	SCHMD00642, SCHMD04594
OG0005292	NEMVE13978, NEMVE20613	SCHMD02918
OG0005293	NEMVE11769, NEMVE01003	SCHMD14041
OG0005294	NEMVE00896	SCHMD09577
OG0005297	NEMVE07098	SCHMD29786
OG0005298	NEMVE13862, NEMVE00037	SCHMD16478, SCHMD05913
OG0005300	NEMVE15071	SCHMD22874
OG0005301	NEMVE18069	SCHMD24349, SCHMD27045
OG0005303	NEMVE15202	SCHMD07747
OG0005304	NEMVE14113	SCHMD18268, SCHMD22012
OG0005305	NEMVE03428	SCHMD25033
OG0005310	NEMVE23055	SCHMD05781, SCHMD04067
OG0005312	NEMVE10517	SCHMD13402
OG0005313	NEMVE07198	SCHMD25594, SCHMD25268
OG0005314	NEMVE07238	SCHMD13878, SCHMD19278, SCHMD17702, SCHMD19628
OG0005315	NEMVE15760	SCHMD15422, SCHMD12090
OG0005316	NEMVE13569	SCHMD03895, SCHMD05450, SCHMD18694, SCHMD21757, SCHMD25791, SCHMD18477, SCHMD16578
OG0005317	NEMVE14531	SCHMD24584, SCHMD06634
OG0005318	NEMVE14087, NEMVE12599	SCHMD08168
OG0005321	NEMVE01557	SCHMD07438
