Orthogroup	NEMVE	OWEFU
OG0003045	NEMVE10197	OFUSG04172.1.p1
OG0003045	NEMVE22197	OFUSG24692.1.p1, OFUSG24692.2.p1
OG0003046	NEMVE00912	OFUSG21357.1.p1
OG0003048	NEMVE11900	OFUSG20691.1.p1, OFUSG20691.2.p1
OG0003049	NEMVE13400, NEMVE20256	OFUSG26252.1.p1
OG0003051	NEMVE13742	OFUSG07901.1.p1, OFUSG07901.2.p1
OG0003052	NEMVE21843, NEMVE16809	OFUSG06790.1.p1
OG0003053	NEMVE09913	OFUSG19169.1.p1
OG0003054	NEMVE10073	OFUSG25793.1.p1
OG0003055	NEMVE03488	OFUSG21161.1.p1
OG0003056	NEMVE08587	OFUSG13218.1.p1
OG0003057	NEMVE15860, NEMVE22167	OFUSG01472.1.p1
OG0003058	NEMVE02311, NEMVE06214, NEMVE08497	OFUSG09761.1.p1
OG0003059	NEMVE14365	OFUSG21767.1.p1, OFUSG21766.1.p1, OFUSG21766.2.p1
OG0003060	NEMVE06198	OFUSG21496.1.p1
OG0003062	NEMVE24622	OFUSG22987.1.p1
OG0003063	NEMVE05637	OFUSG19137.3.p1, OFUSG19137.2.p1, OFUSG19137.4.p1, OFUSG19137.1.p1
OG0003064	NEMVE14804	OFUSG16596.1.p1
OG0003065	NEMVE19798, NEMVE01502	OFUSG09629.1.p1
OG0003066	NEMVE23872	OFUSG01613.1.p1
OG0003067	NEMVE22043	OFUSG05476.1.p1
OG0003069	NEMVE09720, NEMVE22839, NEMVE06688	OFUSG24012.1.p1, OFUSG01954.1.p1
OG0003071	NEMVE22922	OFUSG02538.1.p1
OG0003072	NEMVE06185	OFUSG19220.1.p1
OG0003073	NEMVE15009	OFUSG23369.1.p1
OG0003074	NEMVE07409	OFUSG22963.1.p1
OG0003075	NEMVE08481, NEMVE06766	OFUSG03295.1.p1
OG0003077	NEMVE26018, NEMVE14523	OFUSG10101.1.p1
OG0003078	NEMVE06351	OFUSG11722.1.p1
OG0003079	NEMVE15110	OFUSG19620.1.p1
OG0003081	NEMVE03177, NEMVE13909	OFUSG15389.2.p1, OFUSG15389.1.p1, OFUSG21783.1.p1, OFUSG04069.1.p1, OFUSG07806.1.p1, OFUSG25676.1.p1, OFUSG07651.1.p1, OFUSG07653.1.p1, OFUSG13296.1.p1, OFUSG10054.1.p1, OFUSG01598.1.p1, OFUSG10350.1.p1, OFUSG08944.1.p1
OG0003084	NEMVE17306	OFUSG03409.1.p1, OFUSG03411.1.p1, OFUSG03410.1.p1, OFUSG03412.1.p1, OFUSG02633.1.p1
OG0003086	NEMVE01170, NEMVE01723	OFUSG20429.1.p1
OG0003099	NEMVE16155	OFUSG05847.1.p1, OFUSG09770.1.p1, OFUSG01575.1.p1
OG0003101	NEMVE07960	OFUSG26512.1.p1
OG0003103	NEMVE09551	OFUSG03657.1.p1
OG0003104	NEMVE05338	OFUSG25660.1.p1
OG0003105	NEMVE20895, NEMVE14871, NEMVE08962	OFUSG19655.1.p1
OG0003107	NEMVE04878	OFUSG05270.1.p1, OFUSG05271.1.p1
OG0003108	NEMVE21879	OFUSG01270.1.p1, OFUSG01270.2.p1
OG0003109	NEMVE22295	OFUSG18499.1.p1, OFUSG18499.3.p1, OFUSG18499.2.p1
OG0003110	NEMVE22391	OFUSG25812.1.p1
OG0003111	NEMVE22410	OFUSG12678.1.p1
OG0003112	NEMVE05734	OFUSG18595.1.p1
OG0003113	NEMVE15155, NEMVE20084, NEMVE03544	OFUSG17339.1.p1
OG0003114	NEMVE14366, NEMVE00009, NEMVE13168, NEMVE12974, NEMVE03951	OFUSG12552.1.p1, OFUSG12552.2.p1
OG0003115	NEMVE00301	OFUSG09196.1.p1
OG0003116	NEMVE13077	OFUSG11676.1.p1, OFUSG03494.1.p1, OFUSG03504.1.p1
OG0003118	NEMVE06986	OFUSG13259.2.p1, OFUSG13259.1.p1
OG0003119	NEMVE25471	OFUSG19562.1.p1
OG0003121	NEMVE06066	OFUSG19684.1.p1
OG0003122	NEMVE14780	OFUSG11284.1.p1
OG0003122	NEMVE01334	OFUSG05488.1.p1
OG0003123	NEMVE23471, NEMVE15940, NEMVE23474, NEMVE23475	OFUSG05095.2.p1, OFUSG05095.1.p1, OFUSG20727.1.p1
OG0003124	NEMVE07294	OFUSG24113.1.p1
OG0003125	NEMVE08001	OFUSG09603.1.p1
OG0003126	NEMVE22974	OFUSG17303.1.p1
OG0003127	NEMVE23321, NEMVE12556	OFUSG12113.1.p1
OG0003128	NEMVE24270	OFUSG22958.1.p1
OG0003129	NEMVE13080, NEMVE11504	OFUSG06580.1.p1, OFUSG25634.1.p1
OG0003130	NEMVE01488, NEMVE21603	OFUSG24116.1.p1
OG0003131	NEMVE22604	OFUSG24004.1.p1
OG0003132	NEMVE18843	OFUSG13365.1.p1, OFUSG13365.2.p1
OG0003133	NEMVE01926	OFUSG04998.1.p1
OG0003135	NEMVE14450	OFUSG22017.1.p1
OG0003136	NEMVE18312	OFUSG11408.1.p1
OG0003138	NEMVE08372	OFUSG26552.1.p1
OG0003140	NEMVE23520	OFUSG09635.1.p1
OG0003141	NEMVE13946	OFUSG17507.1.p1
OG0003142	NEMVE18327	OFUSG20057.1.p1
OG0003143	NEMVE19221	OFUSG09019.1.p1
OG0003143	NEMVE19688	OFUSG09017.1.p1
OG0003144	NEMVE13803	OFUSG00084.1.p1
OG0003145	NEMVE22594, NEMVE14437	OFUSG07280.1.p1
OG0003146	NEMVE21927	OFUSG17076.2.p1, OFUSG17076.1.p1
OG0003147	NEMVE02983	OFUSG05907.1.p1
OG0003148	NEMVE09246	OFUSG12277.1.p1
OG0003149	NEMVE13799	OFUSG20155.1.p1, OFUSG20155.2.p1
OG0003150	NEMVE11610, NEMVE19993, NEMVE19992, NEMVE00919	OFUSG24838.1.p1
OG0003151	NEMVE16806, NEMVE23231	OFUSG05073.1.p1
OG0003153	NEMVE14674	OFUSG04951.1.p1
OG0003154	NEMVE25099	OFUSG17694.1.p1
OG0003155	NEMVE02938	OFUSG10120.1.p1, OFUSG10039.1.p1
OG0003156	NEMVE21986	OFUSG00543.1.p1
OG0003157	NEMVE04632	OFUSG02293.1.p1, OFUSG02291.1.p1
OG0003158	NEMVE04924	OFUSG04551.1.p1
OG0003159	NEMVE13613, NEMVE14314	OFUSG05248.1.p1, OFUSG15803.1.p1, OFUSG00694.1.p1, OFUSG10284.1.p1
OG0003160	NEMVE13326	OFUSG19116.1.p1
OG0003161	NEMVE04772	OFUSG12513.1.p1
OG0003162	NEMVE13463	OFUSG12213.1.p1
OG0003164	NEMVE17247	OFUSG03455.1.p1
OG0003165	NEMVE08402	OFUSG01448.1.p1
OG0003166	NEMVE23899	OFUSG13956.1.p1
OG0003167	NEMVE20093, NEMVE19857, NEMVE11737, NEMVE25876	OFUSG15741.1.p1
OG0003168	NEMVE22739, NEMVE15186, NEMVE18014	OFUSG10969.1.p1, OFUSG17285.1.p1, OFUSG16380.1.p1
OG0003168	NEMVE18601	OFUSG07441.1.p1
OG0003169	NEMVE23426	OFUSG16524.1.p1
OG0003171	NEMVE00958	OFUSG07971.1.p1
OG0003172	NEMVE13880	OFUSG04307.1.p1
OG0003173	NEMVE25437	OFUSG20390.1.p1
OG0003174	NEMVE00181, NEMVE14667	OFUSG03000.1.p1
OG0003175	NEMVE10111, NEMVE15002	OFUSG16466.1.p1
OG0003176	NEMVE05784, NEMVE14676	OFUSG20448.1.p1
OG0003178	NEMVE05084	OFUSG25106.1.p1
OG0003179	NEMVE14494, NEMVE20675	OFUSG18054.1.p1
OG0003180	NEMVE24273	OFUSG15647.1.p1
OG0003181	NEMVE09804	OFUSG10646.1.p1
OG0003182	NEMVE14953	OFUSG23178.1.p1
OG0003183	NEMVE14853	OFUSG23715.1.p1
OG0003184	NEMVE14706	OFUSG09950.1.p1, OFUSG09950.2.p1, OFUSG09949.2.p1, OFUSG09949.1.p1, OFUSG09949.3.p1
OG0003185	NEMVE11277, NEMVE11278	OFUSG01650.1.p1
OG0003186	NEMVE01537	OFUSG01205.1.p1, OFUSG01205.2.p1
OG0003187	NEMVE20444, NEMVE23086	OFUSG26287.1.p1
OG0003188	NEMVE13336	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1
OG0003189	NEMVE07613	OFUSG02491.1.p1
OG0003191	NEMVE13976	OFUSG12992.1.p1
OG0003192	NEMVE03402	OFUSG16446.1.p1, OFUSG17260.1.p1
OG0003193	NEMVE09272	OFUSG24759.1.p1
OG0003194	NEMVE21245, NEMVE03000	OFUSG08196.1.p1
OG0003195	NEMVE25963, NEMVE10862	OFUSG10102.1.p1
OG0003196	NEMVE09009, NEMVE09005	OFUSG05394.1.p1
OG0003197	NEMVE09274	OFUSG14583.1.p1
OG0003199	NEMVE25466	OFUSG06190.1.p1
OG0003200	NEMVE06404, NEMVE11235	OFUSG20992.1.p1
OG0003202	NEMVE08285	OFUSG10285.1.p1, OFUSG10285.2.p1
OG0003203	NEMVE23504	OFUSG17108.1.p1
OG0003204	NEMVE04641	OFUSG02698.1.p1
OG0003205	NEMVE11482	OFUSG12336.1.p1, OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1
OG0003206	NEMVE13786	OFUSG02911.1.p1
OG0003207	NEMVE13760	OFUSG19091.1.p1
OG0003208	NEMVE13391	OFUSG19343.1.p1
OG0003210	NEMVE12348	OFUSG00428.1.p1
OG0003212	NEMVE08610	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1
OG0003213	NEMVE20699, NEMVE15231, NEMVE07326, NEMVE05132, NEMVE04700, NEMVE04710, NEMVE08152, NEMVE07683, NEMVE06438, NEMVE09861, NEMVE25336	OFUSG08561.1.p1, OFUSG03503.1.p1
OG0003214	NEMVE19887	OFUSG03898.1.p1
OG0003215	NEMVE05074	OFUSG12275.1.p1, OFUSG12275.2.p1
OG0003217	NEMVE25774	OFUSG23691.2.p1, OFUSG23691.1.p1
OG0003218	NEMVE06170	OFUSG14315.1.p1
OG0003219	NEMVE24114	OFUSG03547.1.p1
OG0003221	NEMVE13322	OFUSG23484.1.p1
OG0003223	NEMVE13687	OFUSG22793.1.p1
OG0003224	NEMVE07475	OFUSG23256.2.p1, OFUSG23256.1.p1
OG0003225	NEMVE14015	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1
OG0003226	NEMVE20833, NEMVE10372, NEMVE19663	OFUSG01013.1.p1
OG0003227	NEMVE21244	OFUSG18839.1.p1
OG0003228	NEMVE06914	OFUSG25095.1.p1
OG0003230	NEMVE21692	OFUSG06967.1.p1
OG0003231	NEMVE13764	OFUSG26350.1.p1
OG0003234	NEMVE03676	OFUSG20307.1.p1
OG0003236	NEMVE24262	OFUSG03921.1.p1, OFUSG18162.2.p1, OFUSG18162.3.p1, OFUSG18162.1.p1
OG0003237	NEMVE07360, NEMVE04584, NEMVE02216, NEMVE02163, NEMVE23129	OFUSG04073.1.p1
OG0003238	NEMVE23364	OFUSG24258.2.p1, OFUSG24258.1.p1, OFUSG17529.1.p1
OG0003239	NEMVE13113	OFUSG04724.1.p1, OFUSG08604.1.p1
OG0003251	NEMVE01548	OFUSG20624.2.p1, OFUSG20624.1.p1
OG0003252	NEMVE13979	OFUSG11927.1.p1
OG0003253	NEMVE23463	OFUSG19675.3.p1, OFUSG19675.2.p1, OFUSG19675.1.p1
OG0003254	NEMVE05092	OFUSG21699.1.p1
OG0003255	NEMVE09782	OFUSG04049.1.p1
OG0003257	NEMVE13838	OFUSG11699.1.p1
OG0003258	NEMVE07151	OFUSG13654.2.p1, OFUSG13654.1.p1
OG0003260	NEMVE15106	OFUSG26572.1.p1
OG0003261	NEMVE25094	OFUSG12773.1.p1
OG0003262	NEMVE01475	OFUSG15140.1.p1
OG0003263	NEMVE22513	OFUSG09944.1.p1
OG0003264	NEMVE15698	OFUSG17329.1.p1
OG0003265	NEMVE09756	OFUSG06294.1.p1
OG0003266	NEMVE14097	OFUSG08987.1.p1
OG0003267	NEMVE16965	OFUSG17971.1.p1
OG0003268	NEMVE11716, NEMVE22429	OFUSG05362.1.p1
OG0003269	NEMVE24476	OFUSG10348.1.p1
OG0003270	NEMVE21786	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1
OG0003271	NEMVE16628	OFUSG09083.1.p1
OG0003272	NEMVE06426	OFUSG02979.5.p1
OG0003276	NEMVE23236	OFUSG12445.1.p1, OFUSG12445.2.p1
OG0003277	NEMVE24088	OFUSG06456.1.p1
OG0003278	NEMVE00618	OFUSG05756.1.p1
OG0003278	NEMVE03405	OFUSG11816.1.p1
OG0003279	NEMVE14441	OFUSG02810.1.p1
OG0003281	NEMVE23592	OFUSG26961.1.p1, OFUSG26959.2.p1, OFUSG26959.3.p1, OFUSG26959.1.p1, OFUSG26957.1.p1
OG0003283	NEMVE00381, NEMVE23430	OFUSG06061.1.p1
OG0003284	NEMVE16097, NEMVE21149	OFUSG16072.1.p1, OFUSG16072.2.p1
OG0003286	NEMVE10573	OFUSG10209.1.p1
OG0003287	NEMVE08529	OFUSG08017.2.p1, OFUSG08017.1.p1
OG0003288	NEMVE04690, NEMVE13954	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1
OG0003290	NEMVE01103	OFUSG07475.1.p1, OFUSG07475.2.p1
OG0003291	NEMVE10692, NEMVE20230	OFUSG15651.1.p1
OG0003292	NEMVE16619	OFUSG00281.1.p1
OG0003292	NEMVE16550	OFUSG04667.1.p1
OG0003292	NEMVE23331	OFUSG11840.1.p1
OG0003293	NEMVE04909, NEMVE20380	OFUSG13182.1.p1
OG0003295	NEMVE04859	OFUSG06646.1.p1
OG0003296	NEMVE22460	OFUSG22700.1.p1
OG0003297	NEMVE11100	OFUSG10878.1.p1
OG0003298	NEMVE04703	OFUSG02626.1.p1
OG0003299	NEMVE13192	OFUSG21117.1.p1
OG0003301	NEMVE21850, NEMVE21705	OFUSG25751.1.p1
OG0003303	NEMVE22702, NEMVE04361	OFUSG21718.1.p1
OG0003304	NEMVE18141	OFUSG03932.1.p1, OFUSG06143.1.p1
OG0003305	NEMVE13992	OFUSG00233.1.p1
OG0003306	NEMVE24655	OFUSG06595.1.p1
OG0003308	NEMVE00997	OFUSG23491.1.p1, OFUSG23491.2.p1
OG0003309	NEMVE14486	OFUSG16198.1.p1, OFUSG16198.2.p1
OG0003311	NEMVE17780	OFUSG23497.1.p1
OG0003312	NEMVE19875, NEMVE20841	OFUSG00748.1.p1
OG0003314	NEMVE13216	OFUSG02743.1.p1
OG0003316	NEMVE07618	OFUSG21407.1.p1
OG0003317	NEMVE05254	OFUSG18101.1.p1, OFUSG18101.2.p1
OG0003318	NEMVE22763	OFUSG19315.1.p1
OG0003319	NEMVE11076	OFUSG13392.1.p1
OG0003320	NEMVE13147	OFUSG19300.1.p1
OG0003322	NEMVE17519	OFUSG23063.1.p1
OG0003324	NEMVE17427	OFUSG18420.1.p1
OG0003325	NEMVE04776	OFUSG10215.2.p1, OFUSG10215.1.p1
OG0003326	NEMVE23156	OFUSG19006.1.p1
OG0003327	NEMVE06800	OFUSG26592.1.p1
OG0003328	NEMVE14055	OFUSG23184.2.p1, OFUSG23184.1.p1
OG0003330	NEMVE17547	OFUSG09367.1.p1
OG0003331	NEMVE24492	OFUSG15115.1.p1
OG0003332	NEMVE25694	OFUSG17337.1.p1
OG0003333	NEMVE00058	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1
OG0003334	NEMVE03565	OFUSG03903.1.p1
OG0003335	NEMVE01928, NEMVE19241	OFUSG11713.1.p1
OG0003336	NEMVE06507	OFUSG07211.1.p1
OG0003337	NEMVE13578	OFUSG17483.1.p1
OG0003338	NEMVE06602	OFUSG13455.1.p1
OG0003340	NEMVE15762, NEMVE20934	OFUSG13694.1.p1
OG0003341	NEMVE01952	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1
OG0003343	NEMVE18683, NEMVE24170	OFUSG22665.1.p1
OG0003343	NEMVE17001	OFUSG22675.1.p1
OG0003346	NEMVE14289	OFUSG26342.1.p1
OG0003347	NEMVE23886	OFUSG24290.1.p1
OG0003348	NEMVE23418	OFUSG13744.1.p1
OG0003349	NEMVE14973	OFUSG10388.1.p1
OG0003351	NEMVE22797	OFUSG18690.1.p1
OG0003351	NEMVE22733	OFUSG12548.1.p1
OG0003352	NEMVE24015	OFUSG13425.1.p1
OG0003353	NEMVE06482	OFUSG07023.1.p1
OG0003354	NEMVE14304	OFUSG23240.2.p1, OFUSG23240.1.p1
OG0003355	NEMVE08592	OFUSG10561.1.p1, OFUSG10561.2.p1
OG0003356	NEMVE06309	OFUSG10104.1.p1
OG0003357	NEMVE22497, NEMVE12768	OFUSG05741.1.p1
OG0003358	NEMVE23739	OFUSG06917.2.p1, OFUSG06917.1.p1, OFUSG06917.4.p1, OFUSG06917.3.p1
OG0003359	NEMVE13744	OFUSG07857.1.p1, OFUSG07857.2.p1
OG0003360	NEMVE20499	OFUSG22028.1.p1
OG0003361	NEMVE14739	OFUSG11224.2.p1, OFUSG11224.1.p1
OG0003362	NEMVE00976	OFUSG03496.1.p1
OG0003363	NEMVE17304, NEMVE16720, NEMVE16221	OFUSG03974.1.p1
OG0003364	NEMVE01971	OFUSG01690.1.p1
OG0003365	NEMVE05803, NEMVE02101, NEMVE23416	OFUSG20980.1.p1
OG0003366	NEMVE21908	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1
OG0003368	NEMVE21767, NEMVE00061	OFUSG05859.1.p1
OG0003369	NEMVE09534, NEMVE11386	OFUSG10684.1.p1
OG0003370	NEMVE18949	OFUSG26414.1.p1
OG0003371	NEMVE11040, NEMVE21515, NEMVE20478	OFUSG20508.1.p1
OG0003372	NEMVE24037, NEMVE01226	OFUSG13267.1.p1
OG0003373	NEMVE24072	OFUSG01669.1.p1
OG0003374	NEMVE13211	OFUSG26002.1.p1
OG0003375	NEMVE19185	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1
OG0003376	NEMVE16260, NEMVE11402, NEMVE11401	OFUSG18728.1.p1
OG0003378	NEMVE16798	OFUSG07334.2.p1
OG0003379	NEMVE20545, NEMVE16052	OFUSG17212.1.p1
OG0003380	NEMVE22683	OFUSG22136.1.p1
OG0003381	NEMVE14322	OFUSG25596.1.p1
OG0003383	NEMVE23495	OFUSG13207.1.p1
OG0003384	NEMVE00423	OFUSG18647.1.p1
OG0003385	NEMVE24878	OFUSG17259.1.p1, OFUSG17258.2.p1, OFUSG17258.1.p1
OG0003386	NEMVE24105	OFUSG23636.1.p1
OG0003387	NEMVE13639	OFUSG24168.1.p1, OFUSG06341.1.p1
OG0003388	NEMVE08840, NEMVE15438	OFUSG05574.1.p1, OFUSG12062.1.p1
OG0003391	NEMVE17395	OFUSG22091.1.p1
OG0003392	NEMVE09110	OFUSG10509.1.p1, OFUSG22637.1.p1
OG0003394	NEMVE16445	OFUSG17238.1.p1
OG0003396	NEMVE24075	OFUSG01792.1.p1
OG0003398	NEMVE03087	OFUSG00475.1.p1, OFUSG23703.1.p1, OFUSG20463.1.p1, OFUSG08377.1.p1
OG0003401	NEMVE11233	OFUSG25539.1.p1
OG0003418	NEMVE18263, NEMVE19471, NEMVE18913	OFUSG17962.1.p2
OG0003419	NEMVE08218	OFUSG08581.1.p1
OG0003420	NEMVE19645	OFUSG07245.1.p1
OG0003421	NEMVE04651	OFUSG02002.1.p1, OFUSG03502.1.p1
OG0003421	NEMVE09589	OFUSG03484.1.p1
OG0003422	NEMVE07883, NEMVE20521, NEMVE01482	OFUSG07879.1.p1
OG0003424	NEMVE16825	OFUSG11149.1.p1
OG0003425	NEMVE02069	OFUSG08435.1.p1, OFUSG08435.2.p1
OG0003426	NEMVE04788	OFUSG05883.1.p1
OG0003428	NEMVE22338	OFUSG02045.2.p1, OFUSG02045.1.p1, OFUSG02045.3.p1
OG0003429	NEMVE22490	OFUSG00245.1.p1
OG0003430	NEMVE24395	OFUSG08825.1.p1
OG0003431	NEMVE04794	OFUSG04536.1.p1
OG0003432	NEMVE13929	OFUSG21006.1.p1
OG0003433	NEMVE22730	OFUSG14095.1.p1
OG0003434	NEMVE19996, NEMVE14429	OFUSG21297.1.p1
OG0003438	NEMVE17966	OFUSG22455.1.p1, OFUSG22452.1.p1
OG0003439	NEMVE25599	OFUSG25767.1.p1
OG0003440	NEMVE09605	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1
OG0003441	NEMVE08561, NEMVE06221	OFUSG06295.1.p1
OG0003442	NEMVE13895	OFUSG02754.1.p1, OFUSG02753.1.p1
OG0003443	NEMVE23998	OFUSG21541.1.p1
OG0003444	NEMVE04612	OFUSG01048.1.p1
OG0003445	NEMVE08389, NEMVE01424	OFUSG08071.1.p1
OG0003447	NEMVE24666	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1, OFUSG12697.1.p1
OG0003448	NEMVE10129	OFUSG05291.1.p1
OG0003449	NEMVE09972, NEMVE16813	OFUSG11094.1.p1
OG0003449	NEMVE09971	OFUSG11081.1.p1
OG0003450	NEMVE23497	OFUSG07443.2.p1, OFUSG07443.1.p1
OG0003451	NEMVE07235	OFUSG00773.1.p1
OG0003452	NEMVE21083, NEMVE23965	OFUSG05892.1.p1, OFUSG05896.1.p1
OG0003454	NEMVE14065	OFUSG03914.1.p1
OG0003455	NEMVE24559, NEMVE20985	OFUSG08118.1.p1
OG0003456	NEMVE14823	OFUSG10937.1.p1
OG0003457	NEMVE18246, NEMVE18245	OFUSG13164.1.p1, OFUSG13164.2.p1
OG0003458	NEMVE04918	OFUSG16862.2.p1, OFUSG16862.1.p1
OG0003458	NEMVE17272	OFUSG08431.1.p1
OG0003459	NEMVE06913, NEMVE20106	OFUSG26819.1.p1
OG0003460	NEMVE05656, NEMVE12240, NEMVE19324	OFUSG11662.1.p1
OG0003461	NEMVE23166	OFUSG09875.1.p1
OG0003462	NEMVE15109	OFUSG25414.1.p1
OG0003463	NEMVE08123	OFUSG12535.1.p1
OG0003464	NEMVE21995, NEMVE25422	OFUSG18296.1.p1
OG0003465	NEMVE00981	OFUSG07312.1.p1
OG0003466	NEMVE19302	OFUSG05792.1.p1
OG0003467	NEMVE11976	OFUSG23203.1.p1
OG0003468	NEMVE01447, NEMVE21354	OFUSG11635.2.p1, OFUSG11635.1.p1
OG0003469	NEMVE23482	OFUSG20501.1.p1
OG0003470	NEMVE08394	OFUSG08818.2.p1, OFUSG08818.1.p1
OG0003471	NEMVE13566	OFUSG21826.1.p1
OG0003472	NEMVE23741	OFUSG17116.2.p1, OFUSG17116.3.p1, OFUSG17116.1.p1, OFUSG26527.1.p1, OFUSG21265.1.p1, OFUSG05902.1.p1, OFUSG05902.2.p1, OFUSG03602.1.p1, OFUSG03602.2.p1
OG0003473	NEMVE02684	OFUSG09701.1.p1
OG0003474	NEMVE00065	OFUSG17217.1.p1
OG0003475	NEMVE00257, NEMVE23354	OFUSG01118.2.p1, OFUSG01118.1.p1
OG0003476	NEMVE12591	OFUSG18748.2.p1, OFUSG18748.1.p1
OG0003477	NEMVE15677, NEMVE14421	OFUSG16889.1.p1
OG0003478	NEMVE14744	OFUSG11376.1.p1, OFUSG11376.2.p1
OG0003479	NEMVE22549	OFUSG18679.1.p1
OG0003480	NEMVE09026	OFUSG05021.1.p1
OG0003483	NEMVE22468	OFUSG10301.1.p1
OG0003484	NEMVE21744	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1
OG0003486	NEMVE08417, NEMVE11925	OFUSG00463.1.p1
OG0003487	NEMVE22483	OFUSG19263.1.p1
OG0003488	NEMVE05426	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1
OG0003489	NEMVE05755	OFUSG16880.2.p1, OFUSG16880.1.p1
OG0003490	NEMVE07514	OFUSG22551.1.p1
OG0003491	NEMVE14708	OFUSG14265.1.p1, OFUSG14263.1.p1
OG0003492	NEMVE06260	OFUSG10309.1.p1
OG0003493	NEMVE15798	OFUSG16867.1.p1
OG0003494	NEMVE24469, NEMVE16855, NEMVE24438	OFUSG07481.1.p1, OFUSG07480.2.p1, OFUSG07480.1.p1, OFUSG05901.1.p1, OFUSG10651.1.p1, OFUSG03889.1.p1
OG0003496	NEMVE20920, NEMVE24665, NEMVE12137, NEMVE00055	OFUSG02218.1.p1
OG0003497	NEMVE01002	OFUSG09698.1.p1
OG0003498	NEMVE10613, NEMVE20419	OFUSG16874.1.p1
OG0003500	NEMVE05089, NEMVE12196	OFUSG22059.1.p1
OG0003502	NEMVE06419	OFUSG24055.1.p1
OG0003503	NEMVE14218, NEMVE14261	OFUSG18080.1.p1
OG0003504	NEMVE14390	OFUSG11194.1.p1
OG0003505	NEMVE05913	OFUSG05340.1.p1
OG0003506	NEMVE25216	OFUSG02297.1.p1, OFUSG02297.2.p1
OG0003507	NEMVE06192	OFUSG26289.1.p1
OG0003508	NEMVE10416	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1
OG0003509	NEMVE10409	OFUSG17524.1.p1
OG0003510	NEMVE10643	OFUSG20850.1.p1
OG0003511	NEMVE22014, NEMVE01517	OFUSG19651.1.p1
OG0003512	NEMVE20614, NEMVE08803, NEMVE19792	OFUSG15649.1.p1
OG0003513	NEMVE14528	OFUSG16489.1.p1, OFUSG16489.2.p1
OG0003515	NEMVE07802	OFUSG03772.1.p1
OG0003516	NEMVE22943, NEMVE13148	OFUSG05769.1.p1
OG0003517	NEMVE22199	OFUSG00110.1.p1
OG0003518	NEMVE07929	OFUSG20266.1.p1
OG0003519	NEMVE22344	OFUSG16099.1.p1
OG0003520	NEMVE01051	OFUSG25302.1.p1
OG0003522	NEMVE24059	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1
OG0003523	NEMVE07334	OFUSG12732.1.p1
OG0003524	NEMVE20753, NEMVE23630	OFUSG17157.1.p1
OG0003528	NEMVE12358, NEMVE13793	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1
OG0003529	NEMVE22936	OFUSG03865.1.p1
OG0003531	NEMVE23009	OFUSG12011.1.p1
OG0003532	NEMVE01942	OFUSG18965.1.p1
OG0003533	NEMVE21770	OFUSG18691.1.p1
OG0003534	NEMVE01935, NEMVE05102, NEMVE01995	OFUSG21581.1.p1, OFUSG21581.2.p1
OG0003535	NEMVE18138, NEMVE18330	OFUSG05602.1.p1
OG0003536	NEMVE23719	OFUSG13226.1.p1
OG0003538	NEMVE24834	OFUSG03109.1.p1
OG0003539	NEMVE14225	OFUSG03901.1.p1
OG0003540	NEMVE25772	OFUSG09310.5.p1, OFUSG09310.1.p1, OFUSG09310.2.p1, OFUSG09310.4.p1, OFUSG09310.3.p1
OG0003541	NEMVE05768	OFUSG05329.2.p1, OFUSG05329.1.p1
OG0003542	NEMVE05244	OFUSG10628.1.p1
OG0003543	NEMVE21904	OFUSG08206.1.p1
OG0003544	NEMVE21778	OFUSG00118.1.p1
OG0003545	NEMVE09118	OFUSG10958.1.p1
OG0003546	NEMVE00903	OFUSG18888.1.p1
OG0003547	NEMVE21707	OFUSG08232.1.p1
