Orthogroup	HUMAN	SACKO_ok
OG0004886	HUMAN07865	SACKO_30841
OG0004887	HUMAN00785	SACKO_01697
OG0004888	HUMAN17721, HUMAN17720, HUMAN17722	SACKO_33388
OG0004889	HUMAN29228, HUMAN29229	SACKO_25834
OG0004890	HUMAN13035	SACKO_04382, SACKO_03288
OG0004891	HUMAN00745	SACKO_14234
OG0004892	HUMAN03670, HUMAN27524, HUMAN03671	SACKO_28951
OG0004893	HUMAN00654	SACKO_26813, SACKO_26808
OG0004894	HUMAN29585, HUMAN23077, HUMAN24191	SACKO_15197
OG0004895	HUMAN26754, HUMAN26753	SACKO_33159
OG0004896	HUMAN29483	SACKO_22567
OG0004897	HUMAN24076, HUMAN24075	SACKO_02250
OG0004898	HUMAN05713	SACKO_02481
OG0004899	HUMAN30695, HUMAN23131	SACKO_14461
OG0004900	HUMAN18227	SACKO_08566
OG0004901	HUMAN24931	SACKO_16831
OG0004902	HUMAN17054	SACKO_09081
OG0004903	HUMAN14027, HUMAN14026	SACKO_16168
OG0004904	HUMAN10420, HUMAN10417, HUMAN10419	SACKO_30644
OG0004905	HUMAN22833	SACKO_20077, SACKO_20091, SACKO_22540
OG0004906	HUMAN10655	SACKO_27225
OG0004907	HUMAN15470	SACKO_12356, SACKO_17695
OG0004908	HUMAN21935	SACKO_14213
OG0004910	HUMAN01263	SACKO_09282
OG0004911	HUMAN20237	SACKO_20391
OG0004912	HUMAN03369, HUMAN03370, HUMAN22787	SACKO_01429
OG0004913	HUMAN26739	SACKO_17822
OG0004914	HUMAN12452, HUMAN12453	SACKO_04546
OG0004915	HUMAN12229, HUMAN07232	SACKO_20121
OG0004916	HUMAN17880, HUMAN26045	SACKO_27282
OG0004917	HUMAN00471	SACKO_11578, SACKO_25292
OG0004919	HUMAN19186	SACKO_29402
OG0004920	HUMAN17677	SACKO_07091, SACKO_07141
OG0004921	HUMAN00134	SACKO_04102, SACKO_33208
OG0004922	HUMAN01865	SACKO_12192
OG0004923	HUMAN11721, HUMAN11722, HUMAN11720	SACKO_11979
OG0004924	HUMAN23140, HUMAN23139	SACKO_11735
OG0004925	HUMAN01646	SACKO_00218
OG0004926	HUMAN29059	SACKO_24987
OG0004927	HUMAN08390, HUMAN18679	SACKO_11937
OG0004928	HUMAN12518	SACKO_30858
OG0004929	HUMAN07565	SACKO_26931, SACKO_26920
OG0004930	HUMAN29759, HUMAN21984, HUMAN24137	SACKO_11234
OG0004931	HUMAN05636	SACKO_32620
OG0004932	HUMAN19267	SACKO_24556
OG0004933	HUMAN23792, HUMAN23005, HUMAN23791	SACKO_32714
OG0004934	HUMAN29168	SACKO_17593
OG0004936	HUMAN09213, HUMAN09197	SACKO_32391
OG0004937	HUMAN08781, HUMAN16946	SACKO_05177
OG0004938	HUMAN15695, HUMAN15696, HUMAN15694	SACKO_19480, SACKO_26940
OG0004939	HUMAN23691, HUMAN04300	SACKO_21319
OG0004940	HUMAN16584, HUMAN16585	SACKO_26982
OG0004941	HUMAN02004	SACKO_10807
OG0004942	HUMAN16730	SACKO_13661
OG0004944	HUMAN21444	SACKO_10828
OG0004945	HUMAN01119, HUMAN01121, HUMAN01122	SACKO_04242
OG0004946	HUMAN02518	SACKO_22750
OG0004947	HUMAN23472	SACKO_20325
OG0004948	HUMAN12800, HUMAN04292	SACKO_08889, SACKO_25988, SACKO_05613
OG0004949	HUMAN16549	SACKO_22218
OG0004950	HUMAN01480	SACKO_00448
OG0004951	HUMAN29736, HUMAN29734, HUMAN29735	SACKO_01012
OG0004952	HUMAN08308	SACKO_17947
OG0004953	HUMAN03686	SACKO_07785
OG0004954	HUMAN27622	SACKO_21509
OG0004956	HUMAN29829, HUMAN02899	SACKO_26456
OG0004957	HUMAN18472	SACKO_08094
OG0004959	HUMAN04417, HUMAN27015	SACKO_15271
OG0004960	HUMAN09199, HUMAN09198	SACKO_09681
OG0004961	HUMAN19601	SACKO_22881
OG0004962	HUMAN26029	SACKO_08019
OG0004963	HUMAN07416	SACKO_23165
OG0004964	HUMAN12699, HUMAN12698	SACKO_32501
OG0004965	HUMAN13750	SACKO_26834
OG0004967	HUMAN06413	SACKO_02498, SACKO_19777
OG0004968	HUMAN11380	SACKO_18775
OG0004969	HUMAN21857	SACKO_26374
OG0004970	HUMAN30327, HUMAN07693	SACKO_01641, SACKO_10357
OG0004971	HUMAN16945	SACKO_06983
OG0004972	HUMAN10712	SACKO_22022
OG0004973	HUMAN18460, HUMAN18456, HUMAN18457, HUMAN18458, HUMAN18455	SACKO_26652
OG0004974	HUMAN04419	SACKO_08327
OG0004975	HUMAN23277	SACKO_00488
OG0004976	HUMAN24013	SACKO_08243, SACKO_02364
OG0004977	HUMAN17974	SACKO_22819
OG0004978	HUMAN30022	SACKO_30106
OG0004979	HUMAN02806, HUMAN02808, HUMAN02807	SACKO_02688
OG0004980	HUMAN03123, HUMAN03072	SACKO_20568
OG0004981	HUMAN20596, HUMAN20595	SACKO_04840
OG0004982	HUMAN29353	SACKO_22755
OG0004983	HUMAN03516	SACKO_03738
OG0004984	HUMAN19591, HUMAN19333, HUMAN19594, HUMAN19335	SACKO_23563
OG0004985	HUMAN20484, HUMAN20483	SACKO_31814
OG0004986	HUMAN21358, HUMAN21357	SACKO_10062
OG0004987	HUMAN22783, HUMAN03278	SACKO_04708
OG0004988	HUMAN19938	SACKO_18301
OG0004989	HUMAN04327	SACKO_11544
OG0004990	HUMAN22240	SACKO_26462
OG0004991	HUMAN02895, HUMAN20960	SACKO_26454
OG0004992	HUMAN02241	SACKO_32296
OG0004994	HUMAN15962, HUMAN15963, HUMAN15961	SACKO_00342
OG0004995	HUMAN09543, HUMAN09544, HUMAN09546	SACKO_11854
OG0004996	HUMAN20492	SACKO_08815
OG0004997	HUMAN03772, HUMAN03771	SACKO_10528
OG0004999	HUMAN04129, HUMAN07445, HUMAN04130	SACKO_12529
OG0005000	HUMAN06921, HUMAN06922	SACKO_10977
OG0005002	HUMAN14209, HUMAN14210, HUMAN14211	SACKO_02438
OG0005003	HUMAN11768	SACKO_30286
OG0005004	HUMAN18474, HUMAN29972	SACKO_15795
OG0005005	HUMAN20277, HUMAN20276	SACKO_01039
OG0005006	HUMAN12769	SACKO_18020
OG0005007	HUMAN21843, HUMAN07608	SACKO_20867
OG0005008	HUMAN23160, HUMAN23159, HUMAN11023	SACKO_31275
OG0005009	HUMAN21318	SACKO_13535
OG0005010	HUMAN13457, HUMAN13455, HUMAN13456	SACKO_09761
OG0005011	HUMAN08658, HUMAN08657	SACKO_10505
OG0005012	HUMAN01889	SACKO_03521
OG0005013	HUMAN07845	SACKO_19513
OG0005014	HUMAN19726	SACKO_07120
OG0005015	HUMAN22775	SACKO_20083
OG0005016	HUMAN03347, HUMAN03348, HUMAN03349, HUMAN03350	SACKO_08395
OG0005017	HUMAN23550, HUMAN09905, HUMAN01533	SACKO_02920
OG0005038	HUMAN30525, HUMAN22584, HUMAN30524	SACKO_27543
OG0005040	HUMAN19381	SACKO_25212
OG0005041	HUMAN11889, HUMAN00164	SACKO_04978
OG0005044	HUMAN05004, HUMAN13097	SACKO_29733
OG0005045	HUMAN25556	SACKO_19764
OG0005046	HUMAN00004, HUMAN28435, HUMAN00003	SACKO_12670
OG0005047	HUMAN10328	SACKO_09268
OG0005048	HUMAN01970, HUMAN01971	SACKO_06394
OG0005049	HUMAN20890	SACKO_28881
OG0005050	HUMAN18648	SACKO_03402
OG0005053	HUMAN11762	SACKO_07009
OG0005054	HUMAN01196	SACKO_07153
OG0005055	HUMAN16975	SACKO_33431
OG0005057	HUMAN25520	SACKO_08340
OG0005058	HUMAN26910, HUMAN26911, HUMAN26909	SACKO_07571
OG0005059	HUMAN29338	SACKO_08214
OG0005060	HUMAN03602	SACKO_04843
OG0005061	HUMAN05905	SACKO_04621
OG0005062	HUMAN06705, HUMAN06706, HUMAN06704	SACKO_26494
OG0005063	HUMAN03268, HUMAN22726	SACKO_31508
OG0005064	HUMAN24584	SACKO_08145
OG0005065	HUMAN22143	SACKO_01318, SACKO_01321
OG0005066	HUMAN25748	SACKO_14630
OG0005067	HUMAN02805	SACKO_18537
OG0005068	HUMAN26685	SACKO_22304
OG0005069	HUMAN10354, HUMAN10353	SACKO_02053
OG0005072	HUMAN29547, HUMAN29546	SACKO_25088
OG0005073	HUMAN24275	SACKO_22512
OG0005074	HUMAN30358, HUMAN30359, HUMAN30357, HUMAN28758, HUMAN30356	SACKO_26155
OG0005075	HUMAN02884	SACKO_15979, SACKO_16090, SACKO_13557
OG0005076	HUMAN09672	SACKO_12219
OG0005077	HUMAN00029	SACKO_24673
OG0005079	HUMAN09354	SACKO_14597
OG0005080	HUMAN25864, HUMAN09254	SACKO_17675
OG0005081	HUMAN12565	SACKO_28501
OG0005083	HUMAN25817	SACKO_14378
OG0005084	HUMAN19679	SACKO_10756
OG0005085	HUMAN06097, HUMAN06098, HUMAN06096	SACKO_08632
OG0005086	HUMAN21034	SACKO_09796
OG0005087	HUMAN01972	SACKO_26884
OG0005088	HUMAN14928	SACKO_07514
OG0005089	HUMAN28932	SACKO_21923
OG0005091	HUMAN07508	SACKO_20390
OG0005092	HUMAN29848	SACKO_30341
OG0005093	HUMAN25442	SACKO_00264
OG0005094	HUMAN15207	SACKO_29636
OG0005095	HUMAN11318, HUMAN11317	SACKO_11724
OG0005096	HUMAN10193	SACKO_08547
OG0005097	HUMAN20169	SACKO_28710
OG0005098	HUMAN17838, HUMAN17837	SACKO_02681
OG0005099	HUMAN20122	SACKO_28740
OG0005100	HUMAN13754	SACKO_15498
OG0005102	HUMAN13598	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992
OG0005103	HUMAN00526, HUMAN25518	SACKO_29750
OG0005104	HUMAN11571, HUMAN11572	SACKO_16365
OG0005105	HUMAN13301, HUMAN10689	SACKO_24456
OG0005106	HUMAN07502	SACKO_14588
OG0005107	HUMAN26925, HUMAN26926	SACKO_25977
OG0005108	HUMAN14184	SACKO_00522
OG0005109	HUMAN06621, HUMAN06622	SACKO_00649, SACKO_06885
OG0005110	HUMAN17916, HUMAN17915	SACKO_25013
OG0005111	HUMAN00236, HUMAN00239	SACKO_03903
OG0005112	HUMAN16921	SACKO_17722
OG0005113	HUMAN08653	SACKO_05237
OG0005114	HUMAN18500	SACKO_33104
OG0005115	HUMAN02228, HUMAN29500	SACKO_03963
OG0005116	HUMAN22044	SACKO_26284
OG0005118	HUMAN18046, HUMAN18045, HUMAN06358	SACKO_19643
OG0005119	HUMAN08361	SACKO_24108
OG0005120	HUMAN05492	SACKO_05121, SACKO_07897
OG0005121	HUMAN06487	SACKO_14259
OG0005122	HUMAN00967, HUMAN00968	SACKO_27564
OG0005123	HUMAN24164, HUMAN03802, HUMAN24165	SACKO_25226
OG0005124	HUMAN18707, HUMAN08754	SACKO_09124
OG0005125	HUMAN13264	SACKO_18108
OG0005126	HUMAN25215, HUMAN00633	SACKO_15486
OG0005127	HUMAN05196, HUMAN05195	SACKO_26126
OG0005129	HUMAN13576	SACKO_31294
OG0005130	HUMAN22354, HUMAN22352	SACKO_30619
OG0005131	HUMAN28032, HUMAN28031	SACKO_30237
OG0005132	HUMAN25415, HUMAN25416	SACKO_04132
OG0005134	HUMAN26598	SACKO_22041
OG0005135	HUMAN01660	SACKO_21036
OG0005136	HUMAN03210	SACKO_05851
OG0005137	HUMAN00022, HUMAN00021	SACKO_11195
OG0005138	HUMAN25803	SACKO_04807
OG0005139	HUMAN01482	SACKO_31277
OG0005140	HUMAN01847	SACKO_12643, SACKO_16351
OG0005142	HUMAN23471, HUMAN23456	SACKO_14132
OG0005143	HUMAN21848	SACKO_20879
OG0005145	HUMAN09373, HUMAN09375, HUMAN09374	SACKO_12180
OG0005146	HUMAN19163	SACKO_22242
OG0005147	HUMAN23589	SACKO_11852
OG0005150	HUMAN04742, HUMAN08596, HUMAN15546	SACKO_02180
OG0005151	HUMAN21926	SACKO_21163
OG0005152	HUMAN06776	SACKO_10314
OG0005153	HUMAN22310	SACKO_28007, SACKO_24583, SACKO_25001, SACKO_05338
OG0005154	HUMAN13716, HUMAN13717	SACKO_29032
OG0005155	HUMAN07772	SACKO_33800
OG0005156	HUMAN18043	SACKO_21328
OG0005157	HUMAN12761, HUMAN12762	SACKO_24862
OG0005158	HUMAN18251	SACKO_06910
OG0005159	HUMAN25324, HUMAN19382	SACKO_22635, SACKO_31797
OG0005160	HUMAN22191	SACKO_03783
OG0005161	HUMAN06152	SACKO_03631
OG0005162	HUMAN01041, HUMAN01040, HUMAN15047	SACKO_21010
OG0005163	HUMAN01173	SACKO_30800
OG0005164	HUMAN24908, HUMAN24906	SACKO_08424, SACKO_34100
OG0005166	HUMAN02694, HUMAN09216	SACKO_11371
OG0005167	HUMAN15314, HUMAN16349	SACKO_33367
OG0005168	HUMAN18745	SACKO_22221
OG0005169	HUMAN08780, HUMAN08778	SACKO_23244
OG0005170	HUMAN07319, HUMAN07317, HUMAN07318	SACKO_08008
OG0005171	HUMAN02474	SACKO_16063
OG0005172	HUMAN19151, HUMAN19152, HUMAN19153	SACKO_05286
OG0005173	HUMAN25107, HUMAN25106, HUMAN08913	SACKO_14017
OG0005174	HUMAN17549, HUMAN27309	SACKO_26492
OG0005175	HUMAN04871	SACKO_09149
OG0005176	HUMAN19721	SACKO_08851, SACKO_08860
OG0005178	HUMAN27455, HUMAN27454, HUMAN27456	SACKO_15709
OG0005179	HUMAN22336	SACKO_15705
OG0005180	HUMAN22255	SACKO_16599
OG0005181	HUMAN02103, HUMAN02102	SACKO_26504
OG0005182	HUMAN14658	SACKO_02909
OG0005183	HUMAN04180	SACKO_21108
OG0005184	HUMAN29606, HUMAN16438	SACKO_06829
OG0005185	HUMAN20635	SACKO_19942
OG0005187	HUMAN20362, HUMAN20363	SACKO_15976
OG0005188	HUMAN17600	SACKO_06366
OG0005189	HUMAN20677	SACKO_22922
OG0005191	HUMAN23392	SACKO_04246
OG0005192	HUMAN00906, HUMAN00907	SACKO_20974
OG0005193	HUMAN22544, HUMAN22543	SACKO_16005, SACKO_16007, SACKO_29525
OG0005194	HUMAN24301, HUMAN24299	SACKO_33623
OG0005195	HUMAN22127, HUMAN22126, HUMAN22125	SACKO_33611
OG0005196	HUMAN03938, HUMAN30702, HUMAN03940, HUMAN03941, HUMAN03939	SACKO_10862, SACKO_29490
OG0005197	HUMAN04421, HUMAN04422	SACKO_08298
OG0005198	HUMAN16345	SACKO_23347
OG0005199	HUMAN16603	SACKO_11803
OG0005200	HUMAN05886	SACKO_29431
OG0005201	HUMAN02393	SACKO_32706
OG0005202	HUMAN12714	SACKO_06645
OG0005203	HUMAN03451, HUMAN03452	SACKO_28074
OG0005204	HUMAN29234	SACKO_24981
OG0005205	HUMAN26211, HUMAN26210	SACKO_14934
OG0005206	HUMAN15094, HUMAN15092, HUMAN15093, HUMAN15091	SACKO_07503
OG0005207	HUMAN02219	SACKO_14083
OG0005208	HUMAN12360	SACKO_10652
OG0005209	HUMAN20147, HUMAN20146	SACKO_21765
OG0005210	HUMAN21507	SACKO_27498, SACKO_25134
OG0005211	HUMAN00529	SACKO_33039
OG0005212	HUMAN09850, HUMAN09848, HUMAN09853, HUMAN09854	SACKO_31549
OG0005213	HUMAN18882, HUMAN28051	SACKO_29612
OG0005214	HUMAN07627, HUMAN30334	SACKO_01872
OG0005215	HUMAN01973, HUMAN01975	SACKO_09902
OG0005216	HUMAN10753	SACKO_26055
OG0005217	HUMAN24415, HUMAN26296, HUMAN26295	SACKO_26699
OG0005218	HUMAN25506	SACKO_34106, SACKO_32778
OG0005219	HUMAN22346	SACKO_01945
OG0005220	HUMAN10456	SACKO_21196
OG0005222	HUMAN11330	SACKO_30385
OG0005223	HUMAN26550, HUMAN26553	SACKO_01412
OG0005224	HUMAN08363	SACKO_03117
OG0005225	HUMAN06789, HUMAN06788	SACKO_09558
OG0005226	HUMAN06151	SACKO_06359
OG0005227	HUMAN05258	SACKO_15200
OG0005228	HUMAN30063, HUMAN30064	SACKO_17850
OG0005229	HUMAN23450, HUMAN30077	SACKO_03599
OG0005230	HUMAN11039, HUMAN11038	SACKO_16169
OG0005231	HUMAN14448, HUMAN14449	SACKO_27098
OG0005232	HUMAN07534	SACKO_04421
OG0005233	HUMAN00385	SACKO_31087
OG0005234	HUMAN11811	SACKO_28803
OG0005235	HUMAN17996, HUMAN06651	SACKO_08659
OG0005236	HUMAN29417, HUMAN20113, HUMAN25934, HUMAN13494	SACKO_24373
OG0005237	HUMAN04959	SACKO_22191
OG0005238	HUMAN29344	SACKO_06562
OG0005239	HUMAN08677, HUMAN08676	SACKO_23790
OG0005240	HUMAN06639, HUMAN13121	SACKO_02945
OG0005241	HUMAN21636	SACKO_17821
OG0005242	HUMAN00097	SACKO_14197
OG0005243	HUMAN10629	SACKO_13847
OG0005244	HUMAN24753	SACKO_32310
OG0005245	HUMAN02809	SACKO_18549
OG0005247	HUMAN23178	SACKO_07619
OG0005248	HUMAN28003, HUMAN11493, HUMAN11492	SACKO_20477
OG0005251	HUMAN25310	SACKO_32099
OG0005252	HUMAN03442	SACKO_27395, SACKO_21415
OG0005253	HUMAN24192	SACKO_25082
OG0005254	HUMAN13207	SACKO_18442, SACKO_28196
OG0005255	HUMAN22123, HUMAN22122	SACKO_10315
OG0005256	HUMAN20326, HUMAN29927	SACKO_23659
OG0005257	HUMAN22734	SACKO_10783, SACKO_03028
OG0005258	HUMAN21456	SACKO_00621
OG0005259	HUMAN21453, HUMAN02871	SACKO_26435
OG0005260	HUMAN04387, HUMAN04386, HUMAN04384, HUMAN04388, HUMAN04385	SACKO_23345
OG0005261	HUMAN25190	SACKO_26304, SACKO_18254
OG0005262	HUMAN00241	SACKO_16940
OG0005263	HUMAN13600, HUMAN13601	SACKO_21752
OG0005264	HUMAN26543	SACKO_33466, SACKO_33472
OG0005266	HUMAN27787, HUMAN19147, HUMAN11575	SACKO_29602
OG0005267	HUMAN17067, HUMAN17064	SACKO_09964
OG0005268	HUMAN04294	SACKO_27172, SACKO_08873
OG0005269	HUMAN21459	SACKO_16437, SACKO_23666
OG0005270	HUMAN04805	SACKO_19996
OG0005271	HUMAN02628	SACKO_10047, SACKO_10044
OG0005272	HUMAN06685, HUMAN06687, HUMAN06686	SACKO_10371
OG0005273	HUMAN30394	SACKO_29747
OG0005274	HUMAN08756	SACKO_33621
OG0005275	HUMAN20998	SACKO_16918
OG0005276	HUMAN16764	SACKO_01663
OG0005277	HUMAN08666	SACKO_27584
OG0005278	HUMAN10122, HUMAN10123	SACKO_02459
OG0005279	HUMAN11279	SACKO_32131
OG0005280	HUMAN03699	SACKO_02592
OG0005281	HUMAN24049, HUMAN24050, HUMAN22176	SACKO_28937
OG0005282	HUMAN28902, HUMAN28903	SACKO_30939
OG0005283	HUMAN19266, HUMAN25251, HUMAN25249	SACKO_14238
OG0005284	HUMAN00577, HUMAN00576, HUMAN05368	SACKO_31324
OG0005285	HUMAN19976	SACKO_20307
OG0005286	HUMAN30003, HUMAN24133	SACKO_20412
OG0005287	HUMAN01634	SACKO_15521
OG0005288	HUMAN25631, HUMAN25629, HUMAN25632	SACKO_23583, SACKO_12585
OG0005289	HUMAN16533	SACKO_28288
OG0005290	HUMAN01086, HUMAN01085, HUMAN01084	SACKO_05708
OG0005291	HUMAN20814, HUMAN20813	SACKO_13029
OG0005292	HUMAN18207	SACKO_07108
OG0005293	HUMAN21751	SACKO_27710
OG0005294	HUMAN23286	SACKO_27031
OG0005295	HUMAN08446	SACKO_12015
OG0005297	HUMAN18179	SACKO_02049, SACKO_21593, SACKO_21590
OG0005298	HUMAN05061	SACKO_30051
OG0005299	HUMAN11407	SACKO_23941, SACKO_26770
OG0005300	HUMAN26786, HUMAN26784	SACKO_23658
OG0005301	HUMAN19904, HUMAN19905	SACKO_29547
OG0005302	HUMAN09867, HUMAN27402, HUMAN14272	SACKO_17756
OG0005304	HUMAN29305	SACKO_05348
OG0005305	HUMAN19142	SACKO_23919
OG0005307	HUMAN24545	SACKO_30247
OG0005309	HUMAN17086	SACKO_18896
OG0005310	HUMAN24366, HUMAN20168	SACKO_28648
OG0005312	HUMAN21117	SACKO_10863, SACKO_29362, SACKO_12617
OG0005314	HUMAN19583	SACKO_05335
OG0005315	HUMAN01337	SACKO_02871
OG0005316	HUMAN28377, HUMAN28376	SACKO_27863
OG0005317	HUMAN29737	SACKO_13887
OG0005318	HUMAN05092, HUMAN05091	SACKO_10693, SACKO_30485
OG0005319	HUMAN25259	SACKO_27913, SACKO_02189, SACKO_21306, SACKO_03319, SACKO_12116, SACKO_16812, SACKO_29768, SACKO_04545
OG0005321	HUMAN17015	SACKO_31387
OG0005322	HUMAN12522	SACKO_07934
OG0005323	HUMAN28834	SACKO_29224
OG0005324	HUMAN01217	SACKO_21412
OG0005325	HUMAN26664, HUMAN25073	SACKO_33355
OG0005326	HUMAN05277, HUMAN24541, HUMAN24542	SACKO_33876
OG0005327	HUMAN01060	SACKO_22437
OG0005328	HUMAN20392	SACKO_19168
OG0005329	HUMAN02533	SACKO_17988, SACKO_00160
OG0005335	HUMAN15781	SACKO_25004, SACKO_05244, SACKO_25019
OG0005359	HUMAN26796	SACKO_10003
OG0005360	HUMAN09939	SACKO_20704
OG0005362	HUMAN26820, HUMAN29672, HUMAN26819	SACKO_28872
OG0005364	HUMAN15659	SACKO_06389
OG0005365	HUMAN22817, HUMAN22816	SACKO_07872
OG0005366	HUMAN04798, HUMAN04797	SACKO_22151
OG0005367	HUMAN25869	SACKO_12021
OG0005368	HUMAN24479	SACKO_31739
OG0005369	HUMAN17486, HUMAN17488, HUMAN17485, HUMAN17487	SACKO_00158
OG0005370	HUMAN19300	SACKO_28572
OG0005371	HUMAN23572	SACKO_13937
OG0005372	HUMAN02946	SACKO_10587, SACKO_21824
OG0005373	HUMAN10707	SACKO_20876
OG0005374	HUMAN25436	SACKO_29513
OG0005375	HUMAN12844, HUMAN12845, HUMAN12842, HUMAN12843, HUMAN12847	SACKO_28133
OG0005376	HUMAN27295	SACKO_32503
OG0005377	HUMAN13076, HUMAN19802, HUMAN19803	SACKO_10197
OG0005378	HUMAN07258	SACKO_10200
OG0005379	HUMAN10413, HUMAN10414	SACKO_06199
OG0005380	HUMAN26017	SACKO_11018
OG0005381	HUMAN29187	SACKO_03956
OG0005383	HUMAN27336	SACKO_06424
OG0005384	HUMAN27922	SACKO_06494
OG0005385	HUMAN11742, HUMAN11741	SACKO_25405, SACKO_25401
OG0005386	HUMAN23104, HUMAN23103	SACKO_16676, SACKO_12993
OG0005387	HUMAN25738, HUMAN25740, HUMAN25739	SACKO_04350, SACKO_04406
OG0005388	HUMAN14203, HUMAN14205	SACKO_02437
OG0005389	HUMAN30098, HUMAN02700	SACKO_15551, SACKO_15552, SACKO_09000
OG0005390	HUMAN00845	SACKO_07351
OG0005391	HUMAN11086, HUMAN11085	SACKO_19051
OG0005393	HUMAN20777	SACKO_04957
OG0005394	HUMAN20773	SACKO_26848
OG0005395	HUMAN10531	SACKO_24476
OG0005396	HUMAN29690	SACKO_28987, SACKO_28978
OG0005397	HUMAN19049, HUMAN28088, HUMAN28087	SACKO_11795
OG0005398	HUMAN17823	SACKO_27259
OG0005399	HUMAN11895, HUMAN11893, HUMAN11894	SACKO_13248, SACKO_33792
OG0005400	HUMAN07490	SACKO_30609
OG0005401	HUMAN12459	SACKO_29709
OG0005402	HUMAN21695	SACKO_12582
OG0005403	HUMAN09520, HUMAN09521, HUMAN09519	SACKO_33705, SACKO_33700
OG0005405	HUMAN28703	SACKO_31196
OG0005406	HUMAN05586	SACKO_26904
OG0005407	HUMAN03561, HUMAN17181, HUMAN17182	SACKO_31885
OG0005408	HUMAN22150	SACKO_27175
OG0005409	HUMAN11311, HUMAN11313, HUMAN11312	SACKO_25152
OG0005410	HUMAN28397	SACKO_29006
OG0005412	HUMAN18057	SACKO_18982
OG0005413	HUMAN09646	SACKO_05812
OG0005414	HUMAN13528, HUMAN13529	SACKO_00002
OG0005415	HUMAN05436	SACKO_27900
OG0005416	HUMAN25802, HUMAN25801	SACKO_25204, SACKO_25191
OG0005417	HUMAN10286	SACKO_00366
OG0005418	HUMAN17860, HUMAN17861, HUMAN17859	SACKO_22284, SACKO_27752
OG0005419	HUMAN02394	SACKO_23428
OG0005420	HUMAN29289, HUMAN14810, HUMAN02203	SACKO_09279
OG0005421	HUMAN10046	SACKO_12004
OG0005422	HUMAN18740, HUMAN18741	SACKO_15312
OG0005423	HUMAN22881, HUMAN30332	SACKO_30636
OG0005424	HUMAN06818, HUMAN06819	SACKO_29341
OG0005425	HUMAN20389, HUMAN20390	SACKO_15410
OG0005426	HUMAN26493	SACKO_05399, SACKO_12139
OG0005427	HUMAN13156	SACKO_08021
OG0005428	HUMAN18626, HUMAN06268	SACKO_19887
OG0005429	HUMAN02901, HUMAN02900	SACKO_26452
OG0005430	HUMAN11514	SACKO_06342
OG0005431	HUMAN28182, HUMAN28181	SACKO_34094
OG0005432	HUMAN11728	SACKO_29721
OG0005433	HUMAN13901	SACKO_19392
OG0005434	HUMAN27063, HUMAN27064	SACKO_15860
OG0005435	HUMAN18269, HUMAN18266	SACKO_21591
OG0005436	HUMAN23585, HUMAN10102, HUMAN10101	SACKO_05105
OG0005437	HUMAN04968, HUMAN04969	SACKO_23249
OG0005438	HUMAN02055	SACKO_10982
OG0005439	HUMAN25547	SACKO_23141
OG0005440	HUMAN15084, HUMAN15086, HUMAN15085	SACKO_24260
OG0005441	HUMAN20752, HUMAN20753	SACKO_13519
OG0005442	HUMAN06362, HUMAN06364	SACKO_29485
OG0005443	HUMAN02643	SACKO_05189
OG0005444	HUMAN27864	SACKO_34096, SACKO_23012
OG0005445	HUMAN28209	SACKO_16458
OG0005446	HUMAN25799, HUMAN25798, HUMAN25796	SACKO_25178
OG0005447	HUMAN05479	SACKO_09254
OG0005448	HUMAN22676	SACKO_08929
OG0005449	HUMAN13320, HUMAN13318	SACKO_15849
OG0005450	HUMAN30331	SACKO_05893
OG0005451	HUMAN13650	SACKO_10137, SACKO_33945
OG0005452	HUMAN09447	SACKO_31984
OG0005453	HUMAN24189	SACKO_30602
OG0005454	HUMAN05314	SACKO_01219
OG0005455	HUMAN27278	SACKO_02035
OG0005456	HUMAN08765, HUMAN02502	SACKO_31483
OG0005457	HUMAN15230	SACKO_09197
OG0005458	HUMAN26539	SACKO_07134
OG0005459	HUMAN06916	SACKO_27941, SACKO_06352
OG0005460	HUMAN21408, HUMAN23196	SACKO_03562
OG0005461	HUMAN12558	SACKO_32194
OG0005462	HUMAN16024	SACKO_21126
OG0005463	HUMAN09678	SACKO_13079
OG0005464	HUMAN08218	SACKO_23324
OG0005465	HUMAN08482	SACKO_11967
OG0005466	HUMAN06485	SACKO_10391
OG0005467	HUMAN02675, HUMAN02674	SACKO_04155
OG0005470	HUMAN17252	SACKO_08641
OG0005471	HUMAN26332	SACKO_33158
OG0005472	HUMAN21528	SACKO_31966
OG0005474	HUMAN25887, HUMAN25888, HUMAN25886	SACKO_25028
OG0005475	HUMAN24446, HUMAN30561	SACKO_28359
OG0005476	HUMAN20347	SACKO_23429
OG0005478	HUMAN18892	SACKO_05358
OG0005479	HUMAN11179	SACKO_04943
OG0005480	HUMAN03888, HUMAN03890, HUMAN03889	SACKO_28929, SACKO_21709
OG0005481	HUMAN30059, HUMAN30060, HUMAN30058	SACKO_01770, SACKO_05427
OG0005483	HUMAN09178	SACKO_14425
OG0005484	HUMAN22966	SACKO_32143
OG0005486	HUMAN23242, HUMAN23243	SACKO_16498, SACKO_15537
OG0005487	HUMAN17426	SACKO_27121
OG0005488	HUMAN07165	SACKO_18237
OG0005489	HUMAN12506, HUMAN12507	SACKO_23857, SACKO_23864
