Orthogroup	HUMAN	MOUSE
OG0003851	HUMAN02979	MOUSE25173
OG0003852	HUMAN10038, HUMAN10035	MOUSE44765
OG0003852	HUMAN23688	MOUSE19461
OG0003852	HUMAN10036	MOUSE19463
OG0003853	HUMAN25110	MOUSE18178, MOUSE18177
OG0003853	HUMAN25109	MOUSE18175
OG0003854	HUMAN15024	MOUSE48497
OG0003854	HUMAN15023	MOUSE48498, MOUSE48499, MOUSE48496
OG0003854	HUMAN10092, HUMAN10091	MOUSE44637, MOUSE44638
OG0003855	HUMAN01644	MOUSE30683
OG0003855	HUMAN01643	MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681
OG0003856	HUMAN20705	MOUSE53260
OG0003857	HUMAN10555	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135
OG0003858	HUMAN25115	MOUSE18173
OG0003859	HUMAN16757, HUMAN16755	MOUSE35707, MOUSE35706, MOUSE35705
OG0003860	HUMAN02817, HUMAN02816	MOUSE08583
OG0003860	HUMAN02814	MOUSE08581, MOUSE08582
OG0003861	HUMAN19469	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323
OG0003862	HUMAN17772	MOUSE26244, MOUSE26243, MOUSE26242, MOUSE26241, MOUSE26240, MOUSE26239
OG0003863	HUMAN03803	MOUSE46853, MOUSE46851, MOUSE46852
OG0003864	HUMAN15578	MOUSE43181
OG0003864	HUMAN15577	MOUSE43180, MOUSE43182, MOUSE43179
OG0003865	HUMAN21906	MOUSE15488
OG0003865	HUMAN06498	MOUSE14853
OG0003866	HUMAN29685, HUMAN05999	MOUSE55423, MOUSE54508
OG0003866	HUMAN29686	MOUSE54509
OG0003867	HUMAN26780	MOUSE35425
OG0003868	HUMAN02201	MOUSE23869, MOUSE23871, MOUSE23870
OG0003869	HUMAN12692	MOUSE05547
OG0003870	HUMAN16083, HUMAN16082	MOUSE43942, MOUSE43941, MOUSE43940
OG0003871	HUMAN07601	MOUSE12953
OG0003872	HUMAN19735	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343
OG0003873	HUMAN02732	MOUSE24551, MOUSE24547
OG0003874	HUMAN01763	MOUSE30451, MOUSE30450, MOUSE30452, MOUSE30449
OG0003875	HUMAN04342	MOUSE27194
OG0003876	HUMAN28953, HUMAN28954	MOUSE32588, MOUSE32587
OG0003878	HUMAN01357	MOUSE31216, MOUSE31215
OG0003879	HUMAN09653	MOUSE51723, MOUSE51724
OG0003880	HUMAN05339	MOUSE50195, MOUSE50194, MOUSE50193
OG0003880	HUMAN21532, HUMAN21531	MOUSE52393, MOUSE52391, MOUSE52395, MOUSE52394, MOUSE52392, MOUSE52390, MOUSE52388, MOUSE52389
OG0003881	HUMAN00160	MOUSE34941, MOUSE34940, MOUSE34939
OG0003882	HUMAN27065	MOUSE39470, MOUSE39471
OG0003883	HUMAN22278	MOUSE36196, MOUSE36194
OG0003884	HUMAN09697	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648
OG0003885	HUMAN25203	MOUSE52050, MOUSE52047
OG0003885	HUMAN24509	MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217
OG0003886	HUMAN12711	MOUSE05588, MOUSE05593
OG0003886	HUMAN02704	MOUSE24488, MOUSE24487
OG0003887	HUMAN10867, HUMAN10808	MOUSE46306, MOUSE46305
OG0003887	HUMAN01579	MOUSE30820
OG0003888	HUMAN19589, HUMAN19338	MOUSE01270, MOUSE01269
OG0003889	HUMAN10468, HUMAN10467	MOUSE15029
OG0003890	HUMAN17103	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544
OG0003890	HUMAN24051	MOUSE19610
OG0003892	HUMAN02849	MOUSE24997
OG0003892	HUMAN02848	MOUSE24998
OG0003893	HUMAN17502	MOUSE27805, MOUSE27806, MOUSE27807
OG0003894	HUMAN29298	MOUSE25680
OG0003895	HUMAN13034	MOUSE05047
OG0003896	HUMAN12343	MOUSE04755, MOUSE04754
OG0003896	HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889	MOUSE38515
OG0003897	HUMAN18373, HUMAN18372	MOUSE22869, MOUSE22871
OG0003898	HUMAN21809, HUMAN21810	MOUSE29424, MOUSE29423
OG0003899	HUMAN28708, HUMAN28709	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511
OG0003900	HUMAN04893, HUMAN04894	MOUSE20186
OG0003900	HUMAN04892	MOUSE20184
OG0003901	HUMAN25158	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084
OG0003901	HUMAN00514	MOUSE34314, MOUSE34315, MOUSE34313
OG0003903	HUMAN22257	MOUSE36163, MOUSE36162
OG0003904	HUMAN14015	MOUSE19671, MOUSE19672, MOUSE19670
OG0003904	HUMAN09983	MOUSE44859, MOUSE44858
OG0003904	HUMAN09982, HUMAN09984	MOUSE44857, MOUSE44860
OG0003905	HUMAN06891	MOUSE02072, MOUSE02071
OG0003906	HUMAN14951	MOUSE48566, MOUSE48567, MOUSE48565
OG0003907	HUMAN23046	MOUSE48274, MOUSE48273
OG0003908	HUMAN22926	MOUSE48727
OG0003908	HUMAN06953, HUMAN06952, HUMAN06951	MOUSE01976
OG0003909	HUMAN16634	MOUSE06721, MOUSE06722
OG0003910	HUMAN25500	MOUSE00455, MOUSE00454
OG0003910	HUMAN00725	MOUSE33951
OG0003911	HUMAN18913	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430
OG0003912	HUMAN18812	MOUSE28242
OG0003912	HUMAN11530, HUMAN11531	MOUSE49733, MOUSE49734
OG0003913	HUMAN22057	MOUSE37139, MOUSE37140, MOUSE37141
OG0003914	HUMAN09921, HUMAN09922	MOUSE44936
OG0003915	HUMAN07885	MOUSE47591
OG0003915	HUMAN30288	MOUSE53939, MOUSE53940, MOUSE53938
OG0003916	HUMAN07943	MOUSE11886, MOUSE11883
OG0003916	HUMAN28011	MOUSE32101
OG0003917	HUMAN17384	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865
OG0003918	HUMAN24389	MOUSE03352, MOUSE03353
OG0003918	HUMAN22575	MOUSE36870, MOUSE36868, MOUSE36871
OG0003919	HUMAN18228	MOUSE22533, MOUSE22535, MOUSE22532
OG0003919	HUMAN18229	MOUSE22536, MOUSE22534
OG0003920	HUMAN00591	MOUSE34199, MOUSE34201
OG0003920	HUMAN00592	MOUSE34197
OG0003921	HUMAN27803	MOUSE21508, MOUSE21507
OG0003922	HUMAN21903, HUMAN21904	MOUSE15487
OG0003923	HUMAN18230	MOUSE22537, MOUSE22540
OG0003924	HUMAN28661	MOUSE32393, MOUSE32384
OG0003924	HUMAN01820	MOUSE30310, MOUSE30307, MOUSE30309, MOUSE30308
OG0003925	HUMAN00564	MOUSE34234
OG0003925	HUMAN00565	MOUSE34233, MOUSE34232
OG0003926	HUMAN00418	MOUSE34485
OG0003927	HUMAN07340	MOUSE37875, MOUSE37879, MOUSE37877, MOUSE37876
OG0003927	HUMAN07339	MOUSE37874
OG0003928	HUMAN27971	MOUSE29342, MOUSE29339, MOUSE29338, MOUSE29345, MOUSE29343, MOUSE29341, MOUSE29340
OG0003929	HUMAN11590, HUMAN11588	MOUSE49806
OG0003929	HUMAN11589, HUMAN11587	MOUSE49805
OG0003930	HUMAN06982	MOUSE01906
OG0003930	HUMAN06981, HUMAN06983	MOUSE01907
OG0003931	HUMAN10525, HUMAN10524	MOUSE54521, MOUSE54520
OG0003931	HUMAN29902	MOUSE15104, MOUSE15103
OG0003933	HUMAN21430	MOUSE40723, MOUSE40721
OG0003933	HUMAN07048	MOUSE01760, MOUSE01761
OG0003934	HUMAN16284	MOUSE42153, MOUSE42147, MOUSE42150, MOUSE42152, MOUSE42146, MOUSE42144, MOUSE42151, MOUSE42149, MOUSE42145, MOUSE42148
OG0003935	HUMAN08472, HUMAN08471	MOUSE07299, MOUSE07301, MOUSE07304, MOUSE07305
OG0003936	HUMAN11264	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407
OG0003937	HUMAN03795	MOUSE46835, MOUSE46834
OG0003937	HUMAN27601	MOUSE12731, MOUSE12732
OG0003938	HUMAN16018	MOUSE44129, MOUSE44122, MOUSE44123, MOUSE44128, MOUSE21304, MOUSE44124, MOUSE44119
OG0003939	HUMAN02684	MOUSE08650, MOUSE08652
OG0003940	HUMAN04396	MOUSE27096, MOUSE27095, MOUSE27094
OG0003941	HUMAN07026	MOUSE01824, MOUSE01825
OG0003941	HUMAN21009	MOUSE11339, MOUSE11337, MOUSE11338
OG0003942	HUMAN25725	MOUSE00089
OG0003943	HUMAN27634	MOUSE12675, MOUSE12671, MOUSE12673, MOUSE12674, MOUSE12668, MOUSE12670, MOUSE12669, MOUSE12672
OG0003944	HUMAN21868	MOUSE15418, MOUSE15417
OG0003945	HUMAN05796	MOUSE41583, MOUSE41582, MOUSE41581
OG0003945	HUMAN24950	MOUSE17288, MOUSE17289
OG0003946	HUMAN03504, HUMAN03508	MOUSE21095
OG0003946	HUMAN22287	MOUSE36215, MOUSE36213
OG0003947	HUMAN22108	MOUSE35865
OG0003948	HUMAN17355	MOUSE27769, MOUSE27768
OG0003949	HUMAN25455, HUMAN25454	MOUSE00545, MOUSE00544
OG0003950	HUMAN03842	MOUSE46965, MOUSE46966, MOUSE46967
OG0003950	HUMAN03843	MOUSE46964
OG0003951	HUMAN20874	MOUSE52852, MOUSE52853, MOUSE52855
OG0003952	HUMAN25061	MOUSE18252, MOUSE18251
OG0003953	HUMAN24118	MOUSE03606
OG0003953	HUMAN23048	MOUSE48264
OG0003954	HUMAN28199	MOUSE13604, MOUSE13605
OG0003954	HUMAN16670	MOUSE06634
OG0003955	HUMAN23068	MOUSE54923, MOUSE54922, MOUSE48233
OG0003957	HUMAN25496	MOUSE00460
OG0003957	HUMAN14055	MOUSE23237
OG0003958	HUMAN03241	MOUSE00807
OG0003958	HUMAN23908	MOUSE19245
OG0003958	HUMAN27697	MOUSE47952
OG0003959	HUMAN29359	MOUSE25457, MOUSE25458, MOUSE25459
OG0003960	HUMAN06253, HUMAN06252, HUMAN06254	MOUSE14525
OG0003960	HUMAN04274	MOUSE44448, MOUSE44449, MOUSE44447
OG0003961	HUMAN00898	MOUSE33639
OG0003962	HUMAN30606	MOUSE55666
OG0003962	HUMAN07757	MOUSE13058
OG0003962	HUMAN22850	MOUSE29655
OG0003962	HUMAN23998	MOUSE19377
OG0003964	HUMAN29141, HUMAN02159	MOUSE26052
OG0003965	HUMAN00594, HUMAN00595, HUMAN00593	MOUSE34195, MOUSE34194
OG0003966	HUMAN19475, HUMAN19474	MOUSE16338
OG0003966	HUMAN19476	MOUSE16339, MOUSE16340, MOUSE16337
OG0003966	HUMAN19471	MOUSE16336
OG0003967	HUMAN10627	MOUSE46011, MOUSE46010
OG0003968	HUMAN01462	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964
OG0003968	HUMAN01977	MOUSE24346, MOUSE24347
OG0003969	HUMAN08409	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701
OG0003970	HUMAN07324	MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841
OG0003971	HUMAN29506	MOUSE25243
OG0003972	HUMAN19162	MOUSE28853, MOUSE28854
OG0003973	HUMAN08329	MOUSE07129, MOUSE07128
OG0003973	HUMAN18737	MOUSE28069
OG0003974	HUMAN24977	MOUSE17319
OG0003974	HUMAN06043, HUMAN06042	MOUSE41770
OG0003978	HUMAN26994	MOUSE39336, MOUSE39339, MOUSE39337, MOUSE39338
OG0003978	HUMAN30075, HUMAN03495	MOUSE21070
OG0003978	HUMAN26246	MOUSE02819
OG0003979	HUMAN07461	MOUSE12511
OG0003979	HUMAN25188	MOUSE21669
OG0003979	HUMAN25189	MOUSE21671, MOUSE21670
OG0003979	HUMAN24053	MOUSE19609
OG0003979	HUMAN11566	MOUSE49786
OG0003980	HUMAN00367	MOUSE34564
OG0003980	HUMAN00368	MOUSE34562, MOUSE34563
OG0003980	HUMAN00369, HUMAN00370	MOUSE34561
OG0003980	HUMAN00372	MOUSE34559, MOUSE34560
OG0003980	HUMAN00366	MOUSE34565
OG0003981	HUMAN16155	MOUSE16726
OG0003981	HUMAN28192	MOUSE13585
OG0003981	HUMAN11304	MOUSE49457
OG0003981	HUMAN11303	MOUSE49456
OG0003982	HUMAN01756, HUMAN01757, HUMAN01759, HUMAN01760	MOUSE30459
OG0003982	HUMAN01755	MOUSE30458, MOUSE13064, MOUSE30457
OG0003982	HUMAN09588	MOUSE51807
OG0003982	HUMAN09591	MOUSE51806, MOUSE51812, MOUSE51817
OG0003982	HUMAN09592	MOUSE51814
OG0003982	HUMAN09590	MOUSE51819
OG0003982	HUMAN09589	MOUSE51803
OG0003982	HUMAN14908, HUMAN14910	MOUSE48643
OG0003997	HUMAN23065	MOUSE48238, MOUSE48239, MOUSE48236, MOUSE48237
OG0003998	HUMAN17020	MOUSE03016, MOUSE03018, MOUSE03015
OG0003999	HUMAN27199	MOUSE39639
OG0003999	HUMAN27198	MOUSE39638
OG0004000	HUMAN20817	MOUSE53010, MOUSE53011
OG0004002	HUMAN02677	MOUSE08674
OG0004004	HUMAN21663	MOUSE29855
OG0004004	HUMAN11010	MOUSE48967
OG0004005	HUMAN16556	MOUSE06870
OG0004005	HUMAN16557	MOUSE06869
OG0004005	HUMAN16560, HUMAN16558	MOUSE06871
OG0004006	HUMAN02087	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125
OG0004007	HUMAN01069	MOUSE33282
OG0004007	HUMAN23295	MOUSE13163, MOUSE13164
OG0004009	HUMAN22781	MOUSE31536, MOUSE31534
OG0004009	HUMAN03273	MOUSE00745, MOUSE00744
OG0004010	HUMAN23360	MOUSE10577
OG0004011	HUMAN03321	MOUSE11106
OG0004011	HUMAN27684	MOUSE47920
OG0004012	HUMAN24339, HUMAN24338, HUMAN24337	MOUSE03422
OG0004014	HUMAN18181	MOUSE22452
OG0004015	HUMAN01156	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952
OG0004016	HUMAN06482	MOUSE14828
OG0004017	HUMAN10876	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420
OG0004019	HUMAN16043	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050
OG0004019	HUMAN16042	MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041
OG0004020	HUMAN18327, HUMAN18326	MOUSE22765, MOUSE22762, MOUSE22763
OG0004021	HUMAN11780, HUMAN11779	MOUSE04367, MOUSE04368
OG0004022	HUMAN29670	MOUSE55226, MOUSE55227
OG0004022	HUMAN29669	MOUSE55225
OG0004023	HUMAN27981	MOUSE32124
OG0004023	HUMAN11239, HUMAN11240, HUMAN11242	MOUSE49371
OG0004024	HUMAN21511, HUMAN21514	MOUSE52440, MOUSE52441, MOUSE52442
OG0004024	HUMAN21515	MOUSE52443
OG0004025	HUMAN22133	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920
OG0004027	HUMAN06638	MOUSE02465, MOUSE02466
OG0004027	HUMAN12722	MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607
OG0004028	HUMAN03299	MOUSE11046, MOUSE11047, MOUSE11048
OG0004029	HUMAN20668	MOUSE53190
OG0004029	HUMAN20667	MOUSE53188, MOUSE53187, MOUSE53189, MOUSE53185, MOUSE53186
OG0004030	HUMAN10251	MOUSE17023, MOUSE17021, MOUSE17022
OG0004031	HUMAN15780	MOUSE42812
OG0004032	HUMAN30274	MOUSE53862, MOUSE53861
OG0004032	HUMAN07906	MOUSE47636
OG0004033	HUMAN02667	MOUSE49958, MOUSE49957
OG0004033	HUMAN08457	MOUSE07272, MOUSE07273
OG0004034	HUMAN09933	MOUSE44916
OG0004034	HUMAN09932	MOUSE44914, MOUSE44915, MOUSE44913
OG0004035	HUMAN18569	MOUSE28209
OG0004036	HUMAN00606	MOUSE34175
OG0004036	HUMAN30598	MOUSE54435
OG0004036	HUMAN05435	MOUSE51308
OG0004037	HUMAN18538, HUMAN18540	MOUSE23141, MOUSE23140
OG0004038	HUMAN14761	MOUSE48922
OG0004038	HUMAN14760	MOUSE48924, MOUSE48923, MOUSE48921
OG0004039	HUMAN25332	MOUSE52165
OG0004040	HUMAN22331	MOUSE36288
OG0004041	HUMAN18706	MOUSE28030
OG0004042	HUMAN04449	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986
OG0004043	HUMAN25302, HUMAN25301	MOUSE52113, MOUSE52112
OG0004044	HUMAN20694	MOUSE53243, MOUSE53245
OG0004045	HUMAN03490	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066
OG0004046	HUMAN07172, HUMAN07174, HUMAN07173	MOUSE37639, MOUSE37640, MOUSE37635, MOUSE37633, MOUSE37641, MOUSE37638, MOUSE37637
OG0004047	HUMAN13570	MOUSE06437, MOUSE06436
OG0004048	HUMAN22101, HUMAN22100	MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845
OG0004049	HUMAN05306	MOUSE44997
OG0004049	HUMAN25326	MOUSE52155
OG0004050	HUMAN20375	MOUSE14421, MOUSE14423, MOUSE14422, MOUSE14420
OG0004051	HUMAN12917	MOUSE05205
OG0004051	HUMAN17896	MOUSE26476
OG0004051	HUMAN06505	MOUSE14875, MOUSE14876
OG0004052	HUMAN15057, HUMAN15056	MOUSE48451
OG0004053	HUMAN04048	MOUSE45540
OG0004053	HUMAN29957	MOUSE55188
OG0004053	HUMAN28825	MOUSE09610, MOUSE09609, MOUSE09608
OG0004053	HUMAN01839	MOUSE30254
OG0004054	HUMAN08335	MOUSE07133, MOUSE07131, MOUSE07134
OG0004054	HUMAN15782	MOUSE42809, MOUSE42808, MOUSE42807
OG0004055	HUMAN25842	MOUSE16578, MOUSE16579, MOUSE16577
OG0004056	HUMAN23551, HUMAN21186	MOUSE10234
OG0004057	HUMAN26949	MOUSE39229, MOUSE39230, MOUSE39231
OG0004058	HUMAN16633, HUMAN16632	MOUSE06723
OG0004059	HUMAN15829	MOUSE42744, MOUSE42745, MOUSE42743
OG0004060	HUMAN25392	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152
OG0004061	HUMAN00893, HUMAN00894	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648
OG0004062	HUMAN17185	MOUSE40384, MOUSE40385
OG0004062	HUMAN03560	MOUSE21177
OG0004062	HUMAN24215	MOUSE03169
OG0004063	HUMAN07941	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882
OG0004064	HUMAN18275	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634
OG0004065	HUMAN00215	MOUSE34851, MOUSE34850
OG0004065	HUMAN00216	MOUSE34848
OG0004066	HUMAN14690	MOUSE50438, MOUSE50439
OG0004067	HUMAN18034	MOUSE22149
OG0004068	HUMAN30035	MOUSE54651
OG0004068	HUMAN30649, HUMAN30612	MOUSE54993
OG0004069	HUMAN28854	MOUSE09407
OG0004069	HUMAN09466	MOUSE27710, MOUSE27709
OG0004070	HUMAN25913, HUMAN25912	MOUSE38548, MOUSE38549
OG0004071	HUMAN02291	MOUSE23682
OG0004071	HUMAN24781	MOUSE17774
OG0004071	HUMAN24782	MOUSE17773, MOUSE17772
OG0004071	HUMAN29079	MOUSE32856
OG0004072	HUMAN13160	MOUSE05860
OG0004073	HUMAN06790	MOUSE02227
OG0004073	HUMAN25043	MOUSE18280
OG0004074	HUMAN03472	MOUSE21042
OG0004074	HUMAN03475, HUMAN03474	MOUSE21041
OG0004074	HUMAN03471	MOUSE21043
OG0004074	HUMAN22236	MOUSE36122, MOUSE36121
OG0004075	HUMAN10663	MOUSE46089
OG0004076	HUMAN28164, HUMAN28163, HUMAN28165	MOUSE13543, MOUSE13542
OG0004076	HUMAN28162	MOUSE13544, MOUSE13541
OG0004077	HUMAN29503	MOUSE25262
OG0004077	HUMAN29502	MOUSE25257, MOUSE25259, MOUSE25252, MOUSE25254, MOUSE25253, MOUSE25255, MOUSE25256, MOUSE25261, MOUSE25258, MOUSE25251, MOUSE25260
OG0004078	HUMAN03624	MOUSE21297
OG0004079	HUMAN22873	MOUSE29728, MOUSE29727, MOUSE29726
OG0004080	HUMAN18253	MOUSE22574, MOUSE22576, MOUSE22573
OG0004080	HUMAN27257	MOUSE35471
OG0004081	HUMAN18386	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884
OG0004082	HUMAN18511	MOUSE23096
OG0004083	HUMAN08562	MOUSE07456, MOUSE07454, MOUSE07455
OG0004085	HUMAN07816	MOUSE22015, MOUSE22018, MOUSE22014
OG0004086	HUMAN18693	MOUSE28013
OG0004087	HUMAN20698	MOUSE53249
OG0004087	HUMAN17812	MOUSE26317, MOUSE26318
OG0004088	HUMAN01139	MOUSE31978, MOUSE31977
OG0004088	HUMAN23388	MOUSE10527, MOUSE10528
OG0004089	HUMAN21587	MOUSE52297, MOUSE52296, MOUSE52295
OG0004090	HUMAN06601	MOUSE02539
OG0004091	HUMAN28496	MOUSE20857
OG0004092	HUMAN26216	MOUSE08723, MOUSE08721, MOUSE08722
OG0004092	HUMAN12524	MOUSE05348, MOUSE05346, MOUSE05347
OG0004093	HUMAN27002	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364
OG0004094	HUMAN29054	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799
OG0004095	HUMAN04244	MOUSE44366, MOUSE44369
OG0004095	HUMAN04243	MOUSE44364
OG0004096	HUMAN02141	MOUSE26584, MOUSE24020, MOUSE24022
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127	MOUSE30102
OG0004097	HUMAN08360	MOUSE07203, MOUSE54886, MOUSE12995
OG0004098	HUMAN28862	MOUSE09422, MOUSE09423
OG0004098	HUMAN01104	MOUSE33196
OG0004099	HUMAN16085	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937
OG0004099	HUMAN20170	MOUSE14125
OG0004100	HUMAN06958	MOUSE01972, MOUSE01971
OG0004101	HUMAN12860	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273
OG0004102	HUMAN03466	MOUSE21028, MOUSE21027
OG0004103	HUMAN19037	MOUSE28643
OG0004104	HUMAN14010	MOUSE19655, MOUSE19654
OG0004105	HUMAN28120	MOUSE13474, MOUSE13473, MOUSE13475
OG0004106	HUMAN00170	MOUSE34927
OG0004106	HUMAN00171, HUMAN00169	MOUSE34928, MOUSE34929
OG0004107	HUMAN01953, HUMAN01952	MOUSE24392
OG0004107	HUMAN01954	MOUSE24390, MOUSE24389, MOUSE24391, MOUSE24388
OG0004108	HUMAN03070, HUMAN03126	MOUSE41101, MOUSE41097, MOUSE41098, MOUSE41102
OG0004110	HUMAN23820	MOUSE09563, MOUSE09564
OG0004110	HUMAN03249	MOUSE00786
OG0004111	HUMAN28066	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377
OG0004111	HUMAN16652	MOUSE06672
OG0004112	HUMAN01822, HUMAN01821	MOUSE30305
OG0004113	HUMAN20537	MOUSE40746, MOUSE40745
OG0004114	HUMAN04859, HUMAN04858	MOUSE20231
OG0004114	HUMAN04860	MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228
OG0004115	HUMAN21493	MOUSE52504, MOUSE52502
OG0004116	HUMAN05608, HUMAN05607	MOUSE50972, MOUSE50971
OG0004117	HUMAN27879	MOUSE21546
OG0004118	HUMAN26960	MOUSE39262, MOUSE39263
OG0004119	HUMAN15237	MOUSE43702
OG0004119	HUMAN15236	MOUSE43701
OG0004120	HUMAN03333	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159
OG0004121	HUMAN00202	MOUSE34878, MOUSE34879
OG0004121	HUMAN21585	MOUSE52300
OG0004122	HUMAN29461, HUMAN29462	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319
OG0004123	HUMAN05600	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979
OG0004124	HUMAN19130	MOUSE28810
OG0004124	HUMAN27894	MOUSE21577
OG0004125	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506	MOUSE06365, MOUSE06366, MOUSE06362, MOUSE06367
OG0004125	HUMAN13509, HUMAN13505, HUMAN13508, HUMAN13502, HUMAN13503	MOUSE06364, MOUSE06363
OG0004126	HUMAN05543	MOUSE51105, MOUSE51104, MOUSE51107
OG0004126	HUMAN19543	MOUSE16482
OG0004127	HUMAN27924	MOUSE21644, MOUSE21643
OG0004127	HUMAN27923	MOUSE21645, MOUSE21646
OG0004128	HUMAN20446	MOUSE40927
OG0004128	HUMAN16881, HUMAN16882	MOUSE18727
OG0004129	HUMAN26874, HUMAN26875	MOUSE39090, MOUSE39089
OG0004129	HUMAN02978	MOUSE41168
OG0004130	HUMAN01818	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306
OG0004131	HUMAN19907	MOUSE01061, MOUSE01059, MOUSE01060, MOUSE01065, MOUSE01063, MOUSE01068
OG0004131	HUMAN19906	MOUSE01066, MOUSE01067, MOUSE01062
OG0004132	HUMAN27969	MOUSE29326, MOUSE29328, MOUSE29327
OG0004133	HUMAN18302	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689
OG0004133	HUMAN07684	MOUSE12619
OG0004134	HUMAN22443	MOUSE36567
OG0004135	HUMAN25931	MOUSE38580
OG0004135	HUMAN25933, HUMAN25932	MOUSE38581
OG0004135	HUMAN13193	MOUSE05971
OG0004136	HUMAN02427	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426
OG0004137	HUMAN28841	MOUSE09691, MOUSE09690
OG0004138	HUMAN29721	MOUSE54459
OG0004138	HUMAN29720	MOUSE54457, MOUSE54458
OG0004139	HUMAN28858	MOUSE09412
OG0004139	HUMAN14285	MOUSE01582
OG0004140	HUMAN11430, HUMAN11431, HUMAN11429	MOUSE49614, MOUSE49615, MOUSE49616
OG0004141	HUMAN21479	MOUSE41071, MOUSE41073, MOUSE41072, MOUSE41070
OG0004141	HUMAN30533	MOUSE54324, MOUSE54323
OG0004142	HUMAN14999	MOUSE48549, MOUSE48546, MOUSE48545
OG0004143	HUMAN28620	MOUSE32279, MOUSE32278
OG0004143	HUMAN09650	MOUSE51729
OG0004144	HUMAN20558	MOUSE11375
OG0004144	HUMAN21379	MOUSE15788, MOUSE15789, MOUSE15790
OG0004145	HUMAN08310	MOUSE07101
OG0004145	HUMAN18750	MOUSE28099
OG0004146	HUMAN07308	MOUSE37805, MOUSE37806, MOUSE37807
OG0004147	HUMAN21565	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323
OG0004148	HUMAN12377	MOUSE04772, MOUSE04780
OG0004149	HUMAN07609	MOUSE12935, MOUSE12936, MOUSE12934
OG0004149	HUMAN30337	MOUSE54015, MOUSE54013, MOUSE54014
OG0004150	HUMAN20665	MOUSE53095
OG0004150	HUMAN20664	MOUSE53096
OG0004151	HUMAN11355, HUMAN11356	MOUSE49543
OG0004153	HUMAN24083	MOUSE19562
OG0004154	HUMAN16602	MOUSE06794, MOUSE06793, MOUSE06792, MOUSE06791
