Orthogroup	HUMAN	APOSC_ok
OG0004380	HUMAN02379, HUMAN06115	APOSC_24668
OG0004381	HUMAN01741	APOSC_01881
OG0004382	HUMAN23495	APOSC_05467
OG0004383	HUMAN08351	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	HUMAN02637, HUMAN02638, HUMAN02636	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	HUMAN29342	APOSC_06653
OG0004389	HUMAN00922	APOSC_06156, APOSC_06157
OG0004390	HUMAN02225, HUMAN02224, HUMAN02227	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	HUMAN22998, HUMAN23755, HUMAN22999	APOSC_28521
OG0004392	HUMAN03189	APOSC_05231
OG0004393	HUMAN03571	APOSC_03433
OG0004395	HUMAN06742, HUMAN06741	APOSC_07133
OG0004396	HUMAN00392, HUMAN00394, HUMAN00393	APOSC_03257
OG0004397	HUMAN15239, HUMAN15240, HUMAN13820	APOSC_23744
OG0004398	HUMAN25746	APOSC_17705
OG0004399	HUMAN20481, HUMAN20480, HUMAN20364	APOSC_22477, APOSC_22476
OG0004400	HUMAN13800	APOSC_15952
OG0004401	HUMAN30275, HUMAN07787	APOSC_05845
OG0004402	HUMAN22341	APOSC_21198, APOSC_21197
OG0004403	HUMAN09951, HUMAN09950, HUMAN09949	APOSC_09622
OG0004404	HUMAN09714	APOSC_18017, APOSC_07703
OG0004405	HUMAN30602, HUMAN30601, HUMAN30590	APOSC_14805, APOSC_14804
OG0004406	HUMAN04951, HUMAN04950, HUMAN08313	APOSC_00075, APOSC_00074
OG0004407	HUMAN08685	APOSC_00103, APOSC_00104
OG0004408	HUMAN05224, HUMAN05225	APOSC_25104, APOSC_25103
OG0004409	HUMAN06237, HUMAN06235, HUMAN06234, HUMAN06236, HUMAN21149, HUMAN06233	APOSC_24925
OG0004413	HUMAN20485	APOSC_00838, APOSC_00839
OG0004414	HUMAN05744, HUMAN05743	APOSC_23058
OG0004415	HUMAN27786	APOSC_04509
OG0004417	HUMAN27641, HUMAN27642, HUMAN27644, HUMAN27646, HUMAN27643, HUMAN01111, HUMAN27645	APOSC_07939
OG0004418	HUMAN23600	APOSC_06342
OG0004419	HUMAN17223, HUMAN17224, HUMAN17222	APOSC_27089
OG0004420	HUMAN00120, HUMAN21941, HUMAN21942	APOSC_01938
OG0004421	HUMAN20973	APOSC_27707
OG0004422	HUMAN09643, HUMAN23503	APOSC_23964
OG0004423	HUMAN24585	APOSC_27132
OG0004424	HUMAN20454, HUMAN20451	APOSC_22699
OG0004425	HUMAN20710, HUMAN12646, HUMAN12647	APOSC_27479
OG0004426	HUMAN08417, HUMAN15503, HUMAN15502	APOSC_18555
OG0004427	HUMAN20530, HUMAN17506, HUMAN17507	APOSC_07384
OG0004459	HUMAN03665	APOSC_02057
OG0004460	HUMAN02348	APOSC_11378
OG0004461	HUMAN06949, HUMAN25050	APOSC_09578
OG0004462	HUMAN07884	APOSC_03810
OG0004463	HUMAN07198, HUMAN12013	APOSC_13610
OG0004465	HUMAN25551	APOSC_27612, APOSC_07492
OG0004467	HUMAN07304	APOSC_08131, APOSC_08130
OG0004468	HUMAN04543	APOSC_04083
OG0004471	HUMAN17967, HUMAN17970, HUMAN17969, HUMAN17968	APOSC_23990
OG0004472	HUMAN26987	APOSC_24611
OG0004473	HUMAN20027	APOSC_18508, APOSC_18509
OG0004474	HUMAN00075, HUMAN00078, HUMAN00076	APOSC_14066
OG0004475	HUMAN06062	APOSC_14655, APOSC_14656
OG0004476	HUMAN07423, HUMAN07424	APOSC_28912
OG0004477	HUMAN09841	APOSC_09595, APOSC_19809
OG0004478	HUMAN11200, HUMAN11199	APOSC_09228
OG0004479	HUMAN13760	APOSC_27243
OG0004480	HUMAN19565	APOSC_09626
OG0004481	HUMAN09377, HUMAN09376, HUMAN09378	APOSC_01303, APOSC_01304
OG0004482	HUMAN20680	APOSC_15944
OG0004483	HUMAN18285, HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284	APOSC_10427
OG0004484	HUMAN00032	APOSC_26538
OG0004485	HUMAN05734	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	HUMAN28381	APOSC_10573
OG0004487	HUMAN22433	APOSC_16521
OG0004488	HUMAN09530, HUMAN01783	APOSC_14403
OG0004489	HUMAN20466, HUMAN20464	APOSC_02546
OG0004490	HUMAN16009, HUMAN16010, HUMAN16008	APOSC_26766
OG0004493	HUMAN00735, HUMAN00736, HUMAN00734	APOSC_16878
OG0004494	HUMAN10688, HUMAN10687, HUMAN10686	APOSC_17707
OG0004495	HUMAN01257	APOSC_02433
OG0004496	HUMAN21326	APOSC_01447
OG0004497	HUMAN11496, HUMAN11497	APOSC_14596
OG0004498	HUMAN21502, HUMAN21503	APOSC_17715
OG0004499	HUMAN02497, HUMAN08698, HUMAN08697	APOSC_17019, APOSC_17018
OG0004500	HUMAN27616	APOSC_22983
OG0004501	HUMAN00494	APOSC_04951, APOSC_04952
OG0004502	HUMAN00324	APOSC_25796
OG0004503	HUMAN22764	APOSC_02535
OG0004505	HUMAN17948	APOSC_11357
OG0004506	HUMAN13338, HUMAN13340	APOSC_05112
OG0004507	HUMAN23622, HUMAN23623, HUMAN23621	APOSC_10102
OG0004509	HUMAN02069	APOSC_20036
OG0004510	HUMAN29607	APOSC_14424
OG0004511	HUMAN19795, HUMAN12268	APOSC_18981
OG0004512	HUMAN09321	APOSC_16199
OG0004514	HUMAN20024	APOSC_02680
OG0004515	HUMAN03769, HUMAN03768, HUMAN03770	APOSC_19569
OG0004516	HUMAN13122	APOSC_04046
OG0004517	HUMAN13286, HUMAN13288, HUMAN13287	APOSC_24629
OG0004518	HUMAN29301, HUMAN14475	APOSC_08232
OG0004519	HUMAN21150	APOSC_06794
OG0004520	HUMAN22045	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580
OG0004523	HUMAN01827, HUMAN01829	APOSC_28480
OG0004524	HUMAN20054	APOSC_27372
OG0004525	HUMAN01279	APOSC_21081
OG0004526	HUMAN29357	APOSC_08516
OG0004527	HUMAN01091	APOSC_19190
OG0004529	HUMAN25204, HUMAN25205	APOSC_09056, APOSC_09055
OG0004530	HUMAN30172, HUMAN29605	APOSC_18566
OG0004531	HUMAN29624	APOSC_00170
OG0004532	HUMAN10136	APOSC_19189
OG0004533	HUMAN09658, HUMAN14386	APOSC_11139
OG0004534	HUMAN07572, HUMAN07573	APOSC_18797
OG0004535	HUMAN15447, HUMAN15446, HUMAN15448	APOSC_09549
OG0004537	HUMAN24791, HUMAN29314	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004538	HUMAN08632, HUMAN08631	APOSC_06047
OG0004539	HUMAN16954, HUMAN08753, HUMAN08752	APOSC_28990
OG0004540	HUMAN27283, HUMAN27284	APOSC_09272
OG0004542	HUMAN20251	APOSC_22755
OG0004543	HUMAN12485	APOSC_00139
OG0004544	HUMAN21132, HUMAN29852, HUMAN29851	APOSC_07199
OG0004545	HUMAN23453, HUMAN23452	APOSC_24266, APOSC_24267
OG0004546	HUMAN24897	APOSC_00630, APOSC_22280
OG0004547	HUMAN07051, HUMAN21061	APOSC_09902
OG0004548	HUMAN02262	APOSC_25627, APOSC_25626
OG0004549	HUMAN04224	APOSC_14284, APOSC_14285
OG0004550	HUMAN07015	APOSC_28929
OG0004551	HUMAN10195	APOSC_02915
OG0004552	HUMAN11941, HUMAN11943, HUMAN11942	APOSC_21731
OG0004553	HUMAN29639	APOSC_12207
OG0004554	HUMAN16601	APOSC_13446
OG0004555	HUMAN24447	APOSC_15225
OG0004556	HUMAN10849	APOSC_22315
OG0004557	HUMAN18475, HUMAN26034	APOSC_28749
OG0004558	HUMAN00434	APOSC_19379
OG0004559	HUMAN13594, HUMAN13596, HUMAN13595	APOSC_23773
OG0004560	HUMAN17616	APOSC_20985
OG0004561	HUMAN21836	APOSC_25438, APOSC_25439
OG0004563	HUMAN19929	APOSC_14680
OG0004564	HUMAN02717, HUMAN02718	APOSC_25145
OG0004565	HUMAN02521, HUMAN02520	APOSC_10903
OG0004566	HUMAN27617, HUMAN13773	APOSC_19237
OG0004567	HUMAN16616	APOSC_19708, APOSC_19707
OG0004568	HUMAN08468	APOSC_07206
OG0004569	HUMAN19797, HUMAN19796	APOSC_28318, APOSC_28317
OG0004570	HUMAN16933, HUMAN08425	APOSC_06974
OG0004571	HUMAN02981	APOSC_01633
OG0004572	HUMAN27925	APOSC_28774
OG0004573	HUMAN12408	APOSC_22038
OG0004574	HUMAN06851, HUMAN04266	APOSC_18978
OG0004576	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755	APOSC_12457
OG0004577	HUMAN07984	APOSC_00393
OG0004578	HUMAN29379	APOSC_03074
OG0004579	HUMAN06948, HUMAN06947	APOSC_17666
OG0004581	HUMAN30254	APOSC_09764, APOSC_09765
OG0004582	HUMAN01491, HUMAN23318	APOSC_05848
OG0004583	HUMAN25613	APOSC_24465, APOSC_25925, APOSC_23947
OG0004584	HUMAN25317	APOSC_11244
OG0004585	HUMAN13729, HUMAN13727	APOSC_08928, APOSC_08929
OG0004587	HUMAN22944, HUMAN22945	APOSC_03006
OG0004589	HUMAN12239, HUMAN12240	APOSC_06495
OG0004590	HUMAN26460	APOSC_13381
OG0004591	HUMAN12039, HUMAN12041, HUMAN12040	APOSC_28057
OG0004592	HUMAN27640, HUMAN27639	APOSC_05155
OG0004593	HUMAN17263, HUMAN24335	APOSC_02700
OG0004594	HUMAN04675, HUMAN04676	APOSC_25000
OG0004595	HUMAN12768, HUMAN27266	APOSC_02806
OG0004597	HUMAN16836	APOSC_03956
OG0004597	HUMAN22579	APOSC_12757
OG0004601	HUMAN29271, HUMAN29273	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	HUMAN13593, HUMAN13590	APOSC_25001
OG0004603	HUMAN10394, HUMAN10392, HUMAN10391	APOSC_27918
OG0004605	HUMAN10306	APOSC_16868, APOSC_16867
OG0004606	HUMAN18904, HUMAN18905	APOSC_14341, APOSC_20745
OG0004607	HUMAN19952, HUMAN12425	APOSC_09406
OG0004608	HUMAN18748, HUMAN18747, HUMAN18749	APOSC_10320
OG0004609	HUMAN12279, HUMAN12280	APOSC_18308, APOSC_13911
OG0004610	HUMAN09947, HUMAN09946	APOSC_03915
OG0004610	HUMAN09948	APOSC_21573
OG0004611	HUMAN03825, HUMAN03826	APOSC_04319
OG0004612	HUMAN25998	APOSC_01071, APOSC_01073
OG0004613	HUMAN15692, HUMAN15691	APOSC_04879, APOSC_08973
OG0004614	HUMAN04966, HUMAN04918	APOSC_01798
OG0004615	HUMAN29429, HUMAN01271	APOSC_02446
OG0004616	HUMAN17882	APOSC_12974, APOSC_12975
OG0004617	HUMAN04322, HUMAN06985, HUMAN06984	APOSC_18294
OG0004619	HUMAN12791	APOSC_17300
OG0004620	HUMAN11638, HUMAN11643	APOSC_09421
OG0004620	HUMAN11645	APOSC_18270
OG0004621	HUMAN21153, HUMAN21154	APOSC_27624
OG0004622	HUMAN29011	APOSC_04139
OG0004625	HUMAN19764	APOSC_22602, APOSC_05518, APOSC_22603
OG0004626	HUMAN15244	APOSC_12611
OG0004627	HUMAN29678	APOSC_15400
OG0004627	HUMAN29679	APOSC_26283
OG0004628	HUMAN13154, HUMAN18070, HUMAN13155	APOSC_06246, APOSC_06247
OG0004629	HUMAN29170, HUMAN29169	APOSC_27869
OG0004630	HUMAN25355, HUMAN25354	APOSC_15915
OG0004631	HUMAN29038	APOSC_27725
OG0004632	HUMAN21378	APOSC_27014
OG0004633	HUMAN18514, HUMAN18513, HUMAN18512	APOSC_09565, APOSC_09566
OG0004634	HUMAN12037, HUMAN20391	APOSC_28548
OG0004635	HUMAN16135, HUMAN16134	APOSC_14663
OG0004637	HUMAN11591	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042
OG0004638	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084
OG0004639	HUMAN29308	APOSC_13364
OG0004640	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651	APOSC_23775
OG0004641	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438	APOSC_28019
OG0004642	HUMAN04683	APOSC_22463
OG0004643	HUMAN26734	APOSC_22738
OG0004644	HUMAN02493, HUMAN02492	APOSC_28437
OG0004645	HUMAN07505, HUMAN07504	APOSC_19328
OG0004646	HUMAN15038	APOSC_12361
OG0004647	HUMAN23591	APOSC_23966, APOSC_13087
OG0004648	HUMAN14405, HUMAN14403	APOSC_22091, APOSC_12036, APOSC_12035
OG0004649	HUMAN13089, HUMAN19718	APOSC_06462
OG0004651	HUMAN20463	APOSC_27283
OG0004652	HUMAN30278, HUMAN24680	APOSC_27302, APOSC_27303, APOSC_27301
OG0004653	HUMAN26125, HUMAN26124, HUMAN17886, HUMAN12873	APOSC_13432, APOSC_13431
OG0004654	HUMAN16019	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004657	HUMAN26711	APOSC_19831
OG0004658	HUMAN25697	APOSC_21482, APOSC_21483
OG0004659	HUMAN02326	APOSC_07030
OG0004660	HUMAN25810	APOSC_07764
OG0004661	HUMAN28521	APOSC_05134
OG0004662	HUMAN08577	APOSC_20920
OG0004663	HUMAN26334, HUMAN12394	APOSC_26347
OG0004664	HUMAN07587	APOSC_07353
OG0004665	HUMAN17987, HUMAN17986, HUMAN17985	APOSC_16342
OG0004666	HUMAN07820, HUMAN05445, HUMAN05446	APOSC_13360
OG0004667	HUMAN21347, HUMAN21348, HUMAN21346	APOSC_11065
OG0004669	HUMAN24194, HUMAN15536	APOSC_19747
OG0004670	HUMAN12707, HUMAN12706	APOSC_01653
OG0004671	HUMAN12269	APOSC_26066, APOSC_26065
OG0004672	HUMAN11604, HUMAN11603	APOSC_12045
OG0004673	HUMAN27305, HUMAN17548	APOSC_04782
OG0004674	HUMAN28474	APOSC_09218
OG0004674	HUMAN28475	APOSC_25614
OG0004675	HUMAN16714	APOSC_16056
OG0004676	HUMAN08712, HUMAN08711	APOSC_10008
OG0004677	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391	APOSC_26883
OG0004678	HUMAN29263	APOSC_07378
OG0004678	HUMAN29264	APOSC_07379
OG0004679	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405	APOSC_01980
OG0004680	HUMAN04890, HUMAN16833	APOSC_20858, APOSC_20857, APOSC_23851
OG0004681	HUMAN19942, HUMAN19943	APOSC_18164, APOSC_17288
OG0004682	HUMAN00873, HUMAN00872	APOSC_07397
OG0004682	HUMAN00875, HUMAN00874	APOSC_07398
OG0004683	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872	APOSC_17054
OG0004684	HUMAN04870	APOSC_09429
OG0004685	HUMAN19767	APOSC_22489
OG0004686	HUMAN26297	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968
OG0004687	HUMAN20906, HUMAN20910, HUMAN20907	APOSC_26487
OG0004688	HUMAN26946	APOSC_11316
OG0004689	HUMAN22642	APOSC_17413
OG0004690	HUMAN24393	APOSC_10397, APOSC_10398
OG0004691	HUMAN18674	APOSC_22501
OG0004692	HUMAN04952	APOSC_04838, APOSC_25537, APOSC_09130
OG0004694	HUMAN14699, HUMAN14701	APOSC_27421
OG0004696	HUMAN03214, HUMAN03217	APOSC_26053
OG0004697	HUMAN22888, HUMAN22889	APOSC_25711
OG0004698	HUMAN13649, HUMAN10199, HUMAN10198, HUMAN10197	APOSC_25233, APOSC_25232
OG0004699	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755	APOSC_02077
OG0004700	HUMAN01840	APOSC_02967
OG0004702	HUMAN12124, HUMAN12123	APOSC_27749
OG0004703	HUMAN07096	APOSC_21024
OG0004704	HUMAN01061	APOSC_24975, APOSC_18165
OG0004705	HUMAN23960, HUMAN07591	APOSC_15897
OG0004706	HUMAN26095, HUMAN12891	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790
OG0004707	HUMAN23100	APOSC_26732
OG0004708	HUMAN12418	APOSC_00517
OG0004711	HUMAN30200, HUMAN30199, HUMAN16058	APOSC_01617
OG0004728	HUMAN11621	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742
OG0004730	HUMAN28539, HUMAN09659	APOSC_27787
OG0004731	HUMAN28356	APOSC_28248, APOSC_28249
OG0004732	HUMAN10960	APOSC_09450
OG0004733	HUMAN23596	APOSC_12459
OG0004735	HUMAN28210	APOSC_29162
OG0004736	HUMAN17386, HUMAN17385	APOSC_05937, APOSC_05939
OG0004738	HUMAN13648	APOSC_26463
OG0004740	HUMAN09243, HUMAN09242	APOSC_28993
OG0004743	HUMAN14417, HUMAN14416	APOSC_17648
OG0004743	HUMAN14419, HUMAN14418	APOSC_01602
OG0004744	HUMAN25907	APOSC_02645, APOSC_24072
OG0004746	HUMAN04206, HUMAN06099	APOSC_04479
OG0004747	HUMAN24414	APOSC_21069
OG0004748	HUMAN05638	APOSC_08268, APOSC_06622
OG0004749	HUMAN18871	APOSC_14536, APOSC_28362
OG0004750	HUMAN17672	APOSC_01272
OG0004751	HUMAN04838	APOSC_24651
OG0004752	HUMAN00597	APOSC_15513
OG0004753	HUMAN21696	APOSC_21783
OG0004754	HUMAN10396	APOSC_27236
OG0004755	HUMAN07905	APOSC_11712
OG0004756	HUMAN00386	APOSC_19091
OG0004757	HUMAN08575	APOSC_28719
OG0004758	HUMAN11660	APOSC_12327
OG0004759	HUMAN08595	APOSC_17104
OG0004760	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227	APOSC_14625
OG0004761	HUMAN13899	APOSC_24459
OG0004763	HUMAN01550, HUMAN01549, HUMAN01519	APOSC_08514
OG0004764	HUMAN01006	APOSC_02720
OG0004765	HUMAN14318	APOSC_21254
OG0004766	HUMAN19581, HUMAN19587	APOSC_00741
OG0004767	HUMAN20245, HUMAN20244, HUMAN20243	APOSC_13011
OG0004768	HUMAN22364, HUMAN24007	APOSC_27912
OG0004769	HUMAN01235	APOSC_17402
OG0004770	HUMAN00795	APOSC_02747, APOSC_02748
OG0004774	HUMAN03427	APOSC_03484
OG0004775	HUMAN18107	APOSC_20383
OG0004776	HUMAN19769	APOSC_15592
OG0004777	HUMAN07900, HUMAN07899, HUMAN30283	APOSC_00088
OG0004779	HUMAN30111, HUMAN29725, HUMAN29741	APOSC_14844
OG0004782	HUMAN13755	APOSC_24684, APOSC_17537
OG0004783	HUMAN27505, HUMAN27507, HUMAN27506	APOSC_18072
OG0004784	HUMAN25867	APOSC_06666, APOSC_06665, APOSC_06720
OG0004785	HUMAN18026	APOSC_06497
OG0004786	HUMAN18254	APOSC_17038
OG0004787	HUMAN05706	APOSC_12775
OG0004788	HUMAN07428, HUMAN07427	APOSC_03758, APOSC_03759
OG0004789	HUMAN26363	APOSC_11003
OG0004790	HUMAN20266, HUMAN07157	APOSC_26323
OG0004791	HUMAN01050, HUMAN01049	APOSC_08822
OG0004792	HUMAN10952, HUMAN07261	APOSC_11949, APOSC_02819, APOSC_02820
OG0004793	HUMAN17121	APOSC_16471
OG0004794	HUMAN16576, HUMAN16578, HUMAN16575	APOSC_22694
OG0004795	HUMAN07355	APOSC_11957
OG0004796	HUMAN28074, HUMAN00490	APOSC_02799
OG0004797	HUMAN08833	APOSC_18656
OG0004799	HUMAN06196, HUMAN06197	APOSC_08801
OG0004800	HUMAN17729	APOSC_11151
OG0004801	HUMAN10299, HUMAN10298	APOSC_03930
OG0004802	HUMAN11205	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079
OG0004803	HUMAN05216	APOSC_18918
OG0004804	HUMAN13490, HUMAN13489	APOSC_03800
OG0004805	HUMAN07478	APOSC_23984
OG0004806	HUMAN18702, HUMAN08725	APOSC_07755, APOSC_07756
OG0004807	HUMAN05890, HUMAN05891, HUMAN05889	APOSC_11389
OG0004808	HUMAN21575	APOSC_00809
OG0004809	HUMAN24764, HUMAN24765, HUMAN24763	APOSC_11829
OG0004810	HUMAN26980	APOSC_22512
OG0004811	HUMAN11108	APOSC_12677
OG0004812	HUMAN03902, HUMAN03901	APOSC_00894, APOSC_04595
OG0004813	HUMAN28159, HUMAN28158	APOSC_12785
OG0004814	HUMAN04561	APOSC_17303
OG0004815	HUMAN25783	APOSC_02479
OG0004816	HUMAN15119, HUMAN15517	APOSC_14528, APOSC_19782, APOSC_07651
OG0004817	HUMAN17914	APOSC_18531
OG0004818	HUMAN21311, HUMAN21312, HUMAN05710	APOSC_06929
OG0004819	HUMAN19316	APOSC_01062, APOSC_01061
OG0004820	HUMAN25471	APOSC_25668
OG0004821	HUMAN26976	APOSC_17026, APOSC_08963
OG0004822	HUMAN18150, HUMAN18149, HUMAN18151, HUMAN03608, HUMAN18148	APOSC_28208, APOSC_11012
OG0004823	HUMAN01456	APOSC_14310
OG0004824	HUMAN02354	APOSC_08837
OG0004825	HUMAN05714	APOSC_07995
OG0004826	HUMAN02645	APOSC_00805
OG0004828	HUMAN03376	APOSC_04869
OG0004829	HUMAN09713, HUMAN09712	APOSC_18638
OG0004830	HUMAN15040, HUMAN15039	APOSC_21849, APOSC_12125
OG0004831	HUMAN00753, HUMAN25382	APOSC_10208
OG0004832	HUMAN07467, HUMAN07466	APOSC_19491, APOSC_24739
OG0004833	HUMAN23800	APOSC_21026, APOSC_21025
OG0004834	HUMAN05194	APOSC_21225
OG0004835	HUMAN07221, HUMAN07220, HUMAN13098	APOSC_05804
OG0004836	HUMAN26405, HUMAN26407	APOSC_28404, APOSC_28405
OG0004837	HUMAN01440, HUMAN26478	APOSC_15814
OG0004838	HUMAN00791, HUMAN00792	APOSC_04205
OG0004839	HUMAN25561, HUMAN25559, HUMAN25562, HUMAN25563, HUMAN25560, HUMAN25558	APOSC_07813
OG0004840	HUMAN14498	APOSC_26796
OG0004841	HUMAN15250	APOSC_24766
OG0004842	HUMAN11581	APOSC_13259
OG0004843	HUMAN10990	APOSC_12626, APOSC_12625
OG0004844	HUMAN03500, HUMAN03499, HUMAN03498	APOSC_28841
OG0004846	HUMAN10005	APOSC_05197
OG0004847	HUMAN05255, HUMAN29742	APOSC_26699
OG0004848	HUMAN04136	APOSC_23427, APOSC_09099
OG0004849	HUMAN20136, HUMAN20140, HUMAN20142, HUMAN20138, HUMAN20141, HUMAN20143, HUMAN20137	APOSC_10424
OG0004850	HUMAN21232	APOSC_27814
OG0004851	HUMAN09816, HUMAN09817	APOSC_20688, APOSC_12080
OG0004852	HUMAN29155, HUMAN29156	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457
OG0004853	HUMAN29364, HUMAN29365	APOSC_18187, APOSC_18186
OG0004854	HUMAN17423, HUMAN17424	APOSC_11248, APOSC_11247
OG0004855	HUMAN13004, HUMAN13005, HUMAN13002, HUMAN13003	APOSC_25569, APOSC_29149
OG0004856	HUMAN22862, HUMAN30262	APOSC_05989
OG0004858	HUMAN07134	APOSC_00651, APOSC_00652
OG0004859	HUMAN17723	APOSC_28347
OG0004860	HUMAN23317	APOSC_14466
OG0004861	HUMAN08820	APOSC_25886
OG0004861	HUMAN08822	APOSC_25887, APOSC_25885
OG0004862	HUMAN19086, HUMAN19087	APOSC_24605
OG0004863	HUMAN16075	APOSC_19314
OG0004864	HUMAN02859	APOSC_21183, APOSC_11985
OG0004865	HUMAN13042	APOSC_15126
OG0004866	HUMAN28719, HUMAN13833, HUMAN30179	APOSC_09458
OG0004867	HUMAN24991, HUMAN24992, HUMAN24993, HUMAN24990, HUMAN24994	APOSC_20974, APOSC_20973
OG0004868	HUMAN17048, HUMAN09007	APOSC_10014
OG0004869	HUMAN06673	APOSC_13350
OG0004870	HUMAN22226, HUMAN22227, HUMAN22229, HUMAN22228	APOSC_00247
OG0004871	HUMAN07251	APOSC_11514, APOSC_26608
OG0004872	HUMAN13810, HUMAN11015, HUMAN11016	APOSC_28724
OG0004874	HUMAN28387	APOSC_16765
OG0004875	HUMAN00886, HUMAN00885	APOSC_23070
OG0004877	HUMAN22615	APOSC_23571
OG0004879	HUMAN22013	APOSC_24104
OG0004880	HUMAN06214	APOSC_05578
OG0004881	HUMAN21876	APOSC_01627
OG0004882	HUMAN11368	APOSC_19733
OG0004883	HUMAN13191, HUMAN26606	APOSC_06266
OG0004884	HUMAN08805, HUMAN29602	APOSC_18914
OG0004885	HUMAN03149	APOSC_09883
OG0004886	HUMAN07864	APOSC_15318
OG0004887	HUMAN00785	APOSC_23448
OG0004888	HUMAN17721, HUMAN17720, HUMAN17722	APOSC_04937
OG0004889	HUMAN29228, HUMAN29229	APOSC_18740
OG0004890	HUMAN13035	APOSC_23758
OG0004891	HUMAN00745	APOSC_19978
OG0004892	HUMAN03670, HUMAN27524, HUMAN03671	APOSC_27628
OG0004893	HUMAN00654	APOSC_13538, APOSC_22634
OG0004894	HUMAN29585, HUMAN23077, HUMAN24191	APOSC_10086
OG0004895	HUMAN26754, HUMAN26753	APOSC_00285
OG0004896	HUMAN29483	APOSC_22241
OG0004897	HUMAN24076, HUMAN24075	APOSC_03739, APOSC_02448
OG0004898	HUMAN05713	APOSC_15328, APOSC_15329
OG0004899	HUMAN30695, HUMAN23131	APOSC_16192
OG0004900	HUMAN18227	APOSC_25455
OG0004901	HUMAN24931	APOSC_29135
OG0004902	HUMAN17054	APOSC_20205, APOSC_20206
OG0004903	HUMAN14027, HUMAN14026	APOSC_28442
OG0004904	HUMAN10420, HUMAN10417, HUMAN10419	APOSC_15618
OG0004906	HUMAN10655	APOSC_10829
OG0004907	HUMAN15470	APOSC_26722
OG0004908	HUMAN21935	APOSC_08730
OG0004910	HUMAN01263	APOSC_18988
OG0004911	HUMAN20237	APOSC_24278
OG0004913	HUMAN26739	APOSC_01879
OG0004914	HUMAN12452, HUMAN12453	APOSC_15903
OG0004915	HUMAN12229, HUMAN07232	APOSC_15003
OG0004916	HUMAN17880, HUMAN26045	APOSC_04438
OG0004917	HUMAN00471	APOSC_18872, APOSC_08997
OG0004919	HUMAN19186	APOSC_08486
OG0004920	HUMAN17677	APOSC_08648, APOSC_08649, APOSC_08650
OG0004920	HUMAN17678	APOSC_27744
OG0004921	HUMAN00134	APOSC_08774
OG0004922	HUMAN01865	APOSC_01894
OG0004923	HUMAN11721, HUMAN11722, HUMAN11720	APOSC_26426
OG0004924	HUMAN23139	APOSC_26407
OG0004925	HUMAN01646	APOSC_25473
OG0004926	HUMAN29059	APOSC_06546
OG0004927	HUMAN08390, HUMAN18679	APOSC_06832
OG0004928	HUMAN12518	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850
OG0004929	HUMAN07565	APOSC_22375
OG0004930	HUMAN29759, HUMAN21984, HUMAN24137	APOSC_25655
OG0004931	HUMAN05636	APOSC_13142, APOSC_13143
OG0004932	HUMAN19267	APOSC_00265
OG0004933	HUMAN23792, HUMAN23005, HUMAN23791	APOSC_12445
OG0004934	HUMAN29168	APOSC_26300
OG0004935	HUMAN24721	APOSC_01395
OG0004936	HUMAN09213, HUMAN09197	APOSC_00369, APOSC_25947
OG0004937	HUMAN08781, HUMAN16946	APOSC_15155
OG0004938	HUMAN15695, HUMAN15696, HUMAN15694	APOSC_23918
OG0004939	HUMAN23691, HUMAN04300	APOSC_19365, APOSC_23435
OG0004940	HUMAN16584, HUMAN16585	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287
OG0004941	HUMAN02004	APOSC_07906
OG0004942	HUMAN16730	APOSC_19338
OG0004944	HUMAN21444	APOSC_24038, APOSC_24039
OG0004945	HUMAN01119, HUMAN01121, HUMAN01122	APOSC_01603
