Orthogroup	HUMAN	HELIO_ok
OG0003524	HUMAN00423, HUMAN00422	HELIO_04962, HELIO_06954, HELIO_06651
OG0003525	HUMAN07937	HELIO_08996, HELIO_04858
OG0003526	HUMAN02679, HUMAN08399	HELIO_09793
OG0003528	HUMAN07458	HELIO_06120
OG0003529	HUMAN18247, HUMAN12697, HUMAN12696	HELIO_09756
OG0003530	HUMAN18072	HELIO_11962
OG0003531	HUMAN09342, HUMAN04724	HELIO_05168
OG0003532	HUMAN17410	HELIO_02994
OG0003533	HUMAN21080, HUMAN21079	HELIO_04997
OG0003534	HUMAN16987, HUMAN08770	HELIO_09244
OG0003535	HUMAN27564, HUMAN03170	HELIO_02930
OG0003536	HUMAN13845, HUMAN13847, HUMAN18837, HUMAN18836, HUMAN16704, HUMAN13846	HELIO_03615
OG0003537	HUMAN22131, HUMAN22130	HELIO_05338
OG0003538	HUMAN03691	HELIO_07947
OG0003539	HUMAN27654	HELIO_06853
OG0003541	HUMAN11651, HUMAN11648	HELIO_02897
OG0003543	HUMAN28052	HELIO_01891
OG0003544	HUMAN00617, HUMAN00616	HELIO_03400
OG0003545	HUMAN12962, HUMAN10596, HUMAN12961	HELIO_05328
OG0003546	HUMAN29089, HUMAN02169	HELIO_08740
OG0003547	HUMAN03917	HELIO_11264
OG0003548	HUMAN22282	HELIO_03258
OG0003549	HUMAN25713, HUMAN25712, HUMAN29713	HELIO_01543
OG0003550	HUMAN26578, HUMAN17867	HELIO_10135
OG0003551	HUMAN14799, HUMAN29003	HELIO_11131
OG0003552	HUMAN01497	HELIO_01828
OG0003553	HUMAN17100	HELIO_05191
OG0003554	HUMAN03429	HELIO_04654
OG0003555	HUMAN13236, HUMAN13235, HUMAN13238, HUMAN13237, HUMAN13240, HUMAN13241	HELIO_03076
OG0003556	HUMAN19312	HELIO_04836, HELIO_07224
OG0003558	HUMAN09720	HELIO_09026
OG0003560	HUMAN08292	HELIO_02403
OG0003561	HUMAN25470, HUMAN07496	HELIO_03510
OG0003562	HUMAN18584, HUMAN18585, HUMAN28168	HELIO_07501
OG0003563	HUMAN10685	HELIO_02254
OG0003564	HUMAN17366, HUMAN24302	HELIO_08585
OG0003565	HUMAN27729, HUMAN27728	HELIO_07480
OG0003566	HUMAN04196, HUMAN24973	HELIO_03423
OG0003567	HUMAN10488	HELIO_02904
OG0003568	HUMAN07272	HELIO_09743, HELIO_09744
OG0003569	HUMAN07054, HUMAN02397	HELIO_07355
OG0003570	HUMAN02024, HUMAN02025, HUMAN02026	HELIO_06559
OG0003571	HUMAN28033, HUMAN11183	HELIO_02351
OG0003572	HUMAN15595, HUMAN15596, HUMAN02513, HUMAN08691	HELIO_00742
OG0003573	HUMAN10871, HUMAN10813, HUMAN10775	HELIO_09111
OG0003576	HUMAN13837, HUMAN13836, HUMAN19144, HUMAN19146, HUMAN11580, HUMAN11579, HUMAN11577	HELIO_12690
OG0003577	HUMAN29012	HELIO_10105
OG0003578	HUMAN20028, HUMAN20029	HELIO_08279, HELIO_08278
OG0003579	HUMAN26278, HUMAN22725	HELIO_05944
OG0003581	HUMAN04085	HELIO_09020
OG0003582	HUMAN29836, HUMAN02330	HELIO_04947
OG0003597	HUMAN04460	HELIO_02664
OG0003598	HUMAN29147	HELIO_10451
OG0003600	HUMAN15217	HELIO_08008
OG0003601	HUMAN26533, HUMAN26534	HELIO_07255
OG0003603	HUMAN13251, HUMAN13246	HELIO_04475
OG0003604	HUMAN12260, HUMAN12259, HUMAN07277	HELIO_00754
OG0003608	HUMAN02187	HELIO_09737
OG0003610	HUMAN16758, HUMAN16759	HELIO_12163
OG0003611	HUMAN24173	HELIO_01894
OG0003613	HUMAN20927, HUMAN11439	HELIO_01893
OG0003615	HUMAN14433, HUMAN23272	HELIO_01584
OG0003617	HUMAN21414	HELIO_03494
OG0003619	HUMAN30124, HUMAN23959	HELIO_07057
OG0003620	HUMAN00037	HELIO_09212
OG0003621	HUMAN05310, HUMAN05311	HELIO_07026
OG0003622	HUMAN18690	HELIO_11126
OG0003626	HUMAN26164, HUMAN26165	HELIO_07783
OG0003627	HUMAN17655, HUMAN17656, HUMAN05166, HUMAN05165	HELIO_01019
OG0003628	HUMAN09742, HUMAN09740	HELIO_05594
OG0003630	HUMAN10764, HUMAN10786	HELIO_01750
OG0003631	HUMAN24131	HELIO_10254
OG0003633	HUMAN05293	HELIO_08998, HELIO_07996
OG0003635	HUMAN30608, HUMAN30607	HELIO_08551
OG0003638	HUMAN08782	HELIO_00190
OG0003639	HUMAN11734	HELIO_03103
OG0003640	HUMAN13431, HUMAN17671	HELIO_10891
OG0003641	HUMAN13743, HUMAN13746, HUMAN13744, HUMAN19226	HELIO_07553
OG0003642	HUMAN09836	HELIO_02432
OG0003644	HUMAN29286, HUMAN29287, HUMAN29285, HUMAN29284	HELIO_02002
OG0003645	HUMAN12130, HUMAN20257, HUMAN20256, HUMAN12129, HUMAN12128	HELIO_02632
OG0003646	HUMAN09524	HELIO_10542
OG0003647	HUMAN23500	HELIO_08435
OG0003648	HUMAN16787	HELIO_08542
OG0003649	HUMAN14411	HELIO_09186
OG0003650	HUMAN19279, HUMAN19278, HUMAN19276, HUMAN19277	HELIO_02717, HELIO_11983, HELIO_06323
OG0003651	HUMAN18587, HUMAN27840	HELIO_01012
OG0003652	HUMAN05434, HUMAN25517	HELIO_05306
OG0003653	HUMAN28128, HUMAN15232, HUMAN08130	HELIO_00722
OG0003654	HUMAN27868	HELIO_11410
OG0003655	HUMAN25720, HUMAN07525	HELIO_12535
OG0003656	HUMAN09498, HUMAN09499, HUMAN01632	HELIO_01092
OG0003657	HUMAN17897	HELIO_09755
OG0003658	HUMAN26110, HUMAN26109	HELIO_10115
OG0003659	HUMAN12849, HUMAN12851	HELIO_01564
OG0003660	HUMAN03330	HELIO_06666
OG0003662	HUMAN03175, HUMAN03176, HUMAN17173	HELIO_12127
OG0003663	HUMAN24345	HELIO_00775
OG0003664	HUMAN12052	HELIO_10185
OG0003665	HUMAN08464	HELIO_10497, HELIO_07311
OG0003668	HUMAN30167, HUMAN09900, HUMAN09899	HELIO_12712
OG0003669	HUMAN29028	HELIO_09100
OG0003671	HUMAN03501, HUMAN24226	HELIO_01352
OG0003672	HUMAN12138	HELIO_03464
OG0003673	HUMAN19535	HELIO_10262, HELIO_06532
OG0003674	HUMAN12023	HELIO_02183
OG0003675	HUMAN20720	HELIO_07191
OG0003676	HUMAN20688	HELIO_07728
OG0003677	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514	HELIO_12600
OG0003678	HUMAN01033, HUMAN14660	HELIO_06802
OG0003679	HUMAN21403, HUMAN02922	HELIO_01849
OG0003680	HUMAN06616, HUMAN18004, HUMAN18005	HELIO_06689
OG0003681	HUMAN20399, HUMAN04398	HELIO_01500
OG0003682	HUMAN02554	HELIO_01433
OG0003683	HUMAN04992	HELIO_01924
OG0003684	HUMAN14029, HUMAN14028	HELIO_08776
OG0003685	HUMAN09512	HELIO_09044
OG0003686	HUMAN11096	HELIO_08163
OG0003687	HUMAN06582, HUMAN12545, HUMAN17984	HELIO_06361
OG0003688	HUMAN00391, HUMAN00390	HELIO_05020
OG0003689	HUMAN12564, HUMAN17888	HELIO_02422
OG0003690	HUMAN08255, HUMAN08254, HUMAN08253	HELIO_12684
OG0003691	HUMAN27486	HELIO_02530, HELIO_02531, HELIO_04964
OG0003692	HUMAN26245	HELIO_09987
OG0003693	HUMAN05789, HUMAN05791, HUMAN05790, HUMAN21038	HELIO_12474
OG0003694	HUMAN01597	HELIO_05422
OG0003695	HUMAN29320, HUMAN28471	HELIO_02593
OG0003696	HUMAN26795	HELIO_11257
OG0003697	HUMAN13631	HELIO_12071
OG0003698	HUMAN03524, HUMAN27578	HELIO_09605
OG0003700	HUMAN10461, HUMAN13432, HUMAN13433	HELIO_11457
OG0003701	HUMAN21420	HELIO_05490, HELIO_11557
OG0003702	HUMAN18794, HUMAN08385	HELIO_12767
OG0003703	HUMAN04604, HUMAN09417, HUMAN09419	HELIO_02888
OG0003705	HUMAN26525	HELIO_09455
OG0003706	HUMAN24793	HELIO_11708
OG0003707	HUMAN28827, HUMAN10024	HELIO_10348
OG0003709	HUMAN15204, HUMAN15203	HELIO_00709, HELIO_04113
OG0003710	HUMAN29654, HUMAN22687	HELIO_06500
OG0003711	HUMAN09536	HELIO_12137
OG0003712	HUMAN20248, HUMAN10482	HELIO_03886, HELIO_08547
OG0003713	HUMAN02247, HUMAN02248	HELIO_10395
OG0003716	HUMAN21975	HELIO_05664, HELIO_06645
OG0003717	HUMAN00711, HUMAN24583	HELIO_05515
OG0003719	HUMAN01524	HELIO_06363
OG0003720	HUMAN02239, HUMAN24894	HELIO_08336
OG0003721	HUMAN04841	HELIO_10032, HELIO_03702
OG0003722	HUMAN01183, HUMAN29299	HELIO_03347
OG0003724	HUMAN00259	HELIO_10508
OG0003725	HUMAN28512, HUMAN00988, HUMAN00987, HUMAN28511	HELIO_02882
OG0003727	HUMAN15652	HELIO_02912
OG0003728	HUMAN01158	HELIO_02348
OG0003729	HUMAN17750	HELIO_11354
OG0003730	HUMAN03774	HELIO_08006
OG0003731	HUMAN14612, HUMAN14611	HELIO_04511, HELIO_05539
OG0003733	HUMAN28575	HELIO_03136
OG0003734	HUMAN29355	HELIO_06093
OG0003735	HUMAN05437	HELIO_01294
OG0003736	HUMAN11064	HELIO_03063
OG0003737	HUMAN29411, HUMAN02196	HELIO_10888
OG0003738	HUMAN12341	HELIO_10176
OG0003739	HUMAN17673	HELIO_08892
OG0003740	HUMAN04216, HUMAN04217	HELIO_05574
OG0003741	HUMAN15538	HELIO_02790
OG0003742	HUMAN26023, HUMAN06690, HUMAN06689	HELIO_08883
OG0003743	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085	HELIO_02787
OG0003744	HUMAN29944, HUMAN20993, HUMAN20992	HELIO_04674
OG0003745	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744	HELIO_09559
OG0003746	HUMAN18235, HUMAN12379	HELIO_00144
OG0003749	HUMAN06179	HELIO_02988
OG0003750	HUMAN18942, HUMAN18943	HELIO_02076
OG0003751	HUMAN02217, HUMAN02218, HUMAN02216	HELIO_08716
OG0003752	HUMAN28947, HUMAN09871	HELIO_08739
OG0003753	HUMAN13277, HUMAN13278, HUMAN13279	HELIO_02945
OG0003754	HUMAN04680, HUMAN06799	HELIO_09263
OG0003755	HUMAN13092	HELIO_08454
OG0003757	HUMAN15876	HELIO_08330
OG0003758	HUMAN12883, HUMAN12882, HUMAN06530, HUMAN06529, HUMAN06528	HELIO_04986
OG0003759	HUMAN11801, HUMAN24876	HELIO_08276
OG0003760	HUMAN13770, HUMAN13772, HUMAN13771, HUMAN16625, HUMAN16624	HELIO_10329
OG0003761	HUMAN09889, HUMAN28585	HELIO_09527
OG0003762	HUMAN13397, HUMAN10438, HUMAN10436, HUMAN10437, HUMAN10440	HELIO_00794
OG0003763	HUMAN25652	HELIO_02371, HELIO_07298
OG0003764	HUMAN13587, HUMAN13588	HELIO_10540
OG0003765	HUMAN02879	HELIO_02901
OG0003767	HUMAN28071, HUMAN28072	HELIO_03825
OG0003768	HUMAN06974, HUMAN06975	HELIO_12290, HELIO_05875, HELIO_09493
OG0003769	HUMAN08202	HELIO_09666
OG0003770	HUMAN05134	HELIO_06598
OG0003771	HUMAN13368, HUMAN13367, HUMAN20264	HELIO_09996
OG0003772	HUMAN11534, HUMAN11536, HUMAN11535, HUMAN11537	HELIO_11304
OG0003773	HUMAN10264, HUMAN12965	HELIO_11994
OG0003776	HUMAN19372, HUMAN19371	HELIO_02001
OG0003777	HUMAN18426, HUMAN12738, HUMAN26008	HELIO_01826
OG0003778	HUMAN16925, HUMAN19684, HUMAN19685	HELIO_12734
OG0003779	HUMAN11974	HELIO_09039
OG0003780	HUMAN18353, HUMAN30243, HUMAN07642, HUMAN07641	HELIO_05552
OG0003794	HUMAN19171, HUMAN14083, HUMAN15210	HELIO_01699
OG0003795	HUMAN29845	HELIO_00713
OG0003798	HUMAN17950, HUMAN06536	HELIO_10316
OG0003803	HUMAN02236	HELIO_02425
OG0003806	HUMAN10280	HELIO_00384
OG0003807	HUMAN10606, HUMAN10605	HELIO_07147
OG0003808	HUMAN00688, HUMAN00686	HELIO_04304
OG0003809	HUMAN22691	HELIO_07339
OG0003810	HUMAN07745	HELIO_06395
OG0003811	HUMAN22421, HUMAN22419	HELIO_07404
OG0003812	HUMAN29819	HELIO_07959
OG0003813	HUMAN22627, HUMAN18665	HELIO_02391
OG0003816	HUMAN03485, HUMAN03484	HELIO_04161, HELIO_05586
OG0003818	HUMAN07697	HELIO_04533
OG0003820	HUMAN28538, HUMAN28537	HELIO_12732, HELIO_12713
OG0003821	HUMAN01393, HUMAN20961	HELIO_04733
OG0003823	HUMAN16630, HUMAN16629	HELIO_12718
OG0003824	HUMAN27737	HELIO_02077
OG0003825	HUMAN25524, HUMAN25522	HELIO_12444
OG0003826	HUMAN11781	HELIO_02592
OG0003827	HUMAN01147	HELIO_10529
OG0003828	HUMAN29062	HELIO_03989
OG0003829	HUMAN01266	HELIO_04115
OG0003830	HUMAN25373, HUMAN25370, HUMAN25371	HELIO_07812
OG0003831	HUMAN22335	HELIO_00414
OG0003832	HUMAN01432, HUMAN01433, HUMAN01434, HUMAN06725, HUMAN20997	HELIO_04229
OG0003833	HUMAN27613	HELIO_00735, HELIO_08031, HELIO_06424
OG0003834	HUMAN14036, HUMAN11315	HELIO_10627
OG0003835	HUMAN16694	HELIO_00960
OG0003836	HUMAN22326, HUMAN24116	HELIO_02274
OG0003837	HUMAN13331	HELIO_01037
OG0003838	HUMAN07732, HUMAN07731, HUMAN22348	HELIO_09299
OG0003839	HUMAN02039	HELIO_00548
OG0003840	HUMAN09600, HUMAN01591, HUMAN09601	HELIO_07119
OG0003841	HUMAN24738	HELIO_08429
OG0003842	HUMAN06944, HUMAN06942, HUMAN06943, HUMAN06945	HELIO_06073
OG0003843	HUMAN17036	HELIO_09017
OG0003844	HUMAN28532	HELIO_00051
OG0003845	HUMAN13124	HELIO_09710
OG0003846	HUMAN17115, HUMAN27512, HUMAN17116	HELIO_07722
OG0003848	HUMAN02199	HELIO_02520
OG0003850	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535	HELIO_01423
OG0003851	HUMAN02979	HELIO_06451
OG0003852	HUMAN10038, HUMAN10035, HUMAN23688	HELIO_11600
OG0003853	HUMAN25110, HUMAN25109	HELIO_12441
OG0003854	HUMAN15023, HUMAN10092, HUMAN10091	HELIO_03527
OG0003855	HUMAN01643	HELIO_07181
OG0003856	HUMAN20705	HELIO_05722
OG0003857	HUMAN10555	HELIO_12190
OG0003858	HUMAN25115	HELIO_08687
OG0003859	HUMAN16757, HUMAN16755	HELIO_02262
OG0003861	HUMAN19469	HELIO_09460
OG0003862	HUMAN17772	HELIO_04377
OG0003863	HUMAN03803, HUMAN03804	HELIO_09867
OG0003864	HUMAN15578, HUMAN15577	HELIO_10875
OG0003865	HUMAN21906, HUMAN06498	HELIO_11073
OG0003866	HUMAN29685, HUMAN05999, HUMAN29686	HELIO_03099
OG0003867	HUMAN26780	HELIO_01829
OG0003868	HUMAN14809, HUMAN02201	HELIO_08898
OG0003869	HUMAN12692	HELIO_08492
OG0003870	HUMAN16083, HUMAN16082	HELIO_02612
OG0003872	HUMAN19735	HELIO_02970
OG0003873	HUMAN02732	HELIO_09899
OG0003874	HUMAN01763	HELIO_04369
OG0003876	HUMAN28953, HUMAN28954	HELIO_02667
OG0003878	HUMAN01357	HELIO_10989
OG0003880	HUMAN05339	HELIO_02020
OG0003881	HUMAN00160	HELIO_07709
OG0003882	HUMAN27065	HELIO_05979
OG0003883	HUMAN22279, HUMAN22278	HELIO_12699
OG0003884	HUMAN09697	HELIO_00594
OG0003885	HUMAN25203, HUMAN24509	HELIO_08959
OG0003886	HUMAN12711, HUMAN02704	HELIO_06325
OG0003887	HUMAN01579	HELIO_07770
OG0003888	HUMAN19589, HUMAN19338	HELIO_07431
OG0003890	HUMAN17103, HUMAN24051	HELIO_12503
OG0003892	HUMAN02849, HUMAN02848	HELIO_08263
OG0003893	HUMAN17502	HELIO_05290
OG0003894	HUMAN29298	HELIO_00555
OG0003895	HUMAN13034	HELIO_10007
OG0003896	HUMAN12343, HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889	HELIO_00287
OG0003897	HUMAN18373, HUMAN18372	HELIO_07895
OG0003898	HUMAN21809, HUMAN21810	HELIO_09951
OG0003899	HUMAN28708, HUMAN28709	HELIO_00617
OG0003900	HUMAN04893, HUMAN04894, HUMAN04892	HELIO_07367
OG0003901	HUMAN25158, HUMAN00514	HELIO_12439
OG0003903	HUMAN22257	HELIO_11262
OG0003904	HUMAN09983, HUMAN09982, HUMAN09984	HELIO_03811
OG0003906	HUMAN14951	HELIO_09388
OG0003911	HUMAN18913	HELIO_02034
OG0003912	HUMAN18812, HUMAN11530, HUMAN11531	HELIO_00546
OG0003913	HUMAN22057	HELIO_06151
OG0003916	HUMAN07943, HUMAN28011	HELIO_04220
OG0003917	HUMAN17384	HELIO_10729
OG0003918	HUMAN24389, HUMAN22575	HELIO_12096
OG0003919	HUMAN18228, HUMAN18229	HELIO_10423
OG0003920	HUMAN00591, HUMAN00592	HELIO_09202
OG0003921	HUMAN27803	HELIO_11518
OG0003923	HUMAN18230	HELIO_10280
OG0003924	HUMAN01820	HELIO_06255
OG0003925	HUMAN00566, HUMAN00563, HUMAN00564, HUMAN00565	HELIO_11080
OG0003926	HUMAN00418	HELIO_01471
OG0003927	HUMAN07340, HUMAN07339	HELIO_07361
OG0003929	HUMAN11590, HUMAN11588, HUMAN11589, HUMAN11587	HELIO_09096
OG0003930	HUMAN06982, HUMAN06981, HUMAN06983	HELIO_03284
OG0003931	HUMAN10525, HUMAN10524, HUMAN29902	HELIO_04058
OG0003933	HUMAN21430, HUMAN07048	HELIO_08038
OG0003934	HUMAN16284	HELIO_00565
OG0003935	HUMAN08472, HUMAN08471	HELIO_11530
OG0003936	HUMAN11264	HELIO_03090
OG0003937	HUMAN03795, HUMAN27601	HELIO_05246
OG0003939	HUMAN02684	HELIO_10160
OG0003940	HUMAN04396	HELIO_07463
OG0003941	HUMAN07027	HELIO_10059
OG0003942	HUMAN25725	HELIO_02681
OG0003943	HUMAN27634	HELIO_11312
OG0003944	HUMAN21868	HELIO_01693
OG0003945	HUMAN05796, HUMAN24950	HELIO_03032
OG0003946	HUMAN03504, HUMAN03508, HUMAN22287	HELIO_10205
OG0003947	HUMAN22108, HUMAN27709	HELIO_08689
OG0003948	HUMAN17355	HELIO_12286
OG0003949	HUMAN25455, HUMAN25454	HELIO_10884
OG0003951	HUMAN20874	HELIO_01607
OG0003952	HUMAN25061	HELIO_11092, HELIO_11462
OG0003953	HUMAN24118, HUMAN23048	HELIO_08151
OG0003954	HUMAN28199, HUMAN16670	HELIO_06270
OG0003955	HUMAN23068	HELIO_02651
OG0003957	HUMAN14055	HELIO_11006
OG0003958	HUMAN03241, HUMAN23908, HUMAN27697	HELIO_12507
OG0003959	HUMAN29359	HELIO_12450
OG0003960	HUMAN06253, HUMAN06252, HUMAN06254, HUMAN04274	HELIO_08480
OG0003961	HUMAN00898	HELIO_06293
OG0003962	HUMAN30606, HUMAN07757, HUMAN22850, HUMAN23998	HELIO_02374
OG0003964	HUMAN29141, HUMAN02159	HELIO_09198
OG0003965	HUMAN00594, HUMAN00595, HUMAN00593	HELIO_04316
OG0003966	HUMAN19472, HUMAN19475, HUMAN19474, HUMAN19476, HUMAN19471	HELIO_04189
OG0003967	HUMAN10627	HELIO_01824
OG0003968	HUMAN01462, HUMAN01977	HELIO_08316
OG0003969	HUMAN08409	HELIO_08398
OG0003970	HUMAN07324	HELIO_11053
OG0003971	HUMAN29506	HELIO_09511
OG0003972	HUMAN19162	HELIO_01757
OG0003973	HUMAN08329, HUMAN18737	HELIO_12484
OG0003998	HUMAN17020	HELIO_03538
OG0003999	HUMAN27199, HUMAN27198	HELIO_02420
OG0004000	HUMAN20817	HELIO_09085
OG0004002	HUMAN02677	HELIO_10165
OG0004004	HUMAN21663, HUMAN11010	HELIO_03478
OG0004005	HUMAN16556, HUMAN16557, HUMAN16560, HUMAN16558	HELIO_02225
OG0004006	HUMAN02087	HELIO_08720, HELIO_11188, HELIO_08721
OG0004007	HUMAN01069, HUMAN23295	HELIO_06360
OG0004009	HUMAN22781, HUMAN03273	HELIO_08149
OG0004010	HUMAN23360	HELIO_03872
OG0004011	HUMAN03321, HUMAN27684	HELIO_00202
OG0004014	HUMAN18181	HELIO_02037
OG0004015	HUMAN01156	HELIO_02952
OG0004016	HUMAN06482	HELIO_08840
OG0004017	HUMAN10876	HELIO_04459
OG0004019	HUMAN16041, HUMAN16043, HUMAN16042	HELIO_01152
OG0004021	HUMAN11780, HUMAN11779	HELIO_12459
OG0004022	HUMAN29670, HUMAN29669	HELIO_10188
OG0004023	HUMAN27981, HUMAN11239, HUMAN11240, HUMAN11242	HELIO_00840
OG0004024	HUMAN21511, HUMAN21514, HUMAN21515	HELIO_09279, HELIO_09278
OG0004025	HUMAN22133	HELIO_01715
OG0004027	HUMAN06638, HUMAN12722	HELIO_11552
OG0004028	HUMAN03299	HELIO_09218
OG0004029	HUMAN20668	HELIO_08811
OG0004031	HUMAN15780	HELIO_01995
OG0004032	HUMAN30274, HUMAN07906	HELIO_06753
OG0004034	HUMAN09933	HELIO_10112, HELIO_10111
OG0004035	HUMAN18569	HELIO_09748
OG0004036	HUMAN00606, HUMAN30598, HUMAN05435	HELIO_02636
OG0004037	HUMAN18538, HUMAN18540	HELIO_05087
OG0004038	HUMAN14761	HELIO_07048
OG0004039	HUMAN25332	HELIO_10042, HELIO_10041
OG0004041	HUMAN18706	HELIO_00736
OG0004042	HUMAN04449	HELIO_09649
OG0004043	HUMAN25302, HUMAN25301, HUMAN25303	HELIO_07517
OG0004044	HUMAN20694	HELIO_01126
OG0004045	HUMAN03490	HELIO_11902
OG0004047	HUMAN13570	HELIO_11567
OG0004048	HUMAN22101, HUMAN22100	HELIO_08523
OG0004049	HUMAN05306, HUMAN25326	HELIO_01172
OG0004051	HUMAN12917, HUMAN17896, HUMAN06505	HELIO_01563
OG0004052	HUMAN15057, HUMAN15056	HELIO_04471
OG0004053	HUMAN29957, HUMAN28825, HUMAN01839	HELIO_01246
OG0004054	HUMAN08335, HUMAN15782	HELIO_06113
OG0004055	HUMAN25842	HELIO_02053, HELIO_02052
OG0004056	HUMAN23551, HUMAN21186	HELIO_06474
OG0004057	HUMAN26949	HELIO_08994
OG0004059	HUMAN15829	HELIO_11889
OG0004060	HUMAN25392	HELIO_07720
OG0004061	HUMAN00893, HUMAN00894	HELIO_02573
OG0004063	HUMAN07941	HELIO_06207
OG0004064	HUMAN18276, HUMAN18275	HELIO_06868
OG0004065	HUMAN00215, HUMAN00216	HELIO_02317
OG0004067	HUMAN18034	HELIO_11851
OG0004068	HUMAN30035, HUMAN30649, HUMAN30612	HELIO_04572
OG0004069	HUMAN28854	HELIO_03583
OG0004070	HUMAN25913, HUMAN25912	HELIO_11759
OG0004073	HUMAN25044, HUMAN06790, HUMAN25043	HELIO_08817
OG0004075	HUMAN10663	HELIO_07242
OG0004078	HUMAN03624	HELIO_08021
OG0004079	HUMAN22873	HELIO_11417
OG0004080	HUMAN18253, HUMAN27257	HELIO_12370
OG0004081	HUMAN18386	HELIO_02694
OG0004082	HUMAN18511	HELIO_03318, HELIO_03319
OG0004083	HUMAN08562	HELIO_08699, HELIO_03393
OG0004085	HUMAN07816	HELIO_05065
OG0004086	HUMAN18693	HELIO_05655
OG0004087	HUMAN20699, HUMAN20698, HUMAN17812	HELIO_07687
OG0004088	HUMAN01139, HUMAN23388	HELIO_01964
OG0004089	HUMAN21587	HELIO_12017
OG0004090	HUMAN06601	HELIO_00003
OG0004091	HUMAN28496	HELIO_07817
OG0004092	HUMAN26216, HUMAN12524	HELIO_00826
OG0004093	HUMAN27002	HELIO_09995
OG0004094	HUMAN29054	HELIO_11334
OG0004095	HUMAN04244, HUMAN04243	HELIO_09898
OG0004096	HUMAN02141	HELIO_09267
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127, HUMAN08360	HELIO_00420
OG0004098	HUMAN28862, HUMAN01104	HELIO_11081
OG0004099	HUMAN16085, HUMAN20170	HELIO_02315
OG0004100	HUMAN06958	HELIO_02283
OG0004101	HUMAN12860	HELIO_10904
OG0004102	HUMAN03466	HELIO_11193
OG0004103	HUMAN19037	HELIO_08288, HELIO_12649
OG0004104	HUMAN14010	HELIO_10999
OG0004105	HUMAN28120	HELIO_07467
OG0004107	HUMAN01953, HUMAN01952	HELIO_08614
OG0004111	HUMAN28066, HUMAN16652	HELIO_11415
OG0004112	HUMAN01822, HUMAN01821	HELIO_11079
OG0004113	HUMAN20537	HELIO_08443
OG0004114	HUMAN04859, HUMAN04858, HUMAN04860	HELIO_03462
OG0004115	HUMAN21493	HELIO_08676
OG0004116	HUMAN05608, HUMAN05607	HELIO_11516
OG0004117	HUMAN27879	HELIO_02091, HELIO_02092
OG0004118	HUMAN26960	HELIO_03448
OG0004119	HUMAN15237, HUMAN15236	HELIO_04014
OG0004121	HUMAN00202, HUMAN21585	HELIO_12052
OG0004122	HUMAN29461, HUMAN29462	HELIO_05729
OG0004123	HUMAN05600	HELIO_10333
OG0004124	HUMAN19130, HUMAN27894	HELIO_09543
OG0004125	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506, HUMAN13509, HUMAN13505, HUMAN13508, HUMAN13502, HUMAN13503	HELIO_07953
OG0004126	HUMAN05543, HUMAN19543	HELIO_02454
OG0004127	HUMAN27924, HUMAN27923	HELIO_08267
OG0004128	HUMAN20446, HUMAN16881, HUMAN16882	HELIO_11719
OG0004129	HUMAN26874, HUMAN26875, HUMAN02978	HELIO_09825
OG0004130	HUMAN01818	HELIO_11752
OG0004131	HUMAN19907, HUMAN19906	HELIO_02810
OG0004132	HUMAN27969	HELIO_08967
OG0004133	HUMAN18302, HUMAN07684	HELIO_11815
OG0004135	HUMAN25931, HUMAN25933, HUMAN25932, HUMAN13193	HELIO_00077
OG0004136	HUMAN02427	HELIO_06715
OG0004137	HUMAN28841	HELIO_03498
OG0004138	HUMAN29721, HUMAN29720	HELIO_10436
OG0004139	HUMAN28858, HUMAN14285	HELIO_09145
OG0004140	HUMAN11430, HUMAN11431, HUMAN11429	HELIO_12443
OG0004141	HUMAN21479	HELIO_08049
OG0004142	HUMAN14999	HELIO_03819
OG0004143	HUMAN28620, HUMAN09650	HELIO_12725
OG0004144	HUMAN20558, HUMAN21379	HELIO_03451
OG0004145	HUMAN08310, HUMAN18750	HELIO_11658
OG0004146	HUMAN07308	HELIO_08871
OG0004147	HUMAN21565	HELIO_06881
OG0004148	HUMAN12377	HELIO_00788
OG0004149	HUMAN07609, HUMAN30337	HELIO_04989
OG0004150	HUMAN20664	HELIO_10914
OG0004153	HUMAN24083	HELIO_03342
OG0004154	HUMAN16602	HELIO_11120
OG0004156	HUMAN21442	HELIO_02466
OG0004157	HUMAN29821	HELIO_11710
OG0004158	HUMAN17542, HUMAN27299	HELIO_08947
OG0004159	HUMAN15832, HUMAN08705	HELIO_10966
OG0004160	HUMAN00868	HELIO_00518
OG0004161	HUMAN17700	HELIO_08593
OG0004162	HUMAN25916	HELIO_03885
OG0004163	HUMAN24942, HUMAN24943, HUMAN04161, HUMAN04162, HUMAN04160	HELIO_10420
OG0004164	HUMAN03236, HUMAN23812, HUMAN23813	HELIO_04076
OG0004166	HUMAN27687	HELIO_06402
OG0004167	HUMAN04738, HUMAN04739	HELIO_12312
OG0004168	HUMAN11718	HELIO_10439
