Orthogroup	HUMAN	ORYLA
OG0002608	HUMAN06843	ORYLA10964
OG0002608	HUMAN03969	ORYLA12757, ORYLA12758
OG0002609	HUMAN23225, HUMAN23226	ORYLA02468
OG0002610	HUMAN28410	ORYLA07078, ORYLA09028
OG0002611	HUMAN02802, HUMAN02803, HUMAN02801	ORYLA06410
OG0002611	HUMAN06400, HUMAN06401	ORYLA15703
OG0002612	HUMAN20533	ORYLA13437, ORYLA14479
OG0002614	HUMAN27919, HUMAN27920	ORYLA09063
OG0002614	HUMAN19133, HUMAN19132	ORYLA19245, ORYLA19244
OG0002615	HUMAN03570	ORYLA05066
OG0002615	HUMAN27520, HUMAN24216	ORYLA04319
OG0002616	HUMAN03807, HUMAN03806	ORYLA04635
OG0002617	HUMAN23924	ORYLA03861
OG0002618	HUMAN26618, HUMAN26621	ORYLA16976
OG0002619	HUMAN09609	ORYLA12081
OG0002620	HUMAN29212	ORYLA18151
OG0002620	HUMAN01335	ORYLA13287
OG0002622	HUMAN22389	ORYLA00301
OG0002622	HUMAN22390	ORYLA12781
OG0002624	HUMAN23301, HUMAN18420, HUMAN28386, HUMAN28385	ORYLA05531
OG0002625	HUMAN25787	ORYLA11572
OG0002627	HUMAN01627	ORYLA01619
OG0002628	HUMAN02282	ORYLA13188, ORYLA06600
OG0002628	HUMAN29144	ORYLA18011, ORYLA02870
OG0002629	HUMAN20374	ORYLA15355
OG0002630	HUMAN25070	ORYLA18441
OG0002630	HUMAN27917	ORYLA09064
OG0002631	HUMAN07483	ORYLA10026
OG0002632	HUMAN09952	ORYLA14670
OG0002632	HUMAN23528	ORYLA02377
OG0002633	HUMAN08371	ORYLA10087
OG0002634	HUMAN09415, HUMAN09416	ORYLA19982
OG0002634	HUMAN09414	ORYLA19984
OG0002635	HUMAN00464	ORYLA10332
OG0002635	HUMAN16594	ORYLA10385
OG0002635	HUMAN18811	ORYLA14288
OG0002635	HUMAN24568	ORYLA05341, ORYLA05342
OG0002636	HUMAN16278, HUMAN16274, HUMAN16276, HUMAN16277, HUMAN16275	ORYLA01876, ORYLA05794
OG0002637	HUMAN21370	ORYLA00336
OG0002638	HUMAN01787, HUMAN01789, HUMAN01788	ORYLA05737
OG0002641	HUMAN11348	ORYLA15178
OG0002641	HUMAN28262	ORYLA02214
OG0002642	HUMAN17220, HUMAN17221	ORYLA19461, ORYLA08192, ORYLA16418
OG0002643	HUMAN20604	ORYLA01997
OG0002644	HUMAN29591, HUMAN29590	ORYLA08726
OG0002646	HUMAN27004	ORYLA14734
OG0002647	HUMAN22616	ORYLA18947
OG0002648	HUMAN11213	ORYLA12026
OG0002648	HUMAN26177, HUMAN26179, HUMAN26178	ORYLA02001
OG0002649	HUMAN17518	ORYLA02709
OG0002649	HUMAN03604	ORYLA00760
OG0002651	HUMAN02517	ORYLA12710
OG0002652	HUMAN11375	ORYLA12314
OG0002653	HUMAN19893, HUMAN19896, HUMAN19895	ORYLA00669
OG0002653	HUMAN19891	ORYLA01138
OG0002655	HUMAN09771	ORYLA14904
OG0002656	HUMAN13128, HUMAN26931, HUMAN26932	ORYLA16439
OG0002656	HUMAN26934, HUMAN17858	ORYLA09865
OG0002657	HUMAN20563	ORYLA05602
OG0002657	HUMAN06618	ORYLA16108
OG0002658	HUMAN01616	ORYLA05776
OG0002658	HUMAN07661	ORYLA08519
OG0002659	HUMAN16666, HUMAN16665	ORYLA19731
OG0002660	HUMAN21008, HUMAN21007	ORYLA20162
OG0002661	HUMAN20052	ORYLA10880
OG0002662	HUMAN20097	ORYLA07745
OG0002663	HUMAN05387	ORYLA04120
OG0002664	HUMAN28536	ORYLA07705
OG0002664	HUMAN14442	ORYLA13212
OG0002665	HUMAN04995	ORYLA01115
OG0002666	HUMAN10480, HUMAN10479	ORYLA18360, ORYLA18361
OG0002667	HUMAN01171	ORYLA06781, ORYLA12965
OG0002669	HUMAN15599, HUMAN15608, HUMAN15609, HUMAN15610	ORYLA03111
OG0002670	HUMAN08586	ORYLA10125
OG0002670	HUMAN25861	ORYLA05269
OG0002671	HUMAN11031	ORYLA12653
OG0002671	HUMAN19167	ORYLA16152
OG0002671	HUMAN14098	ORYLA02005, ORYLA20373
OG0002672	HUMAN28364	ORYLA09257
OG0002672	HUMAN16765	ORYLA11463
OG0002673	HUMAN03417	ORYLA04834
OG0002673	HUMAN18653	ORYLA10791
OG0002675	HUMAN24411	ORYLA13338, ORYLA07001
OG0002677	HUMAN13549	ORYLA16626
OG0002678	HUMAN22299	ORYLA07464
OG0002678	HUMAN04083	ORYLA08686, ORYLA09983
OG0002679	HUMAN21722, HUMAN21724	ORYLA03423
OG0002679	HUMAN05873	ORYLA05872
OG0002681	HUMAN13043	ORYLA03754, ORYLA04305
OG0002681	HUMAN10829	ORYLA16245, ORYLA07931, ORYLA16246
OG0002682	HUMAN01000	ORYLA06283
OG0002683	HUMAN00986	ORYLA07021, ORYLA13641
OG0002685	HUMAN25508, HUMAN21388, HUMAN21387	ORYLA09138
OG0002688	HUMAN07494	ORYLA09120
OG0002688	HUMAN22358	ORYLA00939
OG0002698	HUMAN15684, HUMAN15672, HUMAN15674, HUMAN15673, HUMAN15668, HUMAN15669, HUMAN15671, HUMAN15679, HUMAN15680, HUMAN15681, HUMAN15677, HUMAN15675, HUMAN15678, HUMAN15685, HUMAN15683, HUMAN15676, HUMAN15667, HUMAN15616, HUMAN15621, HUMAN15622, HUMAN15614, HUMAN15615, HUMAN15617, HUMAN15665, HUMAN15666, HUMAN15620, HUMAN15618, HUMAN15670, HUMAN15682	ORYLA05909
OG0002703	HUMAN05535, HUMAN05534	ORYLA04262
OG0002703	HUMAN15653	ORYLA05910
OG0002705	HUMAN14290, HUMAN14291, HUMAN14293, HUMAN14292	ORYLA12908
OG0002705	HUMAN23419	ORYLA02396
OG0002706	HUMAN10611	ORYLA19542
OG0002707	HUMAN17045	ORYLA04757
OG0002707	HUMAN08438	ORYLA11595, ORYLA10458
OG0002708	HUMAN25380	ORYLA11930
OG0002710	HUMAN14340, HUMAN14339	ORYLA13658
OG0002710	HUMAN09798	ORYLA12679
OG0002711	HUMAN18170	ORYLA09750
OG0002712	HUMAN10169, HUMAN10168	ORYLA07981
OG0002715	HUMAN21069	ORYLA14520
OG0002716	HUMAN25959	ORYLA07796
OG0002717	HUMAN23808	ORYLA03883
OG0002717	HUMAN30266	ORYLA00959
OG0002718	HUMAN00242	ORYLA15396
OG0002719	HUMAN27333	ORYLA06395, ORYLA09201
OG0002719	HUMAN18262	ORYLA09758
OG0002720	HUMAN18873	ORYLA14256
OG0002721	HUMAN15946	ORYLA05835
OG0002721	HUMAN25938	ORYLA16328, ORYLA00562
OG0002722	HUMAN08443	ORYLA10461
OG0002723	HUMAN15437, HUMAN15436, HUMAN15438	ORYLA03834, ORYLA03835
OG0002723	HUMAN04808, HUMAN04809	ORYLA07370
OG0002723	HUMAN25737	ORYLA11739
OG0002724	HUMAN13495	ORYLA00721
OG0002726	HUMAN22818	ORYLA07332
OG0002726	HUMAN03294	ORYLA08157
OG0002727	HUMAN28698	ORYLA19511
OG0002728	HUMAN12474	ORYLA03244
OG0002729	HUMAN17408, HUMAN17407, HUMAN17406	ORYLA09551
OG0002730	HUMAN25397	ORYLA05316
OG0002730	HUMAN19383	ORYLA03165
OG0002731	HUMAN29258, HUMAN29259	ORYLA18153, ORYLA02872
OG0002732	HUMAN03450	ORYLA04732
OG0002732	HUMAN22172, HUMAN22173	ORYLA07647
OG0002734	HUMAN02707	ORYLA04872
OG0002734	HUMAN09002	ORYLA11966, ORYLA10545
OG0002735	HUMAN06533, HUMAN06532	ORYLA02145, ORYLA06141, ORYLA15735
OG0002735	HUMAN12670	ORYLA16461, ORYLA05934
OG0002736	HUMAN05454	ORYLA08695, ORYLA09582
OG0002738	HUMAN13589	ORYLA08350
OG0002738	HUMAN25920, HUMAN25921	ORYLA00591
OG0002739	HUMAN22427	ORYLA12804
OG0002740	HUMAN25260	ORYLA00750
OG0002740	HUMAN00797, HUMAN00798	ORYLA01841
OG0002741	HUMAN09492	ORYLA12192
OG0002741	HUMAN01630	ORYLA06061
OG0002742	HUMAN03393	ORYLA04963
OG0002742	HUMAN22768	ORYLA00437
OG0002743	HUMAN26086	ORYLA19035, ORYLA09902
OG0002744	HUMAN02185	ORYLA18974
OG0002744	HUMAN29309	ORYLA02610
OG0002745	HUMAN13551, HUMAN13554, HUMAN13552	ORYLA00687
OG0002746	HUMAN15625	ORYLA05943
OG0002747	HUMAN11270, HUMAN11269	ORYLA19242
OG0002747	HUMAN29148, HUMAN29149	ORYLA02887
OG0002748	HUMAN29245, HUMAN29246, HUMAN29247	ORYLA02879
OG0002749	HUMAN29710, HUMAN29709, HUMAN23025, HUMAN22585	ORYLA09355, ORYLA08642
OG0002750	HUMAN23773, HUMAN23772	ORYLA03923
OG0002751	HUMAN19898	ORYLA17875
OG0002752	HUMAN07518	ORYLA09106
OG0002753	HUMAN20449	ORYLA14155
OG0002753	HUMAN26788	ORYLA11165
OG0002754	HUMAN29589	ORYLA18568
OG0002755	HUMAN29043	ORYLA19322
OG0002756	HUMAN05711	ORYLA13793
OG0002757	HUMAN22296	ORYLA00322, ORYLA00321
OG0002758	HUMAN26372	ORYLA17536
OG0002759	HUMAN07485	ORYLA09586, ORYLA09585
OG0002760	HUMAN06968, HUMAN06969	ORYLA10884
OG0002761	HUMAN10768, HUMAN10770, HUMAN10765	ORYLA17179
OG0002762	HUMAN01437	ORYLA14042
OG0002762	HUMAN06711	ORYLA10843
OG0002763	HUMAN12876, HUMAN12877	ORYLA08239
OG0002764	HUMAN00203	ORYLA15656
OG0002765	HUMAN11132	ORYLA15145, ORYLA12027
OG0002766	HUMAN08906	ORYLA10349
OG0002767	HUMAN07551	ORYLA00357
OG0002767	HUMAN22340	ORYLA00358
OG0002768	HUMAN06740	ORYLA02309, ORYLA11235
OG0002769	HUMAN22542	ORYLA17227, ORYLA02552
OG0002769	HUMAN29651	ORYLA12217
OG0002771	HUMAN25873	ORYLA12518
OG0002772	HUMAN14317, HUMAN14316	ORYLA12777
OG0002773	HUMAN29570, HUMAN29569	ORYLA19216
OG0002774	HUMAN14548	ORYLA13210
OG0002774	HUMAN09559	ORYLA12404
OG0002775	HUMAN08367	ORYLA10242
OG0002775	HUMAN08366	ORYLA10244, ORYLA08215
OG0002776	HUMAN24085	ORYLA01308
OG0002777	HUMAN06118	ORYLA14740, ORYLA10885
OG0002779	HUMAN00272	ORYLA20250
OG0002781	HUMAN06619, HUMAN06620	ORYLA16109
OG0002781	HUMAN18025	ORYLA19361
OG0002782	HUMAN17052	ORYLA18620
OG0002783	HUMAN23293	ORYLA02442
OG0002785	HUMAN01002	ORYLA06284
OG0002785	HUMAN23487	ORYLA17343, ORYLA02417
OG0002786	HUMAN01536	ORYLA06176
OG0002786	HUMAN10083	ORYLA14979
OG0002786	HUMAN23625	ORYLA12999, ORYLA12998, ORYLA17650
OG0002787	HUMAN11406	ORYLA06257
OG0002787	HUMAN26131	ORYLA20316
OG0002788	HUMAN04344	ORYLA14654
OG0002790	HUMAN05161, HUMAN05162	ORYLA03569
OG0002791	HUMAN14986	ORYLA16596, ORYLA00875, ORYLA00876
OG0002791	HUMAN02232	ORYLA12968
OG0002794	HUMAN29135	ORYLA02734
OG0002794	HUMAN02150	ORYLA06923
OG0002795	HUMAN10061	ORYLA12451
OG0002795	HUMAN23644	ORYLA19180
OG0002797	HUMAN18769	ORYLA05207, ORYLA05210, ORYLA05209, ORYLA05208, ORYLA05211, ORYLA05206
OG0002799	HUMAN26461	ORYLA04398
OG0002799	HUMAN10338	ORYLA16295
OG0002803	HUMAN01670	ORYLA01544
OG0002803	HUMAN22168	ORYLA07649
OG0002803	HUMAN01727, HUMAN01729, HUMAN01730	ORYLA01545
OG0002803	HUMAN01734	ORYLA05733, ORYLA05732, ORYLA01538
OG0002803	HUMAN19664, HUMAN01676, HUMAN01720, HUMAN01675, HUMAN01677, HUMAN01673, HUMAN01674, HUMAN29638	ORYLA05747
OG0002811	HUMAN07035	ORYLA14627
OG0002812	HUMAN23546	ORYLA02302
OG0002812	HUMAN01004	ORYLA13564, ORYLA06285
OG0002813	HUMAN19156	ORYLA13821
OG0002813	HUMAN24589	ORYLA02183
OG0002813	HUMAN11244	ORYLA20283
OG0002814	HUMAN03269	ORYLA04993, ORYLA08092
OG0002814	HUMAN23887	ORYLA04148
OG0002815	HUMAN00768	ORYLA05986
OG0002815	HUMAN25357	ORYLA10370, ORYLA11417
OG0002816	HUMAN00890	ORYLA13033, ORYLA06757
OG0002817	HUMAN08723, HUMAN08722	ORYLA10713, ORYLA11993
OG0002818	HUMAN10886	ORYLA15484
OG0002818	HUMAN02885	ORYLA15048
OG0002819	HUMAN08221	ORYLA07493
OG0002819	HUMAN13735	ORYLA08859
OG0002819	HUMAN20474	ORYLA14483
OG0002819	HUMAN00225	ORYLA15630
OG0002821	HUMAN15011	ORYLA06382
OG0002822	HUMAN25950	ORYLA16971
OG0002822	HUMAN13533	ORYLA16668, ORYLA07807
OG0002824	HUMAN03006	ORYLA06204
OG0002825	HUMAN06784, HUMAN06785	ORYLA11065
OG0002826	HUMAN18765	ORYLA11355
OG0002826	HUMAN15887	ORYLA03113
OG0002827	HUMAN25478	ORYLA11598
OG0002828	HUMAN05585	ORYLA03128
OG0002829	HUMAN25974	ORYLA16753
OG0002830	HUMAN08623	ORYLA11471, ORYLA10187
OG0002831	HUMAN27006	ORYLA15327
OG0002832	HUMAN27816, HUMAN27817	ORYLA06314
OG0002833	HUMAN10332	ORYLA08022
OG0002834	HUMAN01804	ORYLA05742, ORYLA01543
OG0002834	HUMAN23676, HUMAN23675	ORYLA17481
OG0002835	HUMAN00763	ORYLA05983, ORYLA02044
OG0002836	HUMAN00315	ORYLA19854
OG0002836	HUMAN18388	ORYLA03764
OG0002837	HUMAN07500	ORYLA09113
OG0002837	HUMAN22403	ORYLA12792
OG0002837	HUMAN07501	ORYLA07482
OG0002838	HUMAN27777, HUMAN27775, HUMAN27776, HUMAN27773	ORYLA05289, ORYLA00320
OG0002839	HUMAN20812	ORYLA05647
OG0002840	HUMAN15229	ORYLA12723
OG0002840	HUMAN28337	ORYLA13362
OG0002841	HUMAN26964	ORYLA15081, ORYLA11075
OG0002842	HUMAN27767, HUMAN27768	ORYLA02771
OG0002843	HUMAN07115, HUMAN07114	ORYLA17609
OG0002844	HUMAN20871	ORYLA20136
OG0002845	HUMAN09735	ORYLA12140
OG0002846	HUMAN22857	ORYLA10441
OG0002847	HUMAN07253	ORYLA19257
OG0002848	HUMAN24487	ORYLA08986
OG0002849	HUMAN09535	ORYLA14814, ORYLA12422
OG0002849	HUMAN01645	ORYLA01616
OG0002850	HUMAN21706	ORYLA03637
OG0002851	HUMAN19430	ORYLA04060
OG0002851	HUMAN25764	ORYLA10594
OG0002853	HUMAN23247, HUMAN23248	ORYLA02715
OG0002853	HUMAN14359	ORYLA13602
OG0002855	HUMAN05441	ORYLA03649
OG0002856	HUMAN15088	ORYLA06874, ORYLA12811
OG0002856	HUMAN01745	ORYLA02096
OG0002857	HUMAN14588, HUMAN14584	ORYLA00929
OG0002858	HUMAN20634, HUMAN20633, HUMAN20632	ORYLA01755
OG0002858	HUMAN11174	ORYLA12296
OG0002859	HUMAN27798, HUMAN27796	ORYLA07035
OG0002860	HUMAN10172, HUMAN10171, HUMAN10173, HUMAN10175	ORYLA16257
OG0002861	HUMAN04368, HUMAN04367	ORYLA12105
OG0002862	HUMAN05203	ORYLA04015
OG0002862	HUMAN25316	ORYLA05434, ORYLA05308
OG0002863	HUMAN23260, HUMAN23259, HUMAN23258	ORYLA17400
OG0002864	HUMAN14276	ORYLA07144, ORYLA07143
OG0002865	HUMAN28403	ORYLA10366
OG0002866	HUMAN28472	ORYLA02748
OG0002866	HUMAN14625, HUMAN14627	ORYLA16564
OG0002868	HUMAN00784, HUMAN23304	ORYLA17446
OG0002869	HUMAN00096	ORYLA13866, ORYLA16223
OG0002870	HUMAN25356	ORYLA10371
OG0002871	HUMAN04354	ORYLA15130
OG0002872	HUMAN28405, HUMAN28404	ORYLA02121
OG0002873	HUMAN10502	ORYLA19407
OG0002874	HUMAN20545	ORYLA15908
OG0002874	HUMAN06940	ORYLA14760
OG0002875	HUMAN02510	ORYLA11748
OG0002875	HUMAN08692	ORYLA10497
OG0002876	HUMAN07598, HUMAN07597	ORYLA08640
OG0002876	HUMAN25757	ORYLA04839
OG0002877	HUMAN14970	ORYLA13198
OG0002878	HUMAN11292	ORYLA20310
OG0002879	HUMAN21345	ORYLA12228
OG0002879	HUMAN00643	ORYLA10562
OG0002880	HUMAN13797	ORYLA06975
OG0002880	HUMAN19249	ORYLA20238
OG0002880	HUMAN25485	ORYLA11943
OG0002881	HUMAN00333	ORYLA19373, ORYLA20134
OG0002883	HUMAN03204	ORYLA12507
OG0002884	HUMAN25023, HUMAN20289	ORYLA20174
OG0002887	HUMAN28482	ORYLA02731
OG0002888	HUMAN10695, HUMAN10696	ORYLA16529
OG0002888	HUMAN10697	ORYLA07977
OG0002888	HUMAN12024	ORYLA17058, ORYLA00234
OG0002889	HUMAN30528	ORYLA14307
OG0002889	HUMAN07038	ORYLA10855
OG0002890	HUMAN24546, HUMAN24549	ORYLA15943, ORYLA14281, ORYLA05398
OG0002891	HUMAN14847	ORYLA16619
OG0002891	HUMAN14848	ORYLA00864
OG0002892	HUMAN14882	ORYLA16578
OG0002892	HUMAN01495	ORYLA12974
OG0002892	HUMAN29426	ORYLA17244, ORYLA02493
OG0002893	HUMAN07626	ORYLA09714
OG0002894	HUMAN08388	ORYLA10079, ORYLA05303
OG0002895	HUMAN05785	ORYLA11053
OG0002895	HUMAN02351	ORYLA14341
OG0002896	HUMAN17455	ORYLA09565
OG0002897	HUMAN17714	ORYLA08407
OG0002898	HUMAN23050, HUMAN23049	ORYLA00671, ORYLA00670
OG0002899	HUMAN05885	ORYLA05880
OG0002899	HUMAN21832	ORYLA13052
OG0002900	HUMAN10029	ORYLA14973
OG0002900	HUMAN01530	ORYLA02100
OG0002901	HUMAN25703	ORYLA11557
OG0002902	HUMAN10680	ORYLA16725, ORYLA07802
OG0002903	HUMAN22988	ORYLA20427
OG0002905	HUMAN00008	ORYLA15649
OG0002905	HUMAN21782	ORYLA07137
OG0002907	HUMAN23627	ORYLA02959
OG0002907	HUMAN10077	ORYLA14978
OG0002909	HUMAN20938	ORYLA15541
OG0002909	HUMAN26837	ORYLA10906
OG0002910	HUMAN06997	ORYLA10834
OG0002911	HUMAN03713, HUMAN03712	ORYLA05286
OG0002911	HUMAN27704	ORYLA17637
OG0002912	HUMAN15219	ORYLA12570
OG0002913	HUMAN02967, HUMAN02966	ORYLA09301, ORYLA06966
OG0002913	HUMAN30354	ORYLA01437
OG0002914	HUMAN06127	ORYLA15001
OG0002915	HUMAN11256, HUMAN11257	ORYLA15159
OG0002915	HUMAN24540	ORYLA06424
OG0002916	HUMAN14289	ORYLA12904
OG0002916	HUMAN23418	ORYLA02397
OG0002917	HUMAN18334	ORYLA03614
OG0002919	HUMAN01747	ORYLA19627
OG0002919	HUMAN10057	ORYLA12045
OG0002919	HUMAN15052	ORYLA13148
OG0002921	HUMAN10838, HUMAN10837	ORYLA16247
OG0002922	HUMAN27706, HUMAN27705	ORYLA05263, ORYLA05264
OG0002923	HUMAN28009	ORYLA02176
OG0002923	HUMAN18863, HUMAN18862	ORYLA15614
OG0002924	HUMAN09680	ORYLA12165, ORYLA14888
OG0002924	HUMAN13938	ORYLA02522, ORYLA02521
OG0002925	HUMAN28134	ORYLA05522, ORYLA14140, ORYLA01643
OG0002926	HUMAN23488	ORYLA02418
OG0002926	HUMAN15077	ORYLA12816
OG0002927	HUMAN28957	ORYLA05678
OG0002929	HUMAN26885	ORYLA11115
OG0002929	HUMAN30570, HUMAN30568	ORYLA15722
OG0002930	HUMAN10493	ORYLA19104
OG0002930	HUMAN15918	ORYLA13876, ORYLA15609
OG0002930	HUMAN12060, HUMAN12061, HUMAN12058	ORYLA16641, ORYLA08183
OG0002930	HUMAN06059, HUMAN06058, HUMAN06057, HUMAN06056	ORYLA17037, ORYLA17036, ORYLA00291
OG0002931	HUMAN26901	ORYLA11036
OG0002931	HUMAN21062	ORYLA14528, ORYLA14527
OG0002931	HUMAN08829	ORYLA12002
OG0002932	HUMAN28297	ORYLA01686
OG0002932	HUMAN25253	ORYLA05142
OG0002934	HUMAN07883	ORYLA08524
OG0002934	HUMAN07881	ORYLA08521, ORYLA08522
OG0002944	HUMAN25196	ORYLA11503
OG0002944	HUMAN22813, HUMAN27905	ORYLA15960, ORYLA09073
OG0002945	HUMAN13182	ORYLA00078
OG0002946	HUMAN13499	ORYLA08309, ORYLA16682
OG0002947	HUMAN24582	ORYLA18625
OG0002948	HUMAN00328	ORYLA20132
OG0002948	HUMAN11994, HUMAN11995	ORYLA04220
OG0002949	HUMAN16285	ORYLA05800
OG0002952	HUMAN24130, HUMAN24129	ORYLA04612
OG0002954	HUMAN04343	ORYLA12023
OG0002954	HUMAN07071	ORYLA15359
OG0002955	HUMAN08814	ORYLA10112
OG0002956	HUMAN14225	ORYLA06858
OG0002957	HUMAN07640, HUMAN07639	ORYLA09640
OG0002959	HUMAN02575	ORYLA11532
OG0002959	HUMAN08717	ORYLA10475
OG0002960	HUMAN24798	ORYLA01661, ORYLA05586
OG0002961	HUMAN08641	ORYLA11825
OG0002962	HUMAN13396	ORYLA19692
OG0002962	HUMAN10441	ORYLA16540
OG0002964	HUMAN12170, HUMAN12171	ORYLA17126
OG0002964	HUMAN13401	ORYLA00048, ORYLA16902
OG0002965	HUMAN03579	ORYLA05184
OG0002966	HUMAN29424, HUMAN29425	ORYLA02492
OG0002967	HUMAN05610	ORYLA03303, ORYLA04206
OG0002968	HUMAN00733	ORYLA02038
OG0002969	HUMAN12532	ORYLA07908
OG0002971	HUMAN28136	ORYLA20367
OG0002971	HUMAN00748	ORYLA05979
OG0002971	HUMAN25555	ORYLA05520
OG0002973	HUMAN21067	ORYLA14521
OG0002973	HUMAN20382	ORYLA18854
OG0002974	HUMAN23156, HUMAN23155, HUMAN23154	ORYLA05639
OG0002974	HUMAN11022	ORYLA12657
OG0002975	HUMAN16798, HUMAN08345	ORYLA10560
OG0002976	HUMAN23538	ORYLA17659
OG0002977	HUMAN12250	ORYLA03469
OG0002978	HUMAN04799	ORYLA01067
OG0002978	HUMAN18676	ORYLA11348
OG0002978	HUMAN08410	ORYLA10261
OG0002979	HUMAN29730, HUMAN29729	ORYLA09415, ORYLA08555
OG0002981	HUMAN02146	ORYLA08734
OG0002982	HUMAN03720, HUMAN03721	ORYLA05260
OG0002983	HUMAN25834	ORYLA05176
OG0002983	HUMAN02094	ORYLA13535
OG0002984	HUMAN16272	ORYLA05793
OG0002985	HUMAN10424	ORYLA16699
OG0002986	HUMAN01423	ORYLA15829, ORYLA13959
OG0002986	HUMAN26871	ORYLA20331
OG0002987	HUMAN26273	ORYLA15486
OG0002987	HUMAN24326	ORYLA01526
OG0002989	HUMAN21053	ORYLA15869
OG0002990	HUMAN03798	ORYLA04627
OG0002991	HUMAN03582	ORYLA04672
OG0002992	HUMAN27320	ORYLA09196
OG0002992	HUMAN06343, HUMAN06339	ORYLA15747
OG0002994	HUMAN24550	ORYLA02194
OG0002995	HUMAN08825	ORYLA10446
OG0002996	HUMAN28890	ORYLA15923, ORYLA14260
OG0002997	HUMAN00852	ORYLA06949
OG0002998	HUMAN07028, HUMAN07029	ORYLA14765
OG0002998	HUMAN21010	ORYLA16031
OG0003000	HUMAN09437	ORYLA12203
OG0003001	HUMAN17854	ORYLA09863, ORYLA06603
OG0003002	HUMAN18279	ORYLA14351, ORYLA16094, ORYLA08507, ORYLA09760
OG0003003	HUMAN00511	ORYLA19741, ORYLA02206
OG0003003	HUMAN25192	ORYLA11693
OG0003004	HUMAN16853	ORYLA10597
OG0003004	HUMAN15812	ORYLA03379
OG0003005	HUMAN25078	ORYLA05246
OG0003006	HUMAN10234, HUMAN10235	ORYLA16962
OG0003007	HUMAN00984, HUMAN14640	ORYLA00272
OG0003008	HUMAN02043, HUMAN02044	ORYLA06672, ORYLA13325
OG0003009	HUMAN15651	ORYLA01927
OG0003010	HUMAN03814	ORYLA08264
OG0003011	HUMAN27032	ORYLA00062, ORYLA17088
OG0003012	HUMAN21461	ORYLA13725
OG0003013	HUMAN17977	ORYLA09697
OG0003014	HUMAN27437	ORYLA11816, ORYLA12535
OG0003016	HUMAN22316	ORYLA00344
OG0003016	HUMAN05184	ORYLA19566
OG0003017	HUMAN14079	ORYLA05397
OG0003017	HUMAN14078, HUMAN14075, HUMAN14074	ORYLA19080
OG0003018	HUMAN03994	ORYLA04241, ORYLA03378
OG0003019	HUMAN16722	ORYLA11447
OG0003021	HUMAN11904, HUMAN11905	ORYLA07431
OG0003022	HUMAN21669, HUMAN30014	ORYLA00947
OG0003023	HUMAN20012	ORYLA02285, ORYLA17780
OG0003024	HUMAN02731	ORYLA12540
OG0003025	HUMAN10201, HUMAN10200	ORYLA16836
OG0003025	HUMAN23191, HUMAN23190	ORYLA06771
OG0003026	HUMAN13454	ORYLA00734
OG0003027	HUMAN12410	ORYLA17665
OG0003027	HUMAN10065	ORYLA15116
OG0003028	HUMAN00806	ORYLA02137
OG0003029	HUMAN14110	ORYLA02221
OG0003030	HUMAN01274, HUMAN01273	ORYLA12869, ORYLA12868
OG0003030	HUMAN14654	ORYLA00872, ORYLA16608
OG0003031	HUMAN12704	ORYLA16489
OG0003031	HUMAN27203	ORYLA08839
OG0003032	HUMAN03796	ORYLA08340
OG0003033	HUMAN21249, HUMAN21248	ORYLA09580
OG0003034	HUMAN22892	ORYLA00457
OG0003034	HUMAN05432	ORYLA04562, ORYLA04561
OG0003035	HUMAN15071	ORYLA12815
OG0003035	HUMAN23575, HUMAN23574, HUMAN23573	ORYLA17690
OG0003036	HUMAN01346	ORYLA06888, ORYLA13097
OG0003037	HUMAN07328	ORYLA17542
OG0003038	HUMAN19517	ORYLA03300
OG0003038	HUMAN15534	ORYLA05385
OG0003039	HUMAN09904	ORYLA12596, ORYLA14963
OG0003039	HUMAN23553	ORYLA17391, ORYLA17390
OG0003041	HUMAN28108	ORYLA05365
OG0003042	HUMAN17848	ORYLA09859
OG0003042	HUMAN17847	ORYLA09858
OG0003043	HUMAN11992	ORYLA13460
OG0003044	HUMAN11832, HUMAN11836, HUMAN11835, HUMAN11833, HUMAN11834	ORYLA04573
OG0003046	HUMAN11214	ORYLA15260
OG0003046	HUMAN23145	ORYLA06310
OG0003048	HUMAN14032	ORYLA08890
OG0003049	HUMAN28913	ORYLA17432
OG0003049	HUMAN01126	ORYLA12852
OG0003050	HUMAN28519, HUMAN28518	ORYLA00454
OG0003050	HUMAN09970	ORYLA19968
OG0003051	HUMAN18305, HUMAN18306	ORYLA03600
OG0003051	HUMAN07678	ORYLA09446
OG0003052	HUMAN03629, HUMAN03628	ORYLA19777
OG0003053	HUMAN29025	ORYLA02834
OG0003055	HUMAN14798	ORYLA07154, ORYLA12922, ORYLA13644
OG0003056	HUMAN19464	ORYLA08794
OG0003057	HUMAN05372, HUMAN05370	ORYLA03418
OG0003058	HUMAN25573	ORYLA11963
OG0003058	HUMAN13691	ORYLA20118
OG0003058	HUMAN18992	ORYLA13944
OG0003059	HUMAN17041	ORYLA00217, ORYLA04759
OG0003060	HUMAN14856	ORYLA16613
OG0003060	HUMAN01188	ORYLA06282
OG0003060	HUMAN14329	ORYLA13094
OG0003061	HUMAN17007	ORYLA04715, ORYLA00772
OG0003061	HUMAN08886	ORYLA10167, ORYLA11382
OG0003062	HUMAN13811	ORYLA06980
OG0003062	HUMAN19243, HUMAN19244	ORYLA15949
OG0003062	HUMAN20731	ORYLA12667
