Orthogroup	HUMAN	AMPFI_ok
OG0004537	HUMAN24791, HUMAN29314	AMPFI_02558
OG0004538	HUMAN08630	AMPFI_18278
OG0004540	HUMAN27285	AMPFI_03454
OG0004540	HUMAN27283, HUMAN27284	AMPFI_19729
OG0004542	HUMAN20251	AMPFI_08760
OG0004543	HUMAN12485	AMPFI_14671
OG0004544	HUMAN21132, HUMAN29852, HUMAN29851	AMPFI_08264
OG0004545	HUMAN23453, HUMAN23452	AMPFI_16865
OG0004546	HUMAN24897	AMPFI_07412
OG0004548	HUMAN02262	AMPFI_12848
OG0004550	HUMAN07015	AMPFI_09809, AMPFI_09808
OG0004551	HUMAN10195	AMPFI_09413
OG0004552	HUMAN11941, HUMAN11943, HUMAN11942	AMPFI_12028
OG0004553	HUMAN29639	AMPFI_10799
OG0004554	HUMAN16601	AMPFI_11889
OG0004555	HUMAN24447	AMPFI_09909
OG0004556	HUMAN10849	AMPFI_07468
OG0004558	HUMAN00434	AMPFI_12132
OG0004559	HUMAN13594	AMPFI_05855
OG0004560	HUMAN17616	AMPFI_08766, AMPFI_25022
OG0004561	HUMAN21836	AMPFI_23817
OG0004563	HUMAN19929	AMPFI_02876
OG0004564	HUMAN02717, HUMAN02718	AMPFI_15864
OG0004565	HUMAN02521, HUMAN02520	AMPFI_24177, AMPFI_12894
OG0004566	HUMAN27617, HUMAN13773	AMPFI_06008
OG0004567	HUMAN16616	AMPFI_25564
OG0004569	HUMAN19797, HUMAN19796	AMPFI_06989
OG0004570	HUMAN16933, HUMAN08425	AMPFI_18640
OG0004571	HUMAN02981	AMPFI_12508
OG0004572	HUMAN27925	AMPFI_14593
OG0004573	HUMAN12408	AMPFI_12921
OG0004574	HUMAN06851, HUMAN04266	AMPFI_03207
OG0004576	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755	AMPFI_18731
OG0004577	HUMAN07984	AMPFI_07656
OG0004578	HUMAN29379	AMPFI_07486
OG0004580	HUMAN00089	AMPFI_24353
OG0004581	HUMAN30254	AMPFI_12919
OG0004582	HUMAN01491, HUMAN23318	AMPFI_07633
OG0004583	HUMAN25613	AMPFI_16407
OG0004584	HUMAN25317	AMPFI_09000
OG0004585	HUMAN13728, HUMAN13729, HUMAN13727	AMPFI_13089
OG0004587	HUMAN22944, HUMAN22945	AMPFI_23364, AMPFI_10457
OG0004588	HUMAN11782	AMPFI_06362
OG0004589	HUMAN12239, HUMAN12240	AMPFI_18880
OG0004590	HUMAN26460	AMPFI_08462
OG0004591	HUMAN12039, HUMAN12041, HUMAN12040	AMPFI_15332
OG0004592	HUMAN27640, HUMAN27639	AMPFI_06517
OG0004593	HUMAN17263, HUMAN24335	AMPFI_22728
OG0004594	HUMAN04675, HUMAN04676	AMPFI_13047
OG0004595	HUMAN12768, HUMAN27266	AMPFI_20954, AMPFI_16519
OG0004597	HUMAN16836	AMPFI_21018
OG0004597	HUMAN22579	AMPFI_06253
OG0004600	HUMAN29105	AMPFI_15811
OG0004601	HUMAN29271, HUMAN29273	AMPFI_06159
OG0004602	HUMAN13593, HUMAN13590	AMPFI_04968
OG0004603	HUMAN10394, HUMAN10392, HUMAN10391	AMPFI_00218
OG0004605	HUMAN10306	AMPFI_03873
OG0004606	HUMAN18904, HUMAN18905	AMPFI_09369
OG0004608	HUMAN18748, HUMAN18747, HUMAN18749	AMPFI_23131
OG0004609	HUMAN12279, HUMAN12280	AMPFI_07011
OG0004610	HUMAN09947, HUMAN09946	AMPFI_23354
OG0004610	HUMAN09948	AMPFI_17805
OG0004611	HUMAN03825, HUMAN03826	AMPFI_14900
OG0004612	HUMAN25998	AMPFI_06798
OG0004613	HUMAN15692, HUMAN15691	AMPFI_14336
OG0004614	HUMAN04966, HUMAN04918	AMPFI_01955
OG0004615	HUMAN29429, HUMAN01271	AMPFI_25915, AMPFI_22837
OG0004616	HUMAN17882	AMPFI_24754
OG0004617	HUMAN04322, HUMAN06985, HUMAN06984	AMPFI_09144
OG0004618	HUMAN22867	AMPFI_15210, AMPFI_15211
OG0004619	HUMAN12791	AMPFI_01685
OG0004620	HUMAN11638	AMPFI_00400
OG0004620	HUMAN11645	AMPFI_03563
OG0004621	HUMAN21153, HUMAN21154	AMPFI_06893
OG0004625	HUMAN19764	AMPFI_24418, AMPFI_01520
OG0004626	HUMAN15244	AMPFI_11099
OG0004627	HUMAN29678	AMPFI_12291
OG0004628	HUMAN13154, HUMAN18070, HUMAN13155	AMPFI_05837
OG0004629	HUMAN29170, HUMAN29169	AMPFI_13756
OG0004631	HUMAN29038	AMPFI_06399
OG0004632	HUMAN21378	AMPFI_12681
OG0004633	HUMAN18514, HUMAN18513, HUMAN18512	AMPFI_16969
OG0004634	HUMAN12037, HUMAN20391	AMPFI_11161
OG0004635	HUMAN16135, HUMAN16134	AMPFI_08678
OG0004637	HUMAN11591	AMPFI_14539
OG0004638	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354	AMPFI_00853
OG0004639	HUMAN29308	AMPFI_11319
OG0004640	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651	AMPFI_00746
OG0004641	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438	AMPFI_00011
OG0004642	HUMAN04683	AMPFI_02074
OG0004643	HUMAN26734	AMPFI_18899
OG0004644	HUMAN02493, HUMAN02492	AMPFI_15338
OG0004645	HUMAN07505, HUMAN07504	AMPFI_23655
OG0004646	HUMAN15038	AMPFI_07710
OG0004647	HUMAN23591	AMPFI_08211
OG0004648	HUMAN14405, HUMAN14403	AMPFI_19599
OG0004649	HUMAN13089, HUMAN19718	AMPFI_17558
OG0004651	HUMAN20463	AMPFI_25330
OG0004652	HUMAN30278, HUMAN24680	AMPFI_15198
OG0004654	HUMAN16019	AMPFI_15662
OG0004655	HUMAN15982	AMPFI_07555
OG0004657	HUMAN26711	AMPFI_11594
OG0004658	HUMAN25697	AMPFI_10523
OG0004659	HUMAN02326	AMPFI_00122
OG0004660	HUMAN25810	AMPFI_11809
OG0004661	HUMAN28521	AMPFI_23656
OG0004662	HUMAN08577	AMPFI_22692
OG0004663	HUMAN26334, HUMAN12394	AMPFI_06374
OG0004664	HUMAN07587	AMPFI_09717
OG0004665	HUMAN17987, HUMAN17986, HUMAN17985	AMPFI_21039
OG0004666	HUMAN07820, HUMAN05445, HUMAN05446	AMPFI_11616
OG0004667	HUMAN21347, HUMAN21348, HUMAN21346	AMPFI_09564
OG0004668	HUMAN02463, HUMAN02462	AMPFI_02377
OG0004669	HUMAN24194, HUMAN15536	AMPFI_05954
OG0004670	HUMAN12707, HUMAN12706	AMPFI_24511
OG0004671	HUMAN12269	AMPFI_20913, AMPFI_05739
OG0004672	HUMAN11604, HUMAN11603	AMPFI_03359
OG0004673	HUMAN27305, HUMAN17548	AMPFI_15351
OG0004674	HUMAN28474	AMPFI_07603
OG0004675	HUMAN16714	AMPFI_04426, AMPFI_03184
OG0004676	HUMAN08712, HUMAN08711	AMPFI_12971
OG0004677	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391	AMPFI_05730
OG0004678	HUMAN29263	AMPFI_09587
OG0004679	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405	AMPFI_00361
OG0004681	HUMAN19942, HUMAN19943	AMPFI_18210
OG0004682	HUMAN00873, HUMAN00872	AMPFI_13322
OG0004683	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872	AMPFI_13090
OG0004684	HUMAN04870	AMPFI_05507
OG0004685	HUMAN19767	AMPFI_00210
OG0004686	HUMAN26297	AMPFI_00052, AMPFI_07335
OG0004687	HUMAN20906, HUMAN20910, HUMAN20907	AMPFI_00174
OG0004689	HUMAN22642	AMPFI_21900
OG0004691	HUMAN18674	AMPFI_01160
OG0004694	HUMAN14699, HUMAN14701	AMPFI_20042
OG0004696	HUMAN03214, HUMAN03217	AMPFI_05610
OG0004697	HUMAN22888, HUMAN22889	AMPFI_06656
OG0004698	HUMAN13649, HUMAN10199, HUMAN10198, HUMAN10197	AMPFI_06996
OG0004699	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755	AMPFI_08943
OG0004700	HUMAN01840	AMPFI_08984
OG0004702	HUMAN12124, HUMAN12123	AMPFI_11335
OG0004703	HUMAN07096	AMPFI_11441
OG0004704	HUMAN01061	AMPFI_12602
OG0004705	HUMAN23960, HUMAN07591	AMPFI_13411
OG0004706	HUMAN26095, HUMAN12891	AMPFI_14171
OG0004707	HUMAN23100	AMPFI_17110
OG0004708	HUMAN12418	AMPFI_19549, AMPFI_25265
OG0004711	HUMAN30200, HUMAN30199, HUMAN16058	AMPFI_22007
OG0004728	HUMAN11621	AMPFI_04640
OG0004729	HUMAN19937	AMPFI_10811
OG0004730	HUMAN28539, HUMAN09659	AMPFI_05571
OG0004731	HUMAN28356	AMPFI_11718
OG0004732	HUMAN10960	AMPFI_04115, AMPFI_18249
OG0004733	HUMAN23596	AMPFI_22957, AMPFI_11858
OG0004735	HUMAN28210	AMPFI_25124
OG0004736	HUMAN17386, HUMAN17385	AMPFI_11087
OG0004738	HUMAN13648	AMPFI_07087
OG0004743	HUMAN14417, HUMAN14416	AMPFI_10767
OG0004744	HUMAN25907	AMPFI_19272
OG0004746	HUMAN04206, HUMAN06099	AMPFI_19674, AMPFI_18690, AMPFI_16917
OG0004747	HUMAN24414	AMPFI_10895
OG0004748	HUMAN05638	AMPFI_16408
OG0004749	HUMAN18871	AMPFI_15286
OG0004750	HUMAN17672	AMPFI_10971, AMPFI_20422
OG0004752	HUMAN00597	AMPFI_22656
OG0004753	HUMAN21696	AMPFI_08914
OG0004754	HUMAN10396	AMPFI_15484
OG0004755	HUMAN07905	AMPFI_08870
OG0004756	HUMAN00386	AMPFI_06143
OG0004757	HUMAN08575	AMPFI_11259
OG0004758	HUMAN11660	AMPFI_16926
OG0004759	HUMAN08595	AMPFI_10483
OG0004760	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227	AMPFI_11919
OG0004761	HUMAN13899	AMPFI_00468, AMPFI_03402
OG0004763	HUMAN01550, HUMAN01549, HUMAN01519	AMPFI_06171
OG0004764	HUMAN01006	AMPFI_10963
OG0004765	HUMAN14318	AMPFI_16840
OG0004766	HUMAN19581, HUMAN19587	AMPFI_10947
OG0004767	HUMAN20245, HUMAN20244, HUMAN20243	AMPFI_03725
OG0004768	HUMAN22364, HUMAN24007	AMPFI_02297
OG0004769	HUMAN01235	AMPFI_12928
OG0004770	HUMAN00795	AMPFI_09864
OG0004774	HUMAN03427	AMPFI_17254
OG0004775	HUMAN18107	AMPFI_08271
OG0004776	HUMAN19769	AMPFI_06080
OG0004777	HUMAN07900, HUMAN07899, HUMAN30283	AMPFI_15904
OG0004779	HUMAN30111, HUMAN29725, HUMAN29741	AMPFI_05691
OG0004781	HUMAN05136, HUMAN05139	AMPFI_00959
OG0004782	HUMAN13756	AMPFI_24154, AMPFI_04116
OG0004782	HUMAN13755	AMPFI_12306
OG0004783	HUMAN27505, HUMAN27507, HUMAN27506	AMPFI_11121
OG0004784	HUMAN25867	AMPFI_12120
OG0004785	HUMAN18026	AMPFI_04729
OG0004786	HUMAN18254	AMPFI_14608
OG0004787	HUMAN05706	AMPFI_11451
OG0004788	HUMAN07427	AMPFI_04021
OG0004789	HUMAN26363	AMPFI_21163
OG0004790	HUMAN20266, HUMAN07157	AMPFI_12637
OG0004791	HUMAN01050, HUMAN01049	AMPFI_10450
OG0004792	HUMAN10952, HUMAN07261	AMPFI_23180
OG0004793	HUMAN17121	AMPFI_02788
OG0004794	HUMAN16576, HUMAN16578, HUMAN16575	AMPFI_07779
OG0004795	HUMAN07355	AMPFI_14570
OG0004797	HUMAN08833	AMPFI_08354
OG0004799	HUMAN06196, HUMAN06197	AMPFI_03436
OG0004800	HUMAN17729	AMPFI_13583
OG0004801	HUMAN10299, HUMAN10298	AMPFI_05782
OG0004802	HUMAN11205	AMPFI_22430
OG0004803	HUMAN05216	AMPFI_01867, AMPFI_16240
OG0004804	HUMAN13490, HUMAN13489	AMPFI_11776
OG0004804	HUMAN13491	AMPFI_07223
OG0004805	HUMAN07478	AMPFI_10996
OG0004806	HUMAN18702, HUMAN08725	AMPFI_21112
OG0004807	HUMAN05890, HUMAN05891, HUMAN05889	AMPFI_01734
OG0004808	HUMAN21575	AMPFI_18270
OG0004809	HUMAN24764, HUMAN24765, HUMAN24763	AMPFI_01159
OG0004810	HUMAN26980	AMPFI_07979
OG0004811	HUMAN11108	AMPFI_12149
OG0004812	HUMAN03902, HUMAN03901	AMPFI_15106
OG0004813	HUMAN28159, HUMAN28158	AMPFI_11409
OG0004814	HUMAN04561	AMPFI_09238
OG0004815	HUMAN25783	AMPFI_03206
OG0004816	HUMAN15119, HUMAN15517	AMPFI_05512
OG0004817	HUMAN17914	AMPFI_04912
OG0004818	HUMAN21311, HUMAN21312, HUMAN05710	AMPFI_00367
OG0004819	HUMAN19316	AMPFI_18033
OG0004820	HUMAN25471	AMPFI_10350
OG0004822	HUMAN18150, HUMAN18149, HUMAN18151, HUMAN03608, HUMAN18148	AMPFI_10239
OG0004823	HUMAN01456	AMPFI_10528
OG0004825	HUMAN05714	AMPFI_09412
OG0004826	HUMAN02645	AMPFI_16801
OG0004828	HUMAN03376	AMPFI_05734
OG0004829	HUMAN09713, HUMAN09712	AMPFI_14364
OG0004830	HUMAN15040, HUMAN15039	AMPFI_14688
OG0004831	HUMAN00753, HUMAN25382	AMPFI_23688
OG0004832	HUMAN07467, HUMAN07466	AMPFI_13436
OG0004833	HUMAN23800	AMPFI_15371
OG0004834	HUMAN05194	AMPFI_06390
OG0004835	HUMAN07221, HUMAN07220, HUMAN13098	AMPFI_18648
OG0004836	HUMAN26405, HUMAN26407	AMPFI_09314
OG0004837	HUMAN01440, HUMAN26478	AMPFI_07200
OG0004838	HUMAN00791, HUMAN00792	AMPFI_00523
OG0004839	HUMAN25561, HUMAN25559, HUMAN25562, HUMAN25563, HUMAN25560, HUMAN25558	AMPFI_22867
OG0004840	HUMAN14498	AMPFI_15455
OG0004841	HUMAN15250	AMPFI_04987
OG0004842	HUMAN11581	AMPFI_12464
OG0004843	HUMAN10990	AMPFI_05999
OG0004844	HUMAN03500, HUMAN03499, HUMAN03498	AMPFI_06737
OG0004846	HUMAN10005	AMPFI_05670
OG0004847	HUMAN05255, HUMAN29742	AMPFI_24455
OG0004848	HUMAN04136	AMPFI_04293
OG0004849	HUMAN20136, HUMAN20140, HUMAN20142, HUMAN20138, HUMAN20141, HUMAN20143, HUMAN20137	AMPFI_05494
OG0004850	HUMAN21232	AMPFI_12227
OG0004852	HUMAN29155, HUMAN29156	AMPFI_02203, AMPFI_02204
OG0004854	HUMAN17423, HUMAN17424	AMPFI_09220
OG0004855	HUMAN13004, HUMAN13005, HUMAN13002, HUMAN13003	AMPFI_05138
OG0004856	HUMAN22862, HUMAN30262	AMPFI_08133
OG0004858	HUMAN07134	AMPFI_04485
OG0004859	HUMAN17723	AMPFI_07001
OG0004860	HUMAN23317	AMPFI_21186
OG0004861	HUMAN08822	AMPFI_14242
OG0004862	HUMAN19086, HUMAN19087	AMPFI_07100
OG0004863	HUMAN16075	AMPFI_07510
OG0004864	HUMAN02859	AMPFI_12101
OG0004865	HUMAN13042	AMPFI_20573, AMPFI_25525
OG0004866	HUMAN28719, HUMAN13833, HUMAN30179	AMPFI_18789
OG0004867	HUMAN24991, HUMAN24992, HUMAN24993, HUMAN24990, HUMAN24994	AMPFI_06982, AMPFI_08324, AMPFI_23624
OG0004868	HUMAN17048, HUMAN09007	AMPFI_16937
OG0004869	HUMAN06673	AMPFI_06152
OG0004870	HUMAN22226, HUMAN22227, HUMAN22229, HUMAN22228	AMPFI_12026
OG0004871	HUMAN07251	AMPFI_25922
OG0004872	HUMAN13810, HUMAN11015, HUMAN11016	AMPFI_13216, AMPFI_13215, AMPFI_20529
OG0004873	HUMAN12397, HUMAN12396	AMPFI_06741
OG0004874	HUMAN28387	AMPFI_25899
OG0004875	HUMAN00886, HUMAN00885	AMPFI_08200, AMPFI_05988
OG0004879	HUMAN22013	AMPFI_08418
OG0004880	HUMAN06214	AMPFI_19336
OG0004881	HUMAN21876	AMPFI_17196
OG0004882	HUMAN11368	AMPFI_11328, AMPFI_23979
OG0004883	HUMAN13191, HUMAN26606	AMPFI_02640
OG0004884	HUMAN08805, HUMAN29602	AMPFI_23984
OG0004885	HUMAN03149	AMPFI_10375
OG0004886	HUMAN07864	AMPFI_08413
OG0004887	HUMAN00785	AMPFI_11151
OG0004888	HUMAN17721, HUMAN17720, HUMAN17722	AMPFI_13557
OG0004889	HUMAN29228, HUMAN29229	AMPFI_09646
OG0004890	HUMAN13035	AMPFI_15395
OG0004891	HUMAN00745	AMPFI_02413
OG0004892	HUMAN03670, HUMAN27524, HUMAN03671	AMPFI_12844
OG0004893	HUMAN00654	AMPFI_07205
OG0004894	HUMAN29585, HUMAN23077, HUMAN24191	AMPFI_11572
OG0004895	HUMAN26754, HUMAN26753	AMPFI_08926, AMPFI_19888
OG0004896	HUMAN29483	AMPFI_11433
OG0004897	HUMAN24076, HUMAN24075	AMPFI_08573
OG0004898	HUMAN05713	AMPFI_22671
OG0004899	HUMAN30695, HUMAN23131	AMPFI_11063
OG0004900	HUMAN18227	AMPFI_10899
OG0004901	HUMAN24931	AMPFI_17441
OG0004902	HUMAN17054	AMPFI_05534
OG0004903	HUMAN14027, HUMAN14026	AMPFI_10441
OG0004904	HUMAN10420, HUMAN10417, HUMAN10419	AMPFI_19035
OG0004906	HUMAN10655	AMPFI_19154
OG0004907	HUMAN15470	AMPFI_13675, AMPFI_04014
OG0004908	HUMAN21935	AMPFI_03218
OG0004910	HUMAN01263	AMPFI_18874, AMPFI_04368
OG0004911	HUMAN20237	AMPFI_05698
OG0004913	HUMAN26739	AMPFI_25699
OG0004914	HUMAN12452, HUMAN12453	AMPFI_08609
OG0004915	HUMAN12229, HUMAN07232	AMPFI_25633
OG0004915	HUMAN12230	AMPFI_14420
OG0004916	HUMAN17880, HUMAN26045	AMPFI_25317, AMPFI_20270
OG0004917	HUMAN00471	AMPFI_25966
OG0004919	HUMAN19186	AMPFI_22764
OG0004920	HUMAN17677	AMPFI_11223
OG0004921	HUMAN00134	AMPFI_09394
OG0004922	HUMAN01865, HUMAN01863	AMPFI_06579
OG0004923	HUMAN11721, HUMAN11722, HUMAN11720	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260
OG0004924	HUMAN23139	AMPFI_05959
OG0004925	HUMAN01646	AMPFI_16804
OG0004926	HUMAN29059	AMPFI_00376
OG0004927	HUMAN08390, HUMAN18679	AMPFI_10471
OG0004928	HUMAN12518	AMPFI_10056
OG0004930	HUMAN29759, HUMAN21984, HUMAN24137	AMPFI_24794
OG0004931	HUMAN05636	AMPFI_16176
OG0004932	HUMAN19267	AMPFI_09178
OG0004934	HUMAN29168	AMPFI_14737
OG0004935	HUMAN24721	AMPFI_10473
OG0004936	HUMAN09213, HUMAN09197	AMPFI_04203
OG0004938	HUMAN15695, HUMAN15696, HUMAN15694	AMPFI_07572
OG0004939	HUMAN23691, HUMAN04300	AMPFI_24891
OG0004940	HUMAN16584, HUMAN16585	AMPFI_07448
OG0004941	HUMAN02004	AMPFI_12210
OG0004942	HUMAN16730	AMPFI_16020
OG0004944	HUMAN21444	AMPFI_02880
OG0004945	HUMAN01119, HUMAN01121, HUMAN01122	AMPFI_25261
OG0004946	HUMAN02518	AMPFI_16783
OG0004947	HUMAN23472	AMPFI_02993
OG0004948	HUMAN12800, HUMAN04292	AMPFI_23552
OG0004949	HUMAN16549	AMPFI_07404
OG0004950	HUMAN01480	AMPFI_01104
OG0004951	HUMAN29736, HUMAN29734, HUMAN29735	AMPFI_15757
OG0004952	HUMAN08308	AMPFI_18107
OG0004955	HUMAN06607	AMPFI_19217
OG0004956	HUMAN29829, HUMAN02899	AMPFI_19207
OG0004957	HUMAN18472	AMPFI_18195
OG0004958	HUMAN23521, HUMAN23523, HUMAN23522	AMPFI_02579
OG0004959	HUMAN04416	AMPFI_16851
OG0004959	HUMAN04417, HUMAN27015	AMPFI_21678
OG0004960	HUMAN09199, HUMAN09198	AMPFI_24808
OG0004961	HUMAN19601	AMPFI_13431
OG0004962	HUMAN26029	AMPFI_21202, AMPFI_22234
OG0004964	HUMAN12699, HUMAN12698	AMPFI_02938
OG0004965	HUMAN13750	AMPFI_16300, AMPFI_17081
OG0004967	HUMAN06413	AMPFI_00489
OG0004968	HUMAN11380	AMPFI_11154
OG0004969	HUMAN21857	AMPFI_00493
OG0004970	HUMAN30327, HUMAN07693	AMPFI_03401
OG0004971	HUMAN16945	AMPFI_23806
OG0004972	HUMAN10712	AMPFI_03559
OG0004973	HUMAN18460	AMPFI_20293
OG0004974	HUMAN04419	AMPFI_05795
OG0004975	HUMAN23277	AMPFI_13767, AMPFI_21780
OG0004977	HUMAN17974	AMPFI_06223
OG0004978	HUMAN30022	AMPFI_08588
OG0004979	HUMAN02806, HUMAN02808, HUMAN02807	AMPFI_09688
OG0004980	HUMAN03123, HUMAN03072	AMPFI_26053
OG0004981	HUMAN20596, HUMAN20595	AMPFI_04964
OG0004982	HUMAN29353	AMPFI_14258
OG0004983	HUMAN03516	AMPFI_15064
OG0004984	HUMAN19591, HUMAN19333, HUMAN19594, HUMAN19335	AMPFI_25614
OG0004985	HUMAN20484, HUMAN20483	AMPFI_20594, AMPFI_20593
OG0004988	HUMAN19938	AMPFI_02907
OG0004989	HUMAN04327	AMPFI_05553
OG0004990	HUMAN22240	AMPFI_09427
OG0004991	HUMAN20960	AMPFI_20163
OG0004994	HUMAN15962, HUMAN15963, HUMAN15961	AMPFI_12957, AMPFI_15635, AMPFI_00997
OG0004995	HUMAN09543, HUMAN09544, HUMAN09546	AMPFI_01011
OG0004996	HUMAN20492	AMPFI_04670, AMPFI_01816
OG0004997	HUMAN03772, HUMAN03771	AMPFI_02286
OG0004999	HUMAN04129, HUMAN07445, HUMAN04130	AMPFI_05305
OG0005000	HUMAN06921, HUMAN06922	AMPFI_06353
OG0005002	HUMAN14209, HUMAN14210, HUMAN14211	AMPFI_06863
OG0005003	HUMAN11768	AMPFI_08032
OG0005004	HUMAN18474, HUMAN29972	AMPFI_08398
OG0005005	HUMAN20277, HUMAN20276	AMPFI_09450
OG0005006	HUMAN12769	AMPFI_11080
OG0005007	HUMAN21843, HUMAN07608	AMPFI_11408
OG0005008	HUMAN23160, HUMAN23159, HUMAN11023	AMPFI_11499
OG0005009	HUMAN21318	AMPFI_12473
OG0005010	HUMAN13457, HUMAN13455, HUMAN13456	AMPFI_14613, AMPFI_14614
OG0005011	HUMAN08658, HUMAN08657	AMPFI_15318
OG0005012	HUMAN01889	AMPFI_15538
OG0005014	HUMAN19726	AMPFI_17363
OG0005038	HUMAN30525, HUMAN22584, HUMAN30524	AMPFI_21027
OG0005040	HUMAN19381	AMPFI_21488
OG0005041	HUMAN11889, HUMAN00164	AMPFI_08484
OG0005044	HUMAN05004, HUMAN13097	AMPFI_13860
OG0005045	HUMAN25556	AMPFI_21358
OG0005046	HUMAN00004, HUMAN28435, HUMAN00003	AMPFI_11261, AMPFI_09244
OG0005047	HUMAN10328	AMPFI_13077
OG0005048	HUMAN01970, HUMAN01971	AMPFI_08429
OG0005049	HUMAN20890	AMPFI_06620
OG0005050	HUMAN18648	AMPFI_07799
OG0005053	HUMAN11762	AMPFI_20121
OG0005055	HUMAN16975	AMPFI_06342
OG0005057	HUMAN25520	AMPFI_03161
OG0005058	HUMAN26910, HUMAN26911, HUMAN26909	AMPFI_02699, AMPFI_14957
OG0005059	HUMAN29338	AMPFI_21914, AMPFI_02737
OG0005060	HUMAN03602	AMPFI_00924
OG0005061	HUMAN05905	AMPFI_13286, AMPFI_24020
OG0005062	HUMAN06705, HUMAN06706, HUMAN06704	AMPFI_01339
OG0005063	HUMAN03268, HUMAN22726	AMPFI_21643
OG0005065	HUMAN22143	AMPFI_08185
OG0005066	HUMAN25748	AMPFI_18538
OG0005067	HUMAN02805	AMPFI_06227
OG0005068	HUMAN26685	AMPFI_18887
OG0005069	HUMAN10354, HUMAN10353	AMPFI_15704
OG0005071	HUMAN07686, HUMAN07685	AMPFI_03388
OG0005072	HUMAN29547, HUMAN29546	AMPFI_00383
OG0005073	HUMAN24275	AMPFI_06476
OG0005074	HUMAN30358, HUMAN30359, HUMAN30357, HUMAN28758, HUMAN30356	AMPFI_24516
OG0005075	HUMAN02884	AMPFI_08491
OG0005076	HUMAN09672	AMPFI_13565
OG0005077	HUMAN00029	AMPFI_13890
OG0005079	HUMAN09354	AMPFI_16949
OG0005080	HUMAN25864, HUMAN09254	AMPFI_09120
OG0005081	HUMAN12565	AMPFI_11429
OG0005083	HUMAN25817	AMPFI_14766
OG0005084	HUMAN19679	AMPFI_08022
OG0005086	HUMAN21034	AMPFI_13597
OG0005088	HUMAN14928	AMPFI_05930
OG0005089	HUMAN28932	AMPFI_24280
OG0005090	HUMAN21424, HUMAN21490, HUMAN10465	AMPFI_25021
OG0005091	HUMAN07508	AMPFI_11028
OG0005092	HUMAN29848	AMPFI_20735, AMPFI_16134
OG0005093	HUMAN25442	AMPFI_19590, AMPFI_20055
OG0005094	HUMAN15207	AMPFI_11689
OG0005096	HUMAN10193	AMPFI_24183
OG0005097	HUMAN20169	AMPFI_05168
OG0005098	HUMAN17838, HUMAN17837	AMPFI_02235, AMPFI_05185
OG0005099	HUMAN20122	AMPFI_05559
OG0005100	HUMAN13754	AMPFI_06838
OG0005103	HUMAN00526, HUMAN25518	AMPFI_15936
OG0005104	HUMAN11571, HUMAN11572	AMPFI_13576
OG0005105	HUMAN13301, HUMAN10689	AMPFI_10501
OG0005106	HUMAN07502	AMPFI_08909
OG0005107	HUMAN26925, HUMAN26926	AMPFI_01687, AMPFI_08427
OG0005108	HUMAN14184	AMPFI_20166
OG0005109	HUMAN06621, HUMAN06622	AMPFI_19425
OG0005110	HUMAN17916, HUMAN17915	AMPFI_01900
OG0005111	HUMAN00236, HUMAN00239	AMPFI_16304, AMPFI_20253
OG0005112	HUMAN16921	AMPFI_00097
OG0005113	HUMAN08653	AMPFI_21279, AMPFI_21394
OG0005114	HUMAN18500	AMPFI_17350
OG0005115	HUMAN02228, HUMAN29500	AMPFI_13099
OG0005116	HUMAN22044	AMPFI_17611
OG0005117	HUMAN21785, HUMAN21783	AMPFI_06331
OG0005118	HUMAN18046, HUMAN18045, HUMAN06358	AMPFI_09091
OG0005119	HUMAN08361	AMPFI_17532
OG0005120	HUMAN05492	AMPFI_02588
OG0005121	HUMAN06487	AMPFI_10900
OG0005122	HUMAN00967, HUMAN00968	AMPFI_10123
OG0005123	HUMAN24164, HUMAN03802, HUMAN24165	AMPFI_15356
OG0005124	HUMAN18707, HUMAN08754	AMPFI_09718
OG0005125	HUMAN13264	AMPFI_06966
OG0005126	HUMAN25215, HUMAN00633	AMPFI_19880
OG0005127	HUMAN05196, HUMAN05195	AMPFI_04608
OG0005129	HUMAN13576	AMPFI_15879
OG0005130	HUMAN22354, HUMAN22352	AMPFI_09648
OG0005131	HUMAN28032, HUMAN28031	AMPFI_24540
OG0005132	HUMAN25416	AMPFI_23371
OG0005133	HUMAN21399	AMPFI_22703
OG0005134	HUMAN26598	AMPFI_19445, AMPFI_04553
OG0005135	HUMAN01660	AMPFI_14708
OG0005136	HUMAN03210	AMPFI_05964
OG0005137	HUMAN00022, HUMAN00021	AMPFI_16276
OG0005138	HUMAN25803	AMPFI_24711
OG0005139	HUMAN01482	AMPFI_13761
OG0005140	HUMAN01847	AMPFI_14662
OG0005142	HUMAN23471, HUMAN23456	AMPFI_10677
OG0005143	HUMAN21848	AMPFI_20935
