Orthogroup	HUMAN	XENTR
OG0003981	HUMAN11304, HUMAN11303	XENTR07637
OG0003982	HUMAN09588, HUMAN09591, HUMAN09592, HUMAN09590, HUMAN09589	XENTR05293
OG0003982	HUMAN14908, HUMAN14910	XENTR05871
OG0003997	HUMAN23065	XENTR03284
OG0003998	HUMAN17020	XENTR13053
OG0003999	HUMAN27199, HUMAN27198	XENTR13639
OG0004000	HUMAN20817	XENTR16850
OG0004002	HUMAN02677	XENTR07505
OG0004004	HUMAN21663	XENTR09365
OG0004004	HUMAN11010	XENTR00508
OG0004005	HUMAN16556, HUMAN16557, HUMAN16560, HUMAN16558	XENTR08022
OG0004007	HUMAN01069	XENTR00335
OG0004007	HUMAN23295	XENTR12145
OG0004009	HUMAN22781	XENTR12738
OG0004009	HUMAN03273	XENTR07565
OG0004010	HUMAN23360	XENTR15365
OG0004011	HUMAN03321	XENTR09432
OG0004011	HUMAN27684	XENTR02695
OG0004012	HUMAN24339, HUMAN24338, HUMAN24337	XENTR08974
OG0004014	HUMAN18181	XENTR16545
OG0004015	HUMAN01156	XENTR07793
OG0004016	HUMAN06482	XENTR08559
OG0004017	HUMAN10876	XENTR14676
OG0004019	HUMAN16041, HUMAN16043, HUMAN16042	XENTR14133
OG0004020	HUMAN18327, HUMAN18326	XENTR03214
OG0004021	HUMAN11780, HUMAN11779	XENTR01515
OG0004022	HUMAN29670, HUMAN29669	XENTR07692
OG0004023	HUMAN27981	XENTR12549
OG0004023	HUMAN11239, HUMAN11240, HUMAN11242	XENTR09886
OG0004024	HUMAN21511, HUMAN21514	XENTR10419
OG0004025	HUMAN22133	XENTR15063
OG0004027	HUMAN06638	XENTR05193
OG0004027	HUMAN12722	XENTR01694
OG0004028	HUMAN03299	XENTR07292
OG0004029	HUMAN20668, HUMAN20667	XENTR14070
OG0004030	HUMAN10251	XENTR01775
OG0004031	HUMAN15780	XENTR02095
OG0004032	HUMAN30274	XENTR14175, XENTR14174
OG0004032	HUMAN07906	XENTR10565
OG0004033	HUMAN02667	XENTR07511
OG0004034	HUMAN09932	XENTR01478
OG0004035	HUMAN18569	XENTR18213
OG0004036	HUMAN30598	XENTR00661
OG0004037	HUMAN18538, HUMAN18540	XENTR08593
OG0004038	HUMAN14761, HUMAN14760	XENTR14795
OG0004039	HUMAN25332	XENTR14249, XENTR17899
OG0004040	HUMAN22331	XENTR03495
OG0004041	HUMAN18706	XENTR00599
OG0004042	HUMAN04449	XENTR16635
OG0004043	HUMAN25302, HUMAN25301	XENTR06092
OG0004044	HUMAN20694	XENTR01872
OG0004045	HUMAN03490	XENTR13376
OG0004046	HUMAN07172, HUMAN07174, HUMAN07173	XENTR13914
OG0004047	HUMAN13570	XENTR09809
OG0004048	HUMAN22101, HUMAN22100	XENTR08876
OG0004049	HUMAN05306	XENTR08475
OG0004049	HUMAN25326	XENTR11386
OG0004050	HUMAN20375	XENTR01327, XENTR01326
OG0004051	HUMAN17896	XENTR07177
OG0004052	HUMAN15057, HUMAN15056	XENTR14748
OG0004053	HUMAN29957, HUMAN28825	XENTR05712
OG0004053	HUMAN01839	XENTR12155
OG0004054	HUMAN08335	XENTR03843
OG0004054	HUMAN15782	XENTR02105
OG0004055	HUMAN25842	XENTR07492, XENTR07490, XENTR07491
OG0004056	HUMAN23551, HUMAN21186	XENTR16960
OG0004057	HUMAN26949	XENTR00723
OG0004058	HUMAN16633, HUMAN16632	XENTR15687
OG0004059	HUMAN15829	XENTR02089
OG0004060	HUMAN25392	XENTR10032
OG0004061	HUMAN00893, HUMAN00894	XENTR00001
OG0004062	HUMAN03560	XENTR08862
OG0004062	HUMAN24215	XENTR10337
OG0004063	HUMAN07941	XENTR04591
OG0004064	HUMAN18276, HUMAN18275	XENTR04196
OG0004065	HUMAN00215, HUMAN00216	XENTR13020
OG0004066	HUMAN14690	XENTR12212
OG0004067	HUMAN18034	XENTR14385
OG0004068	HUMAN30649, HUMAN30612	XENTR08780
OG0004069	HUMAN28854	XENTR09185
OG0004069	HUMAN09466	XENTR08526
OG0004070	HUMAN25913, HUMAN25912	XENTR11830
OG0004071	HUMAN02291	XENTR01305
OG0004071	HUMAN24781, HUMAN24782	XENTR15592
OG0004071	HUMAN29079	XENTR09667, XENTR09668
OG0004072	HUMAN13160	XENTR02752
OG0004073	HUMAN06790	XENTR11511
OG0004073	HUMAN25043	XENTR02540
OG0004074	HUMAN22236	XENTR11569
OG0004075	HUMAN10663	XENTR00982
OG0004076	HUMAN28164, HUMAN28163, HUMAN28165, HUMAN28162	XENTR13769
OG0004077	HUMAN29503, HUMAN29502	XENTR16417
OG0004078	HUMAN03624	XENTR10912
OG0004079	HUMAN22873	XENTR01034
OG0004080	HUMAN18253	XENTR04210
OG0004080	HUMAN27257	XENTR17702
OG0004081	HUMAN18386	XENTR09630
OG0004082	HUMAN18511	XENTR03276
OG0004083	HUMAN08562	XENTR09602
OG0004085	HUMAN07816	XENTR02748
OG0004086	HUMAN18693	XENTR00590
OG0004087	HUMAN17812	XENTR08763
OG0004088	HUMAN01139	XENTR12362
OG0004088	HUMAN23388	XENTR11015
OG0004089	HUMAN21587	XENTR15591
OG0004090	HUMAN06601	XENTR05223
OG0004091	HUMAN28496	XENTR04711
OG0004092	HUMAN26216	XENTR15001
OG0004092	HUMAN12524	XENTR15101
OG0004093	HUMAN27002	XENTR15684
OG0004094	HUMAN29054	XENTR14516
OG0004095	HUMAN04244, HUMAN04243	XENTR04765
OG0004096	HUMAN02141	XENTR04695
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127, HUMAN08360	XENTR14379
OG0004098	HUMAN28862	XENTR09195
OG0004098	HUMAN01104	XENTR00362
OG0004099	HUMAN16085	XENTR07018
OG0004099	HUMAN20170	XENTR03906
OG0004100	HUMAN06958	XENTR15549, XENTR15547
OG0004101	HUMAN12860	XENTR13964
OG0004102	HUMAN03466	XENTR02021
OG0004103	HUMAN19037	XENTR02995, XENTR02996
OG0004104	HUMAN14010	XENTR08622
OG0004105	HUMAN28120	XENTR00235
OG0004106	HUMAN00170	XENTR04092
OG0004107	HUMAN01954	XENTR09700
OG0004108	HUMAN03070, HUMAN03126	XENTR07571
OG0004110	HUMAN23820, HUMAN03249	XENTR18262
OG0004111	HUMAN28066, HUMAN16652	XENTR05171, XENTR05170, XENTR05169, XENTR05168
OG0004112	HUMAN01822, HUMAN01821	XENTR18035
OG0004113	HUMAN20537	XENTR11125
OG0004114	HUMAN04859, HUMAN04858, HUMAN04860	XENTR11643
OG0004115	HUMAN21493	XENTR10408
OG0004116	HUMAN05608, HUMAN05607	XENTR06030
OG0004117	HUMAN27879	XENTR06588
OG0004118	HUMAN26960	XENTR00736
OG0004119	HUMAN15237, HUMAN15236	XENTR07270
OG0004120	HUMAN03333	XENTR09438
OG0004121	HUMAN00202	XENTR08429
OG0004123	HUMAN05600	XENTR18443, XENTR02606
OG0004124	HUMAN19130	XENTR02997
OG0004124	HUMAN27894	XENTR06594
OG0004125	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506	XENTR09786
OG0004126	HUMAN05543	XENTR02624
OG0004126	HUMAN19543	XENTR17192
OG0004127	HUMAN27924	XENTR09339
OG0004128	HUMAN20446	XENTR07972
OG0004128	HUMAN16881, HUMAN16882	XENTR04126
OG0004129	HUMAN02978	XENTR05980
OG0004131	HUMAN19907, HUMAN19906	XENTR00865
OG0004132	HUMAN27969	XENTR08207
OG0004133	HUMAN18302	XENTR08580
OG0004133	HUMAN07684	XENTR08835
OG0004134	HUMAN22443	XENTR10228
OG0004135	HUMAN13193	XENTR14499
OG0004136	HUMAN02427	XENTR14548
OG0004137	HUMAN28841	XENTR05727
OG0004139	HUMAN28858	XENTR09190
OG0004139	HUMAN14285	XENTR15382
OG0004140	HUMAN11430, HUMAN11431, HUMAN11429	XENTR05945
OG0004141	HUMAN21479	XENTR07977
OG0004141	HUMAN30533	XENTR09656
OG0004142	HUMAN14999	XENTR15552
OG0004143	HUMAN28620	XENTR14330
OG0004144	HUMAN20558	XENTR10488
OG0004144	HUMAN21379	XENTR16335
OG0004145	HUMAN08310	XENTR06685
OG0004146	HUMAN07308	XENTR10320
OG0004147	HUMAN21565	XENTR18396
OG0004148	HUMAN12377	XENTR06933
OG0004149	HUMAN07609	XENTR10834
OG0004150	HUMAN20664	XENTR03403
OG0004151	HUMAN11355, HUMAN11356	XENTR00487
OG0004153	HUMAN24083	XENTR02143
OG0004154	HUMAN16602	XENTR06055
OG0004156	HUMAN21442	XENTR10996
OG0004157	HUMAN29821	XENTR18358
OG0004159	HUMAN15832, HUMAN08705	XENTR12092
OG0004159	HUMAN02665	XENTR07512
OG0004160	HUMAN00868	XENTR00315
OG0004161	HUMAN17700	XENTR09910
OG0004163	HUMAN04161, HUMAN04162, HUMAN04160	XENTR08707
OG0004164	HUMAN03236	XENTR07551
OG0004164	HUMAN23813	XENTR07533
OG0004166	HUMAN27687	XENTR02693
OG0004167	HUMAN04738	XENTR11620
OG0004168	HUMAN11718	XENTR07704
OG0004169	HUMAN13644	XENTR16574
OG0004170	HUMAN15967	XENTR12679
OG0004171	HUMAN15518	XENTR11673
OG0004172	HUMAN04361	XENTR09863
OG0004174	HUMAN28907, HUMAN28908	XENTR05736
OG0004175	HUMAN23276, HUMAN23275	XENTR11020
OG0004176	HUMAN22859, HUMAN22860	XENTR01051
OG0004178	HUMAN30555, HUMAN30556	XENTR17208
OG0004179	HUMAN10496, HUMAN10497	XENTR12520
OG0004179	HUMAN12064, HUMAN12065, HUMAN12066, HUMAN12169	XENTR09133
OG0004180	HUMAN27280	XENTR17753
OG0004180	HUMAN18278	XENTR17078
OG0004181	HUMAN22409	XENTR05491
OG0004182	HUMAN19435	XENTR11405
OG0004183	HUMAN07292, HUMAN07291	XENTR10310
OG0004184	HUMAN02697	XENTR07501
OG0004185	HUMAN01862, HUMAN20490	XENTR07973
OG0004186	HUMAN08997, HUMAN08995	XENTR14918
OG0004186	HUMAN02715	XENTR07489
OG0004187	HUMAN11528	XENTR07777
OG0004187	HUMAN08193, HUMAN08194	XENTR12420, XENTR19105
OG0004188	HUMAN08423, HUMAN08422	XENTR09043
OG0004189	HUMAN12201	XENTR04045
OG0004189	HUMAN07399	XENTR00785
OG0004190	HUMAN12134, HUMAN12135, HUMAN12136, HUMAN12137, HUMAN12133	XENTR07315
OG0004197	HUMAN17924	XENTR07183
OG0004197	HUMAN26082, HUMAN26080, HUMAN26083	XENTR03350
OG0004199	HUMAN24138, HUMAN24139	XENTR17789, XENTR13187, XENTR13188, XENTR13189, XENTR17788, XENTR13185, XENTR13186, XENTR01600
OG0004200	HUMAN01993	XENTR19150
OG0004200	HUMAN05752, HUMAN19370, HUMAN19369	XENTR07140
OG0004214	HUMAN24477	XENTR02140
OG0004215	HUMAN12295, HUMAN12294, HUMAN12293	XENTR11110
OG0004216	HUMAN20287	XENTR16489
OG0004217	HUMAN22836	XENTR12749
OG0004218	HUMAN27915	XENTR09333
OG0004219	HUMAN17843, HUMAN17842	XENTR05410
OG0004220	HUMAN28630	XENTR19132
OG0004222	HUMAN08455	XENTR03863
OG0004223	HUMAN05023	XENTR11343
OG0004225	HUMAN06624, HUMAN06623	XENTR05236
OG0004225	HUMAN27310	XENTR01889
OG0004226	HUMAN08493	XENTR12961
OG0004227	HUMAN00825	XENTR09239
OG0004228	HUMAN27429	XENTR03636
OG0004229	HUMAN03153	XENTR09293
OG0004230	HUMAN05581	XENTR06029, XENTR18693
OG0004231	HUMAN13253	XENTR07588
OG0004232	HUMAN22434	XENTR14755
OG0004234	HUMAN18015, HUMAN18014	XENTR06240
OG0004235	HUMAN12116	XENTR07323
OG0004236	HUMAN16992	XENTR09087
OG0004237	HUMAN22943	XENTR03566
OG0004238	HUMAN24523	XENTR02118
OG0004239	HUMAN18995	XENTR02464
OG0004240	HUMAN18710	XENTR14102
OG0004241	HUMAN07668	XENTR07243
OG0004242	HUMAN14962	XENTR10644
OG0004243	HUMAN12837	XENTR02756
OG0004244	HUMAN27048	XENTR15972
OG0004245	HUMAN03723, HUMAN03722, HUMAN07043	XENTR13102
OG0004246	HUMAN12879, HUMAN12881	XENTR10841
OG0004247	HUMAN05733	XENTR05707
OG0004248	HUMAN18975	XENTR02442
OG0004249	HUMAN22546	XENTR14714
OG0004250	HUMAN08579	XENTR06656
OG0004251	HUMAN01265	XENTR04013
OG0004252	HUMAN25401, HUMAN25402, HUMAN25400	XENTR01265
OG0004253	HUMAN10905	XENTR14684
OG0004253	HUMAN26337	XENTR07125
OG0004254	HUMAN27698	XENTR02285
OG0004255	HUMAN20924	XENTR08386
OG0004257	HUMAN17628	XENTR00860
OG0004258	HUMAN19337	XENTR15149
OG0004259	HUMAN09749	XENTR05280
OG0004260	HUMAN09461, HUMAN09462	XENTR08524
OG0004261	HUMAN13774	XENTR17138
OG0004262	HUMAN08768, HUMAN08767, HUMAN08769	XENTR03026
OG0004263	HUMAN17547, HUMAN17546	XENTR18355
OG0004264	HUMAN03533	XENTR11427
OG0004264	HUMAN27752, HUMAN27751, HUMAN27750	XENTR02228
OG0004265	HUMAN01336	XENTR01292
OG0004266	HUMAN07181	XENTR13919
OG0004267	HUMAN06039	XENTR16646
OG0004268	HUMAN15199, HUMAN15201	XENTR16315
OG0004269	HUMAN03613	XENTR08648
OG0004270	HUMAN01652	XENTR15859
OG0004271	HUMAN26827	XENTR02370
OG0004272	HUMAN23571	XENTR04240
OG0004273	HUMAN12115, HUMAN12114	XENTR07324
OG0004274	HUMAN11120	XENTR00473
OG0004275	HUMAN06232	XENTR02366
OG0004275	HUMAN21152, HUMAN21151	XENTR11914
OG0004276	HUMAN28195	XENTR15736
OG0004277	HUMAN29963	XENTR14387
OG0004278	HUMAN28639	XENTR18016, XENTR18015
OG0004279	HUMAN28927	XENTR14989
OG0004280	HUMAN13148	XENTR10748
OG0004281	HUMAN21313	XENTR18517
OG0004281	HUMAN21314	XENTR18518
OG0004282	HUMAN00466	XENTR04076
OG0004283	HUMAN22365	XENTR03463
OG0004284	HUMAN22289	XENTR12171, XENTR15187
OG0004285	HUMAN24318, HUMAN24317, HUMAN24319	XENTR08748
OG0004286	HUMAN26392	XENTR03668
OG0004287	HUMAN08350	XENTR14573
OG0004288	HUMAN23255	XENTR13701
OG0004289	HUMAN08406	XENTR09034
OG0004290	HUMAN11088, HUMAN11089	XENTR09552
OG0004290	HUMAN26173	XENTR12944
OG0004291	HUMAN02664	XENTR07498
OG0004292	HUMAN18016, HUMAN18018, HUMAN18017	XENTR16091
OG0004295	HUMAN14256	XENTR10638
OG0004296	HUMAN22583, HUMAN22582	XENTR04332
OG0004297	HUMAN24896	XENTR11758
OG0004298	HUMAN05125, HUMAN05123, HUMAN05124	XENTR15631, XENTR15632
OG0004299	HUMAN05108	XENTR16510
OG0004300	HUMAN28866	XENTR04840
OG0004301	HUMAN04644	XENTR16663
OG0004302	HUMAN23334	XENTR16178
OG0004303	HUMAN18307	XENTR15590
OG0004304	HUMAN07403, HUMAN07402, HUMAN07400, HUMAN07401	XENTR00786
OG0004305	HUMAN14140	XENTR13288
OG0004306	HUMAN24566, HUMAN24565	XENTR02165, XENTR02164
OG0004307	HUMAN13513	XENTR09783
OG0004308	HUMAN30057	XENTR00676
OG0004309	HUMAN03042	XENTR16255
OG0004310	HUMAN01879, HUMAN01878	XENTR12153
OG0004310	HUMAN15096, HUMAN15095	XENTR08109
OG0004311	HUMAN15083	XENTR08099
OG0004311	HUMAN09966	XENTR13869
OG0004312	HUMAN01959	XENTR06276
OG0004314	HUMAN02115	XENTR03952
OG0004314	HUMAN29290, HUMAN29291	XENTR14943
OG0004315	HUMAN03740, HUMAN03739	XENTR10505
OG0004316	HUMAN26704, HUMAN21828	XENTR00291
OG0004317	HUMAN07353	XENTR06347
OG0004318	HUMAN13522	XENTR13838
OG0004319	HUMAN04163	XENTR12729
OG0004319	HUMAN27066	XENTR16401
OG0004321	HUMAN03148	XENTR09288
OG0004322	HUMAN24558	XENTR02157
OG0004324	HUMAN19248	XENTR13333
OG0004325	HUMAN17229	XENTR01927
OG0004326	HUMAN27157, HUMAN27158	XENTR13113, XENTR13114
OG0004327	HUMAN05117, HUMAN05116	XENTR14732
OG0004328	HUMAN18966, HUMAN18965	XENTR02447
OG0004330	HUMAN08424	XENTR09044
OG0004331	HUMAN08295	XENTR06669
OG0004332	HUMAN05580	XENTR06028
OG0004333	HUMAN28274	XENTR05026
OG0004335	HUMAN22919	XENTR13834
OG0004336	HUMAN11187, HUMAN11186, HUMAN11185	XENTR16521
OG0004336	HUMAN28035	XENTR05131
OG0004336	HUMAN18807	XENTR18211
OG0004337	HUMAN01473	XENTR18995
OG0004338	HUMAN05208	XENTR09719
OG0004341	HUMAN13188, HUMAN13187	XENTR16678
OG0004342	HUMAN22854, HUMAN22853	XENTR01054
OG0004343	HUMAN03765, HUMAN03766	XENTR02018
OG0004344	HUMAN30235, HUMAN30231, HUMAN30232	XENTR10220
OG0004345	HUMAN29416	XENTR06180
OG0004346	HUMAN01204	XENTR00433
OG0004347	HUMAN19877	XENTR14829
OG0004347	HUMAN26338	XENTR07124
OG0004348	HUMAN29749	XENTR02314
OG0004349	HUMAN08332, HUMAN08333	XENTR02391
OG0004350	HUMAN25142	XENTR03571
OG0004351	HUMAN05858	XENTR16067
OG0004352	HUMAN18365, HUMAN18370	XENTR09638
OG0004353	HUMAN05861	XENTR16070
OG0004354	HUMAN19964	XENTR04545
OG0004355	HUMAN20522	XENTR07976
OG0004355	HUMAN06764	XENTR10102
OG0004356	HUMAN21882	XENTR06247
OG0004357	HUMAN17377	XENTR08914, XENTR01920
OG0004358	HUMAN20549	XENTR11117
OG0004359	HUMAN29937	XENTR06807
OG0004360	HUMAN02590	XENTR12875
OG0004361	HUMAN02280	XENTR01312
OG0004362	HUMAN12669	XENTR12262
OG0004362	HUMAN20594	XENTR01742
OG0004363	HUMAN23093	XENTR04903
OG0004364	HUMAN16782, HUMAN16785	XENTR11370
OG0004365	HUMAN09827, HUMAN09826, HUMAN09828, HUMAN09829	XENTR12130
OG0004366	HUMAN11404	XENTR00500
OG0004367	HUMAN25086, HUMAN25087, HUMAN25088	XENTR18829
OG0004368	HUMAN02041	XENTR03944
OG0004368	HUMAN24846	XENTR15526
OG0004369	HUMAN29479	XENTR11040
OG0004370	HUMAN26663	XENTR15518
OG0004371	HUMAN16768	XENTR18083
OG0004373	HUMAN00854	XENTR00323
OG0004374	HUMAN13158	XENTR16529
OG0004375	HUMAN09491	XENTR08120
OG0004376	HUMAN26330	XENTR07129
OG0004376	HUMAN19958	XENTR04540
OG0004377	HUMAN28605	XENTR06554
OG0004378	HUMAN11677, HUMAN11679, HUMAN11678	XENTR04941
OG0004379	HUMAN15965	XENTR12677
OG0004380	HUMAN06115	XENTR19120
OG0004381	HUMAN01741	XENTR18220
OG0004382	HUMAN23495	XENTR05834
OG0004383	HUMAN08351	XENTR10950, XENTR10949
OG0004384	HUMAN02637, HUMAN02638, HUMAN02636	XENTR05103
OG0004385	HUMAN29342	XENTR07729
OG0004386	HUMAN19947	XENTR04532
OG0004388	HUMAN25589	XENTR07992
OG0004389	HUMAN00922	XENTR00308
OG0004390	HUMAN02227	XENTR09925
OG0004391	HUMAN22998	XENTR05650
OG0004391	HUMAN23755	XENTR04998
OG0004392	HUMAN03189	XENTR08920
OG0004393	HUMAN03571	XENTR08850
OG0004394	HUMAN30076, HUMAN25176	XENTR14178
OG0004395	HUMAN06742	XENTR10110
OG0004396	HUMAN00392, HUMAN00394, HUMAN00393	XENTR16480
OG0004397	HUMAN15239	XENTR07268
OG0004397	HUMAN13820	XENTR15098
OG0004398	HUMAN25746	XENTR01613
OG0004399	HUMAN20481, HUMAN20480	XENTR02783
OG0004399	HUMAN20364	XENTR01338
OG0004400	HUMAN13800	XENTR04523, XENTR04524
OG0004401	HUMAN30275, HUMAN07787	XENTR00790
OG0004403	HUMAN09951, HUMAN09950	XENTR12123
OG0004404	HUMAN09714	XENTR05022
OG0004405	HUMAN30602, HUMAN30601, HUMAN30590	XENTR01271
OG0004406	HUMAN04951, HUMAN04950	XENTR12792
OG0004406	HUMAN08313	XENTR06682
OG0004407	HUMAN08685	XENTR11714
OG0004408	HUMAN05224	XENTR14283
OG0004409	HUMAN06237, HUMAN06235, HUMAN06234, HUMAN06236, HUMAN21149	XENTR11912
OG0004409	HUMAN06233	XENTR02365
OG0004413	HUMAN20485	XENTR04845
OG0004414	HUMAN05744, HUMAN05743	XENTR10946
OG0004415	HUMAN27786	XENTR10485
OG0004417	HUMAN01111	XENTR00369
OG0004418	HUMAN23600	XENTR03415
OG0004419	HUMAN17223, HUMAN17224, HUMAN17222	XENTR01954
OG0004420	HUMAN00120	XENTR04098
OG0004421	HUMAN20973	XENTR07029
OG0004422	HUMAN09643	XENTR11234
OG0004422	HUMAN23503	XENTR05843
OG0004423	HUMAN24585	XENTR08365
OG0004424	HUMAN20451	XENTR11298
OG0004425	HUMAN20710	XENTR17641
OG0004425	HUMAN12647	XENTR12250
OG0004426	HUMAN08417	XENTR09040
OG0004427	HUMAN17506	XENTR14360
OG0004432	HUMAN03015, HUMAN03014, HUMAN03013, HUMAN03010	XENTR13059
OG0004432	HUMAN18104, HUMAN18105	XENTR08215
OG0004433	HUMAN26519	XENTR05339, XENTR05340
OG0004433	HUMAN26524	XENTR12387
OG0004433	HUMAN17553, HUMAN17552	XENTR18900
OG0004435	HUMAN09102, HUMAN09078	XENTR13617, XENTR13616, XENTR17657, XENTR17658, XENTR17659
OG0004460	HUMAN02348	XENTR13298
OG0004461	HUMAN06949	XENTR17329
OG0004461	HUMAN25050	XENTR02533
OG0004462	HUMAN07884	XENTR02713
OG0004463	HUMAN07198	XENTR04529
OG0004463	HUMAN12013	XENTR14681
OG0004465	HUMAN25551	XENTR03018
OG0004467	HUMAN07304	XENTR10318, XENTR06318
OG0004468	HUMAN04543	XENTR14274
OG0004471	HUMAN17967, HUMAN17970, HUMAN17969	XENTR00144
OG0004472	HUMAN26987	XENTR00749, XENTR00750
OG0004474	HUMAN00075, HUMAN00078, HUMAN00076	XENTR12032
OG0004475	HUMAN06062	XENTR05597
OG0004476	HUMAN07423	XENTR00796
OG0004477	HUMAN09841	XENTR10053
OG0004478	HUMAN11200	XENTR09560
OG0004479	HUMAN13760	XENTR07670
OG0004480	HUMAN19565	XENTR16993
OG0004481	HUMAN09377, HUMAN09376	XENTR01473
OG0004482	HUMAN20680	XENTR10601
OG0004483	HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284	XENTR17280
OG0004484	HUMAN00032	XENTR11603
OG0004485	HUMAN05734	XENTR05708
OG0004487	HUMAN22433	XENTR05509, XENTR05510, XENTR05511
OG0004488	HUMAN09530	XENTR17026
OG0004489	HUMAN20466, HUMAN20464	XENTR16138
OG0004490	HUMAN16009, HUMAN16010, HUMAN16008	XENTR11487
OG0004491	HUMAN15224	XENTR07277
OG0004492	HUMAN03895	XENTR11376
OG0004493	HUMAN00735	XENTR12768
OG0004494	HUMAN10686	XENTR00973, XENTR00972
OG0004495	HUMAN01257	XENTR04018
OG0004496	HUMAN21326	XENTR12973
OG0004497	HUMAN11496	XENTR14301
OG0004498	HUMAN21502, HUMAN21503	XENTR10412
OG0004499	HUMAN02497	XENTR05546
OG0004499	HUMAN08698, HUMAN08697	XENTR11717
OG0004500	HUMAN27616	XENTR10700, XENTR10699
OG0004502	HUMAN00324	XENTR17400, XENTR17398, XENTR17399
OG0004503	HUMAN22764	XENTR14221
OG0004505	HUMAN17948	XENTR01116, XENTR01117
OG0004506	HUMAN13338, HUMAN13340	XENTR13727
OG0004507	HUMAN23621	XENTR03425
OG0004508	HUMAN02515, HUMAN02369	XENTR02525, XENTR02524
OG0004509	HUMAN02069	XENTR03935
OG0004510	HUMAN29607	XENTR03962
OG0004511	HUMAN19795	XENTR00822
OG0004511	HUMAN12268	XENTR10201
OG0004512	HUMAN09321	XENTR03832
OG0004513	HUMAN07254	XENTR01189
OG0004514	HUMAN20024	XENTR00881
OG0004515	HUMAN03769, HUMAN03768, HUMAN03770	XENTR02016
OG0004516	HUMAN13122	XENTR04054
OG0004517	HUMAN13286, HUMAN13288, HUMAN13287	XENTR13124
OG0004518	HUMAN29301	XENTR07756
OG0004519	HUMAN21150	XENTR11913
OG0004520	HUMAN22045	XENTR09651
OG0004522	HUMAN24510	XENTR02122
OG0004522	HUMAN25206	XENTR05757
OG0004523	HUMAN01827, HUMAN01829	XENTR18329
OG0004524	HUMAN20054	XENTR04778
OG0004525	HUMAN01279	XENTR09291
OG0004527	HUMAN01091	XENTR00456
OG0004528	HUMAN11777	XENTR01514
OG0004529	HUMAN25204, HUMAN25205	XENTR05758
OG0004530	HUMAN30172	XENTR14376
OG0004530	HUMAN29605	XENTR03964
OG0004531	HUMAN29624	XENTR11135
OG0004532	HUMAN10136	XENTR11080
OG0004533	HUMAN09658	XENTR11245
OG0004533	HUMAN14386	XENTR16773
OG0004534	HUMAN07572, HUMAN07573	XENTR13192
OG0004535	HUMAN15448	XENTR12654
OG0004537	HUMAN24791, HUMAN29314	XENTR07746
OG0004538	HUMAN08632, HUMAN08631	XENTR11687
OG0004539	HUMAN16954	XENTR06560
OG0004539	HUMAN08753, HUMAN08752	XENTR11278
OG0004540	HUMAN27283, HUMAN27284	XENTR01878
OG0004542	HUMAN20251	XENTR01276
OG0004543	HUMAN12485	XENTR13966, XENTR13965
OG0004544	HUMAN21132	XENTR14557
OG0004545	HUMAN23453, HUMAN23452	XENTR05802
OG0004546	HUMAN24897	XENTR11757
OG0004547	HUMAN07051	XENTR10791
OG0004547	HUMAN21061	XENTR06018
OG0004548	HUMAN02262, HUMAN02263	XENTR11954
OG0004549	HUMAN04224	XENTR17964, XENTR17963
OG0004550	HUMAN07015	XENTR08942
OG0004551	HUMAN10195	XENTR13993
OG0004552	HUMAN11941, HUMAN11943, HUMAN11942	XENTR18114
OG0004553	HUMAN29639	XENTR04020
OG0004554	HUMAN16601	XENTR06056
OG0004555	HUMAN24447	XENTR08168
OG0004556	HUMAN10849	XENTR14968
OG0004557	HUMAN18475	XENTR03173
OG0004558	HUMAN00434	XENTR17229, XENTR19018
OG0004559	HUMAN13594	XENTR09793
OG0004560	HUMAN17616	XENTR08583
OG0004561	HUMAN21836	XENTR09028
OG0004563	HUMAN19929	XENTR04438
OG0004564	HUMAN02717	XENTR08998
OG0004565	HUMAN02521, HUMAN02520	XENTR07621
OG0004566	HUMAN27617	XENTR15836
OG0004566	HUMAN13773	XENTR04511
OG0004567	HUMAN16616	XENTR13930
OG0004568	HUMAN08468	XENTR03875
OG0004569	HUMAN19797, HUMAN19796	XENTR00817
OG0004570	HUMAN16933	XENTR01634
OG0004570	HUMAN08425	XENTR09045
OG0004571	HUMAN02981	XENTR02902
OG0004572	HUMAN27925	XENTR09340
OG0004573	HUMAN12408	XENTR04046
OG0004574	HUMAN06851	XENTR07069
OG0004574	HUMAN04266	XENTR17501
OG0004576	HUMAN23863	XENTR08967
OG0004576	HUMAN22099, HUMAN22098, HUMAN03755	XENTR08877
OG0004577	HUMAN07984	XENTR13602
OG0004578	HUMAN29379	XENTR06163
OG0004579	HUMAN06948, HUMAN06947	XENTR17330
OG0004580	HUMAN00089	XENTR12038, XENTR12039
OG0004581	HUMAN30254	XENTR13391
OG0004582	HUMAN01491, HUMAN23318	XENTR02772
OG0004583	HUMAN25613	XENTR07476
OG0004584	HUMAN25317	XENTR11392
OG0004585	HUMAN13729, HUMAN13727	XENTR07684
OG0004586	HUMAN27177, HUMAN27176, HUMAN27175, HUMAN27174, HUMAN27179	XENTR05330, XENTR16421, XENTR15195, XENTR18074, XENTR05329
OG0004587	HUMAN22944, HUMAN22945	XENTR03565, XENTR03564
