Orthogroup	HUMAN	APOSJ_ok
OG0004174	HUMAN28907, HUMAN28908	APOSJ_18373, APOSJ_18369, APOSJ_18372, APOSJ_50665, APOSJ_18371, APOSJ_18365, APOSJ_18370, APOSJ_56083, APOSJ_18367, APOSJ_18368, APOSJ_56082
OG0004176	HUMAN22859, HUMAN22860	APOSJ_31398, APOSJ_31399
OG0004178	HUMAN30555, HUMAN30556	APOSJ_00181, APOSJ_00182
OG0004179	HUMAN10496, HUMAN10497, HUMAN12064, HUMAN12065, HUMAN12066, HUMAN12169	APOSJ_03859
OG0004180	HUMAN27280, HUMAN18278, HUMAN27279	APOSJ_30579, APOSJ_30578
OG0004181	HUMAN22409	APOSJ_35918, APOSJ_35919
OG0004182	HUMAN19435	APOSJ_28808, APOSJ_10411
OG0004183	HUMAN07292, HUMAN07291	APOSJ_05371
OG0004184	HUMAN02697	APOSJ_47177, APOSJ_39370
OG0004185	HUMAN01862, HUMAN20490	APOSJ_41979, APOSJ_49424, APOSJ_36097, APOSJ_49425, APOSJ_36100, APOSJ_49422, APOSJ_36096, APOSJ_49423, APOSJ_36099, APOSJ_36095, APOSJ_36094, APOSJ_36098, APOSJ_49426, APOSJ_36093, APOSJ_36092
OG0004186	HUMAN08997, HUMAN08995, HUMAN02715	APOSJ_13580
OG0004187	HUMAN11528, HUMAN08193, HUMAN08194	APOSJ_45565
OG0004188	HUMAN08423, HUMAN08422	APOSJ_58128, APOSJ_02500, APOSJ_02502, APOSJ_02501
OG0004214	HUMAN24477	APOSJ_20331, APOSJ_57526, APOSJ_24641, APOSJ_57525, APOSJ_17823, APOSJ_57524, APOSJ_17822, APOSJ_02899, APOSJ_17821, APOSJ_20332, APOSJ_57523, APOSJ_08722, APOSJ_32980, APOSJ_32979
OG0004215	HUMAN12295, HUMAN12294, HUMAN12293	APOSJ_02006, APOSJ_02007, APOSJ_12289, APOSJ_02005
OG0004216	HUMAN20287	APOSJ_12090, APOSJ_10918, APOSJ_12092, APOSJ_12094, APOSJ_12093
OG0004217	HUMAN22836	APOSJ_38534, APOSJ_38531, APOSJ_41385, APOSJ_38532
OG0004218	HUMAN27915	APOSJ_08748
OG0004219	HUMAN17843, HUMAN17842	APOSJ_02049, APOSJ_59197, APOSJ_59196, APOSJ_59195
OG0004220	HUMAN28630	APOSJ_55157, APOSJ_23051
OG0004222	HUMAN08455	APOSJ_45333, APOSJ_45332, APOSJ_51206, APOSJ_45339, APOSJ_51207, APOSJ_51211, APOSJ_45334, APOSJ_45336
OG0004223	HUMAN05025, HUMAN05023	APOSJ_02983
OG0004225	HUMAN06624, HUMAN06623, HUMAN27310	APOSJ_43476, APOSJ_06200
OG0004226	HUMAN08493	APOSJ_55907, APOSJ_48839, APOSJ_55912, APOSJ_55908, APOSJ_55910
OG0004227	HUMAN00825	APOSJ_04016, APOSJ_04014, APOSJ_04017, APOSJ_04015
OG0004229	HUMAN03153	APOSJ_13672
OG0004230	HUMAN05581	APOSJ_35640
OG0004231	HUMAN13253	APOSJ_13654
OG0004232	HUMAN22434	APOSJ_13650, APOSJ_55643, APOSJ_13653, APOSJ_56259, APOSJ_13651
OG0004233	HUMAN00119	APOSJ_09043, APOSJ_09044
OG0004234	HUMAN18015, HUMAN18014	APOSJ_07834, APOSJ_61770, APOSJ_16301, APOSJ_07833, APOSJ_10112, APOSJ_07832, APOSJ_07828, APOSJ_07830, APOSJ_07831, APOSJ_61771
OG0004235	HUMAN12116	APOSJ_47650
OG0004236	HUMAN16992	APOSJ_08973, APOSJ_08972, APOSJ_57202
OG0004237	HUMAN22943	APOSJ_14261
OG0004238	HUMAN24523	APOSJ_60837, APOSJ_63291, APOSJ_29007
OG0004239	HUMAN18995	APOSJ_53430, APOSJ_53429, APOSJ_53433, APOSJ_53432, APOSJ_63234, APOSJ_53431
OG0004240	HUMAN18709, HUMAN04795, HUMAN18710	APOSJ_06645, APOSJ_06646
OG0004241	HUMAN07668	APOSJ_05501, APOSJ_05500, APOSJ_05499, APOSJ_05504, APOSJ_25697, APOSJ_25722, APOSJ_05502, APOSJ_05505, APOSJ_50433, APOSJ_05503
OG0004243	HUMAN12837	APOSJ_56942
OG0004244	HUMAN21470, HUMAN21469	APOSJ_33632, APOSJ_33631, APOSJ_33630
OG0004245	HUMAN03723, HUMAN03722, HUMAN07043	APOSJ_13915, APOSJ_13916
OG0004246	HUMAN12879, HUMAN12881	APOSJ_35916, APOSJ_35917
OG0004247	HUMAN05733	APOSJ_00766
OG0004248	HUMAN18975	APOSJ_37110, APOSJ_58250, APOSJ_32234, APOSJ_37111, APOSJ_37112, APOSJ_30287
OG0004249	HUMAN22546	APOSJ_41833, APOSJ_41834
OG0004251	HUMAN01265	APOSJ_15522, APOSJ_15523
OG0004252	HUMAN25401, HUMAN25402, HUMAN25400	APOSJ_42187, APOSJ_03029, APOSJ_42188, APOSJ_03028, APOSJ_64630, APOSJ_42185, APOSJ_64632, APOSJ_64627
OG0004253	HUMAN10905, HUMAN26337	APOSJ_20071, APOSJ_20074, APOSJ_20072, APOSJ_20073
OG0004254	HUMAN27698	APOSJ_48800
OG0004255	HUMAN20924	APOSJ_03997, APOSJ_24781, APOSJ_13373, APOSJ_03998, APOSJ_03995, APOSJ_56904, APOSJ_04001, APOSJ_03999, APOSJ_04000, APOSJ_56875
OG0004257	HUMAN17628	APOSJ_46277, APOSJ_22093, APOSJ_46278
OG0004258	HUMAN19337, HUMAN19336, HUMAN19590	APOSJ_34700, APOSJ_34699
OG0004259	HUMAN09749	APOSJ_46164
OG0004260	HUMAN09461, HUMAN09462	APOSJ_26627, APOSJ_26628, APOSJ_26632, APOSJ_30733, APOSJ_36864, APOSJ_26629, APOSJ_36865, APOSJ_59311, APOSJ_26630, APOSJ_59295, APOSJ_26631, APOSJ_36863, APOSJ_36862
OG0004261	HUMAN13774	APOSJ_02868, APOSJ_02867, APOSJ_02869, APOSJ_02870
OG0004262	HUMAN08768, HUMAN08767, HUMAN08769	APOSJ_50876, APOSJ_50878
OG0004263	HUMAN17547, HUMAN17546	APOSJ_30040, APOSJ_30037, APOSJ_30038
OG0004264	HUMAN03533, HUMAN27752, HUMAN27751, HUMAN27750	APOSJ_48793
OG0004265	HUMAN01336	APOSJ_02351, APOSJ_29353, APOSJ_29349, APOSJ_29354, APOSJ_29352, APOSJ_29351, APOSJ_16013, APOSJ_29350, APOSJ_29348
OG0004267	HUMAN06039, HUMAN03918	APOSJ_62461, APOSJ_62460
OG0004268	HUMAN15199, HUMAN15201	APOSJ_17745, APOSJ_46152, APOSJ_16921, APOSJ_24703, APOSJ_56905, APOSJ_46151, APOSJ_17746, APOSJ_17743, APOSJ_56906, APOSJ_46147
OG0004269	HUMAN03613	APOSJ_26849
OG0004270	HUMAN01652	APOSJ_56363, APOSJ_14578
OG0004271	HUMAN26827	APOSJ_52454, APOSJ_64171
OG0004272	HUMAN23571	APOSJ_30712
OG0004273	HUMAN12115, HUMAN12114	APOSJ_05593, APOSJ_05595, APOSJ_05597, APOSJ_05596, APOSJ_05594, APOSJ_05592
OG0004274	HUMAN11120	APOSJ_39749, APOSJ_39745, APOSJ_39746, APOSJ_39747, APOSJ_48323, APOSJ_48318
OG0004275	HUMAN06232, HUMAN21152, HUMAN21151	APOSJ_49270, APOSJ_39918
OG0004277	HUMAN29963	APOSJ_06862, APOSJ_06864, APOSJ_06863, APOSJ_06861
OG0004278	HUMAN28639	APOSJ_25642, APOSJ_25639, APOSJ_48824, APOSJ_04148, APOSJ_48819, APOSJ_25640
OG0004279	HUMAN28927	APOSJ_05513, APOSJ_34392, APOSJ_53404, APOSJ_05510, APOSJ_05514, APOSJ_05511, APOSJ_53405, APOSJ_53406, APOSJ_05509, APOSJ_63080
OG0004281	HUMAN21313	APOSJ_26617
OG0004281	HUMAN21314	APOSJ_05674
OG0004282	HUMAN00466	APOSJ_10756
OG0004283	HUMAN22365	APOSJ_38360, APOSJ_47562, APOSJ_18818
OG0004284	HUMAN22289	APOSJ_05498, APOSJ_34344
OG0004285	HUMAN24318, HUMAN24317, HUMAN24319	APOSJ_39575, APOSJ_39572, APOSJ_39573, APOSJ_47529, APOSJ_39576, APOSJ_47530
OG0004286	HUMAN26392	APOSJ_08505, APOSJ_31523, APOSJ_31521, APOSJ_08506, APOSJ_08504, APOSJ_31522, APOSJ_31524
OG0004288	HUMAN23255	APOSJ_13285, APOSJ_46655, APOSJ_46656
OG0004289	HUMAN08406	APOSJ_49583, APOSJ_49584
OG0004290	HUMAN11088, HUMAN11089, HUMAN26173	APOSJ_19375
OG0004291	HUMAN02664	APOSJ_44191, APOSJ_44190, APOSJ_44192
OG0004292	HUMAN18016, HUMAN18018, HUMAN18017	APOSJ_39213, APOSJ_39212, APOSJ_45311, APOSJ_39211, APOSJ_39214, APOSJ_39215, APOSJ_39216, APOSJ_39210, APOSJ_64722
OG0004294	HUMAN04148, HUMAN04149, HUMAN02311, HUMAN02310	APOSJ_27622, APOSJ_42083, APOSJ_27624, APOSJ_27623
OG0004295	HUMAN14256	APOSJ_47074, APOSJ_54516, APOSJ_54514, APOSJ_47073
OG0004296	HUMAN22583, HUMAN22582	APOSJ_22554, APOSJ_22553
OG0004297	HUMAN24896	APOSJ_22517, APOSJ_22516, APOSJ_22518
OG0004298	HUMAN05125, HUMAN05123, HUMAN05124	APOSJ_63519, APOSJ_63520, APOSJ_20797, APOSJ_58640, APOSJ_03555, APOSJ_20804
OG0004299	HUMAN22961, HUMAN05108, HUMAN22962	APOSJ_51105
OG0004300	HUMAN28866, HUMAN28867	APOSJ_51781, APOSJ_51782, APOSJ_51783, APOSJ_53981, APOSJ_51786, APOSJ_51784, APOSJ_51785
OG0004301	HUMAN04644	APOSJ_09439, APOSJ_09438
OG0004302	HUMAN23334	APOSJ_24435, APOSJ_24434
OG0004303	HUMAN18308, HUMAN18307	APOSJ_25759, APOSJ_25760
OG0004304	HUMAN07403, HUMAN07402, HUMAN07400, HUMAN07401	APOSJ_04217
OG0004305	HUMAN14140	APOSJ_42738, APOSJ_42737
OG0004306	HUMAN24566, HUMAN24565	APOSJ_59910
OG0004307	HUMAN13513	APOSJ_11587, APOSJ_11586
OG0004308	HUMAN30057	APOSJ_45570, APOSJ_45566, APOSJ_45567, APOSJ_29960, APOSJ_45568, APOSJ_45571, APOSJ_45569, APOSJ_18006
OG0004310	HUMAN01879, HUMAN01878, HUMAN15096, HUMAN15095	APOSJ_01689
OG0004311	HUMAN15083, HUMAN09966	APOSJ_05007
OG0004312	HUMAN01959	APOSJ_35494, APOSJ_54590, APOSJ_62061, APOSJ_35495, APOSJ_39999, APOSJ_35493, APOSJ_39998, APOSJ_15672, APOSJ_44374, APOSJ_40000, APOSJ_63055
OG0004314	HUMAN02115, HUMAN29290, HUMAN29291	APOSJ_00039
OG0004315	HUMAN03740, HUMAN03739	APOSJ_14022, APOSJ_14026, APOSJ_14025, APOSJ_14023, APOSJ_14029, APOSJ_14027, APOSJ_22837, APOSJ_59550
OG0004316	HUMAN26704, HUMAN21828	APOSJ_18501, APOSJ_18502
OG0004317	HUMAN07353	APOSJ_43919, APOSJ_43917, APOSJ_43920, APOSJ_43918, APOSJ_43915, APOSJ_43916
OG0004318	HUMAN13522	APOSJ_26723, APOSJ_26724
OG0004319	HUMAN04163, HUMAN27066	APOSJ_34892, APOSJ_34893
OG0004322	HUMAN24558	APOSJ_13602, APOSJ_13603, APOSJ_13604
OG0004323	HUMAN25493	APOSJ_56748, APOSJ_56747, APOSJ_56749
OG0004324	HUMAN19248	APOSJ_02561, APOSJ_02562
OG0004327	HUMAN05117, HUMAN05116	APOSJ_51086, APOSJ_15955, APOSJ_07746, APOSJ_07748, APOSJ_07747
OG0004328	HUMAN18966, HUMAN18965	APOSJ_52562, APOSJ_58043, APOSJ_58039
OG0004330	HUMAN08424	APOSJ_17652, APOSJ_17651, APOSJ_45675, APOSJ_45673
OG0004331	HUMAN08295	APOSJ_19200, APOSJ_19199, APOSJ_19198, APOSJ_19201
OG0004332	HUMAN05580	APOSJ_28541, APOSJ_28545, APOSJ_28544, APOSJ_28542, APOSJ_28543
OG0004333	HUMAN28274	APOSJ_17714, APOSJ_17711, APOSJ_17713, APOSJ_17712
OG0004334	HUMAN00979	APOSJ_42520
OG0004335	HUMAN22919	APOSJ_54019, APOSJ_54020
OG0004336	HUMAN11187, HUMAN11186, HUMAN11185, HUMAN28035, HUMAN18807	APOSJ_40288, APOSJ_40289
OG0004337	HUMAN01473	APOSJ_45076, APOSJ_45077, APOSJ_45078, APOSJ_54767, APOSJ_38756
OG0004338	HUMAN05208	APOSJ_04497
OG0004341	HUMAN13186, HUMAN13190	APOSJ_38627, APOSJ_21802, APOSJ_07251
OG0004342	HUMAN22854, HUMAN22853	APOSJ_36827, APOSJ_05808, APOSJ_05807, APOSJ_05809, APOSJ_15497, APOSJ_36828
OG0004343	HUMAN03765, HUMAN03766	APOSJ_24841, APOSJ_24840
OG0004344	HUMAN30235, HUMAN30231, HUMAN30232	APOSJ_24339, APOSJ_52491, APOSJ_24337, APOSJ_24338, APOSJ_52492
OG0004345	HUMAN29416	APOSJ_44437, APOSJ_11717, APOSJ_01270, APOSJ_44438, APOSJ_01268, APOSJ_07906, APOSJ_44435, APOSJ_11725, APOSJ_01271, APOSJ_01269
OG0004346	HUMAN01204	APOSJ_49887
OG0004348	HUMAN29749	APOSJ_30450, APOSJ_30451, APOSJ_30446, APOSJ_30447, APOSJ_30449, APOSJ_30448
OG0004349	HUMAN08332, HUMAN08333	APOSJ_30052, APOSJ_64727, APOSJ_01320, APOSJ_00779, APOSJ_10507, APOSJ_01947, APOSJ_10511, APOSJ_10509, APOSJ_10508, APOSJ_10510, APOSJ_29532, APOSJ_01307
OG0004350	HUMAN25142	APOSJ_19518
OG0004351	HUMAN05858	APOSJ_12501, APOSJ_12503
OG0004352	HUMAN18365, HUMAN18370, HUMAN18368, HUMAN18369, HUMAN05871, HUMAN05872, HUMAN05869, HUMAN05870	APOSJ_53767, APOSJ_53766
OG0004353	HUMAN05861	APOSJ_63075, APOSJ_63070, APOSJ_63105, APOSJ_03421, APOSJ_42992, APOSJ_42991
OG0004354	HUMAN19964	APOSJ_26785, APOSJ_26784, APOSJ_26782, APOSJ_24985, APOSJ_26783, APOSJ_26781
OG0004355	HUMAN20522, HUMAN06764	APOSJ_07536
OG0004356	HUMAN21882	APOSJ_06683, APOSJ_06682, APOSJ_06680, APOSJ_06685
OG0004357	HUMAN17377	APOSJ_35867, APOSJ_35868
OG0004358	HUMAN20549	APOSJ_61183, APOSJ_61184
OG0004359	HUMAN29937	APOSJ_38643
OG0004360	HUMAN02590	APOSJ_25195, APOSJ_58506, APOSJ_58505, APOSJ_25197, APOSJ_43982, APOSJ_58501, APOSJ_58502, APOSJ_58510
OG0004361	HUMAN02280	APOSJ_00896, APOSJ_00897, APOSJ_00899
OG0004362	HUMAN12669, HUMAN20594	APOSJ_02275, APOSJ_02274, APOSJ_02277, APOSJ_02276
OG0004364	HUMAN16782, HUMAN16785	APOSJ_40812, APOSJ_40813, APOSJ_35046
OG0004365	HUMAN09827, HUMAN09826, HUMAN09828, HUMAN09829	APOSJ_18792, APOSJ_18789, APOSJ_43314
OG0004366	HUMAN11404	APOSJ_23971
OG0004367	HUMAN25086, HUMAN25087, HUMAN25088	APOSJ_44562, APOSJ_44563, APOSJ_44564
OG0004368	HUMAN02041, HUMAN24846	APOSJ_17084, APOSJ_17086
OG0004369	HUMAN29479	APOSJ_26885, APOSJ_53321, APOSJ_26884
OG0004370	HUMAN26663	APOSJ_40093, APOSJ_40091
OG0004372	HUMAN00855	APOSJ_30246
OG0004373	HUMAN00854	APOSJ_12330, APOSJ_12332, APOSJ_12331, APOSJ_12333, APOSJ_12328, APOSJ_12329
OG0004374	HUMAN13158	APOSJ_50566, APOSJ_43591, APOSJ_13715, APOSJ_56287, APOSJ_47185
OG0004375	HUMAN09491	APOSJ_18781, APOSJ_53821, APOSJ_18780, APOSJ_18779
OG0004376	HUMAN26330, HUMAN19958	APOSJ_39982
OG0004377	HUMAN28605	APOSJ_55933, APOSJ_41101
OG0004378	HUMAN11677, HUMAN11679, HUMAN11678	APOSJ_41606
OG0004379	HUMAN15965, HUMAN06117, HUMAN15966	APOSJ_25359, APOSJ_25358, APOSJ_25357
OG0004380	HUMAN02379, HUMAN06115	APOSJ_51271, APOSJ_50486
OG0004381	HUMAN01741	APOSJ_17436
OG0004382	HUMAN23495	APOSJ_41045, APOSJ_56596
OG0004383	HUMAN08351	APOSJ_27540, APOSJ_57599, APOSJ_57597, APOSJ_57598
OG0004384	HUMAN02637, HUMAN02638, HUMAN02636	APOSJ_15893, APOSJ_15895, APOSJ_36980, APOSJ_36978, APOSJ_36979, APOSJ_36977, APOSJ_31503, APOSJ_63014
OG0004385	HUMAN29342	APOSJ_23044, APOSJ_23041, APOSJ_23042, APOSJ_23043
OG0004389	HUMAN00922	APOSJ_20308, APOSJ_20307
OG0004390	HUMAN02225, HUMAN02224, HUMAN02227	APOSJ_29720
OG0004391	HUMAN22998, HUMAN23755, HUMAN22999	APOSJ_62336
OG0004392	HUMAN03189	APOSJ_30453, APOSJ_65284, APOSJ_64637, APOSJ_65286, APOSJ_37188, APOSJ_65285, APOSJ_64640, APOSJ_37187
OG0004393	HUMAN03571	APOSJ_43300, APOSJ_60140, APOSJ_43298, APOSJ_60107, APOSJ_60143
OG0004395	HUMAN06742, HUMAN06741	APOSJ_60530, APOSJ_40795
OG0004396	HUMAN00392, HUMAN00394, HUMAN00393	APOSJ_35550
OG0004397	HUMAN15239, HUMAN15240, HUMAN13820	APOSJ_38097
OG0004398	HUMAN25746	APOSJ_43056, APOSJ_43054, APOSJ_43055
OG0004399	HUMAN20481, HUMAN20480, HUMAN20364	APOSJ_19907
OG0004400	HUMAN13800	APOSJ_06143, APOSJ_06141, APOSJ_06139, APOSJ_06144, APOSJ_38658, APOSJ_06145, APOSJ_06140, APOSJ_06142
OG0004401	HUMAN30275, HUMAN07787	APOSJ_62807, APOSJ_18803, APOSJ_62811, APOSJ_62808, APOSJ_62809
OG0004402	HUMAN22341	APOSJ_23038, APOSJ_23040, APOSJ_51498, APOSJ_23039
OG0004403	HUMAN09951, HUMAN09950, HUMAN09949	APOSJ_57396, APOSJ_53455
OG0004404	HUMAN09714	APOSJ_31670
OG0004405	HUMAN30602, HUMAN30601, HUMAN30590	APOSJ_43106, APOSJ_43107, APOSJ_43109, APOSJ_43110
OG0004406	HUMAN04951, HUMAN04950, HUMAN08313	APOSJ_61506
OG0004407	HUMAN08685	APOSJ_59571, APOSJ_00536
OG0004408	HUMAN05224, HUMAN05225	APOSJ_52032, APOSJ_40333, APOSJ_40332, APOSJ_40334
OG0004409	HUMAN06237, HUMAN06235, HUMAN06234, HUMAN06236, HUMAN21149, HUMAN06233	APOSJ_55198, APOSJ_55426
OG0004413	HUMAN20485	APOSJ_20053, APOSJ_20052
OG0004414	HUMAN05744, HUMAN05743	APOSJ_59490, APOSJ_09274, APOSJ_09275, APOSJ_09273, APOSJ_09271, APOSJ_09270, APOSJ_09272, APOSJ_09276
OG0004415	HUMAN27786	APOSJ_24097, APOSJ_24092, APOSJ_24095, APOSJ_24096, APOSJ_24091, APOSJ_20647, APOSJ_24094, APOSJ_24093
OG0004417	HUMAN27641, HUMAN27642, HUMAN27644, HUMAN27646, HUMAN27643, HUMAN01111, HUMAN27645	APOSJ_63269
OG0004418	HUMAN23600	APOSJ_08900, APOSJ_08902, APOSJ_08897, APOSJ_08901, APOSJ_08899, APOSJ_08903, APOSJ_08904
OG0004419	HUMAN17223, HUMAN17224, HUMAN17222	APOSJ_40604, APOSJ_40603, APOSJ_44653, APOSJ_46695, APOSJ_46694, APOSJ_40606, APOSJ_42974, APOSJ_54040, APOSJ_54041, APOSJ_40605
OG0004420	HUMAN00120, HUMAN21941, HUMAN21942	APOSJ_58109, APOSJ_10107, APOSJ_58138, APOSJ_01628
OG0004421	HUMAN20973	APOSJ_58909, APOSJ_17853, APOSJ_17852, APOSJ_17851, APOSJ_46827, APOSJ_24000, APOSJ_17843, APOSJ_23985, APOSJ_17846
OG0004422	HUMAN09643, HUMAN23503	APOSJ_05229, APOSJ_05228, APOSJ_45263, APOSJ_05230, APOSJ_05231
OG0004423	HUMAN24585	APOSJ_50190, APOSJ_50189, APOSJ_50188
OG0004424	HUMAN20454, HUMAN20451	APOSJ_29630, APOSJ_04740, APOSJ_04741
OG0004425	HUMAN20710, HUMAN12646, HUMAN12647	APOSJ_27679, APOSJ_27680
OG0004426	HUMAN08417, HUMAN15503, HUMAN15502	APOSJ_07967
OG0004427	HUMAN20530, HUMAN17506, HUMAN17507	APOSJ_45557
OG0004459	HUMAN03665	APOSJ_41051, APOSJ_41053, APOSJ_41054, APOSJ_41052
OG0004460	HUMAN02348	APOSJ_48356, APOSJ_48358, APOSJ_48353, APOSJ_48355, APOSJ_48357, APOSJ_48354
OG0004461	HUMAN06949, HUMAN25050	APOSJ_46759, APOSJ_46762
OG0004462	HUMAN07884	APOSJ_54615, APOSJ_54616, APOSJ_54614, APOSJ_04018
OG0004463	HUMAN07198, HUMAN12013	APOSJ_15375, APOSJ_15374
OG0004465	HUMAN25551	APOSJ_52468, APOSJ_52467
OG0004467	HUMAN07304	APOSJ_07530
OG0004468	HUMAN04543	APOSJ_00987, APOSJ_00985, APOSJ_00986, APOSJ_03831, APOSJ_00984
OG0004471	HUMAN17967, HUMAN17970, HUMAN17969, HUMAN17968	APOSJ_24929
OG0004472	HUMAN26987	APOSJ_33516, APOSJ_33515, APOSJ_33514, APOSJ_11954
OG0004473	HUMAN20027	APOSJ_52138, APOSJ_52137
OG0004474	HUMAN00075, HUMAN00078, HUMAN00076	APOSJ_58160
OG0004475	HUMAN06062	APOSJ_53017, APOSJ_18337, APOSJ_63439, APOSJ_63438
OG0004476	HUMAN07423, HUMAN07424	APOSJ_21083, APOSJ_21085, APOSJ_21086, APOSJ_21084
OG0004477	HUMAN09841	APOSJ_50645, APOSJ_13498, APOSJ_13510
OG0004478	HUMAN11200, HUMAN11199	APOSJ_10200, APOSJ_10198
OG0004479	HUMAN13760	APOSJ_40612
OG0004480	HUMAN19565	APOSJ_21668, APOSJ_21669
OG0004481	HUMAN09377, HUMAN09376, HUMAN09378	APOSJ_02782, APOSJ_06278, APOSJ_39692, APOSJ_19939
OG0004482	HUMAN20680	APOSJ_26790, APOSJ_58810, APOSJ_26793, APOSJ_58812, APOSJ_58811, APOSJ_58813
OG0004483	HUMAN18285, HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284	APOSJ_34901, APOSJ_34899, APOSJ_34898, APOSJ_34900
OG0004484	HUMAN00032	APOSJ_60209, APOSJ_60210, APOSJ_60211, APOSJ_60212
OG0004485	HUMAN05734	APOSJ_11965, APOSJ_42392
OG0004486	HUMAN28381	APOSJ_16136, APOSJ_16137, APOSJ_16135, APOSJ_36312, APOSJ_16134, APOSJ_16133
OG0004489	HUMAN20466, HUMAN20464	APOSJ_37840
OG0004490	HUMAN16009, HUMAN16010, HUMAN16008	APOSJ_17872, APOSJ_57025
OG0004492	HUMAN03895	APOSJ_45913
OG0004493	HUMAN00735, HUMAN00736, HUMAN00734	APOSJ_14863, APOSJ_14864
OG0004494	HUMAN10688, HUMAN10687, HUMAN10686	APOSJ_61371, APOSJ_61372, APOSJ_61370, APOSJ_61369, APOSJ_61368
OG0004495	HUMAN01257	APOSJ_02531, APOSJ_63974, APOSJ_02532
OG0004496	HUMAN21326	APOSJ_30209, APOSJ_47003, APOSJ_30212, APOSJ_30210, APOSJ_30211, APOSJ_30208
OG0004497	HUMAN11496, HUMAN11497	APOSJ_29345, APOSJ_29344
OG0004498	HUMAN21502, HUMAN21503	APOSJ_23699
OG0004499	HUMAN02497, HUMAN08698, HUMAN08697	APOSJ_28141, APOSJ_28140
OG0004500	HUMAN27616	APOSJ_30546, APOSJ_30549, APOSJ_30550, APOSJ_30552, APOSJ_41394, APOSJ_30548, APOSJ_30551, APOSJ_30547, APOSJ_30545
OG0004501	HUMAN00494	APOSJ_49767
OG0004502	HUMAN00324	APOSJ_53037, APOSJ_53034, APOSJ_53038, APOSJ_44490
OG0004503	HUMAN22764	APOSJ_46999, APOSJ_47000, APOSJ_47001, APOSJ_47002
OG0004505	HUMAN17948	APOSJ_36764, APOSJ_61749, APOSJ_36766, APOSJ_36765, APOSJ_36763
OG0004506	HUMAN13338, HUMAN13340	APOSJ_29395, APOSJ_29393, APOSJ_29390, APOSJ_29392, APOSJ_29394, APOSJ_29391
OG0004507	HUMAN23622, HUMAN23623, HUMAN23621	APOSJ_22032, APOSJ_22028, APOSJ_22029, APOSJ_22033, APOSJ_61778, APOSJ_22031
OG0004508	HUMAN02515, HUMAN02369	APOSJ_29976
OG0004509	HUMAN02069	APOSJ_52058
OG0004510	HUMAN29607	APOSJ_52568, APOSJ_12666, APOSJ_12661, APOSJ_12662, APOSJ_55995, APOSJ_55989, APOSJ_12665, APOSJ_55987, APOSJ_55999, APOSJ_12664
OG0004511	HUMAN19795, HUMAN12268	APOSJ_43851, APOSJ_43850, APOSJ_43848, APOSJ_43854, APOSJ_43853, APOSJ_43852, APOSJ_43849
OG0004512	HUMAN09321	APOSJ_61881, APOSJ_61880, APOSJ_61882
OG0004514	HUMAN20024	APOSJ_08476, APOSJ_08477
OG0004515	HUMAN03769, HUMAN03768, HUMAN03770	APOSJ_26005, APOSJ_57373, APOSJ_57370, APOSJ_57372
OG0004516	HUMAN13122	APOSJ_33559, APOSJ_33561, APOSJ_60088, APOSJ_33557
OG0004517	HUMAN13286, HUMAN13288, HUMAN13287	APOSJ_04170, APOSJ_04169, APOSJ_25867
OG0004518	HUMAN29301, HUMAN14475	APOSJ_13883, APOSJ_13885, APOSJ_13884
OG0004519	HUMAN21150	APOSJ_05325, APOSJ_05324, APOSJ_05323, APOSJ_05326, APOSJ_05322, APOSJ_05321
OG0004520	HUMAN22045	APOSJ_48507
OG0004523	HUMAN01827, HUMAN01829	APOSJ_40459, APOSJ_63716
OG0004524	HUMAN20054	APOSJ_08816, APOSJ_42431, APOSJ_48560, APOSJ_42432, APOSJ_00364, APOSJ_42433, APOSJ_08828, APOSJ_42429, APOSJ_21835
OG0004525	HUMAN01279	APOSJ_46859, APOSJ_46855, APOSJ_37649, APOSJ_37651, APOSJ_37650, APOSJ_46860, APOSJ_46858, APOSJ_37647, APOSJ_46862, APOSJ_46861, APOSJ_44175, APOSJ_46857
OG0004526	HUMAN29357	APOSJ_49516, APOSJ_40613, APOSJ_49517
OG0004527	HUMAN01091	APOSJ_43948, APOSJ_43945, APOSJ_19802, APOSJ_19800, APOSJ_08895, APOSJ_19799, APOSJ_19801, APOSJ_43944, APOSJ_43946, APOSJ_19803, APOSJ_43947, APOSJ_43943
OG0004529	HUMAN25204, HUMAN25205	APOSJ_18746, APOSJ_54079, APOSJ_18745
OG0004530	HUMAN30172, HUMAN29605	APOSJ_38718, APOSJ_38719
OG0004531	HUMAN29624	APOSJ_17198, APOSJ_17197
OG0004532	HUMAN10136	APOSJ_28189, APOSJ_28188
OG0004533	HUMAN09658, HUMAN14386	APOSJ_27789
OG0004534	HUMAN07572, HUMAN07573	APOSJ_65092
OG0004535	HUMAN15447, HUMAN15446, HUMAN15448	APOSJ_47903
OG0004537	HUMAN24791, HUMAN29314	APOSJ_21776
OG0004538	HUMAN08632, HUMAN08631	APOSJ_47082, APOSJ_47083, APOSJ_47080, APOSJ_47081
OG0004539	HUMAN16954, HUMAN08753, HUMAN08752	APOSJ_08952, APOSJ_08953
OG0004540	HUMAN27283, HUMAN27284	APOSJ_48384
OG0004542	HUMAN20251	APOSJ_09798
OG0004543	HUMAN12485	APOSJ_54199, APOSJ_54198, APOSJ_54196
