Orthogroup	HUMAN	PFLAV
OG0003513	HUMAN17574, HUMAN17572, HUMAN29015	TCONS_00055574.p1
OG0003514	HUMAN20926, HUMAN26859	TCONS_00048015.p1, TCONS_00047997.p1
OG0003515	HUMAN07599, HUMAN22879	TCONS_00042609.p1
OG0003516	HUMAN03685	TCONS_00027677.p1
OG0003517	HUMAN04692, HUMAN04691, HUMAN04694, HUMAN06798, HUMAN06796	TCONS_00037571.p1, TCONS_00037565.p1
OG0003518	HUMAN14108	TCONS_00007976.p1
OG0003519	HUMAN20557, HUMAN20556, HUMAN20554	TCONS_00057255.p1
OG0003520	HUMAN21004, HUMAN08252	TCONS_00003471.p1
OG0003521	HUMAN05179	TCONS_00042336.p1
OG0003522	HUMAN25338	TCONS_00013623.p1
OG0003523	HUMAN21871	TCONS_00050093.p1, TCONS_00051275.p1
OG0003524	HUMAN00423, HUMAN00422	TCONS_00050096.p1
OG0003525	HUMAN07937	TCONS_00038685.p1, TCONS_00038686.p1
OG0003526	HUMAN02679, HUMAN08399	TCONS_00011200.p1
OG0003527	HUMAN05242	TCONS_00020851.p1
OG0003528	HUMAN07458	TCONS_00000892.p1, TCONS_00000893.p1
OG0003529	HUMAN18247, HUMAN12697, HUMAN12696	TCONS_00055604.p1
OG0003530	HUMAN18072	TCONS_00003662.p1
OG0003531	HUMAN09342, HUMAN04724	TCONS_00010091.p1
OG0003532	HUMAN17410	TCONS_00051905.p1
OG0003533	HUMAN21080, HUMAN21079	TCONS_00048487.p1
OG0003534	HUMAN16987, HUMAN08770	TCONS_00010648.p1
OG0003535	HUMAN27564, HUMAN03170	TCONS_00026200.p1
OG0003536	HUMAN13845, HUMAN13847, HUMAN18837, HUMAN18836, HUMAN16704, HUMAN13846	TCONS_00045108.p1
OG0003537	HUMAN22131, HUMAN22130	TCONS_00026578.p1
OG0003538	HUMAN03691	TCONS_00044141.p1
OG0003539	HUMAN27654	TCONS_00019206.p1
OG0003541	HUMAN11651, HUMAN11648	TCONS_00018913.p1
OG0003543	HUMAN28052	TCONS_00055790.p1
OG0003544	HUMAN00617, HUMAN00616	TCONS_00046341.p1
OG0003545	HUMAN12962, HUMAN10596, HUMAN12961	TCONS_00013272.p1
OG0003546	HUMAN29089, HUMAN02169	TCONS_00015103.p1, TCONS_00044318.p1
OG0003547	HUMAN03917	TCONS_00025320.p1
OG0003548	HUMAN22282	TCONS_00027368.p1
OG0003549	HUMAN25712, HUMAN29713	TCONS_00002377.p1, TCONS_00002369.p1
OG0003550	HUMAN26578, HUMAN17867	TCONS_00019051.p1
OG0003551	HUMAN14799, HUMAN29003	TCONS_00052907.p1
OG0003552	HUMAN01497	TCONS_00015339.p1
OG0003553	HUMAN17100	TCONS_00027833.p1
OG0003554	HUMAN03429	TCONS_00026112.p1
OG0003555	HUMAN13236, HUMAN13235, HUMAN13238, HUMAN13237, HUMAN13240, HUMAN13241	TCONS_00012957.p1
OG0003556	HUMAN19312	TCONS_00046619.p1
OG0003557	HUMAN27746, HUMAN27748, HUMAN03307	TCONS_00014687.p1
OG0003558	HUMAN09720	TCONS_00029710.p1
OG0003560	HUMAN08292	TCONS_00010190.p1
OG0003561	HUMAN25470, HUMAN07496	TCONS_00000395.p1
OG0003562	HUMAN18584, HUMAN18585, HUMAN28168	TCONS_00018209.p1
OG0003563	HUMAN10685	TCONS_00012912.p1
OG0003564	HUMAN17366, HUMAN24302	TCONS_00026983.p1
OG0003565	HUMAN27729, HUMAN27728	TCONS_00013499.p1, TCONS_00013504.p1, TCONS_00013503.p1, TCONS_00013502.p1
OG0003566	HUMAN04196, HUMAN24973	TCONS_00036670.p1, TCONS_00036691.p1
OG0003567	HUMAN10488	TCONS_00013825.p1
OG0003568	HUMAN07272	TCONS_00005329.p1
OG0003569	HUMAN07054, HUMAN02397	TCONS_00049703.p1
OG0003570	HUMAN02024, HUMAN02025, HUMAN02026	TCONS_00038273.p1, TCONS_00038298.p1
OG0003571	HUMAN28033, HUMAN11183	TCONS_00008075.p1
OG0003572	HUMAN15595, HUMAN15596, HUMAN02513, HUMAN08691	TCONS_00010599.p1
OG0003573	HUMAN10871, HUMAN10813, HUMAN10775	TCONS_00006509.p1
OG0003576	HUMAN13837, HUMAN13836, HUMAN19144, HUMAN19146, HUMAN11580, HUMAN11579, HUMAN11577	TCONS_00009130.p1
OG0003577	HUMAN29012	TCONS_00019459.p1
OG0003578	HUMAN20028, HUMAN20029	TCONS_00005625.p1
OG0003579	HUMAN26278, HUMAN22725	TCONS_00030567.p1
OG0003581	HUMAN04085	TCONS_00017960.p1, TCONS_00016901.p1
OG0003582	HUMAN29836, HUMAN02330	TCONS_00049811.p1
OG0003597	HUMAN04460	TCONS_00037741.p1
OG0003598	HUMAN29147	TCONS_00016130.p1
OG0003600	HUMAN15217	TCONS_00007927.p1
OG0003601	HUMAN26533, HUMAN26534	TCONS_00056829.p1
OG0003603	HUMAN13251, HUMAN13246	TCONS_00012634.p1
OG0003604	HUMAN12260, HUMAN12259, HUMAN07277	TCONS_00006087.p1
OG0003606	HUMAN00503	TCONS_00001243.p1
OG0003607	HUMAN02686	TCONS_00009514.p1
OG0003608	HUMAN02187	TCONS_00015406.p1
OG0003610	HUMAN16758, HUMAN16759	TCONS_00018565.p1
OG0003611	HUMAN24173	TCONS_00026984.p1
OG0003612	HUMAN24816	TCONS_00054661.p1
OG0003613	HUMAN20927, HUMAN11439	TCONS_00037548.p1
OG0003615	HUMAN14433, HUMAN23272	TCONS_00054640.p1
OG0003616	HUMAN20505, HUMAN20506, HUMAN20504	TCONS_00049702.p1
OG0003617	HUMAN21414	TCONS_00023003.p1
OG0003618	HUMAN27888, HUMAN27890	TCONS_00044972.p1
OG0003619	HUMAN30124, HUMAN23959	TCONS_00043918.p1
OG0003620	HUMAN00037	TCONS_00027300.p1
OG0003621	HUMAN05310, HUMAN05311	TCONS_00001275.p1
OG0003622	HUMAN18690	TCONS_00009864.p1
OG0003623	HUMAN05857	TCONS_00050642.p1
OG0003627	HUMAN17655, HUMAN17656, HUMAN05166, HUMAN05165	TCONS_00021203.p1
OG0003630	HUMAN10764, HUMAN10786	TCONS_00006358.p1
OG0003631	HUMAN24131	TCONS_00043632.p1, TCONS_00043605.p1
OG0003632	HUMAN00144, HUMAN00145, HUMAN21796	TCONS_00051362.p1
OG0003633	HUMAN05293	TCONS_00010384.p1, TCONS_00054784.p1, TCONS_00044543.p1
OG0003635	HUMAN30608, HUMAN30607	TCONS_00043850.p1
OG0003638	HUMAN08782	TCONS_00003511.p1
OG0003640	HUMAN13431, HUMAN17671	TCONS_00004132.p1
OG0003641	HUMAN13743, HUMAN13746, HUMAN13744, HUMAN19226	TCONS_00009159.p1
OG0003643	HUMAN02410	TCONS_00048583.p1
OG0003644	HUMAN29286, HUMAN29287, HUMAN29285, HUMAN29284	TCONS_00016060.p1
OG0003645	HUMAN20257, HUMAN20256, HUMAN12129, HUMAN12128	TCONS_00042488.p1
OG0003646	HUMAN09524	TCONS_00029784.p1
OG0003647	HUMAN23500	TCONS_00027854.p1
OG0003648	HUMAN16787	TCONS_00009686.p1
OG0003649	HUMAN14411	TCONS_00027915.p1
OG0003650	HUMAN19279, HUMAN19278, HUMAN19276, HUMAN19277	TCONS_00045964.p1
OG0003651	HUMAN18587, HUMAN27840	TCONS_00045395.p1
OG0003652	HUMAN05434, HUMAN25517	TCONS_00002146.p1
OG0003653	HUMAN28128, HUMAN15232, HUMAN08130	TCONS_00020700.p1
OG0003654	HUMAN27868, HUMAN25633, HUMAN25634	TCONS_00045387.p1
OG0003655	HUMAN25720, HUMAN07525	TCONS_00000200.p1
OG0003656	HUMAN09498, HUMAN09499, HUMAN01632	TCONS_00020357.p1
OG0003657	HUMAN17897	TCONS_00032983.p1
OG0003658	HUMAN26110, HUMAN26109	TCONS_00032273.p1
OG0003659	HUMAN12849, HUMAN12851	TCONS_00003686.p1
OG0003660	HUMAN03330	TCONS_00030797.p1
OG0003662	HUMAN03175, HUMAN03176, HUMAN17173	TCONS_00027101.p1
OG0003664	HUMAN12052	TCONS_00024736.p1, TCONS_00024643.p1
OG0003665	HUMAN08464	TCONS_00010044.p1, TCONS_00009382.p1
OG0003666	HUMAN29133, HUMAN02252	TCONS_00047691.p1
OG0003667	HUMAN19771	TCONS_00005804.p1, TCONS_00005788.p1
OG0003668	HUMAN30167, HUMAN09900, HUMAN09899	TCONS_00029645.p1
OG0003669	HUMAN29028	TCONS_00053763.p1
OG0003671	HUMAN03501, HUMAN24226	TCONS_00026939.p1
OG0003672	HUMAN12138	TCONS_00014351.p1
OG0003673	HUMAN19535	TCONS_00000153.p1
OG0003674	HUMAN12022	TCONS_00013395.p1
OG0003675	HUMAN20720	TCONS_00002929.p1
OG0003676	HUMAN20688	TCONS_00055967.p1
OG0003677	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514	TCONS_00056120.p1
OG0003678	HUMAN01033, HUMAN14660	TCONS_00054343.p1
OG0003679	HUMAN21403, HUMAN02922	TCONS_00017789.p1
OG0003680	HUMAN06616, HUMAN18004, HUMAN18005	TCONS_00002910.p1
OG0003681	HUMAN20399, HUMAN04398	TCONS_00030595.p1
OG0003682	HUMAN02554	TCONS_00009725.p1
OG0003683	HUMAN19922, HUMAN04991	TCONS_00004855.p1, TCONS_00004834.p1
OG0003684	HUMAN14029, HUMAN14028	TCONS_00007072.p1
OG0003685	HUMAN09512	TCONS_00033332.p1
OG0003686	HUMAN11096	TCONS_00008641.p1
OG0003687	HUMAN06582, HUMAN12545, HUMAN17984	TCONS_00057206.p1
OG0003688	HUMAN00391, HUMAN00390	TCONS_00036414.p1, TCONS_00036423.p1, TCONS_00050596.p1
OG0003689	HUMAN12564, HUMAN17888	TCONS_00056117.p1
OG0003690	HUMAN08255, HUMAN08254, HUMAN08253	TCONS_00010756.p1
OG0003691	HUMAN27486	TCONS_00041854.p1
OG0003692	HUMAN26245	TCONS_00026517.p1
OG0003693	HUMAN05789, HUMAN05791, HUMAN05790, HUMAN21038	TCONS_00048357.p1
OG0003694	HUMAN01597	TCONS_00019312.p1
OG0003695	HUMAN29320, HUMAN28471	TCONS_00015112.p1, TCONS_00014508.p1
OG0003696	HUMAN26795	TCONS_00047294.p1
OG0003697	HUMAN13631	TCONS_00012511.p1
OG0003698	HUMAN03524, HUMAN27578	TCONS_00026609.p1
OG0003700	HUMAN10461, HUMAN13432, HUMAN13433	TCONS_00012360.p1
OG0003701	HUMAN21420	TCONS_00045362.p1
OG0003702	HUMAN18794, HUMAN08385	TCONS_00004464.p1
OG0003703	HUMAN04604, HUMAN09417, HUMAN09419	TCONS_00035988.p1
OG0003704	HUMAN14829, HUMAN01005	TCONS_00046090.p1
OG0003705	HUMAN26525	TCONS_00055975.p1
OG0003706	HUMAN24793	TCONS_00015043.p1
OG0003707	HUMAN28827, HUMAN10024	TCONS_00056987.p1
OG0003708	HUMAN00455	TCONS_00000585.p1
OG0003710	HUMAN29654, HUMAN22687	TCONS_00001097.p1
OG0003711	HUMAN09536	TCONS_00020785.p1, TCONS_00020775.p1
OG0003712	HUMAN20248, HUMAN10482	TCONS_00012419.p1
OG0003713	HUMAN02247, HUMAN02248	TCONS_00045793.p1
OG0003714	HUMAN00129, HUMAN00131, HUMAN00130	TCONS_00051128.p1
OG0003716	HUMAN21975	TCONS_00050423.p1
OG0003717	HUMAN00711, HUMAN24583	TCONS_00017571.p1
OG0003718	HUMAN18082	TCONS_00003037.p1
OG0003719	HUMAN01524	TCONS_00028257.p1
OG0003720	HUMAN02239, HUMAN24894	TCONS_00054919.p1
OG0003721	HUMAN04841	TCONS_00009979.p1
OG0003722	HUMAN01183, HUMAN29299	TCONS_00015463.p1
OG0003725	HUMAN28512, HUMAN00988, HUMAN00987, HUMAN28511	TCONS_00052910.p1
OG0003726	HUMAN00634, HUMAN25217	TCONS_00046473.p1, TCONS_00045342.p1, TCONS_00046474.p1, TCONS_00045345.p1
OG0003728	HUMAN01158	TCONS_00016021.p1
OG0003730	HUMAN03774	TCONS_00027342.p1
OG0003731	HUMAN14612, HUMAN14611	TCONS_00011687.p1
OG0003733	HUMAN28575	TCONS_00052651.p1
OG0003734	HUMAN29356, HUMAN29355	TCONS_00015817.p1
OG0003735	HUMAN05438	TCONS_00002106.p1
OG0003735	HUMAN05437	TCONS_00002105.p1, TCONS_00002113.p1
OG0003736	HUMAN11064	TCONS_00056575.p1
OG0003737	HUMAN29411, HUMAN02196	TCONS_00016153.p1
OG0003738	HUMAN12341	TCONS_00013945.p1
OG0003739	HUMAN17673	TCONS_00055464.p1
OG0003740	HUMAN04216, HUMAN04217	TCONS_00024141.p1
OG0003741	HUMAN15538	TCONS_00034776.p1
OG0003742	HUMAN26023, HUMAN06690, HUMAN06689	TCONS_00019755.p1
OG0003743	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085	TCONS_00000185.p1
OG0003744	HUMAN29944, HUMAN20993, HUMAN20992	TCONS_00047885.p1
OG0003745	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744	TCONS_00006756.p1
OG0003746	HUMAN18235, HUMAN12379	TCONS_00055721.p1
OG0003748	HUMAN06965, HUMAN06967, HUMAN06966	TCONS_00049131.p1
OG0003749	HUMAN06179	TCONS_00025714.p1
OG0003750	HUMAN18942, HUMAN18943	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1
OG0003751	HUMAN02217, HUMAN02218, HUMAN02216	TCONS_00050252.p1, TCONS_00052175.p1
OG0003752	HUMAN28947, HUMAN09871	TCONS_00057226.p1
OG0003753	HUMAN13277, HUMAN13278, HUMAN13279	TCONS_00012646.p1
OG0003754	HUMAN04680, HUMAN06799	TCONS_00025033.p1, TCONS_00023166.p1
OG0003755	HUMAN13092	TCONS_00038918.p1, TCONS_00005696.p1
OG0003756	HUMAN11263	TCONS_00009191.p1
OG0003757	HUMAN15876	TCONS_00010281.p1
OG0003758	HUMAN12883, HUMAN12882, HUMAN06530, HUMAN06529, HUMAN06528	TCONS_00038650.p1
OG0003759	HUMAN11801, HUMAN24876	TCONS_00050120.p1
OG0003760	HUMAN13770, HUMAN13772, HUMAN13771, HUMAN16625, HUMAN16624	TCONS_00046388.p1
OG0003761	HUMAN09889, HUMAN28585	TCONS_00033664.p1
OG0003762	HUMAN13397, HUMAN10438, HUMAN10436, HUMAN10437, HUMAN10440	TCONS_00012749.p1
OG0003763	HUMAN25652	TCONS_00001187.p1, TCONS_00001175.p1
OG0003764	HUMAN13587, HUMAN13588	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1
OG0003765	HUMAN30574, HUMAN30573, HUMAN02880, HUMAN02881, HUMAN02878, HUMAN02879	TCONS_00003893.p1, TCONS_00049556.p1
OG0003766	HUMAN19093	TCONS_00009338.p1
OG0003767	HUMAN28071, HUMAN28072	TCONS_00046050.p2
OG0003768	HUMAN06974, HUMAN06975	TCONS_00024314.p1, TCONS_00024317.p1, TCONS_00024305.p1, TCONS_00024316.p1
OG0003769	HUMAN08202	TCONS_00008637.p1
OG0003770	HUMAN05134	TCONS_00043123.p1
OG0003771	HUMAN13368, HUMAN13367, HUMAN20264	TCONS_00014140.p1
OG0003772	HUMAN11534, HUMAN11536, HUMAN11535, HUMAN11537	TCONS_00056699.p1, TCONS_00056698.p1
OG0003773	HUMAN10264, HUMAN12965	TCONS_00013177.p1
OG0003775	HUMAN22617	TCONS_00012497.p1
OG0003776	HUMAN19372, HUMAN19371	TCONS_00032725.p1, TCONS_00032743.p1
OG0003777	HUMAN18426, HUMAN12738, HUMAN26008	TCONS_00012320.p1
OG0003778	HUMAN16925, HUMAN19684, HUMAN19685	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1
OG0003779	HUMAN11974	TCONS_00021938.p1
OG0003780	HUMAN18353, HUMAN30243, HUMAN07642, HUMAN07641	TCONS_00022119.p1
OG0003794	HUMAN19171, HUMAN14083, HUMAN15210	TCONS_00008804.p1
OG0003795	HUMAN29845	TCONS_00049781.p1
OG0003798	HUMAN17950, HUMAN06536	TCONS_00016653.p1
OG0003803	HUMAN02236	TCONS_00015861.p1
OG0003806	HUMAN10280	TCONS_00014048.p1
OG0003807	HUMAN10606, HUMAN10605	TCONS_00012280.p1
OG0003808	HUMAN00688, HUMAN00686	TCONS_00017543.p1
OG0003809	HUMAN22691	TCONS_00030928.p1
OG0003810	HUMAN07745	TCONS_00041620.p1
OG0003811	HUMAN22421, HUMAN22419	TCONS_00043382.p1
OG0003812	HUMAN29819	TCONS_00050555.p1
OG0003813	HUMAN22627, HUMAN18665	TCONS_00030409.p1
OG0003816	HUMAN03485, HUMAN03484	TCONS_00030012.p1
OG0003818	HUMAN07697	TCONS_00043595.p1
OG0003820	HUMAN28538, HUMAN28537	TCONS_00029649.p1
OG0003821	HUMAN01393, HUMAN20961	TCONS_00048803.p1
OG0003823	HUMAN16630, HUMAN16629	TCONS_00017834.p1
OG0003824	HUMAN27737	TCONS_00041559.p1, TCONS_00027662.p1
OG0003825	HUMAN25524, HUMAN25522	TCONS_00027692.p1, TCONS_00027691.p1
OG0003826	HUMAN11781	TCONS_00006654.p1
OG0003827	HUMAN01147	TCONS_00053571.p1
OG0003828	HUMAN29062	TCONS_00015781.p1
OG0003829	HUMAN01266	TCONS_00041768.p1
OG0003830	HUMAN25373, HUMAN25370, HUMAN25371	TCONS_00000940.p1, TCONS_00000927.p1
OG0003831	HUMAN22335	TCONS_00041986.p1, TCONS_00041979.p1
OG0003832	HUMAN01432, HUMAN01433, HUMAN01434, HUMAN06725, HUMAN20997	TCONS_00047965.p1
OG0003833	HUMAN27613	TCONS_00044191.p1, TCONS_00042862.p1, TCONS_00042864.p1
OG0003834	HUMAN14036, HUMAN11315	TCONS_00008744.p1
OG0003835	HUMAN16694	TCONS_00018072.p1
OG0003836	HUMAN22326, HUMAN24116	TCONS_00043960.p1
OG0003837	HUMAN13331	TCONS_00013327.p1
OG0003838	HUMAN07732, HUMAN07731, HUMAN22348	TCONS_00042726.p1
OG0003839	HUMAN02039	TCONS_00015241.p1
OG0003840	HUMAN09600, HUMAN01591, HUMAN09601	TCONS_00056576.p1
OG0003841	HUMAN24738	TCONS_00015618.p1
OG0003842	HUMAN06944, HUMAN06942, HUMAN06943, HUMAN06945	TCONS_00049454.p1
OG0003844	HUMAN28532	TCONS_00028970.p1
OG0003845	HUMAN13124	TCONS_00004661.p1
OG0003846	HUMAN17115, HUMAN27512, HUMAN17116	TCONS_00027628.p1
OG0003847	HUMAN12497	TCONS_00055246.p1
OG0003848	HUMAN02199	TCONS_00014970.p1
OG0003849	HUMAN09691, HUMAN09692, HUMAN13933	TCONS_00028619.p1
OG0003850	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535	TCONS_00000960.p1
OG0003851	HUMAN02979	TCONS_00032794.p1
OG0003852	HUMAN10038, HUMAN10035, HUMAN23688	TCONS_00020658.p1
OG0003853	HUMAN25110, HUMAN25109	TCONS_00011922.p1
OG0003854	HUMAN15023, HUMAN10092, HUMAN10091	TCONS_00029018.p1
OG0003855	HUMAN01643	TCONS_00018586.p1
OG0003856	HUMAN20705	TCONS_00013066.p1
OG0003857	HUMAN10555	TCONS_00013404.p1
OG0003858	HUMAN25115	TCONS_00011927.p1
OG0003859	HUMAN16756, HUMAN16757, HUMAN16755	TCONS_00017915.p1
OG0003860	HUMAN02815, HUMAN02817, HUMAN02816	TCONS_00003958.p1
OG0003861	HUMAN19469	TCONS_00001075.p1
OG0003862	HUMAN17772	TCONS_00020265.p1
OG0003863	HUMAN03803, HUMAN03804	TCONS_00026709.p1
OG0003864	HUMAN15578, HUMAN15577	TCONS_00011878.p1
OG0003865	HUMAN21906, HUMAN06498	TCONS_00003872.p1
OG0003866	HUMAN29685, HUMAN05999, HUMAN29686	TCONS_00001305.p1
OG0003867	HUMAN26780	TCONS_00050625.p1
OG0003868	HUMAN14809, HUMAN02201	TCONS_00014972.p1
OG0003869	HUMAN12692	TCONS_00055343.p1
OG0003870	HUMAN16083, HUMAN16082	TCONS_00025664.p1
OG0003871	HUMAN07601	TCONS_00021067.p1
OG0003872	HUMAN19735	TCONS_00006031.p1
OG0003873	HUMAN02732	TCONS_00024533.p1, TCONS_00052093.p1
OG0003874	HUMAN01763	TCONS_00029673.p1
OG0003876	HUMAN28953, HUMAN28954	TCONS_00053735.p1
OG0003878	HUMAN01357	TCONS_00049628.p1
OG0003879	HUMAN09653	TCONS_00028211.p1
OG0003880	HUMAN05339, HUMAN21532, HUMAN21531	TCONS_00020852.p1
OG0003881	HUMAN00160	TCONS_00047720.p1, TCONS_00047725.p1
OG0003882	HUMAN27065	TCONS_00008643.p1
OG0003883	HUMAN22279, HUMAN22278	TCONS_00027470.p1
OG0003884	HUMAN09697	TCONS_00019247.p1
OG0003885	HUMAN25203, HUMAN24509	TCONS_00046675.p1
OG0003886	HUMAN12711, HUMAN02704	TCONS_00003927.p1
OG0003887	HUMAN01579	TCONS_00030695.p1
OG0003888	HUMAN19589, HUMAN19338	TCONS_00052636.p1
OG0003889	HUMAN10468, HUMAN10467	TCONS_00012827.p1
OG0003890	HUMAN17103, HUMAN24051	TCONS_00055503.p1
OG0003892	HUMAN02849, HUMAN02848	TCONS_00048438.p1
OG0003893	HUMAN17502	TCONS_00011425.p1
OG0003894	HUMAN29298	TCONS_00014845.p1
OG0003895	HUMAN13034	TCONS_00013387.p1
OG0003896	HUMAN12343, HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889	TCONS_00042058.p1, TCONS_00012652.p1
OG0003897	HUMAN18373, HUMAN18372	TCONS_00050998.p1
OG0003898	HUMAN21809, HUMAN21810	TCONS_00021035.p1
OG0003899	HUMAN28708, HUMAN28709	TCONS_00042081.p1
OG0003900	HUMAN04893, HUMAN04894, HUMAN04892	TCONS_00010847.p1
OG0003901	HUMAN25158, HUMAN00514	TCONS_00041073.p1, TCONS_00034799.p1
OG0003903	HUMAN22257	TCONS_00027055.p1
OG0003904	HUMAN09983, HUMAN09982, HUMAN09984	TCONS_00033299.p1
OG0003906	HUMAN14951	TCONS_00029119.p1
OG0003907	HUMAN23046	TCONS_00043884.p1, TCONS_00043880.p1, TCONS_00043885.p1
OG0003910	HUMAN00725	TCONS_00001878.p1
OG0003911	HUMAN18913	TCONS_00016777.p1
OG0003912	HUMAN18812, HUMAN11530, HUMAN11531	TCONS_00009015.p1
OG0003913	HUMAN22057	TCONS_00053946.p1
OG0003914	HUMAN09921, HUMAN09922	TCONS_00041215.p1, TCONS_00041198.p1
OG0003915	HUMAN07885, HUMAN30288	TCONS_00021210.p1
OG0003916	HUMAN07943, HUMAN28011	TCONS_00008484.p1
OG0003917	HUMAN17384	TCONS_00042943.p1
OG0003918	HUMAN24389, HUMAN22575	TCONS_00030934.p1
OG0003919	HUMAN18228, HUMAN18229	TCONS_00005197.p1
OG0003920	HUMAN00591, HUMAN00592	TCONS_00000854.p1
OG0003921	HUMAN27803	TCONS_00017320.p1
OG0003922	HUMAN21903, HUMAN21904	TCONS_00055815.p1, TCONS_00055814.p1, TCONS_00055811.p1
OG0003923	HUMAN18230	TCONS_00056321.p1, TCONS_00056382.p1
OG0003924	HUMAN01820	TCONS_00019267.p1
OG0003925	HUMAN00566, HUMAN00563, HUMAN00564, HUMAN00565	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1
OG0003926	HUMAN00418	TCONS_00052184.p1, TCONS_00052181.p1, TCONS_00006710.p1, TCONS_00043224.p1
OG0003927	HUMAN07340, HUMAN07339	TCONS_00006760.p1
OG0003929	HUMAN11590, HUMAN11588, HUMAN11589, HUMAN11587	TCONS_00008562.p1, TCONS_00008560.p1
OG0003930	HUMAN06982, HUMAN06981, HUMAN06983	TCONS_00036253.p1
OG0003931	HUMAN10525, HUMAN10524, HUMAN29902	TCONS_00012638.p1
OG0003933	HUMAN21430, HUMAN07048	TCONS_00047268.p1
OG0003935	HUMAN08472, HUMAN08471	TCONS_00011137.p1, TCONS_00009790.p1, TCONS_00009793.p1, TCONS_00009792.p1
OG0003936	HUMAN11264	TCONS_00008292.p1
OG0003937	HUMAN03795, HUMAN27601	TCONS_00026626.p1
OG0003939	HUMAN02684	TCONS_00053724.p1
OG0003940	HUMAN04396	TCONS_00048927.p1
OG0003941	HUMAN07026	TCONS_00048587.p1
OG0003942	HUMAN25725	TCONS_00002163.p1
OG0003943	HUMAN27634	TCONS_00045502.p1
OG0003944	HUMAN21868	TCONS_00029066.p1
OG0003945	HUMAN05796, HUMAN24950	TCONS_00025621.p1
OG0003946	HUMAN03504, HUMAN03508, HUMAN22287	TCONS_00027376.p1
OG0003947	HUMAN22108, HUMAN27709	TCONS_00027772.p1
OG0003948	HUMAN17355	TCONS_00026177.p1
OG0003949	HUMAN25455, HUMAN25454	TCONS_00036172.p1
OG0003951	HUMAN20874	TCONS_00049176.p1, TCONS_00049155.p1
OG0003952	HUMAN25061	TCONS_00038206.p1, TCONS_00038207.p1
OG0003953	HUMAN24118, HUMAN23048	TCONS_00044129.p1
OG0003954	HUMAN28199, HUMAN16670	TCONS_00045854.p1
OG0003955	HUMAN23068	TCONS_00044096.p1
OG0003957	HUMAN14055	TCONS_00019641.p1
OG0003958	HUMAN03241, HUMAN23908, HUMAN27697	TCONS_00030617.p1
OG0003959	HUMAN29359	TCONS_00014849.p1
OG0003960	HUMAN06253, HUMAN06252, HUMAN06254, HUMAN04274	TCONS_00037977.p1
OG0003961	HUMAN00898	TCONS_00018472.p1
OG0003962	HUMAN30606, HUMAN07757, HUMAN22850, HUMAN23998	TCONS_00043323.p1
OG0003965	HUMAN00594, HUMAN00595, HUMAN00593	TCONS_00017720.p1
OG0003966	HUMAN19472, HUMAN19475, HUMAN19474, HUMAN19476, HUMAN19471	TCONS_00001179.p1, TCONS_00001190.p1
OG0003967	HUMAN10627	TCONS_00014234.p1, TCONS_00014232.p1
OG0003968	HUMAN01462, HUMAN01977	TCONS_00017762.p1
OG0003969	HUMAN08409	TCONS_00011049.p1
OG0003970	HUMAN07324	TCONS_00006276.p1
OG0003971	HUMAN29506	TCONS_00040867.p1
OG0003973	HUMAN08329, HUMAN18737	TCONS_00009676.p1
OG0003974	HUMAN06043, HUMAN06042, HUMAN03960	TCONS_00038159.p1
OG0003997	HUMAN23065	TCONS_00042839.p1
OG0003998	HUMAN17020	TCONS_00010889.p1
OG0003999	HUMAN27199, HUMAN27198	TCONS_00020030.p1
OG0004000	HUMAN20817	TCONS_00002973.p1
OG0004002	HUMAN02677	TCONS_00012148.p1
OG0004004	HUMAN11010	TCONS_00054890.p1
OG0004005	HUMAN16556, HUMAN16557, HUMAN16560, HUMAN16558	TCONS_00055013.p1, TCONS_00055012.p1
OG0004006	HUMAN02087	TCONS_00006435.p1, TCONS_00010731.p1
OG0004007	HUMAN01069, HUMAN23295	TCONS_00054345.p1
OG0004009	HUMAN22781, HUMAN03273	TCONS_00030825.p1
OG0004010	HUMAN23360	TCONS_00053896.p1, TCONS_00052851.p1
OG0004011	HUMAN03321, HUMAN27684	TCONS_00030946.p1
OG0004012	HUMAN24339, HUMAN24338, HUMAN24337	TCONS_00027244.p1
OG0004014	HUMAN18181	TCONS_00018248.p1
OG0004015	HUMAN01156	TCONS_00053661.p1
OG0004016	HUMAN06482	TCONS_00054891.p1
OG0004017	HUMAN10876	TCONS_00005125.p1
OG0004019	HUMAN16041, HUMAN16043, HUMAN16042	TCONS_00024143.p1
OG0004020	HUMAN18327, HUMAN18326	TCONS_00021521.p1
OG0004021	HUMAN11780, HUMAN11779	TCONS_00006438.p1
OG0004022	HUMAN29670, HUMAN29669	TCONS_00002354.p1
OG0004023	HUMAN27981, HUMAN11239, HUMAN11240, HUMAN11242	TCONS_00009288.p1
