Orthogroup	HUMAN	OWEFU
OG0002997	HUMAN00852	OFUSG26855.1.p1, OFUSG23413.1.p1
OG0002998	HUMAN07028, HUMAN07029, HUMAN21010	OFUSG14182.1.p1
OG0003002	HUMAN18280, HUMAN18279	OFUSG16733.1.p1
OG0003003	HUMAN00511, HUMAN25192	OFUSG17638.1.p1, OFUSG17638.2.p1
OG0003004	HUMAN16853, HUMAN15812	OFUSG11480.1.p1
OG0003005	HUMAN25078	OFUSG11245.1.p1
OG0003006	HUMAN10234	OFUSG17958.1.p1
OG0003007	HUMAN28567, HUMAN28564	OFUSG00146.1.p1, OFUSG19318.1.p1
OG0003008	HUMAN02043, HUMAN02044	OFUSG25480.1.p1, OFUSG25480.2.p1
OG0003010	HUMAN03814	OFUSG00054.1.p1
OG0003011	HUMAN27032, HUMAN10458	OFUSG02280.1.p1, OFUSG02280.2.p1
OG0003012	HUMAN21461	OFUSG06422.1.p1
OG0003013	HUMAN17977	OFUSG03957.1.p1, OFUSG03957.2.p1, OFUSG24391.1.p1
OG0003014	HUMAN27437	OFUSG15945.1.p1
OG0003016	HUMAN22316, HUMAN05184	OFUSG03152.1.p1
OG0003018	HUMAN03994	OFUSG03127.1.p1
OG0003019	HUMAN16722	OFUSG17110.1.p1
OG0003021	HUMAN11904, HUMAN11905	OFUSG12843.1.p1
OG0003022	HUMAN21669, HUMAN30014	OFUSG14229.1.p1
OG0003023	HUMAN20012	OFUSG15695.1.p1, OFUSG15693.1.p1
OG0003024	HUMAN02731	OFUSG12479.1.p1
OG0003025	HUMAN10201, HUMAN10200, HUMAN23191, HUMAN23190	OFUSG17289.1.p1
OG0003026	HUMAN13454	OFUSG08234.1.p1
OG0003027	HUMAN12410, HUMAN10065	OFUSG21402.1.p1
OG0003028	HUMAN00807, HUMAN00806, HUMAN00805	OFUSG13558.1.p1
OG0003029	HUMAN14110	OFUSG20710.1.p1
OG0003030	HUMAN01274, HUMAN01273, HUMAN14654	OFUSG25379.1.p1
OG0003031	HUMAN12704, HUMAN27203	OFUSG16648.1.p1
OG0003032	HUMAN22162, HUMAN24026, HUMAN03796	OFUSG18983.2.p1, OFUSG18983.3.p1, OFUSG18983.1.p1
OG0003033	HUMAN21249, HUMAN21248	OFUSG01453.1.p1
OG0003034	HUMAN22892	OFUSG02654.1.p1
OG0003035	HUMAN15071, HUMAN23575, HUMAN23574, HUMAN23573	OFUSG01253.1.p1
OG0003036	HUMAN01346	OFUSG08199.1.p1, OFUSG08199.2.p1, OFUSG08199.3.p1
OG0003037	HUMAN07328	OFUSG12491.1.p1
OG0003038	HUMAN19517, HUMAN15534	OFUSG09156.1.p1
OG0003041	HUMAN28108	OFUSG26411.1.p1
OG0003042	HUMAN17848, HUMAN17847	OFUSG04534.1.p1
OG0003043	HUMAN11992	OFUSG18158.1.p1
OG0003044	HUMAN11832, HUMAN11836, HUMAN11835, HUMAN11833, HUMAN11834	OFUSG22295.1.p1
OG0003045	HUMAN26142	OFUSG04172.1.p1
OG0003046	HUMAN11214, HUMAN23145	OFUSG21357.1.p1
OG0003048	HUMAN14031, HUMAN14032	OFUSG20691.1.p1, OFUSG20691.2.p1
OG0003049	HUMAN28913, HUMAN01126	OFUSG26252.1.p1
OG0003050	HUMAN28519, HUMAN28518, HUMAN09970	OFUSG09796.1.p1
OG0003051	HUMAN18305, HUMAN18306, HUMAN07678	OFUSG07901.1.p1, OFUSG07901.2.p1
OG0003052	HUMAN03629, HUMAN03628	OFUSG06790.1.p1
OG0003053	HUMAN29024, HUMAN29025	OFUSG19169.1.p1
OG0003054	HUMAN07888, HUMAN07887	OFUSG25793.1.p1
OG0003055	HUMAN14798	OFUSG21161.1.p1
OG0003057	HUMAN05372, HUMAN05370	OFUSG01472.1.p1
OG0003058	HUMAN25573, HUMAN13691, HUMAN18992	OFUSG09761.1.p1
OG0003059	HUMAN17041	OFUSG21766.1.p1, OFUSG21766.2.p1
OG0003060	HUMAN14856, HUMAN01188, HUMAN14329, HUMAN14857	OFUSG21496.1.p1
OG0003061	HUMAN17006, HUMAN17008, HUMAN17005, HUMAN17007, HUMAN08886	OFUSG22038.1.p1, OFUSG22039.1.p1
OG0003062	HUMAN20731	OFUSG22987.1.p1
OG0003063	HUMAN07039	OFUSG19137.3.p1, OFUSG19137.2.p1, OFUSG19137.4.p1, OFUSG19137.1.p1
OG0003064	HUMAN14490	OFUSG16596.1.p1
OG0003065	HUMAN15663, HUMAN15662	OFUSG09629.1.p1
OG0003066	HUMAN07058, HUMAN30146, HUMAN30147, HUMAN24936, HUMAN24937, HUMAN04324, HUMAN04323, HUMAN04325, HUMAN07057	OFUSG01613.1.p1
OG0003067	HUMAN27679	OFUSG05476.1.p1
OG0003069	HUMAN01858	OFUSG24012.1.p1, OFUSG01954.1.p1
OG0003071	HUMAN30173, HUMAN30148, HUMAN30178, HUMAN30177, HUMAN30174, HUMAN30633, HUMAN29599, HUMAN17216	OFUSG02538.1.p1
OG0003072	HUMAN01387, HUMAN26957	OFUSG19220.1.p1
OG0003073	HUMAN13091	OFUSG22208.1.p1
OG0003074	HUMAN19155, HUMAN13753	OFUSG22963.1.p1
OG0003075	HUMAN07516	OFUSG03295.1.p1
OG0003077	HUMAN10152, HUMAN13195	OFUSG10101.1.p1
OG0003078	HUMAN08671, HUMAN08670, HUMAN16981, HUMAN16979, HUMAN16980, HUMAN16977, HUMAN16982, HUMAN08669	OFUSG11722.1.p1
OG0003079	HUMAN28617, HUMAN14136	OFUSG19620.1.p1
OG0003084	HUMAN07477, HUMAN29981	OFUSG03409.1.p1, OFUSG03411.1.p1, OFUSG03410.1.p1, OFUSG03412.1.p1, OFUSG02633.1.p1
OG0003086	HUMAN03320	OFUSG20429.1.p1
OG0003089	HUMAN19546, HUMAN19547	OFUSG15303.1.p1, OFUSG15302.1.p1
OG0003101	HUMAN00608, HUMAN27861, HUMAN19271	OFUSG26512.1.p1
OG0003103	HUMAN25605, HUMAN25611, HUMAN25608, HUMAN25607, HUMAN25610, HUMAN25609, HUMAN25606, HUMAN20562	OFUSG26724.1.p1, OFUSG03657.1.p1
OG0003104	HUMAN29466, HUMAN29467, HUMAN02051	OFUSG25660.1.p1
OG0003105	HUMAN29008	OFUSG19655.1.p1
OG0003107	HUMAN11467, HUMAN11466	OFUSG05270.1.p1, OFUSG05271.1.p1
OG0003108	HUMAN06800	OFUSG01270.1.p1, OFUSG01270.2.p1
OG0003110	HUMAN28424	OFUSG25812.1.p1
OG0003111	HUMAN14710	OFUSG24811.1.p1, OFUSG12678.1.p1
OG0003112	HUMAN03270, HUMAN03271, HUMAN03272	OFUSG18595.1.p1
OG0003113	HUMAN16709	OFUSG17339.1.p1
OG0003114	HUMAN04985, HUMAN04984	OFUSG12552.1.p1, OFUSG12552.2.p1
OG0003115	HUMAN09937, HUMAN13967, HUMAN01842	OFUSG09196.1.p1
OG0003116	HUMAN22981	OFUSG11676.1.p1, OFUSG03494.1.p1, OFUSG03504.1.p1
OG0003118	HUMAN06305, HUMAN17674, HUMAN17675	OFUSG13259.2.p1, OFUSG13259.1.p1
OG0003119	HUMAN21319	OFUSG19562.1.p1
OG0003120	HUMAN03127	OFUSG17588.1.p1
OG0003121	HUMAN09673, HUMAN14356, HUMAN26950	OFUSG19684.1.p1
OG0003122	HUMAN08549	OFUSG11284.1.p1
OG0003122	HUMAN26906	OFUSG05488.1.p1
OG0003123	HUMAN20628, HUMAN11101, HUMAN11102	OFUSG05095.2.p1, OFUSG05095.1.p1, OFUSG20727.1.p1
OG0003124	HUMAN07397	OFUSG24113.1.p1
OG0003125	HUMAN29700, HUMAN29698, HUMAN01969, HUMAN01968	OFUSG09603.1.p1
OG0003126	HUMAN28486	OFUSG17303.1.p1
OG0003127	HUMAN08591, HUMAN08592	OFUSG12113.1.p1
OG0003128	HUMAN11847, HUMAN11849, HUMAN05014, HUMAN05013	OFUSG22958.1.p1
OG0003130	HUMAN13117	OFUSG24116.1.p1
OG0003131	HUMAN07183	OFUSG24004.1.p1
OG0003132	HUMAN28059	OFUSG13365.1.p1, OFUSG13365.2.p1
OG0003133	HUMAN11357	OFUSG04998.1.p1
OG0003135	HUMAN15787	OFUSG22017.1.p1
OG0003136	HUMAN15454, HUMAN15453, HUMAN09250, HUMAN16835	OFUSG11408.1.p1
OG0003137	HUMAN15220, HUMAN15221, HUMAN15222	OFUSG20631.1.p1
OG0003138	HUMAN18543	OFUSG26552.1.p1
OG0003140	HUMAN23718, HUMAN09636, HUMAN09635	OFUSG09635.1.p1
OG0003141	HUMAN00353, HUMAN00352, HUMAN00354, HUMAN00355, HUMAN05937	OFUSG17507.1.p1
OG0003142	HUMAN23584, HUMAN23583, HUMAN01534	OFUSG20057.1.p1
OG0003143	HUMAN01826	OFUSG09017.1.p1
OG0003144	HUMAN19445	OFUSG00084.1.p1
OG0003145	HUMAN01270	OFUSG07280.1.p1
OG0003146	HUMAN28091, HUMAN16761	OFUSG17076.2.p1, OFUSG17076.1.p1
OG0003147	HUMAN17255	OFUSG05907.1.p1
OG0003148	HUMAN16837, HUMAN16838, HUMAN05694, HUMAN05693	OFUSG12277.1.p1
OG0003149	HUMAN01810	OFUSG20155.1.p1, OFUSG20155.2.p1
OG0003150	HUMAN07681, HUMAN30374, HUMAN07680	OFUSG24838.1.p1
OG0003151	HUMAN08206	OFUSG05073.1.p1
OG0003152	HUMAN12025, HUMAN12215, HUMAN12216	OFUSG18463.1.p1
OG0003153	HUMAN19216, HUMAN19215	OFUSG04951.1.p1
OG0003154	HUMAN01026	OFUSG17694.1.p1
OG0003155	HUMAN10683	OFUSG10120.1.p1
OG0003156	HUMAN19466	OFUSG00543.1.p1
OG0003157	HUMAN05273, HUMAN05272	OFUSG02293.1.p1, OFUSG02291.1.p1
OG0003158	HUMAN18128, HUMAN03028	OFUSG04551.1.p1
OG0003159	HUMAN27504, HUMAN03044	OFUSG00694.1.p1, OFUSG10284.1.p1
OG0003160	HUMAN03497	OFUSG19116.1.p1
OG0003161	HUMAN08529, HUMAN08535, HUMAN08531, HUMAN08534, HUMAN08533, HUMAN08532	OFUSG12513.1.p1
OG0003162	HUMAN08502, HUMAN18293	OFUSG12213.1.p1
OG0003164	HUMAN30072, HUMAN27461	OFUSG03455.1.p1
OG0003165	HUMAN25662, HUMAN00646, HUMAN00647	OFUSG01448.1.p1
OG0003166	HUMAN07796, HUMAN07794, HUMAN07795	OFUSG13956.1.p1
OG0003167	HUMAN10863, HUMAN13086	OFUSG15741.1.p1
OG0003168	HUMAN12150, HUMAN12151	OFUSG07441.1.p1
OG0003169	HUMAN17978	OFUSG16524.1.p1
OG0003171	HUMAN02114	OFUSG07971.1.p1
OG0003172	HUMAN01490	OFUSG04307.1.p1
OG0003174	HUMAN23922, HUMAN23921	OFUSG03000.1.p1
OG0003175	HUMAN20588, HUMAN17938, HUMAN20593, HUMAN20592, HUMAN20591	OFUSG16466.1.p1
OG0003176	HUMAN11334	OFUSG20448.1.p1
OG0003177	HUMAN22137	OFUSG19290.1.p1
OG0003178	HUMAN15504, HUMAN08420, HUMAN08421	OFUSG25106.1.p1
OG0003179	HUMAN22541	OFUSG18054.1.p1
OG0003180	HUMAN07250, HUMAN10366, HUMAN07249, HUMAN07248	OFUSG15647.1.p1
OG0003181	HUMAN12376	OFUSG10646.1.p1
OG0003182	HUMAN08118	OFUSG23178.1.p1
OG0003183	HUMAN06415, HUMAN20649, HUMAN20648, HUMAN17584	OFUSG23715.1.p1
OG0003185	HUMAN04155, HUMAN04154, HUMAN06198	OFUSG01650.1.p1
OG0003186	HUMAN19506	OFUSG01205.1.p1, OFUSG01205.2.p1
OG0003187	HUMAN14927	OFUSG26287.1.p1
OG0003188	HUMAN09855, HUMAN23332	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1
OG0003189	HUMAN19512, HUMAN19511	OFUSG02491.1.p1
OG0003191	HUMAN06605	OFUSG12992.1.p1
OG0003192	HUMAN18075	OFUSG16446.1.p1
OG0003192	HUMAN20801	OFUSG17260.1.p1
OG0003193	HUMAN07624	OFUSG24759.1.p1
OG0003195	HUMAN13197, HUMAN13198	OFUSG10102.1.p1
OG0003196	HUMAN10463, HUMAN10462	OFUSG22489.1.p1, OFUSG05394.1.p1
OG0003197	HUMAN17605, HUMAN17604	OFUSG14583.1.p1
OG0003199	HUMAN30572	OFUSG06190.1.p1
OG0003200	HUMAN27357	OFUSG20992.1.p1
OG0003202	HUMAN05056, HUMAN05057, HUMAN22610	OFUSG10285.1.p1, OFUSG10285.2.p1
OG0003203	HUMAN20643, HUMAN12521	OFUSG17108.1.p1
OG0003204	HUMAN13014	OFUSG02698.1.p1
OG0003205	HUMAN14146	OFUSG12336.1.p1
OG0003205	HUMAN14145, HUMAN23338	OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1
OG0003206	HUMAN10329, HUMAN10330	OFUSG02911.1.p1
OG0003207	HUMAN20855, HUMAN26777	OFUSG19091.1.p1
OG0003208	HUMAN27277, HUMAN27275, HUMAN18434	OFUSG19343.1.p1
OG0003210	HUMAN29324, HUMAN02072	OFUSG00428.1.p1
OG0003212	HUMAN24989, HUMAN20352, HUMAN20354	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1
OG0003213	HUMAN14321, HUMAN14319, HUMAN14322	OFUSG08561.1.p1, OFUSG03503.1.p1
OG0003214	HUMAN06365, HUMAN17740	OFUSG03898.1.p1
OG0003215	HUMAN02681, HUMAN08405	OFUSG12275.1.p1, OFUSG12275.2.p1
OG0003217	HUMAN14937, HUMAN29000	OFUSG23691.2.p1, OFUSG23691.1.p1
OG0003218	HUMAN30583	OFUSG14315.1.p1
OG0003219	HUMAN22950, HUMAN22949	OFUSG03547.1.p1
OG0003220	HUMAN29636, HUMAN00810	OFUSG00185.2.p1, OFUSG00185.1.p1
OG0003221	HUMAN24556, HUMAN00790	OFUSG23484.1.p1
OG0003222	HUMAN08168, HUMAN11392, HUMAN27932	OFUSG20299.1.p1
OG0003223	HUMAN19114	OFUSG22793.1.p1
OG0003224	HUMAN17997, HUMAN06652	OFUSG23256.2.p1, OFUSG23256.1.p1
OG0003225	HUMAN05599	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1
OG0003226	HUMAN24984, HUMAN24985, HUMAN24983, HUMAN04466	OFUSG01013.1.p1
OG0003227	HUMAN10018	OFUSG18839.1.p1
OG0003228	HUMAN08956	OFUSG25095.1.p1
OG0003229	HUMAN03467, HUMAN07147	OFUSG25738.1.p1
OG0003230	HUMAN03745	OFUSG06967.1.p1
OG0003232	HUMAN25067, HUMAN04720	OFUSG12007.1.p1, OFUSG21807.1.p1, OFUSG21808.1.p1, OFUSG21809.1.p1
OG0003234	HUMAN23993	OFUSG20307.1.p1
OG0003236	HUMAN13328, HUMAN13329, HUMAN13327	OFUSG18162.2.p1, OFUSG18162.3.p1, OFUSG18162.1.p1
OG0003237	HUMAN21613, HUMAN26700, HUMAN21612	OFUSG04073.1.p1
OG0003238	HUMAN09444, HUMAN09446, HUMAN09445, HUMAN09443	OFUSG24258.2.p1, OFUSG24258.1.p1, OFUSG17529.1.p1
OG0003250	HUMAN26282, HUMAN18827, HUMAN18826	OFUSG13114.1.p1
OG0003251	HUMAN23183, HUMAN11019	OFUSG20624.2.p1, OFUSG20624.1.p1
OG0003252	HUMAN08538, HUMAN08539	OFUSG11927.1.p1
OG0003253	HUMAN28629, HUMAN28628, HUMAN28627, HUMAN09815, HUMAN09814	OFUSG19675.3.p1, OFUSG19675.2.p1, OFUSG19675.1.p1
OG0003254	HUMAN04752	OFUSG21699.1.p1
OG0003255	HUMAN28201, HUMAN28200, HUMAN28203	OFUSG04049.1.p1
OG0003257	HUMAN09015	OFUSG11699.1.p1
OG0003258	HUMAN18355, HUMAN18354	OFUSG13654.2.p1, OFUSG13654.1.p1
OG0003259	HUMAN17219	OFUSG10754.1.p1
OG0003260	HUMAN17383, HUMAN28859	OFUSG26572.1.p1
OG0003261	HUMAN18317	OFUSG12773.1.p1
OG0003262	HUMAN13063, HUMAN19967	OFUSG15140.1.p1
OG0003263	HUMAN15937, HUMAN15936	OFUSG09944.1.p1
OG0003264	HUMAN24506, HUMAN24505, HUMAN24504, HUMAN24507, HUMAN24503, HUMAN24508, HUMAN24502, HUMAN25197	OFUSG17329.1.p1
OG0003265	HUMAN21031, HUMAN02854	OFUSG06294.1.p1
OG0003266	HUMAN19360, HUMAN05507, HUMAN05506	OFUSG08987.1.p1
OG0003267	HUMAN03394	OFUSG17971.1.p1
OG0003268	HUMAN28145	OFUSG05362.1.p1
OG0003269	HUMAN10676, HUMAN10677	OFUSG10348.1.p1
OG0003270	HUMAN06226	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1
OG0003272	HUMAN30233, HUMAN22920	OFUSG02979.5.p1
OG0003275	HUMAN28409, HUMAN18996	OFUSG04938.1.p1
OG0003276	HUMAN04947, HUMAN25137, HUMAN25136	OFUSG12445.1.p1, OFUSG12445.2.p1
OG0003277	HUMAN06094, HUMAN26863, HUMAN01427, HUMAN26861	OFUSG06456.1.p1
OG0003278	HUMAN02507	OFUSG11816.1.p1
OG0003279	HUMAN23996, HUMAN22367, HUMAN22366	OFUSG02810.1.p1
OG0003280	HUMAN15335	OFUSG09273.2.p1, OFUSG09273.1.p1
OG0003282	HUMAN23854, HUMAN23855, HUMAN23856	OFUSG05974.1.p1
OG0003283	HUMAN26779	OFUSG06061.1.p1
OG0003284	HUMAN18141	OFUSG16072.1.p1, OFUSG16072.2.p1
OG0003286	HUMAN26600, HUMAN26601	OFUSG10209.1.p1
OG0003287	HUMAN27838, HUMAN27837, HUMAN18594, HUMAN18593, HUMAN16672	OFUSG08017.2.p1, OFUSG08017.1.p1
OG0003288	HUMAN30308	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1
OG0003289	HUMAN14064, HUMAN10999	OFUSG23131.4.p1, OFUSG23131.1.p1, OFUSG23131.3.p1, OFUSG23131.2.p1
OG0003291	HUMAN12326	OFUSG15651.1.p1
OG0003292	HUMAN30011	OFUSG23185.1.p1
OG0003293	HUMAN06629	OFUSG13182.1.p1
OG0003295	HUMAN03174	OFUSG06646.1.p1
OG0003296	HUMAN07526, HUMAN19789	OFUSG22700.1.p1
OG0003297	HUMAN12990, HUMAN12991	OFUSG10878.1.p1
OG0003298	HUMAN18763, HUMAN30220	OFUSG02626.1.p1
OG0003301	HUMAN05757, HUMAN03223	OFUSG25751.1.p1
OG0003302	HUMAN24408, HUMAN24406, HUMAN24405	OFUSG18361.1.p1
OG0003303	HUMAN02696	OFUSG21718.1.p1
OG0003305	HUMAN29475	OFUSG00233.1.p1
OG0003306	HUMAN21480	OFUSG06595.1.p1
OG0003307	HUMAN22643, HUMAN24109	OFUSG10367.1.p1
OG0003309	HUMAN26215, HUMAN17578, HUMAN17579	OFUSG16198.1.p1, OFUSG16198.2.p1
OG0003311	HUMAN30093, HUMAN29682	OFUSG23497.1.p1
OG0003313	HUMAN08162	OFUSG12829.1.p1
OG0003314	HUMAN17421, HUMAN22423, HUMAN17422	OFUSG02743.1.p1
OG0003315	HUMAN28080	OFUSG13575.1.p1
OG0003316	HUMAN17611	OFUSG21407.1.p1
OG0003317	HUMAN13511	OFUSG18101.1.p1, OFUSG18101.2.p1
OG0003318	HUMAN20325, HUMAN29926	OFUSG19315.1.p1
OG0003319	HUMAN19327, HUMAN19329, HUMAN19326, HUMAN27792, HUMAN27791	OFUSG13392.1.p1
OG0003320	HUMAN27571, HUMAN27570	OFUSG19300.1.p1
OG0003321	HUMAN18919	OFUSG23122.2.p1, OFUSG23122.1.p1, OFUSG23122.3.p1
OG0003323	HUMAN29496, HUMAN29498, HUMAN29495	OFUSG07429.1.p1
OG0003326	HUMAN03757, HUMAN22619, HUMAN22620, HUMAN22621, HUMAN22623	OFUSG19006.1.p1
OG0003327	HUMAN29276, HUMAN29277, HUMAN01184, HUMAN29278	OFUSG26592.1.p1
OG0003329	HUMAN23501	OFUSG08957.1.p1
OG0003330	HUMAN09858, HUMAN09857, HUMAN09856	OFUSG09367.1.p1
OG0003331	HUMAN13106, HUMAN11828	OFUSG15115.1.p1
OG0003332	HUMAN00604	OFUSG17337.1.p1
OG0003333	HUMAN04423, HUMAN20310, HUMAN20309, HUMAN20311, HUMAN20312	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1
OG0003335	HUMAN09257	OFUSG11713.1.p1
OG0003336	HUMAN02064, HUMAN29174	OFUSG07211.1.p1
OG0003337	HUMAN00059, HUMAN00062, HUMAN00061, HUMAN00060	OFUSG17483.1.p1
OG0003340	HUMAN13928, HUMAN13927, HUMAN13924, HUMAN13926, HUMAN13925, HUMAN00467	OFUSG13694.1.p1
OG0003341	HUMAN17043	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1
OG0003343	HUMAN12267	OFUSG22665.1.p1
OG0003344	HUMAN16582	OFUSG16813.1.p1
OG0003346	HUMAN02911	OFUSG26342.1.p1
OG0003347	HUMAN17887	OFUSG24290.1.p1
OG0003348	HUMAN02924, HUMAN17738	OFUSG13744.1.p1
OG0003349	HUMAN22753, HUMAN03238	OFUSG10388.1.p1
OG0003350	HUMAN18346, HUMAN30083, HUMAN07649	OFUSG13782.1.p1
OG0003351	HUMAN26798	OFUSG18690.1.p1
OG0003351	HUMAN21338	OFUSG12548.1.p1
OG0003352	HUMAN18052, HUMAN26022	OFUSG13425.1.p1
OG0003353	HUMAN26966, HUMAN26965	OFUSG07023.1.p1
OG0003354	HUMAN12575, HUMAN12574	OFUSG23240.2.p1, OFUSG23240.1.p1
OG0003355	HUMAN03083, HUMAN22632, HUMAN03097	OFUSG10561.1.p1, OFUSG10561.2.p1
OG0003356	HUMAN10721, HUMAN13177	OFUSG10104.1.p1
OG0003357	HUMAN12004	OFUSG05741.1.p1
OG0003358	HUMAN20527	OFUSG06917.2.p1, OFUSG06917.1.p1, OFUSG06917.4.p1, OFUSG06917.3.p1
OG0003359	HUMAN02577	OFUSG07857.1.p1, OFUSG07857.2.p1
OG0003360	HUMAN08804	OFUSG22028.1.p1
OG0003361	HUMAN09313, HUMAN10724	OFUSG11224.2.p1, OFUSG11224.1.p1
OG0003362	HUMAN07540, HUMAN07541, HUMAN07539	OFUSG03496.1.p1
OG0003363	HUMAN18036, HUMAN18035	OFUSG03974.1.p1
OG0003364	HUMAN06821, HUMAN16054	OFUSG01690.1.p1
OG0003365	HUMAN26480, HUMAN01439	OFUSG20980.1.p1
OG0003366	HUMAN16863, HUMAN16862	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1
OG0003368	HUMAN24222, HUMAN24221, HUMAN24219, HUMAN03562	OFUSG05859.1.p1
OG0003369	HUMAN27686, HUMAN03532, HUMAN27685	OFUSG10684.1.p1
OG0003370	HUMAN28060, HUMAN28061	OFUSG26414.1.p1
OG0003371	HUMAN23136, HUMAN11227	OFUSG20508.1.p1
OG0003372	HUMAN01212, HUMAN14880, HUMAN14879	OFUSG13267.1.p1
OG0003373	HUMAN05820	OFUSG01669.1.p1
OG0003374	HUMAN28112, HUMAN16615	OFUSG26002.1.p1
OG0003375	HUMAN23698	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1
OG0003376	HUMAN22113, HUMAN22114, HUMAN22110, HUMAN22111, HUMAN22112	OFUSG18728.1.p1
OG0003378	HUMAN16348, HUMAN05047, HUMAN05045	OFUSG07334.2.p1
OG0003379	HUMAN28285, HUMAN28287	OFUSG17212.1.p1
OG0003380	HUMAN19717	OFUSG22136.1.p1
OG0003381	HUMAN06184, HUMAN06185, HUMAN04158	OFUSG25596.1.p1
OG0003382	HUMAN19968, HUMAN01608	OFUSG07899.2.p1, OFUSG07899.1.p1, OFUSG07899.3.p1
OG0003383	HUMAN12827	OFUSG13207.1.p1
OG0003384	HUMAN03513, HUMAN27736	OFUSG18647.1.p1
OG0003385	HUMAN06417, HUMAN06419, HUMAN06418	OFUSG17259.1.p1, OFUSG17258.2.p1, OFUSG17258.1.p1
OG0003386	HUMAN05900, HUMAN05902, HUMAN05903	OFUSG23636.1.p1
OG0003387	HUMAN13643, HUMAN13638, HUMAN13640, HUMAN13639	OFUSG24168.1.p1, OFUSG06341.1.p1
OG0003388	HUMAN03392	OFUSG12062.1.p1
OG0003391	HUMAN08974	OFUSG22091.1.p1
OG0003392	HUMAN13559	OFUSG10509.1.p1
OG0003392	HUMAN10151	OFUSG22637.1.p1
OG0003394	HUMAN22046	OFUSG17238.1.p1
OG0003396	HUMAN06037, HUMAN05048	OFUSG01792.1.p1
OG0003398	HUMAN13761, HUMAN14023, HUMAN19182, HUMAN13762	OFUSG00475.1.p1, OFUSG23703.1.p1, OFUSG20463.1.p1, OFUSG08377.1.p1
OG0003401	HUMAN09936	OFUSG25539.1.p1
OG0003419	HUMAN02012	OFUSG08581.1.p1
OG0003420	HUMAN01559, HUMAN01556, HUMAN01560	OFUSG07245.1.p1
OG0003421	HUMAN23071	OFUSG02002.1.p1, OFUSG03502.1.p1, OFUSG03484.1.p1
OG0003422	HUMAN07007, HUMAN07008	OFUSG07879.1.p1
OG0003424	HUMAN10759	OFUSG11149.1.p1
OG0003425	HUMAN23668, HUMAN23669	OFUSG08435.1.p1, OFUSG08435.2.p1
OG0003426	HUMAN04822, HUMAN04821	OFUSG05883.1.p1
OG0003428	HUMAN22929	OFUSG02045.2.p1, OFUSG02045.1.p1, OFUSG02045.3.p1
OG0003429	HUMAN24947	OFUSG00245.1.p1
OG0003430	HUMAN15764	OFUSG08825.1.p1
OG0003431	HUMAN06475, HUMAN02186	OFUSG04536.1.p1
OG0003432	HUMAN13669, HUMAN13670	OFUSG21006.1.p1
OG0003433	HUMAN11873	OFUSG14095.1.p1
OG0003434	HUMAN20686	OFUSG21297.1.p1
OG0003437	HUMAN12122, HUMAN20061	OFUSG26497.1.p1
OG0003439	HUMAN07771, HUMAN07770, HUMAN21552, HUMAN21553	OFUSG25767.1.p1
OG0003440	HUMAN07852, HUMAN07851, HUMAN07850	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1
OG0003441	HUMAN21029, HUMAN21027	OFUSG06295.1.p1
OG0003442	HUMAN29894, HUMAN29583	OFUSG02753.1.p1
OG0003443	HUMAN25588, HUMAN08555	OFUSG21541.1.p1
OG0003444	HUMAN04199	OFUSG01048.1.p1
OG0003445	HUMAN29343	OFUSG08071.1.p1
OG0003447	HUMAN26881	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1
OG0003448	HUMAN15205	OFUSG05291.1.p1
OG0003450	HUMAN12087, HUMAN12089	OFUSG07443.2.p1, OFUSG07443.1.p1
OG0003451	HUMAN21236	OFUSG00773.1.p1
OG0003452	HUMAN03708, HUMAN03710	OFUSG05896.1.p1
OG0003453	HUMAN07081	OFUSG15317.1.p1
OG0003454	HUMAN12804, HUMAN12803, HUMAN02907	OFUSG03914.1.p1
OG0003455	HUMAN20526, HUMAN01754	OFUSG08118.1.p1
OG0003456	HUMAN13016, HUMAN25940	OFUSG10937.1.p1
OG0003457	HUMAN27789, HUMAN16567	OFUSG13164.1.p1, OFUSG13164.2.p1
