Orthogroup	HUMAN	AENJA_ok
OG0004006	HUMAN02087	AENJA_01570, AENJA_01567, AENJA_26219
OG0004007	HUMAN01069, HUMAN23295	AENJA_01716
OG0004009	HUMAN22781, HUMAN03273	AENJA_01997
OG0004010	HUMAN23360	AENJA_02161
OG0004011	HUMAN03321, HUMAN27684	AENJA_02252
OG0004012	HUMAN24339, HUMAN24338, HUMAN24337	AENJA_02300
OG0004014	HUMAN18181	AENJA_20548, AENJA_03289, AENJA_12583, AENJA_12582
OG0004015	HUMAN01156	AENJA_03648
OG0004016	HUMAN06482	AENJA_25499
OG0004017	HUMAN10876	AENJA_03846
OG0004019	HUMAN16041, HUMAN16043, HUMAN16042	AENJA_04085
OG0004020	HUMAN18327, HUMAN18326	AENJA_17512
OG0004021	HUMAN11780, HUMAN11779	AENJA_04438
OG0004022	HUMAN29670, HUMAN29669	AENJA_04720
OG0004023	HUMAN27981, HUMAN11239, HUMAN11240, HUMAN11242	AENJA_04821
OG0004024	HUMAN21511, HUMAN21514, HUMAN21515	AENJA_04835
OG0004025	HUMAN22133	AENJA_05271
OG0004027	HUMAN06638, HUMAN12722	AENJA_05469
OG0004028	HUMAN03299	AENJA_05585
OG0004029	HUMAN20668	AENJA_05822
OG0004030	HUMAN10252	AENJA_05902
OG0004031	HUMAN15780	AENJA_06023
OG0004032	HUMAN30274, HUMAN07906	AENJA_06151
OG0004033	HUMAN02667	AENJA_07800, AENJA_06467
OG0004034	HUMAN09933	AENJA_06781
OG0004034	HUMAN09932	AENJA_06784
OG0004035	HUMAN18569	AENJA_07045
OG0004036	HUMAN00606, HUMAN30598, HUMAN05435	AENJA_07123
OG0004037	HUMAN18538, HUMAN18540	AENJA_07206
OG0004038	HUMAN14761	AENJA_07209
OG0004039	HUMAN25332	AENJA_07640
OG0004041	HUMAN18706	AENJA_07773, AENJA_07774
OG0004042	HUMAN04449	AENJA_07854
OG0004043	HUMAN25302, HUMAN25301, HUMAN25303	AENJA_07877
OG0004044	HUMAN20694	AENJA_07917
OG0004045	HUMAN03490	AENJA_07957
OG0004046	HUMAN07172, HUMAN07174, HUMAN07173	AENJA_17400, AENJA_07994
OG0004047	HUMAN13570	AENJA_08079
OG0004048	HUMAN22101, HUMAN22100	AENJA_08141
OG0004049	HUMAN05306, HUMAN25326	AENJA_08248
OG0004051	HUMAN12917, HUMAN17896, HUMAN06505	AENJA_08973
OG0004052	HUMAN15057, HUMAN15056	AENJA_09045
OG0004053	HUMAN29957, HUMAN28825, HUMAN01839	AENJA_09308
OG0004054	HUMAN08335, HUMAN15782	AENJA_09386
OG0004055	HUMAN25842	AENJA_09534, AENJA_10626
OG0004056	HUMAN23551, HUMAN21186	AENJA_09747
OG0004057	HUMAN26949	AENJA_09847
OG0004058	HUMAN16633, HUMAN16632	AENJA_15238
OG0004059	HUMAN15829	AENJA_10120
OG0004060	HUMAN25392	AENJA_10222
OG0004061	HUMAN00893, HUMAN00894	AENJA_10245
OG0004062	HUMAN17185, HUMAN03560, HUMAN24215	AENJA_10281
OG0004063	HUMAN07941	AENJA_10560
OG0004064	HUMAN18276, HUMAN18275	AENJA_10715
OG0004065	HUMAN00215, HUMAN00216	AENJA_10915
OG0004066	HUMAN14690	AENJA_10944
OG0004067	HUMAN18034	AENJA_11072, AENJA_11073
OG0004068	HUMAN30035, HUMAN30649, HUMAN30612	AENJA_11291
OG0004069	HUMAN28854	AENJA_11462
OG0004070	HUMAN25913, HUMAN25912	AENJA_11512
OG0004071	HUMAN02291, HUMAN24781, HUMAN24782, HUMAN29079	AENJA_11569
OG0004072	HUMAN13160	AENJA_11674
OG0004073	HUMAN25044, HUMAN06790, HUMAN25043	AENJA_11745
OG0004075	HUMAN10663	AENJA_11909, AENJA_25684
OG0004076	HUMAN28164, HUMAN28163, HUMAN28165, HUMAN28162	AENJA_11962
OG0004077	HUMAN29503, HUMAN29502	AENJA_12069, AENJA_11984
OG0004079	HUMAN22873	AENJA_12149
OG0004080	HUMAN18253, HUMAN27257	AENJA_12559
OG0004081	HUMAN18386	AENJA_12579
OG0004082	HUMAN18511	AENJA_12648
OG0004083	HUMAN08562	AENJA_12814
OG0004085	HUMAN07816	AENJA_13446
OG0004086	HUMAN18693	AENJA_13483, AENJA_16966
OG0004087	HUMAN20699, HUMAN20698, HUMAN17812	AENJA_13678
OG0004088	HUMAN01139, HUMAN23388	AENJA_13695, AENJA_24137
OG0004089	HUMAN21587	AENJA_13857
OG0004090	HUMAN06601	AENJA_14113
OG0004091	HUMAN28496	AENJA_14498
OG0004092	HUMAN26216, HUMAN12524	AENJA_14629
OG0004093	HUMAN27002	AENJA_14743
OG0004094	HUMAN29054	AENJA_14786
OG0004095	HUMAN04244, HUMAN04243	AENJA_14906
OG0004096	HUMAN02141	AENJA_14942
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127, HUMAN08360	AENJA_15032
OG0004098	HUMAN28862, HUMAN01104	AENJA_15282
OG0004099	HUMAN16085, HUMAN20170	AENJA_15456
OG0004100	HUMAN06958	AENJA_16101, AENJA_16102
OG0004101	HUMAN12860	AENJA_16349
OG0004102	HUMAN03466	AENJA_16425
OG0004103	HUMAN19037	AENJA_16652, AENJA_16649
OG0004104	HUMAN14010	AENJA_17043
OG0004105	HUMAN28120	AENJA_17274
OG0004106	HUMAN00170, HUMAN00171, HUMAN00169	AENJA_17371
OG0004107	HUMAN01953, HUMAN01952	AENJA_17526
OG0004110	HUMAN23820, HUMAN03249	AENJA_17972
OG0004111	HUMAN28066, HUMAN16652	AENJA_17987
OG0004112	HUMAN01822, HUMAN01821	AENJA_26008
OG0004113	HUMAN20537	AENJA_18290
OG0004114	HUMAN04859, HUMAN04858, HUMAN04860	AENJA_18362
OG0004115	HUMAN21493	AENJA_18384
OG0004116	HUMAN05608, HUMAN05607	AENJA_18624
OG0004117	HUMAN27879	AENJA_18937
OG0004118	HUMAN26960	AENJA_19037
OG0004119	HUMAN15237, HUMAN15236	AENJA_19319
OG0004120	HUMAN03333	AENJA_19470
OG0004121	HUMAN00202, HUMAN21585	AENJA_19585
OG0004122	HUMAN29461, HUMAN29462	AENJA_19610
OG0004123	HUMAN05600	AENJA_19882
OG0004124	HUMAN19130, HUMAN27894	AENJA_20051
OG0004125	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506, HUMAN13509, HUMAN13505, HUMAN13508, HUMAN13502, HUMAN13503	AENJA_20094
OG0004126	HUMAN05543, HUMAN19543	AENJA_20213
OG0004127	HUMAN27924, HUMAN27923	AENJA_20390
OG0004128	HUMAN20446, HUMAN16881, HUMAN16882	AENJA_20435
OG0004129	HUMAN26874, HUMAN26875, HUMAN02978	AENJA_20438
OG0004130	HUMAN01818	AENJA_20514
OG0004131	HUMAN19907, HUMAN19906	AENJA_20546
OG0004132	HUMAN27969	AENJA_20581
OG0004133	HUMAN18302, HUMAN07684	AENJA_20684
OG0004135	HUMAN25931, HUMAN25933, HUMAN25932, HUMAN13193	AENJA_21037
OG0004136	HUMAN02427	AENJA_21121
OG0004137	HUMAN28841	AENJA_21136
OG0004138	HUMAN29721, HUMAN29720	AENJA_21636
OG0004139	HUMAN28858, HUMAN14285	AENJA_22066
OG0004140	HUMAN11430, HUMAN11431, HUMAN11429	AENJA_22122
OG0004141	HUMAN21479, HUMAN30535, HUMAN30533	AENJA_22209
OG0004142	HUMAN14999	AENJA_22247
OG0004143	HUMAN28620, HUMAN09650	AENJA_22570
OG0004144	HUMAN20558, HUMAN21379	AENJA_22601
OG0004145	HUMAN08310, HUMAN18750	AENJA_22813
OG0004146	HUMAN07308	AENJA_22878
OG0004147	HUMAN21565	AENJA_22980
OG0004148	HUMAN12377	AENJA_23349
OG0004149	HUMAN07609, HUMAN30337	AENJA_23391
OG0004150	HUMAN20664	AENJA_23752
OG0004151	HUMAN11355, HUMAN11356	AENJA_23954
OG0004153	HUMAN24083	AENJA_24230
OG0004154	HUMAN16602	AENJA_24263
OG0004156	HUMAN21442	AENJA_24369, AENJA_24722
OG0004157	HUMAN29821	AENJA_24370
OG0004158	HUMAN17542, HUMAN27299	AENJA_24429
OG0004159	HUMAN15832, HUMAN08705	AENJA_24852
OG0004160	HUMAN00868	AENJA_25025
OG0004161	HUMAN17700	AENJA_25182
OG0004162	HUMAN25916	AENJA_25282
OG0004163	HUMAN24942, HUMAN24943, HUMAN04161, HUMAN04162, HUMAN04160	AENJA_25392
OG0004164	HUMAN03236, HUMAN23812, HUMAN23813	AENJA_25479
OG0004166	HUMAN27687	AENJA_25748
OG0004167	HUMAN04738, HUMAN04739	AENJA_26097
OG0004168	HUMAN11718	AENJA_26286
OG0004169	HUMAN13644	AENJA_26454
OG0004171	HUMAN15518	AENJA_26685
OG0004214	HUMAN24477	AENJA_00165
OG0004215	HUMAN12295, HUMAN12294, HUMAN12293	AENJA_00310
OG0004216	HUMAN20287	AENJA_00516
OG0004218	HUMAN27915	AENJA_00935
OG0004219	HUMAN17843, HUMAN17842	AENJA_01020
OG0004220	HUMAN28630	AENJA_01203
OG0004222	HUMAN08455	AENJA_01486
OG0004223	HUMAN05025, HUMAN05023	AENJA_01506
OG0004225	HUMAN06624, HUMAN06623, HUMAN27310	AENJA_01633
OG0004226	HUMAN08493	AENJA_01684
OG0004227	HUMAN00825	AENJA_01705
OG0004228	HUMAN27429	AENJA_01729
OG0004229	HUMAN03153	AENJA_02064
OG0004230	HUMAN05582, HUMAN05583	AENJA_24753
OG0004231	HUMAN13253	AENJA_02278
OG0004232	HUMAN22434	AENJA_02302
OG0004233	HUMAN00119	AENJA_02374
OG0004234	HUMAN18015, HUMAN18014	AENJA_02411
OG0004235	HUMAN12116	AENJA_02425
OG0004236	HUMAN16992	AENJA_02429
OG0004237	HUMAN22943	AENJA_07147
OG0004239	HUMAN18995	AENJA_02668
OG0004240	HUMAN18710	AENJA_03070
OG0004241	HUMAN07668	AENJA_03118
OG0004242	HUMAN14962	AENJA_03219
OG0004243	HUMAN12837	AENJA_03297
OG0004244	HUMAN21470, HUMAN21469	AENJA_03379
OG0004245	HUMAN03723, HUMAN03722, HUMAN07043	AENJA_03416
OG0004246	HUMAN12879, HUMAN12881	AENJA_08975, AENJA_03476
OG0004247	HUMAN05733	AENJA_03521, AENJA_03518
OG0004248	HUMAN18975	AENJA_03763
OG0004249	HUMAN22546	AENJA_03888
OG0004251	HUMAN01265	AENJA_20691
OG0004252	HUMAN25401, HUMAN25402, HUMAN25400	AENJA_04057
OG0004253	HUMAN10905, HUMAN26337	AENJA_04321
OG0004254	HUMAN27698	AENJA_04427, AENJA_09254
OG0004255	HUMAN20924	AENJA_21176, AENJA_04555
OG0004257	HUMAN17628	AENJA_04594
OG0004258	HUMAN19337	AENJA_15676, AENJA_04921
OG0004259	HUMAN09749	AENJA_05091
OG0004260	HUMAN09461, HUMAN09462	AENJA_05573
OG0004261	HUMAN13774	AENJA_25277, AENJA_13929, AENJA_22921, AENJA_22459, AENJA_05609
OG0004262	HUMAN08768, HUMAN08767, HUMAN08769	AENJA_05767
OG0004263	HUMAN17547, HUMAN17546	AENJA_05819
OG0004264	HUMAN03533, HUMAN27752, HUMAN27751, HUMAN27750	AENJA_05851
OG0004265	HUMAN01336	AENJA_06209
OG0004267	HUMAN06039, HUMAN03918	AENJA_06337
OG0004268	HUMAN15199, HUMAN15201	AENJA_06438
OG0004269	HUMAN03614, HUMAN03613	AENJA_06472
OG0004270	HUMAN01652	AENJA_06731
OG0004271	HUMAN26827	AENJA_06979
OG0004272	HUMAN23571	AENJA_06984
OG0004273	HUMAN12115, HUMAN12114	AENJA_07053
OG0004274	HUMAN11120	AENJA_07138
OG0004275	HUMAN06232, HUMAN21152, HUMAN21151	AENJA_07307
OG0004276	HUMAN28195	AENJA_07382
OG0004277	HUMAN29963	AENJA_07626
OG0004278	HUMAN28639	AENJA_07644, AENJA_08435
OG0004279	HUMAN28927	AENJA_17815
OG0004281	HUMAN21313	AENJA_20214
OG0004281	HUMAN21314	AENJA_13461
OG0004282	HUMAN00466	AENJA_07918
OG0004283	HUMAN22365	AENJA_19675
OG0004284	HUMAN22289	AENJA_07958
OG0004285	HUMAN24318, HUMAN24317, HUMAN24319	AENJA_08157
OG0004286	HUMAN26392	AENJA_08421
OG0004288	HUMAN23255	AENJA_08494, AENJA_09224
OG0004289	HUMAN08406	AENJA_08571
OG0004290	HUMAN11088, HUMAN11089, HUMAN26173	AENJA_08634
OG0004291	HUMAN02664	AENJA_08666
OG0004292	HUMAN18016, HUMAN18018, HUMAN18017, HUMAN18019	AENJA_08709, AENJA_21597
OG0004294	HUMAN04148, HUMAN04149, HUMAN02311, HUMAN02310	AENJA_08948
OG0004295	HUMAN14256	AENJA_08995
OG0004296	HUMAN22583, HUMAN22582	AENJA_22026, AENJA_09137
OG0004297	HUMAN24896	AENJA_09281
OG0004298	HUMAN05125, HUMAN05123, HUMAN05124	AENJA_09310
OG0004299	HUMAN22962	AENJA_09313, AENJA_25545
OG0004300	HUMAN28866, HUMAN28867	AENJA_09414
OG0004301	HUMAN04644	AENJA_09948, AENJA_09950, AENJA_11810
OG0004302	HUMAN23334	AENJA_11814
OG0004303	HUMAN18308, HUMAN18307	AENJA_10102
OG0004304	HUMAN07403, HUMAN07402, HUMAN07400, HUMAN07401	AENJA_10126
OG0004305	HUMAN14140	AENJA_10671
OG0004306	HUMAN24566, HUMAN24565	AENJA_10728
OG0004307	HUMAN13513	AENJA_10811
OG0004308	HUMAN30057	AENJA_10896
OG0004310	HUMAN15096, HUMAN15095	AENJA_11180, AENJA_23448
OG0004311	HUMAN15083, HUMAN09966	AENJA_14028, AENJA_11212
OG0004312	HUMAN01959	AENJA_11219
OG0004314	HUMAN02115, HUMAN29290, HUMAN29291	AENJA_11558
OG0004315	HUMAN03740, HUMAN03739	AENJA_11716
OG0004316	HUMAN21828	AENJA_11759
OG0004317	HUMAN07353	AENJA_11806
OG0004318	HUMAN13522	AENJA_11868
OG0004319	HUMAN04163, HUMAN27066	AENJA_12058
OG0004321	HUMAN03148	AENJA_12158
OG0004322	HUMAN24558	AENJA_12403
OG0004324	HUMAN19248	AENJA_12557
OG0004326	HUMAN27157, HUMAN27158	AENJA_12664
OG0004327	HUMAN05117, HUMAN05116	AENJA_12793, AENJA_24731
OG0004328	HUMAN18966, HUMAN18965	AENJA_12798
OG0004330	HUMAN08424	AENJA_13252
OG0004331	HUMAN08295	AENJA_13331
OG0004332	HUMAN05580	AENJA_13463
OG0004333	HUMAN28274	AENJA_13634
OG0004334	HUMAN00979	AENJA_13654
OG0004334	HUMAN00978	AENJA_26354
OG0004335	HUMAN22919	AENJA_13686
OG0004336	HUMAN11187, HUMAN11186, HUMAN11185, HUMAN28035, HUMAN18807	AENJA_13746
OG0004337	HUMAN01473	AENJA_13913
OG0004338	HUMAN05208	AENJA_14330
OG0004341	HUMAN13188, HUMAN13187	AENJA_15047
OG0004341	HUMAN13186, HUMAN13190	AENJA_15048
OG0004342	HUMAN22854, HUMAN22853	AENJA_15096
OG0004343	HUMAN03765, HUMAN03766	AENJA_15517
OG0004344	HUMAN30235, HUMAN30231, HUMAN30232	AENJA_15963
OG0004345	HUMAN29416	AENJA_16155
OG0004346	HUMAN01204	AENJA_16250, AENJA_16249
OG0004347	HUMAN26338	AENJA_16598
OG0004348	HUMAN29749	AENJA_16800
OG0004349	HUMAN08332, HUMAN08333	AENJA_16835
OG0004350	HUMAN25142	AENJA_16841
OG0004351	HUMAN05858	AENJA_16867
OG0004352	HUMAN18365, HUMAN18370, HUMAN18368, HUMAN18369, HUMAN05871, HUMAN05872, HUMAN05869, HUMAN05870	AENJA_16982
OG0004353	HUMAN05861	AENJA_17017
OG0004354	HUMAN19964	AENJA_17022
OG0004356	HUMAN21882	AENJA_17320
OG0004357	HUMAN17377	AENJA_17547
OG0004358	HUMAN20550, HUMAN20551, HUMAN20549	AENJA_18672, AENJA_18047
OG0004359	HUMAN29937	AENJA_18134
OG0004360	HUMAN02590	AENJA_18596
OG0004362	HUMAN12669, HUMAN20594	AENJA_19062
OG0004364	HUMAN16782, HUMAN16785	AENJA_19146
OG0004365	HUMAN09827, HUMAN09826, HUMAN09828, HUMAN09829	AENJA_19212
OG0004366	HUMAN11404	AENJA_19317
OG0004367	HUMAN25086, HUMAN25087, HUMAN25088	AENJA_19374
OG0004368	HUMAN02041, HUMAN24846	AENJA_19702
OG0004369	HUMAN29479	AENJA_19753
OG0004370	HUMAN26663	AENJA_19903
OG0004371	HUMAN00682, HUMAN00681, HUMAN16768	AENJA_19958
OG0004372	HUMAN00855	AENJA_23131, AENJA_23132
OG0004373	HUMAN00854	AENJA_20328
OG0004374	HUMAN13158	AENJA_20422
OG0004375	HUMAN09491	AENJA_20974
OG0004376	HUMAN26330, HUMAN19958	AENJA_21249
OG0004377	HUMAN28605	AENJA_21485
OG0004378	HUMAN11677, HUMAN11679, HUMAN11678	AENJA_21608
OG0004379	HUMAN15965, HUMAN06117, HUMAN15966	AENJA_21681
OG0004380	HUMAN02379, HUMAN06115	AENJA_21685
OG0004381	HUMAN01741	AENJA_21950
OG0004382	HUMAN23495	AENJA_22037
OG0004383	HUMAN08351	AENJA_22354
OG0004384	HUMAN02637, HUMAN02638, HUMAN02636	AENJA_22523
OG0004385	HUMAN29342	AENJA_22615
OG0004389	HUMAN00922	AENJA_23497
OG0004390	HUMAN02225, HUMAN02224, HUMAN02227	AENJA_23655
OG0004391	HUMAN22998, HUMAN23755, HUMAN22999	AENJA_23704
OG0004392	HUMAN03189	AENJA_23712
OG0004393	HUMAN03571	AENJA_23907
OG0004395	HUMAN06742, HUMAN06741	AENJA_24372
OG0004396	HUMAN00392, HUMAN00394, HUMAN00393	AENJA_24530
OG0004397	HUMAN15239, HUMAN15240, HUMAN13820	AENJA_25166
OG0004398	HUMAN25746	AENJA_25317
OG0004399	HUMAN20481, HUMAN20480, HUMAN20364	AENJA_25524
OG0004400	HUMAN13800	AENJA_25584
OG0004401	HUMAN30275, HUMAN07787	AENJA_25597
OG0004402	HUMAN22342, HUMAN22341	AENJA_25980
OG0004403	HUMAN09951, HUMAN09950, HUMAN09949	AENJA_26375
OG0004405	HUMAN30602, HUMAN30601, HUMAN30590	AENJA_26485
OG0004406	HUMAN04951, HUMAN04950, HUMAN08313	AENJA_26544
OG0004407	HUMAN08685	AENJA_26601
OG0004408	HUMAN05224, HUMAN05225	AENJA_26831
OG0004459	HUMAN03665	AENJA_00105
OG0004460	HUMAN02348	AENJA_10602, AENJA_00174
OG0004461	HUMAN06949, HUMAN25050	AENJA_00187
OG0004462	HUMAN07884	AENJA_00195
OG0004463	HUMAN07198, HUMAN12013	AENJA_00263
OG0004465	HUMAN25551	AENJA_00361
OG0004467	HUMAN07304	AENJA_00451
OG0004468	HUMAN04543	AENJA_00461
OG0004471	HUMAN17967, HUMAN17970, HUMAN17969, HUMAN17968	AENJA_00776
OG0004472	HUMAN26987	AENJA_00868
OG0004473	HUMAN20027	AENJA_00871
OG0004473	HUMAN20026, HUMAN20025	AENJA_00870
OG0004474	HUMAN00075, HUMAN00078, HUMAN00076	AENJA_00922
OG0004475	HUMAN10492, HUMAN06062	AENJA_03139, AENJA_01045
OG0004476	HUMAN07423, HUMAN07424	AENJA_01930
OG0004477	HUMAN09841	AENJA_01958
OG0004478	HUMAN11199	AENJA_02085
OG0004479	HUMAN13760	AENJA_02206
OG0004480	HUMAN19565	AENJA_02219
OG0004482	HUMAN20680	AENJA_02336
OG0004483	HUMAN18285, HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284	AENJA_02340
OG0004484	HUMAN00032	AENJA_02375
OG0004485	HUMAN05734	AENJA_02522, AENJA_23178
OG0004486	HUMAN28381	AENJA_02721
OG0004487	HUMAN22433	AENJA_02764
OG0004488	HUMAN09530, HUMAN01783	AENJA_03056
OG0004489	HUMAN20466, HUMAN20464	AENJA_03089
OG0004490	HUMAN16009, HUMAN16010, HUMAN16008	AENJA_03148
OG0004491	HUMAN15224	AENJA_03168
OG0004492	HUMAN03895	AENJA_03264
OG0004493	HUMAN00735, HUMAN00736, HUMAN00734	AENJA_03367
OG0004494	HUMAN10688, HUMAN10687, HUMAN10686	AENJA_03427
OG0004495	HUMAN01257	AENJA_03794
OG0004496	HUMAN21326	AENJA_03798
OG0004497	HUMAN11496, HUMAN11497	AENJA_03976
OG0004498	HUMAN21502, HUMAN21503	AENJA_04040
OG0004499	HUMAN02497, HUMAN08698, HUMAN08697	AENJA_04167
OG0004500	HUMAN27616	AENJA_04178
OG0004501	HUMAN00494	AENJA_11831, AENJA_04286
OG0004502	HUMAN00324	AENJA_04449
OG0004503	HUMAN22764	AENJA_04529, AENJA_23467
OG0004505	HUMAN17948	AENJA_08695, AENJA_04733, AENJA_22550
OG0004506	HUMAN13338, HUMAN13340	AENJA_04842
OG0004507	HUMAN23622, HUMAN23623, HUMAN23621	AENJA_04865
OG0004509	HUMAN02069	AENJA_05239
OG0004510	HUMAN29607	AENJA_05329
OG0004511	HUMAN19795, HUMAN12268	AENJA_05552
OG0004512	HUMAN09321	AENJA_05863
OG0004514	HUMAN20024	AENJA_06216
OG0004515	HUMAN03769, HUMAN03768, HUMAN03770	AENJA_06345
OG0004516	HUMAN13122	AENJA_06493
OG0004517	HUMAN13286, HUMAN13288, HUMAN13287	AENJA_06724
OG0004518	HUMAN14476	AENJA_06826
OG0004518	HUMAN29301, HUMAN14475	AENJA_06827
OG0004519	HUMAN21150	AENJA_06969
OG0004520	HUMAN22045	AENJA_07201
OG0004523	HUMAN01827, HUMAN01829	AENJA_07641
OG0004524	HUMAN20054	AENJA_07752
OG0004525	HUMAN01279	AENJA_07831
OG0004526	HUMAN29357	AENJA_23914, AENJA_07835
OG0004527	HUMAN01091	AENJA_07903
OG0004528	HUMAN11778	AENJA_07904
OG0004529	HUMAN25204, HUMAN25205	AENJA_07944
OG0004530	HUMAN30172, HUMAN29605	AENJA_07969
OG0004531	HUMAN29624	AENJA_08201
OG0004532	HUMAN10136	AENJA_08236
OG0004533	HUMAN09658, HUMAN14386	AENJA_08347
OG0004534	HUMAN07572, HUMAN07573	AENJA_08393
OG0004535	HUMAN15447, HUMAN15446, HUMAN15448	AENJA_08570
OG0004537	HUMAN24791, HUMAN29314	AENJA_08657
OG0004538	HUMAN08632, HUMAN08631	AENJA_08665
OG0004539	HUMAN16954, HUMAN08753, HUMAN08752	AENJA_08729
OG0004540	HUMAN27283, HUMAN27284	AENJA_08799
OG0004542	HUMAN20251	AENJA_09105
OG0004543	HUMAN12485	AENJA_09120
OG0004544	HUMAN21133, HUMAN21134, HUMAN21132, HUMAN29852, HUMAN29851	AENJA_09219
OG0004545	HUMAN23451	AENJA_19665
OG0004545	HUMAN23453, HUMAN23452	AENJA_09222, AENJA_25205, AENJA_22344
OG0004546	HUMAN24897	AENJA_09271
OG0004547	HUMAN07051, HUMAN21061	AENJA_17725
OG0004547	HUMAN07050	AENJA_09422
OG0004548	HUMAN02262	AENJA_09557
OG0004549	HUMAN04224	AENJA_10884
OG0004550	HUMAN07015	AENJA_10990
OG0004551	HUMAN10195	AENJA_14630
OG0004552	HUMAN11941, HUMAN11943, HUMAN11942	AENJA_11123
OG0004553	HUMAN29639	AENJA_11290
OG0004554	HUMAN16601	AENJA_11434
OG0004555	HUMAN24447	AENJA_11497
OG0004556	HUMAN10849	AENJA_11553
OG0004557	HUMAN18475, HUMAN26034	AENJA_11598
OG0004558	HUMAN00434	AENJA_11692
OG0004559	HUMAN13594	AENJA_11902
OG0004560	HUMAN17616	AENJA_11928
OG0004561	HUMAN21836	AENJA_12022
OG0004563	HUMAN19929	AENJA_12215
OG0004564	HUMAN02717, HUMAN02718	AENJA_12530
OG0004565	HUMAN02521, HUMAN02520	AENJA_12612
OG0004566	HUMAN27617, HUMAN13773	AENJA_12676
OG0004567	HUMAN13560, HUMAN16616	AENJA_12797
OG0004569	HUMAN19797, HUMAN19796	AENJA_12953
OG0004570	HUMAN16933, HUMAN08425	AENJA_13253
OG0004571	HUMAN02981	AENJA_13264
OG0004573	HUMAN12408	AENJA_13416
OG0004574	HUMAN06851, HUMAN04266	AENJA_13790
OG0004576	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755	AENJA_13910
OG0004577	HUMAN07984	AENJA_13927
OG0004578	HUMAN29379	AENJA_13961
OG0004579	HUMAN06948, HUMAN06947	AENJA_14039
OG0004580	HUMAN00089	AENJA_14065
OG0004581	HUMAN30254	AENJA_14240
OG0004582	HUMAN01491, HUMAN23318	AENJA_14257
OG0004583	HUMAN25613	AENJA_14685
OG0004584	HUMAN25317	AENJA_14870
OG0004585	HUMAN13729, HUMAN13727	AENJA_14884
OG0004586	HUMAN27177, HUMAN27176, HUMAN27175, HUMAN27174, HUMAN27179	AENJA_14926, AENJA_14905
OG0004587	HUMAN22944, HUMAN22945	AENJA_15222, AENJA_17865
OG0004589	HUMAN12239, HUMAN12240	AENJA_15580
OG0004590	HUMAN26460	AENJA_15587
OG0004592	HUMAN27640, HUMAN27639	AENJA_16014
OG0004593	HUMAN17263, HUMAN24335	AENJA_16066
OG0004594	HUMAN04675, HUMAN04676	AENJA_16146
OG0004595	HUMAN12768, HUMAN27266	AENJA_16184
OG0004596	HUMAN04471, HUMAN04470	AENJA_16300
OG0004597	HUMAN16836	AENJA_16315
OG0004600	HUMAN29105	AENJA_16453
OG0004601	HUMAN29271, HUMAN29273	AENJA_16456
OG0004602	HUMAN13593, HUMAN13590	AENJA_16684
OG0004603	HUMAN10394, HUMAN10392, HUMAN10391	AENJA_16691
OG0004605	HUMAN10306	AENJA_16792
OG0004606	HUMAN18904, HUMAN18905	AENJA_17079
OG0004607	HUMAN19952, HUMAN12425	AENJA_17110
OG0004608	HUMAN18748, HUMAN18747, HUMAN18749	AENJA_17422
OG0004609	HUMAN12279, HUMAN12280	AENJA_17443
OG0004610	HUMAN09947, HUMAN09946	AENJA_17485
OG0004611	HUMAN03825, HUMAN03826	AENJA_17567
OG0004612	HUMAN25998	AENJA_17697
OG0004613	HUMAN15692, HUMAN15691	AENJA_17756
OG0004614	HUMAN04966, HUMAN04918	AENJA_17767
OG0004615	HUMAN29429, HUMAN01271	AENJA_17805
OG0004616	HUMAN17882	AENJA_17897
OG0004617	HUMAN04322, HUMAN06985, HUMAN06984	AENJA_17898
OG0004618	HUMAN22867	AENJA_17899
OG0004619	HUMAN12791	AENJA_18030
OG0004621	HUMAN21153, HUMAN21154	AENJA_18130
OG0004622	HUMAN29011	AENJA_18238
OG0004625	HUMAN19764	AENJA_18747, AENJA_18748
OG0004626	HUMAN15244	AENJA_18829
OG0004627	HUMAN29678	AENJA_19058
OG0004628	HUMAN13154, HUMAN18070, HUMAN13155	AENJA_19220
OG0004629	HUMAN29170, HUMAN29169	AENJA_19229
OG0004631	HUMAN29038	AENJA_19307
OG0004632	HUMAN21378	AENJA_19345
OG0004633	HUMAN18514, HUMAN18513, HUMAN18512	AENJA_19396
OG0004634	HUMAN12037, HUMAN20391	AENJA_19399
OG0004635	HUMAN16135, HUMAN16134	AENJA_19421
OG0004637	HUMAN11591	AENJA_19514
OG0004638	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354	AENJA_19695
OG0004639	HUMAN29308	AENJA_19701
OG0004640	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651	AENJA_20049
OG0004641	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438	AENJA_20072
OG0004642	HUMAN04683	AENJA_20253
OG0004643	HUMAN26734	AENJA_20590
OG0004644	HUMAN02493, HUMAN02492	AENJA_20785
OG0004645	HUMAN07505, HUMAN07504	AENJA_20920
OG0004646	HUMAN15038	AENJA_20935
OG0004647	HUMAN23591	AENJA_21162
