Orthogroup	HUMAN	STRPU_ok
OG0004076	HUMAN28164, HUMAN28163, HUMAN28165, HUMAN28162	STRPU_00594, STRPU_07563
OG0004077	HUMAN29503, HUMAN29502	STRPU_19390
OG0004078	HUMAN03624	STRPU_09343
OG0004079	HUMAN22873	STRPU_05743
OG0004080	HUMAN18253, HUMAN27257	STRPU_13277
OG0004081	HUMAN18386	STRPU_06127
OG0004082	HUMAN18511	STRPU_24384
OG0004083	HUMAN08562	STRPU_21744, STRPU_21680
OG0004085	HUMAN07816	STRPU_06109
OG0004086	HUMAN18693	STRPU_21572, STRPU_00282
OG0004087	HUMAN20699, HUMAN20698, HUMAN17812	STRPU_23491
OG0004088	HUMAN01139, HUMAN23388	STRPU_18617
OG0004089	HUMAN21587	STRPU_00370, STRPU_11032
OG0004090	HUMAN06601	STRPU_24163
OG0004091	HUMAN28496	STRPU_19319
OG0004092	HUMAN26216, HUMAN12524	STRPU_13303
OG0004093	HUMAN27002	STRPU_09708, STRPU_09752
OG0004094	HUMAN29054	STRPU_20262
OG0004095	HUMAN04244, HUMAN04243	STRPU_12681, STRPU_12680
OG0004096	HUMAN02141	STRPU_20338
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127, HUMAN08360	STRPU_11558
OG0004098	HUMAN28862, HUMAN01104	STRPU_18328, STRPU_01120
OG0004099	HUMAN16085, HUMAN20170	STRPU_08317
OG0004100	HUMAN06958	STRPU_23805
OG0004101	HUMAN12860	STRPU_24073
OG0004102	HUMAN03466	STRPU_09962, STRPU_09983
OG0004103	HUMAN19037	STRPU_24486, STRPU_24316
OG0004104	HUMAN14010	STRPU_26985
OG0004105	HUMAN28120	STRPU_24009
OG0004106	HUMAN00170, HUMAN00171, HUMAN00169	STRPU_11447
OG0004107	HUMAN01953, HUMAN01952	STRPU_03930
OG0004108	HUMAN03070, HUMAN03126	STRPU_08376
OG0004110	HUMAN23820, HUMAN03249	STRPU_02810
OG0004111	HUMAN28066, HUMAN16652	STRPU_07781, STRPU_07758
OG0004112	HUMAN01822, HUMAN01821	STRPU_27382, STRPU_27383
OG0004114	HUMAN04859, HUMAN04858, HUMAN04860	STRPU_20826
OG0004115	HUMAN21493	STRPU_00175, STRPU_10848, STRPU_10829
OG0004116	HUMAN05608, HUMAN05607	STRPU_03821, STRPU_03835
OG0004117	HUMAN27879	STRPU_16567
OG0004118	HUMAN26960	STRPU_01975, STRPU_22816
OG0004119	HUMAN15237, HUMAN15236	STRPU_25283
OG0004121	HUMAN00202, HUMAN21585	STRPU_10753
OG0004122	HUMAN29461, HUMAN29462	STRPU_20119, STRPU_20098
OG0004123	HUMAN05600	STRPU_24495
OG0004124	HUMAN19130, HUMAN27894	STRPU_07572
OG0004125	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506, HUMAN13509, HUMAN13505, HUMAN13508, HUMAN13502, HUMAN13503	STRPU_08132
OG0004126	HUMAN05543, HUMAN19543	STRPU_03872
OG0004127	HUMAN27924, HUMAN27923	STRPU_00575, STRPU_07543
OG0004128	HUMAN20446, HUMAN16881, HUMAN16882	STRPU_22275
OG0004129	HUMAN26874, HUMAN26875, HUMAN02978	STRPU_22276
OG0004130	HUMAN01818	STRPU_16002
OG0004131	HUMAN19907, HUMAN19906	STRPU_14462, STRPU_14463
OG0004132	HUMAN27969	STRPU_26195
OG0004133	HUMAN18302, HUMAN07684	STRPU_07007
OG0004135	HUMAN25931, HUMAN25933, HUMAN25932, HUMAN13193	STRPU_00976, STRPU_08840
OG0004136	HUMAN02427	STRPU_18932
OG0004137	HUMAN28841	STRPU_26642
OG0004138	HUMAN29721, HUMAN29720	STRPU_17076
OG0004139	HUMAN28858, HUMAN14285	STRPU_18649
OG0004140	HUMAN11430, HUMAN11431, HUMAN11429	STRPU_25703, STRPU_25684
OG0004141	HUMAN21479	STRPU_22323, STRPU_22305
OG0004142	HUMAN14999	STRPU_22286
OG0004143	HUMAN28620, HUMAN09650	STRPU_27285
OG0004144	HUMAN20558, HUMAN21379	STRPU_13998
OG0004145	HUMAN08310, HUMAN18750	STRPU_21032
OG0004146	HUMAN07308	STRPU_14257
OG0004147	HUMAN21565	STRPU_22168, STRPU_22175
OG0004148	HUMAN12377	STRPU_13669, STRPU_02401
OG0004149	HUMAN07609, HUMAN30337	STRPU_06926, STRPU_06908
OG0004150	HUMAN20664	STRPU_17897
OG0004153	HUMAN24083	STRPU_04733, STRPU_04726
OG0004154	HUMAN16602	STRPU_23784
OG0004156	HUMAN21442	STRPU_23130
OG0004157	HUMAN29821	STRPU_23152
OG0004158	HUMAN17542, HUMAN27299	STRPU_24023, STRPU_02639
OG0004159	HUMAN15832, HUMAN08705	STRPU_21251
OG0004160	HUMAN00868	STRPU_19074
OG0004161	HUMAN17700	STRPU_24354
OG0004162	HUMAN25916	STRPU_08075
OG0004163	HUMAN24942, HUMAN24943, HUMAN04161, HUMAN04162, HUMAN04160	STRPU_12646
OG0004164	HUMAN03236, HUMAN23812, HUMAN23813	STRPU_04686
OG0004166	HUMAN27687	STRPU_09733, STRPU_09689
OG0004167	HUMAN04738, HUMAN04739	STRPU_21156, STRPU_21164
OG0004168	HUMAN11718	STRPU_14329
OG0004169	HUMAN13644	STRPU_08900, STRPU_00919
OG0004169	HUMAN13645	STRPU_08901, STRPU_08902
OG0004171	HUMAN15518	STRPU_16148
OG0004172	HUMAN04361	STRPU_25249, STRPU_09051, STRPU_25339
OG0004174	HUMAN28907, HUMAN28908	STRPU_18461, STRPU_18420
OG0004176	HUMAN22859, HUMAN22860	STRPU_05147, STRPU_05071
OG0004178	HUMAN30555, HUMAN30556	STRPU_23007, STRPU_00881
OG0004179	HUMAN10496, HUMAN10497, HUMAN12064, HUMAN12065, HUMAN12066, HUMAN12169	STRPU_08384
OG0004180	HUMAN27280, HUMAN18278, HUMAN27279	STRPU_14125, STRPU_14113
OG0004181	HUMAN22409	STRPU_05420, STRPU_05421
OG0004182	HUMAN19435	STRPU_17424
OG0004183	HUMAN07292, HUMAN07291	STRPU_20295
OG0004184	HUMAN02697	STRPU_08996
OG0004185	HUMAN01862, HUMAN20490	STRPU_15635
OG0004186	HUMAN08997, HUMAN08995, HUMAN02715	STRPU_21395
OG0004187	HUMAN11528, HUMAN08193, HUMAN08194	STRPU_26055
OG0004188	HUMAN08423, HUMAN08422	STRPU_16239, STRPU_16200, STRPU_10934
OG0004190	HUMAN12134, HUMAN12135, HUMAN12136, HUMAN12137, HUMAN12133	STRPU_08808
OG0004197	HUMAN26081, HUMAN17924, HUMAN26082, HUMAN26080, HUMAN26083	STRPU_24927, STRPU_24926, STRPU_24925
OG0004214	HUMAN24477	STRPU_24335
OG0004215	HUMAN12295, HUMAN12294, HUMAN12293	STRPU_14765, STRPU_02559
OG0004216	HUMAN20287	STRPU_26208
OG0004217	HUMAN22836	STRPU_04965
OG0004218	HUMAN27915	STRPU_14308
OG0004219	HUMAN17843, HUMAN17842	STRPU_24948
OG0004220	HUMAN28630	STRPU_26863
OG0004222	HUMAN08455	STRPU_21148
OG0004223	HUMAN05025, HUMAN05023	STRPU_24406
OG0004225	HUMAN06624, HUMAN06623, HUMAN27310	STRPU_23672, STRPU_23647
OG0004226	HUMAN08493	STRPU_13717
OG0004227	HUMAN00825	STRPU_11362
OG0004229	HUMAN03153	STRPU_04722
OG0004230	HUMAN05581	STRPU_03309
OG0004231	HUMAN13253	STRPU_26733
OG0004232	HUMAN22434	STRPU_10212
OG0004233	HUMAN00119	STRPU_11044, STRPU_00382
OG0004234	HUMAN18015, HUMAN18014	STRPU_11065
OG0004235	HUMAN12116	STRPU_02171, STRPU_09204
OG0004236	HUMAN16992	STRPU_20693
OG0004237	HUMAN22943	STRPU_05856
OG0004238	HUMAN24523	STRPU_24793
OG0004239	HUMAN18995	STRPU_20308
OG0004240	HUMAN18709, HUMAN04795, HUMAN18710	STRPU_20696
OG0004241	HUMAN07668	STRPU_06100
OG0004242	HUMAN14962	STRPU_27250
OG0004243	HUMAN12837	STRPU_25021
OG0004244	HUMAN21470, HUMAN21469	STRPU_22838
OG0004245	HUMAN03723, HUMAN03722, HUMAN07043	STRPU_09672
OG0004246	HUMAN12879, HUMAN12881	STRPU_22152
OG0004248	HUMAN18975	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	HUMAN22546	STRPU_05688
OG0004251	HUMAN01265	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	HUMAN25401, HUMAN25402, HUMAN25400	STRPU_06470, STRPU_06473
OG0004253	HUMAN10905, HUMAN26337	STRPU_14726
OG0004254	HUMAN27698	STRPU_04154
OG0004255	HUMAN20924	STRPU_11353
OG0004257	HUMAN17628	STRPU_15432
OG0004258	HUMAN19337, HUMAN19336, HUMAN19590	STRPU_05921
OG0004259	HUMAN09749	STRPU_27359
OG0004260	HUMAN09461, HUMAN09462	STRPU_22106
OG0004261	HUMAN13774	STRPU_25985
OG0004262	HUMAN08768, HUMAN08767, HUMAN08769	STRPU_21542
OG0004263	HUMAN17547, HUMAN17546	STRPU_13850
OG0004264	HUMAN03533, HUMAN27752, HUMAN27751, HUMAN27750	STRPU_04270
OG0004265	HUMAN01336	STRPU_26380
OG0004267	HUMAN06039, HUMAN03918	STRPU_12036
OG0004268	HUMAN15199, HUMAN15201	STRPU_04469
OG0004269	HUMAN03613	STRPU_09465, STRPU_09466
OG0004270	HUMAN01652	STRPU_27064
OG0004271	HUMAN26827	STRPU_21998
OG0004272	HUMAN23571	STRPU_26435
OG0004273	HUMAN12115, HUMAN12114	STRPU_08464
OG0004274	HUMAN11120	STRPU_25495
OG0004275	HUMAN06232, HUMAN21152, HUMAN21151	STRPU_16562, STRPU_16544
OG0004277	HUMAN29963	STRPU_17561, STRPU_17589
OG0004278	HUMAN28639	STRPU_26571
OG0004279	HUMAN28927	STRPU_19399
OG0004280	HUMAN13148	STRPU_16617
OG0004281	HUMAN21313	STRPU_03363
OG0004282	HUMAN00466	STRPU_24365
OG0004283	HUMAN22365	STRPU_05367
OG0004284	HUMAN22289	STRPU_10181
OG0004285	HUMAN24318, HUMAN24317, HUMAN24319	STRPU_09806
OG0004286	HUMAN26392	STRPU_16779, STRPU_01753, STRPU_16776, STRPU_16778
OG0004288	HUMAN23255	STRPU_25897
OG0004289	HUMAN08406	STRPU_20972
OG0004290	HUMAN11088, HUMAN11089, HUMAN26173	STRPU_25362
OG0004291	HUMAN02664	STRPU_21078
OG0004292	HUMAN18016, HUMAN18018, HUMAN18017	STRPU_18201
OG0004294	HUMAN04148, HUMAN04149, HUMAN02311, HUMAN02310	STRPU_11546
OG0004295	HUMAN14256	STRPU_18784
OG0004296	HUMAN22583, HUMAN22582	STRPU_04115
OG0004297	HUMAN24896	STRPU_20036
OG0004298	HUMAN05125, HUMAN05123, HUMAN05124	STRPU_00904, STRPU_23030
OG0004299	HUMAN22961, HUMAN05108, HUMAN22962	STRPU_05475
OG0004300	HUMAN28866, HUMAN28867	STRPU_21999
OG0004301	HUMAN04644	STRPU_02519, STRPU_15137
OG0004302	HUMAN23334	STRPU_14723
OG0004303	HUMAN18308, HUMAN18307	STRPU_06629
OG0004304	HUMAN07403, HUMAN07402, HUMAN07400, HUMAN07401	STRPU_10222
OG0004305	HUMAN14140	STRPU_10897, STRPU_10895
OG0004306	HUMAN24566, HUMAN24565	STRPU_00569, STRPU_07534
OG0004307	HUMAN13513	STRPU_08356
OG0004308	HUMAN30057	STRPU_17528
OG0004310	HUMAN15096, HUMAN15095	STRPU_22930
OG0004311	HUMAN15083, HUMAN09966	STRPU_26858
OG0004312	HUMAN01959	STRPU_26183
OG0004314	HUMAN02115, HUMAN29290, HUMAN29291	STRPU_19410
OG0004315	HUMAN03740, HUMAN03739	STRPU_09779
OG0004316	HUMAN26704, HUMAN21828	STRPU_16713
OG0004317	HUMAN07353	STRPU_14184
OG0004318	HUMAN13522	STRPU_08553
OG0004319	HUMAN04163, HUMAN27066	STRPU_11528
OG0004321	HUMAN03148	STRPU_04553
OG0004322	HUMAN24558	STRPU_07127
OG0004323	HUMAN25493	STRPU_17059, STRPU_17055
OG0004324	HUMAN19248	STRPU_24904
OG0004327	HUMAN05117, HUMAN05116	STRPU_24331, STRPU_05772
OG0004328	HUMAN18966, HUMAN18965	STRPU_24297
OG0004330	HUMAN08424	STRPU_21871
OG0004331	HUMAN08295	STRPU_21658, STRPU_21723
OG0004332	HUMAN05580	STRPU_03284, STRPU_03249
OG0004333	HUMAN28274	STRPU_24897
OG0004334	HUMAN00979	STRPU_18166, STRPU_18150
OG0004335	HUMAN22919	STRPU_05371
OG0004336	HUMAN11187, HUMAN11186, HUMAN11185, HUMAN28035, HUMAN18807	STRPU_25732
OG0004337	HUMAN01473	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400
OG0004338	HUMAN05208	STRPU_05398
OG0004341	HUMAN13188, HUMAN13187	STRPU_09085, STRPU_02058
OG0004341	HUMAN13186, HUMAN13190	STRPU_02059, STRPU_09086
OG0004342	HUMAN22854, HUMAN22853	STRPU_05762
OG0004343	HUMAN03765, HUMAN03766	STRPU_05384
OG0004344	HUMAN30235, HUMAN30231, HUMAN30232	STRPU_22062
OG0004345	HUMAN29416	STRPU_19863, STRPU_19890
OG0004346	HUMAN01204	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004347	HUMAN26338	STRPU_02516, STRPU_15134
OG0004348	HUMAN29749	STRPU_06508
OG0004349	HUMAN08332, HUMAN08333	STRPU_23509
OG0004350	HUMAN25142	STRPU_16900
OG0004351	HUMAN05858	STRPU_10892
OG0004352	HUMAN18365, HUMAN18370, HUMAN18368, HUMAN18369, HUMAN05871, HUMAN05872, HUMAN05869, HUMAN05870	STRPU_10734
OG0004353	HUMAN05861	STRPU_10473
OG0004354	HUMAN19964	STRPU_03448
OG0004355	HUMAN20522, HUMAN06764	STRPU_24976
OG0004356	HUMAN21882	STRPU_16141, STRPU_16134
OG0004357	HUMAN17377	STRPU_07481
OG0004358	HUMAN20550, HUMAN20551, HUMAN20549	STRPU_23362
OG0004359	HUMAN29937	STRPU_23834, STRPU_23872
OG0004360	HUMAN02590	STRPU_24625
OG0004362	HUMAN12669, HUMAN20594	STRPU_01645, STRPU_11982
OG0004364	HUMAN16782, HUMAN16785	STRPU_21818
OG0004365	HUMAN09827, HUMAN09826, HUMAN09828, HUMAN09829	STRPU_21985
OG0004366	HUMAN11404	STRPU_25733
OG0004367	HUMAN25086, HUMAN25087, HUMAN25088	STRPU_21494, STRPU_21485
OG0004368	HUMAN02041, HUMAN24846	STRPU_19467
OG0004369	HUMAN29479	STRPU_19645, STRPU_19675
OG0004370	HUMAN26663	STRPU_06731
OG0004372	HUMAN00855	STRPU_18917, STRPU_18878, STRPU_18916
OG0004373	HUMAN00854	STRPU_18651
OG0004374	HUMAN13158	STRPU_14956, STRPU_14987
OG0004375	HUMAN09491	STRPU_21903
OG0004376	HUMAN26330, HUMAN19958	STRPU_14838
OG0004377	HUMAN28605	STRPU_13587, STRPU_01605
OG0004378	HUMAN11677, HUMAN11679, HUMAN11678	STRPU_14220
OG0004379	HUMAN15965, HUMAN06117, HUMAN15966	STRPU_12632
OG0004380	HUMAN02379, HUMAN06115	STRPU_04047
OG0004381	HUMAN01741	STRPU_27030
OG0004382	HUMAN23495	STRPU_26803
OG0004383	HUMAN08351	STRPU_20811
OG0004384	HUMAN02637, HUMAN02638, HUMAN02636	STRPU_21328
OG0004385	HUMAN29342	STRPU_20019
OG0004389	HUMAN00922	STRPU_18432, STRPU_18475
OG0004390	HUMAN02225, HUMAN02224, HUMAN02227	STRPU_20364
OG0004391	HUMAN22998, HUMAN23755, HUMAN22999	STRPU_04771
OG0004392	HUMAN03189	STRPU_04849
OG0004393	HUMAN03571	STRPU_10284
OG0004395	HUMAN06742, HUMAN06741	STRPU_23960, STRPU_23934
OG0004396	HUMAN00392, HUMAN00394, HUMAN00393	STRPU_10960
OG0004397	HUMAN15239, HUMAN15240, HUMAN13820	STRPU_25491
OG0004398	HUMAN25746	STRPU_14743
OG0004399	HUMAN20481, HUMAN20480, HUMAN20364	STRPU_23354
OG0004400	HUMAN13800	STRPU_24835
OG0004401	HUMAN30275, HUMAN07787	STRPU_22184
OG0004402	HUMAN22341	STRPU_05533, STRPU_05593
OG0004403	HUMAN09951, HUMAN09950, HUMAN09949	STRPU_22439
OG0004404	HUMAN09714	STRPU_03631
OG0004405	HUMAN30602, HUMAN30601, HUMAN30590	STRPU_09173, STRPU_02136
OG0004406	HUMAN04951, HUMAN04950, HUMAN08313	STRPU_20717
OG0004407	HUMAN08685	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	HUMAN05224, HUMAN05225	STRPU_06859, STRPU_06855
OG0004409	HUMAN06237, HUMAN06235, HUMAN06234, HUMAN06236, HUMAN21149, HUMAN06233	STRPU_21996
OG0004413	HUMAN20485	STRPU_23910
OG0004414	HUMAN05744, HUMAN05743	STRPU_24538
OG0004415	HUMAN27786	STRPU_13688, STRPU_02388
OG0004417	HUMAN27641, HUMAN27642, HUMAN27644, HUMAN27646, HUMAN27643, HUMAN01111, HUMAN27645	STRPU_19276, STRPU_00411
OG0004418	HUMAN23600	STRPU_12510, STRPU_12484
OG0004419	HUMAN17223, HUMAN17224, HUMAN17222	STRPU_09977, STRPU_09954
OG0004420	HUMAN00120, HUMAN21941, HUMAN21942	STRPU_11444
OG0004421	HUMAN20973	STRPU_23460, STRPU_00982
OG0004422	HUMAN09643, HUMAN23503	STRPU_27279, STRPU_27262
OG0004423	HUMAN24585	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	HUMAN20454, HUMAN20451	STRPU_23668, STRPU_23642
OG0004425	HUMAN20710, HUMAN12646, HUMAN12647	STRPU_24641
OG0004426	HUMAN08417, HUMAN15503, HUMAN15502	STRPU_20530, STRPU_20532
OG0004459	HUMAN03665	STRPU_09571
OG0004460	HUMAN02348	STRPU_26151
OG0004461	HUMAN06949, HUMAN25050	STRPU_16622
OG0004462	HUMAN07884	STRPU_06172
OG0004463	HUMAN07198, HUMAN12013	STRPU_15084
OG0004465	HUMAN25551	STRPU_07028
OG0004467	HUMAN07304	STRPU_15008
OG0004468	HUMAN04543	STRPU_15279
OG0004471	HUMAN17967, HUMAN17970, HUMAN17969, HUMAN17968	STRPU_23984
OG0004472	HUMAN26987	STRPU_10341
OG0004473	HUMAN20027	STRPU_17247
OG0004473	HUMAN20026, HUMAN20025	STRPU_17245, STRPU_17246
OG0004474	HUMAN00075, HUMAN00078, HUMAN00076	STRPU_11443
OG0004475	HUMAN10492, HUMAN06062	STRPU_02128
OG0004476	HUMAN07423, HUMAN07424	STRPU_05459
OG0004477	HUMAN09841	STRPU_26944
OG0004478	HUMAN11200, HUMAN11199	STRPU_25354
OG0004479	HUMAN13760	STRPU_25490
OG0004480	HUMAN19565	STRPU_03305
OG0004481	HUMAN09377, HUMAN09376, HUMAN09378	STRPU_27176
OG0004482	HUMAN20680	STRPU_22933, STRPU_22934
OG0004483	HUMAN18285, HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284	STRPU_22442
OG0004484	HUMAN00032	STRPU_11038, STRPU_00376
OG0004485	HUMAN05734	STRPU_02839
OG0004486	HUMAN28381	STRPU_25549, STRPU_00815
OG0004487	HUMAN22433	STRPU_05739
OG0004488	HUMAN09530, HUMAN01783	STRPU_26430
OG0004489	HUMAN20466, HUMAN20464	STRPU_01983, STRPU_22823
OG0004490	HUMAN16009, HUMAN16010, HUMAN16008	STRPU_10416
OG0004491	HUMAN15224	STRPU_26194
OG0004492	HUMAN03895	STRPU_14985, STRPU_14954
OG0004493	HUMAN00735, HUMAN00736, HUMAN00734	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	HUMAN10688, HUMAN10687, HUMAN10686	STRPU_08650
OG0004495	HUMAN01257	STRPU_20165, STRPU_20159
OG0004497	HUMAN11496	STRPU_25842
OG0004498	HUMAN21502, HUMAN21503	STRPU_25250
OG0004499	HUMAN02497, HUMAN08698, HUMAN08697	STRPU_21553
OG0004500	HUMAN27616	STRPU_07478
OG0004501	HUMAN00494	STRPU_16986
OG0004502	HUMAN00324	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	HUMAN22764	STRPU_05123, STRPU_05048
OG0004505	HUMAN17948	STRPU_24031, STRPU_02633
OG0004506	HUMAN13338, HUMAN13340	STRPU_09238
OG0004507	HUMAN23622, HUMAN23623, HUMAN23621	STRPU_26831
OG0004509	HUMAN02069	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	HUMAN29607	STRPU_05336
OG0004511	HUMAN19795, HUMAN12268	STRPU_25065
OG0004512	HUMAN09321	STRPU_21468
OG0004514	HUMAN20024	STRPU_14566
OG0004515	HUMAN03769, HUMAN03768, HUMAN03770	STRPU_09715, STRPU_09759
OG0004516	HUMAN13123, HUMAN13122	STRPU_15095
OG0004517	HUMAN13286, HUMAN13288, HUMAN13287	STRPU_08537
OG0004518	HUMAN29301, HUMAN14475	STRPU_20077, STRPU_20104
OG0004519	HUMAN21150	STRPU_23291
OG0004520	HUMAN22045	STRPU_06769
OG0004523	HUMAN01827, HUMAN01829	STRPU_26732
OG0004524	HUMAN20054	STRPU_18681
OG0004525	HUMAN01279	STRPU_08186
OG0004526	HUMAN29357	STRPU_19898, STRPU_19872
OG0004527	HUMAN01091	STRPU_08149
OG0004528	HUMAN11777	STRPU_08983
OG0004529	HUMAN25204, HUMAN25205	STRPU_24902
OG0004530	HUMAN30172, HUMAN29605	STRPU_05253, STRPU_05269
OG0004531	HUMAN29624	STRPU_05381, STRPU_05466
OG0004532	HUMAN10136	STRPU_09265
OG0004533	HUMAN09658, HUMAN14386	STRPU_22451
OG0004534	HUMAN07572, HUMAN07573	STRPU_04976
OG0004535	HUMAN15447, HUMAN15446, HUMAN15448	STRPU_20971
OG0004537	HUMAN24791, HUMAN29314	STRPU_12968, STRPU_20100, STRPU_20122
OG0004538	HUMAN08632, HUMAN08631	STRPU_21077
OG0004539	HUMAN16954, HUMAN08753, HUMAN08752	STRPU_00731, STRPU_20735
OG0004540	HUMAN27285	STRPU_24629
OG0004540	HUMAN27283, HUMAN27284	STRPU_24633
OG0004542	HUMAN20251	STRPU_12852, STRPU_12862
OG0004543	HUMAN12485	STRPU_22430
OG0004544	HUMAN21132, HUMAN29852, HUMAN29851	STRPU_22295
OG0004545	HUMAN23453, HUMAN23452	STRPU_18557
OG0004546	HUMAN24897	STRPU_20037
OG0004547	HUMAN07051, HUMAN21061	STRPU_23159
OG0004548	HUMAN02262	STRPU_20408
OG0004549	HUMAN04224	STRPU_12502, STRPU_00638
OG0004550	HUMAN07015	STRPU_11539
OG0004551	HUMAN10195	STRPU_13302
OG0004552	HUMAN11941, HUMAN11943, HUMAN11942	STRPU_06150
OG0004553	HUMAN29639	STRPU_17878
OG0004554	HUMAN16601	STRPU_16784
OG0004555	HUMAN24447	STRPU_25721
OG0004556	HUMAN10849	STRPU_15459
OG0004557	HUMAN18475, HUMAN26034	STRPU_13516
OG0004558	HUMAN00434	STRPU_00553, STRPU_10690
OG0004559	HUMAN13594	STRPU_01434, STRPU_08736
OG0004560	HUMAN17616	STRPU_06539, STRPU_06561
OG0004561	HUMAN21836	STRPU_06803
OG0004563	HUMAN19929	STRPU_12094
OG0004564	HUMAN02717, HUMAN02718	STRPU_20730, STRPU_00727
OG0004565	HUMAN02521, HUMAN02520	STRPU_21813
OG0004566	HUMAN27617, HUMAN13773	STRPU_07797
OG0004567	HUMAN16616	STRPU_24575
OG0004569	HUMAN19797, HUMAN19796	STRPU_15605, STRPU_02203
OG0004570	HUMAN16933, HUMAN08425	STRPU_21345
OG0004571	HUMAN02981	STRPU_00500, STRPU_15931
OG0004572	HUMAN27925	STRPU_08793
OG0004573	HUMAN12408	STRPU_15071
OG0004574	HUMAN06851, HUMAN04266	STRPU_12120, STRPU_12154
OG0004576	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755	STRPU_09627
OG0004577	HUMAN07984	STRPU_26190
OG0004578	HUMAN29379	STRPU_19395
OG0004579	HUMAN06948, HUMAN06947	STRPU_22367
OG0004580	HUMAN00089	STRPU_11267, STRPU_11229
OG0004581	HUMAN30254	STRPU_06299, STRPU_06345
OG0004582	HUMAN01491, HUMAN23318	STRPU_18765
OG0004583	HUMAN25613	STRPU_07152
OG0004584	HUMAN25317	STRPU_16995
OG0004585	HUMAN13729, HUMAN13727	STRPU_25453
OG0004587	HUMAN22944, HUMAN22945	STRPU_05894
OG0004588	HUMAN11782	STRPU_15207, STRPU_15264
OG0004589	HUMAN12239, HUMAN12240	STRPU_14409
OG0004590	HUMAN26460	STRPU_02506, STRPU_15126
OG0004591	HUMAN12039, HUMAN12041, HUMAN12040	STRPU_08487
OG0004592	HUMAN27640, HUMAN27639	STRPU_16297, STRPU_16316
OG0004593	HUMAN17263, HUMAN24335	STRPU_09569
OG0004594	HUMAN04675, HUMAN04676	STRPU_01638, STRPU_11974
OG0004595	HUMAN12768, HUMAN27266	STRPU_22021
OG0004596	HUMAN04471, HUMAN04470	STRPU_15860
OG0004597	HUMAN16836	STRPU_20493
OG0004600	HUMAN29105	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	HUMAN29271, HUMAN29273	STRPU_20311
OG0004602	HUMAN13593, HUMAN13590	STRPU_02109, STRPU_09139
OG0004603	HUMAN10394, HUMAN10392, HUMAN10391	STRPU_08936
OG0004605	HUMAN10306	STRPU_08470
OG0004606	HUMAN18904, HUMAN18905	STRPU_24552
OG0004607	HUMAN19952, HUMAN12425	STRPU_15057
OG0004608	HUMAN18748, HUMAN18747, HUMAN18749	STRPU_21130
OG0004609	HUMAN12279, HUMAN12280	STRPU_14843
OG0004610	HUMAN09947, HUMAN09946	STRPU_26960
OG0004611	HUMAN03825, HUMAN03826	STRPU_19068
OG0004612	HUMAN25998	STRPU_22551
OG0004613	HUMAN15692, HUMAN15691	STRPU_23508
OG0004614	HUMAN04966, HUMAN04918	STRPU_21766, STRPU_21702
OG0004615	HUMAN29429, HUMAN01271	STRPU_19902
OG0004616	HUMAN17882	STRPU_24959
OG0004617	HUMAN04322, HUMAN06985, HUMAN06984	STRPU_11791
OG0004618	HUMAN22867	STRPU_05168, STRPU_05089
OG0004619	HUMAN12791	STRPU_13721
OG0004620	HUMAN11638, HUMAN11643	STRPU_25631
OG0004621	HUMAN21153, HUMAN21154	STRPU_23746
OG0004622	HUMAN29011	STRPU_25019
OG0004625	HUMAN19764	STRPU_14762, STRPU_14761, STRPU_02562
OG0004626	HUMAN15244	STRPU_26240, STRPU_02827
OG0004627	HUMAN29678	STRPU_06756, STRPU_06778
OG0004628	HUMAN13154, HUMAN18070, HUMAN13155	STRPU_22771, STRPU_01930
OG0004629	HUMAN29170, HUMAN29169	STRPU_19582
OG0004630	HUMAN25355, HUMAN25354	STRPU_17376
OG0004631	HUMAN29038	STRPU_19286, STRPU_00400
OG0004632	HUMAN21378	STRPU_22256
OG0004633	HUMAN18514, HUMAN18513, HUMAN18512	STRPU_10593
OG0004634	HUMAN12037, HUMAN20391	STRPU_11068
OG0004635	HUMAN16135, HUMAN16134	STRPU_03202
OG0004637	HUMAN11591	STRPU_25858, STRPU_25859
OG0004638	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354	STRPU_20070
OG0004639	HUMAN29308	STRPU_19843
OG0004640	HUMAN00653, HUMAN00652, HUMAN00650, HUMAN00651	STRPU_07528
OG0004641	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438	STRPU_02602, STRPU_19925
OG0004642	HUMAN04683	STRPU_25278
