Orthogroup	HUMAN	BRALA
OG0003546	HUMAN29089, HUMAN02169	BRALA34597
OG0003547	HUMAN03917	BRALA27838, BRALA27839
OG0003548	HUMAN22282	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697
OG0003549	HUMAN25712, HUMAN29713	BRALA23902
OG0003550	HUMAN26578, HUMAN17867	BRALA18608
OG0003551	HUMAN14799, HUMAN29003	BRALA01030
OG0003552	HUMAN01497	BRALA23094
OG0003553	HUMAN17100	BRALA27934
OG0003554	HUMAN03429	BRALA24475
OG0003555	HUMAN13236, HUMAN13235, HUMAN13238, HUMAN13237, HUMAN13240, HUMAN13241	BRALA21968
OG0003556	HUMAN19312	BRALA01809
OG0003557	HUMAN27748	BRALA02541
OG0003558	HUMAN09720	BRALA16598
OG0003560	HUMAN08292	BRALA26145
OG0003561	HUMAN25470, HUMAN07496	BRALA28633
OG0003562	HUMAN18584, HUMAN18585, HUMAN28168	BRALA14777
OG0003563	HUMAN10685	BRALA18624
OG0003564	HUMAN17366, HUMAN24302	BRALA27591
OG0003565	HUMAN27729, HUMAN27728	BRALA01127
OG0003566	HUMAN04196, HUMAN24973	BRALA19185
OG0003567	HUMAN10488	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371
OG0003568	HUMAN07272	BRALA28427
OG0003569	HUMAN07054, HUMAN02397	BRALA15282
OG0003570	HUMAN02024, HUMAN02025, HUMAN02026	BRALA00798
OG0003571	HUMAN28033, HUMAN11183	BRALA31602, BRALA34916
OG0003572	HUMAN15595, HUMAN15596, HUMAN02513, HUMAN08691	BRALA13377
OG0003573	HUMAN10871, HUMAN10813, HUMAN10775	BRALA14969
OG0003577	HUMAN29012	BRALA00402
OG0003578	HUMAN20028, HUMAN20029	BRALA29478, BRALA23275
OG0003579	HUMAN26278, HUMAN22725	BRALA03835
OG0003581	HUMAN04085	BRALA20305, BRALA20292
OG0003582	HUMAN29836, HUMAN02330	BRALA19721
OG0003584	HUMAN11984, HUMAN11985, HUMAN11983, HUMAN18471, HUMAN00178	BRALA08616
OG0003585	HUMAN25564, HUMAN13697, HUMAN13696, HUMAN18958	BRALA12934
OG0003597	HUMAN04460	BRALA34091
OG0003598	HUMAN02289	BRALA18339
OG0003598	HUMAN29147	BRALA18340
OG0003599	HUMAN13888	BRALA30350
OG0003600	HUMAN15217	BRALA22014
OG0003601	HUMAN26533, HUMAN26534	BRALA18126
OG0003603	HUMAN13251, HUMAN13246	BRALA06241
OG0003604	HUMAN12260, HUMAN12259, HUMAN07277	BRALA31536
OG0003606	HUMAN00503	BRALA22056
OG0003608	HUMAN02187	BRALA18469
OG0003610	HUMAN16758, HUMAN16759	BRALA09770
OG0003611	HUMAN24173	BRALA24495
OG0003613	HUMAN20927, HUMAN11439	BRALA11000
OG0003615	HUMAN14433, HUMAN23272	BRALA05371
OG0003616	HUMAN20505, HUMAN20506, HUMAN20504	BRALA20439
OG0003617	HUMAN21414	BRALA23864, BRALA23865
OG0003618	HUMAN27888, HUMAN27890	BRALA30067
OG0003619	HUMAN30124, HUMAN23959	BRALA28306
OG0003620	HUMAN00037	BRALA15834
OG0003621	HUMAN05311	BRALA15694
OG0003622	HUMAN18690	BRALA13428
OG0003623	HUMAN05857	BRALA13875
OG0003624	HUMAN28864	BRALA34546, BRALA32644
OG0003627	HUMAN17655, HUMAN17656, HUMAN05166, HUMAN05165	BRALA16210
OG0003629	HUMAN21741, HUMAN21740	BRALA05892
OG0003630	HUMAN10764, HUMAN10786	BRALA29277
OG0003632	HUMAN00144	BRALA35240
OG0003632	HUMAN21796	BRALA22349
OG0003633	HUMAN05293	BRALA10607
OG0003634	HUMAN00128, HUMAN00127	BRALA14363
OG0003635	HUMAN30608, HUMAN30607	BRALA18691
OG0003638	HUMAN08782	BRALA12059
OG0003640	HUMAN13431, HUMAN17671	BRALA04598
OG0003641	HUMAN13743, HUMAN13746, HUMAN13744, HUMAN19226	BRALA22029
OG0003642	HUMAN09836	BRALA14568
OG0003643	HUMAN02410	BRALA20230, BRALA05378, BRALA17185, BRALA07011
OG0003644	HUMAN29286, HUMAN29287, HUMAN29285, HUMAN29284	BRALA10140
OG0003645	HUMAN20257, HUMAN20256, HUMAN12129, HUMAN12128	BRALA13185
OG0003646	HUMAN09524	BRALA22868
OG0003647	HUMAN23500	BRALA16527
OG0003648	HUMAN16787	BRALA17389
OG0003649	HUMAN14411	BRALA01612
OG0003650	HUMAN19279, HUMAN19278, HUMAN19276, HUMAN19277	BRALA13666
OG0003651	HUMAN18587, HUMAN27840	BRALA21916
OG0003652	HUMAN05434, HUMAN25517	BRALA34260
OG0003653	HUMAN28128, HUMAN15232, HUMAN08130	BRALA33747, BRALA20594, BRALA35513
OG0003654	HUMAN27868	BRALA21275
OG0003655	HUMAN25720, HUMAN07525	BRALA33353
OG0003656	HUMAN09498, HUMAN09499, HUMAN01632	BRALA04460
OG0003657	HUMAN17897	BRALA00140
OG0003658	HUMAN26110, HUMAN26109	BRALA00325
OG0003659	HUMAN12849, HUMAN12851	BRALA07055
OG0003660	HUMAN03330	BRALA03685
OG0003662	HUMAN03175, HUMAN03176, HUMAN17173	BRALA28700
OG0003663	HUMAN24345	BRALA03839, BRALA03841
OG0003664	HUMAN12052	BRALA25355
OG0003665	HUMAN08464	BRALA15969, BRALA08702
OG0003666	HUMAN29133, HUMAN02252	BRALA25648
OG0003667	HUMAN19771	BRALA23583
OG0003668	HUMAN30167, HUMAN09900, HUMAN09899	BRALA16595
OG0003669	HUMAN29028	BRALA01156
OG0003671	HUMAN03501, HUMAN24226	BRALA32769
OG0003672	HUMAN12138	BRALA18633
OG0003673	HUMAN25306	BRALA19292
OG0003673	HUMAN19535	BRALA19291
OG0003674	HUMAN12022	BRALA13017
OG0003675	HUMAN20720	BRALA11375
OG0003676	HUMAN29262	BRALA10096
OG0003676	HUMAN20688	BRALA14472
OG0003677	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514	BRALA09088
OG0003678	HUMAN01033, HUMAN14660	BRALA05291
OG0003679	HUMAN21403, HUMAN02922	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231
OG0003680	HUMAN06616, HUMAN18004, HUMAN18005	BRALA09741
OG0003681	HUMAN20399, HUMAN04398	BRALA02162
OG0003682	HUMAN02554	BRALA10785, BRALA10910
OG0003683	HUMAN19922, HUMAN04991	BRALA22205
OG0003684	HUMAN14029, HUMAN14028	BRALA26598
OG0003685	HUMAN09512	BRALA04329
OG0003686	HUMAN11096	BRALA12463
OG0003687	HUMAN06582, HUMAN12545, HUMAN17984	BRALA14064
OG0003688	HUMAN00391, HUMAN00390	BRALA26787, BRALA05434
OG0003689	HUMAN12564, HUMAN17888	BRALA09157
OG0003691	HUMAN27486	BRALA22954
OG0003692	HUMAN26245	BRALA28877
OG0003693	HUMAN05789, HUMAN05791, HUMAN05790, HUMAN21038	BRALA09225
OG0003694	HUMAN01597	BRALA07902
OG0003695	HUMAN29320, HUMAN28471	BRALA21829
OG0003696	HUMAN26795	BRALA20035
OG0003697	HUMAN13631	BRALA16767
OG0003698	HUMAN03524, HUMAN27578	BRALA21409
OG0003700	HUMAN10461, HUMAN13432, HUMAN13433	BRALA23022
OG0003701	HUMAN21420	BRALA16004
OG0003702	HUMAN18794, HUMAN08385	BRALA28909
OG0003703	HUMAN04604, HUMAN09417, HUMAN09419	BRALA02399
OG0003704	HUMAN14829, HUMAN01005	BRALA17852
OG0003705	HUMAN26525	BRALA17124
OG0003706	HUMAN24793	BRALA21768
OG0003707	HUMAN28827, HUMAN10024	BRALA13435
OG0003709	HUMAN15204, HUMAN15203	BRALA03316
OG0003710	HUMAN29654, HUMAN22687	BRALA29789
OG0003711	HUMAN09536	BRALA03254
OG0003712	HUMAN20248, HUMAN10482	BRALA11231
OG0003713	HUMAN02247, HUMAN02248	BRALA01757
OG0003714	HUMAN00129, HUMAN00131, HUMAN00130	BRALA14362
OG0003716	HUMAN21975	BRALA32334
OG0003717	HUMAN00711, HUMAN24583	BRALA21117
OG0003718	HUMAN18082	BRALA07126
OG0003719	HUMAN01524	BRALA14607
OG0003721	HUMAN08875, HUMAN04841	BRALA12038
OG0003722	HUMAN01183, HUMAN29299	BRALA24100
OG0003724	HUMAN00259	BRALA05473
OG0003725	HUMAN28512, HUMAN00988, HUMAN00987, HUMAN28511	BRALA29814, BRALA00696
OG0003726	HUMAN00634, HUMAN25217	BRALA15025, BRALA15024
OG0003727	HUMAN15652	BRALA25125
OG0003728	HUMAN01158	BRALA23646
OG0003729	HUMAN17750	BRALA06888, BRALA06951
OG0003730	HUMAN03774	BRALA29533
OG0003731	HUMAN14612, HUMAN14611	BRALA21198
OG0003732	HUMAN17458	BRALA11685
OG0003733	HUMAN28575	BRALA01134
OG0003734	HUMAN29356, HUMAN29355	BRALA21794
OG0003735	HUMAN05437	BRALA34167
OG0003736	HUMAN11064	BRALA33666, BRALA33744, BRALA33746
OG0003737	HUMAN29411, HUMAN02196	BRALA17522
OG0003738	HUMAN12341	BRALA18659
OG0003739	HUMAN17673	BRALA14467
OG0003742	HUMAN26023, HUMAN06690, HUMAN06689	BRALA18578
OG0003743	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085	BRALA23724
OG0003744	HUMAN29944, HUMAN20993, HUMAN20992	BRALA24796
OG0003745	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744	BRALA06719, BRALA03263, BRALA30410
OG0003746	HUMAN18235, HUMAN12379	BRALA17015
OG0003748	HUMAN06965, HUMAN06967, HUMAN06966	BRALA12755
OG0003749	HUMAN06179	BRALA26426, BRALA26425
OG0003750	HUMAN18942, HUMAN18943	BRALA18863
OG0003751	HUMAN02217, HUMAN02218, HUMAN02216	BRALA32676, BRALA06904
OG0003752	HUMAN28947, HUMAN09871	BRALA25856
OG0003753	HUMAN13277, HUMAN13278, HUMAN13279	BRALA16740
OG0003754	HUMAN04680, HUMAN06799	BRALA29308
OG0003755	HUMAN13092	BRALA35547, BRALA34607
OG0003756	HUMAN11263	BRALA19970
OG0003757	HUMAN15876	BRALA13359
OG0003758	HUMAN12883, HUMAN12882, HUMAN06530, HUMAN06529, HUMAN06528	BRALA00093
OG0003759	HUMAN11801, HUMAN24876	BRALA05624
OG0003760	HUMAN13770, HUMAN13772, HUMAN13771, HUMAN16625, HUMAN16624	BRALA17848
OG0003761	HUMAN09889, HUMAN28585	BRALA04263
OG0003762	HUMAN13397, HUMAN10438, HUMAN10436, HUMAN10437, HUMAN10440	BRALA18646
OG0003763	HUMAN25652	BRALA24515
OG0003764	HUMAN13587, HUMAN13588	BRALA25043
OG0003765	HUMAN30574, HUMAN30573, HUMAN02880, HUMAN02881, HUMAN02878, HUMAN02879	BRALA18952
OG0003767	HUMAN28071, HUMAN28072	BRALA03143
OG0003768	HUMAN06974, HUMAN06975	BRALA11897
OG0003769	HUMAN08202	BRALA26566
OG0003770	HUMAN05134	BRALA19409
OG0003771	HUMAN13368, HUMAN13367, HUMAN20264	BRALA16711
OG0003772	HUMAN11534, HUMAN11536, HUMAN11535, HUMAN11537	BRALA31033
OG0003773	HUMAN10264, HUMAN12965	BRALA23295, BRALA25770, BRALA25032
OG0003775	HUMAN22617	BRALA35914
OG0003776	HUMAN19372, HUMAN19371	BRALA09052
OG0003777	HUMAN18426, HUMAN12738, HUMAN26008	BRALA06297
OG0003778	HUMAN16925, HUMAN19684, HUMAN19685	BRALA19187
OG0003779	HUMAN11974	BRALA31824
OG0003781	HUMAN22177, HUMAN03631, HUMAN03630, HUMAN03632	BRALA24563
OG0003794	HUMAN19171, HUMAN14083, HUMAN15210	BRALA03340
OG0003795	HUMAN29845	BRALA19714
OG0003798	HUMAN17950, HUMAN06536	BRALA18800
OG0003803	HUMAN02236	BRALA01090
OG0003806	HUMAN10280	BRALA06429
OG0003807	HUMAN10606, HUMAN10605	BRALA25353
OG0003808	HUMAN00688, HUMAN00686	BRALA10356
OG0003809	HUMAN22691	BRALA03811
OG0003810	HUMAN07745	BRALA11857
OG0003811	HUMAN22421, HUMAN22419	BRALA19420
OG0003812	HUMAN29819	BRALA05555
OG0003813	HUMAN22627, HUMAN18665	BRALA03804
OG0003816	HUMAN03485, HUMAN03484	BRALA06868
OG0003817	HUMAN21262	BRALA10868
OG0003818	HUMAN07697	BRALA21446
OG0003820	HUMAN28538, HUMAN28537	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841
OG0003821	HUMAN01393, HUMAN20961	BRALA15354, BRALA15353
OG0003823	HUMAN16630, HUMAN16629	BRALA13717
OG0003824	HUMAN27737	BRALA21415
OG0003825	HUMAN25524, HUMAN25522	BRALA17596
OG0003826	HUMAN11781	BRALA34230
OG0003827	HUMAN01147	BRALA00768
OG0003828	HUMAN29062	BRALA27337
OG0003829	HUMAN01266	BRALA02842
OG0003830	HUMAN25373, HUMAN25370, HUMAN25371	BRALA15659
OG0003831	HUMAN22335	BRALA11875
OG0003832	HUMAN01432, HUMAN01433, HUMAN01434, HUMAN06725, HUMAN20997	BRALA17319
OG0003833	HUMAN27613	BRALA19235
OG0003834	HUMAN14036, HUMAN11315	BRALA27607
OG0003835	HUMAN16694	BRALA21118
OG0003836	HUMAN22326, HUMAN24116	BRALA34236, BRALA34753
OG0003837	HUMAN13331	BRALA19478
OG0003839	HUMAN02039	BRALA02789
OG0003840	HUMAN09600, HUMAN01591, HUMAN09601	BRALA04449
OG0003842	HUMAN06944, HUMAN06942, HUMAN06943, HUMAN06945	BRALA00315
OG0003844	HUMAN28532	BRALA16546
OG0003845	HUMAN13124	BRALA30351
OG0003846	HUMAN27511, HUMAN17115, HUMAN27512, HUMAN17116	BRALA21704
OG0003847	HUMAN12497	BRALA07349
OG0003848	HUMAN02199	BRALA21811
OG0003849	HUMAN09691, HUMAN09692, HUMAN13933	BRALA21745, BRALA21651
OG0003850	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535	BRALA19297
OG0003851	HUMAN02980	BRALA10650
OG0003851	HUMAN02979	BRALA10712
OG0003852	HUMAN10038, HUMAN10035, HUMAN23688	BRALA04443
OG0003853	HUMAN25110, HUMAN25109	BRALA15182
OG0003854	HUMAN15026, HUMAN15025, HUMAN15024, HUMAN15023, HUMAN10092, HUMAN10091	BRALA15033
OG0003855	HUMAN01643	BRALA15994
OG0003856	HUMAN20705	BRALA06378
OG0003857	HUMAN10555	BRALA06379
OG0003858	HUMAN25115	BRALA15163
OG0003859	HUMAN16756, HUMAN16757, HUMAN16755	BRALA26266
OG0003861	HUMAN19469	BRALA12361
OG0003862	HUMAN17772	BRALA30431
OG0003863	HUMAN03803, HUMAN03804	BRALA16261
OG0003864	HUMAN15578, HUMAN15577	BRALA28844
OG0003865	HUMAN21906, HUMAN06498	BRALA11341
OG0003866	HUMAN29685, HUMAN05999, HUMAN29686	BRALA23698
OG0003868	HUMAN14809, HUMAN02201	BRALA21807
OG0003869	HUMAN12692	BRALA14443
OG0003870	HUMAN16083, HUMAN16082	BRALA07708
OG0003872	HUMAN19735	BRALA30315
OG0003873	HUMAN02732	BRALA05760, BRALA05761
OG0003874	HUMAN01763	BRALA01611
OG0003875	HUMAN04342	BRALA34606, BRALA35940
OG0003876	HUMAN28953, HUMAN28954	BRALA00896
OG0003878	HUMAN01357	BRALA20063
OG0003879	HUMAN09653	BRALA15031
OG0003880	HUMAN05339, HUMAN21532, HUMAN21531	BRALA11582
OG0003881	HUMAN00160	BRALA24783
OG0003882	HUMAN27065	BRALA03161
OG0003883	HUMAN22279, HUMAN22278	BRALA11445
OG0003884	HUMAN09697	BRALA08005
OG0003885	HUMAN25203, HUMAN24509	BRALA23768
OG0003886	HUMAN12711, HUMAN02704	BRALA04852
OG0003887	HUMAN10867, HUMAN10808	BRALA26855
OG0003887	HUMAN01579	BRALA20668
OG0003888	HUMAN19589, HUMAN19338	BRALA19321
OG0003889	HUMAN10468, HUMAN10467	BRALA06547, BRALA06540
OG0003890	HUMAN17103, HUMAN24051	BRALA26936
OG0003892	HUMAN02849, HUMAN02848	BRALA22723
OG0003893	HUMAN17502	BRALA24429
OG0003894	HUMAN29298	BRALA10135, BRALA10136
OG0003895	HUMAN13034	BRALA13986
OG0003896	HUMAN12343, HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889	BRALA13108
OG0003897	HUMAN18373, HUMAN18372	BRALA24446
OG0003898	HUMAN21809, HUMAN21810	BRALA06113
OG0003899	HUMAN28708, HUMAN28709	BRALA08278
OG0003900	HUMAN04893, HUMAN04894, HUMAN04892	BRALA17436
OG0003901	HUMAN25158, HUMAN00514	BRALA14426, BRALA08560, BRALA08561
OG0003903	HUMAN22257	BRALA12337
OG0003904	HUMAN09983, HUMAN09982, HUMAN09984	BRALA04278
OG0003906	HUMAN14951	BRALA18512
OG0003908	HUMAN22926	BRALA16606
OG0003908	HUMAN06953, HUMAN06952, HUMAN06951	BRALA17141
OG0003909	HUMAN16634	BRALA29427
OG0003910	HUMAN00725	BRALA23005
OG0003911	HUMAN18913	BRALA13724
OG0003912	HUMAN18812, HUMAN11530, HUMAN11531	BRALA26575
OG0003913	HUMAN22057	BRALA05130
OG0003915	HUMAN07885, HUMAN30288	BRALA12140
OG0003916	HUMAN07943, HUMAN28011	BRALA19092
OG0003917	HUMAN17384	BRALA18730
OG0003918	HUMAN24389, HUMAN22575	BRALA03733
OG0003920	HUMAN00591, HUMAN00592	BRALA23721
OG0003921	HUMAN27803	BRALA09641
OG0003922	HUMAN21903, HUMAN21904	BRALA25868, BRALA02161
OG0003923	HUMAN18230	BRALA14453
OG0003924	HUMAN01820	BRALA04026
OG0003925	HUMAN00566, HUMAN00563, HUMAN00564, HUMAN00565	BRALA05610
OG0003926	HUMAN00418	BRALA05443
OG0003930	HUMAN06981, HUMAN06983	BRALA02295
OG0003931	HUMAN10525, HUMAN10524, HUMAN29902	BRALA25275
OG0003933	HUMAN21430, HUMAN07048	BRALA28039
OG0003934	HUMAN16284	BRALA01058
OG0003935	HUMAN08472, HUMAN08471	BRALA13280, BRALA03846, BRALA20864
OG0003936	HUMAN11264	BRALA34488
OG0003937	HUMAN03795, HUMAN27601	BRALA25602
OG0003938	HUMAN16018	BRALA24502
OG0003939	HUMAN02684	BRALA05196
OG0003940	HUMAN04396	BRALA15373
OG0003941	HUMAN07026	BRALA20467
OG0003942	HUMAN25725	BRALA34122
OG0003943	HUMAN27634	BRALA01879, BRALA01880
OG0003944	HUMAN21868	BRALA12422
OG0003945	HUMAN05796, HUMAN24950	BRALA25345
OG0003946	HUMAN03504, HUMAN03508, HUMAN22287	BRALA21665
OG0003947	HUMAN22108, HUMAN27709	BRALA29298
OG0003948	HUMAN17355	BRALA14249
OG0003949	HUMAN25455, HUMAN25454	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	HUMAN03842, HUMAN03843	BRALA02049
OG0003951	HUMAN20874	BRALA15284
OG0003952	HUMAN25061	BRALA23419
OG0003953	HUMAN24118, HUMAN23048	BRALA23252
OG0003954	HUMAN28199, HUMAN16670	BRALA16702
OG0003955	HUMAN23068	BRALA20185
OG0003957	HUMAN14055	BRALA03349
OG0003958	HUMAN03241, HUMAN23908, HUMAN27697	BRALA33511
OG0003959	HUMAN29359	BRALA02632
OG0003960	HUMAN06253, HUMAN06252, HUMAN06254, HUMAN04274	BRALA02491
OG0003961	HUMAN00898	BRALA09640
OG0003962	HUMAN30606, HUMAN07757, HUMAN22850, HUMAN23998	BRALA34272
OG0003964	HUMAN29141, HUMAN02159	BRALA23648
OG0003965	HUMAN00594, HUMAN00595, HUMAN00593	BRALA31971
OG0003966	HUMAN19472, HUMAN19475, HUMAN19474, HUMAN19476, HUMAN19471	BRALA24386
OG0003967	HUMAN10627	BRALA26387
OG0003968	HUMAN01462, HUMAN01977	BRALA12045
OG0003969	HUMAN08409	BRALA31035
OG0003970	HUMAN07324	BRALA04290
OG0003971	HUMAN29506	BRALA17785
OG0003972	HUMAN19162	BRALA03399
OG0003973	HUMAN08329, HUMAN18737	BRALA22301
OG0003974	HUMAN06043, HUMAN06042, HUMAN03960	BRALA02422
OG0003979	HUMAN07462, HUMAN07461	BRALA01550, BRALA33170, BRALA33805
OG0003979	HUMAN24053	BRALA19949
OG0003979	HUMAN11566	BRALA04551, BRALA02647
OG0003980	HUMAN00367, HUMAN00368, HUMAN00369, HUMAN00370, HUMAN00372, HUMAN00366	BRALA10372, BRALA18555
OG0003981	HUMAN16155, HUMAN28192, HUMAN11304, HUMAN11303	BRALA16165, BRALA16166, BRALA12076, BRALA01818, BRALA01817
OG0003997	HUMAN23065	BRALA16956
OG0003998	HUMAN17020	BRALA31907
OG0003999	HUMAN27199, HUMAN27198	BRALA00082
OG0004000	HUMAN20817	BRALA28671
OG0004002	HUMAN02677	BRALA24418
OG0004004	HUMAN21663, HUMAN11010	BRALA00327
OG0004005	HUMAN16556, HUMAN16557, HUMAN16560, HUMAN16558	BRALA14573
OG0004006	HUMAN02087	BRALA31286, BRALA35212, BRALA31287
OG0004007	HUMAN01069, HUMAN23295	BRALA01057
OG0004009	HUMAN22781, HUMAN03273	BRALA28666
OG0004010	HUMAN23360	BRALA00694, BRALA29812
OG0004011	HUMAN03321, HUMAN27684	BRALA06852
OG0004012	HUMAN24339, HUMAN24338, HUMAN24337	BRALA21712
OG0004014	HUMAN18181	BRALA12884
OG0004015	HUMAN01156	BRALA28855
OG0004016	HUMAN06482	BRALA07122
OG0004017	HUMAN10876	BRALA15067
OG0004019	HUMAN16041, HUMAN16043, HUMAN16042	BRALA02398
OG0004020	HUMAN18327, HUMAN18326	BRALA33134
OG0004021	HUMAN11780, HUMAN11779	BRALA27677, BRALA23566
OG0004022	HUMAN29670, HUMAN29669	BRALA09008, BRALA15698
OG0004024	HUMAN21511, HUMAN21514, HUMAN21515	BRALA19457
OG0004025	HUMAN22133	BRALA24484
OG0004027	HUMAN06638, HUMAN12722	BRALA35222
OG0004028	HUMAN03299	BRALA06730
OG0004029	HUMAN20668	BRALA09063
OG0004030	HUMAN10252	BRALA10430
OG0004031	HUMAN15780	BRALA30314
OG0004032	HUMAN30274, HUMAN07906	BRALA12147
OG0004033	HUMAN02667	BRALA13287
OG0004034	HUMAN09933	BRALA08468, BRALA08467
OG0004034	HUMAN09932	BRALA08469
OG0004035	HUMAN18569	BRALA20551
OG0004036	HUMAN00606, HUMAN30598, HUMAN05435	BRALA19286
OG0004037	HUMAN18538, HUMAN18540	BRALA29961
OG0004038	HUMAN14761	BRALA05335
OG0004039	HUMAN25332, HUMAN25333	BRALA14564, BRALA14563
OG0004041	HUMAN18706	BRALA26134
OG0004042	HUMAN04449	BRALA14677
OG0004043	HUMAN25302, HUMAN25301, HUMAN25303	BRALA19274
OG0004044	HUMAN20694	BRALA10276
OG0004045	HUMAN03490	BRALA11417, BRALA32867
OG0004046	HUMAN07172, HUMAN07174, HUMAN07173	BRALA07240, BRALA12739
OG0004047	HUMAN13570	BRALA04429, BRALA18670, BRALA08115
OG0004048	HUMAN22101, HUMAN22100	BRALA24410
OG0004049	HUMAN05306, HUMAN25326	BRALA27969
OG0004050	HUMAN20375	BRALA35170
OG0004051	HUMAN12917, HUMAN17896, HUMAN06505	BRALA10732
OG0004052	HUMAN15057, HUMAN15056	BRALA07966
OG0004053	HUMAN29957, HUMAN28825, HUMAN01839	BRALA15092
OG0004054	HUMAN08335, HUMAN15782	BRALA28842
OG0004055	HUMAN25842	BRALA16890
OG0004056	HUMAN23551, HUMAN21186	BRALA04140
OG0004057	HUMAN26949	BRALA08841
OG0004058	HUMAN16633, HUMAN16632	BRALA14652
OG0004059	HUMAN15829	BRALA22286
OG0004060	HUMAN25392	BRALA22527
OG0004061	HUMAN00893, HUMAN00894	BRALA00733
OG0004062	HUMAN17185, HUMAN03560, HUMAN24215	BRALA16266
OG0004063	HUMAN07941	BRALA19295
OG0004064	HUMAN18276	BRALA01479
OG0004065	HUMAN00215, HUMAN00216	BRALA17282
OG0004066	HUMAN14690	BRALA27555
OG0004067	HUMAN18034	BRALA11637
OG0004068	HUMAN30035, HUMAN30649, HUMAN30612	BRALA34877
OG0004069	HUMAN28854	BRALA04243
OG0004070	HUMAN25913, HUMAN25912	BRALA10466
OG0004071	HUMAN02291, HUMAN24781, HUMAN24782, HUMAN29079	BRALA18327
OG0004073	HUMAN25044, HUMAN06790, HUMAN25043	BRALA24719
OG0004074	HUMAN03471	BRALA16650
OG0004075	HUMAN10663	BRALA26090
OG0004076	HUMAN28164, HUMAN28163, HUMAN28165, HUMAN28162	BRALA15154
OG0004077	HUMAN29503, HUMAN29502	BRALA18311
OG0004078	HUMAN03624	BRALA35758
OG0004079	HUMAN22873	BRALA08294
OG0004080	HUMAN18253, HUMAN27257	BRALA20296
OG0004081	HUMAN18386	BRALA31261
OG0004082	HUMAN18511	BRALA01474
OG0004083	HUMAN08562	BRALA25007
OG0004085	HUMAN07816	BRALA24215
OG0004086	HUMAN18693	BRALA17474
OG0004087	HUMAN20699, HUMAN20698, HUMAN17812	BRALA10704
OG0004088	HUMAN01139, HUMAN23388	BRALA35514, BRALA21666
OG0004089	HUMAN21587	BRALA08677, BRALA08678
OG0004090	HUMAN06601	BRALA11298
OG0004091	HUMAN28496	BRALA00652
OG0004092	HUMAN26216, HUMAN12524	BRALA07368
OG0004093	HUMAN27002	BRALA30875, BRALA33894
OG0004094	HUMAN29054	BRALA20617
OG0004095	HUMAN04244, HUMAN04243	BRALA07608
OG0004096	HUMAN02141	BRALA14331, BRALA21352
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127, HUMAN08360	BRALA13028
OG0004098	HUMAN28862, HUMAN01104	BRALA00651, BRALA22068
OG0004099	HUMAN20170	BRALA10432
OG0004100	HUMAN06958	BRALA17153
OG0004101	HUMAN12860	BRALA04835
OG0004102	HUMAN03466	BRALA34474
OG0004103	HUMAN19037	BRALA12428, BRALA14730
OG0004104	HUMAN14010	BRALA01671
OG0004105	HUMAN28120	BRALA13768
OG0004106	HUMAN00170, HUMAN00171, HUMAN00169	BRALA18745
OG0004107	HUMAN01952	BRALA03118
OG0004108	HUMAN03070, HUMAN03126	BRALA18855
OG0004110	HUMAN23820, HUMAN03249	BRALA23943
OG0004111	HUMAN28066, HUMAN16652	BRALA01428
OG0004112	HUMAN01822, HUMAN01821	BRALA23194, BRALA23191
OG0004113	HUMAN20537	BRALA20061
OG0004114	HUMAN04859, HUMAN04858, HUMAN04860	BRALA25904, BRALA21514
OG0004115	HUMAN21493	BRALA19617
OG0004116	HUMAN05608, HUMAN05607	BRALA25003
OG0004117	HUMAN27879	BRALA17850
OG0004118	HUMAN26960	BRALA12736
OG0004119	HUMAN15237, HUMAN15236	BRALA11157, BRALA08493
OG0004120	HUMAN03333	BRALA23954
OG0004121	HUMAN00202, HUMAN21585	BRALA08686
OG0004123	HUMAN05600	BRALA14695
OG0004124	HUMAN19130, HUMAN27894	BRALA30068
OG0004125	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506, HUMAN13509, HUMAN13505, HUMAN13508, HUMAN13502, HUMAN13503	BRALA04625
OG0004126	HUMAN05543, HUMAN19543	BRALA25788
OG0004127	HUMAN27924, HUMAN27923	BRALA16633
OG0004128	HUMAN20446	BRALA15362
OG0004129	HUMAN02978	BRALA09427
OG0004130	HUMAN01818	BRALA09545
OG0004132	HUMAN27969	BRALA03252, BRALA03249
OG0004133	HUMAN18302, HUMAN07684	BRALA12128
OG0004134	HUMAN22443	BRALA16353
OG0004135	HUMAN25931, HUMAN25933, HUMAN25932, HUMAN13193	BRALA06179
OG0004136	HUMAN02427	BRALA00698, BRALA29816
OG0004137	HUMAN28841	BRALA13495, BRALA13496, BRALA13493, BRALA13494
