Orthogroup	HUMAN	LYTVA_ok
OG0004129	HUMAN26874, HUMAN26875, HUMAN02978	LYTVA_03964
OG0004130	HUMAN01818	LYTVA_10134
OG0004132	HUMAN27969	LYTVA_24598
OG0004133	HUMAN18302, HUMAN07684	LYTVA_18548
OG0004134	HUMAN22443	LYTVA_23721
OG0004135	HUMAN25931, HUMAN25933, HUMAN25932, HUMAN13193	LYTVA_30000
OG0004136	HUMAN02427	LYTVA_15507
OG0004137	HUMAN28841	LYTVA_06807
OG0004138	HUMAN29721, HUMAN29720	LYTVA_27721
OG0004139	HUMAN28858, HUMAN14285	LYTVA_12489
OG0004140	HUMAN11430, HUMAN11431, HUMAN11429	LYTVA_23705
OG0004141	HUMAN21479	LYTVA_11419
OG0004142	HUMAN14999	LYTVA_07168
OG0004143	HUMAN28620, HUMAN09650	LYTVA_00742, LYTVA_25759
OG0004145	HUMAN08310, HUMAN18750	LYTVA_14753
OG0004146	HUMAN07308	LYTVA_19042
OG0004147	HUMAN21565	LYTVA_08242
OG0004148	HUMAN12377	LYTVA_28754
OG0004149	HUMAN07609, HUMAN30337	LYTVA_02180
OG0004150	HUMAN20664	LYTVA_10446, LYTVA_04771
OG0004151	HUMAN11355, HUMAN11356	LYTVA_22027
OG0004153	HUMAN24083	LYTVA_24977, LYTVA_14935
OG0004154	HUMAN16602	LYTVA_21247
OG0004156	HUMAN21442	LYTVA_23102
OG0004157	HUMAN29821	LYTVA_05077
OG0004158	HUMAN17542, HUMAN27299	LYTVA_10767
OG0004161	HUMAN17700	LYTVA_23742
OG0004162	HUMAN25916	LYTVA_06423, LYTVA_27144
OG0004163	HUMAN24942, HUMAN24943, HUMAN04161, HUMAN04162, HUMAN04160	LYTVA_20307
OG0004166	HUMAN27687	LYTVA_05496
OG0004167	HUMAN04738, HUMAN04739	LYTVA_09956
OG0004168	HUMAN11718	LYTVA_10352
OG0004169	HUMAN13644	LYTVA_22122
OG0004169	HUMAN13645	LYTVA_17881
OG0004171	HUMAN15518	LYTVA_12650, LYTVA_12649, LYTVA_07825
OG0004172	HUMAN04361	LYTVA_26615, LYTVA_09161, LYTVA_01569, LYTVA_28749, LYTVA_12991
OG0004174	HUMAN28907, HUMAN28908	LYTVA_29638
OG0004178	HUMAN30555, HUMAN30556	LYTVA_00771
OG0004180	HUMAN27280, HUMAN18278, HUMAN27279	LYTVA_02955
OG0004181	HUMAN22409	LYTVA_28184, LYTVA_29381
OG0004182	HUMAN19435	LYTVA_02516, LYTVA_26684
OG0004183	HUMAN07292, HUMAN07291	LYTVA_18118, LYTVA_09256
OG0004184	HUMAN02697	LYTVA_27243
OG0004185	HUMAN01862, HUMAN20490	LYTVA_00065
OG0004186	HUMAN08997, HUMAN08995, HUMAN02715	LYTVA_13218
OG0004187	HUMAN11528, HUMAN08193, HUMAN08194	LYTVA_09899
OG0004188	HUMAN08423, HUMAN08422	LYTVA_09818
OG0004190	HUMAN12134, HUMAN12135, HUMAN12136, HUMAN12137, HUMAN12133	LYTVA_26541
OG0004197	HUMAN26081, HUMAN17924, HUMAN26082, HUMAN26080, HUMAN26083	LYTVA_24189
OG0004198	HUMAN01753	LYTVA_17837
OG0004215	HUMAN12295, HUMAN12294, HUMAN12293	LYTVA_17521, LYTVA_20252
OG0004216	HUMAN20287	LYTVA_05046
OG0004217	HUMAN22836	LYTVA_10684
OG0004218	HUMAN27915	LYTVA_10237
OG0004219	HUMAN17843, HUMAN17842	LYTVA_13015
OG0004220	HUMAN28630	LYTVA_12987
OG0004222	HUMAN08455	LYTVA_04664
OG0004223	HUMAN05025, HUMAN05023	LYTVA_16944
OG0004225	HUMAN06624, HUMAN06623, HUMAN27310	LYTVA_21958
OG0004226	HUMAN08493	LYTVA_11757, LYTVA_01757
OG0004227	HUMAN00825	LYTVA_12126
OG0004228	HUMAN27429	LYTVA_17820
OG0004229	HUMAN03153	LYTVA_15870
OG0004230	HUMAN05581	LYTVA_24896
OG0004231	HUMAN13253	LYTVA_21112
OG0004232	HUMAN22434	LYTVA_16476
OG0004234	HUMAN18015, HUMAN18014	LYTVA_17567
OG0004235	HUMAN12116	LYTVA_20276
OG0004236	HUMAN16992	LYTVA_29541
OG0004238	HUMAN24523	LYTVA_24752
OG0004239	HUMAN18995	LYTVA_15516, LYTVA_12963
OG0004240	HUMAN18709, HUMAN04795, HUMAN18710	LYTVA_26856
OG0004243	HUMAN12837	LYTVA_09481
OG0004244	HUMAN21470, HUMAN21469	LYTVA_01667
OG0004245	HUMAN03723, HUMAN03722, HUMAN07043	LYTVA_24279, LYTVA_26637, LYTVA_24281
OG0004246	HUMAN12879, HUMAN12881	LYTVA_29403, LYTVA_27509
OG0004248	HUMAN18975	LYTVA_23168
OG0004249	HUMAN22546	LYTVA_11290
OG0004251	HUMAN01265	LYTVA_08695, LYTVA_17055
OG0004253	HUMAN10905, HUMAN26337	LYTVA_27876
OG0004254	HUMAN27698	LYTVA_15962
OG0004255	HUMAN20924	LYTVA_12403
OG0004257	HUMAN17628	LYTVA_15930
OG0004258	HUMAN19337, HUMAN19336, HUMAN19590	LYTVA_05034
OG0004259	HUMAN09749	LYTVA_21802
OG0004260	HUMAN09461, HUMAN09462	LYTVA_22612
OG0004261	HUMAN13774	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721
OG0004262	HUMAN08768, HUMAN08767, HUMAN08769	LYTVA_18711
OG0004263	HUMAN17547	LYTVA_29357
OG0004264	HUMAN03533, HUMAN27752, HUMAN27751, HUMAN27750	LYTVA_24355
OG0004265	HUMAN01336	LYTVA_15750, LYTVA_15746
OG0004267	HUMAN06039, HUMAN03918	LYTVA_21270
OG0004269	HUMAN03613	LYTVA_07560, LYTVA_28413
OG0004270	HUMAN01652	LYTVA_25924
OG0004271	HUMAN26827	LYTVA_28380
OG0004272	HUMAN23571	LYTVA_26397
OG0004273	HUMAN12115, HUMAN12114	LYTVA_03846
OG0004274	HUMAN11120	LYTVA_00343
OG0004275	HUMAN06232, HUMAN21152, HUMAN21151	LYTVA_25889
OG0004276	HUMAN28195	LYTVA_00887
OG0004277	HUMAN29963	LYTVA_14258, LYTVA_28062
OG0004278	HUMAN28639	LYTVA_21762, LYTVA_19997
OG0004279	HUMAN28927	LYTVA_03505, LYTVA_11401
OG0004280	HUMAN13148	LYTVA_29508
OG0004281	HUMAN21313	LYTVA_15973
OG0004281	HUMAN21314	LYTVA_06895
OG0004282	HUMAN00466	LYTVA_16737
OG0004283	HUMAN22365	LYTVA_10414
OG0004284	HUMAN22289	LYTVA_21849, LYTVA_03684
OG0004285	HUMAN24318, HUMAN24317, HUMAN24319	LYTVA_14336
OG0004286	HUMAN26392	LYTVA_23813
OG0004288	HUMAN23255	LYTVA_10116
OG0004289	HUMAN08406	LYTVA_15304, LYTVA_08621
OG0004290	HUMAN11088, HUMAN11089, HUMAN26173	LYTVA_08795
OG0004291	HUMAN02664	LYTVA_26380
OG0004292	HUMAN18016, HUMAN18018, HUMAN18017	LYTVA_29633
OG0004295	HUMAN14256	LYTVA_10836
OG0004296	HUMAN22583, HUMAN22582	LYTVA_05826
OG0004297	HUMAN24896	LYTVA_26470, LYTVA_14136
OG0004298	HUMAN05125, HUMAN05123, HUMAN05124	LYTVA_21985
OG0004299	HUMAN22961, HUMAN05108, HUMAN22962	LYTVA_10418, LYTVA_24447
OG0004301	HUMAN04644	LYTVA_17218
OG0004302	HUMAN23334	LYTVA_27877
OG0004303	HUMAN18308, HUMAN18307	LYTVA_05571
OG0004304	HUMAN07403, HUMAN07402, HUMAN07400, HUMAN07401	LYTVA_08021
OG0004305	HUMAN14140	LYTVA_07884
OG0004306	HUMAN24566, HUMAN24565	LYTVA_04812
OG0004307	HUMAN13513	LYTVA_23176
OG0004308	HUMAN30057	LYTVA_27577, LYTVA_15253
OG0004310	HUMAN15096, HUMAN15095	LYTVA_21824
OG0004311	HUMAN15083, HUMAN09966	LYTVA_29214, LYTVA_29213
OG0004312	HUMAN01959	LYTVA_13567, LYTVA_05872
OG0004314	HUMAN02115, HUMAN29290, HUMAN29291	LYTVA_09224
OG0004315	HUMAN03740, HUMAN03739	LYTVA_14423
OG0004316	HUMAN26704, HUMAN21828	LYTVA_04481
OG0004317	HUMAN07353	LYTVA_23919
OG0004318	HUMAN13522	LYTVA_13097
OG0004319	HUMAN04163, HUMAN27066	LYTVA_09566
OG0004321	HUMAN03148	LYTVA_13173
OG0004322	HUMAN24558	LYTVA_23319
OG0004323	HUMAN25493	LYTVA_25817
OG0004324	HUMAN19248	LYTVA_01961
OG0004327	HUMAN05117, HUMAN05116	LYTVA_13718
OG0004328	HUMAN18966, HUMAN18965	LYTVA_05322
OG0004331	HUMAN08295	LYTVA_21103
OG0004332	HUMAN05580	LYTVA_13221
OG0004333	HUMAN28274	LYTVA_21119
OG0004334	HUMAN00979	LYTVA_23900
OG0004335	HUMAN22919	LYTVA_05831, LYTVA_03828
OG0004336	HUMAN11187, HUMAN11186, HUMAN11185, HUMAN28035, HUMAN18807	LYTVA_10552
OG0004338	HUMAN05208	LYTVA_14064
OG0004341	HUMAN13188, HUMAN13187	LYTVA_13644
OG0004341	HUMAN13186, HUMAN13190	LYTVA_09511
OG0004342	HUMAN22854, HUMAN22853	LYTVA_03045, LYTVA_22651
OG0004343	HUMAN03765, HUMAN03766	LYTVA_10492
OG0004345	HUMAN29416	LYTVA_15243
OG0004346	HUMAN01204	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	HUMAN29749	LYTVA_06128
OG0004349	HUMAN08332, HUMAN08333	LYTVA_06151
OG0004350	HUMAN25142	LYTVA_13333
OG0004353	HUMAN05861	LYTVA_00606, LYTVA_13736
OG0004354	HUMAN19964	LYTVA_02005
OG0004355	HUMAN20522, HUMAN06764	LYTVA_19137
OG0004356	HUMAN21882	LYTVA_23236
OG0004357	HUMAN17377	LYTVA_09241
OG0004358	HUMAN20550, HUMAN20551, HUMAN20549	LYTVA_17523
OG0004359	HUMAN29937	LYTVA_02266
OG0004360	HUMAN02590	LYTVA_09179, LYTVA_28719
OG0004362	HUMAN12669, HUMAN20594	LYTVA_21740
OG0004364	HUMAN16782, HUMAN16785	LYTVA_02485
OG0004365	HUMAN09827, HUMAN09826, HUMAN09828, HUMAN09829	LYTVA_05834
OG0004366	HUMAN11404	LYTVA_06643, LYTVA_27515
OG0004367	HUMAN25086, HUMAN25087, HUMAN25088	LYTVA_09396
OG0004368	HUMAN02041, HUMAN24846	LYTVA_06379
OG0004369	HUMAN29479	LYTVA_09883
OG0004370	HUMAN26663	LYTVA_30229
OG0004372	HUMAN00855	LYTVA_04302
OG0004373	HUMAN00854	LYTVA_12488
OG0004374	HUMAN13158	LYTVA_22107
OG0004375	HUMAN09491	LYTVA_14843
OG0004377	HUMAN28605	LYTVA_23335
OG0004378	HUMAN11677, HUMAN11679, HUMAN11678	LYTVA_15604
OG0004379	HUMAN15965, HUMAN06117, HUMAN15966	LYTVA_28643
OG0004381	HUMAN01741	LYTVA_18126
OG0004382	HUMAN23495	LYTVA_18561
OG0004383	HUMAN08351	LYTVA_01592
OG0004384	HUMAN02637, HUMAN02638, HUMAN02636	LYTVA_01455
OG0004385	HUMAN29342	LYTVA_17871
OG0004389	HUMAN00922	LYTVA_29149
OG0004390	HUMAN02225, HUMAN02224, HUMAN02227	LYTVA_24758
OG0004391	HUMAN22998, HUMAN23755, HUMAN22999	LYTVA_09306, LYTVA_24715
OG0004393	HUMAN03571	LYTVA_06799
OG0004395	HUMAN06742, HUMAN06741	LYTVA_18598, LYTVA_13240
OG0004396	HUMAN00392, HUMAN00394, HUMAN00393	LYTVA_05452
OG0004397	HUMAN15239, HUMAN15240, HUMAN13820	LYTVA_23126
OG0004398	HUMAN25746	LYTVA_05438
OG0004399	HUMAN20481, HUMAN20480, HUMAN20364	LYTVA_18756
OG0004400	HUMAN13800	LYTVA_11350
OG0004401	HUMAN30275, HUMAN07787	LYTVA_06522
OG0004402	HUMAN22341	LYTVA_05123
OG0004404	HUMAN09714	LYTVA_29981
OG0004405	HUMAN30602, HUMAN30601, HUMAN30590	LYTVA_16143
OG0004407	HUMAN08685	LYTVA_09960
OG0004409	HUMAN06237, HUMAN06235, HUMAN06234, HUMAN06236, HUMAN21149, HUMAN06233	LYTVA_18965
OG0004413	HUMAN20485	LYTVA_15678
OG0004414	HUMAN05744, HUMAN05743	LYTVA_05497, LYTVA_28298
OG0004415	HUMAN27786	LYTVA_28761
OG0004417	HUMAN27641, HUMAN27642, HUMAN27644, HUMAN27646, HUMAN27643, HUMAN01111, HUMAN27645	LYTVA_08260
OG0004418	HUMAN23600	LYTVA_16592
OG0004419	HUMAN17223, HUMAN17224, HUMAN17222	LYTVA_10302
OG0004420	HUMAN00120, HUMAN21941, HUMAN21942	LYTVA_28762, LYTVA_28354
OG0004421	HUMAN20973	LYTVA_21010
OG0004422	HUMAN09643, HUMAN23503	LYTVA_03079
OG0004422	HUMAN09644	LYTVA_21014
OG0004423	HUMAN24585	LYTVA_27161
OG0004424	HUMAN20454, HUMAN20451	LYTVA_21963
OG0004425	HUMAN20710, HUMAN12646, HUMAN12647	LYTVA_04158
OG0004459	HUMAN03665	LYTVA_10441, LYTVA_04612
OG0004460	HUMAN02348	LYTVA_05295, LYTVA_29632
OG0004461	HUMAN06949, HUMAN25050	LYTVA_30117
OG0004462	HUMAN07884	LYTVA_20076
OG0004463	HUMAN07198, HUMAN12013	LYTVA_14183
OG0004465	HUMAN25551	LYTVA_25687, LYTVA_12969
OG0004467	HUMAN07304	LYTVA_29939
OG0004468	HUMAN04543	LYTVA_02592, LYTVA_18913
OG0004471	HUMAN17967, HUMAN17970, HUMAN17969, HUMAN17968	LYTVA_02607
OG0004472	HUMAN26987	LYTVA_08562
OG0004473	HUMAN20026, HUMAN20025	LYTVA_23607
OG0004474	HUMAN00075, HUMAN00078, HUMAN00076	LYTVA_28353
OG0004476	HUMAN07423, HUMAN07424	LYTVA_16113
OG0004477	HUMAN09841	LYTVA_00888
OG0004478	HUMAN11200, HUMAN11199	LYTVA_08799
OG0004479	HUMAN13760	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004480	HUMAN19565	LYTVA_24895
OG0004481	HUMAN09377, HUMAN09376, HUMAN09378	LYTVA_30175
OG0004482	HUMAN20680	LYTVA_11188
OG0004483	HUMAN18285, HUMAN18287, HUMAN18286, HUMAN18283, HUMAN18284	LYTVA_03457
OG0004484	HUMAN00032	LYTVA_00935
OG0004485	HUMAN05734	LYTVA_17989, LYTVA_18629
OG0004486	HUMAN28381	LYTVA_17364
OG0004487	HUMAN22433	LYTVA_15851
OG0004490	HUMAN16009, HUMAN16010, HUMAN16008	LYTVA_28558
OG0004491	HUMAN15224	LYTVA_04310, LYTVA_24604
OG0004493	HUMAN00735, HUMAN00736, HUMAN00734	LYTVA_27458
OG0004494	HUMAN10688, HUMAN10687, HUMAN10686	LYTVA_00181
OG0004495	HUMAN01257	LYTVA_01540
OG0004496	HUMAN21326	LYTVA_14373
OG0004497	HUMAN11496	LYTVA_18009
OG0004497	HUMAN11497	LYTVA_03405
OG0004498	HUMAN21502, HUMAN21503	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004499	HUMAN02497, HUMAN08698, HUMAN08697	LYTVA_06920, LYTVA_10034
OG0004500	HUMAN27616	LYTVA_20358
OG0004503	HUMAN22764	LYTVA_09532, LYTVA_13945
OG0004505	HUMAN17948	LYTVA_20170
OG0004506	HUMAN13338, HUMAN13340	LYTVA_19692
OG0004507	HUMAN23622, HUMAN23623, HUMAN23621	LYTVA_06354, LYTVA_26743
OG0004509	HUMAN02069	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004510	HUMAN29607	LYTVA_04427, LYTVA_04417
OG0004512	HUMAN09321	LYTVA_20700
OG0004514	HUMAN20024	LYTVA_16044
OG0004515	HUMAN03769, HUMAN03768, HUMAN03770	LYTVA_17033
OG0004516	HUMAN13123, HUMAN13122	LYTVA_27324, LYTVA_16585
OG0004518	HUMAN29301, HUMAN14475	LYTVA_14613, LYTVA_02025
OG0004519	HUMAN21150	LYTVA_25742
OG0004520	HUMAN22045	LYTVA_16032
OG0004523	HUMAN01827, HUMAN01829	LYTVA_02111
OG0004524	HUMAN20054	LYTVA_04551
OG0004525	HUMAN01279	LYTVA_04264, LYTVA_18553
OG0004527	HUMAN01091	LYTVA_09964
OG0004528	HUMAN11778, HUMAN11777	LYTVA_28246
OG0004529	HUMAN25204, HUMAN25205	LYTVA_01959
OG0004530	HUMAN30172, HUMAN29605	LYTVA_11116, LYTVA_17848
OG0004531	HUMAN29624	LYTVA_04792, LYTVA_04794
OG0004532	HUMAN10136	LYTVA_16802
OG0004533	HUMAN09658, HUMAN14386	LYTVA_29598
OG0004534	HUMAN07572, HUMAN07573	LYTVA_21294
OG0004535	HUMAN15447, HUMAN15446, HUMAN15448	LYTVA_01326
OG0004537	HUMAN24791, HUMAN29314	LYTVA_02634
OG0004538	HUMAN08632, HUMAN08631	LYTVA_26379
OG0004539	HUMAN16954, HUMAN08753, HUMAN08752	LYTVA_28625
OG0004540	HUMAN27285	LYTVA_07398
OG0004540	HUMAN27283, HUMAN27284	LYTVA_07396
OG0004542	HUMAN20251	LYTVA_17843
OG0004543	HUMAN12485	LYTVA_13629, LYTVA_27820
OG0004544	HUMAN21132, HUMAN29852, HUMAN29851	LYTVA_24449
OG0004545	HUMAN23453, HUMAN23452	LYTVA_25949, LYTVA_02321
OG0004546	HUMAN24897	LYTVA_26469
OG0004547	HUMAN07051, HUMAN21061	LYTVA_11437, LYTVA_22912
OG0004548	HUMAN02262	LYTVA_04949, LYTVA_13430
OG0004549	HUMAN04224	LYTVA_16594
OG0004550	HUMAN07015	LYTVA_18000
OG0004551	HUMAN10195	LYTVA_08055
OG0004552	HUMAN11941, HUMAN11943, HUMAN11942	LYTVA_27213
OG0004554	HUMAN16601	LYTVA_17490
OG0004555	HUMAN24447	LYTVA_03872
OG0004556	HUMAN10849	LYTVA_12685
OG0004557	HUMAN18475, HUMAN26034	LYTVA_02192
OG0004558	HUMAN00434	LYTVA_11113
OG0004560	HUMAN17616	LYTVA_05880
OG0004561	HUMAN21836	LYTVA_17889
OG0004563	HUMAN19929	LYTVA_23594, LYTVA_13340
OG0004564	HUMAN02717, HUMAN02718	LYTVA_29664
OG0004565	HUMAN02521, HUMAN02520	LYTVA_02489
OG0004566	HUMAN27617, HUMAN13773	LYTVA_11051
OG0004567	HUMAN16616	LYTVA_18454
OG0004569	HUMAN19797, HUMAN19796	LYTVA_09982
OG0004570	HUMAN16933, HUMAN08425	LYTVA_13935
OG0004571	HUMAN02981	LYTVA_14576
OG0004573	HUMAN12408	LYTVA_17192
OG0004573	HUMAN12409	LYTVA_07834
OG0004574	HUMAN06851, HUMAN04266	LYTVA_20772
OG0004576	HUMAN23863, HUMAN22099, HUMAN22098, HUMAN03755	LYTVA_19417
OG0004577	HUMAN07984	LYTVA_11608
OG0004578	HUMAN21389	LYTVA_26903
OG0004579	HUMAN06948, HUMAN06947	LYTVA_18859
OG0004580	HUMAN00089	LYTVA_15191
OG0004581	HUMAN30254	LYTVA_28885
OG0004582	HUMAN01491, HUMAN23318	LYTVA_19263
OG0004583	HUMAN25613	LYTVA_15816
OG0004584	HUMAN25317	LYTVA_28504
OG0004585	HUMAN13729, HUMAN13727	LYTVA_04116
OG0004589	HUMAN12239, HUMAN12240	LYTVA_09509
OG0004590	HUMAN26460	LYTVA_05932
OG0004592	HUMAN27640, HUMAN27639	LYTVA_02889
OG0004593	HUMAN17263, HUMAN24335	LYTVA_10440
OG0004593	HUMAN24336	LYTVA_06299
OG0004594	HUMAN04675, HUMAN04676	LYTVA_06664
OG0004597	HUMAN16836	LYTVA_05808
OG0004600	HUMAN29105	LYTVA_05795
OG0004601	HUMAN29271, HUMAN29273	LYTVA_30200
OG0004602	HUMAN13593, HUMAN13590	LYTVA_07552, LYTVA_23290
OG0004603	HUMAN10394, HUMAN10392, HUMAN10391	LYTVA_15394
OG0004605	HUMAN10306	LYTVA_22511
OG0004607	HUMAN19952, HUMAN12425	LYTVA_06730
OG0004608	HUMAN18748, HUMAN18747, HUMAN18749	LYTVA_13193, LYTVA_15038
OG0004609	HUMAN12279, HUMAN12280	LYTVA_25027
OG0004610	HUMAN09947, HUMAN09946	LYTVA_15593
OG0004611	HUMAN03825, HUMAN03826	LYTVA_03557
OG0004612	HUMAN25998	LYTVA_14652
OG0004613	HUMAN15692, HUMAN15691	LYTVA_16660
OG0004614	HUMAN04966, HUMAN04918	LYTVA_20720, LYTVA_20719
OG0004615	HUMAN29429, HUMAN01271	LYTVA_21893
OG0004616	HUMAN17882	LYTVA_00918
OG0004617	HUMAN04322, HUMAN06985, HUMAN06984	LYTVA_25577
OG0004619	HUMAN12791	LYTVA_04247
OG0004620	HUMAN11638, HUMAN11643	LYTVA_24433
OG0004621	HUMAN21153, HUMAN21154	LYTVA_28481
OG0004622	HUMAN29011	LYTVA_09479
OG0004625	HUMAN19764	LYTVA_23609
OG0004626	HUMAN15244	LYTVA_13913, LYTVA_09916
OG0004627	HUMAN29678	LYTVA_28887
OG0004628	HUMAN13154, HUMAN18070, HUMAN13155	LYTVA_10287
OG0004629	HUMAN29170, HUMAN29169	LYTVA_12574
OG0004630	HUMAN25355, HUMAN25354	LYTVA_20130
OG0004631	HUMAN29038	LYTVA_01130
OG0004632	HUMAN21378	LYTVA_23166
OG0004633	HUMAN18514, HUMAN18513, HUMAN18512	LYTVA_19530
OG0004634	HUMAN12037, HUMAN20391	LYTVA_18328, LYTVA_15495
OG0004635	HUMAN16135, HUMAN16134	LYTVA_00293, LYTVA_15165
OG0004637	HUMAN11591	LYTVA_29249
OG0004638	HUMAN16357, HUMAN16358, HUMAN16356, HUMAN16359, HUMAN16355, HUMAN16354	LYTVA_13228, LYTVA_06142
OG0004639	HUMAN29308	LYTVA_06644, LYTVA_25887
OG0004641	HUMAN29439, HUMAN29437, HUMAN29440, HUMAN29438	LYTVA_14378
OG0004642	HUMAN04683	LYTVA_01586
OG0004644	HUMAN02493, HUMAN02492	LYTVA_08153
OG0004646	HUMAN15038	LYTVA_07777
OG0004647	HUMAN23591	LYTVA_07140
OG0004648	HUMAN14405, HUMAN14403	LYTVA_03524
OG0004649	HUMAN13089, HUMAN19718	LYTVA_10236
OG0004651	HUMAN20463	LYTVA_06969, LYTVA_00062
OG0004652	HUMAN30278, HUMAN24680	LYTVA_27671
OG0004654	HUMAN16019	LYTVA_21675
OG0004655	HUMAN15982	LYTVA_08466
OG0004656	HUMAN16639	LYTVA_18760
OG0004657	HUMAN26711	LYTVA_18672
OG0004658	HUMAN25697	LYTVA_20135
OG0004659	HUMAN02326	LYTVA_02279
OG0004660	HUMAN25810	LYTVA_12983
OG0004661	HUMAN28521	LYTVA_02678
OG0004662	HUMAN08577	LYTVA_29731, LYTVA_02690
OG0004663	HUMAN26334, HUMAN12394	LYTVA_05938
OG0004664	HUMAN07587	LYTVA_20638
OG0004666	HUMAN07820, HUMAN05445, HUMAN05446	LYTVA_05075
OG0004667	HUMAN21347, HUMAN21348, HUMAN21346	LYTVA_12412, LYTVA_25621
OG0004668	HUMAN02463, HUMAN02462	LYTVA_20199
OG0004671	HUMAN12269	LYTVA_21221
OG0004672	HUMAN11604, HUMAN11603	LYTVA_09235
OG0004673	HUMAN27305, HUMAN17548	LYTVA_13727
OG0004674	HUMAN28474	LYTVA_04839, LYTVA_28228
OG0004675	HUMAN16714	LYTVA_29989, LYTVA_25113
OG0004676	HUMAN08712, HUMAN08711	LYTVA_25246
OG0004677	HUMAN25858, HUMAN25857, HUMAN08392, HUMAN08391	LYTVA_30124
OG0004678	HUMAN29263	LYTVA_19924
OG0004679	HUMAN12404, HUMAN12406, HUMAN12402, HUMAN12403, HUMAN12401, HUMAN12405	LYTVA_16027, LYTVA_27884
OG0004680	HUMAN04890, HUMAN16833	LYTVA_05693
OG0004681	HUMAN19942, HUMAN19943	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	HUMAN00873, HUMAN00872	LYTVA_24734
OG0004683	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872	LYTVA_20336
OG0004684	HUMAN04870	LYTVA_23257
OG0004685	HUMAN19767	LYTVA_06896
OG0004686	HUMAN26297	LYTVA_01778
OG0004687	HUMAN20906, HUMAN20910, HUMAN20907	LYTVA_17898
OG0004688	HUMAN26946	LYTVA_12281
OG0004689	HUMAN22642	LYTVA_19241, LYTVA_24022, LYTVA_15222
OG0004690	HUMAN24393	LYTVA_02921
OG0004692	HUMAN04952	LYTVA_28535
OG0004694	HUMAN14699, HUMAN14701	LYTVA_09383
OG0004696	HUMAN03214, HUMAN03217	LYTVA_04202, LYTVA_07127
OG0004698	HUMAN13649, HUMAN10199, HUMAN10198, HUMAN10197	LYTVA_15421
OG0004699	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755	LYTVA_11171
OG0004700	HUMAN01840	LYTVA_06651
OG0004702	HUMAN12124, HUMAN12123	LYTVA_26536
OG0004703	HUMAN07096	LYTVA_20677
OG0004704	HUMAN01061	LYTVA_11241
OG0004705	HUMAN23960, HUMAN07591	LYTVA_23090, LYTVA_23089
OG0004706	HUMAN26095, HUMAN12891	LYTVA_16157
OG0004707	HUMAN23100	LYTVA_28560
OG0004708	HUMAN12418	LYTVA_09002
OG0004711	HUMAN30200, HUMAN30199, HUMAN16058	LYTVA_14580, LYTVA_27491
OG0004728	HUMAN11621	LYTVA_11232, LYTVA_03716
OG0004730	HUMAN28539, HUMAN09659	LYTVA_14092
OG0004731	HUMAN28356	LYTVA_08845, LYTVA_24480
OG0004732	HUMAN10960	LYTVA_12636
OG0004733	HUMAN23596	LYTVA_08122
OG0004736	HUMAN17386, HUMAN17385	LYTVA_28641, LYTVA_25936
OG0004738	HUMAN13648	LYTVA_08474
OG0004740	HUMAN09243, HUMAN09242	LYTVA_03548
OG0004743	HUMAN14417, HUMAN14416	LYTVA_29733
OG0004743	HUMAN14419, HUMAN14418	LYTVA_09642, LYTVA_20623
OG0004744	HUMAN25907	LYTVA_21730
OG0004746	HUMAN04206, HUMAN06099	LYTVA_25321
OG0004747	HUMAN24414	LYTVA_23129
OG0004748	HUMAN05638	LYTVA_15315
OG0004749	HUMAN18871	LYTVA_25597, LYTVA_15360
OG0004751	HUMAN04838	LYTVA_12049
OG0004752	HUMAN00597	LYTVA_02105
OG0004753	HUMAN21696	LYTVA_19840
OG0004754	HUMAN10396	LYTVA_17996
OG0004755	HUMAN07905	LYTVA_25664
OG0004756	HUMAN00386	LYTVA_19213
OG0004757	HUMAN08575	LYTVA_01188
OG0004758	HUMAN11660	LYTVA_27035
OG0004759	HUMAN08595	LYTVA_27240
OG0004760	HUMAN28226, HUMAN28225, HUMAN28228, HUMAN28227	LYTVA_10449
OG0004761	HUMAN13899	LYTVA_07368
OG0004763	HUMAN01550, HUMAN01549, HUMAN01519	LYTVA_05745
OG0004764	HUMAN01006	LYTVA_01192, LYTVA_02309
OG0004765	HUMAN14318	LYTVA_14721
OG0004766	HUMAN19581, HUMAN19587	LYTVA_11836
OG0004767	HUMAN20245, HUMAN20244, HUMAN20243	LYTVA_09965
OG0004768	HUMAN22364, HUMAN24007	LYTVA_09373
OG0004769	HUMAN01235	LYTVA_25262
OG0004774	HUMAN03427	LYTVA_09584, LYTVA_01531
OG0004775	HUMAN18107	LYTVA_06984, LYTVA_15631
OG0004776	HUMAN19769	LYTVA_13845
OG0004777	HUMAN07900, HUMAN07899, HUMAN30283	LYTVA_07631
OG0004783	HUMAN27505, HUMAN27507, HUMAN27506	LYTVA_09926, LYTVA_22075
OG0004784	HUMAN25867	LYTVA_22879, LYTVA_05845
