Orthogroup	HUMAN	BRAFL
OG0003655	HUMAN25720, HUMAN07525	bflo_17616
OG0003656	HUMAN09498, HUMAN09499, HUMAN01632	bflo_08293
OG0003657	HUMAN17897	bflo_00252
OG0003658	HUMAN26110, HUMAN26109	bflo_00698
OG0003659	HUMAN12849, HUMAN12851	bflo_02419
OG0003660	HUMAN03330	bflo_07809
OG0003662	HUMAN03175, HUMAN03176, HUMAN17173	bflo_10412
OG0003663	HUMAN24345	bflo_07065
OG0003664	HUMAN12052	bflo_23489
OG0003665	HUMAN08464	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347
OG0003666	HUMAN29133, HUMAN02252	bflo_11627, bflo_27012
OG0003668	HUMAN30167, HUMAN09900, HUMAN09899	bflo_06147
OG0003669	HUMAN29028	bflo_25341
OG0003671	HUMAN03501, HUMAN24226	bflo_09735
OG0003672	HUMAN12138	bflo_23403
OG0003673	HUMAN25306	bflo_04517
OG0003674	HUMAN12022	bflo_23396
OG0003675	HUMAN20720	bflo_02379
OG0003676	HUMAN29262	bflo_15747
OG0003676	HUMAN20688	bflo_04781, bflo_04777
OG0003677	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514	bflo_19132
OG0003678	HUMAN01033, HUMAN14660	bflo_25551
OG0003679	HUMAN21403, HUMAN02922	bflo_02036, bflo_13294
OG0003680	HUMAN06616, HUMAN18004, HUMAN18005	bflo_01532
OG0003681	HUMAN20399, HUMAN04398	bflo_03957
OG0003682	HUMAN02554	bflo_07489
OG0003683	HUMAN19922, HUMAN04991	bflo_20104
OG0003684	HUMAN14029, HUMAN14028	bflo_13833
OG0003685	HUMAN09512	bflo_07993
OG0003686	HUMAN11096	bflo_12834
OG0003687	HUMAN06582, HUMAN12545, HUMAN17984	bflo_19027
OG0003688	HUMAN00391, HUMAN00390	bflo_24589, bflo_24522
OG0003689	HUMAN12564, HUMAN17888	bflo_19565
OG0003690	HUMAN08255, HUMAN08254, HUMAN08253	bflo_13292
OG0003691	HUMAN27486	bflo_14352, bflo_03283
OG0003692	HUMAN26245	bflo_09441
OG0003693	HUMAN05789, HUMAN05791, HUMAN05790, HUMAN21038	bflo_11485
OG0003694	HUMAN01597	bflo_07368
OG0003695	HUMAN29320, HUMAN28471	bflo_16279
OG0003696	HUMAN26795	bflo_11319
OG0003697	HUMAN13631	bflo_23717
OG0003698	HUMAN03524, HUMAN27578	bflo_10629
OG0003700	HUMAN10461, HUMAN13432, HUMAN13433	bflo_22951
OG0003701	HUMAN21420	bflo_01336
OG0003702	HUMAN18794, HUMAN08385	bflo_11082
OG0003703	HUMAN04604, HUMAN09417, HUMAN09419	bflo_03241
OG0003704	HUMAN14829, HUMAN01005	bflo_06360
OG0003705	HUMAN26525	bflo_01256
OG0003706	HUMAN24793	bflo_15874
OG0003707	HUMAN10025	bflo_05223
OG0003707	HUMAN28827, HUMAN10024	bflo_06702
OG0003708	HUMAN00455	bflo_17394
OG0003709	HUMAN15204, HUMAN15203	bflo_13931
OG0003710	HUMAN29654, HUMAN22687	bflo_18086
OG0003711	HUMAN09536	bflo_12884
OG0003712	HUMAN20248, HUMAN10482	bflo_23878
OG0003713	HUMAN02247, HUMAN02248	bflo_02056
OG0003714	HUMAN00129, HUMAN00131, HUMAN00130	bflo_24976, bflo_27475
OG0003716	HUMAN21975	bflo_24004
OG0003717	HUMAN00711, HUMAN24583	bflo_01566
OG0003718	HUMAN18082	bflo_02164
OG0003719	HUMAN01524	bflo_04239
OG0003721	HUMAN08875, HUMAN04841	bflo_09733
OG0003722	HUMAN01183, HUMAN29299	bflo_16670
OG0003724	HUMAN00259	bflo_24348
OG0003725	HUMAN28512, HUMAN00988, HUMAN00987, HUMAN28511	bflo_25499, bflo_25497
OG0003726	HUMAN00634, HUMAN25217	bflo_25423, bflo_06344
OG0003727	HUMAN15652	bflo_07862
OG0003728	HUMAN01158	bflo_16366
OG0003729	HUMAN17750	bflo_02888
OG0003730	HUMAN03774	bflo_09786
OG0003731	HUMAN14612, HUMAN14611	bflo_09228
OG0003733	HUMAN28575	bflo_25583
OG0003734	HUMAN29356, HUMAN29355	bflo_15650
OG0003735	HUMAN05437	bflo_17363
OG0003736	HUMAN11064	bflo_12719
OG0003737	HUMAN29411, HUMAN02196	bflo_15994
OG0003738	HUMAN12341	bflo_23509
OG0003739	HUMAN17673	bflo_04782, bflo_26767
OG0003740	HUMAN04216, HUMAN04217	bflo_09974
OG0003741	HUMAN15538	bflo_10194
OG0003742	HUMAN26023, HUMAN06690, HUMAN06689	bflo_00933
OG0003743	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085	bflo_17350
OG0003744	HUMAN29944, HUMAN20993, HUMAN20992	bflo_11052
OG0003745	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744	bflo_13758, bflo_07859
OG0003746	HUMAN18235, HUMAN12379	bflo_18735
OG0003748	HUMAN06965, HUMAN06967, HUMAN06966	bflo_12393
OG0003749	HUMAN06179	bflo_09949, bflo_09953
OG0003750	HUMAN18942, HUMAN18943	bflo_14314
OG0003751	HUMAN02217, HUMAN02218, HUMAN02216	bflo_08903, bflo_02875
OG0003752	HUMAN28947, HUMAN09871	bflo_09978
OG0003753	HUMAN13277, HUMAN13278, HUMAN13279	bflo_22685
OG0003754	HUMAN04680, HUMAN06799	bflo_10581
OG0003755	HUMAN13092	bflo_20955
OG0003756	HUMAN11263	bflo_13745
OG0003757	HUMAN15876	bflo_05823
OG0003759	HUMAN11801, HUMAN24876	bflo_25051
OG0003760	HUMAN13770, HUMAN13772, HUMAN13771, HUMAN16625, HUMAN16624	bflo_06355
OG0003761	HUMAN09889, HUMAN28585	bflo_07994
OG0003762	HUMAN13397, HUMAN10438, HUMAN10436, HUMAN10437, HUMAN10440	bflo_23845
OG0003763	HUMAN25652	bflo_18232
OG0003764	HUMAN13587, HUMAN13588	bflo_23348
OG0003765	HUMAN30574, HUMAN30573, HUMAN02880, HUMAN02881, HUMAN02878, HUMAN02879	bflo_11672
OG0003767	HUMAN28071, HUMAN28072	bflo_13723, bflo_13725, bflo_13724
OG0003768	HUMAN06974, HUMAN06975	bflo_14840
OG0003769	HUMAN08202	bflo_13838
OG0003770	HUMAN05134	bflo_14290
OG0003771	HUMAN13368, HUMAN13367, HUMAN20264	bflo_23473
OG0003773	HUMAN10264, HUMAN12965	bflo_23068
OG0003776	HUMAN19372, HUMAN19371	bflo_19353
OG0003777	HUMAN18426, HUMAN12738, HUMAN26008	bflo_05355
OG0003778	HUMAN16925, HUMAN19684, HUMAN19685	bflo_03437
OG0003779	HUMAN11974	bflo_10120
OG0003781	HUMAN22177, HUMAN03631, HUMAN03630, HUMAN03632	bflo_09426
OG0003794	HUMAN19171, HUMAN14083, HUMAN15210	bflo_12963
OG0003795	HUMAN29845	bflo_11372
OG0003798	HUMAN17950, HUMAN06536	bflo_17437
OG0003803	HUMAN02236	bflo_25196
OG0003806	HUMAN10280	bflo_23190, bflo_00688
OG0003807	HUMAN10606, HUMAN10605	bflo_23696
OG0003808	HUMAN00688, HUMAN00686	bflo_01527
OG0003809	HUMAN22691	bflo_07420
OG0003810	HUMAN07745	bflo_15440
OG0003811	HUMAN22421, HUMAN22419	bflo_14145
OG0003812	HUMAN29819	bflo_24338
OG0003813	HUMAN22627, HUMAN18665	bflo_08536
OG0003816	HUMAN03485, HUMAN03484	bflo_07647, bflo_07324
OG0003817	HUMAN21262	bflo_16520
OG0003818	HUMAN07697	bflo_26938, bflo_10045
OG0003820	HUMAN28538, HUMAN28537	bflo_03485
OG0003821	HUMAN01393, HUMAN20961	bflo_11241
OG0003823	HUMAN16630, HUMAN16629	bflo_01062
OG0003824	HUMAN27737	bflo_01655
OG0003825	HUMAN25524, HUMAN25522	bflo_06191
OG0003826	HUMAN11781	bflo_20813
OG0003827	HUMAN01147	bflo_25484, bflo_25483, bflo_26097
OG0003828	HUMAN29062	bflo_16758
OG0003829	HUMAN01266	bflo_16298
OG0003830	HUMAN25373, HUMAN25370, HUMAN25371	bflo_17896
OG0003831	HUMAN22335	bflo_15015
OG0003832	HUMAN01432, HUMAN01433, HUMAN01434, HUMAN06725, HUMAN20997	bflo_11645
OG0003833	HUMAN27613	bflo_15287
OG0003834	HUMAN14036, HUMAN11315	bflo_13313
OG0003835	HUMAN16694	bflo_01951
OG0003836	HUMAN22326, HUMAN24116	bflo_14104
OG0003837	HUMAN13331	bflo_04359
OG0003838	HUMAN07732, HUMAN07731, HUMAN22348	bflo_14249
OG0003839	HUMAN02039	bflo_15827
OG0003840	HUMAN09600, HUMAN01591, HUMAN09601	bflo_06986
OG0003841	HUMAN24738	bflo_04276
OG0003842	HUMAN06944, HUMAN06942, HUMAN06943, HUMAN06945	bflo_26499
OG0003844	HUMAN28532	bflo_05707
OG0003845	HUMAN13124	bflo_20330
OG0003846	HUMAN27511, HUMAN17115, HUMAN27512, HUMAN17116	bflo_08816
OG0003847	HUMAN12497	bflo_18871
OG0003848	HUMAN02199	bflo_27156, bflo_15576
OG0003849	HUMAN09691, HUMAN09692, HUMAN13933	bflo_06550, bflo_06870
OG0003850	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535	bflo_11358
OG0003851	HUMAN02980	bflo_00554
OG0003851	HUMAN02979	bflo_00750
OG0003852	HUMAN10038, HUMAN10035, HUMAN23688	bflo_07596
OG0003853	HUMAN25110, HUMAN25109	bflo_21440
OG0003854	HUMAN15026, HUMAN15025, HUMAN15024, HUMAN15023, HUMAN10092, HUMAN10091	bflo_02025
OG0003855	HUMAN01643	bflo_01488
OG0003856	HUMAN20705	bflo_23888
OG0003857	HUMAN10555	bflo_23884
OG0003858	HUMAN25115	bflo_16889
OG0003859	HUMAN16756, HUMAN16757, HUMAN16755	bflo_01769
OG0003861	HUMAN19469	bflo_18325
OG0003862	HUMAN17772	bflo_18081
OG0003863	HUMAN03803, HUMAN03804	bflo_08746
OG0003864	HUMAN15578, HUMAN15577	bflo_17590
OG0003865	HUMAN21906, HUMAN06498	bflo_02430
OG0003866	HUMAN29685, HUMAN05999, HUMAN29686	bflo_18467, bflo_18468
OG0003867	HUMAN26780	bflo_24398
OG0003868	HUMAN14809, HUMAN02201	bflo_15648
OG0003869	HUMAN12692	bflo_18781
OG0003870	HUMAN16083, HUMAN16082	bflo_10490
OG0003871	HUMAN07601	bflo_21732
OG0003872	HUMAN19735	bflo_16387
OG0003873	HUMAN02732	bflo_24827
OG0003874	HUMAN01763	bflo_06454
OG0003875	HUMAN04342	bflo_10585
OG0003876	HUMAN28953, HUMAN28954	bflo_25231
OG0003878	HUMAN01357	bflo_11907
OG0003878	HUMAN01358	bflo_12116
OG0003879	HUMAN09653	bflo_01976
OG0003880	HUMAN05339	bflo_21721
OG0003880	HUMAN21532, HUMAN21531	bflo_21549
OG0003881	HUMAN00160	bflo_12239
OG0003882	HUMAN27065	bflo_12728
OG0003883	HUMAN22279, HUMAN22278	bflo_09030
OG0003884	HUMAN09697	bflo_08247
OG0003885	HUMAN25203, HUMAN24509	bflo_05699
OG0003886	HUMAN12711, HUMAN02704	bflo_02594
OG0003887	HUMAN01579	bflo_07640
OG0003888	HUMAN19589, HUMAN19338	bflo_17272
OG0003889	HUMAN10468, HUMAN10467	bflo_23775, bflo_22871, bflo_22869
OG0003890	HUMAN17103, HUMAN24051	bflo_14828, bflo_10736
OG0003892	HUMAN02849, HUMAN02848	bflo_11576
OG0003893	HUMAN17502	bflo_18061
OG0003894	HUMAN29298	bflo_15776
OG0003895	HUMAN13034	bflo_22849
OG0003896	HUMAN12343, HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889	bflo_23104
OG0003897	HUMAN18373, HUMAN18372	bflo_24684
OG0003898	HUMAN21809, HUMAN21810	bflo_21662
OG0003899	HUMAN28708, HUMAN28709	bflo_04990, bflo_04991
OG0003900	HUMAN04893, HUMAN04894, HUMAN04892	bflo_22302
OG0003901	HUMAN25158, HUMAN00514	bflo_25007
OG0003903	HUMAN22257	bflo_17448
OG0003904	HUMAN09983, HUMAN09982, HUMAN09984	bflo_08053
OG0003905	HUMAN06891	bflo_03154
OG0003906	HUMAN14951	bflo_04877
OG0003907	HUMAN23046	bflo_15071
OG0003909	HUMAN16634	bflo_13163
OG0003910	HUMAN00725	bflo_17784
OG0003911	HUMAN18913	bflo_01450
OG0003912	HUMAN18812, HUMAN11530, HUMAN11531	bflo_13927
OG0003913	HUMAN22057	bflo_25822
OG0003915	HUMAN07885, HUMAN30288	bflo_22605
OG0003916	HUMAN07943, HUMAN28011	bflo_12715
OG0003917	HUMAN17384	bflo_14511
OG0003918	HUMAN24389, HUMAN22575	bflo_07118
OG0003920	HUMAN00591, HUMAN00592	bflo_17349
OG0003921	HUMAN27803	bflo_01051
OG0003922	HUMAN21903, HUMAN21904	bflo_24628, bflo_03949
OG0003923	HUMAN18230	bflo_18828
OG0003924	HUMAN01820	bflo_08629, bflo_26895
OG0003925	HUMAN00566, HUMAN00563, HUMAN00564, HUMAN00565	bflo_24965
OG0003926	HUMAN00418	bflo_24571
OG0003927	HUMAN07340, HUMAN07339	bflo_21017, bflo_21016
OG0003929	HUMAN11590, HUMAN11588	bflo_05243
OG0003930	HUMAN06982, HUMAN06981, HUMAN06983	bflo_03015
OG0003931	HUMAN10525, HUMAN10524, HUMAN29902	bflo_23064
OG0003933	HUMAN21430, HUMAN07048	bflo_12445
OG0003934	HUMAN16284	bflo_25582
OG0003935	HUMAN08472, HUMAN08471	bflo_09457, bflo_07075, bflo_19441
OG0003937	HUMAN03795, HUMAN27601	bflo_09216
OG0003938	HUMAN16018	bflo_17513
OG0003939	HUMAN02684	bflo_25332
OG0003940	HUMAN04396	bflo_12482
OG0003941	HUMAN07026	bflo_11126
OG0003942	HUMAN25725	bflo_17261
OG0003943	HUMAN27634	bflo_06013, bflo_05488
OG0003944	HUMAN21868	bflo_17891
OG0003945	HUMAN05796, HUMAN24950	bflo_23336
OG0003946	HUMAN03504, HUMAN03508, HUMAN22287	bflo_08890
OG0003947	HUMAN22108, HUMAN27709	bflo_10038, bflo_26937
OG0003948	HUMAN17355	bflo_21792
OG0003949	HUMAN25455, HUMAN25454	bflo_04795, bflo_20040, bflo_04980
OG0003950	HUMAN03842, HUMAN03843	bflo_04796
OG0003951	HUMAN20874	bflo_10924
OG0003952	HUMAN25061	bflo_03025
OG0003953	HUMAN24118, HUMAN23048	bflo_14350
OG0003954	HUMAN28199, HUMAN16670	bflo_06529
OG0003955	HUMAN23068	bflo_15067
OG0003957	HUMAN14055	bflo_12685
OG0003958	HUMAN03241, HUMAN23908, HUMAN27697	bflo_07451
OG0003959	HUMAN29359	bflo_16654
OG0003960	HUMAN06253, HUMAN06252, HUMAN06254, HUMAN04274	bflo_03368
OG0003961	HUMAN00898	bflo_01052
OG0003962	HUMAN30606, HUMAN07757, HUMAN22850, HUMAN23998	bflo_14558
OG0003964	HUMAN29141, HUMAN02159	bflo_16381
OG0003965	HUMAN00594, HUMAN00595, HUMAN00593	bflo_01681
OG0003966	HUMAN19472, HUMAN19475, HUMAN19474, HUMAN19476, HUMAN19471	bflo_18046
OG0003967	HUMAN10627	bflo_23352
OG0003968	HUMAN01462, HUMAN01977	bflo_09937
OG0003969	HUMAN08409	bflo_11550
OG0003970	HUMAN07324	bflo_08004
OG0003971	HUMAN29506	bflo_09929
OG0003972	HUMAN19162	bflo_13739
OG0003973	HUMAN08329, HUMAN18737	bflo_07614
OG0003974	HUMAN06043, HUMAN06042, HUMAN03960	bflo_02985
OG0003979	HUMAN07462, HUMAN07461	bflo_13970
OG0003979	HUMAN24053	bflo_13702
OG0003979	HUMAN11566	bflo_02449, bflo_15977
OG0003980	HUMAN00367, HUMAN00368, HUMAN00369, HUMAN00370, HUMAN00372, HUMAN00366	bflo_01166, bflo_00464
OG0003981	HUMAN16155, HUMAN28192, HUMAN11304, HUMAN11303	bflo_21808, bflo_22063, bflo_22407, bflo_21233, bflo_06431
OG0003997	HUMAN23065	bflo_17824
OG0003998	HUMAN17020	bflo_19399
OG0003999	HUMAN27199, HUMAN27198	bflo_00820
OG0004000	HUMAN20817	bflo_02654
OG0004002	HUMAN02677	bflo_05675
OG0004004	HUMAN21663, HUMAN11010	bflo_00245
OG0004005	HUMAN16556, HUMAN16557, HUMAN16560, HUMAN16558	bflo_05822
OG0004006	HUMAN02087	bflo_15642
OG0004007	HUMAN01069, HUMAN23295	bflo_25579
OG0004009	HUMAN22781, HUMAN03273	bflo_08409
OG0004010	HUMAN23360	bflo_25494
OG0004011	HUMAN03321, HUMAN27684	bflo_07481
OG0004012	HUMAN24339, HUMAN24338, HUMAN24337	bflo_10107
OG0004014	HUMAN18181	bflo_01604
OG0004015	HUMAN01156	bflo_27508, bflo_25882
OG0004016	HUMAN06482	bflo_02411
OG0004017	HUMAN10876	bflo_06408
OG0004019	HUMAN16041, HUMAN16043, HUMAN16042	bflo_03365
OG0004021	HUMAN11780, HUMAN11779	bflo_20663
OG0004022	HUMAN29670, HUMAN29669	bflo_03904, bflo_18302
OG0004024	HUMAN21511, HUMAN21514, HUMAN21515	bflo_22710
OG0004025	HUMAN22133	bflo_08844
OG0004027	HUMAN06638, HUMAN12722	bflo_19261
OG0004028	HUMAN03299	bflo_08558
OG0004029	HUMAN20668	bflo_19601, bflo_18630
OG0004030	HUMAN10252	bflo_23086
OG0004031	HUMAN15780	bflo_16318
OG0004032	HUMAN30274, HUMAN07906	bflo_22471
OG0004033	HUMAN02667	bflo_10163
OG0004034	HUMAN09933	bflo_00483
OG0004035	HUMAN18569	bflo_13352
OG0004036	HUMAN00606, HUMAN30598, HUMAN05435	bflo_04917
OG0004037	HUMAN18538, HUMAN18540	bflo_21736
OG0004038	HUMAN14761	bflo_25870
OG0004039	HUMAN25332, HUMAN25333	bflo_00182
OG0004040	HUMAN22331	bflo_07645
OG0004041	HUMAN18706	bflo_06689
OG0004042	HUMAN04449	bflo_01092
OG0004043	HUMAN25302, HUMAN25301, HUMAN25303	bflo_18420
OG0004044	HUMAN20694	bflo_01005
OG0004045	HUMAN03490	bflo_10090
OG0004046	HUMAN07172, HUMAN07174, HUMAN07173	bflo_20151, bflo_12442
OG0004047	HUMAN13570	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	HUMAN22101, HUMAN22100	bflo_05759
OG0004049	HUMAN05306, HUMAN25326	bflo_17743
OG0004050	HUMAN20375	bflo_12480
OG0004051	HUMAN12917, HUMAN17896, HUMAN06505	bflo_00363
OG0004052	HUMAN15057, HUMAN15056	bflo_07404
OG0004053	HUMAN29957, HUMAN28825, HUMAN01839	bflo_06844
OG0004054	HUMAN08335, HUMAN15782	bflo_17321
OG0004055	HUMAN25842	bflo_18239, bflo_18237
OG0004056	HUMAN23551, HUMAN21186	bflo_08362
OG0004057	HUMAN26949	bflo_03481
OG0004058	HUMAN16633, HUMAN16632	bflo_03305
OG0004059	HUMAN15829	bflo_09431
OG0004060	HUMAN25392	bflo_10224
OG0004061	HUMAN00893, HUMAN00894	bflo_25941
OG0004062	HUMAN17185, HUMAN03560, HUMAN24215	bflo_09235
OG0004063	HUMAN07941	bflo_04519
OG0004064	HUMAN18276	bflo_06053
OG0004065	HUMAN00215, HUMAN00216	bflo_24951
OG0004066	HUMAN14690	bflo_16131, bflo_16076
OG0004067	HUMAN18034	bflo_21757
OG0004068	HUMAN30035, HUMAN30649, HUMAN30612	bflo_04452
OG0004069	HUMAN28854	bflo_07987
OG0004070	HUMAN25913, HUMAN25912	bflo_23729
OG0004071	HUMAN02291, HUMAN24781, HUMAN24782, HUMAN29079	bflo_16403
OG0004073	HUMAN25044, HUMAN06790, HUMAN25043	bflo_03411
OG0004075	HUMAN10663	bflo_12360
OG0004076	HUMAN28164, HUMAN28163, HUMAN28165, HUMAN28162	bflo_06535
OG0004077	HUMAN29503, HUMAN29502	bflo_27169, bflo_16619
OG0004079	HUMAN22873	bflo_15451
OG0004080	HUMAN18253, HUMAN27257	bflo_18882
OG0004081	HUMAN18386	bflo_21861
OG0004082	HUMAN18511	bflo_00978
OG0004083	HUMAN08562	bflo_19440
OG0004085	HUMAN07816	bflo_21712
OG0004086	HUMAN18693	bflo_15527
OG0004087	HUMAN20699, HUMAN20698, HUMAN17812	bflo_00774
OG0004088	HUMAN01139, HUMAN23388	bflo_08888
OG0004089	HUMAN21587	bflo_24435
OG0004090	HUMAN06601	bflo_02550
OG0004091	HUMAN28496	bflo_25537
OG0004092	HUMAN26216, HUMAN12524	bflo_18722
OG0004093	HUMAN27002	bflo_10011
OG0004094	HUMAN29054	bflo_17070
OG0004095	HUMAN04244, HUMAN04243	bflo_08947
OG0004096	HUMAN02141	bflo_25120, bflo_16105
OG0004097	HUMAN30130, HUMAN30128, HUMAN30129, HUMAN30127, HUMAN08360	bflo_23785
OG0004098	HUMAN28862, HUMAN01104	bflo_25548
OG0004099	HUMAN20170	bflo_23751
OG0004100	HUMAN06958	bflo_10859
OG0004101	HUMAN12860	bflo_02365, bflo_02328
OG0004102	HUMAN03466	bflo_10530
OG0004103	HUMAN19037	bflo_18116, bflo_01589
OG0004104	HUMAN14010	bflo_06763
OG0004105	HUMAN28120	bflo_05301
OG0004106	HUMAN00171, HUMAN00169	bflo_24930
OG0004107	HUMAN01953, HUMAN01952	bflo_26512
OG0004108	HUMAN03070, HUMAN03126	bflo_14163
OG0004110	HUMAN23820, HUMAN03249	bflo_06903
OG0004111	HUMAN28066, HUMAN16652	bflo_06133
OG0004112	HUMAN01822, HUMAN01821	bflo_05743
OG0004113	HUMAN20537	bflo_11906
OG0004114	HUMAN04859, HUMAN04858, HUMAN04860	bflo_18466
OG0004115	HUMAN21493	bflo_24357
OG0004116	HUMAN05608, HUMAN05607	bflo_14868
OG0004117	HUMAN27879	bflo_06359
OG0004118	HUMAN26960	bflo_11032
OG0004119	HUMAN15237, HUMAN15236	bflo_05817
OG0004120	HUMAN03333	bflo_06902
OG0004121	HUMAN00202, HUMAN21585	bflo_24414
OG0004122	HUMAN29461, HUMAN29462	bflo_16663
OG0004123	HUMAN05602, HUMAN05601, HUMAN05600	bflo_01120
OG0004124	HUMAN19130, HUMAN27894	bflo_01444
OG0004125	HUMAN13507, HUMAN13501, HUMAN13504, HUMAN13506, HUMAN13509, HUMAN13505, HUMAN13508, HUMAN13502, HUMAN13503	bflo_02477
OG0004126	HUMAN05543, HUMAN19543	bflo_12737
OG0004128	HUMAN20446	bflo_11243
OG0004129	HUMAN02978	bflo_11922
OG0004130	HUMAN01818	bflo_05927
OG0004131	HUMAN19907, HUMAN19906	bflo_16570
OG0004132	HUMAN27969	bflo_13046, bflo_13126
OG0004133	HUMAN18302, HUMAN07684	bflo_21730
OG0004134	HUMAN22443	bflo_09300
OG0004135	HUMAN25931, HUMAN25933, HUMAN25932, HUMAN13193	bflo_23100
OG0004136	HUMAN02427	bflo_25663, bflo_25662
OG0004137	HUMAN28841	bflo_05477
OG0004138	HUMAN29721, HUMAN29720	bflo_18230
OG0004139	HUMAN28858, HUMAN14285	bflo_26265, bflo_12568
OG0004140	HUMAN11430, HUMAN11431, HUMAN11429	bflo_13590
OG0004141	HUMAN21479	bflo_11700
OG0004142	HUMAN14999	bflo_11007
OG0004143	HUMAN28620, HUMAN09650	bflo_04320
OG0004144	HUMAN20558, HUMAN21379	bflo_18803
OG0004145	HUMAN08310, HUMAN18750	bflo_17954
OG0004146	HUMAN07308	bflo_20192
OG0004147	HUMAN21565	bflo_26420
OG0004148	HUMAN12377	bflo_18685
OG0004149	HUMAN07609, HUMAN30337	bflo_22473
OG0004150	HUMAN20664	bflo_09053
OG0004151	HUMAN11355, HUMAN11356	bflo_13322
OG0004153	HUMAN24083	bflo_07572, bflo_07571
OG0004154	HUMAN16602	bflo_05130, bflo_01086
OG0004156	HUMAN21442	bflo_12353
OG0004157	HUMAN29821	bflo_11422
OG0004158	HUMAN17542, HUMAN27299	bflo_02113
OG0004159	HUMAN15832, HUMAN08705	bflo_05541
OG0004160	HUMAN00868	bflo_25508
OG0004161	HUMAN17700	bflo_13481, bflo_27086
OG0004162	HUMAN25916	bflo_23463
OG0004163	HUMAN24942, HUMAN24943, HUMAN04161, HUMAN04162, HUMAN04160	bflo_05333, bflo_05332, bflo_10119
OG0004164	HUMAN03236, HUMAN23812, HUMAN23813	bflo_07953
OG0004166	HUMAN27687	bflo_10003
OG0004167	HUMAN04738, HUMAN04739	bflo_06366
OG0004168	HUMAN11718	bflo_03869
OG0004169	HUMAN13644	bflo_23613
OG0004170	HUMAN15967	bflo_08931
OG0004171	HUMAN15518	bflo_08244
OG0004174	HUMAN28907, HUMAN28908	bflo_25477
OG0004176	HUMAN22859, HUMAN22860	bflo_07261
OG0004178	HUMAN30555, HUMAN30556	bflo_11717
OG0004179	HUMAN10496, HUMAN10497, HUMAN12064, HUMAN12065, HUMAN12066, HUMAN12169	bflo_23006
OG0004180	HUMAN27280, HUMAN18278	bflo_19742
OG0004180	HUMAN27279	bflo_19473
OG0004181	HUMAN22409	bflo_14869
OG0004182	HUMAN19435	bflo_17268, bflo_17270, bflo_04774
OG0004183	HUMAN07292, HUMAN07291	bflo_08248
OG0004184	HUMAN02697	bflo_17251
OG0004185	HUMAN01862, HUMAN20490	bflo_21307
OG0004186	HUMAN08997, HUMAN08995, HUMAN02715	bflo_07573
OG0004187	HUMAN11528, HUMAN08193, HUMAN08194	bflo_13222
OG0004188	HUMAN08423, HUMAN08422	bflo_11714, bflo_16377
OG0004189	HUMAN12201, HUMAN07399	bflo_20223
OG0004190	HUMAN12134, HUMAN12135, HUMAN12136, HUMAN12137, HUMAN12133	bflo_23894
OG0004197	HUMAN26081, HUMAN17924, HUMAN26082, HUMAN26080, HUMAN26083	bflo_24807
OG0004214	HUMAN24477	bflo_05900
OG0004215	HUMAN12295, HUMAN12294, HUMAN12293	bflo_20025
OG0004216	HUMAN20287	bflo_12603
OG0004217	HUMAN22836	bflo_14087
OG0004218	HUMAN27915	bflo_21045, bflo_20460
OG0004219	HUMAN17843, HUMAN17842	bflo_02280
OG0004220	HUMAN28630	bflo_01267
OG0004223	HUMAN05025, HUMAN05023	bflo_01727
OG0004225	HUMAN06624, HUMAN06623, HUMAN27310	bflo_00301
OG0004226	HUMAN08493	bflo_19811
OG0004227	HUMAN00825	bflo_25102
OG0004228	HUMAN27429	bflo_01224
OG0004229	HUMAN03153	bflo_07812
OG0004230	HUMAN05581	bflo_14845
OG0004231	HUMAN13253	bflo_05384
OG0004232	HUMAN22434	bflo_10173
OG0004233	HUMAN00119	bflo_24143
OG0004234	HUMAN18015, HUMAN18014	bflo_24057, bflo_24055
OG0004235	HUMAN12116	bflo_23719
OG0004236	HUMAN16992	bflo_07373
OG0004237	HUMAN22943	bflo_14843
OG0004239	HUMAN18995	bflo_16055
OG0004240	HUMAN18709, HUMAN04795	bflo_14064
OG0004241	HUMAN07668	bflo_22009
OG0004242	HUMAN14962	bflo_05828
OG0004243	HUMAN12837	bflo_02341
OG0004244	HUMAN21470, HUMAN21469	bflo_11658
OG0004245	HUMAN03723, HUMAN03722, HUMAN07043	bflo_10377
OG0004246	HUMAN12879, HUMAN12881	bflo_23079
OG0004247	HUMAN05733	bflo_19177, bflo_17721
OG0004248	HUMAN18975	bflo_24542, bflo_24543
OG0004249	HUMAN22546	bflo_14267
OG0004251	HUMAN01265	bflo_16457
OG0004252	HUMAN25401, HUMAN25402, HUMAN25400	bflo_03055
OG0004253	HUMAN10905, HUMAN26337	bflo_21064
OG0004254	HUMAN27698	bflo_08133
OG0004255	HUMAN20924	bflo_25003
OG0004257	HUMAN17628	bflo_01868
OG0004258	HUMAN19337, HUMAN19336, HUMAN19590	bflo_14122
OG0004259	HUMAN09749	bflo_03895
OG0004260	HUMAN09461, HUMAN09462	bflo_07593
