Orthogroup	APOSC_ok	DANRE
OG0004295	APOSC_09213	DANRE21758, DANRE21759
OG0004296	APOSC_26593	DANRE34538, DANRE00368
OG0004297	APOSC_02921	DANRE14286
OG0004298	APOSC_05561	DANRE08935
OG0004299	APOSC_24511	DANRE15522, DANRE15521, DANRE20529
OG0004300	APOSC_16240	DANRE21278, DANRE21279
OG0004301	APOSC_06274	DANRE06468
OG0004302	APOSC_19513	DANRE03425, DANRE03424
OG0004303	APOSC_24805	DANRE07545, DANRE28080, DANRE07544
OG0004304	APOSC_08537	DANRE19474, DANRE19473
OG0004306	APOSC_27082	DANRE10245, DANRE10244, DANRE10246
OG0004307	APOSC_13498	DANRE30227, DANRE30226
OG0004308	APOSC_21945	DANRE06355
OG0004309	APOSC_21721	DANRE03912, DANRE03913
OG0004310	APOSC_02803	DANRE13896, DANRE21587
OG0004311	APOSC_26182	DANRE28357, DANRE21566
OG0004312	APOSC_18207	DANRE24921
OG0004313	APOSC_09211	DANRE33992
OG0004314	APOSC_20468	DANRE18288, DANRE34249
OG0004315	APOSC_13906	DANRE43202
OG0004316	APOSC_18673	DANRE23666, DANRE23667, DANRE36322, DANRE36321
OG0004317	APOSC_12017	DANRE08327
OG0004318	APOSC_23679	DANRE04132, DANRE04133
OG0004319	APOSC_18325	DANRE12625, DANRE12773, DANRE12772, DANRE12774
OG0004320	APOSC_24488, APOSC_09036, APOSC_11220	DANRE42284, DANRE42288, DANRE42285, DANRE42287, DANRE42286
OG0004322	APOSC_26489	DANRE15076, DANRE15074
OG0004323	APOSC_23597	DANRE17273, DANRE17274
OG0004324	APOSC_00330	DANRE22537, DANRE22536, DANRE22534, DANRE22535
OG0004325	APOSC_26748	DANRE00283
OG0004325	APOSC_03815	DANRE00284, DANRE00282
OG0004327	APOSC_02149, APOSC_02601	DANRE08865
OG0004328	APOSC_00739	DANRE02156, DANRE02160, DANRE02159, DANRE02158, DANRE02157, DANRE02155
OG0004329	APOSC_22442	DANRE40873, DANRE40872, DANRE40874
OG0004330	APOSC_23881, APOSC_16360	DANRE11058, DANRE11062, DANRE11059
OG0004331	APOSC_03020	DANRE10901
OG0004332	APOSC_05532	DANRE00957, DANRE00956, DANRE00958
OG0004333	APOSC_28574	DANRE13743, DANRE13742
OG0004334	APOSC_24451	DANRE39983
OG0004335	APOSC_08465, APOSC_08464	DANRE23624
OG0004336	APOSC_11848	DANRE38874, DANRE09812, DANRE02344, DANRE02343, DANRE02342
OG0004337	APOSC_04062, APOSC_04059, APOSC_04060	DANRE41654, DANRE41653
OG0004338	APOSC_18224, APOSC_10748, APOSC_07049	DANRE12236, DANRE12237
OG0004342	APOSC_21988, APOSC_21987	DANRE37507, DANRE37506, DANRE37508
OG0004343	APOSC_00769	DANRE10875, DANRE10876
OG0004344	APOSC_16644	DANRE06853
OG0004345	APOSC_22925	DANRE19118
OG0004346	APOSC_06434, APOSC_06435	DANRE02180, DANRE02181
OG0004347	APOSC_08065, APOSC_11892	DANRE07708, DANRE07709
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	DANRE42472, DANRE42473
OG0004349	APOSC_14515	DANRE11014
OG0004350	APOSC_22010	DANRE10750, DANRE10749
OG0004352	APOSC_14704	DANRE09568
OG0004353	APOSC_11748, APOSC_11747	DANRE09455
OG0004354	APOSC_06624	DANRE33627, DANRE33625, DANRE33626
OG0004355	APOSC_01153	DANRE22085, DANRE31144
OG0004356	APOSC_15655	DANRE43267, DANRE43053
OG0004357	APOSC_28000, APOSC_16304	DANRE05948, DANRE05949, DANRE01459, DANRE01460, DANRE41227
OG0004358	APOSC_02914	DANRE41274, DANRE41273
OG0004359	APOSC_28538, APOSC_28537	DANRE02425
OG0004360	APOSC_08667	DANRE26365, DANRE26366
OG0004361	APOSC_24002	DANRE21796, DANRE21795, DANRE21794
OG0004362	APOSC_23840	DANRE29037, DANRE14255, DANRE14256
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	DANRE11772
OG0004365	APOSC_18479	DANRE25826
OG0004366	APOSC_22180	DANRE12283, DANRE12284, DANRE12285
OG0004367	APOSC_20905	DANRE22230, DANRE22231
OG0004368	APOSC_24515	DANRE18241, DANRE18242, DANRE43383
OG0004369	APOSC_11140, APOSC_23833	DANRE34900, DANRE34901
OG0004370	APOSC_05468	DANRE34877, DANRE34876
OG0004372	APOSC_15921	DANRE35509
OG0004373	APOSC_08422, APOSC_08079	DANRE43176
OG0004374	APOSC_11001, APOSC_28161	DANRE20926, DANRE20927
OG0004375	APOSC_22061, APOSC_22062	DANRE25111
OG0004376	APOSC_03057	DANRE07421, DANRE33508
OG0004377	APOSC_18261	DANRE38821
OG0004378	APOSC_06765	DANRE08245
OG0004379	APOSC_24408	DANRE29006, DANRE31285, DANRE31284
OG0004380	APOSC_24668	DANRE02319, DANRE25045, DANRE25044, DANRE31287, DANRE31288
OG0004381	APOSC_01881	DANRE14548, DANRE14549, DANRE14547
OG0004382	APOSC_05467	DANRE34314
OG0004383	APOSC_03307, APOSC_03308, APOSC_03306	DANRE11497, DANRE11498
OG0004384	APOSC_13493, APOSC_13495, APOSC_13494	DANRE17420, DANRE17419
OG0004385	APOSC_06653	DANRE34112, DANRE19530
OG0004386	APOSC_22819, APOSC_22818	DANRE40293
OG0004389	APOSC_06156, APOSC_06157	DANRE36413, DANRE36412, DANRE36411, DANRE36414
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	DANRE27472, DANRE27471
OG0004391	APOSC_28521	DANRE15795, DANRE20560, DANRE20559
OG0004392	APOSC_05231	DANRE05947
OG0004393	APOSC_03433	DANRE02958, DANRE04827, DANRE38038, DANRE38040, DANRE38039
OG0004394	APOSC_28384	DANRE20262
OG0004395	APOSC_07133	DANRE30764
OG0004396	APOSC_03257	DANRE20597, DANRE20596
OG0004397	APOSC_23744	DANRE25678, DANRE25679, DANRE43067, DANRE17709, DANRE17710
OG0004398	APOSC_17705	DANRE10835, DANRE10834
OG0004399	APOSC_22477, APOSC_22476	DANRE02735, DANRE41307, DANRE31607
OG0004400	APOSC_15952	DANRE21495, DANRE21496
OG0004401	APOSC_05845	DANRE29576
OG0004402	APOSC_21198, APOSC_21197	DANRE15900
OG0004403	APOSC_09622	DANRE38909, DANRE38910, DANRE38908, DANRE25152, DANRE25153
OG0004404	APOSC_18017, APOSC_07703	DANRE13595, DANRE13596, DANRE13597
OG0004405	APOSC_14805, APOSC_14804	DANRE16529, DANRE16527, DANRE16530, DANRE16528
OG0004406	APOSC_00075, APOSC_00074	DANRE39248, DANRE17699, DANRE17700, DANRE10991, DANRE10992, DANRE10990
OG0004407	APOSC_00103, APOSC_00104	DANRE12088
OG0004408	APOSC_25104, APOSC_25103	DANRE00028, DANRE00029
OG0004409	APOSC_24925	DANRE36762, DANRE22574, DANRE31184, DANRE31185
OG0004413	APOSC_00838, APOSC_00839	DANRE36717, DANRE36718
OG0004414	APOSC_23058	DANRE34140, DANRE34141, DANRE07970, DANRE07971
OG0004415	APOSC_04509	DANRE14859, DANRE14860
OG0004417	APOSC_07939	DANRE26688, DANRE43329, DANRE43330, DANRE43328
OG0004418	APOSC_06342	DANRE19384, DANRE40661, DANRE40660
OG0004419	APOSC_27089	DANRE40956, DANRE40957
OG0004420	APOSC_01938	DANRE41102, DANRE36289, DANRE36290
OG0004421	APOSC_27707	DANRE36713
OG0004422	APOSC_23964	DANRE37626, DANRE37624, DANRE37625, DANRE34749, DANRE34750
OG0004423	APOSC_27132	DANRE14691, DANRE14690
OG0004424	APOSC_22699	DANRE36046
OG0004425	APOSC_27479	DANRE24598, DANRE13803
OG0004426	APOSC_18555	DANRE05633
OG0004427	APOSC_07384	DANRE13494, DANRE26193, DANRE26194, DANRE05894
OG0004428	APOSC_22972, APOSC_04260, APOSC_05952, APOSC_27807	DANRE37224, DANRE37201, DANRE37221
OG0004430	APOSC_26087	DANRE24673
OG0004459	APOSC_02057	DANRE03934, DANRE03933
OG0004460	APOSC_11378	DANRE02370, DANRE02369, DANRE02371
OG0004461	APOSC_09578	DANRE31591, DANRE20635
OG0004462	APOSC_03810	DANRE15232, DANRE15233
OG0004463	APOSC_13610	DANRE33811, DANRE33810
OG0004465	APOSC_27612, APOSC_07492	DANRE17974, DANRE10221
OG0004467	APOSC_08131, APOSC_08130	DANRE33315, DANRE40705, DANRE33314
OG0004468	APOSC_04083	DANRE16473, DANRE16472, DANRE16471, DANRE06592
OG0004471	APOSC_23990	DANRE42671, DANRE42672, DANRE35789
OG0004472	APOSC_24611	DANRE31243, DANRE31244
OG0004474	APOSC_14066	DANRE41289, DANRE41288
OG0004476	APOSC_28912	DANRE00041, DANRE33641, DANRE33640, DANRE33639
OG0004477	APOSC_09595, APOSC_19809	DANRE34564, DANRE34565, DANRE00363, DANRE00362, DANRE25172
OG0004478	APOSC_09228	DANRE12859, DANRE12857, DANRE12860, DANRE12861, DANRE12858, DANRE12856
OG0004479	APOSC_27243	DANRE14165
OG0004480	APOSC_09626	DANRE41804
OG0004481	APOSC_01303, APOSC_01304	DANRE39070, DANRE39069
OG0004482	APOSC_15944	DANRE24207
OG0004483	APOSC_10427	DANRE36016, DANRE36015, DANRE36014, DANRE36017
OG0004484	APOSC_26538	DANRE23463, DANRE23462
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	DANRE13310
OG0004486	APOSC_10573	DANRE02337, DANRE38751, DANRE38752
OG0004487	APOSC_16521	DANRE17920, DANRE17921
OG0004488	APOSC_14403	DANRE12224, DANRE13919, DANRE13923, DANRE13920, DANRE13922, DANRE13921
OG0004489	APOSC_02546	DANRE36650, DANRE02189, DANRE36649
OG0004490	APOSC_26766	DANRE29605, DANRE29606
OG0004493	APOSC_16878	DANRE10131, DANRE13694, DANRE13695
OG0004494	APOSC_17707	DANRE03077, DANRE03076
OG0004495	APOSC_02433	DANRE26631, DANRE26632, DANRE26630
OG0004496	APOSC_01447	DANRE24246, DANRE24247, DANRE24248
OG0004497	APOSC_14596	DANRE12815, DANRE12814
OG0004498	APOSC_17715	DANRE14302, DANRE14301
OG0004499	APOSC_17019, APOSC_17018	DANRE18420, DANRE18418, DANRE18419, DANRE12113
OG0004500	APOSC_22983	DANRE18484
OG0004501	APOSC_04951, APOSC_04952	DANRE11405, DANRE11407, DANRE11403, DANRE11404, DANRE11406
OG0004502	APOSC_25796	DANRE23484
OG0004503	APOSC_02535	DANRE16687
OG0004505	APOSC_11357	DANRE42706
OG0004506	APOSC_05112	DANRE30476
OG0004507	APOSC_10102	DANRE34603
OG0004508	APOSC_21272	DANRE02336
OG0004509	APOSC_20036	DANRE26479, DANRE40204, DANRE40206, DANRE40205
OG0004510	APOSC_14424	DANRE42897, DANRE42895, DANRE42896, DANRE42898
OG0004511	APOSC_18981	DANRE33541, DANRE19924
OG0004512	APOSC_16199	DANRE11592
OG0004513	APOSC_23756	DANRE33293, DANRE33294
OG0004514	APOSC_02680	DANRE36665, DANRE36667, DANRE36666
OG0004515	APOSC_19569	DANRE04363
OG0004516	APOSC_04046	DANRE08306
OG0004517	APOSC_24629	DANRE29093, DANRE29095, DANRE29094
OG0004518	APOSC_08232	DANRE34247, DANRE17198
OG0004519	APOSC_06794	DANRE36763
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580	DANRE13362, DANRE13363, DANRE13364
OG0004521	APOSC_13531, APOSC_13532	DANRE04630, DANRE04629
OG0004523	APOSC_28480	DANRE09384
OG0004524	APOSC_27372	DANRE29346, DANRE29347
OG0004525	APOSC_21081	DANRE39978
OG0004526	APOSC_08516	DANRE34280
OG0004527	APOSC_19190	DANRE36388, DANRE36387
OG0004529	APOSC_09056, APOSC_09055	DANRE04507, DANRE04504, DANRE04505
OG0004530	APOSC_18566	DANRE06407, DANRE42891
OG0004531	APOSC_00170	DANRE02542
OG0004532	APOSC_19189	DANRE30309
OG0004533	APOSC_11139	DANRE41059
OG0004534	APOSC_18797	DANRE01100, DANRE01102
OG0004535	APOSC_09549	DANRE13321, DANRE13320
OG0004536	APOSC_16143, APOSC_16144	DANRE24182, DANRE24183
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	DANRE34313, DANRE34312
OG0004538	APOSC_06047	DANRE11867
OG0004539	APOSC_28990	DANRE04395, DANRE11126
OG0004540	APOSC_09272	DANRE24891, DANRE24888, DANRE24889, DANRE24890
OG0004542	APOSC_22755	DANRE03604, DANRE03605
OG0004543	APOSC_00139	DANRE02020, DANRE02021, DANRE02018, DANRE02019
OG0004544	APOSC_07199	DANRE22391, DANRE36746, DANRE40962
OG0004545	APOSC_24266, APOSC_24267	DANRE33970
OG0004546	APOSC_00630, APOSC_22280	DANRE14283, DANRE14282, DANRE14284
OG0004547	APOSC_09902	DANRE25138, DANRE02890
OG0004549	APOSC_14284, APOSC_14285	DANRE25748
OG0004550	APOSC_28929	DANRE31317, DANRE31316
OG0004551	APOSC_02915	DANRE24748, DANRE24749
OG0004552	APOSC_21731	DANRE33884, DANRE38203
OG0004553	APOSC_12207	DANRE23753
OG0004554	APOSC_13446	DANRE18104
OG0004555	APOSC_15225	DANRE24036, DANRE24037, DANRE27384
OG0004556	APOSC_22315	DANRE09228, DANRE09229
OG0004557	APOSC_28749	DANRE22267, DANRE13618, DANRE42725, DANRE09513, DANRE09512
OG0004558	APOSC_19379	DANRE02700, DANRE02701, DANRE02699, DANRE02702
OG0004559	APOSC_23773	DANRE29861
OG0004560	APOSC_20985	DANRE36276, DANRE36275, DANRE26954, DANRE26955
OG0004561	APOSC_25438, APOSC_25439	DANRE22191
OG0004563	APOSC_14680	DANRE22724
OG0004564	APOSC_25145	DANRE05628, DANRE04805
OG0004565	APOSC_10903	DANRE11419, DANRE11417, DANRE11418
OG0004566	APOSC_19237	DANRE18485, DANRE24680, DANRE24679
OG0004567	APOSC_19708, APOSC_19707	DANRE18156
OG0004568	APOSC_07206	DANRE05441
OG0004569	APOSC_28318, APOSC_28317	DANRE33534, DANRE33535, DANRE33533, DANRE33532
OG0004570	APOSC_06974	DANRE03765, DANRE03764, DANRE04653, DANRE08932, DANRE11064
OG0004571	APOSC_01633	DANRE23882, DANRE23883
OG0004572	APOSC_28774	DANRE27224, DANRE27223
OG0004573	APOSC_22038	DANRE00757
OG0004574	APOSC_18978	DANRE30718, DANRE30719, DANRE37705, DANRE37706, DANRE37703, DANRE37704
OG0004576	APOSC_12457	DANRE20079, DANRE04307, DANRE04308
OG0004577	APOSC_00393	DANRE37192, DANRE37191, DANRE37190, DANRE37194, DANRE37193
OG0004578	APOSC_03074	DANRE19554, DANRE19552, DANRE19553
OG0004579	APOSC_17666	DANRE25034, DANRE31590
OG0004581	APOSC_09764, APOSC_09765	DANRE34427
OG0004582	APOSC_05848	DANRE00200, DANRE00203
OG0004583	APOSC_24465, APOSC_25925, APOSC_23947	DANRE23267
OG0004584	APOSC_11244	DANRE09063
OG0004585	APOSC_08928, APOSC_08929	DANRE23964, DANRE23965
OG0004587	APOSC_03006	DANRE15933, DANRE43316, DANRE15932
OG0004589	APOSC_06495	DANRE29154, DANRE29153, DANRE08410, DANRE08409
OG0004590	APOSC_13381	DANRE01038
OG0004591	APOSC_28057	DANRE28775
OG0004592	APOSC_05155	DANRE15605, DANRE15604
OG0004593	APOSC_02700	DANRE07356, DANRE07355, DANRE07354, DANRE07353
OG0004594	APOSC_25000	DANRE25090
OG0004595	APOSC_02806	DANRE29126, DANRE27364
OG0004597	APOSC_03956	DANRE11746
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	DANRE19151
OG0004602	APOSC_25001	DANRE29863, DANRE29862, DANRE29864, DANRE29865
OG0004603	APOSC_27918	DANRE29420
OG0004605	APOSC_16868, APOSC_16867	DANRE29847
OG0004606	APOSC_20745	DANRE36927
OG0004607	APOSC_09406	DANRE33904
OG0004608	APOSC_10320	DANRE18792
OG0004609	APOSC_18308, APOSC_13911	DANRE19927, DANRE19928
OG0004610	APOSC_03915	DANRE24946, DANRE24945, DANRE39093
OG0004611	APOSC_04319	DANRE05043, DANRE05045, DANRE05044, DANRE05046
OG0004612	APOSC_01071, APOSC_01073	DANRE14838, DANRE14837, DANRE14835, DANRE14836
OG0004613	APOSC_04879, APOSC_08973	DANRE10616
OG0004614	APOSC_01798	DANRE06238
OG0004615	APOSC_02446	DANRE19261, DANRE26623, DANRE36309
OG0004616	APOSC_12974, APOSC_12975	DANRE35757, DANRE35756, DANRE35755
OG0004617	APOSC_18294	DANRE13359, DANRE13357, DANRE13358, DANRE25144, DANRE25141, DANRE25142, DANRE25143, DANRE31592
OG0004619	APOSC_17300	DANRE28992, DANRE28989, DANRE28993, DANRE28991, DANRE28990
OG0004620	APOSC_09421	DANRE43350, DANRE43349
OG0004621	APOSC_27624	DANRE36766, DANRE36765, DANRE22575
OG0004622	APOSC_04139	DANRE14780
OG0004625	APOSC_22602, APOSC_05518, APOSC_22603	DANRE19576, DANRE19574, DANRE19575
OG0004626	APOSC_12611	DANRE12176, DANRE26130
OG0004627	APOSC_15400	DANRE24293, DANRE24295, DANRE24294, DANRE24292
OG0004628	APOSC_06246, APOSC_06247	DANRE29575, DANRE35550
OG0004629	APOSC_27869	DANRE33375, DANRE33374
OG0004630	APOSC_15915	DANRE17375, DANRE17374, DANRE17372, DANRE17373
OG0004631	APOSC_27725	DANRE00408
OG0004632	APOSC_27014	DANRE35680, DANRE35681, DANRE35683, DANRE35684, DANRE35679
OG0004633	APOSC_09565, APOSC_09566	DANRE26762, DANRE26763
OG0004634	APOSC_28548	DANRE30543, DANRE31362
OG0004635	APOSC_14663	DANRE10518, DANRE10519
OG0004637	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042	DANRE39130, DANRE39128, DANRE39129
OG0004638	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084	DANRE10550
OG0004639	APOSC_13364	DANRE35398
OG0004640	APOSC_23775	DANRE05531, DANRE05530
OG0004641	APOSC_28019	DANRE33377, DANRE33998, DANRE33997
OG0004642	APOSC_22463	DANRE24040
OG0004643	APOSC_22738	DANRE34503, DANRE34504
OG0004644	APOSC_28437	DANRE18413, DANRE18412, DANRE10782
OG0004645	APOSC_19328	DANRE35281, DANRE35280, DANRE24273
OG0004646	APOSC_12361	DANRE12893, DANRE21721
OG0004647	APOSC_23966, APOSC_13087	DANRE34791, DANRE34792
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035	DANRE20923
OG0004649	APOSC_06462	DANRE00918, DANRE00919, DANRE07960, DANRE07962, DANRE39589
OG0004651	APOSC_27283	DANRE02190
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	DANRE06984, DANRE06985, DANRE06986, DANRE06983
OG0004653	APOSC_13432, APOSC_13431	DANRE41450, DANRE41451, DANRE17642, DANRE17641
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	DANRE29943, DANRE40498
OG0004656	APOSC_26188	DANRE26495
OG0004657	APOSC_19831	DANRE08968, DANRE34488
OG0004658	APOSC_21482, APOSC_21483	DANRE10828
OG0004659	APOSC_07030	DANRE02375, DANRE02376, DANRE02374
OG0004660	APOSC_07764	DANRE18557, DANRE18556
OG0004661	APOSC_05134	DANRE16019, DANRE16018
OG0004662	APOSC_20920	DANRE18219
OG0004664	APOSC_07353	DANRE07606
OG0004665	APOSC_16342	DANRE42623
OG0004666	APOSC_13360	DANRE42179, DANRE42178, DANRE20212
OG0004667	APOSC_11065	DANRE16046, DANRE16047, DANRE16048
OG0004669	APOSC_19747	DANRE10303
OG0004670	APOSC_01653	DANRE03145
OG0004671	APOSC_26066, APOSC_26065	DANRE19925
OG0004672	APOSC_12045	DANRE39138
OG0004673	APOSC_04782	DANRE38783, DANRE41387
OG0004674	APOSC_09218	DANRE33289
OG0004675	APOSC_16056	DANRE23251
OG0004676	APOSC_10008	DANRE11604
OG0004677	APOSC_26883	DANRE05721, DANRE03982, DANRE05661, DANRE05660, DANRE05412
OG0004678	APOSC_07378	DANRE19097, DANRE19098, DANRE19096
OG0004679	APOSC_01980	DANRE35037
OG0004680	APOSC_20858, APOSC_20857, APOSC_23851	DANRE34435, DANRE11274, DANRE11273, DANRE11275
OG0004681	APOSC_18164, APOSC_17288	DANRE33596, DANRE33597, DANRE33598
OG0004682	APOSC_07397	DANRE27410
OG0004683	APOSC_17054	DANRE00895
OG0004684	APOSC_09429	DANRE00896, DANRE18960, DANRE18961
OG0004685	APOSC_22489	DANRE39580, DANRE39579, DANRE39581, DANRE00131
OG0004686	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968	DANRE24157, DANRE24156
OG0004687	APOSC_26487	DANRE40485, DANRE40484
OG0004688	APOSC_11316	DANRE02853, DANRE02852
OG0004689	APOSC_17413	DANRE29371
OG0004690	APOSC_10397, APOSC_10398	DANRE14581, DANRE08603
OG0004691	APOSC_22501	DANRE10742
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	DANRE37494
OG0004694	APOSC_27421	DANRE37791, DANRE37790, DANRE37789
OG0004696	APOSC_26053	DANRE04423, DANRE04422, DANRE04424
OG0004697	APOSC_25711	DANRE16338, DANRE16340, DANRE16339, DANRE07342
OG0004698	APOSC_25233, APOSC_25232	DANRE17044, DANRE17045, DANRE30098, DANRE24768
OG0004699	APOSC_02077	DANRE35046
OG0004700	APOSC_02967	DANRE10454
OG0004702	APOSC_27749	DANRE03083, DANRE03084, DANRE03085
OG0004703	APOSC_21024	DANRE43394, DANRE33684, DANRE33685
OG0004704	APOSC_24975, APOSC_18165	DANRE17513, DANRE17514
OG0004705	APOSC_15897	DANRE33881, DANRE33882, DANRE07604
OG0004706	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790	DANRE09542, DANRE09541, DANRE03840
OG0004707	APOSC_26732	DANRE06164
OG0004708	APOSC_00517	DANRE35053, DANRE35054
OG0004711	APOSC_01617	DANRE06348, DANRE06349, DANRE06347
OG0004728	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742	DANRE39343
OG0004730	APOSC_27787	DANRE37835, DANRE12716, DANRE12717
OG0004731	APOSC_28248, APOSC_28249	DANRE15090, DANRE15091, DANRE15089
OG0004732	APOSC_09450	DANRE29676, DANRE29678, DANRE29677, DANRE29679, DANRE29675, DANRE29674
OG0004733	APOSC_12459	DANRE34798
OG0004735	APOSC_29162	DANRE07069
OG0004738	APOSC_26463	DANRE17043, DANRE17042
OG0004739	APOSC_05760	DANRE04072
OG0004740	APOSC_28993	DANRE12109, DANRE12108, DANRE12110
OG0004743	APOSC_17648	DANRE13544
OG0004743	APOSC_01602	DANRE13543
OG0004744	APOSC_02645, APOSC_24072	DANRE30059
OG0004746	APOSC_04479	DANRE38248, DANRE38247, DANRE30728, DANRE30729
OG0004747	APOSC_21069	DANRE17978, DANRE17977
OG0004748	APOSC_08268, APOSC_06622	DANRE19838
OG0004749	APOSC_14536, APOSC_28362	DANRE36880
OG0004750	APOSC_01272	DANRE21361, DANRE21360, DANRE21359, DANRE42070, DANRE42069
OG0004751	APOSC_24651	DANRE37781
OG0004752	APOSC_15513	DANRE09141
OG0004753	APOSC_21783	DANRE13108
OG0004754	APOSC_27236	DANRE24738, DANRE24737, DANRE24739
OG0004755	APOSC_11712	DANRE42490
OG0004756	APOSC_19091	DANRE02840
OG0004757	APOSC_28719	DANRE12081, DANRE12080
OG0004758	APOSC_12327	DANRE13011, DANRE13013, DANRE13014
OG0004759	APOSC_17104	DANRE05611
OG0004760	APOSC_14625	DANRE09761
OG0004761	APOSC_24459	DANRE34602, DANRE34601
OG0004763	APOSC_08514	DANRE41528
OG0004764	APOSC_02720	DANRE36421, DANRE36422, DANRE36423
OG0004765	APOSC_21254	DANRE26484, DANRE40179
OG0004766	APOSC_00741	DANRE41332, DANRE41331
OG0004767	APOSC_13011	DANRE28628
OG0004768	APOSC_27912	DANRE04729, DANRE20410
OG0004769	APOSC_17402	DANRE26926
OG0004770	APOSC_02747, APOSC_02748	DANRE11345
OG0004774	APOSC_03484	DANRE05788, DANRE05787
OG0004775	APOSC_20383	DANRE35855
OG0004776	APOSC_15592	DANRE39584, DANRE39585, DANRE39583
OG0004777	APOSC_00088	DANRE13262, DANRE13261, DANRE06988
OG0004779	APOSC_14844	DANRE07174, DANRE07175, DANRE21327
OG0004782	APOSC_24684, APOSC_17537	DANRE09219
OG0004783	APOSC_18072	DANRE06023, DANRE06022, DANRE06024, DANRE06025
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	DANRE04601, DANRE04600
OG0004785	APOSC_06497	DANRE42357
OG0004786	APOSC_17038	DANRE41722, DANRE41721
OG0004787	APOSC_12775	DANRE24694, DANRE24695, DANRE24693
OG0004788	APOSC_03758, APOSC_03759	DANRE33621
OG0004789	APOSC_11003	DANRE33299
OG0004790	APOSC_26323	DANRE33473, DANRE29668
OG0004791	APOSC_08822	DANRE26636
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	DANRE40825, DANRE29531
OG0004793	APOSC_16471	DANRE39221, DANRE39220, DANRE39219
OG0004794	APOSC_22694	DANRE12064, DANRE12067, DANRE12065, DANRE12066
OG0004795	APOSC_11957	DANRE00139
OG0004796	APOSC_02799	DANRE11457
OG0004797	APOSC_18656	DANRE12121, DANRE12120
OG0004799	APOSC_08801	DANRE31273, DANRE39285, DANRE39286
OG0004800	APOSC_11151	DANRE42042, DANRE42043
OG0004801	APOSC_03930	DANRE16851, DANRE16852
OG0004802	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079	DANRE38296
OG0004803	APOSC_18918	DANRE01003, DANRE01004, DANRE01005
OG0004804	APOSC_03800	DANRE36121
OG0004805	APOSC_23984	DANRE01261, DANRE07762
OG0004806	APOSC_07755, APOSC_07756	DANRE05564, DANRE05565, DANRE11142, DANRE17465
OG0004807	APOSC_11389	DANRE22843, DANRE22844
OG0004808	APOSC_00809	DANRE27792
OG0004809	APOSC_11829	DANRE33827, DANRE33826, DANRE33828
OG0004810	APOSC_22512	DANRE31074, DANRE31075
OG0004811	APOSC_12677	DANRE25423
OG0004812	APOSC_00894, APOSC_04595	DANRE25075
OG0004813	APOSC_12785	DANRE10482, DANRE15067
OG0004814	APOSC_17303	DANRE07345
OG0004815	APOSC_02479	DANRE17954
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	DANRE31469
OG0004817	APOSC_18531	DANRE41423, DANRE41424, DANRE41425, DANRE41426
OG0004818	APOSC_06929	DANRE24260, DANRE13306, DANRE13305
OG0004819	APOSC_01062, APOSC_01061	DANRE22495
OG0004820	APOSC_25668	DANRE17389
OG0004821	APOSC_17026, APOSC_08963	DANRE31255, DANRE31256
