Orthogroup	APOSC_ok	AENJA_ok
OG0004587	APOSC_03006	AENJA_15222, AENJA_17865
OG0004588	APOSC_00734	AENJA_15364
OG0004589	APOSC_06495	AENJA_15580
OG0004590	APOSC_13381	AENJA_15587
OG0004591	APOSC_27452	AENJA_15650
OG0004592	APOSC_05155	AENJA_16014
OG0004593	APOSC_02700	AENJA_16066
OG0004594	APOSC_25000	AENJA_16146
OG0004595	APOSC_02806	AENJA_16184
OG0004596	APOSC_02821	AENJA_26048
OG0004597	APOSC_03956	AENJA_16315
OG0004599	APOSC_16698	AENJA_16431
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	AENJA_16456
OG0004602	APOSC_25001	AENJA_16684
OG0004603	APOSC_27918	AENJA_16691
OG0004604	APOSC_07325, APOSC_20759	AENJA_16761, AENJA_16759, AENJA_16758
OG0004604	APOSC_19010, APOSC_00291, APOSC_07705, APOSC_18648	AENJA_16760
OG0004605	APOSC_16868, APOSC_16867	AENJA_16792
OG0004606	APOSC_20745	AENJA_17079
OG0004607	APOSC_09406	AENJA_17110
OG0004608	APOSC_10320	AENJA_17422
OG0004609	APOSC_18308, APOSC_13911	AENJA_17443
OG0004610	APOSC_03915	AENJA_17485
OG0004611	APOSC_04319	AENJA_17567
OG0004612	APOSC_01071, APOSC_01073	AENJA_17697
OG0004613	APOSC_04879, APOSC_08973	AENJA_17756
OG0004614	APOSC_01798	AENJA_17767
OG0004615	APOSC_02446	AENJA_17805
OG0004616	APOSC_12974, APOSC_12975	AENJA_17897
OG0004617	APOSC_18294	AENJA_17898
OG0004619	APOSC_17300	AENJA_18030
OG0004621	APOSC_27624	AENJA_18130
OG0004622	APOSC_04139	AENJA_18238
OG0004623	APOSC_10374	AENJA_18259
OG0004624	APOSC_08023	AENJA_18455
OG0004625	APOSC_22602	AENJA_18747
OG0004625	APOSC_05518, APOSC_22603	AENJA_18748
OG0004626	APOSC_12611	AENJA_18829
OG0004627	APOSC_15400	AENJA_19058
OG0004628	APOSC_06246, APOSC_06247	AENJA_19220
OG0004629	APOSC_27869	AENJA_19229
OG0004631	APOSC_27725	AENJA_19307
OG0004632	APOSC_27014	AENJA_19345
OG0004633	APOSC_09565, APOSC_09566	AENJA_19396
OG0004634	APOSC_28548	AENJA_19399
OG0004635	APOSC_14663	AENJA_19421
OG0004636	APOSC_02580, APOSC_02904	AENJA_19426, AENJA_24337, AENJA_24339
OG0004637	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042	AENJA_19514
OG0004638	APOSC_10372, APOSC_20395, APOSC_27084	AENJA_19695
OG0004639	APOSC_13364	AENJA_19701
OG0004640	APOSC_23775	AENJA_20049
OG0004641	APOSC_28019	AENJA_20072
OG0004642	APOSC_22463	AENJA_20253
OG0004643	APOSC_22738	AENJA_20590
OG0004644	APOSC_28437	AENJA_20785
OG0004645	APOSC_19328	AENJA_20920
OG0004646	APOSC_12361	AENJA_20935
OG0004647	APOSC_23966, APOSC_13087	AENJA_21162
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035	AENJA_21464
OG0004649	APOSC_06462	AENJA_21530
OG0004651	APOSC_27283	AENJA_21665
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	AENJA_21741
OG0004653	APOSC_13432, APOSC_13431	AENJA_21780
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	AENJA_21881
OG0004655	APOSC_14379, APOSC_14378	AENJA_21945
OG0004656	APOSC_26188	AENJA_22399
OG0004657	APOSC_19831	AENJA_22627
OG0004658	APOSC_21482, APOSC_21483	AENJA_22666
OG0004659	APOSC_07030	AENJA_22731
OG0004660	APOSC_07764	AENJA_22903
OG0004661	APOSC_27211, APOSC_05134	AENJA_23009
OG0004662	APOSC_20920	AENJA_23022
OG0004663	APOSC_26347	AENJA_23128
OG0004664	APOSC_07353	AENJA_23247
OG0004665	APOSC_16342	AENJA_23350
OG0004666	APOSC_13360	AENJA_23667
OG0004667	APOSC_11065	AENJA_23857
OG0004668	APOSC_16668	AENJA_23876
OG0004669	APOSC_19747	AENJA_23970
OG0004670	APOSC_01653	AENJA_23983
OG0004671	APOSC_26066, APOSC_26065	AENJA_24032
OG0004672	APOSC_12045	AENJA_24195
OG0004673	APOSC_04782	AENJA_24385
OG0004674	APOSC_09218	AENJA_24465
OG0004675	APOSC_16056	AENJA_24642
OG0004676	APOSC_10008	AENJA_24878
OG0004677	APOSC_26883	AENJA_24896
OG0004678	APOSC_07378	AENJA_25081
OG0004679	APOSC_01980	AENJA_25314
OG0004680	APOSC_20858, APOSC_20857, APOSC_23851	AENJA_25330
OG0004682	APOSC_07397	AENJA_25603
OG0004683	APOSC_17054	AENJA_25906
OG0004684	APOSC_09429	AENJA_25907
OG0004685	APOSC_22489	AENJA_26252
OG0004686	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968	AENJA_26610
OG0004687	APOSC_26487	AENJA_26633
OG0004688	APOSC_11316	AENJA_26638
OG0004689	APOSC_17413	AENJA_26700
OG0004690	APOSC_10397, APOSC_10398	AENJA_26765
OG0004691	APOSC_22501	AENJA_26781
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	AENJA_26783
OG0004728	APOSC_10742	AENJA_00010
OG0004729	APOSC_27649	AENJA_00229
OG0004730	APOSC_27787	AENJA_00270
OG0004731	APOSC_28248, APOSC_28249	AENJA_00435
OG0004732	APOSC_09450	AENJA_00454
OG0004733	APOSC_12459	AENJA_00482
OG0004735	APOSC_29162	AENJA_00527
OG0004736	APOSC_05937, APOSC_05939	AENJA_00579
OG0004736	APOSC_03076	AENJA_06583
OG0004738	APOSC_26463	AENJA_00974
OG0004739	APOSC_05760	AENJA_00833
OG0004740	APOSC_28993	AENJA_00889
OG0004742	APOSC_16594	AENJA_23368
OG0004743	APOSC_17648	AENJA_00975
OG0004744	APOSC_02645, APOSC_24072	AENJA_01048
OG0004746	APOSC_04479	AENJA_01964
OG0004747	APOSC_21069	AENJA_02204
OG0004748	APOSC_08268, APOSC_06622	AENJA_25929, AENJA_25930, AENJA_02212
OG0004749	APOSC_14536	AENJA_02213
OG0004750	APOSC_01272	AENJA_02329
OG0004751	APOSC_24651	AENJA_03078, AENJA_02331
OG0004752	APOSC_15513	AENJA_02350
OG0004753	APOSC_21783	AENJA_02412
OG0004754	APOSC_27236	AENJA_02418
OG0004755	APOSC_11712	AENJA_02461
OG0004756	APOSC_19091	AENJA_02560
OG0004757	APOSC_28719	AENJA_02653
OG0004758	APOSC_12327	AENJA_02719
OG0004759	APOSC_17104	AENJA_02782
OG0004760	APOSC_14625	AENJA_02947
OG0004761	APOSC_24459	AENJA_03060
OG0004762	APOSC_01279	AENJA_03398
OG0004763	APOSC_08514	AENJA_03524
OG0004764	APOSC_02720	AENJA_03553
OG0004765	APOSC_21254	AENJA_03642
OG0004766	APOSC_00741	AENJA_03824
OG0004767	APOSC_13011	AENJA_03880
OG0004768	APOSC_27912	AENJA_03887
OG0004769	APOSC_17402, APOSC_17401	AENJA_04019
OG0004770	APOSC_02747, APOSC_02748	AENJA_04020
OG0004771	APOSC_01808, APOSC_21897	AENJA_04031
OG0004772	APOSC_17024	AENJA_04226
OG0004773	APOSC_12263	AENJA_06412
OG0004773	APOSC_24574, APOSC_22154, APOSC_15792	AENJA_20672
OG0004773	APOSC_22082, APOSC_26922, APOSC_19410	AENJA_04469
OG0004774	APOSC_03484	AENJA_04499
OG0004775	APOSC_20383	AENJA_04683, AENJA_14667
OG0004776	APOSC_15592	AENJA_04694
OG0004777	APOSC_00088	AENJA_04780
OG0004779	APOSC_14844	AENJA_19733, AENJA_05191
OG0004780	APOSC_16008, APOSC_26632	AENJA_05349
OG0004781	APOSC_16354	AENJA_05336
OG0004782	APOSC_24684, APOSC_17537	AENJA_05376
OG0004783	APOSC_18072	AENJA_05756
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	AENJA_05766
OG0004785	APOSC_06497	AENJA_05817
OG0004786	APOSC_17038	AENJA_05823
OG0004787	APOSC_12775	AENJA_05829
OG0004788	APOSC_03758, APOSC_03759	AENJA_05904
OG0004789	APOSC_11003	AENJA_06213
OG0004790	APOSC_26323	AENJA_06220
OG0004791	APOSC_08822	AENJA_06248
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	AENJA_06378
OG0004793	APOSC_16471	AENJA_06468
OG0004794	APOSC_22694	AENJA_06550
OG0004795	APOSC_11957	AENJA_06563
OG0004796	APOSC_02799	AENJA_06612
OG0004797	APOSC_18656	AENJA_06655
OG0004798	APOSC_15756, APOSC_06645, APOSC_06644	AENJA_06749
OG0004799	APOSC_08801	AENJA_06797
OG0004800	APOSC_11151	AENJA_18628, AENJA_06886
OG0004801	APOSC_03930	AENJA_07057, AENJA_07060
OG0004802	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079	AENJA_07061
OG0004803	APOSC_18918	AENJA_07208
OG0004804	APOSC_03800	AENJA_07395
OG0004805	APOSC_23984	AENJA_07591
OG0004806	APOSC_07755, APOSC_07756	AENJA_07769
OG0004807	APOSC_11389	AENJA_14345, AENJA_07814
OG0004808	APOSC_00809	AENJA_07815
OG0004809	APOSC_11829	AENJA_07834
OG0004810	APOSC_22512	AENJA_07988
OG0004811	APOSC_12677	AENJA_07997
OG0004812	APOSC_00894	AENJA_08047
OG0004813	APOSC_12785	AENJA_08093
OG0004814	APOSC_17303	AENJA_08117
OG0004815	APOSC_02479	AENJA_08187
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	AENJA_08251
OG0004817	APOSC_18531	AENJA_08281
OG0004818	APOSC_06929	AENJA_08517
OG0004819	APOSC_01062, APOSC_01061	AENJA_08530
OG0004820	APOSC_25668	AENJA_08918
OG0004821	APOSC_17026, APOSC_08963	AENJA_09028
OG0004822	APOSC_11012	AENJA_09116
OG0004823	APOSC_14310	AENJA_09117
OG0004824	APOSC_08837	AENJA_09143
OG0004825	APOSC_07995	AENJA_09280
OG0004826	APOSC_00805	AENJA_09359
OG0004828	APOSC_04869	AENJA_09627
OG0004829	APOSC_18638	AENJA_09743
OG0004830	APOSC_21849, APOSC_12125	AENJA_09877
OG0004831	APOSC_10208	AENJA_09893
OG0004832	APOSC_19491, APOSC_24739	AENJA_09922
OG0004833	APOSC_21026, APOSC_21025	AENJA_09996
OG0004834	APOSC_21225	AENJA_10100
OG0004835	APOSC_05804	AENJA_10287
OG0004836	APOSC_28404, APOSC_28405	AENJA_10309
OG0004837	APOSC_15814	AENJA_10362
OG0004838	APOSC_04205	AENJA_10479
OG0004839	APOSC_07813	AENJA_10621
OG0004840	APOSC_26796	AENJA_10771
OG0004841	APOSC_24766	AENJA_10828
OG0004842	APOSC_13259	AENJA_10831
OG0004844	APOSC_28841	AENJA_11067
OG0004845	APOSC_00036, APOSC_00035	AENJA_11102
OG0004846	APOSC_05197	AENJA_11191
OG0004847	APOSC_26699	AENJA_11225
OG0004848	APOSC_04787	AENJA_11309
OG0004849	APOSC_10424	AENJA_11321
OG0004850	APOSC_27814	AENJA_11412
OG0004851	APOSC_20688, APOSC_12080	AENJA_11448
OG0004852	APOSC_26971, APOSC_07413, APOSC_07415	AENJA_11559
OG0004853	APOSC_18187, APOSC_18186	AENJA_11561
OG0004854	APOSC_11248, APOSC_11247	AENJA_11701
OG0004855	APOSC_29149	AENJA_11702
OG0004856	APOSC_05989	AENJA_11708
OG0004857	APOSC_02357, APOSC_03487	AENJA_11918
OG0004858	APOSC_00651, APOSC_00652	AENJA_12040
OG0004859	APOSC_28347	AENJA_12107
OG0004860	APOSC_14466	AENJA_12135
OG0004861	APOSC_25887, APOSC_25885	AENJA_12181
OG0004862	APOSC_24605	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268
OG0004863	APOSC_19314	AENJA_12291
OG0004864	APOSC_21183, APOSC_11985	AENJA_12322
OG0004865	APOSC_15126	AENJA_17394, AENJA_12376
OG0004866	APOSC_09458	AENJA_12555
OG0004867	APOSC_20974, APOSC_20973	AENJA_12713
OG0004868	APOSC_10014	AENJA_12819
OG0004869	APOSC_13350	AENJA_12936
OG0004870	APOSC_00247	AENJA_12972
OG0004871	APOSC_11514, APOSC_26608	AENJA_13199
OG0004872	APOSC_28724	AENJA_13238
OG0004873	APOSC_24790	AENJA_24529
OG0004874	APOSC_16765	AENJA_13351
OG0004875	APOSC_23070	AENJA_13517
OG0004876	APOSC_23376, APOSC_06167	AENJA_13651
OG0004877	APOSC_23571	AENJA_13821
OG0004879	APOSC_24104	AENJA_13900
OG0004880	APOSC_05578	AENJA_14006
OG0004881	APOSC_01627	AENJA_14067
OG0004882	APOSC_19733	AENJA_14071
OG0004883	APOSC_06266	AENJA_14293
OG0004884	APOSC_18914	AENJA_14362, AENJA_15468
OG0004885	APOSC_09883	AENJA_14400
OG0004886	APOSC_15318	AENJA_14557
OG0004887	APOSC_23448	AENJA_14679
OG0004888	APOSC_04937	AENJA_14916
OG0004889	APOSC_18740	AENJA_15082
OG0004890	APOSC_23758	AENJA_15359
OG0004891	APOSC_19978	AENJA_15447
OG0004892	APOSC_27628	AENJA_15515
OG0004893	APOSC_13538	AENJA_15519
OG0004894	APOSC_10086	AENJA_15564
OG0004895	APOSC_00285	AENJA_15591
OG0004896	APOSC_22241	AENJA_15696
OG0004897	APOSC_03739, APOSC_02448	AENJA_15708
OG0004898	APOSC_15328, APOSC_15329	AENJA_15713, AENJA_15712
OG0004900	APOSC_25455	AENJA_15868
OG0004901	APOSC_29135	AENJA_16306
OG0004902	APOSC_20205, APOSC_20206	AENJA_16316
OG0004903	APOSC_28442	AENJA_16438
OG0004904	APOSC_15618	AENJA_16465
OG0004906	APOSC_10829	AENJA_16690, AENJA_26441
OG0004907	APOSC_26722	AENJA_16734
OG0004908	APOSC_08730	AENJA_16862
OG0004909	APOSC_01957	AENJA_16925
OG0004910	APOSC_18988	AENJA_16926
OG0004911	APOSC_24278	AENJA_16946
OG0004913	APOSC_01879	AENJA_17248
OG0004914	APOSC_15903	AENJA_17388
OG0004915	APOSC_15003	AENJA_17467
OG0004916	APOSC_04438	AENJA_17520
OG0004917	APOSC_18872, APOSC_08997	AENJA_17545
OG0004918	APOSC_17063, APOSC_17062, APOSC_00505, APOSC_00504	AENJA_19009
OG0004919	APOSC_08486	AENJA_17808
OG0004920	APOSC_08649, APOSC_08650	AENJA_17812
OG0004921	APOSC_08774	AENJA_17996
OG0004922	APOSC_01894	AENJA_18037
OG0004923	APOSC_26426	AENJA_26541, AENJA_18139
OG0004924	APOSC_26407	AENJA_18232
OG0004925	APOSC_25473	AENJA_18478
OG0004926	APOSC_06546	AENJA_18485
OG0004927	APOSC_06832	AENJA_18519
OG0004928	APOSC_25338, APOSC_01712	AENJA_18869
OG0004929	APOSC_22375	AENJA_18909
OG0004930	APOSC_25655	AENJA_18934
OG0004931	APOSC_13142, APOSC_13143	AENJA_19420
OG0004932	APOSC_00265	AENJA_19433
OG0004933	APOSC_12445	AENJA_19474
OG0004934	APOSC_26300	AENJA_19615
OG0004935	APOSC_01395	AENJA_19714
OG0004936	APOSC_00369, APOSC_25947	AENJA_19999
OG0004937	APOSC_15155	AENJA_20030, AENJA_25238
OG0004938	APOSC_23918	AENJA_20207
OG0004939	APOSC_19365, APOSC_23435	AENJA_20237
OG0004940	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287	AENJA_20384
OG0004941	APOSC_07906	AENJA_20437
OG0004942	APOSC_19338	AENJA_20554
OG0004943	APOSC_09791	AENJA_21353
OG0004944	APOSC_24038, APOSC_24039	AENJA_21776
OG0004945	APOSC_01603	AENJA_24471
OG0004946	APOSC_07901	AENJA_22254
OG0004947	APOSC_28433	AENJA_22271
OG0004948	APOSC_27579	AENJA_22467
OG0004949	APOSC_27093	AENJA_22471
OG0004950	APOSC_23832	AENJA_22659
OG0004951	APOSC_18121	AENJA_22900
OG0004952	APOSC_23049	AENJA_23013
OG0004953	APOSC_07485, APOSC_07484	AENJA_23228
OG0004954	APOSC_13369	AENJA_23328
OG0004955	APOSC_19877, APOSC_06184	AENJA_23340
OG0004956	APOSC_16710	AENJA_23341
OG0004957	APOSC_27483, APOSC_27484	AENJA_23455
OG0004958	APOSC_26844	AENJA_23474
OG0004960	APOSC_29061	AENJA_23682
OG0004961	APOSC_26647	AENJA_23701
OG0004962	APOSC_28035	AENJA_23749
OG0004963	APOSC_23226, APOSC_23224	AENJA_23812
OG0004964	APOSC_07483	AENJA_24147
OG0004965	APOSC_04589	AENJA_24203
OG0004967	APOSC_09076, APOSC_09075, APOSC_09077	AENJA_24426
OG0004969	APOSC_15312	AENJA_24520
OG0004970	APOSC_12399, APOSC_12401, APOSC_12400	AENJA_24573
OG0004971	APOSC_15530	AENJA_24578
OG0004972	APOSC_03315	AENJA_24749
OG0004974	APOSC_23870, APOSC_02083, APOSC_02084	AENJA_24904
OG0004975	APOSC_00051	AENJA_25050
OG0004976	APOSC_02810, APOSC_02811	AENJA_25080
OG0004977	APOSC_27347	AENJA_25085
OG0004978	APOSC_15201	AENJA_25196
OG0004979	APOSC_19053	AENJA_25410
OG0004980	APOSC_17279	AENJA_25419
OG0004981	APOSC_14913, APOSC_14914	AENJA_25504
OG0004982	APOSC_17165	AENJA_25668
OG0004983	APOSC_01696	AENJA_25750
OG0004984	APOSC_27949	AENJA_25818
OG0004985	APOSC_01917	AENJA_26124
OG0004986	APOSC_13892	AENJA_26159
OG0004988	APOSC_24816	AENJA_26346
OG0004989	APOSC_24768	AENJA_26564
OG0004990	APOSC_08820	AENJA_26628
OG0004991	APOSC_11919	AENJA_26634
OG0004993	APOSC_02545	AENJA_26728
OG0005037	APOSC_06565	AENJA_00011
OG0005038	APOSC_06759	AENJA_00045
OG0005040	APOSC_02779	AENJA_00082
OG0005041	APOSC_14148	AENJA_00180
OG0005043	APOSC_04122	AENJA_14718, AENJA_03740, AENJA_06364, AENJA_08954, AENJA_04423, AENJA_13173, AENJA_22876, AENJA_23529, AENJA_05424, AENJA_25707, AENJA_20235, AENJA_07080, AENJA_03610, AENJA_21180, AENJA_07076, AENJA_06195, AENJA_02990, AENJA_16952, AENJA_12776, AENJA_12173, AENJA_12254, AENJA_25791, AENJA_03841, AENJA_13319, AENJA_05467, AENJA_15023, AENJA_24028, AENJA_00216, AENJA_00210, AENJA_24329
OG0005044	APOSC_15901	AENJA_00304
OG0005045	APOSC_02896	AENJA_00355
OG0005046	APOSC_22226, APOSC_22225	AENJA_00376
OG0005047	APOSC_21980	AENJA_00552
OG0005048	APOSC_25102	AENJA_00701
OG0005049	APOSC_25153	AENJA_00801
OG0005050	APOSC_17043	AENJA_00873
OG0005053	APOSC_16666	AENJA_01012
OG0005054	APOSC_19601	AENJA_01014
OG0005055	APOSC_10162	AENJA_01142
OG0005058	APOSC_23043	AENJA_01526
OG0005059	APOSC_11327	AENJA_01536
OG0005061	APOSC_02678	AENJA_01869
OG0005062	APOSC_13838	AENJA_01961
OG0005063	APOSC_06122	AENJA_02075
OG0005064	APOSC_28259	AENJA_02094, AENJA_02088
OG0005065	APOSC_00522	AENJA_02249
OG0005066	APOSC_22596	AENJA_03450
OG0005067	APOSC_15855	AENJA_02335
OG0005068	APOSC_05709	AENJA_02372
OG0005069	APOSC_24379, APOSC_24380	AENJA_02390
OG0005070	APOSC_21914	AENJA_02423
OG0005071	APOSC_22085	AENJA_02437, AENJA_20683, AENJA_02436
OG0005072	APOSC_11349, APOSC_11348	AENJA_02445
OG0005073	APOSC_23801	AENJA_02563
OG0005074	APOSC_27379	AENJA_02693
OG0005075	APOSC_13170	AENJA_02759
OG0005076	APOSC_19994	AENJA_02930
OG0005077	APOSC_24165	AENJA_02964
OG0005078	APOSC_17431, APOSC_17432, APOSC_17433	AENJA_03046
OG0005079	APOSC_03107	AENJA_03063
OG0005080	APOSC_09308	AENJA_03126
OG0005081	APOSC_24378	AENJA_03161
OG0005082	APOSC_13235, APOSC_02384	AENJA_03336
OG0005083	APOSC_23187	AENJA_03370
OG0005084	APOSC_03696	AENJA_03378
OG0005085	APOSC_12342	AENJA_03391
OG0005086	APOSC_02666, APOSC_02667	AENJA_03514
OG0005087	APOSC_25593	AENJA_03523
OG0005088	APOSC_21936, APOSC_06901	AENJA_03643
OG0005089	APOSC_10837	AENJA_03710
OG0005090	APOSC_16737	AENJA_03754
OG0005091	APOSC_11302	AENJA_03934
OG0005092	APOSC_10413	AENJA_03948
OG0005093	APOSC_23767	AENJA_03996
OG0005094	APOSC_20671	AENJA_04041
OG0005095	APOSC_08299	AENJA_04110
OG0005096	APOSC_14882	AENJA_04204
OG0005097	APOSC_07900	AENJA_04431
OG0005098	APOSC_24237	AENJA_04474
OG0005099	APOSC_00270	AENJA_04491
OG0005100	APOSC_27305	AENJA_04820
OG0005101	APOSC_26450, APOSC_01400	AENJA_04848
OG0005102	APOSC_05258	AENJA_04857
OG0005103	APOSC_02095	AENJA_04873
OG0005104	APOSC_08795	AENJA_05405
OG0005105	APOSC_23692	AENJA_05433
OG0005106	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443	AENJA_05457
OG0005107	APOSC_07985	AENJA_05759
OG0005108	APOSC_06524	AENJA_05788
OG0005109	APOSC_20304	AENJA_05821
OG0005110	APOSC_08573	AENJA_05901
OG0005111	APOSC_22230, APOSC_23587	AENJA_05942
OG0005112	APOSC_24062, APOSC_04781	AENJA_06748
OG0005113	APOSC_26041	AENJA_06751
OG0005114	APOSC_00254	AENJA_16137
OG0005114	APOSC_01758	AENJA_06756
OG0005115	APOSC_27028	AENJA_07188
OG0005116	APOSC_27238	AENJA_07202
OG0005117	APOSC_15922	AENJA_07237
OG0005118	APOSC_10212	AENJA_07278
OG0005119	APOSC_22395	AENJA_07457
OG0005120	APOSC_14997, APOSC_24079	AENJA_07511, AENJA_10440
OG0005121	APOSC_02873	AENJA_07745
OG0005122	APOSC_14463, APOSC_26172	AENJA_07756
OG0005123	APOSC_19221, APOSC_19220	AENJA_07784
OG0005124	APOSC_11877	AENJA_07802
OG0005125	APOSC_10638	AENJA_07897
OG0005126	APOSC_18168, APOSC_15948	AENJA_08094
OG0005127	APOSC_23106	AENJA_08108
OG0005128	APOSC_17389, APOSC_17388	AENJA_08244
OG0005128	APOSC_27615	AENJA_11112
OG0005129	APOSC_25801	AENJA_08249
OG0005130	APOSC_22518	AENJA_08397
OG0005131	APOSC_00695	AENJA_08502
OG0005132	APOSC_07584	AENJA_08611
OG0005133	APOSC_07189	AENJA_08787
OG0005135	APOSC_22902	AENJA_15843, AENJA_09273
OG0005137	APOSC_06914	AENJA_22484
OG0005138	APOSC_26291	AENJA_09921
OG0005139	APOSC_20983	AENJA_09924, AENJA_15622
OG0005140	APOSC_15239	AENJA_09944
OG0005141	APOSC_03146	AENJA_09990
OG0005142	APOSC_03160	AENJA_10009
OG0005143	APOSC_28229	AENJA_10049
OG0005144	APOSC_23591	AENJA_22343
OG0005146	APOSC_08851, APOSC_08852	AENJA_10342
OG0005147	APOSC_02705	AENJA_10506
OG0005148	APOSC_25504, APOSC_02008	AENJA_10510
OG0005148	APOSC_01684	AENJA_18925
OG0005149	APOSC_11564	AENJA_10565
OG0005150	APOSC_13925	AENJA_10930
OG0005151	APOSC_05387	AENJA_11027, AENJA_18836
OG0005152	APOSC_03938	AENJA_11080, AENJA_11081
OG0005153	APOSC_12242	AENJA_11210
OG0005154	APOSC_06041	AENJA_11215
OG0005155	APOSC_02172	AENJA_11223
OG0005156	APOSC_19033	AENJA_11580
OG0005157	APOSC_20579	AENJA_11597
OG0005158	APOSC_16706	AENJA_11673
OG0005159	APOSC_28659	AENJA_11707
OG0005160	APOSC_07551, APOSC_07525, APOSC_07524, APOSC_07523	AENJA_11799
OG0005161	APOSC_19821	AENJA_11845
OG0005162	APOSC_05708	AENJA_11864
OG0005163	APOSC_17701	AENJA_16468
OG0005164	APOSC_04082, APOSC_04081	AENJA_12166
OG0005165	APOSC_00122, APOSC_00121	AENJA_15309, AENJA_12213
OG0005166	APOSC_00657	AENJA_12605
OG0005167	APOSC_28668, APOSC_15342	AENJA_12659
OG0005168	APOSC_23189	AENJA_12811
OG0005169	APOSC_18812	AENJA_12818
OG0005170	APOSC_18292	AENJA_12957
OG0005171	APOSC_22251	AENJA_13043
OG0005172	APOSC_10631	AENJA_13234
OG0005173	APOSC_08840	AENJA_13255
OG0005174	APOSC_22866	AENJA_13256
OG0005175	APOSC_04557	AENJA_13376
OG0005176	APOSC_10835	AENJA_13525
OG0005177	APOSC_18342, APOSC_18051	AENJA_13534
OG0005178	APOSC_07458	AENJA_13682
OG0005179	APOSC_17938	AENJA_13683
OG0005180	APOSC_27666	AENJA_13908
OG0005181	APOSC_28263	AENJA_13952
OG0005182	APOSC_08639	AENJA_13996
OG0005183	APOSC_02247	AENJA_14222
OG0005184	APOSC_08836	AENJA_14397
OG0005185	APOSC_20519	AENJA_14463
OG0005186	APOSC_26855	AENJA_14552
OG0005187	APOSC_22345	AENJA_14581
OG0005188	APOSC_01270	AENJA_14606
OG0005189	APOSC_25521	AENJA_14636
OG0005190	APOSC_17134	AENJA_14695
OG0005191	APOSC_15284	AENJA_14708
OG0005192	APOSC_10280	AENJA_14713
OG0005193	APOSC_25267	AENJA_15060, AENJA_15057
OG0005194	APOSC_14176	AENJA_15083
OG0005195	APOSC_27328	AENJA_15089
OG0005196	APOSC_23626	AENJA_15512
OG0005197	APOSC_27282	AENJA_15534
OG0005198	APOSC_06398	AENJA_15753
OG0005199	APOSC_06976	AENJA_15796
OG0005200	APOSC_02650	AENJA_15889
OG0005201	APOSC_25032	AENJA_15944
OG0005202	APOSC_15525	AENJA_16021
OG0005203	APOSC_16024	AENJA_16058
OG0005204	APOSC_11657	AENJA_16162
OG0005205	APOSC_12094	AENJA_16290
OG0005206	APOSC_25642, APOSC_25643, APOSC_08792	AENJA_16376
OG0005207	APOSC_08316, APOSC_08317	AENJA_16612
OG0005208	APOSC_28717	AENJA_16681
OG0005209	APOSC_18225	AENJA_16688
OG0005210	APOSC_05023	AENJA_16777
OG0005211	APOSC_09561	AENJA_16839
OG0005212	APOSC_26707	AENJA_16938
OG0005213	APOSC_09816, APOSC_09817	AENJA_17153
OG0005214	APOSC_16179	AENJA_17260
OG0005215	APOSC_21000, APOSC_21001	AENJA_17522
OG0005216	APOSC_27460	AENJA_17721
OG0005217	APOSC_12083	AENJA_17741
OG0005218	APOSC_25331	AENJA_22291
OG0005219	APOSC_28730	AENJA_18012
OG0005220	APOSC_21177	AENJA_18013
OG0005221	APOSC_04169	AENJA_18089, AENJA_18087
OG0005222	APOSC_18699	AENJA_18251
OG0005223	APOSC_23774	AENJA_18354
OG0005224	APOSC_01367	AENJA_18467
OG0005225	APOSC_13244	AENJA_18857
OG0005226	APOSC_21601	AENJA_19000
OG0005227	APOSC_25532	AENJA_19102
OG0005228	APOSC_05215, APOSC_05216	AENJA_23120, AENJA_19277
OG0005229	APOSC_07019	AENJA_19358
OG0005230	APOSC_24455	AENJA_19481
OG0005231	APOSC_11920	AENJA_19506
OG0005232	APOSC_04643	AENJA_19533
OG0005233	APOSC_01508	AENJA_19580
OG0005234	APOSC_18433, APOSC_18434	AENJA_19581
OG0005235	APOSC_02016	AENJA_19652
OG0005237	APOSC_01769	AENJA_19710
OG0005238	APOSC_20097	AENJA_19721
OG0005239	APOSC_01099, APOSC_27645	AENJA_19990
OG0005240	APOSC_18208	AENJA_20005
OG0005241	APOSC_02378	AENJA_20023
OG0005242	APOSC_28462	AENJA_20058
OG0005243	APOSC_10996	AENJA_20088
OG0005244	APOSC_04805, APOSC_04804	AENJA_20092
OG0005245	APOSC_22390	AENJA_20125
OG0005246	APOSC_19521	AENJA_20205
OG0005247	APOSC_00062	AENJA_20373
