Orthogroup	APOSC_ok	ORYLA
OG0004483	APOSC_10427	ORYLA08606
OG0004484	APOSC_26538	ORYLA14440
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	ORYLA03123
OG0004486	APOSC_10573	ORYLA09214
OG0004487	APOSC_16521	ORYLA12882
OG0004488	APOSC_14403	ORYLA01537
OG0004489	APOSC_02546	ORYLA13724, ORYLA14275
OG0004490	APOSC_26766	ORYLA17142
OG0004493	APOSC_16878	ORYLA05968, ORYLA02037
OG0004494	APOSC_17707	ORYLA08165
OG0004495	APOSC_02433	ORYLA06356
OG0004496	APOSC_01447	ORYLA09129
OG0004497	APOSC_14596	ORYLA15163
OG0004498	APOSC_17715	ORYLA01757
OG0004499	APOSC_17019, APOSC_17018	ORYLA10507
OG0004500	APOSC_22983	ORYLA18253
OG0004501	APOSC_04951, APOSC_04952	ORYLA10621
OG0004502	APOSC_25796	ORYLA16140
OG0004503	APOSC_02535	ORYLA00434, ORYLA00435
OG0004505	APOSC_11357	ORYLA09612
OG0004506	APOSC_05112	ORYLA16269
OG0004507	APOSC_10102	ORYLA17649
OG0004508	APOSC_21272	ORYLA14170
OG0004509	APOSC_20036	ORYLA06656, ORYLA13427
OG0004510	APOSC_14424	ORYLA09938
OG0004511	APOSC_18981	ORYLA18087, ORYLA04001
OG0004512	APOSC_16199	ORYLA10399
OG0004513	APOSC_12773, APOSC_04598, APOSC_24273, APOSC_24274, APOSC_23756	ORYLA14120
OG0004514	APOSC_02680	ORYLA20179
OG0004515	APOSC_19569	ORYLA08127
OG0004516	APOSC_04046	ORYLA03742
OG0004517	APOSC_24629	ORYLA16270
OG0004518	APOSC_08232	ORYLA00616
OG0004519	APOSC_06794	ORYLA14200
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580	ORYLA18565
OG0004523	APOSC_28480	ORYLA05758
OG0004524	APOSC_27372	ORYLA17065
OG0004525	APOSC_21081	ORYLA13633
OG0004526	APOSC_08516	ORYLA02450
OG0004527	APOSC_19190	ORYLA13249
OG0004529	APOSC_09056, APOSC_09055	ORYLA05119
OG0004530	APOSC_18566	ORYLA01274, ORYLA08814, ORYLA09936
OG0004531	APOSC_00170	ORYLA19003
OG0004532	APOSC_19189	ORYLA16544
OG0004533	APOSC_11139	ORYLA13166, ORYLA06373
OG0004534	APOSC_18797	ORYLA04039
OG0004535	APOSC_09549	ORYLA03117
OG0004536	APOSC_16143, APOSC_16144	ORYLA09084, ORYLA09083
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	ORYLA05587, ORYLA02440
OG0004538	APOSC_06047	ORYLA10469
OG0004539	APOSC_28990	ORYLA05162
OG0004540	APOSC_09272	ORYLA08872
OG0004542	APOSC_22755	ORYLA07728
OG0004543	APOSC_00139	ORYLA00033, ORYLA00032
OG0004544	APOSC_07199	ORYLA16006, ORYLA17168
OG0004545	APOSC_24266, APOSC_24267	ORYLA18092
OG0004546	APOSC_00630, APOSC_22280	ORYLA01595
OG0004547	APOSC_09902	ORYLA14704, ORYLA14524
OG0004549	APOSC_14284, APOSC_14285	ORYLA15379
OG0004550	APOSC_28929	ORYLA11206
OG0004551	APOSC_02915	ORYLA08011
OG0004552	APOSC_21731	ORYLA07639
OG0004553	APOSC_12207	ORYLA12734
OG0004554	APOSC_13446	ORYLA18535, ORYLA18534
OG0004555	APOSC_15225	ORYLA09267
OG0004556	APOSC_22315	ORYLA05892
OG0004557	APOSC_28749	ORYLA01776, ORYLA14446, ORYLA05600, ORYLA10004
OG0004558	APOSC_19379	ORYLA14164
OG0004559	APOSC_23773	ORYLA17180
OG0004560	APOSC_20985	ORYLA13492
OG0004561	APOSC_25438, APOSC_25439	ORYLA13301
OG0004563	APOSC_14680	ORYLA17640
OG0004564	APOSC_25145	ORYLA10092, ORYLA04840
OG0004565	APOSC_10903	ORYLA10682
OG0004566	APOSC_19237	ORYLA09242
OG0004567	APOSC_19708, APOSC_19707	ORYLA11483
OG0004568	APOSC_07206	ORYLA10428
OG0004569	APOSC_28318, APOSC_28317	ORYLA18519
OG0004570	APOSC_06974	ORYLA04690
OG0004571	APOSC_01633	ORYLA09287
OG0004572	APOSC_28774	ORYLA06536
OG0004573	APOSC_22038	ORYLA04092
OG0004574	APOSC_18978	ORYLA10967, ORYLA12086
OG0004576	APOSC_12457	ORYLA01212, ORYLA04929, ORYLA08121
OG0004577	APOSC_00393	ORYLA07568
OG0004578	APOSC_03074	ORYLA02844
OG0004579	APOSC_17666	ORYLA11222, ORYLA11221
OG0004581	APOSC_09764, APOSC_09765	ORYLA04196
OG0004582	APOSC_05848	ORYLA02882
OG0004583	APOSC_24465, APOSC_25925, APOSC_23947	ORYLA11726
OG0004584	APOSC_11244	ORYLA05309
OG0004585	APOSC_08928, APOSC_08929	ORYLA06291
OG0004587	APOSC_03006	ORYLA07238, ORYLA00478
OG0004589	APOSC_06495	ORYLA16243, ORYLA03758
OG0004590	APOSC_13381	ORYLA05519
OG0004591	APOSC_28057	ORYLA16288
OG0004593	APOSC_02700	ORYLA01302
OG0004595	APOSC_02806	ORYLA16403, ORYLA06473
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	ORYLA02465
OG0004602	APOSC_25001	ORYLA17209
OG0004603	APOSC_27918	ORYLA17128
OG0004605	APOSC_16868, APOSC_16867	ORYLA17124
OG0004606	APOSC_20745	ORYLA13802
OG0004607	APOSC_09406	ORYLA17571
OG0004608	APOSC_10320	ORYLA11801
OG0004609	APOSC_18308, APOSC_13911	ORYLA04118
OG0004610	APOSC_03915	ORYLA15229, ORYLA12132
OG0004611	APOSC_04319	ORYLA05090, ORYLA05091
OG0004612	APOSC_01071, APOSC_01073	ORYLA02074
OG0004613	APOSC_04879, APOSC_08973	ORYLA06011
OG0004614	APOSC_01798	ORYLA01420
OG0004615	APOSC_02446	ORYLA02433, ORYLA06361, ORYLA13403
OG0004616	APOSC_12974, APOSC_12975	ORYLA10301, ORYLA09881
OG0004617	APOSC_18294	ORYLA12482, ORYLA15143, ORYLA11125
OG0004619	APOSC_17300	ORYLA16430
OG0004621	APOSC_27624	ORYLA14201, ORYLA15999
OG0004622	APOSC_04139	ORYLA01749
OG0004626	APOSC_12611	ORYLA12665, ORYLA14546
OG0004627	APOSC_15400	ORYLA08823
OG0004628	APOSC_06246, APOSC_06247	ORYLA16390, ORYLA08691
OG0004629	APOSC_27869	ORYLA02890
OG0004630	APOSC_15915	ORYLA11416
OG0004631	APOSC_27725	ORYLA19321
OG0004632	APOSC_27014	ORYLA08542
OG0004633	APOSC_09565, APOSC_09566	ORYLA06950
OG0004634	APOSC_28548	ORYLA16289, ORYLA18481
OG0004635	APOSC_14663	ORYLA06004
OG0004637	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042	ORYLA12299
OG0004638	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084	ORYLA02490
OG0004639	APOSC_13364	ORYLA02611
OG0004641	APOSC_28019	ORYLA18028
OG0004642	APOSC_22463	ORYLA08976, ORYLA08977, ORYLA08978
OG0004643	APOSC_22738	ORYLA18283
OG0004644	APOSC_28437	ORYLA10069
OG0004645	APOSC_19328	ORYLA09111
OG0004646	APOSC_12361	ORYLA14971, ORYLA13019
OG0004647	APOSC_23966, APOSC_13087	ORYLA17701, ORYLA17702
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035	ORYLA12915
OG0004649	APOSC_06462	ORYLA04414, ORYLA03668, ORYLA17354
OG0004651	APOSC_27283	ORYLA14276
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	ORYLA00965
OG0004653	APOSC_13432, APOSC_13431	ORYLA09884, ORYLA00211
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	ORYLA16505
OG0004656	APOSC_26188	ORYLA11542
OG0004657	APOSC_19831	ORYLA03530, ORYLA06957, ORYLA04226, ORYLA04225
OG0004659	APOSC_07030	ORYLA13951
OG0004660	APOSC_07764	ORYLA18953
OG0004661	APOSC_05134	ORYLA00453
OG0004662	APOSC_20920	ORYLA19355, ORYLA11509
OG0004664	APOSC_07353	ORYLA03155
OG0004665	APOSC_16342	ORYLA09688
OG0004666	APOSC_13360	ORYLA20071, ORYLA19994
OG0004667	APOSC_11065	ORYLA08669, ORYLA08668
OG0004669	APOSC_19747	ORYLA05384
OG0004670	APOSC_01653	ORYLA08201, ORYLA08200
OG0004671	APOSC_26066, APOSC_26065	ORYLA04002
OG0004672	APOSC_12045	ORYLA12303
OG0004673	APOSC_04782	ORYLA09190, ORYLA19670
OG0004674	APOSC_09218	ORYLA02750
OG0004675	APOSC_16056	ORYLA11378
OG0004677	APOSC_26883	ORYLA05147, ORYLA07837, ORYLA10075
OG0004678	APOSC_07378	ORYLA02453
OG0004679	APOSC_01980	ORYLA04583
OG0004680	APOSC_20858, APOSC_20857, APOSC_23851	ORYLA04199, ORYLA10510, ORYLA20037
OG0004681	APOSC_18164, APOSC_17288	ORYLA17281
OG0004682	APOSC_07397	ORYLA07086
OG0004683	APOSC_17054	ORYLA15475
OG0004684	APOSC_09429	ORYLA11591
OG0004685	APOSC_22489	ORYLA17349, ORYLA02295
OG0004687	APOSC_26487	ORYLA15540
OG0004689	APOSC_17413	ORYLA16881
OG0004690	APOSC_10397, APOSC_10398	ORYLA02091, ORYLA06080
OG0004691	APOSC_22501	ORYLA04688
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	ORYLA07530
OG0004694	APOSC_27421	ORYLA07688
OG0004695	APOSC_05727	ORYLA19263
OG0004696	APOSC_26053	ORYLA12496
OG0004697	APOSC_25711	ORYLA00164
OG0004698	APOSC_25233, APOSC_25232	ORYLA16637, ORYLA16750, ORYLA07996
OG0004699	APOSC_02077	ORYLA14125
OG0004700	APOSC_02967	ORYLA06095
OG0004703	APOSC_21024	ORYLA17592
OG0004704	APOSC_24975, APOSC_18165	ORYLA12854
OG0004705	APOSC_15897	ORYLA04222, ORYLA03157
OG0004706	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790	ORYLA05620
OG0004707	APOSC_26732	ORYLA01389
OG0004708	APOSC_00517	ORYLA17151
OG0004711	APOSC_01617	ORYLA09874
OG0004728	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742	ORYLA12390
OG0004730	APOSC_27787	ORYLA07703, ORYLA14897, ORYLA12007
OG0004731	APOSC_28248, APOSC_28249	ORYLA02166
OG0004732	APOSC_09450	ORYLA16376
OG0004733	APOSC_12459	ORYLA17707
OG0004735	APOSC_29162	ORYLA00981
OG0004738	APOSC_26463	ORYLA00685
OG0004739	APOSC_05760	ORYLA08167
OG0004740	APOSC_28993	ORYLA10258
OG0004744	APOSC_02645, APOSC_24072	ORYLA16514
OG0004746	APOSC_04479	ORYLA14772, ORYLA03481
OG0004747	APOSC_21069	ORYLA13336
OG0004748	APOSC_08268, APOSC_06622	ORYLA04549
OG0004749	APOSC_14536, APOSC_28362	ORYLA15557
OG0004750	APOSC_01272	ORYLA10020, ORYLA08703
OG0004751	APOSC_24651	ORYLA07685
OG0004752	APOSC_15513	ORYLA05952
OG0004753	APOSC_21783	ORYLA03643
OG0004754	APOSC_27236	ORYLA13085
OG0004755	APOSC_11712	ORYLA09487
OG0004756	APOSC_19091	ORYLA13894
OG0004757	APOSC_28719	ORYLA18518
OG0004758	APOSC_12327	ORYLA12461
OG0004759	APOSC_17104	ORYLA10102
OG0004761	APOSC_24459	ORYLA17647
OG0004763	APOSC_08514	ORYLA09981
OG0004764	APOSC_02720	ORYLA13390
OG0004765	APOSC_21254	ORYLA06642, ORYLA06865
OG0004766	APOSC_00741	ORYLA19679
OG0004767	APOSC_13011	ORYLA16994
OG0004768	APOSC_27912	ORYLA10159, ORYLA03915
OG0004769	APOSC_17402	ORYLA06352
OG0004770	APOSC_02747, APOSC_02748	ORYLA10359
OG0004774	APOSC_03484	ORYLA04647
OG0004775	APOSC_20383	ORYLA08779
OG0004776	APOSC_15592	ORYLA17351
OG0004777	APOSC_00088	ORYLA12271, ORYLA00967
OG0004779	APOSC_14844	ORYLA00984, ORYLA08514, ORYLA09517
OG0004782	APOSC_24684, APOSC_17537	ORYLA05378
OG0004783	APOSC_18072	ORYLA01169
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	ORYLA12521
OG0004785	APOSC_06497	ORYLA19362
OG0004786	APOSC_17038	ORYLA09795
OG0004787	APOSC_12775	ORYLA08059
OG0004788	APOSC_03758, APOSC_03759	ORYLA17920
OG0004789	APOSC_11003	ORYLA04365
OG0004790	APOSC_26323	ORYLA17410, ORYLA07910, ORYLA16379
OG0004791	APOSC_08822	ORYLA06529
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	ORYLA17893, ORYLA16372
OG0004793	APOSC_16471	ORYLA07392
OG0004794	APOSC_22694	ORYLA10695
OG0004795	APOSC_11957	ORYLA02283
OG0004796	APOSC_02799	ORYLA05358, ORYLA10341
OG0004797	APOSC_18656	ORYLA08718
OG0004799	APOSC_08801	ORYLA15073, ORYLA12362
OG0004800	APOSC_11151	ORYLA19396
OG0004801	APOSC_03930	ORYLA00702
OG0004803	APOSC_18918	ORYLA04437
OG0004804	APOSC_03800	ORYLA00156
OG0004805	APOSC_23984	ORYLA03659
OG0004806	APOSC_07755, APOSC_07756	ORYLA05218, ORYLA19730, ORYLA11386
OG0004808	APOSC_00809	ORYLA03793, ORYLA06820
OG0004811	APOSC_12677	ORYLA15264
OG0004812	APOSC_00894, APOSC_04595	ORYLA14872
OG0004813	APOSC_12785	ORYLA05507
OG0004814	APOSC_17303	ORYLA01124
OG0004815	APOSC_02479	ORYLA11571
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	ORYLA11190
OG0004817	APOSC_18531	ORYLA09901
OG0004818	APOSC_06929	ORYLA09122, ORYLA03124
OG0004819	APOSC_01062, APOSC_01061	ORYLA15855
OG0004820	APOSC_25668	ORYLA11602
OG0004821	APOSC_17026, APOSC_08963	ORYLA11088
OG0004822	APOSC_28208, APOSC_11012	ORYLA09952
OG0004823	APOSC_14310	ORYLA04798, ORYLA15405
OG0004824	APOSC_08837	ORYLA14406
OG0004825	APOSC_07995	ORYLA04570
OG0004826	APOSC_00805	ORYLA11847
OG0004828	APOSC_04869	ORYLA04889
OG0004829	APOSC_18638	ORYLA12156, ORYLA14879
OG0004830	APOSC_21849, APOSC_12125	ORYLA15074
OG0004831	APOSC_10208	ORYLA01981, ORYLA05958, ORYLA10270
OG0004832	APOSC_19491, APOSC_24739	ORYLA08674
OG0004833	APOSC_21026, APOSC_21025	ORYLA03885
OG0004834	APOSC_21225	ORYLA04184
OG0004835	APOSC_05804	ORYLA17262, ORYLA04419
OG0004836	APOSC_28404, APOSC_28405	ORYLA03354
OG0004837	APOSC_15814	ORYLA15065
OG0004838	APOSC_04205	ORYLA02046, ORYLA02045
OG0004839	APOSC_07813	ORYLA05517
OG0004840	APOSC_26796	ORYLA16583
OG0004841	APOSC_24766	ORYLA15150
OG0004843	APOSC_12626, APOSC_12625	ORYLA18629
OG0004844	APOSC_28841	ORYLA19914
OG0004846	APOSC_05197	ORYLA15158
OG0004847	APOSC_26699	ORYLA03147, ORYLA00985, ORYLA08513, ORYLA09518
OG0004848	APOSC_23427, APOSC_09099	ORYLA14607
OG0004849	APOSC_10424	ORYLA17011
OG0004850	APOSC_27814	ORYLA13533
OG0004851	APOSC_20688, APOSC_12080	ORYLA14792, ORYLA12705
OG0004852	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457	ORYLA18016
OG0004854	APOSC_11248, APOSC_11247	ORYLA08746
OG0004855	APOSC_29149	ORYLA18312
OG0004856	APOSC_05989	ORYLA10715, ORYLA04505
OG0004858	APOSC_00651, APOSC_00652	ORYLA02769
OG0004859	APOSC_28347	ORYLA08698
OG0004860	APOSC_14466	ORYLA07164, ORYLA13631, ORYLA02965, ORYLA17441
OG0004861	APOSC_25887, APOSC_25885	ORYLA12004, ORYLA12003, ORYLA10443
OG0004862	APOSC_24605	ORYLA14124
OG0004863	APOSC_19314	ORYLA16843
OG0004864	APOSC_21183, APOSC_11985	ORYLA11253
OG0004865	APOSC_15126	ORYLA03762
OG0004866	APOSC_09458	ORYLA01260
OG0004867	APOSC_20974, APOSC_20973	ORYLA11440
OG0004868	APOSC_10014	ORYLA20031, ORYLA10712
OG0004869	APOSC_13350	ORYLA13932
OG0004870	APOSC_00247	ORYLA00933, ORYLA00934
OG0004871	APOSC_11514, APOSC_26608	ORYLA19256, ORYLA16297
OG0004872	APOSC_28724	ORYLA06979, ORYLA15186
OG0004873	APOSC_24790	ORYLA04582
OG0004874	APOSC_16765	ORYLA01640
OG0004875	APOSC_23070	ORYLA13032
OG0004877	APOSC_23571	ORYLA17299
OG0004879	APOSC_24104	ORYLA06951
OG0004880	APOSC_05578	ORYLA14689
OG0004881	APOSC_01627	ORYLA06894
OG0004882	APOSC_19733	ORYLA15282
OG0004883	APOSC_06266	ORYLA17053, ORYLA00797, ORYLA16969
OG0004884	APOSC_18914	ORYLA10448
OG0004886	APOSC_15318	ORYLA08772
OG0004887	APOSC_23448	ORYLA01863
OG0004888	APOSC_04937	ORYLA08697
OG0004889	APOSC_18740	ORYLA02582
OG0004890	APOSC_23758	ORYLA03761
OG0004891	APOSC_19978	ORYLA05977
OG0004892	APOSC_27628	ORYLA05254, ORYLA18134
OG0004893	APOSC_13538, APOSC_22634	ORYLA02246
OG0004894	APOSC_10086	ORYLA12952
OG0004895	APOSC_00285	ORYLA04539
OG0004896	APOSC_22241	ORYLA18463
OG0004897	APOSC_03739, APOSC_02448	ORYLA04453
OG0004898	APOSC_15328, APOSC_15329	ORYLA03730
OG0004899	APOSC_16192	ORYLA00515
OG0004900	APOSC_25455	ORYLA16299
OG0004901	APOSC_29135	ORYLA15990, ORYLA14032
OG0004902	APOSC_20205, APOSC_20206	ORYLA07532, ORYLA04755
OG0004903	APOSC_28442	ORYLA09008
OG0004904	APOSC_15618	ORYLA16700
OG0004906	APOSC_10829	ORYLA00596, ORYLA00597
OG0004907	APOSC_26722	ORYLA03027
OG0004908	APOSC_08730	ORYLA02162
OG0004911	APOSC_24278	ORYLA07733, ORYLA16989
OG0004913	APOSC_01879	ORYLA07472
OG0004914	APOSC_15903	ORYLA04368
OG0004915	APOSC_15003	ORYLA03690, ORYLA17270
OG0004916	APOSC_04438	ORYLA09879, ORYLA01769
OG0004917	APOSC_18872, APOSC_08997	ORYLA10606
OG0004919	APOSC_08486	ORYLA14133
OG0004920	APOSC_08648, APOSC_08649, APOSC_08650	ORYLA08371
OG0004923	APOSC_26426	ORYLA03259
OG0004924	APOSC_26407	ORYLA05542
OG0004925	APOSC_25473	ORYLA19633
OG0004926	APOSC_06546	ORYLA17520
OG0004927	APOSC_06832	ORYLA10076
OG0004928	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850	ORYLA08046, ORYLA16427
OG0004929	APOSC_22375	ORYLA03183, ORYLA04033
OG0004930	APOSC_25655	ORYLA13126
OG0004931	APOSC_13142, APOSC_13143	ORYLA03549, ORYLA03550, ORYLA04551
OG0004932	APOSC_00265	ORYLA16065, ORYLA15866
OG0004933	APOSC_12445	ORYLA03890, ORYLA20416, ORYLA03891
OG0004934	APOSC_26300	ORYLA17838
OG0004935	APOSC_01395	ORYLA02089
OG0004936	APOSC_00369, APOSC_25947	ORYLA10535
OG0004937	APOSC_15155	ORYLA04276, ORYLA11395, ORYLA05167
OG0004938	APOSC_23918	ORYLA06008
OG0004939	APOSC_19365, APOSC_23435	ORYLA12117
OG0004940	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287	ORYLA11977
OG0004941	APOSC_07906	ORYLA07528
OG0004942	APOSC_19338	ORYLA11379
OG0004943	APOSC_09791	ORYLA01562
OG0004944	APOSC_24038, APOSC_24039	ORYLA14463
OG0004945	APOSC_01603	ORYLA14652
OG0004946	APOSC_07901	ORYLA11413
OG0004947	APOSC_28433	ORYLA02402
OG0004948	APOSC_27579	ORYLA12320
OG0004950	APOSC_23832	ORYLA09371
OG0004951	APOSC_18121	ORYLA09418
OG0004952	APOSC_23049	ORYLA11665
OG0004953	APOSC_07485, APOSC_07484	ORYLA01519, ORYLA04675
OG0004954	APOSC_13369	ORYLA11697
OG0004955	APOSC_19877, APOSC_06184	ORYLA14333
OG0004956	APOSC_16710	ORYLA20244
OG0004957	APOSC_27483, APOSC_27484	ORYLA10007
OG0004958	APOSC_26844	ORYLA02376
OG0004961	APOSC_26647	ORYLA06702
OG0004962	APOSC_28035	ORYLA01777
OG0004963	APOSC_23226, APOSC_23224	ORYLA17617
OG0004964	APOSC_07483	ORYLA16492
OG0004965	APOSC_04589	ORYLA05340
OG0004967	APOSC_09076, APOSC_09075, APOSC_09077	ORYLA16102
OG0004968	APOSC_04019	ORYLA12313
OG0004969	APOSC_15312	ORYLA06920, ORYLA18795, ORYLA18794
OG0004970	APOSC_12399, APOSC_12401, APOSC_12400	ORYLA19671
OG0004971	APOSC_15530	ORYLA08144
OG0004972	APOSC_03315	ORYLA16919
OG0004974	APOSC_23870, APOSC_02083, APOSC_02084	ORYLA15211
OG0004975	APOSC_00051	ORYLA02620
OG0004976	APOSC_02810, APOSC_02811	ORYLA03920
OG0004977	APOSC_27347	ORYLA09696
OG0004978	APOSC_15201	ORYLA01266
OG0004979	APOSC_19053	ORYLA08922
OG0004981	APOSC_14913, APOSC_14914	ORYLA01978
OG0004982	APOSC_17165	ORYLA02451
OG0004983	APOSC_01696	ORYLA00691
OG0004984	APOSC_27949	ORYLA09508, ORYLA01256
OG0004985	APOSC_01917	ORYLA20005, ORYLA13709
OG0004988	APOSC_24816	ORYLA18683
OG0004989	APOSC_24768	ORYLA12481
OG0004990	APOSC_08820	ORYLA13536
OG0004991	APOSC_11919	ORYLA13806
OG0004992	APOSC_12574	ORYLA13226
OG0004993	APOSC_02545	ORYLA02940
OG0004994	APOSC_27221, APOSC_02932	ORYLA16504
OG0004995	APOSC_12536	ORYLA12412, ORYLA12413
OG0004996	APOSC_06046	ORYLA13735, ORYLA13734
OG0004997	APOSC_11799	ORYLA08128
OG0004999	APOSC_08150, APOSC_08151	ORYLA06225
OG0005000	APOSC_16709	ORYLA11042
OG0005002	APOSC_22570, APOSC_03522	ORYLA06386
OG0005003	APOSC_00926	ORYLA00370
OG0005004	APOSC_28001	ORYLA10006, ORYLA01363
OG0005005	APOSC_28568	ORYLA17025, ORYLA17026
OG0005006	APOSC_24900	ORYLA16402, ORYLA07890
OG0005007	APOSC_16161	ORYLA13299, ORYLA09469
OG0005009	APOSC_16548	ORYLA09124
OG0005010	APOSC_12362	ORYLA15734, ORYLA07804
OG0005011	APOSC_19089	ORYLA11320
OG0005012	APOSC_28547	ORYLA06041
OG0005014	APOSC_25977, APOSC_25978	ORYLA17365
OG0005015	APOSC_07779, APOSC_27016, APOSC_27015	ORYLA07343
OG0005016	APOSC_14825	ORYLA04624
OG0005017	APOSC_22931	ORYLA02298, ORYLA18082, ORYLA14964
OG0005038	APOSC_06759	ORYLA15716
OG0005040	APOSC_02779	ORYLA04085
OG0005041	APOSC_14148	ORYLA07417, ORYLA14444
OG0005044	APOSC_15901	ORYLA00181, ORYLA04418, ORYLA03645
OG0005045	APOSC_02896	ORYLA11779, ORYLA05518
OG0005046	APOSC_22226, APOSC_22225, APOSC_22224	ORYLA14997
OG0005047	APOSC_21980	ORYLA07987, ORYLA16877
OG0005048	APOSC_25102	ORYLA06249
OG0005049	APOSC_25153	ORYLA15459
OG0005050	APOSC_17043	ORYLA05098
OG0005053	APOSC_16666	ORYLA12920
OG0005055	APOSC_10162	ORYLA08138, ORYLA05157
OG0005057	APOSC_23872	ORYLA11617
OG0005058	APOSC_23043	ORYLA14562
OG0005059	APOSC_11327	ORYLA18022
OG0005061	APOSC_02678	ORYLA05876
OG0005062	APOSC_13838	ORYLA18897
OG0005063	APOSC_06122	ORYLA08091, ORYLA04992, ORYLA01429, ORYLA07360
OG0005064	APOSC_28259	ORYLA08556, ORYLA02178
OG0005065	APOSC_00522	ORYLA00845
OG0005067	APOSC_15855, APOSC_15854	ORYLA06411
OG0005069	APOSC_18932, APOSC_24379, APOSC_24380	ORYLA07911
OG0005071	APOSC_22085	ORYLA09450, ORYLA06907, ORYLA03519
OG0005072	APOSC_11349, APOSC_11348	ORYLA09737
OG0005073	APOSC_23801	ORYLA01316
OG0005074	APOSC_27379	ORYLA01438
OG0005075	APOSC_13170	ORYLA10858
OG0005076	APOSC_19994	ORYLA19805
OG0005077	APOSC_24165	ORYLA14431
OG0005079	APOSC_03107	ORYLA10129
OG0005080	APOSC_09308	ORYLA05154, ORYLA10527, ORYLA11908, ORYLA08137
OG0005081	APOSC_24378	ORYLA00039
OG0005082	APOSC_21284	ORYLA06253
OG0005083	APOSC_23187	ORYLA05152
OG0005084	APOSC_03696	ORYLA15931, ORYLA14122, ORYLA15378
OG0005085	APOSC_12342	ORYLA10979, ORYLA14773
OG0005086	APOSC_02666, APOSC_02667	ORYLA13730
OG0005088	APOSC_06901	ORYLA13143
OG0005089	APOSC_10837	ORYLA01494
OG0005090	APOSC_16737	ORYLA16259
OG0005091	APOSC_11302	ORYLA01452
OG0005092	APOSC_10413	ORYLA20203
OG0005093	APOSC_23767	ORYLA11522
OG0005095	APOSC_08299	ORYLA19963
OG0005096	APOSC_14882	ORYLA07995
OG0005097	APOSC_07900	ORYLA07754
OG0005099	APOSC_00270	ORYLA17020
OG0005100	APOSC_27305	ORYLA05377
OG0005102	APOSC_05258	ORYLA08296
OG0005103	APOSC_02095	ORYLA05437, ORYLA11616
OG0005104	APOSC_08795	ORYLA12457
OG0005105	APOSC_23692	ORYLA19769, ORYLA16892, ORYLA16723
OG0005106	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443, APOSC_08826	ORYLA09112
OG0005107	APOSC_07985	ORYLA15026
OG0005109	APOSC_20304	ORYLA16110
OG0005110	APOSC_08573	ORYLA16260
OG0005111	APOSC_22230, APOSC_23587	ORYLA15628
OG0005113	APOSC_26041	ORYLA10509
OG0005114	APOSC_01758	ORYLA06945, ORYLA18260
OG0005115	APOSC_27028	ORYLA08943, ORYLA18146
OG0005117	APOSC_15922	ORYLA07138
OG0005118	APOSC_10212	ORYLA16097
OG0005119	APOSC_22395	ORYLA11586, ORYLA11661
OG0005120	APOSC_14997, APOSC_24079	ORYLA08287
OG0005121	APOSC_02873	ORYLA13922
OG0005122	APOSC_14463, APOSC_26172	ORYLA13419
OG0005123	APOSC_19221, APOSC_19220	ORYLA04628, ORYLA04442
OG0005124	APOSC_11877	ORYLA11962
OG0005125	APOSC_10638	ORYLA08177
OG0005126	APOSC_18168, APOSC_15948	ORYLA02141
OG0005127	APOSC_23106	ORYLA19578
OG0005128	APOSC_08557, APOSC_27615	ORYLA11377, ORYLA04059
OG0005129	APOSC_25801	ORYLA00782, ORYLA16676
OG0005130	APOSC_22518	ORYLA20408
OG0005131	APOSC_00695	ORYLA05683
OG0005132	APOSC_07584	ORYLA11500, ORYLA02063
OG0005134	APOSC_06544	ORYLA16775
OG0005138	APOSC_26291	ORYLA11514
OG0005139	APOSC_20983	ORYLA09370
OG0005140	APOSC_15239	ORYLA14666, ORYLA12128
OG0005142	APOSC_03160	ORYLA18083
OG0005143	APOSC_28229	ORYLA13297
OG0005144	APOSC_23591	ORYLA13423
OG0005145	APOSC_03464	ORYLA12040
OG0005146	APOSC_08851, APOSC_08852	ORYLA10598, ORYLA10599
OG0005147	APOSC_02705	ORYLA17699, ORYLA17700
OG0005150	APOSC_13925	ORYLA01081, ORYLA03375
OG0005151	APOSC_05387	ORYLA12766
