Orthogroup	APOSC_ok	MOUSE
OG0003798	APOSC_08296	MOUSE26587, MOUSE26588, MOUSE14915
OG0003803	APOSC_17027	MOUSE23801, MOUSE23803, MOUSE23802, MOUSE23800
OG0003806	APOSC_10907, APOSC_13794, APOSC_10906	MOUSE17191, MOUSE16977, MOUSE16976, MOUSE16978
OG0003807	APOSC_00860, APOSC_00859	MOUSE45986, MOUSE45987, MOUSE45988, MOUSE45985
OG0003808	APOSC_06171, APOSC_06172	MOUSE34022, MOUSE34021
OG0003809	APOSC_19356	MOUSE31684, MOUSE31683, MOUSE31685, MOUSE31687
OG0003810	APOSC_24542	MOUSE13033, MOUSE13032, MOUSE13030, MOUSE13031, MOUSE09581, MOUSE09579
OG0003811	APOSC_28788, APOSC_28789	MOUSE36524, MOUSE36525
OG0003812	APOSC_18903	MOUSE53620, MOUSE53621, MOUSE53622, MOUSE53619
OG0003813	APOSC_14390	MOUSE36975, MOUSE27962, MOUSE27966, MOUSE27965
OG0003815	APOSC_20817	MOUSE00445, MOUSE42748, MOUSE42747
OG0003816	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862	MOUSE21055
OG0003818	APOSC_12257	MOUSE47757
OG0003820	APOSC_23379	MOUSE33033, MOUSE33034, MOUSE33032
OG0003821	APOSC_20352	MOUSE31151, MOUSE52622, MOUSE52623
OG0003823	APOSC_21830	MOUSE06728, MOUSE06726
OG0003824	APOSC_04795, APOSC_04794	MOUSE47802
OG0003825	APOSC_18536	MOUSE00683, MOUSE00691, MOUSE00687, MOUSE00685, MOUSE00684, MOUSE00689, MOUSE00686, MOUSE00688, MOUSE00682
OG0003826	APOSC_17419	MOUSE04366
OG0003827	APOSC_07833	MOUSE31957, MOUSE31958
OG0003828	APOSC_14010	MOUSE32817
OG0003829	APOSC_19129	MOUSE37106, MOUSE37104, MOUSE37102, MOUSE37101, MOUSE37100, MOUSE37103
OG0003830	APOSC_12451	MOUSE32193, MOUSE32191, MOUSE32192
OG0003831	APOSC_25951, APOSC_17003	MOUSE20873, MOUSE36301, MOUSE04870, MOUSE36300, MOUSE36298
OG0003832	APOSC_12737	MOUSE31056, MOUSE02326, MOUSE02327, MOUSE02328, MOUSE52521, MOUSE52522, MOUSE52523
OG0003833	APOSC_14015, APOSC_26614	MOUSE12711, MOUSE12709, MOUSE12710
OG0003834	APOSC_25052	MOUSE23210, MOUSE49466
OG0003835	APOSC_09274	MOUSE06592, MOUSE06595, MOUSE06594, MOUSE06593, MOUSE06591
OG0003836	APOSC_03836	MOUSE36279, MOUSE36278, MOUSE03603, MOUSE03602
OG0003837	APOSC_12128	MOUSE06124, MOUSE06122
OG0003838	APOSC_00842	MOUSE13017, MOUSE13018, MOUSE51688, MOUSE36348
OG0003839	APOSC_26720	MOUSE24236, MOUSE24234
OG0003840	APOSC_03583	MOUSE51791, MOUSE51790, MOUSE51795, MOUSE51794, MOUSE51792, MOUSE30794, MOUSE30796, MOUSE30795
OG0003841	APOSC_15694	MOUSE17860, MOUSE17856, MOUSE17858, MOUSE17857, MOUSE17859, MOUSE17855, MOUSE17854, MOUSE17853, MOUSE17861
OG0003842	APOSC_04752, APOSC_04753	MOUSE01988, MOUSE01994, MOUSE01996, MOUSE01991, MOUSE01992, MOUSE01990, MOUSE01989, MOUSE01993, MOUSE01995
OG0003843	APOSC_17245	MOUSE02984
OG0003844	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569	MOUSE33019
OG0003845	APOSC_23847	MOUSE04946
OG0003846	APOSC_01229	MOUSE40451, MOUSE40452, MOUSE40453
OG0003848	APOSC_12433	MOUSE23878, MOUSE23876, MOUSE23877
OG0003849	APOSC_02184	MOUSE51655, MOUSE51656, MOUSE51657, MOUSE19816
OG0003850	APOSC_06463	MOUSE34272, MOUSE34270, MOUSE34268, MOUSE34271, MOUSE34269, MOUSE34273
OG0003851	APOSC_27756	MOUSE25173
OG0003852	APOSC_27352	MOUSE44765, MOUSE19461
OG0003853	APOSC_04073	MOUSE18178, MOUSE18177, MOUSE18175, MOUSE18176
OG0003854	APOSC_14713	MOUSE48498, MOUSE48499, MOUSE48496, MOUSE44637, MOUSE44638
OG0003855	APOSC_03654	MOUSE30682, MOUSE30679, MOUSE30678, MOUSE30680, MOUSE30681
OG0003856	APOSC_18473, APOSC_18472	MOUSE53261
OG0003857	APOSC_04358	MOUSE15137, MOUSE15138, MOUSE15136, MOUSE15135
OG0003858	APOSC_25588	MOUSE18173
OG0003859	APOSC_10642, APOSC_21993	MOUSE35707, MOUSE35706, MOUSE35705
OG0003860	APOSC_20475	MOUSE08583
OG0003861	APOSC_21656	MOUSE16328, MOUSE16329, MOUSE16332, MOUSE16326, MOUSE16330, MOUSE16325, MOUSE16327, MOUSE16324, MOUSE16331, MOUSE16323
OG0003862	APOSC_08543	MOUSE26244, MOUSE26243, MOUSE26242, MOUSE26241, MOUSE26240, MOUSE26239
OG0003863	APOSC_19667	MOUSE46853, MOUSE46851, MOUSE46852
OG0003864	APOSC_02644, APOSC_02643	MOUSE43181, MOUSE43180, MOUSE43182, MOUSE43179
OG0003865	APOSC_28988	MOUSE15488, MOUSE14853
OG0003866	APOSC_22466	MOUSE55423, MOUSE54508, MOUSE54509
OG0003867	APOSC_04424	MOUSE35425
OG0003868	APOSC_27663	MOUSE23872, MOUSE23869, MOUSE23871, MOUSE23870
OG0003869	APOSC_00347, APOSC_00348	MOUSE05547
OG0003870	APOSC_17219	MOUSE43942, MOUSE43941, MOUSE43940
OG0003871	APOSC_11807	MOUSE12954
OG0003872	APOSC_02701	MOUSE15344, MOUSE15345, MOUSE15348, MOUSE15346, MOUSE15349, MOUSE15347, MOUSE15343
OG0003873	APOSC_19201	MOUSE24551, MOUSE24547
OG0003874	APOSC_04239	MOUSE30453, MOUSE30451, MOUSE30450, MOUSE30452, MOUSE30449
OG0003876	APOSC_09137	MOUSE32588, MOUSE32587
OG0003878	APOSC_09689	MOUSE31216, MOUSE31215
OG0003880	APOSC_22538	MOUSE50195, MOUSE50194, MOUSE50193
OG0003881	APOSC_23136	MOUSE34941, MOUSE34940, MOUSE34939
OG0003882	APOSC_23637	MOUSE39472, MOUSE39470, MOUSE39471
OG0003883	APOSC_26942	MOUSE36195, MOUSE36197, MOUSE36198, MOUSE36196, MOUSE36194
OG0003884	APOSC_05090	MOUSE51646, MOUSE51647, MOUSE51649, MOUSE51645, MOUSE51650, MOUSE51648
OG0003885	APOSC_18039	MOUSE52050, MOUSE52047, MOUSE09216, MOUSE09218, MOUSE09219, MOUSE09215, MOUSE09217
OG0003886	APOSC_23174	MOUSE05592, MOUSE05590, MOUSE05588, MOUSE05593, MOUSE24488, MOUSE24487
OG0003887	APOSC_03357	MOUSE30820
OG0003888	APOSC_24599	MOUSE01271, MOUSE01270, MOUSE01269
OG0003889	APOSC_27027	MOUSE15029
OG0003890	APOSC_28156	MOUSE40542, MOUSE40541, MOUSE40543, MOUSE40544, MOUSE19610
OG0003892	APOSC_27794, APOSC_27793	MOUSE24997, MOUSE24998
OG0003893	APOSC_23559	MOUSE27805, MOUSE27806, MOUSE27807
OG0003894	APOSC_10489, APOSC_10490	MOUSE25680
OG0003895	APOSC_12472	MOUSE05047
OG0003896	APOSC_25208	MOUSE04755, MOUSE04754, MOUSE38515
OG0003897	APOSC_21763	MOUSE22869, MOUSE22871
OG0003898	APOSC_19432	MOUSE29424, MOUSE29423
OG0003899	APOSC_22343	MOUSE32512, MOUSE32510, MOUSE32509, MOUSE32511
OG0003900	APOSC_04165	MOUSE20186, MOUSE20185, MOUSE20184
OG0003901	APOSC_21632	MOUSE18085, MOUSE18087, MOUSE18086, MOUSE18084, MOUSE34314, MOUSE34315, MOUSE34313
OG0003903	APOSC_19999	MOUSE36163, MOUSE36162
OG0003904	APOSC_15257	MOUSE44859, MOUSE44858, MOUSE44857, MOUSE44860
OG0003906	APOSC_08587	MOUSE48566, MOUSE48567, MOUSE48565
OG0003910	APOSC_21565	MOUSE33951
OG0003911	APOSC_27900, APOSC_05120	MOUSE28427, MOUSE28428, MOUSE28429, MOUSE28430
OG0003912	APOSC_15763, APOSC_28939	MOUSE28242, MOUSE49733, MOUSE49734
OG0003913	APOSC_05119	MOUSE37139, MOUSE37140, MOUSE37141
OG0003914	APOSC_04314	MOUSE44937
OG0003915	APOSC_24329, APOSC_24330	MOUSE47591, MOUSE53939, MOUSE53940, MOUSE53938
OG0003916	APOSC_10822	MOUSE11886, MOUSE11883, MOUSE32101, MOUSE11887, MOUSE11888, MOUSE11885, MOUSE11884
OG0003917	APOSC_06187	MOUSE21868, MOUSE21864, MOUSE21866, MOUSE21865
OG0003918	APOSC_02265	MOUSE03352, MOUSE03353, MOUSE36870, MOUSE36868, MOUSE36871
OG0003919	APOSC_15353	MOUSE22533, MOUSE22535, MOUSE22532, MOUSE22536, MOUSE22534
OG0003920	APOSC_10746	MOUSE34202, MOUSE34203, MOUSE34199, MOUSE34201, MOUSE34197
OG0003921	APOSC_12515, APOSC_12516	MOUSE21508, MOUSE21507
OG0003922	APOSC_11194, APOSC_28594	MOUSE15487
OG0003923	APOSC_27950	MOUSE22537, MOUSE22540
OG0003925	APOSC_07611	MOUSE34231, MOUSE34234, MOUSE34233, MOUSE34232
OG0003926	APOSC_26826	MOUSE34485
OG0003927	APOSC_22644	MOUSE37875, MOUSE37879, MOUSE37877, MOUSE37876, MOUSE37874
OG0003929	APOSC_06476	MOUSE49806, MOUSE49805
OG0003930	APOSC_13770, APOSC_13771	MOUSE01906, MOUSE01907
OG0003931	APOSC_13164, APOSC_13163, APOSC_13162	MOUSE54521, MOUSE54520, MOUSE15104, MOUSE15103
OG0003933	APOSC_18503	MOUSE40723, MOUSE40721, MOUSE01760, MOUSE01761
OG0003935	APOSC_16375, APOSC_10688	MOUSE07299, MOUSE07301, MOUSE07304, MOUSE07305
OG0003936	APOSC_20913, APOSC_20914	MOUSE49405, MOUSE49406, MOUSE49409, MOUSE49408, MOUSE49407
OG0003937	APOSC_15204	MOUSE46835, MOUSE46834, MOUSE12731, MOUSE12732
OG0003938	APOSC_19288	MOUSE44129, MOUSE44122, MOUSE44123, MOUSE44128, MOUSE21304, MOUSE44124, MOUSE44119
OG0003939	APOSC_20627	MOUSE08650, MOUSE08652, MOUSE08651
OG0003940	APOSC_29077	MOUSE27096, MOUSE27095, MOUSE27094
OG0003942	APOSC_06273	MOUSE00089
OG0003943	APOSC_15785	MOUSE12675, MOUSE12671, MOUSE12673, MOUSE12674, MOUSE12668, MOUSE12670, MOUSE12669, MOUSE12672
OG0003944	APOSC_04799	MOUSE15418, MOUSE15417
OG0003945	APOSC_03054	MOUSE41583, MOUSE41582, MOUSE41581, MOUSE17288, MOUSE17289
OG0003946	APOSC_04056	MOUSE21095, MOUSE36215, MOUSE36213
OG0003947	APOSC_09900	MOUSE35865
OG0003948	APOSC_20663	MOUSE27770, MOUSE27769, MOUSE27768
OG0003949	APOSC_07284	MOUSE00545, MOUSE00544
OG0003951	APOSC_02492	MOUSE52852, MOUSE52853, MOUSE52855
OG0003952	APOSC_20700	MOUSE18252, MOUSE18251
OG0003953	APOSC_22656	MOUSE03606, MOUSE48265, MOUSE48266, MOUSE48264
OG0003954	APOSC_02411, APOSC_02412, APOSC_02413	MOUSE13604, MOUSE13605, MOUSE06634
OG0003955	APOSC_20455	MOUSE54923, MOUSE54922, MOUSE48233
OG0003956	APOSC_17278, APOSC_17277, APOSC_19023	MOUSE31801, MOUSE31799, MOUSE31800, MOUSE31798
OG0003957	APOSC_24926	MOUSE23237
OG0003958	APOSC_22790	MOUSE00807, MOUSE19245, MOUSE47952
OG0003959	APOSC_17473	MOUSE25457, MOUSE25458, MOUSE25459
OG0003960	APOSC_21636, APOSC_27152	MOUSE14525, MOUSE44448, MOUSE44449, MOUSE44447
OG0003961	APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945	MOUSE33639
OG0003962	APOSC_06351	MOUSE55666, MOUSE13058, MOUSE29655, MOUSE19377
OG0003964	APOSC_27857	MOUSE26052
OG0003965	APOSC_27311, APOSC_04938, APOSC_21685	MOUSE34195, MOUSE34194
OG0003966	APOSC_04287, APOSC_04286	MOUSE16335, MOUSE16338, MOUSE16339, MOUSE16340, MOUSE16337, MOUSE16336
OG0003967	APOSC_00755	MOUSE46011, MOUSE46010
OG0003968	APOSC_18591	MOUSE30962, MOUSE30965, MOUSE30963, MOUSE30964, MOUSE24346, MOUSE24347
OG0003969	APOSC_28380	MOUSE11695, MOUSE11697, MOUSE11700, MOUSE11699, MOUSE11698, MOUSE11702, MOUSE11701, MOUSE11696
OG0003970	APOSC_12020	MOUSE37843, MOUSE37844, MOUSE37846, MOUSE37842, MOUSE37840, MOUSE37841
OG0003971	APOSC_13871, APOSC_13872	MOUSE25243
OG0003972	APOSC_12719	MOUSE28853, MOUSE28854, MOUSE28855
OG0003973	APOSC_26122	MOUSE07129, MOUSE07128, MOUSE28069
OG0003976	APOSC_10421, APOSC_09389, APOSC_19130	MOUSE46808
OG0003997	APOSC_12655	MOUSE48240
OG0003999	APOSC_26670, APOSC_28991	MOUSE39639, MOUSE39638
OG0004000	APOSC_16851, APOSC_16850	MOUSE53010, MOUSE53011
OG0004002	APOSC_26495, APOSC_06566	MOUSE08674
OG0004004	APOSC_12248	MOUSE29855, MOUSE48967, MOUSE55331
OG0004005	APOSC_22073	MOUSE06870, MOUSE06869, MOUSE06871
OG0004006	APOSC_24936, APOSC_04405, APOSC_19679, APOSC_22807, APOSC_09413, APOSC_20863	MOUSE24127, MOUSE24124, MOUSE24123, MOUSE24125
OG0004007	APOSC_15413	MOUSE33282, MOUSE13163, MOUSE13164
OG0004009	APOSC_06993	MOUSE31536, MOUSE31534, MOUSE00745, MOUSE00744
OG0004010	APOSC_29079	MOUSE10577
OG0004011	APOSC_05203	MOUSE47919, MOUSE47918, MOUSE11106, MOUSE47920
OG0004012	APOSC_16235	MOUSE03422
OG0004014	APOSC_20610	MOUSE22452
OG0004015	APOSC_17114	MOUSE31950, MOUSE31951, MOUSE31949, MOUSE31948, MOUSE31952
OG0004016	APOSC_22784	MOUSE14828
OG0004017	APOSC_19336	MOUSE46421, MOUSE46424, MOUSE46423, MOUSE46422, MOUSE46420
OG0004018	APOSC_21251	MOUSE00552, MOUSE00553, MOUSE00555, MOUSE00554, MOUSE00556, MOUSE00557, MOUSE00551
OG0004019	APOSC_05230	MOUSE44044, MOUSE44042, MOUSE44043, MOUSE44046, MOUSE44050, MOUSE44045, MOUSE44048, MOUSE44047, MOUSE44051, MOUSE44049, MOUSE44041
OG0004021	APOSC_11091	MOUSE04367, MOUSE04368
OG0004022	APOSC_12529	MOUSE55226, MOUSE55227, MOUSE55225
OG0004023	APOSC_09668	MOUSE32124, MOUSE49371
OG0004024	APOSC_24614	MOUSE52440, MOUSE52441, MOUSE52442, MOUSE52443
OG0004025	APOSC_18540	MOUSE35923, MOUSE35917, MOUSE35926, MOUSE35925, MOUSE35922, MOUSE35916, MOUSE35918, MOUSE35924, MOUSE35921, MOUSE35919, MOUSE35920
OG0004027	APOSC_22364, APOSC_17364	MOUSE02465, MOUSE02466, MOUSE05609, MOUSE05606, MOUSE05608, MOUSE05607
OG0004028	APOSC_12300	MOUSE11046, MOUSE11047, MOUSE11048, MOUSE11049
OG0004029	APOSC_23175	MOUSE53190
OG0004031	APOSC_23905	MOUSE42812
OG0004032	APOSC_10005	MOUSE53862, MOUSE53861, MOUSE47636
OG0004033	APOSC_11152	MOUSE49958, MOUSE49957
OG0004034	APOSC_05299	MOUSE44916
OG0004035	APOSC_20229	MOUSE28209, MOUSE28210, MOUSE28211
OG0004036	APOSC_26656	MOUSE34175, MOUSE54435, MOUSE51308
OG0004037	APOSC_28831	MOUSE23141, MOUSE23140
OG0004038	APOSC_01523	MOUSE48922, MOUSE48924, MOUSE48923, MOUSE48921
OG0004039	APOSC_16429	MOUSE52165
OG0004041	APOSC_21580	MOUSE28030
OG0004042	APOSC_19825	MOUSE26985, MOUSE26987, MOUSE26984, MOUSE26986
OG0004043	APOSC_00567	MOUSE52113, MOUSE52112
OG0004044	APOSC_05770	MOUSE53246, MOUSE53244, MOUSE53243, MOUSE53245
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	MOUSE21064, MOUSE21065, MOUSE21063, MOUSE21066
OG0004046	APOSC_03950, APOSC_05400	MOUSE37639, MOUSE37640, MOUSE37635, MOUSE37633, MOUSE37641, MOUSE37638, MOUSE37637
OG0004047	APOSC_21433	MOUSE06437, MOUSE06436
OG0004048	APOSC_03269	MOUSE35846, MOUSE35844, MOUSE35843, MOUSE35842, MOUSE35845
OG0004049	APOSC_16733	MOUSE44997, MOUSE52155
OG0004051	APOSC_25343	MOUSE05205, MOUSE26476, MOUSE14875, MOUSE14876
OG0004052	APOSC_23309	MOUSE48451
OG0004053	APOSC_19964	MOUSE55188, MOUSE09610, MOUSE09609, MOUSE09608, MOUSE30254
OG0004054	APOSC_22506	MOUSE07133, MOUSE07131, MOUSE07134, MOUSE42809, MOUSE42808, MOUSE42807
OG0004055	APOSC_24425	MOUSE16578, MOUSE16579, MOUSE16577
OG0004056	APOSC_12387	MOUSE10234
OG0004057	APOSC_25009	MOUSE39229, MOUSE39230, MOUSE39231
OG0004059	APOSC_17749	MOUSE42744, MOUSE42745, MOUSE42743
OG0004060	APOSC_16549, APOSC_14343	MOUSE32149, MOUSE32151, MOUSE32150, MOUSE32152
OG0004061	APOSC_15590	MOUSE33645, MOUSE33647, MOUSE33646, MOUSE33648
OG0004062	APOSC_28106, APOSC_18721	MOUSE40384, MOUSE40385, MOUSE21178, MOUSE21177, MOUSE03169
OG0004063	APOSC_25045	MOUSE11880, MOUSE11881, MOUSE11879, MOUSE11882
OG0004064	APOSC_04465	MOUSE22630, MOUSE22635, MOUSE22638, MOUSE22632, MOUSE22636, MOUSE22633, MOUSE22634
OG0004065	APOSC_27712	MOUSE34851, MOUSE34850, MOUSE34848
OG0004066	APOSC_23734	MOUSE50438, MOUSE50439
OG0004067	APOSC_24467	MOUSE22149
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543	MOUSE54651, MOUSE54993
OG0004069	APOSC_23393, APOSC_23392	MOUSE09407
OG0004070	APOSC_25704	MOUSE38548, MOUSE38549
OG0004071	APOSC_26899	MOUSE23682, MOUSE17774, MOUSE17773, MOUSE17772, MOUSE32856
OG0004072	APOSC_16871	MOUSE05860, MOUSE05861
OG0004073	APOSC_26782	MOUSE02227, MOUSE18280
OG0004075	APOSC_15061, APOSC_07499	MOUSE46089
OG0004076	APOSC_17521	MOUSE13543, MOUSE13542, MOUSE13544, MOUSE13541
OG0004077	APOSC_16374	MOUSE25262, MOUSE25257, MOUSE25259, MOUSE25252, MOUSE25254, MOUSE25253, MOUSE25255, MOUSE25256, MOUSE25261, MOUSE25258, MOUSE25251, MOUSE25260
OG0004079	APOSC_18093	MOUSE29728, MOUSE29727, MOUSE29726
OG0004080	APOSC_26211, APOSC_26210	MOUSE22574, MOUSE22576, MOUSE22573, MOUSE35471
OG0004081	APOSC_09127	MOUSE22887, MOUSE22886, MOUSE22889, MOUSE22885, MOUSE22883, MOUSE22888, MOUSE22890, MOUSE22884
OG0004082	APOSC_04843	MOUSE23096
OG0004083	APOSC_05092	MOUSE07456, MOUSE07454, MOUSE07455
OG0004084	APOSC_14613	MOUSE12641
OG0004085	APOSC_16126	MOUSE22017, MOUSE22016, MOUSE22019, MOUSE22015, MOUSE22018, MOUSE22014
OG0004086	APOSC_12553	MOUSE28013
OG0004087	APOSC_05303	MOUSE53249, MOUSE26317, MOUSE26318
OG0004088	APOSC_06799, APOSC_06800	MOUSE31979, MOUSE31978, MOUSE31977, MOUSE10527, MOUSE10528
OG0004089	APOSC_13671	MOUSE52297, MOUSE52296, MOUSE52295
OG0004090	APOSC_24285, APOSC_20269	MOUSE02539
OG0004091	APOSC_12845	MOUSE20857
OG0004092	APOSC_18299	MOUSE08723, MOUSE08721, MOUSE08722, MOUSE05348, MOUSE05346, MOUSE05347
OG0004093	APOSC_16358	MOUSE39362, MOUSE39363, MOUSE39366, MOUSE39365, MOUSE39364
OG0004094	APOSC_04403	MOUSE32800, MOUSE32802, MOUSE32801, MOUSE32799
OG0004095	APOSC_23518, APOSC_16725	MOUSE44365, MOUSE44371, MOUSE44373, MOUSE44363, MOUSE44366, MOUSE44369, MOUSE44364, MOUSE44372
OG0004096	APOSC_13674	MOUSE26584, MOUSE24020, MOUSE24022
OG0004097	APOSC_02415, APOSC_15719	MOUSE30102, MOUSE07203, MOUSE54886, MOUSE12995
OG0004098	APOSC_08501, APOSC_08500	MOUSE09422, MOUSE09423, MOUSE33196
OG0004099	APOSC_18713	MOUSE43934, MOUSE43936, MOUSE43938, MOUSE43933, MOUSE43935, MOUSE43939, MOUSE43932, MOUSE43937, MOUSE14125
OG0004100	APOSC_15294	MOUSE01972, MOUSE01971
OG0004101	APOSC_13319	MOUSE05274, MOUSE05270, MOUSE05271, MOUSE05272, MOUSE05273
OG0004102	APOSC_25199	MOUSE21028, MOUSE21027
OG0004104	APOSC_18419	MOUSE19655, MOUSE19654
OG0004105	APOSC_20157, APOSC_20158	MOUSE13474, MOUSE13473, MOUSE13475
OG0004106	APOSC_10773	MOUSE34927, MOUSE34928, MOUSE34929
OG0004107	APOSC_07621	MOUSE24392
OG0004108	APOSC_13048	MOUSE41101, MOUSE41097, MOUSE41098, MOUSE41102
OG0004110	APOSC_11200	MOUSE09563, MOUSE09564, MOUSE00786
OG0004111	APOSC_09767	MOUSE13376, MOUSE13379, MOUSE13378, MOUSE13377, MOUSE06672
OG0004112	APOSC_07040	MOUSE30305
OG0004113	APOSC_14445	MOUSE40746, MOUSE40745
OG0004114	APOSC_10050	MOUSE20231, MOUSE20233, MOUSE20232, MOUSE20230, MOUSE20229, MOUSE20228
OG0004115	APOSC_10833	MOUSE52504, MOUSE52502
OG0004116	APOSC_01511, APOSC_01512	MOUSE50972, MOUSE50971
OG0004117	APOSC_13222, APOSC_13221	MOUSE21546
OG0004118	APOSC_06300	MOUSE39262, MOUSE39263
OG0004119	APOSC_04401, APOSC_04402	MOUSE43702, MOUSE43701
OG0004120	APOSC_22567, APOSC_22568	MOUSE11158, MOUSE11156, MOUSE11157, MOUSE11159
OG0004121	APOSC_26762	MOUSE34878, MOUSE34879, MOUSE52300
OG0004122	APOSC_03202, APOSC_03201, APOSC_03203	MOUSE25320, MOUSE25316, MOUSE25318, MOUSE25317, MOUSE25319
OG0004123	APOSC_21789, APOSC_21790	MOUSE50983, MOUSE50980, MOUSE50981, MOUSE50979
OG0004124	APOSC_08825	MOUSE28810, MOUSE21577
OG0004125	APOSC_11946	MOUSE06365, MOUSE06366, MOUSE06362, MOUSE06367, MOUSE06364, MOUSE06363
OG0004126	APOSC_01843	MOUSE51105, MOUSE51104, MOUSE51107, MOUSE16482, MOUSE51106
OG0004127	APOSC_07047	MOUSE21644, MOUSE21643, MOUSE21645, MOUSE21646
OG0004129	APOSC_17304, APOSC_28066	MOUSE39090, MOUSE39089, MOUSE18916, MOUSE41168
OG0004130	APOSC_15010	MOUSE30313, MOUSE30312, MOUSE30314, MOUSE30315, MOUSE30306
OG0004131	APOSC_25999	MOUSE01061, MOUSE01059, MOUSE01060, MOUSE01065, MOUSE01063, MOUSE01068, MOUSE01066, MOUSE01067, MOUSE01062
OG0004132	APOSC_10373	MOUSE29326, MOUSE29328, MOUSE29327
OG0004133	APOSC_04232	MOUSE22690, MOUSE22691, MOUSE22688, MOUSE22689, MOUSE12619
OG0004135	APOSC_06031	MOUSE38580, MOUSE38581, MOUSE05971
OG0004136	APOSC_21530	MOUSE23425, MOUSE23427, MOUSE23423, MOUSE23424, MOUSE23426
OG0004137	APOSC_00636	MOUSE09691, MOUSE09690
OG0004138	APOSC_03411	MOUSE54459, MOUSE54457, MOUSE54458
OG0004139	APOSC_17399	MOUSE09412, MOUSE01582
OG0004140	APOSC_06873, APOSC_06874	MOUSE49614, MOUSE49615, MOUSE49616
OG0004141	APOSC_16231	MOUSE41071, MOUSE41073, MOUSE41072, MOUSE41070, MOUSE54325, MOUSE54326, MOUSE54324, MOUSE54323
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	MOUSE48549, MOUSE48546, MOUSE48545
OG0004143	APOSC_27168, APOSC_27167	MOUSE32279, MOUSE32278, MOUSE32280, MOUSE51729
OG0004144	APOSC_00660	MOUSE11375, MOUSE15788, MOUSE15789, MOUSE15790
OG0004145	APOSC_15326	MOUSE07101, MOUSE28099
OG0004146	APOSC_14892	MOUSE37805, MOUSE37806, MOUSE37807
OG0004147	APOSC_19122	MOUSE52328, MOUSE52322, MOUSE52321, MOUSE52323
OG0004148	APOSC_15043, APOSC_15044	MOUSE04779, MOUSE04772, MOUSE04780
OG0004149	APOSC_02970, APOSC_02971	MOUSE12935, MOUSE12936, MOUSE12934, MOUSE54015, MOUSE54013, MOUSE54014
OG0004150	APOSC_13759	MOUSE53096
OG0004151	APOSC_00107	MOUSE49543, MOUSE49544, MOUSE49542
OG0004153	APOSC_08022	MOUSE19562
OG0004154	APOSC_22416	MOUSE06794, MOUSE06793, MOUSE06792, MOUSE06791
OG0004156	APOSC_06425	MOUSE39315, MOUSE39316, MOUSE40677, MOUSE40678
OG0004157	APOSC_27434	MOUSE53613, MOUSE53617, MOUSE53615, MOUSE53616
OG0004158	APOSC_10209	MOUSE23332, MOUSE23331, MOUSE23329, MOUSE35536, MOUSE35537
OG0004159	APOSC_12951	MOUSE42741, MOUSE07725
OG0004160	APOSC_03754	MOUSE33686
OG0004161	APOSC_20917	MOUSE26104, MOUSE26106, MOUSE26105
OG0004162	APOSC_12130	MOUSE38557, MOUSE38558, MOUSE38556, MOUSE38555
OG0004164	APOSC_18496	MOUSE00811, MOUSE00815
OG0004166	APOSC_13131	MOUSE47935, MOUSE47933, MOUSE47931, MOUSE47932, MOUSE47936, MOUSE47930, MOUSE47934, MOUSE47937
OG0004167	APOSC_00650	MOUSE20431, MOUSE20429, MOUSE20428, MOUSE20430
OG0004168	APOSC_04235	MOUSE04507
OG0004169	APOSC_25303	MOUSE06535, MOUSE06534, MOUSE06536
OG0004170	APOSC_18036	MOUSE44201
OG0004170	APOSC_03003	MOUSE44203, MOUSE44205, MOUSE44204
OG0004171	APOSC_27996, APOSC_27995	MOUSE43265, MOUSE43264
OG0004174	APOSC_11600	MOUSE09789, MOUSE09792, MOUSE09787
OG0004176	APOSC_27087	MOUSE29683, MOUSE29686, MOUSE29687, MOUSE29685, MOUSE29684, MOUSE29681, MOUSE29682
OG0004178	APOSC_21497	MOUSE54367, MOUSE54362, MOUSE54363, MOUSE54364, MOUSE54361, MOUSE54365, MOUSE54366
OG0004179	APOSC_26029	MOUSE15065, MOUSE03901
OG0004180	APOSC_05627	MOUSE35507, MOUSE22642, MOUSE22641, MOUSE35508
OG0004181	APOSC_19298, APOSC_19299	MOUSE36500, MOUSE36498, MOUSE36497, MOUSE36501, MOUSE36499
OG0004182	APOSC_22372, APOSC_24923	MOUSE16266
OG0004183	APOSC_23810	MOUSE37772, MOUSE37770, MOUSE37768, MOUSE37765, MOUSE37773, MOUSE37763, MOUSE37769, MOUSE37764, MOUSE37767, MOUSE37766
OG0004184	APOSC_01611	MOUSE24469, MOUSE24468, MOUSE24467
OG0004185	APOSC_24657	MOUSE41002
OG0004186	APOSC_12750	MOUSE08238, MOUSE08239, MOUSE24519
OG0004187	APOSC_18178	MOUSE49730, MOUSE49731, MOUSE49729, MOUSE49732, MOUSE49728, MOUSE49727, MOUSE12392, MOUSE12393
OG0004188	APOSC_19051	MOUSE11735
OG0004189	APOSC_00415	MOUSE37276, MOUSE37275
