Orthogroup	APOSC_ok	AMPFI_ok
OG0003961	APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945	AMPFI_06314
OG0003962	APOSC_06351	AMPFI_16905
OG0003964	APOSC_27857, APOSC_02451	AMPFI_01234
OG0003965	APOSC_27311, APOSC_04938, APOSC_21685	AMPFI_04828
OG0003966	APOSC_04287, APOSC_04286	AMPFI_05727
OG0003967	APOSC_00755	AMPFI_05943, AMPFI_08131
OG0003968	APOSC_18591	AMPFI_06736
OG0003969	APOSC_28380	AMPFI_07721
OG0003970	APOSC_12020	AMPFI_07812
OG0003971	APOSC_13871, APOSC_13872	AMPFI_14528
OG0003972	APOSC_12719	AMPFI_15565
OG0003973	APOSC_26122	AMPFI_20438
OG0003996	APOSC_23266, APOSC_07822, APOSC_13050	AMPFI_08068
OG0003996	APOSC_11976, APOSC_25017	AMPFI_22067
OG0003997	APOSC_12655	AMPFI_23015
OG0004000	APOSC_16851, APOSC_16850	AMPFI_16405, AMPFI_21863
OG0004002	APOSC_21265, APOSC_08853, APOSC_21266, APOSC_26495, APOSC_06566	AMPFI_02137
OG0004003	APOSC_24953	AMPFI_04742
OG0004004	APOSC_12248	AMPFI_09791
OG0004005	APOSC_22073	AMPFI_05677
OG0004006	APOSC_24936, APOSC_04405	AMPFI_24746
OG0004006	APOSC_09413	AMPFI_00872
OG0004007	APOSC_15413	AMPFI_00209
OG0004009	APOSC_06993	AMPFI_12935
OG0004010	APOSC_26377, APOSC_29079	AMPFI_15924
OG0004011	APOSC_05203	AMPFI_07886
OG0004012	APOSC_16235	AMPFI_11587
OG0004014	APOSC_20610	AMPFI_09780
OG0004015	APOSC_17114	AMPFI_12276
OG0004016	APOSC_22784	AMPFI_07732
OG0004017	APOSC_19336	AMPFI_05329, AMPFI_16787
OG0004018	APOSC_21251	AMPFI_23571
OG0004019	APOSC_05230	AMPFI_04656, AMPFI_20503
OG0004020	APOSC_17338	AMPFI_05398
OG0004021	APOSC_11091	AMPFI_13532
OG0004022	APOSC_12529	AMPFI_19771
OG0004023	APOSC_09668	AMPFI_19933, AMPFI_24548
OG0004024	APOSC_24614	AMPFI_25945
OG0004025	APOSC_18540	AMPFI_23617
OG0004026	APOSC_09699	AMPFI_00130
OG0004027	APOSC_22364, APOSC_17364	AMPFI_22283
OG0004028	APOSC_12300	AMPFI_10335
OG0004029	APOSC_23175	AMPFI_16894
OG0004030	APOSC_07342	AMPFI_22173
OG0004031	APOSC_23905	AMPFI_04620, AMPFI_05716
OG0004032	APOSC_10005	AMPFI_18750
OG0004033	APOSC_11152	AMPFI_03927
OG0004034	APOSC_05299	AMPFI_05228
OG0004035	APOSC_20229	AMPFI_24745
OG0004036	APOSC_26656	AMPFI_19780
OG0004037	APOSC_28831	AMPFI_03972
OG0004039	APOSC_16429	AMPFI_20896, AMPFI_13108
OG0004042	APOSC_19825	AMPFI_16992
OG0004043	APOSC_00567	AMPFI_09709
OG0004044	APOSC_05770	AMPFI_00282
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	AMPFI_08610
OG0004046	APOSC_03950	AMPFI_09272
OG0004047	APOSC_21433	AMPFI_19469
OG0004048	APOSC_03269	AMPFI_12579
OG0004049	APOSC_16733	AMPFI_07284
OG0004050	APOSC_11730	AMPFI_16794
OG0004051	APOSC_25343	AMPFI_17845
OG0004052	APOSC_23309	AMPFI_05448
OG0004053	APOSC_19964	AMPFI_17533
OG0004054	APOSC_22506	AMPFI_08608
OG0004055	APOSC_24425	AMPFI_10976
OG0004056	APOSC_26145	AMPFI_02644
OG0004056	APOSC_12387	AMPFI_12573
OG0004057	APOSC_25009	AMPFI_09381
OG0004058	APOSC_05102	AMPFI_08684
OG0004059	APOSC_17749	AMPFI_10187
OG0004060	APOSC_16549, APOSC_14343	AMPFI_14285
OG0004061	APOSC_15590	AMPFI_10286
OG0004063	APOSC_25045	AMPFI_25939
OG0004064	APOSC_04465	AMPFI_07536
OG0004065	APOSC_27712	AMPFI_19408
OG0004066	APOSC_24624	AMPFI_11470
OG0004067	APOSC_24467	AMPFI_09979
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542	AMPFI_18859
OG0004069	APOSC_23393, APOSC_23392	AMPFI_11248
OG0004070	APOSC_25704	AMPFI_16812
OG0004071	APOSC_26899	AMPFI_07328
OG0004072	APOSC_16871	AMPFI_04941
OG0004073	APOSC_26782	AMPFI_04508
OG0004074	APOSC_20482	AMPFI_16175
OG0004075	APOSC_15061, APOSC_07499	AMPFI_22791
OG0004076	APOSC_17521	AMPFI_08732
OG0004077	APOSC_16374	AMPFI_24197
OG0004078	APOSC_08208	AMPFI_16143
OG0004079	APOSC_18093	AMPFI_22149
OG0004080	APOSC_26211, APOSC_26210	AMPFI_07191
OG0004081	APOSC_09127	AMPFI_07325
OG0004082	APOSC_04843	AMPFI_08776
OG0004083	APOSC_05092	AMPFI_21612, AMPFI_04296
OG0004084	APOSC_14613	AMPFI_15041
OG0004085	APOSC_16126	AMPFI_10044
OG0004086	APOSC_12553	AMPFI_24999
OG0004087	APOSC_05303	AMPFI_07453
OG0004088	APOSC_06799, APOSC_06800	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	APOSC_13671	AMPFI_00735
OG0004090	APOSC_24285, APOSC_20269	AMPFI_22810
OG0004091	APOSC_12845	AMPFI_15165
OG0004092	APOSC_18299	AMPFI_06912
OG0004093	APOSC_16358	AMPFI_23222, AMPFI_17563
OG0004094	APOSC_04403	AMPFI_05712
OG0004096	APOSC_13674	AMPFI_17501
OG0004097	APOSC_02415, APOSC_15719	AMPFI_07052
OG0004098	APOSC_08501, APOSC_08500	AMPFI_22663, AMPFI_04786
OG0004099	APOSC_18713	AMPFI_13965
OG0004100	APOSC_15294	AMPFI_19382
OG0004101	APOSC_13319	AMPFI_18949
OG0004102	APOSC_25199	AMPFI_15461
OG0004104	APOSC_18419	AMPFI_00944, AMPFI_00216, AMPFI_03708
OG0004105	APOSC_20157, APOSC_20158	AMPFI_00050
OG0004106	APOSC_10773	AMPFI_09128
OG0004107	APOSC_07621	AMPFI_09933
OG0004108	APOSC_13049	AMPFI_10746
OG0004108	APOSC_13048	AMPFI_11075
OG0004110	APOSC_11200	AMPFI_12307
OG0004111	APOSC_09767	AMPFI_07741
OG0004112	APOSC_07040	AMPFI_03998, AMPFI_17086, AMPFI_15301
OG0004113	APOSC_14445	AMPFI_10578
OG0004114	APOSC_10050	AMPFI_07189
OG0004115	APOSC_10833	AMPFI_12783
OG0004116	APOSC_01511, APOSC_01512	AMPFI_14003
OG0004117	APOSC_13222, APOSC_13221	AMPFI_20356
OG0004118	APOSC_06300	AMPFI_15447
OG0004119	APOSC_04401, APOSC_04402	AMPFI_07138
OG0004120	APOSC_09682, APOSC_11750, APOSC_22566, APOSC_22567, APOSC_22568	AMPFI_07749
OG0004121	APOSC_26762	AMPFI_19218
OG0004122	APOSC_03202, APOSC_03201, APOSC_03203	AMPFI_02482
OG0004123	APOSC_21790	AMPFI_13800
OG0004124	APOSC_08825	AMPFI_07154
OG0004125	APOSC_11946	AMPFI_01741
OG0004126	APOSC_01843	AMPFI_19897, AMPFI_16862
OG0004127	APOSC_07047	AMPFI_23987
OG0004129	APOSC_17304, APOSC_28066	AMPFI_09326, AMPFI_14135, AMPFI_01837
OG0004130	APOSC_15010	AMPFI_17105
OG0004131	APOSC_25999	AMPFI_02623
OG0004132	APOSC_10373	AMPFI_13812
OG0004133	APOSC_04232	AMPFI_00729
OG0004134	APOSC_03000	AMPFI_11318
OG0004135	APOSC_06031	AMPFI_23953
OG0004136	APOSC_21530	AMPFI_00272
OG0004137	APOSC_00636	AMPFI_01476
OG0004141	APOSC_16231	AMPFI_16850
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	AMPFI_18239
OG0004143	APOSC_27168, APOSC_27167	AMPFI_15415
OG0004144	APOSC_00660	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	APOSC_15326	AMPFI_03194
OG0004146	APOSC_14892	AMPFI_03964
OG0004147	APOSC_19122	AMPFI_22254
OG0004148	APOSC_15043, APOSC_15044	AMPFI_12585
OG0004149	APOSC_02970, APOSC_02971	AMPFI_26020
OG0004150	APOSC_13759	AMPFI_13804
OG0004151	APOSC_00107	AMPFI_00134
OG0004153	APOSC_08022	AMPFI_22147
OG0004154	APOSC_22416	AMPFI_13478
OG0004156	APOSC_06425	AMPFI_06309
OG0004157	APOSC_27434	AMPFI_19370
OG0004158	APOSC_10209	AMPFI_07649
OG0004159	APOSC_12951	AMPFI_08829
OG0004160	APOSC_03754	AMPFI_00568
OG0004161	APOSC_20917	AMPFI_14248, AMPFI_05464
OG0004162	APOSC_12130	AMPFI_16383
OG0004164	APOSC_18496	AMPFI_05757
OG0004165	APOSC_22479, APOSC_02198	AMPFI_25045
OG0004165	APOSC_00528	AMPFI_21151
OG0004166	APOSC_13131	AMPFI_19424
OG0004167	APOSC_00650	AMPFI_24252, AMPFI_22854
OG0004169	APOSC_25303	AMPFI_09723
OG0004170	APOSC_03003	AMPFI_18162
OG0004171	APOSC_27996, APOSC_27995	AMPFI_05713
OG0004174	APOSC_11600	AMPFI_00630
OG0004175	APOSC_14869	AMPFI_18073
OG0004176	APOSC_27087	AMPFI_01331, AMPFI_23021
OG0004178	APOSC_21497	AMPFI_03249
OG0004179	APOSC_26029	AMPFI_06442
OG0004180	APOSC_05627	AMPFI_06582
OG0004181	APOSC_19299	AMPFI_10263
OG0004182	APOSC_22372, APOSC_24923	AMPFI_15250
OG0004183	APOSC_23810	AMPFI_11544
OG0004184	APOSC_01611	AMPFI_12472
OG0004185	APOSC_24657	AMPFI_18248
OG0004186	APOSC_12750	AMPFI_18492
OG0004187	APOSC_18178	AMPFI_19435
OG0004188	APOSC_19051	AMPFI_24196
OG0004189	APOSC_00415	AMPFI_25484
OG0004190	APOSC_03589	AMPFI_25836
OG0004214	APOSC_21908, APOSC_21906, APOSC_21907	AMPFI_11834
OG0004215	APOSC_16447	AMPFI_05972
OG0004216	APOSC_18234	AMPFI_02909
OG0004217	APOSC_15366, APOSC_15365	AMPFI_11613
OG0004219	APOSC_25433, APOSC_25434	AMPFI_05687
OG0004220	APOSC_28409, APOSC_28408	AMPFI_06135
OG0004222	APOSC_24192	AMPFI_22508
OG0004223	APOSC_28636, APOSC_28635	AMPFI_14106, AMPFI_14107
OG0004224	APOSC_09812	AMPFI_04757, AMPFI_18205
OG0004224	APOSC_08449, APOSC_09758, APOSC_09792	AMPFI_06186, AMPFI_13878
OG0004225	APOSC_27259	AMPFI_15711
OG0004226	APOSC_11744	AMPFI_10795
OG0004227	APOSC_07436	AMPFI_07234
OG0004228	APOSC_11334	AMPFI_18790
OG0004229	APOSC_18807	AMPFI_04684
OG0004230	APOSC_11830	AMPFI_16103
OG0004231	APOSC_04324	AMPFI_24209
OG0004232	APOSC_20829, APOSC_20830	AMPFI_18466
OG0004233	APOSC_18789	AMPFI_05856
OG0004234	APOSC_10718	AMPFI_09059
OG0004235	APOSC_13621, APOSC_20254	AMPFI_18111
OG0004236	APOSC_09759	AMPFI_18952
OG0004237	APOSC_08707, APOSC_07559	AMPFI_10494
OG0004238	APOSC_13447	AMPFI_17804, AMPFI_21342
OG0004239	APOSC_00833	AMPFI_05780
OG0004240	APOSC_01716	AMPFI_18787
OG0004241	APOSC_26715	AMPFI_24897
OG0004243	APOSC_21071	AMPFI_10050
OG0004244	APOSC_21479	AMPFI_25390
OG0004245	APOSC_10499, APOSC_10498, APOSC_10497	AMPFI_14565
OG0004246	APOSC_02127	AMPFI_08562
OG0004248	APOSC_02729	AMPFI_06429
OG0004249	APOSC_05383	AMPFI_13244
OG0004250	APOSC_22267	AMPFI_12407
OG0004251	APOSC_06011	AMPFI_09987
OG0004252	APOSC_15635	AMPFI_09692
OG0004253	APOSC_17061	AMPFI_11137
OG0004254	APOSC_08300	AMPFI_23528
OG0004255	APOSC_05604	AMPFI_05607
OG0004257	APOSC_16172	AMPFI_12483
OG0004258	APOSC_15994	AMPFI_04576
OG0004259	APOSC_13815, APOSC_13814	AMPFI_05436
OG0004260	APOSC_11794	AMPFI_03269
OG0004261	APOSC_10630	AMPFI_09942
OG0004262	APOSC_02898	AMPFI_15895
OG0004263	APOSC_25349	AMPFI_19144
OG0004265	APOSC_13935	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004267	APOSC_05994, APOSC_05993	AMPFI_03672
OG0004268	APOSC_02867	AMPFI_19077
OG0004269	APOSC_26344	AMPFI_02131
OG0004270	APOSC_08577	AMPFI_22607
OG0004271	APOSC_03782	AMPFI_00357
OG0004272	APOSC_04474	AMPFI_03000
OG0004273	APOSC_19429	AMPFI_20320, AMPFI_02222
OG0004274	APOSC_26837	AMPFI_14696
OG0004275	APOSC_18680	AMPFI_10196
OG0004276	APOSC_27482	AMPFI_07190
OG0004278	APOSC_20389	AMPFI_00741
OG0004279	APOSC_07885	AMPFI_20800
OG0004280	APOSC_04875	AMPFI_08532
OG0004281	APOSC_21034	AMPFI_08580
OG0004281	APOSC_06671	AMPFI_21877
OG0004282	APOSC_02423	AMPFI_03603
OG0004283	APOSC_10311	AMPFI_04258
OG0004283	APOSC_16308	AMPFI_22058
OG0004284	APOSC_01925	AMPFI_07793
OG0004285	APOSC_03562	AMPFI_05686
OG0004286	APOSC_15917	AMPFI_11804
OG0004287	APOSC_26057	AMPFI_16572
OG0004288	APOSC_01399, APOSC_07188	AMPFI_12843
OG0004289	APOSC_21362	AMPFI_15989
OG0004290	APOSC_01455	AMPFI_20931
OG0004293	APOSC_22900	AMPFI_08651
OG0004293	APOSC_12448	AMPFI_06702, AMPFI_20492, AMPFI_07502
OG0004294	APOSC_18528	AMPFI_25254
OG0004295	APOSC_09213	AMPFI_09939
OG0004296	APOSC_26593	AMPFI_17160
OG0004297	APOSC_02921	AMPFI_04000
OG0004298	APOSC_05561	AMPFI_01036
OG0004299	APOSC_24511	AMPFI_10108
OG0004300	APOSC_16240	AMPFI_20207
OG0004301	APOSC_06274	AMPFI_21938
OG0004302	APOSC_19513	AMPFI_16467
OG0004303	APOSC_24805	AMPFI_18613
OG0004305	APOSC_13535	AMPFI_12729
OG0004306	APOSC_27082	AMPFI_17375
OG0004307	APOSC_13498	AMPFI_10120
OG0004308	APOSC_21945	AMPFI_06434
OG0004309	APOSC_21721	AMPFI_07893
OG0004310	APOSC_02803	AMPFI_01502
OG0004311	APOSC_26182	AMPFI_19446
OG0004312	APOSC_18207	AMPFI_14477
OG0004314	APOSC_20468	AMPFI_17299
OG0004315	APOSC_13906	AMPFI_11714
OG0004316	APOSC_18673	AMPFI_06233
OG0004318	APOSC_23679	AMPFI_21243
OG0004319	APOSC_18325	AMPFI_07860
OG0004322	APOSC_26489	AMPFI_05719
OG0004324	APOSC_00330	AMPFI_13538
OG0004325	APOSC_26748	AMPFI_22949
OG0004327	APOSC_02601	AMPFI_15196
OG0004328	APOSC_00739	AMPFI_06204
OG0004329	APOSC_22442	AMPFI_18366
OG0004330	APOSC_23881, APOSC_16360	AMPFI_04638
OG0004331	APOSC_03020	AMPFI_13825
OG0004332	APOSC_05532	AMPFI_12419
OG0004333	APOSC_28574	AMPFI_02290
OG0004334	APOSC_24451	AMPFI_04344
OG0004335	APOSC_08465, APOSC_08464	AMPFI_01647
OG0004337	APOSC_04062, APOSC_04059, APOSC_04060	AMPFI_08351
OG0004338	APOSC_10748, APOSC_07049	AMPFI_03726
OG0004340	APOSC_09483	AMPFI_07748
OG0004341	APOSC_11753, APOSC_11752	AMPFI_12804
OG0004342	APOSC_21988, APOSC_21987	AMPFI_12541, AMPFI_02766
OG0004343	APOSC_00769	AMPFI_14022, AMPFI_21404, AMPFI_23887
OG0004344	APOSC_16644	AMPFI_24893
OG0004345	APOSC_22925	AMPFI_12564
OG0004346	APOSC_06434, APOSC_06435	AMPFI_12405
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	AMPFI_02439
OG0004349	APOSC_14515	AMPFI_24895
OG0004350	APOSC_22010	AMPFI_18421
OG0004352	APOSC_14704	AMPFI_25758
OG0004353	APOSC_11748, APOSC_11747	AMPFI_13654
OG0004354	APOSC_06624	AMPFI_11067
OG0004355	APOSC_01153	AMPFI_09199
OG0004356	APOSC_15655	AMPFI_05341
OG0004357	APOSC_28000, APOSC_16304	AMPFI_08395
OG0004358	APOSC_02914	AMPFI_22150
OG0004359	APOSC_28538, APOSC_28537	AMPFI_05530
OG0004360	APOSC_08667	AMPFI_14833
OG0004361	APOSC_24002	AMPFI_04236
OG0004362	APOSC_23840	AMPFI_09867
OG0004363	APOSC_26797, APOSC_26798	AMPFI_10669
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	AMPFI_11780
OG0004365	APOSC_18479	AMPFI_18925
OG0004366	APOSC_22180	AMPFI_11770
OG0004367	APOSC_20905	AMPFI_16806
OG0004368	APOSC_24515	AMPFI_05539
OG0004369	APOSC_11140, APOSC_23833	AMPFI_22531
OG0004370	APOSC_05468	AMPFI_05169
OG0004373	APOSC_08422, APOSC_08079	AMPFI_02861
OG0004374	APOSC_11001, APOSC_28161	AMPFI_07980
OG0004375	APOSC_22061, APOSC_22062	AMPFI_04718, AMPFI_20500, AMPFI_21503
OG0004376	APOSC_03057	AMPFI_15019
OG0004377	APOSC_18261	AMPFI_03913
OG0004378	APOSC_06765	AMPFI_09387
OG0004380	APOSC_24668	AMPFI_00883
OG0004381	APOSC_01881	AMPFI_23751
OG0004382	APOSC_05467	AMPFI_13422
OG0004383	APOSC_03307, APOSC_03308, APOSC_03306	AMPFI_10019
OG0004384	APOSC_13493, APOSC_13495, APOSC_13494	AMPFI_21506
OG0004385	APOSC_06653	AMPFI_24477
OG0004386	APOSC_22819, APOSC_22818	AMPFI_10062
OG0004387	APOSC_02114, APOSC_22723	AMPFI_18101
OG0004388	APOSC_03123	AMPFI_09652
OG0004389	APOSC_06156, APOSC_06157	AMPFI_08344
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	AMPFI_17295
OG0004392	APOSC_05231	AMPFI_24108
OG0004393	APOSC_03433	AMPFI_06040
OG0004394	APOSC_10596	AMPFI_13243
OG0004395	APOSC_07133	AMPFI_20914
OG0004396	APOSC_03257	AMPFI_14937
OG0004397	APOSC_23744	AMPFI_03263
OG0004399	APOSC_22477, APOSC_22476	AMPFI_06098
OG0004400	APOSC_15952	AMPFI_13995
OG0004401	APOSC_05845	AMPFI_12672
OG0004402	APOSC_21198, APOSC_21197	AMPFI_15887
OG0004403	APOSC_09622	AMPFI_14279
OG0004404	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703	AMPFI_14466
OG0004405	APOSC_14805, APOSC_14804	AMPFI_14300
OG0004406	APOSC_00075, APOSC_00074	AMPFI_11302
OG0004407	APOSC_00103, APOSC_00104	AMPFI_09013
OG0004408	APOSC_25104, APOSC_25103	AMPFI_05190
OG0004409	APOSC_24925	AMPFI_00146
OG0004412	APOSC_18296, APOSC_11186	AMPFI_01456
OG0004413	APOSC_00838, APOSC_00839	AMPFI_25865
OG0004414	APOSC_23058	AMPFI_19124
OG0004415	APOSC_04509	AMPFI_04130
OG0004417	APOSC_07939	AMPFI_06225
OG0004418	APOSC_06342	AMPFI_07133
OG0004419	APOSC_27089	AMPFI_07957
OG0004420	APOSC_01938	AMPFI_10754
OG0004421	APOSC_27707	AMPFI_12127
OG0004422	APOSC_23964	AMPFI_13563
OG0004423	APOSC_27132	AMPFI_14942
OG0004424	APOSC_22699	AMPFI_17270
OG0004425	APOSC_27479	AMPFI_21164
OG0004426	APOSC_18555	AMPFI_21633
OG0004428	APOSC_22972, APOSC_04260, APOSC_05952, APOSC_27807	AMPFI_23245
OG0004457	APOSC_09054	AMPFI_05287
OG0004459	APOSC_02057	AMPFI_11564
OG0004460	APOSC_11378	AMPFI_25193
OG0004461	APOSC_09578	AMPFI_19555
OG0004462	APOSC_03810	AMPFI_08624
OG0004463	APOSC_13610	AMPFI_12899
OG0004465	APOSC_27612, APOSC_07492	AMPFI_23112, AMPFI_12347
OG0004467	APOSC_08131, APOSC_08130	AMPFI_21984
OG0004468	APOSC_04083	AMPFI_16351
OG0004471	APOSC_23990	AMPFI_00393
OG0004472	APOSC_24611	AMPFI_11440
OG0004475	APOSC_14655, APOSC_14656	AMPFI_18546
OG0004476	APOSC_28912	AMPFI_14753
OG0004478	APOSC_09228	AMPFI_03975
OG0004479	APOSC_27243	AMPFI_09403
OG0004483	APOSC_10427	AMPFI_19423, AMPFI_14818
OG0004484	APOSC_26538	AMPFI_19765
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	AMPFI_06466
OG0004486	APOSC_10573	AMPFI_08587
OG0004487	APOSC_16521	AMPFI_05702
OG0004488	APOSC_14403	AMPFI_01993
OG0004488	APOSC_20653	AMPFI_22482, AMPFI_18991, AMPFI_17697
OG0004489	APOSC_02546	AMPFI_09296, AMPFI_09295
OG0004490	APOSC_26766	AMPFI_22429
OG0004491	APOSC_23302, APOSC_23300	AMPFI_00328
OG0004493	APOSC_16878	AMPFI_05970
OG0004494	APOSC_17707	AMPFI_05453
OG0004495	APOSC_02433	AMPFI_07695
OG0004496	APOSC_01447	AMPFI_03101
OG0004497	APOSC_14596	AMPFI_22097, AMPFI_00339, AMPFI_25044
OG0004498	APOSC_17715	AMPFI_06947
OG0004499	APOSC_17019, APOSC_17018	AMPFI_03990
OG0004500	APOSC_22983	AMPFI_13920
OG0004501	APOSC_04951, APOSC_04952	AMPFI_09291
OG0004502	APOSC_25796	AMPFI_03587
OG0004504	APOSC_14381	AMPFI_16480
OG0004505	APOSC_11357	AMPFI_08535
OG0004506	APOSC_05112	AMPFI_09386
OG0004507	APOSC_10102	AMPFI_07072
OG0004508	APOSC_21272	AMPFI_25941
OG0004509	APOSC_20036	AMPFI_09182
OG0004510	APOSC_14424	AMPFI_09345
OG0004511	APOSC_18981	AMPFI_07637
OG0004512	APOSC_16199	AMPFI_11410
OG0004513	APOSC_04598, APOSC_24273, APOSC_24274	AMPFI_09034
OG0004514	APOSC_02680	AMPFI_09041
OG0004515	APOSC_19569	AMPFI_01381
OG0004516	APOSC_04046	AMPFI_18645
OG0004517	APOSC_24629	AMPFI_15751
OG0004518	APOSC_08232	AMPFI_09048
OG0004519	APOSC_06794	AMPFI_04665
OG0004520	APOSC_26902	AMPFI_06584
OG0004522	APOSC_29013	AMPFI_18039
OG0004523	APOSC_28480	AMPFI_08056
OG0004524	APOSC_27372	AMPFI_07394
OG0004525	APOSC_21081	AMPFI_07588
OG0004526	APOSC_08516	AMPFI_10087
OG0004527	APOSC_19190	AMPFI_10883
OG0004528	APOSC_23257	AMPFI_21174
OG0004529	APOSC_09056, APOSC_09055	AMPFI_09696
OG0004530	APOSC_18566	AMPFI_12855
OG0004531	APOSC_00170	AMPFI_11383
OG0004532	APOSC_19189	AMPFI_16151
OG0004533	APOSC_11139	AMPFI_22456
OG0004534	APOSC_18797	AMPFI_18106
OG0004535	APOSC_09549	AMPFI_22124
OG0004536	APOSC_16143, APOSC_16144	AMPFI_09383
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	AMPFI_02558
OG0004540	APOSC_09272	AMPFI_19729
OG0004541	APOSC_14569	AMPFI_15230
OG0004542	APOSC_22755	AMPFI_08760
OG0004543	APOSC_00139	AMPFI_14671
OG0004544	APOSC_07199	AMPFI_08264
OG0004545	APOSC_24266, APOSC_24267	AMPFI_16865
OG0004546	APOSC_00630	AMPFI_07412
OG0004548	APOSC_25627, APOSC_25626	AMPFI_12848
OG0004550	APOSC_28929	AMPFI_09808
OG0004552	APOSC_21731	AMPFI_12028
OG0004553	APOSC_12207	AMPFI_10799
OG0004554	APOSC_13446	AMPFI_11889
OG0004555	APOSC_15225	AMPFI_09909
OG0004556	APOSC_22315	AMPFI_07468
OG0004558	APOSC_19379	AMPFI_12132
OG0004559	APOSC_23773	AMPFI_05855
OG0004560	APOSC_20985	AMPFI_08766, AMPFI_25022
OG0004561	APOSC_25438, APOSC_25439	AMPFI_23817
OG0004562	APOSC_04338	AMPFI_22675
OG0004563	APOSC_14680	AMPFI_02876
OG0004564	APOSC_25145	AMPFI_15864
OG0004565	APOSC_10903	AMPFI_12894
OG0004566	APOSC_19237	AMPFI_06008
OG0004567	APOSC_19708, APOSC_19707	AMPFI_25564
OG0004568	APOSC_07207	AMPFI_08069
OG0004569	APOSC_28318, APOSC_28317	AMPFI_06989
OG0004570	APOSC_06974	AMPFI_18640
OG0004571	APOSC_01633	AMPFI_12508
OG0004572	APOSC_08630	AMPFI_02363
OG0004572	APOSC_28774	AMPFI_14593
OG0004573	APOSC_22038	AMPFI_12921
OG0004574	APOSC_18978	AMPFI_03207
OG0004576	APOSC_12457	AMPFI_18731
OG0004577	APOSC_00393	AMPFI_07656
OG0004578	APOSC_03074	AMPFI_07486
OG0004579	APOSC_17666	AMPFI_25677
OG0004580	APOSC_25313	AMPFI_24353
OG0004581	APOSC_09764, APOSC_09765	AMPFI_12919
OG0004582	APOSC_05848	AMPFI_07633
OG0004583	APOSC_25925, APOSC_23947	AMPFI_16407
OG0004584	APOSC_11244	AMPFI_09000
OG0004585	APOSC_08928, APOSC_08929	AMPFI_13089
OG0004587	APOSC_03006	AMPFI_10457
OG0004588	APOSC_07823, APOSC_00734	AMPFI_06362
OG0004589	APOSC_06495	AMPFI_18880
OG0004590	APOSC_13381	AMPFI_08462
OG0004591	APOSC_28057	AMPFI_15332
OG0004591	APOSC_27452	AMPFI_13076
OG0004592	APOSC_05155	AMPFI_06517
OG0004593	APOSC_02700	AMPFI_22728
OG0004594	APOSC_25000	AMPFI_13047
OG0004595	APOSC_02806	AMPFI_16519
OG0004596	APOSC_02821	AMPFI_07402
OG0004597	APOSC_03956	AMPFI_21018
OG0004597	APOSC_12757	AMPFI_06253
OG0004599	APOSC_16698	AMPFI_24936
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	AMPFI_06159
OG0004602	APOSC_25001	AMPFI_04968
OG0004603	APOSC_27918	AMPFI_00218
OG0004604	APOSC_19010, APOSC_00291, APOSC_07705, APOSC_18648	AMPFI_17258, AMPFI_19495
OG0004605	APOSC_16868, APOSC_16867	AMPFI_03873
OG0004606	APOSC_14341, APOSC_20745	AMPFI_09369
OG0004608	APOSC_10320	AMPFI_23131
OG0004609	APOSC_18308, APOSC_13911	AMPFI_07011
OG0004610	APOSC_03915	AMPFI_23354
OG0004610	APOSC_21573	AMPFI_17805
OG0004611	APOSC_04318	AMPFI_02638
OG0004611	APOSC_04319	AMPFI_14900
OG0004612	APOSC_01071, APOSC_01073	AMPFI_06798
OG0004613	APOSC_04879, APOSC_08973	AMPFI_14336
OG0004614	APOSC_01798	AMPFI_01955
OG0004615	APOSC_02446	AMPFI_25915, AMPFI_22837
OG0004616	APOSC_12974, APOSC_12975	AMPFI_24754
OG0004617	APOSC_18294	AMPFI_09144
OG0004619	APOSC_17300	AMPFI_01685
OG0004620	APOSC_09421	AMPFI_00400
OG0004620	APOSC_18270	AMPFI_03563
OG0004621	APOSC_27624	AMPFI_06893
OG0004622	APOSC_04139	AMPFI_02037, AMPFI_16727
OG0004623	APOSC_10374	AMPFI_22400
OG0004625	APOSC_22602	AMPFI_24418
OG0004625	APOSC_05518, APOSC_22603	AMPFI_01520
OG0004626	APOSC_12611	AMPFI_11099
OG0004627	APOSC_15400	AMPFI_12291
OG0004628	APOSC_06246, APOSC_06247	AMPFI_05837
OG0004629	APOSC_27869	AMPFI_13756
OG0004631	APOSC_27725	AMPFI_06399
