Orthogroup	APOSC_ok	CAEEL
OG0004230	APOSC_11830	CAEEL07897
OG0004231	APOSC_04324	CAEEL00452
OG0004232	APOSC_20829, APOSC_20830	CAEEL03690
OG0004233	APOSC_18789	CAEEL12306
OG0004236	APOSC_09759	CAEEL15188
OG0004237	APOSC_28010, APOSC_03637, APOSC_27458, APOSC_07666, APOSC_17201	CAEEL07362
OG0004238	APOSC_13447	CAEEL19751
OG0004240	APOSC_01716	CAEEL11686
OG0004241	APOSC_26715	CAEEL20251
OG0004242	APOSC_02510	CAEEL01841, CAEEL05945, CAEEL04061
OG0004243	APOSC_21071	CAEEL01439
OG0004244	APOSC_21479	CAEEL12157
OG0004245	APOSC_10499, APOSC_10498, APOSC_10497	CAEEL11730
OG0004246	APOSC_02127	CAEEL17853
OG0004248	APOSC_02729	CAEEL11465
OG0004249	APOSC_05383	CAEEL17634
OG0004250	APOSC_22267	CAEEL16187
OG0004252	APOSC_15635	CAEEL07003
OG0004253	APOSC_17061	CAEEL06637
OG0004254	APOSC_08300	CAEEL05989
OG0004255	APOSC_05604	CAEEL03031
OG0004257	APOSC_16172	CAEEL01608
OG0004258	APOSC_15994	CAEEL00939
OG0004259	APOSC_13815, APOSC_13814	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	APOSC_10630	CAEEL04677
OG0004262	APOSC_02898	CAEEL13871
OG0004263	APOSC_25349	CAEEL04092, CAEEL20329
OG0004265	APOSC_13935	CAEEL08248
OG0004267	APOSC_05994, APOSC_05993	CAEEL04354, CAEEL04355
OG0004268	APOSC_02867	CAEEL02406
OG0004269	APOSC_26344	CAEEL07842
OG0004270	APOSC_08577	CAEEL02066
OG0004271	APOSC_03782	CAEEL10494
OG0004273	APOSC_19429	CAEEL04799
OG0004274	APOSC_26837	CAEEL05009
OG0004277	APOSC_13693	CAEEL06545
OG0004278	APOSC_20389	CAEEL07238
OG0004280	APOSC_04874, APOSC_04875, APOSC_04873	CAEEL16211, CAEEL16212
OG0004282	APOSC_02424, APOSC_24952, APOSC_03662, APOSC_17904, APOSC_02423	CAEEL18359, CAEEL13638
OG0004283	APOSC_10311, APOSC_16308	CAEEL08314
OG0004284	APOSC_01925	CAEEL08527
OG0004285	APOSC_03562	CAEEL01238
OG0004288	APOSC_01399, APOSC_07188	CAEEL01059
OG0004289	APOSC_21362	CAEEL02984
OG0004290	APOSC_01455	CAEEL02030
OG0004291	APOSC_10038, APOSC_10039	CAEEL04748
OG0004292	APOSC_09946	CAEEL15301
OG0004294	APOSC_18528	CAEEL04571
OG0004295	APOSC_09213	CAEEL03919
OG0004297	APOSC_02921	CAEEL19228
OG0004299	APOSC_24511	CAEEL07283
OG0004301	APOSC_06274	CAEEL07551
OG0004302	APOSC_19513	CAEEL07295
OG0004303	APOSC_24805	CAEEL12783
OG0004304	APOSC_08537	CAEEL17137
OG0004305	APOSC_13535	CAEEL02874
OG0004307	APOSC_13498	CAEEL00090
OG0004308	APOSC_21945	CAEEL00320
OG0004309	APOSC_21721	CAEEL13877
OG0004310	APOSC_02803	CAEEL02565
OG0004312	APOSC_18207	CAEEL05846
OG0004314	APOSC_20468	CAEEL00001
OG0004316	APOSC_18673	CAEEL10340
OG0004317	APOSC_12017	CAEEL07185
OG0004324	APOSC_00330	CAEEL07830
OG0004328	APOSC_00739	CAEEL00916
OG0004329	APOSC_22442	CAEEL16040
OG0004330	APOSC_23881, APOSC_16360	CAEEL15513
OG0004331	APOSC_03020	CAEEL11038
OG0004332	APOSC_05532	CAEEL19699
OG0004333	APOSC_28574	CAEEL19900
OG0004334	APOSC_24451	CAEEL04372
OG0004335	APOSC_08465, APOSC_08464	CAEEL09206
OG0004337	APOSC_04062, APOSC_04059, APOSC_04060	CAEEL11698, CAEEL01133
OG0004338	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738, APOSC_24204, APOSC_07093	CAEEL07793
OG0004344	APOSC_16644	CAEEL16267
OG0004345	APOSC_22925	CAEEL06934
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	CAEEL08518
OG0004349	APOSC_14515	CAEEL06923, CAEEL06922
OG0004350	APOSC_22010	CAEEL01588
OG0004351	APOSC_00133	CAEEL08854
OG0004353	APOSC_11748, APOSC_11747	CAEEL03078
OG0004355	APOSC_01153	CAEEL17139
OG0004356	APOSC_15655	CAEEL10602
OG0004357	APOSC_28000, APOSC_16304	CAEEL01908
OG0004358	APOSC_02914	CAEEL10874
OG0004359	APOSC_28538, APOSC_28537	CAEEL05118
OG0004360	APOSC_08667	CAEEL08760
OG0004361	APOSC_24002	CAEEL01764
OG0004362	APOSC_23840	CAEEL01360
OG0004364	APOSC_27074, APOSC_02494, APOSC_02495, APOSC_29028	CAEEL05913
OG0004365	APOSC_18479	CAEEL00507
OG0004368	APOSC_24515	CAEEL20084
OG0004369	APOSC_11140, APOSC_23833	CAEEL08210
OG0004370	APOSC_05468	CAEEL03244, CAEEL09918
OG0004373	APOSC_08422, APOSC_08079	CAEEL05891
OG0004374	APOSC_11001, APOSC_28161	CAEEL07100
OG0004376	APOSC_03057	CAEEL08383
OG0004377	APOSC_18261	CAEEL07838
OG0004378	APOSC_06765	CAEEL08612
OG0004379	APOSC_24408	CAEEL06174
OG0004380	APOSC_24668	CAEEL04195
OG0004381	APOSC_01881	CAEEL00194
OG0004382	APOSC_14474, APOSC_08562, APOSC_05467	CAEEL06795
OG0004388	APOSC_03123	CAEEL02922
OG0004389	APOSC_01459	CAEEL16085, CAEEL05794
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	CAEEL10569
OG0004391	APOSC_28521	CAEEL09690
OG0004392	APOSC_05231	CAEEL11311, CAEEL11312
OG0004393	APOSC_03433	CAEEL19535
OG0004394	APOSC_28384, APOSC_10596	CAEEL00556
OG0004396	APOSC_03257	CAEEL05746
OG0004398	APOSC_17705	CAEEL09179
OG0004399	APOSC_22477, APOSC_22476	CAEEL12106
OG0004401	APOSC_05845	CAEEL08851
OG0004402	APOSC_21198, APOSC_21197	CAEEL07455
OG0004403	APOSC_09622	CAEEL00967
OG0004404	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821	CAEEL00266
OG0004407	APOSC_00103, APOSC_00104	CAEEL15656
OG0004409	APOSC_24925	CAEEL18900
OG0004417	APOSC_07939	CAEEL04605
OG0004419	APOSC_27089	CAEEL07142
OG0004423	APOSC_27132	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	APOSC_10602, APOSC_12826, APOSC_27479	CAEEL04267
OG0004426	APOSC_18555	CAEEL06644
OG0004459	APOSC_02057	CAEEL09113
OG0004460	APOSC_11378	CAEEL05618, CAEEL12160
OG0004462	APOSC_03810	CAEEL07505
OG0004465	APOSC_27612, APOSC_07492	CAEEL14659
OG0004467	APOSC_08131, APOSC_08130	CAEEL08802
OG0004468	APOSC_04083	CAEEL08068, CAEEL00974
OG0004471	APOSC_23990	CAEEL07653
OG0004472	APOSC_24611	CAEEL02040
OG0004474	APOSC_14066	CAEEL04978, CAEEL19704
OG0004476	APOSC_28912	CAEEL09485
OG0004477	APOSC_09595, APOSC_19809	CAEEL01083
OG0004479	APOSC_27243	CAEEL01982
OG0004481	APOSC_01303, APOSC_01304	CAEEL01863
OG0004484	APOSC_26538	CAEEL03718, CAEEL03716
OG0004486	APOSC_10573	CAEEL02086
OG0004487	APOSC_13922, APOSC_16521	CAEEL04119
OG0004489	APOSC_02546	CAEEL07471
OG0004490	APOSC_26766	CAEEL15483
OG0004492	APOSC_27181, APOSC_17941, APOSC_01115, APOSC_15415, APOSC_10060, APOSC_04007	CAEEL12152, CAEEL01223
OG0004493	APOSC_16878	CAEEL07084
OG0004494	APOSC_17707	CAEEL06691
OG0004495	APOSC_02433	CAEEL00990
OG0004496	APOSC_01447	CAEEL17616
OG0004498	APOSC_17715	CAEEL07493
OG0004500	APOSC_22983	CAEEL07302, CAEEL06408
OG0004501	APOSC_04951, APOSC_04952	CAEEL02204
OG0004505	APOSC_11357	CAEEL02342, CAEEL10487
OG0004506	APOSC_05112	CAEEL09652
OG0004507	APOSC_10102	CAEEL02892
OG0004509	APOSC_20036	CAEEL08073, CAEEL06714
OG0004511	APOSC_18981	CAEEL00625
OG0004513	APOSC_04598, APOSC_24273, APOSC_24274	CAEEL02074
OG0004514	APOSC_02680	CAEEL07361
OG0004516	APOSC_04046	CAEEL09798
OG0004517	APOSC_24629	CAEEL19843
OG0004518	APOSC_08232	CAEEL18955
OG0004519	APOSC_06794	CAEEL09657
OG0004520	APOSC_05663, APOSC_12029, APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580, APOSC_25046	CAEEL04837
OG0004523	APOSC_28480	CAEEL05687
OG0004525	APOSC_21081	CAEEL03911
OG0004526	APOSC_08516	CAEEL07101
OG0004532	APOSC_19189	CAEEL10922
OG0004533	APOSC_11139	CAEEL01233
OG0004535	APOSC_09549	CAEEL05920
OG0004538	APOSC_06047	CAEEL15076
OG0004539	APOSC_15371, APOSC_28990	CAEEL15237
OG0004542	APOSC_22755	CAEEL08914
OG0004543	APOSC_00139	CAEEL06797
OG0004544	APOSC_07199	CAEEL10954
OG0004545	APOSC_24266, APOSC_24267	CAEEL06229
OG0004546	APOSC_00630, APOSC_22280, APOSC_16773, APOSC_02200	CAEEL12390
OG0004548	APOSC_25627, APOSC_25626	CAEEL05049
OG0004551	APOSC_02915	CAEEL07605
OG0004552	APOSC_21731	CAEEL14818
OG0004554	APOSC_13446	CAEEL12132
OG0004555	APOSC_15225	CAEEL01286
OG0004557	APOSC_28749	CAEEL19316
OG0004559	APOSC_23773	CAEEL01667
OG0004563	APOSC_14680	CAEEL05628
OG0004564	APOSC_25145	CAEEL15096
OG0004566	APOSC_19237	CAEEL08060
OG0004567	APOSC_19708, APOSC_19707	CAEEL19136, CAEEL09098
OG0004569	APOSC_28318, APOSC_28317	CAEEL05747
OG0004572	APOSC_08630, APOSC_28774	CAEEL15485
OG0004573	APOSC_22038	CAEEL03080
OG0004574	APOSC_18978	CAEEL05144
OG0004577	APOSC_00393	CAEEL02135, CAEEL02134
OG0004579	APOSC_17666	CAEEL12615
OG0004581	APOSC_09764, APOSC_09765	CAEEL20357
OG0004582	APOSC_05848	CAEEL14132
OG0004583	APOSC_24465, APOSC_25925, APOSC_23947, APOSC_28222, APOSC_01294	CAEEL07667
OG0004584	APOSC_11244	CAEEL07066
OG0004585	APOSC_08928, APOSC_08929	CAEEL02092
OG0004587	APOSC_03006	CAEEL08366
OG0004589	APOSC_06495	CAEEL09315
OG0004590	APOSC_08746, APOSC_13381	CAEEL07891
OG0004592	APOSC_05155	CAEEL05824
OG0004595	APOSC_02806	CAEEL08365
OG0004596	APOSC_02821	CAEEL00832
OG0004597	APOSC_03956	CAEEL15344
OG0004599	APOSC_16698	CAEEL18962
OG0004602	APOSC_25001	CAEEL17403
OG0004603	APOSC_27918	CAEEL01453
OG0004606	APOSC_14341, APOSC_20745	CAEEL07463
OG0004609	APOSC_13910, APOSC_18308, APOSC_13911, APOSC_14861	CAEEL01549, CAEEL18748
OG0004610	APOSC_02022, APOSC_03915, APOSC_21573	CAEEL01077
OG0004611	APOSC_04318, APOSC_04319	CAEEL06872
OG0004612	APOSC_01071, APOSC_01073	CAEEL17404
OG0004613	APOSC_04879, APOSC_08973	CAEEL11219
OG0004614	APOSC_01798	CAEEL14871
OG0004616	APOSC_12974, APOSC_12975	CAEEL02677
OG0004619	APOSC_17300	CAEEL07756
OG0004621	APOSC_27624	CAEEL01185
OG0004622	APOSC_04139	CAEEL00340, CAEEL00339
OG0004625	APOSC_22602	CAEEL07707
OG0004626	APOSC_12611	CAEEL02718
OG0004627	APOSC_26283	CAEEL03177, CAEEL14265
OG0004628	APOSC_06246, APOSC_06247	CAEEL08879
OG0004630	APOSC_15915	CAEEL04593
OG0004631	APOSC_27725	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	APOSC_09565, APOSC_09566	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	APOSC_28548	CAEEL04100
OG0004635	APOSC_14663	CAEEL00310
OG0004638	APOSC_18406	CAEEL15951
OG0004639	APOSC_13364	CAEEL10507
OG0004640	APOSC_23775	CAEEL00547
OG0004641	APOSC_28019	CAEEL19853
OG0004642	APOSC_22463	CAEEL00483
OG0004643	APOSC_22738	CAEEL14114
OG0004644	APOSC_28437	CAEEL03030
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767, APOSC_05964	CAEEL08010
OG0004649	APOSC_06462	CAEEL08731
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	CAEEL00605
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	CAEEL11750
OG0004655	APOSC_14379, APOSC_14378	CAEEL08002
OG0004656	APOSC_26188	CAEEL20024, CAEEL05907
OG0004657	APOSC_19831	CAEEL03111
OG0004658	APOSC_21482, APOSC_21483	CAEEL10598, CAEEL10597
OG0004662	APOSC_20920	CAEEL07384, CAEEL15414
OG0004663	APOSC_26347	CAEEL07711
OG0004664	APOSC_07353	CAEEL14781
OG0004669	APOSC_19747	CAEEL16538
OG0004670	APOSC_01653	CAEEL02555
OG0004671	APOSC_26066, APOSC_26065	CAEEL07417
OG0004672	APOSC_12045	CAEEL13478, CAEEL04196
OG0004674	APOSC_09218	CAEEL04819
OG0004675	APOSC_16056	CAEEL00752
OG0004677	APOSC_26883	CAEEL15841
OG0004678	APOSC_07378	CAEEL08038
OG0004682	APOSC_07397	CAEEL05023
OG0004683	APOSC_17054	CAEEL15952
OG0004684	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558, APOSC_09429, APOSC_09475	CAEEL14663
OG0004685	APOSC_22489	CAEEL09080
OG0004687	APOSC_26487	CAEEL14139
OG0004689	APOSC_17413	CAEEL04374
OG0004690	APOSC_10397, APOSC_10398	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	APOSC_22501	CAEEL06746
OG0004694	APOSC_27421	CAEEL10169
OG0004697	APOSC_25711	CAEEL08756
OG0004699	APOSC_02077	CAEEL06377
OG0004700	APOSC_02967	CAEEL14721
OG0004703	APOSC_21024	CAEEL06877
OG0004704	APOSC_24975, APOSC_18165	CAEEL18407
OG0004705	APOSC_15897	CAEEL07549
OG0004708	APOSC_00517	CAEEL19872
OG0004711	APOSC_01617	CAEEL00544
OG0004728	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742	CAEEL00538
OG0004730	APOSC_27787	CAEEL07318
OG0004731	APOSC_28248, APOSC_28249	CAEEL07767
OG0004733	APOSC_12459	CAEEL14033
OG0004735	APOSC_29162	CAEEL15164
OG0004738	APOSC_26463	CAEEL01347
OG0004739	APOSC_05760	CAEEL11525, CAEEL11526
OG0004740	APOSC_28993	CAEEL00607
OG0004743	APOSC_17648, APOSC_01602	CAEEL09903
OG0004744	APOSC_02645, APOSC_24072	CAEEL01018
OG0004746	APOSC_04479	CAEEL06526, CAEEL06525
OG0004747	APOSC_21069	CAEEL05338
OG0004749	APOSC_14536, APOSC_28362	CAEEL01493
OG0004752	APOSC_15513	CAEEL01146
OG0004753	APOSC_21783	CAEEL05745
OG0004754	APOSC_27236	CAEEL09862
OG0004756	APOSC_19091	CAEEL04839
OG0004758	APOSC_12327	CAEEL07889
OG0004759	APOSC_17104	CAEEL14427
OG0004760	APOSC_14625	CAEEL04521
OG0004763	APOSC_08514	CAEEL09072, CAEEL20382
OG0004764	APOSC_02720	CAEEL08826
OG0004765	APOSC_21254	CAEEL05458
OG0004766	APOSC_22855, APOSC_00741	CAEEL11340
OG0004767	APOSC_13011	CAEEL15300
OG0004768	APOSC_27912	CAEEL15484
OG0004769	APOSC_17402, APOSC_17401	CAEEL12780
OG0004770	APOSC_02747, APOSC_02748	CAEEL01889
OG0004772	APOSC_17024	CAEEL18433
OG0004776	APOSC_15592	CAEEL08387
OG0004781	APOSC_16354	CAEEL08433
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	CAEEL12805
OG0004785	APOSC_06497, APOSC_13596, APOSC_22739	CAEEL06884
OG0004786	APOSC_17038	CAEEL08213
OG0004787	APOSC_12775	CAEEL05444
OG0004789	APOSC_11003	CAEEL02896
OG0004790	APOSC_26323	CAEEL09153
OG0004791	APOSC_08822	CAEEL06281
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	CAEEL07537
OG0004793	APOSC_16471	CAEEL04135, CAEEL04136
OG0004794	APOSC_22694	CAEEL18384
OG0004795	APOSC_11957	CAEEL08472
OG0004797	APOSC_18656	CAEEL00938
OG0004805	APOSC_23984	CAEEL12139
OG0004808	APOSC_00809	CAEEL02473, CAEEL11207
OG0004811	APOSC_12677	CAEEL01647
OG0004812	APOSC_00894, APOSC_04595	CAEEL13048, CAEEL18140
OG0004813	APOSC_12785	CAEEL00671
OG0004814	APOSC_17303	CAEEL07145
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651, APOSC_26175, APOSC_04126	CAEEL16537
OG0004817	APOSC_18531	CAEEL06643
OG0004818	APOSC_06929	CAEEL19418
OG0004819	APOSC_01062, APOSC_01061	CAEEL17427
OG0004820	APOSC_25668	CAEEL02793
OG0004822	APOSC_28208, APOSC_11012	CAEEL08056
OG0004825	APOSC_07995	CAEEL11735
OG0004826	APOSC_00805	CAEEL15579
OG0004828	APOSC_04869	CAEEL10102
OG0004829	APOSC_18638	CAEEL10445
OG0004830	APOSC_21849, APOSC_12125	CAEEL14471
OG0004832	APOSC_19491, APOSC_24739	CAEEL07284
OG0004833	APOSC_15028, APOSC_21026, APOSC_21025	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	APOSC_05804	CAEEL18124
OG0004836	APOSC_28404, APOSC_28405	CAEEL07499
OG0004837	APOSC_15814	CAEEL17416
OG0004838	APOSC_04205	CAEEL14322
OG0004839	APOSC_07813	CAEEL00540
OG0004840	APOSC_26796	CAEEL00561
OG0004841	APOSC_24766	CAEEL02557
OG0004842	APOSC_13259	CAEEL15435
OG0004843	APOSC_12626, APOSC_12625	CAEEL04542
OG0004844	APOSC_28841	CAEEL14096
OG0004848	APOSC_16797	CAEEL00267
OG0004849	APOSC_10424	CAEEL05685
OG0004851	APOSC_20688, APOSC_12080	CAEEL09166
OG0004852	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457	CAEEL08142
OG0004853	APOSC_18187, APOSC_18186	CAEEL20498
OG0004854	APOSC_11248, APOSC_11247	CAEEL02729
OG0004856	APOSC_05989	CAEEL19311
OG0004858	APOSC_00651, APOSC_00652	CAEEL09152
OG0004859	APOSC_28347	CAEEL09290
OG0004860	APOSC_14466	CAEEL06108
OG0004861	APOSC_25886	CAEEL01470
OG0004862	APOSC_24605	CAEEL08490
OG0004863	APOSC_19314	CAEEL15773
OG0004864	APOSC_21183, APOSC_11985	CAEEL09721, CAEEL09722
OG0004865	APOSC_15126	CAEEL07300
OG0004866	APOSC_09458	CAEEL11181
OG0004870	APOSC_00247	CAEEL11148
OG0004871	APOSC_11514, APOSC_26608	CAEEL08934
OG0004874	APOSC_16765	CAEEL06394
OG0004875	APOSC_23070	CAEEL02867
OG0004877	APOSC_23571	CAEEL07946, CAEEL07947
OG0004880	APOSC_05578	CAEEL10160
OG0004881	APOSC_01627	CAEEL06389
OG0004882	APOSC_19733	CAEEL20468
OG0004884	APOSC_18914, APOSC_18913	CAEEL16735
OG0004885	APOSC_09883	CAEEL05871
OG0004887	APOSC_23448	CAEEL07579
OG0004889	APOSC_18740	CAEEL04283
OG0004890	APOSC_28225, APOSC_28544, APOSC_23758	CAEEL07834, CAEEL07833
OG0004891	APOSC_19978	CAEEL20745
OG0004893	APOSC_13538	CAEEL00322
OG0004896	APOSC_22241	CAEEL17820
OG0004897	APOSC_03739, APOSC_02448	CAEEL08009
OG0004898	APOSC_15328, APOSC_15329	CAEEL09548
OG0004899	APOSC_16192	CAEEL09181
OG0004900	APOSC_25455	CAEEL07133
OG0004901	APOSC_29135	CAEEL20837
OG0004902	APOSC_20205, APOSC_20206	CAEEL15345
OG0004903	APOSC_28442	CAEEL00424
OG0004904	APOSC_15618	CAEEL09286
OG0004906	APOSC_10829	CAEEL14478
OG0004907	APOSC_26722	CAEEL03774, CAEEL04312
OG0004911	APOSC_24278	CAEEL08171
OG0004913	APOSC_01879	CAEEL04759, CAEEL19345
OG0004917	APOSC_18872, APOSC_08997	CAEEL02599
OG0004919	APOSC_08486	CAEEL05201
OG0004920	APOSC_27744	CAEEL20503
OG0004922	APOSC_01894	CAEEL03541
OG0004923	APOSC_26426	CAEEL07594
OG0004924	APOSC_26407	CAEEL19399, CAEEL02108
OG0004925	APOSC_25473	CAEEL12266
OG0004926	APOSC_06546	CAEEL03668
OG0004927	APOSC_06832	CAEEL14292
OG0004928	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850	CAEEL00896
OG0004929	APOSC_22375	CAEEL01165
OG0004930	APOSC_25655	CAEEL07601
OG0004931	APOSC_13142, APOSC_13143	CAEEL18664
OG0004932	APOSC_00265	CAEEL13052
OG0004934	APOSC_26300	CAEEL18162
OG0004935	APOSC_01395	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	APOSC_15155	CAEEL15861
OG0004939	APOSC_19365, APOSC_23435	CAEEL07671
OG0004940	APOSC_21420, APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287	CAEEL02013
OG0004941	APOSC_07906	CAEEL09039
OG0004944	APOSC_24038, APOSC_24039	CAEEL11095
OG0004946	APOSC_07901	CAEEL04126
OG0004947	APOSC_28433	CAEEL00845
OG0004952	APOSC_23049	CAEEL16397
OG0004954	APOSC_13369	CAEEL15813
OG0004955	APOSC_19877, APOSC_06184	CAEEL07135
OG0004957	APOSC_14201, APOSC_14202	CAEEL18102
OG0004960	APOSC_29061	CAEEL10532
OG0004961	APOSC_26647	CAEEL08261
OG0004962	APOSC_28035	CAEEL12650
OG0004963	APOSC_23225, APOSC_23226, APOSC_23224	CAEEL02957
OG0004964	APOSC_07483	CAEEL08584
OG0004967	APOSC_09076, APOSC_09075, APOSC_09077	CAEEL01452
OG0004968	APOSC_04019	CAEEL01209
OG0004969	APOSC_15312	CAEEL00449
OG0004970	APOSC_12399, APOSC_12401, APOSC_12400	CAEEL00883
OG0004972	APOSC_03315	CAEEL09033, CAEEL08011
OG0004975	APOSC_00051	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	APOSC_02810, APOSC_02811	CAEEL07289
OG0004978	APOSC_15201	CAEEL08000
OG0004979	APOSC_19053	CAEEL08214
OG0004980	APOSC_00410, APOSC_17279	CAEEL02291
OG0004981	APOSC_26712, APOSC_14915, APOSC_14913, APOSC_14914, APOSC_18267	CAEEL09447
OG0004982	APOSC_17165	CAEEL04257
OG0004983	APOSC_01696	CAEEL20664
OG0004985	APOSC_01917	CAEEL12156
OG0004988	APOSC_24816	CAEEL17794, CAEEL18022
OG0004989	APOSC_24768	CAEEL05203
OG0004991	APOSC_17350, APOSC_11919	CAEEL09801
OG0004993	APOSC_02545	CAEEL15309
OG0004996	APOSC_06046	CAEEL17438, CAEEL11752
OG0004997	APOSC_11799	CAEEL04822
OG0004999	APOSC_08150, APOSC_08151	CAEEL05368
OG0005000	APOSC_16709	CAEEL11120
OG0005002	APOSC_27158, APOSC_00962, APOSC_22570, APOSC_03522, APOSC_24213	CAEEL01672
OG0005003	APOSC_00926	CAEEL01322, CAEEL00099
OG0005007	APOSC_16161	CAEEL00948
OG0005009	APOSC_16548	CAEEL18496, CAEEL07665
OG0005010	APOSC_12362	CAEEL16152, CAEEL15693
OG0005014	APOSC_25977, APOSC_25978	CAEEL11918
OG0005015	APOSC_07779, APOSC_27016, APOSC_27015	CAEEL11900
OG0005038	APOSC_06759	CAEEL10919
OG0005040	APOSC_02779	CAEEL00444
OG0005044	APOSC_15901	CAEEL18052, CAEEL08925
OG0005045	APOSC_02896	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	APOSC_22224	CAEEL06278
OG0005047	APOSC_11093	CAEEL09699, CAEEL08619, CAEEL08618
OG0005048	APOSC_25102	CAEEL08395
OG0005049	APOSC_25153	CAEEL05912
OG0005053	APOSC_16666	CAEEL05072
OG0005055	APOSC_10162	CAEEL15917
OG0005061	APOSC_02678	CAEEL06935
OG0005062	APOSC_13838	CAEEL15834
OG0005064	APOSC_28259	CAEEL02804
OG0005067	APOSC_15855, APOSC_15854	CAEEL09402
OG0005068	APOSC_05709	CAEEL06007
OG0005069	APOSC_18932, APOSC_24379, APOSC_24380	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	APOSC_11349, APOSC_11348	CAEEL08088
OG0005075	APOSC_13170	CAEEL12679, CAEEL12680
OG0005076	APOSC_19994	CAEEL00314
OG0005077	APOSC_24165	CAEEL03715
OG0005079	APOSC_03107	CAEEL04258
OG0005081	APOSC_24378	CAEEL00648
OG0005084	APOSC_03696	CAEEL10424
OG0005086	APOSC_02666, APOSC_02667	CAEEL10116
OG0005087	APOSC_25593	CAEEL00397
OG0005089	APOSC_10837	CAEEL01129
OG0005090	APOSC_16737	CAEEL07862
OG0005091	APOSC_11302	CAEEL08585
OG0005092	APOSC_10413	CAEEL10329
OG0005093	APOSC_23767	CAEEL01263
OG0005094	APOSC_20671	CAEEL01147
OG0005095	APOSC_08299	CAEEL09367
OG0005096	APOSC_14882	CAEEL01063
OG0005097	APOSC_07900	CAEEL03077
OG0005100	APOSC_27305	CAEEL09224
OG0005102	APOSC_05258	CAEEL01712
OG0005104	APOSC_08795	CAEEL06404
OG0005106	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443, APOSC_08826	CAEEL08221
OG0005107	APOSC_07985	CAEEL06519
OG0005108	APOSC_06524	CAEEL17437
OG0005109	APOSC_20304	CAEEL08735
OG0005110	APOSC_08573	CAEEL00788
OG0005111	APOSC_22230, APOSC_23587	CAEEL06161
OG0005112	APOSC_24062, APOSC_04781	CAEEL00664
OG0005114	APOSC_00254, APOSC_25577, APOSC_01758	CAEEL05264
OG0005117	APOSC_15922	CAEEL05287
OG0005118	APOSC_10212	CAEEL00391
OG0005119	APOSC_22395	CAEEL15595
OG0005120	APOSC_14997, APOSC_24079	CAEEL00721
OG0005121	APOSC_02873	CAEEL15242
OG0005124	APOSC_11877	CAEEL15904
OG0005125	APOSC_10638	CAEEL18933
OG0005126	APOSC_18168, APOSC_15948	CAEEL01900
OG0005127	APOSC_23106	CAEEL09162
OG0005130	APOSC_22518	CAEEL09169
OG0005131	APOSC_00695	CAEEL04955
OG0005139	APOSC_20983	CAEEL04623
OG0005140	APOSC_15239	CAEEL11450, CAEEL01348
OG0005142	APOSC_03160	CAEEL08707
OG0005143	APOSC_28229	CAEEL11317
OG0005144	APOSC_23591	CAEEL05847
OG0005146	APOSC_08851, APOSC_08852	CAEEL10882
OG0005147	APOSC_02705	CAEEL09090
OG0005148	APOSC_25504, APOSC_02008	CAEEL19830
OG0005149	APOSC_11564	CAEEL00546
OG0005151	APOSC_05387	CAEEL07956
OG0005154	APOSC_06041	CAEEL17431, CAEEL17429
OG0005155	APOSC_02172	CAEEL00411, CAEEL19156
OG0005157	APOSC_20579	CAEEL08876
OG0005158	APOSC_16706	CAEEL08905
OG0005160	APOSC_07551, APOSC_07525, APOSC_07524, APOSC_07523	CAEEL07790
OG0005164	APOSC_04082, APOSC_04081	CAEEL05870, CAEEL01827, CAEEL00921
OG0005166	APOSC_00657	CAEEL15691
OG0005167	APOSC_28668, APOSC_15342	CAEEL07061
OG0005168	APOSC_23189	CAEEL14712
