Orthogroup	APOSC_ok	SCHMD
OG0004580	APOSC_25313	SCHMD24095
OG0004581	APOSC_09764, APOSC_09765	SCHMD06969
OG0004583	APOSC_26146, APOSC_24465, APOSC_25925, APOSC_23947, APOSC_28222, APOSC_01294	SCHMD18243, SCHMD12573
OG0004589	APOSC_06495	SCHMD07310
OG0004590	APOSC_08746	SCHMD11543
OG0004590	APOSC_13381	SCHMD02645, SCHMD02084
OG0004592	APOSC_05156	SCHMD14254
OG0004592	APOSC_05155	SCHMD21981, SCHMD24746
OG0004595	APOSC_02806	SCHMD23529, SCHMD18234
OG0004596	APOSC_02821	SCHMD22207, SCHMD22206
OG0004599	APOSC_16698	SCHMD19964
OG0004602	APOSC_25001	SCHMD00904
OG0004603	APOSC_27918	SCHMD09121, SCHMD04362
OG0004605	APOSC_16868, APOSC_16867	SCHMD16312, SCHMD16314
OG0004606	APOSC_14341, APOSC_20745	SCHMD04125, SCHMD12842
OG0004607	APOSC_09406	SCHMD04747
OG0004608	APOSC_10320	SCHMD24531, SCHMD11307
OG0004609	APOSC_13910, APOSC_18308, APOSC_13911, APOSC_14861	SCHMD12031, SCHMD13204
OG0004610	APOSC_03915, APOSC_21573	SCHMD04931
OG0004612	APOSC_01071, APOSC_01073	SCHMD00076
OG0004613	APOSC_04879, APOSC_08973	SCHMD02078
OG0004614	APOSC_01798	SCHMD21793, SCHMD24411
OG0004616	APOSC_12974, APOSC_12975	SCHMD28217
OG0004619	APOSC_17300	SCHMD07738
OG0004621	APOSC_27624	SCHMD02131
OG0004622	APOSC_04139	SCHMD07163
OG0004623	APOSC_10374	SCHMD29595
OG0004626	APOSC_12611	SCHMD28421, SCHMD11167, SCHMD21056, SCHMD25126
OG0004630	APOSC_15915	SCHMD19924, SCHMD19158
OG0004631	APOSC_27725	SCHMD23492
OG0004632	APOSC_27014	SCHMD10538, SCHMD22511, SCHMD29376
OG0004633	APOSC_09565, APOSC_09566	SCHMD08375
OG0004634	APOSC_28548	SCHMD05432
OG0004635	APOSC_06308, APOSC_14663	SCHMD03118
OG0004638	APOSC_18406	SCHMD03884
OG0004639	APOSC_13364	SCHMD11835
OG0004643	APOSC_22738	SCHMD12179
OG0004645	APOSC_19329	SCHMD12626
OG0004646	APOSC_12361	SCHMD02650
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767, APOSC_05964	SCHMD22597, SCHMD14009
OG0004649	APOSC_06462	SCHMD11982
OG0004651	APOSC_27283	SCHMD12856
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	SCHMD09910, SCHMD14465
OG0004654	APOSC_04791, APOSC_23822, APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	SCHMD11590
OG0004655	APOSC_14379, APOSC_14378	SCHMD10685
OG0004657	APOSC_19831	SCHMD24003, SCHMD14727
OG0004662	APOSC_20920	SCHMD23223, SCHMD01585
OG0004663	APOSC_26347	SCHMD03596
OG0004665	APOSC_16342	SCHMD11600, SCHMD08997
OG0004666	APOSC_13360	SCHMD15089
OG0004669	APOSC_00893	SCHMD21911
OG0004669	APOSC_19747	SCHMD05517
OG0004670	APOSC_01653	SCHMD20695, SCHMD17163
OG0004671	APOSC_26066, APOSC_26065	SCHMD02955, SCHMD02956, SCHMD04859
OG0004673	APOSC_04782	SCHMD12584
OG0004674	APOSC_09218	SCHMD03223
OG0004675	APOSC_16056	SCHMD07033
OG0004678	APOSC_07378	SCHMD09572, SCHMD22384
OG0004678	APOSC_07379	SCHMD09573, SCHMD22385
OG0004682	APOSC_07397	SCHMD08178
OG0004683	APOSC_17054	SCHMD10878
OG0004684	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558, APOSC_09429, APOSC_09475	SCHMD04346
OG0004685	APOSC_22489	SCHMD09955
OG0004687	APOSC_26487	SCHMD23153, SCHMD15300
OG0004688	APOSC_11316	SCHMD09484, SCHMD08993
OG0004689	APOSC_17413	SCHMD04465
OG0004690	APOSC_10397, APOSC_10398	SCHMD05174, SCHMD08403, SCHMD10045, SCHMD24330, SCHMD08404
OG0004691	APOSC_22501	SCHMD29540, SCHMD09521, SCHMD09522
OG0004694	APOSC_27421	SCHMD19141, SCHMD23931
OG0004696	APOSC_26053	SCHMD21643
OG0004697	APOSC_25711	SCHMD17021
OG0004699	APOSC_02077	SCHMD06447
OG0004700	APOSC_02967	SCHMD16439
OG0004703	APOSC_21024	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004704	APOSC_24975, APOSC_18165	SCHMD09201, SCHMD02723, SCHMD02724
OG0004705	APOSC_15897	SCHMD06298
OG0004708	APOSC_00517	SCHMD08019
OG0004711	APOSC_01617	SCHMD14637
OG0004728	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742, APOSC_10935	SCHMD02271
OG0004730	APOSC_27787	SCHMD19530
OG0004731	APOSC_28248, APOSC_28249	SCHMD03298
OG0004736	APOSC_05937, APOSC_05939	SCHMD16289
OG0004738	APOSC_26463	SCHMD29258
OG0004740	APOSC_28993	SCHMD00456
OG0004743	APOSC_17648, APOSC_01602	SCHMD01142
OG0004744	APOSC_02645, APOSC_24072	SCHMD15430, SCHMD15429
OG0004747	APOSC_21069	SCHMD15119, SCHMD10662
OG0004749	APOSC_14536, APOSC_28362	SCHMD27524, SCHMD05320, SCHMD13141
OG0004751	APOSC_24651	SCHMD09867, SCHMD09866
OG0004752	APOSC_15513	SCHMD13187, SCHMD26487
OG0004753	APOSC_21783	SCHMD09681
OG0004754	APOSC_27236	SCHMD12657
OG0004756	APOSC_19091	SCHMD15431
OG0004757	APOSC_28719	SCHMD03519
OG0004763	APOSC_08514	SCHMD15362
OG0004764	APOSC_02720	SCHMD19894, SCHMD17272
OG0004765	APOSC_21254	SCHMD16710, SCHMD04808
OG0004766	APOSC_22855, APOSC_00741	SCHMD00505
OG0004767	APOSC_13011	SCHMD00495
OG0004768	APOSC_27912	SCHMD08416
OG0004769	APOSC_17402, APOSC_17401	SCHMD21299, SCHMD08710, SCHMD20457, SCHMD10055, SCHMD28408, SCHMD18217, SCHMD29298
OG0004770	APOSC_02747, APOSC_02748	SCHMD28676, SCHMD11354, SCHMD11355, SCHMD10999, SCHMD10105
OG0004772	APOSC_17024	SCHMD21334, SCHMD23265, SCHMD22042
OG0004774	APOSC_03484	SCHMD08224
OG0004775	APOSC_20383	SCHMD05122
OG0004778	APOSC_12861, APOSC_01038	SCHMD18723
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	SCHMD03001
OG0004785	APOSC_06497	SCHMD28279, SCHMD28744, SCHMD08779
OG0004787	APOSC_12775	SCHMD12301, SCHMD15157, SCHMD12300, SCHMD15158, SCHMD12299
OG0004788	APOSC_03758, APOSC_03759	SCHMD14805
OG0004790	APOSC_26323	SCHMD28265, SCHMD15986, SCHMD21009
OG0004791	APOSC_08822	SCHMD07589
OG0004793	APOSC_16471	SCHMD27323, SCHMD11844, SCHMD28451, SCHMD21497
OG0004794	APOSC_22694	SCHMD12411, SCHMD08689
OG0004795	APOSC_11957	SCHMD12519
OG0004796	APOSC_02799	SCHMD06329
OG0004797	APOSC_18656	SCHMD02596
OG0004804	APOSC_03800	SCHMD02590
OG0004805	APOSC_23984	SCHMD25455, SCHMD17452, SCHMD11458, SCHMD28637
OG0004807	APOSC_11389	SCHMD12027, SCHMD02038, SCHMD03550
OG0004808	APOSC_00809	SCHMD06754
OG0004809	APOSC_11829	SCHMD11312
OG0004811	APOSC_12677	SCHMD04903, SCHMD12545
OG0004812	APOSC_04595	SCHMD21469
OG0004813	APOSC_12785	SCHMD09064, SCHMD18661
OG0004814	APOSC_17303	SCHMD13484, SCHMD23295, SCHMD07359
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651, APOSC_26175, APOSC_04126	SCHMD16530, SCHMD18318
OG0004817	APOSC_18531	SCHMD02143
OG0004819	APOSC_01062, APOSC_01061	SCHMD02457
OG0004820	APOSC_25668	SCHMD20913, SCHMD20987, SCHMD11759, SCHMD14252, SCHMD20112
OG0004822	APOSC_28208	SCHMD15682, SCHMD28947
OG0004822	APOSC_11012	SCHMD03658
OG0004823	APOSC_14310	SCHMD04427
OG0004825	APOSC_07995	SCHMD01996
OG0004826	APOSC_00805	SCHMD11772, SCHMD08879
OG0004828	APOSC_04869	SCHMD06417
OG0004829	APOSC_18638	SCHMD15495
OG0004832	APOSC_19491, APOSC_24739	SCHMD04947, SCHMD01782
OG0004834	APOSC_21225	SCHMD27086, SCHMD22075
OG0004835	APOSC_05804	SCHMD04785
OG0004837	APOSC_15814	SCHMD13853
OG0004838	APOSC_04205	SCHMD09990
OG0004839	APOSC_07813	SCHMD20877, SCHMD19245
OG0004840	APOSC_26796	SCHMD11491, SCHMD12885, SCHMD20576
OG0004841	APOSC_24766	SCHMD09828, SCHMD26722, SCHMD12393
OG0004843	APOSC_12625	SCHMD08775
OG0004848	APOSC_04787	SCHMD28574
OG0004848	APOSC_23427, APOSC_09099	SCHMD09045, SCHMD13087
OG0004849	APOSC_10424	SCHMD21680, SCHMD17383, SCHMD10425
OG0004851	APOSC_20688, APOSC_12080	SCHMD21554, SCHMD25137
OG0004852	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457	SCHMD04160
OG0004854	APOSC_11248, APOSC_11247	SCHMD06398
OG0004856	APOSC_05989	SCHMD03409, SCHMD06660
OG0004858	APOSC_00651, APOSC_00652	SCHMD05398, SCHMD28607
OG0004859	APOSC_28347	SCHMD17438
OG0004860	APOSC_14466	SCHMD19929
OG0004861	APOSC_25886	SCHMD04876, SCHMD06504
OG0004863	APOSC_19314	SCHMD07873, SCHMD11135, SCHMD16778, SCHMD25805
OG0004864	APOSC_21183, APOSC_11985	SCHMD01647
OG0004865	APOSC_15126	SCHMD12030, SCHMD20327
OG0004866	APOSC_09458	SCHMD07232
OG0004867	APOSC_20974, APOSC_20973	SCHMD21489
OG0004869	APOSC_13350	SCHMD21141
OG0004870	APOSC_00247	SCHMD02199
OG0004871	APOSC_11514, APOSC_26608	SCHMD08112
OG0004874	APOSC_16765	SCHMD06154
OG0004875	APOSC_23070	SCHMD06197
OG0004877	APOSC_23571	SCHMD17992
OG0004879	APOSC_24104	SCHMD24301, SCHMD03040
OG0004880	APOSC_05578	SCHMD03179
OG0004881	APOSC_01627	SCHMD07531
OG0004882	APOSC_19733	SCHMD14011, SCHMD19843, SCHMD21664, SCHMD29167
OG0004883	APOSC_06266	SCHMD14718, SCHMD10514
OG0004884	APOSC_18914	SCHMD10361
OG0004885	APOSC_09883	SCHMD17252, SCHMD28061
OG0004886	APOSC_15318	SCHMD11132
OG0004887	APOSC_23448	SCHMD01845
OG0004889	APOSC_18740	SCHMD27008
OG0004891	APOSC_19978	SCHMD06376, SCHMD01780
OG0004892	APOSC_27628	SCHMD03240
OG0004893	APOSC_13538	SCHMD12438
OG0004895	APOSC_00285	SCHMD06983, SCHMD03087, SCHMD06984
OG0004896	APOSC_22241	SCHMD23220, SCHMD15681
OG0004897	APOSC_28482, APOSC_03431, APOSC_03739, APOSC_02448	SCHMD05607, SCHMD11051
OG0004898	APOSC_15328, APOSC_15329	SCHMD08642, SCHMD08952
OG0004899	APOSC_16192	SCHMD03110, SCHMD16519, SCHMD13777
OG0004900	APOSC_25455	SCHMD16292
OG0004902	APOSC_20205, APOSC_20206	SCHMD18948
OG0004903	APOSC_28442	SCHMD05175
OG0004906	APOSC_10829	SCHMD23736, SCHMD12156, SCHMD23911
OG0004907	APOSC_26722	SCHMD21383
OG0004908	APOSC_08730	SCHMD19263
OG0004911	APOSC_24278	SCHMD04835
OG0004913	APOSC_01879	SCHMD04287
OG0004917	APOSC_18872, APOSC_08997	SCHMD19944
OG0004919	APOSC_08486	SCHMD06145
OG0004920	APOSC_27744	SCHMD01620, SCHMD01621
OG0004922	APOSC_01894	SCHMD11129
OG0004923	APOSC_26426	SCHMD25456
OG0004924	APOSC_26407	SCHMD01005
OG0004927	APOSC_06832	SCHMD14560
OG0004928	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850	SCHMD00158
OG0004929	APOSC_22375	SCHMD00438
OG0004930	APOSC_25655	SCHMD20532, SCHMD11478, SCHMD05223
OG0004931	APOSC_13142, APOSC_13143	SCHMD05705
OG0004932	APOSC_00265	SCHMD10077, SCHMD21150
OG0004935	APOSC_01395	SCHMD12789
OG0004939	APOSC_19365, APOSC_23435	SCHMD02451, SCHMD08680
OG0004940	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287	SCHMD16274, SCHMD13330
OG0004941	APOSC_07906	SCHMD02800
OG0004944	APOSC_24038, APOSC_24039	SCHMD12602
OG0004945	APOSC_01603	SCHMD22822
OG0004946	APOSC_07901	SCHMD21559, SCHMD28963, SCHMD25055
OG0004947	APOSC_28433	SCHMD06651
OG0004949	APOSC_27093	SCHMD07060
OG0004950	APOSC_23832	SCHMD15994
OG0004951	APOSC_18121	SCHMD08268
OG0004952	APOSC_23049	SCHMD04799
OG0004954	APOSC_13369	SCHMD11745
OG0004956	APOSC_16710	SCHMD26121, SCHMD26587, SCHMD22027, SCHMD26122
OG0004960	APOSC_29061	SCHMD08535
OG0004961	APOSC_26647	SCHMD06846
OG0004962	APOSC_28035	SCHMD01501
OG0004963	APOSC_23225	SCHMD21217, SCHMD19336
OG0004963	APOSC_23226, APOSC_23224	SCHMD23165, SCHMD03796
OG0004964	APOSC_07483	SCHMD14552
OG0004965	APOSC_04589	SCHMD03325
OG0004971	APOSC_15530	SCHMD11504
OG0004972	APOSC_03315	SCHMD04428, SCHMD03056
OG0004975	APOSC_00051	SCHMD16508, SCHMD27886
OG0004976	APOSC_02810, APOSC_02811	SCHMD07971, SCHMD08301
OG0004977	APOSC_27347	SCHMD07667
OG0004979	APOSC_19053	SCHMD05958, SCHMD29649
OG0004980	APOSC_00410, APOSC_17279	SCHMD05222
OG0004981	APOSC_14915, APOSC_14913, APOSC_14914, APOSC_18267	SCHMD07697
OG0004982	APOSC_17165	SCHMD05427
OG0004985	APOSC_01917	SCHMD07642
OG0004986	APOSC_13892	SCHMD20757, SCHMD05474
OG0004988	APOSC_24816	SCHMD02346
OG0004989	APOSC_24768	SCHMD07783
OG0004999	APOSC_08150, APOSC_08151	SCHMD00583
OG0005000	APOSC_16709	SCHMD05303
OG0005002	APOSC_27158, APOSC_00962, APOSC_22570, APOSC_03522, APOSC_24213	SCHMD03211
OG0005003	APOSC_00926	SCHMD17130, SCHMD16608
OG0005005	APOSC_28568	SCHMD02232
OG0005006	APOSC_24900	SCHMD13689, SCHMD15401
OG0005007	APOSC_16161	SCHMD06268
OG0005009	APOSC_16548	SCHMD10866, SCHMD06406, SCHMD13004
OG0005010	APOSC_12362	SCHMD18938, SCHMD01965
OG0005013	APOSC_09516	SCHMD29249
OG0005014	APOSC_25977, APOSC_25978	SCHMD05034
OG0005015	APOSC_07779	SCHMD04974
OG0005038	APOSC_06759	SCHMD01410
OG0005040	APOSC_02779	SCHMD01329
OG0005044	APOSC_15901	SCHMD19810
OG0005045	APOSC_02896	SCHMD01798
OG0005046	APOSC_22224	SCHMD10754
OG0005047	APOSC_21980	SCHMD04128
OG0005048	APOSC_25102	SCHMD09382
OG0005050	APOSC_17043	SCHMD13569, SCHMD16601
OG0005053	APOSC_16666	SCHMD17693
OG0005054	APOSC_19601	SCHMD05128, SCHMD05129
OG0005057	APOSC_23872	SCHMD10227
OG0005059	APOSC_11327	SCHMD24138
OG0005062	APOSC_18529, APOSC_13838	SCHMD01700
OG0005064	APOSC_28259	SCHMD10553, SCHMD11876, SCHMD13247
OG0005067	APOSC_15854	SCHMD04281, SCHMD22789, SCHMD19756
OG0005071	APOSC_22085	SCHMD05145
OG0005072	APOSC_11349, APOSC_11348	SCHMD07382
OG0005073	APOSC_23801	SCHMD20560
OG0005076	APOSC_19994	SCHMD18341
OG0005079	APOSC_03107	SCHMD21782, SCHMD08270
OG0005081	APOSC_24378	SCHMD07968
OG0005082	APOSC_13235	SCHMD02376
OG0005082	APOSC_02384	SCHMD02375
OG0005083	APOSC_23187	SCHMD00808
OG0005084	APOSC_03696	SCHMD06621
OG0005086	APOSC_02666, APOSC_02667	SCHMD07135
OG0005087	APOSC_25593	SCHMD04210
OG0005088	APOSC_21936, APOSC_06901	SCHMD00106
OG0005089	APOSC_10837	SCHMD02522
OG0005090	APOSC_16737	SCHMD24306, SCHMD17983, SCHMD19241
OG0005092	APOSC_10413	SCHMD08070
OG0005095	APOSC_08299	SCHMD09142, SCHMD20356
OG0005096	APOSC_14882	SCHMD12701, SCHMD22213
OG0005098	APOSC_24237	SCHMD01756
OG0005100	APOSC_27305	SCHMD09835
OG0005105	APOSC_23692	SCHMD10932
OG0005106	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443, APOSC_08826	SCHMD05434
OG0005109	APOSC_20304	SCHMD29484
OG0005110	APOSC_08573	SCHMD02795
OG0005111	APOSC_22230, APOSC_23587	SCHMD15543, SCHMD03637
OG0005112	APOSC_24062, APOSC_04781	SCHMD09089, SCHMD05724, SCHMD27850
OG0005114	APOSC_00254	SCHMD29369
OG0005117	APOSC_15922	SCHMD21251
OG0005119	APOSC_22395	SCHMD25512
OG0005120	APOSC_14997, APOSC_24079	SCHMD08539
OG0005121	APOSC_02873	SCHMD08386
OG0005124	APOSC_11877	SCHMD19577
OG0005130	APOSC_22518	SCHMD26291, SCHMD12198
OG0005131	APOSC_00695	SCHMD03582, SCHMD03579, SCHMD03580
OG0005132	APOSC_07584	SCHMD06276
OG0005133	APOSC_07189	SCHMD21788, SCHMD12875, SCHMD16446, SCHMD00385
OG0005135	APOSC_22902	SCHMD01310
OG0005137	APOSC_06914	SCHMD07255, SCHMD05019, SCHMD05021, SCHMD06206
OG0005139	APOSC_20983	SCHMD04022
OG0005140	APOSC_15239	SCHMD10665
OG0005142	APOSC_03160	SCHMD05971
OG0005143	APOSC_28229	SCHMD12861, SCHMD10599
OG0005144	APOSC_23591	SCHMD07235
OG0005145	APOSC_03464	SCHMD04144
OG0005146	APOSC_08851	SCHMD29816
OG0005149	APOSC_11564	SCHMD06219
OG0005151	APOSC_05387	SCHMD28665, SCHMD29534
OG0005154	APOSC_06041	SCHMD00118
OG0005155	APOSC_02172	SCHMD06441
OG0005156	APOSC_19033	SCHMD09812
OG0005157	APOSC_20579	SCHMD08161
OG0005158	APOSC_16706	SCHMD06175, SCHMD03965
OG0005159	APOSC_28659	SCHMD27256, SCHMD08517
OG0005167	APOSC_28668, APOSC_15342	SCHMD11781, SCHMD10752
OG0005168	APOSC_23189	SCHMD04735
OG0005169	APOSC_18812	SCHMD15964, SCHMD17733
OG0005172	APOSC_10631	SCHMD00033
OG0005174	APOSC_22866	SCHMD00190
OG0005175	APOSC_04557	SCHMD19207, SCHMD24072, SCHMD23126
OG0005179	APOSC_17938	SCHMD10255
OG0005180	APOSC_27666	SCHMD24708, SCHMD24496, SCHMD07254
OG0005182	APOSC_08639	SCHMD09062
OG0005183	APOSC_02247	SCHMD09747
OG0005184	APOSC_08836	SCHMD11344, SCHMD27380
OG0005186	APOSC_26855	SCHMD29849
OG0005187	APOSC_22345	SCHMD09837
OG0005189	APOSC_25521	SCHMD17680, SCHMD17681
OG0005191	APOSC_15284	SCHMD28673, SCHMD08050
OG0005197	APOSC_27282	SCHMD20686, SCHMD21563, SCHMD19477, SCHMD25851
OG0005199	APOSC_06976	SCHMD14063, SCHMD09600
OG0005200	APOSC_02650	SCHMD16396
OG0005201	APOSC_25032	SCHMD23946
OG0005202	APOSC_15525	SCHMD22358, SCHMD11140, SCHMD01714, SCHMD03356
OG0005204	APOSC_11657	SCHMD03898
OG0005205	APOSC_12094	SCHMD05833
OG0005206	APOSC_25642, APOSC_25643, APOSC_08792	SCHMD05352
OG0005207	APOSC_08316, APOSC_08317	SCHMD02984
OG0005209	APOSC_18225	SCHMD22224, SCHMD09481
OG0005211	APOSC_09561	SCHMD16564, SCHMD09722
OG0005212	APOSC_02064, APOSC_26707	SCHMD21052, SCHMD21053, SCHMD20624
OG0005214	APOSC_16179	SCHMD22419
OG0005215	APOSC_21000, APOSC_21001	SCHMD19622
OG0005217	APOSC_12083	SCHMD01812
OG0005218	APOSC_25331	SCHMD04853
OG0005221	APOSC_04169	SCHMD22455
OG0005222	APOSC_09853, APOSC_18699	SCHMD02749
OG0005224	APOSC_01367	SCHMD00054, SCHMD12667, SCHMD14422
OG0005225	APOSC_13244	SCHMD12592, SCHMD13372
OG0005228	APOSC_05215, APOSC_05216	SCHMD07535
OG0005230	APOSC_24455	SCHMD02282
OG0005232	APOSC_04643	SCHMD28252, SCHMD08336
OG0005233	APOSC_01508	SCHMD02641
OG0005234	APOSC_18433, APOSC_18434	SCHMD15265
OG0005235	APOSC_02016	SCHMD00308
OG0005237	APOSC_01769	SCHMD13955, SCHMD13956
OG0005238	APOSC_20097	SCHMD01752, SCHMD04129
OG0005239	APOSC_01099, APOSC_27645	SCHMD19406
OG0005240	APOSC_18208	SCHMD07948
OG0005242	APOSC_07224, APOSC_28462, APOSC_07225	SCHMD03436
OG0005244	APOSC_04805, APOSC_04804	SCHMD12116
OG0005245	APOSC_22390	SCHMD18525
OG0005246	APOSC_19521	SCHMD05612
OG0005247	APOSC_00062	SCHMD07196
OG0005249	APOSC_08128	SCHMD11873
OG0005250	APOSC_23839	SCHMD25562
OG0005253	APOSC_27501	SCHMD08303
OG0005254	APOSC_19056	SCHMD11037
OG0005256	APOSC_17187, APOSC_17188	SCHMD06861, SCHMD25416, SCHMD22989
OG0005257	APOSC_14047	SCHMD16491, SCHMD16492, SCHMD16490
OG0005259	APOSC_17384	SCHMD00463
OG0005261	APOSC_05476	SCHMD17094, SCHMD16953
OG0005262	APOSC_23044	SCHMD09724, SCHMD09723
OG0005263	APOSC_28858, APOSC_28859	SCHMD15025
OG0005264	APOSC_07360, APOSC_21606	SCHMD21690
OG0005267	APOSC_21073	SCHMD05485, SCHMD21413
OG0005268	APOSC_08152	SCHMD03385
OG0005269	APOSC_17989	SCHMD02017
OG0005270	APOSC_04302	SCHMD22449
OG0005270	APOSC_25656	SCHMD06643
OG0005273	APOSC_26791, APOSC_17309	SCHMD04729
OG0005274	APOSC_19467	SCHMD14072
OG0005275	APOSC_26865	SCHMD11538, SCHMD09516, SCHMD09517
OG0005276	APOSC_24211, APOSC_24210, APOSC_28713, APOSC_24209, APOSC_04404	SCHMD12186
OG0005279	APOSC_15390	SCHMD21196, SCHMD21859
OG0005280	APOSC_23326, APOSC_25898	SCHMD05321, SCHMD08421
OG0005281	APOSC_14340, APOSC_10918	SCHMD01191
OG0005285	APOSC_00649	SCHMD04425
OG0005286	APOSC_10965	SCHMD06916
OG0005287	APOSC_09794	SCHMD00449
OG0005288	APOSC_12365	SCHMD14045, SCHMD19865, SCHMD28895
OG0005289	APOSC_04681, APOSC_00709, APOSC_14321	SCHMD11517, SCHMD17216
OG0005290	APOSC_26456, APOSC_26457	SCHMD16170, SCHMD29465
OG0005291	APOSC_22752	SCHMD04594
OG0005292	APOSC_15515	SCHMD02918
OG0005293	APOSC_19487	SCHMD14041
OG0005294	APOSC_10411	SCHMD09577
OG0005297	APOSC_08638	SCHMD29786
OG0005298	APOSC_28447	SCHMD16478, SCHMD05913
OG0005300	APOSC_06284	SCHMD22874
OG0005301	APOSC_10500	SCHMD28343, SCHMD24349, SCHMD27045
OG0005303	APOSC_26348	SCHMD07747
OG0005304	APOSC_03952	SCHMD22010, SCHMD29240, SCHMD26778, SCHMD29331
OG0005304	APOSC_12735	SCHMD18268, SCHMD22012
OG0005305	APOSC_19827	SCHMD25033
OG0005310	APOSC_08001	SCHMD05781, SCHMD04067
OG0005312	APOSC_18279	SCHMD13402
OG0005313	APOSC_11639	SCHMD21501, SCHMD22614
OG0005314	APOSC_00909	SCHMD13878
OG0005315	APOSC_01239, APOSC_14458	SCHMD15422, SCHMD12090
OG0005316	APOSC_02719	SCHMD03895, SCHMD05450, SCHMD18694, SCHMD21757, SCHMD25791, SCHMD18477, SCHMD16578
OG0005317	APOSC_06639, APOSC_10096	SCHMD24584, SCHMD06634
OG0005318	APOSC_15034	SCHMD08168
OG0005319	APOSC_01868, APOSC_01867	SCHMD01713
OG0005320	APOSC_27879	SCHMD14717, SCHMD25664, SCHMD28103, SCHMD15884
OG0005321	APOSC_28111	SCHMD07438
OG0005323	APOSC_15229	SCHMD20703
OG0005325	APOSC_14994	SCHMD07836
OG0005326	APOSC_16865, APOSC_16866	SCHMD00873
OG0005328	APOSC_27286	SCHMD12840
OG0005359	APOSC_15626, APOSC_15627	SCHMD19907
OG0005360	APOSC_11549	SCHMD13883
OG0005361	APOSC_24341	SCHMD25477, SCHMD23893
OG0005362	APOSC_05386	SCHMD16181
OG0005365	APOSC_23013	SCHMD03138
OG0005366	APOSC_18159, APOSC_18158	SCHMD02625
OG0005370	APOSC_19516, APOSC_19517	SCHMD11713
OG0005371	APOSC_04544	SCHMD13317
OG0005372	APOSC_06206	SCHMD05505
OG0005373	APOSC_24282	SCHMD28221
OG0005373	APOSC_23094	SCHMD29451, SCHMD28166
OG0005374	APOSC_13436	SCHMD27055
OG0005375	APOSC_15874	SCHMD23930, SCHMD07733
OG0005378	APOSC_25053	SCHMD25676, SCHMD25677, SCHMD12112
OG0005379	APOSC_12666	SCHMD03111
OG0005381	APOSC_26666	SCHMD10710
OG0005383	APOSC_18635	SCHMD03478
OG0005385	APOSC_27204	SCHMD05272
OG0005386	APOSC_20621	SCHMD16075
OG0005388	APOSC_04968, APOSC_04967	SCHMD22965, SCHMD17417, SCHMD16679, SCHMD13426
OG0005389	APOSC_04842	SCHMD24422, SCHMD26623
OG0005390	APOSC_26686	SCHMD07965
OG0005394	APOSC_20423	SCHMD09419, SCHMD10527
OG0005395	APOSC_01572, APOSC_01573	SCHMD07024
OG0005396	APOSC_19850	SCHMD28360, SCHMD11764, SCHMD09312
OG0005400	APOSC_12333	SCHMD06513
OG0005402	APOSC_05157	SCHMD01184
OG0005403	APOSC_22572	SCHMD27451, SCHMD20254
OG0005404	APOSC_28890, APOSC_28889	SCHMD02921
OG0005406	APOSC_01761	SCHMD01895, SCHMD10279
OG0005407	APOSC_00555	SCHMD05574
OG0005409	APOSC_19973	SCHMD03070
OG0005410	APOSC_21052	SCHMD11409
OG0005413	APOSC_00881	SCHMD03567
OG0005413	APOSC_09988	SCHMD28875, SCHMD29522
OG0005415	APOSC_10902	SCHMD07610
OG0005417	APOSC_26063	SCHMD00898
OG0005419	APOSC_25809	SCHMD17988, SCHMD03421, SCHMD03423, SCHMD11254
OG0005422	APOSC_15411	SCHMD11485
OG0005423	APOSC_19064	SCHMD05183
OG0005427	APOSC_02382	SCHMD06342
OG0005430	APOSC_00253, APOSC_02038, APOSC_17625, APOSC_17624	SCHMD03862
OG0005431	APOSC_09836	SCHMD19048
OG0005432	APOSC_00828, APOSC_00829	SCHMD12333, SCHMD11358
OG0005433	APOSC_02868, APOSC_19406	SCHMD02774
OG0005434	APOSC_05369	SCHMD10947
OG0005435	APOSC_05679	SCHMD14136
OG0005436	APOSC_12964	SCHMD06865
OG0005437	APOSC_22987	SCHMD23677, SCHMD26948
OG0005439	APOSC_07393	SCHMD12556
OG0005440	APOSC_14558	SCHMD22467, SCHMD20169
OG0005441	APOSC_26150, APOSC_26149	SCHMD15407
OG0005442	APOSC_29096	SCHMD20068
OG0005444	APOSC_21406	SCHMD01490, SCHMD12620
OG0005445	APOSC_15586	SCHMD12973, SCHMD27880
OG0005446	APOSC_24089	SCHMD03912, SCHMD04431
OG0005448	APOSC_13808	SCHMD08499
OG0005449	APOSC_13711	SCHMD27768, SCHMD25656, SCHMD14880, SCHMD28697
