Orthogroup	APOSC_ok	BRAFL
OG0003343	APOSC_10154	bflo_21197
OG0003344	APOSC_02014, APOSC_02015	bflo_06379
OG0003347	APOSC_20227	bflo_18875
OG0003348	APOSC_25980	bflo_01497
OG0003349	APOSC_12458	bflo_08162
OG0003351	APOSC_10926	bflo_11662
OG0003351	APOSC_13359	bflo_18448
OG0003352	APOSC_05072	bflo_26474, bflo_26477, bflo_08957
OG0003353	APOSC_04886, APOSC_04887	bflo_11091
OG0003354	APOSC_02148	bflo_00257
OG0003355	APOSC_23132	bflo_07915
OG0003356	APOSC_06969	bflo_13961
OG0003357	APOSC_19085, APOSC_00799, APOSC_00798, APOSC_00797, APOSC_00800, APOSC_17048	bflo_10674
OG0003358	APOSC_16536	bflo_11374
OG0003359	APOSC_26597, APOSC_26598	bflo_09270
OG0003360	APOSC_10952, APOSC_10953	bflo_08028
OG0003361	APOSC_00516, APOSC_06798	bflo_21492
OG0003363	APOSC_23809	bflo_19624
OG0003364	APOSC_20943, APOSC_20944	bflo_03561
OG0003366	APOSC_22846	bflo_23663
OG0003367	APOSC_08856	bflo_03392, bflo_03276, bflo_03820, bflo_16550, bflo_25315
OG0003368	APOSC_23104	bflo_08973
OG0003369	APOSC_17312	bflo_08608
OG0003370	APOSC_27440	bflo_05182
OG0003371	APOSC_19267	bflo_14039
OG0003372	APOSC_25151	bflo_25213
OG0003373	APOSC_10165, APOSC_15730	bflo_04729
OG0003374	APOSC_04421	bflo_01562
OG0003375	APOSC_12301, APOSC_12302, APOSC_16084	bflo_05681
OG0003376	APOSC_26385	bflo_05753
OG0003377	APOSC_06534	bflo_09240, bflo_09241
OG0003378	APOSC_14216	bflo_09811
OG0003379	APOSC_15500	bflo_01579
OG0003380	APOSC_06475	bflo_20421
OG0003381	APOSC_25031	bflo_09923
OG0003382	APOSC_14019	bflo_03233
OG0003383	APOSC_25016	bflo_00169
OG0003384	APOSC_09692	bflo_10672
OG0003386	APOSC_04892	bflo_24755
OG0003387	APOSC_15335	bflo_20271, bflo_20266
OG0003388	APOSC_18890	bflo_08160
OG0003391	APOSC_07433	bflo_11495
OG0003392	APOSC_15035, APOSC_15037, APOSC_15038, APOSC_15036	bflo_04347
OG0003393	APOSC_04031, APOSC_10149, APOSC_01176, APOSC_01177	bflo_04808
OG0003393	APOSC_16479	bflo_04806
OG0003394	APOSC_04303	bflo_00632
OG0003396	APOSC_01679	bflo_03372
OG0003419	APOSC_24829	bflo_19082
OG0003420	APOSC_19215	bflo_16824
OG0003421	APOSC_20464	bflo_14823
OG0003422	APOSC_08655	bflo_15120
OG0003424	APOSC_23765	bflo_22975
OG0003425	APOSC_20861	bflo_06597
OG0003426	APOSC_14543, APOSC_14542	bflo_17220
OG0003428	APOSC_11400	bflo_15063
OG0003429	APOSC_26522, APOSC_02739, APOSC_15613, APOSC_04157, APOSC_08528, APOSC_02740, APOSC_17184, APOSC_08273	bflo_03695
OG0003430	APOSC_02277	bflo_10656
OG0003431	APOSC_05302	bflo_18771
OG0003432	APOSC_04068	bflo_01885
OG0003433	APOSC_10843	bflo_22519
OG0003434	APOSC_08572	bflo_00872
OG0003435	APOSC_16233	bflo_21768
OG0003437	APOSC_08994, APOSC_23604	bflo_23416
OG0003438	APOSC_02097	bflo_20074
OG0003438	APOSC_05075	bflo_20077
OG0003441	APOSC_05349	bflo_12321
OG0003443	APOSC_21858	bflo_23995
OG0003444	APOSC_27190, APOSC_27191	bflo_03457
OG0003447	APOSC_14224	bflo_11633
OG0003448	APOSC_12959, APOSC_12960	bflo_13876
OG0003449	APOSC_17548	bflo_22898
OG0003450	APOSC_01467	bflo_14312
OG0003451	APOSC_14787	bflo_17722
OG0003452	APOSC_23506	bflo_09208
OG0003453	APOSC_24552, APOSC_24553, APOSC_04336	bflo_09284
OG0003454	APOSC_03485	bflo_18619
OG0003455	APOSC_04973	bflo_03202, bflo_03230
OG0003456	APOSC_10391	bflo_23918
OG0003457	APOSC_25499	bflo_01506
OG0003458	APOSC_17177	bflo_05669
OG0003459	APOSC_19131	bflo_13470
OG0003460	APOSC_09556	bflo_16240
OG0003462	APOSC_12605	bflo_15758
OG0003463	APOSC_13277	bflo_24804
OG0003464	APOSC_02590	bflo_22976
OG0003465	APOSC_17657	bflo_16970
OG0003466	APOSC_05316, APOSC_03599	bflo_09344
OG0003467	APOSC_08484, APOSC_08485	bflo_12624
OG0003468	APOSC_06032	bflo_18674
OG0003469	APOSC_07978, APOSC_07979	bflo_12756
OG0003470	APOSC_06657	bflo_06693
OG0003471	APOSC_19480, APOSC_19479	bflo_23271
OG0003472	APOSC_28983	bflo_14735
OG0003473	APOSC_09713	bflo_23011
OG0003474	APOSC_21466	bflo_01167
OG0003475	APOSC_12044	bflo_17402
OG0003476	APOSC_18426, APOSC_18425	bflo_10013
OG0003477	APOSC_28136, APOSC_28137	bflo_05188
OG0003478	APOSC_06956	bflo_05169
OG0003479	APOSC_11579	bflo_11660
OG0003480	APOSC_22791, APOSC_22792	bflo_13731
OG0003481	APOSC_05224	bflo_15888
OG0003482	APOSC_05017	bflo_09842
OG0003483	APOSC_24644	bflo_15095
OG0003484	APOSC_13180	bflo_08356
OG0003486	APOSC_15150	bflo_20523
OG0003487	APOSC_24508	bflo_10772
OG0003488	APOSC_07632	bflo_05906
OG0003489	APOSC_01163	bflo_02309
OG0003491	APOSC_27592	bflo_22547
OG0003492	APOSC_12490	bflo_06984
OG0003495	APOSC_13435	bflo_06400
OG0003496	APOSC_16107	bflo_14755
OG0003496	APOSC_17155	bflo_14596
OG0003497	APOSC_06959	bflo_06218
OG0003498	APOSC_07920	bflo_01724
OG0003499	APOSC_23653	bflo_23661
OG0003500	APOSC_22294, APOSC_22295	bflo_07514
OG0003501	APOSC_23234	bflo_25164
OG0003502	APOSC_18703	bflo_20275
OG0003503	APOSC_02298	bflo_23296
OG0003504	APOSC_12706	bflo_23302
OG0003505	APOSC_27791	bflo_12682
OG0003506	APOSC_20588, APOSC_20589	bflo_15168
OG0003507	APOSC_14632	bflo_26224
OG0003508	APOSC_16687	bflo_14628
OG0003509	APOSC_01600	bflo_24353
OG0003511	APOSC_17361	bflo_06537
OG0003512	APOSC_18044	bflo_21139, bflo_21138
OG0003513	APOSC_23790	bflo_18565
OG0003514	APOSC_25842	bflo_10920
OG0003515	APOSC_28363	bflo_14188
OG0003516	APOSC_07258	bflo_10550
OG0003517	APOSC_08762	bflo_03023
OG0003518	APOSC_13189	bflo_25746
OG0003519	APOSC_26019, APOSC_26017, APOSC_26018	bflo_18795
OG0003520	APOSC_27298, APOSC_09597	bflo_10704
OG0003521	APOSC_19758	bflo_17952
OG0003522	APOSC_15737	bflo_23156
OG0003523	APOSC_24946, APOSC_24945	bflo_24396
OG0003524	APOSC_25697	bflo_24392
OG0003525	APOSC_00186	bflo_07153
OG0003525	APOSC_13006	bflo_07154
OG0003526	APOSC_03620	bflo_05929
OG0003528	APOSC_25058	bflo_17528
OG0003529	APOSC_00775, APOSC_00776	bflo_18877
OG0003530	APOSC_01811	bflo_14037, bflo_14178
OG0003531	APOSC_06749	bflo_24099
OG0003532	APOSC_12900, APOSC_12899, APOSC_18857, APOSC_05700	bflo_09668
OG0003533	APOSC_20660	bflo_12390
OG0003534	APOSC_16413	bflo_22240, bflo_22294, bflo_18361
OG0003535	APOSC_27157	bflo_09980
OG0003536	APOSC_10287	bflo_06440
OG0003537	APOSC_25691, APOSC_25690, APOSC_25688, APOSC_25689	bflo_09395
OG0003538	APOSC_12153	bflo_15185
OG0003539	APOSC_28124, APOSC_28123	bflo_11094
OG0003540	APOSC_04776, APOSC_04777	bflo_14295
OG0003542	APOSC_25446	bflo_23060
OG0003543	APOSC_20594	bflo_03236
OG0003544	APOSC_15667	bflo_07217
OG0003545	APOSC_01423	bflo_23382
OG0003546	APOSC_23945	bflo_16201
OG0003547	APOSC_28667, APOSC_28666	bflo_10227
OG0003548	APOSC_05144	bflo_09354
OG0003549	APOSC_15888	bflo_18405
OG0003550	APOSC_23937	bflo_00232
OG0003551	APOSC_24999	bflo_25362
OG0003552	APOSC_13079	bflo_16108
OG0003553	APOSC_25557	bflo_08891
OG0003554	APOSC_07264	bflo_10753
OG0003556	APOSC_16589	bflo_06642
OG0003557	APOSC_02465	bflo_15889
OG0003558	APOSC_07078	bflo_04064
OG0003560	APOSC_23803	bflo_11890
OG0003561	APOSC_05634, APOSC_05633	bflo_04334
OG0003562	APOSC_04504	bflo_01200
OG0003563	APOSC_21769	bflo_23836
OG0003564	APOSC_26128	bflo_09292
OG0003565	APOSC_05654	bflo_25721
OG0003566	APOSC_14118	bflo_03002
OG0003567	APOSC_27651	bflo_04792
OG0003568	APOSC_24669	bflo_20229
OG0003569	APOSC_26818	bflo_11253
OG0003570	APOSC_11684	bflo_26249
OG0003571	APOSC_19334	bflo_05241
OG0003572	APOSC_10707, APOSC_10706	bflo_24403
OG0003573	APOSC_22721	bflo_20068
OG0003576	APOSC_06059	bflo_13166
OG0003577	APOSC_13313	bflo_00343
OG0003578	APOSC_25298, APOSC_25297, APOSC_25299	bflo_20566, bflo_14712
OG0003579	APOSC_20893	bflo_07074
OG0003582	APOSC_10258	bflo_10944
OG0003597	APOSC_28836	bflo_10323
OG0003598	APOSC_04757	bflo_16711
OG0003599	APOSC_02977	bflo_06072
OG0003600	APOSC_08059	bflo_13340
OG0003601	APOSC_25575, APOSC_25576	bflo_19194, bflo_18911
OG0003603	APOSC_26660	bflo_23649
OG0003604	APOSC_19879	bflo_20404
OG0003607	APOSC_08230	bflo_05933
OG0003608	APOSC_20138	bflo_15932
OG0003610	APOSC_06489	bflo_01164
OG0003611	APOSC_27392	bflo_09170
OG0003613	APOSC_02881	bflo_12262
OG0003615	APOSC_11360	bflo_26275
OG0003616	APOSC_26238	bflo_11097
OG0003618	APOSC_27107	bflo_01473
OG0003619	APOSC_04035, APOSC_04036	bflo_14248
OG0003620	APOSC_04440	bflo_25025
OG0003621	APOSC_23124, APOSC_23123	bflo_04483, bflo_26752
OG0003622	APOSC_16583	bflo_11800
OG0003623	APOSC_05900	bflo_10738
OG0003625	APOSC_21607	bflo_09142, bflo_01124, bflo_01123, bflo_18218, bflo_17455, bflo_17909, bflo_01122, bflo_01337, bflo_01126, bflo_01671
OG0003626	APOSC_07159	bflo_02389
OG0003627	APOSC_10236	bflo_21960
OG0003628	APOSC_05325, APOSC_09088, APOSC_05324	bflo_05874
OG0003629	APOSC_26137	bflo_22183
OG0003630	APOSC_17756, APOSC_17755, APOSC_17757	bflo_20004
OG0003631	APOSC_17097	bflo_23468
OG0003632	APOSC_29018, APOSC_16472	bflo_03937
OG0003634	APOSC_17799	bflo_24973
OG0003635	APOSC_01899, APOSC_01900	bflo_07120
OG0003635	APOSC_21380	bflo_14711
OG0003636	APOSC_19330	bflo_07722
OG0003638	APOSC_04672	bflo_17869
OG0003639	APOSC_03331	bflo_21388, bflo_21692
OG0003640	APOSC_20632	bflo_26670, bflo_02410
OG0003641	APOSC_28507	bflo_13272
OG0003642	APOSC_21992	bflo_04341
OG0003643	APOSC_14666, APOSC_10990, APOSC_10989	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044
OG0003644	APOSC_13766	bflo_16458
OG0003645	APOSC_17297	bflo_14727
OG0003647	APOSC_13796	bflo_06536
OG0003648	APOSC_26289	bflo_22126
OG0003649	APOSC_04280, APOSC_04281	bflo_06468
OG0003650	APOSC_01121, APOSC_01120	bflo_21715
OG0003651	APOSC_22893	bflo_01723
OG0003652	APOSC_11361	bflo_17868
OG0003653	APOSC_06361	bflo_13101
OG0003654	APOSC_10366	bflo_05910
OG0003655	APOSC_11993	bflo_17616
OG0003656	APOSC_18739	bflo_08293
OG0003657	APOSC_24280	bflo_00252
OG0003658	APOSC_03798	bflo_00698
OG0003659	APOSC_18860	bflo_02419
OG0003660	APOSC_09904, APOSC_09903	bflo_07809
OG0003661	APOSC_25047, APOSC_25048	bflo_26559
OG0003662	APOSC_21598	bflo_10412
OG0003663	APOSC_10877	bflo_07065
OG0003664	APOSC_08966	bflo_23489
OG0003665	APOSC_04754, APOSC_25726	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347
OG0003666	APOSC_05812	bflo_11627, bflo_27012
OG0003668	APOSC_25254	bflo_06147
OG0003669	APOSC_15477	bflo_25341
OG0003670	APOSC_14529	bflo_05026
OG0003671	APOSC_08142	bflo_09735
OG0003672	APOSC_19065	bflo_23403
OG0003674	APOSC_28516, APOSC_28518	bflo_23396
OG0003675	APOSC_28034	bflo_02379
OG0003676	APOSC_19440	bflo_04781, bflo_04777
OG0003677	APOSC_09551	bflo_19132
OG0003678	APOSC_24849	bflo_25551
OG0003679	APOSC_05717	bflo_02036, bflo_13294
OG0003680	APOSC_16106	bflo_01532
OG0003681	APOSC_15622, APOSC_06679	bflo_03957
OG0003682	APOSC_08734, APOSC_08733	bflo_07489
OG0003683	APOSC_17206	bflo_20104
OG0003684	APOSC_26190	bflo_13833
OG0003685	APOSC_09627	bflo_07993
OG0003686	APOSC_08575	bflo_12834
OG0003687	APOSC_02961	bflo_19027
OG0003688	APOSC_12988, APOSC_12989	bflo_24589
OG0003689	APOSC_14402	bflo_19565
OG0003690	APOSC_12760	bflo_13292
OG0003691	APOSC_18065, APOSC_08084	bflo_14352
OG0003691	APOSC_08085	bflo_03283
OG0003692	APOSC_29035	bflo_09441
OG0003693	APOSC_02780	bflo_11485
OG0003694	APOSC_22584, APOSC_22583	bflo_07368
OG0003695	APOSC_04824	bflo_16279
OG0003696	APOSC_01727	bflo_11319
OG0003697	APOSC_19087	bflo_23717
OG0003698	APOSC_02793	bflo_10629
OG0003699	APOSC_11615	bflo_03400
OG0003700	APOSC_13023	bflo_22951
OG0003701	APOSC_12893	bflo_01336
OG0003702	APOSC_17129	bflo_11082
OG0003703	APOSC_27805	bflo_03241
OG0003704	APOSC_20184	bflo_06360
OG0003705	APOSC_05948	bflo_01256
OG0003706	APOSC_20014	bflo_15874
OG0003707	APOSC_05582, APOSC_05581	bflo_06702
OG0003708	APOSC_15736	bflo_17394
OG0003709	APOSC_15334, APOSC_13159, APOSC_12769	bflo_13931
OG0003710	APOSC_14492, APOSC_14493	bflo_18086
OG0003711	APOSC_11492	bflo_12884
OG0003712	APOSC_02385	bflo_23878
OG0003713	APOSC_27942	bflo_02056
OG0003714	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371	bflo_24976, bflo_27475
OG0003716	APOSC_21311	bflo_24004
OG0003717	APOSC_07881	bflo_01566
OG0003718	APOSC_00053	bflo_02164
OG0003719	APOSC_22019	bflo_04239
OG0003720	APOSC_08724	bflo_16565
OG0003721	APOSC_17333	bflo_09733
OG0003722	APOSC_05010	bflo_16670
OG0003723	APOSC_19853, APOSC_16823	bflo_04881
OG0003724	APOSC_21114	bflo_24348
OG0003725	APOSC_21258	bflo_25497
OG0003726	APOSC_23965, APOSC_27271	bflo_25423, bflo_06344
OG0003727	APOSC_07996	bflo_07862
OG0003728	APOSC_04359	bflo_16366
OG0003729	APOSC_17222	bflo_02888
OG0003730	APOSC_26661	bflo_09786
OG0003731	APOSC_22671	bflo_09228
OG0003732	APOSC_11995, APOSC_09876	bflo_21803
OG0003733	APOSC_16729	bflo_25583
OG0003734	APOSC_26658, APOSC_13258, APOSC_04893	bflo_15650
OG0003735	APOSC_04977, APOSC_04976, APOSC_04975	bflo_17363
OG0003736	APOSC_13821	bflo_12719
OG0003737	APOSC_02922	bflo_15994
OG0003738	APOSC_26676	bflo_23509
OG0003739	APOSC_28370	bflo_04782, bflo_26767
OG0003740	APOSC_24391, APOSC_10911, APOSC_12585, APOSC_18389, APOSC_07561, APOSC_08481, APOSC_07560, APOSC_10879, APOSC_15112	bflo_09974
OG0003741	APOSC_01091, APOSC_01092	bflo_10194
OG0003742	APOSC_22045	bflo_00933
OG0003743	APOSC_27109	bflo_17350
OG0003744	APOSC_22292, APOSC_22293	bflo_11052
OG0003745	APOSC_14669, APOSC_14668	bflo_13758, bflo_07859
OG0003746	APOSC_24125	bflo_18735
OG0003747	APOSC_04812	bflo_06649
OG0003748	APOSC_18301, APOSC_24509	bflo_12393
OG0003749	APOSC_00198	bflo_09949, bflo_09953
OG0003750	APOSC_11143	bflo_14314
OG0003751	APOSC_05399	bflo_08903, bflo_02875
OG0003752	APOSC_24363	bflo_09978
OG0003753	APOSC_21092, APOSC_19186	bflo_22685
OG0003754	APOSC_02725	bflo_10581
OG0003755	APOSC_08866	bflo_20955
OG0003756	APOSC_14136, APOSC_14135	bflo_13745
OG0003757	APOSC_05657, APOSC_05656	bflo_05823
OG0003759	APOSC_17081	bflo_25051
OG0003760	APOSC_20897	bflo_06355
OG0003761	APOSC_03791, APOSC_03790	bflo_07994
OG0003762	APOSC_05839	bflo_23845
OG0003764	APOSC_01401	bflo_23348
OG0003767	APOSC_23704, APOSC_02560	bflo_13723, bflo_13725, bflo_13724
OG0003768	APOSC_28826	bflo_14840
OG0003769	APOSC_02783, APOSC_02782	bflo_13838
OG0003770	APOSC_13841	bflo_14290
OG0003771	APOSC_21005	bflo_23473
OG0003773	APOSC_22519	bflo_23068
OG0003776	APOSC_27686, APOSC_02987, APOSC_01377	bflo_19353
OG0003777	APOSC_05890	bflo_05355
OG0003778	APOSC_25204	bflo_03437
OG0003779	APOSC_23333, APOSC_23332	bflo_10120
OG0003795	APOSC_01022	bflo_11372
OG0003798	APOSC_08296	bflo_17437
OG0003803	APOSC_17027	bflo_25196
OG0003805	APOSC_15953	bflo_17374, bflo_10826, bflo_21162
OG0003806	APOSC_10907, APOSC_13794, APOSC_10906	bflo_23190, bflo_00688
OG0003807	APOSC_00860, APOSC_00859	bflo_23696
OG0003808	APOSC_06171, APOSC_06172	bflo_01527
OG0003809	APOSC_19356	bflo_07420
OG0003810	APOSC_24542	bflo_15440
OG0003811	APOSC_28788, APOSC_28789	bflo_14145
OG0003812	APOSC_18903	bflo_24338
OG0003813	APOSC_14390	bflo_08536
OG0003815	APOSC_20818	bflo_18600
OG0003816	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862	bflo_07647, bflo_07324
OG0003818	APOSC_12257	bflo_26938, bflo_10045
OG0003820	APOSC_23379	bflo_03485
OG0003821	APOSC_20352	bflo_11241
OG0003822	APOSC_15735	bflo_19813, bflo_19570
OG0003823	APOSC_21830	bflo_01062
OG0003824	APOSC_04795, APOSC_04794	bflo_01655
OG0003825	APOSC_18536	bflo_06191
OG0003826	APOSC_17419	bflo_20813
OG0003827	APOSC_07833	bflo_26098, bflo_25484, bflo_25483, bflo_26097
OG0003828	APOSC_14010	bflo_16758
OG0003829	APOSC_19129	bflo_16298
OG0003830	APOSC_12451	bflo_17896
OG0003831	APOSC_04801, APOSC_16984, APOSC_00627, APOSC_18338, APOSC_25951, APOSC_17003	bflo_15015
OG0003832	APOSC_12737	bflo_11645
OG0003833	APOSC_14015, APOSC_26614	bflo_15287
OG0003834	APOSC_25052	bflo_13313
OG0003835	APOSC_09274	bflo_01951
OG0003836	APOSC_03836	bflo_14104
OG0003837	APOSC_12128	bflo_04359
OG0003838	APOSC_00842	bflo_14249
OG0003839	APOSC_26720	bflo_15827
OG0003840	APOSC_03583	bflo_06986
OG0003841	APOSC_15694	bflo_04276
OG0003842	APOSC_04752, APOSC_04753	bflo_26499
OG0003843	APOSC_07122	bflo_13315
OG0003844	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569	bflo_05707
OG0003845	APOSC_23847	bflo_20330
OG0003846	APOSC_01229	bflo_08816
OG0003847	APOSC_00975	bflo_16688
OG0003848	APOSC_12433	bflo_27156, bflo_15576
OG0003849	APOSC_02184	bflo_06550, bflo_06870
OG0003850	APOSC_06463	bflo_11358
OG0003851	APOSC_27756	bflo_00750
OG0003852	APOSC_27352	bflo_07596
OG0003853	APOSC_04073	bflo_21440
OG0003854	APOSC_14713	bflo_02025
OG0003855	APOSC_03654	bflo_01488
OG0003857	APOSC_04358	bflo_23884
OG0003858	APOSC_25588	bflo_16889
OG0003859	APOSC_10642, APOSC_21993	bflo_01769
OG0003861	APOSC_21656	bflo_18325
OG0003862	APOSC_08543	bflo_18081
OG0003863	APOSC_19667	bflo_08746
OG0003864	APOSC_02644, APOSC_02643	bflo_17590
OG0003865	APOSC_28988	bflo_02430
OG0003866	APOSC_22466	bflo_18467, bflo_18468
OG0003867	APOSC_04424	bflo_24398
OG0003868	APOSC_27663	bflo_15648
OG0003869	APOSC_00347, APOSC_00348	bflo_18781
OG0003870	APOSC_17219	bflo_10490
OG0003872	APOSC_02701	bflo_16387
OG0003874	APOSC_04239	bflo_06454
OG0003876	APOSC_09137	bflo_25231
OG0003877	APOSC_00794, APOSC_00795, APOSC_00278	bflo_22483
OG0003878	APOSC_09689	bflo_11907
OG0003879	APOSC_26925	bflo_01976
OG0003880	APOSC_22538	bflo_21721
OG0003881	APOSC_23136	bflo_12239
OG0003882	APOSC_23637	bflo_12728
OG0003883	APOSC_26942	bflo_09030
OG0003884	APOSC_05090	bflo_08247
OG0003885	APOSC_18039	bflo_05699
OG0003886	APOSC_23174	bflo_02594
OG0003887	APOSC_03357	bflo_07640
OG0003888	APOSC_24599	bflo_17272
OG0003889	APOSC_27027	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060
OG0003890	APOSC_28156	bflo_14828, bflo_10736
OG0003892	APOSC_27794, APOSC_27793	bflo_11576
OG0003893	APOSC_23559	bflo_18061
OG0003894	APOSC_10489, APOSC_10490	bflo_15776
OG0003895	APOSC_12472	bflo_22849
OG0003896	APOSC_25208	bflo_23104
OG0003897	APOSC_21763	bflo_24684
OG0003898	APOSC_19432	bflo_21662
OG0003899	APOSC_22343	bflo_04991
OG0003900	APOSC_04165	bflo_22302
OG0003901	APOSC_21632	bflo_25007
OG0003903	APOSC_19999	bflo_17448
OG0003904	APOSC_15257	bflo_08053
OG0003906	APOSC_08587	bflo_04877
OG0003910	APOSC_21565	bflo_17784
OG0003911	APOSC_27900, APOSC_05120	bflo_01450
OG0003912	APOSC_15763, APOSC_28939	bflo_13927
OG0003913	APOSC_05119	bflo_25822
OG0003914	APOSC_04314	bflo_07842
OG0003915	APOSC_24329, APOSC_24330	bflo_22605
OG0003916	APOSC_10822	bflo_12715
OG0003917	APOSC_06187	bflo_14511
OG0003918	APOSC_02265	bflo_07118
OG0003920	APOSC_10746	bflo_17349
OG0003921	APOSC_12515, APOSC_12516	bflo_01051
OG0003922	APOSC_11194, APOSC_28594	bflo_24628, bflo_03949
OG0003923	APOSC_27950	bflo_18828
OG0003925	APOSC_07611	bflo_24965
OG0003926	APOSC_26826	bflo_24571
OG0003927	APOSC_22644	bflo_21017, bflo_21016
OG0003928	APOSC_02544	bflo_13839
OG0003929	APOSC_06476	bflo_07561, bflo_05243
OG0003930	APOSC_13770, APOSC_13771	bflo_03015
OG0003931	APOSC_13164, APOSC_13163, APOSC_13162	bflo_23064
OG0003932	APOSC_27565, APOSC_27566	bflo_06821
OG0003932	APOSC_06227	bflo_15910
OG0003933	APOSC_18503	bflo_12445
OG0003935	APOSC_16375, APOSC_10688	bflo_09457, bflo_07075, bflo_19441
OG0003936	APOSC_20913, APOSC_20914	bflo_12653
OG0003937	APOSC_15204	bflo_09216
OG0003938	APOSC_18586, APOSC_24798, APOSC_19288, APOSC_22355, APOSC_08270, APOSC_24799	bflo_17513
OG0003939	APOSC_20627	bflo_25332
OG0003940	APOSC_29077	bflo_12482
OG0003942	APOSC_06273	bflo_17261
OG0003943	APOSC_15785	bflo_06013, bflo_05488
OG0003944	APOSC_04799	bflo_17891
OG0003945	APOSC_03054	bflo_23336
OG0003946	APOSC_04056	bflo_08890
OG0003947	APOSC_09900	bflo_10038, bflo_26937
OG0003948	APOSC_20663	bflo_21792
OG0003949	APOSC_07284	bflo_04795, bflo_20040, bflo_04980
OG0003950	APOSC_26776	bflo_04796
OG0003951	APOSC_02492	bflo_10924
OG0003952	APOSC_20700	bflo_03025
OG0003953	APOSC_22656	bflo_14350
OG0003954	APOSC_02411, APOSC_02412, APOSC_02413	bflo_06529
OG0003955	APOSC_20455	bflo_15067
OG0003956	APOSC_19023	bflo_25554
OG0003957	APOSC_24926	bflo_12685
OG0003958	APOSC_22790	bflo_07451
OG0003959	APOSC_17473	bflo_16654
OG0003960	APOSC_21636, APOSC_27152	bflo_03368
OG0003961	APOSC_08944, APOSC_01415, APOSC_09465	bflo_01052
OG0003962	APOSC_06351	bflo_14558
OG0003964	APOSC_27857	bflo_16381
OG0003964	APOSC_02451	bflo_22238, bflo_22112, bflo_22610
OG0003965	APOSC_27311, APOSC_04938, APOSC_21685	bflo_01681
OG0003966	APOSC_04287, APOSC_04286	bflo_18046
OG0003967	APOSC_26278, APOSC_00755	bflo_23352
OG0003968	APOSC_18591	bflo_09937
OG0003969	APOSC_28380	bflo_11550
OG0003970	APOSC_12020	bflo_08004
OG0003971	APOSC_13871, APOSC_13872	bflo_09929
OG0003972	APOSC_12719	bflo_13739
OG0003973	APOSC_26122	bflo_07614
OG0003976	APOSC_10421, APOSC_09389, APOSC_19130	bflo_10370
OG0003999	APOSC_26670, APOSC_28991	bflo_00820
OG0004000	APOSC_16851, APOSC_16850	bflo_02654
OG0004002	APOSC_26495, APOSC_06566	bflo_05675
OG0004003	APOSC_24953	bflo_06656
OG0004004	APOSC_12248	bflo_00245
OG0004005	APOSC_22073	bflo_05822
OG0004006	APOSC_20863	bflo_15642
OG0004007	APOSC_15413	bflo_25579
OG0004009	APOSC_06993	bflo_08409
OG0004010	APOSC_29079	bflo_25494
OG0004011	APOSC_05203	bflo_07481
OG0004012	APOSC_16235	bflo_10107
OG0004014	APOSC_20610	bflo_01604
OG0004015	APOSC_17114	bflo_27508, bflo_25882
OG0004016	APOSC_22784	bflo_02411
OG0004017	APOSC_19336	bflo_06408
OG0004018	APOSC_21251	bflo_12053, bflo_12055
OG0004019	APOSC_05230	bflo_03365
OG0004020	APOSC_17338	bflo_21634
OG0004021	APOSC_11091	bflo_20663
OG0004022	APOSC_12529	bflo_03904, bflo_18302
OG0004023	APOSC_09668	bflo_13771, bflo_13445
OG0004024	APOSC_24614	bflo_22710
OG0004027	APOSC_22364, APOSC_17364	bflo_19261
OG0004028	APOSC_12300	bflo_08558
OG0004029	APOSC_23175	bflo_19601
OG0004031	APOSC_23905	bflo_16318
OG0004032	APOSC_10005	bflo_22471
OG0004033	APOSC_11152	bflo_10163
OG0004034	APOSC_05299	bflo_00483
OG0004035	APOSC_20229	bflo_13352
OG0004036	APOSC_26656	bflo_04917
OG0004037	APOSC_28831	bflo_21736
OG0004038	APOSC_01523	bflo_25870
OG0004039	APOSC_16429	bflo_00182
OG0004040	APOSC_27575	bflo_07645
OG0004041	APOSC_21580	bflo_06689
OG0004042	APOSC_19825	bflo_01092
OG0004043	APOSC_00567	bflo_18420
OG0004044	APOSC_05770	bflo_01005
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	bflo_10090
OG0004046	APOSC_03950	bflo_20151
OG0004046	APOSC_05400	bflo_12442
OG0004047	APOSC_21433	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	APOSC_03269	bflo_05759
