Orthogroup	APOSC_ok	HUMAN
OG0003499	APOSC_23653	HUMAN15248, HUMAN15247, HUMAN15246
OG0003500	APOSC_22294, APOSC_22295	HUMAN17492
OG0003501	APOSC_23234	HUMAN14259, HUMAN14258
OG0003502	APOSC_18703	HUMAN26410, HUMAN26411
OG0003503	APOSC_02298	HUMAN13541
OG0003504	APOSC_12706	HUMAN13209, HUMAN13210
OG0003505	APOSC_27791	HUMAN11145
OG0003506	APOSC_20588, APOSC_20589	HUMAN24134, HUMAN24135, HUMAN07475, HUMAN27460
OG0003507	APOSC_14632	HUMAN14251, HUMAN00947
OG0003507	APOSC_18599	HUMAN14250
OG0003508	APOSC_16687	HUMAN20681
OG0003509	APOSC_01600	HUMAN11891
OG0003511	APOSC_17361	HUMAN23502
OG0003512	APOSC_18044	HUMAN07246, HUMAN07245
OG0003513	APOSC_23790	HUMAN17574, HUMAN17572, HUMAN29015
OG0003514	APOSC_25842	HUMAN20926, HUMAN26859
OG0003515	APOSC_28363	HUMAN07599, HUMAN22879
OG0003516	APOSC_07258	HUMAN03685
OG0003517	APOSC_08762	HUMAN04692, HUMAN04691, HUMAN04694, HUMAN06798, HUMAN06796
OG0003518	APOSC_13189	HUMAN14108
OG0003519	APOSC_26019, APOSC_26017, APOSC_26018	HUMAN20557, HUMAN20556, HUMAN20554
OG0003520	APOSC_27298, APOSC_09597	HUMAN21004, HUMAN08252
OG0003521	APOSC_19758	HUMAN05179
OG0003522	APOSC_15737	HUMAN25338
OG0003523	APOSC_24946, APOSC_24945	HUMAN21871
OG0003524	APOSC_25697	HUMAN00423, HUMAN00422
OG0003525	APOSC_00186, APOSC_13006	HUMAN07937
OG0003526	APOSC_03620	HUMAN02679, HUMAN08399
OG0003527	APOSC_10538, APOSC_10539	HUMAN05242
OG0003528	APOSC_25058	HUMAN07458
OG0003529	APOSC_00775, APOSC_00776	HUMAN18247, HUMAN12697, HUMAN12696
OG0003530	APOSC_01811	HUMAN18072
OG0003531	APOSC_06749	HUMAN09342, HUMAN04724
OG0003532	APOSC_12900, APOSC_12899, APOSC_18857, APOSC_05700	HUMAN17410
OG0003533	APOSC_20660	HUMAN21080, HUMAN21079
OG0003534	APOSC_16413	HUMAN16987, HUMAN08770
OG0003535	APOSC_27157	HUMAN27564, HUMAN03170
OG0003536	APOSC_10287	HUMAN13845, HUMAN13847, HUMAN18837, HUMAN18836, HUMAN16704, HUMAN13846
OG0003537	APOSC_25691, APOSC_25690, APOSC_25688, APOSC_25689	HUMAN22131, HUMAN22130
OG0003538	APOSC_12153, APOSC_21059	HUMAN03691
OG0003539	APOSC_28124, APOSC_28123	HUMAN27654
OG0003541	APOSC_12528, APOSC_12526, APOSC_12527	HUMAN11651, HUMAN11648
OG0003542	APOSC_25446	HUMAN10756
OG0003543	APOSC_20594	HUMAN28052
OG0003544	APOSC_15667	HUMAN00617, HUMAN00616
OG0003545	APOSC_01423	HUMAN12962, HUMAN10596, HUMAN12961
OG0003546	APOSC_23945	HUMAN29089, HUMAN02169
OG0003547	APOSC_28667, APOSC_28666	HUMAN03917
OG0003548	APOSC_05144	HUMAN22282
OG0003549	APOSC_15888	HUMAN25713, HUMAN25712, HUMAN29713
OG0003550	APOSC_23937	HUMAN26578, HUMAN17867
OG0003551	APOSC_24999	HUMAN14799, HUMAN29003
OG0003552	APOSC_13079	HUMAN01497
OG0003553	APOSC_25557	HUMAN17100
OG0003554	APOSC_07264	HUMAN03429
OG0003556	APOSC_16589	HUMAN19312
OG0003557	APOSC_02465	HUMAN27746, HUMAN27748, HUMAN03307
OG0003558	APOSC_07078	HUMAN09720
OG0003560	APOSC_23803	HUMAN08292
OG0003561	APOSC_05634, APOSC_05633	HUMAN25470, HUMAN07496
OG0003562	APOSC_04504	HUMAN18584, HUMAN18585, HUMAN28168
OG0003563	APOSC_21769	HUMAN10685
OG0003564	APOSC_26128	HUMAN17366, HUMAN24302
OG0003565	APOSC_05654	HUMAN27729, HUMAN27728
OG0003566	APOSC_14118	HUMAN04196, HUMAN24973
OG0003567	APOSC_27651	HUMAN10488
OG0003568	APOSC_24669	HUMAN07272
OG0003569	APOSC_26818	HUMAN07054, HUMAN02397
OG0003570	APOSC_11684	HUMAN02024, HUMAN02025, HUMAN02026
OG0003571	APOSC_19334	HUMAN28033, HUMAN11183
OG0003572	APOSC_10707, APOSC_10706	HUMAN15595, HUMAN15596, HUMAN02513, HUMAN08691
OG0003573	APOSC_22721	HUMAN10871, HUMAN10813, HUMAN10775
OG0003576	APOSC_06059	HUMAN13837, HUMAN13836, HUMAN19144, HUMAN19146, HUMAN11580, HUMAN11579, HUMAN11577
OG0003577	APOSC_13313	HUMAN29012
OG0003578	APOSC_25298, APOSC_25297, APOSC_25299	HUMAN20028, HUMAN20029
OG0003579	APOSC_20893	HUMAN26278, HUMAN22725
OG0003581	APOSC_04452	HUMAN04085
OG0003582	APOSC_10258	HUMAN29836, HUMAN02330
OG0003597	APOSC_28836	HUMAN04460
OG0003598	APOSC_04757	HUMAN29147
OG0003600	APOSC_08059	HUMAN15217
OG0003601	APOSC_25575, APOSC_25576	HUMAN26533, HUMAN26534
OG0003603	APOSC_26660	HUMAN13251, HUMAN13246
OG0003604	APOSC_19879	HUMAN12260, HUMAN12259, HUMAN07277
OG0003607	APOSC_08230	HUMAN02686
OG0003608	APOSC_20138	HUMAN02187
OG0003610	APOSC_06489	HUMAN16758, HUMAN16759
OG0003611	APOSC_27392	HUMAN24173
OG0003612	APOSC_26359	HUMAN24816
OG0003613	APOSC_02881	HUMAN20927, HUMAN11439
OG0003615	APOSC_11360	HUMAN14433, HUMAN23272
OG0003616	APOSC_26238	HUMAN20505, HUMAN20506, HUMAN20504
OG0003617	APOSC_11452	HUMAN21414
OG0003618	APOSC_27107	HUMAN27888, HUMAN27890
OG0003619	APOSC_04035, APOSC_04036	HUMAN30124, HUMAN23959
OG0003620	APOSC_04440	HUMAN00037
OG0003621	APOSC_23124, APOSC_23123	HUMAN05310, HUMAN05311
OG0003622	APOSC_16583	HUMAN18690
OG0003623	APOSC_05900	HUMAN05857
OG0003627	APOSC_10236	HUMAN17655, HUMAN17656, HUMAN05166, HUMAN05165
OG0003628	APOSC_05325, APOSC_09088, APOSC_05324	HUMAN09742, HUMAN09740
OG0003630	APOSC_17756, APOSC_17755, APOSC_17757	HUMAN10764, HUMAN10786
OG0003631	APOSC_17097	HUMAN24131
OG0003632	APOSC_29018, APOSC_16472	HUMAN00144, HUMAN00145, HUMAN21796
OG0003633	APOSC_17860	HUMAN05293
OG0003635	APOSC_21380	HUMAN30608, HUMAN30607
OG0003638	APOSC_04672	HUMAN08782
OG0003639	APOSC_03331	HUMAN11734
OG0003640	APOSC_20632	HUMAN13431, HUMAN17671
OG0003641	APOSC_28507	HUMAN13743, HUMAN13746, HUMAN13744, HUMAN19226
OG0003642	APOSC_21992	HUMAN09836
OG0003643	APOSC_14666, APOSC_10990, APOSC_10989	HUMAN02410
OG0003644	APOSC_13766	HUMAN29286, HUMAN29287, HUMAN29285, HUMAN29284
OG0003645	APOSC_17297	HUMAN20257, HUMAN20256, HUMAN12129, HUMAN12128
OG0003647	APOSC_13796	HUMAN23500
OG0003648	APOSC_26289	HUMAN16787
OG0003649	APOSC_04280, APOSC_04281	HUMAN14411
OG0003650	APOSC_01121, APOSC_01120	HUMAN19279, HUMAN19278, HUMAN19276, HUMAN19277
OG0003651	APOSC_22893	HUMAN18587, HUMAN27840
OG0003652	APOSC_11361	HUMAN05434, HUMAN25517
OG0003653	APOSC_06361	HUMAN28128, HUMAN15232, HUMAN08130
OG0003654	APOSC_10366	HUMAN27868
OG0003655	APOSC_11993	HUMAN25720, HUMAN07525
OG0003656	APOSC_18739	HUMAN09498, HUMAN09499, HUMAN01632
OG0003657	APOSC_24280	HUMAN17897
OG0003658	APOSC_03798	HUMAN26110, HUMAN26109
OG0003659	APOSC_18860	HUMAN12849, HUMAN12851
OG0003660	APOSC_09904, APOSC_09903	HUMAN03330
OG0003662	APOSC_21598	HUMAN03175, HUMAN03176, HUMAN17173
OG0003663	APOSC_10877	HUMAN24345
OG0003664	APOSC_08966	HUMAN12052
OG0003665	APOSC_04754, APOSC_25726	HUMAN08464
OG0003666	APOSC_05812	HUMAN29133, HUMAN02252
OG0003668	APOSC_25254	HUMAN30167, HUMAN09900, HUMAN09899
OG0003669	APOSC_15477	HUMAN29028
OG0003671	APOSC_08142	HUMAN03501, HUMAN24226
OG0003672	APOSC_19065	HUMAN12138
OG0003673	APOSC_15147	HUMAN19535
OG0003674	APOSC_28516, APOSC_28518	HUMAN12022
OG0003674	APOSC_28517	HUMAN12023
OG0003675	APOSC_28034	HUMAN20720
OG0003676	APOSC_19440	HUMAN20688
OG0003677	APOSC_09551	HUMAN17731, HUMAN02931, HUMAN12515, HUMAN12514
OG0003678	APOSC_24849	HUMAN01033, HUMAN14660
OG0003679	APOSC_05717	HUMAN21403, HUMAN02922
OG0003680	APOSC_16106	HUMAN06616, HUMAN18004, HUMAN18005
OG0003681	APOSC_15622, APOSC_06679	HUMAN20399, HUMAN04398
OG0003682	APOSC_08734, APOSC_08733	HUMAN02554
OG0003683	APOSC_17206	HUMAN19922, HUMAN04991, HUMAN04992
OG0003684	APOSC_26190	HUMAN14029, HUMAN14028
OG0003685	APOSC_09627	HUMAN09512
OG0003686	APOSC_08575	HUMAN11096
OG0003687	APOSC_02961	HUMAN06582, HUMAN12545, HUMAN17984
OG0003688	APOSC_12988, APOSC_12989	HUMAN00391, HUMAN00390
OG0003689	APOSC_14402	HUMAN12564, HUMAN17888
OG0003690	APOSC_12760	HUMAN08255, HUMAN08254, HUMAN08253
OG0003691	APOSC_18065, APOSC_08084, APOSC_08085	HUMAN27486
OG0003692	APOSC_29035	HUMAN26245
OG0003693	APOSC_02780	HUMAN05789, HUMAN05791, HUMAN05790, HUMAN21038
OG0003694	APOSC_22584, APOSC_22583	HUMAN01597
OG0003695	APOSC_04824	HUMAN29320, HUMAN28471
OG0003696	APOSC_01727	HUMAN26795
OG0003697	APOSC_19087	HUMAN13631
OG0003698	APOSC_02793, APOSC_02794	HUMAN03524, HUMAN27578
OG0003700	APOSC_13023	HUMAN10461, HUMAN13432, HUMAN13433
OG0003701	APOSC_12893	HUMAN21420
OG0003702	APOSC_17129	HUMAN18794, HUMAN08385
OG0003703	APOSC_27805	HUMAN04604, HUMAN09417, HUMAN09419
OG0003704	APOSC_20184	HUMAN14829, HUMAN01005
OG0003705	APOSC_05948	HUMAN26525
OG0003706	APOSC_20014	HUMAN24793
OG0003707	APOSC_05582, APOSC_05581	HUMAN28827, HUMAN10024
OG0003709	APOSC_15334, APOSC_13159, APOSC_12769	HUMAN15204, HUMAN15203
OG0003710	APOSC_14492, APOSC_14493	HUMAN29654, HUMAN22687
OG0003711	APOSC_11492	HUMAN09536
OG0003712	APOSC_02385	HUMAN20248, HUMAN10482
OG0003713	APOSC_27942	HUMAN02247, HUMAN02248
OG0003714	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371	HUMAN00129, HUMAN00131, HUMAN00130
OG0003716	APOSC_21311	HUMAN21975
OG0003717	APOSC_07881	HUMAN00711, HUMAN24583
OG0003718	APOSC_00053	HUMAN18082
OG0003719	APOSC_22019	HUMAN01524
OG0003720	APOSC_08724	HUMAN02239, HUMAN24894
OG0003721	APOSC_17333	HUMAN04841
OG0003722	APOSC_05010	HUMAN01183, HUMAN29299
OG0003724	APOSC_21114	HUMAN00259
OG0003724	APOSC_21113	HUMAN00260
OG0003725	APOSC_21258	HUMAN28512, HUMAN00988, HUMAN00987, HUMAN28511
OG0003726	APOSC_23965, APOSC_27271	HUMAN00634, HUMAN25217
OG0003727	APOSC_07996	HUMAN15652
OG0003728	APOSC_04359	HUMAN01158
OG0003729	APOSC_17222	HUMAN17750
OG0003730	APOSC_26661	HUMAN03774
OG0003731	APOSC_22671	HUMAN14612, HUMAN14611
OG0003733	APOSC_16729	HUMAN28575
OG0003734	APOSC_26658, APOSC_13258, APOSC_04893	HUMAN29355
OG0003735	APOSC_04977, APOSC_04976, APOSC_04975	HUMAN05437
OG0003736	APOSC_13821	HUMAN11064
OG0003737	APOSC_02922	HUMAN29411, HUMAN02196
OG0003738	APOSC_26676	HUMAN12341
OG0003739	APOSC_28370	HUMAN17673
OG0003740	APOSC_10911, APOSC_12585, APOSC_18389, APOSC_07561	HUMAN04216, HUMAN04217
OG0003741	APOSC_01091, APOSC_01092	HUMAN15538
OG0003742	APOSC_22045	HUMAN26023, HUMAN06690, HUMAN06689
OG0003743	APOSC_27109	HUMAN07084, HUMAN07087, HUMAN07083, HUMAN07085
OG0003744	APOSC_22292, APOSC_22293	HUMAN29944, HUMAN20993, HUMAN20992
OG0003745	APOSC_14669, APOSC_14668	HUMAN19746, HUMAN19745, HUMAN19747, HUMAN19744
OG0003746	APOSC_24125	HUMAN18235, HUMAN12379
OG0003748	APOSC_18301, APOSC_24509	HUMAN06965, HUMAN06967, HUMAN06966
OG0003749	APOSC_00198	HUMAN06179
OG0003750	APOSC_11143	HUMAN18942, HUMAN18943
OG0003751	APOSC_05399	HUMAN02217, HUMAN02218, HUMAN02216
OG0003752	APOSC_24363	HUMAN28947, HUMAN09871
OG0003753	APOSC_21092, APOSC_19186	HUMAN13277, HUMAN13278, HUMAN13279
OG0003753	APOSC_19185	HUMAN10302
OG0003754	APOSC_02725	HUMAN04680, HUMAN06799
OG0003755	APOSC_08866	HUMAN13092
OG0003756	APOSC_14136, APOSC_14135	HUMAN11263
OG0003757	APOSC_05657, APOSC_05656	HUMAN15876
OG0003758	APOSC_02734	HUMAN12883, HUMAN12882, HUMAN06530, HUMAN06529, HUMAN06528
OG0003759	APOSC_17081	HUMAN11801, HUMAN24876
OG0003760	APOSC_20897	HUMAN13770, HUMAN13772, HUMAN13771, HUMAN16625, HUMAN16624
OG0003761	APOSC_03791, APOSC_03790	HUMAN09889, HUMAN28585
OG0003762	APOSC_05839	HUMAN13397, HUMAN10438, HUMAN10436, HUMAN10437, HUMAN10440
OG0003763	APOSC_01290, APOSC_09581	HUMAN25652
OG0003764	APOSC_01401	HUMAN13587, HUMAN13588
OG0003766	APOSC_09732	HUMAN19093
OG0003767	APOSC_23704, APOSC_02560	HUMAN28071, HUMAN28072
OG0003768	APOSC_28826	HUMAN06974, HUMAN06975
OG0003769	APOSC_02783, APOSC_02782	HUMAN08202
OG0003770	APOSC_13841	HUMAN05134
OG0003771	APOSC_21005	HUMAN13368, HUMAN13367, HUMAN20264
OG0003772	APOSC_14317, APOSC_14318	HUMAN11534, HUMAN11536, HUMAN11535, HUMAN11537
OG0003773	APOSC_22519	HUMAN10264, HUMAN12965
OG0003776	APOSC_27686, APOSC_02987, APOSC_01377	HUMAN19372, HUMAN19371
OG0003777	APOSC_05890	HUMAN18426, HUMAN12738, HUMAN26008
OG0003778	APOSC_25204	HUMAN16925, HUMAN19684, HUMAN19685
OG0003779	APOSC_23333, APOSC_23332	HUMAN11974
OG0003780	APOSC_24719	HUMAN18353, HUMAN30243, HUMAN07642, HUMAN07641
OG0003795	APOSC_01022	HUMAN29845
OG0003798	APOSC_08296	HUMAN17950, HUMAN06536
OG0003803	APOSC_17027	HUMAN02236
OG0003806	APOSC_10907, APOSC_13794, APOSC_10906	HUMAN10280
OG0003807	APOSC_00860, APOSC_00859	HUMAN10606, HUMAN10605
OG0003808	APOSC_06171, APOSC_06172	HUMAN00688, HUMAN00686
OG0003809	APOSC_19356	HUMAN22691
OG0003810	APOSC_24542	HUMAN07745
OG0003811	APOSC_28788, APOSC_28789	HUMAN22421, HUMAN22419
OG0003812	APOSC_18903	HUMAN29819
OG0003813	APOSC_14390	HUMAN22627, HUMAN18665
OG0003815	APOSC_20817	HUMAN25505, HUMAN15828
OG0003816	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862	HUMAN03485, HUMAN03484
OG0003817	APOSC_21991	HUMAN21263
OG0003818	APOSC_12257	HUMAN07697
OG0003820	APOSC_23379	HUMAN28538, HUMAN28537
OG0003821	APOSC_20352	HUMAN01393, HUMAN20961
OG0003823	APOSC_21830	HUMAN16630, HUMAN16629
OG0003824	APOSC_04795, APOSC_04794	HUMAN27737
OG0003825	APOSC_18536	HUMAN25524, HUMAN25522
OG0003826	APOSC_17419	HUMAN11781
OG0003827	APOSC_07833	HUMAN01147
OG0003828	APOSC_14010	HUMAN29062
OG0003829	APOSC_19129	HUMAN01266
OG0003830	APOSC_12451	HUMAN25373, HUMAN25370, HUMAN25371
OG0003831	APOSC_25951, APOSC_17003	HUMAN22335
OG0003832	APOSC_12737	HUMAN01432, HUMAN01433, HUMAN01434, HUMAN06725, HUMAN20997
OG0003833	APOSC_14015, APOSC_26614	HUMAN27613
OG0003834	APOSC_25052	HUMAN14036, HUMAN11315
OG0003835	APOSC_09274	HUMAN16694
OG0003836	APOSC_03836	HUMAN22326, HUMAN24116
OG0003837	APOSC_12128	HUMAN13331
OG0003838	APOSC_00842	HUMAN07732, HUMAN07731, HUMAN22348
OG0003839	APOSC_26720	HUMAN02039
OG0003840	APOSC_03583	HUMAN09600, HUMAN01591, HUMAN09601
OG0003841	APOSC_15694	HUMAN24738
OG0003842	APOSC_04752, APOSC_04753	HUMAN06944, HUMAN06942, HUMAN06943, HUMAN06945
OG0003844	APOSC_16163, APOSC_16164, APOSC_06586, APOSC_27111, APOSC_16165	HUMAN28533
OG0003844	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569	HUMAN28532
OG0003845	APOSC_23847	HUMAN13124
OG0003846	APOSC_01229	HUMAN17115, HUMAN27512, HUMAN17116
OG0003848	APOSC_12433	HUMAN02199
OG0003849	APOSC_02184	HUMAN09691, HUMAN09692, HUMAN13933
OG0003850	APOSC_06463	HUMAN00536, HUMAN00537, HUMAN00534, HUMAN00535
OG0003851	APOSC_27756	HUMAN02979
OG0003852	APOSC_27352	HUMAN10038, HUMAN10035, HUMAN23688
OG0003853	APOSC_04073	HUMAN25110, HUMAN25109
OG0003854	APOSC_14713	HUMAN15023, HUMAN10092, HUMAN10091
OG0003855	APOSC_03654	HUMAN01643
OG0003857	APOSC_04358	HUMAN10555
OG0003858	APOSC_25588	HUMAN25115
OG0003859	APOSC_10642, APOSC_21993	HUMAN16757, HUMAN16755
OG0003860	APOSC_03734	HUMAN02815
OG0003860	APOSC_20475	HUMAN02817, HUMAN02816
OG0003861	APOSC_21656	HUMAN19469
OG0003862	APOSC_08543	HUMAN17772
OG0003863	APOSC_19667	HUMAN03803, HUMAN03804
OG0003864	APOSC_02644, APOSC_02643	HUMAN15578, HUMAN15577
OG0003865	APOSC_28988	HUMAN21906, HUMAN06498
OG0003866	APOSC_22466	HUMAN29685, HUMAN05999, HUMAN29686
OG0003867	APOSC_04424	HUMAN26780
OG0003868	APOSC_27663	HUMAN14809, HUMAN02201
OG0003869	APOSC_00347, APOSC_00348	HUMAN12692
OG0003870	APOSC_17219	HUMAN16083, HUMAN16082
OG0003872	APOSC_02701	HUMAN19735
OG0003873	APOSC_19201	HUMAN02732
OG0003874	APOSC_04239	HUMAN01763
OG0003876	APOSC_09137	HUMAN28953, HUMAN28954
OG0003878	APOSC_09689	HUMAN01357
OG0003880	APOSC_22538	HUMAN05339
OG0003881	APOSC_23136	HUMAN00160
OG0003882	APOSC_23637	HUMAN27065
OG0003883	APOSC_26942	HUMAN22279, HUMAN22278
OG0003884	APOSC_05090	HUMAN09697
OG0003885	APOSC_18039	HUMAN25203, HUMAN24509
OG0003886	APOSC_23174	HUMAN12711, HUMAN02704
OG0003887	APOSC_03357	HUMAN01579
OG0003888	APOSC_24599	HUMAN19589, HUMAN19338
OG0003889	APOSC_27027	HUMAN10468, HUMAN10467
OG0003890	APOSC_28156	HUMAN17103, HUMAN24051
OG0003892	APOSC_27794, APOSC_27793	HUMAN02849, HUMAN02848
OG0003893	APOSC_23559	HUMAN17502
OG0003894	APOSC_10489, APOSC_10490	HUMAN29298
OG0003895	APOSC_12472	HUMAN13034
OG0003896	APOSC_25208	HUMAN12343, HUMAN25890, HUMAN25891, HUMAN25892, HUMAN25889
OG0003897	APOSC_21763	HUMAN18373, HUMAN18372
OG0003898	APOSC_19432	HUMAN21809, HUMAN21810
OG0003899	APOSC_22343	HUMAN28708, HUMAN28709
OG0003900	APOSC_04165	HUMAN04893, HUMAN04894, HUMAN04892
OG0003901	APOSC_21632	HUMAN25158, HUMAN00514
OG0003903	APOSC_19999	HUMAN22257
OG0003904	APOSC_15257	HUMAN09983, HUMAN09982, HUMAN09984
OG0003906	APOSC_08587	HUMAN14951
OG0003910	APOSC_21565	HUMAN00725
OG0003911	APOSC_27900, APOSC_05120	HUMAN18913
OG0003912	APOSC_15763, APOSC_28939	HUMAN18812, HUMAN11530, HUMAN11531
OG0003913	APOSC_05119	HUMAN22057
OG0003915	APOSC_24329, APOSC_24330	HUMAN07885, HUMAN30288
OG0003916	APOSC_10822	HUMAN07943, HUMAN28011
OG0003917	APOSC_06187	HUMAN17384
OG0003918	APOSC_02265	HUMAN24389, HUMAN22575
OG0003919	APOSC_15353	HUMAN18228, HUMAN18229
OG0003920	APOSC_10746	HUMAN00591, HUMAN00592
OG0003921	APOSC_12515, APOSC_12516	HUMAN27803
OG0003922	APOSC_11194, APOSC_28594	HUMAN21903, HUMAN21904
OG0003923	APOSC_27950	HUMAN18230
OG0003925	APOSC_07611	HUMAN00566, HUMAN00563, HUMAN00564, HUMAN00565
OG0003926	APOSC_26826	HUMAN00418
OG0003927	APOSC_22644	HUMAN07340, HUMAN07339
OG0003929	APOSC_06476	HUMAN11590, HUMAN11588, HUMAN11589, HUMAN11587
OG0003930	APOSC_13770, APOSC_13771	HUMAN06982, HUMAN06981, HUMAN06983
OG0003931	APOSC_13164, APOSC_13163, APOSC_13162	HUMAN10525, HUMAN10524, HUMAN29902
OG0003933	APOSC_18503	HUMAN21430, HUMAN07048
OG0003935	APOSC_16375, APOSC_10688	HUMAN08472, HUMAN08471
OG0003936	APOSC_20913, APOSC_20914	HUMAN11264
OG0003937	APOSC_15204	HUMAN03795, HUMAN27601
OG0003938	APOSC_19288	HUMAN16018
OG0003939	APOSC_20627	HUMAN02684
OG0003940	APOSC_29077	HUMAN04396
OG0003941	APOSC_23683	HUMAN07027
OG0003942	APOSC_06273	HUMAN25725
OG0003943	APOSC_15785	HUMAN27634
OG0003944	APOSC_04799	HUMAN21868
OG0003945	APOSC_03054	HUMAN05796, HUMAN24950
OG0003946	APOSC_04056	HUMAN03504, HUMAN03508, HUMAN22287
OG0003947	APOSC_09900	HUMAN22108, HUMAN27709
OG0003948	APOSC_20663	HUMAN17355
OG0003949	APOSC_07284	HUMAN25455, HUMAN25454
OG0003951	APOSC_02492	HUMAN20874
OG0003952	APOSC_20700	HUMAN25061
OG0003953	APOSC_22656	HUMAN24118, HUMAN23048
OG0003954	APOSC_02411, APOSC_02412, APOSC_02413	HUMAN28199, HUMAN16670
OG0003955	APOSC_20455	HUMAN23068
OG0003957	APOSC_24926	HUMAN14055
OG0003958	APOSC_22790	HUMAN03241, HUMAN23908, HUMAN27697
OG0003959	APOSC_17473	HUMAN29359
OG0003960	APOSC_21636, APOSC_27152	HUMAN06253, HUMAN06252, HUMAN06254, HUMAN04274
OG0003961	APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945	HUMAN00898
OG0003962	APOSC_06351	HUMAN30606, HUMAN07757, HUMAN22850, HUMAN23998
OG0003964	APOSC_27857	HUMAN29141, HUMAN02159
OG0003965	APOSC_27311, APOSC_04938, APOSC_21685	HUMAN00594, HUMAN00595, HUMAN00593
OG0003966	APOSC_04287, APOSC_04286	HUMAN19472, HUMAN19475, HUMAN19474, HUMAN19476, HUMAN19471
OG0003967	APOSC_00755	HUMAN10627
OG0003968	APOSC_18591	HUMAN01462, HUMAN01977
OG0003969	APOSC_28380	HUMAN08409
OG0003970	APOSC_12020	HUMAN07324
OG0003971	APOSC_13871, APOSC_13872	HUMAN29506
OG0003972	APOSC_12719	HUMAN19162
OG0003973	APOSC_26122	HUMAN08329, HUMAN18737
OG0003999	APOSC_26670, APOSC_28991	HUMAN27199, HUMAN27198
OG0004000	APOSC_16851, APOSC_16850	HUMAN20817
OG0004002	APOSC_26495, APOSC_06566	HUMAN02677
OG0004004	APOSC_12248	HUMAN21663, HUMAN11010
OG0004005	APOSC_22073	HUMAN16556, HUMAN16557, HUMAN16560, HUMAN16558
OG0004006	APOSC_24936, APOSC_04405, APOSC_19679, APOSC_22807, APOSC_09413, APOSC_20863	HUMAN02087
OG0004007	APOSC_15413	HUMAN01069, HUMAN23295
OG0004009	APOSC_06993	HUMAN22781, HUMAN03273
OG0004010	APOSC_29079	HUMAN23360
OG0004011	APOSC_05203	HUMAN03321, HUMAN27684
OG0004012	APOSC_16235	HUMAN24339, HUMAN24338, HUMAN24337
OG0004014	APOSC_20610	HUMAN18181
OG0004015	APOSC_17114	HUMAN01156
OG0004016	APOSC_22784	HUMAN06482
OG0004017	APOSC_19336	HUMAN10876
OG0004019	APOSC_05230	HUMAN16041, HUMAN16043, HUMAN16042
OG0004021	APOSC_11091	HUMAN11780, HUMAN11779
OG0004022	APOSC_12529	HUMAN29670, HUMAN29669
OG0004023	APOSC_09668	HUMAN27981, HUMAN11239, HUMAN11240, HUMAN11242
OG0004024	APOSC_24614	HUMAN21511, HUMAN21514, HUMAN21515
OG0004025	APOSC_18540	HUMAN22133
OG0004027	APOSC_22364, APOSC_17364	HUMAN06638, HUMAN12722
OG0004028	APOSC_12300	HUMAN03299
OG0004029	APOSC_23175	HUMAN20668
OG0004031	APOSC_23905	HUMAN15780
OG0004032	APOSC_10005	HUMAN30274, HUMAN07906
OG0004033	APOSC_11152	HUMAN02667
OG0004034	APOSC_05299	HUMAN09933
OG0004035	APOSC_20229	HUMAN18569
OG0004036	APOSC_26656	HUMAN00606, HUMAN30598, HUMAN05435
OG0004037	APOSC_28831	HUMAN18538, HUMAN18540
OG0004038	APOSC_01523	HUMAN14761, HUMAN14760
OG0004039	APOSC_16429	HUMAN25332
OG0004041	APOSC_21580	HUMAN18706
OG0004042	APOSC_19825	HUMAN04449
OG0004043	APOSC_00567	HUMAN25302, HUMAN25301, HUMAN25303
OG0004044	APOSC_05770	HUMAN20694
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	HUMAN03490
OG0004046	APOSC_03950, APOSC_05400	HUMAN07172, HUMAN07174, HUMAN07173
OG0004047	APOSC_21433	HUMAN13570
OG0004048	APOSC_03269	HUMAN22101, HUMAN22100
OG0004049	APOSC_16733	HUMAN05306, HUMAN25326
OG0004051	APOSC_25343	HUMAN12917, HUMAN17896, HUMAN06505
OG0004052	APOSC_23309	HUMAN15057, HUMAN15056
OG0004053	APOSC_19964	HUMAN29957, HUMAN28825, HUMAN01839
OG0004054	APOSC_22506	HUMAN08335, HUMAN15782
OG0004055	APOSC_24425	HUMAN25842
OG0004056	APOSC_12387	HUMAN23551, HUMAN21186
OG0004057	APOSC_25009	HUMAN26949
OG0004059	APOSC_17749	HUMAN15829
OG0004060	APOSC_16549, APOSC_14343	HUMAN25392
OG0004061	APOSC_15590	HUMAN00893, HUMAN00894
OG0004062	APOSC_28106, APOSC_18721	HUMAN17185, HUMAN03560, HUMAN24215
OG0004063	APOSC_25045	HUMAN07941
OG0004064	APOSC_04465	HUMAN18276, HUMAN18275
OG0004065	APOSC_27712	HUMAN00215, HUMAN00216
OG0004066	APOSC_23734	HUMAN14690
OG0004067	APOSC_24467	HUMAN18034
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543	HUMAN30035, HUMAN30649, HUMAN30612
