Orthogroup	APOSC_ok	XENTR
OG0004739	APOSC_05760	XENTR07591
OG0004740	APOSC_28993	XENTR02419
OG0004743	APOSC_01602	XENTR05342
OG0004744	APOSC_02645, APOSC_24072	XENTR16602
OG0004746	APOSC_04479	XENTR16021, XENTR19206
OG0004747	APOSC_21069	XENTR08164
OG0004749	APOSC_14536, APOSC_28362	XENTR02480
OG0004750	APOSC_01272	XENTR15715
OG0004751	APOSC_24651	XENTR06628
OG0004752	APOSC_15513	XENTR05473
OG0004753	APOSC_21783	XENTR03105
OG0004754	APOSC_27236	XENTR01802
OG0004755	APOSC_11712	XENTR10564
OG0004756	APOSC_19091	XENTR17924
OG0004757	APOSC_28719	XENTR06659
OG0004758	APOSC_12327	XENTR10225
OG0004759	APOSC_17104	XENTR08995
OG0004761	APOSC_24459	XENTR08312
OG0004763	APOSC_08514	XENTR14434
OG0004764	APOSC_02720	XENTR00062
OG0004765	APOSC_21254	XENTR10970
OG0004766	APOSC_00741	XENTR17353
OG0004767	APOSC_13011	XENTR03910
OG0004768	APOSC_27912	XENTR06426
OG0004769	APOSC_17402	XENTR15393
OG0004770	APOSC_02747, APOSC_02748	XENTR08456
OG0004774	APOSC_03484	XENTR12450, XENTR18887
OG0004775	APOSC_20383	XENTR08212
OG0004776	APOSC_15592	XENTR00828
OG0004777	APOSC_00088	XENTR10573, XENTR00705
OG0004779	APOSC_14844	XENTR03442, XENTR02321, XENTR02320
OG0004782	APOSC_24684, APOSC_17537	XENTR07673
OG0004783	APOSC_18072	XENTR04323
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	XENTR00188, XENTR00189
OG0004785	APOSC_06497	XENTR00119
OG0004786	APOSC_17038	XENTR04209
OG0004787	APOSC_12775	XENTR14690
OG0004788	APOSC_03758, APOSC_03759	XENTR00794
OG0004789	APOSC_11003	XENTR07121
OG0004790	APOSC_26323	XENTR05623, XENTR19164, XENTR13909
OG0004791	APOSC_08822	XENTR00086
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	XENTR01195, XENTR16182
OG0004793	APOSC_16471	XENTR11318
OG0004794	APOSC_22694	XENTR08033
OG0004795	APOSC_11957	XENTR06349
OG0004796	APOSC_02799	XENTR11903
OG0004797	APOSC_18656	XENTR03068
OG0004799	APOSC_08801	XENTR15968
OG0004800	APOSC_11151	XENTR08612
OG0004801	APOSC_03930	XENTR01848
OG0004802	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079	XENTR09565
OG0004803	APOSC_18918	XENTR15467
OG0004804	APOSC_03800	XENTR10260, XENTR06571, XENTR18506
OG0004805	APOSC_23984	XENTR11662
OG0004806	APOSC_07755, APOSC_07756	XENTR00596, XENTR12104
OG0004807	APOSC_11389	XENTR15288
OG0004808	APOSC_00809	XENTR03219
OG0004809	APOSC_11829	XENTR12931
OG0004810	APOSC_22512	XENTR00753
OG0004811	APOSC_12677	XENTR00465, XENTR00466
OG0004812	APOSC_00894, APOSC_04595	XENTR07652
OG0004813	APOSC_12785	XENTR13768
OG0004814	APOSC_17303	XENTR15350
OG0004815	APOSC_02479	XENTR00163
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	XENTR00384
OG0004817	APOSC_18531	XENTR05373
OG0004818	APOSC_06929	XENTR18356, XENTR13695
OG0004819	APOSC_01062, APOSC_01061	XENTR18290
OG0004820	APOSC_25668	XENTR09145
OG0004821	APOSC_17026, APOSC_08963	XENTR00744
OG0004822	APOSC_28208, APOSC_11012	XENTR08415
OG0004823	APOSC_14310	XENTR07412
OG0004824	APOSC_08837	XENTR07425
OG0004825	APOSC_07995	XENTR14340
OG0004826	APOSC_00805	XENTR16039, XENTR10756
OG0004828	APOSC_04869	XENTR10119
OG0004829	APOSC_18638	XENTR02670
OG0004830	APOSC_21849, APOSC_12125	XENTR14067
OG0004831	APOSC_10208	XENTR12087, XENTR05901
OG0004832	APOSC_19491, APOSC_24739	XENTR14740
OG0004833	APOSC_21026, APOSC_21025	XENTR07540
OG0004834	APOSC_21225	XENTR18645
OG0004835	APOSC_05804	XENTR08252, XENTR04057
OG0004836	APOSC_28404, APOSC_28405	XENTR03675
OG0004837	APOSC_15814	XENTR01234, XENTR02852
OG0004838	APOSC_04205	XENTR04078
OG0004839	APOSC_07813	XENTR14348
OG0004840	APOSC_26796	XENTR15873
OG0004841	APOSC_24766	XENTR07261
OG0004842	APOSC_13259	XENTR03722
OG0004843	APOSC_12626, APOSC_12625	XENTR00524
OG0004844	APOSC_28841	XENTR13385
OG0004846	APOSC_05197	XENTR01408
OG0004847	APOSC_26699	XENTR18075, XENTR03443, XENTR02319
OG0004848	APOSC_23427, APOSC_09099	XENTR14338
OG0004849	APOSC_10424	XENTR04783
OG0004850	APOSC_27814	XENTR13562
OG0004851	APOSC_20688, APOSC_12080	XENTR10062
OG0004852	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457	XENTR16100
OG0004853	APOSC_18187, APOSC_18186	XENTR17579
OG0004854	APOSC_11248, APOSC_11247	XENTR05196
OG0004855	APOSC_29149	XENTR01667
OG0004856	APOSC_05989	XENTR01049, XENTR05246
OG0004858	APOSC_00651, APOSC_00652	XENTR10303
OG0004859	APOSC_28347	XENTR08619
OG0004860	APOSC_14466	XENTR02773
OG0004861	APOSC_25887, APOSC_25885	XENTR03061
OG0004862	APOSC_24605	XENTR17921
OG0004863	APOSC_19314	XENTR05424
OG0004864	APOSC_21183, APOSC_11985	XENTR00771
OG0004865	APOSC_15126	XENTR13338
OG0004866	APOSC_09458	XENTR08700, XENTR14374
OG0004867	APOSC_20974, APOSC_20973	XENTR18178, XENTR18179
OG0004868	APOSC_10014	XENTR11987, XENTR12771, XENTR11647, XENTR11648
OG0004869	APOSC_13350	XENTR03761
OG0004870	APOSC_00247	XENTR14935, XENTR14934
OG0004871	APOSC_11514, APOSC_26608	XENTR01187, XENTR17769
OG0004872	APOSC_28724	XENTR09751
OG0004875	APOSC_23070	XENTR00005
OG0004877	APOSC_23571	XENTR08283
OG0004879	APOSC_24104	XENTR17744
OG0004880	APOSC_05578	XENTR16782
OG0004881	APOSC_01627	XENTR06242
OG0004882	APOSC_19733	XENTR10221
OG0004883	APOSC_06266	XENTR16679, XENTR00126
OG0004884	APOSC_18914	XENTR03050
OG0004885	APOSC_09883	XENTR09289
OG0004886	APOSC_15318	XENTR02719
OG0004887	APOSC_23448	XENTR16111
OG0004888	APOSC_04937	XENTR06526, XENTR08620
OG0004889	APOSC_18740	XENTR06798
OG0004891	APOSC_19978	XENTR13595
OG0004892	APOSC_27628	XENTR14914, XENTR02200
OG0004893	APOSC_13538, APOSC_22634	XENTR12758
OG0004894	APOSC_10086	XENTR02329, XENTR04892, XENTR04992
OG0004895	APOSC_00285	XENTR16712
OG0004896	APOSC_22241	XENTR11036, XENTR11035
OG0004897	APOSC_03739, APOSC_02448	XENTR09725
OG0004898	APOSC_15328, APOSC_15329	XENTR14341, XENTR18232
OG0004899	APOSC_16192	XENTR14449
OG0004900	APOSC_25455	XENTR14693
OG0004901	APOSC_29135	XENTR12276, XENTR12275
OG0004902	APOSC_20205, APOSC_20206	XENTR00620
OG0004903	APOSC_28442	XENTR04968
OG0004904	APOSC_15618	XENTR01812
OG0004906	APOSC_10829	XENTR00992
OG0004907	APOSC_26722	XENTR12667
OG0004911	APOSC_24278	XENTR04772
OG0004913	APOSC_01879	XENTR14597
OG0004914	APOSC_15903	XENTR02587
OG0004915	APOSC_15003	XENTR08884, XENTR10936
OG0004916	APOSC_04438	XENTR05388, XENTR08550, XENTR03161
OG0004917	APOSC_18872, APOSC_08997	XENTR04073
OG0004919	APOSC_08486	XENTR16803
OG0004920	APOSC_08648, APOSC_08649, APOSC_08650	XENTR15712
OG0004921	APOSC_08774	XENTR10128, XENTR10129, XENTR10132, XENTR10131
OG0004923	APOSC_26426	XENTR09440
OG0004924	APOSC_26407	XENTR12207
OG0004925	APOSC_25473	XENTR15854
OG0004926	APOSC_06546	XENTR14521
OG0004927	APOSC_06832	XENTR08515, XENTR12531
OG0004928	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850	XENTR15107
OG0004929	APOSC_22375	XENTR10557
OG0004930	APOSC_25655	XENTR10546
OG0004931	APOSC_13142, APOSC_13143	XENTR06052
OG0004932	APOSC_00265	XENTR18768
OG0004933	APOSC_12445	XENTR05652, XENTR09741
OG0004934	APOSC_26300	XENTR17872
OG0004935	APOSC_01395	XENTR02108
OG0004936	APOSC_00369, APOSC_25947	XENTR02426, XENTR12658
OG0004937	APOSC_15155	XENTR03034, XENTR06567
OG0004938	APOSC_23918	XENTR12499
OG0004939	APOSC_19365, APOSC_23435	XENTR00578, XENTR11815
OG0004940	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287	XENTR06069
OG0004941	APOSC_07906	XENTR17552
OG0004942	APOSC_19338	XENTR15114
OG0004944	APOSC_24038, APOSC_24039	XENTR02835, XENTR10997
OG0004945	APOSC_01603	XENTR12373
OG0004946	APOSC_07901	XENTR07623
OG0004948	APOSC_27579	XENTR12682, XENTR12681, XENTR10040
OG0004949	APOSC_27093	XENTR10188
OG0004950	APOSC_23832	XENTR16238
OG0004951	APOSC_18121	XENTR02323, XENTR02324
OG0004952	APOSC_23049	XENTR06665
OG0004953	APOSC_07485, APOSC_07484	XENTR16308
OG0004954	APOSC_13369	XENTR12724
OG0004955	APOSC_19877, APOSC_06184	XENTR05226
OG0004956	APOSC_16710	XENTR06395
OG0004957	APOSC_27483, APOSC_27484	XENTR01088, XENTR01089
OG0004958	APOSC_26844	XENTR15047
OG0004960	APOSC_29061	XENTR09316
OG0004961	APOSC_26647	XENTR17175
OG0004962	APOSC_28035	XENTR03175
OG0004963	APOSC_23226, APOSC_23224	XENTR04559
OG0004964	APOSC_07483	XENTR18483
OG0004965	APOSC_04589	XENTR07677
OG0004967	APOSC_09076, APOSC_09075, APOSC_09077	XENTR03788
OG0004968	APOSC_04019	XENTR10216
OG0004969	APOSC_15312	XENTR13314
OG0004970	APOSC_12399, APOSC_12401, APOSC_12400	XENTR14182
OG0004971	APOSC_15530	XENTR06568
OG0004972	APOSC_03315	XENTR01822, XENTR01821
OG0004974	APOSC_23870, APOSC_02083, APOSC_02084	XENTR04472
OG0004975	APOSC_00051	XENTR11022
OG0004976	APOSC_02810, APOSC_02811	XENTR06433
OG0004977	APOSC_27347	XENTR00140
OG0004978	APOSC_15201	XENTR05928
OG0004979	APOSC_19053	XENTR06280
OG0004980	APOSC_00410, APOSC_17279	XENTR14445
OG0004981	APOSC_14913, APOSC_14914	XENTR01741
OG0004982	APOSC_17165	XENTR16425
OG0004984	APOSC_27949	XENTR00910, XENTR00909, XENTR19123, XENTR00707, XENTR00713, XENTR08081
OG0004985	APOSC_01917	XENTR18934, XENTR04847
OG0004988	APOSC_24816	XENTR01176
OG0004989	APOSC_24768	XENTR00401, XENTR00400
OG0004990	APOSC_08820	XENTR11568
OG0004991	APOSC_11919	XENTR07044
OG0004993	APOSC_02545	XENTR11043, XENTR11042
OG0004994	APOSC_27221, APOSC_02932	XENTR16715
OG0004995	APOSC_12536	XENTR10289
OG0004997	APOSC_11799	XENTR02015
OG0004999	APOSC_08150, APOSC_08151	XENTR15223
OG0005000	APOSC_16709	XENTR06607
OG0005002	APOSC_22570, APOSC_03522	XENTR15372
OG0005004	APOSC_28001	XENTR01091, XENTR00691
OG0005005	APOSC_28568	XENTR05608
OG0005006	APOSC_24900	XENTR06909
OG0005007	APOSC_16161	XENTR10611, XENTR10833
OG0005009	APOSC_16548	XENTR16251
OG0005010	APOSC_12362	XENTR07097, XENTR07098, XENTR07590
OG0005011	APOSC_19089	XENTR11701
OG0005012	APOSC_28547	XENTR18755, XENTR15909, XENTR15910
OG0005013	APOSC_09516	XENTR02725
OG0005014	APOSC_25977, APOSC_25978	XENTR00814
OG0005015	APOSC_07779, APOSC_27016, APOSC_27015	XENTR12740, XENTR08898
OG0005016	APOSC_14825	XENTR14441
OG0005017	APOSC_22931	XENTR05798, XENTR11446
OG0005038	APOSC_06759	XENTR06375
OG0005040	APOSC_02779	XENTR12533
OG0005041	APOSC_14148	XENTR04091
OG0005044	APOSC_15901	XENTR04058
OG0005045	APOSC_02896	XENTR14347
OG0005046	APOSC_22226, APOSC_22225, APOSC_22224	XENTR16374, XENTR16375
OG0005047	APOSC_21980	XENTR01761
OG0005048	APOSC_25102	XENTR09691
OG0005049	APOSC_25153	XENTR02793, XENTR02792
OG0005050	APOSC_17043	XENTR07902
OG0005053	APOSC_16666	XENTR11151
OG0005054	APOSC_19601	XENTR00423, XENTR00424
OG0005055	APOSC_10162	XENTR09097
OG0005057	APOSC_23872	XENTR01215
OG0005058	APOSC_23043	XENTR01318
OG0005059	APOSC_11327	XENTR07733
OG0005061	APOSC_02678	XENTR15275
OG0005062	APOSC_13838	XENTR03783
OG0005063	APOSC_06122	XENTR07559
OG0005064	APOSC_28259	XENTR08366
OG0005065	APOSC_00522	XENTR12640
OG0005066	APOSC_22596	XENTR08153, XENTR08152, XENTR08154
OG0005067	APOSC_15855, APOSC_15854	XENTR06281
OG0005069	APOSC_24379, APOSC_24380	XENTR16175
OG0005071	APOSC_22085	XENTR08834
OG0005072	APOSC_11349, APOSC_11348	XENTR03699, XENTR05247
OG0005073	APOSC_23801	XENTR17939
OG0005074	APOSC_27379	XENTR02040, XENTR02038, XENTR02039
OG0005075	APOSC_13170	XENTR06390
OG0005076	APOSC_19994	XENTR11253
OG0005077	APOSC_24165	XENTR11600
OG0005079	APOSC_03107	XENTR03827
OG0005080	APOSC_09308	XENTR00185, XENTR09592
OG0005081	APOSC_24378	XENTR14092
OG0005082	APOSC_02384	XENTR06354
OG0005083	APOSC_23187	XENTR07998
OG0005084	APOSC_03696	XENTR18907, XENTR10715
OG0005085	APOSC_12342	XENTR18880
OG0005086	APOSC_02666, APOSC_02667	XENTR04829
OG0005088	APOSC_06901	XENTR16788
OG0005089	APOSC_10837	XENTR08675
OG0005090	APOSC_16737	XENTR11064
OG0005092	APOSC_10413	XENTR18796
OG0005093	APOSC_23767	XENTR09400
OG0005094	APOSC_20671	XENTR05058, XENTR05057
OG0005095	APOSC_08299	XENTR10204
OG0005096	APOSC_14882	XENTR07304
OG0005097	APOSC_07900	XENTR03905
OG0005098	APOSC_24237	XENTR05413
OG0005099	APOSC_00270	XENTR04798, XENTR04797, XENTR04799
OG0005100	APOSC_27305	XENTR07674
OG0005102	APOSC_05258	XENTR09794
OG0005103	APOSC_02095	XENTR05449, XENTR01214
OG0005104	APOSC_08795	XENTR16526
OG0005105	APOSC_23692	XENTR13712, XENTR00971
OG0005106	APOSC_09445, APOSC_18297, APOSC_27833, APOSC_27723, APOSC_09444, APOSC_09446, APOSC_09443, APOSC_08826	XENTR15961
OG0005107	APOSC_07985	XENTR00721
OG0005109	APOSC_20304	XENTR05235
OG0005110	APOSC_08573	XENTR10418
OG0005111	APOSC_22230, APOSC_23587	XENTR12918
OG0005113	APOSC_26041	XENTR11696
OG0005114	APOSC_01758	XENTR03270
OG0005115	APOSC_27028	XENTR09926, XENTR17174
OG0005116	APOSC_27238	XENTR09652
OG0005117	APOSC_15922	XENTR00263, XENTR00264
OG0005118	APOSC_10212	XENTR06229
OG0005119	APOSC_22395	XENTR10964, XENTR18180
OG0005121	APOSC_02873	XENTR08556, XENTR08555
OG0005122	APOSC_14463, APOSC_26172	XENTR00038
OG0005123	APOSC_19221, APOSC_19220	XENTR10489, XENTR14001
OG0005124	APOSC_11877	XENTR11277
OG0005125	APOSC_10638	XENTR06577, XENTR01393
OG0005126	APOSC_18168, APOSC_15948	XENTR11466
OG0005127	APOSC_23106	XENTR18846
OG0005128	APOSC_08557, APOSC_27615	XENTR11404
OG0005129	APOSC_25801	XENTR01372, XENTR17414, XENTR17415
OG0005130	APOSC_22518	XENTR03472
OG0005131	APOSC_00695	XENTR07770, XENTR05134
OG0005132	APOSC_07584	XENTR13542, XENTR09384
OG0005135	APOSC_22902	XENTR17224
OG0005138	APOSC_26291	XENTR04104
OG0005139	APOSC_20983	XENTR16239
OG0005140	APOSC_15239	XENTR15218
OG0005142	APOSC_03160	XENTR05808, XENTR05807
OG0005143	APOSC_28229	XENTR09021
OG0005144	APOSC_23591	XENTR04655
OG0005145	APOSC_03464	XENTR01474
OG0005146	APOSC_08851, APOSC_08852	XENTR07514
OG0005147	APOSC_02705	XENTR08897, XENTR03407
OG0005148	APOSC_01684	XENTR03414
OG0005150	APOSC_13925	XENTR11623, XENTR08994, XENTR11974
OG0005151	APOSC_05387	XENTR10535
OG0005152	APOSC_03938	XENTR11517
OG0005153	APOSC_12242	XENTR11773
OG0005154	APOSC_06041	XENTR09967
OG0005155	APOSC_02172	XENTR17503
OG0005156	APOSC_19033	XENTR10388
OG0005157	APOSC_20579	XENTR06914
OG0005158	APOSC_16706	XENTR04192
OG0005159	APOSC_28659	XENTR11388, XENTR12535
OG0005160	APOSC_07551, APOSC_07525, APOSC_07524, APOSC_07523	XENTR11553, XENTR11552
OG0005161	APOSC_19821	XENTR17738
OG0005162	APOSC_05708	XENTR00083, XENTR14063
OG0005163	APOSC_17701	XENTR07785
OG0005164	APOSC_04082, APOSC_04081	XENTR11748
OG0005165	APOSC_00122, APOSC_00121	XENTR03866
OG0005166	APOSC_00657	XENTR02428
OG0005167	APOSC_28668, APOSC_15342	XENTR17308
OG0005169	APOSC_18812	XENTR03033
OG0005170	APOSC_18292	XENTR10326
OG0005171	APOSC_22251	XENTR05531, XENTR15783
OG0005172	APOSC_10631	XENTR02971
OG0005173	APOSC_08840	XENTR17804, XENTR08501
OG0005174	APOSC_22866	XENTR19029, XENTR01888
OG0005175	APOSC_04557	XENTR09468
OG0005176	APOSC_10835	XENTR00816
OG0005178	APOSC_07458	XENTR04360, XENTR05515
OG0005179	APOSC_17938	XENTR03489
OG0005180	APOSC_27666	XENTR11560
OG0005181	APOSC_28263	XENTR07431
OG0005182	APOSC_08639	XENTR17515
OG0005183	APOSC_02247	XENTR16613
OG0005184	APOSC_08836	XENTR03963
OG0005185	APOSC_20519	XENTR10469
OG0005186	APOSC_26855	XENTR09056
OG0005187	APOSC_22345	XENTR01339
OG0005188	APOSC_01270	XENTR16552
OG0005189	APOSC_25521	XENTR10604
OG0005190	APOSC_17134	XENTR15155, XENTR12628
OG0005191	APOSC_15284	XENTR18840, XENTR03558
OG0005192	APOSC_10280	XENTR09355, XENTR09354
OG0005193	APOSC_25267	XENTR11591
OG0005194	APOSC_14176	XENTR08743
OG0005195	APOSC_27328	XENTR15059
OG0005196	APOSC_23626	XENTR12072
OG0005197	APOSC_27282	XENTR04474
OG0005198	APOSC_06398	XENTR12688
OG0005199	APOSC_06976	XENTR06054
OG0005200	APOSC_02650	XENTR15289
OG0005201	APOSC_25032	XENTR02581
OG0005202	APOSC_15525	XENTR01686
OG0005203	APOSC_16024	XENTR08936
OG0005204	APOSC_11657	XENTR16411
OG0005205	APOSC_12094	XENTR02235
OG0005206	APOSC_25642, APOSC_25643, APOSC_08792	XENTR14439
OG0005208	APOSC_28717	XENTR17865
OG0005209	APOSC_18225	XENTR16467
OG0005210	APOSC_05023	XENTR10414
OG0005211	APOSC_09561	XENTR05451
OG0005212	APOSC_26707	XENTR05321
OG0005213	APOSC_09816, APOSC_09817	XENTR02474, XENTR00218
OG0005214	APOSC_16179	XENTR15093
OG0005215	APOSC_21000, APOSC_21001	XENTR09676
OG0005217	APOSC_12083	XENTR03391
OG0005218	APOSC_25331	XENTR11165
OG0005219	APOSC_28730	XENTR03479
OG0005220	APOSC_21177	XENTR15173
OG0005221	APOSC_04169	XENTR07925
OG0005222	APOSC_18699	XENTR10211
OG0005223	APOSC_23774	XENTR05366
OG0005224	APOSC_01367	XENTR10962
OG0005225	APOSC_13244	XENTR11516
OG0005226	APOSC_21601	XENTR17737
OG0005227	APOSC_25532	XENTR08466
OG0005228	APOSC_05215, APOSC_05216	XENTR02196
OG0005229	APOSC_07019	XENTR09269
OG0005230	APOSC_24455	XENTR00510
OG0005231	APOSC_11920	XENTR14785
OG0005232	APOSC_04643	XENTR04371
OG0005233	APOSC_01508	XENTR17925
OG0005234	APOSC_18433, APOSC_18434	XENTR16079
OG0005235	APOSC_02016	XENTR13429
OG0005237	APOSC_01769	XENTR12797
OG0005238	APOSC_20097	XENTR07727
OG0005239	APOSC_01099, APOSC_27645	XENTR11710, XENTR12808
OG0005240	APOSC_18208	XENTR15629, XENTR13415
OG0005241	APOSC_02378	XENTR09900
OG0005243	APOSC_10996	XENTR01383
OG0005244	APOSC_04805, APOSC_04804	XENTR07088, XENTR07089, XENTR03819
OG0005245	APOSC_22390	XENTR06279
OG0005246	APOSC_19522	XENTR02623
OG0005247	APOSC_00062	XENTR02931
OG0005248	APOSC_09861	XENTR05150, XENTR06264
OG0005249	APOSC_08128	XENTR06111, XENTR06112
OG0005250	APOSC_23839	XENTR05467
OG0005251	APOSC_02584	XENTR07883
OG0005252	APOSC_19744	XENTR09531, XENTR06739
OG0005253	APOSC_27501	XENTR10902
OG0005254	APOSC_19056	XENTR17441
OG0005255	APOSC_05290	XENTR08746, XENTR08745, XENTR17482
OG0005256	APOSC_17187, APOSC_17188	XENTR17691, XENTR06834
OG0005257	APOSC_14047	XENTR05574
OG0005258	APOSC_18260	XENTR02828
OG0005259	APOSC_17384	XENTR02830
OG0005260	APOSC_03100, APOSC_03101	XENTR09856
OG0005261	APOSC_05476	XENTR04489, XENTR03622
OG0005262	APOSC_23044	XENTR12919
OG0005264	APOSC_21606	XENTR05358
OG0005265	APOSC_21740	XENTR03437
OG0005266	APOSC_03872	XENTR02969, XENTR04623
OG0005267	APOSC_21073	XENTR00612
OG0005268	APOSC_08152	XENTR10041
OG0005269	APOSC_17989	XENTR02825
OG0005270	APOSC_04302	XENTR14107
OG0005271	APOSC_11306, APOSC_01047	XENTR00154
OG0005272	APOSC_20560	XENTR03770, XENTR03769
OG0005273	APOSC_26791, APOSC_17309	XENTR02049
OG0005274	APOSC_19467	XENTR03022
OG0005275	APOSC_26865	XENTR07020
OG0005276	APOSC_24211, APOSC_24210, APOSC_28713, APOSC_24209, APOSC_04404	XENTR18764
OG0005277	APOSC_00848	XENTR11704
OG0005278	APOSC_26566	XENTR10581
OG0005279	APOSC_15390	XENTR15127
OG0005281	APOSC_10918	XENTR12479, XENTR12478, XENTR11090
OG0005282	APOSC_13327	XENTR05733
OG0005283	APOSC_20765	XENTR17833, XENTR08079
OG0005284	APOSC_17918	XENTR06972
OG0005285	APOSC_00649	XENTR04551
OG0005286	APOSC_10965	XENTR18781, XENTR05904
OG0005288	APOSC_12365	XENTR07466
OG0005289	APOSC_00709, APOSC_14321	XENTR11766
OG0005291	APOSC_22752	XENTR15637
OG0005292	APOSC_15515	XENTR17077
OG0005293	APOSC_19487	XENTR03075
OG0005294	APOSC_10411	XENTR11029
OG0005295	APOSC_10487	XENTR03857
OG0005297	APOSC_08638	XENTR16547
OG0005298	APOSC_28447	XENTR08341
OG0005299	APOSC_07146	XENTR00453
OG0005300	APOSC_06284	XENTR09324, XENTR09323
OG0005301	APOSC_10500	XENTR00866
OG0005302	APOSC_06309	XENTR10050, XENTR08277
OG0005303	APOSC_26348	XENTR08944, XENTR08943
OG0005304	APOSC_12735	XENTR07753
OG0005305	APOSC_19827	XENTR02973, XENTR02972
OG0005307	APOSC_22209, APOSC_22208	XENTR02149
OG0005309	APOSC_13912	XENTR06467
OG0005310	APOSC_08001	XENTR03904
OG0005312	APOSC_18279	XENTR11281
OG0005314	APOSC_00909	XENTR18994
OG0005315	APOSC_01239, APOSC_14458	XENTR01293
OG0005316	APOSC_02719	XENTR15429
OG0005317	APOSC_06639, APOSC_10096	XENTR02322
OG0005318	APOSC_15034	XENTR04452
OG0005319	APOSC_01868, APOSC_01867	XENTR12909
OG0005321	APOSC_28111	XENTR13052
OG0005322	APOSC_22385	XENTR15003, XENTR15102
OG0005323	APOSC_15229	XENTR05721
OG0005326	APOSC_16865, APOSC_16866	XENTR16643, XENTR15679
OG0005327	APOSC_16260	XENTR00092
OG0005328	APOSC_27286	XENTR16302
OG0005329	APOSC_23238	XENTR14854
OG0005359	APOSC_15626, APOSC_15627	XENTR02870
OG0005360	APOSC_11549	XENTR13876
OG0005361	APOSC_24341	XENTR17027
OG0005362	APOSC_05386	XENTR02886
OG0005364	APOSC_06355	XENTR08233
OG0005365	APOSC_23013	XENTR04880
OG0005366	APOSC_18159, APOSC_18158	XENTR14103
OG0005367	APOSC_14657	XENTR00190
OG0005368	APOSC_25453, APOSC_26558	XENTR02135
OG0005370	APOSC_19516	XENTR18458, XENTR19057
OG0005371	APOSC_04544	XENTR04241
OG0005372	APOSC_06206	XENTR02926
OG0005373	APOSC_12500	XENTR01008
OG0005374	APOSC_13436	XENTR09396
OG0005375	APOSC_15874	XENTR02759
OG0005377	APOSC_01331	XENTR04948, XENTR00820
OG0005378	APOSC_25053	XENTR00855
OG0005379	APOSC_12666	XENTR01811
OG0005380	APOSC_08215, APOSC_28651	XENTR03184
OG0005383	APOSC_18635	XENTR06290
OG0005384	APOSC_09845	XENTR09338, XENTR09337
OG0005385	APOSC_27204	XENTR06538
OG0005386	APOSC_20621	XENTR04916
OG0005387	APOSC_02972, APOSC_17617	XENTR16757
OG0005388	APOSC_04968, APOSC_04967	XENTR15369
OG0005389	APOSC_04842	XENTR11588
OG0005390	APOSC_26686	XENTR00330
OG0005391	APOSC_08891	XENTR15124
OG0005393	APOSC_02481	XENTR11001
OG0005394	APOSC_20423	XENTR11004
OG0005396	APOSC_19850	XENTR03688
OG0005397	APOSC_10331	XENTR05120, XENTR05121
OG0005398	APOSC_11119	XENTR08769
OG0005400	APOSC_12333	XENTR14635
OG0005401	APOSC_20225, APOSC_20223, APOSC_20224	XENTR02575
OG0005402	APOSC_05157	XENTR03106
OG0005403	APOSC_22572	XENTR17033
OG0005405	APOSC_00614	XENTR07454
OG0005406	APOSC_01761	XENTR02598
OG0005408	APOSC_12533	XENTR12460
OG0005409	APOSC_19973	XENTR07635
OG0005412	APOSC_24830	XENTR08400
OG0005413	APOSC_00881	XENTR11238
OG0005414	APOSC_19790	XENTR13840
OG0005416	APOSC_00108, APOSC_00109	XENTR04103
OG0005417	APOSC_26063	XENTR07337
OG0005418	APOSC_16714	XENTR05401
OG0005419	APOSC_25809	XENTR02578
OG0005420	APOSC_07898	XENTR14942, XENTR14789, XENTR09157
OG0005421	APOSC_11706, APOSC_21357	XENTR01449
OG0005422	APOSC_15411	XENTR13886
OG0005423	APOSC_19064	XENTR01030, XENTR14384
OG0005424	APOSC_10535	XENTR14032, XENTR14031
OG0005425	APOSC_04615	XENTR12889
OG0005427	APOSC_02382	XENTR06952
OG0005428	APOSC_19498	XENTR07917, XENTR07916
OG0005429	APOSC_06327	XENTR06396
OG0005430	APOSC_00253, APOSC_02038, APOSC_17625, APOSC_17624	XENTR05965
OG0005432	APOSC_00828, APOSC_00829	XENTR09444
OG0005433	APOSC_02868, APOSC_19406	XENTR08308, XENTR06429
OG0005434	APOSC_05369	XENTR16403
OG0005435	APOSC_05679	XENTR04202
OG0005436	APOSC_12964	XENTR16981, XENTR12576
OG0005437	APOSC_22987	XENTR14536
