Orthogroup	APOSC_ok	NEMVE
OG0003626	APOSC_07159	NEMVE00939, NEMVE20827
OG0003629	APOSC_26137	NEMVE13677
OG0003630	APOSC_17756, APOSC_17755, APOSC_17757	NEMVE01474
OG0003631	APOSC_17097	NEMVE08973, NEMVE18120, NEMVE20518, NEMVE20475
OG0003632	APOSC_29018, APOSC_16472	NEMVE09812
OG0003633	APOSC_17860	NEMVE24448
OG0003634	APOSC_17799	NEMVE17799
OG0003635	APOSC_01899, APOSC_01900	NEMVE14571
OG0003635	APOSC_21380	NEMVE17691
OG0003636	APOSC_19330, APOSC_19573	NEMVE10467
OG0003637	APOSC_28897, APOSC_28898, APOSC_13735	NEMVE05774
OG0003638	APOSC_04672	NEMVE14258
OG0003639	APOSC_03331, APOSC_03330	NEMVE05431
OG0003640	APOSC_20632	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097
OG0003641	APOSC_28507	NEMVE25925, NEMVE21020
OG0003642	APOSC_21992	NEMVE13366
OG0003643	APOSC_14666, APOSC_10990, APOSC_10989	NEMVE21963
OG0003644	APOSC_13766	NEMVE14219, NEMVE19898
OG0003645	APOSC_17297	NEMVE06456, NEMVE06446
OG0003647	APOSC_13796	NEMVE18107
OG0003648	APOSC_26289	NEMVE10380
OG0003649	APOSC_04280, APOSC_04281	NEMVE10970
OG0003650	APOSC_01121, APOSC_01120	NEMVE01779
OG0003651	APOSC_22893	NEMVE07230
OG0003652	APOSC_11361	NEMVE14170
OG0003655	APOSC_11993	NEMVE21782
OG0003656	APOSC_18739	NEMVE23361
OG0003658	APOSC_03798	NEMVE14339
OG0003659	APOSC_18860	NEMVE01974
OG0003661	APOSC_25047, APOSC_25048	NEMVE00922
OG0003662	APOSC_21598	NEMVE08035
OG0003664	APOSC_08966	NEMVE07963
OG0003665	APOSC_04754, APOSC_25726	NEMVE22002, NEMVE13012, NEMVE21940
OG0003667	APOSC_08066	NEMVE05425
OG0003668	APOSC_25254	NEMVE14297
OG0003669	APOSC_15477	NEMVE07090
OG0003670	APOSC_14529, APOSC_24735	NEMVE20471, NEMVE23703
OG0003671	APOSC_08142	NEMVE14323
OG0003672	APOSC_19065	NEMVE08668
OG0003674	APOSC_28516, APOSC_28518, APOSC_28517	NEMVE05251
OG0003675	APOSC_28034	NEMVE14081
OG0003676	APOSC_19440	NEMVE07553
OG0003677	APOSC_09551	NEMVE22425
OG0003678	APOSC_24849	NEMVE25356
OG0003679	APOSC_05717	NEMVE11368
OG0003680	APOSC_16106	NEMVE13143
OG0003681	APOSC_15622, APOSC_06679	NEMVE01693
OG0003682	APOSC_08734, APOSC_08733	NEMVE22975
OG0003683	APOSC_17206	NEMVE21208, NEMVE25273
OG0003684	APOSC_26190	NEMVE10127
OG0003685	APOSC_09627	NEMVE07449
OG0003686	APOSC_08575	NEMVE09181
OG0003687	APOSC_02961	NEMVE23894, NEMVE12128
OG0003689	APOSC_14402	NEMVE15357
OG0003690	APOSC_12760	NEMVE15068
OG0003691	APOSC_18065, APOSC_08084	NEMVE21817
OG0003691	APOSC_08085	NEMVE16405
OG0003692	APOSC_29035	NEMVE20806, NEMVE11090
OG0003693	APOSC_02780	NEMVE09308
OG0003694	APOSC_22584, APOSC_22583	NEMVE22408
OG0003695	APOSC_04824	NEMVE01731
OG0003696	APOSC_01727	NEMVE11320
OG0003697	APOSC_19087	NEMVE17845
OG0003698	APOSC_02793, APOSC_02794	NEMVE22878
OG0003699	APOSC_03578, APOSC_11615	NEMVE16490
OG0003700	APOSC_13023	NEMVE05136, NEMVE03153
OG0003701	APOSC_12893	NEMVE05754
OG0003703	APOSC_27805	NEMVE24764
OG0003704	APOSC_20184	NEMVE24279
OG0003705	APOSC_05948	NEMVE23677
OG0003706	APOSC_20014	NEMVE16662
OG0003707	APOSC_05582, APOSC_05581, APOSC_04920	NEMVE04617
OG0003708	APOSC_15736	NEMVE07588
OG0003709	APOSC_14980	NEMVE18152
OG0003709	APOSC_15334, APOSC_13159, APOSC_12769	NEMVE18151
OG0003710	APOSC_14492, APOSC_14493	NEMVE22261
OG0003711	APOSC_11492	NEMVE13813, NEMVE21206
OG0003712	APOSC_02385	NEMVE13197
OG0003714	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371	NEMVE13060
OG0003715	APOSC_22949, APOSC_22948, APOSC_11622	NEMVE16285
OG0003716	APOSC_21311	NEMVE13656
OG0003717	APOSC_07881	NEMVE06991
OG0003718	APOSC_00053	NEMVE22937
OG0003719	APOSC_22019	NEMVE08960
OG0003720	APOSC_08724	NEMVE13058
OG0003721	APOSC_17333	NEMVE18963
OG0003722	APOSC_05010	NEMVE01466, NEMVE20465
OG0003724	APOSC_21114	NEMVE13663, NEMVE17013, NEMVE22380
OG0003724	APOSC_21113	NEMVE03637
OG0003725	APOSC_21258	NEMVE14781
OG0003728	APOSC_04359	NEMVE23247
OG0003729	APOSC_17222	NEMVE25381
OG0003730	APOSC_26661	NEMVE15317, NEMVE13968
OG0003731	APOSC_22671	NEMVE23012
OG0003732	APOSC_11996, APOSC_11995, APOSC_09876	NEMVE13725
OG0003734	APOSC_06802, APOSC_03895, APOSC_26658, APOSC_13258, APOSC_04893	NEMVE22526
OG0003735	APOSC_04977, APOSC_04976, APOSC_04975	NEMVE23342
OG0003736	APOSC_13821	NEMVE22403
OG0003737	APOSC_02922	NEMVE15745
OG0003738	APOSC_26676	NEMVE24821, NEMVE25967
OG0003739	APOSC_28370	NEMVE09958
OG0003740	APOSC_10911	NEMVE22455
OG0003741	APOSC_01091, APOSC_01092	NEMVE00260, NEMVE22579
OG0003742	APOSC_22045	NEMVE13350, NEMVE15271
OG0003743	APOSC_27109	NEMVE21709
OG0003744	APOSC_22292, APOSC_22293	NEMVE05864
OG0003745	APOSC_14669, APOSC_14668	NEMVE24615
OG0003746	APOSC_24125	NEMVE04748
OG0003747	APOSC_04812	NEMVE17516
OG0003749	APOSC_00198	NEMVE22325
OG0003750	APOSC_11143	NEMVE13166
OG0003751	APOSC_05399, APOSC_28262	NEMVE03634, NEMVE10234
OG0003752	APOSC_24363	NEMVE10007, NEMVE01099, NEMVE09376
OG0003753	APOSC_21092, APOSC_19186, APOSC_19185	NEMVE23093
OG0003754	APOSC_02726, APOSC_02725	NEMVE12822, NEMVE01565
OG0003755	APOSC_08866	NEMVE07225
OG0003756	APOSC_12890, APOSC_14136, APOSC_14135	NEMVE08256
OG0003757	APOSC_05657, APOSC_05656	NEMVE25101
OG0003758	APOSC_02734	NEMVE24097
OG0003759	APOSC_17081	NEMVE07147
OG0003760	APOSC_20897	NEMVE25257
OG0003761	APOSC_03791, APOSC_03790	NEMVE06273
OG0003762	APOSC_05839	NEMVE13179
OG0003763	APOSC_01290, APOSC_09581	NEMVE18331
OG0003764	APOSC_01401	NEMVE01625
OG0003766	APOSC_09732	NEMVE12147
OG0003767	APOSC_23704, APOSC_02560	NEMVE24136
OG0003768	APOSC_28826	NEMVE13220
OG0003769	APOSC_02783, APOSC_02782	NEMVE25860
OG0003770	APOSC_13841	NEMVE14300
OG0003771	APOSC_21005	NEMVE24800
OG0003773	APOSC_22519	NEMVE23658
OG0003775	APOSC_03883	NEMVE06322
OG0003776	APOSC_27686, APOSC_02987, APOSC_01377	NEMVE25761
OG0003777	APOSC_05890	NEMVE13412
OG0003778	APOSC_25204	NEMVE22626
OG0003779	APOSC_23333, APOSC_23332	NEMVE22651
OG0003795	APOSC_01022	NEMVE20355, NEMVE20909, NEMVE06474
OG0003798	APOSC_08296	NEMVE14516
OG0003802	APOSC_28663, APOSC_09501, APOSC_09982, APOSC_06702, APOSC_24748, APOSC_00920, APOSC_24232, APOSC_14426, APOSC_06661, APOSC_25890, APOSC_26948, APOSC_07886	NEMVE16141, NEMVE19076, NEMVE19541, NEMVE20147, NEMVE18385, NEMVE20479, NEMVE16060
OG0003803	APOSC_17027	NEMVE24989
OG0003804	APOSC_24745	NEMVE16877
OG0003806	APOSC_10907, APOSC_13794, APOSC_10906, APOSC_27759	NEMVE14378
OG0003807	APOSC_05758, APOSC_00861, APOSC_00860, APOSC_00859	NEMVE13183
OG0003808	APOSC_06171, APOSC_06172	NEMVE11383
OG0003809	APOSC_19356	NEMVE22938
OG0003811	APOSC_28788, APOSC_28789	NEMVE12033, NEMVE10353
OG0003812	APOSC_18903	NEMVE18581
OG0003813	APOSC_14390	NEMVE22400
OG0003815	APOSC_20817	NEMVE13162
OG0003815	APOSC_20818	NEMVE23225
OG0003817	APOSC_04119, APOSC_21991	NEMVE12881, NEMVE22126
OG0003818	APOSC_12257	NEMVE20836, NEMVE05581
OG0003819	APOSC_11850	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707
OG0003820	APOSC_23379	NEMVE18008
OG0003821	APOSC_20352	NEMVE22804
OG0003822	APOSC_04407, APOSC_15735	NEMVE05304
OG0003823	APOSC_21830	NEMVE13544
OG0003824	APOSC_04795, APOSC_04794	NEMVE12681, NEMVE22639
OG0003825	APOSC_18536	NEMVE06848
OG0003826	APOSC_17419	NEMVE08019
OG0003827	APOSC_07833	NEMVE22358
OG0003828	APOSC_14010	NEMVE13970
OG0003829	APOSC_19129	NEMVE16467, NEMVE20813, NEMVE16466
OG0003831	APOSC_25951, APOSC_17003	NEMVE24194
OG0003832	APOSC_12737	NEMVE07346
OG0003833	APOSC_14015, APOSC_26614	NEMVE22798
OG0003834	APOSC_25052	NEMVE25157
OG0003835	APOSC_09274	NEMVE19413, NEMVE21309
OG0003836	APOSC_03836	NEMVE04677
OG0003837	APOSC_12128	NEMVE15152
OG0003838	APOSC_00842	NEMVE07828
OG0003839	APOSC_26720	NEMVE09947
OG0003840	APOSC_03583	NEMVE14763, NEMVE17541
OG0003841	APOSC_15694	NEMVE13973
OG0003842	APOSC_04752, APOSC_04753	NEMVE22729
OG0003843	APOSC_17245, APOSC_07123, APOSC_07122	NEMVE14695
OG0003844	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569	NEMVE24944
OG0003845	APOSC_23847	NEMVE01473
OG0003846	APOSC_01229	NEMVE07025
OG0003847	APOSC_00975	NEMVE23780
OG0003848	APOSC_12433	NEMVE03237
OG0003850	APOSC_06463	NEMVE14788
OG0003851	APOSC_27756	NEMVE13091
OG0003852	APOSC_27352	NEMVE07134
OG0003853	APOSC_04073	NEMVE09522
OG0003854	APOSC_14713	NEMVE18328
OG0003855	APOSC_03654	NEMVE01478
OG0003856	APOSC_18475, APOSC_18474, APOSC_18473, APOSC_18472	NEMVE15583
OG0003857	APOSC_04358	NEMVE20217, NEMVE25998
OG0003858	APOSC_25588	NEMVE07192
OG0003859	APOSC_10642, APOSC_21993	NEMVE25657
OG0003860	APOSC_03734, APOSC_20475	NEMVE07587
OG0003861	APOSC_21656	NEMVE05952
OG0003862	APOSC_08543	NEMVE14847
OG0003863	APOSC_19667	NEMVE15299
OG0003864	APOSC_02644, APOSC_02643	NEMVE12479, NEMVE05255
OG0003865	APOSC_28988	NEMVE08854
OG0003866	APOSC_22466	NEMVE14786
OG0003867	APOSC_04424	NEMVE14855
OG0003868	APOSC_27663	NEMVE23932
OG0003869	APOSC_00347, APOSC_00348	NEMVE25452
OG0003870	APOSC_17219	NEMVE09270
OG0003871	APOSC_11807	NEMVE00146
OG0003872	APOSC_02701	NEMVE06420
OG0003873	APOSC_19201	NEMVE07141
OG0003874	APOSC_04239	NEMVE23530
OG0003875	APOSC_05969	NEMVE04885
OG0003876	APOSC_09137	NEMVE06222, NEMVE12361
OG0003877	APOSC_00794, APOSC_00795, APOSC_00278	NEMVE20725, NEMVE07878
OG0003878	APOSC_09689	NEMVE17672
OG0003879	APOSC_27983, APOSC_26925	NEMVE00015
OG0003880	APOSC_22538	NEMVE18635
OG0003881	APOSC_23136	NEMVE21229, NEMVE25591
OG0003882	APOSC_23637	NEMVE25838
OG0003883	APOSC_26942	NEMVE24051
OG0003884	APOSC_05090	NEMVE04622
OG0003885	APOSC_18039	NEMVE07560
OG0003886	APOSC_23174	NEMVE07112
OG0003887	APOSC_03357	NEMVE13010
OG0003888	APOSC_24599	NEMVE07601
OG0003889	APOSC_27027	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991
OG0003890	APOSC_28156	NEMVE01588
OG0003892	APOSC_27794, APOSC_27793	NEMVE22031, NEMVE14752
OG0003893	APOSC_23559	NEMVE17391
OG0003894	APOSC_10489, APOSC_10490	NEMVE13262
OG0003895	APOSC_12472	NEMVE10938
OG0003896	APOSC_25208	NEMVE05289
OG0003897	APOSC_21763	NEMVE01514
OG0003898	APOSC_19432	NEMVE00029, NEMVE20445
OG0003899	APOSC_22343	NEMVE25516
OG0003900	APOSC_04165	NEMVE17139
OG0003901	APOSC_21632	NEMVE14163
OG0003903	APOSC_19999	NEMVE25716
OG0003904	APOSC_15257	NEMVE13657
OG0003905	APOSC_03588	NEMVE25933
OG0003906	APOSC_08587	NEMVE08844
OG0003910	APOSC_21565	NEMVE11947, NEMVE14228
OG0003911	APOSC_27900, APOSC_05120	NEMVE13548
OG0003912	APOSC_15763, APOSC_28939	NEMVE23480
OG0003913	APOSC_05119	NEMVE06219
OG0003914	APOSC_04314	NEMVE23883
OG0003915	APOSC_24329, APOSC_24330	NEMVE13987
OG0003916	APOSC_10822	NEMVE04869
OG0003917	APOSC_06187	NEMVE07359
OG0003918	APOSC_02265	NEMVE15132
OG0003919	APOSC_15353	NEMVE10991
OG0003920	APOSC_10746	NEMVE13794
OG0003921	APOSC_12515, APOSC_12516	NEMVE13546, NEMVE03026
OG0003922	APOSC_11194, APOSC_28594	NEMVE11796
OG0003923	APOSC_27950	NEMVE01001, NEMVE12285
OG0003925	APOSC_07611	NEMVE14404
OG0003926	APOSC_26826	NEMVE18036
OG0003927	APOSC_22644	NEMVE14203, NEMVE11015, NEMVE11697
OG0003929	APOSC_06476	NEMVE15034
OG0003930	APOSC_13770, APOSC_13771	NEMVE11142
OG0003931	APOSC_13164, APOSC_13163, APOSC_13162	NEMVE05283
OG0003932	APOSC_27565, APOSC_27566	NEMVE10145
OG0003932	APOSC_06227	NEMVE17360
OG0003933	APOSC_18503	NEMVE16001
OG0003935	APOSC_16375, APOSC_10688	NEMVE04906, NEMVE10377, NEMVE06933
OG0003936	APOSC_20913, APOSC_20914	NEMVE07930, NEMVE19837
OG0003937	APOSC_15204	NEMVE18859
OG0003938	APOSC_18586, APOSC_24798, APOSC_19288, APOSC_22355, APOSC_08270, APOSC_24799	NEMVE14790
OG0003939	APOSC_20627	NEMVE25295, NEMVE20805, NEMVE20363
OG0003940	APOSC_29077	NEMVE16875
OG0003941	APOSC_23683	NEMVE08171
OG0003942	APOSC_06273	NEMVE22462
OG0003944	APOSC_04799	NEMVE25693, NEMVE10205, NEMVE21561
OG0003945	APOSC_03054	NEMVE14589
OG0003946	APOSC_04056	NEMVE09626
OG0003947	APOSC_09900	NEMVE01496, NEMVE12187
OG0003948	APOSC_20663	NEMVE19651
OG0003949	APOSC_07284	NEMVE07570, NEMVE23133
OG0003950	APOSC_26776	NEMVE04576
OG0003951	APOSC_02492	NEMVE21774
OG0003952	APOSC_20700	NEMVE24632
OG0003954	APOSC_02411, APOSC_02412, APOSC_02413	NEMVE08288, NEMVE00930
OG0003955	APOSC_20455	NEMVE06429
OG0003956	APOSC_17278, APOSC_17277, APOSC_19023	NEMVE23428
OG0003957	APOSC_24926	NEMVE06353, NEMVE09576
OG0003958	APOSC_22790	NEMVE15102
OG0003959	APOSC_17473	NEMVE23777
OG0003961	APOSC_20360, APOSC_21264, APOSC_06551, APOSC_08944, APOSC_01415, APOSC_09465, APOSC_10854, APOSC_06493, APOSC_08946, APOSC_08945	NEMVE15127
OG0003962	APOSC_06351	NEMVE16096, NEMVE01907
OG0003964	APOSC_27857, APOSC_02451	NEMVE15732
OG0003965	APOSC_27311, APOSC_04938, APOSC_21685	NEMVE25502
OG0003966	APOSC_04287, APOSC_04286	NEMVE13810
OG0003967	APOSC_00755	NEMVE23105
OG0003968	APOSC_18591	NEMVE08572
OG0003969	APOSC_28380	NEMVE07890
OG0003970	APOSC_12020, APOSC_03630, APOSC_20767, APOSC_12019	NEMVE23326
OG0003971	APOSC_13871, APOSC_13872	NEMVE22272
OG0003972	APOSC_12719	NEMVE13775
OG0003973	APOSC_26122	NEMVE14779
OG0003976	APOSC_10421, APOSC_09389, APOSC_19130	NEMVE24965
OG0003996	APOSC_06287, APOSC_23266, APOSC_07822, APOSC_13050, APOSC_11976, APOSC_25017	NEMVE18416, NEMVE18325
OG0003997	APOSC_12655	NEMVE05978
OG0003999	APOSC_26670, APOSC_28991	NEMVE21965
OG0004001	APOSC_16124, APOSC_21219, APOSC_12998	NEMVE03521
OG0004002	APOSC_26495, APOSC_06566	NEMVE18518
OG0004004	APOSC_12248	NEMVE06251
OG0004005	APOSC_22073	NEMVE23848
OG0004006	APOSC_24936, APOSC_04405, APOSC_19679, APOSC_22807, APOSC_09413, APOSC_20863	NEMVE20989, NEMVE11118
OG0004007	APOSC_15413	NEMVE13953
OG0004009	APOSC_06993	NEMVE21729
OG0004010	APOSC_29079	NEMVE14978, NEMVE12830
OG0004011	APOSC_05203	NEMVE25743
OG0004012	APOSC_16235	NEMVE12899, NEMVE22318
OG0004015	APOSC_17114	NEMVE09359
OG0004016	APOSC_22784	NEMVE13204
OG0004017	APOSC_19336	NEMVE14537
OG0004018	APOSC_21251	NEMVE17555
OG0004019	APOSC_05230	NEMVE05373
OG0004020	APOSC_17338	NEMVE22667
OG0004021	APOSC_11091	NEMVE03953, NEMVE00245, NEMVE06416
OG0004022	APOSC_12529	NEMVE22354, NEMVE07265
OG0004023	APOSC_09668	NEMVE10125
OG0004024	APOSC_24614	NEMVE24877
OG0004025	APOSC_18540	NEMVE14321
OG0004028	APOSC_12300	NEMVE00045, NEMVE01939
OG0004030	APOSC_07342	NEMVE09561
OG0004031	APOSC_23905	NEMVE09520
OG0004032	APOSC_10005	NEMVE11647, NEMVE08726
OG0004033	APOSC_11152	NEMVE05049
OG0004034	APOSC_05299	NEMVE13874, NEMVE06071
OG0004035	APOSC_20229	NEMVE23476
OG0004036	APOSC_26656	NEMVE22269
OG0004037	APOSC_28831	NEMVE24489
OG0004038	APOSC_01523	NEMVE25168
OG0004039	APOSC_16429	NEMVE05684
OG0004040	APOSC_27575	NEMVE01924
OG0004041	APOSC_21580	NEMVE07183
OG0004042	APOSC_19825	NEMVE24907
OG0004043	APOSC_00567	NEMVE25672
OG0004044	APOSC_05770	NEMVE14670
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	NEMVE22942
OG0004046	APOSC_03950	NEMVE20796, NEMVE25121
OG0004046	APOSC_05400	NEMVE16185
OG0004047	APOSC_21433	NEMVE14207
OG0004048	APOSC_03269	NEMVE04894
OG0004049	APOSC_16733	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060
OG0004051	APOSC_25343	NEMVE16748
OG0004052	APOSC_23309	NEMVE04588
OG0004053	APOSC_19964	NEMVE19218
OG0004055	APOSC_24425	NEMVE22198
OG0004056	APOSC_12387	NEMVE12001, NEMVE17803
OG0004057	APOSC_25009	NEMVE14174
OG0004058	APOSC_05102	NEMVE06021
OG0004059	APOSC_17749	NEMVE10461
OG0004060	APOSC_16549, APOSC_14343	NEMVE05949
OG0004061	APOSC_15590	NEMVE09085
OG0004063	APOSC_25045	NEMVE10277
OG0004064	APOSC_04465	NEMVE23672
OG0004065	APOSC_27712	NEMVE13633
OG0004066	APOSC_23734, APOSC_24624	NEMVE18474
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542	NEMVE14104
OG0004069	APOSC_23393, APOSC_23392	NEMVE10507
OG0004070	APOSC_25704	NEMVE00018, NEMVE22616
OG0004071	APOSC_26899	NEMVE14977
OG0004072	APOSC_16871	NEMVE15269
OG0004074	APOSC_20482	NEMVE01933, NEMVE11914
OG0004075	APOSC_15061, APOSC_07499	NEMVE15118
OG0004076	APOSC_17521	NEMVE11675, NEMVE01100
OG0004078	APOSC_08208	NEMVE13560
OG0004079	APOSC_18093	NEMVE25325
OG0004080	APOSC_26211, APOSC_26210	NEMVE06984
OG0004081	APOSC_09127	NEMVE22578
OG0004082	APOSC_04843	NEMVE01381
OG0004083	APOSC_05092	NEMVE14362
OG0004084	APOSC_14613	NEMVE14693
OG0004085	APOSC_16126	NEMVE14248, NEMVE19893, NEMVE17924
OG0004086	APOSC_12553	NEMVE02965
OG0004087	APOSC_05303	NEMVE04747
OG0004088	APOSC_06799, APOSC_06800	NEMVE13678
OG0004089	APOSC_13671	NEMVE22289, NEMVE23169
OG0004090	APOSC_24285, APOSC_20269, APOSC_12223	NEMVE14306
OG0004091	APOSC_20232	NEMVE14085, NEMVE18417, NEMVE16497, NEMVE21080
OG0004091	APOSC_12845	NEMVE00934
OG0004092	APOSC_18299	NEMVE12115, NEMVE21794
OG0004093	APOSC_16358	NEMVE00957
OG0004094	APOSC_04403	NEMVE25166
OG0004095	APOSC_23518, APOSC_16725	NEMVE15313
OG0004096	APOSC_13674	NEMVE22332
OG0004098	APOSC_08501, APOSC_08500	NEMVE01526
OG0004099	APOSC_18713	NEMVE08673
OG0004100	APOSC_15294	NEMVE13287
OG0004101	APOSC_13319	NEMVE23681
OG0004102	APOSC_25199	NEMVE00016, NEMVE08375
OG0004104	APOSC_18419	NEMVE24910, NEMVE24911, NEMVE18049
OG0004105	APOSC_20157, APOSC_20158	NEMVE12111, NEMVE13481
OG0004106	APOSC_10773	NEMVE15033
OG0004107	APOSC_07621	NEMVE13823
OG0004108	APOSC_13049, APOSC_13048	NEMVE11403
OG0004110	APOSC_11200	NEMVE22977
OG0004111	APOSC_09767	NEMVE08919
OG0004113	APOSC_14445	NEMVE02452
OG0004114	APOSC_10050	NEMVE17396
OG0004115	APOSC_10833	NEMVE00036, NEMVE17538
OG0004116	APOSC_01511, APOSC_01512	NEMVE02528, NEMVE25696
OG0004117	APOSC_13222, APOSC_13221	NEMVE11174
OG0004118	APOSC_06300	NEMVE13160
OG0004119	APOSC_04401, APOSC_04402	NEMVE13042, NEMVE11744, NEMVE22499, NEMVE11571, NEMVE11572
OG0004120	APOSC_22567, APOSC_22568	NEMVE24901
OG0004121	APOSC_26762	NEMVE13634
OG0004122	APOSC_10900, APOSC_03202, APOSC_03201, APOSC_03203	NEMVE25053
OG0004123	APOSC_21790	NEMVE17411
OG0004124	APOSC_08825	NEMVE07304
OG0004125	APOSC_11946	NEMVE13816
OG0004126	APOSC_01843	NEMVE08221, NEMVE20754
OG0004127	APOSC_07047	NEMVE18642
OG0004130	APOSC_15010	NEMVE14705
OG0004131	APOSC_25999	NEMVE05458
OG0004132	APOSC_10373	NEMVE23224
OG0004133	APOSC_04232	NEMVE13985, NEMVE12851
OG0004134	APOSC_03000	NEMVE14887
OG0004135	APOSC_06031	NEMVE22322
OG0004136	APOSC_21530	NEMVE14508
OG0004138	APOSC_03411	NEMVE10542
OG0004140	APOSC_06874	NEMVE05908
OG0004141	APOSC_16231	NEMVE05886, NEMVE02353, NEMVE05890
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	NEMVE13449
OG0004143	APOSC_27168, APOSC_27167	NEMVE18842
OG0004145	APOSC_15326	NEMVE09487
OG0004146	APOSC_14892	NEMVE21626, NEMVE02953
OG0004147	APOSC_19122	NEMVE22674
OG0004148	APOSC_15043, APOSC_15044	NEMVE19504
OG0004149	APOSC_02970, APOSC_02971	NEMVE17931
OG0004150	APOSC_13759	NEMVE13741
OG0004151	APOSC_00107	NEMVE14229
OG0004153	APOSC_08022	NEMVE00083
OG0004154	APOSC_22416	NEMVE05816
OG0004157	APOSC_27434	NEMVE03019
OG0004158	APOSC_10209	NEMVE13617
OG0004159	APOSC_12951	NEMVE18358, NEMVE14604
OG0004160	APOSC_03754	NEMVE23083
OG0004161	APOSC_20917	NEMVE22412
OG0004162	APOSC_12130	NEMVE25750
OG0004164	APOSC_18496	NEMVE22345, NEMVE25928
OG0004166	APOSC_13131	NEMVE14358
OG0004167	APOSC_00650	NEMVE10378
OG0004168	APOSC_04235	NEMVE14660
OG0004169	APOSC_25303	NEMVE09703
OG0004170	APOSC_03003	NEMVE24511, NEMVE04516
OG0004171	APOSC_27996, APOSC_27995	NEMVE13975
OG0004174	APOSC_11600	NEMVE05860
OG0004175	APOSC_14869	NEMVE16183
OG0004176	APOSC_27087	NEMVE13135
OG0004178	APOSC_21497	NEMVE24562
OG0004179	APOSC_26029	NEMVE13848
OG0004180	APOSC_05627	NEMVE06343
OG0004181	APOSC_19298, APOSC_19299	NEMVE18763
OG0004183	APOSC_23810	NEMVE25375
OG0004186	APOSC_12750	NEMVE14257, NEMVE25645
OG0004187	APOSC_18178	NEMVE13250
OG0004188	APOSC_19051	NEMVE15828
OG0004189	APOSC_00415	NEMVE17967
OG0004190	APOSC_03589	NEMVE24804
OG0004215	APOSC_16447	NEMVE23791
OG0004216	APOSC_18234	NEMVE11628
OG0004217	APOSC_15366, APOSC_15365	NEMVE07703
OG0004218	APOSC_15148	NEMVE21685
OG0004219	APOSC_25433, APOSC_25434	NEMVE22540, NEMVE20986
OG0004220	APOSC_28409, APOSC_28408	NEMVE14904
OG0004222	APOSC_24192	NEMVE22431
OG0004223	APOSC_28636, APOSC_28635	NEMVE14495
OG0004225	APOSC_27259	NEMVE12928, NEMVE06699
OG0004226	APOSC_11744	NEMVE24092, NEMVE20295
OG0004227	APOSC_07436	NEMVE13579
OG0004228	APOSC_11334	NEMVE14091
OG0004229	APOSC_18807	NEMVE10839
OG0004230	APOSC_11830	NEMVE20221, NEMVE15013
OG0004231	APOSC_04324	NEMVE25640, NEMVE19289
OG0004232	APOSC_20829, APOSC_20830	NEMVE05374
OG0004233	APOSC_18789	NEMVE05082
OG0004234	APOSC_10718	NEMVE18650
OG0004236	APOSC_00824	NEMVE22021
OG0004236	APOSC_09759	NEMVE01769, NEMVE21449, NEMVE08213
OG0004237	APOSC_08707, APOSC_07559	NEMVE24212
OG0004239	APOSC_00833	NEMVE09798
OG0004240	APOSC_01716	NEMVE02594, NEMVE02188
OG0004241	APOSC_26715	NEMVE17443
OG0004242	APOSC_02510	NEMVE18228, NEMVE13800
OG0004243	APOSC_21071	NEMVE13950
OG0004244	APOSC_21479	NEMVE21955
OG0004245	APOSC_10499, APOSC_10498, APOSC_10497	NEMVE22952
OG0004246	APOSC_02127	NEMVE13565
OG0004247	APOSC_11597, APOSC_28927, APOSC_11598	NEMVE19464
OG0004248	APOSC_02729	NEMVE20564, NEMVE10713
OG0004249	APOSC_05383	NEMVE07696
OG0004250	APOSC_22267	NEMVE05051
OG0004251	APOSC_06011	NEMVE19617, NEMVE25778
OG0004252	APOSC_15635	NEMVE15040
OG0004253	APOSC_17061	NEMVE06410
OG0004254	APOSC_08300	NEMVE02453
OG0004255	APOSC_05604	NEMVE24360
OG0004257	APOSC_16172	NEMVE24614
OG0004258	APOSC_15994	NEMVE23518
OG0004259	APOSC_13815, APOSC_13814	NEMVE22430
OG0004260	APOSC_11794	NEMVE15889, NEMVE21330
OG0004261	APOSC_10630	NEMVE20799, NEMVE22436
OG0004262	APOSC_02898	NEMVE04762
OG0004263	APOSC_25349	NEMVE05868
OG0004265	APOSC_13935	NEMVE06493
OG0004267	APOSC_05994, APOSC_05993	NEMVE06676
OG0004268	APOSC_02867	NEMVE09145
OG0004269	APOSC_26344	NEMVE11660
OG0004270	APOSC_08577	NEMVE05372
