Orthogroup	APOSC_ok	ASTMX
OG0004409	APOSC_24925	ASTMX10780, ASTMX00631, ASTMX03091
OG0004413	APOSC_00838, APOSC_00839	ASTMX00930
OG0004414	APOSC_23058	ASTMX12793, ASTMX14372
OG0004415	APOSC_04509	ASTMX12000
OG0004417	APOSC_07939	ASTMX06465
OG0004419	APOSC_27089	ASTMX05029
OG0004420	APOSC_01938	ASTMX05678, ASTMX16477
OG0004421	APOSC_27707	ASTMX00927
OG0004422	APOSC_23964	ASTMX12408, ASTMX12072
OG0004423	APOSC_27132	ASTMX00839
OG0004424	APOSC_22699	ASTMX00973
OG0004425	APOSC_27479	ASTMX05733, ASTMX18057
OG0004426	APOSC_18555	ASTMX04608, ASTMX16512
OG0004427	APOSC_07384	ASTMX02579, ASTMX00584, ASTMX18236
OG0004428	APOSC_22972, APOSC_04260, APOSC_05952, APOSC_27807	ASTMX08433
OG0004430	APOSC_26087	ASTMX00679, ASTMX00668
OG0004459	APOSC_02057	ASTMX01523
OG0004460	APOSC_11378	ASTMX05378
OG0004461	APOSC_09578	ASTMX02008, ASTMX09253
OG0004462	APOSC_03810	ASTMX09565
OG0004463	APOSC_13610	ASTMX20816, ASTMX17775, ASTMX10719
OG0004465	APOSC_27612, APOSC_07492	ASTMX07511
OG0004467	APOSC_08131, APOSC_08130	ASTMX18837, ASTMX09624
OG0004468	APOSC_04083	ASTMX10959, ASTMX17591
OG0004471	APOSC_23990	ASTMX21908, ASTMX05397
OG0004472	APOSC_24611	ASTMX10876
OG0004474	APOSC_14066	ASTMX02122
OG0004475	APOSC_14655, APOSC_14656	ASTMX03628
OG0004476	APOSC_28912	ASTMX05902, ASTMX20801
OG0004477	APOSC_09595, APOSC_19809	ASTMX06949, ASTMX13088, ASTMX13238
OG0004478	APOSC_09228	ASTMX10885
OG0004479	APOSC_27243	ASTMX09838
OG0004480	APOSC_09626	ASTMX07539
OG0004481	APOSC_01303, APOSC_01304	ASTMX20550
OG0004482	APOSC_15944	ASTMX08694
OG0004483	APOSC_10427	ASTMX22728, ASTMX00569
OG0004484	APOSC_26538	ASTMX19181
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	ASTMX11288
OG0004486	APOSC_10573	ASTMX13480, ASTMX20967
OG0004487	APOSC_16521	ASTMX12470
OG0004488	APOSC_14403	ASTMX07090, ASTMX14739
OG0004489	APOSC_02546	ASTMX09445, ASTMX10741
OG0004490	APOSC_26766	ASTMX07362
OG0004493	APOSC_16878	ASTMX05775, ASTMX16816, ASTMX16815
OG0004494	APOSC_17707	ASTMX11684
OG0004495	APOSC_02433	ASTMX16876
OG0004496	APOSC_01447	ASTMX06198
OG0004497	APOSC_14596	ASTMX10903
OG0004498	APOSC_17715	ASTMX21957
OG0004499	APOSC_17019, APOSC_17018	ASTMX03883, ASTMX01344
OG0004500	APOSC_22983	ASTMX01231
OG0004501	APOSC_04951, APOSC_04952	ASTMX11331
OG0004502	APOSC_25796	ASTMX21917
OG0004503	APOSC_02535	ASTMX18826, ASTMX17305
OG0004505	APOSC_11357	ASTMX00647
OG0004507	APOSC_10102	ASTMX19380
OG0004508	APOSC_21272	ASTMX13481
OG0004509	APOSC_20036	ASTMX06478, ASTMX08851
OG0004510	APOSC_14424	ASTMX00014
OG0004511	APOSC_18981	ASTMX13204, ASTMX09352
OG0004512	APOSC_16199	ASTMX09673
OG0004513	APOSC_04598, APOSC_24273, APOSC_24274	ASTMX09616
OG0004513	APOSC_23756	ASTMX22950
OG0004514	APOSC_02680	ASTMX09457
OG0004515	APOSC_19569	ASTMX18895
OG0004516	APOSC_04046	ASTMX09891
OG0004517	APOSC_24629	ASTMX21079, ASTMX21487
OG0004518	APOSC_08232	ASTMX11208, ASTMX19137
OG0004519	APOSC_06794	ASTMX15946
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580	ASTMX09208
OG0004523	APOSC_28480	ASTMX10128
OG0004524	APOSC_27372	ASTMX15489, ASTMX17350
OG0004526	APOSC_08516	ASTMX11185
OG0004527	APOSC_19190	ASTMX05479
OG0004529	APOSC_09056, APOSC_09055	ASTMX20454
OG0004530	APOSC_18566	ASTMX01177, ASTMX13312, ASTMX00016
OG0004531	APOSC_00170	ASTMX11848
OG0004532	APOSC_19189	ASTMX23033
OG0004533	APOSC_11139	ASTMX05692
OG0004534	APOSC_18797	ASTMX13982
OG0004535	APOSC_09549	ASTMX18252
OG0004536	APOSC_16143, APOSC_16144	ASTMX08681
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	ASTMX12398
OG0004538	APOSC_06047	ASTMX16549
OG0004539	APOSC_28990	ASTMX01573, ASTMX04849
OG0004540	APOSC_09272	ASTMX16758
OG0004542	APOSC_22755	ASTMX01416
OG0004543	APOSC_00139	ASTMX02878
OG0004544	APOSC_07199	ASTMX17104, ASTMX19349, ASTMX03432
OG0004545	APOSC_24266, APOSC_24267	ASTMX18331
OG0004546	APOSC_00630, APOSC_22280	ASTMX19300
OG0004547	APOSC_09902	ASTMX02173, ASTMX00774
OG0004549	APOSC_14284, APOSC_14285	ASTMX00362
OG0004550	APOSC_28929	ASTMX10857
OG0004551	APOSC_02915	ASTMX09705
OG0004552	APOSC_21731	ASTMX05664
OG0004553	APOSC_12207	ASTMX18683
OG0004554	APOSC_13446	ASTMX17537
OG0004555	APOSC_15225	ASTMX12344, ASTMX13870
OG0004556	APOSC_22315	ASTMX09133
OG0004557	APOSC_28749	ASTMX00558, ASTMX21566, ASTMX12566, ASTMX10836, ASTMX18432
OG0004558	APOSC_19379	ASTMX08361
OG0004559	APOSC_23773	ASTMX16403
OG0004560	APOSC_20985	ASTMX08772, ASTMX03130
OG0004561	APOSC_25438, APOSC_25439	ASTMX11153
OG0004563	APOSC_14680	ASTMX06425
OG0004564	APOSC_25145	ASTMX04605, ASTMX17708
OG0004565	APOSC_10903	ASTMX11337
OG0004566	APOSC_19237	ASTMX01230, ASTMX09116
OG0004567	APOSC_19708, APOSC_19707	ASTMX13427, ASTMX01332
OG0004568	APOSC_07206	ASTMX04584
OG0004569	APOSC_28318, APOSC_28317	ASTMX13197
OG0004570	APOSC_06974	ASTMX14407, ASTMX10603, ASTMX16509, ASTMX15239
OG0004571	APOSC_01633	ASTMX20916
OG0004572	APOSC_28774	ASTMX22215
OG0004573	APOSC_22038	ASTMX21393
OG0004574	APOSC_18978	ASTMX17761
OG0004576	APOSC_12457	ASTMX09317, ASTMX19947
OG0004577	APOSC_00393	ASTMX01646
OG0004578	APOSC_03074	ASTMX08973, ASTMX03318
OG0004579	APOSC_17666	ASTMX02009, ASTMX00406, ASTMX00405
OG0004581	APOSC_09764, APOSC_09765	ASTMX17856
OG0004582	APOSC_05848	ASTMX10566
OG0004583	APOSC_24465, APOSC_25925, APOSC_23947	ASTMX11040
OG0004584	APOSC_11244	ASTMX11429
OG0004585	APOSC_08928, APOSC_08929	ASTMX12629
OG0004587	APOSC_03006	ASTMX01635
OG0004588	APOSC_07823, APOSC_00734	ASTMX07797
OG0004589	APOSC_06495	ASTMX17072, ASTMX18516
OG0004590	APOSC_13381	ASTMX12148
OG0004591	APOSC_28057	ASTMX21610
OG0004592	APOSC_05156	ASTMX21128
OG0004593	APOSC_02700	ASTMX10160
OG0004595	APOSC_02806	ASTMX20276
OG0004596	APOSC_02821	ASTMX21772, ASTMX23076, ASTMX21770
OG0004597	APOSC_03956	ASTMX08509
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	ASTMX10374
OG0004602	APOSC_25001	ASTMX16402
OG0004603	APOSC_27918	ASTMX03617
OG0004605	APOSC_16868, APOSC_16867	ASTMX21168
OG0004606	APOSC_20745	ASTMX21043
OG0004607	APOSC_09406	ASTMX11971, ASTMX13056
OG0004608	APOSC_10320	ASTMX01257
OG0004609	APOSC_18308, APOSC_13911	ASTMX09349
OG0004610	APOSC_03915	ASTMX00616, ASTMX01729
OG0004611	APOSC_04319	ASTMX12112
OG0004612	APOSC_01071, APOSC_01073	ASTMX00891
OG0004613	APOSC_04879, APOSC_08973	ASTMX21763
OG0004614	APOSC_01798	ASTMX04701
OG0004615	APOSC_02446	ASTMX21376, ASTMX16883, ASTMX16468
OG0004616	APOSC_12974, APOSC_12975	ASTMX05420
OG0004617	APOSC_18294	ASTMX09210, ASTMX02171, ASTMX02007
OG0004619	APOSC_17300	ASTMX10202
OG0004620	APOSC_09421	ASTMX22806
OG0004621	APOSC_27624	ASTMX15948, ASTMX10781
OG0004622	APOSC_04139	ASTMX12255
OG0004625	APOSC_22602, APOSC_05518, APOSC_22603	ASTMX17472
OG0004626	APOSC_12611	ASTMX07085, ASTMX00423
OG0004627	APOSC_15400	ASTMX06167
OG0004628	APOSC_06246, APOSC_06247	ASTMX07376, ASTMX00478
OG0004629	APOSC_27869	ASTMX09732
OG0004630	APOSC_15915	ASTMX12900
OG0004631	APOSC_27725	ASTMX20661
OG0004632	APOSC_27014	ASTMX05459
OG0004633	APOSC_09565, APOSC_09566	ASTMX10340
OG0004634	APOSC_28548	ASTMX21447, ASTMX03049
OG0004635	APOSC_14663	ASTMX21359
OG0004637	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042	ASTMX13850
OG0004638	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084	ASTMX10394
OG0004639	APOSC_13364	ASTMX09755
OG0004640	APOSC_23775	ASTMX04537
OG0004641	APOSC_28019	ASTMX09734, ASTMX21642
OG0004643	APOSC_22738	ASTMX03452
OG0004644	APOSC_28437	ASTMX03881, ASTMX08159
OG0004645	APOSC_19328	ASTMX06181
OG0004646	APOSC_12361	ASTMX09023, ASTMX02418
OG0004647	APOSC_23966, APOSC_13087	ASTMX03332
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035	ASTMX04919
OG0004649	APOSC_06462	ASTMX14367
OG0004651	APOSC_27283	ASTMX10743
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	ASTMX08809
OG0004653	APOSC_13432, APOSC_13431	ASTMX17699, ASTMX20052
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	ASTMX14086
OG0004657	APOSC_19831	ASTMX04352, ASTMX11354
OG0004658	APOSC_21482, APOSC_21483	ASTMX08137
OG0004659	APOSC_07030	ASTMX05376
OG0004660	APOSC_07764	ASTMX01193
OG0004662	APOSC_20920	ASTMX16585, ASTMX09495
OG0004664	APOSC_07353	ASTMX02245
OG0004665	APOSC_16342	ASTMX07874
OG0004666	APOSC_13360	ASTMX12986, ASTMX19150
OG0004667	APOSC_11065	ASTMX11898
OG0004670	APOSC_01653	ASTMX04458
OG0004671	APOSC_26066, APOSC_26065	ASTMX09351
OG0004672	APOSC_12045	ASTMX13847
OG0004673	APOSC_04782	ASTMX22640, ASTMX13608
OG0004674	APOSC_09218	ASTMX13549
OG0004675	APOSC_16056	ASTMX22086
OG0004676	APOSC_10008	ASTMX09682
OG0004677	APOSC_26883	ASTMX08473, ASTMX22889, ASTMX05814
OG0004678	APOSC_07378	ASTMX10360
OG0004679	APOSC_01980	ASTMX03517
OG0004680	APOSC_20858, APOSC_20857, APOSC_23851	ASTMX12545, ASTMX01341, ASTMX21004, ASTMX19808
OG0004681	APOSC_18164, APOSC_17288	ASTMX20970
OG0004682	APOSC_07397	ASTMX13860
OG0004683	APOSC_17054	ASTMX17384
OG0004684	APOSC_09429	ASTMX15106
OG0004685	APOSC_22489	ASTMX05981, ASTMX21111
OG0004686	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968	ASTMX09600
OG0004687	APOSC_26487	ASTMX17747
OG0004688	APOSC_11316	ASTMX00758
OG0004689	APOSC_17413	ASTMX17256
OG0004690	APOSC_10397, APOSC_10398	ASTMX15817, ASTMX19767
OG0004691	APOSC_22501	ASTMX08190
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	ASTMX19513
OG0004694	APOSC_27421	ASTMX10468
OG0004695	APOSC_05727	ASTMX08918
OG0004696	APOSC_26053	ASTMX08445
OG0004697	APOSC_25711	ASTMX08243, ASTMX14868
OG0004698	APOSC_25233, APOSC_25232	ASTMX15010, ASTMX13214, ASTMX20449, ASTMX21010
OG0004699	APOSC_02077	ASTMX03526
OG0004700	APOSC_02967	ASTMX01878
OG0004702	APOSC_27749	ASTMX16136
OG0004703	APOSC_21024	ASTMX16339
OG0004704	APOSC_24975, APOSC_18165	ASTMX12786
OG0004705	APOSC_15897	ASTMX22312, ASTMX02243
OG0004706	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790	ASTMX01902, ASTMX01440
OG0004707	APOSC_26732	ASTMX04666
OG0004708	APOSC_00517	ASTMX03531
OG0004711	APOSC_01617	ASTMX01167
OG0004728	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742	ASTMX16601
OG0004729	APOSC_27649	ASTMX22392
OG0004730	APOSC_27787	ASTMX09664, ASTMX06236
OG0004731	APOSC_28248, APOSC_28249	ASTMX04323
OG0004732	APOSC_09450	ASTMX17824
OG0004733	APOSC_12459	ASTMX03336
OG0004735	APOSC_29162	ASTMX14962
OG0004738	APOSC_26463	ASTMX15009
OG0004739	APOSC_05760	ASTMX01533
OG0004740	APOSC_28993	ASTMX01383
OG0004743	APOSC_17648	ASTMX22641
OG0004743	APOSC_01602	ASTMX21462
OG0004744	APOSC_02645, APOSC_24072	ASTMX11067
OG0004746	APOSC_04479	ASTMX19247, ASTMX19316
OG0004747	APOSC_21069	ASTMX11118
OG0004748	APOSC_08268, APOSC_06622	ASTMX17862
OG0004749	APOSC_14536, APOSC_28362	ASTMX05672, ASTMX11474
OG0004750	APOSC_01272	ASTMX10420, ASTMX15586
OG0004751	APOSC_24651	ASTMX10471
OG0004752	APOSC_15513	ASTMX05758
OG0004753	APOSC_21783	ASTMX14662
OG0004754	APOSC_27236	ASTMX09699
OG0004755	APOSC_11712	ASTMX00144
OG0004756	APOSC_19091	ASTMX00750
OG0004757	APOSC_28719	ASTMX09497
OG0004758	APOSC_12327	ASTMX02568
OG0004759	APOSC_17104	ASTMX04596
OG0004760	APOSC_14625	ASTMX06740
OG0004761	APOSC_24459	ASTMX19381
OG0004763	APOSC_08514	ASTMX00187
OG0004764	APOSC_02720	ASTMX11545
OG0004765	APOSC_21254	ASTMX06481, ASTMX03980, ASTMX18652
OG0004766	APOSC_00741	ASTMX20851
OG0004767	APOSC_13011	ASTMX14323
OG0004768	APOSC_27912	ASTMX18499, ASTMX04088
OG0004769	APOSC_17402	ASTMX03147
OG0004770	APOSC_02747, APOSC_02748	ASTMX03246
OG0004774	APOSC_03484	ASTMX13494
OG0004775	APOSC_20383	ASTMX12051, ASTMX15019
OG0004776	APOSC_15592	ASTMX21113
OG0004777	APOSC_00088	ASTMX22530, ASTMX18746, ASTMX06333, ASTMX08811
OG0004779	APOSC_14844	ASTMX04516, ASTMX10536, ASTMX10537
OG0004781	APOSC_16354	ASTMX04349
OG0004782	APOSC_24684, APOSC_17537	ASTMX07436
OG0004783	APOSC_18072	ASTMX11630
OG0004784	APOSC_06666, APOSC_06665, APOSC_06720	ASTMX04221
OG0004785	APOSC_06497	ASTMX00088
OG0004786	APOSC_17038	ASTMX18911
OG0004787	APOSC_12775	ASTMX17803
OG0004788	APOSC_03758, APOSC_03759	ASTMX15199, ASTMX15200
OG0004789	APOSC_11003	ASTMX09617
OG0004790	APOSC_26323	ASTMX21435, ASTMX19485, ASTMX17821
OG0004791	APOSC_08822	ASTMX16872
OG0004792	APOSC_11949, APOSC_02819, APOSC_02820	ASTMX05051, ASTMX07317
OG0004793	APOSC_16471	ASTMX22702, ASTMX02707
OG0004794	APOSC_22694	ASTMX01326
OG0004795	APOSC_11957	ASTMX05970
OG0004796	APOSC_02799	ASTMX20335, ASTMX16857
OG0004797	APOSC_18656	ASTMX01374
OG0004799	APOSC_08801	ASTMX16308, ASTMX08989
OG0004800	APOSC_11151	ASTMX08645
OG0004801	APOSC_03930	ASTMX13146
OG0004802	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079	ASTMX19393
OG0004803	APOSC_18918	ASTMX12168
OG0004804	APOSC_03800	ASTMX17432
OG0004805	APOSC_23984	ASTMX17184
OG0004806	APOSC_07755, APOSC_07756	ASTMX04856, ASTMX21670
OG0004807	APOSC_11389	ASTMX06357
OG0004808	APOSC_00809	ASTMX12766
OG0004809	APOSC_11829	ASTMX18143
OG0004810	APOSC_22512	ASTMX07139
OG0004811	APOSC_12677	ASTMX01063
OG0004812	APOSC_00894, APOSC_04595	ASTMX00611
OG0004813	APOSC_12785	ASTMX04313, ASTMX15768
OG0004814	APOSC_17303	ASTMX17584
OG0004815	APOSC_02479	ASTMX08935
OG0004816	APOSC_14528, APOSC_19782, APOSC_07651	ASTMX16126
OG0004817	APOSC_18531	ASTMX12043, ASTMX12042
OG0004818	APOSC_06929	ASTMX06191, ASTMX11287
OG0004820	APOSC_25668	ASTMX09906
OG0004821	APOSC_17026, APOSC_08963	ASTMX10868
OG0004822	APOSC_28208, APOSC_11012	ASTMX00033
OG0004823	APOSC_14310	ASTMX01742
OG0004824	APOSC_08837	ASTMX05560
OG0004825	APOSC_07995	ASTMX02968
OG0004826	APOSC_00805	ASTMX14076
OG0004828	APOSC_04869	ASTMX12673, ASTMX13965
OG0004829	APOSC_18638	ASTMX10275
OG0004830	APOSC_21849, APOSC_12125	ASTMX08309
OG0004831	APOSC_10208	ASTMX19674, ASTMX05766, ASTMX15225
OG0004832	APOSC_19491, APOSC_24739	ASTMX09813
OG0004833	APOSC_21026, APOSC_21025	ASTMX21278
OG0004834	APOSC_21225	ASTMX06080
OG0004835	APOSC_05804	ASTMX10629, ASTMX19042
OG0004836	APOSC_28404, APOSC_28405	ASTMX11723
OG0004837	APOSC_15814	ASTMX20179, ASTMX03053
OG0004838	APOSC_04205	ASTMX04291
OG0004839	APOSC_07813	ASTMX11420
OG0004840	APOSC_26796	ASTMX14200
OG0004841	APOSC_24766	ASTMX18590
OG0004842	APOSC_13259	ASTMX13856
OG0004843	APOSC_12626, APOSC_12625	ASTMX19279
OG0004844	APOSC_28841	ASTMX16456
OG0004845	APOSC_00036, APOSC_00035	ASTMX22763
OG0004846	APOSC_05197	ASTMX21774
OG0004847	APOSC_26699	ASTMX02255, ASTMX04517, ASTMX10535, ASTMX00042
OG0004848	APOSC_23427, APOSC_09099	ASTMX20823
OG0004849	APOSC_10424	ASTMX19610
OG0004850	APOSC_27814	ASTMX16474
OG0004851	APOSC_20688, APOSC_12080	ASTMX22196, ASTMX05198
OG0004852	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457	ASTMX16773
OG0004853	APOSC_18187, APOSC_18186	ASTMX16777
OG0004854	APOSC_11248, APOSC_11247	ASTMX16706
OG0004855	APOSC_29149	ASTMX15354
OG0004856	APOSC_05989	ASTMX03921
OG0004857	APOSC_02357	ASTMX13192
OG0004858	APOSC_00651, APOSC_00652	ASTMX07798
OG0004859	APOSC_28347	ASTMX13253, ASTMX06675
OG0004860	APOSC_14466	ASTMX17842, ASTMX02929, ASTMX09296, ASTMX05073
OG0004861	APOSC_25887, APOSC_25885	ASTMX11133, ASTMX01367
OG0004862	APOSC_24605	ASTMX22863, ASTMX22862, ASTMX07452
OG0004863	APOSC_19314	ASTMX10195
OG0004864	APOSC_21183, APOSC_11985	ASTMX02024
OG0004865	APOSC_15126	ASTMX03002, ASTMX02329
OG0004866	APOSC_09458	ASTMX04662, ASTMX01152
OG0004867	APOSC_20974, APOSC_20973	ASTMX01285
OG0004868	APOSC_10014	ASTMX05830, ASTMX11126, ASTMX11125
OG0004869	APOSC_13350	ASTMX01051
OG0004870	APOSC_00247	ASTMX11611
OG0004871	APOSC_11514, APOSC_26608	ASTMX09615, ASTMX13449, ASTMX07333
OG0004872	APOSC_28724	ASTMX08923, ASTMX06250
OG0004874	APOSC_16765	ASTMX20507
OG0004875	APOSC_23070	ASTMX18068
OG0004877	APOSC_23571	ASTMX08611
OG0004880	APOSC_05578	ASTMX15783
OG0004881	APOSC_01627	ASTMX15117
OG0004882	APOSC_19733	ASTMX07207
OG0004883	APOSC_06266	ASTMX07829, ASTMX04973
OG0004884	APOSC_18914	ASTMX01376
OG0004885	APOSC_09883	ASTMX07996, ASTMX02788
OG0004886	APOSC_15318	ASTMX08550
OG0004887	APOSC_23448	ASTMX00826
OG0004888	APOSC_04937	ASTMX06674, ASTMX22708, ASTMX10734
OG0004889	APOSC_18740	ASTMX06905
OG0004890	APOSC_23758	ASTMX22189, ASTMX02336
OG0004891	APOSC_19978	ASTMX18356, ASTMX07492
OG0004892	APOSC_27628	ASTMX02468, ASTMX14455
OG0004893	APOSC_13538, APOSC_22634	ASTMX00909
OG0004894	APOSC_10086	ASTMX05509, ASTMX03891
OG0004895	APOSC_00285	ASTMX03528
OG0004896	APOSC_22241	ASTMX11207
OG0004897	APOSC_03739, APOSC_02448	ASTMX12184
OG0004898	APOSC_15328, APOSC_15329	ASTMX22116
OG0004899	APOSC_16192	ASTMX14002
OG0004900	APOSC_25455	ASTMX07332
OG0004901	APOSC_29135	ASTMX16988, ASTMX15706
OG0004902	APOSC_20205, APOSC_20206	ASTMX19515, ASTMX04220
OG0004903	APOSC_28442	ASTMX06135
OG0004904	APOSC_15618	ASTMX14848, ASTMX14847
OG0004907	APOSC_26722	ASTMX16192, ASTMX16193
OG0004910	APOSC_18988	ASTMX08276
OG0004911	APOSC_24278	ASTMX01411, ASTMX14318
OG0004913	APOSC_01879	ASTMX20630, ASTMX05601
OG0004914	APOSC_15903	ASTMX09637
OG0004915	APOSC_15003	ASTMX02330, ASTMX13186
OG0004916	APOSC_04438	ASTMX17703, ASTMX05368, ASTMX12573
OG0004917	APOSC_18872, APOSC_08997	ASTMX11316
OG0004919	APOSC_08486	ASTMX14565
OG0004920	APOSC_08648, APOSC_08649, APOSC_08650	ASTMX06669
OG0004921	APOSC_08774	ASTMX20019
OG0004923	APOSC_26426	ASTMX04376
OG0004924	APOSC_26407	ASTMX08721
OG0004926	APOSC_06546	ASTMX20805
OG0004927	APOSC_06832	ASTMX05809, ASTMX01409
OG0004928	APOSC_25338, APOSC_01712, APOSC_21753, APOSC_19239, APOSC_10850	ASTMX17494
OG0004929	APOSC_22375	ASTMX11232, ASTMX13975
OG0004930	APOSC_25655	ASTMX18614
OG0004931	APOSC_13142, APOSC_13143	ASTMX11176, ASTMX22093
OG0004932	APOSC_00265	ASTMX06430, ASTMX01756
OG0004933	APOSC_12445	ASTMX15716, ASTMX20063
OG0004934	APOSC_26300	ASTMX20054
OG0004935	APOSC_01395	ASTMX15814
OG0004936	APOSC_00369, APOSC_25947	ASTMX11002, ASTMX17543
OG0004937	APOSC_15155	ASTMX06064, ASTMX04845, ASTMX08094, ASTMX18230
OG0004938	APOSC_23918	ASTMX20508
OG0004939	APOSC_19365, APOSC_23435	ASTMX00231
OG0004940	APOSC_27462, APOSC_09288, APOSC_09287	ASTMX13411
OG0004941	APOSC_07906	ASTMX19213
OG0004942	APOSC_19338	ASTMX21199
OG0004943	APOSC_09791	ASTMX21703
OG0004944	APOSC_24038, APOSC_24039	ASTMX00962
OG0004945	APOSC_01603	ASTMX05496
OG0004946	APOSC_07901	ASTMX01300
OG0004947	APOSC_28433	ASTMX07813, ASTMX22832, ASTMX12085
OG0004948	APOSC_27579	ASTMX00235
OG0004949	APOSC_27093	ASTMX15357
OG0004950	APOSC_23832	ASTMX09826
OG0004951	APOSC_18121	ASTMX11854, ASTMX00040
OG0004952	APOSC_23049	ASTMX08098
OG0004953	APOSC_07485, APOSC_07484	ASTMX04723, ASTMX03271
OG0004954	APOSC_13369	ASTMX03794
OG0004955	APOSC_19877, APOSC_06184	ASTMX18695
OG0004956	APOSC_16710	ASTMX08871, ASTMX01767
OG0004957	APOSC_27483, APOSC_27484	ASTMX10839
OG0004958	APOSC_26844	ASTMX04055
OG0004960	APOSC_29061	ASTMX10884
OG0004961	APOSC_26647	ASTMX04879
OG0004962	APOSC_28035	ASTMX12564
OG0004963	APOSC_23226, APOSC_23224	ASTMX13193
OG0004964	APOSC_07483	ASTMX19113
OG0004965	APOSC_04589	ASTMX07439
OG0004967	APOSC_09076, APOSC_09075, APOSC_09077	ASTMX05298, ASTMX17733
OG0004968	APOSC_04019	ASTMX01701
OG0004969	APOSC_15312	ASTMX20329, ASTMX04336
OG0004970	APOSC_12399, APOSC_12401, APOSC_12400	ASTMX16953
OG0004971	APOSC_15530	ASTMX14404
OG0004972	APOSC_03315	ASTMX19694
OG0004974	APOSC_23870, APOSC_02083, APOSC_02084	ASTMX02212
OG0004975	APOSC_00051	ASTMX03024
OG0004976	APOSC_02810, APOSC_02811	ASTMX04084
OG0004977	APOSC_27347	ASTMX07866
OG0004978	APOSC_15201	ASTMX01183
OG0004979	APOSC_19053	ASTMX02633
OG0004980	APOSC_00410	ASTMX04239, ASTMX01545
OG0004981	APOSC_14913, APOSC_14914	ASTMX19679
OG0004982	APOSC_17165	ASTMX11187
OG0004983	APOSC_01696	ASTMX13162
OG0004984	APOSC_27949	ASTMX07564, ASTMX01157, ASTMX00073
OG0004985	APOSC_01917	ASTMX04039, ASTMX00936
OG0004988	APOSC_24816	ASTMX10618
OG0004989	APOSC_24768	ASTMX09209
OG0004990	APOSC_08820	ASTMX18682
OG0004991	APOSC_11919	ASTMX07106, ASTMX00790
OG0004992	APOSC_12574	ASTMX09949
OG0004993	APOSC_02545	ASTMX07792
OG0004994	APOSC_27221, APOSC_02932	ASTMX01735, ASTMX14088, ASTMX14087
OG0004995	APOSC_12536	ASTMX14291
OG0004996	APOSC_06046	ASTMX09425
OG0004997	APOSC_11799	ASTMX18859
OG0004999	APOSC_08150, APOSC_08151	ASTMX21997
OG0005000	APOSC_16709	ASTMX18580
OG0005002	APOSC_22570, APOSC_03522	ASTMX02942
OG0005003	APOSC_00926	ASTMX16662
OG0005004	APOSC_28001	ASTMX10838, ASTMX09092, ASTMX01121
OG0005005	APOSC_28568	ASTMX17666
OG0005006	APOSC_24900	ASTMX20275, ASTMX10445
OG0005007	APOSC_16161	ASTMX11155, ASTMX07553
OG0005009	APOSC_16548	ASTMX06193
OG0005010	APOSC_12362	ASTMX01535
OG0005011	APOSC_19089	ASTMX08065
OG0005012	APOSC_28547	ASTMX06850
OG0005013	APOSC_09516	ASTMX13322
OG0005014	APOSC_25977, APOSC_25978	ASTMX05106
OG0005015	APOSC_07779, APOSC_27016, APOSC_27015	ASTMX09654
OG0005016	APOSC_14825	ASTMX05796
OG0005017	APOSC_22931	ASTMX21335, ASTMX05988, ASTMX22618, ASTMX09029, ASTMX19195
OG0005038	APOSC_06759	ASTMX22848
OG0005040	APOSC_02779	ASTMX21394
OG0005041	APOSC_14148	ASTMX05670, ASTMX00721
OG0005044	APOSC_15901	ASTMX14019, ASTMX14371
OG0005045	APOSC_02896	ASTMX16417
OG0005046	APOSC_22226, APOSC_22225, APOSC_22224	ASTMX02595
OG0005047	APOSC_21980	ASTMX10208
OG0005048	APOSC_25102	ASTMX16675
OG0005049	APOSC_25153	ASTMX06355
OG0005050	APOSC_17043	ASTMX05838
OG0005053	APOSC_16666	ASTMX02927
OG0005054	APOSC_19601	ASTMX22631
OG0005055	APOSC_10162	ASTMX01498
OG0005057	APOSC_23872	ASTMX01204
OG0005058	APOSC_23043	ASTMX05172, ASTMX05171
OG0005059	APOSC_11327	ASTMX20578
OG0005061	APOSC_02678	ASTMX06788
OG0005062	APOSC_13838	ASTMX09411
OG0005063	APOSC_06122	ASTMX06572, ASTMX06629, ASTMX07992, ASTMX10483
OG0005064	APOSC_28259	ASTMX13920, ASTMX00897
OG0005065	APOSC_00522	ASTMX21117
OG0005066	APOSC_22596	ASTMX08129
