Orthogroup	APOSC_ok	HELIO_ok
OG0003758	APOSC_02734	HELIO_04986
OG0003759	APOSC_17081	HELIO_08276
OG0003760	APOSC_20897	HELIO_10329
OG0003761	APOSC_03790	HELIO_09527
OG0003762	APOSC_05839	HELIO_00794
OG0003763	APOSC_01290, APOSC_09581	HELIO_02371
OG0003764	APOSC_01401	HELIO_10540
OG0003767	APOSC_02560	HELIO_03825
OG0003768	APOSC_28826	HELIO_12290, HELIO_05875, HELIO_09493
OG0003769	APOSC_02783, APOSC_02782	HELIO_09666
OG0003770	APOSC_13841	HELIO_06598
OG0003771	APOSC_21005	HELIO_09996
OG0003772	APOSC_14317, APOSC_14318	HELIO_11304
OG0003773	APOSC_22519	HELIO_11994
OG0003774	APOSC_22378	HELIO_12386
OG0003775	APOSC_03883	HELIO_08498
OG0003776	APOSC_27686, APOSC_02987	HELIO_02001
OG0003777	APOSC_05890	HELIO_01826
OG0003778	APOSC_25204	HELIO_12734
OG0003779	APOSC_23333, APOSC_23332	HELIO_09039
OG0003780	APOSC_24719	HELIO_05552
OG0003795	APOSC_01022	HELIO_00713
OG0003798	APOSC_08296	HELIO_10316
OG0003803	APOSC_17027	HELIO_02425
OG0003805	APOSC_15953	HELIO_01250
OG0003806	APOSC_10907, APOSC_13794, APOSC_10906, APOSC_27759	HELIO_00384
OG0003807	APOSC_00860, APOSC_00859	HELIO_07147
OG0003808	APOSC_06171, APOSC_06172	HELIO_04304
OG0003809	APOSC_19356	HELIO_07339
OG0003810	APOSC_24542	HELIO_06395
OG0003811	APOSC_28788, APOSC_28789	HELIO_07404
OG0003812	APOSC_18903	HELIO_07959
OG0003813	APOSC_14390	HELIO_02391
OG0003815	APOSC_20818	HELIO_11390
OG0003816	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862	HELIO_04161, HELIO_05586
OG0003817	APOSC_04119	HELIO_00561
OG0003818	APOSC_12257	HELIO_04533
OG0003819	APOSC_11850	HELIO_02449
OG0003820	APOSC_23379	HELIO_12732, HELIO_12713
OG0003821	APOSC_20352	HELIO_04733
OG0003822	APOSC_04407, APOSC_15735	HELIO_07244
OG0003823	APOSC_21830	HELIO_12718
OG0003824	APOSC_04795, APOSC_04794	HELIO_02077
OG0003825	APOSC_18536	HELIO_12444
OG0003826	APOSC_17419	HELIO_02592
OG0003827	APOSC_07833	HELIO_10529
OG0003828	APOSC_14010	HELIO_03989
OG0003829	APOSC_19129	HELIO_04115
OG0003830	APOSC_12451	HELIO_07812
OG0003831	APOSC_04801, APOSC_16984, APOSC_00627, APOSC_18338, APOSC_25951, APOSC_17003	HELIO_00414
OG0003832	APOSC_12737	HELIO_04229
OG0003833	APOSC_14015, APOSC_26614	HELIO_00735, HELIO_08031, HELIO_06424
OG0003834	APOSC_25052	HELIO_10627
OG0003835	APOSC_09274	HELIO_00960
OG0003836	APOSC_03836	HELIO_02274
OG0003837	APOSC_12128	HELIO_01037
OG0003838	APOSC_00842	HELIO_09299
OG0003839	APOSC_26720	HELIO_00548
OG0003840	APOSC_03583	HELIO_07119
OG0003841	APOSC_15694	HELIO_08429
OG0003842	APOSC_04752, APOSC_04753	HELIO_06073
OG0003843	APOSC_17245, APOSC_07123	HELIO_09017
OG0003844	APOSC_17786, APOSC_07014, APOSC_07015, APOSC_03569	HELIO_00051
OG0003845	APOSC_23847	HELIO_09710
OG0003846	APOSC_01229	HELIO_07722
OG0003847	APOSC_00975	HELIO_04738
OG0003848	APOSC_12433	HELIO_02520
OG0003850	APOSC_06463	HELIO_01423
OG0003851	APOSC_27756	HELIO_06451
OG0003852	APOSC_27352	HELIO_11600
OG0003853	APOSC_04073	HELIO_12441
OG0003854	APOSC_14713	HELIO_03527
OG0003855	APOSC_03654	HELIO_07181
OG0003857	APOSC_04358	HELIO_12190
OG0003858	APOSC_25588	HELIO_08687
OG0003859	APOSC_10642, APOSC_21993	HELIO_02262
OG0003860	APOSC_24245	HELIO_03691
OG0003861	APOSC_21656	HELIO_09460
OG0003862	APOSC_08543	HELIO_04377
OG0003863	APOSC_19667	HELIO_09867
OG0003864	APOSC_02644, APOSC_02643	HELIO_10875
OG0003865	APOSC_28988	HELIO_11073
OG0003866	APOSC_22466	HELIO_03099
OG0003867	APOSC_04424	HELIO_01829
OG0003868	APOSC_27663	HELIO_08898
OG0003869	APOSC_00347, APOSC_00348	HELIO_08492
OG0003870	APOSC_17219	HELIO_02612
OG0003871	APOSC_11807	HELIO_02741
OG0003872	APOSC_02701	HELIO_02970
OG0003873	APOSC_19201	HELIO_09899
OG0003874	APOSC_04239	HELIO_04369
OG0003875	APOSC_05969	HELIO_08274
OG0003876	APOSC_09137	HELIO_02667
OG0003877	APOSC_00794, APOSC_00795, APOSC_00278	HELIO_08344
OG0003878	APOSC_09689	HELIO_10989
OG0003879	APOSC_26925	HELIO_05565
OG0003880	APOSC_22538	HELIO_02020
OG0003881	APOSC_23136	HELIO_07709
OG0003882	APOSC_23637	HELIO_05979
OG0003883	APOSC_26942	HELIO_12699
OG0003884	APOSC_05090	HELIO_00594
OG0003885	APOSC_18039	HELIO_08959
OG0003886	APOSC_23174	HELIO_06325
OG0003887	APOSC_03357	HELIO_07770
OG0003888	APOSC_24599	HELIO_07431
OG0003890	APOSC_28156	HELIO_12503
OG0003892	APOSC_27794, APOSC_27793	HELIO_08263
OG0003893	APOSC_23559	HELIO_05290
OG0003894	APOSC_10489, APOSC_10490	HELIO_00555
OG0003895	APOSC_12472	HELIO_10007
OG0003896	APOSC_25208	HELIO_00287
OG0003897	APOSC_21763	HELIO_07895
OG0003898	APOSC_19432	HELIO_09951
OG0003899	APOSC_22343	HELIO_00617
OG0003900	APOSC_04165	HELIO_07367
OG0003901	APOSC_21632	HELIO_12439
OG0003902	APOSC_11133, APOSC_27071, APOSC_23314, APOSC_23315, APOSC_10549, APOSC_08442, APOSC_08441, APOSC_08440	HELIO_00533
OG0003903	APOSC_19999	HELIO_11262
OG0003904	APOSC_15257	HELIO_03811
OG0003905	APOSC_03588	HELIO_06976
OG0003906	APOSC_08587	HELIO_09388
OG0003907	APOSC_17622	HELIO_06149
OG0003909	APOSC_27081	HELIO_12479
OG0003911	APOSC_27900, APOSC_05120	HELIO_02034
OG0003912	APOSC_15763, APOSC_28939	HELIO_00546
OG0003913	APOSC_05119	HELIO_06151
OG0003914	APOSC_04314	HELIO_10475
OG0003916	APOSC_10822	HELIO_04220
OG0003917	APOSC_06187	HELIO_10729
OG0003918	APOSC_02265	HELIO_12096
OG0003919	APOSC_15353	HELIO_10423
OG0003920	APOSC_10746	HELIO_09202
OG0003921	APOSC_12515, APOSC_12516	HELIO_11518
OG0003923	APOSC_27950	HELIO_10280
OG0003925	APOSC_07611	HELIO_11080
OG0003926	APOSC_26826	HELIO_01471
OG0003927	APOSC_22644	HELIO_07361
OG0003928	APOSC_02544	HELIO_10922
OG0003929	APOSC_06476	HELIO_09096
OG0003930	APOSC_13770, APOSC_13771	HELIO_03284
OG0003931	APOSC_13164, APOSC_13163, APOSC_13162	HELIO_04058
OG0003932	APOSC_27565, APOSC_27566	HELIO_09810
OG0003932	APOSC_06227	HELIO_00419
OG0003933	APOSC_18503	HELIO_08038
OG0003935	APOSC_16375, APOSC_10688	HELIO_11530
OG0003936	APOSC_20913, APOSC_20914	HELIO_03090
OG0003937	APOSC_15204	HELIO_05246
OG0003938	APOSC_18586, APOSC_24798	HELIO_03125
OG0003939	APOSC_20627	HELIO_10160
OG0003940	APOSC_29077	HELIO_07463
OG0003941	APOSC_23683	HELIO_10059
OG0003942	APOSC_06273	HELIO_02681
OG0003943	APOSC_15785	HELIO_11312
OG0003944	APOSC_04799	HELIO_01693
OG0003945	APOSC_03054	HELIO_03032
OG0003946	APOSC_04056	HELIO_10205
OG0003947	APOSC_09900	HELIO_08689
OG0003948	APOSC_20663	HELIO_12286
OG0003949	APOSC_07284	HELIO_10884
OG0003950	APOSC_26776	HELIO_06986
OG0003951	APOSC_02492	HELIO_01607
OG0003952	APOSC_20700	HELIO_11462
OG0003953	APOSC_22656	HELIO_08151
OG0003954	APOSC_02411, APOSC_02412, APOSC_02413	HELIO_06270
OG0003955	APOSC_20455	HELIO_02651
OG0003956	APOSC_19023	HELIO_03913
OG0003957	APOSC_24926	HELIO_11006
OG0003958	APOSC_22790	HELIO_12507
OG0003959	APOSC_17473	HELIO_12450
OG0003960	APOSC_21636, APOSC_27152	HELIO_08480
OG0003961	APOSC_10854	HELIO_06293
OG0003962	APOSC_06351	HELIO_02374
OG0003964	APOSC_27857	HELIO_09198
OG0003964	APOSC_02451	HELIO_00388
OG0003965	APOSC_27311, APOSC_04938, APOSC_21685	HELIO_04316
OG0003966	APOSC_04287, APOSC_04286	HELIO_04189
OG0003967	APOSC_00755	HELIO_01824
OG0003968	APOSC_18591	HELIO_08316
OG0003969	APOSC_28380	HELIO_08398
OG0003970	APOSC_12020	HELIO_11053
OG0003971	APOSC_13871, APOSC_13872	HELIO_09511
OG0003972	APOSC_12719	HELIO_01757
OG0003973	APOSC_26122	HELIO_12484
OG0003976	APOSC_10421	HELIO_10595
OG0003997	APOSC_12655	HELIO_09041
OG0003999	APOSC_26670, APOSC_28991	HELIO_02420
OG0004002	APOSC_21265, APOSC_08853, APOSC_21266, APOSC_26495, APOSC_06566	HELIO_10165
OG0004003	APOSC_24953	HELIO_03377
OG0004004	APOSC_12248	HELIO_03478
OG0004005	APOSC_22073	HELIO_02225
OG0004006	APOSC_09413	HELIO_08720, HELIO_11188
OG0004007	APOSC_15413	HELIO_06360
OG0004009	APOSC_06993	HELIO_08149
OG0004010	APOSC_29079	HELIO_03872
OG0004011	APOSC_05203	HELIO_00202
OG0004014	APOSC_20610	HELIO_02037
OG0004015	APOSC_17114	HELIO_02952
OG0004016	APOSC_22784	HELIO_08840
OG0004017	APOSC_19336	HELIO_04459
OG0004018	APOSC_21251	HELIO_09142
OG0004019	APOSC_05230	HELIO_01152
OG0004020	APOSC_17338	HELIO_10808
OG0004021	APOSC_11091	HELIO_12459
OG0004022	APOSC_12529	HELIO_10188
OG0004023	APOSC_09668	HELIO_00840
OG0004024	APOSC_24614	HELIO_09279
OG0004025	APOSC_18540	HELIO_01715
OG0004026	APOSC_15158, APOSC_25967	HELIO_08094
OG0004027	APOSC_22364, APOSC_17364	HELIO_11552
OG0004028	APOSC_12300	HELIO_09218
OG0004029	APOSC_23175	HELIO_08811
OG0004030	APOSC_07342	HELIO_04441
OG0004031	APOSC_23905	HELIO_01995
OG0004032	APOSC_10005	HELIO_06753
OG0004034	APOSC_05299	HELIO_10112, HELIO_10111
OG0004035	APOSC_20229	HELIO_09748
OG0004036	APOSC_26656	HELIO_02636
OG0004037	APOSC_28831	HELIO_05087
OG0004038	APOSC_01523	HELIO_07048
OG0004039	APOSC_16429	HELIO_10042, HELIO_10041
OG0004041	APOSC_21580	HELIO_00736
OG0004042	APOSC_19825	HELIO_09649
OG0004043	APOSC_00567	HELIO_07517
OG0004044	APOSC_05770	HELIO_01126
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	HELIO_11902
OG0004047	APOSC_21433	HELIO_11567
OG0004048	APOSC_03269	HELIO_08523
OG0004049	APOSC_16733	HELIO_01172
OG0004050	APOSC_11730	HELIO_07692
OG0004051	APOSC_25343	HELIO_01563
OG0004052	APOSC_23309	HELIO_04471
OG0004053	APOSC_19964	HELIO_01246
OG0004054	APOSC_22506	HELIO_06113
OG0004055	APOSC_24425	HELIO_02053, HELIO_02052
OG0004056	APOSC_12387	HELIO_06474
OG0004057	APOSC_25009	HELIO_08994
OG0004058	APOSC_05102	HELIO_09716
OG0004059	APOSC_17749	HELIO_11889
OG0004060	APOSC_16549, APOSC_14343	HELIO_07720
OG0004061	APOSC_15590	HELIO_02573
OG0004063	APOSC_25045	HELIO_06207
OG0004064	APOSC_04465	HELIO_06868
OG0004065	APOSC_27712	HELIO_02317
OG0004066	APOSC_24624	HELIO_03143
OG0004067	APOSC_24467	HELIO_11851
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542	HELIO_04572
OG0004069	APOSC_23393, APOSC_23392	HELIO_03583
OG0004070	APOSC_25704	HELIO_11759
OG0004073	APOSC_26782	HELIO_08817
OG0004074	APOSC_20482	HELIO_08579
OG0004075	APOSC_15061, APOSC_07499	HELIO_12102, HELIO_07242
OG0004078	APOSC_08208	HELIO_08021
OG0004079	APOSC_18093	HELIO_11417
OG0004080	APOSC_26211, APOSC_26210	HELIO_12370
OG0004081	APOSC_09127	HELIO_02694
OG0004082	APOSC_04843	HELIO_03318, HELIO_03319
OG0004083	APOSC_05092	HELIO_08699, HELIO_03393
OG0004084	APOSC_14613	HELIO_01688
OG0004085	APOSC_16126	HELIO_05065
OG0004086	APOSC_12553	HELIO_05655
OG0004087	APOSC_05303	HELIO_07687
OG0004088	APOSC_06799, APOSC_06800	HELIO_01964
OG0004089	APOSC_13671	HELIO_12017
OG0004090	APOSC_24285, APOSC_20269	HELIO_00003
OG0004091	APOSC_12845	HELIO_07817
OG0004092	APOSC_18299	HELIO_00826
OG0004093	APOSC_16358	HELIO_09995
OG0004094	APOSC_04403	HELIO_11334
OG0004095	APOSC_23518, APOSC_16725	HELIO_09898
OG0004096	APOSC_13674	HELIO_09267
OG0004097	APOSC_02415, APOSC_15719	HELIO_00420
OG0004098	APOSC_08501, APOSC_08500	HELIO_11081
OG0004099	APOSC_18713	HELIO_02315
OG0004100	APOSC_15294	HELIO_02283
OG0004101	APOSC_13319	HELIO_10904
OG0004102	APOSC_25199	HELIO_11193
OG0004104	APOSC_18419	HELIO_10999
OG0004105	APOSC_20157, APOSC_20158	HELIO_07467
OG0004107	APOSC_07621	HELIO_08614
OG0004108	APOSC_13049	HELIO_07935, HELIO_07936
OG0004109	APOSC_21274, APOSC_21275	HELIO_04506
OG0004109	APOSC_28382	HELIO_02983
OG0004111	APOSC_09767	HELIO_11415
OG0004112	APOSC_07040	HELIO_11079
OG0004113	APOSC_14445	HELIO_08443
OG0004114	APOSC_10050	HELIO_03462
OG0004116	APOSC_01511, APOSC_01512	HELIO_11516
OG0004117	APOSC_13222, APOSC_13221	HELIO_02091
OG0004118	APOSC_06300	HELIO_03448
OG0004119	APOSC_04401, APOSC_04402	HELIO_04014
OG0004120	APOSC_09682, APOSC_11750, APOSC_22566	HELIO_04260
OG0004121	APOSC_26762	HELIO_12052
OG0004122	APOSC_03202, APOSC_03201, APOSC_03203	HELIO_05729
OG0004123	APOSC_21789, APOSC_21790	HELIO_10333
OG0004124	APOSC_08825	HELIO_09543
OG0004125	APOSC_11946	HELIO_07953
OG0004126	APOSC_01843	HELIO_02454
OG0004127	APOSC_07047	HELIO_08267
OG0004129	APOSC_17304, APOSC_28066	HELIO_09825
OG0004130	APOSC_15010	HELIO_11752
OG0004131	APOSC_25999	HELIO_02810
OG0004132	APOSC_10373	HELIO_08967
OG0004133	APOSC_04232	HELIO_11815
OG0004134	APOSC_03000	HELIO_03479
OG0004135	APOSC_06031	HELIO_00077
OG0004136	APOSC_21530	HELIO_06715
OG0004137	APOSC_00636	HELIO_03498
OG0004138	APOSC_03411	HELIO_10436
OG0004139	APOSC_17399	HELIO_09145
OG0004140	APOSC_06874	HELIO_12443
OG0004141	APOSC_16231	HELIO_08049
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	HELIO_03819
OG0004143	APOSC_27168, APOSC_27167	HELIO_12725
OG0004144	APOSC_00660	HELIO_03451
OG0004145	APOSC_15326	HELIO_11658
OG0004146	APOSC_14892	HELIO_08871
OG0004147	APOSC_19122	HELIO_06881
OG0004148	APOSC_15043, APOSC_15044	HELIO_00788
OG0004149	APOSC_02970, APOSC_02971	HELIO_04989
OG0004150	APOSC_13759	HELIO_10914
OG0004153	APOSC_08022	HELIO_03342
OG0004154	APOSC_22416	HELIO_11120
OG0004155	APOSC_11654	HELIO_00571
OG0004156	APOSC_06425	HELIO_02466
OG0004157	APOSC_27434	HELIO_11710
OG0004158	APOSC_10209	HELIO_08947
OG0004159	APOSC_12951	HELIO_10966
OG0004160	APOSC_03754	HELIO_00518
OG0004161	APOSC_20917	HELIO_08593
OG0004162	APOSC_12130	HELIO_03885
OG0004164	APOSC_18496	HELIO_04076
OG0004166	APOSC_13131	HELIO_06402
OG0004167	APOSC_00650	HELIO_12312
OG0004168	APOSC_04235	HELIO_10439
OG0004169	APOSC_25303	HELIO_10123
OG0004170	APOSC_03003	HELIO_02685
OG0004171	APOSC_27996, APOSC_27995	HELIO_01888
OG0004174	APOSC_11600	HELIO_06319, HELIO_02631
OG0004175	APOSC_14869	HELIO_08247
OG0004176	APOSC_27087	HELIO_09733
OG0004178	APOSC_21497	HELIO_01141
OG0004179	APOSC_26029	HELIO_02899
OG0004180	APOSC_05627	HELIO_03911
OG0004181	APOSC_19299	HELIO_03220
OG0004182	APOSC_22372, APOSC_24923	HELIO_10355, HELIO_10354
OG0004183	APOSC_23810	HELIO_02349
OG0004184	APOSC_01611	HELIO_02910
OG0004185	APOSC_24657	HELIO_12384
OG0004186	APOSC_12750	HELIO_03712
OG0004187	APOSC_18178	HELIO_05634
OG0004188	APOSC_19051	HELIO_05848
OG0004189	APOSC_00415	HELIO_02678
OG0004190	APOSC_03589	HELIO_06104
OG0004214	APOSC_21908, APOSC_21906, APOSC_21907	HELIO_08081
OG0004215	APOSC_16447	HELIO_12650
OG0004216	APOSC_18234	HELIO_04339
OG0004217	APOSC_15366, APOSC_15365	HELIO_12612
OG0004218	APOSC_15148	HELIO_02237
OG0004219	APOSC_25433, APOSC_25434	HELIO_03890
OG0004220	APOSC_28409, APOSC_28408	HELIO_07241
OG0004222	APOSC_24192	HELIO_01516
OG0004223	APOSC_28636, APOSC_28635	HELIO_02208
OG0004224	APOSC_09812	HELIO_05818
OG0004224	APOSC_08449, APOSC_09758, APOSC_09792	HELIO_05541
OG0004225	APOSC_27259	HELIO_00473
OG0004227	APOSC_07436	HELIO_04190
OG0004228	APOSC_11334	HELIO_10279
OG0004229	APOSC_18807	HELIO_10319
OG0004230	APOSC_11830	HELIO_03067
OG0004231	APOSC_04324	HELIO_02803
OG0004232	APOSC_20829, APOSC_20830	HELIO_08424
OG0004233	APOSC_18789	HELIO_11199
OG0004235	APOSC_13621, APOSC_20254	HELIO_06406
OG0004236	APOSC_09759	HELIO_09356
OG0004237	APOSC_08707, APOSC_07559	HELIO_00276
OG0004238	APOSC_13447	HELIO_12309
OG0004239	APOSC_00833	HELIO_10562
OG0004240	APOSC_01716	HELIO_07818
OG0004242	APOSC_02510	HELIO_01220
OG0004243	APOSC_21071	HELIO_08298
OG0004244	APOSC_21479	HELIO_02306
OG0004245	APOSC_10499, APOSC_10498, APOSC_10497	HELIO_07870
OG0004246	APOSC_02127	HELIO_10928
OG0004248	APOSC_02729	HELIO_05247, HELIO_06414
OG0004249	APOSC_05383	HELIO_00455, HELIO_00454
OG0004250	APOSC_22267	HELIO_10569
OG0004252	APOSC_15635	HELIO_01174
OG0004254	APOSC_08300	HELIO_03429
OG0004255	APOSC_05604	HELIO_06018
OG0004257	APOSC_16172	HELIO_08894, HELIO_08895
OG0004258	APOSC_15994	HELIO_08732
OG0004259	APOSC_13815, APOSC_13814	HELIO_07775
OG0004260	APOSC_11794	HELIO_03739
OG0004261	APOSC_10630	HELIO_00002
OG0004262	APOSC_02898	HELIO_03447
OG0004263	APOSC_25349	HELIO_12287
OG0004264	APOSC_15069	HELIO_02131
OG0004265	APOSC_13935	HELIO_09429
OG0004267	APOSC_05994, APOSC_05993	HELIO_11484
OG0004268	APOSC_02867	HELIO_09066
OG0004269	APOSC_26344	HELIO_06762
OG0004270	APOSC_08577	HELIO_06659
OG0004271	APOSC_03782	HELIO_12035
OG0004272	APOSC_04474	HELIO_09365
OG0004273	APOSC_19429	HELIO_01145
OG0004274	APOSC_26837	HELIO_10268
OG0004275	APOSC_18680	HELIO_12661
OG0004276	APOSC_27482	HELIO_03812
OG0004277	APOSC_13693	HELIO_06678
OG0004278	APOSC_20389	HELIO_12691
OG0004279	APOSC_07885	HELIO_08783
OG0004280	APOSC_04874, APOSC_04875, APOSC_04873	HELIO_01147
OG0004281	APOSC_21034	HELIO_09492
OG0004281	APOSC_06671	HELIO_10274
OG0004282	APOSC_02423	HELIO_05309
OG0004283	APOSC_16308	HELIO_02458, HELIO_02459
OG0004284	APOSC_01925	HELIO_08102
OG0004285	APOSC_03562	HELIO_09389
OG0004286	APOSC_15917	HELIO_02729
OG0004287	APOSC_26057	HELIO_08218
OG0004288	APOSC_01399, APOSC_07188	HELIO_02021
OG0004289	APOSC_21362	HELIO_05881
OG0004290	APOSC_01455	HELIO_02511
OG0004291	APOSC_10039	HELIO_06310
OG0004292	APOSC_09946	HELIO_01648
OG0004294	APOSC_18528	HELIO_01475
OG0004295	APOSC_09213	HELIO_07746
OG0004296	APOSC_26593	HELIO_11270
OG0004298	APOSC_05561	HELIO_12397
OG0004299	APOSC_24511	HELIO_07815
OG0004300	APOSC_16240	HELIO_03166
OG0004302	APOSC_19513	HELIO_11348
OG0004303	APOSC_24805	HELIO_05977
OG0004304	APOSC_08537	HELIO_10121
OG0004305	APOSC_13535	HELIO_02999
OG0004306	APOSC_27082	HELIO_01476
OG0004307	APOSC_13498	HELIO_06021
OG0004308	APOSC_21945	HELIO_02621
OG0004309	APOSC_21721	HELIO_02544
OG0004310	APOSC_02803	HELIO_05755
OG0004311	APOSC_26182	HELIO_02558
OG0004312	APOSC_18207	HELIO_09858
OG0004313	APOSC_09211	HELIO_11032
OG0004314	APOSC_20468	HELIO_11288
OG0004315	APOSC_13906	HELIO_06706, HELIO_01279
OG0004316	APOSC_18673	HELIO_08782
OG0004317	APOSC_12017	HELIO_01651
OG0004318	APOSC_23679	HELIO_04611, HELIO_04568
OG0004319	APOSC_18325	HELIO_02747
OG0004320	APOSC_24488, APOSC_09036, APOSC_11220	HELIO_02657
OG0004322	APOSC_26489	HELIO_03250, HELIO_03251
OG0004323	APOSC_23597	HELIO_07772
OG0004324	APOSC_00330	HELIO_06380
OG0004325	APOSC_03815	HELIO_12742
OG0004327	APOSC_02149	HELIO_00022
OG0004327	APOSC_02601	HELIO_06094
OG0004328	APOSC_00739	HELIO_03031
OG0004329	APOSC_22442	HELIO_08973
OG0004331	APOSC_03020	HELIO_04862
OG0004333	APOSC_28574	HELIO_03394
OG0004334	APOSC_24451	HELIO_04407
OG0004335	APOSC_08465, APOSC_08464	HELIO_10063
OG0004336	APOSC_11848	HELIO_08099
OG0004337	APOSC_04062, APOSC_04059, APOSC_04060	HELIO_09677
OG0004338	APOSC_18224	HELIO_02735
OG0004339	APOSC_06450	HELIO_09382
OG0004340	APOSC_09483	HELIO_09778
OG0004342	APOSC_21988, APOSC_21987	HELIO_05880, HELIO_05788
OG0004343	APOSC_00769	HELIO_09479
OG0004344	APOSC_16644	HELIO_05104
OG0004345	APOSC_22925	HELIO_11483
OG0004346	APOSC_06434, APOSC_06435	HELIO_04653, HELIO_04870
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	HELIO_02969
OG0004349	APOSC_14515	HELIO_12177
OG0004350	APOSC_22010	HELIO_09167
OG0004351	APOSC_00133	HELIO_03402
OG0004352	APOSC_14704	HELIO_06106
OG0004353	APOSC_11748, APOSC_11747	HELIO_05842
OG0004354	APOSC_06624	HELIO_08304
OG0004355	APOSC_01153	HELIO_02311
OG0004356	APOSC_15655	HELIO_08069
OG0004357	APOSC_28000, APOSC_16304	HELIO_08001
OG0004359	APOSC_28538, APOSC_28537	HELIO_12437
OG0004360	APOSC_08667	HELIO_07589
OG0004361	APOSC_24001, APOSC_11870	HELIO_01540, HELIO_04775
OG0004362	APOSC_23840	HELIO_04842
OG0004363	APOSC_26797, APOSC_26798	HELIO_07648
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	HELIO_04246
OG0004365	APOSC_18479	HELIO_11208
OG0004366	APOSC_22180	HELIO_12347
OG0004367	APOSC_20905	HELIO_11157
OG0004368	APOSC_24515	HELIO_10695
OG0004369	APOSC_11140, APOSC_23833	HELIO_12496
OG0004370	APOSC_05468	HELIO_03960
OG0004372	APOSC_15921	HELIO_06703, HELIO_07476
OG0004373	APOSC_08079	HELIO_08887
OG0004374	APOSC_11001, APOSC_28161	HELIO_04430
OG0004375	APOSC_22061, APOSC_22062	HELIO_10600
OG0004376	APOSC_03057	HELIO_02742
OG0004377	APOSC_18261	HELIO_08549
OG0004378	APOSC_06765	HELIO_09047
OG0004379	APOSC_24408	HELIO_02169
OG0004380	APOSC_24668	HELIO_02081
OG0004381	APOSC_01881	HELIO_09818
OG0004382	APOSC_05467	HELIO_05962
OG0004383	APOSC_03307, APOSC_03308, APOSC_03306	HELIO_09050
OG0004384	APOSC_13493, APOSC_13495, APOSC_13494	HELIO_07788
OG0004385	APOSC_06653	HELIO_01485
OG0004386	APOSC_22819, APOSC_22818	HELIO_07923
OG0004387	APOSC_02114, APOSC_22723	HELIO_00300
OG0004388	APOSC_03123	HELIO_09998
OG0004389	APOSC_06156, APOSC_06157	HELIO_01623, HELIO_04466
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	HELIO_11441, HELIO_02437
OG0004391	APOSC_28521	HELIO_08588
OG0004392	APOSC_05231	HELIO_00680
OG0004393	APOSC_03433	HELIO_11585, HELIO_11584
OG0004394	APOSC_10596	HELIO_11388
OG0004395	APOSC_07133	HELIO_08875
OG0004396	APOSC_03257	HELIO_05800
OG0004397	APOSC_23744	HELIO_02130
OG0004398	APOSC_17705	HELIO_02807
OG0004399	APOSC_22477, APOSC_22476	HELIO_04973
OG0004400	APOSC_15952	HELIO_06143
OG0004401	APOSC_05845	HELIO_00357
OG0004402	APOSC_21198, APOSC_21197	HELIO_03883
OG0004403	APOSC_09622	HELIO_01276
OG0004404	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821	HELIO_00365
OG0004405	APOSC_14805, APOSC_14804	HELIO_11201
OG0004406	APOSC_00075, APOSC_00074	HELIO_01541
OG0004407	APOSC_00103, APOSC_00104	HELIO_06486
OG0004409	APOSC_24925	HELIO_04938
OG0004413	APOSC_00838, APOSC_00839	HELIO_03374
OG0004414	APOSC_23058	HELIO_03088
OG0004415	APOSC_04509	HELIO_09325
OG0004417	APOSC_07939	HELIO_12409
OG0004418	APOSC_06342	HELIO_10340
OG0004419	APOSC_27089	HELIO_10631
OG0004420	APOSC_01938	HELIO_07109
OG0004421	APOSC_27707	HELIO_04689
OG0004422	APOSC_23964	HELIO_01632
OG0004423	APOSC_27132	HELIO_05314
OG0004424	APOSC_22699	HELIO_04380
OG0004457	APOSC_09054	HELIO_12044
OG0004459	APOSC_02057	HELIO_06462
OG0004460	APOSC_11378	HELIO_11544
OG0004461	APOSC_09578	HELIO_08132
OG0004462	APOSC_03810	HELIO_10916
OG0004463	APOSC_13610	HELIO_11855
OG0004465	APOSC_27612, APOSC_07492	HELIO_02805
OG0004467	APOSC_08131, APOSC_08130	HELIO_02292
OG0004468	APOSC_04083	HELIO_01285
OG0004471	APOSC_23990	HELIO_05522
OG0004472	APOSC_24611	HELIO_06484
OG0004473	APOSC_18508, APOSC_18509	HELIO_10239
OG0004474	APOSC_14066	HELIO_12721
OG0004476	APOSC_28912	HELIO_02731
OG0004477	APOSC_09595, APOSC_19809	HELIO_02575
OG0004478	APOSC_09228	HELIO_00101
OG0004479	APOSC_27243	HELIO_09869
OG0004480	APOSC_09626	HELIO_01943
OG0004481	APOSC_01303, APOSC_01304	HELIO_11879
OG0004482	APOSC_15944	HELIO_01201
OG0004483	APOSC_10427	HELIO_00784
