Orthogroup	BRALA	SCHMD
OG0003718	BRALA07126	SCHMD19427, SCHMD27978
OG0003720	BRALA02638	SCHMD23149, SCHMD11812
OG0003721	BRALA12038	SCHMD06738
OG0003722	BRALA24100	SCHMD13809
OG0003724	BRALA05473	SCHMD11616
OG0003725	BRALA29814, BRALA00696	SCHMD27474, SCHMD20596
OG0003726	BRALA15025, BRALA15024	SCHMD25016
OG0003728	BRALA23646	SCHMD02160
OG0003729	BRALA06888, BRALA06951	SCHMD20219, SCHMD24815, SCHMD20218, SCHMD23937
OG0003730	BRALA29533	SCHMD22255, SCHMD22853, SCHMD11210, SCHMD01639
OG0003731	BRALA21198	SCHMD22514
OG0003732	BRALA11685	SCHMD03758, SCHMD03760, SCHMD03759
OG0003733	BRALA01135	SCHMD09106, SCHMD07190, SCHMD09105, SCHMD07189
OG0003734	BRALA21794	SCHMD00609
OG0003736	BRALA33666, BRALA33744, BRALA33746	SCHMD07290, SCHMD09291, SCHMD23683, SCHMD09290
OG0003737	BRALA17522	SCHMD26875, SCHMD23789
OG0003739	BRALA14467	SCHMD03999
OG0003741	BRALA29769	SCHMD09441, SCHMD07941
OG0003742	BRALA18578	SCHMD03803
OG0003743	BRALA23724	SCHMD05330, SCHMD03268
OG0003744	BRALA24796	SCHMD04258
OG0003746	BRALA17015	SCHMD20571
OG0003747	BRALA30716	SCHMD25018, SCHMD26084, SCHMD17880
OG0003749	BRALA26426, BRALA26425	SCHMD12963
OG0003750	BRALA18863	SCHMD10740, SCHMD21692
OG0003751	BRALA32676, BRALA06904	SCHMD29178, SCHMD29232
OG0003755	BRALA35253, BRALA35547, BRALA34607	SCHMD24630
OG0003756	BRALA19970	SCHMD16272, SCHMD09193, SCHMD09560
OG0003757	BRALA13359	SCHMD25168, SCHMD24254, SCHMD29239
OG0003758	BRALA00093	SCHMD10568
OG0003759	BRALA05624	SCHMD02168
OG0003764	BRALA25043	SCHMD03437
OG0003767	BRALA03143	SCHMD06286
OG0003771	BRALA16711	SCHMD05134
OG0003776	BRALA09052	SCHMD01854
OG0003777	BRALA06297	SCHMD09329, SCHMD03918
OG0003778	BRALA19187	SCHMD06996
OG0003779	BRALA31824	SCHMD15868, SCHMD25797
OG0003794	BRALA03340	SCHMD05999
OG0003795	BRALA19714	SCHMD22731
OG0003798	BRALA18800	SCHMD13971, SCHMD04164
OG0003803	BRALA01090	SCHMD27722, SCHMD27442
OG0003806	BRALA06429	SCHMD21156
OG0003808	BRALA10356	SCHMD27875, SCHMD11284
OG0003811	BRALA19420	SCHMD22928, SCHMD13669
OG0003812	BRALA05555	SCHMD04985
OG0003813	BRALA03804	SCHMD01244
OG0003815	BRALA24118	SCHMD22661, SCHMD08730, SCHMD26116
OG0003817	BRALA10868	SCHMD04758
OG0003818	BRALA21446	SCHMD10822, SCHMD17278
OG0003821	BRALA15354, BRALA15353	SCHMD10138
OG0003825	BRALA17596	SCHMD05990
OG0003826	BRALA34055	SCHMD18514
OG0003826	BRALA34230	SCHMD20348
OG0003827	BRALA00778	SCHMD03936
OG0003828	BRALA27337	SCHMD01189, SCHMD27415
OG0003831	BRALA11875	SCHMD17115
OG0003833	BRALA19235	SCHMD28965
OG0003834	BRALA27607	SCHMD01451
OG0003837	BRALA19478	SCHMD17615, SCHMD14383, SCHMD10163
OG0003839	BRALA02789	SCHMD05702, SCHMD10139
OG0003840	BRALA04449	SCHMD12844, SCHMD26426
OG0003843	BRALA33818	SCHMD16158
OG0003843	BRALA34158	SCHMD16160
OG0003844	BRALA16546	SCHMD09963
OG0003845	BRALA35309	SCHMD00834
OG0003845	BRALA30351	SCHMD00835
OG0003846	BRALA21704	SCHMD06517
OG0003849	BRALA21745, BRALA21651	SCHMD10843
OG0003850	BRALA19297	SCHMD24952, SCHMD16801
OG0003851	BRALA10650	SCHMD05218
OG0003853	BRALA15182	SCHMD14514, SCHMD07343
OG0003856	BRALA06378	SCHMD25122, SCHMD27046, SCHMD07521, SCHMD12531, SCHMD11891
OG0003857	BRALA06379	SCHMD05301
OG0003862	BRALA18165	SCHMD17392
OG0003863	BRALA16261	SCHMD02612
OG0003863	BRALA21717	SCHMD02611
OG0003865	BRALA11341	SCHMD10111
OG0003866	BRALA23698	SCHMD07937, SCHMD00211
OG0003867	BRALA19611	SCHMD20274, SCHMD12094, SCHMD26871, SCHMD11731, SCHMD29207, SCHMD20012, SCHMD24555, SCHMD26707, SCHMD22185, SCHMD13199
OG0003868	BRALA21807	SCHMD15677
OG0003869	BRALA14443	SCHMD16637, SCHMD28120, SCHMD25926, SCHMD25661
OG0003872	BRALA30315	SCHMD13742, SCHMD13511
OG0003875	BRALA35166	SCHMD07244
OG0003875	BRALA34606, BRALA35940	SCHMD00813, SCHMD07245, SCHMD07243
OG0003876	BRALA00896	SCHMD06770
OG0003877	BRALA23816	SCHMD08239
OG0003878	BRALA20063	SCHMD04321
OG0003879	BRALA15031	SCHMD18366
OG0003881	BRALA24783	SCHMD06054, SCHMD03369
OG0003882	BRALA03161	SCHMD13622
OG0003883	BRALA11445	SCHMD24582
OG0003884	BRALA08005	SCHMD04417
OG0003885	BRALA23768	SCHMD09959
OG0003886	BRALA04852	SCHMD12038, SCHMD20172, SCHMD12039, SCHMD20171
OG0003887	BRALA20668	SCHMD20058, SCHMD18207
OG0003888	BRALA19321	SCHMD05192
OG0003889	BRALA06547, BRALA06540, BRALA02812, BRALA02816, BRALA30158	SCHMD21799
OG0003891	BRALA22829	SCHMD14689
OG0003891	BRALA32754, BRALA20709, BRALA12675, BRALA24599, BRALA29549, BRALA31851, BRALA18877, BRALA02607, BRALA24598	SCHMD17850, SCHMD16290, SCHMD20958, SCHMD05641, SCHMD18101, SCHMD11392, SCHMD08409, SCHMD25517, SCHMD05815, SCHMD24268, SCHMD22365, SCHMD16358, SCHMD06595, SCHMD15926, SCHMD08652, SCHMD12127, SCHMD13306, SCHMD11226, SCHMD13634, SCHMD28608, SCHMD16885, SCHMD13274, SCHMD05113, SCHMD06908
OG0003892	BRALA22723	SCHMD07588
OG0003894	BRALA10135, BRALA10136	SCHMD11863
OG0003896	BRALA13108	SCHMD28716
OG0003897	BRALA24446	SCHMD20071
OG0003904	BRALA04278	SCHMD00688
OG0003906	BRALA18512	SCHMD03168
OG0003908	BRALA16606	SCHMD10777, SCHMD26725
OG0003908	BRALA17141	SCHMD03608
OG0003909	BRALA29427	SCHMD13155, SCHMD19547, SCHMD15096
OG0003910	BRALA23005	SCHMD16210, SCHMD14670
OG0003911	BRALA13724	SCHMD20892
OG0003912	BRALA26575	SCHMD04955
OG0003914	BRALA04182	SCHMD00070
OG0003916	BRALA19092	SCHMD05573
OG0003917	BRALA18730	SCHMD02873
OG0003918	BRALA03733	SCHMD00222
OG0003920	BRALA23721	SCHMD03027
OG0003921	BRALA09641	SCHMD06689
OG0003923	BRALA14453	SCHMD25596, SCHMD09715
OG0003925	BRALA05610	SCHMD25912, SCHMD09602
OG0003926	BRALA05443	SCHMD07547, SCHMD26616, SCHMD27475, SCHMD11606
OG0003929	BRALA34730, BRALA06612	SCHMD28985
OG0003930	BRALA02295	SCHMD03275
OG0003931	BRALA25275	SCHMD03615
OG0003933	BRALA28039	SCHMD23983
OG0003934	BRALA01058	SCHMD00793
OG0003936	BRALA34488, BRALA03060, BRALA34821	SCHMD01877
OG0003938	BRALA24502	SCHMD19197
OG0003939	BRALA05196	SCHMD05579
OG0003940	BRALA15373	SCHMD08843, SCHMD24023, SCHMD25474, SCHMD06407
OG0003942	BRALA01293	SCHMD04134
OG0003944	BRALA12422	SCHMD10666
OG0003945	BRALA25345	SCHMD04737
OG0003946	BRALA21665	SCHMD19360, SCHMD00465
OG0003947	BRALA29298	SCHMD06484
OG0003950	BRALA02049	SCHMD13868, SCHMD23437, SCHMD13869
OG0003951	BRALA15284	SCHMD04397
OG0003953	BRALA23252	SCHMD22038
OG0003953	BRALA30111	SCHMD16924
OG0003954	BRALA16702	SCHMD06088
OG0003955	BRALA20185	SCHMD06589
OG0003956	BRALA05102	SCHMD07488
OG0003958	BRALA33511	SCHMD13631, SCHMD28091
OG0003959	BRALA23661	SCHMD19233, SCHMD05380, SCHMD05022, SCHMD26878, SCHMD21243, SCHMD05379
OG0003961	BRALA09640	SCHMD04675
OG0003963	BRALA34373	SCHMD25554, SCHMD11295, SCHMD09659, SCHMD03533, SCHMD15614, SCHMD06790, SCHMD15414, SCHMD24139, SCHMD07934, SCHMD03234, SCHMD11998, SCHMD12725, SCHMD14231, SCHMD10175, SCHMD09814, SCHMD10351, SCHMD15125, SCHMD25013, SCHMD18943, SCHMD09901, SCHMD11186, SCHMD06642, SCHMD26314, SCHMD02136, SCHMD10464, SCHMD12446, SCHMD05220, SCHMD24388, SCHMD01170, SCHMD13959, SCHMD18218, SCHMD00820, SCHMD25703, SCHMD02402
OG0003965	BRALA31971	SCHMD22279, SCHMD23593, SCHMD11100, SCHMD22031
OG0003968	BRALA12045	SCHMD20971, SCHMD24367
OG0003969	BRALA31035	SCHMD08592
OG0003972	BRALA03399	SCHMD13668
OG0003973	BRALA22301	SCHMD06454
OG0003998	BRALA31907	SCHMD17536, SCHMD17537
OG0004000	BRALA28671	SCHMD05012
OG0004004	BRALA00327	SCHMD03887, SCHMD03888
OG0004007	BRALA01057	SCHMD27653
OG0004009	BRALA28666	SCHMD12539
OG0004010	BRALA00694, BRALA29812	SCHMD11857
OG0004012	BRALA21712	SCHMD08012, SCHMD16333
OG0004014	BRALA12884	SCHMD17730, SCHMD16988, SCHMD25573
OG0004015	BRALA28855	SCHMD06396
OG0004016	BRALA09309	SCHMD26981
OG0004017	BRALA15067	SCHMD27630
OG0004018	BRALA25652, BRALA25651	SCHMD09657
OG0004020	BRALA33134	SCHMD29535, SCHMD26610
OG0004021	BRALA27677, BRALA23566	SCHMD12686
OG0004023	BRALA27308	SCHMD07791
OG0004025	BRALA24484	SCHMD25773
OG0004027	BRALA35222	SCHMD07935
OG0004028	BRALA06730	SCHMD03770
OG0004029	BRALA09063, BRALA09061	SCHMD25820
OG0004032	BRALA12147	SCHMD08571
OG0004033	BRALA13287	SCHMD06585
OG0004035	BRALA20551	SCHMD24932, SCHMD26490, SCHMD22875, SCHMD15041, SCHMD16000
OG0004036	BRALA19286	SCHMD07559, SCHMD09846
OG0004037	BRALA29961	SCHMD06653
OG0004038	BRALA05335	SCHMD08999, SCHMD03883
OG0004039	BRALA14564, BRALA14563	SCHMD22311
OG0004040	BRALA29252	SCHMD09208
OG0004041	BRALA26134	SCHMD29278, SCHMD13539, SCHMD13540
OG0004042	BRALA14677	SCHMD14638, SCHMD14606, SCHMD28829, SCHMD17629, SCHMD24833, SCHMD19159, SCHMD11836
OG0004043	BRALA19274	SCHMD00046
OG0004044	BRALA10276	SCHMD16907
OG0004047	BRALA04429, BRALA18670, BRALA08115	SCHMD07813
OG0004048	BRALA24410	SCHMD05765
OG0004051	BRALA10732	SCHMD05269, SCHMD18831
OG0004052	BRALA07966	SCHMD01378
OG0004053	BRALA15092	SCHMD09663
OG0004054	BRALA28842	SCHMD03170
OG0004056	BRALA04140	SCHMD06405
OG0004057	BRALA08841	SCHMD13647, SCHMD03141, SCHMD13648, SCHMD03142
OG0004059	BRALA22286	SCHMD09347, SCHMD09893, SCHMD09894, SCHMD09348, SCHMD09349
OG0004060	BRALA22527	SCHMD16682, SCHMD21120, SCHMD16351
OG0004064	BRALA01479	SCHMD03370
OG0004065	BRALA17282	SCHMD04935
OG0004066	BRALA27550	SCHMD01420
OG0004067	BRALA11637	SCHMD19651, SCHMD28348, SCHMD27778, SCHMD22879
OG0004068	BRALA19301	SCHMD04738
OG0004069	BRALA04243	SCHMD07928
OG0004071	BRALA18327	SCHMD06667
OG0004072	BRALA17054	SCHMD07982
OG0004073	BRALA29860	SCHMD18804
OG0004076	BRALA15154	SCHMD19802
OG0004078	BRALA35758	SCHMD08036
OG0004079	BRALA08294	SCHMD22313, SCHMD19146
OG0004080	BRALA20296	SCHMD18517
OG0004081	BRALA31261	SCHMD03804
OG0004083	BRALA25007	SCHMD05538
OG0004084	BRALA28518	SCHMD13360
OG0004085	BRALA24215	SCHMD20233
OG0004087	BRALA10704	SCHMD13153, SCHMD13154
OG0004090	BRALA11298	SCHMD19142
OG0004091	BRALA00652	SCHMD20986, SCHMD10374
OG0004092	BRALA07368	SCHMD01973
OG0004094	BRALA20617	SCHMD10011
OG0004096	BRALA14331, BRALA21352, BRALA21353	SCHMD01632
OG0004097	BRALA13028	SCHMD00017
OG0004099	BRALA10432	SCHMD07433
OG0004100	BRALA17153	SCHMD17395, SCHMD01145
OG0004101	BRALA04835	SCHMD01669
OG0004102	BRALA34474	SCHMD13995
OG0004103	BRALA12428, BRALA14730	SCHMD06708, SCHMD03618
OG0004105	BRALA13768	SCHMD08794, SCHMD16310
OG0004106	BRALA18745	SCHMD07276
OG0004107	BRALA03118	SCHMD01035
OG0004108	BRALA18855	SCHMD06834
OG0004110	BRALA23943	SCHMD03573
OG0004112	BRALA23193, BRALA23194, BRALA23191	SCHMD04301
OG0004113	BRALA20061	SCHMD09954, SCHMD11157
OG0004114	BRALA25904, BRALA21514	SCHMD11428
OG0004115	BRALA19617	SCHMD08639
OG0004116	BRALA25003	SCHMD22991, SCHMD19169
OG0004119	BRALA11157, BRALA08493	SCHMD24339, SCHMD11856
OG0004120	BRALA23954	SCHMD02931
OG0004121	BRALA08686	SCHMD00644
OG0004123	BRALA14695	SCHMD24840
OG0004124	BRALA30068	SCHMD09788
OG0004125	BRALA04625	SCHMD03017
OG0004126	BRALA25788	SCHMD18874, SCHMD24485, SCHMD09907, SCHMD21126
OG0004127	BRALA16633	SCHMD14115
OG0004128	BRALA15362	SCHMD29366
OG0004130	BRALA09545	SCHMD26247, SCHMD12578, SCHMD28132
OG0004133	BRALA12128	SCHMD08788
OG0004136	BRALA00698, BRALA29816	SCHMD21074, SCHMD14863
OG0004137	BRALA13495, BRALA13496, BRALA13493, BRALA13494	SCHMD09676
OG0004138	BRALA24513	SCHMD22277, SCHMD19287, SCHMD22278, SCHMD23252
OG0004139	BRALA11936	SCHMD27028, SCHMD23843
OG0004140	BRALA19957	SCHMD01399
OG0004142	BRALA19738	SCHMD08558
OG0004144	BRALA07433	SCHMD02257, SCHMD25096, SCHMD15057
OG0004145	BRALA26159	SCHMD20449, SCHMD23522, SCHMD01552
OG0004147	BRALA00106	SCHMD09010
OG0004148	BRALA18127	SCHMD06808
OG0004150	BRALA21716	SCHMD13649
OG0004151	BRALA19064	SCHMD05147, SCHMD20113
OG0004153	BRALA03854	SCHMD07819, SCHMD03631
OG0004154	BRALA10484, BRALA09813	SCHMD06235
OG0004155	BRALA02319	SCHMD21190
OG0004157	BRALA20324	SCHMD05878
OG0004158	BRALA04798	SCHMD07419
OG0004161	BRALA34496, BRALA03572	SCHMD08136
OG0004164	BRALA03976, BRALA31557	SCHMD24669, SCHMD09145
OG0004166	BRALA16339	SCHMD16044
OG0004167	BRALA26238	SCHMD10205
OG0004168	BRALA19364	SCHMD15882, SCHMD09578, SCHMD12788, SCHMD11665
OG0004169	BRALA13050	SCHMD20780
OG0004171	BRALA08003	SCHMD02047, SCHMD02605, SCHMD02048
OG0004176	BRALA03590	SCHMD15010
OG0004178	BRALA20094	SCHMD09644, SCHMD15102
OG0004179	BRALA16718	SCHMD00790
OG0004181	BRALA15876	SCHMD09842
OG0004184	BRALA35027	SCHMD23226, SCHMD21910
OG0004186	BRALA20859	SCHMD22129
OG0004188	BRALA30311	SCHMD11027
OG0004190	BRALA25028	SCHMD02151, SCHMD21121, SCHMD26044, SCHMD02152, SCHMD02153
OG0004198	BRALA04321	SCHMD18242
OG0004215	BRALA22830	SCHMD23456, SCHMD09930
OG0004216	BRALA03093	SCHMD19294, SCHMD21480, SCHMD13603, SCHMD15045
OG0004217	BRALA11886	SCHMD15443
OG0004219	BRALA29982, BRALA29983, BRALA33234	SCHMD02021
OG0004220	BRALA17127	SCHMD00817, SCHMD15893, SCHMD24221, SCHMD00816
OG0004222	BRALA26148	SCHMD02604
OG0004223	BRALA09691	SCHMD04451
OG0004227	BRALA26674	SCHMD11794, SCHMD14206
OG0004228	BRALA15960	SCHMD22945
OG0004229	BRALA03705	SCHMD20367, SCHMD19492
OG0004230	BRALA25002	SCHMD12329, SCHMD13516
OG0004231	BRALA18489	SCHMD18343, SCHMD20951
OG0004232	BRALA34160	SCHMD02245
OG0004233	BRALA29740, BRALA10180, BRALA18749	SCHMD23521
OG0004235	BRALA11235	SCHMD00900
OG0004236	BRALA21571	SCHMD13419, SCHMD19318
OG0004239	BRALA02912	SCHMD04162
OG0004241	BRALA14197	SCHMD20634, SCHMD15365
OG0004243	BRALA11315	SCHMD02806
OG0004244	BRALA22724	SCHMD04165
OG0004246	BRALA25785	SCHMD25240, SCHMD27704
OG0004247	BRALA24657	SCHMD10596
OG0004249	BRALA08296	SCHMD22417, SCHMD22418, SCHMD16976
OG0004250	BRALA29141	SCHMD12623
OG0004251	BRALA10118	SCHMD08633
OG0004252	BRALA02512	SCHMD02811
OG0004253	BRALA14983	SCHMD09205
OG0004254	BRALA03749	SCHMD07480
OG0004255	BRALA26683	SCHMD00865
OG0004257	BRALA10361	SCHMD08129
OG0004258	BRALA19445	SCHMD13120, SCHMD23840, SCHMD13122
OG0004259	BRALA09457	SCHMD18232
OG0004260	BRALA04444	SCHMD23376
OG0004261	BRALA19111	SCHMD16623
OG0004262	BRALA34766, BRALA21467	SCHMD16537
OG0004263	BRALA07416	SCHMD09819, SCHMD22299, SCHMD18530, SCHMD18529
OG0004265	BRALA31423	SCHMD14398
OG0004267	BRALA01991	SCHMD14468
OG0004268	BRALA12493	SCHMD24258, SCHMD19847
OG0004269	BRALA05544	SCHMD06048
OG0004270	BRALA18525	SCHMD06231
OG0004273	BRALA06404	SCHMD15470
OG0004276	BRALA19990	SCHMD07052
OG0004278	BRALA14565	SCHMD07808
OG0004279	BRALA20647	SCHMD09109
OG0004287	BRALA17769	SCHMD02791
OG0004288	BRALA03278	SCHMD04750
OG0004289	BRALA15160	SCHMD07866, SCHMD11142, SCHMD15684, SCHMD05851, SCHMD21673, SCHMD00191, SCHMD29246, SCHMD10655
OG0004291	BRALA31457	SCHMD11768, SCHMD11769
OG0004292	BRALA05406	SCHMD02072
OG0004294	BRALA29283	SCHMD06402
OG0004295	BRALA01000	SCHMD05169
OG0004296	BRALA03748	SCHMD13298
OG0004297	BRALA10358	SCHMD13807, SCHMD28076, SCHMD24237, SCHMD14756, SCHMD24236
OG0004299	BRALA18722	SCHMD15087, SCHMD15086
OG0004301	BRALA32145	SCHMD11559, SCHMD11558, SCHMD21370
OG0004302	BRALA29476	SCHMD08203
OG0004303	BRALA05979	SCHMD17944, SCHMD18972
OG0004304	BRALA29843	SCHMD17338
OG0004307	BRALA11162	SCHMD20615
OG0004308	BRALA23893	SCHMD08570
OG0004309	BRALA03711	SCHMD11977, SCHMD17117
OG0004310	BRALA07958	SCHMD15088
OG0004312	BRALA16894	SCHMD10505
OG0004316	BRALA27284	SCHMD07217
OG0004317	BRALA31137, BRALA31136	SCHMD03544
OG0004318	BRALA11243	SCHMD07900
OG0004321	BRALA03831	SCHMD00773, SCHMD22413
OG0004322	BRALA16694	SCHMD06269, SCHMD13954
OG0004324	BRALA09811	SCHMD07700
OG0004327	BRALA28777	SCHMD11268
OG0004328	BRALA13776	SCHMD18966, SCHMD09751
OG0004329	BRALA11460	SCHMD17260, SCHMD20883, SCHMD17062, SCHMD18927, SCHMD04963
OG0004330	BRALA10844	SCHMD03763
OG0004331	BRALA25017	SCHMD28298, SCHMD09132
OG0004332	BRALA05495	SCHMD00454
OG0004334	BRALA05133	SCHMD10101
OG0004335	BRALA11786	SCHMD29412, SCHMD27303, SCHMD29473, SCHMD29279, SCHMD29277
OG0004338	BRALA22739	SCHMD11859, SCHMD21650, SCHMD20028
OG0004341	BRALA18640	SCHMD09660, SCHMD01095
OG0004343	BRALA34611	SCHMD15843, SCHMD14248
OG0004344	BRALA04177	SCHMD12044
OG0004347	BRALA23589	SCHMD25637, SCHMD11463
OG0004348	BRALA12127	SCHMD00729
OG0004350	BRALA12360	SCHMD16920, SCHMD07665
OG0004351	BRALA18778	SCHMD12829
OG0004352	BRALA14329	SCHMD11224
OG0004353	BRALA26681	SCHMD21824, SCHMD16507
OG0004354	BRALA33463, BRALA33588	SCHMD15589
OG0004356	BRALA18746	SCHMD20562, SCHMD06947, SCHMD21754, SCHMD15066, SCHMD01266, SCHMD06886
OG0004358	BRALA15298	SCHMD26102, SCHMD07557
OG0004359	BRALA22732	SCHMD05503
OG0004360	BRALA27825	SCHMD05210
OG0004362	BRALA01978	SCHMD14598, SCHMD12685
OG0004364	BRALA23445	SCHMD10178, SCHMD08238, SCHMD20097
OG0004365	BRALA24172	SCHMD14299
OG0004367	BRALA15183	SCHMD09384
OG0004368	BRALA23102	SCHMD06787, SCHMD28933
OG0004369	BRALA02910	SCHMD13900
OG0004370	BRALA13645	SCHMD05486
OG0004373	BRALA16557	SCHMD15692
OG0004374	BRALA29279	SCHMD08647
OG0004376	BRALA26859	SCHMD24005, SCHMD12717
OG0004377	BRALA22650, BRALA22649	SCHMD00654, SCHMD00288
OG0004378	BRALA29460	SCHMD13186, SCHMD15248
OG0004380	BRALA31059	SCHMD09830
OG0004381	BRALA31166	SCHMD03449, SCHMD12586, SCHMD17726, SCHMD12588, SCHMD03448, SCHMD12587, SCHMD17725, SCHMD03446, SCHMD03447
OG0004382	BRALA01390	SCHMD20602, SCHMD02352
OG0004390	BRALA20609	SCHMD22900
OG0004392	BRALA03731	SCHMD01600
OG0004393	BRALA25078	SCHMD23967, SCHMD19706
OG0004394	BRALA31576	SCHMD15506
OG0004395	BRALA26081	SCHMD13387, SCHMD13388
OG0004396	BRALA05724	SCHMD06052
OG0004397	BRALA21225	SCHMD22336
OG0004398	BRALA33935	SCHMD28590, SCHMD27345, SCHMD13804
OG0004399	BRALA09277	SCHMD04230
OG0004401	BRALA00557	SCHMD20662, SCHMD11285, SCHMD22919, SCHMD21724, SCHMD27157
OG0004403	BRALA04354	SCHMD15173, SCHMD28843
OG0004404	BRALA12217	SCHMD02644, SCHMD04995
OG0004405	BRALA31963, BRALA06302	SCHMD05548, SCHMD03220
OG0004407	BRALA13375, BRALA13376	SCHMD00293
OG0004408	BRALA31060, BRALA13700	SCHMD17516
OG0004409	BRALA27206	SCHMD04463
OG0004415	BRALA14040	SCHMD23101, SCHMD14463
OG0004417	BRALA00783	SCHMD11303
OG0004418	BRALA18257, BRALA17856	SCHMD18151, SCHMD12683
OG0004420	BRALA05463	SCHMD21338, SCHMD16051, SCHMD25182
OG0004421	BRALA25716	SCHMD29095, SCHMD18163, SCHMD28625, SCHMD20900
OG0004422	BRALA01893	SCHMD03253
OG0004423	BRALA17096	SCHMD29397
OG0004424	BRALA12773	SCHMD16178, SCHMD07772
OG0004426	BRALA30364	SCHMD14134, SCHMD13488
OG0004457	BRALA19083	SCHMD21666
OG0004459	BRALA29538, BRALA34073	SCHMD11611
OG0004460	BRALA12464	SCHMD02836
OG0004462	BRALA14199	SCHMD02862, SCHMD02861, SCHMD02863
OG0004463	BRALA26858	SCHMD05430, SCHMD15650, SCHMD15795, SCHMD15649, SCHMD27866
OG0004465	BRALA01824	SCHMD05636
OG0004467	BRALA29326	SCHMD25583
OG0004472	BRALA29153	SCHMD10150
OG0004474	BRALA31316	SCHMD16777
OG0004474	BRALA07079	SCHMD12470, SCHMD12214
OG0004479	BRALA28094, BRALA03563, BRALA28093	SCHMD18395, SCHMD16681, SCHMD28653
OG0004480	BRALA11435	SCHMD08179
OG0004484	BRALA08580	SCHMD05719, SCHMD12798
OG0004486	BRALA03457	SCHMD01167
OG0004487	BRALA03392	SCHMD27932, SCHMD25838, SCHMD24442, SCHMD16447
OG0004488	BRALA13548	SCHMD26474
OG0004489	BRALA18946	SCHMD27568, SCHMD15864, SCHMD13491
OG0004490	BRALA08921	SCHMD17389, SCHMD11597
OG0004493	BRALA19060	SCHMD17846, SCHMD13358
OG0004495	BRALA13392	SCHMD01719
OG0004496	BRALA10106, BRALA10107	SCHMD26140, SCHMD14189
OG0004497	BRALA03230	SCHMD08729, SCHMD08728
OG0004498	BRALA03323	SCHMD04342
OG0004499	BRALA31005	SCHMD03412, SCHMD12382
OG0004500	BRALA01903	SCHMD11617
OG0004501	BRALA34231	SCHMD07977
OG0004503	BRALA08167, BRALA18736	SCHMD16736, SCHMD23538
OG0004505	BRALA04628	SCHMD09314
OG0004507	BRALA21608	SCHMD04748
OG0004509	BRALA20619	SCHMD17345, SCHMD26727
OG0004510	BRALA22461	SCHMD20341
OG0004511	BRALA24832	SCHMD28314
OG0004512	BRALA22481	SCHMD07187, SCHMD09103
OG0004513	BRALA04514	SCHMD00064, SCHMD04110
OG0004514	BRALA25503	SCHMD05036
OG0004515	BRALA24074	SCHMD02738
OG0004516	BRALA25445	SCHMD11182, SCHMD05663, SCHMD11181, SCHMD22539
OG0004517	BRALA13110	SCHMD21774, SCHMD18540, SCHMD24465, SCHMD24464
OG0004520	BRALA12190	SCHMD11457
OG0004522	BRALA01766	SCHMD08563
OG0004523	BRALA23188	SCHMD00984
OG0004526	BRALA21793	SCHMD13090
OG0004529	BRALA18758	SCHMD01565
OG0004530	BRALA18685	SCHMD02115
OG0004532	BRALA11196	SCHMD21409, SCHMD24151
OG0004535	BRALA26230	SCHMD20791, SCHMD04354, SCHMD12750, SCHMD07827, SCHMD26230
OG0004539	BRALA35415, BRALA26130	SCHMD09009
OG0004542	BRALA24298	SCHMD08621
OG0004543	BRALA00359	SCHMD00021
OG0004546	BRALA21732	SCHMD10690, SCHMD06743, SCHMD14412
OG0004548	BRALA10022	SCHMD01586
OG0004549	BRALA09819, BRALA09820	SCHMD23062
OG0004551	BRALA32475	SCHMD02466
OG0004552	BRALA06062	SCHMD05280
OG0004554	BRALA14413	SCHMD14759, SCHMD27571, SCHMD01446, SCHMD22543
OG0004555	BRALA03335	SCHMD01126
OG0004558	BRALA08582	SCHMD23563
OG0004559	BRALA23018	SCHMD09022
OG0004564	BRALA32101	SCHMD06864, SCHMD16273
OG0004565	BRALA24433	SCHMD06237
OG0004567	BRALA12845	SCHMD08103
OG0004568	BRALA13349	SCHMD00415
OG0004569	BRALA17687	SCHMD07227
OG0004570	BRALA10840	SCHMD10693
OG0004572	BRALA03398, BRALA19984	SCHMD00027
OG0004573	BRALA32832, BRALA34747, BRALA35237	SCHMD24195, SCHMD13279
OG0004578	BRALA02649	SCHMD13522, SCHMD10265
OG0004579	BRALA09331	SCHMD05858
OG0004581	BRALA14290	SCHMD06969
OG0004583	BRALA01776	SCHMD18243, SCHMD12573
OG0004586	BRALA05420, BRALA14341	SCHMD10991, SCHMD09342
OG0004589	BRALA28422	SCHMD07310
OG0004590	BRALA28418	SCHMD02645, SCHMD02084
OG0004592	BRALA01027	SCHMD21981, SCHMD24746
OG0004595	BRALA10676	SCHMD23529, SCHMD18234
OG0004596	BRALA07736	SCHMD22206
OG0004599	BRALA16807	SCHMD19964
OG0004600	BRALA00319	SCHMD10479
OG0004602	BRALA11139	SCHMD00904
OG0004603	BRALA06365	SCHMD09121, SCHMD04362
OG0004605	BRALA23013	SCHMD16312, SCHMD16314
OG0004606	BRALA21148, BRALA34943	SCHMD04125, SCHMD12842
OG0004607	BRALA12216	SCHMD04747, SCHMD24317
OG0004608	BRALA15268	SCHMD24531, SCHMD11307
OG0004609	BRALA33091	SCHMD12031, SCHMD13204
OG0004610	BRALA17107	SCHMD04931
OG0004612	BRALA28657, BRALA00024	SCHMD00076
OG0004613	BRALA09133, BRALA20462	SCHMD02078
OG0004614	BRALA30212	SCHMD21793, SCHMD24411
