Orthogroup	BRALA	DROME
OG0004070	BRALA10466	DROME04845
OG0004071	BRALA18327	DROME15812
OG0004072	BRALA17054	DROME21957, DROME17982
OG0004073	BRALA24719, BRALA29860	DROME01650
OG0004074	BRALA16650	DROME06751
OG0004075	BRALA26090	DROME21242
OG0004076	BRALA15154	DROME00303
OG0004078	BRALA35758	DROME11078
OG0004079	BRALA08294	DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265
OG0004080	BRALA20296	DROME06468, DROME06467
OG0004081	BRALA31261	DROME16707, DROME16708, DROME16709, DROME16710
OG0004082	BRALA01474	DROME08161
OG0004084	BRALA28518, BRALA08330	DROME12357
OG0004085	BRALA24215	DROME05732, DROME05731, DROME05733
OG0004089	BRALA08677, BRALA08678	DROME00381
OG0004091	BRALA00652	DROME14119
OG0004092	BRALA07368	DROME12563
OG0004093	BRALA33199	DROME15725
OG0004095	BRALA07608	DROME13735
OG0004096	BRALA21352	DROME00515
OG0004098	BRALA00651, BRALA22068	DROME01948
OG0004099	BRALA10432	DROME19388
OG0004101	BRALA04835	DROME08755, DROME08757, DROME08756
OG0004102	BRALA35263, BRALA34474	DROME12666
OG0004105	BRALA13768	DROME04809, DROME04810, DROME04811
OG0004107	BRALA03118	DROME19212
OG0004108	BRALA18855	DROME07361
OG0004110	BRALA23943	DROME17755
OG0004111	BRALA01428	DROME04654, DROME04653
OG0004112	BRALA23193, BRALA23194, BRALA23191	DROME12140
OG0004113	BRALA20061	DROME06222, DROME06223
OG0004114	BRALA25904, BRALA21514	DROME16337
OG0004115	BRALA19617	DROME13846, DROME13845, DROME13844
OG0004116	BRALA25003	DROME02477
OG0004118	BRALA12736	DROME19673
OG0004119	BRALA11157, BRALA08493	DROME14543
OG0004120	BRALA23954	DROME07794
OG0004121	BRALA08686	DROME03957
OG0004123	BRALA14695	DROME12798
OG0004124	BRALA30068	DROME02608
OG0004127	BRALA16633	DROME07186
OG0004130	BRALA09545	DROME05314
OG0004132	BRALA03252	DROME06798
OG0004133	BRALA12128	DROME02029
OG0004134	BRALA16353	DROME14839
OG0004135	BRALA06179	DROME03879
OG0004136	BRALA00698, BRALA29816	DROME17670
OG0004139	BRALA00917, BRALA11936	DROME14020
OG0004140	BRALA19957	DROME02610
OG0004142	BRALA19738	DROME06754
OG0004143	BRALA09465	DROME13621
OG0004144	BRALA07433	DROME04309, DROME04310
OG0004145	BRALA26159	DROME08647, DROME14074, DROME14075
OG0004147	BRALA00106	DROME06149
OG0004148	BRALA18127	DROME06090, DROME06089
OG0004149	BRALA12146	DROME11017, DROME11016, DROME11015
OG0004150	BRALA21716	DROME04551, DROME04550
OG0004151	BRALA19064	DROME14564
OG0004153	BRALA03854	DROME12893
OG0004156	BRALA26080	DROME18060
OG0004157	BRALA20324	DROME21496
OG0004158	BRALA04798	DROME10050
OG0004159	BRALA15233, BRALA15234	DROME20404, DROME20403, DROME20402
OG0004160	BRALA00725	DROME15565
OG0004164	BRALA03976, BRALA31557, BRALA03977	DROME16332
OG0004166	BRALA16339	DROME17896
OG0004167	BRALA26238	DROME18913
OG0004168	BRALA19364	DROME05468
OG0004169	BRALA13050	DROME00368
OG0004170	BRALA34920, BRALA22914	DROME12078
OG0004171	BRALA08003	DROME07182
OG0004176	BRALA03590	DROME10985, DROME10984
OG0004178	BRALA20094	DROME02387, DROME04815
OG0004179	BRALA16718	DROME10276, DROME10274, DROME10275, DROME10273
OG0004180	BRALA17055	DROME20474
OG0004181	BRALA15876	DROME12964
OG0004182	BRALA19314	DROME16363
OG0004183	BRALA25934, BRALA25935	DROME09271
OG0004184	BRALA33857, BRALA35027	DROME04419
OG0004185	BRALA11719	DROME05297
OG0004186	BRALA20859	DROME16037
OG0004187	BRALA03251	DROME07871
OG0004188	BRALA30311	DROME07492, DROME07494, DROME07493
OG0004189	BRALA28411	DROME11000, DROME11001
OG0004190	BRALA25028	DROME01879, DROME22091
OG0004198	BRALA04321	DROME17028
OG0004215	BRALA22830	DROME19401
OG0004216	BRALA03093	DROME11793
OG0004217	BRALA11886	DROME21224
OG0004219	BRALA29983, BRALA33234	DROME03490
OG0004220	BRALA17127	DROME07426, DROME07425
OG0004222	BRALA26148	DROME04949
OG0004223	BRALA09691	DROME01123, DROME06776
OG0004225	BRALA18596	DROME05012
OG0004226	BRALA09090	DROME15145
OG0004227	BRALA26674	DROME04086
OG0004228	BRALA15960	DROME10277
OG0004229	BRALA03705	DROME02866, DROME02865
OG0004230	BRALA25002	DROME18730, DROME18729
OG0004231	BRALA18489	DROME14487, DROME14486
OG0004232	BRALA35590	DROME01342
OG0004232	BRALA34160	DROME15977
OG0004235	BRALA11235	DROME12429
OG0004236	BRALA21571	DROME17566
OG0004238	BRALA10204	DROME05258, DROME05259, DROME05257
OG0004239	BRALA02912	DROME15568
OG0004241	BRALA14197	DROME15542
OG0004242	BRALA15050, BRALA15049	DROME03644, DROME06191
OG0004243	BRALA11315	DROME14802, DROME20505
OG0004244	BRALA22724	DROME10097
OG0004245	BRALA35301, BRALA34355	DROME02038
OG0004246	BRALA25785	DROME07435
OG0004247	BRALA24657	DROME13808
OG0004248	BRALA05741	DROME14001
OG0004249	BRALA08296	DROME04762
OG0004250	BRALA29141	DROME18272, DROME18273
OG0004251	BRALA10118	DROME04402
OG0004252	BRALA02512	DROME14951
OG0004253	BRALA14983	DROME20276, DROME20277, DROME20275
OG0004254	BRALA03749	DROME16850, DROME16851, DROME16852
OG0004255	BRALA26683	DROME06896, DROME06895
OG0004257	BRALA10361	DROME14416
OG0004258	BRALA19445	DROME05217
OG0004259	BRALA09457	DROME21474, DROME10563
OG0004261	BRALA19111	DROME10981
OG0004262	BRALA34766, BRALA21467	DROME16780
OG0004263	BRALA07416	DROME06450
OG0004264	BRALA03608	DROME15193
OG0004265	BRALA31423	DROME05465
OG0004268	BRALA12493	DROME10031
OG0004269	BRALA05544	DROME16782
OG0004270	BRALA18525	DROME19295, DROME19296, DROME19297
OG0004272	BRALA01934	DROME21011
OG0004273	BRALA06404	DROME09850
OG0004275	BRALA29519	DROME16991
OG0004276	BRALA19990	DROME08381
OG0004277	BRALA30535	DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639
OG0004278	BRALA14565	DROME01231
OG0004280	BRALA23682, BRALA18212	DROME22015
OG0004282	BRALA14728	DROME07183
OG0004283	BRALA22939	DROME21977
OG0004284	BRALA11418	DROME19835, DROME19836
OG0004285	BRALA29530	DROME12894
OG0004287	BRALA17769	DROME16211
OG0004288	BRALA03278	DROME12750, DROME12751
OG0004289	BRALA15160	DROME10833, DROME19397
OG0004290	BRALA03150	DROME01469
OG0004291	BRALA31457	DROME16342
OG0004292	BRALA05406	DROME06641
OG0004294	BRALA29283	DROME13106, DROME13107
OG0004295	BRALA01000	DROME20603, DROME20604, DROME20602
OG0004297	BRALA10358	DROME01005
OG0004299	BRALA18722	DROME21406, DROME21405
OG0004300	BRALA32511	DROME21737
OG0004301	BRALA32145	DROME06959
OG0004303	BRALA05979	DROME02789, DROME02790
OG0004304	BRALA29843	DROME15979, DROME15978
OG0004305	BRALA14639	DROME00211
OG0004306	BRALA16636	DROME06581, DROME06582, DROME06580, DROME06583
OG0004307	BRALA11162	DROME07784
OG0004308	BRALA23893	DROME08791, DROME08790
OG0004309	BRALA03711	DROME11787
OG0004310	BRALA07958	DROME20002
OG0004312	BRALA16894	DROME07615
OG0004314	BRALA02958	DROME04957
OG0004315	BRALA16278	DROME21705
OG0004316	BRALA27284	DROME06707
OG0004317	BRALA31137, BRALA31136	DROME18648, DROME18649, DROME18650
OG0004319	BRALA02487	DROME01293
OG0004321	BRALA03831	DROME00141
OG0004322	BRALA16694	DROME21173, DROME21172
OG0004323	BRALA34818, BRALA34335	DROME08716, DROME08715
OG0004324	BRALA09811	DROME19211, DROME05925, DROME05924
OG0004325	BRALA17672	DROME08792
OG0004328	BRALA13776	DROME06814, DROME06813
OG0004329	BRALA11460	DROME14796
OG0004330	BRALA10844	DROME05935
OG0004331	BRALA25017	DROME09522
OG0004332	BRALA05495	DROME03199
OG0004333	BRALA14711	DROME03525
OG0004334	BRALA05133	DROME17993, DROME17994
OG0004335	BRALA11786	DROME10278
OG0004337	BRALA11506	DROME13597
OG0004338	BRALA22739	DROME16553
OG0004342	BRALA28668	DROME12320
OG0004343	BRALA34896, BRALA33692, BRALA34328, BRALA34611	DROME10215
OG0004344	BRALA04177	DROME17664
OG0004345	BRALA10189	DROME20919
OG0004347	BRALA23589	DROME21288, DROME21289
OG0004348	BRALA12127	DROME08598, DROME08597
OG0004349	BRALA26083	DROME12070
OG0004350	BRALA12360	DROME08566
OG0004351	BRALA18778	DROME17742
OG0004352	BRALA14329	DROME04587
OG0004353	BRALA26681	DROME05577
OG0004354	BRALA33463, BRALA33588	DROME18943
OG0004355	BRALA02915	DROME01999
OG0004356	BRALA18746	DROME12218
OG0004357	BRALA09608	DROME01205, DROME01203
OG0004358	BRALA15298	DROME01539
OG0004359	BRALA22732	DROME15372
OG0004360	BRALA27825	DROME03158
OG0004361	BRALA19546, BRALA19547	DROME16888
OG0004362	BRALA01978	DROME04321
OG0004364	BRALA23445	DROME18518, DROME02371
OG0004365	BRALA24172	DROME11247
OG0004366	BRALA20010	DROME02176
OG0004367	BRALA15183	DROME05441, DROME05440, DROME05442
OG0004368	BRALA23102	DROME03958, DROME03959
OG0004369	BRALA02910	DROME08156
OG0004370	BRALA13645	DROME13154, DROME12142, DROME12141
OG0004371	BRALA14311	DROME19537
OG0004373	BRALA16557	DROME07316
OG0004374	BRALA29279	DROME21010
OG0004376	BRALA26859	DROME21016
OG0004377	BRALA22650, BRALA22649	DROME02771, DROME02772, DROME02773, DROME02770
OG0004378	BRALA29460	DROME00771
OG0004381	BRALA31166	DROME03934
OG0004382	BRALA01390	DROME16408, DROME16407
OG0004385	BRALA02586	DROME16721
OG0004388	BRALA01537	DROME07878
OG0004391	BRALA06733	DROME11785, DROME11784
OG0004392	BRALA03731	DROME17967, DROME17966, DROME17965
OG0004393	BRALA25078	DROME16127
OG0004394	BRALA31576	DROME00472, DROME00473
OG0004395	BRALA26081	DROME14114, DROME14116, DROME14115, DROME14113, DROME14117, DROME14118
OG0004396	BRALA05724	DROME00290, DROME00291
OG0004397	BRALA21225	DROME07584, DROME07585
OG0004398	BRALA33935	DROME20923
OG0004399	BRALA09277	DROME00026, DROME00027
OG0004401	BRALA00557	DROME15904
OG0004403	BRALA04354	DROME16539, DROME16538, DROME16541, DROME16540
OG0004404	BRALA12217	DROME00111
OG0004405	BRALA31963, BRALA06302	DROME20905
OG0004406	BRALA29567	DROME20449
OG0004407	BRALA13375, BRALA13376	DROME17000
OG0004408	BRALA31060, BRALA13700	DROME00339
OG0004409	BRALA27206	DROME07816
OG0004412	BRALA08417	DROME09927
OG0004413	BRALA27203	DROME16031
OG0004415	BRALA14040	DROME19672
OG0004417	BRALA00783	DROME08382
OG0004423	BRALA17096	DROME09027, DROME09026
OG0004424	BRALA12773	DROME06710, DROME06709
OG0004426	BRALA30364	DROME02898
OG0004459	BRALA29538, BRALA34073	DROME11629
OG0004460	BRALA12464	DROME01612
OG0004462	BRALA14199	DROME10763
OG0004465	BRALA01824	DROME21097, DROME00340
OG0004468	BRALA29411	DROME08086
OG0004471	BRALA18574	DROME04870, DROME04872, DROME04871
OG0004472	BRALA29153	DROME13220
OG0004474	BRALA31316	DROME12398, DROME12397
OG0004475	BRALA11247	DROME05206
OG0004476	BRALA14581	DROME21347, DROME21348, DROME21349
OG0004477	BRALA01420	DROME03184
OG0004478	BRALA12451	DROME08802, DROME08801, DROME08806
OG0004479	BRALA28094, BRALA03563, BRALA28093	DROME02751
OG0004480	BRALA11435	DROME02479
OG0004483	BRALA10746	DROME01082, DROME01081
OG0004484	BRALA08580	DROME15453
OG0004486	BRALA03457	DROME03906
OG0004487	BRALA03392	DROME22095, DROME20434, DROME20435
OG0004488	BRALA13548	DROME18125
OG0004489	BRALA18946	DROME01140
OG0004490	BRALA08921	DROME02420
OG0004491	BRALA16481	DROME06306
OG0004493	BRALA19060	DROME05464
OG0004494	BRALA21955	DROME12460, DROME12459
OG0004495	BRALA13392	DROME19461, DROME19460, DROME03167
OG0004496	BRALA10106, BRALA10107	DROME10398
OG0004497	BRALA03230	DROME12594
OG0004498	BRALA03323	DROME20932
OG0004500	BRALA01903	DROME19536
OG0004501	BRALA34231	DROME11056
OG0004503	BRALA08167, BRALA18736	DROME04705
OG0004506	BRALA18627	DROME10904
OG0004507	BRALA21608	DROME17036
OG0004511	BRALA24832	DROME13105
OG0004512	BRALA22481	DROME10927
OG0004513	BRALA04514	DROME12675
OG0004515	BRALA24074	DROME15124, DROME19804
OG0004517	BRALA13110	DROME12340
OG0004518	BRALA18338	DROME19881
OG0004519	BRALA09425	DROME13472
OG0004520	BRALA12190	DROME13131
OG0004522	BRALA01766	DROME01822, DROME01819
OG0004523	BRALA23188	DROME07758
OG0004524	BRALA06551	DROME19557
OG0004525	BRALA20597	DROME13522
OG0004526	BRALA21793	DROME09780
OG0004529	BRALA18758	DROME14562
OG0004530	BRALA18685	DROME03349
OG0004532	BRALA11196	DROME11183
OG0004533	BRALA07893	DROME16934, DROME16933
OG0004534	BRALA20376	DROME11128, DROME11127
OG0004535	BRALA26230	DROME11313, DROME11681
OG0004538	BRALA12040	DROME01010
OG0004539	BRALA35415, BRALA26130	DROME22056, DROME22055
OG0004540	BRALA07078	DROME21936, DROME17090
OG0004542	BRALA24298	DROME14306, DROME14305
OG0004543	BRALA00359	DROME16410
OG0004544	BRALA25649	DROME03219
OG0004545	BRALA28871	DROME14918
OG0004546	BRALA21732	DROME07299
OG0004548	BRALA10022	DROME20368, DROME10401
OG0004550	BRALA02217	DROME17029
OG0004551	BRALA32475	DROME17768, DROME17769
OG0004552	BRALA06062	DROME00895
OG0004553	BRALA19302	DROME15169, DROME15168, DROME15170, DROME15171, DROME15167, DROME15172
OG0004554	BRALA14413	DROME15667
OG0004555	BRALA03335	DROME08499, DROME08501, DROME08498, DROME08500
OG0004559	BRALA23018	DROME00073
OG0004561	BRALA25557	DROME14241, DROME14240
OG0004563	BRALA15038	DROME01043
OG0004564	BRALA32101	DROME05211
OG0004565	BRALA24433	DROME02327, DROME02328
OG0004566	BRALA01904	DROME09871
OG0004567	BRALA12845	DROME02916
OG0004569	BRALA17687	DROME06466
OG0004570	BRALA10840	DROME03152, DROME03153
OG0004571	BRALA10635	DROME15691, DROME15692
OG0004572	BRALA19984	DROME09948
OG0004573	BRALA32832, BRALA34747	DROME00139
OG0004578	BRALA02649	DROME18906
OG0004579	BRALA09331	DROME01846
OG0004581	BRALA14290	DROME17808, DROME17807, DROME17806
OG0004582	BRALA00706	DROME06477
OG0004583	BRALA01776	DROME11053
OG0004584	BRALA22981	DROME21581
OG0004585	BRALA25633	DROME01558, DROME01556, DROME01557
OG0004587	BRALA34254, BRALA20385	DROME15606
OG0004588	BRALA30100	DROME12819, DROME12820
OG0004589	BRALA28422	DROME10033, DROME10032
OG0004590	BRALA28418	DROME15582, DROME11041, DROME11040
OG0004593	BRALA28884	DROME07438
OG0004597	BRALA15202	DROME12390
OG0004601	BRALA10060	DROME05651, DROME05650
OG0004602	BRALA11139	DROME02726, DROME12032
OG0004603	BRALA06365	DROME10465, DROME10466, DROME10464
OG0004606	BRALA21148, BRALA34943	DROME09779
OG0004607	BRALA12216	DROME13125, DROME13124, DROME13126
OG0004609	BRALA33091	DROME08817
OG0004610	BRALA17107	DROME10381
OG0004611	BRALA12585	DROME16445
OG0004612	BRALA00024	DROME00790
OG0004613	BRALA20462	DROME05353
OG0004614	BRALA30212	DROME13073, DROME13075, DROME13074
OG0004616	BRALA06969	DROME19950, DROME19951
OG0004619	BRALA20299	DROME17529
OG0004622	BRALA32935, BRALA32009	DROME08147, DROME08146
OG0004625	BRALA34062	DROME00122
OG0004626	BRALA16134	DROME04697
OG0004627	BRALA06139	DROME18129, DROME18128, DROME18127
OG0004628	BRALA00501	DROME03937
OG0004629	BRALA10080	DROME06036
OG0004630	BRALA27521	DROME13583
OG0004633	BRALA27276	DROME15422
OG0004634	BRALA05479	DROME00888
OG0004635	BRALA31719	DROME17782
OG0004638	BRALA10114	DROME09153
OG0004639	BRALA23114	DROME08016
OG0004643	BRALA06114	DROME00911
OG0004646	BRALA15036	DROME06988
OG0004647	BRALA01649	DROME12086
OG0004648	BRALA27204	DROME18522
OG0004649	BRALA26873	DROME20953
OG0004651	BRALA28079	DROME21452, DROME21453
OG0004652	BRALA29899	DROME17381
OG0004653	BRALA09173	DROME13457
OG0004654	BRALA25532	DROME05489, DROME05488
OG0004655	BRALA07762	DROME01318
OG0004656	BRALA23741	DROME16743
OG0004657	BRALA05637	DROME03195
OG0004658	BRALA23896	DROME09698
OG0004659	BRALA19760	DROME14307
OG0004660	BRALA18844	DROME17308, DROME17309, DROME17306, DROME17307
OG0004662	BRALA29139, BRALA13410	DROME19806
OG0004663	BRALA33957, BRALA33872	DROME20926
OG0004664	BRALA28864	DROME04843, DROME04844
OG0004667	BRALA20032	DROME16447, DROME16446, DROME16449, DROME16448
OG0004669	BRALA31710	DROME07920
OG0004670	BRALA11400	DROME04629
OG0004671	BRALA34470, BRALA34664, BRALA33814, BRALA34282, BRALA34594	DROME19389
OG0004672	BRALA03094	DROME19572
OG0004674	BRALA21747	DROME20610
OG0004675	BRALA01751	DROME01467, DROME01466, DROME03380
OG0004676	BRALA22511	DROME18548
OG0004677	BRALA13391	DROME00115
OG0004678	BRALA10033	DROME04998, DROME04997
OG0004679	BRALA32750	DROME04800
OG0004681	BRALA29477, BRALA35123	DROME07478, DROME07479
OG0004682	BRALA03899	DROME14960, DROME14957
OG0004683	BRALA26125	DROME20448
OG0004684	BRALA26124	DROME16043
OG0004685	BRALA29447	DROME18917, DROME18916
OG0004687	BRALA19729	DROME02093
OG0004688	BRALA20055	DROME08291
OG0004689	BRALA14930	DROME11694
OG0004690	BRALA08004	DROME07347
OG0004691	BRALA31036	DROME17121
OG0004692	BRALA32999	DROME01042, DROME01041, DROME01050, DROME02438
OG0004694	BRALA23046	DROME13257
OG0004697	BRALA11777	DROME17424
OG0004699	BRALA07186	DROME03068
OG0004700	BRALA23313	DROME06957
OG0004703	BRALA26823	DROME19325
OG0004705	BRALA08213	DROME20075, DROME20076
OG0004707	BRALA20441	DROME19641
OG0004708	BRALA00406	DROME00172
OG0004710	BRALA18369	DROME00511
OG0004711	BRALA08263	DROME06479
OG0004728	BRALA19112	DROME01900
OG0004729	BRALA35563	DROME10154
OG0004730	BRALA13497	DROME02564
OG0004731	BRALA29685	DROME19893, DROME19894
OG0004733	BRALA17604	DROME04757
OG0004739	BRALA03271, BRALA03272	DROME16590
OG0004740	BRALA29145, BRALA20852	DROME20299
OG0004743	BRALA08286	DROME03419
OG0004744	BRALA06531	DROME08184
OG0004747	BRALA28438	DROME00628
OG0004749	BRALA20020	DROME10966
OG0004751	BRALA35736, BRALA13426	DROME01337, DROME01338
OG0004752	BRALA11223	DROME18734
OG0004753	BRALA13874	DROME03636
OG0004754	BRALA23050	DROME22044
OG0004755	BRALA27359	DROME16542
OG0004756	BRALA09680	DROME05028
OG0004757	BRALA09865, BRALA09872	DROME14317
OG0004758	BRALA24157	DROME10880
OG0004759	BRALA22261	DROME14009
OG0004760	BRALA13716	DROME20882, DROME20886, DROME20887, DROME20888, DROME11853
OG0004761	BRALA24489	DROME15693, DROME15694
OG0004763	BRALA34431	DROME06189
OG0004764	BRALA05324	DROME04351
OG0004765	BRALA00991	DROME08142, DROME19163
OG0004766	BRALA24690	DROME02533
OG0004767	BRALA10440	DROME10770
OG0004768	BRALA11889	DROME02452
OG0004769	BRALA10097, BRALA07309	DROME02034
OG0004770	BRALA19310	DROME06615
OG0004771	BRALA22554, BRALA09918	DROME07917, DROME07916, DROME07918, DROME07919
OG0004772	BRALA06513	DROME18463, DROME18464
OG0004774	BRALA06537	DROME15180
OG0004775	BRALA32894, BRALA35930	DROME19718
OG0004776	BRALA23901	DROME08094
OG0004782	BRALA03100	DROME11689
OG0004783	BRALA32467	DROME09246
OG0004784	BRALA10893	DROME21712, DROME21713, DROME21714
OG0004785	BRALA09161	DROME20154, DROME01032, DROME00155, DROME02565
OG0004787	BRALA12312	DROME07713
OG0004790	BRALA34363	DROME01119
OG0004791	BRALA27664	DROME14199
OG0004793	BRALA21447	DROME15053
OG0004794	BRALA01793	DROME12402
OG0004795	BRALA35226, BRALA35282, BRALA33991	DROME13666
OG0004797	BRALA16695	DROME07303
OG0004799	BRALA02224	DROME19190, DROME19189
OG0004800	BRALA09043	DROME06342
OG0004801	BRALA06449	DROME12258, DROME12259
OG0004805	BRALA11567	DROME04002
OG0004808	BRALA05658	DROME02542
OG0004810	BRALA19737	DROME05623, DROME05622
OG0004811	BRALA17170	DROME02621
OG0004812	BRALA16045	DROME01555
OG0004813	BRALA15155	DROME00925
OG0004814	BRALA09208	DROME05830
OG0004816	BRALA22898	DROME07783
OG0004817	BRALA00236	DROME06146
OG0004819	BRALA13757	DROME12033
OG0004820	BRALA28634	DROME01989
OG0004822	BRALA24004	DROME04359
OG0004823	BRALA02286	DROME10144, DROME10142, DROME10143
OG0004824	BRALA21792	DROME05768
OG0004825	BRALA18333	DROME03283, DROME04091
OG0004826	BRALA31003	DROME20871
OG0004828	BRALA03838	DROME18812, DROME18813
OG0004829	BRALA30027	DROME09372
OG0004830	BRALA23182	DROME10949
OG0004831	BRALA08960	DROME01012
OG0004832	BRALA00100	DROME15225
OG0004833	BRALA03973	DROME21757, DROME21758, DROME07997, DROME05462, DROME18534
OG0004835	BRALA17760	DROME16717
OG0004836	BRALA34047	DROME13630
OG0004837	BRALA15342	DROME03243, DROME03241, DROME03242
OG0004838	BRALA15130	DROME19784
OG0004840	BRALA10057	DROME05865
OG0004841	BRALA03215	DROME10055
OG0004842	BRALA13532	DROME03366
OG0004843	BRALA33348	DROME07719, DROME07718
OG0004844	BRALA23632	DROME13071
OG0004846	BRALA09513	DROME02141
OG0004848	BRALA07685	DROME00795
OG0004849	BRALA34656, BRALA23873	DROME13112
OG0004850	BRALA12053	DROME02318
OG0004851	BRALA23176	DROME14412
OG0004852	BRALA02596	DROME19281, DROME19280
OG0004853	BRALA02905	DROME11460, DROME11459, DROME11461
OG0004854	BRALA22738	DROME04906
OG0004855	BRALA19389	DROME06480
OG0004856	BRALA22942	DROME20969, DROME02553
OG0004857	BRALA24715	DROME18571, DROME18570
OG0004858	BRALA14994	DROME21278, DROME21279, DROME15142
OG0004859	BRALA07338	DROME19872
OG0004860	BRALA05260	DROME00210
