Orthogroup	BRALA	STRPU_ok
OG0004096	BRALA14331, BRALA21352	STRPU_20338
OG0004097	BRALA13028	STRPU_11558
OG0004098	BRALA00651, BRALA22068	STRPU_18328, STRPU_01120
OG0004099	BRALA10432	STRPU_08317
OG0004100	BRALA17153	STRPU_23805
OG0004101	BRALA04835	STRPU_24073
OG0004103	BRALA12428, BRALA14730	STRPU_24486, STRPU_24316
OG0004104	BRALA01671	STRPU_26985
OG0004105	BRALA13768	STRPU_24009
OG0004106	BRALA18745	STRPU_11447
OG0004107	BRALA03118, BRALA03117, BRALA22370	STRPU_03930
OG0004108	BRALA18855	STRPU_08375, STRPU_08376
OG0004110	BRALA23943	STRPU_02810
OG0004111	BRALA01428	STRPU_07781, STRPU_07758
OG0004112	BRALA23191	STRPU_27383
OG0004114	BRALA25904, BRALA21514	STRPU_20826
OG0004115	BRALA19617	STRPU_00175
OG0004116	BRALA25003	STRPU_03821, STRPU_03835
OG0004117	BRALA17850	STRPU_16567
OG0004118	BRALA12736	STRPU_01975, STRPU_22816
OG0004119	BRALA11157, BRALA08493	STRPU_25283
OG0004121	BRALA08686	STRPU_10753
OG0004123	BRALA14695	STRPU_24495
OG0004124	BRALA30068	STRPU_07572
OG0004125	BRALA04625	STRPU_08132
OG0004126	BRALA25788	STRPU_03872
OG0004127	BRALA16633	STRPU_00575, STRPU_07543
OG0004128	BRALA15362	STRPU_22275
OG0004129	BRALA09427	STRPU_22276
OG0004130	BRALA09545	STRPU_16002
OG0004132	BRALA03249	STRPU_26195
OG0004133	BRALA12128	STRPU_07007
OG0004135	BRALA06179	STRPU_00976, STRPU_08840
OG0004136	BRALA00698, BRALA29816	STRPU_18932
OG0004137	BRALA13495, BRALA13496, BRALA13493, BRALA13494	STRPU_26642
OG0004138	BRALA24513	STRPU_17076
OG0004139	BRALA00917	STRPU_18649
OG0004141	BRALA17214	STRPU_22323, STRPU_22305
OG0004142	BRALA19738	STRPU_22286
OG0004143	BRALA09465	STRPU_27285
OG0004144	BRALA07433	STRPU_13998
OG0004145	BRALA26159	STRPU_21032
OG0004146	BRALA17718	STRPU_14257
OG0004147	BRALA00106	STRPU_22168, STRPU_22175
OG0004148	BRALA18127	STRPU_13669, STRPU_02401
OG0004149	BRALA12146	STRPU_06926, STRPU_06908
OG0004150	BRALA21716	STRPU_17897
OG0004153	BRALA03854	STRPU_04733, STRPU_04726
OG0004154	BRALA10484, BRALA09813	STRPU_23784
OG0004155	BRALA02319	STRPU_14806
OG0004156	BRALA26080	STRPU_23130
OG0004157	BRALA20324	STRPU_23152
OG0004158	BRALA04798	STRPU_24023, STRPU_02639
OG0004159	BRALA15234	STRPU_21251
OG0004160	BRALA00725	STRPU_19074
OG0004161	BRALA34496, BRALA03572	STRPU_24354
OG0004162	BRALA23043	STRPU_08075
OG0004163	BRALA18291	STRPU_12646
OG0004164	BRALA03976, BRALA31557, BRALA03977	STRPU_04686
OG0004166	BRALA16339	STRPU_09733, STRPU_09689
OG0004167	BRALA26238	STRPU_21156, STRPU_21164
OG0004169	BRALA13050	STRPU_08900, STRPU_00919
OG0004170	BRALA34920	STRPU_12942, STRPU_12955
OG0004171	BRALA08003	STRPU_16148
OG0004172	BRALA26680, BRALA17241	STRPU_25249, STRPU_09051, STRPU_25339
OG0004174	BRALA00787	STRPU_18461, STRPU_18420
OG0004175	BRALA16129	STRPU_18680, STRPU_18679
OG0004176	BRALA03590	STRPU_05147, STRPU_05071
OG0004178	BRALA20094	STRPU_23007, STRPU_00881
OG0004179	BRALA16718	STRPU_08384
OG0004180	BRALA17055	STRPU_14125, STRPU_14113
OG0004181	BRALA15876	STRPU_05420, STRPU_05421
OG0004182	BRALA19314	STRPU_17424
OG0004183	BRALA25934, BRALA25935	STRPU_20295
OG0004184	BRALA33857	STRPU_08996
OG0004185	BRALA11719	STRPU_15635
OG0004186	BRALA20859	STRPU_21395
OG0004187	BRALA03251	STRPU_26055
OG0004188	BRALA30311	STRPU_16239, STRPU_16200, STRPU_10934
OG0004189	BRALA28411	STRPU_15403
OG0004190	BRALA25028	STRPU_08808
OG0004197	BRALA05742	STRPU_24927, STRPU_24926, STRPU_24925
OG0004214	BRALA01455, BRALA01456	STRPU_24335
OG0004215	BRALA22830	STRPU_14765, STRPU_02559
OG0004216	BRALA03093	STRPU_26208
OG0004217	BRALA11886	STRPU_04965
OG0004218	BRALA35691, BRALA11369, BRALA27082	STRPU_14308
OG0004219	BRALA29983, BRALA33234	STRPU_24948
OG0004220	BRALA17127	STRPU_26863
OG0004222	BRALA26148	STRPU_21148
OG0004223	BRALA09691	STRPU_24406
OG0004225	BRALA18596	STRPU_23672, STRPU_23647
OG0004226	BRALA09090	STRPU_13717
OG0004227	BRALA26674	STRPU_11362
OG0004229	BRALA03705	STRPU_04722
OG0004230	BRALA25002	STRPU_03309
OG0004231	BRALA18489	STRPU_26733
OG0004232	BRALA34160	STRPU_10212
OG0004233	BRALA18749	STRPU_11044, STRPU_00382
OG0004235	BRALA11235	STRPU_02171, STRPU_09204
OG0004236	BRALA21571	STRPU_20693
OG0004237	BRALA11898	STRPU_05856
OG0004239	BRALA02912	STRPU_20308
OG0004240	BRALA22623	STRPU_20696
OG0004241	BRALA14197	STRPU_06100
OG0004242	BRALA15050	STRPU_27250
OG0004243	BRALA11315	STRPU_25021
OG0004244	BRALA22724	STRPU_22838
OG0004245	BRALA35301	STRPU_09672
OG0004246	BRALA25785	STRPU_22152
OG0004247	BRALA24657	STRPU_03726
OG0004248	BRALA05741	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	BRALA08296	STRPU_05688
OG0004250	BRALA29141	STRPU_20579
OG0004251	BRALA10118	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	BRALA02512	STRPU_06470, STRPU_06473
OG0004253	BRALA14983	STRPU_14726
OG0004254	BRALA03749	STRPU_04154
OG0004255	BRALA26683	STRPU_11353
OG0004257	BRALA10361	STRPU_15432
OG0004258	BRALA19445	STRPU_05921
OG0004259	BRALA09457	STRPU_27359
OG0004260	BRALA04444	STRPU_22106
OG0004261	BRALA19111	STRPU_25985
OG0004262	BRALA34766, BRALA21467	STRPU_21542
OG0004263	BRALA07416	STRPU_13850
OG0004264	BRALA03608	STRPU_04270
OG0004265	BRALA31423	STRPU_26380
OG0004267	BRALA01991	STRPU_12036
OG0004268	BRALA12493	STRPU_04469
OG0004269	BRALA05544	STRPU_09465, STRPU_09466
OG0004270	BRALA18525	STRPU_27064
OG0004271	BRALA09426	STRPU_21998
OG0004272	BRALA01934	STRPU_26435
OG0004273	BRALA06404	STRPU_08464
OG0004274	BRALA20006	STRPU_25495
OG0004275	BRALA29519	STRPU_16562, STRPU_16544
OG0004277	BRALA30535	STRPU_17561, STRPU_17589
OG0004278	BRALA14565	STRPU_26571
OG0004279	BRALA20647	STRPU_19399
OG0004280	BRALA23682, BRALA18212	STRPU_16617
OG0004281	BRALA31689, BRALA31688, BRALA35548	STRPU_03363
OG0004282	BRALA14728	STRPU_24365
OG0004284	BRALA11418	STRPU_10181
OG0004285	BRALA29530	STRPU_09806
OG0004286	BRALA14966	STRPU_16779, STRPU_01753, STRPU_16776, STRPU_16778
OG0004287	BRALA17769	STRPU_20550
OG0004288	BRALA03278	STRPU_25897
OG0004289	BRALA15160	STRPU_20972
OG0004290	BRALA03150	STRPU_25362
OG0004291	BRALA31457	STRPU_21078
OG0004292	BRALA05406	STRPU_18201
OG0004294	BRALA29283	STRPU_11546
OG0004295	BRALA01000	STRPU_18784
OG0004296	BRALA03748	STRPU_04115
OG0004297	BRALA10358	STRPU_20036
OG0004298	BRALA08303	STRPU_00904, STRPU_23030
OG0004299	BRALA18722	STRPU_05475
OG0004300	BRALA32511	STRPU_21999
OG0004301	BRALA32145	STRPU_02519, STRPU_15137
OG0004302	BRALA29476	STRPU_14723
OG0004303	BRALA05979	STRPU_06629
OG0004304	BRALA29843	STRPU_10222
OG0004305	BRALA14639	STRPU_10897, STRPU_10895
OG0004306	BRALA16636	STRPU_00569, STRPU_07534
OG0004307	BRALA11162	STRPU_08356
OG0004308	BRALA23893	STRPU_17528
OG0004309	BRALA03711	STRPU_11289
OG0004310	BRALA07958	STRPU_22930
OG0004311	BRALA18222	STRPU_26858
OG0004312	BRALA16894	STRPU_26183
OG0004313	BRALA35482	STRPU_14247
OG0004314	BRALA02958	STRPU_19410
OG0004315	BRALA16278	STRPU_09779
OG0004316	BRALA27284	STRPU_16713
OG0004317	BRALA31136	STRPU_14184
OG0004318	BRALA11243	STRPU_08553
OG0004319	BRALA02487	STRPU_11528
OG0004320	BRALA05866	STRPU_06054
OG0004321	BRALA03831	STRPU_04553
OG0004322	BRALA16694	STRPU_07127
OG0004323	BRALA34818	STRPU_17059, STRPU_17055
OG0004323	BRALA34335	STRPU_17053, STRPU_17057
OG0004324	BRALA09811	STRPU_24904
OG0004325	BRALA17672	STRPU_13245
OG0004327	BRALA28777	STRPU_24331, STRPU_05772
OG0004328	BRALA13776	STRPU_24297
OG0004329	BRALA11460	STRPU_09615
OG0004330	BRALA10844	STRPU_21871
OG0004331	BRALA25017	STRPU_21658, STRPU_21723
OG0004333	BRALA14711	STRPU_24897
OG0004334	BRALA05133	STRPU_18166, STRPU_18150
OG0004335	BRALA11786	STRPU_05371
OG0004336	BRALA08041, BRALA03225	STRPU_25732
OG0004337	BRALA11506	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400
OG0004338	BRALA22739	STRPU_05398
OG0004339	BRALA14976	STRPU_14320
OG0004340	BRALA27384	STRPU_08486
OG0004341	BRALA18640	STRPU_02059, STRPU_09086
OG0004342	BRALA28668	STRPU_05762
OG0004343	BRALA34896, BRALA33692, BRALA34328	STRPU_05384
OG0004344	BRALA04177	STRPU_22062
OG0004345	BRALA10189	STRPU_19863, STRPU_19890
OG0004346	BRALA15506	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004347	BRALA23589	STRPU_02516, STRPU_15134
OG0004348	BRALA12127	STRPU_06508
OG0004349	BRALA26083	STRPU_23509
OG0004350	BRALA12360	STRPU_16900
OG0004351	BRALA18778	STRPU_10892
OG0004352	BRALA14329	STRPU_10734
OG0004353	BRALA26681	STRPU_10473
OG0004354	BRALA33463, BRALA33588	STRPU_03448
OG0004355	BRALA02915	STRPU_24976
OG0004356	BRALA18746	STRPU_16141, STRPU_16134
OG0004357	BRALA09608	STRPU_07481
OG0004358	BRALA15298	STRPU_23362
OG0004359	BRALA22732	STRPU_23834, STRPU_23872
OG0004360	BRALA27825	STRPU_24625
OG0004362	BRALA01978	STRPU_01645, STRPU_11982
OG0004364	BRALA23445	STRPU_21818
OG0004365	BRALA24172	STRPU_21985
OG0004366	BRALA20010	STRPU_25733
OG0004367	BRALA15183	STRPU_21494, STRPU_21485
OG0004368	BRALA23102	STRPU_19467
OG0004369	BRALA02910	STRPU_19645, STRPU_19675
OG0004370	BRALA13645	STRPU_06731
OG0004372	BRALA02065, BRALA02064	STRPU_18914, STRPU_18915, STRPU_18879, STRPU_18917, STRPU_18878, STRPU_18916
OG0004373	BRALA16557	STRPU_18651
OG0004374	BRALA29279	STRPU_14956, STRPU_14987
OG0004375	BRALA07819	STRPU_21903
OG0004376	BRALA26859	STRPU_14838
OG0004377	BRALA22650, BRALA22649	STRPU_13587, STRPU_01605
OG0004378	BRALA29460	STRPU_14220
OG0004380	BRALA31059	STRPU_04047
OG0004381	BRALA31166	STRPU_27030
OG0004382	BRALA01390	STRPU_26803
OG0004383	BRALA33094, BRALA23070	STRPU_20811
OG0004384	BRALA21477	STRPU_21328
OG0004385	BRALA02586	STRPU_20019
OG0004386	BRALA22199	STRPU_15588, STRPU_02218
OG0004387	BRALA13877, BRALA13878	STRPU_03713, STRPU_03716
OG0004388	BRALA01537	STRPU_07888
OG0004389	BRALA01195	STRPU_18432, STRPU_18475
OG0004390	BRALA20609	STRPU_20364
OG0004391	BRALA06733	STRPU_04771
OG0004392	BRALA03731	STRPU_04849
OG0004393	BRALA25078	STRPU_10284
OG0004394	BRALA31576	STRPU_05865
OG0004395	BRALA26081	STRPU_23960, STRPU_23934
OG0004396	BRALA05724	STRPU_10960
OG0004397	BRALA21225	STRPU_25491
OG0004398	BRALA33935	STRPU_14743
OG0004399	BRALA09277	STRPU_23354
OG0004400	BRALA09786	STRPU_24835
OG0004401	BRALA00557	STRPU_22184
OG0004402	BRALA22916	STRPU_05533, STRPU_05593
OG0004403	BRALA04354	STRPU_22439
OG0004404	BRALA12217	STRPU_03631
OG0004405	BRALA31963, BRALA06302	STRPU_09173, STRPU_02136
OG0004406	BRALA29567	STRPU_20717
OG0004407	BRALA13375, BRALA13376	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	BRALA31060, BRALA13700	STRPU_06859, STRPU_06855
OG0004409	BRALA27206	STRPU_21996
OG0004413	BRALA27203	STRPU_23910
OG0004414	BRALA13744	STRPU_24538
OG0004415	BRALA14040	STRPU_13688, STRPU_02388
OG0004417	BRALA00783	STRPU_19276, STRPU_00411
OG0004418	BRALA18257	STRPU_12510, STRPU_12484
OG0004419	BRALA21691	STRPU_09977, STRPU_09954
OG0004420	BRALA05463	STRPU_11444
OG0004421	BRALA25716	STRPU_23460, STRPU_00982
OG0004422	BRALA01893	STRPU_27279, STRPU_27262
OG0004423	BRALA17096	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	BRALA12773	STRPU_23668, STRPU_23642
OG0004426	BRALA30364	STRPU_20530, STRPU_20532
OG0004457	BRALA16148	STRPU_25739
OG0004458	BRALA35885	STRPU_01994, STRPU_16944, STRPU_16959, STRPU_16957, STRPU_02009, STRPU_02007, STRPU_16965, STRPU_18047, STRPU_01757
OG0004459	BRALA29538, BRALA34073	STRPU_09571
OG0004460	BRALA12464	STRPU_26151
OG0004461	BRALA17151	STRPU_16622
OG0004462	BRALA14199	STRPU_06172
OG0004463	BRALA26858	STRPU_15084
OG0004465	BRALA01824	STRPU_07028
OG0004467	BRALA29326	STRPU_15008
OG0004468	BRALA29411	STRPU_15279
OG0004471	BRALA18574	STRPU_23984
OG0004472	BRALA29153	STRPU_10341
OG0004473	BRALA31254	STRPU_17247
OG0004474	BRALA31316	STRPU_11443
OG0004475	BRALA11247	STRPU_02128
OG0004476	BRALA14581	STRPU_05459
OG0004477	BRALA01420	STRPU_26944
OG0004478	BRALA12451	STRPU_25354
OG0004479	BRALA28094, BRALA03563, BRALA28093	STRPU_25490
OG0004480	BRALA11435	STRPU_03305
OG0004482	BRALA00394	STRPU_22933, STRPU_22934
OG0004483	BRALA10746	STRPU_22442
OG0004484	BRALA08580	STRPU_11038, STRPU_00376
OG0004485	BRALA24714	STRPU_02839
OG0004486	BRALA03457	STRPU_25549, STRPU_00815
OG0004487	BRALA03392	STRPU_05739
OG0004488	BRALA13548	STRPU_26430
OG0004489	BRALA18946	STRPU_01983, STRPU_22823
OG0004490	BRALA08921	STRPU_10416
OG0004491	BRALA16481	STRPU_26194
OG0004493	BRALA19060	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	BRALA21955	STRPU_08650
OG0004495	BRALA13392	STRPU_20165, STRPU_20159
OG0004496	BRALA10107	STRPU_19920
OG0004498	BRALA03323	STRPU_25250
OG0004499	BRALA31005	STRPU_21553
OG0004500	BRALA01903	STRPU_07478
OG0004501	BRALA34231	STRPU_16986
OG0004502	BRALA12219	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	BRALA08167, BRALA18736	STRPU_05123, STRPU_05048
OG0004505	BRALA04628	STRPU_24031, STRPU_02633
OG0004506	BRALA18627	STRPU_09238
OG0004507	BRALA21608	STRPU_26831
OG0004508	BRALA22899	STRPU_12775, STRPU_02362
OG0004509	BRALA20619	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	BRALA22461	STRPU_05336
OG0004511	BRALA24832	STRPU_25065
OG0004512	BRALA22481	STRPU_21468
OG0004513	BRALA04514	STRPU_24975
OG0004514	BRALA25503	STRPU_14566
OG0004515	BRALA24074	STRPU_09715, STRPU_09759
OG0004516	BRALA25445	STRPU_15095
OG0004517	BRALA13110	STRPU_08537
OG0004518	BRALA18338	STRPU_20077, STRPU_20104
OG0004519	BRALA09425	STRPU_23291
OG0004520	BRALA12190	STRPU_06769
OG0004521	BRALA34603, BRALA22327, BRALA33889	STRPU_15629, STRPU_15616
OG0004523	BRALA23188	STRPU_26732
OG0004524	BRALA06551	STRPU_18681
OG0004525	BRALA20597	STRPU_08186
OG0004526	BRALA21793	STRPU_19898, STRPU_19872
OG0004527	BRALA16772	STRPU_08149
OG0004528	BRALA23886	STRPU_08983
OG0004529	BRALA18758	STRPU_24902
OG0004530	BRALA18685	STRPU_05253, STRPU_05269
OG0004531	BRALA28317, BRALA28318	STRPU_05381, STRPU_05466
OG0004532	BRALA11196	STRPU_09265
OG0004533	BRALA07893	STRPU_22451
OG0004534	BRALA20376	STRPU_04976
OG0004535	BRALA26230	STRPU_20971
OG0004536	BRALA35429, BRALA21266	STRPU_07016
OG0004537	BRALA21822	STRPU_20100, STRPU_20122
OG0004538	BRALA12040	STRPU_21077
OG0004539	BRALA35415, BRALA26130	STRPU_00731, STRPU_20735
OG0004540	BRALA07078	STRPU_24633
OG0004541	BRALA29235	STRPU_16941, STRPU_16932, STRPU_11408, STRPU_11409
OG0004542	BRALA24298	STRPU_12852, STRPU_12862
OG0004543	BRALA00359	STRPU_22430
OG0004544	BRALA25649	STRPU_22295
OG0004545	BRALA28871	STRPU_18557
OG0004546	BRALA21732	STRPU_20037
OG0004547	BRALA18970	STRPU_23159
OG0004548	BRALA10022	STRPU_20408
OG0004549	BRALA09819	STRPU_12502, STRPU_00638
OG0004549	BRALA09820	STRPU_12501
OG0004550	BRALA02217	STRPU_11539
OG0004551	BRALA32475	STRPU_13302
OG0004552	BRALA06062	STRPU_06150
OG0004553	BRALA19302	STRPU_17878
OG0004554	BRALA14413	STRPU_16784
OG0004555	BRALA03335	STRPU_25721
OG0004556	BRALA24253	STRPU_15459
OG0004557	BRALA07431	STRPU_13516
OG0004558	BRALA08582	STRPU_00553, STRPU_10690
OG0004559	BRALA23018	STRPU_01434, STRPU_08736
OG0004560	BRALA25555	STRPU_06539, STRPU_06561
OG0004561	BRALA25557	STRPU_06803
OG0004563	BRALA15038	STRPU_12094
OG0004564	BRALA32101	STRPU_20730, STRPU_00727
OG0004565	BRALA24433	STRPU_21813
OG0004566	BRALA01904	STRPU_07797
OG0004567	BRALA12845	STRPU_24575
OG0004568	BRALA13349	STRPU_20635
OG0004569	BRALA17687	STRPU_15605, STRPU_02203
OG0004570	BRALA10840	STRPU_21345
OG0004571	BRALA10635	STRPU_00500, STRPU_15931
OG0004572	BRALA03398	STRPU_25507
OG0004572	BRALA19984	STRPU_08793
OG0004573	BRALA34747	STRPU_15071
OG0004574	BRALA24731	STRPU_12120, STRPU_12154
OG0004575	BRALA28355	STRPU_05431, STRPU_08811
OG0004576	BRALA11521	STRPU_09627
OG0004578	BRALA02649	STRPU_19395
OG0004579	BRALA09331	STRPU_22367
OG0004580	BRALA05772	STRPU_11267, STRPU_11229
OG0004581	BRALA14290	STRPU_06299, STRPU_06345
OG0004582	BRALA00706	STRPU_18765
OG0004583	BRALA01776	STRPU_07152
OG0004584	BRALA22981	STRPU_16995
OG0004585	BRALA25633	STRPU_25453
OG0004587	BRALA20385	STRPU_05894
OG0004588	BRALA30100	STRPU_15207, STRPU_15264
OG0004589	BRALA28422	STRPU_14409
OG0004590	BRALA28418	STRPU_02506, STRPU_15126
OG0004591	BRALA19571	STRPU_08487
OG0004592	BRALA01027	STRPU_16297, STRPU_16316
OG0004593	BRALA28884	STRPU_09569
OG0004594	BRALA20772	STRPU_01638, STRPU_11974
OG0004595	BRALA10676	STRPU_22021
OG0004596	BRALA07736	STRPU_15814, STRPU_15861
OG0004597	BRALA15202	STRPU_20493
OG0004599	BRALA16807	STRPU_22193
OG0004600	BRALA00319	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	BRALA10060	STRPU_20311
OG0004602	BRALA11139	STRPU_02109, STRPU_09139
OG0004603	BRALA06365	STRPU_08936
OG0004605	BRALA23013	STRPU_08470
OG0004606	BRALA21148, BRALA34943	STRPU_24552
OG0004607	BRALA12216	STRPU_15057
OG0004608	BRALA15268	STRPU_21130
OG0004609	BRALA33091	STRPU_14843
OG0004610	BRALA17107	STRPU_26960
OG0004611	BRALA12585	STRPU_19068
OG0004612	BRALA00024	STRPU_22551
OG0004613	BRALA20462	STRPU_23508
OG0004614	BRALA30212	STRPU_21766, STRPU_21702
OG0004615	BRALA18480, BRALA18477	STRPU_19902
OG0004616	BRALA06969	STRPU_24959
OG0004617	BRALA02299	STRPU_11791
OG0004618	BRALA22928	STRPU_05168, STRPU_05089
OG0004619	BRALA20299	STRPU_13721
OG0004622	BRALA32935, BRALA32009, BRALA21361, BRALA34893	STRPU_25019
OG0004623	BRALA09097	STRPU_15918
OG0004624	BRALA05803, BRALA06525, BRALA30942, BRALA06590, BRALA13937, BRALA30592, BRALA13996, BRALA03999, BRALA18905, BRALA10994, BRALA02454, BRALA02423, BRALA23319, BRALA24336, BRALA34681	STRPU_01216
OG0004625	BRALA34062	STRPU_14762, STRPU_14761, STRPU_02562
OG0004627	BRALA06139	STRPU_06756, STRPU_06778
OG0004628	BRALA00501	STRPU_22771, STRPU_01930
OG0004629	BRALA10080	STRPU_19582
OG0004630	BRALA27521	STRPU_17376
OG0004631	BRALA00873	STRPU_19286, STRPU_00400
OG0004632	BRALA27092	STRPU_22256
OG0004633	BRALA27276	STRPU_10593
OG0004634	BRALA05479	STRPU_11068
OG0004635	BRALA31719	STRPU_03202
OG0004637	BRALA28098	STRPU_25859
OG0004638	BRALA10114	STRPU_20070
OG0004639	BRALA23114	STRPU_19843
OG0004641	BRALA06119	STRPU_02602, STRPU_19925
OG0004642	BRALA03307	STRPU_25278
OG0004643	BRALA06114	STRPU_06998, STRPU_06982
OG0004644	BRALA15220	STRPU_20458
OG0004646	BRALA15036	STRPU_26956
OG0004647	BRALA01649	STRPU_26907
OG0004648	BRALA27204	STRPU_26366
OG0004649	BRALA26873	STRPU_14306
OG0004651	BRALA28079	STRPU_15638
OG0004652	BRALA29899	STRPU_07001, STRPU_06984
OG0004654	BRALA25532	STRPU_01730, STRPU_16755
OG0004655	BRALA07762	STRPU_12453
OG0004656	BRALA23741	STRPU_27342, STRPU_27341
OG0004657	BRALA05637	STRPU_10556
OG0004658	BRALA23896	STRPU_17373
OG0004659	BRALA19760	STRPU_23697
OG0004660	BRALA18844	STRPU_17218
OG0004661	BRALA26103, BRALA09487	STRPU_26509, STRPU_26506
OG0004662	BRALA29139, BRALA13410	STRPU_21060, STRPU_20817
OG0004663	BRALA33957	STRPU_15121, STRPU_02502
OG0004664	BRALA28863	STRPU_06426
OG0004665	BRALA14077	STRPU_13736
OG0004666	BRALA25386	STRPU_26004
OG0004667	BRALA20032	STRPU_22632
OG0004669	BRALA31710	STRPU_00267, STRPU_03175
OG0004670	BRALA11400	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	BRALA34594	STRPU_14675
OG0004672	BRALA03094	STRPU_25247
OG0004673	BRALA07414	STRPU_13830
OG0004674	BRALA21747	STRPU_19075
OG0004675	BRALA01751	STRPU_08042
OG0004676	BRALA22511	STRPU_21235
OG0004677	BRALA13391	STRPU_21463
OG0004678	BRALA10033	STRPU_19781, STRPU_00789
OG0004679	BRALA32750	STRPU_14727
OG0004680	BRALA32711, BRALA30165	STRPU_21774
OG0004681	BRALA29477, BRALA35123	STRPU_15387
OG0004682	BRALA03899	STRPU_01134, STRPU_18312
OG0004683	BRALA26125	STRPU_21453
OG0004684	BRALA26124	STRPU_20897, STRPU_20861
OG0004685	BRALA29447	STRPU_14434, STRPU_14451
OG0004686	BRALA07410	STRPU_13483
OG0004687	BRALA19729	STRPU_23891
OG0004688	BRALA20055	STRPU_23968, STRPU_23943
OG0004689	BRALA14930	STRPU_15579, STRPU_02224
OG0004690	BRALA08004	STRPU_22103
OG0004691	BRALA31036	STRPU_21357
OG0004692	BRALA32999	STRPU_21508
OG0004694	BRALA23046	STRPU_08867, STRPU_00954
OG0004695	BRALA01511, BRALA01505	STRPU_07856, STRPU_07854
OG0004696	BRALA03830	STRPU_04321, STRPU_04291
OG0004697	BRALA11777	STRPU_05810
OG0004698	BRALA21938	STRPU_08348
OG0004699	BRALA07186	STRPU_14477
OG0004700	BRALA23313	STRPU_08419
OG0004701	BRALA02664	STRPU_17371
OG0004701	BRALA10618	STRPU_15306, STRPU_15293, STRPU_17372, STRPU_17369
OG0004702	BRALA32995, BRALA07211	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034
OG0004703	BRALA26823	STRPU_14615, STRPU_14633
OG0004704	BRALA00765	STRPU_18171
OG0004705	BRALA08213	STRPU_04948
OG0004706	BRALA00111	STRPU_22080
OG0004707	BRALA20441	STRPU_05595, STRPU_05535
OG0004708	BRALA00406	STRPU_14404
OG0004710	BRALA18369	STRPU_19587
OG0004711	BRALA08263	STRPU_15942, STRPU_00504
OG0004728	BRALA19112	STRPU_25586
OG0004730	BRALA13497	STRPU_27294
OG0004731	BRALA29685	STRPU_08026, STRPU_02031
OG0004732	BRALA09631	STRPU_15291, STRPU_15304
OG0004733	BRALA17604	STRPU_26994
OG0004735	BRALA05427	STRPU_15708
OG0004736	BRALA16972	STRPU_05869
OG0004738	BRALA27390	STRPU_09010
OG0004739	BRALA03271, BRALA03272	STRPU_08689
OG0004740	BRALA29145	STRPU_20673
OG0004743	BRALA08286	STRPU_13380, STRPU_13403
OG0004744	BRALA06531	STRPU_00309, STRPU_08592
OG0004746	BRALA08943	STRPU_12221, STRPU_12223
OG0004747	BRALA28438	STRPU_26212
OG0004748	BRALA09674	STRPU_26332
OG0004749	BRALA20020	STRPU_26258
OG0004751	BRALA35736, BRALA13426	STRPU_21709, STRPU_21645
OG0004752	BRALA11223	STRPU_12476
OG0004753	BRALA13874	STRPU_10592
OG0004754	BRALA23050	STRPU_08649
OG0004755	BRALA27359	STRPU_05953
OG0004756	BRALA09680	STRPU_24829
OG0004757	BRALA09865, BRALA09872	STRPU_24845
OG0004758	BRALA24157	STRPU_25553, STRPU_00818
OG0004759	BRALA22261	STRPU_21118
OG0004760	BRALA13716	STRPU_09566
OG0004761	BRALA24489	STRPU_21976
OG0004762	BRALA28326	STRPU_11440
OG0004762	BRALA17732	STRPU_14746
OG0004763	BRALA34431	STRPU_03310
OG0004764	BRALA05324	STRPU_00681, STRPU_18946
OG0004765	BRALA00991	STRPU_19109
OG0004767	BRALA10440	STRPU_08127
OG0004768	BRALA11889	STRPU_05242
OG0004769	BRALA10097, BRALA07309	STRPU_20357
OG0004770	BRALA19310	STRPU_17911
OG0004771	BRALA09847	STRPU_12549
OG0004771	BRALA22554, BRALA09918	STRPU_12956, STRPU_12940
OG0004773	BRALA15533	STRPU_24758
OG0004774	BRALA06537	STRPU_08367
OG0004775	BRALA32894	STRPU_13816
OG0004776	BRALA23901	STRPU_14818
OG0004777	BRALA05941	STRPU_06447
OG0004779	BRALA11730	STRPU_06354
OG0004781	BRALA11896	STRPU_05641, STRPU_05581
OG0004783	BRALA35592, BRALA32467	STRPU_22195
