Orthogroup	BRALA	APOSC_ok
OG0004348	BRALA12127	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	BRALA26083	APOSC_14515
OG0004350	BRALA12360	APOSC_22010
OG0004352	BRALA14329	APOSC_14704
OG0004353	BRALA26681	APOSC_11748, APOSC_11747
OG0004354	BRALA33463, BRALA33588	APOSC_06624
OG0004355	BRALA02915	APOSC_01153
OG0004356	BRALA18746	APOSC_15655
OG0004357	BRALA09608	APOSC_28000, APOSC_16304
OG0004358	BRALA15298	APOSC_02914
OG0004359	BRALA22732	APOSC_28538, APOSC_28537
OG0004360	BRALA27825	APOSC_08667
OG0004361	BRALA19546, BRALA19547	APOSC_24002
OG0004362	BRALA01978	APOSC_23840
OG0004364	BRALA23445	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	BRALA24172	APOSC_18479
OG0004366	BRALA20010	APOSC_22180
OG0004367	BRALA15183	APOSC_20905
OG0004368	BRALA23102	APOSC_24515
OG0004369	BRALA02910	APOSC_11140, APOSC_23833
OG0004370	BRALA13645	APOSC_05468
OG0004372	BRALA02065, BRALA02064	APOSC_15921
OG0004373	BRALA16557	APOSC_08422, APOSC_08079
OG0004374	BRALA29279	APOSC_28161
OG0004375	BRALA07819	APOSC_22061, APOSC_22062
OG0004376	BRALA26859	APOSC_03057
OG0004377	BRALA22650, BRALA22649	APOSC_18261
OG0004378	BRALA29460	APOSC_06765
OG0004380	BRALA31059	APOSC_24668
OG0004381	BRALA31166	APOSC_01881
OG0004382	BRALA01390	APOSC_05467
OG0004383	BRALA33094, BRALA23070	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	BRALA21477	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	BRALA02586	APOSC_06653
OG0004386	BRALA22199	APOSC_22819, APOSC_22818
OG0004387	BRALA13877, BRALA13878	APOSC_02114, APOSC_22723
OG0004388	BRALA01537	APOSC_03123
OG0004389	BRALA01195	APOSC_06156, APOSC_06157
OG0004390	BRALA20609	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	BRALA06733	APOSC_28521
OG0004392	BRALA03731	APOSC_05231
OG0004393	BRALA25078	APOSC_03433
OG0004394	BRALA31576	APOSC_10596
OG0004395	BRALA26081	APOSC_07133
OG0004396	BRALA05724	APOSC_03257
OG0004397	BRALA21225	APOSC_23744
OG0004398	BRALA33935	APOSC_17705
OG0004399	BRALA09277	APOSC_22477, APOSC_22476
OG0004400	BRALA09786	APOSC_15952
OG0004401	BRALA00557	APOSC_05845
OG0004402	BRALA22916	APOSC_21198, APOSC_21197
OG0004403	BRALA04354	APOSC_09622
OG0004404	BRALA12217	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703
OG0004405	BRALA31963, BRALA06302	APOSC_14805, APOSC_14804
OG0004406	BRALA29567	APOSC_00075, APOSC_00074
OG0004407	BRALA13375, BRALA13376	APOSC_00103, APOSC_00104
OG0004408	BRALA31060, BRALA13700	APOSC_25104, APOSC_25103
OG0004409	BRALA27206	APOSC_24925
OG0004412	BRALA08417	APOSC_18296, APOSC_11186
OG0004413	BRALA27203	APOSC_00838, APOSC_00839
OG0004414	BRALA13744	APOSC_23058
OG0004415	BRALA14040	APOSC_04509
OG0004417	BRALA00783	APOSC_07939
OG0004418	BRALA18257	APOSC_06342
OG0004419	BRALA21691	APOSC_27089
OG0004420	BRALA05463	APOSC_01938
OG0004421	BRALA25716	APOSC_27707
OG0004422	BRALA01893	APOSC_23964
OG0004423	BRALA17096	APOSC_27132
OG0004424	BRALA12773	APOSC_22699
OG0004426	BRALA30364	APOSC_18555
OG0004430	BRALA04910	APOSC_26087
OG0004457	BRALA16148	APOSC_09054
OG0004458	BRALA35885	APOSC_15219, APOSC_28910
OG0004459	BRALA29538, BRALA34073	APOSC_02057
OG0004460	BRALA12464	APOSC_11378
OG0004461	BRALA17151	APOSC_09578
OG0004462	BRALA14199	APOSC_03810
OG0004463	BRALA26858	APOSC_13610
OG0004465	BRALA01824	APOSC_27612, APOSC_07492
OG0004467	BRALA29326	APOSC_08131, APOSC_08130
OG0004468	BRALA29411	APOSC_04083
OG0004471	BRALA18574	APOSC_23990
OG0004472	BRALA29153	APOSC_24611
OG0004473	BRALA31254	APOSC_18508, APOSC_18509
OG0004474	BRALA31316	APOSC_14066
OG0004475	BRALA11247	APOSC_14655, APOSC_14656
OG0004476	BRALA14581	APOSC_28912
OG0004477	BRALA01420	APOSC_09595, APOSC_19809
OG0004478	BRALA12451	APOSC_09228
OG0004479	BRALA28094, BRALA03563, BRALA28093	APOSC_27243
OG0004480	BRALA11435	APOSC_09626
OG0004482	BRALA00394	APOSC_15944
OG0004483	BRALA10746	APOSC_10427
OG0004484	BRALA08580	APOSC_26538
OG0004485	BRALA24714	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	BRALA03457	APOSC_10573
OG0004487	BRALA03392	APOSC_13922, APOSC_16521
OG0004488	BRALA13548	APOSC_14403
OG0004489	BRALA18946	APOSC_02546
OG0004490	BRALA08921	APOSC_26766
OG0004491	BRALA16481	APOSC_23302, APOSC_23300
OG0004493	BRALA19060	APOSC_16878
OG0004494	BRALA21955	APOSC_17707
OG0004495	BRALA13392	APOSC_02433
OG0004496	BRALA10106	APOSC_01447
OG0004497	BRALA03230	APOSC_14596
OG0004498	BRALA03323	APOSC_17715
OG0004499	BRALA31005	APOSC_17019, APOSC_17018
OG0004500	BRALA01903	APOSC_22983
OG0004501	BRALA34231	APOSC_04951, APOSC_04952
OG0004502	BRALA12219	APOSC_25796
OG0004503	BRALA08167, BRALA18736	APOSC_02535
OG0004504	BRALA20561	APOSC_21280
OG0004504	BRALA12578	APOSC_04528
OG0004504	BRALA18437	APOSC_14381
OG0004505	BRALA04628	APOSC_11357
OG0004506	BRALA18627	APOSC_05112
OG0004507	BRALA21608	APOSC_10102
OG0004508	BRALA22899	APOSC_21272
OG0004509	BRALA20619	APOSC_20036
OG0004510	BRALA22461	APOSC_14424
OG0004511	BRALA24832	APOSC_18981
OG0004512	BRALA22481	APOSC_16199
OG0004513	BRALA04514	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	BRALA25503	APOSC_02680
OG0004515	BRALA24074	APOSC_19569
OG0004516	BRALA25445	APOSC_04046
OG0004517	BRALA13110	APOSC_24629
OG0004518	BRALA18338	APOSC_08232
OG0004519	BRALA09425	APOSC_06794
OG0004520	BRALA12190	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580
OG0004521	BRALA34603, BRALA22327, BRALA33889	APOSC_13532
OG0004523	BRALA23188	APOSC_28480
OG0004524	BRALA06551	APOSC_27372
OG0004525	BRALA20597	APOSC_21081
OG0004526	BRALA21793	APOSC_08516
OG0004527	BRALA16772	APOSC_19190
OG0004528	BRALA23887	APOSC_23257
OG0004528	BRALA23885	APOSC_05298
OG0004529	BRALA18758	APOSC_09056, APOSC_09055
OG0004530	BRALA18685	APOSC_18566
OG0004531	BRALA28317, BRALA28318	APOSC_00170
OG0004532	BRALA11196	APOSC_19189
OG0004533	BRALA07893	APOSC_11139
OG0004534	BRALA20376	APOSC_18797
OG0004535	BRALA26230	APOSC_09549
OG0004536	BRALA35429, BRALA21266	APOSC_16143, APOSC_16144
OG0004537	BRALA21822	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004538	BRALA12040	APOSC_06047
OG0004539	BRALA35415, BRALA26130	APOSC_28990
OG0004540	BRALA07078	APOSC_09272
OG0004541	BRALA29235	APOSC_14569
OG0004542	BRALA24298	APOSC_22755
OG0004543	BRALA00359	APOSC_00139
OG0004544	BRALA25649	APOSC_07199
OG0004545	BRALA28871	APOSC_24266, APOSC_24267
OG0004546	BRALA21732	APOSC_00630, APOSC_22280
OG0004547	BRALA18970	APOSC_09902
OG0004548	BRALA10022	APOSC_25627, APOSC_25626
OG0004549	BRALA09819	APOSC_14284, APOSC_14285
OG0004550	BRALA02217	APOSC_28929
OG0004551	BRALA32475	APOSC_02915
OG0004552	BRALA06062	APOSC_21731
OG0004553	BRALA19302	APOSC_12207
OG0004554	BRALA14413	APOSC_13446
OG0004555	BRALA03335	APOSC_15225
OG0004556	BRALA24253	APOSC_22315
OG0004557	BRALA07431	APOSC_28749
OG0004558	BRALA08582	APOSC_19379
OG0004559	BRALA23018	APOSC_23773
OG0004560	BRALA25555	APOSC_20985
OG0004561	BRALA25557	APOSC_25437, APOSC_25438, APOSC_25439
OG0004563	BRALA15038	APOSC_14680
OG0004564	BRALA32101	APOSC_25145
OG0004565	BRALA24433	APOSC_10903
OG0004566	BRALA01904	APOSC_19237
OG0004567	BRALA12845	APOSC_19708, APOSC_19707
OG0004568	BRALA13349	APOSC_07206, APOSC_07207
OG0004569	BRALA17687	APOSC_28318, APOSC_28317
OG0004570	BRALA10840	APOSC_06974
OG0004571	BRALA10635	APOSC_01633
OG0004572	BRALA03398	APOSC_08630
OG0004572	BRALA19984	APOSC_28774
OG0004573	BRALA34747	APOSC_22038
OG0004574	BRALA24731	APOSC_18978
OG0004576	BRALA11521	APOSC_12457
OG0004578	BRALA02649	APOSC_03074
OG0004579	BRALA09331	APOSC_17666
OG0004581	BRALA14290	APOSC_09764, APOSC_09765
OG0004582	BRALA00706	APOSC_05848
OG0004583	BRALA01776	APOSC_24465, APOSC_25925, APOSC_23947
OG0004584	BRALA22981	APOSC_11244
OG0004585	BRALA25633	APOSC_08928, APOSC_08929
OG0004587	BRALA20385	APOSC_03006
OG0004588	BRALA30100	APOSC_00734
OG0004589	BRALA28422	APOSC_06495
OG0004590	BRALA28418	APOSC_13381
OG0004591	BRALA19571	APOSC_28057
OG0004592	BRALA01027	APOSC_05155
OG0004593	BRALA28884	APOSC_02700
OG0004594	BRALA20772	APOSC_25000
OG0004595	BRALA10676	APOSC_02806
OG0004596	BRALA07736	APOSC_02821
OG0004597	BRALA15202	APOSC_03956
OG0004599	BRALA16807	APOSC_16698
OG0004601	BRALA10060	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	BRALA11139	APOSC_25001
OG0004603	BRALA06365	APOSC_27918
OG0004605	BRALA23013	APOSC_16868, APOSC_16867
OG0004606	BRALA21148, BRALA34943	APOSC_14341, APOSC_20745
OG0004607	BRALA12216	APOSC_09406
OG0004608	BRALA15268	APOSC_10320
OG0004609	BRALA33091	APOSC_18308, APOSC_13911
OG0004610	BRALA17107	APOSC_03915
OG0004611	BRALA12585	APOSC_04319
OG0004612	BRALA00024	APOSC_01071, APOSC_01073
OG0004613	BRALA20462	APOSC_04879, APOSC_08973
OG0004614	BRALA30212	APOSC_01798
OG0004615	BRALA18480, BRALA18477	APOSC_02446
OG0004616	BRALA06969	APOSC_12974, APOSC_12975
OG0004617	BRALA02299	APOSC_18294
OG0004619	BRALA20299	APOSC_17300
OG0004622	BRALA32935, BRALA32009, BRALA21361, BRALA34893	APOSC_04139
OG0004623	BRALA01754, BRALA09097	APOSC_10374
OG0004624	BRALA05803, BRALA06525, BRALA30942, BRALA06590, BRALA13937, BRALA30592, BRALA13996, BRALA03999, BRALA18905, BRALA10994, BRALA02454, BRALA02423, BRALA23319, BRALA24336, BRALA34681	APOSC_08023
OG0004625	BRALA34052	APOSC_22602
OG0004625	BRALA34062	APOSC_05518, APOSC_22603
OG0004626	BRALA16134	APOSC_12611
OG0004627	BRALA06139	APOSC_15400
OG0004628	BRALA00501	APOSC_06246, APOSC_06247
OG0004629	BRALA10080	APOSC_27869
OG0004630	BRALA27521	APOSC_15915
OG0004631	BRALA00873	APOSC_27725
OG0004632	BRALA27092	APOSC_27014
OG0004633	BRALA27276	APOSC_09565, APOSC_09566
OG0004634	BRALA05479	APOSC_28548
OG0004635	BRALA31719	APOSC_14663
OG0004637	BRALA28098	APOSC_26091, APOSC_06042
OG0004638	BRALA10114	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084
OG0004639	BRALA23114	APOSC_13364
OG0004641	BRALA06119	APOSC_28019
OG0004642	BRALA03307	APOSC_22463
OG0004643	BRALA06114	APOSC_22738
OG0004644	BRALA15220	APOSC_28437
OG0004646	BRALA15036	APOSC_12361
OG0004647	BRALA01649	APOSC_23966, APOSC_13087
OG0004648	BRALA27204	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767
OG0004649	BRALA26873	APOSC_06462
OG0004651	BRALA28079	APOSC_27283
OG0004652	BRALA29899	APOSC_27302, APOSC_27303, APOSC_27301
OG0004653	BRALA09173	APOSC_13432, APOSC_13431
OG0004654	BRALA25532	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004655	BRALA07762	APOSC_14379, APOSC_14378
OG0004656	BRALA23741	APOSC_26188
OG0004657	BRALA05637	APOSC_19831
OG0004658	BRALA23896	APOSC_21482, APOSC_21483
OG0004659	BRALA19760	APOSC_07030
OG0004660	BRALA18844	APOSC_07764
OG0004661	BRALA26103, BRALA09487	APOSC_27211, APOSC_05134
OG0004662	BRALA29139, BRALA13410	APOSC_20920
OG0004663	BRALA33957	APOSC_26347
OG0004664	BRALA28863	APOSC_07353
OG0004665	BRALA14078, BRALA14077	APOSC_16342
OG0004666	BRALA25386	APOSC_13360
OG0004667	BRALA20032	APOSC_11065
OG0004668	BRALA26953	APOSC_16668
OG0004669	BRALA31710	APOSC_19747
OG0004670	BRALA11400	APOSC_01653
OG0004671	BRALA34594	APOSC_26065
OG0004672	BRALA03094	APOSC_12045
OG0004673	BRALA07414	APOSC_04782
OG0004674	BRALA21747	APOSC_09218, APOSC_25614
OG0004675	BRALA01751	APOSC_16056
OG0004676	BRALA22511	APOSC_10008
OG0004677	BRALA13391	APOSC_26883
OG0004678	BRALA10033	APOSC_07378
OG0004679	BRALA32750	APOSC_01980
OG0004680	BRALA32711, BRALA30165	APOSC_20858, APOSC_20857, APOSC_23851
OG0004681	BRALA29477, BRALA35123	APOSC_18164, APOSC_17288
OG0004682	BRALA03899	APOSC_07397
OG0004683	BRALA26125	APOSC_17054
OG0004684	BRALA26124	APOSC_09429
OG0004685	BRALA29447	APOSC_22489
OG0004686	BRALA07410	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968
OG0004687	BRALA19729	APOSC_26487
OG0004688	BRALA20055	APOSC_11316
OG0004689	BRALA14930	APOSC_17413
OG0004690	BRALA08004	APOSC_10397, APOSC_10398
OG0004691	BRALA31036	APOSC_22501
OG0004692	BRALA32999	APOSC_04838, APOSC_25537, APOSC_09130
OG0004694	BRALA23046	APOSC_27421
OG0004695	BRALA01511, BRALA01505	APOSC_05727
OG0004696	BRALA03830	APOSC_26053
OG0004697	BRALA11777	APOSC_25711
OG0004698	BRALA21938	APOSC_25233, APOSC_25232
OG0004699	BRALA07186	APOSC_02077
OG0004700	BRALA23313	APOSC_02967
OG0004701	BRALA10618	APOSC_11291, APOSC_17690
OG0004702	BRALA32995, BRALA07211	APOSC_27749
OG0004703	BRALA26823	APOSC_21024
OG0004704	BRALA00765	APOSC_24975, APOSC_18165
OG0004705	BRALA08213	APOSC_15897
OG0004706	BRALA00111	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790
OG0004707	BRALA20441	APOSC_26732
OG0004708	BRALA00406	APOSC_00517
OG0004710	BRALA18369	APOSC_23583
OG0004711	BRALA08263	APOSC_01617
OG0004728	BRALA19112	APOSC_05914, APOSC_20520, APOSC_10742
OG0004730	BRALA13497	APOSC_27787
OG0004731	BRALA29685	APOSC_28248, APOSC_28249
OG0004732	BRALA09631	APOSC_09450
OG0004733	BRALA17604	APOSC_12459
OG0004735	BRALA05427	APOSC_29162
OG0004736	BRALA16972	APOSC_05937, APOSC_05939
OG0004738	BRALA27390	APOSC_26463
OG0004739	BRALA03271, BRALA03272	APOSC_05760
OG0004740	BRALA29145	APOSC_28993
OG0004743	BRALA08286	APOSC_01602
OG0004744	BRALA06531	APOSC_02645, APOSC_24072
OG0004746	BRALA08943	APOSC_04479
OG0004747	BRALA28438	APOSC_21069
OG0004748	BRALA09674	APOSC_08268, APOSC_06622
OG0004749	BRALA20020	APOSC_14536, APOSC_28362
OG0004751	BRALA35736, BRALA13426	APOSC_24651
OG0004752	BRALA11223	APOSC_15513
OG0004753	BRALA13874	APOSC_21783
OG0004754	BRALA23050	APOSC_27236
OG0004755	BRALA27359	APOSC_11712
OG0004756	BRALA09680	APOSC_19091
OG0004757	BRALA09865, BRALA09872	APOSC_28719
OG0004758	BRALA24157	APOSC_12327
OG0004759	BRALA22261	APOSC_17104
OG0004760	BRALA13716	APOSC_14625
OG0004761	BRALA24489	APOSC_24459
OG0004762	BRALA17732	APOSC_01279
OG0004763	BRALA34431	APOSC_08514
OG0004764	BRALA05324	APOSC_02720
OG0004765	BRALA00991	APOSC_21254
OG0004766	BRALA24690	APOSC_22855
OG0004767	BRALA10440	APOSC_13011
OG0004768	BRALA11889	APOSC_27912
OG0004769	BRALA10097, BRALA07309	APOSC_17402
OG0004770	BRALA19310	APOSC_02747, APOSC_02748
OG0004771	BRALA22554, BRALA09918	APOSC_01808, APOSC_21897
OG0004773	BRALA15533	APOSC_10478, APOSC_12263, APOSC_16586, APOSC_07084, APOSC_18181, APOSC_06667, APOSC_27694, APOSC_10970, APOSC_24813, APOSC_01869, APOSC_09786, APOSC_11146, APOSC_24574, APOSC_22154, APOSC_15792, APOSC_22082, APOSC_26922, APOSC_19410
OG0004774	BRALA06537	APOSC_03484
OG0004775	BRALA32894	APOSC_20383
OG0004776	BRALA23901	APOSC_15592
OG0004777	BRALA05941	APOSC_00088
OG0004779	BRALA11730	APOSC_14844
OG0004781	BRALA11896	APOSC_16354
OG0004783	BRALA35592, BRALA32467	APOSC_18072
OG0004784	BRALA10893	APOSC_06666, APOSC_06665, APOSC_06720
OG0004785	BRALA09161	APOSC_06497
OG0004786	BRALA14055	APOSC_17038
OG0004787	BRALA12312	APOSC_12775
OG0004788	BRALA22150	APOSC_03758, APOSC_03759
OG0004790	BRALA34363	APOSC_26323
OG0004791	BRALA27664	APOSC_08822
OG0004793	BRALA21447	APOSC_16471
OG0004794	BRALA01793	APOSC_22694
OG0004795	BRALA33991	APOSC_11957
OG0004797	BRALA16695	APOSC_18656
OG0004798	BRALA30382	APOSC_15756, APOSC_06645, APOSC_06644
OG0004799	BRALA02224	APOSC_08801
OG0004800	BRALA09042	APOSC_11151
OG0004801	BRALA06449	APOSC_03930
OG0004802	BRALA03380, BRALA03382	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079
OG0004803	BRALA06021	APOSC_18918
OG0004804	BRALA16717	APOSC_03800
OG0004805	BRALA11567	APOSC_23984
OG0004806	BRALA31348	APOSC_07755, APOSC_07756
OG0004807	BRALA05556, BRALA04439	APOSC_11389
OG0004808	BRALA05658	APOSC_00809
OG0004809	BRALA10043	APOSC_11829
OG0004810	BRALA19737	APOSC_22512
OG0004811	BRALA17170	APOSC_12677
OG0004812	BRALA16045	APOSC_00894
OG0004813	BRALA15155	APOSC_12785
OG0004814	BRALA09208	APOSC_17303
OG0004815	BRALA16380	APOSC_02479
OG0004816	BRALA22898	APOSC_14528, APOSC_19782, APOSC_07651
OG0004817	BRALA00236	APOSC_18531
OG0004818	BRALA31690	APOSC_06929
OG0004820	BRALA28634	APOSC_25668
OG0004821	BRALA34105	APOSC_17026, APOSC_08963
OG0004822	BRALA24004	APOSC_11012
OG0004823	BRALA02286	APOSC_14310
OG0004824	BRALA21792	APOSC_08837
OG0004825	BRALA18333	APOSC_07995
OG0004826	BRALA31003	APOSC_00805
OG0004827	BRALA05124, BRALA25712	APOSC_18708, APOSC_18707
OG0004828	BRALA03838	APOSC_04869
OG0004829	BRALA30027	APOSC_18638
OG0004830	BRALA23182	APOSC_21849, APOSC_12125
OG0004831	BRALA08960	APOSC_10208
OG0004832	BRALA00100	APOSC_19491, APOSC_24739
OG0004833	BRALA03973	APOSC_21026, APOSC_21025
OG0004834	BRALA05851	APOSC_21225
OG0004835	BRALA17760	APOSC_05804
OG0004837	BRALA15342	APOSC_15814
OG0004838	BRALA15130	APOSC_04205
OG0004839	BRALA14588	APOSC_07813
OG0004840	BRALA10057	APOSC_26796
OG0004841	BRALA03215	APOSC_24766
OG0004842	BRALA13532	APOSC_13259
OG0004843	BRALA33348	APOSC_12626, APOSC_12625
OG0004844	BRALA23632	APOSC_28841
OG0004845	BRALA21193	APOSC_00036, APOSC_00035
OG0004846	BRALA09513	APOSC_05197
OG0004848	BRALA07685	APOSC_23427, APOSC_09099
OG0004849	BRALA34656, BRALA23873	APOSC_10424
OG0004850	BRALA12053	APOSC_27814
OG0004851	BRALA23176	APOSC_20688, APOSC_12080
OG0004852	BRALA02596	APOSC_28800, APOSC_26971, APOSC_07413, APOSC_07415, APOSC_27457
OG0004853	BRALA02905	APOSC_18187, APOSC_18186
OG0004854	BRALA22738	APOSC_11248, APOSC_11247
OG0004855	BRALA19389	APOSC_25569, APOSC_29149
OG0004856	BRALA22942	APOSC_05989
OG0004857	BRALA24715	APOSC_02357, APOSC_03487
OG0004858	BRALA14994	APOSC_00651, APOSC_00652
OG0004859	BRALA07338	APOSC_28347
OG0004860	BRALA05260	APOSC_14466
OG0004861	BRALA13324	APOSC_25887, APOSC_25885
OG0004862	BRALA24266	APOSC_24605
OG0004863	BRALA29780	APOSC_19314
OG0004864	BRALA15377	APOSC_21183, APOSC_11985
OG0004865	BRALA14970, BRALA32090	APOSC_15126
OG0004866	BRALA15991	APOSC_09458
OG0004867	BRALA15186	APOSC_20974, APOSC_20973
OG0004868	BRALA24136	APOSC_10014
OG0004869	BRALA21005	APOSC_13350
OG0004870	BRALA25836	APOSC_00247
OG0004871	BRALA32821	APOSC_11514, APOSC_26608
OG0004872	BRALA03369	APOSC_28724
OG0004874	BRALA03277	APOSC_16765
OG0004875	BRALA01281	APOSC_23070
OG0004877	BRALA16981	APOSC_23571
OG0004879	BRALA14250	APOSC_24104
OG0004880	BRALA16715	APOSC_05578
OG0004881	BRALA05669	APOSC_01627
OG0004882	BRALA03289	APOSC_19733
OG0004883	BRALA27370	APOSC_06266
OG0004884	BRALA30160	APOSC_18914
OG0004885	BRALA18097	APOSC_09883
OG0004886	BRALA13594	APOSC_15318
OG0004887	BRALA18551, BRALA18550	APOSC_23448
OG0004888	BRALA07403, BRALA07404, BRALA07405	APOSC_04937
OG0004889	BRALA22241	APOSC_18740
OG0004890	BRALA28412	APOSC_28225, APOSC_28544, APOSC_23758
OG0004891	BRALA16020	APOSC_19978
OG0004892	BRALA34926, BRALA33780, BRALA35726	APOSC_27628
OG0004893	BRALA01439	APOSC_13538, APOSC_22634
OG0004894	BRALA19454	APOSC_10086
OG0004895	BRALA28415	APOSC_00285
OG0004896	BRALA02657	APOSC_22241
OG0004897	BRALA06731	APOSC_03739, APOSC_02448
OG0004899	BRALA13151	APOSC_16192
OG0004900	BRALA24271	APOSC_25455
OG0004901	BRALA07724	APOSC_29135
OG0004902	BRALA15203	APOSC_20205, APOSC_20206
OG0004903	BRALA26597	APOSC_28442
OG0004904	BRALA22957	APOSC_15618
OG0004906	BRALA05859	APOSC_10829
OG0004907	BRALA27011, BRALA29950, BRALA27009, BRALA10831	APOSC_26722
OG0004908	BRALA05346, BRALA05345, BRALA28313	APOSC_08730
OG0004909	BRALA28337	APOSC_01957
OG0004910	BRALA03056, BRALA33503	APOSC_18988
OG0004911	BRALA23612, BRALA33471	APOSC_24278
OG0004913	BRALA13584	APOSC_01879
OG0004914	BRALA07564	APOSC_15903
OG0004915	BRALA24632	APOSC_15003
OG0004916	BRALA21739	APOSC_04438
OG0004917	BRALA17895	APOSC_18872, APOSC_08997
OG0004919	BRALA33679	APOSC_08486
OG0004920	BRALA04829	APOSC_08648
OG0004921	BRALA05499	APOSC_08774
OG0004922	BRALA16616	APOSC_01894
OG0004923	BRALA21201	APOSC_26426
OG0004924	BRALA09627	APOSC_26407
OG0004925	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560	APOSC_25473
OG0004926	BRALA02572	APOSC_06546
OG0004927	BRALA22260	APOSC_06832
OG0004928	BRALA13743	APOSC_25338, APOSC_01712
OG0004929	BRALA16946	APOSC_22375
OG0004930	BRALA00532	APOSC_25655
OG0004931	BRALA35702	APOSC_13142, APOSC_13143
OG0004932	BRALA09812	APOSC_00265
OG0004933	BRALA03897	APOSC_12445
OG0004934	BRALA34630, BRALA20603	APOSC_26300
OG0004935	BRALA31718	APOSC_01395
OG0004936	BRALA15177	APOSC_00369, APOSC_25947
OG0004937	BRALA22270, BRALA22268	APOSC_15155
OG0004938	BRALA12054	APOSC_23918
OG0004939	BRALA15087	APOSC_19365, APOSC_23435
OG0004940	BRALA16635	APOSC_09286, APOSC_27462, APOSC_09288, APOSC_09287
OG0004941	BRALA17339	APOSC_07906
OG0004942	BRALA15123	APOSC_19338
OG0004943	BRALA18535	APOSC_09791
OG0004944	BRALA18049	APOSC_24038, APOSC_24039
OG0004946	BRALA13424	APOSC_07901
OG0004947	BRALA09544	APOSC_28433
OG0004948	BRALA29771	APOSC_27579
OG0004949	BRALA23863	APOSC_27093
OG0004950	BRALA24813	APOSC_23832
OG0004951	BRALA19007	APOSC_18121
OG0004952	BRALA31449	APOSC_23049
OG0004953	BRALA11487	APOSC_07485, APOSC_07484
OG0004954	BRALA01713	APOSC_13369
OG0004955	BRALA22647	APOSC_19877, APOSC_06184
OG0004956	BRALA10952	APOSC_16710
OG0004957	BRALA28656, BRALA20706	APOSC_27483, APOSC_27484
OG0004958	BRALA09476	APOSC_26844
OG0004960	BRALA22837	APOSC_29061
OG0004961	BRALA00519	APOSC_26647
OG0004962	BRALA14101	APOSC_28035
OG0004963	BRALA04605	APOSC_23226, APOSC_23224
OG0004964	BRALA14478	APOSC_07483
OG0004965	BRALA03347	APOSC_04589
OG0004966	BRALA23363, BRALA00989	APOSC_11395, APOSC_11396, APOSC_11397
OG0004967	BRALA29363	APOSC_09076, APOSC_09075, APOSC_09077
OG0004968	BRALA29428	APOSC_04019
OG0004970	BRALA27520	APOSC_12399, APOSC_12401, APOSC_12400
OG0004971	BRALA33597	APOSC_15530
OG0004972	BRALA06415	APOSC_03315
OG0004974	BRALA23354	APOSC_23870, APOSC_02083, APOSC_02084
OG0004975	BRALA01236	APOSC_00051
OG0004976	BRALA08070	APOSC_02810, APOSC_02811
OG0004977	BRALA14155	APOSC_27347
OG0004978	BRALA08114	APOSC_15201
OG0004979	BRALA20271	APOSC_19053
OG0004980	BRALA06666	APOSC_00410, APOSC_17279
OG0004981	BRALA07121	APOSC_14915, APOSC_14913, APOSC_14914
OG0004982	BRALA10028	APOSC_17165
OG0004983	BRALA22364	APOSC_01696
OG0004984	BRALA21693	APOSC_27949
OG0004985	BRALA15016	APOSC_01917
OG0004986	BRALA01041	APOSC_13892
OG0004988	BRALA29383	APOSC_24816
OG0004989	BRALA08810	APOSC_24768
OG0004990	BRALA19772	APOSC_08820
OG0004991	BRALA20054	APOSC_17350, APOSC_11919
OG0004992	BRALA18453	APOSC_12574
OG0004993	BRALA20595, BRALA35651, BRALA35141	APOSC_02545
OG0004995	BRALA30343	APOSC_12536
OG0004996	BRALA17166	APOSC_06046
OG0004997	BRALA24073	APOSC_11799
OG0004998	BRALA28837	APOSC_05643
OG0004999	BRALA29054	APOSC_08150, APOSC_08151
OG0005000	BRALA08674	APOSC_16709
