Orthogroup	BRALA	HELIO_ok
OG0004334	BRALA05133	HELIO_04407
OG0004335	BRALA11786	HELIO_10063
OG0004336	BRALA08041, BRALA03225	HELIO_08099
OG0004337	BRALA11506	HELIO_09677
OG0004338	BRALA22739	HELIO_02735
OG0004339	BRALA14976	HELIO_09382
OG0004340	BRALA27384	HELIO_09778
OG0004342	BRALA28668	HELIO_05880, HELIO_05788
OG0004343	BRALA34896, BRALA33692, BRALA34328	HELIO_09479
OG0004344	BRALA04177	HELIO_05104
OG0004345	BRALA10189	HELIO_11483
OG0004346	BRALA15506	HELIO_04653, HELIO_04870
OG0004348	BRALA12127	HELIO_02969
OG0004349	BRALA26083	HELIO_12177
OG0004350	BRALA12360	HELIO_09167
OG0004351	BRALA18778	HELIO_03403
OG0004352	BRALA14329	HELIO_06106
OG0004353	BRALA26681	HELIO_05842
OG0004354	BRALA33463, BRALA33588	HELIO_08304
OG0004355	BRALA02915	HELIO_02311
OG0004356	BRALA18746	HELIO_08069
OG0004357	BRALA09608	HELIO_08001
OG0004359	BRALA22732	HELIO_12437
OG0004360	BRALA27825	HELIO_07589
OG0004362	BRALA01978	HELIO_04842
OG0004364	BRALA23445	HELIO_04246
OG0004365	BRALA24172	HELIO_11208
OG0004366	BRALA20010	HELIO_12347
OG0004367	BRALA15183	HELIO_11157
OG0004368	BRALA23102	HELIO_10695
OG0004369	BRALA02910	HELIO_12496
OG0004370	BRALA13645	HELIO_03960
OG0004372	BRALA02065, BRALA02064	HELIO_08067, HELIO_03183, HELIO_06703, HELIO_07476
OG0004373	BRALA16557	HELIO_08887
OG0004374	BRALA29279	HELIO_04430
OG0004375	BRALA07819	HELIO_10600
OG0004376	BRALA26859	HELIO_02742
OG0004377	BRALA22650, BRALA22649	HELIO_08549
OG0004378	BRALA29460	HELIO_09047
OG0004380	BRALA31059	HELIO_02081
OG0004381	BRALA31166	HELIO_09818
OG0004382	BRALA01390	HELIO_05962
OG0004383	BRALA33094, BRALA23070	HELIO_09050
OG0004384	BRALA21477	HELIO_07788
OG0004385	BRALA02586	HELIO_01485
OG0004386	BRALA22199	HELIO_07923
OG0004387	BRALA13877, BRALA13878	HELIO_00300
OG0004388	BRALA01537	HELIO_09998
OG0004389	BRALA01195	HELIO_01623, HELIO_04466
OG0004390	BRALA20609	HELIO_11441, HELIO_02437
OG0004391	BRALA06733	HELIO_08588
OG0004392	BRALA03731	HELIO_00680
OG0004393	BRALA25078	HELIO_11585, HELIO_11584
OG0004394	BRALA31576	HELIO_11388
OG0004395	BRALA26081	HELIO_08875
OG0004396	BRALA05724	HELIO_05800
OG0004397	BRALA21225	HELIO_02130
OG0004398	BRALA33935	HELIO_02807
OG0004399	BRALA09277	HELIO_04973
OG0004400	BRALA09786	HELIO_06143
OG0004401	BRALA00557	HELIO_00357
OG0004402	BRALA35050	HELIO_12319
OG0004402	BRALA22916	HELIO_03883
OG0004403	BRALA04354	HELIO_01276
OG0004404	BRALA12217	HELIO_00365
OG0004405	BRALA31963, BRALA06302	HELIO_11201
OG0004406	BRALA29567	HELIO_01541
OG0004407	BRALA13375, BRALA13376	HELIO_06486
OG0004409	BRALA27206	HELIO_04938
OG0004413	BRALA27203	HELIO_03374
OG0004414	BRALA13744	HELIO_03088
OG0004415	BRALA14040	HELIO_09325
OG0004417	BRALA00783	HELIO_12409
OG0004418	BRALA18257	HELIO_10340
OG0004419	BRALA21691	HELIO_10631
OG0004420	BRALA05463	HELIO_07109
OG0004421	BRALA25716	HELIO_04689
OG0004422	BRALA01893	HELIO_01632
OG0004423	BRALA17096	HELIO_05314
OG0004424	BRALA12773	HELIO_04380
OG0004457	BRALA16148	HELIO_12044
OG0004459	BRALA29538, BRALA34073	HELIO_06462
OG0004460	BRALA12464	HELIO_11544
OG0004461	BRALA17151	HELIO_08132
OG0004462	BRALA14199	HELIO_10916
OG0004463	BRALA26858	HELIO_11855
OG0004465	BRALA01824	HELIO_02805
OG0004467	BRALA29326	HELIO_02292
OG0004468	BRALA29411	HELIO_01285
OG0004471	BRALA18574	HELIO_05522
OG0004472	BRALA29153	HELIO_06484
OG0004473	BRALA31254	HELIO_10239
OG0004474	BRALA31316	HELIO_12721
OG0004476	BRALA14581	HELIO_02731
OG0004477	BRALA01420	HELIO_02575
OG0004478	BRALA12451	HELIO_00101
OG0004479	BRALA28094, BRALA03563, BRALA28093	HELIO_09869
OG0004480	BRALA11435	HELIO_01943
OG0004482	BRALA00394	HELIO_01201
OG0004483	BRALA10746	HELIO_00784
OG0004485	BRALA24714	HELIO_10753, HELIO_10752
OG0004486	BRALA03457	HELIO_09931
OG0004487	BRALA03392	HELIO_11260
OG0004488	BRALA13548	HELIO_01349
OG0004489	BRALA18946	HELIO_04543
OG0004490	BRALA08921	HELIO_01426
OG0004491	BRALA16481	HELIO_12478
OG0004493	BRALA19060	HELIO_02462
OG0004494	BRALA21955	HELIO_01937
OG0004495	BRALA13392	HELIO_05252
OG0004496	BRALA10106	HELIO_05528
OG0004498	BRALA03323	HELIO_05086
OG0004499	BRALA31005	HELIO_06775
OG0004500	BRALA01903	HELIO_00985
OG0004502	BRALA12219	HELIO_04496
OG0004503	BRALA08167, BRALA18736	HELIO_11512
OG0004505	BRALA04628	HELIO_05492
OG0004506	BRALA18627	HELIO_06458
OG0004507	BRALA21608	HELIO_11682
OG0004509	BRALA20619	HELIO_01830, HELIO_01547
OG0004510	BRALA22461	HELIO_01779
OG0004511	BRALA24832	HELIO_09430
OG0004512	BRALA22481	HELIO_09740, HELIO_09741
OG0004513	BRALA04514	HELIO_06065
OG0004514	BRALA25503	HELIO_05298, HELIO_06872
OG0004515	BRALA24074	HELIO_07915
OG0004516	BRALA25445	HELIO_08851, HELIO_08852
OG0004517	BRALA13110	HELIO_05747
OG0004518	BRALA18338	HELIO_02464
OG0004519	BRALA09425	HELIO_02070
OG0004520	BRALA12190	HELIO_02470
OG0004521	BRALA34603, BRALA22327, BRALA33889	HELIO_09243, HELIO_09242
OG0004524	BRALA06551	HELIO_11653
OG0004525	BRALA20597	HELIO_11194
OG0004526	BRALA21793	HELIO_09082
OG0004527	BRALA16772	HELIO_00542
OG0004528	BRALA23885	HELIO_05441
OG0004528	BRALA23886	HELIO_04705
OG0004529	BRALA18758	HELIO_04437
OG0004530	BRALA18685	HELIO_06657
OG0004531	BRALA28317, BRALA28318	HELIO_07234
OG0004533	BRALA07893	HELIO_08527
OG0004534	BRALA20376	HELIO_01164, HELIO_01163
OG0004536	BRALA35429, BRALA21266	HELIO_05759, HELIO_04117
OG0004537	BRALA21822	HELIO_11941
OG0004538	BRALA12040	HELIO_08825
OG0004539	BRALA35415, BRALA26130	HELIO_10766
OG0004540	BRALA07078	HELIO_01984
OG0004541	BRALA29235	HELIO_11072, HELIO_07529, HELIO_10987
OG0004542	BRALA24298	HELIO_06841
OG0004543	BRALA00359	HELIO_11207
OG0004545	BRALA28871	HELIO_12540
OG0004547	BRALA18970	HELIO_09117
OG0004548	BRALA10022	HELIO_08241
OG0004550	BRALA02217	HELIO_07318
OG0004551	BRALA32475	HELIO_05424
OG0004552	BRALA06062	HELIO_10506
OG0004553	BRALA19302	HELIO_12007
OG0004554	BRALA14413	HELIO_08526
OG0004555	BRALA03335	HELIO_01600
OG0004556	BRALA24253	HELIO_00978
OG0004558	BRALA08582	HELIO_11447
OG0004559	BRALA23018	HELIO_05624
OG0004560	BRALA25555	HELIO_02040, HELIO_02041
OG0004561	BRALA25557	HELIO_05341
OG0004563	BRALA15038	HELIO_10963
OG0004564	BRALA32101	HELIO_01798
OG0004565	BRALA24433	HELIO_09408
OG0004566	BRALA01904	HELIO_12744
OG0004567	BRALA12845, BRALA12850	HELIO_07623
OG0004568	BRALA13349	HELIO_11657
OG0004569	BRALA17687	HELIO_01159
OG0004570	BRALA10840	HELIO_00155
OG0004571	BRALA10635	HELIO_02695
OG0004572	BRALA03398	HELIO_02556
OG0004573	BRALA34747	HELIO_11161
OG0004576	BRALA11521	HELIO_00640
OG0004578	BRALA02649	HELIO_01050
OG0004579	BRALA09331	HELIO_04280
OG0004580	BRALA05772	HELIO_09929
OG0004581	BRALA14290	HELIO_05498
OG0004582	BRALA00706	HELIO_08565
OG0004583	BRALA01776	HELIO_00209
OG0004584	BRALA22981	HELIO_11293
OG0004585	BRALA25633	HELIO_05321
OG0004587	BRALA20385	HELIO_01138
OG0004588	BRALA30100	HELIO_01642
OG0004589	BRALA28422	HELIO_12707
OG0004590	BRALA28418	HELIO_05349
OG0004592	BRALA01027	HELIO_10984
OG0004593	BRALA28884	HELIO_00714
OG0004595	BRALA10676	HELIO_00583
OG0004596	BRALA07736	HELIO_10182
OG0004597	BRALA15202	HELIO_09975
OG0004599	BRALA16807	HELIO_07655
OG0004600	BRALA00319	HELIO_10167
OG0004601	BRALA10060	HELIO_03704
OG0004602	BRALA11139	HELIO_01820
OG0004603	BRALA06365	HELIO_01872
OG0004605	BRALA23013	HELIO_09439, HELIO_09440
OG0004606	BRALA21148, BRALA34943	HELIO_10022
OG0004608	BRALA15268	HELIO_11826
OG0004609	BRALA33091	HELIO_00052
OG0004610	BRALA17107	HELIO_00082
OG0004611	BRALA12585	HELIO_04196
OG0004612	BRALA00024	HELIO_01397
OG0004613	BRALA20462	HELIO_10626
OG0004614	BRALA30212	HELIO_01801
OG0004615	BRALA18480, BRALA18477	HELIO_08842
OG0004616	BRALA06969	HELIO_01195
OG0004617	BRALA02299	HELIO_08369
OG0004618	BRALA22928	HELIO_04389
OG0004619	BRALA20299	HELIO_09992
OG0004622	BRALA32935, BRALA32009, BRALA21361, BRALA34893	HELIO_02761
OG0004623	BRALA01754, BRALA09097	HELIO_06434
OG0004624	BRALA05803, BRALA06525, BRALA30942, BRALA06590, BRALA13937, BRALA30592, BRALA13996, BRALA03999, BRALA18905, BRALA10994, BRALA02454, BRALA02423, BRALA23319, BRALA24336, BRALA34681	HELIO_07902
OG0004625	BRALA34062	HELIO_09081
OG0004627	BRALA06139	HELIO_11945
OG0004628	BRALA00501	HELIO_07285
OG0004629	BRALA10080	HELIO_00929
OG0004630	BRALA27521	HELIO_07827
OG0004631	BRALA00873	HELIO_03167
OG0004632	BRALA27092	HELIO_07666
OG0004633	BRALA27276	HELIO_01232
OG0004634	BRALA05479	HELIO_03114
OG0004637	BRALA28098	HELIO_04732
OG0004638	BRALA10114	HELIO_00200
OG0004639	BRALA23114	HELIO_02889
OG0004641	BRALA06119	HELIO_09900
OG0004642	BRALA03307	HELIO_09909
OG0004643	BRALA06114	HELIO_11685
OG0004644	BRALA15220	HELIO_11529
OG0004646	BRALA15036	HELIO_06813
OG0004647	BRALA01649	HELIO_00821
OG0004648	BRALA27204	HELIO_00369
OG0004649	BRALA26873	HELIO_03519
OG0004651	BRALA28079	HELIO_01360
OG0004655	BRALA07762	HELIO_05420
OG0004656	BRALA23741	HELIO_07103
OG0004657	BRALA05637	HELIO_01936
OG0004658	BRALA23896	HELIO_07890
OG0004659	BRALA19760	HELIO_03428
OG0004660	BRALA18844	HELIO_10181
OG0004661	BRALA26103, BRALA09487	HELIO_10214
OG0004663	BRALA33957	HELIO_11837
OG0004664	BRALA28863	HELIO_11551
OG0004665	BRALA14077	HELIO_12653
OG0004666	BRALA25386	HELIO_08353
OG0004667	BRALA20032	HELIO_03362
OG0004669	BRALA31710	HELIO_09536
OG0004670	BRALA11400	HELIO_02134
OG0004671	BRALA34594	HELIO_07461
OG0004672	BRALA03094	HELIO_04763
OG0004673	BRALA07414	HELIO_08420
OG0004674	BRALA21747	HELIO_03310
OG0004675	BRALA01751	HELIO_01458
OG0004676	BRALA22511	HELIO_00427
OG0004677	BRALA13391	HELIO_11439
OG0004678	BRALA10033	HELIO_04212
OG0004679	BRALA32750	HELIO_08320
OG0004680	BRALA32711, BRALA30165	HELIO_10530
OG0004681	BRALA29477, BRALA35123	HELIO_02279
OG0004682	BRALA03899	HELIO_10128
OG0004683	BRALA26125	HELIO_11352
OG0004684	BRALA26124	HELIO_03586
OG0004685	BRALA29447	HELIO_10246, HELIO_10245
OG0004686	BRALA07410	HELIO_03694
OG0004687	BRALA19729	HELIO_08862
OG0004688	BRALA20055	HELIO_02857
OG0004689	BRALA14930	HELIO_02078
OG0004690	BRALA08004	HELIO_09683
OG0004691	BRALA31036	HELIO_08399
OG0004692	BRALA32999	HELIO_05109
OG0004694	BRALA23046	HELIO_00653
OG0004695	BRALA01511, BRALA01505	HELIO_06763
OG0004696	BRALA03830	HELIO_00504
OG0004697	BRALA11777	HELIO_04340
OG0004698	BRALA21938	HELIO_03210
OG0004699	BRALA07186	HELIO_08731
OG0004701	BRALA10618	HELIO_05681, HELIO_12498, HELIO_08711
OG0004702	BRALA32995, BRALA07211	HELIO_04400
OG0004703	BRALA26823	HELIO_04914
OG0004704	BRALA00765	HELIO_01766
OG0004705	BRALA08213	HELIO_04709
OG0004706	BRALA00111	HELIO_03432
OG0004707	BRALA20441	HELIO_10150
OG0004708	BRALA00406	HELIO_11900
OG0004710	BRALA18369	HELIO_02297
OG0004711	BRALA08263	HELIO_02943
OG0004728	BRALA19112	HELIO_00269
OG0004730	BRALA13497	HELIO_01714
OG0004731	BRALA29685	HELIO_02044
OG0004732	BRALA09631	HELIO_05224
OG0004733	BRALA17604	HELIO_10171
OG0004735	BRALA05427	HELIO_02328, HELIO_02327
OG0004736	BRALA16972	HELIO_08313
OG0004738	BRALA27390	HELIO_07530
OG0004739	BRALA03271, BRALA03272	HELIO_02404
OG0004740	BRALA29145	HELIO_09419
OG0004743	BRALA08286	HELIO_00353
OG0004744	BRALA06531	HELIO_08063
OG0004746	BRALA08943	HELIO_07122
OG0004747	BRALA28438	HELIO_00610
OG0004748	BRALA09674	HELIO_03593
OG0004749	BRALA20020	HELIO_03717
OG0004751	BRALA35736, BRALA13426	HELIO_12541
OG0004753	BRALA13874	HELIO_01929
OG0004754	BRALA23050	HELIO_05829
OG0004755	BRALA27359	HELIO_02844
OG0004756	BRALA09680	HELIO_08574
OG0004757	BRALA09865, BRALA09872	HELIO_05289
OG0004758	BRALA24157	HELIO_08570
OG0004759	BRALA22261	HELIO_02858
OG0004760	BRALA13716	HELIO_03633
OG0004761	BRALA24489	HELIO_09029
OG0004762	BRALA28326	HELIO_07675
OG0004762	BRALA17732	HELIO_10598
OG0004763	BRALA34431	HELIO_07164
OG0004764	BRALA05324	HELIO_05384
OG0004765	BRALA00991	HELIO_12222
OG0004769	BRALA10097, BRALA07309	HELIO_01733
OG0004770	BRALA19310	HELIO_04370
OG0004771	BRALA09847	HELIO_00257
OG0004771	BRALA22554, BRALA09918	HELIO_03018
OG0004774	BRALA06537	HELIO_10117
OG0004775	BRALA32894	HELIO_03011
OG0004776	BRALA23901	HELIO_02825
OG0004777	BRALA05941	HELIO_09268
OG0004779	BRALA11730	HELIO_10120
OG0004781	BRALA11896	HELIO_08457
OG0004783	BRALA35592, BRALA32467	HELIO_00739
OG0004784	BRALA10893	HELIO_10588
OG0004786	BRALA14055	HELIO_09763
OG0004787	BRALA12312	HELIO_11880
OG0004788	BRALA22150	HELIO_05487
OG0004790	BRALA34363	HELIO_09080
OG0004791	BRALA27664	HELIO_04438
OG0004793	BRALA21447	HELIO_04702
OG0004794	BRALA01793	HELIO_10483
OG0004795	BRALA33991	HELIO_04401
OG0004797	BRALA16695	HELIO_09940
OG0004798	BRALA30382	HELIO_02146
OG0004799	BRALA02224	HELIO_09326
OG0004800	BRALA09042	HELIO_09344
OG0004801	BRALA06449	HELIO_06400
OG0004802	BRALA03380, BRALA03382	HELIO_01976
OG0004803	BRALA06021	HELIO_08209
OG0004804	BRALA16717	HELIO_09510
OG0004805	BRALA11567	HELIO_08364
OG0004806	BRALA31348	HELIO_00945
OG0004807	BRALA05556, BRALA04439	HELIO_01224
OG0004808	BRALA05658	HELIO_09802
OG0004809	BRALA10043	HELIO_08380
OG0004810	BRALA19737	HELIO_12432
OG0004811	BRALA17170	HELIO_06670
OG0004812	BRALA16045	HELIO_07425
OG0004813	BRALA15155	HELIO_04418
OG0004814	BRALA09208	HELIO_10146
OG0004815	BRALA16380	HELIO_02878
OG0004816	BRALA22898	HELIO_09964
OG0004817	BRALA00236	HELIO_05937
OG0004818	BRALA31690	HELIO_08168
OG0004820	BRALA28634	HELIO_06487
OG0004822	BRALA24004	HELIO_06062
OG0004823	BRALA02286	HELIO_07983
OG0004824	BRALA21792	HELIO_02675
OG0004825	BRALA18333	HELIO_12252
OG0004826	BRALA31003	HELIO_12537
OG0004827	BRALA05124, BRALA25712	HELIO_09668
OG0004828	BRALA03838	HELIO_11628
OG0004830	BRALA23182	HELIO_04244
OG0004831	BRALA08960	HELIO_11105
OG0004832	BRALA00100	HELIO_09217
OG0004834	BRALA05851	HELIO_03331
OG0004835	BRALA17760	HELIO_10353
OG0004837	BRALA15342	HELIO_10521
OG0004838	BRALA15130	HELIO_06565
OG0004839	BRALA14588	HELIO_10868
OG0004840	BRALA10057	HELIO_02085
OG0004841	BRALA03215	HELIO_02585
OG0004842	BRALA13532	HELIO_11832
OG0004843	BRALA33348	HELIO_00834
OG0004844	BRALA23632	HELIO_10522
OG0004845	BRALA21193	HELIO_03737, HELIO_05410
OG0004846	BRALA09513	HELIO_10819
OG0004848	BRALA07685	HELIO_00069
OG0004849	BRALA34656, BRALA23873	HELIO_05423
OG0004850	BRALA12053	HELIO_00704
OG0004851	BRALA23176	HELIO_09616
OG0004854	BRALA22738	HELIO_03818
OG0004855	BRALA19389	HELIO_02533
OG0004856	BRALA22942	HELIO_07832
OG0004857	BRALA24715	HELIO_04137
OG0004859	BRALA07338	HELIO_01723
OG0004860	BRALA05260	HELIO_10679
OG0004861	BRALA13324	HELIO_06812
OG0004862	BRALA24266	HELIO_02985
OG0004863	BRALA29780	HELIO_03006
OG0004864	BRALA15377	HELIO_00612
OG0004865	BRALA14970	HELIO_10000
OG0004866	BRALA15991	HELIO_06524
OG0004867	BRALA15186	HELIO_07092
OG0004868	BRALA24136	HELIO_12465
OG0004869	BRALA21005	HELIO_02239
OG0004870	BRALA25836	HELIO_01880
OG0004871	BRALA32821	HELIO_05857
OG0004872	BRALA03369	HELIO_12688
OG0004873	BRALA05488	HELIO_01289
OG0004874	BRALA03277	HELIO_08597
OG0004875	BRALA01281	HELIO_06367
OG0004877	BRALA16981	HELIO_07852
OG0004879	BRALA14250	HELIO_00955
OG0004880	BRALA16715	HELIO_05730
OG0004881	BRALA05669	HELIO_09700
OG0004882	BRALA03289	HELIO_11618
OG0004883	BRALA27370	HELIO_09764
OG0004884	BRALA30160	HELIO_04646
OG0004886	BRALA13594	HELIO_12663
OG0004887	BRALA18551, BRALA18550	HELIO_07078
OG0004888	BRALA07403, BRALA07404, BRALA07405	HELIO_12304
OG0004889	BRALA22241	HELIO_00127
OG0004890	BRALA28412	HELIO_07765
OG0004892	BRALA34926, BRALA33780, BRALA35726	HELIO_09061
OG0004893	BRALA01439	HELIO_09946
OG0004894	BRALA19454	HELIO_07921, HELIO_07922
OG0004895	BRALA28415	HELIO_03296
OG0004896	BRALA02657	HELIO_06128
OG0004899	BRALA13151	HELIO_05066
OG0004900	BRALA24271	HELIO_12225
OG0004901	BRALA07724	HELIO_03599
OG0004902	BRALA15203	HELIO_00778
OG0004903	BRALA26597	HELIO_11087
OG0004904	BRALA22957	HELIO_09534, HELIO_09535
OG0004906	BRALA05859	HELIO_11147
OG0004907	BRALA27011, BRALA29950, BRALA27009	HELIO_07173
OG0004908	BRALA05346, BRALA05345, BRALA28313	HELIO_00139
OG0004909	BRALA28337	HELIO_07487
OG0004910	BRALA03056, BRALA33503	HELIO_12596
OG0004911	BRALA23612, BRALA33471	HELIO_07544
OG0004913	BRALA13584	HELIO_03203
OG0004914	BRALA07564	HELIO_01774
OG0004915	BRALA24632	HELIO_01410
OG0004916	BRALA21739	HELIO_03000
OG0004917	BRALA17895	HELIO_12189
OG0004919	BRALA33679	HELIO_10921
OG0004921	BRALA05499	HELIO_10067
OG0004922	BRALA16616	HELIO_01685
OG0004923	BRALA21201	HELIO_02565
OG0004924	BRALA09627	HELIO_01952
OG0004925	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560	HELIO_02062, HELIO_11064
OG0004926	BRALA02572	HELIO_12251
OG0004927	BRALA22260	HELIO_02619
OG0004928	BRALA13743	HELIO_07307
OG0004929	BRALA16946	HELIO_05264
OG0004930	BRALA00532	HELIO_04712
OG0004931	BRALA35702	HELIO_03708
OG0004932	BRALA09812	HELIO_07987
OG0004933	BRALA03897	HELIO_03228
OG0004934	BRALA34630, BRALA20603	HELIO_06258
OG0004935	BRALA31718	HELIO_10326
OG0004936	BRALA15177	HELIO_03754
OG0004938	BRALA12054	HELIO_02813
OG0004939	BRALA15087	HELIO_07398
OG0004940	BRALA16635	HELIO_00273
OG0004941	BRALA17339	HELIO_05073
OG0004942	BRALA15123	HELIO_10145
OG0004943	BRALA18535	HELIO_07312
OG0004944	BRALA18049	HELIO_03756
OG0004946	BRALA13424	HELIO_11986
OG0004947	BRALA09544	HELIO_05661
OG0004948	BRALA29771	HELIO_02547
OG0004949	BRALA23863	HELIO_02589
OG0004950	BRALA24813	HELIO_12029, HELIO_12030
OG0004951	BRALA19007	HELIO_00782
OG0004952	BRALA31449	HELIO_07510
OG0004953	BRALA11487	HELIO_06904
OG0004954	BRALA01713	HELIO_00661
OG0004955	BRALA22647	HELIO_04551
OG0004956	BRALA10952	HELIO_01327
OG0004957	BRALA28656, BRALA20706	HELIO_07278
OG0004958	BRALA09476	HELIO_10740
OG0004960	BRALA22837	HELIO_01905
OG0004961	BRALA00519	HELIO_08946, HELIO_08945
OG0004962	BRALA14101	HELIO_08746
OG0004965	BRALA03347	HELIO_04859
OG0004966	BRALA23363, BRALA00989	HELIO_11691
OG0004967	BRALA29363	HELIO_01089
OG0004968	BRALA29428	HELIO_02336
OG0004971	BRALA33597	HELIO_11333
OG0004972	BRALA06415	HELIO_04464
OG0004973	BRALA06428	HELIO_05536
OG0004974	BRALA23354	HELIO_10765
OG0004975	BRALA01236	HELIO_10270
OG0004976	BRALA08070	HELIO_01915
OG0004977	BRALA14155	HELIO_09387
OG0004978	BRALA08114	HELIO_09650
OG0004979	BRALA20271	HELIO_00535
OG0004980	BRALA06666	HELIO_11727
OG0004981	BRALA07121	HELIO_00009
OG0004982	BRALA10028	HELIO_02000
OG0004983	BRALA22364	HELIO_12041
OG0004985	BRALA15016	HELIO_04047
OG0004986	BRALA01041	HELIO_12245
OG0004988	BRALA29383	HELIO_09379
OG0004989	BRALA08810	HELIO_10003
OG0004990	BRALA19772	HELIO_07049
OG0004993	BRALA20595, BRALA35651, BRALA35141	HELIO_11040
OG0004995	BRALA30343	HELIO_06193
OG0004996	BRALA17166	HELIO_07732
OG0004997	BRALA24073	HELIO_02145
OG0004998	BRALA28837	HELIO_08283
OG0004999	BRALA29054	HELIO_10797
OG0005000	BRALA08674	HELIO_00957
OG0005002	BRALA01660	HELIO_00270
OG0005003	BRALA21209, BRALA32328	HELIO_12173
OG0005006	BRALA10726	HELIO_11768
OG0005008	BRALA28440	HELIO_11090
OG0005009	BRALA29055	HELIO_08064
OG0005012	BRALA06405	HELIO_02335
OG0005013	BRALA03794	HELIO_11789
OG0005014	BRALA29414	HELIO_08846
OG0005015	BRALA06837	HELIO_00171
OG0005016	BRALA05856, BRALA05857	HELIO_02876, HELIO_00692
OG0005040	BRALA22055	HELIO_03252
OG0005041	BRALA00415	HELIO_00372
OG0005044	BRALA23584	HELIO_11709
OG0005045	BRALA17551	HELIO_00283
OG0005047	BRALA19446	HELIO_00479
OG0005048	BRALA15277	HELIO_11538
OG0005049	BRALA09255	HELIO_01695
OG0005050	BRALA35696, BRALA34905	HELIO_02201
OG0005053	BRALA14037	HELIO_06875
OG0005054	BRALA01008	HELIO_00874
OG0005055	BRALA21470	HELIO_10170
OG0005057	BRALA25601	HELIO_11960
OG0005058	BRALA34262, BRALA35945	HELIO_12265
OG0005059	BRALA18360	HELIO_07564
OG0005060	BRALA06013, BRALA16321	HELIO_08432
OG0005061	BRALA05605, BRALA24447	HELIO_05370, HELIO_01775, HELIO_12377
OG0005062	BRALA04850	HELIO_06933
OG0005063	BRALA03837	HELIO_00762
OG0005064	BRALA02160	HELIO_09180
OG0005065	BRALA06867	HELIO_10053
OG0005066	BRALA11959	HELIO_10207
OG0005067	BRALA10674	HELIO_09151
OG0005068	BRALA05475, BRALA05476	HELIO_00432
OG0005069	BRALA22169	HELIO_00608
OG0005071	BRALA05811	HELIO_07733
OG0005072	BRALA22943	HELIO_07254
OG0005073	BRALA10284	HELIO_01773
OG0005074	BRALA13653	HELIO_00880
OG0005075	BRALA28224	HELIO_01457
OG0005076	BRALA16542	HELIO_03009
OG0005077	BRALA08579, BRALA04364, BRALA03765	HELIO_12239, HELIO_11769
OG0005078	BRALA16504	HELIO_07598
OG0005079	BRALA22108	HELIO_05403
OG0005080	BRALA22635	HELIO_09723
OG0005081	BRALA04559	HELIO_10431
OG0005084	BRALA18989	HELIO_04922
OG0005086	BRALA09381	HELIO_12467
OG0005087	BRALA20901	HELIO_03767
OG0005088	BRALA01303	HELIO_03847
OG0005089	BRALA14635	HELIO_03232
OG0005090	BRALA11176	HELIO_07695
OG0005092	BRALA12771	HELIO_10004
OG0005096	BRALA10442	HELIO_05731
OG0005097	BRALA06505	HELIO_03002
OG0005098	BRALA14069	HELIO_12132
OG0005099	BRALA06538	HELIO_10118
OG0005100	BRALA13678	HELIO_05545
OG0005103	BRALA28207	HELIO_05844
OG0005104	BRALA09466	HELIO_08531
OG0005105	BRALA06454	HELIO_09063
OG0005106	BRALA20191	HELIO_00174
OG0005109	BRALA09181	HELIO_06364
OG0005110	BRALA11256	HELIO_07929
OG0005111	BRALA08666	HELIO_00407
OG0005112	BRALA18900	HELIO_12392
OG0005113	BRALA35356, BRALA33824	HELIO_12429
OG0005114	BRALA25886	HELIO_08371
OG0005115	BRALA02746	HELIO_03621
OG0005116	BRALA12189	HELIO_05351
OG0005118	BRALA04838	HELIO_09205
OG0005119	BRALA11537	HELIO_06477
OG0005120	BRALA03270	HELIO_06478
OG0005121	BRALA19194	HELIO_07490
OG0005122	BRALA00949, BRALA00950	HELIO_09548
OG0005123	BRALA11529	HELIO_04824
OG0005124	BRALA25908, BRALA21509	HELIO_09426
OG0005125	BRALA06466	HELIO_06800
OG0005126	BRALA14585, BRALA14587	HELIO_07265
OG0005129	BRALA11230	HELIO_08509
OG0005130	BRALA12681	HELIO_07663
OG0005131	BRALA20254, BRALA27888	HELIO_06662
OG0005132	BRALA16012	HELIO_06276
OG0005133	BRALA00530	HELIO_03265
OG0005134	BRALA11188	HELIO_05563
OG0005135	BRALA23510, BRALA04045	HELIO_04956
OG0005137	BRALA05646, BRALA05518	HELIO_12256
OG0005138	BRALA12306	HELIO_07694
OG0005139	BRALA30038, BRALA30039, BRALA30040	HELIO_08485
OG0005140	BRALA04264	HELIO_06865
OG0005141	BRALA35495, BRALA34051	HELIO_11205
OG0005142	BRALA14416	HELIO_08045
OG0005143	BRALA13606	HELIO_09545
OG0005144	BRALA01103	HELIO_08022
OG0005146	BRALA35713, BRALA34099	HELIO_10854
OG0005149	BRALA04404	HELIO_11654
OG0005151	BRALA06150	HELIO_08645
OG0005152	BRALA33965	HELIO_00544
