Orthogroup	BRALA	MOUSE
OG0003369	BRALA06641	MOUSE47927, MOUSE47926, MOUSE21140, MOUSE47925, MOUSE47922, MOUSE47923
OG0003370	BRALA13625	MOUSE09868
OG0003372	BRALA01258, BRALA01257	MOUSE31781, MOUSE31782, MOUSE31783, MOUSE01292
OG0003373	BRALA02259	MOUSE41533
OG0003374	BRALA32765	MOUSE13462, MOUSE06762, MOUSE06760, MOUSE06761, MOUSE06758
OG0003375	BRALA16607	MOUSE19488
OG0003376	BRALA08374	MOUSE35876
OG0003377	BRALA30976	MOUSE27183
OG0003378	BRALA18244	MOUSE42256, MOUSE42255, MOUSE19967, MOUSE19971, MOUSE19968, MOUSE19969, MOUSE19966, MOUSE19965
OG0003379	BRALA10345	MOUSE13738, MOUSE13737, MOUSE13736, MOUSE13739
OG0003380	BRALA19352	MOUSE15298, MOUSE15297
OG0003381	BRALA18296	MOUSE42057, MOUSE42059, MOUSE45841
OG0003382	BRALA02288, BRALA02289	MOUSE02747, MOUSE30743, MOUSE30744
OG0003382	BRALA02290	MOUSE02749, MOUSE02748
OG0003383	BRALA00564	MOUSE05798, MOUSE05796, MOUSE05797
OG0003383	BRALA35632	MOUSE22403, MOUSE22405, MOUSE22404
OG0003384	BRALA21417	MOUSE21104, MOUSE47803
OG0003385	BRALA24635	MOUSE14742
OG0003386	BRALA30819	MOUSE41396, MOUSE41394
OG0003387	BRALA24624, BRALA24625	MOUSE06531, MOUSE06530
OG0003388	BRALA06749	MOUSE20874
OG0003391	BRALA31037, BRALA31038	MOUSE08210, MOUSE08211, MOUSE08213, MOUSE08214, MOUSE08212
OG0003392	BRALA06298	MOUSE06428, MOUSE17171, MOUSE17172, MOUSE17169
OG0003394	BRALA00627	MOUSE15699
OG0003396	BRALA02157	MOUSE41750, MOUSE19964
OG0003397	BRALA31792	MOUSE35995, MOUSE35994, MOUSE35993, MOUSE21399, MOUSE21400, MOUSE21398, MOUSE21396, MOUSE21397, MOUSE19614, MOUSE19613
OG0003399	BRALA28163	MOUSE46384, MOUSE46383, MOUSE46382, MOUSE46379, MOUSE46380, MOUSE46381, MOUSE37315, MOUSE37316, MOUSE37317, MOUSE37312, MOUSE37313, MOUSE37314, MOUSE04640, MOUSE04641, MOUSE04643, MOUSE04642
OG0003401	BRALA10100	MOUSE27842, MOUSE20710
OG0003401	BRALA10099	MOUSE44909, MOUSE44910
OG0003419	BRALA33995	MOUSE24280, MOUSE24279, MOUSE24281, MOUSE24282
OG0003420	BRALA02559	MOUSE30898
OG0003421	BRALA22933	MOUSE48228, MOUSE48226, MOUSE48227
OG0003422	BRALA08270	MOUSE01858, MOUSE01856, MOUSE01855
OG0003424	BRALA27366	MOUSE46224, MOUSE46223
OG0003425	BRALA13514	MOUSE19441
OG0003425	BRALA13513	MOUSE19442
OG0003426	BRALA28983	MOUSE20301, MOUSE20300
OG0003428	BRALA26986, BRALA33909	MOUSE48725, MOUSE48724, MOUSE48722, MOUSE48726, MOUSE48723
OG0003429	BRALA02516	MOUSE17278
OG0003430	BRALA25695	MOUSE24273, MOUSE24275, MOUSE24274, MOUSE24272, MOUSE24271, MOUSE42839, MOUSE42838
OG0003431	BRALA07409	MOUSE14812, MOUSE14813, MOUSE23915, MOUSE23916, MOUSE23917
OG0003433	BRALA12225	MOUSE04206, MOUSE04205, MOUSE04201, MOUSE04203, MOUSE04204, MOUSE04199, MOUSE04200, MOUSE04197, MOUSE04198, MOUSE04202, MOUSE04207
OG0003434	BRALA00541	MOUSE53227
OG0003435	BRALA26136, BRALA30163	MOUSE11712, MOUSE11711, MOUSE11708, MOUSE11710, MOUSE11713, MOUSE11707, MOUSE11709
OG0003437	BRALA06487, BRALA06489	MOUSE03746, MOUSE48698
OG0003439	BRALA11592	MOUSE13082, MOUSE52350, MOUSE52351, MOUSE52352
OG0003440	BRALA22768	MOUSE47527, MOUSE47524, MOUSE47525, MOUSE47526
OG0003441	BRALA20520	MOUSE11283
OG0003443	BRALA15200	MOUSE00337, MOUSE07443
OG0003444	BRALA23414	MOUSE45924
OG0003445	BRALA24008	MOUSE25522, MOUSE25521
OG0003445	BRALA02844	MOUSE37109, MOUSE37108, MOUSE37107
OG0003447	BRALA17322	MOUSE39104, MOUSE39107
OG0003448	BRALA03321	MOUSE43761, MOUSE43760
OG0003450	BRALA18866	MOUSE03860, MOUSE03859, MOUSE03861
OG0003451	BRALA12366	MOUSE16031, MOUSE16030, MOUSE16029, MOUSE16028, MOUSE16025, MOUSE16026, MOUSE16027
OG0003453	BRALA22884	MOUSE37347, MOUSE37348
OG0003454	BRALA14039	MOUSE05740, MOUSE24875, MOUSE24874, MOUSE24873
OG0003455	BRALA02242	MOUSE40732, MOUSE40731, MOUSE40730, MOUSE30463, MOUSE30462
OG0003456	BRALA13939, BRALA06592	MOUSE05067, MOUSE05068, MOUSE38598
OG0003457	BRALA14725	MOUSE21532, MOUSE21533, MOUSE21534, MOUSE06864
OG0003458	BRALA21912	MOUSE13623, MOUSE13621, MOUSE13619
OG0003459	BRALA35733, BRALA30363	MOUSE18751, MOUSE07439
OG0003460	BRALA22272	MOUSE18659, MOUSE18653, MOUSE18649, MOUSE18656, MOUSE18657, MOUSE18654, MOUSE18651, MOUSE18650, MOUSE18652, MOUSE18655
OG0003461	BRALA29779	MOUSE17244, MOUSE17243
OG0003462	BRALA10146	MOUSE50373
OG0003463	BRALA13330	MOUSE24565, MOUSE24563
OG0003464	BRALA27365, BRALA23056	MOUSE38664, MOUSE38666
OG0003465	BRALA21319	MOUSE25414, MOUSE25415
OG0003466	BRALA09926	MOUSE21260
OG0003467	BRALA12491	MOUSE13943
OG0003469	BRALA25637	MOUSE50469, MOUSE50470, MOUSE50468
OG0003471	BRALA22485	MOUSE18810
OG0003472	BRALA15949	MOUSE55353, MOUSE55352, MOUSE55354
OG0003473	BRALA25278	MOUSE51179, MOUSE16143, MOUSE16144, MOUSE51178, MOUSE51177
OG0003474	BRALA12831	MOUSE13415, MOUSE13416, MOUSE34026, MOUSE34025, MOUSE34024, MOUSE34027, MOUSE34028
OG0003475	BRALA12280	MOUSE15813
OG0003476	BRALA30873	MOUSE25013, MOUSE25015, MOUSE25014
OG0003477	BRALA21273	MOUSE21747
OG0003478	BRALA22512	MOUSE07743, MOUSE07745, MOUSE07744
OG0003479	BRALA30670	MOUSE23604, MOUSE40904, MOUSE23605, MOUSE40905
OG0003480	BRALA03258	MOUSE18536, MOUSE18530, MOUSE18537, MOUSE18534, MOUSE18535, MOUSE18531, MOUSE18532, MOUSE18533
OG0003481	BRALA02540	MOUSE26365, MOUSE26364
OG0003482	BRALA27623	MOUSE02093, MOUSE02094, MOUSE45909
OG0003483	BRALA32124	MOUSE08689, MOUSE08688, MOUSE08690, MOUSE08691, MOUSE08693, MOUSE08692, MOUSE08687, MOUSE08686, MOUSE08685
OG0003486	BRALA31683	MOUSE32199, MOUSE32197, MOUSE32198
OG0003487	BRALA16372	MOUSE30691, MOUSE30690, MOUSE30689, MOUSE30692
OG0003488	BRALA21271	MOUSE21562, MOUSE21560, MOUSE21559, MOUSE21561, MOUSE21563
OG0003489	BRALA14772	MOUSE34375, MOUSE52013, MOUSE52012, MOUSE52014, MOUSE52011
OG0003490	BRALA23571	MOUSE12490
OG0003491	BRALA06006	MOUSE22818, MOUSE12558, MOUSE12559
OG0003492	BRALA03827	MOUSE40447, MOUSE20897, MOUSE20898
OG0003493	BRALA05370	MOUSE33120, MOUSE33121, MOUSE33118, MOUSE33114, MOUSE33112
OG0003495	BRALA23065	MOUSE16500, MOUSE16499, MOUSE16498, MOUSE16497, MOUSE16496
OG0003495	BRALA21289	MOUSE28273, MOUSE31994
OG0003497	BRALA17605	MOUSE50976, MOUSE50975, MOUSE50974
OG0003498	BRALA09693	MOUSE36292, MOUSE36293, MOUSE36290, MOUSE36291, MOUSE36294
OG0003499	BRALA06317	MOUSE43680, MOUSE43679
OG0003500	BRALA15207	MOUSE27796
OG0003501	BRALA01350	MOUSE01539, MOUSE01540, MOUSE01542, MOUSE01538
OG0003502	BRALA34217, BRALA32822	MOUSE38147, MOUSE38146, MOUSE38151, MOUSE38150, MOUSE38149
OG0003503	BRALA35912	MOUSE06408, MOUSE06409
OG0003504	BRALA25286	MOUSE37889
OG0003505	BRALA03121	MOUSE49223, MOUSE49221, MOUSE49219, MOUSE49218, MOUSE49220
OG0003506	BRALA08237	MOUSE03286, MOUSE03285, MOUSE12599, MOUSE48045, MOUSE48046
OG0003507	BRALA01241	MOUSE01525, MOUSE01524, MOUSE33553
OG0003508	BRALA21200, BRALA21199	MOUSE53216, MOUSE26338
OG0003509	BRALA05520	MOUSE04147
OG0003510	BRALA03112	MOUSE09300, MOUSE09301, MOUSE49518, MOUSE49517
OG0003511	BRALA16529	MOUSE10318, MOUSE10316, MOUSE10321, MOUSE10317, MOUSE10320, MOUSE10319, MOUSE10315, MOUSE10314, MOUSE10313
OG0003512	BRALA07191, BRALA35635	MOUSE37510, MOUSE37508, MOUSE37507, MOUSE37509
OG0003513	BRALA14520	MOUSE23286, MOUSE23284, MOUSE32687
OG0003515	BRALA18725	MOUSE12958, MOUSE12957, MOUSE29744, MOUSE29743, MOUSE29746, MOUSE29745
OG0003516	BRALA11488	MOUSE21436, MOUSE21437, MOUSE21434, MOUSE21435
OG0003517	BRALA23417	MOUSE20463, MOUSE20462, MOUSE20459, MOUSE02214, MOUSE02215
OG0003518	BRALA01597	MOUSE19878, MOUSE19877
OG0003519	BRALA07432	MOUSE11368, MOUSE11372, MOUSE11374, MOUSE11371, MOUSE11369, MOUSE11370
OG0003520	BRALA13350	MOUSE11355, MOUSE11358, MOUSE11356, MOUSE11357, MOUSE11354, MOUSE07033, MOUSE07034, MOUSE07035
OG0003521	BRALA28067	MOUSE45228, MOUSE45232, MOUSE45231, MOUSE45230, MOUSE45227
OG0003522	BRALA06407	MOUSE52171, MOUSE52168, MOUSE52169, MOUSE52172, MOUSE52170
OG0003523	BRALA15819	MOUSE15422, MOUSE15423
OG0003524	BRALA19610	MOUSE34476, MOUSE34477
OG0003525	BRALA04397	MOUSE11868, MOUSE11869, MOUSE11867
OG0003526	BRALA24423	MOUSE08673, MOUSE10988, MOUSE10987
OG0003527	BRALA12195	MOUSE45106
OG0003528	BRALA28828	MOUSE12507
OG0003529	BRALA14479	MOUSE22567, MOUSE22566, MOUSE22564, MOUSE22561, MOUSE22565, MOUSE22562, MOUSE22563, MOUSE05554, MOUSE05555
OG0003530	BRALA16960	MOUSE22229, MOUSE22228, MOUSE22230, MOUSE22232, MOUSE22231
OG0003531	BRALA34155	MOUSE27520, MOUSE20441
OG0003532	BRALA28381	MOUSE21921
OG0003533	BRALA12757	MOUSE10863, MOUSE10865, MOUSE10864
OG0003535	BRALA31819	MOUSE12781, MOUSE00942, MOUSE00948, MOUSE00943
OG0003536	BRALA01567	MOUSE28282, MOUSE28283, MOUSE06551, MOUSE06549, MOUSE06547, MOUSE06548, MOUSE06550
OG0003537	BRALA11544	MOUSE35903, MOUSE35905, MOUSE35906, MOUSE35902
OG0003538	BRALA11760	MOUSE21443
OG0003539	BRALA09265	MOUSE48000, MOUSE48003
OG0003541	BRALA19973	MOUSE49870, MOUSE49872, MOUSE49868, MOUSE49869, MOUSE49874, MOUSE49873, MOUSE49871
OG0003542	BRALA18626	MOUSE46221, MOUSE46219, MOUSE46218, MOUSE46220
OG0003543	BRALA02287	MOUSE32048, MOUSE32047
OG0003544	BRALA04094	MOUSE34150, MOUSE34151
OG0003545	BRALA25349	MOUSE05147, MOUSE05148, MOUSE45984, MOUSE05146, MOUSE05145
OG0003546	BRALA34597	MOUSE32868, MOUSE23969, MOUSE23968
OG0003547	BRALA27840	MOUSE47144, MOUSE47146
OG0003547	BRALA27838, BRALA27839	MOUSE47143, MOUSE47142, MOUSE47145
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	MOUSE36205, MOUSE36206, MOUSE36204
OG0003549	BRALA23902	MOUSE00103, MOUSE00104, MOUSE00102, MOUSE54471, MOUSE54470, MOUSE54469
OG0003550	BRALA18608	MOUSE38958, MOUSE26420
OG0003551	BRALA01030	MOUSE48878, MOUSE48877, MOUSE48875, MOUSE48876, MOUSE32666
OG0003552	BRALA23094	MOUSE30902, MOUSE30901, MOUSE30899
OG0003553	BRALA27934	MOUSE40557, MOUSE40555, MOUSE40558, MOUSE40556
OG0003554	BRALA24475	MOUSE20958, MOUSE20957, MOUSE20956
OG0003555	BRALA21968	MOUSE05997, MOUSE05993, MOUSE05996, MOUSE05994, MOUSE05992, MOUSE05991, MOUSE05998, MOUSE05999, MOUSE06000
OG0003556	BRALA01809	MOUSE29223
OG0003557	BRALA02541	MOUSE11070
OG0003558	BRALA16598	MOUSE51603
OG0003560	BRALA26145	MOUSE07074, MOUSE07075, MOUSE07078, MOUSE07079, MOUSE07080, MOUSE07076
OG0003561	BRALA28633	MOUSE00519, MOUSE00518, MOUSE38762, MOUSE38760, MOUSE38763, MOUSE38759, MOUSE00521, MOUSE38761
OG0003562	BRALA14777	MOUSE13546, MOUSE28194, MOUSE28193, MOUSE13545
OG0003563	BRALA18624	MOUSE46114, MOUSE46115, MOUSE46111
OG0003564	BRALA27591	MOUSE21830, MOUSE21834, MOUSE21832, MOUSE21831, MOUSE09522
OG0003565	BRALA01127	MOUSE47811, MOUSE47813, MOUSE47812
OG0003566	BRALA19185	MOUSE45915, MOUSE45914, MOUSE45913, MOUSE17313, MOUSE17315, MOUSE17312, MOUSE17314
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	MOUSE15052, MOUSE15050
OG0003568	BRALA28427	MOUSE37469, MOUSE37467, MOUSE37468, MOUSE37466
OG0003569	BRALA15282	MOUSE01772, MOUSE01773, MOUSE23484, MOUSE23483
OG0003570	BRALA00798	MOUSE24262, MOUSE24261, MOUSE24263
OG0003571	BRALA31602, BRALA34916	MOUSE32077, MOUSE32078, MOUSE32079, MOUSE32076, MOUSE49279
OG0003572	BRALA13377	MOUSE43129, MOUSE24716, MOUSE24717, MOUSE07709
OG0003573	BRALA14969	MOUSE46298, MOUSE46296, MOUSE46297, MOUSE46294
OG0003577	BRALA00402	MOUSE32680, MOUSE32679, MOUSE32681
OG0003578	BRALA29478, BRALA23275	MOUSE35794, MOUSE35795, MOUSE35798, MOUSE35790, MOUSE35791, MOUSE35793
OG0003579	BRALA03835	MOUSE02860, MOUSE02859, MOUSE31635, MOUSE31636, MOUSE31637
OG0003581	BRALA20305, BRALA20292	MOUSE45635
OG0003582	BRALA19721	MOUSE53584, MOUSE23612, MOUSE53583, MOUSE23611
OG0003584	BRALA08616	MOUSE04010, MOUSE04009, MOUSE04012, MOUSE04008, MOUSE04011, MOUSE23030, MOUSE34924, MOUSE34923
OG0003585	BRALA12934	MOUSE00388, MOUSE00386, MOUSE18554, MOUSE18553, MOUSE18552, MOUSE18551, MOUSE28515, MOUSE00387
OG0003598	BRALA18340	MOUSE26068, MOUSE26067
OG0003599	BRALA30350	MOUSE19100, MOUSE19099, MOUSE19101
OG0003600	BRALA22014	MOUSE43734, MOUSE43737, MOUSE43733, MOUSE43738, MOUSE43736, MOUSE43735, MOUSE43739
OG0003601	BRALA18126	MOUSE35209, MOUSE35208, MOUSE35210
OG0003603	BRALA06241	MOUSE06009, MOUSE06011, MOUSE06013, MOUSE06012, MOUSE06010
OG0003604	BRALA31536	MOUSE04686, MOUSE04687, MOUSE04688, MOUSE37459
OG0003606	BRALA22056	MOUSE34331
OG0003608	BRALA18469	MOUSE23913, MOUSE23911, MOUSE23912, MOUSE23908, MOUSE23909, MOUSE23910
OG0003610	BRALA09770	MOUSE35714, MOUSE35715, MOUSE35712, MOUSE35713, MOUSE35717
OG0003611	BRALA24495	MOUSE03230, MOUSE03228, MOUSE03229
OG0003612	BRALA00833	MOUSE17713
OG0003613	BRALA11000	MOUSE52720, MOUSE52719, MOUSE49624
OG0003615	BRALA05371	MOUSE18457, MOUSE13209, MOUSE13208
OG0003616	BRALA20439	MOUSE41038, MOUSE41039, MOUSE41037
OG0003617	BRALA23864, BRALA23865	MOUSE15713
OG0003618	BRALA30067	MOUSE21564
OG0003619	BRALA28306	MOUSE54881, MOUSE54882, MOUSE02201, MOUSE19314
OG0003620	BRALA15834	MOUSE35127, MOUSE35128
OG0003621	BRALA15694	MOUSE44993, MOUSE44994
OG0003622	BRALA13428	MOUSE28010, MOUSE28008, MOUSE28009
OG0003623	BRALA13875	MOUSE41485
OG0003624	BRALA34546, BRALA32644	MOUSE09386, MOUSE09387
OG0003625	BRALA29309, BRALA10329, BRALA10330, BRALA16006	MOUSE53422
OG0003627	BRALA16210	MOUSE21801, MOUSE21800, MOUSE21802, MOUSE45258, MOUSE45262, MOUSE45261, MOUSE45260, MOUSE45254, MOUSE45256, MOUSE45255, MOUSE45259, MOUSE45257
OG0003629	BRALA05892	MOUSE29983, MOUSE29984, MOUSE29981, MOUSE29982
OG0003630	BRALA29277	MOUSE46274
OG0003632	BRALA22349	MOUSE29457, MOUSE29458
OG0003633	BRALA10607	MOUSE45040, MOUSE45041, MOUSE45037, MOUSE45039, MOUSE45038, MOUSE45036
OG0003634	BRALA14363	MOUSE34995, MOUSE34996
OG0003635	BRALA18691	MOUSE55664
OG0003638	BRALA12059	MOUSE07871
OG0003640	BRALA04598	MOUSE06258, MOUSE06259, MOUSE23351
OG0003641	BRALA22029	MOUSE19690, MOUSE28969, MOUSE28970
OG0003642	BRALA14568	MOUSE51394
OG0003643	BRALA20230, BRALA05378, BRALA17185, BRALA07011	MOUSE23455, MOUSE23454
OG0003644	BRALA10140	MOUSE25659, MOUSE25655, MOUSE25658
OG0003645	BRALA13185	MOUSE14260, MOUSE03754, MOUSE03756, MOUSE03755
OG0003646	BRALA22868	MOUSE51957
OG0003647	BRALA16527	MOUSE10329, MOUSE10327, MOUSE10325, MOUSE10328, MOUSE10330
OG0003648	BRALA17389	MOUSE35777, MOUSE35776, MOUSE35779, MOUSE35778
OG0003649	BRALA01612	MOUSE18455
OG0003650	BRALA13666	MOUSE29151, MOUSE29150, MOUSE29148, MOUSE29149, MOUSE29147
OG0003651	BRALA21916	MOUSE28186, MOUSE32014, MOUSE32016, MOUSE32015, MOUSE32017, MOUSE32012, MOUSE32013
OG0003652	BRALA34260	MOUSE51309, MOUSE00670
OG0003653	BRALA33747, BRALA20594, BRALA35513	MOUSE13490, MOUSE13491, MOUSE43712, MOUSE43711, MOUSE12262, MOUSE13492
OG0003654	BRALA21275	MOUSE29385, MOUSE29384
OG0003655	BRALA33353	MOUSE00092, MOUSE00091, MOUSE38828
OG0003656	BRALA04460	MOUSE52004, MOUSE52005, MOUSE30702
OG0003657	BRALA00140	MOUSE26477, MOUSE26479, MOUSE26480, MOUSE26478
OG0003658	BRALA00325	MOUSE39824
OG0003659	BRALA07055	MOUSE05800, MOUSE05799, MOUSE05801
OG0003660	BRALA03685	MOUSE11149, MOUSE11145, MOUSE11148, MOUSE11147, MOUSE11146
OG0003662	BRALA28700	MOUSE00931, MOUSE00930, MOUSE00932, MOUSE40409, MOUSE40410, MOUSE40406, MOUSE40408, MOUSE40407
OG0003663	BRALA03839, BRALA03841	MOUSE03415, MOUSE00823, MOUSE03414
OG0003664	BRALA25355	MOUSE03909, MOUSE03912, MOUSE03911, MOUSE03910
OG0003665	BRALA15969, BRALA08702	MOUSE07285
OG0003666	BRALA25648	MOUSE26034, MOUSE26036, MOUSE23757, MOUSE23758, MOUSE26035
OG0003667	BRALA23583	MOUSE15239, MOUSE15238
OG0003668	BRALA16595	MOUSE52218, MOUSE54951, MOUSE54950, MOUSE54949, MOUSE54948, MOUSE52219, MOUSE52216, MOUSE52217
OG0003669	BRALA01156	MOUSE32721, MOUSE32722, MOUSE32723, MOUSE32720, MOUSE32719, MOUSE32718
OG0003671	BRALA32769	MOUSE21089, MOUSE03153
OG0003672	BRALA18633	MOUSE03769, MOUSE03770
OG0003673	BRALA19292	MOUSE52124, MOUSE52123, MOUSE52122, MOUSE52125
OG0003673	BRALA19291	MOUSE16463, MOUSE16464
OG0003674	BRALA13017	MOUSE03963, MOUSE03964
OG0003675	BRALA11375	MOUSE53287, MOUSE53284, MOUSE53286, MOUSE53283
OG0003676	BRALA10096	MOUSE25609
OG0003676	BRALA14472	MOUSE53232, MOUSE53233
OG0003677	BRALA09088	MOUSE26179, MOUSE25068, MOUSE25069, MOUSE05328
OG0003678	BRALA05291	MOUSE33349, MOUSE33347, MOUSE33348, MOUSE50401, MOUSE50400
OG0003679	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231	MOUSE15732, MOUSE25049, MOUSE25050
OG0003680	BRALA09741	MOUSE02511, MOUSE02510, MOUSE02508, MOUSE02509, MOUSE02513, MOUSE02514, MOUSE22063, MOUSE22062
OG0003681	BRALA02162	MOUSE14464, MOUSE27092, MOUSE27091
OG0003682	BRALA10785, BRALA10910	MOUSE24620, MOUSE24619
OG0003683	BRALA22205	MOUSE37323, MOUSE37321, MOUSE20043, MOUSE20045, MOUSE20047, MOUSE20048
OG0003684	BRALA26598	MOUSE23198, MOUSE23196, MOUSE23195, MOUSE23197
OG0003685	BRALA04329	MOUSE51976, MOUSE51974, MOUSE51975
OG0003686	BRALA12463	MOUSE49108, MOUSE49109, MOUSE49107, MOUSE49105, MOUSE49106, MOUSE49104, MOUSE49103, MOUSE49102, MOUSE49101, MOUSE49099
OG0003687	BRALA14064	MOUSE02568, MOUSE02567, MOUSE05366, MOUSE22110, MOUSE22109
OG0003688	BRALA26787, BRALA05434	MOUSE34520, MOUSE34521, MOUSE34522
OG0003689	BRALA09157	MOUSE05393, MOUSE05394, MOUSE26456, MOUSE26455, MOUSE26457
OG0003691	BRALA22954	MOUSE48085, MOUSE48086, MOUSE48087
OG0003692	BRALA28877	MOUSE02817, MOUSE02816, MOUSE02818
OG0003693	BRALA09225	MOUSE41191, MOUSE41190, MOUSE11267, MOUSE11266, MOUSE11265
OG0003694	BRALA07902	MOUSE30782
OG0003695	BRALA21829	MOUSE25741, MOUSE25740, MOUSE25739, MOUSE20814
OG0003696	BRALA20035	MOUSE35449, MOUSE35450
OG0003697	BRALA16767	MOUSE06524
OG0003698	BRALA21409	MOUSE21124, MOUSE12762
OG0003699	BRALA35351	MOUSE25218
OG0003700	BRALA23022	MOUSE15026, MOUSE06260, MOUSE06261, MOUSE06262
OG0003701	BRALA16004	MOUSE15704, MOUSE15707, MOUSE15706, MOUSE15705, MOUSE15703
OG0003702	BRALA28909	MOUSE28176, MOUSE28174, MOUSE28173, MOUSE07243, MOUSE07240, MOUSE07242, MOUSE07241, MOUSE07239, MOUSE07237, MOUSE28175
OG0003703	BRALA02399	MOUSE20574, MOUSE27650
OG0003704	BRALA17852	MOUSE48834, MOUSE48833, MOUSE33411, MOUSE33409
OG0003705	BRALA17124	MOUSE35234, MOUSE35235, MOUSE35240, MOUSE35241, MOUSE35238, MOUSE35236, MOUSE35237
OG0003706	BRALA21768	MOUSE17759, MOUSE17750, MOUSE17753, MOUSE17755, MOUSE17756, MOUSE17754, MOUSE17757, MOUSE17758, MOUSE17752, MOUSE17751
OG0003707	BRALA13435	MOUSE09616, MOUSE44752, MOUSE44751
OG0003709	BRALA03316	MOUSE43765, MOUSE43763, MOUSE43764
OG0003710	BRALA29789	MOUSE55264, MOUSE31690
OG0003711	BRALA03254	MOUSE51934, MOUSE51928, MOUSE51930, MOUSE51936, MOUSE51935, MOUSE51933, MOUSE51931, MOUSE51932, MOUSE51927, MOUSE51929
OG0003712	BRALA11231	MOUSE14240, MOUSE14239, MOUSE15046
OG0003713	BRALA01757	MOUSE23766, MOUSE23765, MOUSE23764, MOUSE23767
OG0003714	BRALA14362	MOUSE34993, MOUSE34994
OG0003716	BRALA32334	MOUSE15604, MOUSE15602
OG0003717	BRALA21117	MOUSE33976, MOUSE33975, MOUSE08977, MOUSE08978
OG0003718	BRALA07126	MOUSE22255, MOUSE22254
OG0003719	BRALA14607	MOUSE30866
OG0003721	BRALA12038	MOUSE08040, MOUSE08041, MOUSE20246, MOUSE20247
OG0003722	BRALA24100	MOUSE31879, MOUSE31880, MOUSE31883, MOUSE31881, MOUSE25682, MOUSE25686, MOUSE25681
OG0003724	BRALA05473	MOUSE34773, MOUSE34772, MOUSE34770, MOUSE34769, MOUSE34771
OG0003725	BRALA29814, BRALA00696	MOUSE33444, MOUSE33447, MOUSE32961, MOUSE32962, MOUSE18709
OG0003726	BRALA15025, BRALA15024	MOUSE34118, MOUSE52017, MOUSE52018
OG0003727	BRALA25125	MOUSE43077, MOUSE43079, MOUSE43078, MOUSE43080, MOUSE43076
OG0003728	BRALA23646	MOUSE31942, MOUSE31943, MOUSE31941
OG0003729	BRALA06888, BRALA06951	MOUSE26210, MOUSE26211
OG0003730	BRALA29533	MOUSE46790, MOUSE46788, MOUSE46787, MOUSE46786
OG0003731	BRALA21198	MOUSE50324, MOUSE50322, MOUSE50321, MOUSE50323, MOUSE50320
OG0003732	BRALA11685	MOUSE22010, MOUSE22008, MOUSE22011
OG0003733	BRALA01134	MOUSE33101, MOUSE33100
OG0003734	BRALA21794	MOUSE25448, MOUSE18509, MOUSE28344
OG0003735	BRALA34167	MOUSE51303
OG0003736	BRALA33666, BRALA33744, BRALA33746	MOUSE49071
OG0003737	BRALA17522	MOUSE25393, MOUSE25394, MOUSE23885, MOUSE23886, MOUSE23887
OG0003738	BRALA18659	MOUSE04750, MOUSE04749
OG0003739	BRALA14467	MOUSE23353
OG0003742	BRALA18578	MOUSE06945, MOUSE06947, MOUSE02363
OG0003743	BRALA23724	MOUSE37350, MOUSE37349, MOUSE37354
OG0003744	BRALA24796	MOUSE55115, MOUSE55116, MOUSE52537, MOUSE52533, MOUSE52535
OG0003745	BRALA06719, BRALA03263, BRALA30410	MOUSE15322, MOUSE15325, MOUSE15323
OG0003746	BRALA17015	MOUSE22549, MOUSE04784, MOUSE04785
OG0003748	BRALA12755	MOUSE01948, MOUSE01947, MOUSE01949, MOUSE01946, MOUSE01950
OG0003749	BRALA26426, BRALA26425	MOUSE42046
OG0003750	BRALA18863	MOUSE28487
OG0003751	BRALA32676, BRALA06904	MOUSE23837
OG0003752	BRALA25856	MOUSE32569, MOUSE32570, MOUSE52228, MOUSE52226
OG0003753	BRALA16740	MOUSE06070, MOUSE06071
OG0003754	BRALA29308	MOUSE20471, MOUSE20474, MOUSE20473, MOUSE20472, MOUSE02213
OG0003755	BRALA35547, BRALA34607	MOUSE04959
OG0003756	BRALA19970	MOUSE49404, MOUSE49403, MOUSE49401, MOUSE21326
OG0003757	BRALA13359	MOUSE42645, MOUSE42643, MOUSE42644
OG0003758	BRALA00093	MOUSE05241, MOUSE05240, MOUSE14904
OG0003759	BRALA05624	MOUSE04234, MOUSE17579, MOUSE17581
OG0003760	BRALA17848	MOUSE18949, MOUSE18947, MOUSE18948, MOUSE06740, MOUSE06738, MOUSE06736, MOUSE06739, MOUSE06737
OG0003761	BRALA04263	MOUSE51337, MOUSE32241
OG0003762	BRALA18646	MOUSE06209, MOUSE15008
OG0003763	BRALA24515	MOUSE00212, MOUSE00213
OG0003764	BRALA25043	MOUSE06475, MOUSE06476, MOUSE06477, MOUSE06478
OG0003765	BRALA18952	MOUSE54396, MOUSE54390, MOUSE54394, MOUSE54389, MOUSE54386, MOUSE54393, MOUSE54395, MOUSE54387, MOUSE54391, MOUSE54388, MOUSE24921, MOUSE54392
OG0003767	BRALA03143	MOUSE13389
OG0003768	BRALA11897	MOUSE01938, MOUSE01939, MOUSE01940
OG0003769	BRALA26566	MOUSE12405, MOUSE12406, MOUSE12409, MOUSE12408
OG0003770	BRALA19409	MOUSE45318, MOUSE45319, MOUSE45317
