Orthogroup	BRALA	AENJA_ok
OG0003434	BRALA00541	AENJA_02675
OG0003435	BRALA26136, BRALA30163	AENJA_02757
OG0003436	BRALA26481	AENJA_02881
OG0003437	BRALA06487, BRALA06489	AENJA_18380
OG0003438	BRALA15011	AENJA_03261
OG0003438	BRALA15012	AENJA_10750
OG0003439	BRALA11592	AENJA_03292
OG0003440	BRALA22768	AENJA_03488
OG0003441	BRALA20520	AENJA_03511
OG0003442	BRALA19451	AENJA_03564
OG0003443	BRALA15200	AENJA_03622
OG0003444	BRALA23414, BRALA16370	AENJA_03663
OG0003445	BRALA24008	AENJA_03793
OG0003447	BRALA17322	AENJA_03903
OG0003448	BRALA03321	AENJA_04038
OG0003449	BRALA06506	AENJA_04230
OG0003450	BRALA18866	AENJA_04269
OG0003451	BRALA12366	AENJA_04285
OG0003452	BRALA24477	AENJA_04578
OG0003453	BRALA22884	AENJA_04592
OG0003454	BRALA14039	AENJA_04653
OG0003455	BRALA02242	AENJA_22892
OG0003456	BRALA13939, BRALA06592	AENJA_04853
OG0003457	BRALA14725	AENJA_05123
OG0003458	BRALA21912	AENJA_05270
OG0003459	BRALA35733, BRALA30363	AENJA_05414
OG0003460	BRALA22272	AENJA_05490
OG0003461	BRALA29779	AENJA_05624
OG0003462	BRALA10146	AENJA_20654
OG0003463	BRALA13330	AENJA_05770
OG0003464	BRALA23056	AENJA_10817, AENJA_05778
OG0003465	BRALA21319	AENJA_06069
OG0003466	BRALA09926	AENJA_06181
OG0003467	BRALA12491	AENJA_06433
OG0003468	BRALA29135	AENJA_06823
OG0003469	BRALA25637	AENJA_07022
OG0003471	BRALA22485	AENJA_07354
OG0003472	BRALA15949	AENJA_07615
OG0003473	BRALA25278	AENJA_07820
OG0003474	BRALA12831	AENJA_07912
OG0003475	BRALA12280	AENJA_08250
OG0003476	BRALA30873	AENJA_08274
OG0003477	BRALA21273	AENJA_08292
OG0003478	BRALA22512	AENJA_08408
OG0003479	BRALA30670	AENJA_08477
OG0003480	BRALA03258	AENJA_08524, AENJA_08521
OG0003481	BRALA02540	AENJA_08978, AENJA_08977
OG0003482	BRALA27623	AENJA_08998
OG0003483	BRALA32124	AENJA_09252
OG0003484	BRALA04161	AENJA_09399
OG0003486	BRALA31683	AENJA_09585
OG0003487	BRALA16372	AENJA_10277
OG0003488	BRALA21271	AENJA_10887, AENJA_25027
OG0003489	BRALA14772	AENJA_11004
OG0003491	BRALA06006	AENJA_11118
OG0003492	BRALA03827	AENJA_11247
OG0003493	BRALA05370	AENJA_20319
OG0003495	BRALA21289	AENJA_11780
OG0003497	BRALA17605	AENJA_12369
OG0003498	BRALA09693	AENJA_12653
OG0003499	BRALA06317	AENJA_12654
OG0003501	BRALA01350	AENJA_13025
OG0003502	BRALA34217, BRALA32822	AENJA_13200
OG0003503	BRALA35912	AENJA_13216
OG0003504	BRALA25286	AENJA_13617
OG0003505	BRALA03121	AENJA_13629
OG0003506	BRALA08237	AENJA_13681
OG0003507	BRALA01241	AENJA_13693
OG0003508	BRALA21200, BRALA21199	AENJA_13894
OG0003510	BRALA03112	AENJA_15122, AENJA_14984
OG0003511	BRALA16529	AENJA_15214
OG0003512	BRALA07191, BRALA35635	AENJA_15313
OG0003513	BRALA14520	AENJA_15883
OG0003515	BRALA18725	AENJA_16192
OG0003516	BRALA11488	AENJA_16746
OG0003517	BRALA23417	AENJA_16771
OG0003518	BRALA01597	AENJA_16797
OG0003519	BRALA07432	AENJA_16830
OG0003520	BRALA13350	AENJA_17161
OG0003521	BRALA28067	AENJA_17538
OG0003522	BRALA06407	AENJA_17840
OG0003523	BRALA15819	AENJA_17997
OG0003524	BRALA19610	AENJA_17999
OG0003526	BRALA24423	AENJA_18515
OG0003528	BRALA28828	AENJA_18722
OG0003529	BRALA14479	AENJA_23756, AENJA_18730
OG0003530	BRALA16960	AENJA_18943
OG0003531	BRALA34155	AENJA_19107
OG0003532	BRALA28381	AENJA_19405
OG0003533	BRALA12757	AENJA_19980
OG0003534	BRALA20884, BRALA05884, BRALA05922	AENJA_20224
OG0003535	BRALA31819	AENJA_20349
OG0003536	BRALA01567	AENJA_20549
OG0003537	BRALA11544	AENJA_20711, AENJA_20710
OG0003538	BRALA11760	AENJA_20720
OG0003539	BRALA09265	AENJA_20975
OG0003540	BRALA18860	AENJA_21095
OG0003541	BRALA19973	AENJA_21308
OG0003542	BRALA18626	AENJA_21494
OG0003543	BRALA02287	AENJA_21659
OG0003544	BRALA04094	AENJA_21703
OG0003545	BRALA25349	AENJA_21908
OG0003546	BRALA34597	AENJA_21963
OG0003547	BRALA27840, BRALA27838, BRALA27839	AENJA_22029
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	AENJA_22613
OG0003549	BRALA23902	AENJA_22669
OG0003550	BRALA18608	AENJA_22695
OG0003551	BRALA01030	AENJA_22715
OG0003552	BRALA23094	AENJA_22940
OG0003553	BRALA27934	AENJA_23077
OG0003554	BRALA24475	AENJA_23083
OG0003555	BRALA21968	AENJA_23304
OG0003556	BRALA01809	AENJA_23329
OG0003557	BRALA02541	AENJA_23658
OG0003558	BRALA16598	AENJA_23724
OG0003560	BRALA26145	AENJA_24076
OG0003561	BRALA28633	AENJA_24294
OG0003562	BRALA14777	AENJA_24391
OG0003563	BRALA18624	AENJA_24776
OG0003564	BRALA27591	AENJA_24810
OG0003565	BRALA01127	AENJA_24872
OG0003566	BRALA19185	AENJA_25138
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	AENJA_25441
OG0003568	BRALA28427	AENJA_25542
OG0003569	BRALA15282	AENJA_25887
OG0003570	BRALA00798	AENJA_26158
OG0003571	BRALA31602, BRALA34916	AENJA_26245
OG0003572	BRALA13377	AENJA_26602
OG0003573	BRALA14969	AENJA_26698
OG0003597	BRALA34091	AENJA_00060
OG0003598	BRALA18340	AENJA_00099
OG0003599	BRALA33877	AENJA_06205
OG0003600	BRALA22014	AENJA_00154
OG0003601	BRALA18126	AENJA_00200
OG0003603	BRALA06241	AENJA_00222
OG0003604	BRALA31536	AENJA_00307
OG0003606	BRALA22056	AENJA_00589
OG0003608	BRALA18469	AENJA_00758
OG0003610	BRALA09770	AENJA_00983
OG0003611	BRALA24495	AENJA_04941
OG0003613	BRALA11000	AENJA_01172
OG0003615	BRALA05371	AENJA_06537
OG0003616	BRALA20439	AENJA_19893, AENJA_19894, AENJA_01501
OG0003617	BRALA23865	AENJA_01515, AENJA_11306
OG0003618	BRALA30067	AENJA_01642
OG0003619	BRALA28306	AENJA_13125, AENJA_01712, AENJA_03250, AENJA_01713
OG0003620	BRALA15834	AENJA_01724
OG0003622	BRALA13428	AENJA_02333, AENJA_02334
OG0003623	BRALA13875	AENJA_02369
OG0003624	BRALA32206	AENJA_02868
OG0003625	BRALA29309, BRALA10329, BRALA10330, BRALA16006	AENJA_07610
OG0003626	BRALA04725	AENJA_03156
OG0003627	BRALA16210	AENJA_03181
OG0003628	BRALA15102	AENJA_03215
OG0003629	BRALA05892	AENJA_03286
OG0003630	BRALA29277	AENJA_03435
OG0003631	BRALA33910, BRALA32757, BRALA35489, BRALA34452, BRALA34595	AENJA_25153, AENJA_03572
OG0003632	BRALA35240, BRALA22349	AENJA_03584
OG0003634	BRALA14363	AENJA_03758
OG0003635	BRALA18691	AENJA_03933
OG0003636	BRALA17877, BRALA30883	AENJA_04212, AENJA_04213, AENJA_04214
OG0003637	BRALA20353	AENJA_05137
OG0003638	BRALA12059	AENJA_04417
OG0003640	BRALA04598	AENJA_05057
OG0003641	BRALA22029	AENJA_05255
OG0003642	BRALA14568	AENJA_05368, AENJA_23786
OG0003643	BRALA20230, BRALA05378, BRALA17185, BRALA07011	AENJA_05513, AENJA_24494
OG0003644	BRALA10140	AENJA_06076
OG0003645	BRALA13185	AENJA_06128
OG0003646	BRALA22868	AENJA_06203
OG0003647	BRALA16527	AENJA_06206
OG0003648	BRALA17389	AENJA_06252
OG0003649	BRALA01612	AENJA_06343
OG0003650	BRALA13666	AENJA_06545
OG0003651	BRALA21916	AENJA_06546
OG0003652	BRALA34260	AENJA_07122
OG0003653	BRALA33747, BRALA20594, BRALA35513	AENJA_07144
OG0003654	BRALA21275	AENJA_07431
OG0003655	BRALA33353	AENJA_07748
OG0003656	BRALA04460	AENJA_08284
OG0003657	BRALA00140	AENJA_08341
OG0003658	BRALA00325	AENJA_08342
OG0003659	BRALA07055	AENJA_08800
OG0003660	BRALA03685	AENJA_08993
OG0003661	BRALA00518	AENJA_09036
OG0003662	BRALA28700	AENJA_09164
OG0003663	BRALA03839, BRALA03841	AENJA_09628
OG0003664	BRALA25355	AENJA_09805
OG0003665	BRALA15969, BRALA08702	AENJA_10034
OG0003666	BRALA25648	AENJA_10364
OG0003667	BRALA23581	AENJA_10380
OG0003668	BRALA16595	AENJA_10387
OG0003669	BRALA01156	AENJA_10658
OG0003671	BRALA32769	AENJA_11068
OG0003672	BRALA18633	AENJA_11161, AENJA_24103
OG0003673	BRALA19291	AENJA_11294
OG0003674	BRALA13017	AENJA_11517
OG0003675	BRALA11375	AENJA_11744
OG0003676	BRALA14472	AENJA_11880
OG0003677	BRALA09088	AENJA_11975
OG0003678	BRALA05291	AENJA_12097
OG0003679	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231	AENJA_12320
OG0003680	BRALA09741	AENJA_12855
OG0003681	BRALA02162	AENJA_12857
OG0003682	BRALA10785, BRALA10910	AENJA_12915
OG0003683	BRALA22205	AENJA_12950
OG0003685	BRALA04329	AENJA_13298
OG0003686	BRALA12463	AENJA_13621
OG0003687	BRALA14064	AENJA_13636
OG0003688	BRALA26787	AENJA_13670
OG0003689	BRALA09157	AENJA_14017
OG0003690	BRALA33355	AENJA_14230
OG0003691	BRALA22954	AENJA_17487
OG0003692	BRALA28877	AENJA_14437
OG0003693	BRALA09225	AENJA_14583
OG0003694	BRALA07902	AENJA_14806
OG0003695	BRALA21829	AENJA_14941
OG0003696	BRALA20035	AENJA_15025
OG0003697	BRALA16767	AENJA_15049
OG0003698	BRALA21409	AENJA_15085
OG0003699	BRALA35351	AENJA_23754, AENJA_23514, AENJA_15170
OG0003700	BRALA23022	AENJA_15228
OG0003701	BRALA16004	AENJA_15293
OG0003702	BRALA28909	AENJA_15340
OG0003703	BRALA02399	AENJA_15505, AENJA_15513
OG0003704	BRALA17852	AENJA_15518
OG0003705	BRALA17124	AENJA_16444
OG0003706	BRALA21768	AENJA_15986
OG0003707	BRALA13435	AENJA_16247
OG0003708	BRALA19031	AENJA_16717
OG0003709	BRALA03316	AENJA_17152
OG0003710	BRALA29789	AENJA_17579
OG0003711	BRALA03254	AENJA_17736
OG0003712	BRALA11231	AENJA_17842
OG0003713	BRALA01757	AENJA_17988
OG0003714	BRALA14362	AENJA_23117, AENJA_17998
OG0003716	BRALA32334	AENJA_18178
OG0003717	BRALA21117	AENJA_18567
OG0003718	BRALA07126	AENJA_18593
OG0003719	BRALA14607	AENJA_18681
OG0003720	BRALA02638	AENJA_18939
OG0003721	BRALA12038	AENJA_19137
OG0003722	BRALA24100	AENJA_19232
OG0003724	BRALA05473	AENJA_19400
OG0003725	BRALA00696	AENJA_19411
OG0003726	BRALA15025, BRALA15024	AENJA_19480, AENJA_22995
OG0003727	BRALA25125	AENJA_19507
OG0003728	BRALA23646	AENJA_19716
OG0003729	BRALA06888, BRALA06951	AENJA_19798
OG0003730	BRALA29533	AENJA_19955
OG0003731	BRALA21198	AENJA_19989
OG0003732	BRALA11685	AENJA_20020
OG0003733	BRALA01134	AENJA_20334
OG0003734	BRALA21794	AENJA_20690
OG0003735	BRALA34167	AENJA_20826
OG0003736	BRALA33666, BRALA33744	AENJA_20853
OG0003736	BRALA33746	AENJA_20855
OG0003737	BRALA17522	AENJA_20913
OG0003738	BRALA18659	AENJA_21039
OG0003739	BRALA14467	AENJA_21483
OG0003742	BRALA18578	AENJA_22403
OG0003743	BRALA23724	AENJA_22572
OG0003744	BRALA24796	AENJA_22829
OG0003745	BRALA06719, BRALA03263, BRALA30410	AENJA_23235, AENJA_23237, AENJA_23234
OG0003746	BRALA17015	AENJA_23348
OG0003747	BRALA27741, BRALA33195, BRALA30716	AENJA_23433
OG0003748	BRALA12755	AENJA_23488
OG0003750	BRALA18863	AENJA_23963
OG0003751	BRALA32676, BRALA06904	AENJA_24526
OG0003752	BRALA25856	AENJA_24562
OG0003753	BRALA16740	AENJA_24858
OG0003754	BRALA29308	AENJA_24910
OG0003755	BRALA35253	AENJA_24953
OG0003755	BRALA35547	AENJA_24952
OG0003756	BRALA19970	AENJA_25172
OG0003757	BRALA13359	AENJA_25326
OG0003758	BRALA00093	AENJA_25591
OG0003759	BRALA05624	AENJA_25619
OG0003760	BRALA17848	AENJA_26295
OG0003761	BRALA04263	AENJA_26423
OG0003762	BRALA18646	AENJA_26451
OG0003763	BRALA24515	AENJA_26622
OG0003794	BRALA03340	AENJA_00002
OG0003795	BRALA19714	AENJA_00051
OG0003798	BRALA18800	AENJA_00181
OG0003803	BRALA01090	AENJA_00564
OG0003805	BRALA29394, BRALA28947, BRALA34265, BRALA29646, BRALA19070, BRALA24692, BRALA00605	AENJA_00932, AENJA_01598
OG0003806	BRALA06429	AENJA_00944
OG0003807	BRALA25353	AENJA_00967
OG0003808	BRALA10356	AENJA_00978
OG0003809	BRALA03811	AENJA_01422
OG0003810	BRALA11857	AENJA_01566
OG0003811	BRALA19420	AENJA_01571
OG0003812	BRALA05555	AENJA_01871
OG0003813	BRALA03804	AENJA_02053
OG0003815	BRALA24118	AENJA_02172
OG0003816	BRALA06868	AENJA_02254
OG0003818	BRALA21446	AENJA_02475
OG0003820	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841	AENJA_02870, AENJA_19572
OG0003821	BRALA15354, BRALA15353	AENJA_02911
OG0003822	BRALA09138, BRALA09143, BRALA09145, BRALA09146, BRALA09140	AENJA_02938
OG0003823	BRALA13717	AENJA_02946
OG0003824	BRALA21415	AENJA_02975
OG0003825	BRALA17596	AENJA_02982
OG0003826	BRALA34514, BRALA34863, BRALA34230	AENJA_03131
OG0003827	BRALA00778	AENJA_03548
OG0003828	BRALA27337	AENJA_03700
OG0003829	BRALA02842	AENJA_03792
OG0003830	BRALA15659	AENJA_26357, AENJA_19327
OG0003831	BRALA11875	AENJA_03886
OG0003832	BRALA17319	AENJA_03902
OG0003833	BRALA19235	AENJA_04439
OG0003834	BRALA27607	AENJA_04549, AENJA_04550
OG0003835	BRALA21118	AENJA_12493, AENJA_04664
OG0003836	BRALA34236, BRALA34753	AENJA_16961, AENJA_04750, AENJA_18575, AENJA_06265
OG0003837	BRALA19478	AENJA_04856
OG0003839	BRALA02789	AENJA_06897
OG0003840	BRALA04449	AENJA_07883, AENJA_05492
OG0003842	BRALA00315	AENJA_05895
OG0003844	BRALA16546	AENJA_06372
OG0003845	BRALA30351	AENJA_06384
OG0003846	BRALA21704	AENJA_06476
OG0003847	BRALA03050	AENJA_06829
OG0003848	BRALA21811	AENJA_06904
OG0003849	BRALA21745, BRALA21651	AENJA_06923
OG0003850	BRALA19297	AENJA_07117, AENJA_21595
OG0003851	BRALA10712	AENJA_07129
OG0003852	BRALA04443	AENJA_07216
OG0003854	BRALA15033	AENJA_07506
OG0003855	BRALA15994	AENJA_07705
OG0003856	BRALA06378	AENJA_08084
OG0003857	BRALA06379	AENJA_08085
OG0003858	BRALA15163	AENJA_08566
OG0003859	BRALA26266	AENJA_08612
OG0003861	BRALA12361	AENJA_08913
OG0003862	BRALA30431	AENJA_19217
OG0003862	BRALA18165	AENJA_08964
OG0003863	BRALA16261	AENJA_09171
OG0003864	BRALA28844	AENJA_09391
OG0003865	BRALA11341	AENJA_09441
OG0003866	BRALA23698	AENJA_09527
OG0003868	BRALA21807	AENJA_09827
OG0003869	BRALA14443	AENJA_17460, AENJA_09977
OG0003870	BRALA07708	AENJA_10263
OG0003872	BRALA30315	AENJA_10747
OG0003873	BRALA05761	AENJA_10784
OG0003874	BRALA01611	AENJA_10799
OG0003875	BRALA34606	AENJA_10875
OG0003876	BRALA00896	AENJA_10876
OG0003877	BRALA23816	AENJA_11020
OG0003878	BRALA20063	AENJA_11046
OG0003879	BRALA15031	AENJA_11207
OG0003880	BRALA11582	AENJA_11227
OG0003881	BRALA24783	AENJA_11372
OG0003882	BRALA03161	AENJA_11663
OG0003883	BRALA11445	AENJA_11694
OG0003884	BRALA08005	AENJA_11725
OG0003885	BRALA23768	AENJA_11785, AENJA_23431
OG0003886	BRALA04852	AENJA_12066
OG0003887	BRALA20668	AENJA_12157
OG0003888	BRALA19321	AENJA_12506
OG0003889	BRALA06547, BRALA06540, BRALA02812, BRALA02816, BRALA30158	AENJA_12812
OG0003890	BRALA26936	AENJA_21991, AENJA_12959
OG0003891	BRALA22829	AENJA_13007
OG0003892	BRALA22723	AENJA_13114, AENJA_22782
OG0003893	BRALA24429	AENJA_13141
OG0003894	BRALA10135, BRALA10136	AENJA_13190
OG0003895	BRALA13986	AENJA_13220
OG0003896	BRALA13108	AENJA_13916
OG0003897	BRALA24446	AENJA_14064
OG0003898	BRALA06113	AENJA_14091
OG0003899	BRALA08278	AENJA_14656
OG0003900	BRALA17436	AENJA_15786
OG0003901	BRALA14426, BRALA08560, BRALA08561	AENJA_15961
OG0003902	BRALA28272, BRALA09979, BRALA18180, BRALA17740	AENJA_22186, AENJA_22184, AENJA_16067
OG0003903	BRALA12337	AENJA_16074
OG0003904	BRALA04278	AENJA_16228
OG0003905	BRALA08898	AENJA_16345
OG0003906	BRALA18512	AENJA_16374
OG0003907	BRALA11770	AENJA_25978, AENJA_17207
OG0003908	BRALA16606	AENJA_22677
OG0003908	BRALA17141	AENJA_17280
OG0003909	BRALA29427	AENJA_26469, AENJA_17530
OG0003910	BRALA23005	AENJA_17611
OG0003912	BRALA26575	AENJA_18106
OG0003913	BRALA05130	AENJA_18124
OG0003914	BRALA04182	AENJA_20252
OG0003915	BRALA12140	AENJA_18759
OG0003916	BRALA19092	AENJA_18832
OG0003917	BRALA18730	AENJA_18911
OG0003918	BRALA03733	AENJA_19068
OG0003920	BRALA23721	AENJA_19805
OG0003921	BRALA09641	AENJA_19828
OG0003922	BRALA25868, BRALA02161	AENJA_19834
OG0003923	BRALA14453	AENJA_19884
OG0003925	BRALA05610	AENJA_20055
OG0003926	BRALA05443	AENJA_20056
OG0003928	BRALA03296	AENJA_20623
OG0003929	BRALA34730, BRALA06612	AENJA_20627
OG0003930	BRALA02295	AENJA_20961
OG0003931	BRALA25275	AENJA_21038
OG0003932	BRALA01444	AENJA_21377
OG0003933	BRALA28039	AENJA_21761
OG0003934	BRALA01058	AENJA_21817
OG0003935	BRALA13280, BRALA03846, BRALA20864	AENJA_22316
OG0003936	BRALA34488	AENJA_22324
OG0003937	BRALA25602	AENJA_22426
OG0003938	BRALA24502	AENJA_22573
OG0003939	BRALA05196	AENJA_22721
OG0003940	BRALA15373	AENJA_22828
OG0003941	BRALA20467	AENJA_22930
OG0003942	BRALA34122	AENJA_23165
OG0003943	BRALA01879, BRALA01880	AENJA_23357
OG0003944	BRALA12422	AENJA_23555
OG0003945	BRALA25345	AENJA_23594
OG0003946	BRALA21665	AENJA_24350
OG0003947	BRALA29298	AENJA_24809
OG0003948	BRALA14249	AENJA_24828
OG0003949	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045	AENJA_25294
OG0003950	BRALA02049	AENJA_25298
OG0003951	BRALA15284	AENJA_25520
OG0003952	BRALA23419	AENJA_25812
OG0003953	BRALA23252	AENJA_25975, AENJA_25981
OG0003954	BRALA16702	AENJA_26001
OG0003955	BRALA20185	AENJA_26253
OG0003956	BRALA05102	AENJA_26347
OG0003957	BRALA03349	AENJA_26465
OG0003958	BRALA33511	AENJA_26545
OG0003959	BRALA02632	AENJA_26551
OG0003960	BRALA02491	AENJA_26560
OG0003961	BRALA09640	AENJA_26616
OG0003962	BRALA34272	AENJA_26659
OG0003997	BRALA16956	AENJA_00553
OG0003998	BRALA31907	AENJA_00732
OG0003999	BRALA00082	AENJA_00953
OG0004000	BRALA28671	AENJA_01025
OG0004002	BRALA24418	AENJA_01139
OG0004003	BRALA21373, BRALA12150	AENJA_01305
OG0004003	BRALA33294, BRALA12151	AENJA_15688, AENJA_01298, AENJA_16894, AENJA_01301, AENJA_01304, AENJA_01302
OG0004004	BRALA00327	AENJA_01405
OG0004005	BRALA14573	AENJA_01410, AENJA_01411
OG0004006	BRALA31286	AENJA_01570
OG0004006	BRALA31287	AENJA_26219
OG0004007	BRALA01057	AENJA_01716
OG0004008	BRALA30848	AENJA_26796, AENJA_06010, AENJA_01927
OG0004009	BRALA28666	AENJA_01997
OG0004010	BRALA00694, BRALA29812	AENJA_02161
OG0004011	BRALA06852	AENJA_02252
OG0004012	BRALA21712	AENJA_02300
OG0004014	BRALA12884	AENJA_20548, AENJA_03289, AENJA_12583, AENJA_12582
OG0004015	BRALA28855	AENJA_03648
OG0004016	BRALA09309	AENJA_03782
OG0004016	BRALA07122	AENJA_25499
OG0004017	BRALA15067	AENJA_03846
OG0004018	BRALA25652, BRALA25651	AENJA_04064
OG0004019	BRALA02398	AENJA_04085
OG0004020	BRALA33134	AENJA_17512
OG0004021	BRALA27677, BRALA23566	AENJA_04438
OG0004022	BRALA09008, BRALA15698	AENJA_04720
OG0004023	BRALA27308	AENJA_04821
OG0004024	BRALA19457	AENJA_04835
OG0004027	BRALA35222	AENJA_05469
OG0004028	BRALA06730	AENJA_15709, AENJA_05585
OG0004030	BRALA10430	AENJA_05902
OG0004031	BRALA30314	AENJA_06023
OG0004032	BRALA12147	AENJA_06151
OG0004033	BRALA13287	AENJA_07800, AENJA_06467
OG0004034	BRALA08467	AENJA_06781
OG0004034	BRALA08469	AENJA_06784
OG0004035	BRALA20551	AENJA_07045
OG0004036	BRALA19286	AENJA_07123
OG0004037	BRALA29961	AENJA_07206
OG0004038	BRALA05335	AENJA_07209
OG0004039	BRALA14564, BRALA14563	AENJA_07640
OG0004040	BRALA29252	AENJA_07720
OG0004041	BRALA26134	AENJA_07773, AENJA_07774
OG0004042	BRALA14677	AENJA_07854
OG0004043	BRALA19274	AENJA_07877
OG0004044	BRALA10276	AENJA_07917
OG0004045	BRALA11417, BRALA32867	AENJA_07957
OG0004046	BRALA07240	AENJA_17400
OG0004047	BRALA04429, BRALA18670, BRALA08115	AENJA_08079
OG0004048	BRALA24410	AENJA_08141
OG0004049	BRALA27969	AENJA_08248
OG0004050	BRALA35170	AENJA_11152, AENJA_08476
OG0004051	BRALA10732	AENJA_08973
OG0004052	BRALA07966	AENJA_09045
OG0004053	BRALA15092	AENJA_09308
OG0004054	BRALA28842	AENJA_09386
OG0004055	BRALA16890	AENJA_10626
OG0004056	BRALA04140	AENJA_09747
OG0004057	BRALA08841	AENJA_09847
OG0004058	BRALA14652	AENJA_15238
OG0004059	BRALA22286	AENJA_10120
OG0004060	BRALA22527	AENJA_10222
OG0004061	BRALA00733	AENJA_10245
OG0004062	BRALA16266	AENJA_10281
OG0004063	BRALA19295	AENJA_10560
OG0004064	BRALA01479	AENJA_10715
OG0004065	BRALA17282	AENJA_10915
OG0004066	BRALA27555	AENJA_10944
OG0004066	BRALA27550	AENJA_20918
OG0004067	BRALA11637	AENJA_11072, AENJA_11073
OG0004068	BRALA34877, BRALA19301	AENJA_11291
OG0004069	BRALA04243	AENJA_11462
OG0004070	BRALA10466	AENJA_11512
OG0004071	BRALA18327	AENJA_11569
OG0004072	BRALA17054	AENJA_11674
OG0004073	BRALA24719	AENJA_11745
OG0004075	BRALA26090	AENJA_11909, AENJA_25684
OG0004076	BRALA15154	AENJA_11962
OG0004077	BRALA18311	AENJA_12069, AENJA_11984
OG0004078	BRALA29301	AENJA_12075
OG0004079	BRALA08294	AENJA_12149
OG0004080	BRALA20296	AENJA_12559
OG0004081	BRALA31261	AENJA_12579
OG0004082	BRALA01474	AENJA_12648
OG0004083	BRALA25007	AENJA_12814
OG0004084	BRALA28518	AENJA_13049
OG0004085	BRALA24215	AENJA_13446
OG0004086	BRALA17474	AENJA_13483, AENJA_16966
OG0004087	BRALA10704	AENJA_13678
OG0004088	BRALA35514, BRALA21666	AENJA_13695, AENJA_24137
OG0004089	BRALA08677, BRALA08678	AENJA_13857
OG0004090	BRALA11298	AENJA_14113
OG0004091	BRALA00652	AENJA_14498
OG0004092	BRALA07368	AENJA_14629
OG0004093	BRALA30875	AENJA_14743
OG0004094	BRALA20617	AENJA_14786
OG0004095	BRALA07608	AENJA_14906
OG0004096	BRALA21352	AENJA_14942
OG0004097	BRALA13028	AENJA_15032
OG0004098	BRALA00651, BRALA22068	AENJA_15282
OG0004099	BRALA10432	AENJA_15456
OG0004100	BRALA17153	AENJA_16101, AENJA_16102
OG0004101	BRALA04835	AENJA_16349
OG0004103	BRALA12428, BRALA14730	AENJA_16652, AENJA_16649
OG0004104	BRALA01671	AENJA_17043
OG0004105	BRALA13768	AENJA_17274
OG0004106	BRALA18745	AENJA_17371
OG0004107	BRALA03118, BRALA03117, BRALA22370	AENJA_17526
OG0004108	BRALA18855	AENJA_17850
OG0004110	BRALA23943	AENJA_17972
OG0004111	BRALA01428	AENJA_17987
OG0004112	BRALA23193	AENJA_18049
OG0004112	BRALA23194, BRALA23191	AENJA_26008
OG0004113	BRALA20061	AENJA_18290
OG0004114	BRALA25904, BRALA21514	AENJA_18362
OG0004115	BRALA19617	AENJA_18384
OG0004116	BRALA25003	AENJA_18624
OG0004117	BRALA17850	AENJA_18937
OG0004118	BRALA12736	AENJA_19037
OG0004119	BRALA11157, BRALA08493	AENJA_19319
OG0004120	BRALA23954	AENJA_19470
OG0004121	BRALA08686	AENJA_19585
OG0004123	BRALA14695	AENJA_19882
OG0004124	BRALA30068	AENJA_20051
OG0004125	BRALA04625	AENJA_20094
OG0004126	BRALA25788	AENJA_20213
OG0004127	BRALA16633	AENJA_20390
OG0004128	BRALA15362	AENJA_20435
OG0004129	BRALA09427	AENJA_20438
OG0004130	BRALA09545	AENJA_20514
OG0004132	BRALA03252, BRALA03249	AENJA_20581
OG0004133	BRALA12128	AENJA_20684
OG0004135	BRALA06179	AENJA_21037
OG0004136	BRALA00698, BRALA29816	AENJA_21121
OG0004137	BRALA13495, BRALA13496, BRALA13493, BRALA13494	AENJA_21136
OG0004138	BRALA24513	AENJA_21636
OG0004139	BRALA00917	AENJA_22066
OG0004140	BRALA19957	AENJA_22122
OG0004141	BRALA17214	AENJA_22209
OG0004142	BRALA19738	AENJA_22247
OG0004143	BRALA09465	AENJA_22570
OG0004144	BRALA07433	AENJA_22601
OG0004145	BRALA26159	AENJA_22813
OG0004146	BRALA17718, BRALA17719	AENJA_22878
OG0004147	BRALA00106	AENJA_22980
OG0004148	BRALA18127	AENJA_23349
OG0004149	BRALA12146	AENJA_23391
OG0004150	BRALA21716	AENJA_23752
OG0004151	BRALA19064	AENJA_23954
OG0004153	BRALA03854	AENJA_24230
OG0004154	BRALA10484, BRALA09813	AENJA_24263
OG0004155	BRALA02319	AENJA_24334
OG0004156	BRALA26080	AENJA_24369, AENJA_24722
OG0004157	BRALA20324	AENJA_24370
OG0004158	BRALA04798	AENJA_24429
