Orthogroup	BRALA	ORYLA
OG0003439	BRALA11592	ORYLA08660
OG0003440	BRALA22768	ORYLA09996, ORYLA09995, ORYLA19837
OG0003441	BRALA20520	ORYLA11240, ORYLA14053
OG0003443	BRALA15200	ORYLA08295, ORYLA10121
OG0003444	BRALA23414	ORYLA12477
OG0003444	BRALA16370	ORYLA15139
OG0003445	BRALA24008	ORYLA02950
OG0003445	BRALA02844	ORYLA13406, ORYLA06359
OG0003448	BRALA03321	ORYLA12750
OG0003450	BRALA18866	ORYLA06472
OG0003451	BRALA12366	ORYLA09529
OG0003453	BRALA22884	ORYLA17585
OG0003454	BRALA14039	ORYLA16419, ORYLA05702, ORYLA07880
OG0003455	BRALA02242	ORYLA15928
OG0003456	BRALA13939, BRALA06592	ORYLA16281
OG0003457	BRALA14725	ORYLA07032, ORYLA10641
OG0003459	BRALA35733, BRALA30363	ORYLA04696, ORYLA10058
OG0003460	BRALA22272	ORYLA20040, ORYLA04718
OG0003462	BRALA10146	ORYLA16610
OG0003463	BRALA13330	ORYLA18517, ORYLA11792
OG0003464	BRALA27365, BRALA23056	ORYLA07795
OG0003465	BRALA21319	ORYLA17241
OG0003466	BRALA09926	ORYLA08173, ORYLA02600, ORYLA01193
OG0003467	BRALA12491	ORYLA02217
OG0003469	BRALA25637	ORYLA02002
OG0003471	BRALA22485	ORYLA05163
OG0003472	BRALA15949	ORYLA09943
OG0003473	BRALA25278	ORYLA03676
OG0003474	BRALA12831	ORYLA05348, ORYLA01720, ORYLA01933
OG0003475	BRALA12280	ORYLA09037
OG0003476	BRALA30873	ORYLA10956
OG0003477	BRALA21273	ORYLA05136
OG0003478	BRALA22512	ORYLA10473
OG0003479	BRALA30670	ORYLA19858, ORYLA19857, ORYLA19376, ORYLA14248
OG0003480	BRALA03258	ORYLA14009
OG0003481	BRALA02540	ORYLA09851
OG0003482	BRALA27623	ORYLA19870
OG0003483	BRALA32124	ORYLA05235
OG0003486	BRALA31683	ORYLA11922
OG0003487	BRALA16372	ORYLA01531
OG0003488	BRALA21271	ORYLA09086
OG0003489	BRALA14772	ORYLA10608, ORYLA05128
OG0003491	BRALA06006	ORYLA01435, ORYLA03786, ORYLA08768
OG0003492	BRALA03827	ORYLA19071
OG0003493	BRALA05370	ORYLA06634
OG0003495	BRALA23065	ORYLA04430
OG0003495	BRALA21289	ORYLA15496, ORYLA20263, ORYLA20109
OG0003497	BRALA17605	ORYLA03780
OG0003498	BRALA09693	ORYLA00351
OG0003499	BRALA06317	ORYLA14587
OG0003500	BRALA15207	ORYLA11323
OG0003501	BRALA01350	ORYLA13017
OG0003502	BRALA34217, BRALA32822	ORYLA03987
OG0003503	BRALA35912	ORYLA08311
OG0003504	BRALA25286	ORYLA00809
OG0003505	BRALA03121	ORYLA15188
OG0003506	BRALA08237	ORYLA03663, ORYLA07315
OG0003507	BRALA01241	ORYLA13206, ORYLA13567
OG0003508	BRALA21200, BRALA21199	ORYLA09159, ORYLA06715, ORYLA09838
OG0003509	BRALA05520	ORYLA07419
OG0003510	BRALA03112	ORYLA05653, ORYLA02192, ORYLA12402
OG0003511	BRALA16529	ORYLA17668
OG0003512	BRALA07191, BRALA35635	ORYLA17979, ORYLA14116
OG0003513	BRALA14520	ORYLA19681, ORYLA05692
OG0003515	BRALA18725	ORYLA00165
OG0003517	BRALA23417	ORYLA14850, ORYLA11261
OG0003518	BRALA01597	ORYLA02219
OG0003519	BRALA07432	ORYLA06032
OG0003520	BRALA13350	ORYLA10150
OG0003521	BRALA28067	ORYLA03229
OG0003522	BRALA06407	ORYLA11321, ORYLA10376
OG0003523	BRALA15819	ORYLA06822
OG0003524	BRALA19610	ORYLA14492
OG0003525	BRALA04397	ORYLA06258
OG0003526	BRALA24423	ORYLA05238, ORYLA00105, ORYLA08676
OG0003528	BRALA28828	ORYLA09598
OG0003529	BRALA14479	ORYLA08755, ORYLA16493
OG0003530	BRALA16960	ORYLA08384, ORYLA09655
OG0003531	BRALA34155	ORYLA10765, ORYLA01076
OG0003532	BRALA28381	ORYLA09550
OG0003533	BRALA12757	ORYLA20154
OG0003535	BRALA31819	ORYLA17733, ORYLA17692
OG0003536	BRALA01567	ORYLA20264
OG0003537	BRALA11544	ORYLA02972
OG0003538	BRALA11760	ORYLA04723
OG0003539	BRALA09265	ORYLA00317
OG0003541	BRALA19973	ORYLA12459
OG0003542	BRALA18626	ORYLA08039, ORYLA08040
OG0003543	BRALA02287	ORYLA06025
OG0003544	BRALA04094	ORYLA05956
OG0003545	BRALA25349	ORYLA16290, ORYLA00780, ORYLA16888
OG0003546	BRALA34597	ORYLA02573, ORYLA06777
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	ORYLA07339, ORYLA19601
OG0003549	BRALA23902	ORYLA11604, ORYLA13044
OG0003550	BRALA18608	ORYLA06826, ORYLA09869
OG0003551	BRALA01030	ORYLA17122, ORYLA02512, ORYLA02511
OG0003552	BRALA23094	ORYLA06559, ORYLA12973
OG0003553	BRALA27934	ORYLA02388
OG0003554	BRALA24475	ORYLA02272, ORYLA04649
OG0003555	BRALA21968	ORYLA08290
OG0003556	BRALA01809	ORYLA11308
OG0003557	BRALA02541	ORYLA05103
OG0003558	BRALA16598	ORYLA12673
OG0003560	BRALA26145	ORYLA10146
OG0003561	BRALA28633	ORYLA11603, ORYLA09116
OG0003562	BRALA14777	ORYLA16057, ORYLA05508
OG0003563	BRALA18624	ORYLA08166
OG0003564	BRALA27591	ORYLA02602, ORYLA17999, ORYLA01509
OG0003565	BRALA01127	ORYLA04938, ORYLA17732
OG0003566	BRALA19185	ORYLA12377
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	ORYLA16922
OG0003568	BRALA28427	ORYLA17899
OG0003569	BRALA15282	ORYLA14706, ORYLA13674
OG0003570	BRALA00798	ORYLA06235, ORYLA06236
OG0003571	BRALA31602, BRALA34916	ORYLA05684, ORYLA15032
OG0003572	BRALA13377	ORYLA03054, ORYLA01059, ORYLA11318, ORYLA10495
OG0003573	BRALA14969	ORYLA18884
OG0003577	BRALA00402	ORYLA05673
OG0003578	BRALA29478, BRALA23275	ORYLA19177
OG0003579	BRALA03835	ORYLA07706
OG0003581	BRALA20305, BRALA20292	ORYLA04075
OG0003582	BRALA19721	ORYLA13955
OG0003584	BRALA08616	ORYLA07455, ORYLA06958, ORYLA03789, ORYLA14411
OG0003585	BRALA12934	ORYLA11777, ORYLA05515, ORYLA06296, ORYLA15519, ORYLA16072
OG0003587	BRALA28396, BRALA33433, BRALA18324, BRALA02550, BRALA10068	ORYLA19429
OG0003598	BRALA18340	ORYLA13193, ORYLA02886
OG0003599	BRALA30350	ORYLA07506
OG0003600	BRALA22014	ORYLA20278
OG0003601	BRALA18126	ORYLA10294, ORYLA10291, ORYLA10290
OG0003604	BRALA31536	ORYLA03970, ORYLA03472, ORYLA14112, ORYLA17897
OG0003606	BRALA22056	ORYLA11462, ORYLA10629, ORYLA02252
OG0003608	BRALA18469	ORYLA13187
OG0003610	BRALA09770	ORYLA11705
OG0003611	BRALA24495	ORYLA01222
OG0003613	BRALA11000	ORYLA14322, ORYLA13861
OG0003615	BRALA05371	ORYLA07166
OG0003616	BRALA20439	ORYLA13901, ORYLA15935, ORYLA17835
OG0003617	BRALA23864, BRALA23865	ORYLA20096
OG0003618	BRALA30067	ORYLA09085
OG0003619	BRALA28306	ORYLA00995
OG0003620	BRALA15834	ORYLA16131
OG0003621	BRALA15694	ORYLA04086
OG0003622	BRALA13428	ORYLA11687
OG0003623	BRALA13875	ORYLA05862
OG0003624	BRALA34546, BRALA32644	ORYLA13908
OG0003627	BRALA16210	ORYLA12845, ORYLA04550
OG0003629	BRALA05892	ORYLA03343
OG0003630	BRALA29277	ORYLA07936
OG0003631	BRALA32757, BRALA35489, BRALA34452, BRALA34595	ORYLA18266
OG0003632	BRALA35240	ORYLA14509
OG0003632	BRALA22349	ORYLA08834
OG0003633	BRALA10607	ORYLA15479
OG0003635	BRALA18691	ORYLA01451
OG0003636	BRALA30883	ORYLA05265
OG0003638	BRALA12059	ORYLA11662
OG0003640	BRALA04598	ORYLA16900, ORYLA07985, ORYLA08704
OG0003641	BRALA22029	ORYLA05514, ORYLA13948, ORYLA15562
OG0003642	BRALA14568	ORYLA14662, ORYLA00337
OG0003643	BRALA20230, BRALA05378, BRALA17185, BRALA07011	ORYLA16013
OG0003644	BRALA10140	ORYLA19217, ORYLA19218
OG0003645	BRALA13185	ORYLA17019, ORYLA16769
OG0003646	BRALA22868	ORYLA12425
OG0003647	BRALA16527	ORYLA18090, ORYLA02365
OG0003648	BRALA17389	ORYLA10802
OG0003649	BRALA01612	ORYLA12909
OG0003650	BRALA13666	ORYLA14386
OG0003651	BRALA21916	ORYLA15506
OG0003652	BRALA34260	ORYLA04563, ORYLA03095
OG0003653	BRALA33747, BRALA20594, BRALA35513	ORYLA01638, ORYLA07485
OG0003654	BRALA21275	ORYLA09093
OG0003655	BRALA33353	ORYLA11608, ORYLA09516
OG0003656	BRALA04460	ORYLA12194, ORYLA06060
OG0003657	BRALA00140	ORYLA04683, ORYLA09891
OG0003658	BRALA00325	ORYLA05614, ORYLA01831
OG0003659	BRALA07055	ORYLA19260
OG0003660	BRALA03685	ORYLA04982, ORYLA08074
OG0003662	BRALA28700	ORYLA04873, ORYLA02401
OG0003663	BRALA03839, BRALA03841	ORYLA07346, ORYLA04670
OG0003664	BRALA25355	ORYLA16286
OG0003665	BRALA15969, BRALA08702	ORYLA11822
OG0003666	BRALA25648	ORYLA02489, ORYLA13220, ORYLA06808
OG0003667	BRALA23583	ORYLA17623
OG0003668	BRALA16595	ORYLA12159
OG0003669	BRALA01156	ORYLA00310
OG0003671	BRALA32769	ORYLA19913, ORYLA05071, ORYLA03950
OG0003672	BRALA18633	ORYLA07781
OG0003673	BRALA19292	ORYLA11721
OG0003674	BRALA13017	ORYLA00233
OG0003675	BRALA11375	ORYLA05527
OG0003676	BRALA10096	ORYLA18000
OG0003677	BRALA09088	ORYLA09433, ORYLA09215, ORYLA16425
OG0003678	BRALA05291	ORYLA19111, ORYLA18850
OG0003679	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231	ORYLA09435, ORYLA09221
OG0003680	BRALA09741	ORYLA09399
OG0003681	BRALA02162	ORYLA15043, ORYLA12095
OG0003682	BRALA10785, BRALA10910	ORYLA05336, ORYLA11752
OG0003683	BRALA22205	ORYLA02323
OG0003684	BRALA26598	ORYLA09009
OG0003685	BRALA04329	ORYLA12611
OG0003686	BRALA12463	ORYLA15174, ORYLA15175
OG0003687	BRALA14064	ORYLA16099, ORYLA09689
OG0003688	BRALA26787, BRALA05434	ORYLA15391
OG0003689	BRALA09157	ORYLA00037
OG0003691	BRALA22954	ORYLA00513
OG0003693	BRALA09225	ORYLA11068, ORYLA15548
OG0003694	BRALA07902	ORYLA05766
OG0003695	BRALA21829	ORYLA18026, ORYLA02559, ORYLA06632, ORYLA13445
OG0003696	BRALA20035	ORYLA14696
OG0003697	BRALA16767	ORYLA18863
OG0003698	BRALA21409	ORYLA05043, ORYLA17728
OG0003700	BRALA23022	ORYLA00145, ORYLA16899
OG0003701	BRALA16004	ORYLA09740
OG0003702	BRALA28909	ORYLA04776, ORYLA10080
OG0003703	BRALA02399	ORYLA19118, ORYLA07915
OG0003704	BRALA17852	ORYLA00715, ORYLA06286
OG0003705	BRALA17124	ORYLA01951
OG0003706	BRALA21768	ORYLA06085
OG0003707	BRALA13435	ORYLA12453
OG0003709	BRALA03316	ORYLA15349, ORYLA12752
OG0003710	BRALA29789	ORYLA04163, ORYLA08822
OG0003711	BRALA03254	ORYLA12421
OG0003712	BRALA11231	ORYLA16996, ORYLA19025
OG0003713	BRALA01757	ORYLA13219, ORYLA06802
OG0003714	BRALA14362	ORYLA19329
OG0003716	BRALA32334	ORYLA13136
OG0003717	BRALA21117	ORYLA02048
OG0003718	BRALA07126	ORYLA08634
OG0003719	BRALA14607	ORYLA05761
OG0003721	BRALA12038	ORYLA10476, ORYLA01061
OG0003722	BRALA24100	ORYLA06277, ORYLA02448
OG0003724	BRALA05473	ORYLA20221
OG0003725	BRALA29814, BRALA00696	ORYLA13642, ORYLA17118
OG0003726	BRALA15025, BRALA15024	ORYLA05127
OG0003727	BRALA25125	ORYLA01928, ORYLA05903
OG0003729	BRALA06888, BRALA06951	ORYLA08395
OG0003731	BRALA21198	ORYLA00028
OG0003732	BRALA11685	ORYLA09566
OG0003733	BRALA01134	ORYLA07355
OG0003734	BRALA21794	ORYLA02449
OG0003735	BRALA34167	ORYLA18227
OG0003736	BRALA33666, BRALA33744, BRALA33746	ORYLA15256
OG0003737	BRALA17522	ORYLA18023, ORYLA13650
OG0003738	BRALA18659	ORYLA16804
OG0003739	BRALA14467	ORYLA10021
OG0003742	BRALA18578	ORYLA06086, ORYLA02085, ORYLA16192
OG0003743	BRALA23724	ORYLA02655, ORYLA17586
OG0003744	BRALA24796	ORYLA15613, ORYLA13913
OG0003745	BRALA06719, BRALA03263, BRALA30410	ORYLA17929
OG0003746	BRALA17015	ORYLA20093, ORYLA08232, ORYLA19466, ORYLA02028
OG0003748	BRALA12755	ORYLA14739, ORYLA10883, ORYLA16014, ORYLA16016, ORYLA16015
OG0003749	BRALA26426, BRALA26425	ORYLA15075, ORYLA11168
OG0003750	BRALA18863	ORYLA15854
OG0003751	BRALA32676, BRALA06904	ORYLA12972
OG0003752	BRALA25856	ORYLA20457, ORYLA20456, ORYLA14921
OG0003753	BRALA16740	ORYLA16886, ORYLA16887
OG0003754	BRALA29308	ORYLA14867
OG0003755	BRALA35547, BRALA34607	ORYLA04416
OG0003756	BRALA19970	ORYLA15160
OG0003757	BRALA13359	ORYLA03079
OG0003758	BRALA00093	ORYLA15779
OG0003759	BRALA05624	ORYLA16410, ORYLA01905, ORYLA01906
OG0003760	BRALA17848	ORYLA07065, ORYLA12558
OG0003761	BRALA04263	ORYLA14667, ORYLA19588
OG0003762	BRALA18646	ORYLA16316
OG0003763	BRALA24515	ORYLA04822
OG0003764	BRALA25043	ORYLA16406
OG0003765	BRALA18952	ORYLA15485, ORYLA19638
OG0003767	BRALA03143	ORYLA05360
OG0003768	BRALA11897	ORYLA11127
OG0003769	BRALA26566	ORYLA08980
OG0003770	BRALA19409	ORYLA03596
OG0003771	BRALA16711	ORYLA19264, ORYLA17030
OG0003772	BRALA31033	ORYLA12463
OG0003773	BRALA23295, BRALA25770, BRALA25032	ORYLA08369
OG0003776	BRALA09052	ORYLA18575
OG0003777	BRALA06297	ORYLA09626, ORYLA20067
OG0003778	BRALA19187	ORYLA11149, ORYLA15322
OG0003779	BRALA31824	ORYLA16409
OG0003781	BRALA24563	ORYLA07642, ORYLA07643, ORYLA04950, ORYLA00185, ORYLA00183, ORYLA04949, ORYLA00184
OG0003794	BRALA03340	ORYLA16150, ORYLA01739, ORYLA20381, ORYLA15350, ORYLA12748
OG0003795	BRALA19714	ORYLA20210
OG0003798	BRALA18800	ORYLA19738, ORYLA13919
OG0003803	BRALA01090	ORYLA02753, ORYLA02752, ORYLA12969
OG0003806	BRALA06429	ORYLA16763
OG0003807	BRALA25353	ORYLA00781
OG0003808	BRALA10356	ORYLA01934
OG0003809	BRALA03811	ORYLA07697, ORYLA19481, ORYLA19479
OG0003810	BRALA11857	ORYLA09510, ORYLA12262
OG0003811	BRALA19420	ORYLA12803
OG0003812	BRALA05555	ORYLA19278
OG0003813	BRALA03804	ORYLA18042, ORYLA17950
OG0003816	BRALA06868	ORYLA05294
OG0003817	BRALA10868	ORYLA06447
OG0003818	BRALA21446	ORYLA04078
OG0003820	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841	ORYLA07704
OG0003821	BRALA15354, BRALA15353	ORYLA13685, ORYLA15681, ORYLA13807
OG0003823	BRALA13717	ORYLA11357
OG0003824	BRALA21415	ORYLA17763
OG0003826	BRALA34230	ORYLA04385
OG0003827	BRALA00768	ORYLA07017, ORYLA07018, ORYLA13140
OG0003828	BRALA27337	ORYLA02923
OG0003829	BRALA02842	ORYLA06358
OG0003830	BRALA15659	ORYLA10180, ORYLA11924
OG0003831	BRALA11875	ORYLA00352
OG0003832	BRALA17319	ORYLA14681, ORYLA10931
OG0003833	BRALA19235	ORYLA08551
OG0003834	BRALA27607	ORYLA06974, ORYLA12844, ORYLA15270
OG0003836	BRALA34236, BRALA34753	ORYLA00347, ORYLA00348, ORYLA04611
OG0003837	BRALA19478	ORYLA16787
OG0003839	BRALA02789	ORYLA06804
OG0003840	BRALA04449	ORYLA19338
OG0003842	BRALA00315	ORYLA11223
OG0003844	BRALA16546	ORYLA00410
OG0003845	BRALA30351	ORYLA04421
OG0003846	BRALA21704	ORYLA04676
OG0003847	BRALA07349	ORYLA00209
OG0003848	BRALA21811	ORYLA06527, ORYLA13653
OG0003849	BRALA21745, BRALA21651	ORYLA14884, ORYLA02815, ORYLA12162
OG0003850	BRALA19297	ORYLA05996
OG0003851	BRALA10712	ORYLA09286, ORYLA06613
OG0003852	BRALA04443	ORYLA17405
OG0003853	BRALA15182	ORYLA18272
OG0003854	BRALA15033	ORYLA13175
OG0003855	BRALA15994	ORYLA01615, ORYLA19634
OG0003856	BRALA06378	ORYLA17087
OG0003857	BRALA06379	ORYLA19469, ORYLA19468
OG0003858	BRALA15163	ORYLA04975
OG0003859	BRALA26266	ORYLA11310
OG0003861	BRALA12361	ORYLA19849
OG0003862	BRALA30431	ORYLA09814, ORYLA12243
OG0003863	BRALA16261	ORYLA04629, ORYLA17758
OG0003864	BRALA28844	ORYLA03365
OG0003865	BRALA11341	ORYLA09778, ORYLA13923, ORYLA15980
OG0003866	BRALA23698	ORYLA08827
OG0003868	BRALA21807	ORYLA19824, ORYLA12769
OG0003869	BRALA14443	ORYLA08057
OG0003870	BRALA07708	ORYLA16354
OG0003872	BRALA30315	ORYLA17934, ORYLA17933
OG0003873	BRALA05760, BRALA05761	ORYLA12547
OG0003874	BRALA01611	ORYLA05727, ORYLA01534
OG0003875	BRALA34606, BRALA35940	ORYLA14787
OG0003876	BRALA00896	ORYLA05675
OG0003877	BRALA23816	ORYLA13505
OG0003878	BRALA20063	ORYLA11114, ORYLA15672, ORYLA14414
OG0003879	BRALA15031	ORYLA14824
OG0003880	BRALA11582	ORYLA12824
OG0003881	BRALA24783	ORYLA19792, ORYLA19793
OG0003882	BRALA03161	ORYLA10836, ORYLA15325
OG0003883	BRALA11445	ORYLA05064, ORYLA00737, ORYLA07337, ORYLA07336
OG0003884	BRALA08005	ORYLA12146
OG0003885	BRALA23768	ORYLA05118, ORYLA08990
OG0003886	BRALA04852	ORYLA07850
OG0003887	BRALA20668	ORYLA06119
OG0003888	BRALA19321	ORYLA09457
OG0003890	BRALA26936	ORYLA02702, ORYLA03959
OG0003892	BRALA22723	ORYLA10862
OG0003893	BRALA24429	ORYLA04836
OG0003894	BRALA10135, BRALA10136	ORYLA17746
OG0003895	BRALA13986	ORYLA17184
OG0003896	BRALA13108	ORYLA00246, ORYLA16803, ORYLA16688
OG0003897	BRALA24446	ORYLA06606
OG0003898	BRALA06113	ORYLA12764
OG0003899	BRALA08278	ORYLA00332
OG0003900	BRALA17436	ORYLA03942
OG0003901	BRALA14426, BRALA08560, BRALA08561	ORYLA11674
OG0003903	BRALA12337	ORYLA00503
OG0003904	BRALA04278	ORYLA12590
OG0003906	BRALA18512	ORYLA19253, ORYLA19252
OG0003908	BRALA16606	ORYLA00464
OG0003908	BRALA17141	ORYLA11218
OG0003909	BRALA29427	ORYLA11744
OG0003910	BRALA23005	ORYLA01842
OG0003911	BRALA13724	ORYLA18945
OG0003912	BRALA26575	ORYLA15466, ORYLA12465
OG0003913	BRALA05130	ORYLA01416
OG0003914	BRALA04182	ORYLA18672
OG0003915	BRALA12140	ORYLA12264, ORYLA00970
OG0003916	BRALA19092	ORYLA06228, ORYLA02175
OG0003917	BRALA18730	ORYLA13507
OG0003918	BRALA03733	ORYLA01197, ORYLA19012
OG0003920	BRALA23721	ORYLA01688
OG0003921	BRALA09641	ORYLA07105
OG0003922	BRALA25868, BRALA02161	ORYLA09787
OG0003923	BRALA14453	ORYLA10036
OG0003925	BRALA05610	ORYLA05435
OG0003926	BRALA05443	ORYLA14433
OG0003930	BRALA02295	ORYLA15221
OG0003931	BRALA25275	ORYLA07756
OG0003932	BRALA01444	ORYLA09727
OG0003933	BRALA28039	ORYLA14136, ORYLA10946
OG0003934	BRALA01058	ORYLA18258
OG0003935	BRALA13280, BRALA03846, BRALA20864	ORYLA10426
OG0003936	BRALA34488	ORYLA15161
OG0003937	BRALA25602	ORYLA04944, ORYLA02854, ORYLA17784, ORYLA17785, ORYLA02477
OG0003938	BRALA24502	ORYLA10357
OG0003939	BRALA05196	ORYLA08294
OG0003940	BRALA15373	ORYLA12099
OG0003941	BRALA20467	ORYLA20161, ORYLA19687
OG0003942	BRALA34122	ORYLA11858
OG0003943	BRALA01879, BRALA01880	ORYLA19886, ORYLA11701, ORYLA12686
OG0003944	BRALA12422	ORYLA06722
OG0003945	BRALA25345	ORYLA14999, ORYLA20189
OG0003946	BRALA21665	ORYLA00695, ORYLA00840
OG0003947	BRALA29298	ORYLA17372
OG0003948	BRALA14249	ORYLA17792
OG0003949	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045	ORYLA13984
OG0003950	BRALA02049	ORYLA12030
OG0003951	BRALA15284	ORYLA15529
OG0003953	BRALA23252	ORYLA04609, ORYLA04608
OG0003954	BRALA16702	ORYLA05547, ORYLA11360
OG0003955	BRALA20185	ORYLA00673
OG0003956	BRALA05102	ORYLA13069
OG0003957	BRALA03349	ORYLA09270
OG0003958	BRALA33511	ORYLA01353, ORYLA17566, ORYLA02785
OG0003959	BRALA02632	ORYLA02587
OG0003960	BRALA02491	ORYLA14710
OG0003961	BRALA09640	ORYLA06267
OG0003962	BRALA34272	ORYLA04594, ORYLA08720, ORYLA03911
OG0003964	BRALA23648	ORYLA02736
OG0003965	BRALA31971	ORYLA10358
OG0003966	BRALA24386	ORYLA18869, ORYLA18868
OG0003967	BRALA26387	ORYLA00887
OG0003968	BRALA12045	ORYLA08670, ORYLA09958, ORYLA06246
OG0003969	BRALA31035	ORYLA12575
OG0003970	BRALA04290	ORYLA17540
OG0003971	BRALA17785	ORYLA18033
OG0003972	BRALA03399	ORYLA15470
OG0003973	BRALA22301	ORYLA18600, ORYLA00775
OG0003974	BRALA02422	ORYLA12109, ORYLA14677
OG0003979	BRALA01550, BRALA33170, BRALA33805	ORYLA09596
OG0003980	BRALA19128, BRALA10372, BRALA18555	ORYLA14041, ORYLA14040
OG0003981	BRALA16165, BRALA16166, BRALA12076, BRALA01818, BRALA01817	ORYLA05552, ORYLA20386, ORYLA15252
OG0003998	BRALA31907	ORYLA00128
OG0003999	BRALA00082	ORYLA09012
OG0004000	BRALA28671	ORYLA06063
OG0004002	BRALA24418	ORYLA05237
OG0004004	BRALA00327	ORYLA15181
OG0004005	BRALA14573	ORYLA11539
OG0004007	BRALA01057	ORYLA12862, ORYLA02441
OG0004009	BRALA28666	ORYLA07186, ORYLA18510, ORYLA05182
OG0004010	BRALA00694, BRALA29812	ORYLA12744
OG0004011	BRALA06852	ORYLA08072, ORYLA04979, ORYLA02389, ORYLA17955
OG0004012	BRALA21712	ORYLA03859, ORYLA03860
OG0004014	BRALA12884	ORYLA09781
OG0004015	BRALA28855	ORYLA13080
OG0004016	BRALA07122	ORYLA15762
OG0004017	BRALA15067	ORYLA16378
OG0004019	BRALA02398	ORYLA07079
OG0004020	BRALA33134	ORYLA03618
OG0004021	BRALA27677, BRALA23566	ORYLA04388, ORYLA04386, ORYLA04387
OG0004022	BRALA09008, BRALA15698	ORYLA04153
OG0004023	BRALA27308	ORYLA19712
OG0004024	BRALA19457	ORYLA09183
OG0004025	BRALA24484	ORYLA17302
OG0004027	BRALA35222	ORYLA15966
OG0004028	BRALA06730	ORYLA19452, ORYLA19451
OG0004029	BRALA09063	ORYLA05168
OG0004031	BRALA30314	ORYLA03387
OG0004032	BRALA12147	ORYLA00963, ORYLA09486
OG0004033	BRALA13287	ORYLA00102, ORYLA05233
OG0004034	BRALA08469	ORYLA18076, ORYLA05726, ORYLA18901
OG0004035	BRALA20551	ORYLA13967, ORYLA19169
OG0004036	BRALA19286	ORYLA03934, ORYLA07549, ORYLA01986
OG0004037	BRALA29961	ORYLA12889
OG0004038	BRALA05335	ORYLA19827
OG0004039	BRALA14564, BRALA14563	ORYLA05412, ORYLA05413
OG0004042	BRALA14677	ORYLA12519
OG0004043	BRALA19274	ORYLA11374
OG0004044	BRALA10276	ORYLA06709
OG0004045	BRALA11417, BRALA32867	ORYLA05053, ORYLA00018
OG0004047	BRALA04429, BRALA18670, BRALA08115	ORYLA00724, ORYLA16680
OG0004049	BRALA27969	ORYLA12229, ORYLA01045, ORYLA05312, ORYLA11774
OG0004050	BRALA35170	ORYLA14703
OG0004051	BRALA10732	ORYLA12291, ORYLA09890
OG0004052	BRALA07966	ORYLA13663
OG0004053	BRALA15092	ORYLA02143
OG0004054	BRALA28842	ORYLA20246
OG0004055	BRALA16890	ORYLA11987
OG0004056	BRALA04140	ORYLA15361, ORYLA13016
OG0004057	BRALA08841	ORYLA18803
OG0004058	BRALA14652	ORYLA11743
OG0004059	BRALA22286	ORYLA09700
OG0004060	BRALA22527	ORYLA05319
OG0004061	BRALA00733	ORYLA06758
OG0004062	BRALA16266	ORYLA04662, ORYLA01143
OG0004063	BRALA19295	ORYLA10971
OG0004064	BRALA01479	ORYLA20087
OG0004065	BRALA17282	ORYLA15637
OG0004067	BRALA11637	ORYLA00948
OG0004068	BRALA34877	ORYLA07587
OG0004069	BRALA04243	ORYLA17225
OG0004070	BRALA10466	ORYLA00593
OG0004071	BRALA18327	ORYLA19319
OG0004072	BRALA17054	ORYLA07888
OG0004073	BRALA24719	ORYLA20307, ORYLA13758
OG0004074	BRALA16650	ORYLA13537, ORYLA07852
OG0004076	BRALA15154	ORYLA01649, ORYLA01648
OG0004077	BRALA18311	ORYLA02758
OG0004078	BRALA35758	ORYLA04957, ORYLA04956
OG0004079	BRALA08294	ORYLA20439, ORYLA00169
OG0004080	BRALA20296	ORYLA10289, ORYLA07044
OG0004081	BRALA31261	ORYLA06891
OG0004082	BRALA01474	ORYLA06902
OG0004083	BRALA25007	ORYLA10118
OG0004084	BRALA28518, BRALA08330	ORYLA10620, ORYLA11716
OG0004085	BRALA24215	ORYLA12276
OG0004086	BRALA17474	ORYLA05224
OG0004087	BRALA10704	ORYLA09831
OG0004088	BRALA35514, BRALA21666	ORYLA13309, ORYLA20375
OG0004089	BRALA08677, BRALA08678	ORYLA03508
OG0004090	BRALA11298	ORYLA13744
OG0004091	BRALA00652	ORYLA17298
OG0004092	BRALA07368	ORYLA16447
OG0004093	BRALA33199	ORYLA19122
OG0004093	BRALA30875, BRALA33894	ORYLA19123
OG0004094	BRALA20617	ORYLA18005
OG0004095	BRALA07608	ORYLA14848
OG0004096	BRALA14331, BRALA21352	ORYLA06633, ORYLA13446
OG0004097	BRALA13028	ORYLA00951
OG0004098	BRALA00651, BRALA22068	ORYLA13241
OG0004099	BRALA10432	ORYLA07729
OG0004100	BRALA17153	ORYLA14757
OG0004101	BRALA04835	ORYLA00034
OG0004102	BRALA34474	ORYLA08051, ORYLA05259
OG0004103	BRALA12428, BRALA14730	ORYLA16172
OG0004104	BRALA01671	ORYLA17223, ORYLA13619
OG0004105	BRALA13768	ORYLA05328
OG0004106	BRALA18745	ORYLA14443, ORYLA16021
OG0004108	BRALA18855	ORYLA05030
OG0004110	BRALA23943	ORYLA03874, ORYLA05290
OG0004111	BRALA01428	ORYLA02203, ORYLA05362, ORYLA11476
