Orthogroup	BRALA	SACKO_ok
OG0003544	BRALA04094	SACKO_26949, SACKO_12520
OG0003545	BRALA25349	SACKO_28684, SACKO_03798
OG0003546	BRALA34597	SACKO_10975
OG0003547	BRALA27840, BRALA27838, BRALA27839	SACKO_00985
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	SACKO_18715
OG0003549	BRALA23902	SACKO_31303
OG0003550	BRALA18608	SACKO_21635
OG0003551	BRALA01030	SACKO_25700
OG0003552	BRALA23094	SACKO_04703
OG0003553	BRALA27934	SACKO_24071
OG0003554	BRALA24475	SACKO_27750
OG0003555	BRALA21968	SACKO_27229
OG0003556	BRALA01809	SACKO_20857
OG0003557	BRALA02541	SACKO_27387
OG0003558	BRALA16598	SACKO_16535
OG0003559	BRALA25559, BRALA22831, BRALA33517	SACKO_22411
OG0003559	BRALA12945, BRALA12947, BRALA25461, BRALA21375, BRALA20805, BRALA18015, BRALA01871, BRALA28275, BRALA32483, BRALA00524, BRALA18734, BRALA33177, BRALA33390	SACKO_15354, SACKO_28310
OG0003561	BRALA28633	SACKO_31413
OG0003562	BRALA14777	SACKO_19186
OG0003563	BRALA18624	SACKO_24469
OG0003564	BRALA27591	SACKO_17080
OG0003565	BRALA01127	SACKO_33328, SACKO_08612
OG0003566	BRALA19185	SACKO_03424
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	SACKO_04644, SACKO_17659
OG0003568	BRALA28427	SACKO_29348
OG0003570	BRALA00798	SACKO_10065
OG0003571	BRALA31602, BRALA34916	SACKO_20473
OG0003572	BRALA13377	SACKO_16275
OG0003573	BRALA14969	SACKO_03300
OG0003574	BRALA16438	SACKO_25177
OG0003574	BRALA24321, BRALA05054, BRALA17644, BRALA19637	SACKO_13070
OG0003577	BRALA00402	SACKO_06470
OG0003578	BRALA29478, BRALA23275	SACKO_25432
OG0003579	BRALA03835	SACKO_31496
OG0003581	BRALA20305, BRALA20292	SACKO_32993, SACKO_32992
OG0003582	BRALA19721	SACKO_20514, SACKO_20506
OG0003589	BRALA34410, BRALA31180, BRALA32629, BRALA08163, BRALA08158, BRALA08175, BRALA08171	SACKO_30656
OG0003589	BRALA08172, BRALA26818	SACKO_30623
OG0003590	BRALA29078, BRALA29079, BRALA29077	SACKO_00872, SACKO_00863
OG0003597	BRALA34091	SACKO_27649
OG0003598	BRALA18340	SACKO_18642
OG0003599	BRALA33877	SACKO_29256
OG0003600	BRALA22014	SACKO_26845
OG0003601	BRALA18126	SACKO_22940, SACKO_22950, SACKO_22963, SACKO_22970
OG0003603	BRALA06241	SACKO_20353
OG0003604	BRALA31536	SACKO_02211
OG0003606	BRALA22056	SACKO_14800
OG0003607	BRALA10883	SACKO_11384
OG0003608	BRALA18469	SACKO_31522, SACKO_25828
OG0003610	BRALA09770	SACKO_11265
OG0003611	BRALA24495	SACKO_17082
OG0003613	BRALA11000	SACKO_09649
OG0003615	BRALA05371	SACKO_03496
OG0003616	BRALA20439	SACKO_25465
OG0003617	BRALA23864	SACKO_22185
OG0003618	BRALA30067	SACKO_02416
OG0003619	BRALA28306	SACKO_04087
OG0003620	BRALA15834	SACKO_04500
OG0003622	BRALA13428	SACKO_14629, SACKO_28093
OG0003623	BRALA13875	SACKO_00865
OG0003624	BRALA32206	SACKO_32508, SACKO_30807
OG0003625	BRALA29309, BRALA10329, BRALA10330, BRALA16006	SACKO_04426, SACKO_08104, SACKO_04454, SACKO_08112
OG0003626	BRALA04725	SACKO_07911
OG0003627	BRALA16210	SACKO_03623
OG0003628	BRALA15102	SACKO_29904
OG0003629	BRALA05892	SACKO_12633
OG0003630	BRALA29277	SACKO_05455
OG0003631	BRALA33910, BRALA32757, BRALA35489, BRALA34452, BRALA34595	SACKO_08255
OG0003632	BRALA35240, BRALA22349	SACKO_10570
OG0003633	BRALA10607	SACKO_29034
OG0003634	BRALA14363	SACKO_28339
OG0003635	BRALA18691	SACKO_20382
OG0003636	BRALA17877, BRALA30883	SACKO_32398
OG0003638	BRALA12059	SACKO_04756
OG0003639	BRALA34621, BRALA34483, BRALA34678	SACKO_08531
OG0003640	BRALA04598	SACKO_16698
OG0003641	BRALA22029	SACKO_25568
OG0003642	BRALA14568	SACKO_29276
OG0003643	BRALA20230, BRALA05378, BRALA17185, BRALA07011	SACKO_24533
OG0003644	BRALA10140	SACKO_09283
OG0003645	BRALA13185	SACKO_23291
OG0003646	BRALA22868	SACKO_03457
OG0003647	BRALA16527	SACKO_09851
OG0003648	BRALA17389	SACKO_11947
OG0003649	BRALA01612	SACKO_04513
OG0003650	BRALA13666	SACKO_09653, SACKO_34048
OG0003651	BRALA21916	SACKO_13985
OG0003652	BRALA34260	SACKO_24298
OG0003653	BRALA33747, BRALA20594, BRALA35513	SACKO_18995
OG0003654	BRALA21275	SACKO_34038
OG0003655	BRALA33353	SACKO_24287
OG0003656	BRALA04460	SACKO_13038
OG0003657	BRALA00140	SACKO_16386
OG0003658	BRALA00325	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605, SACKO_28276, SACKO_10742, SACKO_09971
OG0003659	BRALA07055	SACKO_30164
OG0003660	BRALA03685	SACKO_06451, SACKO_27660
OG0003661	BRALA00518	SACKO_27413
OG0003664	BRALA25355	SACKO_00324
OG0003665	BRALA15969, BRALA08702	SACKO_18081, SACKO_18084, SACKO_18052
OG0003666	BRALA25648	SACKO_16204, SACKO_16207
OG0003667	BRALA23581, BRALA23583, BRALA23582	SACKO_07527
OG0003668	BRALA16595	SACKO_16542
OG0003669	BRALA01156	SACKO_29388, SACKO_29382
OG0003671	BRALA32769	SACKO_06102
OG0003672	BRALA18633	SACKO_22038
OG0003673	BRALA19291	SACKO_20751
OG0003674	BRALA13017	SACKO_16258
OG0003675	BRALA11375	SACKO_02504
OG0003676	BRALA10096	SACKO_32292
OG0003677	BRALA09088	SACKO_22925
OG0003678	BRALA05291	SACKO_00514
OG0003679	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231	SACKO_05594
OG0003680	BRALA09741	SACKO_07919
OG0003681	BRALA02162	SACKO_22429
OG0003682	BRALA10785, BRALA10910	SACKO_09118
OG0003683	BRALA22205	SACKO_19239
OG0003684	BRALA26598	SACKO_16167
OG0003685	BRALA04329	SACKO_17420
OG0003687	BRALA14064	SACKO_02692
OG0003688	BRALA26787	SACKO_15602
OG0003689	BRALA09157	SACKO_12938, SACKO_04151
OG0003690	BRALA33355, BRALA34982	SACKO_17688
OG0003691	BRALA22954	SACKO_06838
OG0003692	BRALA28877	SACKO_30272
OG0003693	BRALA09225	SACKO_30147, SACKO_30156
OG0003694	BRALA07902	SACKO_13899
OG0003695	BRALA21829	SACKO_15073
OG0003696	BRALA20035	SACKO_23747, SACKO_23745
OG0003697	BRALA16767	SACKO_33327
OG0003698	BRALA21409	SACKO_23560
OG0003699	BRALA35351	SACKO_28921, SACKO_22459
OG0003700	BRALA23022	SACKO_28036
OG0003701	BRALA16004	SACKO_29992
OG0003702	BRALA28909	SACKO_09365
OG0003703	BRALA02399	SACKO_22461
OG0003704	BRALA17852	SACKO_18437
OG0003705	BRALA17124	SACKO_07440
OG0003706	BRALA21768	SACKO_21403
OG0003707	BRALA13435	SACKO_10232
OG0003708	BRALA19031	SACKO_10347
OG0003709	BRALA03316	SACKO_29614, SACKO_29630, SACKO_29613
OG0003710	BRALA29789	SACKO_14655
OG0003711	BRALA03254	SACKO_19684
OG0003712	BRALA11231	SACKO_24483
OG0003713	BRALA01757	SACKO_23814
OG0003714	BRALA14362	SACKO_12574
OG0003716	BRALA32334	SACKO_26655
OG0003717	BRALA21117	SACKO_18355
OG0003718	BRALA07126	SACKO_13035
OG0003719	BRALA14607	SACKO_21324
OG0003721	BRALA12038	SACKO_27819
OG0003722	BRALA24100	SACKO_09342
OG0003724	BRALA05473	SACKO_31074
OG0003725	BRALA00696	SACKO_29232
OG0003726	BRALA15025, BRALA15024	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234
OG0003727	BRALA25125	SACKO_09908
OG0003728	BRALA23646	SACKO_28519
OG0003729	BRALA06888, BRALA06951	SACKO_10462
OG0003730	BRALA29533	SACKO_07057
OG0003731	BRALA21198	SACKO_09116
OG0003732	BRALA11685	SACKO_33518
OG0003733	BRALA01134	SACKO_25639
OG0003734	BRALA21794	SACKO_10298
OG0003735	BRALA34167	SACKO_27359
OG0003736	BRALA33666, BRALA33744, BRALA33746	SACKO_08001
OG0003737	BRALA17522	SACKO_21407
OG0003738	BRALA18659	SACKO_02219
OG0003739	BRALA14467	SACKO_32965
OG0003742	BRALA18578	SACKO_16317
OG0003743	BRALA23724	SACKO_20767
OG0003744	BRALA24796	SACKO_15973
OG0003745	BRALA06719, BRALA03263, BRALA30410	SACKO_21997, SACKO_21973
OG0003746	BRALA17015	SACKO_04162
OG0003747	BRALA30716	SACKO_02548
OG0003748	BRALA12755	SACKO_12145
OG0003749	BRALA26426, BRALA26425	SACKO_08322
OG0003750	BRALA18863	SACKO_12535, SACKO_09051
OG0003751	BRALA32676, BRALA06904	SACKO_27798, SACKO_28378, SACKO_28809, SACKO_28818, SACKO_28814
OG0003752	BRALA25856	SACKO_12922
OG0003754	BRALA29308	SACKO_08508
OG0003755	BRALA35547, BRALA34607	SACKO_29745
OG0003756	BRALA19970	SACKO_18779
OG0003757	BRALA13359	SACKO_06078
OG0003758	BRALA00093	SACKO_22893
OG0003759	BRALA05624	SACKO_28661, SACKO_18691
OG0003760	BRALA17848	SACKO_23820
OG0003761	BRALA04263	SACKO_10184, SACKO_16376
OG0003762	BRALA18646	SACKO_02218
OG0003763	BRALA24515	SACKO_12267
OG0003764	BRALA25043	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985
OG0003765	BRALA18952	SACKO_23648
OG0003767	BRALA03143	SACKO_34036, SACKO_34061, SACKO_34034
OG0003768	BRALA11897	SACKO_08292
OG0003769	BRALA26566	SACKO_26729
OG0003770	BRALA19409	SACKO_30113
OG0003771	BRALA16711	SACKO_24472
OG0003772	BRALA31033	SACKO_12861
OG0003773	BRALA23295, BRALA25770, BRALA25032	SACKO_25570
OG0003775	BRALA32177, BRALA35914	SACKO_31359
OG0003776	BRALA09052	SACKO_19961, SACKO_22793, SACKO_32454
OG0003777	BRALA06297	SACKO_18112
OG0003778	BRALA19187	SACKO_19167
OG0003779	BRALA31824	SACKO_17816
OG0003784	BRALA01760, BRALA14402, BRALA32914, BRALA31953, BRALA20711, BRALA28734, BRALA12874, BRALA21535, BRALA05895, BRALA14629, BRALA20423, BRALA32465, BRALA31837, BRALA25922, BRALA33862, BRALA33006, BRALA26646, BRALA29748, BRALA11848, BRALA14405, BRALA27771, BRALA21615, BRALA20105, BRALA14469, BRALA25229, BRALA31845, BRALA15061, BRALA27772, BRALA18818, BRALA32710, BRALA31466, BRALA06774, BRALA32994, BRALA19244, BRALA31331, BRALA08244	SACKO_03664
OG0003794	BRALA03340	SACKO_16406
OG0003795	BRALA19714	SACKO_26427
OG0003798	BRALA18800	SACKO_04965
OG0003803	BRALA01090	SACKO_16018
OG0003806	BRALA06429	SACKO_25022
OG0003807	BRALA25353	SACKO_28702
OG0003808	BRALA10356	SACKO_11285
OG0003811	BRALA19420	SACKO_23286, SACKO_31701
OG0003812	BRALA05555	SACKO_19469
OG0003813	BRALA03804	SACKO_02012
OG0003815	BRALA24118	SACKO_29542
OG0003816	BRALA06868	SACKO_29848
OG0003818	BRALA21446	SACKO_15857
OG0003820	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841	SACKO_04478
OG0003821	BRALA15354, BRALA15353	SACKO_23600
OG0003823	BRALA13717	SACKO_05580
OG0003824	BRALA21415	SACKO_12746
OG0003825	BRALA17596	SACKO_00319, SACKO_24145
OG0003826	BRALA34514, BRALA34863, BRALA34230	SACKO_00714
OG0003827	BRALA00768	SACKO_27592
OG0003828	BRALA27337	SACKO_16727
OG0003829	BRALA02842	SACKO_06553
OG0003830	BRALA15659	SACKO_27382
OG0003832	BRALA17319	SACKO_16929
OG0003833	BRALA19235	SACKO_15586, SACKO_23901
OG0003834	BRALA27607	SACKO_32127
OG0003835	BRALA21118	SACKO_00089
OG0003836	BRALA34236, BRALA34753	SACKO_30569
OG0003837	BRALA19478	SACKO_26489, SACKO_21340
OG0003839	BRALA02789	SACKO_03944
OG0003840	BRALA04449	SACKO_04971
OG0003842	BRALA00315	SACKO_21861
OG0003843	BRALA34158	SACKO_20447
OG0003844	BRALA16546	SACKO_31459
OG0003845	BRALA30351	SACKO_11086
OG0003846	BRALA21704	SACKO_25269
OG0003847	BRALA03050	SACKO_33045
OG0003848	BRALA21811	SACKO_14467
OG0003849	BRALA21745, BRALA21651	SACKO_29260
OG0003850	BRALA19297	SACKO_27365
OG0003852	BRALA04443	SACKO_19687
OG0003853	BRALA15182	SACKO_06109
OG0003854	BRALA15033	SACKO_07817
OG0003855	BRALA15994	SACKO_20717
OG0003856	BRALA06378	SACKO_00893
OG0003857	BRALA06379	SACKO_19253
OG0003858	BRALA15163	SACKO_32375
OG0003859	BRALA26266	SACKO_08127, SACKO_30566
OG0003861	BRALA12361	SACKO_06020
OG0003862	BRALA30431	SACKO_10381
OG0003863	BRALA16261	SACKO_16685
OG0003864	BRALA28844	SACKO_22188
OG0003865	BRALA11341	SACKO_07903
OG0003866	BRALA23698	SACKO_20784
OG0003868	BRALA21807	SACKO_03942
OG0003869	BRALA14443	SACKO_04979
OG0003870	BRALA07708	SACKO_31960
OG0003872	BRALA30315	SACKO_01636
OG0003873	BRALA05761	SACKO_11352, SACKO_11339
OG0003874	BRALA01611	SACKO_11855
OG0003875	BRALA35166	SACKO_23361
OG0003876	BRALA00896	SACKO_25638
OG0003877	BRALA23816	SACKO_03342
OG0003878	BRALA20063	SACKO_30808, SACKO_14176
OG0003879	BRALA15031	SACKO_05101
OG0003880	BRALA11582	SACKO_08397
OG0003881	BRALA24783	SACKO_26611, SACKO_26599
OG0003882	BRALA03161	SACKO_25551
OG0003883	BRALA11445	SACKO_13711
OG0003884	BRALA08005	SACKO_06475
OG0003885	BRALA23768	SACKO_26956
OG0003886	BRALA04852	SACKO_05656
OG0003887	BRALA26855	SACKO_31240
OG0003887	BRALA20668	SACKO_34171
OG0003888	BRALA19321	SACKO_14950
OG0003889	BRALA06547, BRALA06540	SACKO_01038
OG0003889	BRALA30158	SACKO_05220
OG0003890	BRALA26936	SACKO_02054
OG0003892	BRALA22723	SACKO_01168
OG0003893	BRALA24429	SACKO_09957
OG0003894	BRALA10135, BRALA10136	SACKO_00239
OG0003895	BRALA13986	SACKO_00396
OG0003896	BRALA13108	SACKO_28766
OG0003897	BRALA24446	SACKO_11326
OG0003898	BRALA06113	SACKO_25332
OG0003899	BRALA08278	SACKO_14433
OG0003900	BRALA17436	SACKO_06116
OG0003901	BRALA14426, BRALA08560, BRALA08561	SACKO_09866, SACKO_09871
OG0003902	BRALA28272, BRALA09979, BRALA18180, BRALA17740	SACKO_19014, SACKO_19000, SACKO_10415, SACKO_19017, SACKO_33670, SACKO_24175
OG0003903	BRALA12337	SACKO_12461
OG0003904	BRALA04278	SACKO_07963
OG0003905	BRALA08898	SACKO_20255
OG0003906	BRALA18512	SACKO_07504
OG0003907	BRALA11770, BRALA22735	SACKO_16578
OG0003908	BRALA16606	SACKO_23098
OG0003908	BRALA17141	SACKO_14104
OG0003909	BRALA29427	SACKO_06873
OG0003910	BRALA23005	SACKO_25193
OG0003911	BRALA13724	SACKO_05574
OG0003912	BRALA26575	SACKO_19964
OG0003913	BRALA05130	SACKO_21819
OG0003915	BRALA12140	SACKO_17445
OG0003916	BRALA19092	SACKO_16337
OG0003917	BRALA18730	SACKO_14384, SACKO_02146
OG0003918	BRALA03733	SACKO_03476
OG0003919	BRALA27666	SACKO_15041
OG0003920	BRALA23721	SACKO_25068
OG0003921	BRALA09641	SACKO_23005
OG0003922	BRALA25868, BRALA02161	SACKO_28487
OG0003923	BRALA14453	SACKO_12853
OG0003924	BRALA04026	SACKO_10523
OG0003925	BRALA05610	SACKO_09569
OG0003926	BRALA05443	SACKO_31099, SACKO_18838, SACKO_29131
OG0003928	BRALA03296	SACKO_07975
OG0003930	BRALA02295	SACKO_32200
OG0003931	BRALA25275	SACKO_31562
OG0003932	BRALA01444	SACKO_08899
OG0003932	BRALA02585	SACKO_17169, SACKO_32945
OG0003933	BRALA28039	SACKO_24589
OG0003934	BRALA01058	SACKO_18213
OG0003935	BRALA13280, BRALA03846, BRALA20864	SACKO_12001
OG0003936	BRALA34488	SACKO_01810
OG0003937	BRALA25602	SACKO_02287
OG0003938	BRALA24502	SACKO_13881
OG0003939	BRALA05196	SACKO_15117
OG0003940	BRALA15373	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931
OG0003941	BRALA20467	SACKO_33778
OG0003942	BRALA34122	SACKO_29515
OG0003943	BRALA01879, BRALA01880	SACKO_20843
OG0003944	BRALA12422	SACKO_18909
OG0003945	BRALA25345	SACKO_09804, SACKO_29979
OG0003946	BRALA21665	SACKO_03399
OG0003947	BRALA29298	SACKO_25687
OG0003948	BRALA14249	SACKO_13260
OG0003949	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045	SACKO_15085
OG0003950	BRALA02049	SACKO_29340
OG0003951	BRALA15284	SACKO_27938
OG0003952	BRALA23419	SACKO_01574
OG0003953	BRALA23252	SACKO_09518
OG0003954	BRALA16702	SACKO_02352
OG0003955	BRALA20185	SACKO_14555
OG0003956	BRALA05102	SACKO_04261
OG0003957	BRALA03349	SACKO_19048
OG0003958	BRALA33511	SACKO_14206
OG0003959	BRALA02632	SACKO_27466
OG0003960	BRALA02491	SACKO_05872
OG0003961	BRALA09640	SACKO_15157
OG0003962	BRALA34272	SACKO_06799
OG0003964	BRALA12174, BRALA12173, BRALA12175	SACKO_01280, SACKO_23823, SACKO_02645
OG0003965	BRALA31971	SACKO_27709, SACKO_08493
OG0003966	BRALA24386	SACKO_31308, SACKO_15122
OG0003967	BRALA26387	SACKO_05891, SACKO_19262
OG0003968	BRALA12045	SACKO_23161
OG0003969	BRALA31035	SACKO_19412
OG0003970	BRALA04290	SACKO_04465
OG0003971	BRALA17785	SACKO_11184
OG0003972	BRALA03399	SACKO_18971
OG0003973	BRALA22301	SACKO_17940, SACKO_17922
OG0003974	BRALA02422	SACKO_26812
OG0003976	BRALA25838	SACKO_33622
OG0003980	BRALA19128	SACKO_06218, SACKO_06212, SACKO_06223
OG0003984	BRALA10459, BRALA01176, BRALA32184, BRALA04743, BRALA04742, BRALA01175, BRALA30206, BRALA11103, BRALA32185, BRALA26510, BRALA24329, BRALA29645, BRALA10500, BRALA29649, BRALA29647	SACKO_07114, SACKO_07104, SACKO_07132
OG0003985	BRALA05336	SACKO_24675, SACKO_16950, SACKO_20978, SACKO_20992, SACKO_20950, SACKO_34152, SACKO_12519, SACKO_16954, SACKO_30870, SACKO_20970, SACKO_21006, SACKO_21005, SACKO_20953, SACKO_21002, SACKO_20984, SACKO_20972, SACKO_24672, SACKO_04293, SACKO_21431, SACKO_21429, SACKO_34151, SACKO_15266, SACKO_21426, SACKO_34154, SACKO_18015, SACKO_18000, SACKO_13751, SACKO_06267, SACKO_29892, SACKO_31570, SACKO_06260, SACKO_29903, SACKO_29920, SACKO_13761
OG0003997	BRALA16956	SACKO_25074
OG0003998	BRALA31907	SACKO_32493
OG0003999	BRALA00082	SACKO_18525
OG0004000	BRALA28671	SACKO_20194
OG0004002	BRALA24418	SACKO_22233
OG0004004	BRALA00327	SACKO_33188, SACKO_29932
OG0004005	BRALA14573	SACKO_17133, SACKO_17154
OG0004006	BRALA31287	SACKO_04444
OG0004007	BRALA01057	SACKO_27467
OG0004009	BRALA28666	SACKO_27674
OG0004010	BRALA00694, BRALA29812	SACKO_07022, SACKO_07010
OG0004011	BRALA06852	SACKO_21800
OG0004012	BRALA21712	SACKO_03401
OG0004014	BRALA12884	SACKO_04423
OG0004015	BRALA28855	SACKO_00138
OG0004016	BRALA09309	SACKO_29859
OG0004016	BRALA07122	SACKO_04846
OG0004017	BRALA15067	SACKO_31378
OG0004018	BRALA25652, BRALA25651	SACKO_25485
OG0004019	BRALA02398	SACKO_00903
OG0004020	BRALA33134	SACKO_23773
OG0004021	BRALA27677, BRALA23566	SACKO_24515
OG0004022	BRALA09008, BRALA15698	SACKO_33066
OG0004023	BRALA27308	SACKO_12120
OG0004024	BRALA19457	SACKO_00168, SACKO_21778
OG0004025	BRALA24484	SACKO_24133
OG0004027	BRALA35222	SACKO_27291
OG0004028	BRALA06730	SACKO_02251
OG0004029	BRALA09063	SACKO_15425
OG0004031	BRALA30314	SACKO_11954
OG0004032	BRALA12147	SACKO_05148
OG0004033	BRALA13287	SACKO_32338
OG0004034	BRALA08469	SACKO_12063
OG0004035	BRALA20551	SACKO_05264
OG0004036	BRALA19286	SACKO_24297
OG0004037	BRALA29961	SACKO_11842
OG0004038	BRALA05335	SACKO_18332
OG0004039	BRALA14564, BRALA14563	SACKO_32559
OG0004040	BRALA29252	SACKO_14400
OG0004041	BRALA26134	SACKO_09138
OG0004042	BRALA14677	SACKO_29359
OG0004043	BRALA19274	SACKO_04203
OG0004044	BRALA10276	SACKO_31712
OG0004045	BRALA11417, BRALA32867	SACKO_33631
OG0004046	BRALA07240	SACKO_22550
OG0004046	BRALA12739	SACKO_08701
OG0004047	BRALA04429, BRALA18670, BRALA08115	SACKO_00930
OG0004048	BRALA24410	SACKO_33590
OG0004049	BRALA27969	SACKO_04565
OG0004050	BRALA35170	SACKO_08948
OG0004051	BRALA10732	SACKO_17893
OG0004052	BRALA07966	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197
OG0004053	BRALA15092	SACKO_12103
OG0004054	BRALA28842	SACKO_22145
OG0004055	BRALA16890	SACKO_08940
OG0004056	BRALA04140	SACKO_02937, SACKO_02933
OG0004057	BRALA08841	SACKO_20234
OG0004058	BRALA14652	SACKO_00555, SACKO_22401
OG0004059	BRALA22286	SACKO_04014
OG0004060	BRALA22527	SACKO_28451
OG0004061	BRALA00733	SACKO_14715
OG0004062	BRALA16266	SACKO_33240
OG0004063	BRALA19295	SACKO_18912
OG0004064	BRALA01479	SACKO_28124
OG0004065	BRALA17282	SACKO_31120
OG0004066	BRALA27555	SACKO_04954, SACKO_24926
OG0004066	BRALA27550	SACKO_22807
OG0004067	BRALA11637	SACKO_06615
OG0004068	BRALA34877	SACKO_03077
OG0004069	BRALA04243	SACKO_16363
OG0004070	BRALA10466	SACKO_26538, SACKO_33985
OG0004071	BRALA18327	SACKO_17358
OG0004072	BRALA17054	SACKO_06639
OG0004073	BRALA24719	SACKO_11536
OG0004075	BRALA26090	SACKO_16055, SACKO_16079
OG0004076	BRALA15154	SACKO_25245
OG0004078	BRALA29301	SACKO_33589
OG0004078	BRALA35758	SACKO_33616
OG0004079	BRALA08294	SACKO_14566
OG0004080	BRALA20296	SACKO_22943
OG0004081	BRALA31261	SACKO_22094
OG0004082	BRALA01474	SACKO_02002
OG0004083	BRALA25007	SACKO_26997
OG0004084	BRALA28518	SACKO_12941
OG0004085	BRALA24215	SACKO_33798
OG0004086	BRALA17474	SACKO_31613
OG0004087	BRALA10704	SACKO_23851
OG0004088	BRALA35514, BRALA21666	SACKO_25399
OG0004089	BRALA08677, BRALA08678	SACKO_19311
OG0004090	BRALA11298	SACKO_02550
OG0004091	BRALA00652	SACKO_07509
OG0004092	BRALA07368	SACKO_04140
OG0004093	BRALA30875, BRALA33894	SACKO_30195
OG0004094	BRALA20617	SACKO_27444
OG0004095	BRALA07608	SACKO_06430
OG0004096	BRALA21352	SACKO_22778
OG0004097	BRALA13028	SACKO_13213
OG0004098	BRALA00651, BRALA22068	SACKO_27018
OG0004099	BRALA10432	SACKO_13836
OG0004100	BRALA17153	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602
OG0004101	BRALA04835	SACKO_05006
OG0004103	BRALA12428, BRALA14730	SACKO_11477, SACKO_25893
OG0004104	BRALA01671	SACKO_02429
OG0004105	BRALA13768	SACKO_08461
OG0004106	BRALA18745	SACKO_20371, SACKO_18121
OG0004107	BRALA03118, BRALA03117, BRALA22370	SACKO_13828
OG0004108	BRALA18855	SACKO_31634, SACKO_04231
OG0004110	BRALA23943	SACKO_33407
OG0004111	BRALA01428	SACKO_01686
OG0004112	BRALA23194, BRALA23191	SACKO_04832
OG0004113	BRALA20061	SACKO_07968
OG0004114	BRALA25904, BRALA21514	SACKO_07278
OG0004115	BRALA19617	SACKO_04614
OG0004116	BRALA25003	SACKO_12551
OG0004117	BRALA17850	SACKO_11228
OG0004118	BRALA12736	SACKO_08745
OG0004119	BRALA11157, BRALA08493	SACKO_16359
OG0004120	BRALA23954	SACKO_22425
OG0004121	BRALA08686	SACKO_28819
OG0004123	BRALA14695	SACKO_05474
OG0004124	BRALA30068	SACKO_01623
OG0004125	BRALA04625	SACKO_10613
OG0004126	BRALA25788	SACKO_17034
OG0004127	BRALA16633	SACKO_30149
OG0004130	BRALA09545	SACKO_04539, SACKO_29058
OG0004132	BRALA03252	SACKO_10439
OG0004132	BRALA03249	SACKO_19039
OG0004133	BRALA12128	SACKO_06628
OG0004134	BRALA16353	SACKO_21471
OG0004135	BRALA06179	SACKO_25029
OG0004136	BRALA00698, BRALA29816	SACKO_00526
OG0004137	BRALA13495, BRALA13496, BRALA13493, BRALA13494	SACKO_16541
OG0004138	BRALA24513	SACKO_13361
OG0004139	BRALA00917	SACKO_03872
OG0004140	BRALA19957	SACKO_23320
OG0004141	BRALA17214	SACKO_25516
OG0004142	BRALA19738	SACKO_15937
OG0004143	BRALA09465	SACKO_17997
OG0004144	BRALA07433	SACKO_12932
OG0004145	BRALA26159	SACKO_17936
OG0004146	BRALA17718	SACKO_21251
OG0004147	BRALA00106	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984
OG0004148	BRALA18127	SACKO_04179
OG0004149	BRALA12146	SACKO_05134
OG0004150	BRALA21716	SACKO_06062
OG0004153	BRALA03854	SACKO_17489
OG0004154	BRALA10484, BRALA09813	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309
OG0004155	BRALA32651, BRALA31413	SACKO_32044
OG0004155	BRALA02319	SACKO_02478, SACKO_11443
OG0004156	BRALA26080	SACKO_07990, SACKO_27546
OG0004157	BRALA20324	SACKO_02828
OG0004158	BRALA04798	SACKO_18616
OG0004159	BRALA15234	SACKO_15242
OG0004160	BRALA00725	SACKO_14735
OG0004161	BRALA03572	SACKO_22482, SACKO_22491
OG0004162	BRALA23043	SACKO_22066
OG0004163	BRALA18291	SACKO_04573, SACKO_25173
OG0004164	BRALA03976, BRALA31557, BRALA03977	SACKO_05848
OG0004166	BRALA16339	SACKO_12473
OG0004167	BRALA26238	SACKO_11715
OG0004169	BRALA13050	SACKO_10004
OG0004170	BRALA34920	SACKO_26580
OG0004170	BRALA22914	SACKO_03612
OG0004171	BRALA08003	SACKO_29940
OG0004174	BRALA00787	SACKO_18154
OG0004175	BRALA16129	SACKO_30738, SACKO_30739, SACKO_20637
OG0004176	BRALA03590	SACKO_25099
