Orthogroup	BRALA	APOSJ_ok
OG0004378	BRALA29460	APOSJ_41606
OG0004380	BRALA31059	APOSJ_51271, APOSJ_50486
OG0004381	BRALA31166	APOSJ_17436
OG0004382	BRALA01390	APOSJ_41045, APOSJ_56596
OG0004383	BRALA33094, BRALA23070	APOSJ_27540, APOSJ_57599, APOSJ_57597, APOSJ_57598
OG0004384	BRALA21477	APOSJ_15893, APOSJ_15895, APOSJ_36980, APOSJ_36978, APOSJ_36979, APOSJ_36977, APOSJ_31503, APOSJ_63014
OG0004385	BRALA02586	APOSJ_23044, APOSJ_23041, APOSJ_23042, APOSJ_23043
OG0004386	BRALA22199	APOSJ_52141
OG0004387	BRALA13877, BRALA13878	APOSJ_61755, APOSJ_52848, APOSJ_29651, APOSJ_29650
OG0004388	BRALA01537	APOSJ_64506
OG0004389	BRALA01195	APOSJ_20308, APOSJ_20307
OG0004390	BRALA20609	APOSJ_29720
OG0004391	BRALA06733	APOSJ_62336
OG0004392	BRALA03731	APOSJ_30453, APOSJ_65284, APOSJ_64637, APOSJ_65286, APOSJ_37188, APOSJ_65285, APOSJ_64640, APOSJ_37187
OG0004393	BRALA25078	APOSJ_43300, APOSJ_60140, APOSJ_43298, APOSJ_60107, APOSJ_60143
OG0004394	BRALA31576	APOSJ_00441
OG0004395	BRALA26081	APOSJ_60530, APOSJ_40795
OG0004396	BRALA05724	APOSJ_35550
OG0004397	BRALA21225	APOSJ_38097
OG0004398	BRALA33935	APOSJ_43056, APOSJ_43054, APOSJ_43055
OG0004399	BRALA09277	APOSJ_19907
OG0004400	BRALA09786	APOSJ_06143, APOSJ_06141, APOSJ_06139, APOSJ_06144, APOSJ_38658, APOSJ_06145, APOSJ_06140, APOSJ_06142
OG0004401	BRALA00557	APOSJ_62807, APOSJ_18803, APOSJ_62811, APOSJ_62808, APOSJ_62809
OG0004402	BRALA22916	APOSJ_23038, APOSJ_23040, APOSJ_51498, APOSJ_23039
OG0004403	BRALA04354	APOSJ_57396
OG0004404	BRALA12217	APOSJ_31670
OG0004405	BRALA31963, BRALA06302	APOSJ_43106, APOSJ_43107, APOSJ_43109, APOSJ_43110
OG0004406	BRALA29567	APOSJ_61506
OG0004407	BRALA13375, BRALA13376	APOSJ_59571, APOSJ_00536
OG0004408	BRALA31060, BRALA13700	APOSJ_52032, APOSJ_40333, APOSJ_40332, APOSJ_40334
OG0004409	BRALA27206	APOSJ_55198, APOSJ_55426
OG0004412	BRALA08417	APOSJ_48489, APOSJ_59836, APOSJ_34680, APOSJ_59841, APOSJ_48476, APOSJ_00684, APOSJ_28406, APOSJ_00686, APOSJ_59837, APOSJ_06291, APOSJ_02420, APOSJ_28401, APOSJ_46962, APOSJ_28409, APOSJ_28404, APOSJ_04211, APOSJ_06292, APOSJ_06290, APOSJ_00683, APOSJ_06285, APOSJ_29656, APOSJ_29660, APOSJ_48472, APOSJ_09169, APOSJ_53394, APOSJ_64765, APOSJ_39791, APOSJ_39796
OG0004413	BRALA27203	APOSJ_20053, APOSJ_20052
OG0004414	BRALA13744	APOSJ_59490, APOSJ_09274, APOSJ_09275, APOSJ_09273, APOSJ_09271, APOSJ_09270, APOSJ_09272, APOSJ_09276
OG0004415	BRALA14040	APOSJ_24097, APOSJ_24092, APOSJ_24095, APOSJ_24096, APOSJ_24091, APOSJ_20647, APOSJ_24094, APOSJ_24093
OG0004417	BRALA00783	APOSJ_63269
OG0004418	BRALA18257	APOSJ_08900, APOSJ_08902, APOSJ_08897, APOSJ_08901, APOSJ_08899, APOSJ_08903, APOSJ_08904
OG0004419	BRALA21691	APOSJ_40604, APOSJ_40603, APOSJ_44653, APOSJ_46695, APOSJ_46694, APOSJ_40606, APOSJ_42974, APOSJ_54040, APOSJ_54041, APOSJ_40605
OG0004420	BRALA05463	APOSJ_58109, APOSJ_10107, APOSJ_58138, APOSJ_01628
OG0004421	BRALA25716	APOSJ_58909, APOSJ_17853, APOSJ_17852, APOSJ_17851, APOSJ_46827, APOSJ_24000, APOSJ_17843, APOSJ_23985, APOSJ_17846
OG0004422	BRALA01893	APOSJ_05229, APOSJ_05228, APOSJ_45263, APOSJ_05230, APOSJ_05231
OG0004423	BRALA17096	APOSJ_50190, APOSJ_50189, APOSJ_50188
OG0004424	BRALA12773	APOSJ_29630, APOSJ_04740, APOSJ_04741
OG0004426	BRALA30364	APOSJ_07967
OG0004427	BRALA03413	APOSJ_45557
OG0004430	BRALA04910	APOSJ_45509, APOSJ_45508
OG0004457	BRALA16148	APOSJ_48397, APOSJ_00626, APOSJ_00628, APOSJ_03741, APOSJ_00627, APOSJ_00629, APOSJ_45857, APOSJ_00622, APOSJ_05839, APOSJ_00625
OG0004458	BRALA35885	APOSJ_09239, APOSJ_09237, APOSJ_07384
OG0004459	BRALA29538, BRALA34073	APOSJ_41051, APOSJ_41053, APOSJ_41054, APOSJ_41052
OG0004460	BRALA12464	APOSJ_48356, APOSJ_48358, APOSJ_48353, APOSJ_48355, APOSJ_48357, APOSJ_48354
OG0004461	BRALA17151	APOSJ_46759, APOSJ_46762
OG0004462	BRALA14199	APOSJ_54615, APOSJ_54616, APOSJ_54614, APOSJ_04018
OG0004463	BRALA26858	APOSJ_15375, APOSJ_15374
OG0004465	BRALA01824	APOSJ_52468, APOSJ_52467
OG0004467	BRALA29326	APOSJ_07530
OG0004468	BRALA29411	APOSJ_00987, APOSJ_00985, APOSJ_00986, APOSJ_03831, APOSJ_00984
OG0004471	BRALA18574	APOSJ_24929
OG0004472	BRALA29153	APOSJ_33516, APOSJ_33515, APOSJ_33514, APOSJ_11954
OG0004473	BRALA31254	APOSJ_52138, APOSJ_52137
OG0004474	BRALA31316	APOSJ_58160
OG0004475	BRALA11247	APOSJ_53017, APOSJ_18337, APOSJ_63439, APOSJ_63438
OG0004476	BRALA14581	APOSJ_21083, APOSJ_21085, APOSJ_21086, APOSJ_21084
OG0004477	BRALA01420	APOSJ_50645, APOSJ_13498, APOSJ_13510
OG0004478	BRALA12451	APOSJ_10200, APOSJ_10198
OG0004479	BRALA28094, BRALA03563, BRALA28093	APOSJ_40612
OG0004480	BRALA11435	APOSJ_21668, APOSJ_21669
OG0004482	BRALA00394	APOSJ_26790, APOSJ_58810, APOSJ_26793, APOSJ_58812, APOSJ_58811, APOSJ_58813
OG0004483	BRALA10746	APOSJ_34901, APOSJ_34899, APOSJ_34898, APOSJ_34900
OG0004484	BRALA08580	APOSJ_60209, APOSJ_60210, APOSJ_60211, APOSJ_60212
OG0004485	BRALA24714	APOSJ_11965, APOSJ_42392
OG0004486	BRALA03457	APOSJ_16136, APOSJ_16137, APOSJ_16135, APOSJ_36312, APOSJ_16134, APOSJ_16133
OG0004489	BRALA18946	APOSJ_37840
OG0004490	BRALA08921	APOSJ_17872, APOSJ_57025
OG0004491	BRALA16481	APOSJ_04787, APOSJ_04778, APOSJ_04785, APOSJ_04786
OG0004493	BRALA19060	APOSJ_14863, APOSJ_14864
OG0004494	BRALA21955	APOSJ_61371, APOSJ_61372, APOSJ_61370, APOSJ_61369, APOSJ_61368
OG0004495	BRALA13392	APOSJ_02531, APOSJ_63974, APOSJ_02532
OG0004496	BRALA10106	APOSJ_30209, APOSJ_47003, APOSJ_30212, APOSJ_30210, APOSJ_30211, APOSJ_30208
OG0004497	BRALA03230	APOSJ_29345, APOSJ_29344
OG0004498	BRALA03323	APOSJ_23699
OG0004499	BRALA31005	APOSJ_28141, APOSJ_28140
OG0004500	BRALA01903	APOSJ_30546, APOSJ_30549, APOSJ_30550, APOSJ_30552, APOSJ_41394, APOSJ_30548, APOSJ_30551, APOSJ_30547, APOSJ_30545
OG0004501	BRALA34231	APOSJ_49767
OG0004502	BRALA12219	APOSJ_53037, APOSJ_53034, APOSJ_53038, APOSJ_44490
OG0004503	BRALA08167, BRALA18736	APOSJ_46999, APOSJ_47000, APOSJ_47001, APOSJ_47002
OG0004504	BRALA12578	APOSJ_50192
OG0004505	BRALA04628	APOSJ_36764, APOSJ_61749, APOSJ_36766, APOSJ_36765, APOSJ_36763
OG0004506	BRALA18627	APOSJ_29395, APOSJ_29393, APOSJ_29390, APOSJ_29392, APOSJ_29394, APOSJ_29391
OG0004507	BRALA21608	APOSJ_22032, APOSJ_22028, APOSJ_22029, APOSJ_22033, APOSJ_61778, APOSJ_22031
OG0004508	BRALA22899	APOSJ_56576, APOSJ_29975, APOSJ_29979, APOSJ_29978, APOSJ_29977, APOSJ_29974
OG0004509	BRALA20619	APOSJ_52058
OG0004510	BRALA22461	APOSJ_52568, APOSJ_12666, APOSJ_12661, APOSJ_12662, APOSJ_55995, APOSJ_55989, APOSJ_12665, APOSJ_55987, APOSJ_55999, APOSJ_12664
OG0004511	BRALA24832	APOSJ_43851, APOSJ_43850, APOSJ_43848, APOSJ_43854, APOSJ_43853, APOSJ_43852, APOSJ_43849
OG0004512	BRALA22481	APOSJ_61881, APOSJ_61880, APOSJ_61882
OG0004513	BRALA04514	APOSJ_43520
OG0004514	BRALA25503	APOSJ_08476, APOSJ_08477
OG0004515	BRALA24074	APOSJ_26005, APOSJ_57373, APOSJ_57370, APOSJ_57372
OG0004516	BRALA25445	APOSJ_33559, APOSJ_33561, APOSJ_60088, APOSJ_33557
OG0004517	BRALA13110	APOSJ_04170, APOSJ_04169, APOSJ_25867
OG0004518	BRALA18338	APOSJ_13883, APOSJ_13885, APOSJ_13884
OG0004519	BRALA09425	APOSJ_05325, APOSJ_05324, APOSJ_05323, APOSJ_05326, APOSJ_05322, APOSJ_05321
OG0004520	BRALA12190	APOSJ_48507
OG0004521	BRALA34603, BRALA22327, BRALA33889	APOSJ_18672, APOSJ_18674, APOSJ_18673
OG0004523	BRALA23188	APOSJ_40459, APOSJ_63716
OG0004524	BRALA06551	APOSJ_08816, APOSJ_42431, APOSJ_48560, APOSJ_42432, APOSJ_00364, APOSJ_42433, APOSJ_08828, APOSJ_42429, APOSJ_21835
OG0004525	BRALA20597	APOSJ_46859, APOSJ_46855, APOSJ_37649, APOSJ_37651, APOSJ_37650, APOSJ_46860, APOSJ_46858, APOSJ_37647, APOSJ_46862, APOSJ_46861, APOSJ_44175, APOSJ_46857
OG0004526	BRALA21793	APOSJ_49516, APOSJ_40613, APOSJ_49517
OG0004527	BRALA16772	APOSJ_43948, APOSJ_43945, APOSJ_19802, APOSJ_19800, APOSJ_08895, APOSJ_19799, APOSJ_19801, APOSJ_43944, APOSJ_43946, APOSJ_19803, APOSJ_43947, APOSJ_43943
OG0004528	BRALA23885	APOSJ_21024
OG0004529	BRALA18758	APOSJ_18746, APOSJ_54079, APOSJ_18745
OG0004530	BRALA18685	APOSJ_38718, APOSJ_38719
OG0004531	BRALA28317, BRALA28318	APOSJ_17198, APOSJ_17197
OG0004532	BRALA11196	APOSJ_28189, APOSJ_28188
OG0004533	BRALA07893	APOSJ_27789
OG0004534	BRALA20376	APOSJ_65092
OG0004535	BRALA26230	APOSJ_47903
OG0004536	BRALA35429, BRALA21266	APOSJ_30797, APOSJ_30781, APOSJ_64543, APOSJ_30824, APOSJ_65051, APOSJ_23331
OG0004537	BRALA21822	APOSJ_21776
OG0004538	BRALA12040	APOSJ_47082, APOSJ_47083, APOSJ_47080, APOSJ_47081
OG0004539	BRALA35415, BRALA26130	APOSJ_08952, APOSJ_08953
OG0004540	BRALA07078	APOSJ_48384
OG0004541	BRALA29235	APOSJ_28476, APOSJ_28477
OG0004542	BRALA24298	APOSJ_09798
OG0004543	BRALA00359	APOSJ_54199, APOSJ_54198, APOSJ_54196
OG0004544	BRALA25649	APOSJ_37300, APOSJ_37299, APOSJ_37301
OG0004545	BRALA28871	APOSJ_18825, APOSJ_05936
OG0004546	BRALA21732	APOSJ_60136
OG0004547	BRALA18970	APOSJ_35486, APOSJ_35484, APOSJ_22601, APOSJ_22604
OG0004548	BRALA10022	APOSJ_21825, APOSJ_21828, APOSJ_21824, APOSJ_15509
OG0004549	BRALA09819	APOSJ_26870, APOSJ_26869
OG0004550	BRALA02217	APOSJ_25995, APOSJ_25996, APOSJ_25997, APOSJ_25994
OG0004551	BRALA32475	APOSJ_25013
OG0004552	BRALA06062	APOSJ_33901, APOSJ_33900, APOSJ_33899
OG0004553	BRALA19302	APOSJ_41265
OG0004554	BRALA14413	APOSJ_64349
OG0004555	BRALA03335	APOSJ_54457, APOSJ_50416, APOSJ_50418, APOSJ_54446
OG0004556	BRALA24253	APOSJ_10497, APOSJ_10498
OG0004557	BRALA07431	APOSJ_14664
OG0004558	BRALA08582	APOSJ_36231, APOSJ_26581, APOSJ_36230
OG0004559	BRALA23018	APOSJ_32584, APOSJ_32583, APOSJ_32588, APOSJ_32585, APOSJ_32586
OG0004560	BRALA25555	APOSJ_60748, APOSJ_21003, APOSJ_21005, APOSJ_21000, APOSJ_21004, APOSJ_21001, APOSJ_21002, APOSJ_19527
OG0004561	BRALA25557	APOSJ_49661
OG0004563	BRALA15038	APOSJ_17800, APOSJ_34022
OG0004564	BRALA32101	APOSJ_32192, APOSJ_32191
OG0004565	BRALA24433	APOSJ_21058
OG0004566	BRALA01904	APOSJ_47264, APOSJ_18488
OG0004567	BRALA12845	APOSJ_14393, APOSJ_14394
OG0004568	BRALA13349	APOSJ_61923, APOSJ_42107, APOSJ_42106, APOSJ_04156
OG0004569	BRALA17687	APOSJ_21788, APOSJ_21786
OG0004570	BRALA10840	APOSJ_06313
OG0004571	BRALA10635	APOSJ_54565, APOSJ_65127
OG0004572	BRALA03398	APOSJ_30482
OG0004572	BRALA19984	APOSJ_58234
OG0004573	BRALA34747	APOSJ_29168, APOSJ_29167
OG0004574	BRALA24731	APOSJ_64086, APOSJ_48202
OG0004576	BRALA11521	APOSJ_48247
OG0004578	BRALA02649	APOSJ_20375
OG0004579	BRALA09331	APOSJ_08004, APOSJ_08003, APOSJ_08002
OG0004581	BRALA14290	APOSJ_63248, APOSJ_63250, APOSJ_63247, APOSJ_63249
OG0004582	BRALA00706	APOSJ_01551, APOSJ_01550
OG0004583	BRALA01776	APOSJ_12812
OG0004584	BRALA22981	APOSJ_16039, APOSJ_35634, APOSJ_16042, APOSJ_64128, APOSJ_64306, APOSJ_64119, APOSJ_16041, APOSJ_16040, APOSJ_64011, APOSJ_25630
OG0004585	BRALA25633	APOSJ_11065, APOSJ_04735, APOSJ_44625, APOSJ_44624, APOSJ_04738, APOSJ_26795
OG0004587	BRALA20385	APOSJ_23195, APOSJ_23198, APOSJ_23199, APOSJ_23197
OG0004588	BRALA30100	APOSJ_37559
OG0004589	BRALA28422	APOSJ_21337, APOSJ_03420, APOSJ_21336, APOSJ_03419
OG0004590	BRALA28418	APOSJ_40761
OG0004591	BRALA19571	APOSJ_02770, APOSJ_54374, APOSJ_54375
OG0004592	BRALA01027	APOSJ_44999, APOSJ_45000, APOSJ_44997, APOSJ_04490, APOSJ_04492, APOSJ_44998, APOSJ_04491, APOSJ_14627
OG0004593	BRALA28884	APOSJ_32587
OG0004594	BRALA20772	APOSJ_30740, APOSJ_26381, APOSJ_30743, APOSJ_24650, APOSJ_48746, APOSJ_48749, APOSJ_30741, APOSJ_48751, APOSJ_30742, APOSJ_30745, APOSJ_48753, APOSJ_48747, APOSJ_30744, APOSJ_48752, APOSJ_61688, APOSJ_48748, APOSJ_48750
OG0004595	BRALA10676	APOSJ_55655
OG0004596	BRALA07736	APOSJ_09196
OG0004597	BRALA15202	APOSJ_25436, APOSJ_25439
OG0004599	BRALA16807	APOSJ_63216
OG0004600	BRALA00319	APOSJ_55066, APOSJ_55069
OG0004601	BRALA10060	APOSJ_63796, APOSJ_09879
OG0004602	BRALA11139	APOSJ_47785, APOSJ_47786
OG0004603	BRALA06365	APOSJ_49049, APOSJ_04054
OG0004605	BRALA23013	APOSJ_40720
OG0004606	BRALA21148, BRALA34943	APOSJ_07080, APOSJ_07081
OG0004607	BRALA12216	APOSJ_46387, APOSJ_46386
OG0004608	BRALA15268	APOSJ_17360, APOSJ_03537
OG0004609	BRALA33091	APOSJ_02939, APOSJ_02938
OG0004610	BRALA17107	APOSJ_39988
OG0004611	BRALA12585	APOSJ_36155, APOSJ_36154
OG0004613	BRALA20462	APOSJ_41183, APOSJ_41184, APOSJ_41182, APOSJ_41186
OG0004614	BRALA30212	APOSJ_34012, APOSJ_60149
OG0004615	BRALA18480, BRALA18477	APOSJ_16248, APOSJ_49467, APOSJ_34360, APOSJ_34362
OG0004616	BRALA06969	APOSJ_54508, APOSJ_54510
OG0004617	BRALA02299	APOSJ_64617
OG0004619	BRALA20299	APOSJ_24437, APOSJ_57786
OG0004622	BRALA32935, BRALA32009, BRALA21361, BRALA34893	APOSJ_46724, APOSJ_46723, APOSJ_07422, APOSJ_07423
OG0004623	BRALA01754, BRALA09097	APOSJ_15744, APOSJ_42274, APOSJ_49515, APOSJ_15747, APOSJ_15742, APOSJ_49503, APOSJ_15741
OG0004625	BRALA34062	APOSJ_04687, APOSJ_04688, APOSJ_29218, APOSJ_04686
OG0004626	BRALA16134	APOSJ_09432
OG0004627	BRALA06139	APOSJ_20369
OG0004628	BRALA00501	APOSJ_06675
OG0004629	BRALA10080	APOSJ_12868, APOSJ_12867
OG0004630	BRALA27521	APOSJ_64442
OG0004631	BRALA00873	APOSJ_52750, APOSJ_52749, APOSJ_59294, APOSJ_52751
OG0004632	BRALA27092	APOSJ_56744, APOSJ_29040, APOSJ_44369, APOSJ_44371, APOSJ_44368, APOSJ_50523, APOSJ_50497, APOSJ_11341
OG0004633	BRALA27276	APOSJ_60295, APOSJ_05589
OG0004634	BRALA05479	APOSJ_52595
OG0004635	BRALA31719	APOSJ_20471, APOSJ_20472
OG0004637	BRALA28098	APOSJ_02620, APOSJ_02619
OG0004639	BRALA23114	APOSJ_29227, APOSJ_12315, APOSJ_12317, APOSJ_12314, APOSJ_12312, APOSJ_12318, APOSJ_12358, APOSJ_52398
OG0004641	BRALA06119	APOSJ_12751, APOSJ_15019, APOSJ_48985, APOSJ_12750
OG0004642	BRALA03307	APOSJ_37200, APOSJ_37201
OG0004643	BRALA06114	APOSJ_15305, APOSJ_30475, APOSJ_15308, APOSJ_30477, APOSJ_30476, APOSJ_15307
OG0004644	BRALA15220	APOSJ_64949, APOSJ_64952
OG0004646	BRALA15036	APOSJ_14569, APOSJ_14566, APOSJ_44992, APOSJ_44991, APOSJ_44989, APOSJ_14571
OG0004647	BRALA01649	APOSJ_27558, APOSJ_27556, APOSJ_27557, APOSJ_41727
OG0004648	BRALA27204	APOSJ_51789
OG0004649	BRALA26873	APOSJ_03738
OG0004651	BRALA28079	APOSJ_37202, APOSJ_16304, APOSJ_16306, APOSJ_37198, APOSJ_16305
OG0004652	BRALA29899	APOSJ_64103, APOSJ_56192, APOSJ_56186
OG0004653	BRALA09173	APOSJ_16678
OG0004654	BRALA25532	APOSJ_04717
OG0004656	BRALA23741	APOSJ_13371, APOSJ_13372, APOSJ_18597
OG0004657	BRALA05637	APOSJ_58513, APOSJ_58512
OG0004658	BRALA23896	APOSJ_35592, APOSJ_35591
OG0004659	BRALA19760	APOSJ_57778, APOSJ_57779
OG0004660	BRALA18844	APOSJ_58983, APOSJ_58984
OG0004661	BRALA26103, BRALA09487	APOSJ_46015, APOSJ_20509, APOSJ_46014, APOSJ_46017, APOSJ_46016, APOSJ_46018, APOSJ_46020, APOSJ_20511, APOSJ_46019
OG0004662	BRALA29139, BRALA13410	APOSJ_07206, APOSJ_07207
OG0004663	BRALA33957	APOSJ_25139, APOSJ_27412, APOSJ_27413, APOSJ_25138
OG0004664	BRALA28863	APOSJ_05055
OG0004665	BRALA14078, BRALA14077	APOSJ_34443, APOSJ_02908
OG0004666	BRALA25386	APOSJ_49210, APOSJ_49209
OG0004667	BRALA20032	APOSJ_31884, APOSJ_31886, APOSJ_24515, APOSJ_31885, APOSJ_55687
OG0004668	BRALA26953	APOSJ_11454, APOSJ_11453
OG0004669	BRALA31710	APOSJ_11523, APOSJ_11521, APOSJ_11520, APOSJ_11522, APOSJ_11527, APOSJ_11519, APOSJ_11524, APOSJ_29240
OG0004670	BRALA11400	APOSJ_27560, APOSJ_27559
OG0004671	BRALA34594	APOSJ_29692
OG0004672	BRALA03094	APOSJ_26705, APOSJ_26711, APOSJ_26704, APOSJ_26706, APOSJ_26710, APOSJ_26709, APOSJ_26707, APOSJ_26708, APOSJ_26712
OG0004673	BRALA07414	APOSJ_05844, APOSJ_37096, APOSJ_37095
OG0004674	BRALA21747	APOSJ_60649, APOSJ_60648, APOSJ_22858, APOSJ_60653, APOSJ_60650, APOSJ_60652, APOSJ_60647, APOSJ_22857
OG0004675	BRALA01751	APOSJ_44812
OG0004676	BRALA22511	APOSJ_49947, APOSJ_49945, APOSJ_49946
OG0004677	BRALA13391	APOSJ_64654, APOSJ_25017
OG0004678	BRALA10033	APOSJ_37602
OG0004679	BRALA32750	APOSJ_17546, APOSJ_17547, APOSJ_17545, APOSJ_17544
OG0004681	BRALA29477, BRALA35123	APOSJ_38004
OG0004682	BRALA03899	APOSJ_07286
OG0004683	BRALA26125	APOSJ_37936, APOSJ_03233, APOSJ_37937, APOSJ_36657, APOSJ_36656, APOSJ_37685, APOSJ_37935, APOSJ_37684, APOSJ_37938
OG0004685	BRALA29447	APOSJ_31674
OG0004686	BRALA07410	APOSJ_62898, APOSJ_62899
OG0004687	BRALA19729	APOSJ_05747, APOSJ_09827, APOSJ_10413, APOSJ_09822
OG0004688	BRALA20055	APOSJ_13617, APOSJ_13618, APOSJ_19940, APOSJ_13619, APOSJ_07848, APOSJ_13621, APOSJ_26716, APOSJ_19938, APOSJ_26715
OG0004689	BRALA14930	APOSJ_65069
OG0004690	BRALA08004	APOSJ_39267, APOSJ_16207
OG0004691	BRALA31036	APOSJ_51209, APOSJ_45335, APOSJ_45338, APOSJ_45337, APOSJ_50580, APOSJ_51208, APOSJ_59390, APOSJ_51210
OG0004692	BRALA32999	APOSJ_49655, APOSJ_49993, APOSJ_26244, APOSJ_26245, APOSJ_26243
OG0004694	BRALA23046	APOSJ_33201, APOSJ_10108, APOSJ_33203, APOSJ_33202
OG0004695	BRALA01511, BRALA01505	APOSJ_50921, APOSJ_65379, APOSJ_65378, APOSJ_50925, APOSJ_50924, APOSJ_50923, APOSJ_65377, APOSJ_65381, APOSJ_65386, APOSJ_65385, APOSJ_65383, APOSJ_53857, APOSJ_65380, APOSJ_65382
OG0004695	BRALA01774	APOSJ_63789
OG0004696	BRALA03830	APOSJ_48922, APOSJ_48909, APOSJ_48917, APOSJ_32968, APOSJ_18169, APOSJ_53346, APOSJ_18167, APOSJ_48912
OG0004697	BRALA11777	APOSJ_54716, APOSJ_33100, APOSJ_33104, APOSJ_33103, APOSJ_33102, APOSJ_33101
OG0004698	BRALA21938	APOSJ_58882
OG0004699	BRALA07186	APOSJ_55894, APOSJ_02063, APOSJ_02062, APOSJ_02060, APOSJ_02061, APOSJ_02064
OG0004700	BRALA23313	APOSJ_42227, APOSJ_64831, APOSJ_64833, APOSJ_16671, APOSJ_42225, APOSJ_16664, APOSJ_16665, APOSJ_16668, APOSJ_16667, APOSJ_42228, APOSJ_16669, APOSJ_55120, APOSJ_16666
OG0004701	BRALA10618	APOSJ_35794, APOSJ_24174, APOSJ_35796, APOSJ_35795, APOSJ_08293, APOSJ_08289, APOSJ_08290, APOSJ_52546, APOSJ_52544, APOSJ_52543
OG0004702	BRALA32995, BRALA07211	APOSJ_45920, APOSJ_45921, APOSJ_45922, APOSJ_45923
OG0004703	BRALA26823	APOSJ_53719
OG0004704	BRALA00765	APOSJ_33545, APOSJ_33550, APOSJ_33546, APOSJ_63041, APOSJ_33543, APOSJ_33548, APOSJ_33547, APOSJ_33551, APOSJ_33544
OG0004705	BRALA08213	APOSJ_61910, APOSJ_61909, APOSJ_61911
OG0004706	BRALA00111	APOSJ_12489, APOSJ_52432
OG0004707	BRALA20441	APOSJ_43731, APOSJ_43728, APOSJ_43729, APOSJ_07683, APOSJ_44246
OG0004708	BRALA00406	APOSJ_30532, APOSJ_41458, APOSJ_41460, APOSJ_49611, APOSJ_41457, APOSJ_41461, APOSJ_41456, APOSJ_41459
OG0004709	BRALA30102	APOSJ_22018
OG0004710	BRALA18369	APOSJ_12448, APOSJ_18200, APOSJ_12444, APOSJ_10634, APOSJ_12446, APOSJ_18203, APOSJ_12443, APOSJ_18204, APOSJ_10631, APOSJ_10638, APOSJ_18198, APOSJ_13166, APOSJ_55425, APOSJ_18201, APOSJ_10637, APOSJ_12447, APOSJ_10635, APOSJ_10632, APOSJ_18202, APOSJ_55464, APOSJ_10633, APOSJ_49255, APOSJ_10636, APOSJ_12445
OG0004711	BRALA08263	APOSJ_65085
OG0004728	BRALA19112	APOSJ_07236
OG0004730	BRALA13497	APOSJ_44722, APOSJ_44723
OG0004731	BRALA29685	APOSJ_44124, APOSJ_12560
OG0004732	BRALA09631	APOSJ_53216
OG0004733	BRALA17604	APOSJ_23791, APOSJ_10251, APOSJ_33490, APOSJ_26084, APOSJ_20287, APOSJ_26089
OG0004735	BRALA05427	APOSJ_46617, APOSJ_63492, APOSJ_23807, APOSJ_60864, APOSJ_53268, APOSJ_46622, APOSJ_46621, APOSJ_46618
OG0004736	BRALA16972	APOSJ_63005, APOSJ_63004, APOSJ_63002, APOSJ_63003
OG0004738	BRALA27390	APOSJ_57047, APOSJ_57046, APOSJ_57043, APOSJ_57042, APOSJ_57041, APOSJ_57048, APOSJ_57049, APOSJ_57044
OG0004739	BRALA03271, BRALA03272	APOSJ_02843, APOSJ_31863, APOSJ_31865, APOSJ_31862, APOSJ_31867, APOSJ_31866, APOSJ_35447, APOSJ_31864
OG0004740	BRALA29145	APOSJ_35834, APOSJ_48597, APOSJ_35832, APOSJ_48596
OG0004743	BRALA08286	APOSJ_04285
OG0004744	BRALA06531	APOSJ_61510
OG0004746	BRALA08943	APOSJ_03727, APOSJ_03726
OG0004747	BRALA28438	APOSJ_18401, APOSJ_18402
OG0004748	BRALA09674	APOSJ_43496, APOSJ_43495, APOSJ_06318, APOSJ_62904, APOSJ_62906, APOSJ_62903, APOSJ_62905
OG0004749	BRALA20020	APOSJ_52342, APOSJ_52343, APOSJ_52341, APOSJ_52346, APOSJ_52344
OG0004751	BRALA35736, BRALA13426	APOSJ_49198
OG0004752	BRALA11223	APOSJ_17842, APOSJ_17845, APOSJ_17844, APOSJ_17841, APOSJ_17850, APOSJ_47299, APOSJ_17840, APOSJ_17839
OG0004753	BRALA13874	APOSJ_07565, APOSJ_44749
OG0004754	BRALA23050	APOSJ_28668, APOSJ_28670, APOSJ_28667, APOSJ_28669
OG0004755	BRALA27359	APOSJ_26865, APOSJ_40488
OG0004756	BRALA09680	APOSJ_45019, APOSJ_45026, APOSJ_14678, APOSJ_45021, APOSJ_41788, APOSJ_45023, APOSJ_45020, APOSJ_45022
OG0004757	BRALA09865, BRALA09872	APOSJ_30058, APOSJ_30054, APOSJ_30059, APOSJ_15233, APOSJ_30057, APOSJ_30053
OG0004758	BRALA24157	APOSJ_04913, APOSJ_04914, APOSJ_04915, APOSJ_04916
OG0004759	BRALA22261	APOSJ_44279, APOSJ_34124, APOSJ_14850, APOSJ_14849, APOSJ_44277, APOSJ_44278, APOSJ_34121, APOSJ_34122
OG0004760	BRALA13716	APOSJ_22764, APOSJ_22765
OG0004761	BRALA24489	APOSJ_60746
OG0004762	BRALA28326, BRALA17732	APOSJ_62500, APOSJ_62501
OG0004763	BRALA34431	APOSJ_30066, APOSJ_30067
OG0004764	BRALA05324	APOSJ_38514, APOSJ_38515, APOSJ_38516, APOSJ_41282
OG0004765	BRALA00991	APOSJ_30265
OG0004767	BRALA10440	APOSJ_23070, APOSJ_03714, APOSJ_03716, APOSJ_03715, APOSJ_23071, APOSJ_03713, APOSJ_33008, APOSJ_08452
