Orthogroup	BRALA	NEMVE
OG0005068	BRALA05475, BRALA05476	NEMVE09278
OG0005069	BRALA22169	NEMVE11714, NEMVE05735
OG0005070	BRALA27483	NEMVE22280, NEMVE20954, NEMVE11109
OG0005072	BRALA22943	NEMVE13273
OG0005073	BRALA10284	NEMVE24556
OG0005074	BRALA13653	NEMVE22203
OG0005075	BRALA28224	NEMVE22600
OG0005076	BRALA16542	NEMVE19049
OG0005077	BRALA08579, BRALA04364, BRALA03765	NEMVE14220
OG0005078	BRALA16504	NEMVE03360
OG0005079	BRALA22108	NEMVE14064
OG0005081	BRALA04559	NEMVE04796
OG0005082	BRALA07295	NEMVE25159
OG0005085	BRALA19510	NEMVE07572
OG0005086	BRALA09381	NEMVE07482
OG0005087	BRALA20901	NEMVE14760, NEMVE21110
OG0005088	BRALA01303	NEMVE13405
OG0005089	BRALA14635	NEMVE15030
OG0005090	BRALA11176	NEMVE18162
OG0005091	BRALA18690	NEMVE08357
OG0005092	BRALA12771	NEMVE25357
OG0005093	BRALA09010	NEMVE10149
OG0005095	BRALA24486	NEMVE14185
OG0005096	BRALA10442	NEMVE13847, NEMVE03089
OG0005097	BRALA06505	NEMVE09977
OG0005098	BRALA14069	NEMVE04907
OG0005099	BRALA06538	NEMVE24801
OG0005100	BRALA13678	NEMVE10899
OG0005103	BRALA28207	NEMVE16506
OG0005104	BRALA09466	NEMVE09153
OG0005105	BRALA06454	NEMVE23049
OG0005106	BRALA20191	NEMVE22627
OG0005107	BRALA02107	NEMVE20157, NEMVE08261
OG0005108	BRALA01222	NEMVE13396
OG0005109	BRALA09181	NEMVE04941
OG0005110	BRALA11256	NEMVE13178, NEMVE21214
OG0005111	BRALA08666	NEMVE13580
OG0005112	BRALA18900	NEMVE24298
OG0005113	BRALA30868, BRALA32807, BRALA32806, BRALA35356, BRALA33824	NEMVE25886, NEMVE21027
OG0005114	BRALA25886	NEMVE08411
OG0005116	BRALA12189	NEMVE13730
OG0005117	BRALA24439	NEMVE13209
OG0005118	BRALA04838	NEMVE22908
OG0005120	BRALA03270	NEMVE24047, NEMVE08257
OG0005121	BRALA19194	NEMVE07563
OG0005122	BRALA00949, BRALA00950	NEMVE25425
OG0005123	BRALA11529	NEMVE25651
OG0005124	BRALA25908, BRALA21509	NEMVE13707
OG0005125	BRALA06466	NEMVE08675
OG0005127	BRALA13611	NEMVE23949
OG0005128	BRALA30436	NEMVE05698
OG0005129	BRALA11230	NEMVE05690
OG0005130	BRALA12681	NEMVE12121, NEMVE07830
OG0005131	BRALA20254, BRALA27888	NEMVE09291
OG0005132	BRALA16012	NEMVE11409, NEMVE25901
OG0005133	BRALA00530	NEMVE07483
OG0005133	BRALA00531	NEMVE24263
OG0005134	BRALA11188	NEMVE09808
OG0005135	BRALA23510, BRALA04045	NEMVE18670
OG0005137	BRALA05646	NEMVE07853
OG0005137	BRALA05518	NEMVE04147
OG0005138	BRALA12306	NEMVE13824
OG0005139	BRALA30039, BRALA30040	NEMVE00951, NEMVE10974
OG0005140	BRALA04264	NEMVE14128, NEMVE16885
OG0005141	BRALA35495, BRALA34051	NEMVE22603
OG0005142	BRALA14416	NEMVE07142, NEMVE12077
OG0005143	BRALA13606	NEMVE00974, NEMVE13415
OG0005144	BRALA01103	NEMVE06213
OG0005146	BRALA35713, BRALA34099	NEMVE05099
OG0005149	BRALA04404	NEMVE10144
OG0005150	BRALA31039	NEMVE23996
OG0005151	BRALA06150	NEMVE13659
OG0005152	BRALA33965	NEMVE13218
OG0005154	BRALA01060, BRALA01059	NEMVE25021
OG0005155	BRALA11593	NEMVE14140
OG0005156	BRALA11309	NEMVE06980
OG0005157	BRALA07429	NEMVE22505
OG0005158	BRALA29072	NEMVE06969
OG0005159	BRALA05351, BRALA22580	NEMVE06781
OG0005160	BRALA32456	NEMVE06389
OG0005161	BRALA23861	NEMVE02173
OG0005162	BRALA01215	NEMVE22547
OG0005163	BRALA18414, BRALA18413	NEMVE09841
OG0005164	BRALA26111	NEMVE09725
OG0005166	BRALA10890, BRALA01188	NEMVE06483
OG0005167	BRALA18625	NEMVE02902, NEMVE22515
OG0005168	BRALA25927	NEMVE22833
OG0005169	BRALA11938	NEMVE05682
OG0005171	BRALA20461	NEMVE25100
OG0005172	BRALA03213	NEMVE07425
OG0005173	BRALA29459	NEMVE22996
OG0005175	BRALA26154	NEMVE02029
OG0005176	BRALA07188	NEMVE08801
OG0005178	BRALA08227	NEMVE04033
OG0005179	BRALA08226	NEMVE07829
OG0005180	BRALA11534	NEMVE24053
OG0005181	BRALA22385, BRALA34053	NEMVE23920
OG0005182	BRALA01101	NEMVE06200
OG0005183	BRALA25396	NEMVE14067
OG0005184	BRALA31284	NEMVE06431
OG0005185	BRALA03147	NEMVE11432
OG0005186	BRALA13676	NEMVE06768
OG0005187	BRALA27874	NEMVE13161
OG0005189	BRALA19391, BRALA19390	NEMVE23493
OG0005190	BRALA24173	NEMVE11665, NEMVE09038
OG0005191	BRALA05242	NEMVE09257
OG0005192	BRALA06601	NEMVE12464, NEMVE07764
OG0005193	BRALA10856, BRALA10857	NEMVE11228, NEMVE24049, NEMVE08813
OG0005194	BRALA11540	NEMVE03180
OG0005196	BRALA02216	NEMVE19466
OG0005197	BRALA00021	NEMVE08046
OG0005198	BRALA29770	NEMVE22645
OG0005199	BRALA13748	NEMVE02388
OG0005200	BRALA08688	NEMVE13636
OG0005201	BRALA21190	NEMVE02021
OG0005202	BRALA20262	NEMVE11837, NEMVE14473
OG0005203	BRALA25404, BRALA25403	NEMVE13297
OG0005204	BRALA10188	NEMVE14965
OG0005205	BRALA09049	NEMVE14634
OG0005206	BRALA18514	NEMVE07942
OG0005207	BRALA20633	NEMVE18469
OG0005208	BRALA11171	NEMVE24981
OG0005209	BRALA26384	NEMVE22417
OG0005210	BRALA04797	NEMVE07336
OG0005211	BRALA28194, BRALA28193, BRALA28192	NEMVE20140
OG0005212	BRALA21756	NEMVE14478
OG0005213	BRALA03319	NEMVE25757
OG0005214	BRALA12183	NEMVE14753
OG0005215	BRALA05147	NEMVE24755
OG0005218	BRALA25406	NEMVE10673
OG0005219	BRALA19197, BRALA19198, BRALA02125	NEMVE15093
OG0005221	BRALA29622	NEMVE22950
OG0005221	BRALA35688	NEMVE21059
OG0005222	BRALA20017	NEMVE05750
OG0005223	BRALA15442	NEMVE16864
OG0005224	BRALA28981	NEMVE07924
OG0005225	BRALA08607	NEMVE24257
OG0005226	BRALA17307	NEMVE25646, NEMVE08740
OG0005227	BRALA12644	NEMVE13281
OG0005228	BRALA11409	NEMVE20296, NEMVE02199
OG0005229	BRALA19740	NEMVE05889
OG0005230	BRALA12448	NEMVE22091
OG0005231	BRALA05111	NEMVE05026, NEMVE04973
OG0005232	BRALA22201	NEMVE17122
OG0005233	BRALA18001	NEMVE22334
OG0005234	BRALA08685	NEMVE23138
OG0005235	BRALA24858	NEMVE22916
OG0005236	BRALA11163	NEMVE18693
OG0005237	BRALA22124	NEMVE14603, NEMVE02535
OG0005238	BRALA02843	NEMVE15748
OG0005239	BRALA23447	NEMVE24300, NEMVE14697
OG0005240	BRALA00223	NEMVE23501
OG0005241	BRALA05827	NEMVE00924
OG0005242	BRALA15789	NEMVE10048
OG0005243	BRALA26390	NEMVE13722
OG0005244	BRALA02782	NEMVE24681
OG0005245	BRALA00200, BRALA34909	NEMVE01979
OG0005246	BRALA25004	NEMVE10228
OG0005247	BRALA03180	NEMVE13246, NEMVE14263
OG0005248	BRALA19124, BRALA19123, BRALA03374	NEMVE21860
OG0005249	BRALA20640	NEMVE01081
OG0005250	BRALA16854	NEMVE19972
OG0005251	BRALA25411	NEMVE14226
OG0005253	BRALA22944	NEMVE17236
OG0005254	BRALA25289	NEMVE08513, NEMVE11856, NEMVE12824
OG0005256	BRALA25728	NEMVE22310
OG0005257	BRALA06705	NEMVE01951
OG0005258	BRALA28052	NEMVE13606
OG0005259	BRALA28056	NEMVE14915
OG0005260	BRALA04508	NEMVE17354
OG0005261	BRALA21136	NEMVE18820, NEMVE12103
OG0005262	BRALA27286	NEMVE10313
OG0005263	BRALA21966	NEMVE20277, NEMVE06877
OG0005264	BRALA15290	NEMVE01596
OG0005266	BRALA03450	NEMVE22507
OG0005267	BRALA24431	NEMVE13171
OG0005268	BRALA29772	NEMVE13154, NEMVE12596
OG0005269	BRALA11073	NEMVE23738
OG0005270	BRALA25705	NEMVE21392, NEMVE21695
OG0005271	BRALA29064	NEMVE12492, NEMVE23422
OG0005272	BRALA10652	NEMVE08945
OG0005273	BRALA15722	NEMVE15021
OG0005275	BRALA17317	NEMVE17303
OG0005276	BRALA01442	NEMVE11012
OG0005277	BRALA00795	NEMVE23614
OG0005278	BRALA15039	NEMVE10247
OG0005279	BRALA22426	NEMVE08263
OG0005281	BRALA30687	NEMVE14436
OG0005284	BRALA28199	NEMVE22078
OG0005285	BRALA14917	NEMVE22305, NEMVE22017
OG0005286	BRALA12554	NEMVE22308, NEMVE20661
OG0005287	BRALA07946	NEMVE07846
OG0005288	BRALA29821	NEMVE07526
OG0005289	BRALA18476	NEMVE13264
OG0005290	BRALA00818	NEMVE22121
OG0005291	BRALA02163	NEMVE22357
OG0005292	BRALA04825	NEMVE13978, NEMVE20613
OG0005293	BRALA32880, BRALA32040, BRALA35399	NEMVE11769, NEMVE01003
OG0005294	BRALA00740	NEMVE00896
OG0005295	BRALA18856	NEMVE22992
OG0005297	BRALA10739, BRALA00314	NEMVE07098
OG0005298	BRALA09690	NEMVE13862
OG0005299	BRALA20015	NEMVE14083
OG0005300	BRALA20319	NEMVE15071
OG0005301	BRALA31684	NEMVE18069
OG0005302	BRALA07884	NEMVE22725
OG0005303	BRALA24721	NEMVE15202
OG0005304	BRALA18484	NEMVE14113
OG0005305	BRALA03385	NEMVE03428
OG0005307	BRALA27223	NEMVE23385
OG0005309	BRALA03669	NEMVE07005
OG0005310	BRALA06504	NEMVE23055
OG0005312	BRALA18034	NEMVE10517
OG0005314	BRALA15684	NEMVE07238
OG0005315	BRALA03016	NEMVE15760
OG0005316	BRALA20591	NEMVE13569
OG0005317	BRALA31549, BRALA06294, BRALA30516	NEMVE14531
OG0005318	BRALA02514	NEMVE14087, NEMVE12599
OG0005321	BRALA06933	NEMVE01557
OG0005322	BRALA07361, BRALA07360	NEMVE24403
OG0005323	BRALA01394	NEMVE05390
OG0005324	BRALA29868	NEMVE02099
OG0005325	BRALA01126	NEMVE21046, NEMVE18560
OG0005326	BRALA27610	NEMVE19394, NEMVE25692
OG0005327	BRALA05337	NEMVE22241
OG0005328	BRALA08879	NEMVE23879
OG0005329	BRALA17419	NEMVE14371
OG0005359	BRALA30179	NEMVE08524
OG0005360	BRALA34067, BRALA34694, BRALA35822	NEMVE24149
OG0005361	BRALA26952	NEMVE14255
OG0005364	BRALA17778	NEMVE06746
OG0005365	BRALA17931	NEMVE21047
OG0005367	BRALA34445, BRALA35755	NEMVE02013
OG0005368	BRALA15034, BRALA15035	NEMVE14971
OG0005369	BRALA17421	NEMVE19264
OG0005370	BRALA17106	NEMVE22407
OG0005371	BRALA15909, BRALA15908	NEMVE13716
OG0005372	BRALA14131	NEMVE12002, NEMVE05840
OG0005374	BRALA12420	NEMVE05694
OG0005375	BRALA04834	NEMVE14110
OG0005376	BRALA14449	NEMVE21752, NEMVE14985
OG0005377	BRALA29372	NEMVE06548
OG0005378	BRALA27662, BRALA26637	NEMVE14923
OG0005379	BRALA28301	NEMVE13439
OG0005380	BRALA18830	NEMVE16857
OG0005381	BRALA28338	NEMVE23937
OG0005383	BRALA00591	NEMVE13101
OG0005384	BRALA01828	NEMVE14176
OG0005385	BRALA23246	NEMVE09424
OG0005386	BRALA11806	NEMVE14008
OG0005387	BRALA34860	NEMVE07582, NEMVE07610
OG0005388	BRALA01666	NEMVE19846, NEMVE17179
OG0005389	BRALA19447	NEMVE04707
OG0005390	BRALA00994	NEMVE23291
OG0005391	BRALA03409	NEMVE24228
OG0005392	BRALA12458	NEMVE07282
OG0005392	BRALA06331	NEMVE08670
OG0005393	BRALA16300, BRALA16301	NEMVE03135
OG0005394	BRALA22382	NEMVE09746
OG0005395	BRALA06349	NEMVE10566
OG0005397	BRALA13747	NEMVE25779
OG0005398	BRALA14554, BRALA08633	NEMVE13488
OG0005399	BRALA05679	NEMVE19672
OG0005400	BRALA31197	NEMVE01303
OG0005401	BRALA34524, BRALA33251, BRALA33622	NEMVE01057
OG0005402	BRALA27277	NEMVE14998
OG0005403	BRALA14631	NEMVE08821
OG0005404	BRALA00192	NEMVE13711
OG0005405	BRALA03677	NEMVE12916
OG0005406	BRALA31709	NEMVE13726
OG0005407	BRALA33740, BRALA16268	NEMVE13556
OG0005408	BRALA34288	NEMVE14356
OG0005410	BRALA27321	NEMVE14431
OG0005411	BRALA25945	NEMVE25565, NEMVE20669
OG0005412	BRALA10638	NEMVE12334, NEMVE07116
OG0005413	BRALA04317	NEMVE20329, NEMVE22607
OG0005414	BRALA06319	NEMVE05119
OG0005415	BRALA22991	NEMVE24698
OG0005416	BRALA35059, BRALA34212	NEMVE23355
OG0005418	BRALA34707	NEMVE14357
OG0005419	BRALA32666	NEMVE04661
OG0005421	BRALA17390	NEMVE17578
OG0005423	BRALA18727	NEMVE02227
OG0005425	BRALA22904	NEMVE22130
OG0005427	BRALA17012	NEMVE16623
OG0005428	BRALA35070, BRALA34779	NEMVE04831, NEMVE08541
OG0005429	BRALA15314	NEMVE05178
OG0005430	BRALA12553	NEMVE17316
OG0005431	BRALA16851	NEMVE21109, NEMVE00911
OG0005432	BRALA14965	NEMVE13957
OG0005433	BRALA32085, BRALA15081	NEMVE01023
OG0005434	BRALA11881	NEMVE24214
OG0005435	BRALA21781	NEMVE22904
OG0005436	BRALA15037	NEMVE23543
OG0005437	BRALA13351	NEMVE21721
OG0005439	BRALA14740	NEMVE13268
OG0005440	BRALA18224	NEMVE26026, NEMVE23527
OG0005441	BRALA25636	NEMVE23481
OG0005442	BRALA07031	NEMVE06967
OG0005443	BRALA11968	NEMVE14162
OG0005444	BRALA19371	NEMVE22621
OG0005445	BRALA14597	NEMVE05422
OG0005446	BRALA33714	NEMVE22502
OG0005447	BRALA24840	NEMVE08728
OG0005448	BRALA32866	NEMVE07608
OG0005449	BRALA21940	NEMVE01968
OG0005450	BRALA11905	NEMVE22782
OG0005451	BRALA23739	NEMVE14862
OG0005452	BRALA04413	NEMVE13065, NEMVE00118
OG0005453	BRALA12685	NEMVE21054
OG0005455	BRALA07441	NEMVE24879
OG0005456	BRALA28911	NEMVE14334
OG0005457	BRALA27309	NEMVE20516, NEMVE17454
OG0005458	BRALA06930	NEMVE00027, NEMVE01944
OG0005460	BRALA04289	NEMVE13300
OG0005461	BRALA14459	NEMVE23510
OG0005462	BRALA27849	NEMVE24468
OG0005463	BRALA07771	NEMVE25457
OG0005464	BRALA34473, BRALA19946	NEMVE18553
OG0005465	BRALA30794	NEMVE09135
OG0005466	BRALA00638	NEMVE13417
OG0005467	BRALA28979	NEMVE09512
OG0005469	BRALA21808	NEMVE15103
OG0005470	BRALA25622	NEMVE08170
OG0005471	BRALA33422	NEMVE17574
OG0005472	BRALA16188	NEMVE00104
OG0005473	BRALA35231, BRALA32945, BRALA31123, BRALA20665, BRALA17193, BRALA30768, BRALA21343, BRALA11556, BRALA32070, BRALA31121	NEMVE03010
OG0005474	BRALA21951	NEMVE22052
OG0005475	BRALA28038	NEMVE00116
OG0005477	BRALA00937	NEMVE18548, NEMVE06259
OG0005478	BRALA03216	NEMVE02004
OG0005479	BRALA21238	NEMVE14532
OG0005480	BRALA03659	NEMVE01818
OG0005481	BRALA23894	NEMVE16365
OG0005482	BRALA20563, BRALA20564	NEMVE09524
OG0005483	BRALA08271	NEMVE09606
OG0005484	BRALA11894	NEMVE25513
OG0005486	BRALA13490	NEMVE08818
OG0005487	BRALA09758	NEMVE13311
OG0005488	BRALA33275	NEMVE10989
OG0005489	BRALA00473	NEMVE06352
OG0005490	BRALA10737	NEMVE15001
OG0005491	BRALA04097	NEMVE15891
OG0005492	BRALA03310	NEMVE20469
OG0005493	BRALA33540, BRALA32174, BRALA32175	NEMVE03139
OG0005495	BRALA05831	NEMVE14014
OG0005498	BRALA09125	NEMVE24787
OG0005500	BRALA08684	NEMVE14899
OG0005502	BRALA31262	NEMVE11265
OG0005503	BRALA12882, BRALA12883	NEMVE17209
OG0005505	BRALA33407	NEMVE19557
OG0005506	BRALA05033	NEMVE01938
OG0005508	BRALA00324	NEMVE14483
OG0005509	BRALA18357	NEMVE23243
OG0005510	BRALA24149	NEMVE05240, NEMVE00297
OG0005511	BRALA01366	NEMVE06467
OG0005513	BRALA09884	NEMVE11751, NEMVE21256, NEMVE05969
OG0005514	BRALA11232	NEMVE20630
OG0005516	BRALA24839	NEMVE15131
OG0005517	BRALA33770	NEMVE05907
OG0005518	BRALA28940	NEMVE12270, NEMVE24038
OG0005520	BRALA08804	NEMVE02562
OG0005521	BRALA22579	NEMVE16867
OG0005522	BRALA23643	NEMVE13937
OG0005524	BRALA06358	NEMVE21844
OG0005525	BRALA06363	NEMVE24754
OG0005526	BRALA04280	NEMVE04932
OG0005527	BRALA23837	NEMVE12171
OG0005528	BRALA28944	NEMVE04812
OG0005529	BRALA25395	NEMVE05360
OG0005530	BRALA20067	NEMVE21834
OG0005531	BRALA00195	NEMVE21678
OG0005532	BRALA23433	NEMVE09040
OG0005534	BRALA34516	NEMVE10511
OG0005535	BRALA33785	NEMVE23214
OG0005536	BRALA13460	NEMVE25945
OG0005537	BRALA24525	NEMVE17735
OG0005537	BRALA34021	NEMVE11592
OG0005538	BRALA12504	NEMVE16938
OG0005539	BRALA01704	NEMVE15047
OG0005541	BRALA19241	NEMVE07765
OG0005542	BRALA09628	NEMVE22812
OG0005543	BRALA02827	NEMVE09837
OG0005544	BRALA04609	NEMVE24095
OG0005545	BRALA20093	NEMVE14775
OG0005547	BRALA14971	NEMVE24634
OG0005550	BRALA17657	NEMVE05781
OG0005551	BRALA18500	NEMVE09941
OG0005552	BRALA10108	NEMVE06492
OG0005553	BRALA02873	NEMVE07415
OG0005554	BRALA19948	NEMVE19424, NEMVE21796
OG0005556	BRALA28862	NEMVE21261, NEMVE14285
OG0005557	BRALA34510	NEMVE15598
OG0005558	BRALA21567	NEMVE08298
OG0005559	BRALA08947	NEMVE19278
OG0005560	BRALA03091	NEMVE21325, NEMVE15697
OG0005561	BRALA03351	NEMVE14147
OG0005562	BRALA05109	NEMVE13599
OG0005563	BRALA12698	NEMVE13362, NEMVE12533
OG0005564	BRALA10145	NEMVE14553, NEMVE14276
OG0005565	BRALA04656	NEMVE06975
OG0005566	BRALA24256	NEMVE21920, NEMVE12368
OG0005567	BRALA14153	NEMVE19538
OG0005568	BRALA21847	NEMVE21820
OG0005569	BRALA22900	NEMVE22877
OG0005570	BRALA16934	NEMVE09824
OG0005572	BRALA12106	NEMVE22437
OG0005573	BRALA25513	NEMVE10955
OG0005574	BRALA30070	NEMVE13871
OG0005576	BRALA33534, BRALA35620	NEMVE17756
OG0005578	BRALA05480	NEMVE07998
OG0005579	BRALA34273, BRALA34113, BRALA33515	NEMVE25366
OG0005580	BRALA34383, BRALA35124	NEMVE22749
OG0005581	BRALA17731	NEMVE08250
OG0005582	BRALA13296	NEMVE00898, NEMVE12286
OG0005583	BRALA13471	NEMVE13333
OG0005584	BRALA15042	NEMVE13371
OG0005586	BRALA04348	NEMVE22169
OG0005587	BRALA08391	NEMVE18834
OG0005588	BRALA10749	NEMVE14078
OG0005589	BRALA18610	NEMVE09365
OG0005590	BRALA11343	NEMVE21941
OG0005591	BRALA17669	NEMVE09575
OG0005592	BRALA03173	NEMVE13249
OG0005593	BRALA15683, BRALA15682	NEMVE19470, NEMVE02421, NEMVE10680, NEMVE15156
OG0005594	BRALA32663	NEMVE13772, NEMVE17569
OG0005595	BRALA11536	NEMVE24148
OG0005596	BRALA28926	NEMVE22114
OG0005597	BRALA27141, BRALA27142	NEMVE11874, NEMVE06167
OG0005598	BRALA12145	NEMVE00076, NEMVE13856
OG0005599	BRALA28103, BRALA03554	NEMVE06209, NEMVE12520
OG0005600	BRALA12754	NEMVE13328
OG0005601	BRALA14562	NEMVE05989
OG0005601	BRALA26549	NEMVE21104
OG0005602	BRALA20550, BRALA18193	NEMVE20246
OG0005603	BRALA11519	NEMVE15069
OG0005604	BRALA18274	NEMVE04889
OG0005605	BRALA03732	NEMVE19346
OG0005606	BRALA11349, BRALA11350, BRALA00983, BRALA00984	NEMVE23621
OG0005608	BRALA22529	NEMVE16522
OG0005609	BRALA27605, BRALA27606	NEMVE02400
OG0005610	BRALA11852	NEMVE06425
OG0005611	BRALA21970	NEMVE24061
OG0005612	BRALA12039	NEMVE24444
OG0005613	BRALA32099	NEMVE14558
OG0005614	BRALA15217	NEMVE03285
OG0005615	BRALA23416	NEMVE22399
OG0005616	BRALA22405	NEMVE05919
OG0005617	BRALA01037	NEMVE14623
OG0005618	BRALA05369	NEMVE09358
OG0005619	BRALA18935	NEMVE08868
OG0005620	BRALA20033	NEMVE14729
OG0005621	BRALA26946	NEMVE05047
OG0005622	BRALA28846	NEMVE09250
OG0005623	BRALA24263	NEMVE09978
OG0005624	BRALA08859	NEMVE06828
OG0005625	BRALA16271	NEMVE12772, NEMVE13788
OG0005626	BRALA34323	NEMVE02395, NEMVE14768
OG0005627	BRALA21305	NEMVE01097, NEMVE10904, NEMVE21239, NEMVE12804
OG0005628	BRALA07888	NEMVE15041, NEMVE12760
OG0005629	BRALA35763	NEMVE03995
OG0005629	BRALA05441	NEMVE13819
OG0005630	BRALA01440	NEMVE02111
OG0005631	BRALA10696	NEMVE22831
OG0005632	BRALA17395	NEMVE11004
OG0005633	BRALA35097	NEMVE13712
OG0005636	BRALA08890	NEMVE14287
OG0005637	BRALA15180	NEMVE10842
OG0005638	BRALA16862	NEMVE25632
OG0005639	BRALA13288	NEMVE12532, NEMVE21748
OG0005640	BRALA11975	NEMVE25019
OG0005642	BRALA22683	NEMVE06116
OG0005643	BRALA18738	NEMVE23240
OG0005644	BRALA23247	NEMVE24184
OG0005645	BRALA18342	NEMVE21292, NEMVE13413, NEMVE00525
OG0005646	BRALA14098	NEMVE07216
OG0005649	BRALA18887	NEMVE08781
OG0005652	BRALA01979	NEMVE13761
OG0005656	BRALA35004, BRALA35887	NEMVE25719
OG0005659	BRALA10984	NEMVE10920
OG0005660	BRALA17720	NEMVE13076, NEMVE12999
OG0005667	BRALA20951, BRALA20976, BRALA20814, BRALA30329, BRALA20978, BRALA05021, BRALA20851, BRALA20813, BRALA32647, BRALA20847, BRALA05024, BRALA20966, BRALA20844, BRALA12080, BRALA12082, BRALA12083, BRALA01265, BRALA23220	NEMVE14460, NEMVE20325
OG0005681	BRALA14263	NEMVE01950, NEMVE12509
OG0005685	BRALA12967	NEMVE15988
OG0005690	BRALA34602, BRALA16216	NEMVE05999, NEMVE02293
OG0005691	BRALA11038	NEMVE18729
OG0005692	BRALA24381	NEMVE25673
OG0005694	BRALA17179	NEMVE07503
OG0005695	BRALA04509	NEMVE24999
OG0005696	BRALA12660, BRALA12659	NEMVE19431, NEMVE00658
OG0005699	BRALA15228	NEMVE05086
OG0005700	BRALA08071	NEMVE23315
OG0005701	BRALA06261	NEMVE05123
OG0005702	BRALA16971	NEMVE21785
OG0005703	BRALA21952	NEMVE05111
OG0005704	BRALA22973	NEMVE00358, NEMVE00188, NEMVE02380
OG0005706	BRALA12079, BRALA12081	NEMVE14060
OG0005706	BRALA26688	NEMVE24889
OG0005707	BRALA14659	NEMVE02468
OG0005708	BRALA04657	NEMVE18782
OG0005711	BRALA10344	NEMVE22100
OG0005712	BRALA12191	NEMVE14707
OG0005713	BRALA02517	NEMVE01956, NEMVE20809
OG0005714	BRALA02874	NEMVE16066
OG0005715	BRALA04368	NEMVE09774
OG0005716	BRALA32436, BRALA31272, BRALA31273, BRALA29755, BRALA26036, BRALA24548, BRALA17510, BRALA21408	NEMVE16761
OG0005717	BRALA23898	NEMVE10797
OG0005718	BRALA06773	NEMVE08003, NEMVE17456
OG0005719	BRALA05482	NEMVE14711
OG0005720	BRALA34468, BRALA27828	NEMVE17361
OG0005721	BRALA21175	NEMVE20431, NEMVE15979
OG0005723	BRALA28137	NEMVE13732
OG0005724	BRALA27289	NEMVE16694
OG0005725	BRALA35541	NEMVE23028, NEMVE20234, NEMVE11864
OG0005728	BRALA03308	NEMVE13776
OG0005729	BRALA19644	NEMVE19871
OG0005731	BRALA06257	NEMVE07981
OG0005732	BRALA06368	NEMVE11098
OG0005733	BRALA18100	NEMVE13320
OG0005735	BRALA21831	NEMVE22451
OG0005738	BRALA29956	NEMVE22405
OG0005740	BRALA22588	NEMVE07070
OG0005744	BRALA06893, BRALA06946	NEMVE22641
OG0005745	BRALA06746	NEMVE00282, NEMVE14038
OG0005746	BRALA18735	NEMVE21186, NEMVE14714
OG0005748	BRALA05680	NEMVE07129
OG0005749	BRALA33198	NEMVE04089
OG0005750	BRALA12584	NEMVE09054
OG0005751	BRALA26940	NEMVE05662
OG0005753	BRALA33502, BRALA20399	NEMVE21023, NEMVE23600, NEMVE23599
OG0005754	BRALA25060, BRALA35534	NEMVE01507
OG0005757	BRALA27615, BRALA27620	NEMVE09144
OG0005759	BRALA27481	NEMVE13996
OG0005760	BRALA25864, BRALA05398	NEMVE19177, NEMVE07324
OG0005761	BRALA02117	NEMVE06405
OG0005763	BRALA18521	NEMVE08824
OG0005764	BRALA07420	NEMVE01288, NEMVE24394
OG0005765	BRALA24062	NEMVE25244
OG0005768	BRALA06934	NEMVE24099
OG0005770	BRALA25632	NEMVE22242
OG0005771	BRALA16619	NEMVE25507
OG0005772	BRALA30175	NEMVE05695
OG0005773	BRALA27221	NEMVE09414
OG0005774	BRALA14466	NEMVE21829
OG0005775	BRALA13137	NEMVE14392
OG0005776	BRALA18974	NEMVE07966
OG0005777	BRALA34541	NEMVE12823
OG0005778	BRALA25924	NEMVE06697
OG0005779	BRALA10414	NEMVE20167, NEMVE24822
OG0005781	BRALA14280	NEMVE14416
OG0005782	BRALA27586	NEMVE01543
OG0005783	BRALA11501	NEMVE13901
OG0005784	BRALA25587	NEMVE04987, NEMVE20893
OG0005785	BRALA21981	NEMVE05160, NEMVE05143
OG0005787	BRALA30801, BRALA04456	NEMVE03826
OG0005788	BRALA27401	NEMVE24678
OG0005789	BRALA19084	NEMVE13313
OG0005790	BRALA11916	NEMVE06982
OG0005791	BRALA30143	NEMVE20528, NEMVE01297
OG0005792	BRALA22283	NEMVE15437
OG0005793	BRALA02122	NEMVE16943
OG0005794	BRALA14065	NEMVE08845
OG0005796	BRALA03853	NEMVE06246
OG0005797	BRALA16284	NEMVE14037
OG0005798	BRALA17318	NEMVE14829
OG0005799	BRALA13423	NEMVE10264
OG0005800	BRALA00385	NEMVE13587
OG0005801	BRALA27324	NEMVE24237
OG0005802	BRALA00338	NEMVE06950, NEMVE03199
OG0005803	BRALA09014	NEMVE13133
OG0005804	BRALA16544, BRALA23077	NEMVE07252
OG0005805	BRALA14991	NEMVE16148, NEMVE23550
OG0005807	BRALA12255	NEMVE06359
OG0005808	BRALA12381	NEMVE01129
OG0005811	BRALA13358	NEMVE17134, NEMVE11119
OG0005812	BRALA24432	NEMVE14364
OG0005814	BRALA01036	NEMVE14624
OG0005815	BRALA30105	NEMVE25274
OG0005816	BRALA24265	NEMVE08245
OG0005817	BRALA25567	NEMVE20440, NEMVE15052
OG0005818	BRALA20030	NEMVE14563
OG0005819	BRALA05131	NEMVE21808
OG0005820	BRALA12443	NEMVE16994
OG0005821	BRALA20900	NEMVE23456
OG0005822	BRALA23444	NEMVE25935
OG0005824	BRALA17116	NEMVE14153
OG0005826	BRALA16406	NEMVE25456, NEMVE16439
