Orthogroup	BRALA	AMPFI_ok
OG0003502	BRALA34217, BRALA32822	AMPFI_22051
OG0003503	BRALA35054	AMPFI_19098
OG0003503	BRALA35912	AMPFI_05344
OG0003504	BRALA25286	AMPFI_15622, AMPFI_24432
OG0003505	BRALA03121	AMPFI_07475
OG0003506	BRALA08237	AMPFI_14856
OG0003507	BRALA01241	AMPFI_14147
OG0003508	BRALA21200, BRALA21199	AMPFI_00704, AMPFI_22615
OG0003509	BRALA05520	AMPFI_07776
OG0003511	BRALA16529	AMPFI_01623
OG0003512	BRALA07191, BRALA35635	AMPFI_02821
OG0003513	BRALA14520	AMPFI_21434
OG0003515	BRALA18725	AMPFI_20138
OG0003516	BRALA11488	AMPFI_25715
OG0003517	BRALA23417	AMPFI_03039
OG0003518	BRALA01597	AMPFI_13631
OG0003519	BRALA07432	AMPFI_10068
OG0003520	BRALA13350	AMPFI_05023
OG0003521	BRALA28067	AMPFI_14287, AMPFI_02594, AMPFI_19196, AMPFI_16400
OG0003522	BRALA06407	AMPFI_15136
OG0003523	BRALA15819	AMPFI_07760
OG0003524	BRALA19610	AMPFI_02059, AMPFI_12429
OG0003525	BRALA04397	AMPFI_03033
OG0003526	BRALA24423	AMPFI_06222
OG0003527	BRALA12195	AMPFI_09571
OG0003528	BRALA28828	AMPFI_08029
OG0003529	BRALA14479	AMPFI_16196
OG0003530	BRALA16960	AMPFI_21595
OG0003531	BRALA34155	AMPFI_10001
OG0003532	BRALA28381	AMPFI_24750
OG0003533	BRALA12757	AMPFI_02269, AMPFI_18447
OG0003534	BRALA20884, BRALA05884, BRALA05922	AMPFI_09003
OG0003535	BRALA31819	AMPFI_24072
OG0003536	BRALA01567	AMPFI_00410
OG0003537	BRALA11544	AMPFI_09546, AMPFI_11095
OG0003538	BRALA11760	AMPFI_23397
OG0003539	BRALA09265	AMPFI_00975
OG0003540	BRALA18860	AMPFI_21206, AMPFI_00306
OG0003541	BRALA19973	AMPFI_04066
OG0003542	BRALA18626	AMPFI_06443
OG0003543	BRALA02287	AMPFI_24581
OG0003544	BRALA04094	AMPFI_19004
OG0003545	BRALA25349	AMPFI_15023, AMPFI_13578
OG0003546	BRALA34597	AMPFI_21995, AMPFI_00349
OG0003546	BRALA31691	AMPFI_01761
OG0003547	BRALA27840, BRALA27838, BRALA27839	AMPFI_04834
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	AMPFI_24768
OG0003549	BRALA23902	AMPFI_15331
OG0003550	BRALA18608	AMPFI_18741
OG0003551	BRALA01030	AMPFI_07598
OG0003552	BRALA23094	AMPFI_05955
OG0003553	BRALA27934	AMPFI_21634
OG0003554	BRALA24475	AMPFI_22132
OG0003555	BRALA21968	AMPFI_10844
OG0003556	BRALA01809	AMPFI_08098
OG0003557	BRALA02541	AMPFI_05440
OG0003558	BRALA16598	AMPFI_20154
OG0003560	BRALA26145	AMPFI_04633
OG0003561	BRALA28633	AMPFI_06137
OG0003562	BRALA14777	AMPFI_06538
OG0003563	BRALA18624	AMPFI_05251
OG0003563	BRALA06846	AMPFI_22795
OG0003564	BRALA27591	AMPFI_08755
OG0003565	BRALA01127	AMPFI_03548, AMPFI_00450, AMPFI_22462
OG0003566	BRALA19185	AMPFI_01090
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	AMPFI_22713
OG0003568	BRALA28427	AMPFI_06943
OG0003570	BRALA00798	AMPFI_06993
OG0003571	BRALA31602, BRALA34916	AMPFI_12433
OG0003572	BRALA13377	AMPFI_17304, AMPFI_00364
OG0003573	BRALA14969	AMPFI_10938
OG0003574	BRALA27168	AMPFI_12831
OG0003577	BRALA00402	AMPFI_25920, AMPFI_04085, AMPFI_19335
OG0003578	BRALA29478, BRALA23275	AMPFI_08173
OG0003579	BRALA03835	AMPFI_22532
OG0003597	BRALA34091	AMPFI_11403
OG0003598	BRALA18340	AMPFI_08091
OG0003599	BRALA33877	AMPFI_03084
OG0003601	BRALA18126	AMPFI_22792
OG0003603	BRALA06241	AMPFI_14800
OG0003604	BRALA31536	AMPFI_14560
OG0003607	BRALA10883	AMPFI_01035
OG0003608	BRALA18469	AMPFI_20147
OG0003610	BRALA09770	AMPFI_08064
OG0003611	BRALA24495	AMPFI_03674
OG0003613	BRALA11000	AMPFI_14181
OG0003615	BRALA05371	AMPFI_05633
OG0003616	BRALA20439	AMPFI_05609
OG0003617	BRALA23864	AMPFI_00387
OG0003618	BRALA30067	AMPFI_07271
OG0003619	BRALA28306	AMPFI_10351
OG0003620	BRALA15834	AMPFI_09860
OG0003622	BRALA13428	AMPFI_11239, AMPFI_21860, AMPFI_12437
OG0003623	BRALA13875	AMPFI_13962
OG0003624	BRALA32206	AMPFI_03514
OG0003625	BRALA29309, BRALA10329, BRALA10330, BRALA16006	AMPFI_14897
OG0003626	BRALA04725	AMPFI_06082
OG0003627	BRALA16210	AMPFI_04313
OG0003628	BRALA15102	AMPFI_06318
OG0003629	BRALA05892	AMPFI_13944
OG0003630	BRALA29277	AMPFI_13915
OG0003631	BRALA32757, BRALA35489, BRALA34452, BRALA34595	AMPFI_20160
OG0003633	BRALA10607	AMPFI_20276
OG0003634	BRALA14363	AMPFI_00355, AMPFI_24717, AMPFI_01365, AMPFI_14902, AMPFI_09982
OG0003635	BRALA18691	AMPFI_15181
OG0003636	BRALA17877, BRALA30883	AMPFI_00213
OG0003638	BRALA12059	AMPFI_07537
OG0003639	BRALA34621, BRALA34483, BRALA34678	AMPFI_22785, AMPFI_14707
OG0003640	BRALA04598	AMPFI_16498
OG0003641	BRALA22029	AMPFI_07323
OG0003642	BRALA14568	AMPFI_06630
OG0003643	BRALA20230, BRALA05378, BRALA17185, BRALA07011	AMPFI_12454
OG0003644	BRALA10140	AMPFI_06306
OG0003645	BRALA13185	AMPFI_16881
OG0003646	BRALA22868	AMPFI_06564
OG0003647	BRALA16527	AMPFI_00053
OG0003648	BRALA17389	AMPFI_01550
OG0003650	BRALA13666	AMPFI_12108
OG0003651	BRALA21916	AMPFI_09243
OG0003652	BRALA34260	AMPFI_10927
OG0003653	BRALA33747, BRALA20594, BRALA35513	AMPFI_11406
OG0003654	BRALA21275	AMPFI_17684
OG0003655	BRALA33353	AMPFI_08590
OG0003656	BRALA04460	AMPFI_15780
OG0003658	BRALA00325	AMPFI_13106
OG0003659	BRALA07055	AMPFI_02966
OG0003660	BRALA03685	AMPFI_24288, AMPFI_15577
OG0003661	BRALA00518	AMPFI_09102
OG0003662	BRALA28700	AMPFI_13941
OG0003663	BRALA03839, BRALA03841	AMPFI_22056
OG0003664	BRALA25355	AMPFI_15265, AMPFI_25223
OG0003665	BRALA15969, BRALA08702	AMPFI_01410
OG0003666	BRALA25648	AMPFI_10136
OG0003667	BRALA23581	AMPFI_08073
OG0003668	BRALA16595	AMPFI_07166
OG0003669	BRALA01156	AMPFI_11157
OG0003671	BRALA32769	AMPFI_00179
OG0003672	BRALA18633	AMPFI_09980
OG0003673	BRALA19291	AMPFI_11970, AMPFI_02480
OG0003674	BRALA13017	AMPFI_05762
OG0003675	BRALA11375	AMPFI_08157
OG0003676	BRALA10096, BRALA14472	AMPFI_18881
OG0003677	BRALA09088	AMPFI_07661
OG0003678	BRALA05291	AMPFI_07460
OG0003679	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231	AMPFI_07845
OG0003680	BRALA09741	AMPFI_09842
OG0003681	BRALA02162	AMPFI_19503
OG0003682	BRALA10785, BRALA10910	AMPFI_07578
OG0003683	BRALA22205	AMPFI_02901
OG0003684	BRALA26598	AMPFI_00490, AMPFI_16180
OG0003685	BRALA04329	AMPFI_12477
OG0003686	BRALA12463	AMPFI_07985
OG0003687	BRALA14064	AMPFI_00830
OG0003688	BRALA26787	AMPFI_03029
OG0003689	BRALA09157	AMPFI_14009
OG0003690	BRALA33355, BRALA34982	AMPFI_05747
OG0003691	BRALA22954	AMPFI_11092
OG0003692	BRALA28877	AMPFI_03589
OG0003693	BRALA09225	AMPFI_18222, AMPFI_02553
OG0003694	BRALA07902	AMPFI_08303
OG0003695	BRALA21829	AMPFI_15699
OG0003696	BRALA20035	AMPFI_04491, AMPFI_03543, AMPFI_02677
OG0003697	BRALA16767	AMPFI_11115
OG0003699	BRALA35351	AMPFI_24416, AMPFI_09512
OG0003700	BRALA23022	AMPFI_09947
OG0003701	BRALA16004	AMPFI_00012, AMPFI_24465
OG0003702	BRALA28909	AMPFI_15283
OG0003703	BRALA02399	AMPFI_10771
OG0003704	BRALA17852	AMPFI_14195
OG0003705	BRALA17124	AMPFI_23254
OG0003706	BRALA21768	AMPFI_05005
OG0003707	BRALA13435	AMPFI_07583
OG0003708	BRALA19031	AMPFI_12625
OG0003709	BRALA03316	AMPFI_06172
OG0003710	BRALA29789	AMPFI_12106, AMPFI_01123
OG0003711	BRALA03254	AMPFI_07533, AMPFI_12979
OG0003712	BRALA11231	AMPFI_04984
OG0003713	BRALA01757	AMPFI_04283
OG0003714	BRALA14362	AMPFI_25572
OG0003716	BRALA32334	AMPFI_04436, AMPFI_02826
OG0003717	BRALA21117	AMPFI_00073
OG0003718	BRALA07126	AMPFI_18529
OG0003719	BRALA14607	AMPFI_04202
OG0003720	BRALA02638	AMPFI_24923
OG0003721	BRALA12038	AMPFI_08300
OG0003722	BRALA24100	AMPFI_16876
OG0003724	BRALA05473	AMPFI_09411
OG0003725	BRALA00696	AMPFI_06286
OG0003727	BRALA25125	AMPFI_11496
OG0003728	BRALA23646	AMPFI_22309
OG0003729	BRALA06888, BRALA06951	AMPFI_24000
OG0003730	BRALA29533	AMPFI_06364
OG0003731	BRALA21198	AMPFI_22155
OG0003732	BRALA11685	AMPFI_21718
OG0003733	BRALA01134	AMPFI_08970
OG0003733	BRALA01135	AMPFI_15657
OG0003734	BRALA21794	AMPFI_18672
OG0003735	BRALA34167	AMPFI_19574
OG0003736	BRALA33666, BRALA33744	AMPFI_04878
OG0003738	BRALA18659	AMPFI_15996
OG0003739	BRALA14467	AMPFI_04457
OG0003741	BRALA29769	AMPFI_21028
OG0003742	BRALA18578	AMPFI_17579, AMPFI_21157
OG0003743	BRALA23724	AMPFI_21068
OG0003744	BRALA24796	AMPFI_11890
OG0003745	BRALA06719, BRALA03263, BRALA30410	AMPFI_06392
OG0003748	BRALA12755	AMPFI_12821
OG0003749	BRALA26426, BRALA26425	AMPFI_09561
OG0003750	BRALA18863	AMPFI_19492
OG0003751	BRALA32676, BRALA06904	AMPFI_03897, AMPFI_10264
OG0003752	BRALA25856	AMPFI_09468
OG0003754	BRALA29308	AMPFI_09209
OG0003755	BRALA35547, BRALA34607	AMPFI_19354
OG0003756	BRALA19970	AMPFI_17707
OG0003757	BRALA13359	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063
OG0003758	BRALA00093	AMPFI_19318
OG0003759	BRALA05624	AMPFI_06066
OG0003760	BRALA17848	AMPFI_08456
OG0003761	BRALA04263	AMPFI_18129
OG0003762	BRALA18646	AMPFI_16490
OG0003763	BRALA24515	AMPFI_20405, AMPFI_19416
OG0003764	BRALA25043	AMPFI_00088
OG0003765	BRALA18952	AMPFI_01150, AMPFI_22446
OG0003767	BRALA03143	AMPFI_01797
OG0003768	BRALA11897	AMPFI_17858, AMPFI_04126, AMPFI_02385, AMPFI_24013, AMPFI_04639
OG0003769	BRALA26566	AMPFI_04434, AMPFI_04953
OG0003771	BRALA16711	AMPFI_07160
OG0003772	BRALA31033	AMPFI_07478
OG0003773	BRALA23295, BRALA25770, BRALA25032	AMPFI_10699
OG0003775	BRALA35914	AMPFI_13847
OG0003776	BRALA09052	AMPFI_18606
OG0003777	BRALA06297	AMPFI_20144
OG0003778	BRALA19187	AMPFI_24942
OG0003794	BRALA03340	AMPFI_16922
OG0003795	BRALA19714	AMPFI_09136
OG0003798	BRALA18800	AMPFI_02948
OG0003803	BRALA01090	AMPFI_12565
OG0003805	BRALA29394	AMPFI_04647
OG0003806	BRALA06429	AMPFI_05818
OG0003807	BRALA25353	AMPFI_03351
OG0003808	BRALA10356	AMPFI_14079
OG0003809	BRALA03811	AMPFI_02614, AMPFI_04031
OG0003810	BRALA11857	AMPFI_19950
OG0003811	BRALA19420	AMPFI_10478
OG0003812	BRALA05555	AMPFI_10138
OG0003813	BRALA03804	AMPFI_07875
OG0003815	BRALA24118	AMPFI_09900, AMPFI_05813
OG0003818	BRALA21446	AMPFI_17759
OG0003819	BRALA22931	AMPFI_19740, AMPFI_17113, AMPFI_22517, AMPFI_21528
OG0003820	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841	AMPFI_17489
OG0003821	BRALA15354, BRALA15353	AMPFI_03105
OG0003822	BRALA09138, BRALA09143, BRALA09145, BRALA09146, BRALA09140	AMPFI_04513
OG0003823	BRALA13717	AMPFI_06889
OG0003824	BRALA21415	AMPFI_06085
OG0003825	BRALA17596	AMPFI_06918
OG0003826	BRALA34055	AMPFI_13869
OG0003827	BRALA00778, BRALA00768	AMPFI_21409
OG0003828	BRALA27337	AMPFI_11909
OG0003829	BRALA02842	AMPFI_00127
OG0003830	BRALA15659	AMPFI_07093
OG0003831	BRALA11875	AMPFI_12797
OG0003832	BRALA17319	AMPFI_20517
OG0003833	BRALA19235	AMPFI_18982
OG0003834	BRALA27607	AMPFI_10226
OG0003835	BRALA21118	AMPFI_03066
OG0003836	BRALA34236, BRALA34753	AMPFI_14280
OG0003837	BRALA19478	AMPFI_24684
OG0003840	BRALA04449	AMPFI_23271
OG0003844	BRALA16546	AMPFI_14349
OG0003845	BRALA30351	AMPFI_07956
OG0003846	BRALA21704	AMPFI_06425
OG0003847	BRALA03050	AMPFI_22971
OG0003848	BRALA21811	AMPFI_23978
OG0003850	BRALA19297	AMPFI_10267
OG0003851	BRALA10650	AMPFI_11201, AMPFI_00905
OG0003851	BRALA10712	AMPFI_16652
OG0003852	BRALA04443	AMPFI_10208
OG0003853	BRALA15182	AMPFI_21676
OG0003854	BRALA15033	AMPFI_03224
OG0003855	BRALA15994	AMPFI_20260
OG0003856	BRALA06378	AMPFI_08524
OG0003857	BRALA06379	AMPFI_07120
OG0003858	BRALA15163	AMPFI_00370
OG0003861	BRALA12361	AMPFI_02803
OG0003862	BRALA18165	AMPFI_24710
OG0003863	BRALA16261	AMPFI_16528
OG0003864	BRALA28844	AMPFI_13775
OG0003865	BRALA11341	AMPFI_11940
OG0003866	BRALA23698	AMPFI_14452
OG0003868	BRALA21807	AMPFI_11838
OG0003869	BRALA14443	AMPFI_17164
OG0003870	BRALA07708	AMPFI_05899
OG0003872	BRALA30315	AMPFI_14866
OG0003873	BRALA05761	AMPFI_09750
OG0003874	BRALA01611	AMPFI_14478
OG0003875	BRALA35166	AMPFI_06901
OG0003876	BRALA00896	AMPFI_22260
OG0003877	BRALA23816	AMPFI_15725, AMPFI_00796
OG0003878	BRALA20063	AMPFI_12599
OG0003879	BRALA15031	AMPFI_02846, AMPFI_04216, AMPFI_06329
OG0003880	BRALA11582	AMPFI_08957
OG0003881	BRALA24783	AMPFI_15319, AMPFI_15320
OG0003883	BRALA11445	AMPFI_12967
OG0003884	BRALA08005	AMPFI_11418
OG0003885	BRALA23768	AMPFI_12606
OG0003886	BRALA04852	AMPFI_05835
OG0003887	BRALA20668	AMPFI_10957
OG0003888	BRALA19321	AMPFI_01567
OG0003890	BRALA26936	AMPFI_14577
OG0003891	BRALA22829	AMPFI_17693
OG0003892	BRALA22723	AMPFI_11859, AMPFI_18544
OG0003893	BRALA24429	AMPFI_15310
OG0003894	BRALA10135, BRALA10136	AMPFI_18671
OG0003896	BRALA13108	AMPFI_07056
OG0003898	BRALA06113	AMPFI_09375
OG0003899	BRALA08278	AMPFI_00789
OG0003900	BRALA17436	AMPFI_23235
OG0003902	BRALA28272, BRALA09979, BRALA18180, BRALA17740	AMPFI_14257
OG0003903	BRALA12337	AMPFI_19280
OG0003904	BRALA04278	AMPFI_04520
OG0003905	BRALA08898	AMPFI_11955
OG0003906	BRALA18512	AMPFI_11162
OG0003907	BRALA11770	AMPFI_00935
OG0003910	BRALA23005	AMPFI_04464
OG0003912	BRALA26575	AMPFI_24373
OG0003913	BRALA05130	AMPFI_21191
OG0003914	BRALA04182	AMPFI_08353
OG0003915	BRALA12140	AMPFI_10789
OG0003916	BRALA19092	AMPFI_09047
OG0003917	BRALA18730	AMPFI_16651, AMPFI_15299, AMPFI_01608
OG0003918	BRALA03733	AMPFI_05529
OG0003920	BRALA23721	AMPFI_25048
OG0003921	BRALA09641	AMPFI_13490
OG0003922	BRALA25868, BRALA02161	AMPFI_19502
OG0003923	BRALA14453	AMPFI_15048, AMPFI_23190
OG0003924	BRALA04026	AMPFI_14060
OG0003925	BRALA05610	AMPFI_08582
OG0003927	BRALA14919	AMPFI_13307
OG0003928	BRALA03296	AMPFI_01023
OG0003930	BRALA02295	AMPFI_07230
OG0003931	BRALA25275	AMPFI_26056
OG0003932	BRALA01444	AMPFI_10182
OG0003932	BRALA02585	AMPFI_23012
OG0003933	BRALA28039	AMPFI_24509
OG0003934	BRALA01058	AMPFI_16560
OG0003936	BRALA34488	AMPFI_09358
OG0003937	BRALA25602	AMPFI_09658
OG0003938	BRALA24502	AMPFI_22623
OG0003939	BRALA05196	AMPFI_06063
OG0003940	BRALA15373	AMPFI_19837
OG0003942	BRALA34122	AMPFI_14927
OG0003943	BRALA01879, BRALA01880	AMPFI_08179
OG0003944	BRALA12422	AMPFI_07557
OG0003945	BRALA25345	AMPFI_08691
OG0003946	BRALA21665	AMPFI_00888
OG0003947	BRALA29298	AMPFI_23175
OG0003948	BRALA14249	AMPFI_09703
OG0003949	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045	AMPFI_12679
OG0003950	BRALA02049	AMPFI_25875
OG0003951	BRALA15284	AMPFI_11617
OG0003952	BRALA23419	AMPFI_08594
OG0003953	BRALA23252	AMPFI_19332
OG0003954	BRALA16702	AMPFI_06716
OG0003955	BRALA20185	AMPFI_11128
OG0003956	BRALA05102	AMPFI_23118
OG0003957	BRALA03349	AMPFI_08683
OG0003958	BRALA33511	AMPFI_00232
OG0003959	BRALA02632	AMPFI_04671
OG0003960	BRALA02491	AMPFI_08480
OG0003961	BRALA09640	AMPFI_06314
OG0003962	BRALA34272	AMPFI_16905
OG0003963	BRALA34373	AMPFI_00653
OG0003964	BRALA23648, BRALA12174, BRALA12173, BRALA12175	AMPFI_01234
OG0003965	BRALA31971	AMPFI_04828
OG0003966	BRALA24386	AMPFI_05727
OG0003967	BRALA26387	AMPFI_05943, AMPFI_08131
OG0003968	BRALA12045	AMPFI_06736
OG0003969	BRALA31035	AMPFI_07721
OG0003970	BRALA04290	AMPFI_07812
OG0003971	BRALA17785	AMPFI_14528
OG0003972	BRALA03399	AMPFI_15565
OG0003973	BRALA22301	AMPFI_20438
OG0003974	BRALA02422	AMPFI_21735
OG0003997	BRALA16956	AMPFI_13806, AMPFI_18937
OG0003998	BRALA31907	AMPFI_02502, AMPFI_02531, AMPFI_05249, AMPFI_09969
OG0004000	BRALA28671	AMPFI_16405, AMPFI_21863
OG0004002	BRALA24418	AMPFI_02137
OG0004003	BRALA33294, BRALA12151	AMPFI_04742
OG0004004	BRALA00327	AMPFI_09791
OG0004005	BRALA14573	AMPFI_05677
OG0004006	BRALA31286	AMPFI_24746
OG0004007	BRALA01057	AMPFI_00209
OG0004008	BRALA34170	AMPFI_08106, AMPFI_20191, AMPFI_07363
OG0004008	BRALA14854	AMPFI_20770
OG0004008	BRALA23620	AMPFI_04776, AMPFI_18488
OG0004008	BRALA33072	AMPFI_03876, AMPFI_25037
OG0004009	BRALA28666	AMPFI_12935
OG0004010	BRALA00694, BRALA29812	AMPFI_15924
OG0004011	BRALA06852	AMPFI_07886
OG0004012	BRALA21712	AMPFI_11587
OG0004014	BRALA12884	AMPFI_09780
OG0004015	BRALA28855	AMPFI_12276
OG0004016	BRALA09309	AMPFI_03659
OG0004016	BRALA07122	AMPFI_07732
OG0004017	BRALA15067	AMPFI_05329, AMPFI_16787
OG0004019	BRALA02398	AMPFI_04656, AMPFI_20503
OG0004021	BRALA27677, BRALA23566	AMPFI_13532
OG0004022	BRALA09008, BRALA15698	AMPFI_19771
OG0004023	BRALA27308	AMPFI_19933
OG0004024	BRALA19457	AMPFI_16537, AMPFI_25945
OG0004025	BRALA24484	AMPFI_13676
OG0004027	BRALA35222	AMPFI_22283
OG0004028	BRALA06730	AMPFI_19763, AMPFI_10335
OG0004029	BRALA09061	AMPFI_10197
OG0004031	BRALA30314	AMPFI_05716
OG0004032	BRALA12147	AMPFI_18750
OG0004033	BRALA13287	AMPFI_03927
OG0004034	BRALA08467	AMPFI_05228
OG0004035	BRALA20551	AMPFI_24745
OG0004036	BRALA19286	AMPFI_19780
OG0004037	BRALA29961	AMPFI_03972
OG0004039	BRALA14564, BRALA14563	AMPFI_20896, AMPFI_13108, AMPFI_01095, AMPFI_04352
OG0004040	BRALA29252	AMPFI_23302
OG0004042	BRALA14677	AMPFI_16992
OG0004043	BRALA19274	AMPFI_09709
OG0004044	BRALA10276	AMPFI_00282
OG0004045	BRALA11417, BRALA32867	AMPFI_08610
OG0004046	BRALA07240	AMPFI_09272
OG0004047	BRALA04429, BRALA18670, BRALA08115	AMPFI_19469
OG0004048	BRALA24410	AMPFI_12579
OG0004049	BRALA27969	AMPFI_07284
OG0004050	BRALA35170	AMPFI_14154, AMPFI_16794, AMPFI_00721
OG0004051	BRALA10732	AMPFI_17845
OG0004052	BRALA07966	AMPFI_05448
OG0004053	BRALA15092	AMPFI_17533
OG0004054	BRALA28842	AMPFI_08608
OG0004055	BRALA16890	AMPFI_10976
OG0004056	BRALA04140	AMPFI_02644, AMPFI_12573
OG0004057	BRALA08841	AMPFI_09381
OG0004058	BRALA14652	AMPFI_02646
OG0004059	BRALA22286	AMPFI_10187
OG0004060	BRALA22527	AMPFI_14285
OG0004061	BRALA00733	AMPFI_10286
OG0004063	BRALA19295	AMPFI_25939
OG0004064	BRALA01479	AMPFI_07536
OG0004065	BRALA17282	AMPFI_19408
OG0004066	BRALA27550	AMPFI_11470
OG0004067	BRALA11637	AMPFI_09979
OG0004068	BRALA34877, BRALA19301	AMPFI_18859
OG0004069	BRALA04243	AMPFI_11248
OG0004070	BRALA10466	AMPFI_16812
OG0004071	BRALA18327	AMPFI_07328
OG0004072	BRALA17054	AMPFI_04941
OG0004073	BRALA24719	AMPFI_04508
OG0004073	BRALA29860	AMPFI_25607
OG0004074	BRALA16650	AMPFI_02501
OG0004075	BRALA26090	AMPFI_22791
OG0004076	BRALA15154	AMPFI_08732
OG0004077	BRALA18311	AMPFI_24197
OG0004078	BRALA29301, BRALA35758	AMPFI_16143
OG0004079	BRALA08294	AMPFI_22149
OG0004080	BRALA20296	AMPFI_07191
OG0004081	BRALA31261	AMPFI_07325
OG0004082	BRALA01474	AMPFI_08776
OG0004083	BRALA25007	AMPFI_21612, AMPFI_04296
OG0004084	BRALA28518	AMPFI_15041
OG0004085	BRALA24215	AMPFI_10044
OG0004086	BRALA17474	AMPFI_24999
OG0004087	BRALA10704	AMPFI_07453
OG0004088	BRALA35514, BRALA21666	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	BRALA08677, BRALA08678	AMPFI_00735
OG0004090	BRALA11298	AMPFI_22810
OG0004091	BRALA00652	AMPFI_15165
OG0004092	BRALA07368	AMPFI_06912
OG0004093	BRALA33199	AMPFI_23222
OG0004093	BRALA30875	AMPFI_17563
OG0004094	BRALA20617	AMPFI_05712
OG0004096	BRALA14331, BRALA21352	AMPFI_17501
OG0004097	BRALA13028	AMPFI_07052
OG0004098	BRALA00651, BRALA22068	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	BRALA10432	AMPFI_13965
OG0004100	BRALA17153	AMPFI_19382
OG0004101	BRALA04835	AMPFI_18949
OG0004103	BRALA12428, BRALA14730	AMPFI_17250, AMPFI_04569
OG0004104	BRALA01671	AMPFI_00944, AMPFI_00216, AMPFI_03708
OG0004105	BRALA13768	AMPFI_00050
OG0004106	BRALA18745	AMPFI_09128
OG0004107	BRALA03118, BRALA03117, BRALA22370	AMPFI_09933
OG0004108	BRALA18855	AMPFI_10746, AMPFI_11075
OG0004110	BRALA23943	AMPFI_12307
OG0004111	BRALA01428	AMPFI_07741
OG0004112	BRALA23191	AMPFI_17086, AMPFI_15301
OG0004113	BRALA20061	AMPFI_10578
OG0004114	BRALA25904, BRALA21514	AMPFI_07189
OG0004115	BRALA19617	AMPFI_13715
OG0004116	BRALA25003	AMPFI_14003
OG0004117	BRALA17850	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004118	BRALA12736	AMPFI_15447
OG0004119	BRALA11157, BRALA08493	AMPFI_07138
OG0004120	BRALA23954	AMPFI_07749
OG0004121	BRALA08686	AMPFI_19218
OG0004123	BRALA14695	AMPFI_13800
OG0004124	BRALA30068	AMPFI_07154
OG0004125	BRALA04625	AMPFI_01741
OG0004126	BRALA25788	AMPFI_19897, AMPFI_16862
OG0004127	BRALA16633	AMPFI_23987
OG0004128	BRALA15362	AMPFI_01941
OG0004129	BRALA09427	AMPFI_01837
OG0004130	BRALA09545	AMPFI_17105
OG0004132	BRALA03249	AMPFI_13812
OG0004133	BRALA12128	AMPFI_00729
OG0004135	BRALA06179	AMPFI_23953
OG0004136	BRALA00698, BRALA29816	AMPFI_23022, AMPFI_00272
OG0004137	BRALA13495, BRALA13496, BRALA13493, BRALA13494	AMPFI_22552, AMPFI_04601, AMPFI_01476
OG0004142	BRALA19738	AMPFI_18239
OG0004143	BRALA09465	AMPFI_12398, AMPFI_15415
OG0004144	BRALA07433	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	BRALA26159	AMPFI_03194
OG0004146	BRALA17718	AMPFI_03964
OG0004147	BRALA00106	AMPFI_22254
OG0004148	BRALA18127	AMPFI_12585
OG0004149	BRALA12146	AMPFI_26020
OG0004150	BRALA21716	AMPFI_13804
OG0004151	BRALA19064	AMPFI_00134
OG0004153	BRALA03854	AMPFI_22147
OG0004154	BRALA10484, BRALA09813	AMPFI_13478
OG0004155	BRALA32651, BRALA31413	AMPFI_02561
OG0004155	BRALA02319	AMPFI_20414, AMPFI_01448
OG0004156	BRALA26080	AMPFI_06309
OG0004157	BRALA20324	AMPFI_19370
OG0004158	BRALA04798	AMPFI_07649
OG0004159	BRALA15234	AMPFI_08829
OG0004160	BRALA00725	AMPFI_00568
OG0004161	BRALA34496, BRALA03572	AMPFI_14248, AMPFI_05464
OG0004162	BRALA23043	AMPFI_16383
OG0004163	BRALA18291	AMPFI_06150
OG0004164	BRALA03976, BRALA31557, BRALA03977	AMPFI_05757
OG0004166	BRALA16339	AMPFI_19424
OG0004167	BRALA26238	AMPFI_24252, AMPFI_22854
OG0004168	BRALA19364	AMPFI_12418
OG0004169	BRALA13050	AMPFI_09723
OG0004170	BRALA34920	AMPFI_18162
OG0004172	BRALA24076	AMPFI_01178
OG0004172	BRALA26680, BRALA17241	AMPFI_20424
OG0004172	BRALA32685	AMPFI_16593, AMPFI_23370
OG0004174	BRALA00787	AMPFI_00630, AMPFI_09404
OG0004175	BRALA16129	AMPFI_13006, AMPFI_18073, AMPFI_03090, AMPFI_00672, AMPFI_01928
OG0004176	BRALA03590	AMPFI_01331, AMPFI_23021
OG0004178	BRALA20094	AMPFI_03249
OG0004179	BRALA16718	AMPFI_06442
OG0004180	BRALA17055	AMPFI_06582
OG0004181	BRALA15876	AMPFI_10263
OG0004182	BRALA19314	AMPFI_14315, AMPFI_15250, AMPFI_11529
OG0004183	BRALA25934, BRALA25935	AMPFI_11544
OG0004184	BRALA33857	AMPFI_12472
OG0004185	BRALA11719	AMPFI_18248
