Orthogroup	BRALA	CAEEL
OG0004270	BRALA18525	CAEEL02066
OG0004271	BRALA09426	CAEEL10494
OG0004273	BRALA06404	CAEEL04799
OG0004274	BRALA20006	CAEEL05009
OG0004277	BRALA30535	CAEEL06545
OG0004278	BRALA14565	CAEEL07238
OG0004280	BRALA23682, BRALA18212	CAEEL16211, CAEEL16212
OG0004282	BRALA14728	CAEEL18359, CAEEL13638
OG0004283	BRALA22939	CAEEL08314
OG0004284	BRALA11418	CAEEL08527
OG0004285	BRALA29530	CAEEL01238
OG0004288	BRALA03278	CAEEL01059
OG0004289	BRALA15160	CAEEL02984
OG0004290	BRALA03150	CAEEL02030
OG0004291	BRALA31457	CAEEL04748
OG0004292	BRALA05406	CAEEL15301
OG0004294	BRALA29283	CAEEL04571
OG0004295	BRALA01000	CAEEL03919
OG0004297	BRALA10358	CAEEL19228
OG0004299	BRALA18722	CAEEL07283
OG0004301	BRALA32145	CAEEL07551
OG0004303	BRALA05979	CAEEL12783
OG0004304	BRALA29843	CAEEL17137
OG0004305	BRALA14639	CAEEL02874
OG0004307	BRALA11162	CAEEL00090
OG0004308	BRALA23893	CAEEL00320
OG0004309	BRALA03711	CAEEL13877
OG0004310	BRALA07958	CAEEL02565
OG0004312	BRALA16894	CAEEL05846
OG0004314	BRALA02958	CAEEL00001
OG0004316	BRALA27284	CAEEL10340
OG0004317	BRALA31137, BRALA31136	CAEEL07185
OG0004321	BRALA03831	CAEEL11975
OG0004324	BRALA09811	CAEEL07830
OG0004326	BRALA05683, BRALA05687	CAEEL05465, CAEEL10687
OG0004328	BRALA13776	CAEEL00916
OG0004329	BRALA11460	CAEEL16040
OG0004330	BRALA10844	CAEEL15513
OG0004331	BRALA25017	CAEEL11038
OG0004332	BRALA05495	CAEEL19699
OG0004333	BRALA14711	CAEEL19900
OG0004334	BRALA05133	CAEEL04372
OG0004335	BRALA11786	CAEEL09206
OG0004337	BRALA11506	CAEEL11698, CAEEL01133
OG0004338	BRALA22739	CAEEL07793
OG0004344	BRALA04177	CAEEL16267
OG0004345	BRALA10189	CAEEL06934
OG0004348	BRALA12127	CAEEL08518
OG0004349	BRALA26083	CAEEL06923, CAEEL06922
OG0004350	BRALA12360	CAEEL01588
OG0004351	BRALA18778	CAEEL08854
OG0004353	BRALA26681	CAEEL03078
OG0004355	BRALA02915	CAEEL17139
OG0004356	BRALA18746	CAEEL10602
OG0004357	BRALA09608	CAEEL01908
OG0004358	BRALA15298	CAEEL10874
OG0004359	BRALA22732	CAEEL05118
OG0004360	BRALA27825	CAEEL08760
OG0004361	BRALA19546, BRALA19547	CAEEL01764
OG0004362	BRALA01978	CAEEL01360
OG0004364	BRALA23445	CAEEL05913
OG0004365	BRALA24172	CAEEL00507
OG0004368	BRALA23102	CAEEL20084
OG0004369	BRALA02910	CAEEL08210
OG0004370	BRALA13645	CAEEL03244, CAEEL09918
OG0004372	BRALA02065, BRALA02064	CAEEL05609
OG0004373	BRALA16557	CAEEL05891
OG0004374	BRALA29279	CAEEL07100
OG0004376	BRALA26859	CAEEL08383
OG0004377	BRALA22650, BRALA22649	CAEEL07838
OG0004378	BRALA29460	CAEEL08612
OG0004380	BRALA31059	CAEEL04195
OG0004381	BRALA31166	CAEEL00194
OG0004382	BRALA01390	CAEEL06795
OG0004388	BRALA01537	CAEEL02922
OG0004390	BRALA20609	CAEEL10569
OG0004391	BRALA06733	CAEEL09690
OG0004392	BRALA03731	CAEEL11311, CAEEL11312
OG0004393	BRALA25078	CAEEL19535
OG0004394	BRALA31576	CAEEL00556
OG0004396	BRALA05724	CAEEL05746
OG0004398	BRALA33935	CAEEL09179
OG0004399	BRALA09277	CAEEL12106
OG0004401	BRALA00557	CAEEL08851
OG0004402	BRALA35050, BRALA22916	CAEEL07455
OG0004403	BRALA04354	CAEEL00967
OG0004404	BRALA12217	CAEEL00266
OG0004407	BRALA13375, BRALA13376	CAEEL15656
OG0004409	BRALA27206	CAEEL18900
OG0004417	BRALA00783	CAEEL04605
OG0004419	BRALA21691	CAEEL07142
OG0004423	BRALA17096	CAEEL08323, CAEEL04481, CAEEL04480
OG0004426	BRALA30364	CAEEL06644
OG0004459	BRALA29538, BRALA34073	CAEEL09113
OG0004460	BRALA12464	CAEEL05618, CAEEL12160
OG0004462	BRALA14199	CAEEL07505
OG0004465	BRALA01824	CAEEL14659
OG0004467	BRALA29326	CAEEL08802
OG0004468	BRALA29411	CAEEL08068, CAEEL00974
OG0004471	BRALA18574	CAEEL07653
OG0004472	BRALA29153	CAEEL02040
OG0004474	BRALA31316, BRALA07079	CAEEL04978, CAEEL19704
OG0004476	BRALA14581	CAEEL09485
OG0004477	BRALA01420	CAEEL01083
OG0004479	BRALA28094, BRALA03563, BRALA28093	CAEEL01982
OG0004484	BRALA08580	CAEEL03718, CAEEL03716
OG0004486	BRALA03457	CAEEL02086
OG0004487	BRALA03392	CAEEL04119
OG0004489	BRALA18946	CAEEL07471
OG0004490	BRALA08921	CAEEL15483
OG0004493	BRALA19060	CAEEL07084
OG0004494	BRALA21955	CAEEL06691
OG0004495	BRALA13392	CAEEL00990
OG0004496	BRALA10106, BRALA10107	CAEEL17616
OG0004498	BRALA03323	CAEEL07493
OG0004500	BRALA01903	CAEEL07302, CAEEL06408
OG0004501	BRALA34231	CAEEL02204
OG0004505	BRALA04628	CAEEL02342, CAEEL10487
OG0004506	BRALA18627	CAEEL09652
OG0004507	BRALA21608	CAEEL02892
OG0004509	BRALA20619	CAEEL08073, CAEEL06714
OG0004511	BRALA24832	CAEEL00625
OG0004513	BRALA04514	CAEEL02074
OG0004514	BRALA25503	CAEEL07361
OG0004516	BRALA25445	CAEEL09798
OG0004517	BRALA13110	CAEEL19843
OG0004518	BRALA18338	CAEEL18955
OG0004519	BRALA09425	CAEEL09657
OG0004520	BRALA12190	CAEEL04837
OG0004523	BRALA23188	CAEEL05687
OG0004525	BRALA20597	CAEEL03911
OG0004526	BRALA21793	CAEEL07101
OG0004532	BRALA11196	CAEEL10922
OG0004533	BRALA07893	CAEEL01233
OG0004535	BRALA26230	CAEEL05920
OG0004538	BRALA12040	CAEEL15076
OG0004539	BRALA35415, BRALA26130	CAEEL15237
OG0004542	BRALA24298	CAEEL08914
OG0004543	BRALA00359	CAEEL06797
OG0004544	BRALA25649	CAEEL10954
OG0004545	BRALA28871	CAEEL06229
OG0004546	BRALA21732	CAEEL12390
OG0004548	BRALA10022	CAEEL05049
OG0004551	BRALA32474, BRALA32475	CAEEL07605
OG0004552	BRALA06062	CAEEL14818
OG0004554	BRALA14413	CAEEL12132
OG0004555	BRALA03335	CAEEL01286
OG0004557	BRALA07431	CAEEL19316
OG0004559	BRALA23018	CAEEL01667
OG0004563	BRALA15038	CAEEL05628
OG0004564	BRALA32101	CAEEL15096
OG0004566	BRALA01904	CAEEL08060
OG0004567	BRALA12845	CAEEL19136, CAEEL09098
OG0004568	BRALA13349	CAEEL14278
OG0004569	BRALA17687	CAEEL05747
OG0004572	BRALA03398, BRALA19984	CAEEL15485
OG0004573	BRALA32832, BRALA34747, BRALA35237	CAEEL03080
OG0004574	BRALA24731	CAEEL05144
OG0004579	BRALA09331	CAEEL12615
OG0004581	BRALA14290	CAEEL20357
OG0004582	BRALA00706	CAEEL14132
OG0004583	BRALA01776	CAEEL07667
OG0004584	BRALA22981	CAEEL07066
OG0004585	BRALA25633	CAEEL02092
OG0004587	BRALA20385	CAEEL08366
OG0004589	BRALA28422	CAEEL09315
OG0004590	BRALA28418	CAEEL07891
OG0004592	BRALA01027	CAEEL05824
OG0004595	BRALA10676	CAEEL08365
OG0004597	BRALA15202	CAEEL15344
OG0004599	BRALA16807	CAEEL18962
OG0004602	BRALA11139	CAEEL17403
OG0004603	BRALA06365	CAEEL01453
OG0004606	BRALA21148, BRALA34943	CAEEL07463
OG0004609	BRALA33091	CAEEL01549, CAEEL18748
OG0004610	BRALA17107	CAEEL01077
OG0004611	BRALA12585	CAEEL06872
OG0004612	BRALA28657, BRALA00024	CAEEL17404
OG0004613	BRALA09133, BRALA20462	CAEEL11219
OG0004614	BRALA30212	CAEEL14871
OG0004616	BRALA06969	CAEEL02677
OG0004618	BRALA22928	CAEEL11221
OG0004619	BRALA20299	CAEEL07756
OG0004622	BRALA32935, BRALA32009, BRALA21361, BRALA34893	CAEEL00340, CAEEL00339
OG0004625	BRALA34052	CAEEL07707
OG0004626	BRALA16134	CAEEL02718
OG0004628	BRALA00501	CAEEL08879
OG0004630	BRALA27521	CAEEL04593
OG0004631	BRALA00873	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	BRALA27276	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	BRALA05479	CAEEL04100
OG0004635	BRALA31719	CAEEL00310
OG0004638	BRALA10114	CAEEL15951
OG0004639	BRALA23114	CAEEL10507
OG0004641	BRALA06119	CAEEL19853
OG0004642	BRALA03307	CAEEL00483
OG0004643	BRALA06114	CAEEL14114
OG0004644	BRALA15220	CAEEL03030
OG0004648	BRALA27204	CAEEL08010
OG0004649	BRALA26873	CAEEL08731
OG0004652	BRALA29899	CAEEL00605
OG0004654	BRALA25532	CAEEL11750
OG0004655	BRALA07762	CAEEL08002
OG0004656	BRALA23741	CAEEL20024, CAEEL05907
OG0004657	BRALA05637	CAEEL03111
OG0004658	BRALA23896	CAEEL10598, CAEEL10597
OG0004662	BRALA29139	CAEEL07384, CAEEL15414
OG0004663	BRALA33957, BRALA33872	CAEEL07711
OG0004664	BRALA28864, BRALA28863	CAEEL14781
OG0004669	BRALA31710	CAEEL16538
OG0004670	BRALA11400	CAEEL02555
OG0004671	BRALA34470, BRALA34664, BRALA33814, BRALA34282, BRALA34594	CAEEL07417
OG0004672	BRALA03094	CAEEL13478, CAEEL04196
OG0004674	BRALA21747	CAEEL04819
OG0004675	BRALA01751	CAEEL00752
OG0004677	BRALA13391	CAEEL15841
OG0004678	BRALA10033	CAEEL08038
OG0004681	BRALA29477, BRALA35123	CAEEL07293
OG0004682	BRALA03899	CAEEL05023
OG0004683	BRALA26125	CAEEL15952
OG0004684	BRALA26124	CAEEL14663
OG0004685	BRALA29447	CAEEL09080
OG0004687	BRALA19729	CAEEL14139
OG0004689	BRALA14930	CAEEL04374
OG0004690	BRALA08004	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	BRALA31036	CAEEL06746
OG0004694	BRALA23046	CAEEL10169
OG0004697	BRALA11777	CAEEL08756
OG0004699	BRALA07186	CAEEL06377
OG0004700	BRALA23313	CAEEL14721
OG0004703	BRALA26823	CAEEL06877
OG0004705	BRALA08213	CAEEL07549
OG0004708	BRALA00406	CAEEL19872
OG0004711	BRALA08263	CAEEL00544
OG0004728	BRALA19112	CAEEL00538
OG0004730	BRALA13497	CAEEL07318
OG0004731	BRALA29685	CAEEL07767
OG0004733	BRALA17604	CAEEL14033
OG0004735	BRALA05427	CAEEL15164
OG0004738	BRALA27390	CAEEL01347
OG0004739	BRALA03271, BRALA03272	CAEEL11525, CAEEL11526
OG0004740	BRALA29145, BRALA20852	CAEEL00607
OG0004743	BRALA08286	CAEEL09903
OG0004744	BRALA06531	CAEEL01018
OG0004746	BRALA08943	CAEEL06526, CAEEL06525
OG0004747	BRALA28438	CAEEL05338
OG0004749	BRALA20020	CAEEL01493
OG0004752	BRALA11223	CAEEL01146
OG0004753	BRALA13874	CAEEL05745
OG0004754	BRALA23050	CAEEL09862
OG0004755	BRALA27358	CAEEL05081
OG0004756	BRALA09680	CAEEL04839
OG0004758	BRALA24157	CAEEL07889
OG0004759	BRALA22261	CAEEL14427
OG0004760	BRALA13716	CAEEL04521
OG0004762	BRALA28326	CAEEL04079
OG0004763	BRALA34431	CAEEL09072, CAEEL20382
OG0004764	BRALA05324	CAEEL08826
OG0004765	BRALA00991	CAEEL05458
OG0004766	BRALA24690	CAEEL11340
OG0004767	BRALA10440	CAEEL15300
OG0004768	BRALA11889	CAEEL15484
OG0004769	BRALA10097, BRALA07309	CAEEL12780
OG0004770	BRALA19310	CAEEL01889
OG0004775	BRALA35930	CAEEL13367, CAEEL13366
OG0004776	BRALA23901	CAEEL08387
OG0004781	BRALA11896	CAEEL08433
OG0004784	BRALA10893	CAEEL12805
OG0004785	BRALA09161	CAEEL06884
OG0004786	BRALA14055	CAEEL08213
OG0004787	BRALA12312	CAEEL05444
OG0004790	BRALA34363	CAEEL09153
OG0004791	BRALA27664	CAEEL06281
OG0004793	BRALA21447	CAEEL04135, CAEEL04136
OG0004794	BRALA01793	CAEEL18384
OG0004795	BRALA35226, BRALA35282, BRALA33991	CAEEL08472
OG0004797	BRALA16695	CAEEL00938
OG0004805	BRALA11567	CAEEL12139
OG0004808	BRALA05658	CAEEL02473, CAEEL11207
OG0004811	BRALA17170	CAEEL01647
OG0004812	BRALA16045	CAEEL13048, CAEEL18140
OG0004813	BRALA15155	CAEEL00671
OG0004814	BRALA09208	CAEEL07145
OG0004816	BRALA22898	CAEEL16537
OG0004817	BRALA00236	CAEEL06643
OG0004818	BRALA31690	CAEEL19418
OG0004819	BRALA13757	CAEEL17427
OG0004820	BRALA28634	CAEEL02793
OG0004822	BRALA24004	CAEEL08056
OG0004825	BRALA18333	CAEEL11735
OG0004826	BRALA31003	CAEEL15579
OG0004828	BRALA03838	CAEEL10102
OG0004829	BRALA30027	CAEEL10445
OG0004830	BRALA23182	CAEEL14471
OG0004832	BRALA00100	CAEEL07284
OG0004833	BRALA03973	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	BRALA17760	CAEEL18124
OG0004836	BRALA34047	CAEEL07499
OG0004837	BRALA15342	CAEEL17416
OG0004838	BRALA15130	CAEEL14322
OG0004839	BRALA14588	CAEEL00540
OG0004840	BRALA10057	CAEEL00561
OG0004841	BRALA03215	CAEEL02557
OG0004842	BRALA13532	CAEEL15435
OG0004843	BRALA33348	CAEEL04542
OG0004844	BRALA23632	CAEEL14096
OG0004849	BRALA34656, BRALA23873	CAEEL05685
OG0004851	BRALA23176	CAEEL09166
OG0004852	BRALA02596	CAEEL08142
OG0004853	BRALA02905	CAEEL20498
OG0004854	BRALA22738	CAEEL02729
OG0004855	BRALA19389	CAEEL07990
OG0004856	BRALA22942	CAEEL19311
OG0004858	BRALA14994	CAEEL09152
OG0004859	BRALA07338	CAEEL09290
OG0004860	BRALA05260	CAEEL06108
OG0004862	BRALA24266	CAEEL08490
OG0004863	BRALA29780	CAEEL15773
OG0004864	BRALA15377	CAEEL09721, CAEEL09722
OG0004865	BRALA14970	CAEEL07300
OG0004866	BRALA15991	CAEEL11181
OG0004870	BRALA25836	CAEEL11148
OG0004871	BRALA32821	CAEEL08934
OG0004873	BRALA05488	CAEEL10496, CAEEL15348
OG0004874	BRALA03277	CAEEL06394
OG0004875	BRALA01281	CAEEL02867
OG0004877	BRALA16981	CAEEL07946, CAEEL07947
OG0004880	BRALA16715	CAEEL10160
OG0004881	BRALA05669	CAEEL06389
OG0004882	BRALA03289	CAEEL20468
OG0004884	BRALA30160	CAEEL16735
OG0004885	BRALA18097	CAEEL05871
OG0004887	BRALA18551, BRALA18550	CAEEL07579
OG0004889	BRALA22241	CAEEL04283
OG0004890	BRALA28412	CAEEL07834, CAEEL07833
OG0004891	BRALA16020	CAEEL20745
OG0004893	BRALA01439	CAEEL00322
OG0004896	BRALA02657	CAEEL17820
OG0004897	BRALA06731	CAEEL08009
OG0004899	BRALA13151	CAEEL09181
OG0004900	BRALA24271	CAEEL07133
OG0004901	BRALA07724	CAEEL20837
OG0004902	BRALA15203	CAEEL15345
OG0004903	BRALA26597	CAEEL00424
OG0004904	BRALA22957	CAEEL09286
OG0004906	BRALA05859	CAEEL14478
OG0004907	BRALA27011, BRALA29950, BRALA27009	CAEEL03774, CAEEL04312
OG0004911	BRALA23612, BRALA33471	CAEEL08171
OG0004913	BRALA13584	CAEEL04759, CAEEL19345
OG0004917	BRALA17895	CAEEL02599
OG0004919	BRALA28325, BRALA33679	CAEEL05201
OG0004922	BRALA16616	CAEEL03541
OG0004923	BRALA21201	CAEEL07594
OG0004924	BRALA09627	CAEEL19399, CAEEL02108
OG0004925	BRALA11773, BRALA31625, BRALA27891, BRALA29997, BRALA18560	CAEEL12266
OG0004926	BRALA02572	CAEEL03668
OG0004927	BRALA22260	CAEEL14292
OG0004928	BRALA13743	CAEEL00896
OG0004929	BRALA16946	CAEEL01165
OG0004930	BRALA00532	CAEEL07601
OG0004931	BRALA35702	CAEEL18664
OG0004932	BRALA09812	CAEEL13052
OG0004934	BRALA34630, BRALA20603	CAEEL18162
OG0004935	BRALA31718	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	BRALA22270, BRALA22268	CAEEL15861
OG0004939	BRALA15087	CAEEL07671
OG0004940	BRALA16635	CAEEL02013
OG0004941	BRALA17339	CAEEL09039
OG0004944	BRALA18049	CAEEL11095
OG0004946	BRALA13424	CAEEL04126
OG0004947	BRALA09544	CAEEL00845
OG0004952	BRALA31449	CAEEL16397
OG0004954	BRALA01713	CAEEL15813
OG0004955	BRALA22647	CAEEL07135
OG0004960	BRALA22837	CAEEL10532
OG0004961	BRALA00519	CAEEL08261
OG0004962	BRALA14101	CAEEL12650
OG0004963	BRALA04605	CAEEL02957
OG0004964	BRALA14478	CAEEL08584
OG0004966	BRALA35012	CAEEL05224, CAEEL06497, CAEEL19367
OG0004967	BRALA29363	CAEEL01452
OG0004968	BRALA29428	CAEEL01209
OG0004970	BRALA27520	CAEEL00883
OG0004972	BRALA06415	CAEEL09033, CAEEL08011
OG0004973	BRALA06428	CAEEL04625
OG0004975	BRALA01236	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	BRALA08070	CAEEL07289
OG0004978	BRALA08114	CAEEL08000
OG0004979	BRALA20271	CAEEL08214
OG0004980	BRALA06666	CAEEL02291
OG0004981	BRALA07121	CAEEL09447
OG0004982	BRALA10028	CAEEL04257
OG0004983	BRALA22364	CAEEL20664
OG0004985	BRALA15016	CAEEL12156
OG0004988	BRALA29383	CAEEL17794, CAEEL18022
OG0004989	BRALA08810	CAEEL05203
OG0004991	BRALA20054	CAEEL09801
OG0004993	BRALA20595, BRALA35651, BRALA35141, BRALA35910	CAEEL15309
OG0004996	BRALA17166	CAEEL17438, CAEEL11752
OG0004997	BRALA24073	CAEEL04822
OG0004999	BRALA29054	CAEEL05368
OG0005000	BRALA08674	CAEEL11120
OG0005002	BRALA01660	CAEEL01672
OG0005003	BRALA21209, BRALA32328	CAEEL01322, CAEEL00099
OG0005007	BRALA14191	CAEEL00948
OG0005009	BRALA29055	CAEEL18496, CAEEL07665
OG0005010	BRALA29595, BRALA32302, BRALA19473	CAEEL16152, CAEEL15693
OG0005014	BRALA29414	CAEEL11918
OG0005015	BRALA06837	CAEEL11900
OG0005021	BRALA16206	CAEEL10907, CAEEL20625
OG0005040	BRALA22055	CAEEL00444
OG0005044	BRALA23584	CAEEL18052, CAEEL08925
OG0005045	BRALA17551	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005046	BRALA11035	CAEEL06278
OG0005048	BRALA15277	CAEEL08395
OG0005049	BRALA09255, BRALA09254	CAEEL05912
OG0005053	BRALA14037	CAEEL05072
OG0005055	BRALA21470	CAEEL15917
OG0005061	BRALA05605, BRALA24447	CAEEL06935
OG0005062	BRALA04850	CAEEL15834
OG0005064	BRALA02160	CAEEL02804
OG0005066	BRALA11959	CAEEL04324
OG0005067	BRALA10674	CAEEL09402
OG0005068	BRALA05475, BRALA05476	CAEEL06007
OG0005069	BRALA22169	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	BRALA22943	CAEEL08088
OG0005075	BRALA28224	CAEEL12679, CAEEL12680
OG0005076	BRALA16542	CAEEL00314
OG0005077	BRALA08579, BRALA04364, BRALA03765	CAEEL03715
OG0005079	BRALA22108	CAEEL04258
OG0005081	BRALA04559	CAEEL00648
OG0005084	BRALA18989	CAEEL10424
OG0005086	BRALA09381	CAEEL10116
OG0005087	BRALA20901	CAEEL00397
OG0005089	BRALA14635	CAEEL01129
OG0005090	BRALA11176	CAEEL07862
OG0005091	BRALA18690	CAEEL08585
OG0005092	BRALA12771	CAEEL10329
OG0005093	BRALA09010	CAEEL01263
OG0005095	BRALA24486	CAEEL09367
OG0005096	BRALA10442	CAEEL01063
OG0005097	BRALA06505	CAEEL03077
OG0005100	BRALA13678	CAEEL09224
OG0005104	BRALA09466	CAEEL06404
OG0005106	BRALA20191	CAEEL08221
OG0005107	BRALA02107	CAEEL06519
OG0005108	BRALA01222	CAEEL17437
OG0005109	BRALA09181	CAEEL08735
OG0005110	BRALA11256	CAEEL00788
OG0005111	BRALA08666	CAEEL06161
OG0005114	BRALA25886	CAEEL05264
OG0005117	BRALA24439	CAEEL05287
OG0005118	BRALA04838	CAEEL00391
OG0005119	BRALA11537	CAEEL15595
OG0005120	BRALA03270	CAEEL00721
OG0005121	BRALA19194	CAEEL15242
OG0005124	BRALA25908, BRALA21509	CAEEL15904
OG0005125	BRALA06466	CAEEL18933
OG0005126	BRALA14585, BRALA14587	CAEEL01900
OG0005127	BRALA13611	CAEEL09162
OG0005130	BRALA12681	CAEEL09169
OG0005139	BRALA30039, BRALA30040	CAEEL04623
OG0005140	BRALA04264	CAEEL11450, CAEEL01348
OG0005142	BRALA14416	CAEEL08707
OG0005143	BRALA13606	CAEEL11317
OG0005144	BRALA01103	CAEEL05847
OG0005146	BRALA35713, BRALA34099	CAEEL10882
OG0005148	BRALA21616, BRALA13451	CAEEL19830
OG0005149	BRALA04404	CAEEL00546
OG0005151	BRALA06150	CAEEL07956
OG0005154	BRALA01060, BRALA01059	CAEEL17431, CAEEL17429
OG0005155	BRALA11593	CAEEL00411, CAEEL19156
OG0005157	BRALA07429	CAEEL08876
OG0005158	BRALA29072	CAEEL08905
OG0005160	BRALA32456	CAEEL07790
OG0005164	BRALA26111	CAEEL05870, CAEEL01827, CAEEL00921
OG0005166	BRALA10890	CAEEL15691
OG0005167	BRALA18625	CAEEL07061
OG0005168	BRALA25927	CAEEL14712
OG0005169	BRALA11938	CAEEL09655
OG0005171	BRALA20461	CAEEL10803
OG0005172	BRALA03213	CAEEL02363
OG0005174	BRALA18570	CAEEL08350
OG0005175	BRALA26154	CAEEL15716
OG0005176	BRALA07188	CAEEL07557
OG0005178	BRALA08227	CAEEL07469
OG0005179	BRALA08226	CAEEL07168
OG0005180	BRALA11534	CAEEL09248
OG0005181	BRALA22385, BRALA34053	CAEEL07703
OG0005183	BRALA25396	CAEEL08543
OG0005184	BRALA31284	CAEEL18223
OG0005187	BRALA27874	CAEEL14730
OG0005188	BRALA07448	CAEEL08965
OG0005191	BRALA05242	CAEEL05362
OG0005192	BRALA06601	CAEEL04804
OG0005193	BRALA10856, BRALA10857	CAEEL07091
OG0005194	BRALA11540	CAEEL05882
OG0005196	BRALA02216	CAEEL01072
OG0005197	BRALA00021	CAEEL08230
OG0005199	BRALA13748	CAEEL19265
OG0005200	BRALA08688	CAEEL05998
OG0005201	BRALA21190	CAEEL04588
OG0005202	BRALA20262	CAEEL08971
OG0005204	BRALA10188	CAEEL00557
OG0005205	BRALA09049	CAEEL18834
OG0005206	BRALA18514	CAEEL02109
OG0005207	BRALA20633	CAEEL05270
OG0005209	BRALA26384	CAEEL12392
OG0005210	BRALA04797	CAEEL01507
OG0005212	BRALA21756	CAEEL01431
OG0005215	BRALA05147	CAEEL02018
OG0005217	BRALA00513	CAEEL00519
OG0005221	BRALA29622, BRALA29621, BRALA35688	CAEEL13148
OG0005222	BRALA20017	CAEEL00417
OG0005223	BRALA15442	CAEEL08867
OG0005224	BRALA28981	CAEEL11021
OG0005225	BRALA08607	CAEEL11736
OG0005226	BRALA17307	CAEEL09365
OG0005228	BRALA11409	CAEEL02900
OG0005229	BRALA19740	CAEEL09302
OG0005230	BRALA12448	CAEEL17555
OG0005231	BRALA05111	CAEEL04101
OG0005232	BRALA22201	CAEEL14162
OG0005233	BRALA18001	CAEEL03305
OG0005234	BRALA08685	CAEEL03034
OG0005235	BRALA24858	CAEEL06659
OG0005237	BRALA22124	CAEEL01570
OG0005238	BRALA02843	CAEEL07258
OG0005239	BRALA23447	CAEEL15608
OG0005240	BRALA00223	CAEEL00076
OG0005244	BRALA02782	CAEEL12471
OG0005245	BRALA34909	CAEEL07654
OG0005247	BRALA03180	CAEEL05013
OG0005248	BRALA19124, BRALA19123, BRALA03374	CAEEL10051
OG0005249	BRALA20640	CAEEL18813, CAEEL11117
OG0005250	BRALA16854	CAEEL00202
OG0005252	BRALA02806	CAEEL11797
OG0005253	BRALA22944	CAEEL07486
OG0005254	BRALA25289	CAEEL04182
OG0005255	BRALA16360	CAEEL18693
OG0005257	BRALA06705	CAEEL20337
OG0005258	BRALA28052	CAEEL02600
OG0005259	BRALA28056	CAEEL12389
OG0005260	BRALA04508	CAEEL18095
OG0005261	BRALA21136	CAEEL16553
OG0005262	BRALA27286	CAEEL05690
OG0005266	BRALA03450	CAEEL09384
OG0005267	BRALA24431	CAEEL15615
OG0005269	BRALA11073	CAEEL10603
OG0005272	BRALA10652	CAEEL07617
OG0005273	BRALA15722	CAEEL00093
OG0005275	BRALA17317	CAEEL10805, CAEEL10806
OG0005276	BRALA01442	CAEEL06716
OG0005277	BRALA00795	CAEEL02345
OG0005278	BRALA15039	CAEEL00673
OG0005279	BRALA22426	CAEEL02901
OG0005280	BRALA25837	CAEEL08138
OG0005281	BRALA30687	CAEEL07157
OG0005285	BRALA14917	CAEEL03081
OG0005286	BRALA12554	CAEEL09226
OG0005287	BRALA07946	CAEEL01803
OG0005289	BRALA18476	CAEEL11634
OG0005290	BRALA00818	CAEEL08960
OG0005292	BRALA04825	CAEEL09126
OG0005293	BRALA32040	CAEEL01396
OG0005294	BRALA00740	CAEEL06222
OG0005298	BRALA09690	CAEEL01976, CAEEL00675
OG0005299	BRALA20015	CAEEL15482
OG0005300	BRALA20319	CAEEL11534
OG0005301	BRALA31684	CAEEL04628
OG0005303	BRALA24721	CAEEL04461
OG0005305	BRALA03384, BRALA03385	CAEEL02568
OG0005309	BRALA03669	CAEEL11459
OG0005312	BRALA18034	CAEEL11093
OG0005314	BRALA15684	CAEEL00759
OG0005315	BRALA03016	CAEEL12782
OG0005316	BRALA20591	CAEEL12094
OG0005318	BRALA02514	CAEEL11412
OG0005319	BRALA14634	CAEEL01211
OG0005323	BRALA01394	CAEEL14840
OG0005324	BRALA29868	CAEEL15302
OG0005325	BRALA01126	CAEEL20386
OG0005360	BRALA34067, BRALA34694, BRALA35822	CAEEL01919
OG0005366	BRALA29450	CAEEL12942
OG0005369	BRALA17421	CAEEL05707
OG0005370	BRALA17106	CAEEL00421
OG0005371	BRALA15909, BRALA15908	CAEEL03912
OG0005373	BRALA14190	CAEEL09399
OG0005374	BRALA12420	CAEEL02806
OG0005375	BRALA04834	CAEEL19544, CAEEL14120
OG0005376	BRALA14449	CAEEL08982, CAEEL09065
OG0005377	BRALA29372	CAEEL06685
OG0005378	BRALA27662, BRALA26637	CAEEL20215, CAEEL20216
OG0005379	BRALA28301	CAEEL09264
OG0005383	BRALA00591	CAEEL07506
OG0005384	BRALA01828	CAEEL02931
OG0005385	BRALA23246	CAEEL08714
OG0005386	BRALA11806	CAEEL10538
OG0005387	BRALA34860	CAEEL08152
OG0005388	BRALA01666	CAEEL01742
OG0005389	BRALA19447	CAEEL06878
OG0005390	BRALA00994	CAEEL04490
OG0005393	BRALA16300, BRALA16301	CAEEL01376
OG0005394	BRALA22382	CAEEL17986
OG0005396	BRALA23811	CAEEL08913
OG0005398	BRALA14554	CAEEL07255
OG0005399	BRALA05679	CAEEL03245
OG0005402	BRALA27277	CAEEL05349
OG0005403	BRALA14631	CAEEL01879
