Orthogroup	BRALA	DANRE
OG0003084	BRALA11828, BRALA11850	DANRE07763, DANRE07764
OG0003086	BRALA21726, BRALA23186, BRALA15418	DANRE04961, DANRE04960
OG0003089	BRALA13302	DANRE25644, DANRE25642, DANRE25641, DANRE25640, DANRE07658, DANRE15398, DANRE15399, DANRE15397, DANRE15400, DANRE15401, DANRE42381, DANRE42382, DANRE42384, DANRE42383, DANRE42380, DANRE42379
OG0003090	BRALA26567, BRALA20690, BRALA06105	DANRE20119, DANRE20122, DANRE20120, DANRE20121, DANRE35914, DANRE35915, DANRE41529
OG0003101	BRALA14766	DANRE11473, DANRE24368, DANRE40300
OG0003103	BRALA06974, BRALA04721	DANRE13616
OG0003104	BRALA17529	DANRE36453
OG0003105	BRALA29850	DANRE06202, DANRE06203, DANRE06204
OG0003106	BRALA09165	DANRE12715
OG0003107	BRALA03151	DANRE12324, DANRE39342
OG0003108	BRALA23025	DANRE25882, DANRE25879, DANRE25880
OG0003110	BRALA14243	DANRE42418, DANRE42417
OG0003111	BRALA04538	DANRE24570, DANRE35647, DANRE35648, DANRE35646
OG0003112	BRALA28665, BRALA34089, BRALA29578	DANRE04574, DANRE04573, DANRE04575
OG0003115	BRALA18488	DANRE43104, DANRE37595, DANRE37596, DANRE33395, DANRE10457
OG0003116	BRALA23274	DANRE02637, DANRE02636, DANRE07107
OG0003116	BRALA30302	DANRE07106
OG0003118	BRALA00197	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363
OG0003120	BRALA18066	DANRE03267
OG0003121	BRALA15041	DANRE12731, DANRE28362, DANRE21700
OG0003122	BRALA30971	DANRE11723, DANRE11724
OG0003122	BRALA12818	DANRE30751
OG0003123	BRALA12457, BRALA08747, BRALA08748, BRALA08746, BRALA08745	DANRE09106, DANRE14297, DANRE12710
OG0003124	BRALA34241, BRALA34239, BRALA34780	DANRE19479, DANRE19478
OG0003125	BRALA22292	DANRE27728, DANRE27726, DANRE27727
OG0003127	BRALA22285	DANRE05629
OG0003128	BRALA34098	DANRE16305
OG0003129	BRALA33727, BRALA34480	DANRE12463, DANRE12464, DANRE12462
OG0003130	BRALA33115	DANRE08300, DANRE08301, DANRE08299
OG0003131	BRALA24254	DANRE39602, DANRE39603
OG0003132	BRALA27609	DANRE15060, DANRE15061
OG0003133	BRALA25629	DANRE12809, DANRE12810, DANRE12808
OG0003134	BRALA32020	DANRE03453
OG0003135	BRALA34295	DANRE08191
OG0003136	BRALA26231	DANRE11278
OG0003137	BRALA19944	DANRE26190
OG0003138	BRALA24387	DANRE27831
OG0003140	BRALA18516, BRALA18515	DANRE39516, DANRE24971, DANRE24972, DANRE24970, DANRE39086
OG0003141	BRALA05474	DANRE20615, DANRE14046, DANRE14045
OG0003142	BRALA23203	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323
OG0003144	BRALA30427	DANRE00783, DANRE00782, DANRE00786, DANRE00785
OG0003145	BRALA23671	DANRE36307, DANRE36308, DANRE26624
OG0003146	BRALA09771	DANRE17747, DANRE17748
OG0003147	BRALA16312	DANRE06463, DANRE06464
OG0003148	BRALA31447	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993
OG0003149	BRALA15048, BRALA15046, BRALA15047	DANRE09385
OG0003150	BRALA06073	DANRE06878, DANRE06879, DANRE42088
OG0003151	BRALA28902	DANRE24023, DANRE36876, DANRE40976, DANRE40977
OG0003152	BRALA06359	DANRE30433, DANRE30432, DANRE03048, DANRE03049, DANRE28960
OG0003153	BRALA20237	DANRE36866, DANRE36864
OG0003154	BRALA09778	DANRE26477
OG0003155	BRALA18620	DANRE30426, DANRE30425
OG0003157	BRALA18717	DANRE19807
OG0003158	BRALA04756	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849
OG0003159	BRALA03670	DANRE00330, DANRE39548, DANRE05243
OG0003160	BRALA34327	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117
OG0003161	BRALA12062	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062
OG0003162	BRALA12042	DANRE17764, DANRE05683, DANRE08820
OG0003163	BRALA09502	DANRE40155, DANRE40154, DANRE25816, DANRE25817
OG0003164	BRALA08232	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697
OG0003165	BRALA34066	DANRE11655, DANRE11657, DANRE11654, DANRE11656, DANRE05525
OG0003167	BRALA29422	DANRE03155, DANRE29368, DANRE29367, DANRE07936, DANRE07935
OG0003168	BRALA14008	DANRE29309, DANRE15435, DANRE15436, DANRE15437
OG0003169	BRALA01179	DANRE42633, DANRE42632
OG0003172	BRALA14091	DANRE42756
OG0003173	BRALA28684	DANRE16308
OG0003174	BRALA15910	DANRE06246, DANRE06247, DANRE06245
OG0003175	BRALA07118, BRALA07114	DANRE10507, DANRE42689, DANRE14253
OG0003176	BRALA03069, BRALA03068, BRALA03070	DANRE13495, DANRE13496
OG0003177	BRALA23984	DANRE16368, DANRE16367
OG0003178	BRALA30304	DANRE08964, DANRE11055
OG0003179	BRALA04006	DANRE16001
OG0003180	BRALA19366	DANRE07584, DANRE19907, DANRE34980, DANRE39646, DANRE39645, DANRE39647, DANRE39648
OG0003181	BRALA13987	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148
OG0003183	BRALA00151	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557
OG0003184	BRALA03612	DANRE08170, DANRE08169, DANRE39240
OG0003185	BRALA08913	DANRE39287, DANRE31275, DANRE31276, DANRE31274
OG0003186	BRALA35925	DANRE06068, DANRE06067, DANRE16615, DANRE16616, DANRE16617, DANRE42308, DANRE42309
OG0003187	BRALA06679	DANRE20980, DANRE20979
OG0003188	BRALA21755	DANRE00343, DANRE25991, DANRE38344, DANRE34574
OG0003189	BRALA28089, BRALA26188	DANRE00005, DANRE00004
OG0003190	BRALA00193, BRALA00194	DANRE15815
OG0003191	BRALA04704	DANRE35621, DANRE35620, DANRE23032, DANRE23033
OG0003193	BRALA06151	DANRE16196, DANRE16197, DANRE41842, DANRE16198
OG0003195	BRALA29438	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350
OG0003196	BRALA03312, BRALA34284, BRALA03314	DANRE10235
OG0003197	BRALA14254	DANRE08921
OG0003199	BRALA17301	DANRE22632, DANRE22631
OG0003200	BRALA17093	DANRE04616, DANRE04615
OG0003201	BRALA28451, BRALA25207, BRALA25956, BRALA32075, BRALA35277, BRALA19671, BRALA23613, BRALA28776	DANRE30707
OG0003202	BRALA06604	DANRE00416, DANRE00417
OG0003203	BRALA24870	DANRE14965, DANRE13754
OG0003204	BRALA11882	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011
OG0003205	BRALA14611	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573
OG0003206	BRALA15924	DANRE28861
OG0003207	BRALA19743	DANRE30681
OG0003210	BRALA02658	DANRE19116, DANRE19117, DANRE40210, DANRE26478
OG0003211	BRALA15324	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622
OG0003212	BRALA21845	DANRE39811, DANRE39812, DANRE31617, DANRE31616
OG0003213	BRALA15054	DANRE26968, DANRE26967
OG0003214	BRALA11877	DANRE41512
OG0003215	BRALA11919	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052
OG0003216	BRALA06581	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431
OG0003217	BRALA22390, BRALA22386	DANRE01890, DANRE19010
OG0003218	BRALA27140	DANRE20503
OG0003220	BRALA29359	DANRE14233, DANRE10112
OG0003221	BRALA13791	DANRE15085, DANRE15029, DANRE15030
OG0003222	BRALA03438, BRALA03437	DANRE39352, DANRE12322, DANRE24319
OG0003223	BRALA03348	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863
OG0003224	BRALA24852, BRALA24853, BRALA24851	DANRE21388, DANRE21387, DANRE42645, DANRE01731
OG0003225	BRALA24705	DANRE00960
OG0003226	BRALA02281	DANRE38654
OG0003227	BRALA32464	DANRE25245, DANRE25246, DANRE25244
OG0003228	BRALA28908	DANRE17723, DANRE17725, DANRE17724, DANRE17726
OG0003229	BRALA28965	DANRE00332
OG0003230	BRALA16395	DANRE04385
OG0003232	BRALA25974, BRALA25976, BRALA35757	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262
OG0003234	BRALA08065	DANRE06014
OG0003235	BRALA28961	DANRE22427, DANRE22430, DANRE22429
OG0003236	BRALA24360	DANRE19085
OG0003236	BRALA16741, BRALA34782	DANRE36167, DANRE28793
OG0003237	BRALA26009, BRALA03776, BRALA01471, BRALA23973	DANRE00737, DANRE00738, DANRE38983, DANRE26541, DANRE26540, DANRE23879
OG0003238	BRALA07897	DANRE12306, DANRE12307
OG0003239	BRALA23858	DANRE12438, DANRE12437
OG0003240	BRALA04472	DANRE12312, DANRE12311
OG0003240	BRALA00023	DANRE41350, DANRE37099, DANRE37100, DANRE29141, DANRE29140, DANRE03352
OG0003250	BRALA23787	DANRE17729, DANRE22519, DANRE22517, DANRE22518
OG0003251	BRALA03131	DANRE14601, DANRE38610
OG0003252	BRALA29060	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830
OG0003253	BRALA17125	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185
OG0003254	BRALA10884	DANRE06282, DANRE19948, DANRE19947
OG0003255	BRALA04178	DANRE14794
OG0003257	BRALA10821	DANRE17792, DANRE05536, DANRE05537
OG0003258	BRALA26675	DANRE22153, DANRE22152
OG0003259	BRALA03751	DANRE41234
OG0003260	BRALA01352	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184
OG0003261	BRALA10363	DANRE26659, DANRE08635, DANRE08637, DANRE08636
OG0003262	BRALA23941	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985
OG0003263	BRALA27485	DANRE09441, DANRE09439, DANRE09440
OG0003264	BRALA16693	DANRE23955, DANRE04459, DANRE24677
OG0003265	BRALA09391	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540
OG0003266	BRALA25697	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821
OG0003267	BRALA06736	DANRE03537
OG0003268	BRALA28894	DANRE14424
OG0003269	BRALA23035	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417
OG0003270	BRALA10980, BRALA10981	DANRE26120, DANRE09021
OG0003271	BRALA01579, BRALA01576	DANRE25960
OG0003272	BRALA20375	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621
OG0003275	BRALA19113	DANRE03448, DANRE37102, DANRE37101
OG0003276	BRALA28847	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841
OG0003277	BRALA12741	DANRE40517, DANRE40516, DANRE36836
OG0003278	BRALA29833	DANRE11535, DANRE11534
OG0003279	BRALA19410	DANRE06635, DANRE06634, DANRE06174
OG0003282	BRALA21917	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250
OG0003283	BRALA09386	DANRE30682, DANRE30683
OG0003284	BRALA07080	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347
OG0003286	BRALA11189	DANRE30520
OG0003287	BRALA23219	DANRE22777, DANRE18646
OG0003288	BRALA18702	DANRE06393, DANRE06392, DANRE06391
OG0003289	BRALA20587	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398
OG0003290	BRALA03644	DANRE27117, DANRE27116, DANRE37909, DANRE27115, DANRE27118
OG0003291	BRALA23985	DANRE20382
OG0003292	BRALA14198	DANRE06850
OG0003294	BRALA20203	DANRE17929, DANRE17930
OG0003295	BRALA35560, BRALA35974, BRALA29714	DANRE03306, DANRE03307, DANRE20248, DANRE20249, DANRE41226, DANRE19338, DANRE19337
OG0003296	BRALA07237	DANRE00126, DANRE33544, DANRE33545, DANRE33543
OG0003297	BRALA11135	DANRE30439, DANRE30438
OG0003298	BRALA08285	DANRE06755, DANRE06756, DANRE06754
OG0003299	BRALA05146	DANRE36340
OG0003301	BRALA12896	DANRE05125
OG0003302	BRALA03648	DANRE06221
OG0003303	BRALA31282	DANRE28350
OG0003304	BRALA01097	DANRE10347, DANRE03450
OG0003305	BRALA02228	DANRE19351, DANRE19350, DANRE19352, DANRE19348, DANRE19349, DANRE34110, DANRE34111
OG0003306	BRALA22690	DANRE43404, DANRE43405
OG0003308	BRALA05211, BRALA05209, BRALA05210	DANRE00149, DANRE27110, DANRE02117, DANRE02119, DANRE02118
OG0003309	BRALA07365	DANRE23795, DANRE26902, DANRE23796, DANRE42524
OG0003311	BRALA16041	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049
OG0003313	BRALA32119	DANRE22521
OG0003315	BRALA10201	DANRE10619
OG0003316	BRALA05665	DANRE26440, DANRE26441
OG0003317	BRALA25346	DANRE35985, DANRE35986
OG0003318	BRALA25729	DANRE25493, DANRE22611, DANRE23177, DANRE22612
OG0003319	BRALA16686	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644
OG0003320	BRALA16362	DANRE41193
OG0003321	BRALA20253	DANRE09838, DANRE09837, DANRE09416, DANRE09418, DANRE09417
OG0003323	BRALA02545	DANRE00405, DANRE00404
OG0003324	BRALA16750	DANRE25742, DANRE25743, DANRE25741
OG0003325	BRALA25251	DANRE05384
OG0003326	BRALA21679, BRALA21678	DANRE11610, DANRE11609, DANRE11611, DANRE19594
OG0003327	BRALA18397	DANRE19103, DANRE26550
OG0003328	BRALA19968, BRALA03294	DANRE27765
OG0003329	BRALA16528	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074
OG0003330	BRALA21753	DANRE25990, DANRE25989, DANRE25988
OG0003331	BRALA23588	DANRE08202
OG0003332	BRALA16700	DANRE27038, DANRE14192, DANRE14193
OG0003333	BRALA20739	DANRE38670
OG0003335	BRALA18893	DANRE43040, DANRE43039
OG0003336	BRALA19535	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677
OG0003337	BRALA05428	DANRE20593
OG0003338	BRALA35064	DANRE35324
OG0003340	BRALA13754	DANRE04514, DANRE15040, DANRE15039
OG0003341	BRALA22123	DANRE16894, DANRE16891, DANRE16893, DANRE16892
OG0003342	BRALA04167	DANRE09644, DANRE09645, DANRE38406, DANRE38405, DANRE34866, DANRE34867, DANRE34865
OG0003343	BRALA14934	DANRE07919
OG0003344	BRALA16634	DANRE18124, DANRE18125
OG0003346	BRALA01560, BRALA18456, BRALA18457, BRALA18458, BRALA01829	DANRE26380, DANRE26379
OG0003347	BRALA09177	DANRE41449, DANRE35758
OG0003348	BRALA15993	DANRE27276, DANRE27277, DANRE27275, DANRE42542
OG0003349	BRALA03624	DANRE15993, DANRE05369, DANRE04342
OG0003350	BRALA14237	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114
OG0003351	BRALA17287, BRALA17306	DANRE25830, DANRE25831
OG0003351	BRALA20883	DANRE35260, DANRE35261
OG0003352	BRALA00218	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673
OG0003353	BRALA15281	DANRE30791, DANRE30792
OG0003354	BRALA00361	DANRE29835, DANRE29834
OG0003355	BRALA03913	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108
OG0003356	BRALA20221	DANRE15474, DANRE30339, DANRE30340, DANRE30341
OG0003357	BRALA28370	DANRE07394
OG0003358	BRALA20313	DANRE02479, DANRE02478, DANRE02477, DANRE02476
OG0003359	BRALA22885	DANRE18616, DANRE18617
OG0003360	BRALA24694	DANRE05510, DANRE05508, DANRE05507, DANRE05509
OG0003361	BRALA15184	DANRE05842, DANRE05843, DANRE05841, DANRE08075
OG0003364	BRALA19189	DANRE12639, DANRE29498, DANRE29497, DANRE29496
OG0003366	BRALA13308	DANRE04648, DANRE04649
OG0003367	BRALA02186, BRALA02185, BRALA24845, BRALA32893, BRALA01014	DANRE31215, DANRE31217, DANRE31216, DANRE25129
OG0003368	BRALA11408	DANRE00653, DANRE00654, DANRE43081
OG0003369	BRALA06641	DANRE34343
OG0003370	BRALA13625	DANRE10592, DANRE15077, DANRE15078, DANRE15079
OG0003372	BRALA01258, BRALA01257	DANRE23620, DANRE04361
OG0003373	BRALA02259	DANRE30795, DANRE25514
OG0003374	BRALA32765	DANRE10573, DANRE14737, DANRE12074, DANRE12073
OG0003375	BRALA16607	DANRE39521, DANRE39522
OG0003376	BRALA08374	DANRE38080, DANRE38083, DANRE38082, DANRE38081
OG0003377	BRALA30976	DANRE38960, DANRE38961, DANRE38962
OG0003378	BRALA18244	DANRE29519, DANRE29520, DANRE12800
OG0003379	BRALA10345	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944
OG0003380	BRALA19352	DANRE00132, DANRE39588, DANRE00756
OG0003381	BRALA18296	DANRE39290, DANRE39291, DANRE39289
OG0003382	BRALA02288, BRALA02289	DANRE26481, DANRE09915
OG0003383	BRALA00564	DANRE03207, DANRE03208, DANRE29176, DANRE29177
OG0003383	BRALA35632	DANRE42595, DANRE42596
OG0003384	BRALA21417	DANRE16877, DANRE16878, DANRE05733, DANRE00623
OG0003385	BRALA24635	DANRE23352
OG0003386	BRALA30819	DANRE26427, DANRE36330
OG0003387	BRALA24624, BRALA24625	DANRE30095
OG0003388	BRALA06749	DANRE03541, DANRE03539, DANRE03540, DANRE11313
OG0003391	BRALA31037, BRALA31038	DANRE05822, DANRE05819, DANRE05820
OG0003392	BRALA06298	DANRE36118, DANRE36119, DANRE15512
OG0003394	BRALA00627	DANRE42576, DANRE42577
OG0003396	BRALA02157	DANRE25292
OG0003397	BRALA31792	DANRE03732, DANRE03731, DANRE03927, DANRE40948, DANRE40947, DANRE20089, DANRE07039, DANRE20088, DANRE07040
OG0003399	BRALA28163	DANRE28922, DANRE28923, DANRE01536, DANRE01535, DANRE01211, DANRE08210, DANRE08209
OG0003401	BRALA10100	DANRE34917, DANRE34916, DANRE33941, DANRE33940, DANRE33942, DANRE33943
OG0003401	BRALA10099	DANRE37593, DANRE37592
OG0003419	BRALA33995	DANRE37837, DANRE37839, DANRE37838
OG0003420	BRALA02559	DANRE18293, DANRE19152
OG0003421	BRALA22933	DANRE07102, DANRE07103
OG0003422	BRALA08270	DANRE31337, DANRE31335, DANRE31336
OG0003424	BRALA27366	DANRE28909
OG0003425	BRALA13513	DANRE00220, DANRE00221
OG0003426	BRALA28983	DANRE06294
OG0003428	BRALA26986, BRALA33909	DANRE23616
OG0003429	BRALA02516	DANRE40348
OG0003430	BRALA25695	DANRE14092, DANRE09762, DANRE09764, DANRE09763
OG0003431	BRALA07409	DANRE37082, DANRE37083, DANRE39962
OG0003433	BRALA12225	DANRE00751, DANRE38175, DANRE00750
OG0003434	BRALA00541	DANRE24886, DANRE24887
OG0003435	BRALA26136, BRALA30163	DANRE17574, DANRE17573, DANRE12047
OG0003437	BRALA06487, BRALA06489	DANRE03086, DANRE30200, DANRE17039
OG0003439	BRALA11592	DANRE35606, DANRE35605, DANRE35604, DANRE35607, DANRE36234, DANRE36232, DANRE36233, DANRE36235
OG0003440	BRALA22768	DANRE16061, DANRE41627, DANRE41628, DANRE16062, DANRE16060
OG0003441	BRALA20520	DANRE31537, DANRE31538, DANRE31536, DANRE31539, DANRE02227
OG0003443	BRALA15200	DANRE03345, DANRE05497
OG0003445	BRALA24008	DANRE19529, DANRE19528
OG0003445	BRALA02844	DANRE36304, DANRE26627
OG0003447	BRALA17322	DANRE31018, DANRE31019
OG0003448	BRALA03321	DANRE38893
OG0003450	BRALA18866	DANRE27355
OG0003451	BRALA12366	DANRE42271
OG0003453	BRALA22884	DANRE33702, DANRE33701
OG0003454	BRALA14039	DANRE29968, DANRE29967, DANRE09859, DANRE03480
OG0003455	BRALA02242	DANRE22409
OG0003456	BRALA13939, BRALA06592	DANRE28799, DANRE43150, DANRE15409, DANRE15410, DANRE30024, DANRE30026, DANRE30025
OG0003457	BRALA14725	DANRE24648, DANRE24647, DANRE10726, DANRE10727
OG0003458	BRALA21912	DANRE13525, DANRE13524
OG0003459	BRALA35733, BRALA30363	DANRE04665, DANRE04666, DANRE11726
OG0003460	BRALA22272	DANRE11271, DANRE11270
OG0003462	BRALA10146	DANRE30211
OG0003463	BRALA13330	DANRE10783, DANRE18440, DANRE18439, DANRE18438
OG0003464	BRALA27365, BRALA23056	DANRE03547, DANRE03548
OG0003465	BRALA21319	DANRE35168, DANRE35169
OG0003466	BRALA09926	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041
OG0003467	BRALA12491	DANRE14132, DANRE14134, DANRE14133, DANRE14135
OG0003469	BRALA25637	DANRE14810, DANRE14808, DANRE14807, DANRE14809
OG0003471	BRALA22485	DANRE04396, DANRE04397
OG0003472	BRALA15949	DANRE42905
OG0003473	BRALA25278	DANRE13404, DANRE20209, DANRE20208
OG0003474	BRALA12831	DANRE14141, DANRE14804
OG0003475	BRALA12280	DANRE24337, DANRE24338
OG0003476	BRALA30873	DANRE31061
OG0003477	BRALA21273	DANRE05139, DANRE05138
OG0003478	BRALA22512	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877
OG0003479	BRALA30670	DANRE20647, DANRE36733, DANRE02669
OG0003480	BRALA03258	DANRE43412, DANRE43414, DANRE43413, DANRE36860
OG0003481	BRALA02540	DANRE42759, DANRE42760
OG0003482	BRALA27623	DANRE12605, DANRE12606, DANRE25490
OG0003483	BRALA32124	DANRE05923, DANRE05924, DANRE05925
OG0003486	BRALA31683	DANRE17309
OG0003487	BRALA16372	DANRE14100, DANRE09209, DANRE14099
OG0003488	BRALA21271	DANRE24327
OG0003489	BRALA14772	DANRE11374, DANRE04492, DANRE04493
OG0003491	BRALA06006	DANRE06868, DANRE08758, DANRE16579, DANRE16578
OG0003492	BRALA03827	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237
OG0003493	BRALA05370	DANRE26243
OG0003495	BRALA23065	DANRE01035
OG0003495	BRALA21289	DANRE22502, DANRE23306, DANRE39202
OG0003497	BRALA17605	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149
OG0003498	BRALA09693	DANRE15885, DANRE15884, DANRE15882, DANRE15883
OG0003499	BRALA06317	DANRE25933
OG0003500	BRALA15207	DANRE17365, DANRE17364
OG0003501	BRALA01350	DANRE21717, DANRE21718
OG0003502	BRALA34217, BRALA32822	DANRE19909
OG0003503	BRALA35912	DANRE04139
OG0003504	BRALA25286	DANRE09341
OG0003505	BRALA03121	DANRE25526, DANRE25525
OG0003506	BRALA08237	DANRE20226, DANRE07785, DANRE15693, DANRE15694
OG0003507	BRALA01241	DANRE26962, DANRE26963, DANRE40163, DANRE02096
OG0003508	BRALA21200, BRALA21199	DANRE24205, DANRE24206, DANRE27009, DANRE42781, DANRE27008
OG0003509	BRALA05520	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372
OG0003510	BRALA03112	DANRE09753, DANRE14711, DANRE39368
OG0003511	BRALA16529	DANRE34748, DANRE34747
OG0003512	BRALA07191, BRALA35635	DANRE39649, DANRE33304
OG0003513	BRALA14520	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800
OG0003515	BRALA18725	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344
OG0003516	BRALA11488	DANRE11222
OG0003517	BRALA23417	DANRE25023, DANRE25024, DANRE32952, DANRE32953
OG0003518	BRALA01597	DANRE14130
OG0003519	BRALA07432	DANRE10230
OG0003520	BRALA13350	DANRE11516
OG0003521	BRALA28067	DANRE07880, DANRE07881
OG0003522	BRALA06407	DANRE17299, DANRE17298, DANRE17297
OG0003523	BRALA15819	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370, DANRE26581
OG0003524	BRALA19610	DANRE02746, DANRE02745, DANRE02747
OG0003525	BRALA04397	DANRE27714, DANRE27715
OG0003526	BRALA24423	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564
OG0003527	BRALA12195	DANRE12231, DANRE01190
OG0003528	BRALA28828	DANRE41938, DANRE41935, DANRE41937, DANRE41936
OG0003529	BRALA14479	DANRE15370, DANRE15371, DANRE15369, DANRE29917
OG0003530	BRALA16960	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748
OG0003531	BRALA34155	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248
OG0003532	BRALA28381	DANRE41953, DANRE41951, DANRE41952
OG0003533	BRALA12757	DANRE21269, DANRE21268
OG0003535	BRALA31819	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689
OG0003536	BRALA01567	DANRE23235, DANRE23236, DANRE11711
OG0003537	BRALA11544	DANRE00475, DANRE00474
OG0003538	BRALA11760	DANRE11317
