Orthogroup	DANRE	LYTVA_ok
OG0003677	DANRE42049, DANRE38826, DANRE38825, DANRE28975	LYTVA_29925
OG0003678	DANRE27131, DANRE27133, DANRE27132, DANRE29806, DANRE29807	LYTVA_13504
OG0003680	DANRE01725, DANRE35666, DANRE42127, DANRE42126	LYTVA_20499
OG0003682	DANRE08998, DANRE18739	LYTVA_10459
OG0003684	DANRE24181, DANRE24179, DANRE24178, DANRE24180	LYTVA_15283
OG0003685	DANRE13195, DANRE13196	LYTVA_22072
OG0003686	DANRE12684, DANRE12685	LYTVA_11888, LYTVA_24636
OG0003688	DANRE39820, DANRE39819, DANRE39818	LYTVA_24642
OG0003690	DANRE11515, DANRE11514	LYTVA_15125
OG0003691	DANRE15708, DANRE15710, DANRE15711, DANRE15709	LYTVA_02127, LYTVA_21295
OG0003692	DANRE01457, DANRE01458, DANRE41224, DANRE41225, DANRE20247	LYTVA_16704
OG0003693	DANRE31444, DANRE31443, DANRE41258	LYTVA_10292
OG0003694	DANRE09191, DANRE09192, DANRE09193	LYTVA_21490
OG0003695	DANRE35139, DANRE35387, DANRE17667, DANRE17668	LYTVA_08219
OG0003696	DANRE24939, DANRE24937, DANRE24938, DANRE24941	LYTVA_10724
OG0003697	DANRE04036	LYTVA_24825
OG0003698	DANRE05742, DANRE41164	LYTVA_00449, LYTVA_00450
OG0003700	DANRE43116, DANRE30469, DANRE30470, DANRE30471, DANRE36113	LYTVA_05846
OG0003701	DANRE42586, DANRE42585, DANRE42588, DANRE42587	LYTVA_00297, LYTVA_00298
OG0003702	DANRE04621, DANRE04774, DANRE05652, DANRE05653	LYTVA_26668
OG0003703	DANRE16794, DANRE16793, DANRE03417	LYTVA_15204, LYTVA_25249
OG0003704	DANRE16910, DANRE26809, DANRE26810	LYTVA_22078
OG0003706	DANRE14653, DANRE14652, DANRE08597	LYTVA_04360
OG0003707	DANRE37652	LYTVA_00064
OG0003708	DANRE11487, DANRE11489, DANRE11488	LYTVA_24117, LYTVA_25700
OG0003709	DANRE38887, DANRE12499, DANRE12500, DANRE38889, DANRE38888	LYTVA_22117
OG0003710	DANRE33869, DANRE33868, DANRE24366, DANRE24365	LYTVA_01367
OG0003711	DANRE38542, DANRE38543	LYTVA_04221
OG0003712	DANRE28597, DANRE15505	LYTVA_13639, LYTVA_13640
OG0003713	DANRE18263, DANRE26856, DANRE26858, DANRE26857	LYTVA_12799, LYTVA_06866, LYTVA_18223
OG0003716	DANRE02645, DANRE02644	LYTVA_00505
OG0003717	DANRE15027, DANRE15028, DANRE10151, DANRE10150	LYTVA_24800
OG0003718	DANRE35702, DANRE35699, DANRE35700, DANRE35701, DANRE35698	LYTVA_22052
OG0003719	DANRE09387	LYTVA_16501
OG0003721	DANRE06295, DANRE06296	LYTVA_29839
OG0003722	DANRE26551, DANRE34288, DANRE34285, DANRE34290, DANRE34289	LYTVA_09208, LYTVA_00262
OG0003724	DANRE41054	LYTVA_28771
OG0003725	DANRE39997, DANRE39998, DANRE28902, DANRE23715	LYTVA_16331
OG0003726	DANRE04497	LYTVA_26835
OG0003727	DANRE13820, DANRE13821, DANRE09248	LYTVA_28311
OG0003728	DANRE40051	LYTVA_22235, LYTVA_05584
OG0003729	DANRE35811	LYTVA_20503
OG0003730	DANRE04244	LYTVA_17088
OG0003731	DANRE01973, DANRE01974	LYTVA_05810
OG0003732	DANRE41533	LYTVA_20441
OG0003733	DANRE39268, DANRE39269	LYTVA_13502, LYTVA_08036
OG0003734	DANRE34281	LYTVA_19044, LYTVA_23146
OG0003735	DANRE01253, DANRE01252	LYTVA_11688, LYTVA_28003
OG0003736	DANRE12670	LYTVA_01263
OG0003737	DANRE35136, DANRE39954	LYTVA_04668, LYTVA_07306
OG0003738	DANRE36139, DANRE36138, DANRE36137, DANRE29374, DANRE29373	LYTVA_24822
OG0003739	DANRE42065, DANRE42066, DANRE42068, DANRE42067	LYTVA_20011
OG0003740	DANRE38234, DANRE38233	LYTVA_26296, LYTVA_17293, LYTVA_16340
OG0003741	DANRE10272	LYTVA_00346
OG0003742	DANRE08596, DANRE14643, DANRE14644, DANRE23457	LYTVA_26372
OG0003743	DANRE33700, DANRE34206, DANRE34205, DANRE34204	LYTVA_26127, LYTVA_26126
OG0003744	DANRE40230, DANRE40231, DANRE01611	LYTVA_06947
OG0003746	DANRE41689, DANRE35874, DANRE03867, DANRE29830, DANRE14507	LYTVA_21138
OG0003747	DANRE13572	LYTVA_10213
OG0003749	DANRE25687, DANRE03932	LYTVA_18850
OG0003750	DANRE22388, DANRE22389	LYTVA_02287, LYTVA_01689
OG0003751	DANRE40133	LYTVA_13457
OG0003752	DANRE06205, DANRE25811, DANRE25810	LYTVA_01820
OG0003753	DANRE43284, DANRE03079, DANRE43075	LYTVA_21441
OG0003754	DANRE25083, DANRE25084, DANRE32954	LYTVA_22465
OG0003757	DANRE08297, DANRE08295, DANRE08296	LYTVA_09213
OG0003758	DANRE29257, DANRE29256, DANRE23446	LYTVA_17109
OG0003759	DANRE23669, DANRE13867, DANRE13866	LYTVA_26967
OG0003760	DANRE26661, DANRE11544, DANRE11543	LYTVA_30090, LYTVA_22219
OG0003761	DANRE25159, DANRE25158, DANRE39412	LYTVA_05534
OG0003762	DANRE30301, DANRE30494, DANRE03653, DANRE30300, DANRE03652, DANRE03651	LYTVA_17274
OG0003763	DANRE04502, DANRE04503	LYTVA_14715, LYTVA_14492, LYTVA_23611
OG0003764	DANRE03129, DANRE03130, DANRE03128	LYTVA_17144, LYTVA_11016
OG0003766	DANRE01676	LYTVA_05953
OG0003767	DANRE14728, DANRE14727	LYTVA_08194
OG0003768	DANRE31350, DANRE31348, DANRE31349	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343
OG0003769	DANRE24053, DANRE24054	LYTVA_18678
OG0003770	DANRE08938	LYTVA_21288
OG0003771	DANRE04250, DANRE28509	LYTVA_28045
OG0003772	DANRE12993, DANRE12994, DANRE12995	LYTVA_21676
OG0003773	DANRE24816, DANRE03698, DANRE03701, DANRE03700, DANRE03699	LYTVA_22099, LYTVA_08704
OG0003777	DANRE21401, DANRE42071, DANRE03850, DANRE14680, DANRE08584	LYTVA_21729
OG0003778	DANRE30803, DANRE25496	LYTVA_11821
OG0003779	DANRE23671	LYTVA_10521
OG0003795	DANRE39787, DANRE39786, DANRE39788, DANRE02438	LYTVA_13836
OG0003798	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602	LYTVA_21450
OG0003803	DANRE19445, DANRE40131, DANRE40132	LYTVA_17645
OG0003806	DANRE29065	LYTVA_30001
OG0003807	DANRE29385	LYTVA_29933
OG0003808	DANRE14806, DANRE14805	LYTVA_19229
OG0003809	DANRE39386, DANRE05049	LYTVA_25226
OG0003810	DANRE41806, DANRE37129, DANRE06614, DANRE37128, DANRE37127	LYTVA_17312, LYTVA_08092
OG0003811	DANRE17816	LYTVA_01732
OG0003813	DANRE34559, DANRE34558, DANRE33725	LYTVA_00532
OG0003816	DANRE05129	LYTVA_21793, LYTVA_08508
OG0003817	DANRE27863, DANRE27864	LYTVA_02558
OG0003818	DANRE00796, DANRE00795, DANRE00794	LYTVA_09712
OG0003820	DANRE37833	LYTVA_01468, LYTVA_10818, LYTVA_04218
OG0003821	DANRE40392, DANRE22098, DANRE22097	LYTVA_01898
OG0003823	DANRE18651	LYTVA_28299
OG0003824	DANRE41228	LYTVA_20107, LYTVA_06706
OG0003825	DANRE11071, DANRE11072, DANRE18536, DANRE18535	LYTVA_25095, LYTVA_25100
OG0003826	DANRE34174, DANRE34175	LYTVA_13850
OG0003827	DANRE03015	LYTVA_03265
OG0003828	DANRE34896	LYTVA_13423
OG0003829	DANRE26628	LYTVA_18420
OG0003830	DANRE17312, DANRE17311, DANRE17313, DANRE11097, DANRE11096, DANRE11098	LYTVA_12482, LYTVA_28846
OG0003831	DANRE15888, DANRE15887	LYTVA_24443
OG0003832	DANRE24991, DANRE36840	LYTVA_05086
OG0003833	DANRE10771, DANRE10770	LYTVA_27868, LYTVA_23190
OG0003834	DANRE26683, DANRE26682, DANRE26041, DANRE26040	LYTVA_28662
OG0003836	DANRE15750, DANRE15749, DANRE20258	LYTVA_24859
OG0003837	DANRE28859	LYTVA_29929
OG0003838	DANRE41969, DANRE41970, DANRE15858	LYTVA_17094
OG0003839	DANRE26852, DANRE26851, DANRE26850, DANRE26849	LYTVA_23937, LYTVA_14573
OG0003840	DANRE38305, DANRE00216	LYTVA_04824
OG0003841	DANRE14586, DANRE14585	LYTVA_09880
OG0003842	DANRE31588, DANRE31587, DANRE31586, DANRE31585, DANRE31589	LYTVA_16877
OG0003844	DANRE16504	LYTVA_23802
OG0003845	DANRE00910, DANRE00911	LYTVA_09006
OG0003846	DANRE00602	LYTVA_03898
OG0003848	DANRE26505, DANRE39951	LYTVA_12543
OG0003849	DANRE12746, DANRE12745, DANRE38507, DANRE00452, DANRE00453	LYTVA_16505
OG0003850	DANRE10537	LYTVA_06404
OG0003851	DANRE24600, DANRE24599, DANRE26396	LYTVA_26448
OG0003852	DANRE25290, DANRE25289, DANRE25291	LYTVA_02920
OG0003853	DANRE05312, DANRE05311	LYTVA_09397
OG0003854	DANRE28328, DANRE12790, DANRE12789	LYTVA_16966
OG0003855	DANRE10176, DANRE10174, DANRE10175	LYTVA_19474
OG0003856	DANRE35627	LYTVA_25797
OG0003857	DANRE29893	LYTVA_25796
OG0003858	DANRE04452, DANRE04453	LYTVA_01327, LYTVA_27055
OG0003859	DANRE18447, DANRE18446	LYTVA_21927
OG0003862	DANRE35801, DANRE35802	LYTVA_00702
OG0003863	DANRE40797	LYTVA_25098
OG0003864	DANRE13127	LYTVA_16744
OG0003865	DANRE42849, DANRE41340, DANRE41339, DANRE41338	LYTVA_06719, LYTVA_29186
OG0003866	DANRE24133, DANRE24132, DANRE24134, DANRE24131	LYTVA_29703
OG0003867	DANRE31225	LYTVA_19438
OG0003868	DANRE02600, DANRE21503	LYTVA_16042
OG0003869	DANRE24691	LYTVA_12197
OG0003870	DANRE29501, DANRE29502	LYTVA_09623, LYTVA_02604
OG0003873	DANRE10964, DANRE10965, DANRE10963	LYTVA_12402
OG0003876	DANRE09822, DANRE09823	LYTVA_08885
OG0003877	DANRE36315	LYTVA_07189, LYTVA_05818
OG0003878	DANRE31427, DANRE31426, DANRE40405, DANRE02688, DANRE02689	LYTVA_06775, LYTVA_04340
OG0003881	DANRE23015, DANRE23016	LYTVA_02265
OG0003882	DANRE12769, DANRE12770, DANRE12768	LYTVA_18048
OG0003883	DANRE04828, DANRE02957, DANRE39402	LYTVA_29680
OG0003884	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540	LYTVA_04955
OG0003885	DANRE23957, DANRE23956	LYTVA_22856
OG0003886	DANRE03464, DANRE03465	LYTVA_00295
OG0003887	DANRE39231	LYTVA_19626
OG0003887	DANRE10423	LYTVA_04461
OG0003888	DANRE03003, DANRE03004, DANRE03002, DANRE03001	LYTVA_27229, LYTVA_07798
OG0003889	DANRE29440	LYTVA_29995
OG0003890	DANRE00279, DANRE20425, DANRE20424	LYTVA_19129, LYTVA_23306
OG0003892	DANRE31548, DANRE31549	LYTVA_28820
OG0003893	DANRE05885, DANRE05887, DANRE05886	LYTVA_09128
OG0003894	DANRE34284	LYTVA_30206
OG0003895	DANRE29856	LYTVA_16370
OG0003897	DANRE26467	LYTVA_01009, LYTVA_18263
OG0003898	DANRE01941, DANRE01939, DANRE01940	LYTVA_08754
OG0003899	DANRE15788	LYTVA_01604
OG0003900	DANRE00881	LYTVA_00171, LYTVA_09089
OG0003901	DANRE18344, DANRE18343	LYTVA_25425, LYTVA_13674
OG0003903	DANRE15774	LYTVA_02798, LYTVA_02947, LYTVA_14426
OG0003904	DANRE12918	LYTVA_08407
OG0003906	DANRE21318, DANRE21317, DANRE21319	LYTVA_00896
OG0003908	DANRE16228	LYTVA_01565
OG0003908	DANRE37850	LYTVA_23240
OG0003909	DANRE18212, DANRE18213	LYTVA_04292
OG0003910	DANRE14816	LYTVA_15956
OG0003911	DANRE36887, DANRE36885, DANRE36886	LYTVA_13769
OG0003912	DANRE22780, DANRE24504, DANRE12988	LYTVA_20384
OG0003913	DANRE06162	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003915	DANRE15235, DANRE06997, DANRE06996	LYTVA_03286, LYTVA_20325
OG0003915	DANRE15234	LYTVA_29470
OG0003917	DANRE36320, DANRE36318, DANRE36319	LYTVA_26563, LYTVA_13069
OG0003918	DANRE20155, DANRE07336, DANRE34528	LYTVA_03867
OG0003919	DANRE34144	LYTVA_25024
OG0003920	DANRE13507, DANRE13508, DANRE13506	LYTVA_03736
OG0003921	DANRE27254, DANRE27256	LYTVA_29296
OG0003923	DANRE41776, DANRE41774, DANRE41775	LYTVA_19351
OG0003925	DANRE14197, DANRE10649, DANRE10648	LYTVA_23157
OG0003926	DANRE01778	LYTVA_00309
OG0003927	DANRE34037	LYTVA_09499, LYTVA_12096
OG0003930	DANRE25628, DANRE25629	LYTVA_25579, LYTVA_23488
OG0003931	DANRE03642, DANRE29896, DANRE29894, DANRE29895	LYTVA_22630
OG0003932	DANRE41855	LYTVA_00352, LYTVA_14590
OG0003933	DANRE36065, DANRE30948	LYTVA_22915
OG0003935	DANRE05444	LYTVA_23260
OG0003936	DANRE12822, DANRE12821, DANRE12820	LYTVA_03319
OG0003937	DANRE04177, DANRE00588, DANRE39693, DANRE11183, DANRE11182, DANRE33380	LYTVA_23787
OG0003939	DANRE03346	LYTVA_03990, LYTVA_08883
OG0003940	DANRE39442	LYTVA_05716, LYTVA_21871
OG0003942	DANRE17325, DANRE17324, DANRE17327, DANRE17326	LYTVA_19868, LYTVA_04089
OG0003943	DANRE14720, DANRE14718, DANRE14719, DANRE18814, DANRE11116, DANRE11117	LYTVA_15855, LYTVA_00687
OG0003945	DANRE12335, DANRE12334, DANRE36681	LYTVA_00843
OG0003946	DANRE16868, DANRE15691	LYTVA_00597
OG0003947	DANRE04867, DANRE04866, DANRE04865, DANRE00638	LYTVA_21166
OG0003948	DANRE39685, DANRE39684	LYTVA_00599
OG0003949	DANRE22446, DANRE37005	LYTVA_06512, LYTVA_01213
OG0003950	DANRE25270	LYTVA_22866
OG0003953	DANRE20584, DANRE43396, DANRE16259	LYTVA_25899
OG0003954	DANRE10352, DANRE10351, DANRE18648, DANRE18649, DANRE18647	LYTVA_08587
OG0003956	DANRE02182, DANRE02183	LYTVA_03157, LYTVA_03160
OG0003957	DANRE27155	LYTVA_04850
OG0003958	DANRE05370, DANRE19939, DANRE19940, DANRE06230, DANRE19659	LYTVA_10240
OG0003961	DANRE27124, DANRE40065	LYTVA_18404
OG0003962	DANRE15346, DANRE06009, DANRE20526	LYTVA_27585
OG0003966	DANRE16607, DANRE16606	LYTVA_08371
OG0003967	DANRE21964	LYTVA_21341
OG0003968	DANRE42393, DANRE37375	LYTVA_18737
OG0003970	DANRE35241, DANRE35240, DANRE35239	LYTVA_27881
OG0003971	DANRE33922	LYTVA_12905
OG0003972	DANRE22865, DANRE22866	LYTVA_26756
OG0003973	DANRE10902, DANRE35576, DANRE35578, DANRE35577	LYTVA_08780
OG0003997	DANRE16277, DANRE16275, DANRE16276	LYTVA_01733, LYTVA_15918
OG0003998	DANRE16820	LYTVA_04462
OG0003999	DANRE24171, DANRE24172	LYTVA_02706
OG0004000	DANRE14303, DANRE10250, DANRE10249	LYTVA_13016
OG0004001	DANRE09236	LYTVA_22392, LYTVA_19185, LYTVA_07555
OG0004002	DANRE05932, DANRE05928, DANRE05930, DANRE05933, DANRE05931, DANRE05929	LYTVA_14687
OG0004004	DANRE20285, DANRE20284, DANRE12698, DANRE12699	LYTVA_12647
OG0004007	DANRE17531, DANRE34274	LYTVA_16332
OG0004009	DANRE04572	LYTVA_27360
OG0004010	DANRE00257	LYTVA_14826
OG0004011	DANRE04959, DANRE33896	LYTVA_07133
OG0004012	DANRE20086	LYTVA_26169
OG0004014	DANRE42841, DANRE42839, DANRE42840, DANRE42838	LYTVA_26908, LYTVA_29701
OG0004015	DANRE36484, DANRE36483	LYTVA_14499
OG0004016	DANRE23411, DANRE23410, DANRE23409	LYTVA_04982
OG0004017	DANRE29671, DANRE29669, DANRE29670	LYTVA_26976
OG0004018	DANRE10810, DANRE10811	LYTVA_07907
OG0004019	DANRE26375	LYTVA_11599, LYTVA_11549
OG0004020	DANRE13395, DANRE13394	LYTVA_26573, LYTVA_14344
OG0004021	DANRE34176	LYTVA_07062, LYTVA_20594
OG0004022	DANRE19882, DANRE19881	LYTVA_29080, LYTVA_06465
OG0004023	DANRE38567, DANRE38568	LYTVA_16983
OG0004024	DANRE23979, DANRE23981, DANRE23980	LYTVA_08882, LYTVA_09171
OG0004025	DANRE35212	LYTVA_06115
OG0004028	DANRE05053, DANRE05054, DANRE05056, DANRE05055	LYTVA_25968
OG0004029	DANRE05899	LYTVA_07988, LYTVA_23850
OG0004031	DANRE11151, DANRE13424	LYTVA_19098
OG0004035	DANRE21263, DANRE13578	LYTVA_24098
OG0004036	DANRE20096, DANRE38034, DANRE14234	LYTVA_28065
OG0004037	DANRE36247, DANRE36246	LYTVA_20546
OG0004038	DANRE21930	LYTVA_30220
OG0004039	DANRE10161, DANRE10162	LYTVA_09633, LYTVA_14370
OG0004041	DANRE16723	LYTVA_30034, LYTVA_16536
OG0004042	DANRE38657, DANRE38655	LYTVA_08337
OG0004043	DANRE23254	LYTVA_08636
OG0004044	DANRE43375, DANRE24878, DANRE28162, DANRE24880, DANRE24879	LYTVA_04278
OG0004045	DANRE22126	LYTVA_00602
OG0004047	DANRE21333, DANRE21332	LYTVA_22628
OG0004048	DANRE20080, DANRE06433, DANRE06434	LYTVA_16472
OG0004049	DANRE06836, DANRE10046, DANRE22341	LYTVA_15049, LYTVA_25674
OG0004052	DANRE20998, DANRE20999	LYTVA_04921
OG0004053	DANRE10451, DANRE10452, DANRE10453	LYTVA_05254
OG0004055	DANRE18129, DANRE18130, DANRE18128, DANRE18127	LYTVA_23038
OG0004057	DANRE31161, DANRE31160	LYTVA_23851, LYTVA_02242
OG0004058	DANRE18211	LYTVA_03959
OG0004059	DANRE35070, DANRE35069	LYTVA_13931
OG0004060	DANRE10030, DANRE10031	LYTVA_13733
OG0004061	DANRE27391	LYTVA_04703, LYTVA_20063
OG0004062	DANRE06186, DANRE06185, DANRE05295, DANRE00700, DANRE43148	LYTVA_10442
OG0004063	DANRE30815, DANRE30816, DANRE30817, DANRE30814, DANRE30819, DANRE30813, DANRE30818	LYTVA_25472
OG0004064	DANRE35866, DANRE41678, DANRE41677	LYTVA_00970
OG0004065	DANRE23201, DANRE23200, DANRE23198, DANRE23202, DANRE23199	LYTVA_23835, LYTVA_06332
OG0004066	DANRE35641	LYTVA_14514
OG0004067	DANRE06632	LYTVA_14146
OG0004068	DANRE39005	LYTVA_11542
OG0004069	DANRE35213, DANRE35214	LYTVA_15685
OG0004070	DANRE15504, DANRE15501, DANRE15503	LYTVA_08824
OG0004071	DANRE34963	LYTVA_15303
OG0004072	DANRE03361	LYTVA_02954
OG0004073	DANRE26024, DANRE30705, DANRE36632	LYTVA_02075, LYTVA_02074
OG0004074	DANRE22339	LYTVA_08586
OG0004076	DANRE15069	LYTVA_03921
OG0004077	DANRE34054, DANRE34052, DANRE34053, DANRE34056, DANRE34055, DANRE19436	LYTVA_26904
OG0004078	DANRE05190, DANRE05191	LYTVA_09313
OG0004079	DANRE07274, DANRE15648, DANRE15649, DANRE15650	LYTVA_06671
OG0004080	DANRE35778, DANRE24628	LYTVA_29208
OG0004081	DANRE28019, DANRE23662	LYTVA_02736
OG0004083	DANRE05501, DANRE05502	LYTVA_21834, LYTVA_13777
OG0004084	DANRE11402, DANRE17733, DANRE17734, DANRE17736, DANRE17735, DANRE17732	LYTVA_18649
OG0004085	DANRE15264, DANRE15263	LYTVA_08513, LYTVA_28587
OG0004086	DANRE05573	LYTVA_19945
OG0004087	DANRE24876, DANRE24874, DANRE24875, DANRE42789, DANRE42788	LYTVA_06772
OG0004088	DANRE40011, DANRE43235	LYTVA_28769, LYTVA_03836
OG0004089	DANRE08809, DANRE08808	LYTVA_20890, LYTVA_05104
OG0004090	DANRE36859, DANRE23136, DANRE23135	LYTVA_01996
OG0004091	DANRE35209, DANRE35210	LYTVA_09473
OG0004092	DANRE23794, DANRE13755	LYTVA_11252, LYTVA_08054
OG0004093	DANRE19022, DANRE19023	LYTVA_18796
OG0004094	DANRE34257, DANRE34256, DANRE34258, DANRE34259, DANRE41241, DANRE41242, DANRE41240, DANRE41239, DANRE41238	LYTVA_15767, LYTVA_15263
OG0004095	DANRE25028, DANRE43192, DANRE25029	LYTVA_27647
OG0004096	DANRE17669	LYTVA_24655
OG0004097	DANRE33765	LYTVA_03615
OG0004098	DANRE00179, DANRE36368, DANRE36369	LYTVA_17957
OG0004099	DANRE09350, DANRE03606	LYTVA_16532
OG0004100	DANRE25221, DANRE25220	LYTVA_05542, LYTVA_05543
OG0004101	DANRE02022	LYTVA_16379
OG0004102	DANRE03959	LYTVA_22604
OG0004103	DANRE23050	LYTVA_10838, LYTVA_14405, LYTVA_25911
OG0004104	DANRE35218, DANRE35217, DANRE35219, DANRE21466, DANRE12910	LYTVA_23183
OG0004106	DANRE02860, DANRE02861, DANRE23233	LYTVA_16270, LYTVA_17077
OG0004110	DANRE05249	LYTVA_17391
OG0004112	DANRE13978, DANRE13976, DANRE13977	LYTVA_05426
OG0004113	DANRE40461	LYTVA_20632
OG0004114	DANRE34872	LYTVA_09095
OG0004115	DANRE10141, DANRE10142	LYTVA_26409
OG0004116	DANRE34155	LYTVA_11277, LYTVA_16339
OG0004117	DANRE27850, DANRE27849	LYTVA_06474
OG0004118	DANRE31237	LYTVA_28391
OG0004119	DANRE12211	LYTVA_18575
OG0004121	DANRE22939, DANRE27805, DANRE08793, DANRE08792	LYTVA_26411
OG0004122	DANRE34074, DANRE34075, DANRE19444	LYTVA_11268, LYTVA_00469
OG0004123	DANRE00959	LYTVA_16672
OG0004124	DANRE22782, DANRE22783, DANRE24184	LYTVA_03931
OG0004126	DANRE07400, DANRE07729, DANRE07730	LYTVA_05206
OG0004127	DANRE24066, DANRE24065, DANRE27220, DANRE27221, DANRE27222	LYTVA_25845, LYTVA_00859
OG0004128	DANRE36059, DANRE36062, DANRE36061, DANRE36060, DANRE36057, DANRE36058, DANRE11350	LYTVA_05290, LYTVA_03315, LYTVA_03965
OG0004129	DANRE25065, DANRE25063, DANRE25064, DANRE25062	LYTVA_03964
OG0004130	DANRE09375, DANRE09376, DANRE09377	LYTVA_10134
OG0004132	DANRE24923, DANRE24922	LYTVA_24598
OG0004133	DANRE08845, DANRE42087	LYTVA_18548
OG0004134	DANRE07380, DANRE07381, DANRE43376	LYTVA_23721
OG0004135	DANRE30043, DANRE03672, DANRE29872	LYTVA_30000
OG0004136	DANRE40774	LYTVA_15507
OG0004137	DANRE34718	LYTVA_06807
OG0004139	DANRE00188, DANRE27643, DANRE01906	LYTVA_12489
OG0004140	DANRE26029	LYTVA_23705
OG0004142	DANRE30629	LYTVA_07168
OG0004143	DANRE19387, DANRE19388, DANRE25179, DANRE37632, DANRE37633	LYTVA_00742, LYTVA_25759
OG0004145	DANRE10998, DANRE11779, DANRE18791, DANRE18790	LYTVA_14753
OG0004146	DANRE34606, DANRE34605	LYTVA_19042
OG0004147	DANRE42081, DANRE35930	LYTVA_08242
OG0004148	DANRE29829, DANRE03866, DANRE03865, DANRE29828	LYTVA_28754
OG0004149	DANRE41833, DANRE41832, DANRE06625, DANRE06626	LYTVA_02180
OG0004150	DANRE05792	LYTVA_10446, LYTVA_04771
OG0004151	DANRE25545, DANRE25544, DANRE25543	LYTVA_22027
OG0004153	DANRE20163	LYTVA_24977, LYTVA_14935
OG0004154	DANRE11687	LYTVA_21247
OG0004156	DANRE31241, DANRE31240, DANRE31242, DANRE23377, DANRE23376, DANRE35483	LYTVA_23102
OG0004157	DANRE40282, DANRE40281, DANRE40215, DANRE40214	LYTVA_05077
OG0004158	DANRE42931, DANRE42938, DANRE23921, DANRE23922	LYTVA_10767
OG0004161	DANRE35464	LYTVA_23742
OG0004162	DANRE15596, DANRE15595, DANRE30052, DANRE30053	LYTVA_06423, LYTVA_27144
OG0004163	DANRE20650, DANRE20649, DANRE39331, DANRE12628, DANRE12626, DANRE12627	LYTVA_20307
OG0004166	DANRE23367	LYTVA_05496
OG0004167	DANRE19957, DANRE19956, DANRE06196, DANRE06197	LYTVA_09956
OG0004168	DANRE08328, DANRE08330, DANRE08329	LYTVA_10352
OG0004169	DANRE30096	LYTVA_22122
OG0004171	DANRE08068, DANRE08069	LYTVA_12650, LYTVA_12649, LYTVA_07825
OG0004172	DANRE25262	LYTVA_26615, LYTVA_09161, LYTVA_01569, LYTVA_28749, LYTVA_12991
OG0004174	DANRE40570	LYTVA_29638
OG0004176	DANRE07215, DANRE07216	LYTVA_12701
OG0004178	DANRE22426, DANRE23062	LYTVA_00771
OG0004180	DANRE38816, DANRE41685, DANRE35870, DANRE35871	LYTVA_02955
OG0004181	DANRE17827, DANRE17828, DANRE17829, DANRE15664	LYTVA_28184, LYTVA_29381
OG0004182	DANRE07705, DANRE07706	LYTVA_02516, LYTVA_26684
OG0004183	DANRE40848, DANRE40849	LYTVA_18118, LYTVA_09256
OG0004184	DANRE05779	LYTVA_27243
OG0004185	DANRE31138, DANRE36620	LYTVA_00065
OG0004186	DANRE10675, DANRE10674, DANRE19945, DANRE04804	LYTVA_13218
OG0004187	DANRE12987, DANRE12986, DANRE03435	LYTVA_09899
OG0004188	DANRE11056	LYTVA_09818
OG0004190	DANRE30538	LYTVA_26541
OG0004197	DANRE35786, DANRE09551, DANRE09552, DANRE14345	LYTVA_24189
OG0004198	DANRE13965, DANRE09640	LYTVA_17837
OG0004215	DANRE08211, DANRE01210	LYTVA_17521, LYTVA_20252
OG0004216	DANRE31388, DANRE31392	LYTVA_05046
OG0004217	DANRE15764, DANRE15763, DANRE15762	LYTVA_10684
OG0004218	DANRE39587, DANRE39586, DANRE36804, DANRE24073	LYTVA_10237
OG0004219	DANRE35534	LYTVA_13015
OG0004220	DANRE19559, DANRE19555, DANRE19557, DANRE19546, DANRE19545	LYTVA_12987
OG0004222	DANRE10943	LYTVA_04664
OG0004223	DANRE13990	LYTVA_16944
OG0004225	DANRE01728, DANRE27204, DANRE27205	LYTVA_21958
OG0004226	DANRE05686, DANRE17765, DANRE17766	LYTVA_11757, LYTVA_01757
OG0004227	DANRE41048, DANRE41049, DANRE41047, DANRE41050	LYTVA_12126
OG0004228	DANRE11401, DANRE17731	LYTVA_17820
OG0004229	DANRE03287, DANRE03286, DANRE11209, DANRE06138, DANRE06139	LYTVA_15870
OG0004230	DANRE07988, DANRE07987, DANRE34148	LYTVA_24896
OG0004231	DANRE29877, DANRE29878	LYTVA_21112
OG0004232	DANRE06060	LYTVA_16476
OG0004234	DANRE08774, DANRE08775	LYTVA_17567
OG0004235	DANRE03089	LYTVA_20276
OG0004236	DANRE35563	LYTVA_29541
OG0004238	DANRE13675, DANRE13674, DANRE10092	LYTVA_24752
OG0004239	DANRE41351	LYTVA_15516, LYTVA_12963
OG0004240	DANRE05545, DANRE05544, DANRE07266, DANRE07267	LYTVA_26856
OG0004243	DANRE03711, DANRE03710, DANRE29826, DANRE29827	LYTVA_09481
OG0004244	DANRE01630	LYTVA_01667
OG0004245	DANRE05322	LYTVA_24279, LYTVA_26637, LYTVA_24281
OG0004246	DANRE03879	LYTVA_29403, LYTVA_27509
OG0004248	DANRE23609	LYTVA_23168
OG0004249	DANRE19294	LYTVA_11288
OG0004249	DANRE19293	LYTVA_11290
