Orthogroup	DANRE	XENTR
OG0002428	DANRE14864, DANRE14867, DANRE14866, DANRE14865	XENTR05363
OG0002429	DANRE12512, DANRE12510	XENTR05949
OG0002429	DANRE22357, DANRE22358, DANRE22359	XENTR02469
OG0002430	DANRE28030	XENTR05364
OG0002430	DANRE22083	XENTR18278, XENTR10773
OG0002431	DANRE08655, DANRE08653, DANRE08654	XENTR04410, XENTR04409
OG0002431	DANRE09977	XENTR15276, XENTR15277
OG0002431	DANRE23181, DANRE23180	XENTR12917
OG0002432	DANRE06643	XENTR06432
OG0002432	DANRE17868, DANRE17867	XENTR03304
OG0002432	DANRE42920, DANRE42923	XENTR10268
OG0002433	DANRE04279	XENTR13711
OG0002434	DANRE23360, DANRE23359, DANRE23358	XENTR07224
OG0002434	DANRE41679, DANRE41680	XENTR04195
OG0002435	DANRE35363	XENTR04305
OG0002436	DANRE33714, DANRE33713	XENTR00885
OG0002436	DANRE20406, DANRE20405, DANRE07419	XENTR03664
OG0002437	DANRE35170, DANRE35172, DANRE35173, DANRE35171	XENTR06859, XENTR03646, XENTR12985, XENTR00540, XENTR07070, XENTR06175
OG0002438	DANRE36809	XENTR08545
OG0002439	DANRE31516, DANRE31514, DANRE31515	XENTR00776, XENTR00775
OG0002439	DANRE25773, DANRE38938	XENTR12812
OG0002441	DANRE20092, DANRE20093, DANRE20091, DANRE20094, DANRE20090	XENTR05912
OG0002442	DANRE05982	XENTR16535
OG0002442	DANRE37141, DANRE37140	XENTR16802
OG0002443	DANRE24994, DANRE24993, DANRE24992	XENTR00383
OG0002444	DANRE02469	XENTR02476
OG0002444	DANRE25326	XENTR07767, XENTR07766
OG0002444	DANRE02953	XENTR07484
OG0002445	DANRE05848	XENTR03182
OG0002446	DANRE29262	XENTR04769
OG0002447	DANRE36511	XENTR09073
OG0002448	DANRE04304, DANRE04305	XENTR17600
OG0002449	DANRE37893	XENTR09497
OG0002449	DANRE17401	XENTR05548
OG0002449	DANRE12094	XENTR11703
OG0002450	DANRE10330, DANRE14502	XENTR19093
OG0002450	DANRE34843	XENTR14079
OG0002451	DANRE01618	XENTR16464
OG0002451	DANRE25569	XENTR09280
OG0002452	DANRE42822, DANRE42821, DANRE42823, DANRE35803	XENTR03150
OG0002452	DANRE29202, DANRE03137	XENTR10752
OG0002453	DANRE19771, DANRE19770	XENTR10071
OG0002454	DANRE01438, DANRE01437, DANRE01439	XENTR10315
OG0002454	DANRE07934, DANRE01116	XENTR04033
OG0002455	DANRE41076, DANRE41075	XENTR11478
OG0002455	DANRE08641	XENTR00256
OG0002456	DANRE09104, DANRE09103	XENTR14930
OG0002456	DANRE13804, DANRE13805, DANRE02002, DANRE02003	XENTR12253
OG0002457	DANRE11158, DANRE11157	XENTR07718
OG0002459	DANRE30429	XENTR00970
OG0002461	DANRE08555	XENTR04357
OG0002462	DANRE03026, DANRE03027	XENTR09111
OG0002464	DANRE05364	XENTR07553
OG0002464	DANRE06078, DANRE06077, DANRE06076, DANRE15811, DANRE15809, DANRE15812, DANRE15810	XENTR03314
OG0002465	DANRE10479	XENTR12392, XENTR11460
OG0002466	DANRE26863, DANRE18267, DANRE18269, DANRE18268	XENTR03928
OG0002466	DANRE11229, DANRE11230, DANRE11227, DANRE11228	XENTR03839, XENTR03842, XENTR02392
OG0002467	DANRE11459, DANRE11458	XENTR11901
OG0002467	DANRE14149	XENTR00224
OG0002467	DANRE11623, DANRE11622, DANRE11625	XENTR12141
OG0002476	DANRE12704, DANRE12705	XENTR00493
OG0002477	DANRE16912	XENTR15214
OG0002478	DANRE15759	XENTR07451
OG0002478	DANRE07221, DANRE07222	XENTR17938
OG0002479	DANRE34067, DANRE34066	XENTR13918, XENTR13917
OG0002480	DANRE03687	XENTR07395
OG0002480	DANRE04131	XENTR13837
OG0002480	DANRE43062, DANRE43063	XENTR07396
OG0002481	DANRE37881, DANRE19898	XENTR12801, XENTR14366
OG0002482	DANRE12622, DANRE12621, DANRE12624	XENTR08708
OG0002482	DANRE31376, DANRE39949, DANRE39948, DANRE20670, DANRE20668, DANRE20669	XENTR15748
OG0002484	DANRE33442, DANRE33443	XENTR06740
OG0002486	DANRE40075, DANRE40078, DANRE40077, DANRE40076	XENTR12613
OG0002487	DANRE05658, DANRE05657	XENTR08514
OG0002487	DANRE17413, DANRE17414	XENTR00198
OG0002489	DANRE03917	XENTR14912
OG0002489	DANRE04889, DANRE04890	XENTR08038
OG0002490	DANRE39794	XENTR06810
OG0002490	DANRE30724	XENTR02883
OG0002491	DANRE00085, DANRE00084, DANRE00083	XENTR08254
OG0002491	DANRE01904, DANRE01905	XENTR15373
OG0002492	DANRE22193, DANRE22192, DANRE22194	XENTR09648
OG0002494	DANRE01719	XENTR02970
OG0002495	DANRE42688	XENTR01127
OG0002496	DANRE34710, DANRE34708	XENTR18038
OG0002496	DANRE15510, DANRE15511	XENTR07307
OG0002497	DANRE29032, DANRE29031	XENTR12266
OG0002497	DANRE14380	XENTR01749
OG0002499	DANRE34499	XENTR14604
OG0002499	DANRE23471	XENTR11611
OG0002500	DANRE28865	XENTR19041, XENTR19042
OG0002501	DANRE20289	XENTR13311
OG0002503	DANRE06479, DANRE06478	XENTR09737
OG0002504	DANRE20125, DANRE20124, DANRE08084, DANRE08085	XENTR07118
OG0002505	DANRE03563, DANRE03564	XENTR00934
OG0002506	DANRE18713, DANRE12086, DANRE12085	XENTR11712
OG0002506	DANRE18416, DANRE18417	XENTR05544
OG0002507	DANRE21304, DANRE21305	XENTR04668
OG0002507	DANRE27686	XENTR13282
OG0002508	DANRE00553, DANRE00554	XENTR00871, XENTR00870
OG0002508	DANRE19926, DANRE07892, DANRE07893, DANRE07894	XENTR10196
OG0002509	DANRE05213, DANRE05214, DANRE05215, DANRE05212	XENTR15346
OG0002510	DANRE07592, DANRE07591	XENTR13486
OG0002511	DANRE13627, DANRE13626	XENTR03365, XENTR03366
OG0002511	DANRE41316, DANRE41315, DANRE41314, DANRE41313, DANRE41317	XENTR08403
OG0002512	DANRE42317	XENTR00923
OG0002512	DANRE15542, DANRE15541, DANRE15540, DANRE20197	XENTR07865
OG0002514	DANRE22431, DANRE36853	XENTR11380
OG0002514	DANRE30763	XENTR01608
OG0002514	DANRE38433, DANRE38434, DANRE38432, DANRE38431	XENTR10039
OG0002515	DANRE37598	XENTR13875
OG0002516	DANRE08131, DANRE34987	XENTR02644
OG0002517	DANRE03260, DANRE03258, DANRE03259, DANRE29686, DANRE03262, DANRE03261	XENTR01689, XENTR01691, XENTR01690
OG0002517	DANRE03136	XENTR06913
OG0002518	DANRE02842, DANRE02843	XENTR16754, XENTR16755
OG0002519	DANRE42883	XENTR06434
OG0002519	DANRE35553	XENTR00894, XENTR00893
OG0002520	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698	XENTR16161
OG0002520	DANRE23643, DANRE23644, DANRE23642, DANRE23645, DANRE15997	XENTR11725
OG0002521	DANRE04879	XENTR06091, XENTR06093
OG0002522	DANRE02356, DANRE02354, DANRE02355, DANRE23490	XENTR04071
OG0002523	DANRE01637, DANRE01636, DANRE01639, DANRE01635, DANRE01638	XENTR18468
OG0002524	DANRE34607	XENTR10321
OG0002524	DANRE13279, DANRE01032	XENTR11155
OG0002525	DANRE22325, DANRE10830	XENTR04134
OG0002525	DANRE19792, DANRE19793	XENTR16248
OG0002526	DANRE10766	XENTR18843
OG0002527	DANRE40881, DANRE40882, DANRE34220, DANRE34219, DANRE34221	XENTR16099
OG0002528	DANRE00652, DANRE43080	XENTR13773
OG0002529	DANRE08904, DANRE08903, DANRE08901, DANRE08902	XENTR03254
OG0002530	DANRE39526, DANRE39527	XENTR00564
OG0002530	DANRE43341, DANRE43340, DANRE25149	XENTR12121
OG0002531	DANRE02940, DANRE05936	XENTR07496
OG0002531	DANRE11050	XENTR09048
OG0002532	DANRE04296, DANRE04297, DANRE04294, DANRE04293, DANRE04295, DANRE04299, DANRE04298	XENTR07408, XENTR07406, XENTR07407
OG0002533	DANRE08254, DANRE08253	XENTR06540
OG0002533	DANRE20307, DANRE20308	XENTR01165
OG0002534	DANRE25896	XENTR10061
OG0002534	DANRE10262	XENTR19266
OG0002535	DANRE34930, DANRE34929	XENTR04335
OG0002536	DANRE03908, DANRE03907	XENTR09217
OG0002536	DANRE39399	XENTR08758
OG0002536	DANRE40785, DANRE40784	XENTR02692
OG0002537	DANRE28763, DANRE28762, DANRE21953, DANRE21952	XENTR01807
OG0002538	DANRE41736, DANRE35824	XENTR10381
OG0002538	DANRE14528	XENTR11813
OG0002539	DANRE25919	XENTR09865
OG0002540	DANRE11112, DANRE11113, DANRE11111	XENTR12727
OG0002540	DANRE14706	XENTR08197
OG0002542	DANRE24145	XENTR02923
OG0002542	DANRE23453, DANRE01720	XENTR13960, XENTR03763
OG0002543	DANRE40607, DANRE19488, DANRE19491, DANRE19490, DANRE19489, DANRE40606	XENTR00842
OG0002545	DANRE40358, DANRE40357	XENTR13316
OG0002545	DANRE30987, DANRE12443	XENTR06400
OG0002547	DANRE24900, DANRE24901, DANRE24899	XENTR10889
OG0002547	DANRE17346	XENTR07983
OG0002548	DANRE13389	XENTR11978
OG0002549	DANRE26569, DANRE07520, DANRE07519	XENTR03082
OG0002550	DANRE16363, DANRE16366, DANRE16364, DANRE16362, DANRE16365, DANRE37817, DANRE37818	XENTR12637
OG0002551	DANRE06934	XENTR14171
OG0002551	DANRE20548, DANRE20551, DANRE20549, DANRE20550	XENTR07537
OG0002551	DANRE39074, DANRE39075	XENTR04894
OG0002552	DANRE09916	XENTR06745
OG0002552	DANRE25194, DANRE25193, DANRE25195, DANRE25196	XENTR08130
OG0002553	DANRE00049, DANRE00050, DANRE33393	XENTR05088
OG0002553	DANRE09881, DANRE14483, DANRE14482	XENTR18636
OG0002554	DANRE14712, DANRE14713	XENTR02163
OG0002554	DANRE38054	XENTR12428
OG0002555	DANRE10942, DANRE10941, DANRE10940	XENTR03864
OG0002555	DANRE05921	XENTR07510
OG0002556	DANRE42915, DANRE11452	XENTR03700
OG0002557	DANRE27777	XENTR15925
OG0002557	DANRE13862	XENTR17200
OG0002557	DANRE22315	XENTR15926
OG0002558	DANRE16714	XENTR00183
OG0002558	DANRE12060, DANRE12061	XENTR15308
OG0002559	DANRE07229, DANRE07227, DANRE07228	XENTR07448
OG0002560	DANRE34080, DANRE34079, DANRE34078, DANRE19453, DANRE19454	XENTR09666
OG0002561	DANRE37878	XENTR10163
OG0002562	DANRE16224, DANRE16226, DANRE16225	XENTR04290
OG0002562	DANRE40166, DANRE40165	XENTR11943
OG0002563	DANRE06729	XENTR03654
OG0002563	DANRE08934	XENTR17265
OG0002564	DANRE29870, DANRE03078	XENTR18727
OG0002565	DANRE23205	XENTR13021
OG0002567	DANRE40492, DANRE40491, DANRE40490, DANRE41303	XENTR08378
OG0002568	DANRE22314	XENTR12169
OG0002568	DANRE08742, DANRE08741, DANRE08740	XENTR17887
OG0002569	DANRE08122, DANRE34130	XENTR14337
OG0002570	DANRE02350	XENTR02508
OG0002571	DANRE04039, DANRE04040	XENTR01668
OG0002571	DANRE03610, DANRE03612, DANRE03611	XENTR05634
OG0002572	DANRE31472	XENTR00390
OG0002572	DANRE29580, DANRE29581	XENTR05436
OG0002573	DANRE03819, DANRE03820	XENTR01832
OG0002574	DANRE17690, DANRE17689	XENTR11279
OG0002576	DANRE18812, DANRE12000	XENTR07867
OG0002576	DANRE03771	XENTR01659
OG0002577	DANRE07682	XENTR18252, XENTR15878, XENTR15877, XENTR15879, XENTR15881, XENTR15880, XENTR15882, XENTR15883
OG0002578	DANRE33850, DANRE33849, DANRE33847, DANRE28346, DANRE33854, DANRE33853, DANRE33852, DANRE33851, DANRE33919, DANRE33855, DANRE33859, DANRE33858, DANRE33857, DANRE33860	XENTR18940, XENTR09934
OG0002579	DANRE14895, DANRE14896	XENTR14799
OG0002579	DANRE29125	XENTR06911
OG0002579	DANRE42092, DANRE42093	XENTR01081
OG0002586	DANRE41981	XENTR05859, XENTR04730, XENTR13264, XENTR05854, XENTR13269, XENTR13270, XENTR05860, XENTR13257, XENTR13266, XENTR18873, XENTR13272, XENTR13256, XENTR05853, XENTR05849, XENTR13273, XENTR13258, XENTR13274, XENTR13261, XENTR13259, XENTR13262, XENTR05851, XENTR13263, XENTR13267, XENTR13265, XENTR13260, XENTR13271, XENTR13268, XENTR05852, XENTR05858, XENTR13255, XENTR05850, XENTR04729, XENTR04728, XENTR04283, XENTR05856, XENTR04281, XENTR19022, XENTR04280, XENTR04284, XENTR04279, XENTR04285, XENTR05855, XENTR04282, XENTR04286
OG0002587	DANRE22785	XENTR02962
OG0002587	DANRE14541	XENTR08363
OG0002589	DANRE06011	XENTR15300
OG0002590	DANRE37063, DANRE37062	XENTR02492
OG0002590	DANRE09406	XENTR10729
OG0002590	DANRE26039	XENTR17979
OG0002592	DANRE41188, DANRE41190, DANRE41189	XENTR01914
OG0002593	DANRE42208	XENTR09419
OG0002593	DANRE03221, DANRE03220	XENTR02988
OG0002594	DANRE39363, DANRE39361	XENTR03750
OG0002594	DANRE27772, DANRE27774, DANRE27773	XENTR15912
OG0002595	DANRE30013, DANRE30012	XENTR00122
OG0002595	DANRE04076, DANRE30377	XENTR13841
OG0002598	DANRE36372	XENTR00361, XENTR00360
OG0002598	DANRE40584	XENTR06999
OG0002599	DANRE40775, DANRE02283	XENTR14546
OG0002599	DANRE02652	XENTR07040
OG0002600	DANRE02606, DANRE02605, DANRE02604	XENTR14793
OG0002601	DANRE04611	XENTR09945
OG0002601	DANRE30766	XENTR10108
OG0002602	DANRE04121	XENTR13735
OG0002602	DANRE30154, DANRE30155	XENTR16270
OG0002605	DANRE26844, DANRE24544, DANRE26839, DANRE26842, DANRE26843, DANRE26840, DANRE26841	XENTR04671
OG0002607	DANRE25966	XENTR10431, XENTR10430
OG0002608	DANRE30714	XENTR13670
OG0002609	DANRE13534, DANRE13535	XENTR06747
OG0002609	DANRE00342	XENTR08636, XENTR08635
OG0002610	DANRE38839, DANRE38838	XENTR00520
OG0002610	DANRE26376, DANRE03456	XENTR17304
OG0002611	DANRE24475, DANRE24476	XENTR06282
OG0002611	DANRE36577, DANRE36576, DANRE23123, DANRE23125, DANRE23124	XENTR03811
OG0002612	DANRE02656	XENTR11127
OG0002614	DANRE24069	XENTR09336
OG0002614	DANRE36802, DANRE36801, DANRE36800	XENTR02999
OG0002615	DANRE04825, DANRE04826	XENTR08851
OG0002615	DANRE40779	XENTR02180, XENTR02181
OG0002615	DANRE01534	XENTR02197
OG0002615	DANRE00710, DANRE00713, DANRE00711, DANRE00709, DANRE00707, DANRE00712, DANRE00708, DANRE06184	XENTR01626
OG0002616	DANRE05962, DANRE05963	XENTR08667
OG0002617	DANRE20081	XENTR07545, XENTR07546
OG0002618	DANRE30009	XENTR00130
OG0002619	DANRE38306, DANRE38308	XENTR05300
OG0002620	DANRE34196, DANRE34197	XENTR13161, XENTR13162
OG0002620	DANRE18238	XENTR01313
OG0002621	DANRE04531	XENTR11785
OG0002622	DANRE15665, DANRE17843	XENTR05485, XENTR05484
OG0002622	DANRE17842	XENTR05486
OG0002624	DANRE09957, DANRE09955, DANRE09956	XENTR17532
OG0002625	DANRE30623, DANRE30622, DANRE30625, DANRE30624	XENTR00160
OG0002627	DANRE12156, DANRE12155	XENTR13231
OG0002628	DANRE21793, DANRE21792	XENTR01310
OG0002628	DANRE39626, DANRE39627, DANRE19288	XENTR09673
OG0002629	DANRE30826, DANRE30827, DANRE12546	XENTR01328
OG0002630	DANRE27217	XENTR09334
OG0002631	DANRE41886	XENTR10776, XENTR10774, XENTR10777
OG0002632	DANRE25136, DANRE25134, DANRE25135	XENTR12124
OG0002633	DANRE03008	XENTR04116
OG0002633	DANRE05640	XENTR10955
OG0002634	DANRE24976, DANRE24975, DANRE24977	XENTR02674
OG0002635	DANRE11470	XENTR05475
OG0002635	DANRE18117, DANRE11678	XENTR06061
OG0002635	DANRE09215	XENTR03497
OG0002636	DANRE14028, DANRE14027, DANRE14026, DANRE10013, DANRE10012	XENTR11187, XENTR11186
OG0002637	DANRE19804, DANRE19805	XENTR16247, XENTR16246
OG0002638	DANRE09616, DANRE09617, DANRE09618	XENTR18642
OG0002639	DANRE16898, DANRE16899	XENTR12772
OG0002640	DANRE31363	XENTR00374
OG0002641	DANRE12703	XENTR00491
OG0002641	DANRE13751, DANRE13748, DANRE13747, DANRE13749, DANRE13750, DANRE13753, DANRE13752, DANRE13746, DANRE14287	XENTR13077
OG0002641	DANRE02465, DANRE02466	XENTR02502
OG0002642	DANRE03138	XENTR06919
OG0002642	DANRE29963, DANRE29964	XENTR01959
OG0002643	DANRE13575	XENTR01733
OG0002644	DANRE38999, DANRE38997	XENTR14388
OG0002645	DANRE23174	XENTR13167
OG0002646	DANRE31094, DANRE25657, DANRE25658	XENTR16009
OG0002647	DANRE19598	XENTR08290
OG0002647	DANRE05750	XENTR09550
OG0002648	DANRE39158	XENTR00459
OG0002648	DANRE14476, DANRE14478, DANRE14477	XENTR12947
OG0002649	DANRE00561, DANRE00558, DANRE00560, DANRE00559	XENTR01936
OG0002649	DANRE05305, DANRE05307, DANRE16142	XENTR08644
OG0002651	DANRE11751, DANRE11750	XENTR07624
OG0002652	DANRE39146, DANRE39145, DANRE39147	XENTR03749, XENTR10217
OG0002653	DANRE19495	XENTR00850
OG0002653	DANRE07344	XENTR00846
OG0002655	DANRE25735	XENTR10045
OG0002656	DANRE29118	XENTR16931
OG0002657	DANRE09520	XENTR02298
OG0002657	DANRE23327	XENTR05233
OG0002658	DANRE13983, DANRE13982, DANRE09580, DANRE09581, DANRE09582	XENTR06758
OG0002658	DANRE09583, DANRE43264	XENTR07235, XENTR07234
OG0002659	DANRE11563, DANRE11562	XENTR05178
OG0002660	DANRE21276	XENTR17114, XENTR17113
OG0002661	DANRE33059	XENTR17775
OG0002662	DANRE03817	XENTR13715
OG0002662	DANRE03618	XENTR04816
OG0002663	DANRE22208, DANRE22207	XENTR09893
OG0002664	DANRE37830, DANRE37831	XENTR15818
OG0002664	DANRE26958, DANRE26956, DANRE26957, DANRE40156	XENTR11545
OG0002665	DANRE39661, DANRE39660	XENTR10300
OG0002665	DANRE39662, DANRE06588	XENTR15988
OG0002666	DANRE29422	XENTR12989
OG0002667	DANRE00375	XENTR15408
OG0002667	DANRE26652, DANRE26653	XENTR07787
OG0002668	DANRE10264	XENTR05961, XENTR10409
OG0002669	DANRE13145	XENTR12334
OG0002670	DANRE11956	XENTR09001
OG0002671	DANRE38597, DANRE38598	XENTR05883
OG0002671	DANRE23501	XENTR02955
OG0002671	DANRE14400, DANRE09114	XENTR08346
OG0002672	DANRE17950	XENTR18644
OG0002673	DANRE03519, DANRE11298, DANRE11296, DANRE11297	XENTR09520
OG0002673	DANRE04908	XENTR08050
OG0002675	DANRE26282	XENTR08166
OG0002675	DANRE12989	XENTR07779
OG0002677	DANRE30190, DANRE30191	XENTR09797
OG0002678	DANRE39272, DANRE39273	XENTR12167
OG0002679	DANRE07511, DANRE07512	XENTR03087, XENTR03088
OG0002679	DANRE09987	XENTR16063
OG0002681	DANRE01217, DANRE01216, DANRE08452	XENTR13339
OG0002682	DANRE14645	XENTR03178
OG0002682	DANRE42718, DANRE42717	XENTR03177
OG0002683	DANRE16755	XENTR11456
OG0002683	DANRE39996	XENTR00050
OG0002685	DANRE24241	XENTR17715, XENTR17714
OG0002688	DANRE24261	XENTR14633
OG0002688	DANRE33749	XENTR00693, XENTR00694
OG0002688	DANRE07233	XENTR03467
OG0002689	DANRE36371, DANRE35695	XENTR03447, XENTR01159, XENTR07801, XENTR12204, XENTR16761, XENTR08912, XENTR02337, XENTR18839, XENTR09740, XENTR13319, XENTR04029, XENTR11046, XENTR18331, XENTR12018, XENTR14229, XENTR10231, XENTR00643, XENTR19258, XENTR01219, XENTR18328, XENTR18509, XENTR13323, XENTR03531, XENTR06096, XENTR14004, XENTR14003, XENTR17347, XENTR18729, XENTR14005, XENTR09012, XENTR18307, XENTR13019, XENTR14161, XENTR11079, XENTR16738, XENTR11653
OG0002703	DANRE34468	XENTR02629
OG0002703	DANRE09272, DANRE09271	XENTR08236
OG0002705	DANRE01891, DANRE01892	XENTR15379
OG0002705	DANRE00487, DANRE00488	XENTR04743
OG0002706	DANRE29549, DANRE29548	XENTR01378, XENTR01376
OG0002707	DANRE11337	XENTR12775
OG0002707	DANRE18944, DANRE11847	XENTR03852
OG0002708	DANRE17887, DANRE17886, DANRE17884, DANRE17882, DANRE17883, DANRE17880, DANRE17881	XENTR05903
OG0002710	DANRE20982	XENTR15727
OG0002710	DANRE25683	XENTR10069
OG0002711	DANRE42612	XENTR01059
OG0002711	DANRE29710, DANRE04946	XENTR03394
OG0002711	DANRE27407	XENTR00009
OG0002712	DANRE24806	XENTR01793
OG0002713	DANRE01245	XENTR14279
OG0002714	DANRE02532	XENTR09377
OG0002715	DANRE02868, DANRE02867, DANRE02871, DANRE02870, DANRE02872, DANRE02873	XENTR06007
OG0002716	DANRE03546, DANRE03545	XENTR00957
OG0002717	DANRE20547	XENTR07538
OG0002717	DANRE06935	XENTR14170
OG0002718	DANRE41004, DANRE41003	XENTR14481
OG0002719	DANRE35888, DANRE35887, DANRE41579	XENTR04203
OG0002720	DANRE36878, DANRE36877	XENTR02479
OG0002721	DANRE09313, DANRE09312	XENTR19220, XENTR13649
OG0002722	DANRE11851	XENTR03855
OG0002723	DANRE34379, DANRE08059	XENTR14773
OG0002723	DANRE19966, DANRE39247	XENTR14110
OG0002723	DANRE23518	XENTR00199
OG0002724	DANRE21329	XENTR09789
OG0002726	DANRE39396, DANRE39397	XENTR04881
OG0002726	DANRE04111, DANRE04110, DANRE04112	XENTR07286
OG0002727	DANRE15630, DANRE15632, DANRE15629, DANRE15631	XENTR07447
OG0002728	DANRE07907, DANRE07906, DANRE07904, DANRE07905	XENTR13307, XENTR13308
OG0002729	DANRE41955, DANRE41956, DANRE41954	XENTR10582
OG0002730	DANRE08778, DANRE08776, DANRE08777	XENTR12536
OG0002731	DANRE39613, DANRE34202, DANRE34201	XENTR09306
OG0002732	DANRE03243, DANRE11281	XENTR09571
OG0002732	DANRE38742	XENTR11093
OG0002734	DANRE04794, DANRE04793	XENTR07485
OG0002734	DANRE17393, DANRE17394	XENTR18286
OG0002735	DANRE29034, DANRE29035	XENTR12263
OG0002736	DANRE42246	XENTR10767, XENTR10766
OG0002738	DANRE03131	XENTR09791
OG0002739	DANRE17939, DANRE17937, DANRE17936, DANRE17938	XENTR05504
OG0002740	DANRE05293, DANRE05292	XENTR12910
OG0002740	DANRE14839	XENTR11462
OG0002741	DANRE13217	XENTR08119
OG0002741	DANRE20997	XENTR00571
OG0002741	DANRE09926, DANRE13539	XENTR09682
OG0002742	DANRE11312, DANRE03538	XENTR06700
OG0002742	DANRE16689	XENTR14219
OG0002743	DANRE35770	XENTR03347, XENTR05375
OG0002744	DANRE39964, DANRE39965, DANRE39963	XENTR09928
OG0002744	DANRE35401, DANRE35399, DANRE35400	XENTR07749
OG0002746	DANRE09673, DANRE09674	XENTR12491
OG0002747	DANRE13864, DANRE33179	XENTR15530
OG0002747	DANRE19278, DANRE19277, DANRE19279	XENTR12004
OG0002748	DANRE40611, DANRE40613, DANRE40612, DANRE19416	XENTR06789
OG0002749	DANRE16044	XENTR10274
OG0002750	DANRE42887, DANRE42888	XENTR13044
OG0002751	DANRE41209, DANRE41208, DANRE41210	XENTR00851
OG0002752	DANRE24282	XENTR04386
OG0002753	DANRE36052, DANRE36049, DANRE36050, DANRE36051	XENTR11296
OG0002753	DANRE31489	XENTR02867
OG0002754	DANRE26705, DANRE26703, DANRE24564	XENTR03983
OG0002755	DANRE00410	XENTR08690, XENTR08689
OG0002757	DANRE39271, DANRE39270, DANRE15669	XENTR12168
OG0002759	DANRE42247, DANRE42248	XENTR10768
OG0002760	DANRE31293, DANRE31294, DANRE25038, DANRE25039	XENTR00378
OG0002761	DANRE29979	XENTR17764, XENTR17624
OG0002762	DANRE02197	XENTR11282
OG0002762	DANRE36825	XENTR01231
OG0002762	DANRE07594	XENTR14321
OG0002763	DANRE03877	XENTR10839
OG0002764	DANRE27810	XENTR15483
OG0002765	DANRE25399, DANRE39159	XENTR17842, XENTR00480
OG0002766	DANRE10689	XENTR08503
OG0002767	DANRE08564	XENTR04364, XENTR04365
OG0002767	DANRE15895, DANRE15898, DANRE15896, DANRE15897, DANRE15899	XENTR03484
OG0002768	DANRE01560, DANRE30765	XENTR10109
OG0002769	DANRE34871, DANRE18982	XENTR11590
OG0002769	DANRE02561	XENTR07696
OG0002770	DANRE00608, DANRE00610, DANRE00609	XENTR02195
OG0002771	DANRE05166	XENTR00192
OG0002771	DANRE10927	XENTR03850
OG0002772	DANRE40177	XENTR11948, XENTR11949
OG0002773	DANRE16149, DANRE16150	XENTR12292, XENTR12291
OG0002774	DANRE40158	XENTR11548
OG0002774	DANRE38383, DANRE38382	XENTR10278
OG0002775	DANRE10663	XENTR10960
OG0002776	DANRE07369, DANRE07368, DANRE07370	XENTR09728
OG0002777	DANRE25041, DANRE25042, DANRE31292	XENTR11797
OG0002777	DANRE25790	XENTR19160
OG0002778	DANRE37556	XENTR12569
OG0002778	DANRE00537	XENTR00539
OG0002779	DANRE22921	XENTR10031
OG0002780	DANRE04044, DANRE04045	XENTR13725
OG0002781	DANRE29052	XENTR16799
OG0002781	DANRE23365	XENTR05234
OG0002782	DANRE00885, DANRE00886, DANRE00887, DANRE37810, DANRE05170, DANRE16902	XENTR00623
OG0002783	DANRE34340	XENTR12146
OG0002785	DANRE02086, DANRE02084	XENTR00059
OG0002785	DANRE34324	XENTR05827
OG0002786	DANRE10327	XENTR11442
OG0002786	DANRE12873	XENTR03121
OG0002786	DANRE21673, DANRE21672, DANRE21674, DANRE34858	XENTR03426
