Orthogroup	DANRE	DROME
OG0002922	DANRE04518, DANRE04517, DANRE04519, DANRE00634, DANRE00633, DANRE00635	DROME13161
OG0002924	DANRE38511, DANRE12737, DANRE19086, DANRE19087	DROME15371
OG0002925	DANRE10222, DANRE10223, DANRE36912, DANRE15101	DROME09078, DROME09077, DROME18817, DROME18816
OG0002926	DANRE34322, DANRE34323, DANRE21574, DANRE21575	DROME01891
OG0002927	DANRE09831, DANRE09830	DROME09412, DROME09413
OG0002944	DANRE18767, DANRE18766, DANRE22390, DANRE24085	DROME18576
OG0002945	DANRE35994, DANRE35995, DANRE35993	DROME02620
OG0002948	DANRE34886	DROME05969, DROME05968, DROME05967, DROME05966
OG0002949	DANRE09990, DANRE09991	DROME10410, DROME10411
OG0002952	DANRE06807, DANRE06808, DANRE20237	DROME10856, DROME10855, DROME10853, DROME10854
OG0002953	DANRE01659, DANRE01655, DANRE01657, DANRE01656, DANRE01658	DROME06983, DROME06984
OG0002954	DANRE38940, DANRE25783	DROME12606, DROME12607
OG0002955	DANRE05511	DROME16794
OG0002956	DANRE21694, DANRE21695, DANRE28355, DANRE28354, DANRE33265, DANRE33266	DROME13931, DROME13930, DROME13929
OG0002957	DANRE42141, DANRE42142, DANRE42144, DANRE42143	DROME15903, DROME15902
OG0002959	DANRE11651, DANRE18133, DANRE18132, DANRE18135, DANRE18134, DANRE11880	DROME21736
OG0002960	DANRE14553	DROME20297, DROME20296, DROME20294, DROME20295, DROME20293
OG0002962	DANRE03998, DANRE03655, DANRE03654, DANRE03656, DANRE30303, DANRE30302	DROME20600
OG0002964	DANRE29981	DROME17991, DROME17992, DROME17989, DROME17985, DROME17987, DROME17984, DROME17988, DROME17990, DROME17986
OG0002965	DANRE04577, DANRE04579, DANRE04581, DANRE04580, DANRE04576, DANRE04578	DROME12643, DROME12645, DROME12642, DROME12644
OG0002966	DANRE36185	DROME20414, DROME20412, DROME20411, DROME20415, DROME20410, DROME20413
OG0002967	DANRE08054	DROME18521, DROME18520
OG0002968	DANRE36282	DROME10921
OG0002968	DANRE13696	DROME05214
OG0002969	DANRE03329, DANRE03330	DROME04084, DROME04085
OG0002973	DANRE02875, DANRE43269, DANRE31423, DANRE31422	DROME19229, DROME19228
OG0002974	DANRE10580, DANRE10579, DANRE10581, DANRE38604	DROME01465
OG0002976	DANRE34839, DANRE34841, DANRE34840	DROME16320, DROME20322, DROME20323
OG0002977	DANRE08323, DANRE08322	DROME10042, DROME10040, DROME10039, DROME10038, DROME10036, DROME10037, DROME10041, DROME10043
OG0002978	DANRE35229, DANRE35228, DANRE07269, DANRE18661, DANRE12048	DROME09324, DROME11790
OG0002979	DANRE02536, DANRE30626, DANRE30628, DANRE30627, DANRE11344	DROME15607
OG0002982	DANRE43008, DANRE43009	DROME07294, DROME07292, DROME07295, DROME07293
OG0002983	DANRE04558, DANRE35676, DANRE36478	DROME12376
OG0002984	DANRE09046	DROME11997
OG0002985	DANRE28806, DANRE21915	DROME08067, DROME08066, DROME08064, DROME08065, DROME08063
OG0002986	DANRE40518, DANRE40519, DANRE36833, DANRE12782, DANRE12783	DROME06888
OG0002987	DANRE23368, DANRE06719	DROME13970, DROME13977
OG0002990	DANRE20457, DANRE20456	DROME12949, DROME12950
OG0002991	DANRE04634, DANRE04633, DANRE04635	DROME05520, DROME05522, DROME05521
OG0002992	DANRE38774, DANRE38775, DANRE38773, DANRE23142	DROME16899, DROME16900
OG0002994	DANRE09752, DANRE14545	DROME07777, DROME07776
OG0002997	DANRE26807, DANRE26806, DANRE26808	DROME02903
OG0002998	DANRE25591, DANRE40334	DROME04901, DROME04900, DROME04899
OG0003001	DANRE24877, DANRE27015, DANRE27016, DANRE35538	DROME12222
OG0003002	DANRE35875	DROME21742
OG0003004	DANRE11793, DANRE11792, DANRE19678, DANRE13171	DROME09624, DROME09625, DROME12361, DROME12362, DROME10708
OG0003005	DANRE05976, DANRE05975	DROME19774
OG0003006	DANRE30148, DANRE24720, DANRE30149, DANRE24721, DANRE30147	DROME00129
OG0003008	DANRE34300, DANRE34301, DANRE26502, DANRE26501, DANRE36457, DANRE36456, DANRE36455	DROME10417, DROME10419, DROME10418
OG0003010	DANRE03320	DROME09942, DROME21676, DROME21680, DROME21679, DROME21678, DROME21677
OG0003011	DANRE35624, DANRE35625, DANRE28716, DANRE15480, DANRE15481, DANRE15482	DROME17655, DROME17656
OG0003012	DANRE02194, DANRE41182, DANRE01474, DANRE01475	DROME16686
OG0003014	DANRE18904, DANRE18903, DANRE11632, DANRE11631	DROME20620
OG0003016	DANRE15754, DANRE07659, DANRE07660	DROME06109, DROME04760
OG0003017	DANRE10652, DANRE14386	DROME03993, DROME03994
OG0003018	DANRE20107	DROME01985
OG0003019	DANRE17944	DROME14436
OG0003021	DANRE03715	DROME11191
OG0003022	DANRE06629, DANRE06630	DROME12200
OG0003023	DANRE07888, DANRE00144, DANRE39454	DROME04319, DROME04320, DROME04322, DROME19161, DROME19162, DROME20477, DROME20476, DROME19693
OG0003024	DANRE10956, DANRE10955, DANRE10957, DANRE10954, DANRE18319	DROME14540, DROME13066
OG0003025	DANRE40022, DANRE28911, DANRE28912, DANRE28914, DANRE28913, DANRE27235, DANRE27234, DANRE27233	DROME16128
OG0003026	DANRE02962, DANRE02961, DANRE02966, DANRE02965, DANRE02964, DANRE02963	DROME01191
OG0003027	DANRE39832, DANRE25253, DANRE25255, DANRE25254	DROME13632
OG0003028	DANRE14928, DANRE14929, DANRE14927	DROME19503
OG0003029	DANRE14128, DANRE12524	DROME01355, DROME01353, DROME01354, DROME01356
OG0003030	DANRE17646, DANRE17647, DANRE17166, DANRE30218	DROME20783, DROME03164
OG0003031	DANRE29907, DANRE29909, DANRE29910, DANRE24162, DANRE24161, DANRE24164	DROME10589, DROME10590
OG0003033	DANRE15199	DROME02552
OG0003034	DANRE16812, DANRE16811, DANRE16814, DANRE16815, DANRE16813	DROME13458
OG0003035	DANRE21581, DANRE21582, DANRE34776	DROME10664
OG0003036	DANRE28031, DANRE21834	DROME08134
OG0003038	DANRE08049, DANRE08047, DANRE00008, DANRE10299, DANRE10300	DROME21419, DROME21417, DROME21418, DROME21415, DROME21416
OG0003041	DANRE10564, DANRE10563, DANRE10565, DANRE10566	DROME13990, DROME13989
OG0003042	DANRE41500, DANRE41501	DROME19648, DROME19650, DROME19649
OG0003043	DANRE17899	DROME01115
OG0003044	DANRE35015	DROME07467
OG0003045	DANRE07636	DROME10689, DROME10687, DROME10688
OG0003046	DANRE25428, DANRE28175	DROME06986
OG0003048	DANRE25331, DANRE25330, DANRE25329, DANRE28173, DANRE28172, DANRE28174	DROME03285
OG0003049	DANRE39565, DANRE36440, DANRE26464, DANRE26462, DANRE26463	DROME11842
OG0003050	DANRE16020, DANRE16022, DANRE43079, DANRE16021	DROME21024, DROME21025
OG0003052	DANRE16627, DANRE16629, DANRE16628	DROME17384, DROME22105, DROME17383
OG0003053	DANRE00436, DANRE00433, DANRE00434, DANRE00437, DANRE00435	DROME05736
OG0003054	DANRE15239, DANRE15238, DANRE15240, DANRE42471, DANRE15241	DROME15214
OG0003055	DANRE28317, DANRE20958, DANRE20959, DANRE20960, DANRE40002	DROME13955
OG0003056	DANRE12162, DANRE12163, DANRE12164	DROME01323, DROME01324
OG0003058	DANRE17348, DANRE24903	DROME03947
OG0003059	DANRE16710, DANRE11335, DANRE11333, DANRE11334	DROME10348, DROME10347, DROME10349, DROME10350
OG0003060	DANRE30122, DANRE26566, DANRE20937	DROME04543
OG0003062	DANRE26319, DANRE26318, DANRE26317, DANRE12172	DROME19727
OG0003063	DANRE30956, DANRE30955, DANRE30954, DANRE25886, DANRE25887	DROME03416
OG0003064	DANRE01811	DROME05139, DROME16537, DROME16536
OG0003065	DANRE09785, DANRE09786, DANRE09784, DANRE14089, DANRE14090	DROME07296
OG0003066	DANRE25448, DANRE31281	DROME19326
OG0003072	DANRE21203, DANRE21204, DANRE30787, DANRE30788	DROME09180, DROME09181
OG0003073	DANRE00917, DANRE36055, DANRE36054, DANRE36053	DROME13385, DROME14642
OG0003074	DANRE14154, DANRE40534, DANRE14153, DANRE14152, DANRE09218, DANRE09217, DANRE09216	DROME08737, DROME08738, DROME08736, DROME08735
OG0003078	DANRE02904	DROME00990
OG0003079	DANRE21757, DANRE19386, DANRE28143, DANRE21756	DROME11418, DROME11417
OG0003080	DANRE06522, DANRE06523, DANRE15345, DANRE43017, DANRE42865, DANRE06526, DANRE12213, DANRE27631	DROME07733
OG0003090	DANRE20119, DANRE20122, DANRE20120, DANRE20121, DANRE35914, DANRE35915, DANRE41529	DROME08348, DROME08349
OG0003101	DANRE11473, DANRE24368, DANRE40300	DROME16966, DROME16965, DROME16967
OG0003103	DANRE13616	DROME19370, DROME19375, DROME19374, DROME19371, DROME19372
OG0003104	DANRE34200, DANRE36452, DANRE36450, DANRE36451, DANRE36453	DROME01186, DROME01187
OG0003105	DANRE06202, DANRE06203, DANRE06204	DROME14362, DROME14361, DROME14360
OG0003106	DANRE12715	DROME07627
OG0003107	DANRE12324, DANRE39342	DROME12506
OG0003108	DANRE25882, DANRE25879, DANRE25880	DROME13177, DROME13178
OG0003110	DANRE42418, DANRE42417	DROME09020
OG0003112	DANRE04574, DANRE04573, DANRE04575	DROME16468, DROME01349, DROME01348
OG0003113	DANRE18781, DANRE18782, DANRE11714	DROME01816, DROME01817
OG0003114	DANRE39250, DANRE39249, DANRE19962	DROME04951, DROME04952
OG0003115	DANRE43104, DANRE37595, DANRE37596, DANRE33395, DANRE10457	DROME18331
OG0003116	DANRE02637, DANRE02636, DANRE07107	DROME20130
OG0003118	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363	DROME11873, DROME11872
OG0003119	DANRE33891, DANRE24253	DROME02450, DROME02453, DROME02451
OG0003120	DANRE03267	DROME17944
OG0003121	DANRE12731, DANRE28362, DANRE21700	DROME19886, DROME19887
OG0003123	DANRE09106, DANRE14297, DANRE12710	DROME20099
OG0003125	DANRE27728, DANRE27726, DANRE27727	DROME08841, DROME08840
OG0003128	DANRE16305	DROME20310, DROME20309
OG0003130	DANRE08300, DANRE08301, DANRE08299	DROME20301, DROME20300
OG0003132	DANRE15060, DANRE15061	DROME12375
OG0003135	DANRE08191	DROME07491
OG0003136	DANRE35065, DANRE12101, DANRE11278	DROME17171
OG0003138	DANRE27831	DROME18809
OG0003140	DANRE39516, DANRE24971, DANRE24972, DANRE24970, DANRE39086	DROME06905, DROME06907, DROME06906, DROME06909, DROME06908
OG0003141	DANRE20615, DANRE14046, DANRE14045, DANRE20616	DROME21226, DROME21227
OG0003142	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323	DROME11840
OG0003144	DANRE11627, DANRE11628, DANRE00783, DANRE00782, DANRE00786, DANRE00785	DROME13433
OG0003145	DANRE36307, DANRE36308, DANRE26624	DROME03862
OG0003146	DANRE17747, DANRE17748	DROME01929
OG0003147	DANRE06463, DANRE06464	DROME16290, DROME16289
OG0003148	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993	DROME18800, DROME18799
OG0003149	DANRE09385	DROME16606, DROME16608
OG0003150	DANRE06878, DANRE06879, DANRE42088	DROME19300
OG0003151	DANRE24023, DANRE36876, DANRE40976, DANRE40977	DROME04792
OG0003152	DANRE30433, DANRE30432, DANRE03048, DANRE03049, DANRE28960	DROME17760
OG0003153	DANRE36866, DANRE36864	DROME21845
OG0003154	DANRE26477	DROME05761
OG0003157	DANRE19807	DROME06121, DROME06123, DROME06124, DROME06122, DROME06125, DROME06126
OG0003158	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849	DROME02271
OG0003159	DANRE00330, DANRE39548, DANRE05243	DROME05071
OG0003160	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117	DROME17382
OG0003161	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062	DROME12081
OG0003164	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697	DROME01606
OG0003165	DANRE11655, DANRE11657, DANRE11654, DANRE11656, DANRE05525	DROME00374, DROME00377, DROME00375, DROME00376
OG0003169	DANRE42633, DANRE42632	DROME03939
OG0003172	DANRE42756	DROME02195
OG0003173	DANRE16308	DROME03095, DROME15988
OG0003173	DANRE16306, DANRE16307	DROME20160, DROME20161
OG0003174	DANRE06246, DANRE06247, DANRE06245	DROME21527, DROME21526, DROME21528
OG0003175	DANRE10507, DANRE42689, DANRE14253	DROME02106
OG0003176	DANRE13495, DANRE13496	DROME19128
OG0003178	DANRE08964, DANRE11055	DROME10286, DROME10285
OG0003180	DANRE07584, DANRE19907	DROME11167, DROME11166
OG0003181	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148	DROME02965, DROME02966, DROME02967, DROME02968, DROME02969
OG0003182	DANRE28251	DROME01632
OG0003183	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557	DROME05040, DROME05042, DROME05041
OG0003184	DANRE08170, DANRE08169, DANRE39240	DROME11152
OG0003185	DANRE39287, DANRE31275, DANRE31276, DANRE31274	DROME08767, DROME08766
OG0003188	DANRE00343, DANRE25991, DANRE38344, DANRE34574	DROME03250, DROME03249
OG0003189	DANRE00005, DANRE00004	DROME13140, DROME13139, DROME13141, DROME13138
OG0003191	DANRE35621, DANRE35620, DANRE23032, DANRE23033	DROME09590
OG0003192	DANRE41743, DANRE41742, DANRE41744, DANRE41741, DANRE35706, DANRE35707	DROME12610
OG0003193	DANRE16196, DANRE16197, DANRE41842, DANRE16198	DROME14192
OG0003197	DANRE08921	DROME21048
OG0003199	DANRE22632, DANRE22631	DROME12668, DROME21725, DROME21726
OG0003202	DANRE25272, DANRE00416, DANRE00417	DROME05838, DROME05839
OG0003203	DANRE14965, DANRE13754	DROME05382, DROME05385, DROME05386, DROME05383, DROME05384
OG0003205	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	DROME06205, DROME06206
OG0003206	DANRE28861	DROME21836, DROME21837
OG0003207	DANRE36071, DANRE30681	DROME14952
OG0003208	DANRE40085	DROME13935, DROME13936, DROME12249
OG0003210	DANRE19116, DANRE19117, DANRE40210, DANRE26478	DROME16773, DROME16774
OG0003212	DANRE39811, DANRE39812, DANRE31617, DANRE31616	DROME16100
OG0003214	DANRE41512	DROME00548
OG0003215	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052	DROME09352
OG0003217	DANRE01890, DANRE19010	DROME21077
OG0003218	DANRE20503	DROME08231
OG0003218	DANRE20504	DROME08230
OG0003219	DANRE15939, DANRE15938, DANRE15940	DROME09373
OG0003220	DANRE14233, DANRE10112	DROME11342, DROME11341
OG0003221	DANRE15085, DANRE15029, DANRE15030	DROME00225, DROME00224
OG0003222	DANRE39352, DANRE12322, DANRE24319	DROME18303, DROME18302, DROME18304
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	DROME09209
OG0003224	DANRE21388, DANRE21387, DANRE42645, DANRE01731	DROME09348, DROME09349, DROME09347
OG0003225	DANRE00960	DROME18849
OG0003226	DANRE38654	DROME19617, DROME08490
OG0003228	DANRE17723, DANRE17725, DANRE17724, DANRE17726	DROME21008
OG0003229	DANRE00332	DROME01144
OG0003230	DANRE04385	DROME17741
OG0003231	DANRE02077, DANRE02078, DANRE02079, DANRE02076	DROME19301
OG0003235	DANRE22427, DANRE22430, DANRE22429	DROME05661, DROME05663, DROME05662
OG0003238	DANRE12306, DANRE12307	DROME10776
OG0003240	DANRE41350, DANRE37099, DANRE37100, DANRE29141, DANRE29140, DANRE03352	DROME12807
OG0003251	DANRE14601, DANRE38610	DROME19769, DROME19768, DROME16949
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830	DROME18445
OG0003254	DANRE06282, DANRE19948, DANRE19947	DROME02901
OG0003255	DANRE14794	DROME06336
OG0003257	DANRE17792, DANRE05536, DANRE05537	DROME15418
OG0003261	DANRE26659, DANRE08635, DANRE08637, DANRE08636	DROME07634, DROME07633
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985	DROME21043, DROME21045, DROME21044
OG0003263	DANRE09441, DANRE09439, DANRE09440	DROME09851
OG0003264	DANRE23955, DANRE04459, DANRE24677	DROME08076
OG0003267	DANRE33615, DANRE33614, DANRE03537	DROME01973, DROME01974, DROME02727
OG0003268	DANRE14424	DROME20306
OG0003269	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	DROME11682
OG0003272	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621, DANRE23623	DROME19754, DROME19755, DROME00829
OG0003273	DANRE19959	DROME01509
OG0003275	DANRE03448, DANRE37102, DANRE37101	DROME11988, DROME11987
OG0003277	DANRE40517, DANRE40516, DANRE36836	DROME07456
OG0003279	DANRE06635, DANRE06634, DANRE06174	DROME01016, DROME01017, DROME01018
OG0003280	DANRE08669, DANRE08670	DROME06169, DROME06168, DROME04670, DROME04668, DROME04669
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	DROME17686
OG0003283	DANRE30682, DANRE30683	DROME12472
OG0003284	DANRE42349, DANRE42348, DANRE42346, DANRE42345, DANRE42347, DANRE42350	DROME06818
OG0003286	DANRE30520	DROME09199, DROME09198
OG0003287	DANRE22777, DANRE18646	DROME04328, DROME08276
OG0003288	DANRE06393, DANRE06392, DANRE06391	DROME00366, DROME00364, DROME00365
OG0003289	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398	DROME20541, DROME20542
OG0003290	DANRE27117, DANRE27116, DANRE37909, DANRE27115, DANRE27118	DROME00517
OG0003291	DANRE20382	DROME20523
OG0003293	DANRE01751	DROME14676
OG0003294	DANRE17929, DANRE17930	DROME01659, DROME01660
OG0003296	DANRE00126, DANRE33544, DANRE33545, DANRE33543	DROME06822, DROME13531
OG0003297	DANRE30439, DANRE30438	DROME19465
OG0003298	DANRE06755, DANRE06756, DANRE06754	DROME08089
OG0003299	DANRE36340	DROME08284, DROME14772, DROME14767, DROME14773, DROME14768, DROME14774, DROME14769, DROME14771, DROME14770
OG0003301	DANRE05125	DROME18741
OG0003302	DANRE06221	DROME01480
OG0003303	DANRE04326, DANRE04325, DANRE04327, DANRE28350	DROME19468, DROME19469, DROME10718, DROME01925, DROME19470
OG0003304	DANRE10347, DANRE03450	DROME02914, DROME02913
OG0003305	DANRE19351, DANRE19350, DANRE19352, DANRE19348, DANRE19349, DANRE34110, DANRE34111	DROME13149
OG0003306	DANRE43404, DANRE43405	DROME10136
OG0003307	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701	DROME17313
OG0003309	DANRE23795, DANRE26902, DANRE23796, DANRE42524	DROME19043, DROME19042
OG0003311	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049	DROME15213
OG0003314	DANRE33781, DANRE15776, DANRE15775, DANRE17815	DROME09986, DROME09988, DROME09987, DROME09985
OG0003316	DANRE26440, DANRE26441	DROME13200
OG0003317	DANRE35985, DANRE35986	DROME19362
OG0003318	DANRE25493, DANRE22611, DANRE23177, DANRE22612	DROME16706
OG0003320	DANRE41193	DROME12326
OG0003327	DANRE19103, DANRE26550	DROME19734
OG0003329	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074	DROME10094, DROME10095
OG0003330	DANRE25990, DANRE25989, DANRE25988	DROME03252, DROME03251
OG0003331	DANRE08202	DROME12208, DROME12210, DROME12207, DROME12209
OG0003332	DANRE27038, DANRE14192, DANRE14193	DROME00791
OG0003333	DANRE38670	DROME10886, DROME10885, DROME10884
OG0003335	DANRE43040, DANRE43039	DROME18113, DROME18112
OG0003336	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677	DROME10919, DROME10920, DROME10917
OG0003337	DANRE20593	DROME15232
OG0003340	DANRE04514, DANRE15040, DANRE15039	DROME16534, DROME16533
OG0003341	DANRE16894, DANRE16891, DANRE16893, DANRE16892	DROME01797
OG0003343	DANRE07919	DROME09151
OG0003344	DANRE18124, DANRE18125	DROME04462, DROME04461
OG0003345	DANRE11339, DANRE11338	DROME17585, DROME17584, DROME17586, DROME17581, DROME17582, DROME17583, DROME17240, DROME17239, DROME01046
OG0003346	DANRE26380, DANRE26379	DROME13869
OG0003347	DANRE41449, DANRE35758	DROME11879, DROME11880
OG0003349	DANRE15993, DANRE05369, DANRE04342	DROME08306, DROME08305, DROME08304
OG0003350	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114	DROME00177, DROME00176
OG0003352	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673	DROME13172
OG0003353	DANRE30791, DANRE30792	DROME11820, DROME11822, DROME11821
OG0003354	DANRE29835, DANRE29834	DROME19858
OG0003356	DANRE15474, DANRE30339, DANRE30340, DANRE30341	DROME15849
OG0003357	DANRE07394	DROME12029
OG0003358	DANRE02479, DANRE02478, DANRE02477, DANRE02476	DROME16921
OG0003359	DANRE18616, DANRE18617	DROME18758
OG0003360	DANRE05510, DANRE05508, DANRE05507, DANRE05509	DROME20878, DROME20879
OG0003361	DANRE05842, DANRE05843, DANRE05841, DANRE08075	DROME13197
OG0003364	DANRE12639, DANRE29498, DANRE29497, DANRE29496	DROME00064
OG0003365	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610, DANRE02243	DROME04108
OG0003366	DANRE04648, DANRE04649	DROME12603, DROME20629, DROME02253, DROME12602, DROME09664
OG0003367	DANRE31215, DANRE31217, DANRE31216, DANRE25129	DROME12239
OG0003368	DANRE00653, DANRE00654, DANRE43081	DROME16106, DROME16107
OG0003370	DANRE10592, DANRE15077, DANRE15078, DANRE15079	DROME12377, DROME12378
OG0003371	DANRE10588, DANRE10587, DANRE38550, DANRE23600, DANRE23601, DANRE35495, DANRE35496	DROME09945, DROME09943, DROME09944, DROME09946
OG0003372	DANRE23620, DANRE04361	DROME18186, DROME18187, DROME18189, DROME18182, DROME18183, DROME18184, DROME18185, DROME18188
OG0003374	DANRE10573, DANRE14737, DANRE12074, DANRE12073	DROME06476, DROME06475, DROME06474
OG0003375	DANRE39521, DANRE39522	DROME21029
OG0003376	DANRE38080, DANRE38083, DANRE38082, DANRE38081	DROME16130, DROME16131, DROME16129
OG0003377	DANRE38960, DANRE38961, DANRE38962	DROME20606
OG0003378	DANRE29519, DANRE29520, DANRE12800	DROME18533
OG0003380	DANRE00132, DANRE39588, DANRE00756	DROME14333
OG0003381	DANRE39290, DANRE39291, DANRE39289	DROME10051
OG0003384	DANRE16877, DANRE16878, DANRE05733, DANRE00623	DROME17249, DROME17250
