Orthogroup	DANRE	MOUSE
OG0002377	DANRE18217, DANRE18218, DANRE18216	MOUSE07892, MOUSE07893
OG0002377	DANRE04390, DANRE04389	MOUSE03067
OG0002378	DANRE25442, DANRE37682	MOUSE27255
OG0002378	DANRE25436, DANRE25437, DANRE25438	MOUSE27252, MOUSE27251, MOUSE27254
OG0002379	DANRE22137, DANRE22136	MOUSE29839, MOUSE29835, MOUSE29838, MOUSE29840, MOUSE29837, MOUSE29841, MOUSE29836, MOUSE29834
OG0002379	DANRE35285	MOUSE04259
OG0002380	DANRE40905, DANRE40903	MOUSE27954, MOUSE27955
OG0002380	DANRE05387, DANRE05386	MOUSE41133, MOUSE41130, MOUSE41131
OG0002380	DANRE00439, DANRE00438	MOUSE36719, MOUSE36720
OG0002383	DANRE25117, DANRE25112, DANRE25116, DANRE25113, DANRE24953, DANRE24952, DANRE24951	MOUSE50826, MOUSE50782
OG0002384	DANRE24344	MOUSE53768, MOUSE05774, MOUSE04789, MOUSE18881, MOUSE18882
OG0002385	DANRE29842, DANRE29841	MOUSE46178, MOUSE46176
OG0002385	DANRE28561, DANRE28560, DANRE28554, DANRE28555, DANRE03634	MOUSE14183, MOUSE14184
OG0002385	DANRE36152, DANRE36153, DANRE29812	MOUSE06270, MOUSE06271
OG0002395	DANRE39980, DANRE39979	MOUSE33475, MOUSE33478, MOUSE33476, MOUSE33477
OG0002395	DANRE39377, DANRE39375, DANRE39378, DANRE39376	MOUSE20808
OG0002396	DANRE37808, DANRE37806	MOUSE20180, MOUSE20179
OG0002396	DANRE11328, DANRE11327	MOUSE02989, MOUSE02990
OG0002398	DANRE16041	MOUSE21931
OG0002398	DANRE07025, DANRE39921, DANRE39920, DANRE39919	MOUSE48036
OG0002399	DANRE18376	MOUSE06603, MOUSE06599, MOUSE06601, MOUSE06597, MOUSE06598, MOUSE06602, MOUSE06600
OG0002399	DANRE02239, DANRE02238	MOUSE28800, MOUSE28801
OG0002399	DANRE24087, DANRE24086	MOUSE21605, MOUSE21604
OG0002400	DANRE36047, DANRE36048	MOUSE40933
OG0002400	DANRE31486	MOUSE35435
OG0002400	DANRE01746, DANRE40363	MOUSE17294
OG0002401	DANRE41812, DANRE41811	MOUSE13044, MOUSE13042, MOUSE13043, MOUSE13041
OG0002401	DANRE17853	MOUSE36445, MOUSE36444
OG0002401	DANRE06370	MOUSE36446
OG0002402	DANRE18877, DANRE18878, DANRE18797, DANRE18796	MOUSE13839
OG0002403	DANRE26493	MOUSE29997
OG0002404	DANRE01918	MOUSE31815, MOUSE31814
OG0002404	DANRE16949, DANRE16950, DANRE16948	MOUSE48813, MOUSE48814
OG0002405	DANRE15704, DANRE15703, DANRE06806	MOUSE48065, MOUSE48062, MOUSE48066, MOUSE48064, MOUSE48063
OG0002405	DANRE24393	MOUSE12577, MOUSE12578
OG0002406	DANRE23476, DANRE01772	MOUSE50625
OG0002406	DANRE23473, DANRE23475, DANRE23474, DANRE01770	MOUSE49566, MOUSE49567, MOUSE49565
OG0002407	DANRE05096, DANRE05097, DANRE03785	MOUSE11498
OG0002408	DANRE38556, DANRE38555, DANRE38557	MOUSE49433, MOUSE49432
OG0002408	DANRE09803, DANRE09804	MOUSE32062, MOUSE32060, MOUSE32064, MOUSE32059, MOUSE32063, MOUSE32061
OG0002409	DANRE23061	MOUSE54368
OG0002409	DANRE31062	MOUSE08540, MOUSE08541
OG0002410	DANRE22719, DANRE40305	MOUSE29135
OG0002411	DANRE38371	MOUSE51872, MOUSE51871
OG0002411	DANRE13902	MOUSE30722, MOUSE30723
OG0002412	DANRE25099	MOUSE46974, MOUSE46976, MOUSE46975
OG0002413	DANRE30178, DANRE30179	MOUSE50441, MOUSE50440
OG0002413	DANRE30177, DANRE30180	MOUSE50442
OG0002414	DANRE21494	MOUSE18989, MOUSE18986
OG0002414	DANRE26294	MOUSE18987, MOUSE18985, MOUSE18988
OG0002414	DANRE22531, DANRE22530, DANRE23247	MOUSE29116
OG0002415	DANRE05251, DANRE05250	MOUSE00788, MOUSE00787
OG0002416	DANRE10842, DANRE10843, DANRE30621, DANRE30620	MOUSE16541, MOUSE16544, MOUSE16542, MOUSE16543
OG0002418	DANRE00142	MOUSE37610, MOUSE37611
OG0002418	DANRE09980	MOUSE41400, MOUSE41398, MOUSE41397
OG0002419	DANRE03573, DANRE03574	MOUSE16975
OG0002420	DANRE13319, DANRE13318	MOUSE43364
OG0002420	DANRE12102	MOUSE27392, MOUSE27393
OG0002420	DANRE16729, DANRE16730, DANRE04597, DANRE04596	MOUSE02959, MOUSE02957, MOUSE02958
OG0002421	DANRE24979, DANRE24978	MOUSE51777
OG0002421	DANRE38877, DANRE38875, DANRE38878, DANRE38876	MOUSE49295
OG0002422	DANRE07168, DANRE07169, DANRE07170, DANRE07166	MOUSE54864, MOUSE54865, MOUSE54866, MOUSE54863, MOUSE54862, MOUSE54861, MOUSE20863
OG0002423	DANRE42835, DANRE42834, DANRE42825, DANRE42824	MOUSE08768, MOUSE08767, MOUSE08769, MOUSE52339
OG0002424	DANRE01469, DANRE41198	MOUSE47860
OG0002424	DANRE06511	MOUSE37174, MOUSE37173
OG0002424	DANRE07185	MOUSE37171
OG0002425	DANRE22894, DANRE22893	MOUSE34534, MOUSE34535, MOUSE34533, MOUSE34532
OG0002426	DANRE03071, DANRE29062	MOUSE38645
OG0002426	DANRE28444, DANRE28456	MOUSE14116
OG0002427	DANRE38738, DANRE38737	MOUSE44408
OG0002428	DANRE14864, DANRE14867, DANRE14866, DANRE14865	MOUSE35172
OG0002428	DANRE01600, DANRE01601	MOUSE02362, MOUSE02360, MOUSE02358
OG0002429	DANRE12512, DANRE12510	MOUSE49667
OG0002429	DANRE22357, DANRE22358, DANRE22359	MOUSE28588, MOUSE28586, MOUSE28585
OG0002430	DANRE28030	MOUSE38898
OG0002431	DANRE08655, DANRE08653, DANRE08654	MOUSE15536
OG0002431	DANRE09975, DANRE09976, DANRE09974	MOUSE41386
OG0002431	DANRE09977	MOUSE41385, MOUSE41389, MOUSE41388, MOUSE41384
OG0002431	DANRE23181, DANRE23180	MOUSE34806, MOUSE34805
OG0002432	DANRE06643	MOUSE19404, MOUSE19403
OG0002432	DANRE17868, DANRE17867	MOUSE48289, MOUSE48290
OG0002432	DANRE42920, DANRE42923	MOUSE00731, MOUSE00732
OG0002433	DANRE04279	MOUSE06088, MOUSE06086, MOUSE06087
OG0002434	DANRE23360, DANRE23359, DANRE23358	MOUSE14682
OG0002435	DANRE35363	MOUSE32656, MOUSE32658
OG0002436	DANRE33714, DANRE33713	MOUSE02696, MOUSE02695, MOUSE02697, MOUSE02694
OG0002436	DANRE20406, DANRE20405, DANRE07419	MOUSE38130, MOUSE38132, MOUSE38131
OG0002437	DANRE35170, DANRE35172, DANRE35173, DANRE35171	MOUSE25419, MOUSE25416, MOUSE25418
OG0002438	DANRE36809	MOUSE14861, MOUSE14859, MOUSE14863, MOUSE14865, MOUSE14858, MOUSE14864
OG0002438	DANRE41415, DANRE41414	MOUSE26521
OG0002439	DANRE31516, DANRE31514, DANRE31515	MOUSE24943, MOUSE24942
OG0002441	DANRE20092, DANRE20093, DANRE20091, DANRE20094, DANRE20090	MOUSE54605, MOUSE54604, MOUSE54606
OG0002442	DANRE05982	MOUSE04002, MOUSE42403, MOUSE42402, MOUSE42405
OG0002442	DANRE37141, DANRE37140	MOUSE28904, MOUSE28905
OG0002443	DANRE24994, DANRE24993, DANRE24992	MOUSE02330, MOUSE02331, MOUSE02329
OG0002444	DANRE02469	MOUSE28361
OG0002444	DANRE25326	MOUSE49756, MOUSE49758
OG0002445	DANRE05848	MOUSE34337
OG0002446	DANRE29262	MOUSE14187, MOUSE14186, MOUSE14191
OG0002446	DANRE29263	MOUSE14190, MOUSE14188, MOUSE14192, MOUSE14193
OG0002447	DANRE36511	MOUSE44488, MOUSE44490
OG0002447	DANRE36512	MOUSE44489
OG0002448	DANRE05208, DANRE05207, DANRE04304, DANRE04305	MOUSE11077, MOUSE11074
OG0002448	DANRE05209	MOUSE11075, MOUSE11076
OG0002449	DANRE37893	MOUSE20239, MOUSE20238, MOUSE20237
OG0002449	DANRE17401	MOUSE24757
OG0002449	DANRE12094	MOUSE07670, MOUSE07671
OG0002450	DANRE10330, DANRE14502	MOUSE30343, MOUSE30344, MOUSE30338, MOUSE30342, MOUSE30341, MOUSE30339, MOUSE30337
OG0002450	DANRE34843	MOUSE10244, MOUSE10243
OG0002451	DANRE01618	MOUSE52541, MOUSE52545, MOUSE52546, MOUSE52542, MOUSE52544, MOUSE52540
OG0002451	DANRE01617, DANRE01619	MOUSE02051
OG0002451	DANRE01620	MOUSE52543
OG0002451	DANRE25569	MOUSE02049, MOUSE02048, MOUSE02047, MOUSE02050
OG0002452	DANRE42822, DANRE42821, DANRE42823, DANRE35803	MOUSE26238, MOUSE26237
OG0002452	DANRE29202, DANRE03137	MOUSE05827, MOUSE05830, MOUSE05831
OG0002453	DANRE19771, DANRE19770	MOUSE50652, MOUSE50651, MOUSE50650
OG0002454	DANRE01438, DANRE01437, DANRE01439	MOUSE37791, MOUSE37793
OG0002454	DANRE07934, DANRE01116	MOUSE38210, MOUSE38209
OG0002455	DANRE41076, DANRE41075	MOUSE35024, MOUSE35023, MOUSE35025, MOUSE35026, MOUSE35028, MOUSE35027
OG0002455	DANRE08641	MOUSE29474, MOUSE29473, MOUSE29469, MOUSE29466, MOUSE29470, MOUSE29471, MOUSE29467, MOUSE29468, MOUSE29472
OG0002456	DANRE09104, DANRE09103	MOUSE53275, MOUSE53282
OG0002456	DANRE15143, DANRE15144	MOUSE53276
OG0002456	DANRE13804, DANRE13805, DANRE02002, DANRE02003	MOUSE05489
OG0002456	DANRE09105	MOUSE53281
OG0002457	DANRE11158, DANRE11157	MOUSE08012
OG0002459	DANRE30429	MOUSE46120, MOUSE46124, MOUSE46123, MOUSE46121
OG0002461	DANRE08555	MOUSE29823
OG0002461	DANRE15923	MOUSE30128
OG0002461	DANRE42520	MOUSE30954
OG0002462	DANRE22773	MOUSE03952
OG0002464	DANRE05364	MOUSE00761, MOUSE00762
OG0002464	DANRE06078, DANRE06077, DANRE06076	MOUSE09599, MOUSE09598, MOUSE09600, MOUSE09596, MOUSE09597
OG0002464	DANRE15811, DANRE15809, DANRE15812, DANRE15810	MOUSE48305, MOUSE48304
OG0002465	DANRE10479	MOUSE13532, MOUSE33997
OG0002465	DANRE15064	MOUSE13529, MOUSE13531, MOUSE13530
OG0002465	DANRE14818, DANRE14819	MOUSE33996
OG0002466	DANRE26863, DANRE18267, DANRE18269, DANRE18268	MOUSE23753, MOUSE23754, MOUSE23752
OG0002466	DANRE11229, DANRE11230, DANRE11227, DANRE11228	MOUSE27513, MOUSE27506, MOUSE27504, MOUSE27503, MOUSE27512, MOUSE27514
OG0002467	DANRE11459, DANRE11458	MOUSE34362
OG0002467	DANRE14149	MOUSE13433, MOUSE13431, MOUSE13430, MOUSE13432
OG0002467	DANRE11623, DANRE11622, DANRE11625	MOUSE06807, MOUSE06808
OG0002476	DANRE21895	MOUSE18114
OG0002476	DANRE12704, DANRE12705	MOUSE49569
OG0002477	DANRE16912	MOUSE48838, MOUSE48839
OG0002477	DANRE06179	MOUSE21455
OG0002478	DANRE15759	MOUSE32475, MOUSE32476, MOUSE32477, MOUSE32474, MOUSE32473, MOUSE32472
OG0002478	DANRE07221, DANRE07222	MOUSE09462, MOUSE09460, MOUSE09461
OG0002479	DANRE08383, DANRE08382	MOUSE04347, MOUSE04349, MOUSE04348, MOUSE04350
OG0002479	DANRE34067, DANRE34066	MOUSE37622, MOUSE37619, MOUSE37620, MOUSE37618, MOUSE37623, MOUSE37624
OG0002480	DANRE03687	MOUSE06240
OG0002480	DANRE43062, DANRE43063	MOUSE06238
OG0002481	DANRE37881, DANRE19898	MOUSE20163, MOUSE28056, MOUSE28055
OG0002482	DANRE12622, DANRE12621, DANRE12624	MOUSE45847
OG0002482	DANRE31376, DANRE39949, DANRE39948, DANRE20670, DANRE20668, DANRE20669	MOUSE17267
OG0002484	DANRE33442, DANRE33443	MOUSE37164, MOUSE37166
OG0002486	DANRE40075, DANRE40078, DANRE40077, DANRE40076, DANRE26356	MOUSE03701, MOUSE03700
OG0002487	DANRE05658, DANRE05657	MOUSE07251, MOUSE07250, MOUSE07256, MOUSE07254, MOUSE07255, MOUSE07249, MOUSE07253, MOUSE07252
OG0002487	DANRE17413, DANRE17414	MOUSE49926
OG0002489	DANRE03917	MOUSE21419
OG0002489	DANRE04889, DANRE04890	MOUSE27891
OG0002490	DANRE39794	MOUSE54267
OG0002490	DANRE30724	MOUSE06889
OG0002491	DANRE00085, DANRE00084, DANRE00083	MOUSE19148, MOUSE19150, MOUSE19149
OG0002491	DANRE01904, DANRE01905	MOUSE01459, MOUSE01463
OG0002492	DANRE22193, DANRE22192, DANRE22194	MOUSE22837
OG0002493	DANRE11960, DANRE11961	MOUSE18356, MOUSE18357
OG0002494	DANRE01719	MOUSE28842, MOUSE15173, MOUSE15174, MOUSE28843
OG0002495	DANRE42688	MOUSE26610, MOUSE26616, MOUSE26608, MOUSE26614, MOUSE26606, MOUSE26612, MOUSE26617, MOUSE26613, MOUSE26611, MOUSE26605, MOUSE26615, MOUSE26607, MOUSE26609, MOUSE26563, MOUSE26561, MOUSE26562, MOUSE26560
OG0002496	DANRE34710, DANRE34708	MOUSE32442, MOUSE32440, MOUSE32441
OG0002496	DANRE15510, DANRE15511	MOUSE17163, MOUSE17162
OG0002497	DANRE29032, DANRE29031	MOUSE05518, MOUSE05517
OG0002497	DANRE14380	MOUSE18374
OG0002499	DANRE34499, DANRE23471	MOUSE35125, MOUSE35126
OG0002500	DANRE28865	MOUSE46266, MOUSE46265, MOUSE46264
OG0002501	DANRE20289	MOUSE04877
OG0002503	DANRE06479, DANRE06478	MOUSE03370, MOUSE03368, MOUSE03371, MOUSE03369
OG0002504	DANRE08086	MOUSE37297, MOUSE37296
OG0002504	DANRE20125, DANRE20124, DANRE08084, DANRE08085	MOUSE38039, MOUSE38040
OG0002505	DANRE03563, DANRE03564	MOUSE38688, MOUSE38685, MOUSE38684, MOUSE38687, MOUSE38686
OG0002506	DANRE18713, DANRE12086, DANRE12085	MOUSE07691
OG0002506	DANRE18416, DANRE18417	MOUSE24767, MOUSE24766, MOUSE24765
OG0002507	DANRE39545, DANRE39546, DANRE00093	MOUSE09837
OG0002507	DANRE21304, DANRE21305	MOUSE31332
OG0002508	DANRE00553, DANRE00554	MOUSE01046
OG0002508	DANRE19926, DANRE07892, DANRE07893, DANRE07894	MOUSE04671, MOUSE04674, MOUSE04670, MOUSE04672
OG0002509	DANRE05213, DANRE05214, DANRE05215, DANRE05212	MOUSE11067
OG0002509	DANRE04302	MOUSE11066
OG0002510	DANRE07592, DANRE07591	MOUSE50159, MOUSE50158, MOUSE50160, MOUSE50157, MOUSE50156
OG0002511	DANRE13627, DANRE13626	MOUSE35458, MOUSE35460, MOUSE35461, MOUSE35459
OG0002511	DANRE41316, DANRE41315, DANRE41314, DANRE41313, DANRE41317	MOUSE22205, MOUSE22206, MOUSE22208
OG0002512	DANRE42317	MOUSE12994, MOUSE12993
OG0002512	DANRE15542, DANRE15541, DANRE15540, DANRE20197	MOUSE54804, MOUSE54805, MOUSE54803, MOUSE54801, MOUSE54802
OG0002514	DANRE22431, DANRE36853	MOUSE30968, MOUSE30971, MOUSE30970
OG0002514	DANRE30763	MOUSE41516, MOUSE41515
OG0002514	DANRE38433, DANRE38434, DANRE38432, DANRE38431	MOUSE27271, MOUSE27270, MOUSE27272
OG0002515	DANRE37598	MOUSE33009, MOUSE44902
OG0002516	DANRE34987	MOUSE51264, MOUSE16767, MOUSE51260, MOUSE51259, MOUSE51257, MOUSE51262, MOUSE51261, MOUSE51258, MOUSE51263, MOUSE16768
OG0002517	DANRE03260, DANRE03258, DANRE03259, DANRE29686, DANRE03262, DANRE03261	MOUSE05602
OG0002517	DANRE03136	MOUSE05670
OG0002518	DANRE02842, DANRE02843	MOUSE34539
OG0002519	DANRE42883	MOUSE19409, MOUSE19408
OG0002519	DANRE35553	MOUSE13052, MOUSE13055, MOUSE13054, MOUSE13053
OG0002520	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698	MOUSE03593
OG0002520	DANRE23643, DANRE23644, DANRE23642, DANRE23645, DANRE15997	MOUSE36749, MOUSE36748
OG0002521	DANRE04879	MOUSE52387
OG0002522	DANRE02356, DANRE02354, DANRE02355, DANRE23490	MOUSE34944, MOUSE34945, MOUSE34943, MOUSE34942
OG0002522	DANRE09442	MOUSE41506
OG0002523	DANRE01637, DANRE01636, DANRE01639, DANRE01635, DANRE01638	MOUSE41057
OG0002523	DANRE31095, DANRE31097	MOUSE39451, MOUSE39450, MOUSE39448, MOUSE39447
OG0002524	DANRE34607	MOUSE37810
OG0002524	DANRE13279, DANRE01032	MOUSE38180, MOUSE38182, MOUSE38179, MOUSE38181
OG0002525	DANRE22325, DANRE10830	MOUSE00130
OG0002525	DANRE19792, DANRE19793	MOUSE15800
OG0002526	DANRE10766	MOUSE35751, MOUSE35750, MOUSE35749
OG0002527	DANRE40881, DANRE40882, DANRE34220, DANRE34219, DANRE34221	MOUSE26080
OG0002528	DANRE00652, DANRE43080	MOUSE19182
OG0002529	DANRE08901, DANRE08902	MOUSE22924, MOUSE22925, MOUSE22926, MOUSE22923
OG0002529	DANRE07700, DANRE07699	MOUSE45282, MOUSE45283, MOUSE45284
OG0002530	DANRE39526, DANRE39527	MOUSE19507
OG0002530	DANRE43341, DANRE43340, DANRE25149	MOUSE51776, MOUSE51775
OG0002531	DANRE02940, DANRE05936	MOUSE08672, MOUSE08670
OG0002531	DANRE11050	MOUSE11680, MOUSE11677, MOUSE11676, MOUSE11678, MOUSE11679
OG0002531	DANRE06723	MOUSE20307, MOUSE20308, MOUSE20310, MOUSE20309
OG0002532	DANRE04296, DANRE04297, DANRE04294, DANRE04293, DANRE04295, DANRE04299, DANRE04298	MOUSE06200, MOUSE06199, MOUSE06198
OG0002533	DANRE08254, DANRE08253	MOUSE04461, MOUSE04460
OG0002534	DANRE25896	MOUSE51440
OG0002534	DANRE10262	MOUSE32299
OG0002535	DANRE34930, DANRE34929	MOUSE40311, MOUSE40312
OG0002536	DANRE03908, DANRE03907	MOUSE46860
OG0002536	DANRE39399	MOUSE36193
OG0002536	DANRE40785, DANRE40784	MOUSE47941, MOUSE47940, MOUSE47939, MOUSE47938
OG0002537	DANRE28763, DANRE28762, DANRE21953, DANRE21952	MOUSE14976, MOUSE14975
OG0002538	DANRE41736, DANRE35824	MOUSE22260
OG0002538	DANRE14528	MOUSE38986, MOUSE38988, MOUSE38985, MOUSE38987, MOUSE38984
OG0002538	DANRE10463	MOUSE22261
OG0002538	DANRE29143, DANRE03351	MOUSE05178
OG0002539	DANRE25919	MOUSE27151, MOUSE27152
OG0002540	DANRE11112, DANRE11113, DANRE11111	MOUSE12683
OG0002540	DANRE14706	MOUSE29303, MOUSE29302
OG0002542	DANRE24145	MOUSE25108, MOUSE25110
OG0002542	DANRE23453, DANRE01720	MOUSE05302, MOUSE02385
OG0002543	DANRE40607, DANRE19488, DANRE19491, DANRE19490, DANRE19489, DANRE40606	MOUSE01120, MOUSE01119
OG0002545	DANRE40358, DANRE40357	MOUSE31228, MOUSE31226, MOUSE31229
OG0002545	DANRE30987, DANRE12443	MOUSE35308, MOUSE35307, MOUSE35309, MOUSE35310, MOUSE35305
OG0002547	DANRE24900, DANRE24901, DANRE24899	MOUSE18564
OG0002547	DANRE17346	MOUSE00372, MOUSE00370
OG0002548	DANRE13389	MOUSE43212
OG0002548	DANRE06722, DANRE06721, DANRE35567	MOUSE24491, MOUSE24489
OG0002549	DANRE26569, DANRE07520, DANRE07519	MOUSE29977, MOUSE29973, MOUSE29976, MOUSE29972, MOUSE29975, MOUSE29974, MOUSE29971
OG0002550	DANRE16363, DANRE16366, DANRE16364, DANRE16362, DANRE16365, DANRE37817, DANRE37818	MOUSE35936, MOUSE35937
OG0002551	DANRE06934	MOUSE53854
OG0002551	DANRE20548, DANRE20551, DANRE20549, DANRE20550	MOUSE03439
OG0002551	DANRE39074, DANRE39075	MOUSE48212, MOUSE48213
OG0002552	DANRE09916	MOUSE30754, MOUSE30753
OG0002552	DANRE25194, DANRE25193, DANRE25195, DANRE25196	MOUSE51980, MOUSE51977, MOUSE51978
OG0002553	DANRE00049, DANRE00050, DANRE33393	MOUSE19779
OG0002554	DANRE14712, DANRE14713	MOUSE09299, MOUSE09298, MOUSE12427, MOUSE12429, MOUSE12428
OG0002555	DANRE10942, DANRE10941, DANRE10940	MOUSE07269, MOUSE07271
OG0002555	DANRE05921	MOUSE08696, MOUSE08695
OG0002555	DANRE05922	MOUSE08694, MOUSE08697
OG0002556	DANRE42915, DANRE11452	MOUSE55416
OG0002557	DANRE27777	MOUSE12279, MOUSE12278
OG0002557	DANRE13862	MOUSE17585, MOUSE17586
OG0002557	DANRE22315	MOUSE12281
OG0002558	DANRE16714	MOUSE24579, MOUSE24578
OG0002558	DANRE12060, DANRE12061	MOUSE07565
OG0002558	DANRE12062	MOUSE24580
OG0002559	DANRE15636, DANRE15635, DANRE15634	MOUSE32457, MOUSE32459, MOUSE32458, MOUSE32456, MOUSE32460
OG0002560	DANRE34080, DANRE34079, DANRE34078, DANRE19453, DANRE19454	MOUSE32852, MOUSE32855, MOUSE32854, MOUSE32853, MOUSE32846, MOUSE32845, MOUSE32847, MOUSE32848, MOUSE32849, MOUSE32850, MOUSE32851
OG0002561	DANRE37878	MOUSE20491
OG0002562	DANRE16224, DANRE16226, DANRE16225, DANRE40166, DANRE40165	MOUSE01503, MOUSE01502, MOUSE01501
OG0002563	DANRE08950	MOUSE45292
OG0002563	DANRE08934	MOUSE45287, MOUSE45290, MOUSE45288, MOUSE45289, MOUSE45293, MOUSE45291, MOUSE45294
OG0002564	DANRE29870, DANRE03078	MOUSE05982, MOUSE05984, MOUSE05983
OG0002564	DANRE30023, DANRE30022	MOUSE38599, MOUSE38600
OG0002565	DANRE23205	MOUSE34855, MOUSE34854
OG0002565	DANRE27797, DANRE27796	MOUSE52310, MOUSE52309, MOUSE52311
OG0002567	DANRE40492, DANRE40491, DANRE40490, DANRE41303	MOUSE52768, MOUSE52770, MOUSE52769
OG0002568	DANRE22314	MOUSE36225
OG0002569	DANRE08122, DANRE34130	MOUSE17372, MOUSE17371, MOUSE17370, MOUSE50887, MOUSE50888
OG0002570	DANRE02350	MOUSE28462, MOUSE28452, MOUSE28454
OG0002571	DANRE04039, DANRE04040	MOUSE05093, MOUSE05094, MOUSE05091, MOUSE05092, MOUSE05090
OG0002571	DANRE03610, DANRE03612, DANRE03611	MOUSE14222, MOUSE14221, MOUSE14219, MOUSE14220
OG0002572	DANRE31472	MOUSE02126
OG0002572	DANRE38430	MOUSE27273
OG0002572	DANRE29580, DANRE29581	MOUSE44188
OG0002573	DANRE29081, DANRE29082, DANRE29083	MOUSE06517
OG0002574	DANRE04394	MOUSE18814, MOUSE18813
OG0002574	DANRE17690, DANRE17689	MOUSE07822, MOUSE07823
OG0002576	DANRE18812, DANRE12000	MOUSE52085
OG0002576	DANRE08074, DANRE08073, DANRE08072	MOUSE43437, MOUSE43436
OG0002576	DANRE03771	MOUSE18738, MOUSE18739
OG0002577	DANRE07682, DANRE19706, DANRE19712, DANRE19713, DANRE19707, DANRE19708, DANRE19709, DANRE19711, DANRE19710, DANRE07664, DANRE07662, DANRE07663, DANRE07665, DANRE07666, DANRE07667, DANRE07680, DANRE07681	MOUSE20590
OG0002578	DANRE33850, DANRE33849, DANRE33847, DANRE28346, DANRE33854, DANRE33853, DANRE33852, DANRE33851, DANRE33919, DANRE33855, DANRE33859, DANRE33858, DANRE33857, DANRE33860	MOUSE25509
OG0002579	DANRE14895, DANRE14896	MOUSE38949, MOUSE38948
OG0002579	DANRE29125	MOUSE05681
OG0002579	DANRE24634, DANRE24635	MOUSE35500, MOUSE35502, MOUSE35501
OG0002579	DANRE42092, DANRE42093	MOUSE22973, MOUSE22974, MOUSE22975, MOUSE22972
OG0002587	DANRE22785	MOUSE28851
OG0002587	DANRE14541	MOUSE19862
OG0002587	DANRE12828	MOUSE49386, MOUSE49384, MOUSE49385, MOUSE49383, MOUSE49382
OG0002589	DANRE06011	MOUSE29648, MOUSE29651, MOUSE29650, MOUSE29649, MOUSE29644, MOUSE29645, MOUSE29643, MOUSE29647, MOUSE29646
OG0002590	DANRE37063, DANRE37062	MOUSE28320, MOUSE28321
OG0002590	DANRE09406	MOUSE13583, MOUSE13584
OG0002590	DANRE26039	MOUSE49464, MOUSE49465
OG0002592	DANRE41188, DANRE41190, DANRE41189	MOUSE21819, MOUSE21820, MOUSE21821
OG0002593	DANRE42208	MOUSE22350
OG0002593	DANRE03221, DANRE03220	MOUSE05769
OG0002594	DANRE39363, DANRE39361	MOUSE49519, MOUSE49520
OG0002594	DANRE27772, DANRE27774, DANRE27773	MOUSE12350
OG0002595	DANRE30013, DANRE30012	MOUSE38603, MOUSE38604
OG0002595	DANRE04076, DANRE30377	MOUSE06400, MOUSE06399
OG0002598	DANRE36372	MOUSE33194, MOUSE33195
OG0002598	DANRE40584	MOUSE20750
OG0002599	DANRE40775, DANRE02283	MOUSE23419
OG0002599	DANRE02652	MOUSE23420, MOUSE52630, MOUSE52629
OG0002600	DANRE02606, DANRE02605, DANRE02604	MOUSE48929
OG0002601	DANRE04611	MOUSE28163
OG0002602	DANRE04121	MOUSE06172, MOUSE06173
OG0002602	DANRE30154, DANRE30155	MOUSE17039, MOUSE17043, MOUSE18936, MOUSE17042, MOUSE17038
OG0002605	DANRE26844	MOUSE31342
OG0002605	DANRE24544, DANRE26839, DANRE26842, DANRE26843, DANRE26840, DANRE26841	MOUSE31338, MOUSE31341
OG0002607	DANRE25966	MOUSE27656, MOUSE27661, MOUSE27660, MOUSE27659, MOUSE27657, MOUSE27658
OG0002608	DANRE30714	MOUSE02154, MOUSE02153
OG0002608	DANRE25760	MOUSE47288, MOUSE47289
OG0002609	DANRE13534, DANRE13535	MOUSE30745, MOUSE30747, MOUSE30750, MOUSE30751, MOUSE30748, MOUSE30752, MOUSE30749, MOUSE30746
OG0002609	DANRE00342	MOUSE13277, MOUSE13279, MOUSE13278
OG0002610	DANRE38839, DANRE38838	MOUSE48945
OG0002610	DANRE26376, DANRE03456	MOUSE13958
OG0002611	DANRE24475, DANRE24476	MOUSE08616, MOUSE08613, MOUSE08614
OG0002611	DANRE36577, DANRE36576, DANRE23123, DANRE23125, DANRE23124	MOUSE14706, MOUSE14705
OG0002612	DANRE02656	MOUSE54503, MOUSE40743
OG0002614	DANRE24069	MOUSE21636, MOUSE21632, MOUSE21634, MOUSE21633, MOUSE21631, MOUSE21630
OG0002614	DANRE36802, DANRE36801, DANRE36800	MOUSE28821, MOUSE28820, MOUSE28819, MOUSE28817, MOUSE28818
OG0002615	DANRE04825, DANRE04826	MOUSE21202
OG0002615	DANRE40779, DANRE01534	MOUSE12836, MOUSE12837
OG0002615	DANRE00710, DANRE00713, DANRE00711, DANRE00709, DANRE00707, DANRE00712, DANRE00708, DANRE06184	MOUSE03165, MOUSE03168, MOUSE03167, MOUSE03166
OG0002616	DANRE05962, DANRE05963	MOUSE46857, MOUSE46858, MOUSE46859, MOUSE46856
OG0002617	DANRE20081	MOUSE19262
OG0002618	DANRE30009	MOUSE38713, MOUSE38712, MOUSE38715, MOUSE38714
OG0002619	DANRE38308	MOUSE51780
OG0002620	DANRE34196, DANRE34197	MOUSE25804
OG0002620	DANRE39617, DANRE39616	MOUSE25803, MOUSE25805
OG0002620	DANRE18238	MOUSE31259, MOUSE31260
