Orthogroup	DANRE	ORYLA
OG0003122	DANRE11723, DANRE11724	ORYLA10184
OG0003122	DANRE30751	ORYLA11034
OG0003124	DANRE19479, DANRE19478	ORYLA02774
OG0003127	DANRE05629	ORYLA10091
OG0003128	DANRE16305	ORYLA00377
OG0003128	DANRE07159, DANRE07158	ORYLA00994
OG0003128	DANRE08235	ORYLA03478
OG0003129	DANRE12463, DANRE12464, DANRE12462	ORYLA15338
OG0003130	DANRE08300, DANRE08301, DANRE08299	ORYLA03739
OG0003131	DANRE39602, DANRE39603	ORYLA17361, ORYLA20425
OG0003132	DANRE15060, DANRE15061	ORYLA02170
OG0003133	DANRE12809, DANRE12810, DANRE12808	ORYLA15165, ORYLA15167, ORYLA15166
OG0003134	DANRE03453	ORYLA05931, ORYLA16455
OG0003135	DANRE08191	ORYLA03082
OG0003136	DANRE35065	ORYLA03448
OG0003136	DANRE12101	ORYLA10254
OG0003138	DANRE27831	ORYLA10305
OG0003140	DANRE39516	ORYLA18056, ORYLA18057
OG0003140	DANRE24970	ORYLA12143
OG0003140	DANRE39086	ORYLA20304
OG0003141	DANRE20615	ORYLA20129
OG0003141	DANRE14046, DANRE14045	ORYLA01871
OG0003142	DANRE34782, DANRE34781	ORYLA17712
OG0003143	DANRE14551, DANRE14550	ORYLA01631
OG0003143	DANRE09886	ORYLA01632
OG0003144	DANRE11627, DANRE11628	ORYLA12539
OG0003144	DANRE00783, DANRE00782, DANRE00786, DANRE00785	ORYLA04082
OG0003145	DANRE36307, DANRE36308, DANRE26624	ORYLA13404, ORYLA06360
OG0003146	DANRE17747, DANRE17748	ORYLA11707
OG0003147	DANRE06463, DANRE06464	ORYLA20499
OG0003148	DANRE18741, DANRE18742	ORYLA11751
OG0003148	DANRE09008, DANRE09007	ORYLA05438
OG0003148	DANRE00993	ORYLA19776
OG0003149	DANRE09385	ORYLA05759
OG0003150	DANRE06878, DANRE06879	ORYLA01440
OG0003150	DANRE42088	ORYLA09448
OG0003151	DANRE24023	ORYLA09212
OG0003151	DANRE36876	ORYLA15558
OG0003151	DANRE40976, DANRE40977	ORYLA14255
OG0003152	DANRE30433, DANRE30432	ORYLA16325
OG0003152	DANRE03048, DANRE03049	ORYLA08299
OG0003152	DANRE28960	ORYLA16852
OG0003153	DANRE36866, DANRE36864	ORYLA18339
OG0003154	DANRE26477	ORYLA06654
OG0003157	DANRE19807	ORYLA04495
OG0003158	DANRE42210	ORYLA08610, ORYLA09460
OG0003158	DANRE23851, DANRE23850, DANRE23849	ORYLA08913
OG0003159	DANRE00330	ORYLA02503
OG0003159	DANRE39548	ORYLA17417
OG0003159	DANRE05243	ORYLA05287
OG0003160	DANRE05430	ORYLA05070
OG0003160	DANRE03119, DANRE03120, DANRE03118, DANRE03117	ORYLA19915
OG0003161	DANRE18063	ORYLA18915
OG0003161	DANRE18059, DANRE18061, DANRE18060, DANRE18062	ORYLA10523, ORYLA18916
OG0003162	DANRE17764	ORYLA11824
OG0003162	DANRE05683	ORYLA10738
OG0003162	DANRE08820	ORYLA03513
OG0003163	DANRE40155, DANRE40154	ORYLA13213
OG0003164	DANRE06387, DANRE06389, DANRE06388	ORYLA20487
OG0003164	DANRE15695, DANRE15696, DANRE15697	ORYLA00816
OG0003165	DANRE11655, DANRE11657, DANRE11654, DANRE11656	ORYLA08595
OG0003165	DANRE05525	ORYLA10561
OG0003166	DANRE16104, DANRE16105	ORYLA04911, ORYLA04910
OG0003167	DANRE03155, DANRE29368, DANRE29367	ORYLA16879
OG0003167	DANRE07936, DANRE07935	ORYLA03605
OG0003168	DANRE29309	ORYLA16959
OG0003168	DANRE15435, DANRE15436, DANRE15437	ORYLA00571
OG0003169	DANRE42633, DANRE42632	ORYLA09698
OG0003171	DANRE26972, DANRE26973, DANRE18285, DANRE18286, DANRE18287	ORYLA06807
OG0003172	DANRE42756	ORYLA09854
OG0003173	DANRE16306, DANRE16307	ORYLA00376
OG0003174	DANRE06246, DANRE06247, DANRE06245	ORYLA20481
OG0003175	DANRE14253	ORYLA01979, ORYLA06140
OG0003176	DANRE13495, DANRE13496	ORYLA12690
OG0003177	DANRE16368, DANRE16367	ORYLA00856
OG0003178	DANRE08964	ORYLA03270
OG0003179	DANRE15999, DANRE15998, DANRE16000, DANRE16001	ORYLA00445
OG0003180	DANRE07584	ORYLA03447
OG0003180	DANRE19907	ORYLA03986
OG0003181	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148	ORYLA00243
OG0003182	DANRE28251	ORYLA06751
OG0003183	DANRE23349	ORYLA16117
OG0003183	DANRE14974, DANRE14975, DANRE14973	ORYLA02124
OG0003184	DANRE08170, DANRE08169	ORYLA01211
OG0003184	DANRE39240	ORYLA07345
OG0003185	DANRE39287	ORYLA12363
OG0003185	DANRE31275, DANRE31276, DANRE31274	ORYLA15072
OG0003186	DANRE06068, DANRE06067	ORYLA01090
OG0003186	DANRE16615, DANRE16616, DANRE16617, DANRE42308, DANRE42309	ORYLA09963, ORYLA09962
OG0003187	DANRE20980, DANRE20979	ORYLA12776
OG0003188	DANRE25991	ORYLA12586
OG0003188	DANRE38344	ORYLA14947
OG0003189	DANRE00005, DANRE00004	ORYLA04108
OG0003190	DANRE15815	ORYLA00506
OG0003191	DANRE35621, DANRE35620	ORYLA18538
OG0003191	DANRE23032, DANRE23033	ORYLA15754
OG0003192	DANRE41743	ORYLA09709
OG0003192	DANRE35706, DANRE35707	ORYLA08386
OG0003193	DANRE16196, DANRE16197	ORYLA12245
OG0003193	DANRE41842	ORYLA09712
OG0003195	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350	ORYLA16742
OG0003196	DANRE10235	ORYLA06022
OG0003197	DANRE08921	ORYLA18639
OG0003199	DANRE22632, DANRE22631	ORYLA15973
OG0003200	DANRE04616, DANRE04615	ORYLA05114
OG0003201	DANRE30707	ORYLA18830
OG0003202	DANRE00416, DANRE00417	ORYLA02354
OG0003203	DANRE14965	ORYLA02126
OG0003203	DANRE13754	ORYLA16448
OG0003204	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011	ORYLA08375
OG0003205	DANRE21604, DANRE21605	ORYLA12978, ORYLA12979
OG0003205	DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	ORYLA17330
OG0003206	DANRE28861	ORYLA16318
OG0003207	DANRE36071	ORYLA14484
OG0003207	DANRE30681	ORYLA19094
OG0003210	DANRE19116, DANRE19117	ORYLA02461
OG0003210	DANRE40210, DANRE26478	ORYLA06655
OG0003211	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622	ORYLA20322
OG0003212	DANRE39811, DANRE39812	ORYLA15489
OG0003212	DANRE31617, DANRE31616	ORYLA10940
OG0003213	DANRE26968, DANRE26967	ORYLA06531
OG0003214	DANRE41512	ORYLA09799
OG0003215	DANRE02939, DANRE02937, DANRE02938	ORYLA00108
OG0003215	DANRE11053, DANRE11054, DANRE11051, DANRE11052	ORYLA19619
OG0003216	DANRE03863	ORYLA19919
OG0003216	DANRE35459, DANRE35460	ORYLA19002
OG0003216	DANRE09432, DANRE09431	ORYLA05782
OG0003217	DANRE01890	ORYLA13146
OG0003217	DANRE19010	ORYLA02509
OG0003218	DANRE20504	ORYLA19022
OG0003219	DANRE15939, DANRE15938, DANRE15940	ORYLA07225, ORYLA00485
OG0003220	DANRE14233	ORYLA01985
OG0003220	DANRE10112	ORYLA05947
OG0003221	DANRE15085	ORYLA02164
OG0003221	DANRE15029, DANRE15030	ORYLA02047
OG0003222	DANRE39352	ORYLA12395
OG0003222	DANRE24319	ORYLA09003
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	ORYLA15511
OG0003224	DANRE21388, DANRE21387, DANRE42645	ORYLA08420
OG0003225	DANRE00960	ORYLA19235
OG0003226	DANRE38654	ORYLA12048
OG0003227	DANRE25245, DANRE25246, DANRE25244	ORYLA15109
OG0003228	DANRE17723	ORYLA10708
OG0003229	DANRE00332	ORYLA01487
OG0003230	DANRE04385	ORYLA08114
OG0003231	DANRE02077, DANRE02078, DANRE02079, DANRE02076	ORYLA20228
OG0003232	DANRE18030, DANRE11764	ORYLA10450
OG0003232	DANRE04528	ORYLA04810
OG0003232	DANRE04092	ORYLA19700
OG0003232	DANRE35235	ORYLA04347
OG0003232	DANRE07262	ORYLA01070
OG0003234	DANRE06014	ORYLA01163
OG0003235	DANRE22427, DANRE22430, DANRE22429	ORYLA20268
OG0003236	DANRE19085	ORYLA02520
OG0003236	DANRE28793	ORYLA16788
OG0003237	DANRE00737, DANRE00738	ORYLA04328
OG0003237	DANRE38983	ORYLA07454
OG0003237	DANRE26541, DANRE26540, DANRE23879	ORYLA09177
OG0003238	DANRE12306, DANRE12307	ORYLA12178
OG0003239	DANRE12438, DANRE12437	ORYLA15027
OG0003240	DANRE41350	ORYLA15566
OG0003240	DANRE37099, DANRE37100	ORYLA13941
OG0003240	DANRE29141, DANRE29140, DANRE03352	ORYLA16395
OG0003250	DANRE17729	ORYLA11719
OG0003250	DANRE22519, DANRE22517, DANRE22518	ORYLA16208
OG0003251	DANRE14601	ORYLA05486
OG0003251	DANRE38610	ORYLA12659
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672	ORYLA11431
OG0003252	DANRE18829, DANRE18830	ORYLA10758
OG0003253	DANRE19413, DANRE19414	ORYLA14109
OG0003253	DANRE33956, DANRE33957	ORYLA17719
OG0003253	DANRE12186, DANRE12185	ORYLA12706
OG0003254	DANRE06282, DANRE19948, DANRE19947	ORYLA01055
OG0003255	DANRE14794	ORYLA01639
OG0003257	DANRE17792	ORYLA11994
OG0003257	DANRE05536, DANRE05537	ORYLA10700
OG0003258	DANRE22153, DANRE22152	ORYLA13111
OG0003259	DANRE41234	ORYLA17769
OG0003260	DANRE40161, DANRE40160	ORYLA13208
OG0003260	DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184	ORYLA02958
OG0003261	DANRE26659	ORYLA06345, ORYLA06344, ORYLA06346
OG0003261	DANRE08635, DANRE08637	ORYLA03623
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301	ORYLA04363
OG0003262	DANRE39650	ORYLA17978
OG0003263	DANRE09441, DANRE09439, DANRE09440	ORYLA05786
OG0003264	DANRE23955	ORYLA08989
OG0003264	DANRE04459, DANRE24677	ORYLA06289
OG0003265	DANRE02228, DANRE02229	ORYLA14054
OG0003265	DANRE31541, DANRE31542, DANRE31540	ORYLA11239
OG0003266	DANRE01238, DANRE01236, DANRE01237	ORYLA03848
OG0003266	DANRE19820, DANRE19821	ORYLA04542
OG0003267	DANRE33615, DANRE33614	ORYLA17915
OG0003267	DANRE03537	ORYLA19756
OG0003268	DANRE14424	ORYLA01959
OG0003269	DANRE03374	ORYLA07800
OG0003269	DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	ORYLA16726
OG0003270	DANRE26120, DANRE09021	ORYLA14592
OG0003272	DANRE20194, DANRE20196, DANRE20195, DANRE20193	ORYLA19655, ORYLA19654
OG0003272	DANRE23622, DANRE23621	ORYLA07229
OG0003273	DANRE19959	ORYLA04340
OG0003275	DANRE03448	ORYLA09029
OG0003275	DANRE37102, DANRE37101	ORYLA13943
OG0003276	DANRE19900, DANRE19899, DANRE37886	ORYLA07362
OG0003276	DANRE11593, DANRE11594	ORYLA10391
OG0003276	DANRE10725	ORYLA00852
OG0003276	DANRE18841	ORYLA11438
OG0003277	DANRE40517, DANRE40516	ORYLA15828
OG0003277	DANRE36836	ORYLA13998
OG0003278	DANRE11535, DANRE11534	ORYLA12553
OG0003279	DANRE06635, DANRE06634	ORYLA01238
OG0003280	DANRE08669, DANRE08670	ORYLA05574
OG0003282	DANRE06254, DANRE20076, DANRE20077	ORYLA04149
OG0003282	DANRE06251, DANRE06253, DANRE06252, DANRE06250	ORYLA01430
OG0003283	DANRE30683	ORYLA19093
OG0003284	DANRE42347	ORYLA18705
OG0003286	DANRE30520	ORYLA16774
OG0003287	DANRE22777	ORYLA15508
OG0003287	DANRE18646	ORYLA11362
OG0003288	DANRE06393, DANRE06392, DANRE06391	ORYLA04254
OG0003289	DANRE24116	ORYLA09052
OG0003289	DANRE27232	ORYLA09053
OG0003289	DANRE12400, DANRE12399, DANRE12398	ORYLA15034
OG0003290	DANRE27117	ORYLA06270, ORYLA06269
OG0003291	DANRE20382	ORYLA04004
OG0003293	DANRE01751	ORYLA14350
OG0003294	DANRE17929, DANRE17930	ORYLA12880
OG0003295	DANRE03306, DANRE03307	ORYLA04874
OG0003295	DANRE20248, DANRE20249	ORYLA19440
OG0003295	DANRE41226	ORYLA17764
OG0003296	DANRE00126, DANRE33544	ORYLA18095
OG0003296	DANRE33545, DANRE33543	ORYLA02301
OG0003297	DANRE30439, DANRE30438	ORYLA16817
OG0003298	DANRE06755, DANRE06756, DANRE06754	ORYLA01355
OG0003299	DANRE36340	ORYLA12913
OG0003301	DANRE08019, DANRE08017, DANRE00994	ORYLA03284
OG0003301	DANRE05125	ORYLA12501
OG0003302	DANRE06221	ORYLA01208
OG0003303	DANRE04326, DANRE04325, DANRE04327	ORYLA13616
OG0003304	DANRE10347	ORYLA05709
OG0003305	DANRE19351	ORYLA02939
OG0003305	DANRE34110, DANRE34111	ORYLA18010
OG0003306	DANRE43404, DANRE43405	ORYLA15915
OG0003307	DANRE16254	ORYLA00404
OG0003307	DANRE06704, DANRE06703, DANRE06702, DANRE06701	ORYLA01512
OG0003308	DANRE00149	ORYLA02810
OG0003308	DANRE27110, DANRE02117, DANRE02119, DANRE02118	ORYLA10199
OG0003309	DANRE23795	ORYLA09280
OG0003309	DANRE23796	ORYLA20068
OG0003309	DANRE42524	ORYLA08534
OG0003311	DANRE33784	ORYLA01367
OG0003311	DANRE24297, DANRE24298	ORYLA08826
OG0003311	DANRE43051, DANRE43050, DANRE43048, DANRE43049	ORYLA06226
OG0003312	DANRE39881, DANRE39880, DANRE39882	ORYLA07361
OG0003314	DANRE33781	ORYLA04286
OG0003314	DANRE15776, DANRE15775, DANRE17815	ORYLA00307
OG0003315	DANRE10619	ORYLA05354
OG0003316	DANRE26440, DANRE26441	ORYLA06489
OG0003317	DANRE35985, DANRE35986	ORYLA00142
OG0003318	DANRE25493	ORYLA14596
OG0003318	DANRE22611	ORYLA15728
OG0003319	DANRE23237, DANRE22506	ORYLA15491
OG0003319	DANRE24646, DANRE24645, DANRE24644	ORYLA07033
OG0003320	DANRE41193	ORYLA17866
OG0003321	DANRE02460	ORYLA19455
OG0003321	DANRE09416, DANRE09418, DANRE09417	ORYLA05648
OG0003323	DANRE00405, DANRE00404	ORYLA02747
OG0003325	DANRE05384	ORYLA04984
OG0003326	DANRE11610, DANRE11609, DANRE11611	ORYLA04931
OG0003327	DANRE19103	ORYLA02456
OG0003327	DANRE26550	ORYLA06278
OG0003328	DANRE27765	ORYLA06738
OG0003329	DANRE34804, DANRE34803, DANRE34805, DANRE34806	ORYLA17667
OG0003329	DANRE19075, DANRE19074	ORYLA02366
OG0003330	DANRE25990, DANRE25989, DANRE25988	ORYLA14948
OG0003331	DANRE08202	ORYLA03745
OG0003332	DANRE27038	ORYLA06788
OG0003332	DANRE14192, DANRE14193	ORYLA02078
OG0003333	DANRE38670	ORYLA19135
OG0003335	DANRE43040, DANRE43039	ORYLA10536
OG0003336	DANRE18247, DANRE18248, DANRE18245, DANRE18246	ORYLA13585
OG0003336	DANRE30254, DANRE30253	ORYLA16595
OG0003336	DANRE40677	ORYLA17841
OG0003337	DANRE20593	ORYLA20124
OG0003338	DANRE23591	ORYLA13363
OG0003338	DANRE35324	ORYLA17314
OG0003340	DANRE04514	ORYLA05123
OG0003340	DANRE15040, DANRE15039	ORYLA01941
OG0003341	DANRE16894, DANRE16891, DANRE16893, DANRE16892	ORYLA00218
OG0003342	DANRE09645	ORYLA05754
OG0003342	DANRE38406	ORYLA12334
OG0003343	DANRE07919	ORYLA03249
OG0003344	DANRE18124, DANRE18125	ORYLA11978
OG0003346	DANRE26380, DANRE26379	ORYLA07076
OG0003347	DANRE41449	ORYLA09885
OG0003347	DANRE35758	ORYLA04679
OG0003348	DANRE27276, DANRE27277, DANRE27275	ORYLA07117
OG0003348	DANRE42542	ORYLA09434
OG0003349	DANRE15993	ORYLA00427
OG0003349	DANRE05369	ORYLA04988
OG0003349	DANRE04342	ORYLA08086
OG0003350	DANRE42148, DANRE42147, DANRE35728	ORYLA09368, ORYLA09369
OG0003350	DANRE08759, DANRE28114	ORYLA06960, ORYLA03492
OG0003351	DANRE25830, DANRE25831	ORYLA14628
OG0003352	DANRE21417	ORYLA08412
OG0003352	DANRE41370	ORYLA10054
OG0003353	DANRE30791, DANRE30792	ORYLA10916
OG0003354	DANRE29835, DANRE29834	ORYLA19460, ORYLA19459, ORYLA00204
OG0003355	DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296	ORYLA02544
OG0003355	DANRE03108	ORYLA05076, ORYLA07720
OG0003356	DANRE15474	ORYLA00555
OG0003356	DANRE30340, DANRE30341	ORYLA16745
OG0003357	DANRE07394	ORYLA01325
OG0003358	DANRE02479, DANRE02478, DANRE02477, DANRE02476	ORYLA14258
OG0003359	DANRE18616, DANRE18617	ORYLA11531
OG0003360	DANRE05508, DANRE05507, DANRE05509	ORYLA10113
OG0003361	DANRE05842, DANRE05843, DANRE05841	ORYLA10105
OG0003361	DANRE08075	ORYLA03006
OG0003362	DANRE08515, DANRE08516	ORYLA03192
OG0003364	DANRE12639	ORYLA14543
OG0003364	DANRE29498, DANRE29497, DANRE29496	ORYLA16352
OG0003365	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610	ORYLA11052
OG0003365	DANRE02243	ORYLA14488
OG0003366	DANRE04648, DANRE04649	ORYLA19482
OG0003367	DANRE31215, DANRE31217, DANRE31216, DANRE25129	ORYLA19314
OG0003368	DANRE43081	ORYLA01157
OG0003369	DANRE34344	ORYLA17954
OG0003369	DANRE05188, DANRE05189	ORYLA05099
OG0003370	DANRE10592	ORYLA05635
OG0003371	DANRE10588, DANRE10587, DANRE38550	ORYLA19953
OG0003371	DANRE23600, DANRE23601, DANRE35495, DANRE35496	ORYLA15570
OG0003372	DANRE23620	ORYLA13263
OG0003372	DANRE04361	ORYLA19929
OG0003373	DANRE30795	ORYLA11155
OG0003373	DANRE25514	ORYLA15306
OG0003374	DANRE10573	ORYLA05369
OG0003375	DANRE39521, DANRE39522	ORYLA17409
OG0003376	DANRE38082, DANRE38081	ORYLA07502
OG0003377	DANRE38960, DANRE38961, DANRE38962	ORYLA12102
OG0003378	DANRE29519, DANRE29520	ORYLA16361
OG0003378	DANRE12800	ORYLA12071
OG0003379	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590	ORYLA05666
OG0003380	DANRE00132	ORYLA02294
OG0003380	DANRE39588	ORYLA17353
OG0003381	DANRE39290, DANRE39291, DANRE39289	ORYLA12366
OG0003382	DANRE26481	ORYLA06657
OG0003382	DANRE09915	ORYLA06055
OG0003383	DANRE03207, DANRE03208	ORYLA08272
OG0003384	DANRE16877, DANRE16878	ORYLA00693
OG0003384	DANRE05733	ORYLA05038
OG0003384	DANRE00623	ORYLA17993, ORYLA17992, ORYLA14121
OG0003385	DANRE23352	ORYLA16115
OG0003386	DANRE26427	ORYLA06516
OG0003386	DANRE36330	ORYLA12917
OG0003387	DANRE30095	ORYLA16634
OG0003388	DANRE03541, DANRE03539, DANRE03540	ORYLA19757
OG0003388	DANRE11313	ORYLA04964
OG0003391	DANRE05822, DANRE05819, DANRE05820	ORYLA10703
OG0003392	DANRE36118, DANRE36119	ORYLA00140
OG0003392	DANRE15512	ORYLA00535
OG0003393	DANRE38662, DANRE38661	ORYLA08548
OG0003394	DANRE42576, DANRE42577	ORYLA09650
OG0003396	DANRE25292	ORYLA20291
OG0003397	DANRE03732, DANRE03731	ORYLA19368
OG0003397	DANRE03927	ORYLA07867
OG0003397	DANRE20089	ORYLA03946
OG0003397	DANRE07039, DANRE20088, DANRE07040	ORYLA01337
OG0003398	DANRE09936, DANRE14166, DANRE14167	ORYLA05425
OG0003398	DANRE27180	ORYLA09331
OG0003398	DANRE13010	ORYLA12460
OG0003398	DANRE09935	ORYLA05424
OG0003399	DANRE28922, DANRE28923	ORYLA16833
OG0003399	DANRE01536, DANRE01535	ORYLA02325
OG0003399	DANRE01211, DANRE08210, DANRE08209	ORYLA04308
OG0003400	DANRE35027, DANRE35028	ORYLA04586
OG0003401	DANRE34917, DANRE34916	ORYLA02916
OG0003401	DANRE33941, DANRE33940	ORYLA17797
OG0003401	DANRE33942, DANRE33943	ORYLA17796
OG0003401	DANRE37593, DANRE37592	ORYLA18469
OG0003402	DANRE16861, DANRE16860	ORYLA00699
OG0003402	DANRE30567, DANRE30568	ORYLA16718
OG0003402	DANRE04142	ORYLA08313
OG0003419	DANRE37837, DANRE37839, DANRE37838	ORYLA07674
OG0003420	DANRE18293	ORYLA13381
OG0003420	DANRE19152	ORYLA02466
OG0003421	DANRE07102, DANRE07103	ORYLA20432
OG0003422	DANRE31337, DANRE31335, DANRE31336	ORYLA11143
OG0003424	DANRE28909	ORYLA16837
OG0003425	DANRE00220, DANRE00221	ORYLA19551, ORYLA19552
OG0003426	DANRE06294	ORYLA01060
OG0003428	DANRE23616	ORYLA07230
OG0003429	DANRE40348	ORYLA15696
OG0003430	DANRE14092, DANRE09762, DANRE09764, DANRE09763	ORYLA05926
OG0003431	DANRE37082, DANRE37083	ORYLA13930
OG0003431	DANRE39962	ORYLA13647
OG0003432	DANRE39419	ORYLA09229
OG0003433	DANRE00751, DANRE38175	ORYLA04481
OG0003434	DANRE24886, DANRE24887	ORYLA08873
OG0003435	DANRE17574, DANRE17573	ORYLA11612
OG0003435	DANRE12047	ORYLA10262
OG0003437	DANRE03086	ORYLA18274
OG0003437	DANRE30200, DANRE17039	ORYLA16631
OG0003439	DANRE35606, DANRE35605, DANRE35604, DANRE35607	ORYLA08660
OG0003440	DANRE16061	ORYLA09996, ORYLA09995
OG0003440	DANRE41627, DANRE41628, DANRE16062, DANRE16060	ORYLA19837
OG0003441	DANRE31537, DANRE31538, DANRE31536, DANRE31539	ORYLA11240
OG0003441	DANRE02227	ORYLA14053
OG0003442	DANRE38103	ORYLA07561
OG0003442	DANRE19200, DANRE02920, DANRE36343	ORYLA08501, ORYLA13557
OG0003443	DANRE03345	ORYLA08295
OG0003443	DANRE05497	ORYLA10121
OG0003445	DANRE19529, DANRE19528	ORYLA02950
OG0003445	DANRE36304	ORYLA13406
OG0003445	DANRE26627	ORYLA06359
OG0003448	DANRE38893	ORYLA12750
OG0003449	DANRE38813	ORYLA08945
OG0003450	DANRE27355	ORYLA06472
OG0003451	DANRE42271	ORYLA09529
OG0003452	DANRE05237, DANRE05236	ORYLA05284
OG0003453	DANRE33702, DANRE33701	ORYLA17585
OG0003454	DANRE29968, DANRE29967	ORYLA16419
OG0003454	DANRE09859	ORYLA05702
OG0003454	DANRE03480	ORYLA07880
OG0003455	DANRE22409	ORYLA15928
OG0003456	DANRE28799	ORYLA16281
OG0003457	DANRE24648, DANRE24647	ORYLA07032
OG0003457	DANRE10726, DANRE10727	ORYLA10641
OG0003459	DANRE04665, DANRE04666	ORYLA04696
OG0003459	DANRE11726	ORYLA10058
OG0003460	DANRE11271, DANRE11270	ORYLA04718
OG0003461	DANRE36984	ORYLA14029
OG0003462	DANRE30211	ORYLA16610
OG0003463	DANRE10783, DANRE18440	ORYLA18517
OG0003463	DANRE18439, DANRE18438	ORYLA11792
OG0003463	DANRE07859	ORYLA03505
OG0003464	DANRE03547, DANRE03548	ORYLA07795
OG0003465	DANRE35168, DANRE35169	ORYLA17241
OG0003466	DANRE04060	ORYLA08173
OG0003466	DANRE04824	ORYLA02600
OG0003466	DANRE20160	ORYLA01193
OG0003467	DANRE14132	ORYLA02217
OG0003468	DANRE11504, DANRE11503	ORYLA10155
OG0003469	DANRE14808, DANRE14807, DANRE14809	ORYLA02002
OG0003469	DANRE12392, DANRE12391	ORYLA15259
OG0003470	DANRE33636, DANRE33637	ORYLA17233
OG0003471	DANRE04396, DANRE04397	ORYLA05163
OG0003472	DANRE42905	ORYLA09943
OG0003473	DANRE13404	ORYLA03676
OG0003474	DANRE17745	ORYLA11709
OG0003474	DANRE14141	ORYLA05348
OG0003474	DANRE14804	ORYLA01933
OG0003475	DANRE24337, DANRE24338	ORYLA09037
OG0003476	DANRE31061	ORYLA10956
OG0003477	DANRE05139, DANRE05138	ORYLA05136
OG0003478	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877	ORYLA10473
OG0003479	DANRE20647	ORYLA19858, ORYLA19857
OG0003479	DANRE36733	ORYLA19376, ORYLA14248
OG0003480	DANRE36860	ORYLA14009
OG0003481	DANRE42759, DANRE42760	ORYLA09851
OG0003482	DANRE12605, DANRE12606	ORYLA19870
OG0003483	DANRE05923, DANRE05924, DANRE05925	ORYLA05235
OG0003484	DANRE19021, DANRE19020	ORYLA02978
OG0003484	DANRE12207	ORYLA12427
OG0003486	DANRE17309	ORYLA11922
OG0003487	DANRE14100, DANRE09209, DANRE14099	ORYLA01531
OG0003488	DANRE24327	ORYLA09086
OG0003489	DANRE11374	ORYLA10608
OG0003489	DANRE04492, DANRE04493	ORYLA05128
OG0003490	DANRE18562, DANRE18561	ORYLA09587
OG0003490	DANRE42249	ORYLA09588
OG0003491	DANRE06868	ORYLA01435
OG0003491	DANRE08758	ORYLA03786
OG0003491	DANRE16579, DANRE16578	ORYLA08768
OG0003492	DANRE41237	ORYLA19071
OG0003493	DANRE26243	ORYLA06634
OG0003495	DANRE01035	ORYLA04430
OG0003495	DANRE22502	ORYLA15496
OG0003495	DANRE23306	ORYLA20263
OG0003497	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149	ORYLA03780
OG0003498	DANRE15885, DANRE15884, DANRE15882, DANRE15883	ORYLA00351
OG0003499	DANRE25933	ORYLA14587
OG0003500	DANRE17365, DANRE17364	ORYLA11323
OG0003501	DANRE21717, DANRE21718	ORYLA13017
OG0003502	DANRE19909	ORYLA03987
OG0003503	DANRE04139	ORYLA08311
OG0003504	DANRE09341	ORYLA00809
OG0003504	DANRE09340, DANRE09339, DANRE09338	ORYLA05813, ORYLA05814
OG0003505	DANRE25526, DANRE25525	ORYLA15188
OG0003506	DANRE07785	ORYLA03663
OG0003506	DANRE15693, DANRE15694	ORYLA07315
OG0003507	DANRE26962, DANRE26963, DANRE40163	ORYLA13206
OG0003507	DANRE02096	ORYLA13567
OG0003508	DANRE24205, DANRE24206	ORYLA09159
OG0003508	DANRE27009	ORYLA06715
OG0003508	DANRE42781, DANRE27008	ORYLA09838
OG0003509	DANRE39370, DANRE39371, DANRE33870, DANRE39372	ORYLA07419
OG0003510	DANRE09753	ORYLA05653
OG0003510	DANRE14711	ORYLA02192
OG0003510	DANRE39368	ORYLA12402
OG0003511	DANRE34748, DANRE34747	ORYLA17668
OG0003512	DANRE39649	ORYLA17979
OG0003512	DANRE33304	ORYLA14116
OG0003513	DANRE42231, DANRE42230, DANRE21349, DANRE21350	ORYLA19681
OG0003513	DANRE09800	ORYLA05692
OG0003514	DANRE02666, DANRE02665	ORYLA14323
OG0003514	DANRE36724	ORYLA13834
OG0003514	DANRE25580	ORYLA20337
OG0003515	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343	ORYLA00165
OG0003517	DANRE25023, DANRE25024	ORYLA14850
OG0003517	DANRE32952, DANRE32953	ORYLA11261
OG0003518	DANRE14130	ORYLA02219
OG0003519	DANRE10230	ORYLA06032
