Orthogroup	DANRE	AMPFI_ok
OG0003491	DANRE06868, DANRE08758, DANRE16579, DANRE16578	AMPFI_11101
OG0003492	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237	AMPFI_19481, AMPFI_18221, AMPFI_00099
OG0003493	DANRE26243	AMPFI_16534
OG0003497	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149	AMPFI_04681
OG0003498	DANRE15885, DANRE15884, DANRE15882, DANRE15883	AMPFI_14554
OG0003499	DANRE25933	AMPFI_10057
OG0003500	DANRE10703	AMPFI_12019
OG0003501	DANRE21717, DANRE21718	AMPFI_09583
OG0003502	DANRE19909	AMPFI_22051
OG0003503	DANRE04139	AMPFI_05344
OG0003504	DANRE09341, DANRE09340, DANRE09339, DANRE09338	AMPFI_15622, AMPFI_24432
OG0003505	DANRE25526, DANRE25525	AMPFI_07475
OG0003506	DANRE20226, DANRE07785, DANRE15693, DANRE15694	AMPFI_14856
OG0003507	DANRE26962, DANRE26963, DANRE40163, DANRE02096	AMPFI_14147
OG0003508	DANRE24205, DANRE24206, DANRE27009	AMPFI_22615
OG0003509	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372	AMPFI_07776
OG0003511	DANRE34748, DANRE34747	AMPFI_01623
OG0003512	DANRE39649, DANRE33304	AMPFI_02821
OG0003513	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800	AMPFI_21434
OG0003514	DANRE02666, DANRE02665, DANRE36724, DANRE25580	AMPFI_07562
OG0003515	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344	AMPFI_20138
OG0003516	DANRE11222	AMPFI_25715
OG0003517	DANRE25023, DANRE25024, DANRE32952, DANRE32953	AMPFI_03039
OG0003518	DANRE14130	AMPFI_13631
OG0003519	DANRE10230	AMPFI_10068
OG0003520	DANRE11516	AMPFI_05023
OG0003521	DANRE07880, DANRE07881	AMPFI_14287, AMPFI_02594, AMPFI_19196, AMPFI_16400
OG0003522	DANRE17299, DANRE17298, DANRE17297	AMPFI_15136
OG0003523	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370	AMPFI_07760
OG0003524	DANRE02746, DANRE02745, DANRE02747	AMPFI_02059, AMPFI_12429
OG0003525	DANRE27714, DANRE27715	AMPFI_14739, AMPFI_16786, AMPFI_23920, AMPFI_03033
OG0003526	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564	AMPFI_06222
OG0003527	DANRE12230, DANRE12229, DANRE01188, DANRE01187, DANRE01189	AMPFI_08564
OG0003527	DANRE12231, DANRE01190	AMPFI_09571
OG0003528	DANRE41938, DANRE41935, DANRE41937, DANRE41936	AMPFI_08029
OG0003529	DANRE15370, DANRE15371, DANRE15369, DANRE29917	AMPFI_16196
OG0003530	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748	AMPFI_21595
OG0003531	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248	AMPFI_10001
OG0003532	DANRE41953, DANRE41951, DANRE41952	AMPFI_24750
OG0003533	DANRE21269, DANRE21268	AMPFI_18447
OG0003534	DANRE02903, DANRE11809, DANRE11808, DANRE11807	AMPFI_09003
OG0003535	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689	AMPFI_24072
OG0003536	DANRE23235, DANRE23236, DANRE11711	AMPFI_00410
OG0003537	DANRE00475, DANRE00474	AMPFI_09546, AMPFI_11095
OG0003538	DANRE11317	AMPFI_21724, AMPFI_23397
OG0003539	DANRE15875	AMPFI_00975
OG0003541	DANRE13009, DANRE13008	AMPFI_21493, AMPFI_04066
OG0003542	DANRE24826, DANRE24827	AMPFI_06443
OG0003543	DANRE10232	AMPFI_24581
OG0003544	DANRE09057, DANRE09055, DANRE09056, DANRE17347	AMPFI_19004
OG0003546	DANRE35129, DANRE35130, DANRE35372, DANRE27446	AMPFI_00349
OG0003547	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756	AMPFI_04834
OG0003548	DANRE39407, DANRE16310	AMPFI_24768
OG0003549	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097	AMPFI_15331
OG0003550	DANRE14900, DANRE35543, DANRE35542	AMPFI_18741
OG0003551	DANRE16754, DANRE19012, DANRE20957	AMPFI_07598
OG0003552	DANRE26596, DANRE40134, DANRE40135, DANRE40136	AMPFI_05955
OG0003553	DANRE34953, DANRE34952	AMPFI_21634
OG0003554	DANRE01464, DANRE01465, DANRE01463, DANRE05784	AMPFI_22132
OG0003555	DANRE04170	AMPFI_10844, AMPFI_19471
OG0003556	DANRE18452, DANRE22626, DANRE22624, DANRE22625, DANRE40295	AMPFI_08098
OG0003557	DANRE33572, DANRE05211, DANRE05210	AMPFI_05440
OG0003558	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862	AMPFI_20154
OG0003560	DANRE10895, DANRE10897, DANRE10896, DANRE10898	AMPFI_04633
OG0003561	DANRE17387, DANRE24268	AMPFI_06137
OG0003562	DANRE41112, DANRE41113, DANRE15063, DANRE10483	AMPFI_06538
OG0003563	DANRE03372, DANRE03371	AMPFI_05251
OG0003564	DANRE34009, DANRE35412, DANRE35411, DANRE06720	AMPFI_08755
OG0003565	DANRE41169, DANRE41168	AMPFI_03548, AMPFI_00450, AMPFI_22462
OG0003566	DANRE39313, DANRE25552	AMPFI_01090
OG0003567	DANRE29406, DANRE29405	AMPFI_22713
OG0003568	DANRE40875, DANRE40876	AMPFI_06943
OG0003571	DANRE09814, DANRE02349, DANRE12394, DANRE12393	AMPFI_12433
OG0003572	DANRE06293, DANRE07588, DANRE19704, DANRE09005, DANRE06292, DANRE12089	AMPFI_17304, AMPFI_00364
OG0003573	DANRE28941, DANRE28942, DANRE28940	AMPFI_10938
OG0003576	DANRE22366, DANRE39120	AMPFI_02605
OG0003577	DANRE09775	AMPFI_04085
OG0003577	DANRE09820, DANRE09819	AMPFI_19335
OG0003578	DANRE34970	AMPFI_08173
OG0003579	DANRE33558, DANRE01556, DANRE33559	AMPFI_22532
OG0003597	DANRE38639, DANRE38640	AMPFI_11403
OG0003598	DANRE19280, DANRE19281	AMPFI_08091
OG0003601	DANRE13547, DANRE35781, DANRE35782	AMPFI_22792
OG0003603	DANRE03093	AMPFI_14800
OG0003604	DANRE20298, DANRE08319, DANRE40835, DANRE29646	AMPFI_14560
OG0003607	DANRE04316, DANRE04314, DANRE04315	AMPFI_01035, AMPFI_08981
OG0003608	DANRE21525, DANRE21526	AMPFI_20147
OG0003610	DANRE17750, DANRE17749, DANRE17751	AMPFI_08064
OG0003611	DANRE07270	AMPFI_03674
OG0003612	DANRE08753, DANRE08754	AMPFI_22358, AMPFI_00951
OG0003613	DANRE02664, DANRE39801, DANRE39802, DANRE02439	AMPFI_14181
OG0003615	DANRE28288, DANRE01856, DANRE01857	AMPFI_05633
OG0003616	DANRE01653, DANRE01652, DANRE22423, DANRE22422, DANRE40618	AMPFI_05609
OG0003617	DANRE41693, DANRE41694	AMPFI_00387
OG0003618	DANRE24326	AMPFI_07271
OG0003619	DANRE07157	AMPFI_10351
OG0003620	DANRE23467, DANRE23468, DANRE23469	AMPFI_09860
OG0003622	DANRE18315, DANRE10975	AMPFI_11239, AMPFI_21860, AMPFI_12437
OG0003623	DANRE09047	AMPFI_13962
OG0003627	DANRE21501, DANRE01204, DANRE01205	AMPFI_04313
OG0003628	DANRE12190, DANRE12189, DANRE12188, DANRE25898, DANRE34577, DANRE25897	AMPFI_06318
OG0003630	DANRE03159, DANRE03160, DANRE03158	AMPFI_13915
OG0003631	DANRE20236	AMPFI_23733
OG0003633	DANRE00949, DANRE00948, DANRE00950, DANRE00947	AMPFI_02327, AMPFI_20276
OG0003634	DANRE40258, DANRE40257	AMPFI_00355, AMPFI_24717, AMPFI_01365
OG0003635	DANRE06305, DANRE06306, DANRE06304	AMPFI_15181
OG0003636	DANRE02585, DANRE02586	AMPFI_00213
OG0003638	DANRE17696, DANRE17697, DANRE10884	AMPFI_07537
OG0003639	DANRE01131	AMPFI_21939
OG0003640	DANRE21358	AMPFI_16498
OG0003641	DANRE09735, DANRE37139	AMPFI_07323
OG0003642	DANRE25168, DANRE25167, DANRE15765	AMPFI_06630
OG0003643	DANRE22737, DANRE22739, DANRE22738, DANRE22740	AMPFI_12454
OG0003644	DANRE34251, DANRE34253, DANRE34252	AMPFI_06306
OG0003645	DANRE28492, DANRE30536	AMPFI_16881
OG0003646	DANRE12206, DANRE12205	AMPFI_06564
OG0003647	DANRE34807, DANRE19073	AMPFI_00053
OG0003648	DANRE11773, DANRE11774	AMPFI_01550
OG0003649	DANRE20925	AMPFI_09951
OG0003650	DANRE43429	AMPFI_12108
OG0003651	DANRE22669, DANRE22670, DANRE39196, DANRE39195	AMPFI_09243
OG0003652	DANRE19740, DANRE19741, DANRE08247, DANRE08248, DANRE18541	AMPFI_10927
OG0003653	DANRE14179, DANRE14177, DANRE14178, DANRE38622, DANRE38058	AMPFI_11406
OG0003654	DANRE24374, DANRE24376, DANRE24375	AMPFI_17684
OG0003655	DANRE17873, DANRE01135	AMPFI_08590
OG0003656	DANRE13213, DANRE13214, DANRE09925	AMPFI_15780
OG0003658	DANRE09535, DANRE14324, DANRE14323, DANRE14322	AMPFI_13106
OG0003659	DANRE29175, DANRE29174, DANRE29172, DANRE29173	AMPFI_02966
OG0003660	DANRE04952, DANRE04951, DANRE04374, DANRE04375	AMPFI_24383, AMPFI_21513, AMPFI_24288, AMPFI_15577
OG0003662	DANRE11824, DANRE11823, DANRE19340, DANRE34693, DANRE34694	AMPFI_13941
OG0003663	DANRE20138, DANRE04641, DANRE04640, DANRE06217, DANRE06216, DANRE20137	AMPFI_22056
OG0003664	DANRE28770	AMPFI_25223
OG0003665	DANRE35842	AMPFI_01410
OG0003666	DANRE10552, DANRE10553, DANRE18264, DANRE26861	AMPFI_10136
OG0003668	DANRE12750	AMPFI_07166
OG0003669	DANRE15781, DANRE15782	AMPFI_11157
OG0003671	DANRE03115, DANRE05428, DANRE05429, DANRE20214	AMPFI_00179
OG0003672	DANRE03570, DANRE03571	AMPFI_09980
OG0003674	DANRE36174	AMPFI_05762
OG0003675	DANRE09100, DANRE09099, DANRE09098, DANRE09102, DANRE09101, DANRE09097	AMPFI_08157
OG0003676	DANRE39857	AMPFI_18881
OG0003677	DANRE42049, DANRE38826, DANRE38825, DANRE28975	AMPFI_07661
OG0003678	DANRE27131, DANRE27133, DANRE27132, DANRE29806, DANRE29807	AMPFI_07460
OG0003679	DANRE42539, DANRE42541, DANRE42540, DANRE39212	AMPFI_07845
OG0003680	DANRE01725, DANRE35666, DANRE42127, DANRE42126	AMPFI_09842
OG0003681	DANRE12417, DANRE25412, DANRE25413, DANRE39449	AMPFI_19503
OG0003682	DANRE08998, DANRE18739	AMPFI_07578
OG0003683	DANRE01520, DANRE01519	AMPFI_02901
OG0003684	DANRE24181, DANRE24179, DANRE24178, DANRE24180	AMPFI_00490, AMPFI_16180
OG0003685	DANRE13195, DANRE13196	AMPFI_12477
OG0003686	DANRE12684, DANRE12685	AMPFI_07985
OG0003687	DANRE23303, DANRE03707, DANRE42625, DANRE03708, DANRE42626, DANRE42624	AMPFI_00830
OG0003688	DANRE39820, DANRE39819, DANRE39818	AMPFI_03029
OG0003689	DANRE13806, DANRE02010, DANRE02009, DANRE14314, DANRE35759, DANRE41448	AMPFI_14009
OG0003690	DANRE11515, DANRE11514	AMPFI_05747
OG0003691	DANRE15708, DANRE15710, DANRE15711, DANRE15709	AMPFI_11092, AMPFI_06458
OG0003692	DANRE01457, DANRE01458, DANRE41224, DANRE41225, DANRE20247	AMPFI_03589
OG0003693	DANRE31444, DANRE31443, DANRE41258	AMPFI_02553
OG0003694	DANRE09191, DANRE09192, DANRE09193	AMPFI_08303
OG0003695	DANRE35139, DANRE35387, DANRE17667, DANRE17668	AMPFI_15699
OG0003696	DANRE24939, DANRE24937, DANRE24938, DANRE24941	AMPFI_04491, AMPFI_03543, AMPFI_02677
OG0003697	DANRE04036	AMPFI_11115
OG0003698	DANRE05742, DANRE41164	AMPFI_19011
OG0003700	DANRE43116, DANRE30469, DANRE30470, DANRE30471, DANRE36113	AMPFI_09947
OG0003701	DANRE42586, DANRE42585, DANRE42588, DANRE42587	AMPFI_21477, AMPFI_00012, AMPFI_24465
OG0003702	DANRE04621, DANRE04774, DANRE05652, DANRE05653	AMPFI_15283
OG0003703	DANRE16794, DANRE16793, DANRE03417	AMPFI_10771
OG0003704	DANRE16910, DANRE26809, DANRE26810	AMPFI_14195
OG0003706	DANRE14653, DANRE14652, DANRE08597	AMPFI_05005
OG0003707	DANRE37652	AMPFI_07583
OG0003708	DANRE11487, DANRE11489, DANRE11488	AMPFI_12625
OG0003709	DANRE38887, DANRE12499, DANRE12500, DANRE38889, DANRE38888	AMPFI_06172
OG0003710	DANRE33869, DANRE33868, DANRE24366, DANRE24365	AMPFI_12106, AMPFI_01123
OG0003711	DANRE38542, DANRE38543	AMPFI_12979
OG0003712	DANRE28597, DANRE15505	AMPFI_04984
OG0003713	DANRE18263, DANRE26856, DANRE26858, DANRE26857	AMPFI_04283
OG0003714	DANRE40252	AMPFI_25572
OG0003715	DANRE07809	AMPFI_00806
OG0003716	DANRE02645, DANRE02644	AMPFI_04436, AMPFI_02826
OG0003717	DANRE15027, DANRE15028, DANRE10151, DANRE10150	AMPFI_00073
OG0003718	DANRE35702, DANRE35699, DANRE35700, DANRE35701, DANRE35698	AMPFI_18529
OG0003719	DANRE09387	AMPFI_04202
OG0003720	DANRE26975	AMPFI_22323
OG0003721	DANRE06295, DANRE06296	AMPFI_08300
OG0003722	DANRE26551, DANRE34288, DANRE34285, DANRE34290, DANRE34289	AMPFI_16876
OG0003725	DANRE39997, DANRE39998, DANRE28902, DANRE23715	AMPFI_06286
OG0003727	DANRE13820, DANRE13821, DANRE09248	AMPFI_09286, AMPFI_11496
OG0003728	DANRE40051	AMPFI_22309
OG0003729	DANRE35811	AMPFI_24000
OG0003730	DANRE04244	AMPFI_06364
OG0003731	DANRE01973, DANRE01974	AMPFI_22155
OG0003733	DANRE39268, DANRE39269	AMPFI_08970
OG0003734	DANRE34281	AMPFI_18672
OG0003735	DANRE01253, DANRE01252	AMPFI_19574
OG0003736	DANRE12670	AMPFI_04878
OG0003738	DANRE36139, DANRE36138, DANRE36137, DANRE29374, DANRE29373	AMPFI_15996
OG0003739	DANRE42065, DANRE42066, DANRE42068, DANRE42067	AMPFI_04457
OG0003740	DANRE38234, DANRE38233	AMPFI_12630
OG0003742	DANRE08596, DANRE14643, DANRE14644, DANRE23457	AMPFI_17579, AMPFI_21157
OG0003743	DANRE34205, DANRE34204	AMPFI_21068
OG0003744	DANRE40230, DANRE40231, DANRE01611	AMPFI_11890
OG0003745	DANRE33987	AMPFI_06392
OG0003748	DANRE31296, DANRE31295, DANRE31298, DANRE31297, DANRE25037	AMPFI_12821, AMPFI_25550
OG0003749	DANRE25687, DANRE03932	AMPFI_09561
OG0003750	DANRE22388, DANRE22389	AMPFI_19492
OG0003751	DANRE40133	AMPFI_03897, AMPFI_10264
OG0003752	DANRE06205, DANRE25811, DANRE25810	AMPFI_09468
OG0003754	DANRE25083, DANRE25084, DANRE32954	AMPFI_09209
OG0003755	DANRE07965, DANRE07966	AMPFI_19354
OG0003756	DANRE14383, DANRE12824, DANRE12823	AMPFI_17707
OG0003757	DANRE08297, DANRE08295, DANRE08296	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063
OG0003758	DANRE29257, DANRE29256, DANRE23446	AMPFI_19318
OG0003759	DANRE23669, DANRE13867, DANRE13866	AMPFI_06066
OG0003760	DANRE26661, DANRE11544, DANRE11543	AMPFI_08456
OG0003761	DANRE25159, DANRE25158, DANRE39412	AMPFI_18129
OG0003762	DANRE30301, DANRE30494, DANRE03653, DANRE30300, DANRE03652, DANRE03651	AMPFI_16490
OG0003763	DANRE04502, DANRE04503	AMPFI_20405, AMPFI_19416, AMPFI_23055
OG0003764	DANRE03129, DANRE03130, DANRE03128	AMPFI_00088
OG0003765	DANRE22765, DANRE22764, DANRE30920, DANRE30919	AMPFI_01150
OG0003766	DANRE01676	AMPFI_01207
OG0003767	DANRE14728, DANRE14727	AMPFI_01797
OG0003768	DANRE31350, DANRE31348, DANRE31349	AMPFI_17858, AMPFI_04126, AMPFI_02385, AMPFI_24013, AMPFI_04639
OG0003769	DANRE24053, DANRE24054	AMPFI_04434, AMPFI_04953, AMPFI_03825
OG0003771	DANRE04250, DANRE28509	AMPFI_07160
OG0003772	DANRE12993, DANRE12994, DANRE12995	AMPFI_07478
OG0003773	DANRE24816, DANRE03698, DANRE03701, DANRE03700, DANRE03699	AMPFI_10699
OG0003775	DANRE19597, DANRE19596	AMPFI_13847
OG0003776	DANRE41866, DANRE41867, DANRE41870, DANRE41869, DANRE41865, DANRE41868, DANRE15288, DANRE15287	AMPFI_18606
OG0003777	DANRE21401, DANRE42071, DANRE03850, DANRE14680, DANRE08584	AMPFI_20144
OG0003778	DANRE30803, DANRE25496	AMPFI_24942
OG0003794	DANRE23498, DANRE14387, DANRE12539, DANRE12540, DANRE38896	AMPFI_16922
OG0003795	DANRE39787, DANRE39786, DANRE39788, DANRE02438	AMPFI_09136
OG0003798	DANRE42704, DANRE42702, DANRE01603, DANRE01605, DANRE01604, DANRE01602	AMPFI_02948
OG0003803	DANRE19445, DANRE40131, DANRE40132	AMPFI_12565
OG0003806	DANRE29065	AMPFI_05818
OG0003807	DANRE29385	AMPFI_03351
OG0003808	DANRE14806, DANRE14805	AMPFI_14079
OG0003809	DANRE39386, DANRE05049	AMPFI_02614, AMPFI_04031
OG0003810	DANRE41806, DANRE37129, DANRE06614	AMPFI_19950
OG0003810	DANRE37128, DANRE37127	AMPFI_15636
OG0003811	DANRE17816	AMPFI_10478
OG0003812	DANRE19662, DANRE19663	AMPFI_10138
OG0003813	DANRE34559, DANRE34558, DANRE33725	AMPFI_07875
OG0003815	DANRE35071	AMPFI_12793
OG0003818	DANRE00796, DANRE00795, DANRE00794	AMPFI_17759
OG0003820	DANRE37833	AMPFI_17489
OG0003821	DANRE40392, DANRE22098, DANRE22097	AMPFI_03105
OG0003823	DANRE18651	AMPFI_06889
OG0003824	DANRE41228	AMPFI_06085
OG0003825	DANRE11071, DANRE11072, DANRE18536, DANRE18535	AMPFI_06918
OG0003827	DANRE03015	AMPFI_21409
OG0003828	DANRE34896	AMPFI_11909
OG0003829	DANRE26628	AMPFI_00127
OG0003830	DANRE17312, DANRE17311, DANRE17313, DANRE11097, DANRE11096, DANRE11098	AMPFI_07093
OG0003831	DANRE15888, DANRE15887	AMPFI_12797
OG0003832	DANRE24991, DANRE36840	AMPFI_20517
OG0003833	DANRE10771, DANRE10770	AMPFI_18982
OG0003834	DANRE26683, DANRE26682, DANRE26041, DANRE26040	AMPFI_10226
OG0003835	DANRE10791, DANRE10790, DANRE10789, DANRE10788	AMPFI_03066
OG0003836	DANRE15750, DANRE15749, DANRE20258	AMPFI_14280
OG0003837	DANRE28859	AMPFI_24684
OG0003838	DANRE41969, DANRE41970, DANRE15858	AMPFI_19657
OG0003840	DANRE38305, DANRE00216	AMPFI_23271
OG0003841	DANRE14586, DANRE14585	AMPFI_21826
OG0003844	DANRE16504	AMPFI_14349
OG0003845	DANRE00910, DANRE00911	AMPFI_07956
OG0003846	DANRE00602	AMPFI_06425
OG0003848	DANRE26505, DANRE39951	AMPFI_23978
OG0003850	DANRE10537	AMPFI_10267
OG0003851	DANRE24600, DANRE24599, DANRE26396	AMPFI_16652
OG0003852	DANRE25290, DANRE25289, DANRE25291	AMPFI_10208
OG0003853	DANRE05312, DANRE05311, DANRE05313	AMPFI_21676
OG0003854	DANRE28328, DANRE12790, DANRE12789	AMPFI_03224
OG0003855	DANRE10176, DANRE10174, DANRE10175	AMPFI_20260
OG0003856	DANRE35627	AMPFI_08524
OG0003856	DANRE35628	AMPFI_02809
OG0003857	DANRE29893	AMPFI_07120
OG0003858	DANRE04452, DANRE04453	AMPFI_00370
OG0003863	DANRE40797	AMPFI_16528
OG0003864	DANRE13127	AMPFI_13775
OG0003865	DANRE42849, DANRE41340, DANRE41339, DANRE41338	AMPFI_11940
OG0003866	DANRE24133, DANRE24132, DANRE24134, DANRE24131	AMPFI_14452
OG0003867	DANRE31225	AMPFI_17746
OG0003868	DANRE02600, DANRE21503	AMPFI_11838
OG0003869	DANRE24691	AMPFI_17164
OG0003870	DANRE29501, DANRE29502	AMPFI_05899
OG0003872	DANRE33580	AMPFI_14866
OG0003873	DANRE10964, DANRE10965, DANRE10963	AMPFI_09750
OG0003874	DANRE09593	AMPFI_14478
OG0003876	DANRE09822, DANRE09823	AMPFI_22260
OG0003877	DANRE36315	AMPFI_15725, AMPFI_00796
OG0003878	DANRE31427, DANRE31426, DANRE40405, DANRE02688, DANRE02689	AMPFI_12599
OG0003879	DANRE37629	AMPFI_02846
OG0003880	DANRE36266, DANRE36267, DANRE36268	AMPFI_08957
OG0003881	DANRE23015, DANRE23016	AMPFI_15319, AMPFI_15320
OG0003883	DANRE04828, DANRE02957, DANRE39402	AMPFI_12967
OG0003884	DANRE24982, DANRE24981, DANRE24983, DANRE24984, DANRE38541, DANRE38540	AMPFI_11418
OG0003885	DANRE23957, DANRE23956	AMPFI_12606
OG0003886	DANRE03464, DANRE03465	AMPFI_05835
OG0003887	DANRE10423	AMPFI_10957
OG0003888	DANRE03003, DANRE03004, DANRE03002, DANRE03001	AMPFI_01567
OG0003890	DANRE00279, DANRE20425, DANRE20424	AMPFI_14577
OG0003892	DANRE31548, DANRE31549	AMPFI_11859, AMPFI_18544
OG0003893	DANRE05885, DANRE05887, DANRE05886	AMPFI_15310
OG0003894	DANRE34284	AMPFI_18671
OG0003896	DANRE29376, DANRE29375, DANRE35458	AMPFI_07056
OG0003898	DANRE01941, DANRE01939, DANRE01940	AMPFI_09375
OG0003899	DANRE15788	AMPFI_00789
OG0003900	DANRE00881	AMPFI_23235
OG0003903	DANRE15774	AMPFI_19280
OG0003904	DANRE12918	AMPFI_04520
OG0003905	DANRE25562, DANRE25561	AMPFI_02600
OG0003906	DANRE21318, DANRE21317, DANRE21319	AMPFI_11162
OG0003907	DANRE37504	AMPFI_25753
OG0003910	DANRE14816	AMPFI_04464
OG0003911	DANRE36887, DANRE36885, DANRE36886	AMPFI_08416
OG0003912	DANRE22780, DANRE24504, DANRE12988	AMPFI_24373
OG0003913	DANRE06162	AMPFI_21191
OG0003915	DANRE15235, DANRE06997, DANRE06996	AMPFI_10789
OG0003916	DANRE15537, DANRE27984, DANRE14683	AMPFI_09047
OG0003917	DANRE36320, DANRE36318, DANRE36319	AMPFI_16651, AMPFI_15299, AMPFI_01608
OG0003918	DANRE20155, DANRE07336, DANRE34528	AMPFI_05529
OG0003919	DANRE34144	AMPFI_15999
OG0003920	DANRE13507, DANRE13508, DANRE13506	AMPFI_25048
OG0003921	DANRE27254, DANRE27256	AMPFI_13490
OG0003922	DANRE41706	AMPFI_19502
OG0003923	DANRE41776, DANRE41774, DANRE41775	AMPFI_15048
OG0003925	DANRE14197, DANRE10649, DANRE10648	AMPFI_08582
OG0003927	DANRE34037	AMPFI_25825
OG0003930	DANRE25629	AMPFI_07230
OG0003931	DANRE03642, DANRE29896, DANRE29894, DANRE29895	AMPFI_26056
OG0003932	DANRE41855	AMPFI_10182
OG0003933	DANRE36065, DANRE30948	AMPFI_24509
OG0003934	DANRE13278	AMPFI_16560
OG0003936	DANRE12822, DANRE12821, DANRE12820	AMPFI_09358
OG0003937	DANRE04177, DANRE00588, DANRE39693, DANRE11183, DANRE11182, DANRE33380	AMPFI_09658
OG0003939	DANRE03346	AMPFI_06063
OG0003940	DANRE39442	AMPFI_19837
OG0003942	DANRE17325, DANRE17324, DANRE17327, DANRE17326	AMPFI_14927
OG0003943	DANRE14720, DANRE14718, DANRE14719, DANRE18814, DANRE11116, DANRE11117	AMPFI_08179
OG0003944	DANRE26350	AMPFI_07557
OG0003945	DANRE12335, DANRE12334, DANRE36681	AMPFI_08691
OG0003946	DANRE16868, DANRE15691	AMPFI_00888
OG0003947	DANRE04867, DANRE04866, DANRE04865, DANRE00638	AMPFI_23175
OG0003948	DANRE39685, DANRE39684	AMPFI_09703
OG0003949	DANRE22446, DANRE37005	AMPFI_12679
OG0003951	DANRE40463, DANRE40462	AMPFI_11617
OG0003953	DANRE20584, DANRE43396, DANRE16259	AMPFI_19332
OG0003954	DANRE10352, DANRE10351, DANRE18648, DANRE18649, DANRE18647	AMPFI_06716
OG0003955	DANRE16285, DANRE16284, DANRE16283	AMPFI_11128
OG0003956	DANRE02182, DANRE02183	AMPFI_23119, AMPFI_23118
OG0003957	DANRE27155	AMPFI_08683
OG0003958	DANRE05370, DANRE19939, DANRE19940, DANRE06230, DANRE19659	AMPFI_00232
OG0003959	DANRE35120, DANRE43205	AMPFI_04671
OG0003960	DANRE31202, DANRE31201, DANRE24968, DANRE24967	AMPFI_08480
OG0003961	DANRE27124, DANRE40065	AMPFI_06314
OG0003962	DANRE15346, DANRE06009, DANRE20526	AMPFI_16905
OG0003964	DANRE21534	AMPFI_01234
OG0003965	DANRE11346	AMPFI_04828
OG0003966	DANRE16607, DANRE16606	AMPFI_05727
OG0003967	DANRE21964	AMPFI_05943, AMPFI_08131
OG0003968	DANRE42393, DANRE37375	AMPFI_06736
OG0003969	DANRE11066, DANRE11065	AMPFI_07721
OG0003970	DANRE35241, DANRE35240, DANRE35239	AMPFI_07812
OG0003971	DANRE33922	AMPFI_14528
OG0003972	DANRE22865, DANRE22866	AMPFI_15565
OG0003973	DANRE10902, DANRE35576, DANRE35578, DANRE35577	AMPFI_20438
OG0003974	DANRE25001, DANRE31366, DANRE25187, DANRE38924	AMPFI_21735
OG0003997	DANRE16277, DANRE16275, DANRE16276	AMPFI_23015, AMPFI_18866, AMPFI_13806, AMPFI_18937
OG0003998	DANRE16820	AMPFI_05249, AMPFI_09969
OG0004000	DANRE14303, DANRE10250, DANRE10249	AMPFI_21623, AMPFI_16405, AMPFI_21863
OG0004002	DANRE05932, DANRE05928, DANRE05930, DANRE05933, DANRE05931, DANRE05929	AMPFI_02137
OG0004004	DANRE20285, DANRE20284, DANRE12698, DANRE12699	AMPFI_09791
OG0004005	DANRE23393, DANRE23392	AMPFI_05677
OG0004007	DANRE17531, DANRE34274	AMPFI_00209
OG0004009	DANRE04572	AMPFI_12935
OG0004010	DANRE00257	AMPFI_15924
OG0004011	DANRE04959, DANRE33896	AMPFI_07886
OG0004012	DANRE20086	AMPFI_11587
OG0004014	DANRE42841, DANRE42839, DANRE42840, DANRE42838	AMPFI_09780
OG0004015	DANRE36484, DANRE36483	AMPFI_12276
OG0004016	DANRE23411, DANRE23410, DANRE23409	AMPFI_07732
OG0004017	DANRE29671, DANRE29669, DANRE29670	AMPFI_05329, AMPFI_16787
OG0004018	DANRE10810, DANRE10811	AMPFI_23571
OG0004019	DANRE26375	AMPFI_04656, AMPFI_20503
OG0004020	DANRE13395, DANRE13394	AMPFI_05398
OG0004021	DANRE34176	AMPFI_13532
OG0004022	DANRE19882, DANRE19881	AMPFI_19771
OG0004023	DANRE38568	AMPFI_24548
OG0004024	DANRE23979, DANRE23981, DANRE23980	AMPFI_16537, AMPFI_25945
OG0004025	DANRE35212	AMPFI_13676, AMPFI_23617
OG0004027	DANRE22477, DANRE23101, DANRE03257	AMPFI_22283
OG0004028	DANRE05053, DANRE05054, DANRE05056, DANRE05055	AMPFI_10335
OG0004029	DANRE05899	AMPFI_16894
